Firm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
DNA3,-0.0443292376558718,-1.107093992133386,-0.07652335660739207,-0.19232744802028703,0.05745511675682254,0.03918242639091666,0.072890655661705,0.06489248474381003,0.00898614045185201,0.0028612805786521326,0.05657141577050376,-0.04266593723997547,-0.024627250089854467,-0.045806520264502056,0.02620770151147873,0.026594549015685115,-0.04997423779893952,0.0015108305166721514,0.03814915507864838,-0.043674002038254146,0.053941136159681484
DNLM,-0.0207594612776335,-2.979107208619666,0.028590364467823644,-0.2241825544088457,-0.12691119185596417,0.15582401302467103,-0.010831648156723809,0.2715784174974453,-0.02020568678387165,-0.019953762691082417,-0.3262543932174656,-0.2230271644343337,0.03088468207244775,0.0034368410681585794,-0.038186100449548774,-0.05360548759463013,0.030367576285813498,0.029432587310443133,0.0426625320441268,0.039412052014255725,0.006507269363898717
DOM,-0.0140438525468098,0.6719107065884569,-2.2106086837683745,-0.47258595675701387,0.2188559451306743,-0.1396404550851995,0.07700326659407986,0.22062128444873008,0.10321702092368752,0.005866311597261667,-0.23839148587950906,-0.197105603843281,0.06489199229237087,-0.1642434777073737,-0.17305531975731614,-0.20945565442389194,0.06649056335989928,-0.025383101829543685,-0.13368181207811383,0.014455915520493095,0.04361302948815047
DPA,-0.0157480314960629,-0.19188191616180245,-0.315833919103272,-0.12554080585459948,0.016987460149340005,0.12959959775676366,0.10897750302326781,0.01259091744820023,0.1777638001602378,0.06863442732045015,-0.0826518290436718,-0.018552693620384596,-0.043016742151348236,-0.003040192546715107,0.02325477519008276,0.033206846802320285,0.014403991441843325,-0.03653943479679714,0.0676775386612508,-0.03471513516413036,0.08746265309043694
DPEU,-0.1304347826086956,-2.218546975533361,0.17824187698684782,-0.2327599302920372,-0.00425202939512206,0.06126562602504439,0.09914596965777332,0.06003587609701969,0.06061116516130469,-0.017242256400838638,-0.20946964188036082,-0.11383768891444362,0.06702451681621739,-0.050468961557707304,-0.03183361115388989,-0.07143667926857811,0.10837211439217571,0.06805146589794182,-0.09504367736806076,-0.006095602938850558,0.013586304094341584
DPH,0.0228682308180088,6.9422977694019945,-2.7315664570814167,0.09739319740413814,0.04353553290075397,0.11633989183454356,0.1568833741385498,0.4252789732608319,-0.22654372596119032,-0.06267407728476485,0.25375353590135974,-0.04362946684575182,-0.14357172513387204,-0.10642988611910555,-0.07739936176849573,0.016105647933456792,0.11594401609045589,0.03363206873575982,-0.17144972781950735,0.023378994138979137,-0.10931207415655747
DPLM,0.0647152159577975,1.163524440801702,-0.25019333154143447,-0.27081543063455865,0.2552581177748262,-0.10880784074504578,0.15884887166541067,0.08958838898068526,-0.22912633038018704,0.04478295366451677,0.007770382947790902,0.17557773127664603,-0.1146476700835336,0.08576877788644599,0.12997229017798786,-0.05964122428539459,-0.07762204264335265,-0.04765323416328397,-0.1755276886789653,-0.03800921555459541,0.014924745361314256
DRX,-0.0698254692737184,-3.5846481688903182,1.822977766820527,-0.5236481771944197,0.3143717437399947,0.10167775172346184,0.14975799779781498,-0.07107426591378146,0.03079618569285129,0.02672991494495077,0.05446951481528963,0.053104948624280085,0.046038251327404106,0.03879720294558428,0.2314722292629361,0.0058687823824856026,-0.05603622345930458,-0.10784982680321234,-0.11483313401580202,-0.04000755395373517,-0.06368305910451419
DSCV,0.0477636515777255,0.23914077109387122,-0.25170470960871855,0.6243843639502559,-0.3946328668288015,0.082181865012391,-0.08419828729594554,0.31730087696813203,-0.11103793675281544,-0.241903691092584,0.03187301731221907,-0.15554157715348127,-0.11281370489666073,0.14023887253922426,-0.19621726881446308,0.2141384023336869,-0.3139526954398627,0.07466409508230548,0.11512825891916713,0.00947452946308092,-0.10710791681358664
DVNO,0.0,-2.2222500306600965,0.18178966327797189,-0.24407239254004406,0.009685868134621056,0.036447226128246316,0.09553480654003545,0.024196788041675837,0.05412064297879569,0.013990244561833325,-0.03417579507775508,-0.06485538942050312,-0.004325231641636304,-0.0012150027579493792,-0.0018580857942408998,-0.000940759680483008,0.025672068484356533,-0.04229388305901238,0.019762219175411017,-0.038330934294024184,0.05109242446772784
DVT,0.0,-2.3251131100357374,0.0885408234861936,-0.4937875450495385,0.0872281380570434,0.0006882450626994498,0.08049266882601454,0.03202369022650079,0.04927324836433387,0.052862899597601674,0.03330247527623322,-0.05762206367245998,0.0067595268205456,-0.00176275734237179,0.012967581651838039,0.03158877434553913,0.038453947959098025,-0.049671664275763916,0.034062987191934256,-0.03734930435685994,0.06449119219065695
ECEL,-0.1138687434684199,-1.0016080244826018,1.2227876531810864,0.576261715914876,-0.33950331231651576,0.19132012454701422,0.4096485608350509,-0.48864651640492446,0.10270336415009026,0.32762747657311836,0.0035452959174340323,0.1122749211434775,0.12963291601748592,0.10910461362238628,0.026396557445453942,0.10890450340133764,0.000979828462347995,0.09782164261955101,0.0870956956799227,-0.00352952081047421,-0.016665007709801727
ECOR,0.0276236850756081,1.6003471858348817,3.334903941250403,-0.43804582551918686,-0.044764941446621236,-0.07064527867985858,-0.13855893040830822,0.1113589967320602,0.5187374812010069,-0.0986680853141508,-0.3776555468736049,-0.021578129636356108,0.09510251791551508,0.05009151556380038,0.07102887819445595,-0.16718918554332965,-0.08100102667405118,-0.025735718169183325,0.08512407471261188,-0.1781568120391638,-0.02723942764175385
EJFI,0.0065787479157193,-2.219717040759492,0.18184323930368343,-0.231306004155117,0.0021547118484253384,0.052670055201835445,0.0989281574140592,0.05272732214603546,0.06126077672631689,-0.01470349152662319,-0.09884246322402204,-0.08789864373064016,0.012217540692154591,-0.004059503900750955,-0.00754708230851361,-0.0234583268462423,0.05310262783663604,-0.03223900928844577,0.0068322676647136,-0.03554879147264075,0.05756398354305274
ELM,-0.1091676769365829,-0.6125956454129288,0.6020044528527034,0.28074603233819884,0.13583146615827163,0.02131435647454258,0.07068271315421604,-0.22492401103684243,-0.26444285444176957,-0.1788885275422013,-0.01736636419216303,0.14623648755063046,0.03301275040889292,0.06120270869412933,-0.04051286572233889,-0.05595133935882492,0.05068664302643465,-0.11703231001922466,-0.12754655044728347,0.0813210619670514,0.061690181150844736
EMG,0.00668618534438,2.2733324596908266,-2.1747106435046852,1.7077168591155125,0.622382644507806,0.8264783280426513,0.347136152615103,-0.2645036176204055,-0.28943463534575053,-0.20560762074351469,0.03133646733995784,-0.05891941462599515,0.11493217651825136,0.06610359030658162,-0.2549732555141571,-0.08656271915962434,-0.025553086326844766,0.07822093529510282,-0.08924577572152588,0.11443321295323,0.19042179319455593
ENQ,-0.0090219831420221,-4.118065474077334,2.609031897021558,-0.45271733163714567,0.8072479531431814,-0.4381834516400639,-0.22116390964179503,-0.13336342252230285,0.19605317930286523,-0.1468420793786952,0.12938184492606522,0.24243514590330892,0.6382138771029024,-0.027270399365600693,0.33255619152184956,-0.1227868669376956,-0.039905370986444914,0.13771867894666973,-0.015313792383984108,-0.025273465202006396,-0.27836821730902095
ENT,-0.040127346930876,6.0864778043219,-1.5528639347646043,-0.20527874651914874,0.4971937287113868,1.1522488282485723,0.24335590240612534,0.04147612570734613,0.47851975196822594,0.14339288775923834,-0.010676950311101135,-0.23274426297401615,-0.18448600913446717,-0.23826786312499454,-0.10449280136199143,0.1389517462156969,-0.0018011436220589522,0.21654025249551234,-0.03796445529277609,-0.016912066752226937,-0.17267269821186298
EPIC,0.0450549450549451,-1.6371661230150545,0.4930712051388464,-0.24104361116890158,-0.23995060192454878,-0.030847048295822726,-0.02992650515104452,-0.05740742523427278,0.07952554497394113,-0.09250184660623559,0.08409988205557374,-0.06551163867722773,0.020066725494178615,0.02245405871827633,-0.005593661699626352,-0.011196932268530127,0.02240366322349295,-0.0002894101937362047,0.06296709903716738,0.02129423342274737,0.07529419433992111
ESKN,-0.0255418761921275,8.693336169226885,0.904947531137068,-0.3722506055972168,-1.1936180342901326,-0.15411128429905496,-0.3769610438193203,0.48345914850623,0.6368365019579746,0.15165929304023829,0.3739223351737795,0.5869986663891184,-0.5161752399544265,0.17640167982267552,-0.26168785390508276,-0.2604718749336852,0.07927147237657332,0.04496052343088652,-0.20892481847472064,-0.18473257729629017,-0.0723645141355839
ESNT,-0.0480228322305394,-3.823327969532392,0.23389269937758092,0.4287474005295712,-0.14692007125731943,0.15240711685370323,-0.0016948550305852365,0.0173448560519903,-0.29880138320029126,-0.0018120223689770513,0.2542129571032634,-0.16629234276240706,0.2234891170909596,-0.04757540826735458,0.04870525185846382,0.12693958018658838,-0.1187319821388385,0.031157329562243024,-0.01350204179339401,0.07179589966460398,-0.011497459538630728
ESP,-0.0975804408411452,-2.1523725304445835,-0.012518115291083124,-0.5715714381180189,-0.05153100477736916,-0.18096301945067492,-0.004283744417381124,0.018529688097246404,-0.02043992778850316,0.138008233269923,0.0947690516587288,0.060109079133871826,-0.03193892937515443,-0.024191403060270473,-0.023621874064839062,0.07435374622755347,-0.04715946420723828,-0.07132287235959688,0.04978770822790673,-0.01762487551379745,0.04371770161422492
EVR,-0.0177953729399851,10.678250392989286,0.9223267689909783,0.7601467919606432,3.962743688819347,0.5603311186179273,2.091920136587216,2.0898311138978407,0.017315561746349815,-1.1760608071357193,-0.10514498547020211,1.2306450807314488,1.0424080289595634,-0.5626037690607997,-0.4801777968415844,0.2661568442193879,-0.23760214183688586,-0.4791470674030872,0.3081227316804954,-0.48702202628458274,-0.3496382063587456
EVST,-0.1333333333333333,-2.025279040551375,0.5180839597302859,-0.3977967682177512,0.6608197769079798,-0.7124942051185758,-0.04983355479763281,-0.3871972680621876,0.07182842636501355,-0.007828796395520381,-0.37753116157467326,0.17932311150008032,-0.04032866366944767,0.0028894811640579167,-0.10425383772206807,-0.24108400276591896,0.3043864028146713,-0.0137255533822345,0.19997582921528714,0.07683946985981271,0.09855090816356721
EXPN,-0.0230328240970471,0.469147960291909,-0.43351042850684485,-0.6310399060376021,-0.0012018383526970755,-0.21897343496634053,0.06944029802424004,0.3004367847796484,-0.09596877412327998,0.015684332263103902,0.05629955513397551,0.13566046552198868,0.021405768915415103,0.09755702573050583,-0.17809701770926006,-0.07814874301479907,-0.06576764244946148,0.016724133115747563,-0.11820867654720216,-0.08279816945288053,0.09065155173649368
EZJ,0.0563375514887365,-2.2533411114684156,0.050449708389768116,0.9198108072181338,-0.43925023873131863,0.40962819569100056,0.0018540160037275907,0.02926152142125618,-0.3054550029113708,0.1936366426834489,0.013826438046560436,-0.016080071521829734,0.08542266768087316,-0.01309575519598855,0.07849168697252215,0.15696771899658954,-0.08215856733142277,-0.07083670263925232,0.06482053317896737,0.04865122294235739,-0.05678218461190225
FAN,-0.0104831958214645,-0.23181108033672657,0.6219358368509679,-0.10292868103755543,-1.1779889665380645,-0.24245905098662546,-0.123389682710342,0.05645553815567301,-0.15351966413512966,0.12266914484293072,-0.21490870402677759,0.16526661392836434,0.08325475142801071,-0.05574550055728114,-0.07237409132574801,0.1787062804691948,-0.07487413562758494,-0.04425045179158629,-0.0391039914042617,0.15939000681011117,-0.03259786724528842
FDM,-0.0444439021132079,4.500587094178125,1.1373921330869021,-0.8158799335326605,-3.8536809484487202,-1.23439011125283,-1.0807602942091121,0.812563536363697,-0.39789511812141776,1.1021750061429945,-0.5939929266446535,0.6569755290202997,0.36252292711150225,-0.19999585564438724,-0.3414070534332023,0.5581004063836562,-0.2825454837895528,-0.35168810234324244,0.16437498142428264,0.18889221733930847,-0.0410667696855684
FGP,-0.03981906160736,-2.1266399787339734,0.7547060659794607,-0.2752858718476808,-0.02272591917159657,-0.059307128196030595,-0.128076110361404,-0.2518929725649649,0.0728742465063314,0.0908915590706876,0.10104509495844187,0.0754298280758008,-0.0006313686738713565,-0.008144323242651814,0.08849916103830989,0.037242828504329105,-0.11327231487098476,0.04036801953858155,-0.09673674782498322,-0.007532992385592381,-0.10984069570888029
FIVE,-0.0735035633249177,5.546855762120503,-0.2480176075312398,-0.7634958920496372,-0.7220664624419405,-0.23879404392903417,-0.5285642183458678,-0.6069454467750965,0.5523846350802858,-1.0080736855168848,0.07912655094036766,-0.5193595462607589,-0.16214268549460903,-0.6535383118157828,0.23817693704169504,-0.06543791462243306,-0.08935026908097338,-0.6540352174414552,0.23905705631774726,0.25261402071817946,-0.3516731123144592
FLTR,0.0472051002395568,3.6709346974502144,-5.621533989478842,-0.4823021274992676,0.6173744016613105,-0.4430383344841346,-0.1639913337189867,0.4193753559406876,-0.5462499831506256,0.12545650952567966,0.13451476678706084,-0.31319606965708535,-0.16671696706364011,-0.29126509648918986,0.11591923295412158,-0.03180705173011423,0.17667517582757078,0.09385405514990394,-0.007271054753999395,0.01629754530455144,0.08030408656914084
FORT,-0.0663908540192819,-1.3975993298807545,0.8782814184839329,1.9885928124475676,-0.8538243072110676,0.26756566014225536,0.3989070903200234,-0.7167959272090325,-0.42179818793406015,-0.13269360846144523,-0.19606085050698907,-0.3326339287077437,-0.12184673337452605,0.1916878762427458,-0.1956245461388571,0.058084162811234095,0.08086106265166905,-0.2868761560464675,0.14746046920246142,0.17931579623487126,0.03369042966785858
FOUR,-0.0257623895828821,5.0704616923318,-3.572069463930802,-0.21237274602435977,0.5117781213132978,-0.2913460207167131,-0.3094831332420781,0.27942758417329117,0.012946793877015653,0.031014055141975333,-0.06135794854080971,-0.0894336789111996,-0.1829769380657586,-0.14418831110155714,0.2093624696125702,-0.0326238823456847,0.07901961136239004,-0.023593965768245895,0.12858953478242235,-0.18448960707061413,-0.0012781488743114058
FOXT,-0.1121814915840595,-5.841808588917667,0.6277561798978383,-0.37759017967486186,0.10708078241586588,-0.24820022568819522,-0.17282666970300548,-0.1640860631661092,-0.17098614250608432,0.023152757216414792,0.19070166924226337,-0.11577041650361518,0.08905319221899148,-2.4326633812028744e-05,-0.025049366384959117,0.02955390106405587,-0.032760273523310623,0.08456760853823102,0.0680352605738837,0.020182304112209774,-0.01193867423325145
FPP,0.0,-2.361494373800619,0.1137132123874052,-0.9695001184364557,0.46091129601236963,-0.4148389413960209,0.07763023762439476,-0.3702824521518892,-0.06825410680919478,0.12002573163212803,0.1294211569106635,0.14943767168019223,-0.0785046469776171,0.018658077344567012,-0.05192397413687761,-0.06011706031104097,0.09039546105797187,-0.10675279405234248,0.17596030586162778,-0.06112170652296557,0.061657498325917395
FRAS,-0.0403041825095056,-4.055428940212502,0.9750934326126974,1.296011599965421,-0.337486632394412,0.14279784787589495,-0.018380052414656324,-0.040886728565419764,0.037203323941710616,-0.11086843325673756,-0.31993522188839274,-0.08177532161595877,0.07248809013213843,0.0837616978903373,-0.041089022297074555,0.03950161933207595,-0.08228323274693701,-0.0041178290823146654,0.0812984562906292,0.05836892317930136,0.045732935044011595
FRES,-0.0105900242522927,1.7175496355845685,0.21890297305262482,-1.8615271473116883,0.1145728048320383,0.45096188317990804,0.10618269877518541,0.49640861507750333,0.336966519689243,0.1865198320418113,0.4928479386579796,0.19312868460104413,-0.02433359547045683,0.2731447734332663,-0.05708298357616335,-0.30154897622065036,-0.10137895288076683,0.011030504633431415,-0.23015409056244576,0.09170520384894096,0.3455130498756297
FSJ,-0.0220819027128984,-0.03661403583939603,0.5414014972560552,-0.7951793564514538,0.21824690763391308,0.27059601432155533,-0.23165385510495087,0.02897533184146187,-0.03128761574891618,-0.07062590270833981,0.009444443168048813,0.012054393306559899,0.06805313037455206,0.03733484137504817,0.18392202398373392,-0.02610123468731057,-0.2671898339495012,0.10044610067245253,-0.04483991203041494,-0.1245190181289786,-0.1880871051743229
FSTA,-0.0505748920051384,-2.025558152408495,-0.2835485960222704,-0.21381365691837584,-0.018433328902015888,-0.09156482987210147,-0.015198008387978572,-0.05203574805362345,0.043048871432393526,0.020410889235434892,0.058402550740905265,-0.03655835615311553,-0.0503066734014579,-0.03662137290514591,-0.028085365376772944,-0.001583360826851891,0.003156877290164121,-0.036968835077091214,0.05847196056885064,-0.051831945972770334,0.02791689225066604
FUTR,0.0359092047352949,5.740084262866583,0.6628642119804918,2.100094805195922,-1.9190551221148555,-0.9632662285785616,1.4692018885493188,1.0012379242500233,-0.3983839032702064,-0.44654058536944446,0.23468610345481247,0.21957005395416107,-0.5523797614424567,0.8441763715337117,0.41496840869281165,-0.11858004175409487,0.8324111212433811,-0.17142456664242342,0.3074702091923534,-0.1923356213686078,-0.3036757565751836
FXPO,-0.0364004044489383,25.164805439116716,17.934621904294815,2.752402096857353,5.1842414020643295,-3.824397506603738,-2.862845982836508,0.5603969943330431,0.21219383254640095,-1.0605188957710356,-0.8412450401174504,-0.24485532853834016,-0.5788973004186735,0.2367150717977693,0.36674060353063254,0.9541356856452364,-0.0706500003604475,0.3152122256902221,0.16532610980068044,0.10318716834347906,0.4249006128418013
G3E,-0.018595041322314,-7.1506006313651715,0.2420393525482795,-1.2319628098675757,0.7761698769287944,-0.17151809922984318,-0.011684018566301035,-0.0958293906598813,0.014537877341816285,0.03689541704443478,-0.07918294498689539,-0.130758617564498,0.06698728683408044,-0.08157186187820416,-0.11667569017977872,-0.033398189096787864,0.0994235230597235,0.04358344433189726,0.008292033226242264,-0.018895007536126194,0.0080117992375787
GAW,-0.0822757013150058,23.3801871865816,0.4840854701469361,4.296180937158498,-3.734138946130851,-0.5944216346562133,1.819697846258144,-0.9545946797808004,1.1807285264965874,-1.745552204546683,-0.17282886642502537,0.5292648087897454,0.2051948499620539,-0.41086920472147737,-0.41988988356772655,0.5778632786484215,0.16372880034416715,0.08250691010412445,-0.3021427747927389,-0.3633926413052823,0.6241244693603178
GCAT,0.0,-2.166579108833959,0.23299720004869115,-0.14475932452978452,-0.004968468333446464,-0.021070022534316595,0.13872381744785642,-0.15596707942920807,-0.05997496863671658,0.006486347594931204,-0.06297230657453746,-0.07542178672317584,0.06552692910600029,0.02600062353324026,-0.007479359478557652,0.025459607487090037,0.0483810051189419,-0.014728148638676266,0.12198110464454014,0.0036537506134250927,0.03377109132918314
GCG,0.0,-2.4173817318427266,0.09733330687101457,-1.3147747230907283,0.7131763082009765,-0.7877474131656743,0.12897025863658548,-0.8023156168876272,-0.19444146093520684,0.1454313535225608,0.4772035775170766,0.47359997044897917,0.025545602800579638,0.17771255002113362,0.12453781270272754,0.0701107866947683,0.15787517575228627,-0.25396996285269435,0.2135945476650534,-0.15460612862100562,0.14599492280529733
GDWN,-0.0427186529751096,-3.0975215231277424,1.445635133209639,0.3017488849992754,-0.0797359315986961,0.29270687546488594,-0.08342724655516824,0.342696413142151,0.3932817386534451,-0.07061663906372294,-0.5517201873602458,-0.23552579839197652,0.13050022580512521,-0.08958846762713667,-0.047036958795988945,-0.1735137904098354,-0.044173368148739726,0.1489608761594903,0.046109755041794195,-0.012100493912878785,-0.08593174787560234
GEMD,0.0288404043775116,-4.808047861393207,0.5353614011458229,-0.7882933829475758,0.52348766817748,0.02743977449224005,0.09963008911919843,-0.05078273596893971,0.047658449171708084,0.07539843284161021,0.020367600092195428,-0.1142466125551229,0.03115952179705468,0.036770324188738254,0.014514811113506554,-0.004557123271640237,-0.0914163751689716,0.056113110197717746,-0.06496126937047472,-0.07828437601886418,-0.011222074857863647
GEN,-0.1227649856278512,0.7440370983148058,0.3709264827902598,0.19334102122318797,-1.464032377928519,-0.7634632174960352,0.06915228440059655,0.09491649591775013,-0.5597807294045416,0.2620788487064561,-0.10601693863735961,-0.013952144354529891,0.10589782362803943,0.04230675777659488,0.35669094204141005,-0.04049142062077313,-0.07006480707733767,0.05883310354568616,-0.04679094162955724,0.13318122146462685,0.1789588479814736
GENL,-0.1864793934681181,-5.434627058653525,2.0753790522667694,1.9511345890395644,-0.04513169406739978,0.4023301131106135,-0.028490779449147807,0.514363639146916,0.3669199683949155,-0.18446805065061633,-0.255928333971325,0.08240790386146256,-0.07078496525354837,0.012428967556962855,0.10936080426887013,-0.08592398500727204,-0.5548726966160025,0.02721773346039903,0.28798387462881103,-0.06907649117578966,-0.18606509925091697
GFHG,0.0,-2.2288685064624314,0.18005896409292246,-0.2799715748920226,0.0313428506564685,-0.002760290070947452,0.09067180676643562,-0.031594771069946126,0.043357306598826174,0.04109970461177281,0.05104365477426392,-0.027478577060074193,-0.01749940594843307,0.0037892619006946572,0.000852982232055687,-0.0008751182704363118,0.021152560160339215,-0.05167789793013053,0.007815464486851949,-0.04870311071028528,0.044704855938459645
GFRD,-0.0247328035078103,34.59626073398656,-18.849990742793704,2.597047244784408,2.930757884346656,0.23979824062381272,-0.794508485586144,-1.577926718416728,-1.814436850735337,0.25773698773878245,-1.2385453971686191,-0.3093403636706526,1.1523020820804966,-0.38069680628284613,0.2647475250418108,-0.5249101748553621,-0.06714232027908888,-0.2851289337586952,0.06287780727323068,-0.6168332691624039,0.3010477329217224
GFTU,-0.1107122858102811,-0.08709508012382873,-0.18181250086205314,1.0339959149325957,-0.32366160079401973,0.19712883466594328,0.1587794776191313,-0.06791880326050573,-0.4607326410694291,-0.06015330504892763,0.13137646005910433,-0.13236730632785607,0.21732100044069377,-0.03339729037116012,0.18991663243292273,0.17015896768708874,-0.14672656368903383,0.07757359048700647,-0.09735977959222167,0.04073332812837645,0.003484086583396125
GHT,-0.0525018270903456,3.427660381979072,1.0507380183003485,0.31485066055339656,-1.62048590763096,-0.2949768502614279,-0.5466745988445503,-0.29729012678579053,0.1099334924485324,-0.617665920119737,0.3414675965948018,0.13453448169314497,0.13420822660070006,0.4241702597366572,-0.28047033340341454,-0.22595192497276034,0.26305179150695684,0.22783336646440744,0.025313517941980536,0.3365334942519873,-0.07817509986534944
GKP,-0.0747553396671191,-7.436727108022468,0.6989252777532869,-0.00975061781452983,0.20970661143498762,-0.00918789210826373,0.04773458260068104,0.025693137926248288,-0.006796957233659111,0.023431238328135734,-0.1767932817698053,-0.2803293848414629,-0.16731182140051604,-0.10492840592763378,-0.14826641118747041,-0.03284213988844458,-0.021986187737810768,0.03233391890771798,-0.11918504488632935,0.1641968435469446,0.014405393643905607
GLE,0.0839627758725178,2.2464820579520874,-1.4818013428419428,-0.35984871433890053,-0.6152410979219304,0.17813459077154828,-0.3105958545305836,-0.23685880002836343,-0.04129547580852606,0.13905031053007377,0.024445197946083,-0.14468235758026782,-0.0500785411629269,0.09815929287869168,0.08058569855402667,0.0736511543988695,0.018208591077666352,-0.011373961644975988,0.011377403727726415,0.2146013357016792,-0.17155862748019937
GLEN,-0.0979922679822788,4.230379275051771,5.09424538397735,0.48066128177338263,2.3878081605342723,0.6872472473386387,0.5113683522369955,0.5328147730200151,-0.6908509959523327,-0.23790118180305814,-0.08397353625227948,-0.2613648357462813,0.33294056052748133,0.6085355631552752,0.08291452343629029,0.19420641558374174,0.1913582502870887,-0.5644435122400061,-0.7431734082730314,-0.04365295797939889,-0.3980114509746314
GMS,-0.0386277372262774,-4.4472889537744384,0.3092109618106123,0.6255162475245304,0.6367439133537475,0.19519044292960666,-0.14590495373895684,-1.225395745819042,0.03250044255103273,-0.24843757432638652,-0.0006696642325751846,0.10626341760567189,0.2740561336342138,-0.10220545482150051,-0.3107307365743018,-0.07785650253957918,0.025081515790796996,0.003152666266889599,-0.10666344638120921,0.11671422241103453,-0.023992390954966622
GNC,0.1018732286501684,-3.1747929989914767,-0.6615645699714916,-0.709014173296126,0.46895514290334006,0.20481405256904875,-0.20096446855086034,-0.180008494378345,-0.20019613306747658,0.10404099126572146,0.1561169198614575,0.04393113251869259,-0.08088896245738147,0.01732821525570793,-0.02969186095364981,0.02388481435105086,0.05468866516892685,0.006257672895208279,-0.03288437791360614,-0.046805747895086056,-0.07505975743024752
GNS,-0.0191818345902979,3.054216544798308,-1.1346243203040167,0.03346799997863227,-0.27374587141341356,-0.1977402221327573,0.47341781271999933,0.7463423703070361,0.0208638320030156,-0.054076363228638256,-0.34300440671365773,-0.2569807400015722,-0.25470883433329233,-0.11773985291971585,0.09177218286291611,-0.1798197552388024,0.10939506855285788,0.02454246653343646,-0.010833743584405217,-0.16822908030742453,-0.1784822556866024
GPE,-0.0056371661191702,-2.812347028323704,-0.39517089265671324,0.026029126368018435,0.21029307687752094,0.015439742450171084,0.007556701993452888,-0.050547030574733164,-0.03932299672483648,0.01934689434082188,-0.03102085462072944,-0.007888432144640365,0.04786994548728973,-0.05052526617720974,-0.010023394587821326,0.0025622138370270204,0.01646964844068815,0.09510234966400374,-0.011717630855171395,0.01216814891493297,-0.0048101454773473214
GPH,-0.1870711164707925,-2.236190866933179,0.18182537908627996,-0.316640910214604,0.06084913124179072,-0.05351985781211267,0.09084177122929028,-0.09747223412046419,0.025857677251136295,0.10012462371706397,0.2324398039136794,0.043122689417928156,-0.0784729964657639,0.03758525972779104,0.023512663222182848,0.08456390421751292,-0.052788143846790606,-0.12708551742498328,0.07234490313285707,-0.03602794671686501,0.06716239679876583
GRG,0.0439216711480627,3.073050282627764,-4.073165353123793,0.7597024257165758,0.7323821649175661,0.18257447007335248,-0.4214204461633991,0.23615470976904313,-0.14854640467907082,-0.17555519041621723,0.13294444556184534,-0.2223698285680027,-0.03672555274589957,0.06443314724591265,-0.23828909365709353,0.003125620768396896,-0.1694167387009982,0.07483565757698918,-0.036502276863231625,0.10500699559627616,-0.1852099616914647
GRI,-0.0160009656911398,-0.13655899064068303,-0.18687695615020694,0.059734576301269535,-0.43582972761939665,0.04637761147503973,-0.2502960102183112,-0.06666098778393639,-0.006520006425506453,0.00528273952315804,-0.055278366550909154,0.02021987523168082,0.01902861878363277,0.023123436469947856,0.02531489152660457,-0.11285091315831806,0.010771866778375057,0.09398166123303942,-0.05020132476550784,0.0019828433113385064,0.03744159300814416
GRIO,-0.0064306304974499,-1.1681626156083318,-0.2759437614813451,-0.5739103798972258,0.1513135775842496,-0.15198241289724537,0.022928693065263565,-0.041335630385234384,-0.06093479580028842,0.048961288042866244,0.029455070342735565,0.11091646440459658,-0.031530422423254684,-0.0077764675507295735,-0.03455165464659683,-0.047959276880712526,0.057811715593193196,-0.00895658755467775,-0.011495666798033979,-0.02016308329827104,0.03625660060535924
GRIT,-0.0652173913043477,-1.6986230367429846,3.5748520001789927,1.5906290273551806,1.8792076868764342,0.20037668058295857,-0.3059375455991245,-0.8221315564666115,0.6291804542467104,-0.16326421918115036,-0.4167929950429305,1.1186340040217624,-0.12461607160482392,-0.10745583984348328,-0.16669030192266235,-0.03345885234969752,-0.81904606698227,0.6754752538395917,0.09597080532334427,-0.09111883645498993,-0.11170056710058712
GROW,0.0863509749303621,-2.1423396816376643,0.2430581842978383,-0.03116743894507875,-0.07293925964421365,0.04602852259026692,0.14735288683972816,-0.1059111313995379,-0.04588875766507806,-0.04540445531421638,-0.15331622757127758,-0.10705644060722974,0.14596157167194082,0.022917607034609797,0.003995298887746028,-0.0205771770765778,0.1139462167322924,0.018278566994669006,0.047805677877085236,-0.03230263812679731,0.018550531659627306
GSK,-0.0286970387054067,-1.808803146028249,0.12485335226679901,-0.7396272460364344,0.14680842611764333,-0.06238140862623152,0.04292042444971345,0.040496244413774266,-0.08534045638079203,0.11293018638151808,0.21709834996178337,0.13202691215090795,-0.07556344020178522,-0.06123223923775975,-0.0532037523239704,-0.004539709992212134,-0.026209043837874254,-0.0903729452943248,-0.0499564325103701,-0.023696708705666415,0.06262363590633094
GVMH,0.0,-2.2252489562185733,0.180729341697396,-0.2610908481442912,0.021549744507078725,0.019214899080757648,0.0965402851079988,0.003981023220677812,0.04891874902409175,0.021681047163134372,-0.014689559660535787,-0.04980983659870135,4.85974646685455e-05,-0.004434338518883574,0.0012038657671387168,0.0022846084823662325,0.027242163126688826,-0.04027649844325068,0.008936446954743375,-0.03439121525250432,0.051187835611337315
