,0
2012-09,5.210483870967742
2012-10,11.545454545454543
2012-11,0.8400000000000001
2012-12,18.00647948164147
2013-01,1.975
2013-02,11.101421436803689
2013-03,12.070220399794977
2013-04,10.954545454545451
2013-05,18.630652900974265
2013-06,8.641666666666667
2013-07,66.87175989085948
2013-08,10.77941176470588
2013-09,8.23913043478261
2013-10,19.81228531016367
2013-11,2.0135135135135136
2013-12,104.20833333333334
2014-01,3.79539641943734
2014-02,3.2324974634004926
2014-03,1.8025477707006368
2014-04,11.785714285714285
2014-05,7.423529411764706
2014-06,5.782713085234093
2014-07,6.658779576587796
2014-08,11.978142076502731
2014-09,2.988095238095238
2014-10,4.069090909090909
2014-11,8.060975609756097
2014-12,6.105108631826188
2015-01,12.789473684210527
2015-02,8.76401179941003
2015-03,9.243055555555555
2015-04,15.594827586206897
2015-05,10.72463054187192
2015-06,16.580882352941174
2015-07,11.485714285714284
2015-08,50.69350360910605
2015-09,5.7383512544802855
2015-10,17.513885414060546
2015-11,6.707317073170732
2015-12,11.63289555972483
2016-01,8.704301075268816
2016-02,13.52991452991453
2016-03,16.47634069400631
2016-04,5.896551724137932
2016-05,10.154871794871791
2016-06,49.41031652989449
2016-07,88.79591836734694
2016-08,8.75609756097561
2016-09,17.2
2016-10,10.699346405228756
2016-11,9.485112936344969
2016-12,36.735849056603776
2017-01,16.341040462427745
2017-02,24.71428571428571
2017-03,3.2199676518159093
2017-04,8.114942528735632
2017-05,68.88118811881188
2017-06,27.08564231738035
2017-07,12.198275862068966
2017-08,24.43010752688172
2017-09,9.691176470588234
2017-10,7.2857142857142865
2017-11,6.391304347826088
2017-12,6.30077120822622
2018-01,7.879603029511621
2018-02,14.136660724896018
2018-03,7.838117106773824
2018-04,8.168194699116519
2018-05,4.207943049831397
2018-06,15.088060965283656
2018-07,23.0
2018-08,5.028925619834711
2018-09,14.147058823529411
2018-10,31.020057306590253
2018-11,21.89473684210526
2018-12,5.999999999999999
2019-01,14.4240065546907
2019-02,15.42857142857143
2019-03,12.972689742775485
2019-04,32.0
2019-05,19.43209876543209
2019-06,41.21153846153846
2019-07,28.294117647058822
2019-08,20.28401953942777
2019-09,19.461538461538463
2019-10,29.223517978620016
2019-11,23.157660521296886
2019-12,22.07692307692308
2020-01,36.14285714285714
2020-02,7.909090909090908
2020-03,3.727334388424146
2020-04,4.833333333333334
2020-05,20.612996808819265
2020-06,15.3347083087802
2020-07,27.761904761904763
2020-08,9.70597362296354
2020-09,7.459837877671335
2020-10,23.0
2020-11,27.18679007151872
2020-12,18.352941176470587
2021-01,17.6046511627907
2021-02,2.977941176470588
2021-03,10.838709677419356
2021-04,7.954335861966383
2021-05,8.298123697011814
2021-06,5.748427672955975
2021-07,3.909470752089136
2021-08,1.5747508305647844
2021-09,1.2182786157941434
2021-10,7.896369319547968
2021-11,1.9219653179190752
2021-12,3.3383458646616537
2022-01,0.832214765100671
2022-02,2.1
2022-03,21.12504049238744
2022-04,12.023782559456397
2022-05,48.23153197818542
2022-06,7.306709265175719
2022-07,7.857012750455373
2022-08,10.039743075070254
