firms,absacc,acc,age,agr,chatoia,chpmia,currat,depr,egr,grcapx,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSUX_S9-L^A11,0.060733344345522,-0.060733344345522,5.0,0.1188642857142856,1.2375960325777229,1.3551782100726424,1.3653740449623482,0.1497730446927374,0.2326076978558784,6.464589235127483,1.2407203112131453e-07,0.0788071428571429,0.6968252924529301,0.0588090496929332,-0.0698054000008918,0.07606097701056,-0.0583367744105709,-0.0580989798281793,-0.624341558081508,0.8927884351124058,0.0692739669252105,0.0309278350515465,-0.0251256281407035,0.0051813471502588,-0.0348258706467663,0.0430107526881717,0.0210526315789472,0.0104166666666667,0.0210526315789472,0.0486486486486485,0.0319148936170212,0.102272727272727,0.1829268292682926,0.3020134228187918,0.3956834532374098,0.3566433566433564,0.5038759689922478,0.3472222222222221,0.3020134228187918,0.1757575757575757,0.2201257861635219,0.3566433566433564,0.3379310344827586,0.3379310344827586,0.4854517611026032,0.4586466165413532,0.5519999999999998,0.4477611940298507,0.5038759689922478,0.5772357723577233,0.8476190476190475,0.8834951456310678,0.9019607843137254,0.9207920792079208,1.108695652173913,1.8529411764705883,1.732394366197183,1.6005361930294906,1.3658536585365852,1.4556962025316451,1.1318681318681318,0.9207920792079208,0.8476190476190475,0.8301886792452831,0.9207920792079208,0.8476190476190475,0.7962962962962961,0.8130841121495327,0.7168141592920352,0.8476190476190475
FSVC_45-L^L10,0.0994838466701109,-0.0994838466701109,5.0,0.2078438479414963,1.9705653637413465,-1.016732712254538,1.862622691888233,0.1936117936117936,0.2997758524074313,2.9365269461077803,1.337406033500134e-07,0.1120610621921838,0.9442258328617608,0.0996228595688329,0.0865522935610546,0.1052067661157126,-0.0602508600895867,-0.0789750772787676,-2.5206753119647662,1.0087999699146328,0.1652038816387016,0.1239669421487603,0.0,0.0431034482758621,0.0614035087719297,0.141509433962264,0.1308411214953269,-0.0081967213114754,0.0803571428571428,0.2099999999999999,0.1862745098039215,0.1980198019801979,0.375,0.4756097560975609,0.4235294117647059,0.4235294117647059,0.5921052631578947,0.6133333333333333,0.4069767441860465,0.1862745098039215,0.1980198019801979,0.2346938775510203,0.2474226804123711,0.2736842105263157,0.2872340425531916,0.2099999999999999,0.1980198019801979,0.2099999999999999,0.3152173913043476,0.3908045977011494,0.4938271604938269,0.4404761904761904,0.4404761904761904,0.5125,0.6805555555555556,0.8615384615384614,0.7285714285714286,0.6351351351351351,0.5921052631578947,0.5316455696202531,0.4404761904761904,0.3444444444444443,0.375,0.375,0.3595505617977528,0.3444444444444443,0.3010752688172042,0.2604166666666667,0.2872340425531916,0.2736842105263157
FSVT_07-L,0.0613606047132058,-0.0613606047132058,5.0,0.0408348457350272,0.9046831725267134,2.436128532280552,2.352380952380952,0.1182266009852216,0.0582329317269077,-0.45,3.5228342677553314e-08,0.0952813067150635,-0.3597683176590315,0.1425850340136054,0.0535303776683087,0.0676962676962676,-0.1067340067340067,-0.009500805152979,-11.500000000000002,1.1619047619047618,0.0296296296296295,0.0583333333333333,0.1009174311926603,0.25,0.3333333333333332,0.4285714285714286,0.7391304347826089,0.9354838709677418,1.0,1.0338983050847457,1.1052631578947367,1.0689655172413794,1.1428571428571428,1.2641509433962264,1.3529411764705883,1.1428571428571428,1.6666666666666663,1.5,1.3076923076923077,1.0,0.9354838709677418,1.0,1.4,1.5531914893617025,1.1052631578947367,1.0689655172413794,0.875,0.8181818181818181,1.0,1.1818181818181817,1.222222222222222,1.0689655172413794,0.7647058823529409,0.7391304347826089,0.7142857142857144,1.3529411764705883,1.1428571428571428,1.1052631578947367,0.4634146341463414,0.5189873417721518,0.411764705882353,0.263157894736842,0.25,0.2765957446808511,0.3793103448275861,0.348314606741573,0.3953488372093023,0.348314606741573,0.3636363636363635,0.411764705882353
FSVU_85-L^B01,0.0658955375378676,-0.0658955375378676,5.0,0.189747695662959,1.3874272847282731,-0.2611636532210748,1.473796469556797,0.0664363064954259,0.0391079011173686,-0.1820194744564495,1.306277918002965e-06,0.2164320782381677,20.716860171238466,-0.0683645167834026,-0.0610623575572692,-0.1184680314354029,0.0365390639231063,0.1629824559011792,-0.7156151035322779,0.8427919027492444,0.2046793706017236,-0.0509554140127388,-0.1693121693121692,-0.0818713450292397,-0.1648936170212764,-0.1822916666666666,-0.1780104712041884,-0.1277777777777777,-0.2110552763819094,-0.1467391304347826,-0.1079545454545454,-0.1028571428571428,0.0680272108843538,0.145985401459854,0.2661290322580645,0.2975206611570249,0.5096153846153846,0.256,0.0753424657534247,0.0536912751677853,0.0979020979020979,0.2265625,0.246031746031746,0.171641791044776,-0.1277777777777777,-0.0977011494252872,-0.1693121693121692,-0.2149999999999999,-0.230392156862745,-0.1780104712041884,-0.1513513513513513,-0.1373626373626373,-0.1467391304347826,-0.1513513513513513,-0.1028571428571428,0.0129032258064516,0.1214285714285714,0.1294964028776979,0.256,0.2868852459016393,0.0753424657534247,0.0261437908496733,0.0064102564102563,-0.0063291139240506,0.0194805194805194,-0.1948717948717948,-0.2594339622641509,-0.3144104803493449,-0.3512396694214875,-0.317391304347826
FSVZ_N1-L,0.0835367955624816,-0.0835367955624816,5.0,0.1943148997886998,0.81991363730933,0.6611844209919719,2.398011399850673,0.1198389569260313,-0.0169276392462757,0.2635965531854781,8.342008825903562e-08,0.0747177454645477,-0.3123316008914914,-0.0277186174565929,0.0683134137535974,0.0722984890087239,0.1114928591693264,0.0536362014483186,-0.8950549450549452,1.6361699415438964,0.143309359354306,0.0138504155124654,-0.0906801007556675,-0.0790816326530612,-0.0975,-0.0295698924731183,-0.0109589041095889,-0.0136612021857924,-0.021680216802168,-0.0598958333333333,-0.0295698924731183,0.0169014084507042,0.0648967551622419,0.138801261829653,0.1533546325878594,0.1836065573770491,0.3884615384615384,0.2846975088967971,0.2114093959731542,0.0648967551622419,0.0939393939393939,0.2939068100358422,0.3127272727272727,0.3321033210332103,0.4497991967871484,0.4046692607003892,0.3079710144927536,0.3272058823529411,0.3175182481751823,0.4325396825396825,0.5903083700440528,0.4917355371900826,0.4795081967213115,0.4556451612903225,0.5560344827586208,0.9000000000000001,0.9408602150537632,0.972677595628415,0.8049999999999999,0.7190476190476189,0.5041666666666667,0.3622641509433961,0.3674242424242422,0.4556451612903225,0.5361702127659573,0.4325396825396825,0.4268774703557312,0.41015625,0.3420074349442379,0.41015625
FSWB_01-L^H01,0.1135362229736653,0.1135362229736653,6.0,-0.0942678973611237,0.927988589994764,-0.6498049196440314,3.561033681765389,0.3644859813084112,-0.1458277479892762,-1.4007751937984498,1.0121082688956676e-08,0.1204483616054574,0.0272933480950479,-0.180184512217993,0.7764310747663551,-0.4539402794265364,-0.1396862063624232,0.2054222107401598,1.0001203514261643,1.5499999999999998,0.3511868778462904,0.0521739130434784,-0.029535864978903,0.0454545454545451,0.0176991150442478,0.1386138613861385,0.0599078341013823,0.0849056603773583,0.1557788944723617,0.1330049261083743,0.2234042553191488,0.2234042553191488,0.4374999999999998,0.6083916083916083,0.564625850340136,0.564625850340136,0.6428571428571428,0.5333333333333332,0.4110429447852761,0.2499999999999997,0.4110429447852761,0.6083916083916083,0.586206896551724,0.6666666666666667,0.5972222222222221,0.5436241610738255,0.554054054054054,0.564625850340136,0.6666666666666667,0.6428571428571428,0.6911764705882351,0.5753424657534245,0.5753424657534245,0.4649681528662419,0.7037037037037035,1.0720720720720718,1.0909090909090904,1.277227722772277,0.8699186991869918,0.8699186991869918,0.5972222222222221,0.4935064935064934,0.5333333333333332,0.4374999999999998,0.5231788079470197,0.4374999999999998,0.3068181818181816,0.2432432432432429,0.2234042553191488,0.3855421686746987
FSWD_60-L^I15,0.105550500454959,-0.105550500454959,5.0,-0.0262212643678159,1.507674977663514,0.4808044086217618,1.3022348350478896,0.1171693735498839,-0.013215859030837,-4.016666666666667,2.0996746019419825e-06,-0.0353807471264368,0.2186827028907839,-0.0730380349672364,-0.008264967417489,0.0039736253503058,0.203269829639128,0.0030697972014353,-1.883116883116883,0.8158921603405465,0.0655339805825242,0.1435562805872756,0.075438596491228,0.0587219343696028,0.0372250423011844,0.0642361111111111,0.0926916221033866,0.0868794326241135,0.0642361111111111,0.1394052044609666,0.2162698412698411,0.2561475409836065,0.2717842323651451,0.445754716981132,0.4987775061124695,0.4091954022988506,0.6089238845144356,0.6657608695652173,0.506142506142506,0.2561475409836065,0.2162698412698411,0.4914841849148417,0.5135802469135804,0.5558375634517767,0.5637755102040816,0.712290502793296,0.445754716981132,0.323974082073434,0.2770833333333333,0.3963553530751709,0.6089238845144356,0.3502202643171805,0.3561946902654869,0.2114624505928855,0.3014861995753715,0.5286783042394017,0.506142506142506,0.4842615012106537,0.6657608695652173,0.6089238845144356,0.4091954022988506,0.2235528942115769,0.0966010733452593,0.2932489451476792,0.2932489451476792,0.3126338329764453,0.4289044289044288,0.3744394618834081,0.2561475409836065,0.3355119825708061
FSWI_40-L^L97,0.0259301614318768,-0.0259301614318768,5.0,-0.0903504316912138,1.4246634982623283,3.830591083078513,1.2198881884144166,0.1594185487746275,0.1591789866513565,-1.1349574632637278,2.9109585323933345e-08,-0.1253047232097511,-0.3826087022449886,0.1115275975677444,0.2489855156128588,0.2352180336223097,0.3782705456330987,0.141121386905297,-0.2694114396242056,0.9172356369691924,0.1079522204251836,0.0516129032258063,-0.0606060606060605,-0.1666666666666667,-0.1711229946524064,-0.1388888888888888,-0.0718562874251496,0.0130718954248365,-0.1292134831460674,-0.0718562874251496,-0.0773809523809523,-0.03125,0.1654135338345863,0.2809917355371902,0.0992907801418441,-0.0127388535031847,0.0915492957746479,-0.1483516483516483,-0.1798941798941797,-0.2548076923076923,-0.3111111111111111,-0.2401960784313725,-0.2824074074074074,-0.2364532019704432,-0.2475728155339805,-0.2889908256880734,-0.2954545454545455,-0.2889908256880734,-0.2401960784313725,-0.1242937853107344,-0.1842105263157893,-0.1968911917098444,-0.2010309278350515,-0.1666666666666667,-0.0935672514619883,0.1481481481481481,0.1313868613138684,0.0616438356164383,0.1654135338345863,0.0839160839160839,-0.0127388535031847,-0.0882352941176469,-0.0432098765432099,-0.0662650602409637,-0.0662650602409637,-0.0828402366863905,-0.0882352941176469,-0.0718562874251496,-0.0127388535031847,0.0197368421052632
FSWN_06-L^K99,0.0224111402949815,-0.0224111402949815,5.0,0.0252435435388174,0.9311430858767318,0.4620230928638787,2.064927832180814,0.0798939598710884,0.010329015788976,-1.537692032868882,1.2330533661752206e-08,0.0370154703262461,0.0106524373566629,-0.0145438397831655,0.0920860097058362,-0.1212034171109677,-0.0059513691824896,0.1545298757676603,-0.7657992565055763,0.3815844433099736,0.0744751894544292,0.2814371257485031,-0.0402298850574712,-0.0318840579710145,-0.0402298850574712,-0.0262390670553936,-0.0591549295774648,-0.0538243626062322,-0.0591549295774648,0.0670926517571885,0.0950819672131146,0.0950819672131146,0.1133333333333332,0.2370370370370369,0.2145454545454546,0.2462686567164178,0.1322033898305084,0.1322033898305084,-0.0029850746268657,-0.0176470588235294,0.0844155844155842,0.1597222222222223,0.1208053691275168,0.1133333333333332,0.0950819672131146,0.0670926517571885,0.050314465408805,0.0182926829268292,0.1928571428571428,0.1802120141342755,0.1719298245614033,0.0950819672131146,0.0670926517571885,0.0437499999999999,0.0276923076923076,0.1023102310231023,0.0276923076923076,0.0603174603174603,0.0603174603174603,0.0603174603174603,0.0774193548387096,0.0603174603174603,0.0950819672131146,0.1517241379310345,0.260377358490566,0.0603174603174603,-0.1435897435897436,-0.1435897435897436,-0.0972972972972974,-0.0972972972972974
FSWW_84-L^E98,0.1327115069211829,-0.1327115069211829,5.0,0.2004883952189058,3.2961744528728865,0.0196700414637847,0.6351648351648352,0.0676982591876208,0.1810729494223677,0.171019682324619,1.5822043528493647e-05,0.2270426374780393,0.0887798138548892,0.0965663850087162,-0.0318692725906485,0.1308241774279899,-0.1860860120421379,-0.04788702319552,-0.9485981308411218,0.1488226059654631,0.1432538664378319,0.1095152603231597,-0.1310452418096723,-0.1547799696509862,-0.2483130904183536,-0.1844802342606148,-0.2452574525745257,-0.2747395833333332,-0.288633461047254,-0.2718954248366013,-0.33611442193087,-0.3046192259675405,-0.279430789133247,-0.2348901098901098,-0.2369863013698629,-0.1686567164179104,-0.1310452418096723,-0.1364341085271317,-0.1255886970172683,-0.1016129032258064,-0.0913539967373572,0.0629770992366411,-0.0141592920353982,-0.1144674085850555,-0.0363321799307958,-0.0210896309314587,-0.0210896309314587,-0.0701168614357261,-0.0379965457685664,-0.0778145695364238,-0.052721088435374,-0.0478632478632478,-0.0511073253833048,-0.0035778175313058,0.0295748613678372,0.1162324649298598,0.167714884696017,0.2433035714285714,0.2775229357798165,0.3044496487119439,0.2953488372093025,0.1652719665271966,0.1117764471057884,0.0489642184557439,0.0794573643410851,0.0220183486238532,0.0257826887661143,0.0164233576642336,-0.0296167247386759,0.0127272727272726
FSWY_S4-L,0.0652846191202997,-0.0652846191202997,5.0,0.3070913166958607,1.6428755973412723,0.1503882560045867,1.8409641268232249,0.164489697615668,0.2326357321024781,-8.464619492656876,1.3964890094063065e-05,0.1499373268736163,0.4116287164344188,0.2919686541518557,-0.1474241746528312,0.3348575090144807,0.0168406672023639,-0.1592326609436875,-0.9314419341268468,1.1924510300825857,0.2749769139889964,0.0859459459459459,0.1038186157517899,0.1828644501278771,0.2099411379986919,0.2491559756920998,0.2292358803986709,0.2349799732977302,0.290097629009763,0.3328530259365994,0.3941220798794274,0.3868065967016492,0.4487079091620987,0.5314569536423841,0.7805582290664099,1.166276346604216,1.463382157123835,1.431011826544021,1.281134401972873,0.7839922854387658,0.7370892018779343,0.9849785407725322,0.7771373679154658,0.8048780487804879,1.102272727272727,1.0856820744081173,0.980728051391863,0.9072164948453608,0.8101761252446182,0.8839103869653768,1.041942604856512,1.0739910313901344,1.1094640820980617,1.2478736330498177,1.1739130434782608,1.5101763907734056,1.6734104046242777,1.5694444444444442,1.7007299270072993,2.027823240589198,1.7126099706744866,1.4246395806028835,1.3009950248756224,1.4699599465954605,1.7286135693215336,1.740740740740741,1.872670807453416,1.740740740740741,1.5273224043715845,1.74888558692422
FSXD_74-L^J00,0.0669144981412639,-0.0669144981412639,5.0,0.0575070821529745,0.803117241025953,-0.2257798473638621,1.261823166552433,0.0992324561403508,-0.0454868514570005,16.38271604938267,3.05338122300179e-07,0.0342776203966005,0.0246079560642293,-0.2999675672739414,0.13760606581814,-0.2856598888127332,0.0570357842264554,-0.10951195837863,-1.3965517241379315,0.9184372858122,0.0753284671532847,0.1354838709677419,-0.0935672514619883,-0.1483516483516483,-0.1576086956521739,-0.2790697674418604,-0.2757009345794392,-0.3541666666666666,-0.3171806167400881,-0.2954545454545455,-0.3049327354260089,-0.2654028436018957,-0.2171717171717171,-0.1483516483516483,-0.1798941798941797,-0.1884816753926701,-0.0251572327044025,-0.1968911917098444,-0.2401960784313725,-0.2889908256880734,-0.2954545454545455,-0.1340782122905027,-0.2326732673267326,-0.2288557213930346,-0.1242937853107344,-0.0882352941176469,-0.1884816753926701,-0.2091836734693877,-0.1388888888888888,-0.0189873417721518,0.0197368421052632,0.0472972972972973,0.0130718954248365,0.0264900662251654,0.1654135338345863,0.3839285714285714,0.2109375,0.3362068965517242,0.3596491228070178,0.3478260869565219,0.2015503875968991,-0.0662650602409637,-0.1091954022988505,-0.1666666666666667,-0.1040462427745664,-0.1884816753926701,-0.1884816753926701,-0.2364532019704432,-0.2986425339366515,-0.3018018018018018
FSXE_80-L,0.0599602899523542,-0.0599602899523542,5.0,-0.0210181969416226,1.146706723684347,-0.3183653487714426,1.600497932983768,0.1402644726915576,0.0799303186470204,1.0329119442022694,4.53892967767994e-07,0.0134110497614813,0.1938294060560854,0.0670471764303412,0.0382701882583557,0.0950602974849446,0.1808676203746574,0.1080504521734753,-0.7108169412114677,1.2592949691598538,0.0571438660922382,0.1138790035587187,-0.0538720538720539,-0.0538720538720539,-0.0602006688963211,-0.2106741573033708,-0.1050955414012738,-0.0474576271186441,-0.1050955414012738,-0.0474576271186441,-0.1079365079365078,-0.1191222570532914,-0.0474576271186441,-0.0105633802816901,0.0485074626865671,0.0107913669064749,0.146938775510204,0.206008583690987,0.0643939393939394,0.0035714285714285,0.0407407407407407,0.1422764227642277,0.2112068965517242,0.2217391304347826,0.3317535545023697,0.3444976076555024,0.3444976076555024,0.3317535545023697,0.3842364532019706,0.6337209302325582,0.7239263803680982,0.7345679012345678,0.7562499999999999,0.7030303030303031,0.8129032258064517,1.361344537815126,1.3416666666666668,1.38135593220339,1.2845528455284554,1.4224137931034484,1.3416666666666668,1.0362318840579712,1.0071428571428571,1.02158273381295,1.3032786885245904,1.3416666666666668,1.5089285714285712,1.3032786885245904,1.3032786885245904,1.401709401709402
FSXF_45-L^G00,0.1511154855643044,-0.1511154855643044,7.0,0.21914816163087,0.9055040298651166,0.6646808964795622,1.062040943897484,0.1619217081850534,-0.1787093215664644,-1.5948869223205506,5.871869934085011e-06,0.0212595558791409,-0.1416410699445005,-0.1289036910110627,-0.0304812006807984,-0.1726553891594121,-0.4709417014145982,-0.091023018422872,-1.823436262866192,0.8613845913423973,0.2052985074626865,0.092436974789916,0.0042194092827003,0.0530973451327434,0.1018518518518516,0.1899999999999999,0.1333333333333333,0.1959798994974873,0.1959798994974873,0.1899999999999999,0.2142857142857142,0.367816091954023,0.2659574468085106,0.5454545454545454,0.5973154362416107,0.7499999999999998,1.0169491525423728,0.904,0.8593749999999998,0.7246376811594204,0.7761194029850744,1.1249999999999996,0.9833333333333334,1.1249999999999996,1.4791666666666663,1.6444444444444444,1.5319148936170213,1.902439024390244,1.6444444444444444,2.216216216216216,2.305555555555556,2.012658227848101,1.5319148936170213,1.6741573033707864,1.7674418604651163,2.012658227848101,1.7045454545454546,1.8674698795180724,2.131578947368421,2.6615384615384614,1.4536082474226806,1.18348623853211,0.9193548387096772,1.0,1.1636363636363636,0.8740157480314958,0.5866666666666667,0.4601226993865031,0.4424242424242424,0.5657894736842104
FSXI_Z5-L,0.0263023107563848,0.0263023107563848,30.0,0.0336083447609197,0.8867910247590524,-0.1603253500643536,1.402899217671422,0.042932865202052,0.0616592693752134,-0.272350349831563,6.352723662128496e-08,-0.0086175242976717,-0.6407126295846594,0.1475295747174066,-0.0365321922051543,0.292015594851536,-0.0625204575185784,-0.3687864356324992,0.6189732917100242,0.6456334737512832,-0.0826070336391437,0.0,-0.0108108108108108,-0.0108108108108108,0.0,0.0,0.0397727272727272,0.0578034682080925,0.1582278481012657,0.2119205298013244,0.2797202797202798,0.2887323943661972,0.3165467625899283,0.3656716417910448,0.4878048780487805,0.5378151260504203,0.4878048780487805,0.2708333333333335,0.0397727272727272,0.0,0.0054945054945054,0.0223463687150837,0.0,0.0166666666666666,0.0166666666666666,0.011049723756906,0.0639534883720931,0.0701754385964912,0.150943396226415,0.1806451612903226,0.1806451612903226,0.1582278481012657,0.1296296296296295,0.2039473684210526,0.3071428571428574,0.5641025641025643,0.5378151260504203,0.5,0.5123966942148761,0.6194690265486729,0.2887323943661972,0.2039473684210526,0.196078431372549,0.3071428571428574,0.4186046511627908,0.3071428571428574,0.2978723404255321,0.2620689655172414,0.2708333333333335,0.3071428571428574
FSXN_M8-L,0.0492573642842896,-0.0492573642842896,5.0,0.0466896734138777,0.3533671818120892,-0.2137734683118237,0.2285719854596485,0.0247001524841257,0.0513606420422642,-0.6880056247274412,1.1242394087402397e-07,0.0610039800145372,0.3701521341600812,-0.3392481289655157,0.0817084571873704,-0.3679505853352943,0.1832953995961521,0.2761880852772251,-0.9514505857378724,0.148112775433433,0.0661956241710638,0.0,0.0666666666666666,0.1313131313131315,0.0467289719626169,0.0370370370370369,0.0566037735849056,0.0370370370370369,-0.074380165289256,-0.1181102362204723,-0.089430894308943,-0.089430894308943,-0.0666666666666665,0.0090090090090089,0.0181818181818183,-0.0260869565217389,0.0181818181818183,0.0,-0.089430894308943,-0.1515151515151515,-0.1384615384615384,-0.089430894308943,-0.111111111111111,-0.0666666666666665,-0.0427350427350425,-0.1039999999999998,-0.096774193548387,-0.089430894308943,-0.0508474576271185,0.0181818181818183,0.0181818181818183,0.0769230769230771,0.0666666666666666,0.0666666666666666,0.1789473684210527,0.2727272727272729,0.2727272727272729,0.3658536585365854,0.3658536585365854,0.4358974358974359,0.3493975903614459,0.258426966292135,0.2444444444444444,0.3658536585365854,0.5555555555555558,0.4736842105263159,0.3658536585365854,0.258426966292135,0.258426966292135,0.1666666666666667
FSXR_02-L^A06,0.0863190500774393,-0.0863190500774393,13.0,0.1008676789587852,3.9300824711641575,-0.2600424267442187,1.0390334572490707,0.1118568232662192,0.1184573002754821,-2.5,4.498326057245569e-05,0.1073752711496746,0.1818681752871942,0.0724832264965257,0.017995211743004,0.0410392452119901,-0.0598063801167124,0.0802063695645455,-1.027027027027027,0.6412639405204461,0.1225140618722378,0.0061475409836067,0.0608695652173914,0.0082644628099173,-0.0393700787401575,0.0772626931567328,0.0427350427350428,0.1401869158878503,0.0868596881959911,0.044967880085653,0.0562770562770562,-0.0040816326530612,0.0230607966457023,0.0360934182590233,0.1322505800464037,0.1536643026004727,0.2842105263157894,0.2139303482587065,0.1730769230769229,0.1401869158878503,0.196078431372549,0.2978723404255319,0.2354430379746834,0.3746478873239436,0.2808398950131232,0.3118279569892472,0.3118279569892472,0.170263788968825,0.1401869158878503,0.2169576059850375,0.3013333333333332,0.2675324675324675,0.2675324675324675,0.2978723404255319,0.2354430379746834,0.3707865168539326,0.3903133903133904,0.3669467787114846,0.4352941176470588,0.3518005540166204,0.3746478873239436,0.2910052910052909,0.2808398950131232,0.4269005847953215,0.3555555555555554,0.3443526170798898,0.2944297082228115,0.2512820512820513,0.2049382716049383,0.2808398950131232
FSXX_00-L,0.1410385500575373,-0.1410385500575373,5.0,0.2796556906681241,0.4293180064312676,-10.637698497346763,0.7630118890356671,0.1779471572086509,-0.2184748201438848,0.9922695449241536,1.8249209171063623e-09,0.394261511135401,7.286640274282146,-0.1717160321706008,0.6302039284336353,-0.1680641017743433,-0.123988036747235,-0.0268288892414863,-1.5514240506329116,0.7468075737560547,-0.0844400141483649,-0.056338028169014,-0.0273972602739726,-0.0273972602739726,-0.0533333333333333,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5777777777777777,0.5106382978723405,0.5106382978723405,0.7749999999999999,0.7749999999999999,0.3396226415094339,0.3396226415094339,0.2033898305084744,0.2033898305084744,0.2033898305084744,0.1451612903225805,0.109375,0.109375,0.0923076923076922,-0.0897435897435898,-0.0405405405405405,-0.1125,-0.1125,-0.1125,-0.1125,-0.0897435897435898,-0.0897435897435898,-0.0897435897435898,-0.1012658227848102,-0.1125,-0.2828282828282829,-0.297029702970297,0.0289855072463769,-0.0405405405405405,-0.0405405405405405,-0.3238095238095239,-0.3545454545454546,-0.3931623931623932,-0.4580152671755726,-0.4661654135338346,-0.4740740740740741,-0.4661654135338346,-0.4453125,-0.4180327868852459,-0.3826086956521739,-0.3545454545454546,-0.3106796116504855
FSYC_23-L^H00,0.0846028291621327,-0.0846028291621327,6.0,-0.0403376277210129,2.729822063653471,-0.151781378628262,1.03415991902834,0.1535105117017056,0.0785307156428119,-2.4094707520891374,2.8674445306812e-05,0.0350955131052865,-0.0363483931177736,-0.1081523691456048,0.0762745294100195,-0.2030968533333541,-0.0458616231133051,0.1937335157118815,-1.560200668896321,0.5492155870445344,0.0486557955046275,0.0297029702970297,0.0466321243523315,0.0024813895781636,-0.0755148741418764,-0.0170316301703163,0.0279898218829515,0.0831099195710456,0.0687830687830688,0.0202020202020201,-0.0516431924882628,-0.0449172576832151,0.0716180371352785,0.1744186046511628,0.1253481894150419,0.074468085106383,0.112947658402204,0.0253807106598984,-0.1198257080610021,-0.1404255319148936,-0.0900900900900901,-0.0311750599520383,-0.0941704035874438,-0.0982142857142858,-0.0818181818181819,-0.1061946902654866,-0.112087912087912,-0.16008316008316,-0.1440677966101694,-0.1583333333333333,-0.123644251626898,-0.145877378435518,-0.1548117154811715,-0.1583333333333333,-0.1618257261410789,-0.0357995226730311,-0.0669745958429561,-0.0516431924882628,-0.0217917675544794,0.0074812967581048,0.0466321243523315,-0.0712643678160919,-0.1002227171492204,-0.0626450116009279,0.0074812967581048,-0.0194174757281553,-0.0098039215686274,-0.0961968680089484,-0.0604651162790697,-0.0380952380952381
FSYG_05-L^J08,0.0405110807084694,-0.0405110807084694,5.0,0.242224533944889,0.9907105114823834,0.6965416832114755,1.5412424809179597,0.1049027182692983,0.089837562088871,-1.7969513097528482,1.380422942297633e-07,0.1606575012116841,-0.4014525560248972,-0.0815349965501683,-0.1804826351759619,-0.0529056468610235,-0.03710157637986,-0.1196750584485526,-0.6064241180648726,1.188505282313097,0.0789104502322176,0.0363636363636361,-0.009009009009009,-0.0067720090293452,0.0476190476190476,0.1340206185567012,0.1640211640211641,0.042654028436019,0.042654028436019,0.0352941176470589,0.0280373831775702,-0.0286975717439292,0.0304449648711946,0.1224489795918368,0.2571428571428573,0.0304449648711946,0.1488250652741514,0.0476190476190476,0.0576923076923077,-0.0265486725663715,0.0864197530864199,0.1578947368421053,0.1956521739130434,0.1989100817438693,0.2359550561797754,0.2256267409470753,0.0757946210268949,0.0784313725490197,0.1224489795918368,0.1311053984575836,0.136950904392765,0.2054794520547946,0.1027568922305763,0.1640211640211641,0.2429378531073447,0.4473684210526316,0.3373860182370822,0.3134328358208955,0.3707165109034269,0.4012738853503186,0.4379084967320261,0.2535612535612537,0.2865497076023393,0.4379084967320261,0.5602836879432627,0.4473684210526316,0.4473684210526316,0.4521452145214524,0.5277777777777779,0.5277777777777779
FSYV_44-L^H00,0.0165865611158232,-0.0165865611158232,5.0,0.0419870365024798,0.760832966068561,0.4611948120129598,2.544887581155851,0.1079898862199747,0.1072973703778814,-0.619935102753973,3.652070626708319e-08,0.0209410344556118,-0.4214728323161033,0.0903100579430974,0.0190882881221599,0.1130069823780408,-0.0547618011751001,-0.0582056218262719,-0.2051064731433414,1.8463875651645505,-0.013323624645607,0.0607287449392712,-0.0389105058365757,-0.0389105058365757,0.0206611570247934,-0.0119999999999999,0.0040650406504065,0.0786026200873362,0.0739130434782611,0.0206611570247934,0.0378151260504202,0.0929203539823011,0.1990291262135923,0.2731958762886599,0.2731958762886599,0.2350000000000001,0.3279569892473117,0.2538071065989848,0.127853881278539,0.127853881278539,0.2474747474747476,0.2107843137254903,0.1875,0.1650943396226416,0.1330275229357798,0.1126126126126125,0.0929203539823011,0.1650943396226416,0.2227722772277227,0.2474747474747476,0.2864583333333335,0.2731958762886599,0.2474747474747476,0.2412060301507539,0.3798882681564246,0.54375,0.50609756097561,0.5935483870967744,0.5833333333333335,0.5935483870967744,0.4195402298850577,0.3138297872340427,0.3351351351351352,0.3954802259887007,0.4615384615384617,0.3954802259887007,0.3423913043478261,0.3423913043478261,0.3876404494382024,0.4114285714285715
