firms,age,agr,egr,invest,lgr,mve_ia,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LTCY_48-L^H16,11.0,-0.0967681463707258,0.056041497152156,-0.0145095980803839,-0.1859857482185272,0.0060852645689658,-0.0895278712557891,0.1363636363636364,-0.0833333333333332,-0.1287128712871287,-0.12,-0.0434782608695653,-0.0833333333333332,-0.1619047619047618,-0.2,-0.2072072072072073,-0.2142857142857143,-0.1372549019607842,-0.2,-0.2347826086956521,-0.4210526315789473,-0.4210526315789473,-0.3888888888888888,-0.4430379746835443,-0.4698795180722891,-0.4761904761904761,-0.4210526315789473,-0.5,-0.4430379746835443,-0.4761904761904761,-0.5343915343915344,-0.5887850467289719,-0.5906976744186047,-0.5944700460829493,-0.6106194690265486,-0.6018099547511312,-0.5487179487179488,-0.4971428571428571,-0.4133333333333333,-0.4285714285714286,-0.45,-0.45,-0.4133333333333333,-0.4054054054054054,-0.3333333333333333,-0.3070866141732283,-0.2413793103448275,-0.296,-0.3230769230769231,-0.3432835820895522,-0.3125,-0.2347826086956521,-0.2280701754385964,-0.2142857142857143,-0.1538461538461538,-0.0927835051546391
LTDC_G4-L^I12,15.0,-0.2206401637392533,-0.4942378545698593,-0.0496169960534381,0.0146480625122205,0.0845933696157774,-0.1151494171879659,0.0701754385964912,-0.0952380952380952,0.0555555555555555,0.0877862595419847,-0.1037735849056603,-0.1492537313432835,0.0106382978723404,1.6388888888888888,2.202247191011236,2.097826086956521,5.951219512195123,0.2954545454545454,-0.0806451612903226,-0.2875,-0.7782101167315175,-0.6961620469083156,-0.7290874524714829,-0.7385321100917431,-0.747787610619469,-0.7521739130434782,-0.7679153094462541,-0.7570332480818415,-0.7692307692307692,-0.7981586402266289,-0.8323529411764705,-0.8158914728682171,-0.8626506024096385,-0.866822429906542,-0.8860911270983214,-0.8964389534883721,-0.8987566607460036,-0.8873517786561265,-0.8863636363636364,-0.8856340288924559,-0.8788265306122449,-0.879746835443038,-0.8626506024096385,-0.8503937007874016,-0.8398876404494382,-0.8429752066115702,-0.8403361344537815,-0.8362068965517241,-0.8416666666666667,-0.8440065681444991,-0.8380681818181819,-0.836018411967779,-0.8378839590443685,-0.8352601156069364,-0.8283132530120482
LTDS_06-L,13.0,0.0295791609614464,0.1354241423855318,-0.01255423396077,-0.0604903966533329,0.0093531631502415,0.0490177835668146,0.048780487804878,-0.0238095238095238,-0.108695652173913,-0.0238095238095238,0.0512820512820511,0.0249999999999999,0.1714285714285714,0.3666666666666667,0.3442622950819671,0.2615384615384615,0.3225806451612902,0.1388888888888888,-0.0465116279069768,-0.2038834951456311,-0.2869565217391304,-0.3050847457627118,-0.3880597014925374,-0.4014598540145986,-0.3787878787878789,-0.3880597014925374,-0.4100719424460431,-0.4459459459459459,-0.4906832298136646,-0.4743589743589744,-0.5393258426966292,-0.5638297872340425,-0.4842767295597484,-0.4496644295302013,-0.4533333333333333,-0.4675324675324676,-0.4605263157894737,-0.3787878787878789,-0.3109243697478991,-0.3333333333333333,-0.2931034482758621,-0.267857142857143,-0.267857142857143,-0.2264150943396227,-0.1546391752577319,-0.1458333333333333,-0.163265306122449,-0.1368421052631578,-0.163265306122449,-0.1881188118811881,-0.2115384615384615,-0.2545454545454546,0.0,0.0512820512820511,-0.088888888888889
LTEG_60-L,14.0,0.0167460148274473,-0.0526676020670066,0.0253914114498212,0.1727958147407294,0.0146884510208762,-0.0852476927057876,0.0,0.0714285714285714,0.2857142857142858,0.5517241379310347,0.6363636363636362,0.5789473684210529,0.5,0.5,0.7307692307692308,0.5517241379310347,0.5,0.6666666666666665,0.139240506329114,-0.0425531914893616,-0.150943396226415,-0.0999999999999999,0.0465116279069768,-0.0624999999999998,-0.0425531914893616,-0.0816326530612244,-0.1346153846153845,0.0,-0.0624999999999998,-0.0322580645161291,-0.1666666666666667,-0.2105263157894735,-0.25,-0.2307692307692307,-0.25,-0.2913385826771654,-0.2741935483870967,-0.2857142857142857,-0.2105263157894735,-0.2035398230088494,-0.1089108910891089,-0.1176470588235294,-0.1818181818181818,-0.1089108910891089,-0.1089108910891089,0.0588235294117647,0.1111111111111111,0.0975609756097561,0.125,0.0975609756097561,0.1538461538461537,0.1538461538461537,0.1842105263157893,0.0975609756097561,0.2162162162162162
LTGY_56-L^I11,13.0,-0.7313559322033898,-1.2524271844660193,-0.2847457627118644,-0.7730109204368175,0.0024471422186372,-0.8949948400412797,0.0,-0.111111111111111,-0.111111111111111,0.1428571428571428,0.3333333333333335,0.0,-0.2727272727272727,-0.2727272727272727,-0.84,-0.8857142857142857,-0.9,-0.8333333333333333,-0.84,-0.8620689655172413,-0.8769230769230769,-0.8787878787878788,-0.8961038961038961,-0.913978494623656,-0.9148936170212766,-0.912087912087912,-0.9166666666666666,-0.9207920792079208,-0.9298245614035088,-0.9230769230769232,-0.927927927927928,-0.9230769230769232,-0.9292035398230089,-0.9183673469387756,-0.923809523809524,-0.923809523809524,-0.9245283018867924,-0.9245283018867924,-0.9272727272727272,-0.925925925925926,-0.923809523809524,-0.9148936170212766,-0.9130434782608696,-0.9101123595505618,-0.9191919191919192,-0.92,-0.9285714285714286,-0.937007874015748,-0.9402985074626866,-0.944055944055944,-0.945578231292517,-0.9506172839506172,-0.950920245398773,-0.943661971830986,-0.9407407407407408
LTHD_05-L^C15,12.0,0.1315371098652833,0.0503322276195659,0.0059887397348697,0.2445918702906735,0.0707856075088194,0.0930354347851671,0.0837988826815641,0.1474358974358973,0.2430555555555555,0.2013422818791945,0.226027397260274,0.4094488188976377,0.4672131147540983,0.5169491525423731,0.6272727272727272,0.3065693430656933,0.2877697841726621,0.5982142857142856,0.2517482517482519,-0.0867346938775509,-0.1094527363184078,-0.0271739130434782,-0.0376344086021506,-0.182648401826484,-0.2044444444444444,-0.0820512820512819,-0.0578947368421052,0.226027397260274,0.0228571428571429,-0.0218579234972677,-0.0867346938775509,-0.0820512820512819,0.0056179775280897,0.098159509202454,-0.0164835164835165,-0.1049999999999999,-0.2284482758620689,-0.2008928571428572,-0.2478991596638654,-0.1900452488687782,-0.2317596566523605,-0.2008928571428572,-0.3245283018867924,-0.2663934426229508,-0.2980392156862744,-0.1556603773584906,-0.1900452488687782,-0.1788990825688073,-0.2044444444444444,-0.2382978723404255,-0.284,-0.2317596566523605,-0.1394230769230769,-0.1476190476190476,-0.1225490196078431
LTIB_11-L,13.0,-0.3592853538657048,-0.2505880109338249,-0.0491506101777271,-0.4045476203081158,0.0096972176642034,-0.1659130688448075,0.0,-0.0833333333333332,0.2692307692307691,0.6499999999999999,0.8333333333333335,0.736842105263158,0.8857142857142859,1.2000000000000002,0.5348837209302326,0.5714285714285716,1.0625,1.3571428571428572,0.5,0.3750000000000002,0.0645161290322582,-0.057142857142857,-0.3265306122448979,-0.4803149606299213,-0.4210526315789473,-0.4107142857142857,-0.4260869565217391,-0.2325581395348837,-0.2826086956521739,-0.5822784810126582,-0.6764705882352942,-0.6206896551724137,-0.6094674556213018,-0.6094674556213018,-0.5950920245398772,-0.6162790697674418,-0.6683417085427136,-0.6451612903225806,-0.5111111111111111,-0.5074626865671642,-0.4590163934426229,-0.3465346534653465,-0.131578947368421,-0.12,-0.12,-0.057142857142857,0.1379310344827586,0.1578947368421053,-0.057142857142857,-0.0704225352112675,-0.108108108108108,0.1,0.1785714285714286,0.2941176470588236,0.5
LTIY_42-L^A22,12.0,0.1012089511958244,0.0793859028922627,0.1106499696155772,0.2265503904760489,0.1881339063697698,-0.1533403190029696,-0.00354609929078,0.0071428571428571,0.1999999999999999,0.1898734177215189,0.3557692307692306,0.2477876106194689,0.3689320388349513,0.2760180995475112,0.4387755102040815,0.46875,0.5243243243243241,1.1363636363636362,0.7300613496932515,0.0217391304347827,-0.3088235294117647,-0.2559366754617415,-0.4587332053742803,-0.426829268292683,-0.4149377593360996,-0.3842794759825327,-0.3869565217391304,-0.3349056603773586,-0.295,-0.2209944751381216,-0.2559366754617415,-0.2033898305084746,-0.265625,-0.2357723577235773,-0.1942857142857142,-0.1531531531531532,-0.1019108280254778,-0.0723684210526316,-0.0105263157894737,0.0,-0.0440677966101695,-0.0693069306930692,-0.06,-0.0208333333333333,-0.0662251655629139,-0.1402439024390244,-0.2731958762886598,-0.3054187192118226,-0.3105134474327629,-0.0814332247557003,-0.2056338028169014,-0.2295081967213115,0.1370967741935482,0.3177570093457942,0.3428571428571427
LTIZ_35-L,12.0,-0.0119129438717067,-0.0033641715727502,0.0623138602520045,-0.0151133501259446,0.1652182630446086,0.1305464402910543,-0.0227272727272728,0.0837438423645322,0.517241379310345,0.5492957746478875,0.5384615384615385,0.6417910447761195,0.6541353383458648,0.8032786885245904,1.0,0.774193548387097,0.8032786885245904,0.929824561403509,0.7322834645669292,1.1153846153846154,1.0,1.2222222222222223,1.6506024096385548,1.340425531914894,1.0952380952380951,1.0,1.3655913978494625,1.2000000000000002,1.018348623853211,0.3924050632911393,0.3095238095238097,0.2790697674418605,0.170212765957447,0.1340206185567012,-0.0677966101694914,-0.1439688715953306,-0.0794979079497907,-0.0983606557377048,-0.009009009009009,0.1458333333333334,0.116751269035533,0.2571428571428573,0.2571428571428573,0.2941176470588236,0.3253012048192774,0.3414634146341464,0.2429378531073447,0.2941176470588236,0.317365269461078,0.3017751479289943,0.2941176470588236,0.3253012048192774,0.375,0.4473684210526316,0.4379084967320261
LUBV_54-L^L18,12.0,0.3399084449874886,0.221839032700378,0.0099756467014252,0.4129358119957907,0.0112684531961171,0.3184313183967963,-0.1818181818181818,-0.0833333333333332,-0.0833333333333332,0.2222222222222223,0.1578947368421053,0.0999999999999998,0.1578947368421053,0.5714285714285714,0.4666666666666668,0.4666666666666668,0.4666666666666668,0.6296296296296295,1.0,0.4193548387096775,0.1578947368421053,0.0999999999999998,0.2941176470588234,0.1578947368421053,0.1282051282051282,0.1578947368421053,-0.12,-0.0434782608695653,-0.1851851851851852,-0.2142857142857143,-0.3333333333333333,-0.3714285714285713,-0.3972602739726028,-0.4285714285714286,-0.4883720930232558,-0.4358974358974359,-0.4358974358974359,-0.4133333333333333,-0.4430379746835443,-0.4358974358974359,-0.3972602739726028,-0.2666666666666666,-0.3333333333333333,-0.3125,-0.2666666666666666,-0.2666666666666666,-0.2903225806451612,-0.2666666666666666,-0.3333333333333333,-0.3432835820895522,-0.2280701754385964,-0.0434782608695653,0.0,-0.0434782608695653,-0.0434782608695653
LUHP_34-L,22.0,-0.2085998136513723,-0.0116015187048761,0.0001495672850561,-0.2409070398715243,0.160504739699818,-0.2875060408789834,-0.0584415584415585,0.0845070422535212,0.1052631578947369,0.203125,0.1200000000000001,0.1200000000000001,0.1379310344827586,0.2015604681404421,0.2744827586206897,0.3430232558139534,0.1079136690647482,0.3275862068965518,0.2078431372549019,-0.0713567839195978,0.0109409190371991,0.125456760048721,-0.0021598272138227,-0.0395010395010394,-0.0704225352112675,-0.1622846781504985,-0.0273684210526315,-0.0833333333333333,-0.12,-0.1380597014925373,-0.3036925395629238,-0.2299999999999999,-0.3005299015897048,-0.2892307692307692,-0.2666666666666666,-0.3089005235602093,-0.2999999999999999,-0.3021148036253777,-0.2235294117647058,-0.2156196943972834,-0.2287145242070116,-0.2299999999999999,-0.2195945945945945,-0.2041343669250646,-0.1930131004366811,-0.1683168316831682,-0.1735241502683362,-0.1923076923076923,-0.2142857142857143,-0.2116040955631399,-0.2261306532663316,-0.1749999999999999,-0.0685483870967741,0.0098360655737703,0.0819672131147541
LUKC_39-L,19.0,-0.1746987951807229,-0.200887573964497,9.339684318670028e-05,-0.0766504209127159,0.6299595919354416,-3.215011727912432,-0.0174537987679671,0.0209643605870022,0.0350690754516471,0.0041237113402061,0.0529729729729731,0.0145833333333333,0.0691547749725576,0.1734939759036144,0.2236180904522613,0.1195402298850576,0.1018099547511313,0.1325581395348838,-0.0543689320388349,-0.1201445347786811,-0.1787521079258009,-0.1759729272419627,-0.1153496821071752,-0.1682322801024766,-0.1610680447889749,-0.1869782971619366,-0.1272401433691756,-0.0767772511848341,-0.058027079303675,-0.1145454545454545,-0.1388152077807251,-0.108058608058608,-0.1145454545454545,-0.0871602624179943,-0.0478983382209189,-0.0811320754716981,-0.0121703853955374,-0.0308457711442786,0.0439442658092175,0.0093264248704663,-0.0020491803278688,0.0220356768100735,-0.0051072522982634,0.0428265524625268,0.0495689655172415,0.0726872246696035,0.0041237113402061,0.0041237113402061,-0.0337301587301587,-0.0478983382209189,0.006198347107438,-0.0356435643564355,0.0703296703296703,0.0762430939226519,0.176328502415459
LULR_10-L,21.0,-0.0128758419136932,-0.0137054094336415,0.0305051882761971,0.0175635458847635,0.0678632098331906,-0.1665268118312449,0.0166666666666666,-0.0769230769230768,-0.0712074303405573,-0.1017964071856286,-0.1176470588235294,-0.1176470588235294,-0.0196078431372549,0.25,0.2396694214876034,0.3824884792626728,0.5151515151515151,0.8518518518518516,0.4851485148514851,0.1320754716981131,-0.0196078431372549,-0.0566037735849057,-0.2974238875878219,-0.2874109263657957,-0.3562231759656652,-0.3023255813953488,-0.3697478991596639,-0.3087557603686636,-0.2385786802030456,-0.2268041237113401,-0.21875,-0.1428571428571429,-0.2146596858638743,-0.202127659574468,-0.202127659574468,-0.2366412213740458,-0.1071428571428571,-0.0196078431372549,0.0135135135135135,0.0169491525423728,-0.0131578947368421,0.0,0.0067114093959732,0.0714285714285714,0.0948905109489051,0.102941176470588,0.1857707509881423,0.1811023622047243,0.1538461538461537,0.0948905109489051,0.0638297872340425,0.0791366906474821,0.3274336283185841,0.3761467889908256,0.4150943396226414
LULT_79-L,14.0,-0.0532371839642408,0.0693259385665529,-0.1015679564184941,-0.2857648725212465,0.0271582596483653,-0.0070772590071286,0.0408163265306122,0.1264367816091953,0.1529411764705881,0.1597633136094673,0.5193798449612403,0.6333333333333333,0.5555555555555556,0.7192982456140351,0.6198347107438016,0.8490566037735847,0.7345132743362832,0.8490566037735847,0.7192982456140351,0.3424657534246575,0.1461988304093566,0.1951219512195121,0.380281690140845,0.0949720670391061,0.0155440414507772,0.240506329113924,0.3066666666666666,0.6896551724137931,0.53125,0.5193798449612403,0.4626865671641789,0.2894736842105263,0.1597633136094673,0.07103825136612,-0.0248756218905471,-0.01010101010101,0.0828729281767954,-0.0485436893203884,-0.0841121495327104,-0.1288888888888889,-0.2222222222222222,-0.0883720930232557,-0.1050228310502283,-0.1327433628318584,-0.0798122065727698,-0.2490421455938697,-0.0485436893203884,-0.0531400966183573,-0.1694915254237288,-0.2373540856031127,-0.2575757575757575,-0.3422818791946309,-0.2159999999999999,-0.2064777327935223,0.0370370370370369
LULZ_37-L^F19,13.0,-0.0222222222222223,-0.0489705063995547,0.1322834645669291,-0.0099540581929556,0.0957941164800503,0.1063003452243958,-0.1202531645569621,0.0748299319727892,0.0533333333333334,0.2061068702290076,0.3277310924369749,0.6989247311827957,0.7173913043478262,1.1944444444444446,1.0,0.8372093023255816,0.5192307692307692,1.051948051948052,1.3582089552238807,1.135135135135135,0.6989247311827957,0.6288659793814435,0.3620689655172415,0.3389830508474578,0.3057851239669422,0.2845528455284554,0.2950819672131148,0.3739130434782609,0.196969696969697,0.0748299319727892,-0.0760233918128654,-0.1022727272727271,-0.1270718232044199,-0.1595744680851063,-0.1022727272727271,-0.0919540229885057,-0.0124999999999999,0.0193548387096773,-0.0705882352941176,-0.0306748466257668,0.0193548387096773,0.0533333333333334,0.0128205128205127,-0.0062893081761006,0.0972222222222223,0.0972222222222223,0.104895104895105,0.0972222222222223,0.0326797385620916,0.0394736842105263,-0.0424242424242423,-0.0650887573964495,-0.0919540229885057,0.0326797385620916,0.0972222222222223
LUMA_76-L^A23,14.0,0.024370532087077,0.0899178392737311,-0.0193597886220563,-0.0825018707907208,0.1896872239296399,-0.0452567738513017,-0.0095693779904306,-0.0500000000000001,0.0555555555555555,0.0717948717948717,0.0346534653465346,0.0449999999999999,0.094240837696335,0.3062499999999999,0.6719999999999999,0.6201550387596897,0.4928571428571429,0.8017241379310345,0.357142857142857,-0.1399176954732511,-0.3102310231023102,-0.3236245954692557,-0.3033333333333333,-0.3666666666666667,-0.3427672955974843,-0.364741641337386,-0.2640845070422535,-0.2083333333333333,-0.346875,-0.2866894197952219,-0.4668367346938775,-0.3723723723723724,-0.4381720430107527,-0.3834808259587021,-0.4079320113314447,-0.4289617486338798,-0.3489096573208723,-0.374251497005988,-0.3033333333333333,-0.2915254237288136,-0.2259259259259259,-0.2022900763358779,-0.1291666666666666,-0.0913043478260869,-0.1218487394957983,-0.027906976744186,-0.0141509433962265,0.0245098039215685,0.0555555555555555,0.1611111111111109,0.1807909604519773,0.1875,0.3397435897435896,0.3227848101265822,0.3933333333333333
LUMQ_03-L,12.0,0.0264628955331043,0.0356200841194782,0.0248987127545002,0.0158205695405033,0.023758927439119,0.007370900209351,0.0746606334841628,-0.1159999999999999,0.04,0.3194029850746267,0.148051948051948,0.0913580246913581,0.0780487804878049,0.2923976608187135,0.5899280575539569,0.5673758865248228,0.8264462809917357,0.4983050847457626,0.4350649350649349,0.2346368715083797,0.2109589041095889,0.2556818181818181,0.1945945945945946,0.1275510204081633,-0.0432900432900433,0.1333333333333333,0.0523809523809524,0.201086956521739,0.0279069767441859,0.0160919540229884,-0.1299212598425196,-0.0694736842105263,-0.1467181467181466,-0.1467181467181466,-0.2135231316725978,-0.2533783783783784,-0.2730263157894737,-0.2078853046594982,-0.2245614035087719,-0.158095238095238,-0.158095238095238,-0.13671875,-0.2078853046594982,-0.2571428571428572,-0.231304347826087,-0.2405498281786942,-0.2352941176470588,-0.2754098360655738,-0.2928,-0.2379310344827586,-0.2176991150442478,-0.1814814814814815,-0.121272365805169,-0.1784386617100372,-0.141747572815534
LUNQ_64-L^D16,14.0,-0.1321367602427921,0.0492228913490317,0.0089624430955993,-0.4803046036690896,0.0097456925244884,-0.0034489946749037,-0.0476190476190475,0.0,-0.125,0.0769230769230768,0.2352941176470586,0.2352941176470586,-0.0454545454545455,0.2727272727272727,0.3548387096774192,0.1666666666666667,0.1666666666666667,0.4999999999999998,0.0499999999999998,-0.16,-0.34375,-0.2075471698113208,-0.2222222222222223,-0.2075471698113208,-0.0869565217391304,0.1052631578947367,-0.0869565217391304,-0.0232558139534884,-0.1063829787234041,-0.125,-0.1764705882352941,-0.1428571428571429,-0.0666666666666667,-0.0666666666666667,-0.0454545454545455,-0.125,-0.125,-0.2075471698113208,-0.125,-0.1923076923076924,0.2352941176470586,0.2352941176470586,0.1666666666666667,0.3548387096774192,0.4999999999999998,0.4999999999999998,0.1999999999999999,-0.0666666666666667,-0.1063829787234041,-0.2363636363636364,-0.263157894736842,-0.263157894736842,-0.0666666666666667,-0.0869565217391304,0.1052631578947367
LUOP_19-L^J11,14.0,-0.1551748548775308,-0.289668538488297,0.001168058898485,0.1777586418993726,0.0034997478491675,0.1050613014775228,0.0,-0.2,0.0,-0.3333333333333332,-0.2,0.0,0.0,0.0,-0.5,0.0,-0.5555555555555556,-0.5555555555555556,-0.5555555555555556,-0.5,-0.5555555555555556,-0.5555555555555556,-0.6000000000000001,-0.6923076923076923,-0.7142857142857143,-0.7777777777777778,-0.7777777777777778,-0.7647058823529411,-0.7777777777777778,-0.8,-0.8333333333333333,-0.8181818181818181,-0.8,-0.8333333333333333,-0.8461538461538461,-0.8461538461538461,-0.8333333333333333,-0.84,-0.8181818181818181,-0.8333333333333333,-0.84,-0.8181818181818181,-0.8,-0.8260869565217391,-0.8,-0.8095238095238095,-0.8181818181818181,-0.8181818181818181,-0.8571428571428572,-0.8461538461538461,-0.8787878787878788,-0.8571428571428572,-0.8333333333333333,-0.84,-0.84
LUOQ_03-L,14.0,-0.0228537201756549,-0.0014220508423121,-0.0087218892835751,-0.0551885958568374,0.0681249712294567,-0.0449702455190108,0.0379746835443037,0.0259740259740259,-0.0124999999999999,0.3504273504273505,0.3859649122807018,0.3166666666666666,0.161764705882353,0.7752808988764044,0.7555555555555555,0.6631578947368422,0.6122448979591837,0.6288659793814433,0.595959595959596,0.234375,0.161764705882353,0.2539682539682539,-0.0062893081761006,-0.0595238095238095,-0.0867052023121387,-0.1413043478260869,-0.2099999999999999,-0.271889400921659,-0.2752293577981651,-0.3305084745762712,-0.4126394052044609,-0.4397163120567375,-0.4570446735395189,-0.4662162162162162,-0.4551724137931034,-0.4607508532423208,-0.4607508532423208,-0.4037735849056604,-0.3969465648854962,-0.3992395437262357,-0.4169741697416974,-0.4060150375939849,-0.3524590163934425,-0.2752293577981651,-0.202020202020202,-0.164021164021164,-0.164021164021164,-0.1813471502590673,-0.1897435897435897,-0.1770833333333333,-0.1770833333333333,-0.1505376344086021,-0.1270718232044199,-0.164021164021164,-0.1435385949696443
LUOR_30-L,16.0,0.05544076132825,0.0828189528842311,0.2621576787637147,0.0033778078027359,0.0301050470790121,0.1448196349708836,0.1320754716981131,-0.1519999999999999,0.0495049504950495,0.2325581395348839,0.4722222222222223,0.7666666666666668,0.606060606060606,0.5588235294117647,0.5142857142857145,0.5820895522388059,0.452054794520548,0.5142857142857145,0.358974358974359,-0.0862068965517239,-0.273972602739726,-0.3536585365853658,-0.2837837837837837,-0.3416149068322981,-0.4044943820224719,-0.2428571428571427,-0.3375,-0.4044943820224719,-0.4450261780104712,-0.480392156862745,-0.480392156862745,-0.5391304347826087,-0.5923076923076923,-0.6088560885608856,-0.5984848484848485,-0.5411255411255411,-0.5411255411255411,-0.4301075268817204,-0.4361702127659573,-0.427027027027027,-0.4591836734693877,-0.4752475247524752,-0.3536585365853658,-0.3690476190476189,-0.3908045977011494,-0.4044943820224719,-0.4175824175824175,-0.4391534391534391,-0.5288888888888889,-0.4421052631578946,-0.4175824175824175,-0.3652694610778443,-0.3690476190476189,-0.2030075187969925,-0.2535211267605632
LUOS_53-L,12.0,0.1364773820981712,0.1373194831517608,-0.0073147256977863,0.1347233360064153,0.0043773075147793,0.0916412107747848,-0.111111111111111,-0.1,0.0588235294117645,0.1999999999999999,0.2857142857142856,0.2857142857142856,0.2857142857142856,0.0,0.5,0.2857142857142856,0.5,0.5,0.6363636363636362,1.25,1.0,1.0,0.7999999999999998,0.125,0.125,0.0588235294117645,-0.1818181818181818,-0.2173913043478261,-0.1818181818181818,-0.28,-0.4,-0.4,-0.4,-0.4,-0.3076923076923077,-0.3571428571428572,-0.25,-0.1818181818181818,-0.25,0.0,0.0588235294117645,0.0,0.125,0.1999999999999999,0.0,0.5,0.2857142857142856,0.2857142857142856,0.125,0.125,0.125,0.0588235294117645,0.3846153846153846,0.1999999999999999,0.5
LUOY_94-L^G10,13.0,-0.3927709209277092,-0.3991816693944354,-0.0592838735928387,-0.3839147286821705,0.0086023043705347,-0.6611342390968884,0.0270270270270269,-0.0632911392405063,0.2982456140350877,0.2982456140350877,0.2982456140350877,0.3214285714285714,0.8499999999999999,0.9473684210526316,0.6818181818181819,0.4509803921568627,0.2333333333333334,-0.0512820512820513,-0.119047619047619,-0.408,-0.4351145038167939,-0.4393939393939394,-0.5403726708074534,-0.5542168674698795,-0.5595238095238095,-0.5771428571428572,-0.5747126436781609,-0.5066666666666666,-0.6063829787234043,-0.6459330143540669,-0.7421602787456446,-0.7573770491803279,-0.8026666666666666,-0.8082901554404145,-0.8458333333333333,-0.8451882845188284,-0.8355555555555556,-0.8254716981132075,-0.8306636155606407,-0.8422174840085288,-0.8492871690427699,-0.8254716981132075,-0.8310502283105023,-0.8047493403693932,-0.7972602739726027,-0.7723076923076924,-0.7791044776119402,-0.7597402597402597,-0.7525083612040134,-0.765079365079365,-0.7299270072992701,-0.717557251908397,-0.704,-0.7207547169811321,-0.7218045112781954
LUPD_23-L^H18,14.0,0.123284207660104,0.1824580244901089,0.0213407370309681,0.062411221590909,0.1732164600629506,0.2612558301868832,-0.0421940928270042,0.0304347826086957,0.0627802690582959,0.0259740259740259,0.021551724137931,0.0042372881355932,0.0772727272727271,0.4539877300613495,0.5592105263157896,0.9522240527182866,1.4036511156186613,1.3891129032258065,1.1160714285714288,0.6666666666666665,0.2116564417177915,0.337471783295711,0.3941176470588234,0.3924794359576968,0.4451219512195123,0.6013513513513513,0.30939226519337,0.6527196652719665,0.4277108433734937,0.2796976241900648,-0.0016849199663016,0.1969696969696968,0.1640471512770138,0.1427193828351012,0.267379679144385,0.1339712918660287,0.080218778486782,0.0743427017225748,0.0523978685612789,0.116870876531574,0.1416184971098264,0.2539682539682539,0.3021978021978022,0.4056939501779359,0.3465909090909089,0.5490196078431371,0.5592105263157896,0.6690140845070423,0.3152053274139845,0.3344594594594592,0.3420158550396375,0.4346246973365617,0.6504178272980501,0.7686567164179103,0.8457943925233644
LUPI_V9-L,13.0,-0.0258598016284216,-0.0415257521474064,0.3143217750869201,0.0162899008725485,0.4212964374274743,1.1119004542555548,0.0061349693251533,-0.0685714285714286,0.0584415584415582,-0.0151057401812689,0.1358885017421602,-0.0467836257309941,0.012422360248447,0.0794701986754966,0.1319444444444444,0.3872340425531912,0.18978102189781,-0.0495626822157435,-0.0578034682080925,-0.0738636363636364,-0.1165311653116532,-0.0969529085872576,-0.3222453222453222,-0.3165618448637316,-0.2913043478260869,-0.3222453222453222,-0.3440643863179075,-0.3333333333333333,-0.4072727272727273,-0.4310645724258291,-0.414721723518851,-0.3849056603773585,-0.3531746031746032,-0.3480000000000001,-0.3278350515463917,-0.1532467532467533,-0.1746835443037975,-0.1683673469387755,0.065359477124183,0.0092879256965943,-0.0578034682080925,-0.0383480825958703,-0.1398416886543536,-0.1329787234042553,0.0092879256965943,-0.0467836257309941,-0.0495626822157435,0.0550161812297733,-0.1641025641025641,0.1319444444444444,0.5673076923076921,0.5748792270531402,0.6632653061224489,0.7340425531914894,0.8735632183908044
LUPN_98-L^I13,14.0,-0.1654894759146772,-0.294639258363563,-0.0969063427037717,0.1374586679263107,0.0040081294706567,-0.576483164083378,-0.0196078431372549,0.5,0.1590909090909091,0.02,0.1333333333333333,1.125,2.1875,2.1875,3.25,3.25,1.8333333333333333,1.5499999999999998,0.7586206896551726,0.1590909090909091,-0.0192307692307692,0.3421052631578947,0.2749999999999999,-0.0892857142857143,-0.1206896551724137,-0.203125,-0.25,-0.3108108108108107,-0.2714285714285713,-0.3108108108108107,-0.5603448275862069,-0.5603448275862069,-0.5603448275862069,-0.6076923076923078,-0.6482758620689655,-0.6194029850746269,-0.6194029850746269,-0.6136363636363636,-0.6304347826086956,-0.6688311688311688,-0.6304347826086956,-0.5603448275862069,-0.4,-0.2714285714285713,-0.2916666666666666,-0.25,-0.25,0.3076923076923077,0.0625,0.0625,0.1333333333333333,0.108695652173913,0.2749999999999999,0.3076923076923077,0.3421052631578947
