firms,absacc,acc,age,agr,chatoia,chpmia,currat,depr,egr,grcapx,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE_67-L^A14,0.1030948303675576,-0.1030948303675576,5.0,0.1348415810109144,0.5806544926219723,0.6540778353265505,2.1319567354965585,0.1083262531860662,0.2306175087240176,-0.3721881390593044,5.715925497272391e-06,0.1107873264808731,0.200164246336413,0.3076061389434667,-0.0048535994623315,0.3178760024179968,-0.1378544216289055,-0.0219425006049211,-1.9668560606060608,1.2908554572271385,-0.0057739557739558,0.0614420062695924,0.033700583279326,0.0676037483266398,0.0598006644518271,0.1312056737588651,0.2046827794561931,0.1841128433556049,0.2364341085271317,0.1667885881492319,0.2046827794561931,0.2588792423046566,0.4809656453110491,0.6111111111111109,0.5440464666021296,0.9286577992744862,0.7585446527012127,0.5545808966861598,0.5292425695110259,0.5997993981945835,0.7393675027262814,0.9147659063625448,0.969135802469136,1.1700680272108843,1.394894894894895,1.140939597315436,1.0292620865139948,1.1524966261808367,1.285100286532951,1.4690402476780189,1.83303730017762,1.6495016611295683,1.6320132013201325,1.7218430034129688,2.770685579196217,2.329853862212944,2.7179487179487176,3.1214470284237725,2.600451467268623,2.038095238095238,1.3149492017416544,1.249647390691114,1.2528248587570618,1.4728682170542635,1.4576271186440677,1.6583333333333332,1.4960876369327072,1.3984962406015031,1.4728682170542635,1.394894894894895
BCUB_73-L^L00,0.0569442887568658,-0.0569442887568658,5.0,-0.0853484046358563,0.7773411491631927,0.8449384599752597,1.7035246727089626,0.1248481904299247,0.0751767770748045,-2.2787610619469043,4.232383411785943e-06,-0.0357704964944913,-1.2537190025956917,0.0586670604812357,0.4475819132480217,0.069967409987421,0.3335274474315387,0.2895649371879351,-0.9049881235154394,1.260020140986908,0.2118680936222048,0.1228070175438595,-0.0115606936416184,-0.05,-0.0311614730878186,-0.0228571428571429,0.0523076923076923,0.0857142857142856,0.1213114754098361,0.1476510067114094,0.1287128712871288,0.0822784810126582,0.1515151515151513,0.1324503311258278,0.2127659574468086,0.3255813953488371,0.0891719745222929,0.0148367952522254,0.0,0.0058823529411764,0.0926517571884983,0.1176470588235294,0.1793103448275861,0.3153846153846154,0.2761194029850744,0.1103896103896102,0.0788643533123027,0.0996784565916399,0.2214285714285715,0.3411764705882354,0.401639344262295,0.3571428571428572,0.2761194029850744,0.3625498007968128,0.8191489361702129,0.693069306930693,0.693069306930693,0.693069306930693,0.7628865979381443,0.5267857142857142,0.3464566929133859,0.3571428571428572,0.3959183673469386,0.5405405405405403,0.5336322869955157,0.5833333333333333,0.6132075471698113,0.6056338028169015,0.6442307692307692,0.6208530805687205
BCYO_38-L^K98,0.0321643409583827,-0.0321643409583827,5.0,-0.0249737331285863,0.2379710954056311,1.843811401971115,1.1489384345234928,0.1243194192377495,0.1309157959434543,0.7355769230769222,1.0924036330512015e-06,0.0072334922815808,-0.2459963621050807,-0.0315265763319512,0.03779689102817,-0.0315265763319512,0.1294493216280926,0.0870017803818968,-1.6687898089171973,1.1489384345234928,0.1294493216280926,0.0995260663507109,-0.040909090909091,-0.0786026200873363,-0.0982905982905982,-0.0704845814977974,0.0765306122448978,0.1593406593406592,0.0820512820512819,0.1405405405405404,0.0292682926829268,0.1164021164021162,0.1787709497206702,-0.0276497695852534,0.0710659898477157,0.361290322580645,-0.0321100917431194,-0.0186046511627907,-0.1977186311787072,-0.2126865671641792,-0.0944206008583692,-0.1387755102040817,-0.1457489878542511,-0.1491935483870968,-0.1422764227642277,-0.2895622895622897,-0.3081967213114754,-0.3171521035598705,-0.3258785942492013,-0.3237179487179488,-0.2698961937716263,-0.3301587301587302,-0.3215434083601286,-0.2698961937716263,-0.1884615384615385,-0.2437275985663083,-0.1884615384615385,-0.0538116591928251,0.0242718446601941,-0.0538116591928251,-0.128099173553719,-0.1593625498007967,-0.2749140893470791,-0.2299270072992701,-0.1757812500000001,-0.1915708812260537,-0.2327272727272727,-0.2596491228070176,-0.2126865671641792,-0.156
BCZR_85-L^G00,0.077890796512951,-0.077890796512951,4.0,-0.3068097495963949,0.7302481690218481,-0.7203624991635976,1.606436999829573,0.3170453072724916,-0.1880584374338345,-0.399979833373246,3.5377873244542646e-06,-0.1865141562191414,-0.5021604081348667,0.1360897034945318,0.468834515595411,0.1329913667432239,-0.0171464860727255,-0.0170808030288823,-2.1891121712331656,1.1846179783722963,-0.2965170913610938,-0.0956937799043061,-0.0711111111111111,-0.1803921568627451,-0.1504065040650407,-0.0500000000000001,0.0346534653465346,0.0096618357487923,-0.0047619047619048,0.094240837696335,0.2294117647058822,0.3062499999999999,0.357142857142857,0.3397435897435896,-0.3666666666666667,-0.3588957055214724,-0.3549382716049384,-0.3301282051282052,-0.3365079365079365,-0.3079470198675497,-0.2482014388489208,-0.2535714285714285,-0.1106382978723404,-0.2113207547169812,-0.2259259259259259,-0.2666666666666667,-0.2842465753424658,-0.8182608695652174,-0.8073732718894009,-0.800952380952381,-0.8179442508710801,-0.8133928571428571,-0.8046728971962617,-0.8046728971962617,-0.7747844827586207,-0.7569767441860465,-0.7752688172043011,-0.7320512820512821,-0.7014285714285715,-0.7555555555555555,-0.7899497487437186,-0.7930693069306931,-0.8028301886792453,-0.774054054054054,-0.7822916666666666,-0.8091324200913241,-0.808256880733945,-0.828688524590164,-0.828688524590164,-0.8133928571428571
BDAJ_H9-L,0.0357918829714892,-0.0357918829714892,34.0,-0.0306059121345744,0.5685128750858884,1.150613223835165,1.4536461927766275,0.0722867835335828,0.0770323835165657,1.981785063752284,9.68398496981439e-06,-0.0215580597746202,0.0075540811820247,0.1011558206421914,0.0514028308749034,0.0870376563854823,0.0295899707910951,-0.2540250081268005,-0.6414982164090371,1.104669887278583,0.0051526717557252,0.0319829424307034,0.0422222222222223,0.0806451612903227,0.1637717121588089,0.0806451612903227,0.1964285714285716,0.1843434343434344,0.2814207650273224,0.2710027100271004,0.193384223918575,0.230971128608924,0.2991689750692523,0.4475308641975308,0.4794952681388014,0.7306273062730628,0.4656249999999999,0.306406685236769,0.1247002398081535,0.1637717121588089,0.3100558659217878,0.2710027100271004,0.2744565217391304,0.4430769230769231,0.3673469387755101,0.2991689750692523,0.2213541666666667,0.1637717121588089,0.2473404255319151,0.324858757062147,0.2150259067357514,0.193384223918575,0.160891089108911,0.1580246913580247,0.3794117647058825,0.3594202898550724,0.3753665689149561,0.5177993527508093,0.5032051282051282,0.3875739644970415,0.1247002398081535,-0.0229166666666665,0.0563063063063062,0.1383495145631068,0.1113744075829386,0.1166666666666667,0.0515695067264574,0.0217864923747277,-0.0084566596194503,0.046875
BDFF_05-L^C99,0.1480576967106769,-0.1480576967106769,5.0,-0.0633098487461201,0.8763695905245019,-5.052872056951029,1.5609672440404734,0.0587093089663049,-0.1250805931656995,-1.5389282103134476,9.05827187079081e-06,-0.0685322954131152,-0.2107491440770123,-0.2878489653519457,0.1629093417622744,-0.249857762330183,0.1536639023379037,0.0070941920735355,-4.181034482758621,1.1203910135482766,0.0295588904047294,0.0829694323144105,0.0223214285714286,0.0043859649122806,0.1116504854368931,0.1565656565656563,0.145,0.1009615384615383,0.145,0.145,0.1116504854368931,0.1336633663366335,0.2445652173913044,0.2722222222222221,0.4679487179487178,0.7348484848484849,0.506578947368421,0.4135802469135803,0.2245989304812834,0.0904761904761903,0.2180851063829785,0.1336633663366335,0.1683673469387754,0.2052631578947368,0.1804123711340206,0.1170731707317072,0.2180851063829785,0.2865168539325842,0.3878787878787877,0.5902777777777777,0.3630952380952379,0.2722222222222221,0.3011363636363635,0.2582417582417582,0.3712574850299401,0.3470588235294116,0.3470588235294116,0.3630952380952379,0.3795180722891564,0.2722222222222221,0.2052631578947368,0.1927083333333332,0.145,0.2865168539325842,0.251366120218579,0.1225490196078431,0.145,0.05045871559633,0.0751173708920187,0.0132743362831857
BFSV_71-L^I00,0.0321110724511311,0.0321110724511311,5.0,0.1321874525156642,0.0503119468931573,-0.2202129677103457,1.0062785753109311,0.1666666666666666,-3.655797101449276,-4.508196721311478,5.13001228564278e-10,0.0004960716488349,-4.103617255204385,0.0014415032011105,-0.2764003673094582,0.0014415032011105,0.0444081187849066,-0.1695570611497259,3.7202525497814407,1.0062785753109311,0.0444081187849066,-0.0714285714285712,0.0769230769230768,-0.0140845070422535,0.0606060606060605,0.129032258064516,0.1864406779661016,0.1864406779661016,0.0769230769230768,0.1864406779661016,0.1111111111111109,0.320754716981132,0.7499999999999998,0.5909090909090908,0.4285714285714286,1.1875,0.7948717948717947,0.627906976744186,0.3725490196078429,0.296296296296296,0.4285714285714286,0.0769230769230768,0.1111111111111109,-0.1250000000000001,-0.1463414634146341,-0.1666666666666667,-0.1566265060240964,-0.0666666666666667,-0.1139240506329114,-0.1358024691358026,-0.1954022988505748,-0.2473118279569893,-0.2631578947368421,-0.1954022988505748,-0.1463414634146341,-0.2307692307692308,-0.1764705882352941,-0.0277777777777777,0.0,-0.0410958904109589,-0.1250000000000001,-0.1764705882352941,-0.0410958904109589,0.1111111111111109,0.2727272727272725,0.2280701754385965,0.1111111111111109,0.5217391304347825,0.5217391304347825,0.4285714285714286
BUNQ_03-L^K12,0.1026829102908934,-0.1026829102908934,5.0,0.0504704083051396,1.204488776864959,-2.216732437993387,2.7332065424115632,0.0968736707783921,0.1317959606932991,10.612403100775234,8.683899218663234e-09,0.1050655790888445,1.2970960883625495,-0.1295761700798173,0.1248991825359748,-0.3015714321215917,0.1538754046339843,0.1490046167088915,-1.7506743737957606,0.5443895017116773,0.258281976106424,-0.0674157303370787,0.0470588235294118,0.2027027027027026,0.2191780821917808,0.0853658536585366,0.2027027027027026,0.2361111111111111,0.4126984126984128,0.5892857142857142,0.8936170212765959,2.0689655172413794,2.0689655172413794,2.1785714285714284,1.870967741935484,1.9666666666666668,1.225,1.0697674418604652,0.934782608695652,0.8936170212765959,1.170731707317073,1.119047619047619,0.977777777777778,0.8163265306122449,0.7450980392156863,0.6792452830188678,0.5892857142857142,0.5892857142857142,0.78,0.7115384615384615,0.4126984126984128,0.2714285714285716,0.8541666666666667,0.8541666666666667,0.78,0.6181818181818182,0.5892857142857142,0.4833333333333334,0.4126984126984128,0.4126984126984128,0.3283582089552237,0.3088235294117647,0.3283582089552237,0.3692307692307692,0.3088235294117647,0.2191780821917808,0.2898550724637683,0.2898550724637683,0.2714285714285716,1.4722222222222223
BWQW_65-L^I10,0.089096431537995,-0.089096431537995,15.0,0.9671474825744392,1.2071915129562163,-1.1011373717040709,1.438682723027771,0.0795487840609434,1.0433220696992636,-0.3500278241513633,9.254033768461238e-06,1.1762489157016984,-8.704624944635087,-0.2408080243568415,-0.4929552162250957,-0.2643385579180647,-0.07023039601254,-0.1710401728213684,-1.0417362270450752,1.029859916441386,0.6163590129967977,-0.0365853658536584,0.0379746835443037,0.0292887029288702,0.074235807860262,0.0789473684210526,0.074235807860262,0.0165289256198346,-0.0040485829959514,-0.0610687022900764,-0.0501930501930502,-0.0390625,0.0603448275862068,0.0982142857142855,-0.057471264367816,0.2058823529411764,0.0982142857142855,0.0468085106382978,-0.0238095238095238,-0.0080645161290322,0.1181818181818181,0.0789473684210526,0.1181818181818181,0.2000000000000001,0.28125,0.2424242424242424,0.2000000000000001,0.2424242424242424,0.3369565217391304,0.4385964912280702,0.4819277108433735,0.5,0.5668789808917196,0.6621621621621621,1.0,1.1964285714285712,1.1578947368421053,1.4117647058823528,1.3883495145631066,1.0163934426229506,0.822222222222222,0.4819277108433735,0.618421052631579,0.7571428571428573,0.822222222222222,0.835820895522388,0.8088235294117645,0.7446808510638299,0.9069767441860463,0.968
CWV_20-L^I06,0.1057788664959358,-0.1057788664959358,5.0,0.113549449902924,0.6873782483647455,2.5080501574552163,1.0501181235234558,0.0032672620344151,0.0724438992712315,0.4525968672712288,2.052941765287633e-05,0.1946225804553745,0.0266018898146354,-0.119619336242319,-0.0692037215670411,-0.1613537124065603,-0.0517286789093944,0.0117276788143606,-1.8636586562040216,0.7819777252784339,0.1231326889279438,-0.007704160246533,0.036741214057508,-0.028443113772455,-0.0511695906432747,-0.0525547445255473,-0.0091603053435114,-0.0754985754985754,-0.1205962059620595,-0.1369680851063829,-0.1300268096514745,-0.1527415143603133,-0.1604139715394567,-0.0820367751060821,-0.078125,0.0639344262295082,0.0944350758853289,0.0109034267912773,-0.0370919881305638,-0.0910364145658262,-0.0121765601217656,-0.0076452599388379,0.0015432098765431,0.0639344262295082,0.1247833622183709,0.1405975395430578,0.0484652665589659,0.0434083601286174,0.1170395869191052,0.1466431095406359,0.1693693693693694,0.1385964912280701,0.1757246376811596,0.1735985533453887,0.2432950191570881,0.3381443298969073,0.2800788954635107,0.3837953091684434,0.4017278617710584,0.3244897959183672,0.0944350758853289,0.0745033112582782,0.142605633802817,0.267578125,0.2063197026022305,0.248076923076923,0.2385496183206106,0.1610017889087658,0.2601941747572815,0.3164300202839758
