firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,depr,ep,herf,invest,lev,ms,mve_ia,pchdepr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,tb,agr,egr,grltnoa,lgr,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LZPC-L,10.0,9.822791359168233e-07,0.3603551743638687,0.0780000210214313,0.0697504962436242,1.7428543517925583,0.0164453492748763,1.0,0.1453084274543875,2.9897711873180065e-08,3.963453487283811e-10,0.0895069532237674,1.015524227213913e-06,4.0,0.0293177454239413,-0.3732185415155549,-0.0565866751450188,-0.0349234600021148,0.0215220933882725,0.0129515345148768,0.0263414117896073,1.3407350635217976,0.4291514836022904,0.2950577012691537,0.1610908378437949,0.5882161670026663,0.1296340887857218,0.1176470588235292,-0.1052631578947367,-0.1206896551724137,-0.1206896551724137,0.02,0.0625,-0.0192307692307692,-0.203125,-0.2714285714285713,-0.2714285714285713,-0.2916666666666666,-0.3289473684210526,-0.2916666666666666,-0.25,-0.3199999999999999,-0.3855421686746987,-0.3461538461538461,-0.3780487804878049,-0.3461538461538461,-0.2916666666666666,-0.3289473684210526,-0.2608695652173912,-0.3461538461538461,-0.3461538461538461,-0.2272727272727273,-0.3461538461538461,-0.3108108108108107,-0.3780487804878049,-0.4,-0.3855421686746987,-0.1904761904761904,-0.3013698630136986,-0.3289473684210526,-0.4333333333333333,-0.3108108108108107,-0.2153846153846154,-0.1774193548387096,-0.2388059701492537,-0.3108108108108107,-0.2714285714285713,-0.2153846153846154,-0.135593220338983,-0.1499999999999999,0.3421052631578947,-0.0555555555555555,-0.0555555555555555,-0.0892857142857143,-0.2272727272727273,-0.3108108108108107
LZPN-L^J09,13.0,5.999151658253794e-07,0.220082587810192,0.0922501039789269,1.0642408476619505,1.0864425257449253,0.0773277723458582,1.0,0.2631244865954746,7.405325085882502e-08,1.046574724609769e-11,0.0108153604390364,9.676943486755669e-08,3.0,0.0218127981827124,-0.1867354429746047,-0.0240267723700025,0.1087306558616126,0.0106171662969648,0.0292688992374924,0.0339901248369666,0.9770548411070388,0.2129404838937245,0.2120185630568071,0.0847180389139274,0.2186873130388879,0.1846674084526303,-0.1382978723404254,0.0444444444444442,0.0804597701149425,0.1325301204819278,0.167701863354037,0.1393939393939394,0.0867052023121386,0.1325301204819278,0.0444444444444442,0.0561797752808987,4.529411764705881,4.371428571428572,4.529411764705881,4.371428571428572,4.222222222222222,4.529411764705881,4.529411764705881,4.529411764705881,4.081081081081081,4.529411764705881,4.696969696969696,4.874999999999999,5.266666666666667,4.696969696969696,4.696969696969696,4.371428571428572,4.529411764705881,4.371428571428572,4.222222222222222,3.6999999999999993,4.529411764705881,4.529411764705881,5.064516129032258,5.266666666666667,5.7142857142857135,6.833333333333333,6.833333333333333,8.894736842105262,10.058823529411764,10.749999999999998,11.533333333333331,12.428571428571429,12.428571428571429,10.749999999999998,13.46153846153846,13.46153846153846,12.428571428571429,12.428571428571429,13.46153846153846
LZPS-L^A23,9.0,1.2619347168612511e-06,0.462948553321265,0.2736941303177167,1.4212454212454213,0.2185826872836378,-0.2353808090785398,1.0,0.375,9.747334592618257e-08,2.3339742382931597e-14,-0.0014646649578908,6.127858016775552e-08,2.0,0.003620781562682,-0.25,-0.3803680981595091,1.3803680981595092,0.3803680981595091,0.0138678609142609,0.0145412825678037,-0.0179184183772331,0.4390333211277921,0.4971040543239466,0.0369313916829304,-0.2,0.3803680981595091,0.0862068965517242,-0.0645161290322581,0.0357142857142855,-0.0645161290322581,-0.0937500000000001,-0.0169491525423729,0.0,-0.0491803278688525,-0.0333333333333333,-0.0645161290322581,0.0545454545454544,0.1153846153846152,0.2083333333333332,0.2888888888888887,0.1153846153846152,0.0740740740740739,0.0545454545454544,0.0175438596491228,-0.0333333333333333,-0.0333333333333333,0.1372549019607842,0.0740740740740739,0.0357142857142855,-0.0645161290322581,0.1153846153846152,0.0545454545454544,0.657142857142857,0.0545454545454544,0.0740740740740739,-0.0169491525423729,0.0545454545454544,0.5263157894736841,0.2083333333333332,0.0545454545454544,0.1153846153846152,0.0943396226415094,0.1599999999999999,0.487179487179487,0.7575757575757573,0.9333333333333332,0.7575757575757573,0.657142857142857,0.183673469387755,0.3488372093023255,0.0545454545454544,-0.1594202898550725,-0.3829787234042553,-0.42,-0.4727272727272728
LZQY-L^C15,10.0,3.542193320045761e-07,0.1299475520554788,0.1923076923076923,0.2680900321543408,0.8097590467015786,-0.0030581858116601,1.0,0.0904400493513291,2.5350670946292844e-08,5.832083309208173e-11,0.0172374834565351,1.766919973548921e-07,4.0,0.0671329283217237,-0.1671487978210936,0.0437597702931287,-0.4074299431031289,-0.1908900811266287,0.0096512721160147,0.017366451348303,0.336907339230384,0.1329933180541656,0.2170332241459991,0.122733738914616,0.0023177955189287,0.004914114677567,0.0,-0.142857142857143,0.1999999999999999,0.0,0.1999999999999999,0.0,0.0,0.1999999999999999,0.0,-0.142857142857143,0.0,-0.142857142857143,0.0,-0.142857142857143,-0.142857142857143,-0.25,-0.25,-0.3333333333333333,-0.25,-0.25,-0.142857142857143,0.0,0.0,-0.142857142857143,0.0,-0.142857142857143,-0.142857142857143,-0.3333333333333333,0.5,0.1999999999999999,0.5,1.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0
LZTN-L^G12,4.0,2.4625895506837504e-07,0.0903416202661182,0.0508789568290527,-0.1607201406897374,0.874324791163346,-0.5247716438020997,1.0,10.053333333333336,-2.959224642932407e-07,3.2891130279061388e-12,0.2157044104760977,2.0668254201767903e-06,2.0,0.0071064187628075,-0.23520654396728,-8.565886417902085,-0.0827089455992027,0.7157540915173528,0.0358401008640189,0.336642284918147,1.7291273734030002,0.3127738292279231,-0.7410947786094327,-0.0612094550506219,1.5490320533164077,0.7569478704160497,-0.111111111111111,0.5,0.7999999999999998,0.7999999999999998,1.25,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.5,-0.1,-0.25,-0.3076923076923077,-0.25,-0.4375,-0.25,-0.3571428571428572,-0.4705882352941177,-0.55,-0.5714285714285714,-0.625,-0.6896551724137931,-0.6896551724137931,-0.6896551724137931,-0.6896551724137931,-0.6896551724137931,-0.6896551724137931,-0.71875,-0.75,-0.6086956521739131,-0.5714285714285714,-0.1,0.5,0.7999999999999998,0.5,0.7999999999999998,0.125,-0.4,-0.4375,-0.4705882352941177,-0.4375,-0.4375,-0.5909090909090909,-0.5714285714285714
LZXB-L,18.0,7.926371825818239e-07,0.290783851242001,0.2493655895787515,0.3866305329719964,0.2838302828484279,-0.0898495374013236,1.0,0.1290322580645161,1.6857885161250973e-07,3.3174965750615124e-08,-0.0005788458165234,4.677469544741467e-07,2.0,3.080676809450809,0.064516129032258,-0.3898963730569948,1.3898963730569949,0.3898963730569948,0.0284929356357927,0.0453070394408387,0.0060884766669119,0.1173478337133836,0.1014572449821281,-0.0178941264186888,0.1453488372093023,0.3898963730569948,0.0303370786516854,-0.0022421524663677,-0.0621707060063224,-0.0601900739176346,-0.0305010893246187,0.0495283018867924,0.0289017341040462,0.1710526315789475,0.1323155216284988,0.2464985994397759,0.2395543175487466,0.3069016152716595,0.278735632183908,0.3949843260188088,0.3224368499257057,0.2750716332378222,0.2535211267605635,0.3363363363363363,0.3671274961597544,0.5084745762711864,0.5586690017513136,0.5451388888888891,0.5780141843971633,0.4614121510673235,0.459016393442623,0.4759535655058042,0.4126984126984128,0.3671274961597544,0.3629402756508422,0.4401294498381878,0.4240000000000001,0.449511400651466,0.4662273476112026,0.3862928348909658,0.4015748031496065,0.6481481481481481,0.5239726027397262,0.9432314410480348,1.1291866028708135,0.8388429752066118,0.7623762376237626,0.6036036036036037,0.4957983193277311,0.8237704918032789,1.0697674418604652,0.5614035087719298,0.6330275229357798,0.2570621468926555,0.1756935270805812
LZXC-L^B09,13.0,4.09686962863429e-07,0.1502961953879431,0.00791687283523,0.0721603638224855,2.0085473109579755,0.013563601533991,1.0,0.1044776119402985,2.0767541896302856e-08,9.160384971902671e-10,-0.0550331022736637,5.11636713990734e-07,2.0,0.0645724435267824,-0.1877252216717681,-0.0532867347737704,0.1983668579918071,0.94942438151631,0.0014988009592326,0.003188775510204,0.8645636867015001,-0.106284395688921,-0.0187211721081668,0.0017504243086549,-0.1658843626402375,-0.0505756184836898,-0.109090909090909,-0.046242774566474,0.1301369863013699,0.1956521739130434,0.1538461538461537,0.6176470588235292,0.5137614678899081,0.6336633663366336,0.3983050847457627,0.3199999999999998,0.3306451612903225,-0.0625,-0.0782122905027933,-0.1223404255319149,-0.2500000000000001,-0.3237704918032786,-0.3529411764705882,-0.2699115044247787,-0.3125,-0.3529411764705882,-0.3237704918032786,-0.3125,-0.4425675675675675,-0.4572368421052631,-0.4590163934426229,-0.4590163934426229,-0.4590163934426229,-0.5161290322580645,-0.4938650306748466,-0.4572368421052631,-0.3400000000000001,-0.3008474576271186,-0.2666666666666667,-0.3265306122448981,-0.2567567567567569,-0.297872340425532,-0.2500000000000001,-0.2142857142857144,-0.0934065934065935,-0.2567567567567569,-0.3096234309623431,-0.3843283582089553,-0.35546875,-0.2325581395348837,-0.1223404255319149,-0.3008474576271186,-0.3153526970954358,-0.4,-0.5338983050847458
LZXI-L^G17,11.0,7.117616670860884e-07,0.261114168335592,0.3500747116131731,0.0746841783070844,1.111970343287181,-52.19424743485223,1.0,0.0117953032968714,-1.0389619558382183e-09,1.8162101073218767e-11,10.291172413793106,1.8070665297894135e-07,3.0,0.0586691762499355,2.2790943165302537,-4349.453781511887,2709.2714285706675,3568.5565862701296,0.0474685256664622,0.0768315646576262,1.7291273734030002,14.294344827586206,9.264758765358108,1.1755125535408877,29.19618055555553,3585.5714285706863,-0.2199999999999999,-0.2537313432835821,-0.0909090909090909,-0.0909090909090909,0.0869565217391303,0.0416666666666667,0.0869565217391303,0.3157894736842106,9.0,9.0,9.0,7.333333333333334,7.333333333333334,7.333333333333334,7.333333333333334,6.142857142857142,5.25,5.25,5.25,7.333333333333334,9.0,11.5,9.0,7.333333333333334,6.142857142857142,4.555555555555555,4.0,3.545454545454546,3.545454545454546,11.5,11.5,24.0,24.0,24.0,49.0,24.0,24.0,49.0,49.0,49.0,49.0,24.0,24.0,24.0,49.0,49.0,24.0,24.0,15.666666666666668
LZXW-L,10.0,6.255178254488036e-07,0.2294750817922276,0.1308547414085271,0.3213254774803273,0.6024860201713619,-0.0925592112500775,1.0,0.0377420260031802,1.2873307879788284e-07,5.239778648229916e-12,0.0843382718885189,5.538369065727097e-07,3.0,0.0154171421163937,0.0943548958027778,-0.4344013393372591,-2.276709771773852,1.1677346726705922,0.0045363400282699,0.0087225839074647,0.3648373788476232,0.1646185061827648,0.0906521439404384,0.0259276290191361,0.2417338888396417,0.1677346726705922,0.0,-0.1712328767123287,0.0168067226890755,0.0431034482758621,0.1804878048780489,-0.0241935483870967,-0.1418439716312056,-0.1102941176470588,-0.2840236686390532,-0.4305882352941177,-0.2389937106918239,-0.2065573770491803,0.0614035087719297,0.1634615384615383,-0.0358565737051792,-0.0620155038759689,-0.0162601626016259,0.1634615384615383,0.1100917431192658,0.308108108108108,0.4069767441860465,0.6805555555555556,0.8615384615384614,1.1228070175438596,1.42,1.18018018018018,1.3269230769230766,1.6304347826086951,1.951219512195122,2.2266666666666666,1.951219512195122,2.102564102564102,2.903225806451613,3.321428571428571,4.260869565217391,4.260869565217391,3.84,4.5,5.722222222222222,6.5625,6.5625,6.117647058823529,6.117647058823529,6.117647058823529,6.117647058823529,6.806451612903226,7.066666666666666,6.5625,6.333333333333333
LZYR-L^H13,10.0,9.193567931923962e-07,0.3372717238916355,0.2263173926286932,1.3502109704641347,0.2938094045005798,0.3207876603072236,1.0,0.0375426621160409,4.925738801183083e-08,7.869549111613159e-13,0.0107658959537572,3.444055440612729e-08,2.0,0.0230790056299268,0.0403649251772119,-1.044600938967136,0.4801679492764145,1.044600938967136,0.01308788754598,0.0136369858325918,0.5980091988444692,0.3046604046242774,0.3316373374139248,-0.0044832505133792,-0.1532467532467532,1.044600938967136,-0.0174757281553399,-0.1234042553191488,-0.0949033391915641,-0.0844444444444444,-0.0096153846153845,0.0842105263157895,0.1534154535274356,0.1678004535147392,0.1599099099099099,0.2335329341317367,0.2484848484848485,0.211764705882353,0.3517060367454068,0.1907514450867051,0.1508379888268158,0.34640522875817,0.3733333333333335,0.3121019108280256,0.5797546012269941,0.666666666666667,0.666666666666667,0.6830065359477124,0.7109634551495019,0.5653495440729484,0.961904761904762,0.961904761904762,0.9074074074074074,1.1106557377049184,1.1822033898305089,1.4641148325358857,1.5245098039215683,1.5558312655086848,1.3146067415730336,1.6075949367088609,1.7837837837837838,1.87709497206704,1.942857142857143,1.9855072463768115,1.9014084507042253,1.8453038674033149,1.8219178082191785,1.7989130434782608,1.746666666666667,1.8219178082191785,2.074626865671642,2.074626865671642,2.169230769230769,2.074626865671642,1.926136363636364
LZYY-L^K17,10.0,2.2151801212813406e-07,0.0812652523772333,0.1640339134315037,-0.6937840515106489,1.4341337840243582,-0.0022144143271158,1.0,0.4733297413793103,-6.229453497107852e-08,3.585055109097419e-11,-0.1367524721393816,6.308168058959892e-08,4.0,0.0720174105311316,-0.2707722923791203,-0.1407436277054212,-0.3239195572109281,0.2188634428809301,-0.0341858736059479,-0.0439209842579856,1.7291273734030002,0.319455344529901,0.5592493297587131,-0.0354260772471195,-0.1432348545809862,0.1533531700617992,0.0363636363636361,-0.0178571428571429,-0.2028985507246375,-0.3037974683544303,-0.2142857142857142,-0.2666666666666666,-0.236111111111111,0.0576923076923077,-0.0178571428571429,-0.0517241379310343,-0.140625,-0.0517241379310343,-0.140625,-0.0677966101694914,-0.2666666666666666,-0.2567567567567567,-0.0983606557377048,-0.140625,-0.2142857142857142,-0.2465753424657533,-0.3452380952380951,-0.1666666666666666,-0.1269841269841268,-0.3529411764705882,-0.3292682926829268,-0.367816091954023,-0.4907407407407407,-0.5,-0.3037974683544303,-0.236111111111111,-0.1666666666666666,-0.2142857142857142,-0.0833333333333332,-0.2028985507246375,-0.140625,-0.0178571428571429,0.3414634146341464,0.2790697674418605,1.1153846153846154,1.75,2.235294117647059,1.8947368421052635,1.5,2.4375,1.5,0.5277777777777779,0.9642857142857142,1.0370370370370372,0.5714285714285716
LZYZ-L^C15,10.0,-2.1176249958852616e-08,-0.0077686382284529,0.2253812354613595,-0.3152562574493444,1.0194247449465024,0.3703892196930101,1.0,0.9791666666666666,-1.9484856192171092e-08,2.3704216952563324e-14,-0.1972413793103448,4.46527954403921e-08,4.0,0.0180191754589597,1.5833333333333333,-0.0047408649659754,0.5908794788273617,-0.2001173057385547,-0.2035147392290249,-1.7259615384615383,1.7291273734030002,-0.0427586206896552,-0.5225019069412662,-0.1733615221987315,-0.3516699410609037,-0.4091205211726383,0.0,0.0,0.0,-0.3333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333332,-0.3333333333333332
MAAD-L^L13,22.0,8.800408608016491e-07,0.3228484310068466,0.03479530780692,0.2510663670137137,1.613875621667267,0.0089248006558392,1.0,0.3294573643410852,-1.1261669382580457e-07,1.3326936308982286e-11,-0.2486108024005336,1.6393117829756251e-06,3.0,0.0035885614771728,0.1442829457364339,-0.0006792913987908,-0.0403586067819644,-0.2298666522695723,-0.0552484988786804,-0.1639544869042507,1.7291273734030002,-0.1757612802845076,-0.1134496919917864,-0.2776813183465835,-0.2058097432521395,-0.1514697178930755,-0.1111111111111111,-0.2499999999999999,-0.15625,-0.2285714285714284,0.0384615384615385,0.1739130434782609,0.0384615384615385,0.1250000000000002,0.08,-0.0999999999999998,-0.2058823529411765,-0.5,-0.5909090909090908,-0.5499999999999999,-0.7127659574468085,-0.6823529411764706,-0.7065217391304348,-0.7032967032967032,-0.7,-0.6351351351351351,-0.6447368421052632,-0.6351351351351351,-0.608695652173913,-0.625,-0.6625,-0.6707317073170731,-0.6707317073170731,-0.7127659574468085,-0.686046511627907,-0.6707317073170731,-0.6707317073170731,-0.686046511627907,-0.6447368421052632,-0.578125,-0.5499999999999999,-0.564516129032258,-0.4374999999999999,-0.4130434782608695,-0.3249999999999999,-0.4374999999999999,-0.7326732673267327,-0.771186440677966,-0.763157894736842,-0.771186440677966,-0.7403846153846154,-0.763157894736842,-0.7749999999999999,-0.7890625,-0.7985074626865671
MAAK-L^A08,10.0,4.1103307499109353e-07,0.1507900249448797,0.0771793149764943,0.2017110556602332,2.2372679223447696,-0.0119648715107522,1.0,0.8091168091168092,7.560654538796057e-08,1.1121358073670376e-10,-0.0126756261453879,4.942270253842145e-07,3.0,0.0250651877994242,-0.2142102817555864,-0.0077657112297929,0.1810577544580054,0.0136856204192047,0.0262080380996631,0.0601025572722429,0.4143454143406996,0.1369883934025656,0.2257596634998913,-0.0043450296576859,0.0723972349744076,0.1810577544580054,-0.0194174757281553,-0.0462962962962962,-0.1158798283261802,-0.1487603305785123,0.03,0.0098039215686274,0.0842105263157895,0.1195652173913044,-0.0143540669856457,-0.0462962962962962,-0.0720720720720721,-0.0678733031674208,0.0842105263157895,0.0729166666666667,0.095744680851064,0.0510204081632652,0.03,0.0564102564102564,0.1839080459770115,0.3552631578947369,0.3918918918918919,0.3733333333333333,0.2874999999999998,0.2560975609756097,0.2716049382716048,0.3552631578947369,0.4609929078014185,0.4206896551724139,0.1444444444444443,0.1771428571428572,0.5846153846153845,0.745762711864407,1.0196078431372548,0.745762711864407,1.3953488372093026,2.0294117647058822,2.121212121212121,2.3225806451612905,3.291666666666667,2.4333333333333336,2.3225806451612905,2.4333333333333336,1.8611111111111112,2.9615384615384617,2.6785714285714284,1.9014084507042253,1.3146067415730336,1.06,1.0196078431372548
MABU-L^H09,10.0,2.156581008531775e-06,0.791155076946561,0.4364965120141734,-0.6278683072830062,1.0438572353208078,0.1090373772526924,1.0,0.1381088825214899,-7.509586141910613e-07,1.9422152216708144e-12,-0.192257825523245,1.0197376015154336e-06,3.0,0.0017281016847954,-0.48257123527539,0.150151840680131,0.4738740148728184,-0.0903530384741293,-0.0319267073847862,-0.0470232253843637,1.7291273734030002,-0.1660492683830338,-0.2033876221498371,-0.0218148765338584,-0.0742875440281781,-0.1834095882235925,-0.1249999999999998,0.0,-0.2,-0.2727272727272727,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.5294117647058824,-0.6000000000000001,-0.6363636363636364,-0.6190476190476191,-0.6666666666666666,-0.6521739130434783,-0.6000000000000001,-0.4285714285714286,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.3846153846153846,-0.2,-0.3333333333333332,-0.4666666666666667,-0.5,-0.4666666666666667,-0.6000000000000001,-0.6363636363636364,-0.6000000000000001,-0.5,-0.5,-0.5555555555555556,-0.7241379310344827,-0.6363636363636364,-0.5555555555555556,-0.5294117647058824,-0.5294117647058824,-0.3333333333333332,-0.5555555555555556,-0.6799999999999999,-0.7419354838709677,-0.8,-0.75,-0.75,-0.8260869565217391,-0.8181818181818181,-0.875,-0.8769230769230769
MACX-L,27.0,2.0660142100399368e-07,0.0757930086952609,0.0090020655424361,-0.2530240816779491,-0.1120790116586857,0.0151628403071366,1.0,0.2442040185471406,-3.8710183856103786e-08,6.091718865139977e-14,0.5174244172628664,1.9516489437289066e-07,4.0,0.0483417955220916,-0.6128164265522018,0.12474593085006,-3.177260867424803,-0.7580891977293601,-0.0340647827478827,-0.0714372902044553,1.7291273734030002,2.96503577198246,1.6865059845876376,0.5321774699607217,5.084119496855345,0.0915915915915915,0.0,-0.4285714285714286,-0.4285714285714286,-0.4666666666666667,-0.4666666666666667,-0.4285714285714286,-0.3846153846153846,-0.4666666666666667,-0.5294117647058824,-0.5789473684210527,-0.6363636363636364,-0.6190476190476191,-0.6923076923076923,-0.6190476190476191,-0.5,-0.5,-0.111111111111111,0.5999999999999999,0.3333333333333335,1.0,0.5999999999999999,0.3333333333333335,1.0,1.0,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.5999999999999999,1.0,1.0,1.0,3.0,1.666666666666667,3.0,3.0,3.0,1.666666666666667,1.666666666666667,1.666666666666667,3.0,3.0,1.666666666666667,1.666666666666667,1.0,1.0
MAXR-L^D16,5.0,2.4668135157961497e-07,0.0904965790379102,0.22871041920035,0.3779110680039651,1.1725615654058237,-0.0724126413916976,1.0,0.0634969431318698,6.693939928427804e-08,1.4677959695579039e-09,0.095532205991268,2.473060846069101e-07,4.0,0.4215988677147059,0.3139320086949915,1.885480217554744,0.7473566414185389,0.6235953035150485,0.0556130166489692,0.1369137091891532,1.0312768269881942,0.2550488856989148,0.2996187639726241,0.0402825357604782,0.092938066634165,0.9255602052699607,0.1581920903954801,-0.1226765799256506,-0.1215880893300248,0.0825688073394494,0.1309904153354633,0.5160599571734477,0.5063829787234042,0.6580796252927403,0.7924050632911392,0.9032258064516128,1.2476190476190476,1.36,1.5934065934065935,1.8780487804878048,1.7022900763358777,1.9623430962343096,1.820717131474104,2.48768472906404,2.025641025641026,1.7874015748031495,1.6222222222222222,1.7126436781609198,2.105263157894737,2.2777777777777777,1.6716981132075477,1.6417910447761193,1.391891891891892,0.9135135135135136,0.9776536312849162,1.1071428571428572,1.132530120481928,1.1454545454545455,1.132530120481928,1.2692307692307692,1.5467625899280577,1.754863813229572,1.7022900763358777,2.293023255813954,2.218181818181818,1.602941176470588,1.565217391304348,1.2547770700636942,1.2692307692307692,1.2334384858044165,1.5839416058394158,1.765625,1.5745454545454547,0.945054945054945,0.7352941176470589
MBAL-L^C20,11.0,5.811568453516332e-07,0.2132009819632136,0.018638708603761,0.0575839383534715,0.2157633583994965,-0.0159907982761594,1.0,0.0015142221881468,7.07042448420219e-08,2.4383288486064533e-08,0.0542056929466905,1.2470386073269925e-06,2.0,1.825955138405612,0.2242362274594878,0.0478085172758609,1.2907254104111126,0.1840256585500702,0.0168395985711855,0.0664429530201342,0.7519009966497464,0.0434211027702624,0.2861258865248228,0.0501813502904397,-0.0409242618741977,0.2907254104111125,0.0160599571734476,0.0010718113612004,-0.0168421052631578,0.0297684674751927,0.0086393088552916,-0.0042643923240939,0.0565610859728507,0.1837769328263625,0.1079478054567022,0.0936768149882905,0.1390243902439025,0.1001177856301531,0.1807838179519594,0.2829670329670328,0.1898089171974522,0.2387267904509282,0.2387267904509282,0.1748427672955974,0.3735294117647059,0.5064516129032257,0.627177700348432,0.7106227106227105,0.7490636704119851,0.6560283687943262,0.5463576158940397,0.5311475409836066,0.5113268608414241,0.4708661417322834,0.7392923649906888,-0.0788954635108482,-0.0168421052631578,0.1066350710900474,0.0053821313240043,0.0835266821345708,0.0565610859728507,0.1474201474201473,0.2587601078167116,0.4872611464968153,0.583050847457627,0.7043795620437954,0.7425373134328357,0.6385964912280702,0.7490636704119851,0.6048109965635737,0.682882882882883,0.8385826771653542,1.094170403587444,0.789272030651341,0.5514950166112957
MBEC-L,11.0,5.69470862857982e-07,0.2089139070319291,0.1934867825912152,0.5998001998001997,1.526694142429256,-0.0300990226250948,1.0,0.13640610401744,8.530827610175238e-08,3.928923743423128e-12,0.1119179837676206,2.528752380024664e-07,3.0,0.0075954189578652,-0.154895216233523,0.0285169574493556,-0.1140023453901641,0.0517843004297232,0.0257636381379916,0.0372040586245772,0.6099931938157338,0.0942973088423749,-0.055126498002663,-0.0805670287083779,0.6995685005393741,0.0265494505494505,0.0,0.0,0.0,0.0,0.0315789473684211,0.0315789473684211,0.0208333333333334,0.0208333333333334,0.0208333333333334,0.0208333333333334,0.0208333333333334,0.0103092783505156,0.0103092783505156,0.0103092783505156,0.0103092783505156,0.0103092783505156,0.0103092783505156,0.0652173913043479,0.0208333333333334,0.0315789473684211,0.0315789473684211,0.088888888888889,0.0652173913043479,0.2311557788944724,0.240506329113924,0.240506329113924,0.240506329113924,0.2564102564102566,0.2727272727272727,0.3920454545454546,0.3802816901408452,0.4202898550724638,0.4411764705882355,0.4626865671641791,0.5705128205128205,0.5408805031446542,0.5408805031446542,0.5705128205128205,0.6333333333333335,0.5806451612903227,0.5806451612903227,0.590909090909091,0.5705128205128205,0.5705128205128205,0.611842105263158,0.590909090909091,0.6780821917808222,0.6065573770491806,0.6065573770491806
MBEH-L^K22,10.0,5.097114707952146e-07,0.1869908045661949,0.0911105366177937,0.1117595740200355,4.872375821228856,0.0033274274581362,1.0,0.2091121495327102,8.662913441238565e-08,6.756035108306383e-10,0.0382273926009908,1.3552427867698805e-06,3.0,0.017323422965971,-0.0079330580308629,-0.0382666866351611,0.480390932782333,0.0249086491655848,0.0139259397444268,0.0515325141515946,0.8385776132588066,0.3211988268060039,0.1854337152209492,-0.0116375374291235,0.3772437960380461,0.4873964272878275,0.0320284697508896,-0.0664451827242523,-0.1353846153846153,-0.0633333333333333,0.1019607843137255,0.1708333333333334,0.1708333333333334,0.338095238095238,0.4789473684210528,0.3069767441860465,0.4789473684210528,0.4191919191919193,0.5965909090909092,0.5611111111111111,0.4789473684210528,0.4336734693877551,0.518918918918919,0.8246753246753247,1.066176470588235,0.8246753246753247,0.8246753246753247,0.8733333333333333,0.8486842105263157,0.9788732394366196,0.8733333333333333,1.066176470588235,1.1953125,1.2301587301587302,1.1953125,1.2661290322580645,1.1953125,1.38135593220339,1.5545454545454542,1.2480000000000002,1.38135593220339,1.782178217821782,2.345238095238096,2.345238095238096,2.426829268292684,2.7972972972972974,2.7972972972972974,2.602564102564102,2.556962025316456,2.602564102564102,2.602564102564102,2.385542168674699,2.469135802469136,2.5125,2.385542168674699
