firms,age,agr,cashdebt,egr,invest,lgr,mve_ia,pchsale_pchinvt,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LQGM_77-L,7.0,0.0386892056450343,0.5182244662820831,0.1709026344352495,0.075275899787684,-0.3114788113999632,0.0758672130919227,-0.0244261811430852,-0.2335792006782244,0.1479591836734695,0.0077120822622107,0.0315789473684211,0.0261780104712041,0.1073446327683615,0.1264367816091953,0.1597633136094673,0.1461988304093566,0.1042253521126761,0.073972602739726,0.3754385964912279,0.6333333333333333,0.6333333333333333,0.4572490706319703,0.5193798449612403,0.6540084388185654,-0.0050761421319797,-0.1967213114754098,-0.2713754646840148,-0.3217993079584775,-0.3411764705882353,-0.3444816053511706,-0.3728,-0.3969230769230769,-0.2807339449541285,-0.1230425055928411,-0.0150753768844221,-0.0320987654320987,0.0370370370370369,-0.0075949367088608,-0.0297029702970297,-0.0531400966183573,-0.0248756218905471,0.073972602739726,0.2484076433121018,0.2523961661341853,0.1807228915662651,0.2564102564102564,0.2444444444444444,0.2604501607717042,0.2173913043478259,0.2173913043478259,0.3564013840830449,0.5555555555555556,0.6610169491525424,0.4202898550724638,0.4202898550724638,0.395017793594306,0.4736842105263157
LQIT_75-L,14.0,-0.0612177610905884,0.2018128844286176,-0.0086916742909423,-0.0003498926771499,-0.2320789812562598,0.0392937396808485,-0.1129690983829043,-0.127376235642534,-0.0546875,0.0406504065040651,0.024,0.0578512396694215,0.0666666666666666,0.0078740157480314,-0.044776119402985,0.0578512396694215,0.0847457627118644,0.0666666666666666,0.1130434782608695,0.0158730158730158,-0.0518518518518519,-0.1741935483870967,-0.1466666666666666,-0.1847133757961784,-0.152317880794702,-0.214723926380368,-0.1578947368421053,0.0078740157480314,-0.037593984962406,-0.0588235294117647,-0.1949685534591195,-0.2,-0.1794871794871795,-0.129251700680272,0.1034482758620691,-0.214723926380368,-0.0921985815602836,-0.1794871794871795,-0.152317880794702,-0.3263157894736841,-0.2727272727272727,-0.238095238095238,-0.3118279569892473,-0.3081081081081082,-0.4128440366972478,-0.4838709677419355,-0.5601374570446735,-0.5719063545150502,-0.569023569023569,-0.5910543130990416,-0.5830618892508144,-0.5936507936507937,-0.5987460815047021,-0.6190476190476191,-0.6363636363636364,-0.630057803468208,-0.5949367088607596
LQJC_81-L^I22,13.0,0.3311148086522461,0.0755401748793589,-0.0555777465328817,0.0092245754563165,0.4681529924692825,0.1187990457624524,-0.3659065571159557,-0.3659065571159557,-0.1223021582733812,0.0072463768115942,-0.1626506024096385,-0.1575757575757576,-0.108974358974359,-0.0071428571428571,-0.0071428571428571,0.0530303030303029,-0.0141843971631205,0.1487603305785123,0.1779661016949152,0.2636363636363634,0.2522522522522521,0.3365384615384614,0.3899999999999999,0.2086956521739129,0.0775193798449611,0.2410714285714283,0.2990654205607475,0.2410714285714283,0.0530303030303029,0.0775193798449611,-0.0211267605633802,-0.1146496815286625,-0.0479452054794521,-0.1575757575757576,-0.1676646706586826,-0.3412322274881516,-0.2320441988950277,-0.3118811881188119,-0.3534883720930233,-0.365296803652968,-0.365296803652968,-0.308457711442786,-0.2835051546391752,-0.305,-0.2908163265306123,-0.2526881720430108,-0.2320441988950277,-0.191860465116279,-0.1146496815286625,-0.1312500000000001,-0.1524390243902439,-0.2320441988950277,-0.2146892655367231,-0.2486486486486487,-0.2797927461139896,-0.2835051546391752,-0.2191011235955057
LQNE_57-L^I14,16.0,0.0964561683986144,0.8786127167630058,0.0369400814426991,0.1771915800692779,0.7460317460317462,0.001510193712554,-1.0709416613823717,0.1737951807228915,0.0,0.28,0.28,0.28,0.28,0.7777777777777779,0.8823529411764706,0.6842105263157894,0.6842105263157894,0.6842105263157894,0.523809523809524,0.6842105263157894,0.7297297297297298,1.0,1.0,1.0,0.8823529411764706,0.7777777777777779,0.7777777777777779,0.6842105263157894,0.6842105263157894,0.6842105263157894,0.6842105263157894,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.2307692307692308,0.1636363636363635,0.1851851851851851,0.0666666666666666,0.2307692307692308,0.1636363636363635,0.28,0.28,0.2307692307692308,0.2307692307692308,0.6842105263157894,0.5999999999999999,1.064516129032258,1.0,1.1333333333333333,0.6842105263157894,1.9090909090909087,1.4615384615384617,1.4615384615384617,1.4615384615384617,1.1333333333333333,1.666666666666667
LQNJ_37-L,27.0,-0.1696405347760494,0.1062652410429563,0.021143190434529,-0.1356708110076471,-0.2754549130610594,0.0016968874071009,0.3565210138672856,0.0147037911322202,-0.1375,0.0526315789473683,0.0666666666666666,0.0,0.0810810810810811,0.1594202898550727,0.3559322033898306,0.4285714285714286,0.951219512195122,0.7777777777777779,1.3529411764705883,0.7021276595744683,0.6666666666666667,0.9047619047619048,0.7391304347826086,0.1940298507462685,-0.0361445783132529,-0.1011235955056178,0.0666666666666666,-0.0123456790123457,-0.0476190476190475,-0.1578947368421052,-0.2156862745098039,-0.2452830188679244,-0.069767441860465,-0.1304347826086956,-0.2592592592592593,-0.375,-0.1011235955056178,-0.1489361702127658,-0.2156862745098039,-0.2380952380952381,-0.0476190476190475,0.6666666666666667,0.7021276595744683,0.6666666666666667,0.5686274509803921,0.9047619047619048,0.951219512195122,1.0512820512820515,0.509433962264151,0.4285714285714286,0.3559322033898306,0.25,0.25,0.0666666666666666,0.0958904109589042,0.0958904109589042,0.038961038961039
LQNV_23-L^L18,14.0,-0.0048598255811524,0.0943848521593134,-0.0482239717438244,0.0138983489964857,0.0510416865948613,0.0088804572503771,-0.1493442011417565,-0.262064951693633,0.1538461538461537,0.0,-0.2352941176470588,-0.1875,-0.35,-0.35,-0.1875,-0.5,-0.5,-0.5666666666666667,-0.5185185185185186,-0.5666666666666667,-0.6829268292682926,-0.7173913043478262,-0.6578947368421053,-0.74,-0.75,-0.7903225806451613,-0.8059701492537313,-0.796875,-0.8088235294117647,-0.8142857142857143,-0.7936507936507936,-0.8142857142857143,-0.8,-0.8194444444444444,-0.8142857142857143,-0.8488372093023255,-0.8243243243243243,-0.8142857142857143,-0.8,-0.803030303030303,-0.8,-0.7719298245614035,-0.7903225806451613,-0.8059701492537313,-0.8414634146341463,-0.8452380952380952,-0.8539325842696629,-0.8505747126436781,-0.8289473684210527,-0.7868852459016393,-0.8,-0.8289473684210527,-0.8602150537634409,-0.8645833333333333,-0.8555555555555555,-0.8289473684210527,-0.8088235294117647
LQOA_07-L,14.0,-0.0014316167042925,0.0419415017656073,0.03286456276767,-0.0054904860417371,-0.0388403429971416,0.0229133166130111,-2.58784880255093,-2.66654532216964,0.0,-0.0304878048780486,-0.059171597633136,-0.059171597633136,-0.059171597633136,0.0324675324675325,0.0192307692307691,0.0192307692307691,0.2325581395348837,0.3361344537815127,0.5,0.3361344537815127,0.3361344537815127,0.2619047619047618,0.1691176470588236,0.1276595744680853,0.0,-0.042168674698795,-0.0304878048780486,-0.096590909090909,-0.096590909090909,-0.0507462686567163,-0.096590909090909,-0.096590909090909,-0.096590909090909,-0.1497326203208556,-0.1497326203208556,-0.1358695652173913,-0.0914285714285714,-0.096590909090909,-0.1042253521126759,-0.1451612903225806,-0.1804123711340205,-0.1887755102040815,-0.1887755102040815,-0.1428571428571428,-0.1451612903225806,-0.1474530831099195,-0.1042253521126759,-0.1405405405405405,-0.1215469613259668,-0.1358695652173913,-0.1358695652173913,-0.1287671232876711,-0.1042253521126759,-0.1405405405405405,-0.096590909090909,-0.0914285714285714,-0.0245398773006133
LQOJ_65-L^F13,14.0,-0.178578259483583,0.2334112569681712,-0.1870257650296006,-0.1283391775581765,0.003963963963964,0.0140805012448352,2.38435819411142,2.1970225633868345,0.1359011627906976,-0.1891573364761343,-0.1939074399531342,-0.1448104412678682,-0.1218889597957881,-0.0994764397905758,-0.1362209667294412,-0.2443712246018671,-0.2592193808882906,-0.2641711229946524,-0.1578947368421053,-0.2271833754563325,-0.2034732272069463,-0.1495673671199011,-0.0384346610761705,-0.1495673671199011,-0.4194092827004219,-0.4223341729638958,-0.4291640738436009,-0.4970760233918129,-0.5693270735524256,-0.5704697986577181,-0.5795263559969442,-0.5654508132006948,-0.5800396764840532,-0.5820804859529233,-0.5912061794414736,-0.6280075696134091,-0.6880172316063938,-0.6922732863692274,-0.7081963736613297,-0.7094594594594594,-0.7357657225156025,-0.7343116431743579,-0.7218516272488377,-0.7195556914297361,-0.7084436910689691,-0.6809645258520751,-0.6827665706051873,-0.6769953051643193,-0.6591106156323547,-0.6597848930646557,-0.6591106156323547,-0.6574131706709823,-0.6574131706709823,-0.66150061500615,-0.6506727595836507,-0.6276048714479026,-0.5659990537770068
LQOS_64-L^I16,13.0,0.0035903061733321,0.2283798441968247,0.0241913746630727,0.020544529769622,-0.0550441120061374,0.0060925572845239,0.0406151935146442,0.1054687499999999,0.0,0.0,-0.1249999999999998,-0.1249999999999998,-0.1249999999999998,-0.2222222222222221,0.0,-0.1249999999999998,0.0,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.4000000000000001,0.1666666666666667,0.4000000000000001,0.1666666666666667,0.0,0.0,-0.1249999999999998,-0.1249999999999998,0.0,0.0,-0.1249999999999998,-0.1249999999999998,0.0,0.0,-0.1249999999999998,-0.1249999999999998,0.0,0.0,0.1666666666666667,0.1666666666666667,0.0,0.0,-0.1249999999999998,0.1666666666666667,0.1666666666666667,0.0,0.0,0.0,0.0,0.0,-0.1249999999999998,0.0,0.0
LQRW_68-L^B11,15.0,-0.3940725032818338,-1.1308791426870413,-0.4397371916849172,-0.0312784004847016,-0.2859086657028659,0.001803287925412,0.1828250514960747,-0.070673224715647,0.0,0.0,0.0,0.0,-0.1666666666666666,0.25,0.0,0.0,0.0,0.0,0.25,0.0,-0.1666666666666666,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.375,-0.5,-0.5,-0.5454545454545454,-0.5833333333333333,-0.7222222222222222,-0.6428571428571428,-0.7222222222222222,-0.7916666666666666,-0.875,-0.8780487804878049,-0.8913043478260869,-0.9,-0.8913043478260869,-0.8913043478260869,-0.8913043478260869,-0.875,-0.9,-0.9107142857142856,-0.9,-0.8913043478260869,-0.9,-0.8979591836734694,-0.8888888888888888,-0.8958333333333334,-0.8958333333333334,-0.8913043478260869,-0.8809523809523809,-0.8809523809523809,-0.8863636363636364
LQRY_47-L^J20,15.0,0.0084533999681003,0.1004144464179988,0.0353345329625387,-0.002179807538944,-0.0044896030245747,0.0014921318746192,-0.0444900037842387,-0.0768434887167586,-0.0178571428571429,0.0,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,0.0181818181818183,-0.0666666666666665,-0.0666666666666665,-0.1249999999999998,-0.096774193548387,0.0,0.0181818181818183,-0.0666666666666665,-0.1515151515151515,-0.1515151515151515,-0.232876712328767,-0.3333333333333332,-0.3913043478260869,-0.3170731707317072,-0.4042553191489361,-0.4455445544554455,-0.4563106796116504,-0.4509803921568627,-0.4615384615384614,-0.4909090909090908,-0.5213675213675213,-0.5044247787610618,-0.5087719298245613,-0.5757575757575757,-0.5757575757575757,-0.5942028985507246,-0.5254237288135593,-0.5087719298245613,-0.5254237288135593,-0.5447154471544715,-0.4615384615384614,-0.4615384615384614,-0.4615384615384614,-0.4563106796116504,-0.4615384615384614,-0.4509803921568627,-0.3913043478260869,-0.3978494623655914,-0.3636363636363635,-0.263157894736842,-0.2999999999999999,-0.4563106796116504,-0.5,-0.5087719298245613
LQSI_28-L^L16,11.0,-0.0093821244552561,0.0963196368275988,0.0920244002367187,0.0067355707815584,-0.1270249930684833,0.0230557414925835,-0.8032861192238242,-0.0393221552598603,0.0731707317073171,0.0249999999999999,-0.0352941176470588,-0.088888888888889,0.0789473684210526,0.2424242424242422,0.2424242424242422,0.2615384615384615,0.3898305084745763,0.4642857142857139,1.7333333333333334,1.827586206896552,1.7333333333333334,1.928571428571428,2.1538461538461537,2.727272727272727,0.6734693877551019,0.7826086956521738,0.7826086956521738,0.7083333333333333,0.4137931034482758,0.2424242424242422,0.3898305084745763,0.1884057971014492,0.3666666666666667,0.0789473684210526,-0.088888888888889,-0.2743362831858407,-0.3166666666666666,-0.3970588235294118,-0.4344827586206896,-0.4969325153374233,-0.5340909090909092,-0.5567567567567568,-0.551912568306011,-0.536723163841808,-0.5661375661375662,-0.5920398009950248,-0.5900000000000001,-0.5940594059405941,-0.5393258426966292,-0.5543478260869565,-0.514792899408284,-0.4938271604938272,-0.5119047619047619,-0.5,-0.5314285714285715,-0.5287356321839081,-0.5494505494505495
LQSJ_26-L,14.0,0.1240725017534793,0.3742069785884218,0.0893026897053067,0.0301229281258075,0.1916141646752119,0.0044441465461215,0.0202050048534828,-0.0135164895667015,-0.1071428571428572,0.0228310502283106,0.0926829268292686,0.1256281407035178,0.1256281407035178,0.197860962566845,0.258426966292135,0.28,0.4000000000000001,0.4358974358974359,0.4640522875816995,0.4640522875816995,0.4640522875816995,0.426751592356688,0.4736842105263159,0.4736842105263159,0.3575757575757579,0.3333333333333335,0.2873563218390806,0.1789473684210527,0.2043010752688172,0.408805031446541,0.28,0.1727748691099477,0.1789473684210527,0.1370558375634518,0.1727748691099477,0.2043010752688172,0.3176470588235296,0.3099415204678364,0.2727272727272729,0.2444444444444444,0.1666666666666667,0.28,0.3827160493827162,0.3333333333333335,0.2108108108108108,0.2307692307692308,0.2375690607734808,0.2947976878612719,0.258426966292135,0.2513966480446927,0.2240437158469945,0.2043010752688172,0.2043010752688172,0.2043010752688172,0.2108108108108108,0.2043010752688172,0.1313131313131315
LQSN_80-L,21.0,-0.1013513513513513,0.1019743979171186,-0.0806584362139918,-0.0014332514332514,-0.1218418907905461,0.0014670031985391,-0.227830189192427,-0.0906378464394643,0.0,-0.1666666666666666,-0.2105263157894736,-0.2105263157894736,-0.2105263157894736,-0.1666666666666666,-0.1891891891891892,-0.2105263157894736,-0.2857142857142857,-0.2857142857142857,-0.1176470588235295,-0.1176470588235295,0.0344827586206897,0.0714285714285714,0.0714285714285714,0.0,-0.0625,-0.0322580645161291,-0.0625,0.0344827586206897,-0.0625,-0.1176470588235295,-0.2105263157894736,-0.1176470588235295,-0.0909090909090909,-0.1176470588235295,-0.1176470588235295,-0.0625,0.0344827586206897,-0.0625,-0.1666666666666666,-0.1891891891891892,-0.2105263157894736,-0.2500000000000001,-0.2307692307692308,-0.2105263157894736,-0.1176470588235295,-0.2105263157894736,-0.1176470588235295,0.1111111111111109,0.4999999999999998,0.4999999999999998,0.5789473684210527,0.5789473684210527,0.4999999999999998,0.6666666666666667,0.6666666666666667,0.875,0.4999999999999998
LQUA_85-L^E11,8.0,0.1895511127876274,0.9594160583941606,0.2348443473511743,-0.1808751414560543,0.0884146341463414,0.007584139428375,0.085706609349812,0.085706609349812,0.0,-0.037037037037037,0.0612244897959184,0.0833333333333334,0.0833333333333334,0.3,0.3,0.4857142857142857,0.4054054054054055,0.7333333333333334,0.857142857142857,1.166666666666667,0.857142857142857,0.9259259259259258,1.0,0.857142857142857,0.3333333333333332,0.4054054054054055,0.4054054054054055,0.368421052631579,0.2682926829268293,0.3,0.2682926829268293,0.2380952380952381,0.368421052631579,0.3,0.3,0.04,0.368421052631579,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.2380952380952381,0.4054054054054055,0.368421052631579,0.3333333333333332,0.368421052631579,0.4857142857142857,0.368421052631579,0.2682926829268293,0.1304347826086955,0.04,0.0,-0.0545454545454545,-0.0714285714285715,-0.1034482758620688,0.0,0.04,0.04
LQUL_G7-L,9.0,-0.0261706372491492,0.0602917911759535,-0.241409952606635,0.1022180495247036,-0.0872488862738505,0.0019609186869292,0.9942023320956288,-0.005797667904371,-0.1444444444444445,-0.0217391304347825,0.0,-0.0816326530612244,0.0975609756097561,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.3235294117647058,0.4516129032258065,0.5789473684210529,1.0,1.25,1.25,1.0,1.0,0.7307692307692308,0.7307692307692308,0.6363636363636362,0.2857142857142858,0.5,0.3846153846153846,0.5,0.0843373493975905,-0.0322580645161291,-0.217391304347826,-0.2372881355932202,-0.296875,-0.25,-0.2372881355932202,-0.217391304347826,-0.2372881355932202,-0.296875,-0.4,0.0843373493975905,-0.1428571428571429,0.0,-0.28,-0.2682926829268293,-0.1428571428571429,-0.430379746835443,-0.4943820224719101,-0.5,-0.5774647887323943,-0.5813953488372092,-0.5774647887323943,-0.5813953488372092,-0.5609756097560975,-0.5673076923076923
LQUO_58-L^I16,14.0,-0.070048097944906,-0.01283587198357,-0.0867882808181314,-0.0270222999562745,-0.0549267643142476,0.0018153109473663,0.1371500232429882,-0.1450456136324516,0.0,0.0833333333333334,0.3,-0.1333333333333333,-0.0714285714285715,0.0,-0.1875,-0.1875,-0.0714285714285715,-0.0714285714285715,-0.0714285714285715,0.0,0.0833333333333334,0.1818181818181818,0.0,-0.1875,-0.35,-0.35,-0.35,-0.35,-0.35,-0.3157894736842105,-0.35,-0.35,-0.409090909090909,-0.4583333333333332,-0.409090909090909,-0.5806451612903225,-0.5806451612903225,-0.5666666666666667,-0.59375,-0.6176470588235294,-0.6176470588235294,-0.6486486486486487,-0.6388888888888888,-0.6060606060606061,-0.6578947368421053,-0.6486486486486487,-0.6578947368421053,-0.675,-0.6666666666666667,-0.6176470588235294,-0.6060606060606061,-0.6176470588235294,-0.6176470588235294,-0.6578947368421053,-0.6578947368421053,-0.6578947368421053,-0.6666666666666667
LQUT_40-L^A17,22.0,-0.0159373132346104,0.0939587973273942,0.0085470085470085,-0.015671691347367,-0.0417064195175139,0.0015092946144278,0.0105860160787533,-0.1042568874965446,-0.142857142857143,0.0,0.5555555555555558,0.4000000000000001,0.2727272727272729,0.2727272727272729,0.0,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,-0.1249999999999998,-0.176470588235294,-0.1249999999999998,0.7500000000000002,0.0,-0.0666666666666665,-0.1249999999999998,-0.2222222222222221,-0.2999999999999999,-0.5,-0.5,-0.5,-0.5,-0.5625,-0.5483870967741935,-0.5483870967741935,-0.5625,-0.588235294117647,-0.588235294117647,-0.588235294117647,-0.5999999999999999,-0.611111111111111,-0.5625,-0.5333333333333332,-0.5483870967741935,-0.5333333333333332,-0.5625,-0.5625,-0.5,-0.4615384615384614,-0.4814814814814815,-0.4615384615384614,-0.4166666666666666,-0.4166666666666666,-0.4166666666666666,-0.4814814814814815,-0.5,-0.5172413793103448,-0.611111111111111
LQUZ_X0-L,13.0,-0.0054653858893674,0.2981709910676308,0.1712511091393079,-0.0551507121563431,-0.2303349642453895,0.0011650606834904,-0.2098781559282999,-0.1503070677630893,-0.0909090909090908,-0.2142857142857144,-0.2142857142857144,-0.3345679012345679,0.0445736434108525,0.1541755888650964,0.375,0.375,0.4607046070460703,0.4607046070460703,0.375,0.4607046070460703,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.0,-0.0833333333333333,-0.0460176991150443,-0.0460176991150443,0.0,0.0445736434108525,0.0999999999999998,-0.0833333333333333,0.0445736434108525,-0.1538461538461539,-0.1538461538461539,-0.2429775280898877,0.0,-0.1221498371335505,-0.2666666666666667,-0.2666666666666667,-0.4210526315789474,-0.45,-0.4761904761904761,-0.5,-0.5217391304347826,-0.5217391304347826,-0.56,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.5416666666666667,-0.5772549019607843,-0.5772549019607843,-0.5929003021148036
LQVC_31-L,14.0,-0.3006376594148536,0.0794520547945205,-0.1761211761211761,-0.0033758439609902,-0.5139949109414759,0.0009441303279896,-0.5333947489636112,-0.5333947489636112,-0.1999999999999999,0.0,-0.1666666666666666,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,0.0714285714285714,0.0344827586206897,0.0714285714285714,0.1538461538461537,0.1538461538461537,0.1111111111111109,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.0,-0.0625,-0.2857142857142857,-0.2857142857142857,-0.3181818181818182,-0.4230769230769231,-0.4117647058823529,-0.2682926829268293,-0.375,-0.4117647058823529,-0.3877551020408163,-0.5161290322580645,-0.6428571428571428,-0.6511627906976745,-0.6808510638297872,-0.7,-0.7,-0.6938775510204082,-0.6808510638297872,-0.6153846153846154,-0.6153846153846154,-0.5945945945945946,-0.5588235294117647,-0.5238095238095238,-0.5522388059701493,-0.5,-0.5,-0.4642857142857143,-0.4444444444444445,-0.4444444444444445,-0.4545454545454546,-0.4642857142857143,-0.4827586206896551,-0.5
LQVG_05-L,14.0,0.3854645969223507,0.2640363144501249,0.1475862655107937,0.128196052653756,0.5268798516973698,0.0353672941724693,0.1503068809035723,0.2495222020899004,0.0531135531135531,0.0459770114942528,-0.0162162162162161,0.044976076555024,-0.0336283185840708,-0.0545454545454545,-0.0690537084398977,-0.0027397260273972,0.2847058823529411,0.2269662921348314,0.4598930481283421,0.2771929824561403,0.2580645161290322,0.0177073625349486,0.0779861796643632,0.2160356347438752,0.1257731958762886,-0.1263999999999999,0.0887337986041874,-0.0586206896551724,-0.1501945525291829,-0.037885462555066,-0.0162162162162161,0.011111111111111,0.044976076555024,0.0779861796643632,0.2269662921348314,0.1716738197424892,0.2953736654804271,0.2668213457076567,0.4559999999999999,0.4598930481283421,0.4521276595744681,0.3857868020304569,0.421875,0.4756756756756757,0.4145077720207255,0.3964194373401535,0.4406332453825856,0.625,0.594160583941606,0.6011730205278591,0.7278481012658227,0.9782608695652176,0.9854545454545454,0.7333333333333334,0.7756097560975608,0.667175572519084,0.6106194690265485
LQVW_00-L^A19,11.0,0.0981431518806539,0.5207772543741588,0.1859216030573775,0.1549912712267894,-0.0418382474056991,0.0274573138724051,0.2927093930145811,0.1403284406336287,-0.0424242424242423,0.0,0.0784313725490195,0.1379310344827586,0.1619718309859155,0.1379310344827586,0.1538461538461537,0.2499999999999997,0.1619718309859155,0.2222222222222221,0.4732142857142856,0.5277777777777777,0.6336633663366336,0.542056074766355,0.3983050847457627,0.2406015037593982,-0.0350877192982456,0.0248447204968942,0.0122699386503066,0.1148648648648649,-0.1129032258064517,0.0185185185185183,-0.1176470588235295,-0.175,-0.140625,-0.1581632653061224,-0.1581632653061224,-0.3237704918032786,-0.0517241379310344,0.0855263157894736,0.0443037974683542,0.0,-0.0625,0.1224489795918366,0.1870503597122301,0.3983050847457627,0.3199999999999998,0.3199999999999998,0.6176470588235292,0.4732142857142856,0.3095238095238095,0.6336633663366336,0.6176470588235292,0.6499999999999999,0.6019417475728155,0.4864864864864862,0.4601769911504425,0.2890625,0.2692307692307691
LQVY_49-L^E11,3.0,0.071696559297218,0.955328877945832,0.6282104391052195,-0.0183016105417276,-0.3687704918032787,0.0103647038628896,0.0064657678788253,-0.1133815603654494,-0.0043290043290044,0.0153846153846155,0.1132530120481927,0.0870588235294118,-0.0064516129032258,-0.0064516129032258,0.1,0.0620689655172415,0.0744186046511627,0.1132530120481927,0.32,0.3791044776119403,0.2157894736842105,0.3668639053254439,0.1132530120481927,-0.0666666666666666,-0.1749999999999999,-0.1823008849557522,-0.1283018867924528,-0.1749999999999999,-0.2235294117647058,-0.1823008849557522,-0.2034482758620689,-0.1894736842105263,-0.2006920415224913,-0.2666666666666666,-0.2572347266881029,-0.2946564885496182,-0.2524271844660194,-0.2299999999999999,-0.2803738317757008,-0.308383233532934,-0.2102564102564101,-0.2061855670103093,-0.2102564102564101,-0.2195945945945945,-0.2643312101910828,-0.2548387096774194,-0.248780487804878,-0.2758620689655172,-0.2102564102564101,-0.2169491525423729,-0.2142857142857143,-0.2034482758620689,-0.1923076923076923,-0.1894736842105263,-0.12,-0.1476014760147601,-0.09765625
LQWE_04-L^A22,15.0,-0.2024372826446666,0.0477100324499158,0.0176953076207792,0.0012946975458804,-0.2607515826270875,0.0444242551207876,0.1211295732593986,0.1211295732593986,-0.040983606557377,-0.024,-0.0962962962962963,-0.0687022900763358,-0.0895522388059701,0.0,0.0124481327800829,0.0209205020920502,0.0608695652173914,0.1090909090909089,0.515527950310559,0.4878048780487805,0.3785310734463276,0.3707865168539326,0.5541401273885349,0.2978723404255319,0.3555555555555554,0.1296296296296295,0.2323232323232322,0.2019704433497537,0.0796460176991151,0.1090909090909089,0.150943396226415,0.0517241379310344,-0.024,-0.0962962962962963,-0.0757575757575758,-0.2560975609756097,-0.2327044025157233,-0.2694610778443114,-0.3028571428571428,-0.3296703296703297,-0.351063829787234,-0.3259668508287293,-0.2988505747126436,-0.3259668508287293,-0.2606060606060606,-0.2844574780058652,-0.2694610778443114,-0.3068181818181819,-0.2823529411764706,-0.2738095238095238,-0.2947976878612717,-0.3315068493150684,-0.3028571428571428,-0.3822784810126582,-0.3775510204081632,-0.3915211970074812,-0.3165266106442577
LQWQ_R7-L^A22,5.0,-0.0246151928709416,0.2221749308363481,0.0047520047520047,-0.0106561974200785,-0.1779759596742924,0.001581205942701,0.6860847687245984,-0.3139152312754015,-0.03125,0.0666666666666666,0.0666666666666666,-0.1578947368421053,0.4545454545454546,0.6842105263157894,0.5999999999999999,0.4545454545454546,0.7777777777777779,0.7777777777777779,0.7777777777777779,1.2857142857142856,1.2857142857142856,0.7777777777777779,0.28,0.1851851851851851,-0.3333333333333332,-0.3333333333333332,-0.2727272727272727,-0.4285714285714286,-0.5294117647058824,-0.5555555555555556,-0.5294117647058824,-0.5076923076923077,-0.5294117647058824,-0.6831683168316831,-0.7192982456140351,-0.7398373983739837,-0.6862745098039216,-0.6981132075471699,-0.7419354838709677,-0.7192982456140351,-0.746031746031746,-0.744,-0.746031746031746,-0.75,-0.7241379310344827,-0.75,-0.7117117117117118,-0.6952380952380952,-0.6981132075471699,-0.7064220183486238,-0.7037037037037037,-0.6767676767676767,-0.6444444444444444,-0.6444444444444444,-0.6444444444444444,-0.6404494382022472,-0.6483516483516484
LQWW_06-L,14.0,0.0049045227884492,0.1779141755403828,0.0819294574277797,0.0146568535492567,-0.0562439132987277,0.0730763775167822,-0.0488596283711137,-0.1162791539123953,0.1662870159453304,0.0603864734299517,-0.0599571734475374,0.0839506172839505,0.1198979591836733,0.1057934508816118,0.0502392344497608,0.1057934508816118,0.2436260623229462,0.2194444444444443,0.7991803278688523,1.0230414746543777,0.4931972789115646,1.173267326732673,0.968609865470852,0.5734767025089604,0.1832884097035039,-0.0718816067653278,-0.2534013605442177,-0.2658862876254182,-0.2767710049423394,-0.3140625000000001,-0.3193798449612404,-0.3773049645390071,-0.2621848739495799,-0.193014705882353,-0.1525096525096525,-0.2243816254416961,-0.2298245614035088,-0.1425781250000001,-0.1557692307692308,-0.1685606060606062,-0.1622137404580154,-0.0948453608247422,0.0947630922693265,0.1198979591836733,0.0378250591016546,0.0115207373271888,0.1552631578947367,0.1256410256410256,0.2542857142857142,0.2614942528735631,0.4536423841059602,0.5678571428571428,0.5137931034482759,0.4633333333333331,0.3936507936507936,0.354938271604938,0.4731543624161072
