firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSOU_71-L^I17,0.135718662145513,-0.135718662145513,6.0,0.1305230914231857,0.0194070620610966,1.447501264958874,0.1984429972303316,0.0400396828850153,2.2521637542635642e-07,0.144076343072573,-0.1414694378286313,0.0429189675318813,-0.1534599867070457,0.0221456553302794,-0.0546848307587029,-1.7661044269184274,0.9265500158855302,0.1507323397370648,0.0149999999999999,0.0471204188481675,0.0309278350515465,-0.0049751243781093,0.0928961748633878,0.1049723756906078,0.0582010582010583,-0.0099009900990099,0.0,-0.0990990990990992,-0.1031390134529147,-0.0099009900990099,0.0869565217391303,0.0928961748633878,0.0362694300518136,-0.0243902439024389,0.0362694300518136,0.0362694300518136,0.075268817204301,0.0582010582010583,0.0362694300518136,0.0928961748633878,0.1695906432748537,0.1428571428571428,0.1904761904761904,0.1904761904761904,0.3157894736842106,0.5748031496062991,0.3888888888888888,0.2578616352201257,0.1173184357541898,0.3513513513513513,0.3422818791946309,0.3986013986013987,0.4388489208633095,0.6260162601626016,0.5873015873015872,0.6129032258064517,0.4925373134328357,0.5873015873015872,0.7241379310344829,0.8518518518518516,0.7543859649122808,0.6260162601626016,0.4705882352941175,0.96078431372549,1.0833333333333337,1.0,1.0833333333333337
FSPI_08-L^D01,0.0765041838225528,0.0765041838225528,6.0,0.1358865248226949,0.4608054262785419,2.5732441471571907,0.1194029850746268,0.0624417520969245,3.328619270715528e-07,-0.0048226950354609,0.0003268582671189,0.1205510907003443,0.0629586707584294,0.334424101642257,-0.0171068342821479,1.165991902834008,1.9163879598662208,0.2647723603487246,-0.0814814814814816,0.0384615384615385,0.08,-0.0939597315436241,-0.1233766233766233,-0.0689655172413792,-0.0816326530612243,-0.1290322580645161,-0.1059602649006622,-0.25,-0.2622950819672131,-0.1964285714285714,-0.0999999999999999,-0.0492957746478872,-0.0492957746478872,-0.0559440559440558,0.0305343511450382,-0.0073529411764705,0.007462686567164,-0.0357142857142855,0.062992125984252,0.0714285714285714,0.2272727272727273,0.25,0.4210526315789475,0.4673913043478261,0.5340909090909092,0.956521739130435,0.6071428571428572,0.4516129032258065,0.2162162162162162,0.2857142857142858,0.4673913043478261,0.4210526315789475,0.5,0.6071428571428572,0.5517241379310347,0.3775510204081633,0.3106796116504855,0.2980769230769231,0.2162162162162162,0.3366336633663367,0.25,0.2857142857142858,0.2162162162162162,0.238532110091743,0.3636363636363637,0.4210526315789475,0.3366336633663367
FSPK_05-L^G03,0.0616838010558488,-0.0616838010558488,10.0,0.0723293387911473,0.6765266826576418,1.482243130867161,0.1579881418142217,-0.1265541304240995,1.7500306363976217e-07,0.0320684583195557,-0.192186749733151,-0.0118479949638547,-0.1916466746163778,-0.1659748969172465,0.1080366562150067,-0.9615747491208508,1.0575678340263193,0.0463883342052714,-0.0063291139240506,0.0675675675675675,0.0394736842105263,-0.0246913580246913,0.0259740259740259,0.1449275362318842,0.0128205128205127,-0.0650887573964495,0.0193548387096773,-0.0365853658536584,-0.097142857142857,-0.0062893081761006,0.264,0.264,0.234375,0.2248062015503875,0.3504273504273505,0.3389830508474578,0.4495412844036697,0.462962962962963,0.6288659793814435,0.4766355140186915,0.4363636363636363,0.6458333333333335,0.8160919540229885,0.595959595959596,0.4905660377358489,0.5643564356435644,0.4363636363636363,-0.0062893081761006,-0.0813953488372092,-0.0186335403726708,0.1703703703703702,0.0063694267515923,0.0533333333333334,0.3982300884955754,0.2845528455284554,0.196969696969697,0.264,0.3504273504273505,0.3739130434782609,0.5800000000000001,0.4363636363636363,0.3166666666666669,0.3620689655172415,0.3389830508474578,0.7173913043478262,0.9268292682926832,0.9268292682926832
FSPP_03-L^J97,0.0284926470588235,0.0284926470588235,6.0,0.008306414397785,2.2503096184045863,1.6563981042654028,0.1037131882202304,0.0497354497354497,1.866298495773408e-07,0.0309183202584218,0.0481989475115867,-0.1067283466193054,-0.0346719880269393,-0.1598036110231231,0.1191874082633272,0.6739130434782609,1.0023696682464456,-0.0709534368070952,0.0,0.006578947368421,-0.0254777070063694,-0.0670731707317072,-0.0316455696202532,-0.0064935064935065,-0.0316455696202532,-0.0192307692307692,0.1007194244604317,0.006578947368421,0.006578947368421,0.2857142857142858,0.3539823008849558,0.3076923076923077,0.3189655172413794,0.2750000000000001,0.53,0.5148514851485149,0.5454545454545454,0.7586206896551724,0.7790697674418605,0.9870129870129868,0.7790697674418605,1.467741935483871,1.833333333333333,1.593220338983051,1.8867924528301887,1.942307692307692,1.5500000000000005,1.2835820895522383,0.6630434782608696,0.8658536585365855,1.318181818181818,0.7386363636363638,0.6630434782608696,0.59375,0.5612244897959184,0.3076923076923077,0.2142857142857142,0.2338709677419355,0.5454545454545454,0.3660714285714284,0.2142857142857142,0.0928571428571429,0.1590909090909089,0.2750000000000001,0.8658536585365855,0.6630434782608696,0.5612244897959184
FSPV_34-L^H06,0.0295711746086805,-0.0295711746086805,6.0,0.0862053369516055,1.302546488550551,1.3070444104134762,0.0276394422310756,0.1207185264119349,1.1307557452891977e-07,0.0314789687924016,-0.3107661988803254,0.017459863516232,-0.3107661988803254,-0.4839776642560794,0.2239478967729297,-0.552674230145867,1.3070444104134762,0.006170118995152,-0.0250896057347669,0.0145454545454546,0.0568181818181818,-0.03125,0.0608365019011407,0.1295546558704452,0.1295546558704452,0.0,-0.0035714285714284,-0.0445205479452054,-0.0761589403973509,0.0182481751824816,0.0813953488372092,0.125,0.2077922077922078,0.2077922077922078,0.3222748815165877,0.3160377358490565,0.3222748815165877,0.4020100502512562,0.453125,0.4761904761904763,0.4455958549222798,0.5,0.7437499999999999,0.8600000000000001,0.9375,1.2320000000000002,0.9928571428571432,0.6607142857142858,0.3285714285714285,0.3743842364532022,0.6706586826347307,0.5245901639344261,0.622093023255814,0.5674157303370786,0.6807228915662651,0.468421052631579,0.453125,0.7658227848101264,0.8116883116883116,0.9928571428571432,0.9928571428571432,1.0820895522388057,1.146153846153846,1.79,2.206896551724138,1.8762886597938144,1.79
FSQE_25-L^E07,0.0647911520763607,0.0647911520763607,6.0,0.0040500578579694,0.6118962222735383,1.9982468108829765,0.2068463219227967,0.3645282789623961,1.346086759384364e-07,0.0020857440820583,-0.1935246399352005,-0.1498875086483107,-0.1955927135859646,0.8644491154334504,-0.0676339252279613,2.037892376681614,1.6759827762006407,-0.0869064769299006,-0.0384615384615385,-0.0714285714285714,-0.0930232558139534,-0.1428571428571429,-0.1136363636363636,-0.1034482758620689,-0.212121212121212,-0.3157894736842104,-0.25,-0.2972972972972973,-0.2571428571428571,-0.1874999999999999,-0.1702127659574467,-0.1521739130434782,-0.0823529411764705,0.1142857142857143,0.3684210526315792,0.2380952380952381,0.278688524590164,0.4181818181818182,0.3928571428571428,0.5294117647058825,0.5918367346938775,1.166666666666667,1.8888888888888888,1.5161290322580645,1.2285714285714286,2.391304347826087,1.4375,1.1081081081081083,0.5,0.7333333333333334,0.902439024390244,0.95,1.2285714285714286,1.2941176470588234,1.1081081081081083,1.166666666666667,1.0,0.902439024390244,0.8571428571428572,0.0,-0.1789473684210525,-0.1874999999999999,-0.3035714285714286,-0.1333333333333333,-0.0714285714285714,-0.1034482758620689,-0.1235955056179775
FSQG_08-L^E11,0.101587958413076,-0.101587958413076,6.0,0.0560459427842178,0.0184536232973698,0.9188238250816788,0.0936847179816808,0.1522890065400186,9.104819004205708e-06,0.0690205253642454,0.3477534306292871,0.0228388096430594,0.3835458800210539,0.0486165151362098,0.0179543937911623,-0.8364565587734241,0.7403870319175673,0.0111050787226691,0.0390243902439024,0.0098522167487684,0.0301507537688441,-0.0465116279069768,-0.0096618357487923,-0.014423076923077,-0.0096618357487923,-0.0807174887892377,-0.0191387559808612,-0.0807174887892377,-0.1048034934497817,-0.1239316239316239,-0.0807174887892377,-0.1008771929824561,-0.1632653061224491,-0.2832167832167832,-0.2350746268656717,-0.2518248175182482,-0.196078431372549,-0.2023346303501946,-0.2264150943396227,-0.2234848484848486,-0.2678571428571429,-0.2264150943396227,-0.2781690140845071,-0.2322097378277153,-0.2293233082706768,-0.088888888888889,-0.2572463768115942,-0.3512658227848102,-0.3387096774193548,-0.3120805369127517,-0.2264150943396227,-0.262589928057554,-0.2881944444444445,-0.2435424354243542,-0.2084942084942085,-0.1832669322709162,-0.2054263565891474,-0.1700404858299596,-0.1493775933609959,-0.0765765765765766,-0.0420560747663553,-0.0048543689320389,0.0,0.0846560846560846,0.1516853932584267,0.305732484076433,0.2349397590361446
FSQK_13-L^F00,0.0024336821611097,0.0024336821611097,6.0,0.0910941475826972,0.3261170979463556,1.850833333333333,0.0513336688475088,0.2693813625685199,3.0872020733219187e-06,0.0089906700593723,-0.0472908701984343,0.1442274786109713,-0.0205948795180723,-0.0209839012392136,-0.0132449363591734,0.0513698630136986,1.035,0.0963146769598384,0.0202312138728322,-0.0822281167108753,-0.0698924731182796,-0.191588785046729,-0.1858823529411765,-0.0918635170603674,-0.1858823529411765,-0.2791666666666667,-0.2821576763485477,-0.3162055335968379,-0.3627992633517495,-0.3228962818003914,-0.2494577006507592,-0.1896955503512879,-0.1800947867298578,-0.0388888888888889,-0.0362116991643454,-0.0057471264367816,-0.0822281167108753,0.0,0.138157894736842,0.112540192926045,0.1808873720136519,0.2627737226277371,0.4537815126050419,0.6476190476190475,0.7386934673366834,0.8210526315789475,0.2490974729241877,0.1808873720136519,-0.0546448087431694,-0.135,0.0236686390532545,-0.1414392059553351,-0.0773333333333333,-0.0335195530726257,-0.1082474226804123,-0.1601941747572816,-0.2009237875288684,-0.2428884026258206,-0.2259507829977628,-0.1761904761904762,-0.1195928753180661,-0.1540342298288508,-0.162227602905569,-0.1896955503512879,0.0,-0.0388888888888889,-0.062330623306233
FSQS_06-L^A09,0.0562980142049572,-0.0562980142049572,7.0,0.0798914681941513,0.3275324303442826,1.3551415161427962,0.0377396166134185,0.0369989857878583,4.560401983088436e-08,0.0762812782634911,0.1190119115146081,0.0979411085890163,0.1572310165895715,-0.018174456480833,-0.0183688816092284,-1.4935589309748123,0.4723723510169251,0.2447201236263737,0.0593220338983051,0.0727272727272725,0.0260869565217392,0.0925925925925925,0.1456310679611649,0.1568627450980391,0.1346153846153845,0.1238095238095238,0.1346153846153845,0.0825688073394494,0.0825688073394494,0.0825688073394494,0.2291666666666667,0.268817204301075,0.4390243902439024,0.4567901234567899,0.4390243902439024,0.6388888888888888,0.9666666666666666,1.0344827586206895,1.1071428571428568,1.1071428571428568,0.8730158730158728,1.95,1.95,1.809523809523809,1.95,1.809523809523809,0.8437499999999998,0.7878787878787876,0.7878787878787876,0.761194029850746,0.4749999999999998,0.4390243902439024,0.4390243902439024,0.3720930232558139,0.3258426966292134,0.1799999999999999,0.1346153846153845,0.0825688073394494,0.0350877192982457,0.0260869565217392,-0.0483870967741936,-0.0483870967741936,-0.0708661417322835,-0.0634920634920636,-0.040650406504065,-0.0634920634920636,-0.0634920634920636
FSQT_46-L^B04,0.1854000621381877,0.1854000621381877,6.0,0.2530911376672356,0.0565417015458789,1.754501373300329,0.1421558495245969,0.3441331948470708,1.801909095892263e-07,0.1645892411980256,0.1259216455040022,0.0654754282660641,0.0618265068108718,-0.4497834749617457,0.1509814683050324,32.67039106145251,0.7416273891469715,0.0991289225183445,0.0109890109890109,-0.0520833333333332,0.0459770114942528,-0.021505376344086,-0.0520833333333332,-0.0899999999999999,-0.1415094339622641,-0.3357664233576642,-0.3157894736842105,-0.272,-0.3405797101449275,-0.272,-0.1574074074074074,-0.1727272727272727,-0.1651376146788991,-0.2086956521739129,-0.0319148936170211,0.011111111111111,0.0963855421686747,0.1666666666666667,0.5689655172413794,0.4918032786885247,0.3787878787878787,1.3333333333333337,1.3333333333333337,1.4594594594594597,1.3333333333333337,1.7575757575757571,1.527777777777778,0.467741935483871,0.0,-0.0421052631578946,0.3582089552238805,-0.0714285714285714,-0.0520833333333332,-0.0108695652173913,-0.0108695652173913,-0.43125,-0.5900900900900901,-0.6239669421487604,-0.6192468619246863,-0.6513409961685823,-0.6431372549019607,-0.6604477611940298,-0.7250755287009063,-0.74,-0.64453125,-0.6431372549019607,-0.662962962962963
FSRC_60-L^I04,0.0906590445844949,0.0906590445844949,12.0,-0.334412949146193,0.1848319187002936,2.41894727026901,0.1874306018210082,-0.4188617238460389,1.387812004090492e-08,-0.3560078668872725,0.2813110171343281,0.5057027392089557,0.2514895536351454,0.0460269067168609,-0.2172505435232045,2.8056844547563804,1.792997342533451,-0.1777930835971874,0.0454545454545454,0.1891891891891892,0.4666666666666668,-0.2142857142857143,-0.2142857142857143,-0.3125,-0.3714285714285713,-0.3623188405797101,-0.3529411764705883,-0.3432835820895522,-0.169811320754717,0.0999999999999998,0.2222222222222223,0.0999999999999998,0.0476190476190476,-0.0222222222222222,0.1282051282051282,0.0,0.3333333333333332,0.3333333333333332,0.4666666666666668,0.517241379310345,0.375,1.4444444444444446,1.9333333333333336,1.9333333333333336,1.0952380952380951,0.517241379310345,0.2222222222222223,0.0731707317073171,-0.2280701754385964,-0.1538461538461538,-0.1372549019607842,-0.2,-0.0833333333333332,0.0232558139534884,0.2941176470588234,0.1891891891891892,0.0476190476190476,0.0999999999999998,0.1282051282051282,0.0232558139534884,-0.0434782608695653,-0.1020408163265306,-0.2280701754385964,-0.0434782608695653,0.1891891891891892,0.0232558139534884,0.0
FSRD_76-L^L07,0.1188679245283018,-0.1188679245283018,6.0,0.0797907128842379,-0.0947670163603616,1.1350574712643675,0.1381672177609825,-0.0964023751309815,6.755000382307855e-07,0.1425768476128188,-0.0527438290260599,-0.0174775625885686,-0.0166523164120751,0.0267752633632461,-0.0512899262899263,-1.359712230215827,0.9616858237547892,0.0568181818181818,0.006578947368421,0.009966777408638,0.0340136054421769,-0.0787878787878787,-0.0588235294117647,0.0235690235690235,0.1135531135531136,0.0519031141868511,0.0340136054421769,-0.0410094637223974,-0.1213872832369942,-0.1936339522546418,-0.2185089974293059,-0.2621359223300971,-0.2380952380952381,-0.2962962962962963,-0.2020997375328084,-0.251231527093596,-0.2657004830917874,-0.2779097387173397,-0.2603406326034063,-0.3153153153153153,-0.2761904761904762,-0.2124352331606217,-0.1827956989247312,-0.1602209944751381,-0.0952380952380952,0.0270270270270269,0.0555555555555555,-0.0129870129870129,-0.0843373493975903,-0.0161812297734627,0.0857142857142858,-0.0097719869706839,0.0133333333333334,0.1471698113207546,0.1135531135531136,0.1515151515151513,0.1385767790262173,0.1515151515151513,0.2408163265306122,0.3693693693693693,0.3333333333333335,0.277310924369748,0.3160173160173161,0.357142857142857,0.52,0.558974358974359,0.6983240223463687
FSRE_07-L^C00,0.0837181587963652,-0.0837181587963652,6.0,0.208586938641224,-0.1569760719055733,1.902296613468276,0.1142276422764227,0.2393534348772148,2.215723520463425e-06,0.121730547787465,-0.0354409829022256,-0.0257054041128646,-0.0442452937702676,-0.0441235135177711,0.041123273290716,-1.133064516129032,1.318801089918256,0.3378342599947048,0.0081967213114753,0.0252100840336135,-0.008130081300813,-0.1159420289855072,-0.1920529801324503,-0.0542635658914729,-0.0962962962962963,-0.1756756756756756,-0.1643835616438356,-0.2469135802469136,-0.2823529411764706,-0.2738095238095238,-0.1866666666666666,-0.1408450704225351,-0.1029411764705883,-0.0687022900763358,-0.1285714285714285,-0.0962962962962963,-0.1223021582733812,-0.0757575757575758,-0.0317460317460317,0.1090909090909089,0.1090909090909089,0.0166666666666666,0.1090909090909089,0.196078431372549,0.1730769230769229,0.5061728395061726,0.3863636363636362,0.2577319587628865,0.1401869158878503,0.1401869158878503,0.326086956521739,0.1619047619047617,0.2577319587628865,0.3863636363636362,0.5641025641025641,0.3118279569892472,0.2842105263157894,0.2577319587628865,0.326086956521739,0.4523809523809523,0.5443037974683542,0.5443037974683542,0.3863636363636362,0.326086956521739,0.5249999999999999,0.7183098591549297,0.6486486486486487
FSRH_90-L^J04,0.1317508363868089,-0.1317508363868089,6.0,0.031555951128732,-2.5784706858186093,0.2041303569296884,0.0393439108061749,0.1246952281435038,3.948195800976587e-07,0.0225746419613237,0.0338941042676239,-0.0859196662324763,0.08324523646761,0.4944138473642801,0.1188040912667191,-1.654,0.1915363495284708,0.1188040912667191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.1517857142857142,0.043956043956044,0.043956043956044,0.0795454545454543,0.4179104477611939,0.032608695652174,-0.3115942028985508,-0.3666666666666667,-0.4692737430167597,-0.4602272727272728,-0.3790849673202614,-0.4277108433734941,-0.40625,-0.3987341772151899,-0.4207317073170731,-0.4836956521739129,-0.478021978021978,-0.5052083333333333,-0.40625,-0.40625,-0.437869822485207,-0.5103092783505154,-0.5103092783505154,-0.489247311827957,-0.4135802469135802,-0.454022988505747,-0.4602272727272728
FSRI_58-L,0.0302557410571347,-0.0302557410571347,31.0,0.1097251195595101,0.2276421631816776,2.263841217728697,0.1397340030823677,0.0373240691252448,5.614986951560033e-09,0.0247207912923779,-0.1318950606068138,-0.06334462268944,-0.0969039728831645,0.0677959537808265,0.0897265001515303,-0.3849050145473217,2.007088494254589,0.059875,0.0147058823529411,0.0355329949238578,0.0569948186528497,0.0461538461538462,0.108695652173913,0.108695652173913,0.0793650793650795,0.0408163265306122,0.1147540983606556,0.0049261083743843,-0.0048780487804876,0.0149253731343284,0.0355329949238578,0.0461538461538462,0.1208791208791209,0.1525423728813559,0.1999999999999999,0.0569948186528497,0.0461538461538462,0.0461538461538462,0.0793650793650795,0.0680628272251309,0.0569948186528497,0.0049261083743843,0.0355329949238578,0.0149253731343284,0.0680628272251309,0.1525423728813559,0.1657142857142857,0.0569948186528497,0.096774193548387,0.1027027027027027,0.1333333333333333,0.192982456140351,0.0355329949238578,0.0461538461538462,0.0149253731343284,0.02,-0.0642201834862385,0.0569948186528497,0.0909090909090908,0.2142857142857144,0.1590909090909091,0.1027027027027027,0.1999999999999999,0.2592592592592593,0.3691275167785235,0.2592592592592593,0.2749999999999999
FSRL_02-L^A01,0.0678505168301086,-0.0678505168301086,6.0,0.0171077252071637,0.3034793726196222,1.319109461966605,0.1035294117647058,-0.0157927984838913,8.415001308723903e-07,-0.1050521251002405,-0.0451851412890372,0.1247435294117648,0.0020408163265308,0.0914205195546162,0.0056970073078988,-1.2190476190476192,1.08843537414966,0.0125182897089902,-0.0622641509433962,0.0453648915187376,-0.0310786106032906,-0.0518783542039356,-0.0924657534246575,-0.0093457943925233,-0.1225165562913908,-0.1969696969696969,-0.1858678955453149,-0.1846153846153846,-0.1993957703927492,-0.1353996737357259,-0.1339869281045752,-0.110738255033557,-0.0433212996389892,0.0,0.0271317829457364,0.0192307692307691,-0.0185185185185186,0.0211946050096338,0.0231660231660231,0.0453648915187376,0.0973084886128363,0.1804008908685967,0.244131455399061,0.4095744680851063,0.5820895522388059,0.6158536585365855,0.5915915915915915,0.5542521994134897,0.4887640449438202,0.7152103559870551,1.0306513409961684,0.9629629629629628,0.8596491228070173,0.892857142857143,0.920289855072464,0.8088737201365186,0.7207792207792207,0.7434210526315788,1.0,0.8466898954703832,0.6109422492401215,0.5680473372781065,0.6932907348242812,0.7549668874172184,1.1031746031746033,0.8996415770609318,0.8596491228070173
FSRS_45-L,0.0504674611333941,0.0504674611333941,5.0,0.1496026228963914,0.0403685477504621,1.7763781114582284,0.1775178353364612,0.1125334109133225,2.7207237329444293e-08,0.0357328131808843,0.0049403743158102,0.0095114772812012,0.0454931941722334,-0.213312351628082,0.0203990999445699,0.6336201672524543,1.235493298397662,0.1075550632473222,-0.0029761904761904,0.0873786407766989,0.0632911392405062,0.0599369085173502,0.1506849315068492,0.1999999999999999,0.2086330935251799,0.1546391752577318,0.1313131313131312,-0.0588235294117647,-0.0204081632653062,0.0532915360501566,0.1237458193979932,0.1707317073170731,0.2043010752688172,0.1914893617021276,0.2262773722627735,0.3333333333333332,0.3603238866396758,0.3603238866396758,0.3999999999999999,0.5627906976744186,0.5700934579439252,0.696969696969697,0.7142857142857142,0.6390243902439026,0.826086956521739,0.9310344827586206,0.696969696969697,0.6076555023923444,0.3280632411067194,0.4058577405857739,0.4801762114537444,0.3884297520661157,0.5272727272727271,0.6390243902439026,0.5272727272727271,0.3333333333333332,0.4545454545454543,0.3658536585365852,0.3439999999999998,0.3658536585365852,0.3125,0.2775665399239544,0.2537313432835819,0.2537313432835819,0.423728813559322,0.3548387096774192,0.4608695652173913
FSRU_04-L^J00,0.0537019885207482,-0.0537019885207482,6.0,0.18211883772828,0.0785557275061817,1.4652422673983536,0.1544590815673326,0.036670101805009,3.826591745389052e-07,0.0836870854019376,0.023644336800941,0.1161261641442708,0.0196120872009961,-0.7396115174244544,-0.0900638062791612,-0.6141223671013039,0.9891104390122226,0.3359725412104515,-0.0812064965197214,0.0435835351089588,-0.011467889908257,-0.1002087682672234,-0.1039501039501039,-0.0159817351598173,-0.0527472527472527,-0.1431411530815111,-0.1759082217973232,-0.1614785992217898,-0.1499013806706115,-0.0464601769911504,-0.0336322869955157,0.0046620046620045,-0.0091954022988506,-0.0485651214128036,-0.0046189376443419,0.0,0.0311004784688995,0.0385542168674697,0.0141176470588233,0.0802005012531326,0.0939086294416242,0.1051282051282049,0.2456647398843929,0.3060606060606059,0.3140243902439024,0.3948220064724919,0.5069930069930069,0.3903225806451611,0.2639296187683282,0.2456647398843929,0.4560810810810809,0.3553459119496853,0.4610169491525422,0.5392857142857141,0.5229681978798584,0.4177631578947367,0.3769968051118211,0.4084967320261436,0.5122807017543858,0.6705426356589146,0.5229681978798584,0.5503597122302157,0.5229681978798584,0.5176056338028168,0.9502262443438914,0.9414414414414412,0.99537037037037
FSSM_86-L^E99,0.1549893842887473,-0.1549893842887473,8.0,-0.0330458465728552,-1.6871768935501608,1.7915109450080084,0.1183094859565447,-0.149268025721713,1.342835519388897e-05,-0.0061733999092147,-0.054878276039648,0.0409379968203499,-0.0464145722894083,-0.1174508038268337,0.0221026252002794,-2.0107784431137725,1.2697544046983449,0.0221026252002794,-0.0097087378640776,0.0618556701030927,0.0729166666666667,0.03,0.0564102564102564,0.1976744186046513,0.1771428571428572,-0.004830917874396,0.0618556701030927,-0.0762331838565022,-0.0762331838565022,0.0729166666666667,0.1771428571428572,0.211764705882353,0.3825503355704698,0.2955974842767295,0.3733333333333333,0.4714285714285715,0.5725190839694656,0.5147058823529411,0.5968992248062015,0.4609929078014185,0.3825503355704698,0.5606060606060606,0.6612903225806452,0.791304347826087,1.3146067415730336,1.641025641025641,0.9619047619047618,0.7606837606837609,0.4405594405594406,0.4714285714285715,0.8230088495575223,0.7606837606837609,0.791304347826087,0.791304347826087,0.7606837606837609,0.5147058823529411,0.4714285714285715,0.2955974842767295,0.5259259259259259,0.4507042253521127,0.3121019108280254,0.2560975609756097,0.2795031055900621,0.2189349112426035,0.5147058823529411,0.4109589041095891,0.609375
FSSR_11-L,0.0306563391765185,-0.0306563391765185,6.0,0.114746325272641,0.0754327452500517,2.438134110787172,0.0950832994717594,-0.0197184968795644,1.0872013397718045e-07,0.0694426483900168,-0.1759269265292953,0.0911826508648262,-0.1716396660657045,-0.2196697338828847,-0.0365711314485967,-0.4231851435002813,1.6796501457725943,0.1001572636131316,-0.0294117647058822,-0.0538033395176252,-0.0590405904059041,-0.0925266903914591,-0.0973451327433629,-0.1052631578947369,-0.1296928327645052,-0.1282051282051282,-0.0892857142857143,-0.0777576853526221,-0.0810810810810811,-0.1130434782608695,-0.0039062500000001,-0.0039062500000001,-0.0097087378640777,0.0019646365422396,0.1233480176211452,0.094420600858369,0.0851063829787233,0.1184210526315789,0.0691823899371069,0.1915887850467288,0.3636363636363635,0.3783783783783783,0.3456464379947228,0.4285714285714286,0.5644171779141105,0.5937499999999998,0.4571428571428571,0.3672922252010722,0.3563829787234043,0.3821138211382113,0.3783783783783783,0.3421052631578947,0.4571428571428571,0.5,0.5088757396449703,0.3972602739726028,0.4127423822714682,0.4206128133704734,0.4166666666666665,0.5501519756838904,0.5454545454545454,0.5596330275229358,0.7171717171717169,0.8681318681318679,0.8959107806691449,0.9844357976653696,0.9691119691119692
FSSW_06-L^C00,0.1180826941422258,-0.1180826941422258,6.0,-0.0505590637854122,0.0712550086597577,1.155681802202129,0.1430494865298228,-0.0546239318731956,1.2088907858545134e-07,0.0371820867852383,-0.1170387983128497,0.1539598629026354,-0.1578218302422699,0.013479624086111,0.0654462077307768,-5.656890660592255,0.7386553794664829,0.0654462077307768,-0.0493273542600896,0.0,0.0136363636363634,-0.0304347826086955,0.0669856459330144,0.0045045045045044,-0.0132743362831857,-0.0746887966804979,-0.0860655737704918,-0.0934959349593496,-0.089795918367347,-0.0630252100840336,-0.0176211453744493,-0.1079999999999999,-0.089795918367347,-0.104417670682731,-0.0088888888888889,0.0,0.0721153846153845,0.0721153846153845,0.0721153846153845,0.131979695431472,0.056872037914692,0.0825242718446601,0.1925133689839571,0.3597560975609757,0.2670454545454546,0.3515151515151515,0.3433734939759036,0.1989247311827955,0.0878048780487805,0.2054054054054053,0.3680981595092025,0.2742857142857142,0.3353293413173652,0.2816091954022988,0.1614583333333332,0.131979695431472,0.0825242718446601,0.1262626262626263,0.2119565217391303,0.2458100558659217,0.2252747252747251,0.1675392670157067,0.2598870056497175,0.2598870056497175,0.60431654676259,0.6518518518518517,0.6641791044776117
FSTC_32-L^B00,0.0720137943866192,-0.0720137943866192,6.0,-0.0217293609590536,0.2472531558704252,0.4174303025076004,0.0279599146122141,-0.0281598772321429,3.1793386846147635e-08,-0.0338930095400326,-0.5468312138242654,0.0376331317551809,-0.4619603256986833,-0.1001262152615432,-0.0006813607533356,-1.590804817434525,0.3229047629314991,0.0282246419895697,0.072072072072072,-0.0220264317180616,-0.0044843049327353,-0.0864197530864196,0.0136986301369863,0.1044776119402988,0.1212121212121213,0.1384615384615386,0.1100000000000001,0.0724637681159421,-0.026315789473684,-0.0975609756097559,0.1623036649214662,0.0724637681159421,-0.0133333333333331,0.009090909090909,0.1326530612244898,0.0829268292682929,0.1443298969072166,0.1999999999999999,0.2265193370165745,0.2613636363636364,0.3058823529411767,0.3536585365853659,0.3874999999999999,0.3962264150943397,0.3703703703703704,0.3058823529411767,0.3214285714285716,0.2613636363636364,0.3373493975903616,0.541666666666667,0.6323529411764706,0.6086956521739133,0.6567164179104479,0.7209302325581397,0.8048780487804881,0.834710743801653,0.834710743801653,0.947368421052632,1.0,1.0366972477064222,0.947368421052632,0.9821428571428572,0.947368421052632,1.0,1.1142857142857143,1.074766355140187,1.0943396226415096
