firms,absacc,acc,age,agr,chpmia,currat,depr,egr,grltnoa,herf,invest,pchcapx_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCZR_85-L^G00,0.26659240352324,-0.26659240352324,9.0,-0.0965949233837245,-2.5052690484289646,1.9697077555101508,0.1687221207848938,-0.2753659496796821,-0.1297666120014541,1.527953914763163e-06,-0.0563518880079619,-0.0011270322039142,-0.0952418154808722,0.0577382248775024,-0.0788154413087881,0.1794702049512588,0.1377336026482411,-1.5554767829046068,1.5448881667608572,-0.034246529102208,-0.1367781155015198,0.0477707006369425,-0.1775,-0.0294985250737462,-0.1364829396325459,-0.0090361445783131,-0.0323529411764705,0.1267123287671232,0.2415094339622641,0.2415094339622641,0.5161290322580645,0.4819819819819819,0.295275590551181,0.4181034482758621,0.5161290322580645,0.359504132231405,0.4059829059829061,0.3940677966101695,0.1423611111111111,0.1384083044982698,0.2276119402985075,0.2751937984496124,0.4622222222222223,0.1963636363636363,0.082236842105263,0.119047619047619,0.1305841924398625,0.078688524590164,0.0281249999999999,-0.0323529411764705,-0.0030303030303029,0.078688524590164,0.0858085808580859,0.1543859649122807,0.3003952569169961,0.3003952569169961,0.2140221402214022,0.2095588235294117,0.2462121212121211,0.2801556420233464,0.2095588235294117,0.359504132231405,0.3999999999999999,0.4366812227074235,0.4886877828054299,0.4753363228699552,0.4622222222222223,0.3107569721115539,0.4059829059829061
BDAJ_H9-L,0.0743273375947673,-0.0743273375947673,3.0,-0.0478816018572257,1.2906905191579183,1.9209225700164745,0.0665593129361245,-0.1587664191890348,0.048164114761398,4.72280358465746e-06,0.0960533952408589,-0.0065877265711079,0.6795232096133345,-0.1685368368138094,0.8475161576479533,0.1912575072750913,-1.1640255283598506,-1.2953367875647668,1.7627677100494237,-0.0345489443378119,0.1973684210526316,-0.1999999999999999,-0.3333333333333332,-0.3259423503325942,-0.392,-0.4472727272727272,-0.4619469026548672,-0.3490364025695931,-0.2962962962962963,-0.3518123667377399,-0.3666666666666666,-0.3434125269978402,-0.3956262425447316,-0.3808553971486762,-0.392,-0.4142581888246628,-0.4873524451939292,-0.4864864864864865,-0.4776632302405498,-0.4794520547945206,-0.4924874791318865,-0.4958540630182421,-0.4838709677419355,-0.467600700525394,-0.4864864864864865,-0.525,-0.5442278860569715,-0.5625899280575539,-0.5650929899856938,-0.5930388219544847,-0.5587808417997098,-0.551622418879056,-0.5344563552833078,-0.5286821705426357,-0.467600700525394,-0.4767641996557659,-0.4821124361158433,-0.5064935064935066,-0.4794520547945206,-0.4532374100719424,-0.5016393442622951,-0.4731369150779896,-0.4628975265017667,-0.4131274131274131,-0.4142581888246628,-0.4740484429065744,-0.467600700525394,-0.4571428571428571,-0.4492753623188406
BDFF_05-L^C99,0.0816622524908563,-0.0816622524908563,10.0,0.0289150460593654,-0.9930768504017368,2.3305518169582773,0.0869916509561001,-0.0405430888176502,-0.0473578004792506,3.861469158325251e-06,-0.0350562947799386,-0.0045213916116087,0.1433717145194022,0.0654592674293932,0.2317028357235398,0.1029773052958822,-0.0845929060178555,-1.169828364950316,1.756393001345895,-0.0680293017775728,0.2857142857142856,-0.149171270718232,-0.3556485355648535,-0.727433628318584,-0.7563291139240507,-0.7483660130718954,-0.7321739130434782,-0.7038461538461538,-0.692,-0.7066666666666667,-0.6824742268041237,-0.7389830508474576,-0.7433333333333334,-0.7555555555555555,-0.7516129032258064,-0.7735294117647059,-0.8,-0.8,-0.7918918918918919,-0.8121951219512195,-0.8177514792899407,-0.8378947368421052,-0.8335135135135135,-0.824,-0.8335135135135135,-0.8395833333333333,-0.8452261306532663,-0.8444444444444444,-0.8352941176470589,-0.8467661691542289,-0.8444444444444444,-0.8387434554973823,-0.837037037037037,-0.8519230769230769,-0.8475247524752475,-0.8519230769230769,-0.86,-0.863716814159292,-0.8553990610328639,-0.8467661691542289,-0.8587155963302753,-0.8540284360189574,-0.8526315789473684,-0.8467661691542289,-0.8452261306532663,-0.86,-0.8533333333333333,-0.8560747663551402,-0.8482758620689655
BKEO_50-L^A00,0.0837285363859362,-0.0837285363859362,9.0,0.2067845543125223,2.109501793788538,1.2737896494156928,0.175217812197483,1.21978021978022,0.1223221586263274,1.473597168537168e-07,0.1844099603031395,0.1399782344366462,-0.0477494853882683,-0.217853019046175,-0.1388100822434119,-0.3707332800650433,0.0548858857472913,-0.3377308707124011,0.9115191986644406,0.0711271850512355,0.2747252747252746,-0.0520833333333332,-0.2834645669291338,-0.4709302325581395,-0.4829545454545454,-0.4858757062146892,-0.4518072289156626,-0.4203821656050955,-0.4451219512195121,-0.4382716049382716,-0.5495049504950495,-0.558252427184466,-0.5625,-0.5844748858447488,-0.5625,-0.6486486486486487,-0.6726618705035972,-0.6966666666666667,-0.700657894736842,-0.7101910828025477,-0.6818181818181818,-0.64453125,-0.65,-0.6553030303030303,-0.64453125,-0.6374501992031871,-0.6285714285714286,-0.636,-0.6144067796610169,-0.6345381526104418,-0.6255144032921811,-0.6255144032921811,-0.5991189427312775,-0.6578947368421053,-0.6690909090909091,-0.6666666666666666,-0.6539923954372624,-0.6539923954372624,-0.6388888888888888,-0.6208333333333333,-0.6300813008130082,-0.6270491803278688,-0.5625,-0.5,-0.48,-0.4382716049382716,-0.4739884393063583,-0.4739884393063583,-0.4013157894736842
BKLI_06-L^K01,0.0265213680824525,-0.0265213680824525,3.0,0.5582025814500262,-0.0239646281136293,1.0249421399323482,0.2222824613716454,-0.800125904941769,0.040719865705095,7.268129447583637e-08,0.2478048078307183,0.0938219173074686,-0.0599520575165939,-0.1483549519735132,-0.0895039280115604,-0.3004508788085047,-0.2563106037792959,-0.3420416061925495,0.8289478369236246,0.4503442865858973,-0.04,0.0204081632653061,-0.1416309012875536,-0.2031872509960158,-0.2031872509960158,-0.180327868852459,-0.0825688073394496,-0.0099009900990099,0.0869565217391303,0.0204081632653061,0.1235955056179776,0.0101010101010101,0.0526315789473683,0.2195121951219512,0.25,0.3245033112582782,0.2658227848101264,0.1111111111111111,0.1363636363636364,0.0204081632653061,0.0526315789473683,0.2987012987012987,0.2195121951219512,0.5267175572519083,0.5384615384615383,0.36986301369863,0.4285714285714286,0.2903225806451612,0.3793103448275863,0.5384615384615383,0.5384615384615383,0.1428571428571428,0.2903225806451612,0.2121212121212121,0.25,0.2903225806451612,0.0810810810810809,0.1764705882352941,0.1764705882352941,-0.0476190476190476,0.1111111111111111,0.4285714285714286,0.8181818181818181,0.5384615384615383,0.6000000000000001,0.6000000000000001,0.5384615384615383,0.3793103448275863,0.2903225806451612
BPVK_29-L,0.0877122877122877,-0.0877122877122877,6.0,0.002,0.2374776849677498,1.5330112721417068,0.1107124551512045,0.0619469026548672,0.0067932067932034,3.1473701529981176e-05,0.0626,0.0587722233681771,-0.0554428076095579,-0.0704235332465685,-0.0926101504457186,-0.1005283660300372,-0.0457025305087695,-0.6013698630136987,1.1422436929683306,-0.0315122133134439,0.1387080620931398,-0.0992331980153361,-0.126421697287839,-0.2292551138556542,-0.2153241650294696,-0.2286597141753573,-0.2412613981762918,-0.2584478277014482,-0.2562383612662943,-0.0655124005615349,0.024102564102564,0.0538258575197889,-0.0277507302823758,0.0262076053442958,-0.0108964834076276,-0.0133399209486165,0.0888767720828789,0.0759698275862068,0.1424485125858123,0.0876906318082788,0.1168903803131991,0.2117718446601941,0.2236519607843137,0.2088377723970944,0.2450124688279302,0.2933937823834196,0.4083215796897037,0.3868055555555554,0.4662261380323054,0.4502541757443719,0.4387608069164264,0.5761641673243882,0.5650470219435737,0.602728731942215,0.5209444021325207,0.6995744680851064,0.6995744680851064,0.779857397504456,0.7974797479747975,0.8804143126177024,1.1065400843881856,1.2066298342541435,1.282285714285714,1.2693181818181816,1.264172335600907,1.2718998862343571,1.3859020310633214,1.3275058275058274,1.4715346534653464
BUNQ_03-L^K12,0.2804526466492773,-0.2804526466492773,9.0,-0.0567105589115231,-1.3092896241034908,2.6863265441517945,0.1467258601553829,-0.1954143796955895,-0.0156896585538056,5.980613178015927e-09,-0.0128246660441717,0.0319346210519216,-0.4026581164767046,-0.0613941230509587,-0.4341628496806392,-0.0385104156075186,-0.0286915024066376,-2.423318081681071,0.5370530086910369,-0.1039385254621229,0.0909090909090908,0.0999999999999998,0.0999999999999998,-0.0833333333333332,0.375,0.2222222222222223,0.2222222222222223,0.2941176470588234,0.2222222222222223,0.1578947368421053,0.0999999999999998,0.2222222222222223,0.5714285714285714,0.375,0.2941176470588234,0.375,-0.1538461538461538,-0.2903225806451612,-0.3125,-0.4358974358974359,-0.4634146341463414,-0.4358974358974359,-0.45,-0.5217391304347827,-0.4761904761904761,-0.45,-0.45,-0.4634146341463414,-0.4210526315789473,-0.45,-0.4358974358974359,-0.4358974358974359,-0.5,-0.5111111111111111,-0.4210526315789473,-0.4634146341463414,-0.4883720930232558,-0.5416666666666666,-0.5,-0.5217391304347827,-0.65625,-0.6716417910447761,-0.6857142857142857,-0.6615384615384616,-0.6615384615384616,-0.6451612903225806,-0.6901408450704225,-0.7215189873417722,-0.6857142857142857
BWQW_65-L^I10,0.0903556043047673,-0.0903556043047673,18.0,0.004109719965593,0.0338344635394632,1.1521104488505047,0.1301669638515156,-0.5681593445401893,0.0200295674567163,2.9723270008363497e-05,0.1425658670234795,0.0321716126738283,-0.313371129009821,-0.038515420005878,-0.3688967906086318,-0.0136626346436838,-0.0927820515484867,-0.8725821307952103,0.7956452986254712,0.0999607740585773,0.0224719101123596,0.0595238095238095,-0.1414790996784566,-0.1834862385321101,-0.2478873239436619,-0.2414772727272727,-0.2744565217391305,-0.2436260623229461,-0.1909090909090909,-0.0824742268041237,-0.1245901639344262,-0.1099999999999999,-0.2305475504322767,-0.0918367346938775,-0.1331168831168832,0.0113636363636362,0.0037593984962405,-0.0074349442379182,0.0075471698113207,-0.0598591549295774,-0.0664335664335664,-0.0037313432835821,0.0942622950819671,0.0389105058365759,-0.0464285714285713,0.0113636363636362,0.0595238095238095,0.0722891566265058,0.04296875,-0.0255474452554745,0.0470588235294118,0.0,-0.0290909090909091,-0.0531914893617021,0.0075471698113207,0.0722891566265058,0.0595238095238095,0.0766129032258065,0.04296875,0.18141592920354,0.0897959183673469,0.1361702127659574,0.1459227467811157,0.1608695652173912,0.1659388646288209,0.2136363636363634,0.2304147465437789,0.2654028436018958,0.2361111111111109
CWI_80-L,0.0079637456082285,-0.0079637456082285,9.0,0.0924162032005796,-0.7939846093295018,0.8362537764350453,0.1049165935030728,-0.0720749325289728,-0.0592698202556138,5.929269094591477e-05,0.0101642907370708,-0.0002455259462412,-0.3327687029545804,-0.0743722183581708,-0.3511052416978925,-0.0541737162385879,0.0971820221005484,-0.392964824120603,0.573655589123867,-0.012467100706469,0.1258278145695361,-0.6154499151103565,-0.665929203539823,-0.6283839212469237,-0.5911552346570397,-0.6026315789473684,-0.6246893123446562,-0.6441476826394343,-0.6012323943661971,-0.5911552346570397,-0.5863013698630136,-0.5738476011288806,-0.5915238954012624,-0.5631629701060752,-0.5501489572989076,-0.5851648351648351,-0.5836397058823529,-0.5623188405797102,-0.5545722713864307,-0.5847846012832264,-0.5286160249739853,-0.5325077399380804,-0.5206349206349206,-0.4607142857142857,-0.4750869061413674,-0.4863945578231292,-0.5550098231827112,-0.5497017892644136,-0.561046511627907,-0.5532544378698225,-0.5251572327044025,-0.6033274956217163,-0.6101549053356281,-0.6008810572687224,-0.5937219730941704,-0.5627413127413127,-0.5718336483931947,-0.5545722713864307,-0.5660919540229885,-0.5377551020408163,-0.5442655935613682,-0.5211416490486258,-0.4793103448275861,-0.4683098591549295,-0.4898648648648649,-0.4750869061413674,-0.4816933638443935,-0.4816933638443935,-0.4658018867924528
CWV_20-L^I06,0.1161461566453325,-0.1161461566453325,10.0,-0.0927165836531395,-0.4790516066087507,1.2114345311462975,0.0966164608465986,-0.0263450245992699,-0.1225035854185694,1.2664908195583758e-05,-0.0785090226177838,-0.0108818774443573,0.1430030464835994,0.0321014119442975,0.2162342710858877,0.2755078051603186,0.1298061240440358,-4.5066445182724255,1.003034038115104,-0.1041139842836554,0.1710709318497913,-0.0852417302798982,-0.0875634517766497,-0.1337349397590361,-0.2625641025641025,-0.3053140096618356,-0.2318376068376068,-0.2795591182364729,-0.2252155172413792,-0.2817182817182816,-0.2351063829787234,-0.2985365853658536,-0.3475499092558983,-0.3242481203007519,-0.3534172661870502,-0.3216981132075471,-0.2978515625,-0.2415611814345991,-0.2359192348565355,-0.2795591182364729,-0.2447478991596637,-0.177345537757437,-0.1921348314606741,-0.167824074074074,-0.1782857142857142,-0.1735632183908044,-0.2081497797356828,-0.2210184182015168,-0.2277121374865736,-0.2235421166306694,-0.1894024802705748,-0.2277121374865736,-0.212486308871851,-0.201997780244173,-0.1894024802705748,-0.1707035755478662,-0.1012499999999999,-0.1389221556886226,-0.1561032863849764,-0.1112484548825709,-0.0955974842767295,-0.0438829787234041,0.0271428571428571,0.0271428571428571,0.0112517580872011,0.0213068181818181,0.0055944055944054,0.0636094674556213,0.0465793304221251
