firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LZHU-L,15.0,0.2164153138557558,1.010801514252144e-06,0.3606054915573592,0.0152956863095637,37.14540956569544,0.5596692874000055,0.0779047502558074,1.0,0.2324187154218056,2.035160221171611e-07,5.95066014980283e-10,9.186722425091075e-11,-0.9915453915453916,2.0,0.3949394638612874,-8.477859169801365,8.477859169801365,8.477859169801365,8.477859169801365,0.0135746606334841,-0.0074850299401196,-0.0307017543859648,0.0359374999999999,0.0958677685950413,0.1631578947368419,0.1086956521739128,0.1161616161616161,0.1470588235294117,0.1839285714285714,0.2509433962264151,0.3102766798418972,0.2369402985074626,0.21875,0.2277777777777776,0.2701149425287357,0.3286573146292584,0.4413043478260869,0.4766146993318485,0.493243243243243,0.5311778290993072,0.447598253275109,0.6092233009708736,0.5068181818181816,0.4288793103448276,0.5,0.5899280575539569,0.6742424242424243,0.6575,0.5975903614457829,0.7,0.6210268948655258,0.7265625,0.8416666666666666,0.8781869688385271,1.125,1.270547945205479,1.270547945205479,1.239864864864865,1.04,0.9850299401197606,1.0981012658227849,1.1182108626198084,0.9615384615384616,0.95,0.8314917127071821,0.6870229007633586,0.7,0.8065395095367847
LZHV-L^H10,10.0,0.1318219723878061,9.453419643336868e-07,0.3372526642785701,0.0303997816891799,0.1432656800955104,1.1914715068810189,0.0793200657224932,1.0,-0.4730511219060836,1.0980574353059417e-07,3.5770810878177976e-11,2.0961028366327707e-06,1.3466827727188253,3.0,0.0071663180513654,0.0770447291278711,-0.2681933990668084,0.1165890371238226,-0.055776037756087,0.1666666666666667,-0.0769230769230769,-0.0769230769230769,-0.142857142857143,-0.142857142857143,0.0,0.0,-0.142857142857143,-0.142857142857143,0.0,0.1999999999999999,0.0909090909090908,0.0,0.0,0.0,0.0,0.3333333333333332,0.3333333333333332,0.1999999999999999,0.5,0.5,0.0909090909090908,0.0909090909090908,0.0,0.0,-0.142857142857143,0.0,0.0,0.0909090909090908,-0.142857142857143,-0.0769230769230769,0.1999999999999999,0.0909090909090908,0.1999999999999999,0.0,0.5,1.0,1.0,0.1999999999999999,0.0,0.0909090909090908,0.1999999999999999,0.0909090909090908,-0.1999999999999999,-0.142857142857143,-0.3333333333333333,-0.4545454545454546,-0.368421052631579,-0.4782608695652174
LZMT-L^D06,9.0,0.5291479820627802,5.537505194001243e-07,0.1975516215922617,0.0171928727727414,0.2330415754923413,0.8817477284808053,-0.073632601387547,1.0,-0.0110429447852761,1.3740707677422441e-08,7.702851106566592e-10,4.994747240743057e-07,2.887700534759358,5.0,0.1731458882176352,0.0825943917546973,-0.2411204779625831,-0.4000893286607571,0.3754208754208755,0.0025974025974024,0.0185185185185186,0.0131578947368422,0.3508771929824561,1.047872340425532,1.2254335260115607,1.0588235294117645,1.0052083333333337,0.2419354838709677,0.3556338028169015,0.3321799307958477,0.3184931506849315,0.1390532544378699,0.0078534031413612,-0.0655339805825242,-0.0025906735751294,0.0845070422535212,0.1526946107784432,0.1846153846153846,0.3461538461538462,0.2876254180602007,0.25,0.3095238095238095,0.1596385542168674,0.2664473684210526,0.2106918238993711,0.1390532544378699,0.1526946107784432,0.3050847457627117,0.1809815950920246,0.3050847457627117,0.0814606741573034,0.2748344370860927,0.6176470588235294,0.54,0.8160377358490565,1.3053892215568863,0.925,0.8689320388349515,0.7990654205607477,0.8421052631578949,0.8872549019607843,0.5650406504065042,-0.0517241379310343,0.0754189944134078,-0.1108545034642032,-0.1877637130801688,-0.1593886462882096,-0.184322033898305
LZMU-L,14.0,0.2416179981840396,9.891970685117449e-07,0.3528980616948258,0.0096472494292657,0.1120582319701178,0.0332095949784403,0.0342740094778728,1.0,0.175012144765606,1.1962321333313432e-08,2.890783410524679e-12,1.432718024305309e-07,1.0400349395836366,2.0,0.2326974801986874,-0.1976549413735342,0.1976549413735342,0.1976549413735342,0.1976549413735342,-0.0073529411764705,0.0365853658536585,0.0675039246467816,0.0897435897435896,0.1764705882352939,0.2408759124087589,0.2056737588652482,0.3026819923371648,0.2903225806451612,0.3877551020408161,0.4166666666666667,0.5349887133182845,0.4376321353065537,0.4406779661016948,0.4847161572052401,0.4782608695652175,0.5044247787610621,0.574074074074074,0.6113744075829384,0.7171717171717171,0.7801047120418849,0.6666666666666665,0.7989417989417991,0.7258883248730965,0.7085427135678393,0.596244131455399,0.6152019002375297,0.6464891041162228,0.7171717171717171,0.7801047120418849,0.9318181818181815,0.8085106382978724,0.8528610354223434,1.0118343195266273,0.9318181818181815,1.0481927710843375,1.3776223776223775,1.2972972972972974,1.2222222222222223,1.1518987341772151,0.9318181818181815,1.0795107033639142,1.3943661971830985,0.7801047120418849,0.8630136986301369,0.5212527964205818,0.3793103448275863,0.3359528487229861,0.3412228796844181
LZNJ-L^K06,18.0,0.1589935760171306,3.2183560177353336e-07,0.1148155040745748,0.0175519630484988,0.094041796353935,1.4226332133718156,-0.0496191288190138,1.0,-0.5856882406563354,6.443793126818819e-08,1.4506490887548044e-08,1.977748813539007e-06,0.6381231671554253,3.0,0.167992963130387,-0.0021478749902701,-0.0221449358350851,-0.0392240647005753,0.0915948275862068,0.017094017094017,-0.0564516129032258,0.0353982300884956,0.0353982300884956,0.0263157894736842,0.1470588235294117,0.0934579439252334,0.0636363636363634,0.0733944954128438,0.0636363636363634,0.1699999999999999,0.1470588235294117,0.0446428571428569,0.0086206896551723,-0.0330578512396694,0.0086206896551723,0.1037735849056602,-0.040983606557377,-0.025,-0.0564516129032258,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0353982300884956,0.1470588235294117,0.125,0.1699999999999999,0.2717391304347825,0.193877551020408,0.1359223300970873,0.2446808510638298,0.2315789473684211,0.2999999999999998,0.2999999999999998,0.2717391304347825,0.4624999999999999,0.7999999999999998,0.6714285714285715,0.7205882352941175,0.4268292682926828,0.5394736842105261,1.1666666666666663,1.387755102040816,0.7727272727272725,0.625,0.647887323943662,0.3764705882352941,0.3604651162790697,0.21875
LZNT-L^C08,10.0,0.0756380175680272,4.831714260469608e-07,0.1723723868034014,0.0508932071456571,0.1149144792341642,0.8318507657528845,0.044589091121154,1.0,0.0582322649336135,5.1329939812799794e-08,3.194127166197821e-09,1.023901020339162e-06,0.084052070089255,3.0,0.2471502368122335,-0.959731054197538,0.8763480208385853,0.6176516344826245,0.6176516344826245,-0.025,-0.0588235294117646,-0.069767441860465,-0.069767441860465,-0.0804597701149424,0.0526315789473683,-0.0123456790123457,0.0256410256410257,0.0256410256410257,0.1267605633802817,0.1594202898550727,0.1940298507462685,0.1764705882352941,0.1764705882352941,0.2307692307692308,0.25,0.1764705882352941,0.2903225806451615,0.2903225806451615,0.4285714285714286,0.4545454545454546,0.2307692307692308,0.3114754098360657,0.1764705882352941,0.2121212121212121,0.2121212121212121,0.1764705882352941,0.3793103448275863,0.509433962264151,0.5686274509803921,1.1052631578947367,0.9047619047619048,1.4242424242424243,1.8571428571428568,1.8571428571428568,2.333333333333333,3.0,2.8095238095238098,2.6363636363636367,2.076923076923077,1.5,1.8571428571428568,2.333333333333333,1.3529411764705883,1.5,1.5,2.333333333333333,2.076923076923077,2.8095238095238098
LZOI-L,10.0,0.4233395406579765,6.649736992983561e-08,0.0237230716740282,0.3486051258788841,-0.3338391502276176,1.1756311379194178,0.1572287971715678,1.0,0.5683279742765274,-4.212749832561599e-08,6.275733346340839e-13,8.981064570226386e-08,0.3321536905965621,3.0,0.0174507498238212,0.0420242029072113,0.0788804071246817,0.0926679172625567,0.0788804071246817,-0.12,0.1904761904761904,0.3157894736842106,0.25,0.25,0.25,0.1904761904761904,0.1363636363636364,0.0869565217391303,0.0,-0.1379310344827585,0.0869565217391303,-0.1071428571428572,-0.1666666666666666,-0.0384615384615385,0.0416666666666667,0.1363636363636364,0.25,0.1363636363636364,0.0416666666666667,0.1904761904761904,-0.0384615384615385,0.0416666666666667,-0.1071428571428572,-0.3055555555555556,-0.3055555555555556,0.0416666666666667,0.5625,0.5625,0.5625,0.7857142857142856,0.5625,0.4705882352941175,0.6666666666666667,0.0416666666666667,1.5,1.5,1.5,1.0833333333333337,0.9230769230769228,0.3157894736842106,2.571428571428571,3.166666666666667,2.125,2.125,1.272727272727273,1.0833333333333337,0.6666666666666667,1.272727272727273
LZOO-L^J22,11.0,0.2640949554896142,1.447477689601539e-07,0.0516390603315685,0.105164976098869,0.2296446243814664,2.6628707399231395,0.0626122268217672,1.0,0.2890173410404625,6.89120544302078e-08,4.8944383522086655e-08,5.3647547554066e-07,0.2608695652173912,4.0,0.5498010014988722,-0.962935749857131,-0.0616478896236428,0.0633521103763571,0.0633521103763571,0.0274122807017545,0.0252951096121416,0.0178571428571425,0.1190184049079752,0.1677336747759281,0.306590257879656,0.2982206405693948,0.3902439024390243,0.409582689335394,0.3461254612546123,0.4074074074074072,0.3977011494252871,0.3362637362637362,0.176774193548387,0.1457286432160802,0.172990353697749,0.3169675090252706,0.4384858044164037,0.5289186923721709,0.5724137931034481,0.6780128794848206,0.6285714285714286,0.4950819672131148,0.4194552529182878,0.4216679657053779,0.4591999999999998,0.5971978984238178,0.7538461538461536,0.8350100603621731,0.7240075614366728,0.9159663865546216,1.1160092807424595,1.18705035971223,1.4648648648648646,1.4648648648648646,1.7720364741641337,1.899841017488076,1.951456310679612,2.1020408163265305,2.1502590673575126,2.091525423728813,2.2455516014234878,2.029900332225913,2.441509433962264,2.144827586206896,1.7552870090634438,1.4682002706359945,1.4715447154471542,1.6358381502890174
LZOS-L,10.0,0.2240650456677364,3.397685594766687e-07,0.1212131231287973,0.0548499854354791,0.1559021907316578,2.7957190331943584,0.0149703184560469,1.0,0.1590757284795859,8.347822681734215e-08,1.5418016001149306e-08,8.551210225486206e-07,0.2553524991803388,4.0,0.1944141858509956,-0.7157803227625467,0.2220197555902524,0.2268719287881635,0.2268719287881635,0.0204081632653061,0.0652173913043479,0.1980440097799511,0.1421911421911423,0.163895486935867,0.2793733681462143,0.2373737373737374,0.2760416666666667,0.5654952076677318,0.6333333333333335,0.7625899280575541,0.8846153846153846,0.6498316498316499,0.7253521126760565,0.6610169491525424,1.0502092050209204,1.0247933884297522,0.9140625,0.8148148148148149,0.9918699186991872,1.139737991266376,1.2685185185185186,1.2685185185185186,1.094017094017094,1.0081967213114758,0.9291338582677168,1.094017094017094,1.2477064220183487,1.4019607843137258,0.9140625,0.8918918918918921,0.9215686274509808,0.9291338582677168,1.0762711864406782,0.7013888888888891,0.9444444444444446,0.9758064516129036,1.0247933884297522,1.041666666666667,0.9600000000000002,0.7562724014336919,0.7500000000000002,0.8490566037735852,0.6955017301038062,1.121212121212121,0.6225165562913908,0.4411764705882355,0.3802816901408452,0.4939024390243904
LZPC-L,10.0,0.4291514836022904,9.887119587530745e-07,0.3527249978039252,0.0678953886501056,0.0697504962436242,1.6953222932706185,-0.0240983989043707,1.0,0.2950577012691537,3.009350823763193e-08,3.9683514296917836e-10,1.0221747679825413e-06,0.5882161670026663,4.0,0.0284215237560537,-0.0565866751450188,-0.0349234600021148,0.0215220933882725,0.1296340887857218,-0.0172413793103448,0.0,0.1599999999999999,0.2083333333333332,0.1153846153846152,-0.0937500000000001,-0.1714285714285714,-0.1714285714285714,-0.1944444444444444,-0.2368421052631579,-0.1944444444444444,-0.1470588235294119,-0.2266666666666666,-0.3012048192771084,-0.2564102564102565,-0.2926829268292683,-0.2564102564102565,-0.1944444444444444,-0.2368421052631579,-0.1594202898550725,-0.2564102564102565,-0.2564102564102565,-0.1212121212121213,-0.2564102564102565,-0.2162162162162162,-0.2926829268292683,-0.3176470588235294,-0.3012048192771084,-0.0793650793650794,-0.2054794520547945,-0.2368421052631579,-0.3555555555555556,-0.2162162162162162,-0.1076923076923077,-0.0645161290322581,-0.1343283582089554,-0.2162162162162162,-0.1714285714285714,-0.1076923076923077,-0.0169491525423729,-0.0333333333333333,0.5263157894736841,0.0740740740740739,0.0740740740740739,0.0357142857142855,-0.1212121212121213,-0.2162162162162162,-0.2162162162162162,-0.2368421052631579
LZPN-L^J09,13.0,0.2129404838937245,5.399236492428416e-07,0.1926188576030273,0.4889514618405272,1.0642408476619505,1.0568124825566814,-0.1133132214603496,1.0,0.2120185630568071,6.664792577294253e-08,1.0478680569885199e-11,8.709249138080104e-08,0.2186873130388879,3.0,0.023649421835259,-0.0240267723700025,0.1087306558616126,0.0106171662969648,0.1846674084526303,0.0344827586206897,0.0481927710843375,0.0807453416149066,0.0545454545454546,0.0057803468208093,0.0481927710843375,-0.0333333333333333,-0.0224719101123596,4.117647058823529,3.971428571428572,4.117647058823529,3.971428571428572,3.833333333333334,4.117647058823529,4.117647058823529,4.117647058823529,3.702702702702703,4.117647058823529,4.2727272727272725,4.4375,4.8,4.2727272727272725,4.2727272727272725,3.971428571428572,4.117647058823529,3.971428571428572,3.833333333333334,3.35,4.117647058823529,4.117647058823529,4.612903225806452,4.8,5.2142857142857135,6.25,6.25,8.157894736842104,9.235294117647058,9.875,10.6,11.428571428571429,11.428571428571429,9.875,12.384615384615383,12.384615384615383,11.428571428571429,11.428571428571429,12.384615384615383,13.5,14.818181818181818
LZPS-L^A23,9.0,0.4390333211277921,1.282288502617078e-06,0.4574590256195797,0.1838827465998295,1.4212454212454213,0.2126213830167822,0.3449182219725671,1.0,0.4971040543239466,9.904549666692744e-08,2.336858508649183e-14,6.226694436400965e-08,-0.2,2.0,0.0034770034477529,-0.3803680981595091,1.3803680981595092,0.3803680981595091,0.3803680981595091,0.1071428571428569,-0.096774193548387,-0.1249999999999998,-0.0508474576271185,-0.0344827586206895,-0.0819672131147539,-0.0666666666666665,-0.096774193548387,0.0181818181818183,0.0769230769230771,0.1666666666666667,0.2444444444444444,0.0769230769230771,0.0370370370370369,0.0181818181818183,-0.0175438596491226,-0.0666666666666665,-0.0666666666666665,0.0980392156862746,0.0370370370370369,0.0,-0.096774193548387,0.0769230769230771,0.0181818181818183,0.6000000000000003,0.0181818181818183,0.0370370370370369,-0.0508474576271185,0.0181818181818183,0.4736842105263159,0.1666666666666667,0.0181818181818183,0.0769230769230771,0.0566037735849056,0.1200000000000001,0.4358974358974359,0.696969696969697,0.8666666666666669,0.696969696969697,0.6000000000000003,0.142857142857143,0.3023255813953489,0.0181818181818183,-0.1884057971014491,-0.4042553191489361,-0.4399999999999999,-0.4909090909090908,-0.4226804123711339,-0.3913043478260869
LZQA-L,26.0,0.2777761066073068,8.151361232941688e-07,0.2908014662444698,0.011669415276705,0.0337679705784018,0.0796175255668413,-0.008701070850436,1.0,0.4757787896415461,3.357068522782216e-08,2.822460043604992e-12,1.0673815987337155e-06,0.1590211859818819,2.0,0.0536838574248891,-0.2603211009174312,0.2603211009174312,0.2603211009174312,0.2603211009174312,-0.0099502487562188,-0.0651162790697674,0.0307692307692306,-0.0098522167487684,0.0864864864864862,0.1518624641833807,0.1551724137931034,0.2721518987341771,0.2484472049689439,0.2884615384615383,0.3581081081081079,0.3958333333333332,0.3399999999999998,0.2256097560975609,0.3267326732673266,0.4618181818181817,0.4779411764705878,0.5112781954887216,0.6341463414634145,0.66804979253112,0.6341463414634145,0.6408163265306119,0.7787610619469025,0.6890756302521008,0.6341463414634145,0.6015936254980079,0.7106382978723402,0.8611111111111107,0.8611111111111107,0.8356164383561642,0.8962264150943393,1.1157894736842104,1.161290322580645,1.2584269662921344,1.3647058823529408,1.337209302325581,1.3647058823529408,1.2584269662921344,1.3928571428571428,1.6447368421052628,1.451219512195122,1.451219512195122,1.481481481481481,1.3647058823529408,1.2971428571428567,1.233333333333333,1.072164948453608,1.1382978723404251,1.2087912087912085
LZQN-L^K10,7.0,0.5682326621923935,3.114466147528131e-07,0.1111092118712419,0.115549215406562,0.0791080435359702,2.3499341473849054,0.0075019848544987,1.0,0.6442307692307692,7.285300929890365e-08,8.995767410156377e-09,1.3908853691982354e-06,0.5521680216802168,2.0,0.0979704362980373,-0.1358828315703823,-0.098566929195168,0.1358828315703823,0.1358828315703823,-0.0320945945945945,0.1169811320754716,0.1839999999999999,0.2436974789915966,0.1983805668016194,0.3424036281179137,0.2359081419624216,0.1699604743083005,0.2032520325203253,0.0802919708029197,0.0763636363636364,0.1212121212121211,0.1212121212121211,0.2384937238493722,0.2436974789915966,0.3454545454545452,0.4368932038834952,0.4509803921568627,0.3831775700934579,0.3831775700934579,0.5416666666666667,0.6676056338028169,0.7209302325581395,0.5416666666666667,0.4653465346534653,0.6723163841807909,0.8271604938271604,1.006779661016949,1.487394957983193,1.368,1.4666666666666668,1.2089552238805967,1.4362139917695471,1.8190476190476188,2.148936170212766,2.363636363636364,3.054794520547945,2.9466666666666668,3.169014084507042,2.7948717948717947,2.7,2.654320987654321,2.9731543624161074,2.441860465116279,2.1157894736842104,2.502958579881657,2.2527472527472527,2.2527472527472527,2.566265060240964
LZQS-L^C12,6.0,0.0385383885308958,3.907629939740192e-07,0.1394054911252104,0.0007680320569902,0.267731507891234,0.6270918258014619,-0.0326487479156318,1.0,0.0648270210567571,2.9346612683809943e-08,4.7900348967841e-11,1.5290441614204298e-07,-0.0230974855901762,3.0,0.0909814631558723,0.037313680577471,0.4587282018296169,-0.0178641906979543,0.0920615351629503,0.0,-0.0232558139534884,0.024390243902439,0.024390243902439,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.024390243902439,0.0769230769230768,0.0,0.0769230769230768,-0.0666666666666667,0.0499999999999998,0.024390243902439,0.1351351351351351,0.1666666666666667,0.1052631578947367,0.0769230769230768,0.024390243902439,-0.0232558139534884,0.0,-0.0666666666666667,-0.0869565217391304,-0.0454545454545455,0.024390243902439,-0.125,-0.1923076923076924,0.0499999999999998,0.0499999999999998,-0.1063829787234041,0.0499999999999998,0.75,0.826086956521739,1.0999999999999996,1.0999999999999996,0.909090909090909,0.909090909090909,0.826086956521739,0.75,0.4482758620689655,0.2727272727272727,0.6153846153846152,0.75,0.6153846153846152,1.3333333333333337,0.4999999999999998,0.1052631578947367,0.0499999999999998,0.024390243902439
LZQT-L^L10,17.0,0.2712018357395545,9.920826164375063e-07,0.3539274867733501,0.0214546392892689,0.0294542701809923,0.0473518644085075,0.1050457048447955,1.0,0.2938026013771995,1.141367022835473e-08,2.352463530468052e-14,4.261459117969827e-07,0.2215257605870661,2.0,0.0111519225503389,-0.2219215155615697,0.2219215155615697,0.2219215155615697,0.2219215155615697,-0.037037037037037,-0.0121951219512194,-0.0240963855421685,-0.0357142857142855,-0.0299401197604789,0.0,0.0124999999999999,0.0728476821192054,0.1250000000000002,0.1571428571428572,0.2461538461538461,0.2755905511811025,0.2366412213740458,0.2366412213740458,0.2755905511811025,0.296,0.296,0.4464285714285714,0.4464285714285714,0.5,0.514018691588785,0.5576923076923077,0.6200000000000001,0.603960396039604,0.6200000000000001,0.3846153846153848,0.5428571428571429,0.5882352941176472,0.5882352941176472,0.6701030927835052,1.025,0.8,1.347826086956522,1.5714285714285716,1.7000000000000002,3.05,2.681818181818182,2.1153846153846154,2.1153846153846154,2.3750000000000004,2.681818181818182,1.8421052631578951,1.8928571428571428,1.7931034482758623,1.8928571428571428,1.2500000000000004,1.7931034482758623,1.7931034482758623,1.7931034482758623
LZQX-L,10.0,0.2835376532399299,7.233828267324992e-07,0.2580682914894748,0.0261692013656337,0.4704587155963303,0.0403539333648757,-0.0719470964495562,1.0,0.2699377066830731,9.360067662559436e-09,7.111262392554782e-14,2.5758438934094933e-08,0.8355879292403747,2.0,0.0407324312377913,-0.1343930635838151,0.1343930635838151,0.1343930635838151,0.1343930635838151,0.0689655172413794,0.0357142857142858,0.0235294117647058,0.1153846153846154,0.144736842105263,0.3181818181818181,0.1756756756756756,0.1756756756756756,0.1153846153846154,0.359375,0.403225806451613,0.4262295081967213,0.4499999999999999,0.3384615384615383,0.4262295081967213,0.4745762711864407,0.5,0.5535714285714284,0.5535714285714284,0.5818181818181818,0.6730769230769229,0.6111111111111109,0.5535714285714284,0.5535714285714284,0.2985074626865671,0.2608695652173913,0.3181818181818181,0.2608695652173913,0.3181818181818181,0.2794117647058822,0.403225806451613,0.403225806451613,0.5263157894736843,0.74,0.9772727272727272,1.289473684210526,1.2307692307692308,1.1219512195121952,1.1749999999999998,1.1219512195121952,1.0714285714285716,1.351351351351351,1.5588235294117645,1.0232558139534884,1.0232558139534884,0.641509433962264,0.4499999999999999,0.4745762711864407,0.4499999999999999
LZQY-L^C15,10.0,0.1329933180541656,3.036992957292425e-07,0.1083453400869645,0.1923076923076923,0.2680900321543408,0.7876748637307511,0.0044813509510352,1.0,0.2170332241459991,2.173506699672012e-08,5.839290460309768e-11,1.514915486232713e-07,0.0023177955189287,4.0,0.0764039342994358,0.0437597702931287,-0.4074299431031289,-0.1908900811266287,0.004914114677567,0.4000000000000001,-0.1666666666666666,0.0,-0.1666666666666666,-0.1666666666666666,0.0,-0.1666666666666666,-0.2857142857142857,-0.1666666666666666,-0.2857142857142857,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,-0.375,-0.375,-0.4444444444444444,-0.375,-0.375,-0.2857142857142857,-0.1666666666666666,-0.1666666666666666,-0.2857142857142857,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,-0.4444444444444444,0.25,0.0,0.25,0.6666666666666667,1.5,1.5,1.5,1.5,4.0,1.5,4.0,1.5,1.5,4.0,1.5,1.5,1.5,1.5,1.5,1.5,4.0,1.5,1.5
LZTN-L^G12,4.0,0.3127738292279231,3.283452734245001e-07,0.1171378426469608,0.0607779879111506,-0.1607201406897374,0.8504797365849095,0.7689807127030732,1.0,-0.7410947786094327,-3.945632857243209e-07,3.2931776362674275e-12,2.7557672269023872e-06,1.5490320533164077,2.0,0.0052007229065714,-8.565886417902085,-0.0827089455992027,0.7157540915173528,0.7569478704160497,0.1999999999999999,0.0,0.25,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,-0.1666666666666666,-0.5,-0.5833333333333333,-0.6153846153846154,-0.5833333333333333,-0.6875,-0.5833333333333333,-0.6428571428571428,-0.7058823529411764,-0.75,-0.7619047619047619,-0.7916666666666666,-0.8275862068965517,-0.8275862068965517,-0.8275862068965517,-0.8275862068965517,-0.8275862068965517,-0.8275862068965517,-0.84375,-0.8611111111111112,-0.782608695652174,-0.7619047619047619,-0.5,-0.1666666666666666,0.0,-0.1666666666666666,0.0,-0.375,-0.6666666666666666,-0.6875,-0.7058823529411764,-0.6875,-0.6875,-0.7727272727272727,-0.7619047619047619,-0.8076923076923077,-0.8333333333333333
LZTO-L,8.0,0.0837868955411345,1.3591131209733482e-06,0.4848663641281355,0.0152590661065237,0.0535269709543568,0.0866119118161569,-0.2584758854994317,1.0,0.1635665529010238,3.83705031586668e-08,7.284423608045686e-14,7.048212943846534e-07,-0.0427720628045478,2.0,0.0059679410828783,0.0669406928948914,0.9330593071051084,-0.0669406928948914,-0.0669406928948914,0.0095238095238097,0.0096153846153845,0.0096153846153845,0.003184713375796,0.003184713375796,-0.0156250000000001,0.0096153846153845,0.0096153846153845,0.0096153846153845,0.0430463576158939,0.0570469798657717,0.09375,0.0787671232876712,0.0862068965517242,0.1170212765957448,0.1013986013986014,0.1330935251798561,0.2022900763358777,0.2162162162162162,0.2115384615384614,0.2115384615384614,0.1886792452830188,0.2209302325581394,0.25,0.25,0.25,0.3016528925619834,0.3016528925619834,0.3235294117647058,0.3125,0.3235294117647058,0.6237113402061856,0.675531914893617,0.675531914893617,0.8,0.8,0.8,0.8,0.75,0.6578947368421053,0.6153846153846154,0.640625,0.640625,0.575,0.575,0.6578947368421053,0.875,0.875,0.863905325443787
LZWM-L^L06,14.0,-0.3787612225806001,3.3969147031202145e-07,0.1211856214128626,0.0818958251390683,0.0084198330317747,0.7678426481704445,-0.014768337232516,1.0,-0.2716894423003794,-9.83032405171041e-09,4.5894805178044573e-10,3.319026838080943e-07,-0.4639332971701275,1.0,0.1576163205555636,0.0967832027613468,0.3245651118453947,-0.0967832027613468,-0.0967832027613468,-0.0403225806451613,-0.1506849315068492,-0.1142857142857142,-0.1142857142857142,-0.1079136690647482,-0.0236220472440945,-0.0158730158730159,-0.0387596899224806,0.1376146788990824,0.0689655172413794,0.0081300813008129,-0.0158730158730159,0.1071428571428569,0.087719298245614,0.0598290598290598,-0.0236220472440945,-0.1014492753623187,0.0689655172413794,0.0782608695652173,0.0782608695652173,-0.008,-0.0534351145038168,-0.0236220472440945,-0.0534351145038168,0.0689655172413794,0.0333333333333334,0.2038834951456309,0.3932584269662922,0.631578947368421,0.6756756756756757,1.214285714285714,1.2545454545454544,1.5833333333333337,3.428571428571428,4.166666666666667,3.769230769230769,5.199999999999999,5.199999999999999,4.904761904761905,4.636363636363637,4.636363636363637,6.294117647058823,4.636363636363637,6.75,7.857142857142856,7.857142857142856,5.888888888888889,7.857142857142856,6.75
LZXB-L,18.0,0.1173478337133836,8.163314677495628e-07,0.291227907804796,0.3069073783359498,0.3866305329719964,0.2760895111650256,0.13166214699849,1.0,0.1014572449821281,1.7361817536760548e-07,3.3215962591414265e-08,4.817293034847644e-07,0.1453488372093023,2.0,2.918809148283973,-0.3898963730569948,1.3898963730569949,0.3898963730569948,0.3898963730569948,-0.0600632244467861,0.0021119324181626,0.0337690631808278,0.1191037735849056,0.0971098265895953,0.2486842105263158,0.2073791348600508,0.3291316526610646,0.3217270194986072,0.3935389133627021,0.3635057471264369,0.4874608150470221,0.4101040118870727,0.3595988538681947,0.3366197183098591,0.4249249249249249,0.457757296466974,0.6084745762711863,0.6619964973730299,0.6475694444444446,0.6826241134751774,0.5582922824302134,0.555737704918033,0.5737976782752903,0.5063492063492063,0.457757296466974,0.4532924961715161,0.5355987055016183,0.5184,0.5456026058631922,0.5634266886326194,0.4781931464174456,0.4944881889763781,0.7574074074074073,0.625,1.072052401746725,1.2703349282296652,0.9607438016528926,0.8792079207920793,0.70990990990991,0.5949579831932772,0.944672131147541,1.2069767441860466,0.6649122807017545,0.7412844036697248,0.3403954802259887,0.2536327608982827,0.3635057471264369,0.2058449809402796
