firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSVU-L^B01,0.0197737009776995,0.0197737009776995,3.0,0.0641844932384677,3.343892341741513e-07,0.3164563547656516,-0.0029285445486273,1.0,2.039348468124459,0.3706359038934135,8.960269857730883e-08,1.221721202565122e-07,-0.0352771757056024,0.8293776228845773,-1.3014697284738694,1.1687890511664398,1.521247936666616,0.0530662906156554,-0.0540214513390863,0.0827422546249141,0.191611137224541,2.0,1.3134850790052006,0.1509442223848573,5.912711503380778,-0.0613407460843748,0.0324324324324323,0.0164835164835164,0.0054347826086955,0.0,0.0571428571428571,0.1935483870967742,0.3214285714285716,0.3309352517985613,0.48,0.5163934426229508,0.267123287671233,0.2091503267973857,0.1858974358974359,0.1708860759493671,0.2012987012987013,-0.0512820512820512,-0.1273584905660377,-0.1921397379912663,-0.2355371900826446,-0.1956521739130433,-0.119047619047619,-0.3071161048689138,-0.3018867924528301,-0.2965779467680608,-0.2658730158730158,-0.2884615384615384,-0.2745098039215685,-0.2479674796747967,-0.2716535433070866,-0.2323651452282158,-0.1232227488151658,-0.1474654377880183,-0.1921397379912663,-0.1474654377880183,-0.1355140186915887,-0.2127659574468084,-0.1628959276018099,-0.1666666666666667,-0.2291666666666666,-0.2094017094017093,-0.2570281124497992,-0.27734375,-0.1814159292035396,-0.119047619047619,-0.1628959276018099,-0.4012944983818769,-0.3993506493506493,-0.3791946308724832,-0.3642611683848797
FSVZ-L,0.051834310026491,0.051834310026491,2.0,0.057494900445127,3.497818240450816e-07,0.3310234591552038,-0.0167917147534378,1.0,2.1703403408263338,-0.1812614819350888,8.906021378786012e-08,8.636678714003081e-09,0.1309532657797157,0.3534334092036013,-0.981270020669453,-0.2296570116015523,-0.2911968472743885,0.0384806729563075,0.1207743705670389,0.1728957491198332,0.4215027090541154,3.0,1.255571199689275,0.2004518309661827,3.7564012215175007,0.1728957491198332,0.1090047393364928,-0.0622222222222222,-0.0704845814977974,-0.0826086956521738,-0.0186046511627907,0.1988636363636362,0.2196531791907514,0.2411764705882353,0.1344086021505375,0.0820512820512819,-0.0538116591928251,-0.1422764227642277,-0.1387755102040817,-0.0826086956521738,-0.0321100917431194,-0.0982905982905982,-0.1021276595744681,-0.1134453781512605,-0.156,-0.1134453781512605,-0.0622222222222222,-0.1387755102040817,-0.156,-0.1526104417670684,-0.1021276595744681,-0.0944206008583692,-0.1134453781512605,-0.1021276595744681,-0.0982905982905982,0.0,0.1283422459893046,0.0820512820512819,0.0445544554455445,0.1164021164021162,0.1223404255319149,0.1283422459893046,0.1105263157894735,0.1853932584269662,0.192090395480226,0.172222222222222,0.2057142857142857,0.172222222222222,0.2485207100591715,0.4755244755244754,0.2196531791907514,-0.1059322033898305,-0.0365296803652968,-0.0140186915887852,0.0932642487046631
FSWB-L^H01,0.0243790025228023,-0.0243790025228023,3.0,-0.0522330762234376,8.631077277209349e-07,0.8168203320277391,-0.0302149864854868,1.0,3.986122247579104,-0.0163896188713865,8.665871755206161e-08,1.2140997806060831e-09,0.0188284765943372,0.1505881410407271,-1.6574458846687308,0.1719577865725371,0.0883153726148699,-0.3101287610039089,0.0988276872012303,-0.2148465858342931,-0.3164855928200301,3.0,2.395978535742922,0.023990571059235,5.222103938836737,-0.2086119910829519,0.0294117647058822,-0.0684931506849314,-0.0684931506849314,-0.1337579617834394,0.0074074074074073,0.2252252252252251,0.2363636363636363,0.3465346534653466,0.1056910569105691,0.1056910569105691,-0.0555555555555554,-0.1168831168831168,-0.0933333333333332,-0.15,-0.0993377483443708,-0.15,-0.2272727272727271,-0.2648648648648648,-0.276595744680851,-0.1807228915662649,-0.1904761904761903,-0.231638418079096,-0.2444444444444444,-0.3333333333333332,-0.3554502369668245,-0.4333333333333332,-0.4188034188034187,-0.4212765957446808,-0.3982300884955752,-0.3955555555555555,-0.2688172043010752,-0.3061224489795917,-0.3846153846153846,-0.3732718894009216,-0.3267326732673267,-0.4008810572687225,-0.3873873873873874,-0.3492822966507176,-0.3025641025641025,-0.1225806451612903,-0.1604938271604938,-0.1604938271604938,-0.1392405063291139,0.0,-0.2093023255813952,-0.4333333333333332,-0.3333333333333332,-0.3365853658536584,-0.3584905660377359
FSWD-L^I15,0.0118225088284968,0.0118225088284968,2.0,0.0490797546012268,4.5976815773587123e-07,0.435111362343196,-0.0092256066248772,1.0,1.459393196444989,0.2251802551303383,9.969621890243654e-08,5.043568565992537e-07,0.0805411357558596,0.9872286332130346,-0.9799755252804936,0.1011316999946007,0.0859682914139507,-0.0288630728401604,0.066488059806325,-0.0225737646640598,0.1607515657620047,3.0,0.821942997241802,0.1380645161290322,5.219743711438063,-0.0225737646640598,0.1527093596059114,-0.1611570247933884,-0.1576763485477179,-0.2481481481481482,-0.1912350597609562,-0.0514018691588786,-0.0645161290322581,-0.0772727272727273,0.0357142857142855,0.0,-0.125,-0.2397003745318352,-0.3187919463087248,-0.1976284584980236,-0.1976284584980236,-0.1847389558232933,-0.1135371179039302,-0.1470588235294118,-0.2192307692307693,-0.1714285714285716,-0.1361702127659575,-0.3187919463087248,-0.3514376996805112,-0.343042071197411,-0.3047945205479452,-0.3118644067796611,-0.3555555555555556,-0.3695652173913044,-0.3616352201257863,-0.3616352201257863,-0.2397003745318352,-0.2339622641509434,-0.3210702341137125,-0.2775800711743773,-0.2801418439716312,-0.3514376996805112,-0.3451612903225807,-0.5567685589519651,-0.558695652173913,-0.5577342047930284,-0.5671641791044777,-0.5448430493273543,-0.5407239819004526,-0.4912280701754387,-0.5279069767441861,-0.6240740740740741,-0.6133333333333334,-0.6155303030303031,-0.5717299578059072
FSWI-L^L97,0.1549852154093962,-0.1549852154093962,2.0,-0.3494460534179193,5.768757100854107e-07,0.5459385820758812,0.0156602847380129,1.0,1.9533119229225209,-0.1341555150843297,9.031859124956886e-08,5.877926058335225e-09,-0.3507562175332137,0.1557928469641576,-1.8367151219457032,0.2609754170510101,0.3505586261545952,0.0927352784103931,0.1224750588124571,-0.103461248458205,-2.437792056074766,6.0,1.2087515054195102,0.1423563853008397,5.504868323442136,-0.3212615620319449,-0.0684210526315789,-0.0155440414507772,-0.0206185567010309,0.021505376344086,0.1111111111111111,0.4074074074074072,0.386861313868613,0.3013698630136985,0.4285714285714284,0.3286713286713287,0.2101910828025477,0.1176470588235294,0.1728395061728393,0.144578313253012,0.144578313253012,0.1242603550295857,0.1176470588235294,0.1377245508982036,0.2101910828025477,0.25,0.2582781456953642,-0.0452261306532664,-0.073170731707317,-0.1284403669724771,-0.1162790697674418,-0.1162790697674418,-0.1810344827586206,-0.1914893617021277,-0.2338709677419355,-0.246031746031746,-0.1555555555555555,-0.2016806722689075,-0.1983122362869198,-0.1739130434782608,-0.1739130434782608,-0.2490118577075099,-0.1739130434782608,-0.147982062780269,-0.2148760330578513,-0.1324200913242009,-0.0594059405940594,-0.1121495327102805,-0.073170731707317,0.0,0.0,-0.3493150684931507,-0.2857142857142858,-0.3890675241157556,-0.3115942028985506
FSWW-L^E98,0.0224942949252001,0.0224942949252001,9.0,0.1309159784112433,2.350498378553541e-07,0.2224444069189854,-0.0019026867991014,1.0,0.7213436168304647,0.2057709508928078,5.959499625524585e-08,8.713844025913719e-07,0.1900594343935732,1.909052184773102,-1.1018189077819842,-0.0193274744432697,-0.1905944815712482,0.0608277143295045,0.3182311634002566,-0.0210064953468756,0.1458036085174014,3.0,0.2632249525305691,0.2175857402021482,221.4468443627451,0.2236403173530998,0.0272108843537415,0.0051282051282051,0.0017035775127767,0.0518783542039356,0.0868761552680221,0.1783567134268535,0.2327044025157234,0.3124999999999998,0.3486238532110091,0.377049180327869,0.3674418604651164,0.2301255230125523,0.1736526946107783,0.1073446327683615,0.1395348837209302,0.0788990825688071,0.0828729281767957,0.0729927007299269,0.024390243902439,0.069090909090909,0.0929368029739776,0.0970149253731342,0.03886925795053,0.0949720670391061,0.2098765432098763,0.2645161290322579,0.3642691415313226,0.410071942446043,0.4066985645933014,0.4376528117359413,0.5721925133689838,0.6378830083565461,0.628808864265928,0.724340175953079,0.7981651376146788,0.6470588235294119,0.7142857142857142,0.7093023255813953,0.6470588235294119,0.7142857142857142,0.8666666666666667,0.896774193548387,0.96,1.0,0.9278688524590164,0.4554455445544554,0.5638297872340425,0.5473684210526317,0.4134615384615383
FSWY-L,0.0300173330668388,0.0300173330668388,3.0,-0.0105665247801627,3.946938073629452e-07,0.3735268685761688,-0.0105239116369418,1.0,1.8526490431081435,0.1046817863165275,5.6069076898387657e-08,1.258927199490764e-06,0.0127697853450579,1.8211688188097817,-1.754852591078895,0.0911001835442995,0.1024520631197415,-0.0411760277775906,-0.0260087066939447,-0.0593311086761629,0.4608713150216325,4.0,1.0076626905047492,0.1193685377938372,6.549618349384646,-0.0593311086761629,0.0839895013123359,0.016,0.0325203252032519,0.1011560693641617,0.0642458100558658,0.2290322580645161,0.3092783505154639,0.2574257425742574,0.3229166666666667,0.4824902723735409,0.3275261324041811,0.1869158878504673,0.1272189349112427,0.2095238095238096,0.3368421052631578,0.341549295774648,0.4059040590405904,0.341549295774648,0.2370129870129869,0.3462897526501767,0.3854545454545455,0.3229166666666667,0.2871621621621623,0.3092783505154639,0.3754512635379061,0.3510638297872341,0.3655913978494622,0.3047945205479452,0.3462897526501767,0.3321678321678323,0.6008403361344539,0.5875000000000001,0.3854545454545455,0.6212765957446809,0.5875000000000001,0.4323308270676691,0.4163568773234201,0.5119047619047619,0.421641791044776,0.4269662921348316,0.5809128630705394,0.5301204819277108,0.6637554585152838,-0.054590570719603,-0.2349397590361446,-0.4244712990936555,-0.3961965134706814,-0.438880706921944,-0.4138461538461538
FSXD-L^J00,0.0353632579253705,0.0353632579253705,2.0,0.0831224274385625,3.2815233347804975e-07,0.3105539313093518,-0.0134461608575033,1.0,1.4830666240433252,-0.0957897017404491,9.585153379198469e-08,6.956289802197252e-08,0.0849666278207437,0.3919950345156317,-1.039079310996121,0.0712191780101013,0.1734339379712054,0.1733046625832497,0.1119064044494275,0.0087079144223906,0.5133435415071632,3.0,1.020750672257846,0.1226005296214291,5.808375995449374,0.0087079144223906,0.0368098159509202,0.0251572327044022,-0.0060975609756097,0.0061728395061726,0.1398601398601398,0.3583333333333334,0.18978102189781,0.3039999999999998,0.3360655737704918,0.3252032520325203,0.181159420289855,-0.0842696629213484,-0.1283422459893048,-0.185,-0.1236559139784947,-0.2048780487804877,-0.2048780487804877,-0.2522935779816515,-0.3122362869198313,-0.315126050420168,-0.2522935779816515,-0.342741935483871,-0.3657587548638132,-0.4199288256227759,-0.3802281368821293,-0.3453815261044177,-0.3400809716599191,-0.350597609561753,-0.3179916317991632,-0.3208333333333333,-0.1641025641025641,-0.1930693069306931,-0.2755555555555555,-0.3063829787234043,-0.1809045226130653,-0.3453815261044177,-0.3264462809917355,-0.0994475138121547,-0.0578034682080925,-0.0180722891566265,0.0061728395061726,0.0584415584415582,0.0584415584415582,0.2936507936507935,0.1164383561643835,-0.2311320754716982,-0.8031400966183575,-0.8033775633293124,-0.7694483734087695
FSXE-L,0.0596065199502132,-0.0596065199502132,2.0,0.4668698543381887,3.629893475860801e-07,0.3435226796088419,-0.0114777822801345,1.0,1.3784713358681195,0.1842344757084264,7.419440970967071e-08,4.2411358132987895e-08,0.1388876323170179,0.537711712522025,-1.005548739380549,-0.1688722505749554,-0.1195307462311481,0.0917365376375875,-0.2176998636675033,0.1046804185722237,-0.6696538936959203,2.0,1.0694401526245787,0.0863001537560404,2.69823261165681,0.3743719026071966,0.0535714285714286,0.0090090090090089,0.0181818181818183,-0.0117647058823529,0.0499999999999998,0.3714285714285712,0.3548387096774192,0.382716049382716,0.3280632411067194,0.411764705882353,0.3548387096774192,0.1789473684210525,0.1313131313131312,0.1389830508474574,0.3023255813953487,0.3280632411067194,0.411764705882353,0.2972972972972973,0.3023255813953487,0.3603238866396758,0.4672489082969431,0.1830985915492957,0.108910891089109,0.0944625407166124,0.1313131313131312,0.2043010752688172,0.1467576791808873,0.0873786407766989,0.1626297577854669,0.2537313432835819,0.4482758620689655,0.3603238866396758,0.2972972972972973,0.4358974358974359,0.4933333333333332,0.4177215189873415,0.423728813559322,0.4608695652173913,0.4545454545454543,0.4933333333333332,0.6076555023923444,0.6310679611650485,0.8876404494382022,1.0999999999999996,0.909090909090909,0.3439999999999998,0.3548387096774192,0.3073929961089494,0.696969696969697
FSXF-L^G00,0.0907670312863651,0.0907670312863651,2.0,0.1204878736604623,3.727846865789406e-06,3.527927067346558,-0.0059922492834087,1.0,0.9483002832861192,-0.0038539553752535,6.133374603049969e-07,8.084227523572474e-07,0.0194585448392555,0.270690358519596,5.154939321693612,0.314048472107263,0.3363849028330324,-0.3085417598686486,-0.0565557713175315,-0.1491077976044976,1.6893564356435662,3.0,0.730701133144476,0.1033607681755829,8.403138201569101,-0.1491077976044976,0.0135135135135135,-0.119047619047619,-0.6185567010309279,-0.075,-0.075,0.0571428571428571,-0.0389610389610389,-0.567251461988304,0.0571428571428571,-0.4477611940298508,-0.0263157894736841,-0.1494252873563218,-0.7098039215686274,-0.2371134020618556,-0.108433734939759,-0.2371134020618556,-0.3392857142857143,-0.3884297520661157,-0.3934426229508196,-0.7635782747603834,-0.3272727272727274,-0.7842565597667639,-0.4307692307692308,-0.4307692307692308,-0.4173228346456693,-0.7848837209302326,-0.7972602739726027,-0.4788732394366197,-0.4351145038167939,-0.443609022556391,-0.3675213675213674,-0.3934426229508196,-0.7771084337349398,-0.7658227848101266,-0.3451327433628318,-0.3833333333333333,-0.7672955974842768,-0.4032258064516129,-0.7750759878419453,-0.7672955974842768,-0.768025078369906,-0.2448979591836735,-0.75,-0.0263157894736841,-0.7439446366782008,-0.7903682719546742,0.0422535211267605,-0.0512820512820513,0.1044776119402983
FSXI-L,0.0297834989018606,-0.0297834989018606,3.0,0.1017672488875517,9.759896507115136e-07,0.923648537656905,-0.0056418068371628,1.0,1.2052992606777906,0.0231359678863001,9.765847347994825e-08,1.6563965563563393e-08,0.1078560230565804,0.158832880097937,-0.3587218475894015,-0.0660673108310173,-0.1663894279842572,-0.0402580928810658,0.510794734402934,0.0343276908914314,-0.5236455159623787,2.0,0.5150297455538638,0.0974921423752242,14.540672649011452,0.2041530226319796,-0.0025806451612903,-0.0189873417721518,-0.0432098765432098,0.0197368421052632,0.1103151862464182,0.3247863247863249,0.3069139966273189,0.274671052631579,0.285240464344942,0.3765541740674956,0.0946327683615819,0.0224274406332454,0.0157273918741809,0.1103151862464182,0.2052877138413686,0.1103151862464182,0.1024182076813655,0.0719225449515905,0.0793871866295266,0.1103151862464182,0.1601796407185629,-0.0102171136653895,-0.0038560411311053,-0.049079754601227,0.036096256684492,-0.1173120728929384,-0.0583232077764277,-0.0408415841584158,0.1151079136690647,0.2301587301587302,0.3025210084033614,0.3135593220338981,0.4220183486238531,0.4622641509433962,0.4351851851851851,0.4761904761904763,0.5816326530612244,0.6145833333333335,0.6145833333333335,0.5816326530612244,0.6145833333333335,0.781609195402299,1.012987012987013,1.0394736842105263,0.7032967032967035,0.3963963963963963,0.4622641509433962,0.3839285714285716,0.519607843137255
FSXN-L,0.0250906355198235,-0.0250906355198235,2.0,0.0915886551921775,6.887644125942604e-07,0.6518268324044442,0.0072482341698858,1.0,0.2424992430126779,0.0833829083714946,6.884888177006616e-08,1.225431996168562e-08,0.0919776994285911,0.7008379397235481,-1.2539687643618307,-0.1589479379339612,-0.2266939751662298,-0.0206485882924162,0.0432590004468738,0.0839566748654785,-0.3216795128390748,3.0,0.1319790939849129,0.104974842005242,22.272443809276343,0.0839566748654785,0.0,0.061099796334012,0.0482897384305835,0.0504032258064515,0.1629464285714283,0.2494004796163069,0.2494004796163069,0.3393316195372751,0.3462532299741601,0.4119241192411924,0.3324808184143222,0.2404761904761905,0.2258823529411764,0.3427835051546393,0.5323529411764707,0.4512534818941505,0.3462532299741601,0.2404761904761905,0.2345971563981044,0.150110375275938,0.18140589569161,0.0764462809917356,0.0809128630705393,0.1603563474387528,0.1681614349775784,0.2088167053364269,0.1949541284403668,0.1629464285714283,0.0786749482401656,0.1526548672566372,0.2287735849056602,0.1629464285714283,0.2004608294930876,0.2800982800982801,0.2769607843137254,0.2434367541766109,0.2088167053364269,0.2928039702233249,0.3324808184143222,0.360313315926893,0.3638743455497382,0.4119241192411924,0.4843304843304843,0.7138157894736841,0.4352617079889807,0.2645631067961165,0.3638743455497382,0.2896039603960396,0.393048128342246
FSXR-L^A06,0.0258364312267658,-0.0258364312267658,3.0,-0.1808960270498732,4.191233741380668e-07,0.3966463080200021,0.0032063376665199,1.0,1.0852390852390852,-0.0446180993193848,9.09022199317918e-08,5.924229952905241e-06,-0.0686390532544379,1.8580536308178284,-3.961773591054383,0.0077220077220077,-0.0270270270270269,-0.0291522419856931,0.0340313219965052,-0.1865990504963314,-0.3381995133819951,5.0,0.6735966735966736,0.1157837837837837,13.857720588235296,-0.1865990504963314,0.0693333333333332,-0.0259740259740259,-0.0259740259740259,-0.002659574468085,-0.0506329113924051,0.053370786516854,0.0683760683760683,0.0504201680672269,0.1029411764705883,0.0387811634349031,0.0563380281690142,-0.0079365079365079,-0.0157480314960629,0.0964912280701755,0.0416666666666667,0.0330578512396695,-0.0053050397877983,-0.0384615384615384,-0.074074074074074,-0.0157480314960629,0.0416666666666667,-0.1092636579572446,-0.1071428571428572,-0.1028708133971291,0.0504201680672269,0.0273972602739727,0.0217983651226159,0.0593220338983051,0.0302197802197801,0.0901162790697673,0.2335526315789473,0.2254901960784314,0.1094674556213017,0.1904761904761904,0.1538461538461537,0.0653409090909091,0.1261261261261261,0.2135922330097088,0.2842465753424659,0.3345195729537367,0.271186440677966,0.1867088607594935,0.1792452830188677,0.4312977099236641,0.2135922330097088,-0.0601503759398496,-0.0183246073298428,0.0107816711590296,-0.0384615384615384
FSXX-L,0.0438802446045074,0.0438802446045074,2.0,-0.0183739452724548,8.195210575421412e-07,0.7755711608478734,-0.0329116629695296,1.0,0.9420611616414812,-0.0067998807038473,1.0818012638746183e-07,3.734288281829932e-10,-0.1987487842704307,0.0417485235046895,-1.5446482841268072,-0.1635950013489979,-0.1617089930489629,0.0015754287238919,0.206281833999579,0.0808067381792963,0.7525022747952687,3.0,0.931032013177684,0.0890006831873796,4.842394822006472,0.1175174577093991,0.0,-0.0116279069767442,-0.0340909090909091,-0.212962962962963,-0.2272727272727274,0.1184210526315789,0.0493827160493827,0.0493827160493827,-0.2608695652173912,-0.2916666666666666,-0.3359375,-0.4055944055944056,-0.4137931034482759,-0.4256756756756756,-0.4178082191780822,-0.3928571428571428,-0.3609022556390978,-0.3253968253968254,-0.2916666666666666,-0.2477876106194689,-0.2796610169491526,-0.3750000000000001,-0.3928571428571428,-0.3971631205673759,-0.3840579710144927,-0.3703703703703704,-0.3609022556390978,-0.3840579710144927,-0.3928571428571428,-0.3461538461538461,-0.3971631205673759,-0.3971631205673759,-0.4256756756756756,-0.4178082191780822,-0.4256756756756756,-0.4178082191780822,-0.4256756756756756,-0.4055944055944056,-0.2975206611570248,-0.3089430894308943,-0.2916666666666666,0.1971830985915492,0.1486486486486486,0.1971830985915492,0.1333333333333333,-0.1326530612244898,-0.0760869565217392,-0.0449438202247191,0.3709677419354837
FSYC-L^H00,0.1007231404958678,0.1007231404958678,2.0,0.3249669749009246,1.5608486399095482e-07,0.1477142265499656,0.000412026201451,1.0,0.9295467584624212,-0.1177455357142856,7.404405312663892e-08,3.585559389135936e-06,0.2048757055362074,2.081287120448916,5.130293883717894,-0.1111053367049199,0.0172795404438963,-0.0113928275857762,1.0420489573624143,-0.1907727954669325,1.3000000000000016,3.0,0.5101549053356282,0.1047297297297297,145.89054726368158,0.165361840797997,0.0412147505422992,-0.025369978858351,-0.0355648535564853,-0.0395833333333331,-0.0435684647302904,0.1002386634844869,0.0646651270207852,0.0821596244131457,0.116222760290557,0.149625935162095,0.194300518134715,0.0597701149425289,0.0267260579064587,0.0696055684454757,0.149625935162095,0.1189320388349515,0.1299019607843137,0.0313199105145414,0.0720930232558141,0.0976190476190477,0.1189320388349515,0.0199115044247788,0.0021739130434783,-0.051440329218107,-0.0064655172413792,0.0087527352297593,0.0244444444444444,0.0221729490022173,0.0406320541760722,0.0453514739229026,0.2163588390501321,0.2163588390501321,0.1525,0.2036553524804178,0.2359249329758714,0.1410891089108912,0.1243902439024391,0.1553884711779449,0.1582914572864322,0.2068062827225132,0.182051282051282,0.194300518134715,0.1974025974025974,0.336231884057971,0.239247311827957,-0.0742971887550201,-0.0170575692963752,-0.025369978858351,-0.0395833333333331
FSYG-L^K08,0.0532307379869799,-0.0532307379869799,3.0,-0.0587310887098982,5.720133464183146e-07,0.5413369809345215,0.0050801058174486,1.0,1.9997775482640816,0.2526069376463076,1.0672080469259337e-07,2.7323488127000943e-08,-0.0888960679848216,0.2748643182005121,-2.6234212325698527,0.5007304232214499,0.6003907465636132,0.1075986385423178,0.2493445610902928,-0.0110645551065158,-0.6609694592322772,5.0,1.4256613966791132,0.1285794956384765,4.76010190230024,-0.0528056835211189,0.0050125313283206,0.0611702127659574,-0.0291970802919708,0.0230769230769232,0.0931506849315069,0.2747603833865815,0.1769911504424779,0.1565217391304347,0.2054380664652568,0.2314814814814814,0.2626582278481013,0.1022099447513813,0.1303116147308782,0.2626582278481013,0.3711340206185567,0.2747603833865815,0.2747603833865815,0.2788461538461539,0.3434343434343434,0.3434343434343434,0.2626582278481013,0.1910447761194029,0.1114206128133705,0.0754716981132075,0.04177545691906,0.0445026178010472,0.0871934604904633,0.0783783783783784,0.0961538461538462,0.143266475644699,0.2429906542056075,0.2276923076923078,0.1565217391304347,0.2829581993569132,0.334448160535117,0.3125,0.2912621359223302,0.3389261744966443,0.3711340206185567,0.33,0.4456521739130437,0.4250000000000002,0.3617747440273038,0.3125,0.064,-0.109375,-0.1269146608315098,-0.1564482029598308,0.0363636363636363
FSYV-L^H00,0.0811922893723494,0.0811922893723494,2.0,0.0004477252115214,4.104634329524793e-07,0.3884507887269117,-0.0027650068461557,1.0,1.9817979804581551,0.0447826186601884,8.31515520502807e-08,5.546771424653547e-09,0.047550713490305,0.228206209263459,-1.4611838778286546,0.0815486102459382,0.1064966331643309,0.0811979553003328,-0.1844465316748945,-0.456819989469295,0.7659989171629675,6.0,1.4176660893434858,0.0387259290732788,5.766511674416279,0.1032820287165555,0.0259740259740259,-0.0051679586563307,-0.0302267002518892,-0.0326633165829145,0.0754189944134078,0.203125,0.1773700305810397,0.2419354838709677,0.2300319488817892,0.2419354838709677,0.1063218390804598,0.023936170212766,0.0405405405405405,0.0875706214689264,0.1390532544378699,0.0875706214689264,0.0490463215258856,0.043360433604336,0.0845070422535212,0.1,0.1159420289855073,-0.0228426395939086,-0.0051679586563307,0.0078534031413612,0.0131578947368422,0.0131578947368422,0.0131578947368422,0.0052219321148825,0.0266666666666666,0.0845070422535212,0.2300319488817892,0.1492537313432835,0.1063218390804598,0.1356932153392329,0.09375,0.0576923076923077,0.1031518624641834,0.1191860465116279,0.096866096866097,0.1,0.0845070422535212,0.0547945205479452,0.2833333333333334,0.2919463087248322,0.09375,-0.0051679586563307,0.0606060606060605,0.0185185185185186,0.0694444444444444
FSZD-L^D15,0.0703196436823424,-0.0703196436823424,6.0,-0.1568808669493676,1.0821063667903376e-06,1.024074346020451,-0.0002686845853773,1.0,1.8423678838738944,-0.0745582432664264,5.207526561225931e-08,2.187738633760288e-09,-0.2044507266862382,0.0512158182670826,-1.5654166853440346,0.0734105266379424,0.2218973139146866,0.2855343254930801,0.1200423765316245,-0.0854675907638087,-2.7550077041602474,5.0,1.3644061389581916,0.0781767371955945,5.349630723781389,-0.0897621171946668,0.0825688073394494,0.1473684210526318,0.0092592592592593,0.0380952380952381,0.101010101010101,0.4155844155844157,0.4155844155844157,0.345679012345679,0.2823529411764707,0.2823529411764707,-0.0762711864406778,-0.2101449275362318,-0.2377622377622377,-0.2101449275362318,-0.1804511278195488,-0.1804511278195488,-0.2269503546099289,-0.2377622377622377,-0.1550387596899224,-0.2733333333333333,-0.3312883435582821,-0.4352331606217616,-0.4494949494949495,-0.4630541871921181,-0.4630541871921181,-0.4630541871921181,-0.542016806722689,-0.57421875,-0.5691699604743082,-0.5657370517928286,-0.5604838709677419,-0.5807692307692307,-0.5823754789272031,-0.585551330798479,-0.5902255639097744,-0.5977859778597785,-0.564,-0.542016806722689,-0.5514403292181069,-0.57421875,-0.5902255639097744,-0.5932835820895522,-0.5962962962962963,-0.5932835820895522,-0.6279863481228669,-0.6929577464788732,-0.6803519061583578,-0.6867816091954022,-0.6483870967741936
FSZL-L^I96,0.1449983202013222,0.1449983202013222,2.0,0.2279151382058133,3.2255488107657364e-07,0.3052566633296571,-0.0100356937705821,1.0,1.3438705492779843,0.220822223384047,1.3266503788012105e-07,1.6686691714245683e-08,0.1254850178472445,0.4462495979112859,-1.1675221908475597,-0.0580969525891037,-0.0574470351815777,0.4162302689632911,0.686193474576664,-0.0139761316686928,1.58784534221852,4.0,1.0658063928811206,0.1666590389016018,4.382360672975815,0.7439129638831498,-0.0251256281407035,-0.131004366812227,-0.0787037037037037,-0.2165354330708662,-0.0787037037037037,0.0585106382978724,-0.0339805825242718,-0.047846889952153,0.052910052910053,-0.038647342995169,-0.1810699588477367,-0.3388704318936877,-0.3366666666666666,-0.3322147651006711,-0.2404580152671755,-0.3017543859649123,-0.2943262411347517,-0.3137931034482758,-0.3538961038961039,-0.3137931034482758,-0.3066202090592335,-0.32996632996633,-0.2602230483271375,-0.2602230483271375,-0.3410596026490066,-0.3161512027491409,-0.2841726618705035,-0.3254237288135594,-0.22265625,-0.2196078431372549,-0.1459227467811159,-0.2404580152671755,-0.2656826568265682,-0.2518796992481203,-0.1877551020408163,-0.2490566037735848,-0.262962962962963,-0.1708333333333332,-0.1271929824561403,-0.1742738589211618,-0.1673640167364016,-0.1910569105691056,-0.1810699588477367,-0.0787037037037037,-0.0829493087557603,-0.3932926829268293,-0.2656826568265682,-0.2346153846153846,-0.2134387351778656
