firms,age,bm,bm_ia,cashdebt,convind,ep,grltnoa,herf,lev,mve_ia,secured,securedind,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,2.0,3.0879186351208466e-07,0.2010017059998556,0.1572159672466734,1.0,9.004952162120496e-08,-0.0246312908620952,5.8780381033227044e-08,8.994316391850274e-07,0.7305530672003698,1.0,1.0,0.7707097003715152,0.0,-0.1054852320675105,-0.1092436974789915,-0.0093457943925233,-0.0577777777777777,-0.0782608695652172,-0.0319634703196346,-0.0185185185185184,-0.0782608695652172,-0.0940170940170939,-0.0093457943925233,-0.1620553359683793,-0.1553784860557767,-0.1311475409836064,-0.0363636363636363,-0.0185185185185184,-0.0185185185185184,-0.0275229357798165,-0.0742358078602619,-0.0822510822510822,0.0495049504950495,0.0291262135922329,-0.0363636363636363,-0.0139534883720929,-0.0901287553648068,-0.2482269503546098,-0.2030075187969925,-0.2030075187969925,-0.2346570397111913,-0.1877394636015324,-0.2346570397111913,-0.2535211267605632,-0.1877394636015324,-0.1939163498098858,-0.1519999999999999,-0.4175824175824175,-0.3312302839116718,-0.3291139240506329,-0.3312302839116718,-0.2980132450331125,-0.3003300330033003,-0.196969696969697,-0.383720930232558,-0.2837837837837837,-0.1275720164609053,-0.1092436974789915,-0.1129707112970711,-0.0275229357798165,-0.0619469026548671
BBXK-L,2.0,3.646431088291553e-07,0.2373569242470757,0.4216760438258809,1.0,6.52706466659955e-08,0.0225754576942051,1.49798545174297e-05,2.134299808718413e-07,15.435871258351492,1.0,1.0,0.972476819874042,-0.0557939914163089,-0.0450819672131147,-0.0168776371308017,0.0401785714285714,0.2526881720430107,0.1887755102040818,0.1310679611650484,0.1534653465346533,0.165,0.1534653465346533,0.232804232804233,0.1827411167512691,0.059090909090909,0.104265402843602,0.2010309278350517,0.3016759776536313,0.3625730994152047,0.4472049689440993,0.4294478527607364,0.3238636363636364,0.5129870129870131,0.6180555555555556,0.3468208092485549,0.4294478527607364,0.5533333333333335,0.3468208092485549,0.3390804597701149,0.3163841807909604,0.2944444444444445,0.3314285714285714,0.3163841807909604,0.3016759776536313,0.2802197802197801,0.3468208092485549,0.165,-0.0210084033613444,-0.0127118644067796,-0.0933852140077819,-0.0411522633744856,-0.0790513833992093,0.0,0.0887850467289719,0.0837209302325581,0.232804232804233,0.3016759776536313,0.2663043478260869,0.1827411167512691,0.1827411167512691,0.0688073394495412
BCPS-L^C06,1.0,9.0202675231745e-07,0.5871557430664656,0.2712681638044914,1.0,1.329484469019353e-07,1.1086995840114002,9.983540671772951e-06,1.5388681086355506e-06,5.096287653550968,1.0,1.0,0.7361841480447641,-0.1256931608133086,-0.1612403100775193,-0.1676923076923077,-0.1412698412698412,-0.0441696113074204,-0.0830508474576271,-0.1028192371475953,-0.1288244766505636,-0.1426307448494452,-0.0591304347826087,-0.0525394045534149,-0.1973293768545994,-0.2079062957540263,-0.2193362193362192,-0.1453396524486572,-0.1560062402496099,-0.1973293768545994,-0.1852409638554216,-0.2044117647058823,-0.1573208722741432,0.0207547169811321,-0.0216998191681736,-0.0623916811091853,-0.0407801418439716,-0.0234657039711191,-0.0640138408304498,-0.0688468158347676,-0.072041166380789,-0.0640138408304498,-0.0736301369863012,-0.0181488203266787,-0.0145719489981784,0.0798403193612775,0.1224066390041493,0.0285171102661596,-0.2669376693766937,-0.2271428571428571,-0.2412342215988779,-0.2708894878706199,-0.2227011494252873,-0.1385350318471337,-0.1343999999999999,-0.1466876971608832,-0.0508771929824561,0.0324427480916029,0.0504854368932037,0.0587084148727983,0.0712871287128713,0.0504854368932037
BCQE-L^A14,2.0,9.824842131764754e-07,0.6395278707162856,0.2094705924493158,1.0,1.78404632491731e-07,0.0086210274697283,8.970930997050043e-07,1.207210274236144e-06,1.5432155800265035,1.0,1.0,1.182926683419204,-0.1561643835616437,-0.2379958246346555,-0.2596348884381338,-0.258130081300813,-0.1852678571428572,-0.1906873614190687,-0.1247002398081534,-0.177927927927928,-0.20995670995671,-0.1852678571428572,-0.2116630669546436,-0.2940038684719536,-0.3399638336347197,-0.3202979515828678,-0.281496062992126,-0.2829076620825147,-0.2364016736401674,-0.2150537634408602,-0.2566191446028514,-0.2184154175588865,-0.0688775510204081,-0.0027322404371585,-0.0664961636828644,0.0027472527472527,0.0082872928176795,-0.0688775510204081,0.0055096418732782,0.0458452722063036,0.0798816568047338,0.1027190332326284,0.0735294117647058,0.1128048780487804,0.212624584717608,0.42578125,0.2807017543859649,-0.1723356009070294,-0.6157894736842106,-0.6483622350674374,-0.6517175572519085,-0.6861564918314704,-0.6645220588235294,-0.6523809523809524,-0.588500563697858,-0.5521472392638037,-0.5120320855614974,-0.5247395833333333,-0.4887955182072829,-0.5067567567567568,-0.6032608695652173
BCUB-L^L00,1.0,3.971885165451079e-07,0.2585416873394858,0.4654706316048169,1.0,1.2090477262171117e-07,0.2106879606879558,4.092058763481984e-07,6.648128645915441e-07,1.5852134077926896,1.0,1.0,0.8698867338865739,-0.1358574610244989,-0.1143984220907298,-0.1108910891089107,-0.0836734693877551,0.0089887640449437,0.0067264573991032,0.0393518518518518,0.0564705882352942,0.0539906103286385,0.0819277108433733,0.0639810426540286,-0.0153508771929823,-0.0527426160337552,-0.0467091295116772,0.0044742729306488,0.0298165137614678,0.0067264573991032,0.0044742729306488,0.0204545454545455,0.0564705882352942,0.2135135135135135,0.2577030812324932,0.1784776902887139,0.2828571428571429,0.3284023668639053,0.2577030812324932,0.3205882352941178,0.4299363057324841,0.4075235109717869,0.3815384615384616,0.4075235109717869,0.3284023668639053,0.5590277777777779,0.7747035573122532,0.6816479400749065,-0.0302375809935204,0.0345622119815669,0.1662337662337663,0.2403314917127073,0.2939481268011528,0.3363095238095239,-0.3165905631659056,-0.303875968992248,-0.2363945578231292,-0.0836734693877551,-0.0044345898004433,0.0369515011547343,0.1059113300492613,-0.0527426160337552
BCYN-L,1.0,6.37244575521382e-07,0.4148012365420984,0.2489321636889725,1.0,1.474615546661049e-07,0.1380790254039678,1.112064426934868e-05,1.090914562580878e-06,10.327566013163429,1.0,1.0,1.253719898079373,-0.1440677966101694,-0.1526032315978457,-0.1675485008818342,-0.1805555555555555,-0.0957854406130268,-0.1127819548872181,-0.0708661417322835,-0.0726915520628683,-0.1876075731497418,-0.1402550091074682,-0.0817120622568093,-0.1275415896487985,-0.1733800350262697,-0.107750472589792,-0.0268041237113402,-0.0522088353413655,-0.1060606060606061,-0.0940499040307102,-0.0870406189555126,-0.067193675889328,0.1346153846153845,0.0825688073394494,0.0751708428246014,0.0751708428246014,0.1400966183574878,0.0800915331807778,0.151219512195122,0.1318944844124701,0.2756756756756755,0.3371104815864023,0.2826086956521738,0.3760932944606412,0.3184357541899441,0.3111111111111111,0.4749999999999998,-0.6552227903579255,-0.6259904912836767,-0.6740331491712708,-0.5435203094777563,-0.5275275275275275,-0.5078206465067779,-0.4360812425328554,-0.3569482288828338,-0.3805774278215224,-0.316931982633864,-0.2782874617737003,-0.3323903818953324,-0.2625,-0.2448
BCYO-L^K98,1.0,4.087858232228848e-07,0.2660907153505346,0.1017526289434151,1.0,7.685173476590235e-08,0.1014890608102439,2.693393439622284e-08,2.040863222440253e-06,1.2671663499628456,1.0,1.0,1.092872855266125,-0.0762331838565022,-0.0785123966942148,-0.1115537848605576,-0.2336769759450172,-0.1861313868613139,-0.12890625,-0.1455938697318007,-0.1890909090909091,-0.2175438596491228,-0.1679104477611941,-0.1079999999999999,-0.0860655737704918,-0.0088888888888889,-0.0132743362831857,-0.0669456066945607,-0.0304347826086955,0.0045045045045044,-0.0262008733624454,-0.0708333333333333,-0.1488549618320611,-0.0044642857142858,0.0045045045045044,-0.0934959349593496,-0.0470085470085469,-0.0304347826086955,-0.1423076923076923,-0.1423076923076923,-0.1220472440944882,-0.0088888888888889,0.0619047619047619,0.0136363636363634,-0.0262008733624454,0.0619047619047619,0.0931372549019606,-0.1831501831501831,-0.4813953488372092,-0.4116094986807388,-0.4626506024096386,-0.4425,-0.5033407572383074,-0.4560975609756097,-0.4715639810426539,-0.4954751131221719,-0.5162689804772235,-0.4752941176470588,-0.5109649122807017,-0.5255319148936171,-0.5,-0.4613526570048308
BCZB-L,2.0,3.14067684882071e-07,0.2044358932995357,0.2396231292907821,1.0,7.009820899858106e-08,0.095645187208731,2.28766643493816e-05,3.995396802341821e-07,11.59063043421116,1.0,1.0,0.7898840941496944,-0.0166666666666666,0.0033444816053511,0.0204081632653061,0.0204081632653061,0.1811023622047243,0.2096774193548387,0.1450381679389312,0.1235955056179776,0.1194029850746267,0.1278195488721805,0.1811023622047243,0.102941176470588,0.0344827586206897,0.075268817204301,0.2096774193548387,0.25,0.2345679012345678,0.3392857142857142,0.3824884792626728,0.2765957446808509,0.5075376884422111,0.5075376884422111,0.4285714285714286,0.5544041450777202,0.4563106796116505,0.3824884792626728,0.3100436681222707,0.3761467889908256,0.2931034482758621,0.3043478260869565,0.3574660633484163,0.3157894736842106,0.3824884792626728,0.4285714285714286,0.2931034482758621,0.0638297872340425,0.171875,0.0526315789473683,-0.4791666666666666,-0.4505494505494505,-0.4117647058823529,-0.3865030674846625,-0.3788819875776398,-0.3181818181818182,-0.2840095465393795,-0.2736077481840193,-0.2443324937027707,-0.253731343283582,-0.2753623188405796
BCZR-L^G00,1.0,4.236087912087912e-07,0.2757394211786654,0.3829791735723706,1.0,6.427032967032968e-08,0.5971378632735146,1.8553847334809744e-06,6.232571428571428e-07,4.71379671972209,1.0,1.0,0.8930656317269824,-0.1812865497076023,-0.1407035175879397,-0.1534653465346535,-0.1933962264150943,-0.0756756756756757,-0.109375,-0.2191780821917808,-0.2155963302752294,-0.2991803278688525,-0.2991803278688525,-0.2366071428571429,-0.2466960352422907,-0.2754237288135592,-0.6032482598607889,-0.6059907834101382,-0.6686046511627908,-0.6113636363636363,-0.5670886075949367,-0.5086206896551724,-0.502906976744186,-0.3892857142857142,-0.3498098859315589,-0.4083044982698962,-0.4203389830508475,-0.4183673469387755,-0.4786585365853658,-0.4985337243401759,-0.468944099378882,-0.4605678233438486,-0.1857142857142857,-0.243362831858407,-0.1971830985915492,-0.2297297297297298,-0.2297297297297298,-0.2009345794392524,-0.5014577259475219,-0.4466019417475728,-0.3736263736263736,-0.3595505617977528,-0.3020408163265307,-0.25,-0.25,-0.316,-0.1895734597156397,-0.0999999999999999,-0.0115606936416184,-0.0228571428571429,0.096153846153846,-0.0706521739130435
BDAJ-L,18.0,6.311020539743944e-07,0.4108028886062337,0.5341056862513299,1.0,1.037349175647048e-07,0.8337410805300255,5.690054436574334e-07,4.869554204660587e-07,4.499137669100899,1.0,1.0,1.0520956879065415,-0.0769230769230769,-0.189655172413793,-0.2960829493087556,-0.2391033623910334,-0.1798657718120805,-0.1992136304062909,-0.1949934123847166,-0.2419354838709677,-0.2887077997671711,-0.3096045197740112,-0.2708830548926014,-0.3472222222222221,-0.3527542372881355,-0.3739754098360655,-0.3920398009950249,-0.3527542372881355,-0.3681489141675284,-0.3226164079822615,-0.312710911136108,-0.263855421686747,-0.1709633649932157,-0.1080291970802919,-0.180965147453083,-0.1283880171184022,-0.0671755725190839,-0.1490250696378829,-0.1687074829931971,-0.1502086230876217,-0.164158686730506,-0.1144927536231884,-0.0316957210776543,-0.0032626427406198,0.1068840579710146,0.1956947162426614,0.2099009900990101,-0.1430575035063113,-0.1157742402315484,-0.1698369565217391,-0.2064935064935065,-0.1560773480662983,-0.1466480446927374,-0.0784313725490195,-0.0988200589970501,0.0016393442622952,0.1638095238095238,0.1980392156862747,0.219560878243513,0.2809224318658283,0.205128205128205
BDBL-L^I07,2.0,3.61835184102864e-07,0.2355291634573823,0.3674029701734681,1.0,1.3652834599649328e-07,-0.0413027507958507,6.575225151166251e-06,1.041437755698422e-06,4.431486916178295,1.0,1.0,0.7459086940316568,-0.0529695024077047,-0.1406896551724137,-0.2012820512820512,-0.1693333333333332,-0.047400611620795,-0.0589123867069485,-0.0838235294117646,-0.2053571428571428,-0.198198198198198,-0.1856209150326797,-0.1592442645074223,-0.2212499999999999,-0.2847301951779564,-0.2448484848484847,-0.1781002638522426,-0.1035971223021582,-0.0944767441860464,-0.1010101010101008,-0.125,-0.1500682128240108,-0.0031999999999999,-0.0250391236306728,-0.0729166666666665,-0.0219780219780219,0.0,-0.0603318250377072,-0.0589123867069485,-0.0219780219780219,-0.0142405063291138,0.0741379310344829,0.0722891566265062,0.0987654320987654,0.1688555347091933,0.1666666666666667,0.3171247357293869,-0.1395027624309391,-0.0589123867069485,-0.1225352112676055,-0.1791831357048747,-0.1418732782369145,-0.0891812865497074,-0.0235109717868338,0.0097244732576986,0.118491921005386,0.3255319148936171,0.3283582089552239,0.3397849462365592,0.3543478260869568,0.2535211267605635
BDCK-L^L08,1.0,9.991857934954606e-07,0.6503994205648724,0.7316991698187356,1.0,1.0359922483844289e-07,1.1197645299001469,1.6753444824955944e-07,7.566081007520206e-07,0.6968547291146627,1.0,1.0,0.8559252963829408,-0.0656565656565656,-0.0747663551401869,-0.0747663551401869,-0.0660377358490567,0.064516129032258,0.0476190476190476,-0.1121076233183856,-0.1353711790393013,-0.1951219512195121,-0.1818181818181817,-0.0875576036866359,-0.217391304347826,-0.3003533568904594,-0.28,-0.25,-0.1918367346938776,-0.1885245901639344,-0.1918367346938776,-0.2355212355212355,-0.2639405204460966,-0.1680672268907562,-0.1465517241379309,-0.1784232365145228,-0.1465517241379309,-0.0747663551401869,-0.2016129032258065,-0.1502145922746781,-0.0790697674418604,-0.1,-0.0388349514563106,-0.1502145922746781,-0.1353711790393013,-0.12,-0.0917431192660551,-0.1,-0.3052631578947369,-0.3052631578947369,-0.321917808219178,-0.2528301886792452,-0.2639405204460966,-0.1428571428571429,-0.0747663551401869,-0.1951219512195121,-0.0616113744075829,-0.01,-0.0050251256281407,0.1511627906976744,0.0879120879120878,0.1647058823529412
BDFF-L^C99,2.0,1.0755313613257014e-06,0.700094996105209,0.2104186952288218,1.0,1.336909098186767e-07,0.0047544254361755,2.084289003534272e-06,7.011968138334067e-07,3.235296248593873,1.0,1.0,0.6737608478427187,-0.0777777777777778,-0.0526315789473683,-0.0624999999999998,-0.0999999999999999,0.0112359550561798,-0.0217391304347825,-0.1176470588235294,-0.0999999999999999,-0.1743119266055046,-0.150943396226415,-0.2035398230088494,-0.2307692307692307,-0.3233082706766917,-0.3076923076923077,-0.2241379310344826,-0.2241379310344826,-0.2741935483870967,-0.2741935483870967,-0.2436974789915965,-0.28,-0.1964285714285715,-0.2372881355932202,-0.3129770992366412,-0.2857142857142857,-0.296875,-0.3181818181818182,-0.2561983471074379,-0.2741935483870967,-0.3283582089552239,-0.2741935483870967,-0.3076923076923077,-0.3076923076923077,-0.3023255813953488,-0.2857142857142857,-0.3181818181818182,-0.4886363636363636,-0.4512195121951219,-0.4736842105263158,-0.430379746835443,-0.430379746835443,-0.3706293706293706,-0.2857142857142857,-0.3478260869565216,-0.2741935483870967,-0.2682926829268293,-0.2561983471074379,-0.3571428571428571,-0.217391304347826,-0.28
