firms,age,agr,cashdebt,chatoia,chcsho,chempia,convind,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BILN.L,26.0,0.1458030403172505,0.2717068868756514,1.908399508712465,2.56597091790767e-05,0.1893565585786247,2.0,0.1685832879695155,0.0410275364997227,1.4521411113800892e-10,0.0613810741687978,0.1843640827117364,0.1173874294444681,0.2648129688023306,-0.3422762026415828,-0.1221909927410701,0.0470744680851064,0.3014749422054599,-0.1098901098901099,0.1374999999999999,0.3,0.5423728813559321,0.6545454545454545,1.022222222222222,1.116279069767442,1.4594594594594592,1.4594594594594592,1.297979797979798,1.087155963302752,0.9444444444444444,0.7984189723320159,0.7984189723320159,0.7843137254901962,1.2303921568627452,0.9361702127659572,0.9361702127659572,0.8199999999999998,0.6851851851851851,0.5268456375838926,0.5066225165562914,0.4918032786885247,0.5268456375838926,0.3622754491017963,0.3871951219512195,0.477272727272727,0.4918032786885247,0.4583333333333332,0.5016501650165017,0.5319865319865318,0.5319865319865318,0.477272727272727,0.5166666666666666,0.5476190476190477,0.3582089552238805,0.3582089552238805,0.5166666666666666,0.0833333333333332,0.0833333333333332,0.2745098039215685,0.4308176100628929,0.477272727272727,0.3663663663663663,0.4490445859872609,0.4490445859872609,0.3787878787878789,0.346153846153846,0.5268456375838926
BIOM.L,17.0,-0.217391304347826,-0.3827688260440645,2.4909706441661257,0.0050125802841006,-0.212754064380007,2.0,-0.2216477076870044,0.0053658536585365,7.411962948745586e-13,-0.0689655172413793,-0.3002173913043479,-0.2101236021188934,0.23210230313484,0.2791768399023369,0.0445549911628411,0.0791768399023369,1.3033629008225092,-0.1690140845070422,0.7108433734939759,0.5777777777777777,0.4489795918367347,0.9189189189189187,0.8684210526315788,1.9583333333333333,-0.2111111111111111,-0.2111111111111111,-0.1393939393939394,-0.1393939393939394,-0.2526315789473684,-0.3238095238095239,-0.3238095238095239,-0.4083333333333333,-0.4740740740740741,-0.4740740740740741,-0.4740740740740741,-0.6405063291139241,-0.6712962962962963,-0.6536585365853658,-0.6405063291139241,-0.6109589041095891,-0.6405063291139241,-0.6055555555555556,-0.5696969696969697,-0.3073170731707316,-0.3238095238095239,-0.432,-0.2324324324324325,-0.2526315789473684,-0.2526315789473684,-0.3931623931623932,-0.2526315789473684,-0.29,-0.2680412371134021,-0.2111111111111111,0.0142857142857142,-0.4740740740740741,-0.4740740740740741,-0.4928571428571429,-0.4928571428571429,-0.5017543859649123,-0.5186440677966102,-0.6109589041095891,-0.6109589041095891,-0.6536585365853658,-0.5761194029850747,-0.6263157894736842
BIRD.L,24.0,-0.1488451086956522,-0.8943979394719898,0.3169929864197925,0.0001768392199114,0.66105727146645,2.0,-0.1346673877771768,-0.0367719916327204,1.5689444380022037e-13,0.2142857142857143,-0.031453804347826,-0.2521102982554867,0.0376816368732356,1.315525169409487,-0.0467616759011099,0.378025169409487,1.3033629008225092,-0.3333333333333333,0.125,-0.1,-0.25,-0.3571428571428572,-0.3076923076923077,-0.4,-0.55,-0.55,-0.5,-0.55,-0.5,-0.4375,-0.4375,-0.5263157894736843,-0.6086956521739131,-0.6785714285714286,-0.6785714285714286,-0.71875,-0.75,-0.7352941176470589,-0.7428571428571429,-0.7,-0.75,-0.71875,-0.6538461538461539,-0.625,-0.5,-0.55,-0.55,-0.5263157894736843,-0.5263157894736843,-0.55,-0.5,-0.55,-0.4705882352941177,-0.4,-0.1,-0.4375,-0.4375,-0.4705882352941177,-0.4,-0.3571428571428572,-0.3076923076923077,0.2857142857142856,0.2857142857142856,0.2857142857142856,0.7999999999999998,0.5
BISI.L,27.0,0.6730082922221058,0.7718653929477789,3.21608323640108,0.0037605156945592,-0.0126431718586479,2.0,0.930219278209228,0.114447836800408,1.7510321714958208e-10,-0.0040983606557377,0.3233441796998005,0.3907167168154688,5.946118411480027,-2.266601281232248,1.8826405384006333,0.8826405384006334,0.8812426426864887,-0.1914893617021277,0.0217391304347827,-0.0208333333333332,-0.1132075471698113,-0.2295081967213114,-0.189655172413793,-0.0208333333333332,-0.2295081967213114,-0.2295081967213114,-0.189655172413793,-0.1296296296296296,0.2912087912087913,0.5666666666666667,0.5666666666666667,1.0434782608695654,1.7647058823529416,1.6111111111111112,1.6111111111111112,1.6111111111111112,1.0434782608695654,2.1333333333333333,2.2638888888888893,2.455882352941176,2.1333333333333333,2.3571428571428577,2.2638888888888893,2.6153846153846154,2.671875,2.916666666666667,2.916666666666667,3.519230769230769,3.519230769230769,3.2727272727272725,2.6153846153846154,2.455882352941176,3.1228070175438605,2.6153846153846154,2.1333333333333333,1.238095238095238,1.238095238095238,1.1363636363636362,1.1363636363636362,1.35,1.1363636363636362,1.1363636363636362,1.1363636363636362,0.8951612903225807,1.238095238095238,1.0434782608695654
BKGH.L,35.0,0.0412890690225723,0.1349190428428141,0.4943400615519882,-0.0003819857316728,0.370648254488274,2.0,0.062561780555467,-0.0264735190445604,1.2588706620719402e-07,0.120147874306839,0.0256842297008061,0.0219608297601113,-0.0391289697625158,0.0533733422969691,-0.0515514607444275,0.0861158432708687,0.3870626780840734,-0.1034405217000224,0.0651497005988024,0.0819951338199513,0.0578020932445291,0.1786376888417704,0.1559656875487391,0.2629934677648395,0.2390638060741152,0.2390638060741152,0.0346672871102839,0.1880844242586161,0.0493157149598866,0.1928648068669527,0.1928648068669527,0.1957515461145469,0.0540412420004741,0.0040641228268232,0.0040641228268232,0.0446323702137654,0.0358723503377591,-0.0827145214521452,-0.0885427341668374,-0.0514078498293516,-0.0536284315811875,-0.03890209639075,-0.0176717472940137,0.0426729191090269,0.0225339158427224,-0.0622100379586673,-0.0904070362037227,0.027970411465557,0.027970411465557,-0.0141875415650631,-0.024780701754386,0.0654048873981791,0.0767554479418886,0.0585574863127826,0.2819256269818391,-0.160309667673716,-0.160309667673716,-0.0847911092817452,-0.0258488499452355,-0.0058126536999776,0.0674507921267404,0.1358876117496807,0.1358876117496807,0.1877670940170941,0.2938609252254873,0.1764550264550264
BKIRdo.L^G03,14.0,0.0292329973037082,0.0081688369434024,0.038568691941007,0.0004609268936373,0.7187859319058976,2.0,0.1118128056498375,-0.0093781635821453,2.3581207124337301e-07,0.2329988088555429,0.0007707867474187,0.0227615008510527,-0.1742268644370207,0.1742268644370207,0.1742268644370207,0.1742268644370207,0.2331099605730216,-0.0773881499395404,0.0350438047559449,-0.0981461286804799,-0.0623582766439909,0.062982005141388,0.2703533026113671,0.2821705426356589,0.5873320537428022,0.5873320537428022,0.7558386411889595,0.5842911877394636,0.5486891385767789,0.663983903420523,0.663983903420523,0.7784946236559138,0.62475442043222,1.002421307506053,1.002421307506053,0.8795454545454542,0.9232558139534884,0.8135964912280702,1.1994680851063828,1.0778894472361809,0.7823275862068966,1.007281553398058,1.3100558659217874,1.7203947368421053,1.9855595667870036,1.8129251700680271,2.205426356589147,4.513333333333333,4.513333333333333,3.808139534883721,4.012121212121212,4.104938271604937,4.47682119205298,4.168749999999999,4.550335570469798,1.1820580474934037,1.1820580474934037,1.02200488997555,1.083123425692695,1.2053333333333334,1.4834834834834831,1.3295774647887324,1.3295774647887324,0.9737470167064436,0.9643705463182896,0.6877551020408161
BLND.L,35.0,-0.1576915261125787,-0.3544433094994892,-0.381832146881827,1.3269782000867262e-05,0.0533557755795772,2.0,-0.1795177136052396,0.00397088021178,9.92335833772802e-09,0.0172955974842767,-0.1083926031294452,-0.1106465101318752,1.5922249793217536,-0.5922249793217536,-1.5922249793217536,-1.5922249793217536,1.3033629008225092,-0.135,0.0256410256410257,-0.0950226244343891,-0.105145413870246,0.0126582278481011,0.0075566750629723,0.075268817204301,-0.0147783251231525,-0.0147783251231525,-0.1769547325102881,-0.0950226244343891,-0.2322456813819577,-0.2380952380952381,-0.2380952380952381,-0.21875,-0.2660550458715597,-0.2277992277992278,-0.2277992277992278,-0.1919191919191919,-0.1902834008097166,-0.2619926199261992,-0.2307692307692308,-0.209486166007905,-0.2202729044834307,-0.2277992277992278,-0.2156862745098038,-0.2015968063872255,-0.0909090909090909,-0.1820040899795501,-0.1769547325102881,0.1764705882352941,0.1764705882352941,0.1396011396011396,0.0928961748633878,0.0389610389610388,-0.0171990171990172,0.0126582278481011,0.2738853503184713,-0.2844364937388193,-0.2844364937388193,-0.3740219092331768,-0.293286219081272,-0.3464052287581699,-0.3115318416523235,-0.2031872509960158,-0.2031872509960158,-0.2673992673992674,-0.2438563327032136,-0.3311036789297659
BLOE.L,4.0,0.1125628316724172,0.1015756893640967,0.5044618523340525,0.0027286346648462,2.283759658943888,1.0,0.1294365450233646,0.0411619867187304,9.1012475794917e-13,0.7402945113788487,0.2290663257263955,-0.0056816189106723,0.0135178962588738,0.3443126227853633,0.5805261800663861,0.5186481218993622,1.3033629008225092,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.0,-0.5,-0.75,-0.75,-0.75,-0.8,-0.8571428571428572,-0.8,-0.875,-0.875,-0.9,-0.9166666666666666,-0.9375
BLPU.L,28.0,0.0894629663563097,0.2359266874845986,1.208491032495172,0.0310700407004497,0.2430144892918238,2.0,0.1116713716717267,-0.0359890791759733,1.350131312879492e-09,0.0787746170678336,0.0385842751791782,0.0582615492067715,0.0502457261126545,-0.1346308942235863,-0.0656028587304136,0.1477206553387508,0.3329228196084368,-0.1069042316258352,0.0112612612612612,0.069047619047619,0.0089887640449437,-0.0022222222222221,-0.0684647302904564,0.0089887640449437,0.1169154228855722,0.1169154228855722,0.0951219512195122,0.1395939086294417,0.108641975308642,0.0924574209245741,0.0924574209245741,0.1662337662337663,0.1909814323607428,0.2472222222222222,0.2472222222222222,0.23013698630137,0.3730886850152906,0.2577030812324932,0.2939481268011528,0.3205882352941178,0.4530744336569581,0.4916943521594685,0.5376712328767124,0.6753731343283582,0.5482758620689656,0.5272108843537415,0.7403100775193798,1.338541666666667,1.338541666666667,1.179611650485437,1.138095238095238,1.2562814070351762,1.069124423963134,1.222772277227723,1.0225225225225223,0.5482758620689656,0.5482758620689656,0.5482758620689656,0.5865724381625441,0.7007575757575757,0.8708333333333336,0.9353448275862072,0.9353448275862072,0.9779735682819384,0.9521739130434784,0.8786610878661087
BLTGB.L,18.0,0.1182279064408341,0.3017694576227722,0.6071194749172495,0.0004881799518361,-0.1928083708443813,2.0,0.0383518523500766,0.0628260290142022,3.0660338807883576e-11,-0.0625,0.0212927756653992,0.6239380940365044,0.0525298557929144,-0.8734320136664957,-0.0268073210999244,0.0902043499698679,-0.2343992568672891,-0.1055555555555555,0.0112359550561798,-0.0109890109890109,0.0465116279069768,0.0227272727272727,0.0465116279069768,0.0344827586206897,0.0344827586206897,0.0344827586206897,-0.0769230769230768,-0.0909090909090908,-0.121951219512195,-0.1999999999999999,-0.1999999999999999,-0.150943396226415,-0.2622950819672131,-0.28,-0.28,-0.3129770992366412,-0.320754716981132,-0.2857142857142857,-0.2828685258964143,-0.3283582089552239,-0.3103448275862068,-0.3258426966292135,-0.3382352941176471,-0.372822299651568,-0.28,-0.1855203619909502,-0.1089108910891089,-0.1469194312796208,-0.1469194312796208,-0.1089108910891089,-0.027027027027027,-0.0816326530612244,-0.0374331550802139,0.0285714285714286,-0.0322580645161291,-0.121951219512195,-0.121951219512195,0.0465116279069768,0.1842105263157893,0.3953488372093023,0.4173228346456692,0.3432835820895521,0.3432835820895521,0.3953488372093023,0.1842105263157893,0.267605633802817
BMEB.L,12.0,-0.014018691588785,0.2048966834519882,1.8921847824057847,0.0004239680813528,0.0952841138179798,2.0,-0.03485254691689,-0.0650519031141775,4.806339053407086e-07,0.03088692201248,-0.0228147333699835,-0.0086445366528354,-0.0339989751150184,0.1810546471569745,-0.041367238782393,0.0663385405521078,0.329586020897646,0.1020833333333333,0.0062893081761006,-0.0224032586558045,0.0596026490066223,0.167883211678832,0.1566265060240963,0.4201183431952662,0.3043478260869563,0.3043478260869563,0.1162790697674418,0.3150684931506848,0.25,-0.101123595505618,-0.101123595505618,-0.2131147540983606,-0.1681109185441941,-0.2417061611374408,-0.2417061611374408,-0.2429022082018928,-0.162303664921466,-0.1351351351351351,-0.1428571428571428,-0.1534391534391535,-0.1578947368421053,-0.1519434628975265,-0.101123595505618,-0.1160220994475138,-0.1288566243194192,-0.0697674418604651,-0.0184049079754601,-0.0457256461232604,-0.0457256461232604,0.0126582278481011,0.0084033613445377,0.1510791366906474,0.2090680100755666,0.4545454545454546,0.8045112781954886,0.348314606741573,0.348314606741573,0.1707317073170733,0.2598425196850393,0.2765957446808511,0.2698412698412697,0.3223140495867769,0.3223140495867769,0.415929203539823,0.3636363636363635,0.2121212121212121
BMNB.L,6.0,0.0001391564059458,-0.138796368041606,1.040759302400828,0.0164869378896724,0.6908091356945765,2.0,-0.3443226921831539,-0.1010326803419212,2.9381869518824227e-10,0.2239299610894941,0.1820575603134937,0.2146187669769737,1.245633615752304,0.0773280543522407,0.3258941326099297,0.5612447521786456,1.3033629008225092,-0.25,0.0,-0.2,-0.2,-0.2,-0.2,-0.2,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.5555555555555556,-0.6666666666666666,-0.6666666666666666,-0.6363636363636364,-0.5555555555555556,-0.6000000000000001,-0.6000000000000001,-0.6363636363636364,-0.6000000000000001,-0.6666666666666666,-0.7142857142857143,-0.6923076923076923,-0.7333333333333334,-0.7777777777777778,-0.7647058823529411,-0.7894736842105263,-0.7894736842105263,-0.8,-0.6923076923076923,-0.6363636363636364,-0.6363636363636364,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.6923076923076923,-0.5555555555555556,-0.8,-0.8,-0.8,-0.8181818181818181,-0.8260869565217391,-0.8095238095238095,-0.8461538461538461,-0.8461538461538461,-0.8260869565217391,-0.8571428571428572,-0.8666666666666667
BMPSq.L^K07,21.0,-0.07948852088442,-0.0002394567960614,0.0450633801302378,124.66664179317398,-0.4748313104220754,2.0,0.3340664175453373,-0.0073157829891926,2.086190404166405e-07,-0.1539194422493849,0.0010922856397484,-0.0988703396651062,-0.0417185581437972,0.0417185581437972,0.0417185581437972,0.0417185581437972,1.3033629008225092,0.0,0.0632183908045977,-0.1552511415525114,-0.1513761467889908,0.0693641618497109,0.1144578313253013,0.0571428571428571,6.115384615384616,6.115384615384616,4.138888888888889,3.111111111111112,1.8030303030303032,1.3417721518987342,1.3417721518987342,1.6811594202898554,1.4025974025974026,1.3125,1.3125,1.151162790697675,0.989247311827957,0.9072164948453608,0.8877551020408165,0.8877551020408165,0.7452830188679245,0.8686868686868687,0.8316831683168318,0.778846153846154,0.989247311827957,0.968085106382979,0.712962962962963,0.5040650406504066,0.5040650406504066,0.4453125,0.4122137404580153,0.3309352517985613,0.5677966101694918,0.8877551020408165,0.8686868686868687,0.2847222222222223,0.2847222222222223,0.5948275862068968,0.5040650406504066,0.48,0.3703703703703702,0.5289256198347108,0.5289256198347108,0.8316831683168318,1.0329670329670328,0.5811965811965814
BMWGq.L^K07,23.0,0.1361113240250598,0.1606295679888289,0.9916344877841612,0.0021771637263106,1.010381563076736,2.0,0.2372464491775109,0.0534545686216355,0.0003097251901757,0.3275212970046018,-0.1371667671392383,0.0645602774591914,-0.1614570296986515,0.0275103808827004,0.1349195849427384,0.3538818038157151,0.3579326143405968,-0.0025568016735428,-0.000696823645549,0.0137849779086893,0.0673571915896547,0.1672658210676252,0.2041844517528515,0.2805268249125681,0.4124261326329612,0.4124261326329612,0.3246863212993611,0.3978555763138656,0.2906104694765261,0.3675301970756517,0.3675301970756517,0.3308328822210193,0.2036790935161223,0.2524745269286754,0.2524745269286754,0.2493828953100043,0.3305241997835162,0.3321721628735097,0.2713504728132387,0.204015951864549,0.2084971910112358,0.2971282128589736,0.2832960477255779,0.5472936522208236,0.5762044330463454,0.506390056022409,0.4741305465136201,0.713020107505475,0.713020107505475,0.8126184958921425,0.903650442477876,0.913386702245942,1.0511323003575683,0.9647220002283364,1.3894751457928356,0.7610519852640196,0.7610519852640196,0.5926885701064324,0.5747620790629575,0.5904805914972273,0.6789268292682926,0.545070928353385,0.545070928353385,0.5922464840858623,0.694800078786685,0.4131220233207424
BNPPq.L^K07,23.0,0.0688586298717565,0.0065167293217358,0.0425791485914979,-0.0123755263309188,0.1729366523659812,2.0,0.0910493085355125,-0.0173098839863099,7.110071800722927e-05,0.0560584622210079,0.0030956606913403,0.0677810631799488,-0.303202885589507,0.303202885589507,0.303202885589507,0.303202885589507,0.5092846059505932,-0.0797715186133544,0.0293998377939983,-0.1006200177147917,-0.0904693658187029,0.0500517063081695,0.1138657305835895,0.2242585001205692,0.2811001766338632,0.2811001766338632,0.3135834411384219,0.2941626306398166,0.1274705751721074,0.1663220767286928,0.1663220767286928,0.2446678107379261,-0.0467517837025909,0.0550706566916043,0.0550706566916043,0.0039549139806209,0.0811328790459966,0.0783772302463892,0.1570191431175933,0.1051371353939922,0.0354884764429941,0.095361380798274,0.1442416046878523,0.1917840375586854,0.426524304579938,0.3081679979386755,0.2794858870967742,0.8190612683625942,0.8190612683625942,0.5806351183063514,0.5850764907898844,0.5975456261799874,0.6985613917698228,0.9980322707595436,1.224802804557406,0.2349793237655073,0.2349793237655073,0.1411553158013037,0.1760481816075978,0.2474201474201474,0.292186306948333,0.299795186891961,0.299795186891961,0.3488310308182785,0.4009381898454747,0.2449730259931339
BNZL.L,34.0,0.2182567014801589,0.1459640202282587,2.0962724981456704,0.0006073527875771,0.2098594512591903,2.0,0.2345841462861291,-0.000114061935631,2.805753618911799e-06,0.0680272108843537,0.0567886310285208,0.2109282717608243,0.0283845351476096,-0.0157189398630393,0.0132018937170401,0.1705768538954409,0.4401322443334021,-0.0044247787610619,0.033986928104575,0.0638870208473436,0.061744966442953,0.1467923160565423,0.0387393302692053,0.1164431898376852,0.13323782234957,0.13323782234957,0.0306188925081434,0.1640912435614423,0.1255780860903592,0.0578401872283518,0.0578401872283518,0.0902825637491384,0.1401801801801803,0.1039776692254013,0.1039776692254013,0.1709844559585491,0.3074380165289256,0.1921627731725697,0.1832460732984293,0.3031301482701811,0.3877192982456139,0.3596905887408681,0.3406779661016947,0.4031042128603104,0.3161397670549086,0.2951289398280803,0.3406779661016947,0.2625698324022347,0.2625698324022347,0.3074380165289256,0.3877192982456139,0.4447488584474888,0.6608923884514435,0.8721893491124262,1.0217252396166132,0.5987872662961093,0.5987872662961093,0.5322033898305085,0.4924528301886792,0.5725646123260437,0.4889411764705882,0.4607571560480148,0.4607571560480148,0.4945677846008502,0.4875411377527034,0.3877192982456139
BONH.L,5.0,-0.2657147458263997,-0.7255234861346916,1.4799549017635103,0.0999999990778672,-0.2087549278315106,1.0,-0.406027660084739,-0.2846972885972514,4.304896013362942e-12,-0.0676691729323308,-0.1637232272263674,0.0210784313725489,-13.895983704961704,0.9115525672371638,-5.522080431176374,-0.0884474327628361,1.3033629008225092,0.0,0.1999999999999999,-0.142857142857143,-0.142857142857143,-0.25,0.0,0.5,0.1999999999999999,0.1999999999999999,0.0,0.0,-0.142857142857143,-0.25,-0.25,-0.3333333333333333,-0.4,-0.25,-0.25,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.5,-0.5714285714285715,-0.625,-0.5714285714285715,-0.4,-0.4,-0.4545454545454546,-0.142857142857143,0.0,0.0,-0.142857142857143,0.0,-0.142857142857143,-0.3333333333333333,0.0,0.0,-0.7857142857142858,-0.7857142857142858,-0.8421052631578947,-0.8421052631578947,-0.8909090909090909,-0.8909090909090909,-0.9,-0.9,-0.9240506329113924,-0.925,-0.9294117647058824
BOOH.L,13.0,0.2276642628205128,-0.0102956317105456,1.2579015372592124,9.066302765350928e-06,-0.0825165894802524,2.0,-0.1384880465216455,0.0430736028056272,6.05537413229797e-08,-0.0267482517482516,0.0582932692307692,0.5459651750608501,-0.0126202194990027,0.2545840181177309,-0.0442072572701308,-0.1079786160984466,1.3033629008225092,-0.2244897959183673,-0.1551724137931034,-0.0392156862745098,0.0652173913043476,0.4000000000000001,0.1136363636363635,0.0425531914893617,0.1951219512195121,0.1951219512195121,-0.234375,-0.1250000000000001,-0.4024390243902439,-0.4673913043478261,-0.4673913043478261,-0.4024390243902439,-0.5288461538461539,-0.711764705882353,-0.711764705882353,-0.73224043715847,-0.7710280373831776,-0.8256227758007118,-0.8178438661710037,-0.8459119496855346,-0.8449367088607596,-0.8558823529411765,-0.8591954022988506,-0.8579710144927536,-0.8571428571428572,-0.8571428571428572,-0.8463949843260188,-0.8635097493036212,-0.8635097493036212,-0.8388157894736842,-0.8185185185185185,-0.8775,-0.8743589743589744,-0.842948717948718,-0.7379679144385027,-0.842948717948718,-0.842948717948718,-0.8355704697986577,-0.8366666666666667,-0.8129770992366412,-0.8171641791044777,-0.7966804979253113,-0.7966804979253113,-0.7688679245283019,-0.7841409691629956,-0.7975206611570248
BOOMA.L,5.0,0.2002112968721053,-0.0404312097594035,3.4240993655055503,0.000464282729611,1.1300124298571788,2.0,0.3809247785928769,-0.0384776434605301,7.475678315092142e-11,0.3663003663003662,-0.0109453782564503,-0.0010795592857973,-0.1924917169919064,0.3951463721264369,-0.0679210370939998,0.3951463721264369,1.3033629008225092,-0.1117647058823528,-0.1168831168831169,-0.2765957446808511,-0.1666666666666667,-0.2183908045977011,-0.4256756756756756,-0.5,-0.4970414201183432,-0.4970414201183432,-0.4728682170542636,-0.6201117318435754,-0.7384615384615385,-0.8242894056847545,-0.8242894056847545,-0.8278481012658228,-0.8045977011494253,-0.6777251184834123,-0.6777251184834123,-0.7004405286343612,-0.6746411483253588,-0.6284153005464481,-0.6421052631578947,-0.6222222222222222,-0.4603174603174603,-0.4902548725637181,-0.3818181818181818,-0.1904761904761905,0.1333333333333333,0.2977099236641221,0.7894736842105263,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7,0.6346153846153846,0.7171717171717171,0.7435897435897436,1.3448275862068964,0.566820276497696,0.566820276497696,0.7435897435897436,0.4912280701754388,1.0606060606060606,1.0987654320987654,0.4468085106382977,0.4468085106382977,0.7435897435897436,169.0,169.0
BOOT.L,34.0,0.1298638626435028,0.2259004128421509,1.0313051361789216,0.0014026957423201,-0.1360091112970385,2.0,0.1101247710622711,0.0447887016450143,2.2563579711462222e-09,-0.0440881763527054,0.1148141201478599,0.1754455445544553,-0.0484336445971713,0.2405343447518594,0.3978436294074558,0.4805809243792225,0.3021842915109661,-0.3305439330543933,0.0528634361233479,0.0528634361233479,-0.0041666666666665,0.0170212765957447,0.0257510729613734,-0.0041666666666665,-0.1494661921708184,-0.1494661921708184,-0.1843003412969283,-0.1701388888888888,-0.3072463768115941,-0.2460567823343847,-0.2460567823343847,-0.1925675675675675,-0.1614035087719297,-0.1309090909090908,-0.1309090909090908,-0.1340579710144926,-0.1464285714285713,-0.1643356643356642,-0.1309090909090908,-0.0807692307692307,-0.1464285714285713,-0.1277372262773722,-0.0981132075471697,-0.0807692307692307,-0.1554770318021201,-0.0627450980392155,-0.0807692307692307,-0.0323886639676113,-0.0323886639676113,-0.0736434108527132,-0.0362903225806451,-0.0164609053497942,-0.0439999999999999,0.0301724137931036,0.2070707070707071,-0.2865671641791044,-0.2865671641791044,-0.2507836990595611,-0.1433691756272401,-0.0772200772200771,-0.0204918032786884,-0.0204918032786884,-0.0204918032786884,-0.0401606425702811,-0.0439999999999999,-0.118081180811808
BOTB.L,20.0,-0.3231286933683519,1.4639239520024931,3.1956107575221195,-0.1111110166780676,0.5608970788200179,1.0,-0.2612903225806452,-0.0082227986882678,1.3237599303364127e-11,0.1818181818181818,-0.0332403151674327,-0.4439864209505333,0.0210599774568333,0.7540222593852719,0.0788768596235173,-0.2459777406147281,0.2200700714325927,0.0,-0.034188034188034,-0.1003184713375796,0.1300000000000001,0.3950617283950619,0.3452380952380953,0.3452380952380953,0.2696629213483146,0.2696629213483146,0.2021276595744681,0.1770833333333334,0.3452380952380953,0.4675324675324677,0.4675324675324677,0.3516746411483256,0.3262910798122067,-0.204225352112676,-0.204225352112676,-0.1629629629629628,-0.1374045801526716,-0.1541916167664669,-0.6389776357827476,-0.6616766467065868,-0.7818532818532818,-0.8313432835820895,-0.8017543859649123,-0.7907407407407407,-0.7477678571428571,-0.6169491525423729,-0.5905797101449275,-0.677142857142857,-0.677142857142857,-0.6412698412698412,-0.6412698412698412,-0.6103448275862069,-0.2516556291390728,0.2988505747126437,0.4303797468354431,0.2753950338600452,0.2753950338600452,0.591549295774648,0.8225806451612905,1.0178571428571432,1.0178571428571432,0.9824561403508774,0.9824561403508774,0.7936507936507937,0.8524590163934429,1.054545454545455
BOUYq.L^K07,22.0,0.4334448692952989,0.0943701215537709,1.1554964693722736,1.6021927524559833e-06,0.6883183211895634,2.0,0.1572669131812646,0.1290858255136061,2.991680889813108e-05,0.2231225484969725,0.1124377841691725,0.5470707053656682,0.0209645228412928,0.027068051525413,-0.0479581161120117,0.2452209663199597,0.5679608692966502,-0.1069334253190754,0.0557174071376547,0.0024204702627939,0.0829286514755323,0.1531424025457437,0.1346379647749509,0.1545201115093588,0.1559011164274322,0.1559011164274322,0.1779764323445753,0.1591363454618151,0.0693471043895241,0.0857677902621723,0.0857677902621723,0.1064885496183205,0.108604206500956,0.1223383662408053,0.1223383662408053,-0.0343104596935376,-0.0473217219848833,-0.0669456066945607,0.0331432644333571,0.0669856459330142,-0.0048060418812221,-0.0587662337662338,-0.0027519779841761,-0.0162877502544961,-0.0109177755032412,-0.0407015221707478,-0.0572357723577235,0.0989385898407884,0.0989385898407884,-0.0206081081081082,0.028014184397163,0.0338801711840228,0.15406050955414,0.1637896427137695,0.3483720930232556,-0.0419695968274951,-0.0419695968274951,-0.0940625,-0.07202304737516,-0.1265441398011448,-0.1126415671870217,-0.0368770764119602,-0.0368770764119602,-0.0088888888888889,0.0507430228343601,0.0065972222222221
