firms,absacc,acc,age,bm,bm_ia,convind,currat,ep,herf,mve_ia,pctacc,ps,quick,roic,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTK-L^C11,0.1866034676312835,0.1866034676312835,1.0,5.54662542983295e-07,0.5125206440643161,1.0,2.6365414710485133,4.0626420059549246e-08,3.3386509031151885e-08,3.2268505862737658,2.497495826377295,5.0,2.561815336463224,-0.0315310958506625,3.05568445475638,0.5687075567608432,0.0097799511002445,0.1329639889196676,-0.3102866779089376,-0.3338762214983714,-0.3559055118110236,-0.3008547008547008,-0.2577132486388385,-0.2119460500963391,-0.19009900990099,-0.2253787878787879,-0.2104247104247104,-0.1635991820040899,-0.1147186147186147,-0.1241970021413276,-0.0911111111111111,-0.0683371298405466,-0.1737373737373737,-0.1549586776859504,-0.1185344827586206,-0.1852589641434262,-0.2683363148479427,0.0706806282722514,-0.1241970021413276,-0.0951327433628318,-0.0072815533980583,0.0123762376237623,0.2100591715976332,0.3959044368600681,0.3108974358974359,0.5092250922509225,0.9663461538461536,0.697095435684647,0.079155672823219,0.1114130434782607,0.0541237113402062,0.3067092651757188,0.5791505791505791,0.6693877551020406,0.6693877551020406,1.2349726775956285,1.1755319148936172,1.5403726708074532,1.8402777777777777,2.00735294117647,2.556521739130435,2.146153846153846,3.1734693877551017,2.651785714285714,2.556521739130435
BBTU-L^C18,0.1497131603733196,0.1497131603733196,1.0,8.512997369746488e-07,0.7866200719798206,1.0,1.4307934014139827,7.243690189714029e-08,6.444407172678401e-06,6.257211291418362,1.6885562530178655,5.0,1.1913589945011784,0.0618180188658107,14.40181031090122,0.7573327866614726,0.0470219435736676,0.2129277566539924,0.0740740740740739,0.0887372013651877,0.0,-0.0645161290322581,0.0357142857142855,0.1312056737588653,-0.0333333333333333,-0.042042042042042,-0.0303951367781155,0.0962199312714775,-0.4499999999999999,-0.4313725490196078,-0.4168190127970749,-0.4026217228464419,-0.3594377510040161,-0.2649769585253456,-0.2511737089201877,-0.300438596491228,-0.2879464285714286,-0.2511737089201877,-0.2700228832951945,-0.2581395348837209,-0.2257281553398058,-0.2142857142857142,-0.1944444444444444,-0.1331521739130435,-0.1187845303867404,-0.0093167701863354,0.0924657534246575,-0.09375,-0.2989010989010988,-0.2799097065462753,-0.2989010989010988,-0.2476415094339623,-0.2649769585253456,-0.2766439909297052,-0.2511737089201877,-0.2926829268292682,-0.2064676616915421,-0.1671018276762402,-0.1064425770308122,-0.1284153005464481,-0.0963172804532577,-0.1138888888888889,-0.0699708454810495,-0.0833333333333333,-0.0780346820809249
BBVN-L^I99,0.0741979625969286,0.0741979625969286,2.0,2.752753401546975e-07,0.2543605953131007,1.0,1.2955569864777847,8.02754723298429e-08,5.93875992112766e-08,0.6924866987217166,0.9606299212598424,6.0,0.9414037347070184,0.134154688569473,3.96054114994363,0.7753608255715162,0.1121495327102801,-0.0488888888888888,-0.0695652173913041,-0.0228310502283104,-0.0092592592592593,-0.0695652173913041,-0.0854700854700853,0.0,-0.1541501976284583,-0.1474103585657369,-0.122950819672131,-0.0272727272727273,-0.0092592592592593,-0.0092592592592593,-0.018348623853211,-0.0655021834061134,-0.0735930735930735,0.0594059405940594,0.0388349514563106,-0.0272727272727273,-0.0046511627906975,-0.0815450643776823,-0.2411347517730495,-0.1954887218045112,-0.1954887218045112,-0.2274368231046931,-0.1800766283524904,-0.2274368231046931,-0.2464788732394365,-0.1800766283524904,-0.1863117870722432,-0.1439999999999999,-0.412087912087912,-0.3249211356466877,-0.3227848101265822,-0.3249211356466877,-0.2913907284768211,-0.2937293729372936,-0.1893939393939393,-0.377906976744186,-0.277027027027027,-0.1193415637860082,-0.1008403361344536,-0.104602510460251,-0.018348623853211,-0.0530973451327432,0.1263157894736843,0.009433962264151,0.0288461538461539
BBXK-L,0.0225754576942107,0.0225754576942107,2.0,3.402750229676433e-07,0.3144217617298684,1.0,0.9943013698630137,6.090879069317747e-08,1.513460070667913e-05,13.977522925173568,0.1876606683804626,4.0,0.5841095890410959,0.1943261068509578,43.64280155642024,0.9783455814079278,0.0580357142857141,0.2043010752688172,0.142857142857143,0.0873786407766992,0.108910891089109,0.1200000000000001,0.108910891089109,0.1851851851851853,0.1370558375634518,0.0181818181818183,0.061611374407583,0.154639175257732,0.2513966480446927,0.3099415204678364,0.3913043478260869,0.3742331288343561,0.2727272727272729,0.4545454545454546,0.5555555555555558,0.2947976878612719,0.3742331288343561,0.4933333333333334,0.2947976878612719,0.2873563218390806,0.2655367231638419,0.2444444444444444,0.28,0.2655367231638419,0.2513966480446927,0.2307692307692308,0.2947976878612719,0.1200000000000001,-0.0588235294117646,-0.0508474576271185,-0.1284046692607002,-0.0781893004115226,-0.1146245059288536,-0.0386266094420599,0.0467289719626169,0.0418604651162792,0.1851851851851853,0.2513966480446927,0.2173913043478261,0.1370558375634518,0.1370558375634518,0.0275229357798165,0.142857142857143,0.0821256038647344,0.1370558375634518
BCPS-L^C06,0.1959365768372821,0.1959365768372821,1.0,6.611659526913764e-07,0.6109321860535064,1.0,1.0854046336556558,9.744831439746694e-08,1.008667350743407e-05,5.875218154279965,1.8635321100917424,5.0,0.6922577714322798,0.0884467374296951,5.17555957494913,0.7406269163674695,0.0317460317460318,0.1130742049469963,0.0677966101694913,0.0447761194029849,0.0144927536231884,-0.0015847860538826,0.0956521739130433,0.1033274956217162,-0.0652818991097923,-0.0775988286969253,-0.0909090909090909,-0.004739336492891,-0.0171606864274571,-0.0652818991097923,-0.0512048192771084,-0.0735294117647058,-0.0186915887850467,0.1886792452830188,0.1392405063291137,0.0918544194107453,0.1170212765957448,0.1371841155234656,0.0899653979238752,0.0843373493975903,0.0806174957118353,0.0899653979238752,0.0787671232876712,0.1433756805807622,0.1475409836065573,0.2574850299401197,0.3070539419087135,0.1977186311787071,-0.1463414634146341,-0.0999999999999999,-0.1164095371669003,-0.150943396226415,-0.0948275862068965,0.003184713375796,0.008,-0.0063091482649841,0.1052631578947367,0.2022900763358777,0.2233009708737863,0.2328767123287669,0.2475247524752475,0.2233009708737863,0.2857142857142856,0.2115384615384614,0.1954459203036054
BCQE-L^A14,0.0608174301500842,0.0608174301500842,2.0,6.138384028852976e-07,0.567200467343725,1.0,2.0339116719242907,1.114639942376275e-07,9.063603284634532e-07,2.087176862466652,0.7300094073377239,4.0,1.114616193480547,0.1549017996548607,4.418544752092724,1.190065480432337,0.0020325203252031,0.0982142857142855,0.090909090909091,0.1798561151079136,0.1081081081081078,0.0649350649350648,0.0982142857142855,0.0626349892008639,-0.0483558994197291,-0.1103074141048825,-0.0837988826815643,-0.031496062992126,-0.0333988212180746,0.0292887029288702,0.058064516129032,0.0020366598778003,0.0535331905781584,0.2551020408163265,0.3442622950819671,0.2583120204603579,0.3516483516483515,0.3591160220994474,0.2551020408163265,0.3553719008264462,0.4097421203438394,0.455621301775148,0.486404833836858,0.4470588235294117,0.5,0.6345514950166113,0.921875,0.726315789473684,0.1156462585034012,-0.4821052631578947,-0.5260115606936417,-0.5305343511450382,-0.5769561478933792,-0.5477941176470589,-0.5314285714285714,-0.4453213077790304,-0.396319018404908,-0.3422459893048128,-0.359375,-0.3109243697478991,-0.3351351351351351,-0.4652173913043478,-0.4709677419354839,-0.4709677419354839,-0.4927835051546392
BCUB-L^L00,0.5119778869778869,0.5119778869778869,1.0,3.05233712157324e-07,0.2820428037263826,1.0,1.665185185185185,9.291359399276833e-08,4.134330902980856e-07,1.7430628595467943,2.2527027027027025,5.0,1.1540740740740745,0.1582142857142857,4.807572614107883,0.8751363786064679,0.0306122448979591,0.101123595505618,0.0986547085201794,0.1342592592592593,0.1529411764705883,0.1502347417840377,0.1807228915662651,0.1611374407582939,0.074561403508772,0.0337552742616034,0.0403397027600849,0.0961968680089486,0.1238532110091743,0.0986547085201794,0.0961968680089486,0.1136363636363635,0.1529411764705883,0.3243243243243243,0.3725490196078433,0.2860892388451443,0.4000000000000001,0.4497041420118344,0.3725490196078433,0.4411764705882355,0.5605095541401275,0.5360501567398122,0.5076923076923079,0.5360501567398122,0.4497041420118344,0.7013888888888891,0.9367588932806328,0.8352059925093636,0.0583153347732181,0.1290322580645162,0.2727272727272727,0.3535911602209944,0.4121037463976946,0.4583333333333335,-0.2541856925418568,-0.2403100775193798,-0.1666666666666666,0.0,0.0864745011086476,0.1316397228637413,0.2068965517241381,0.0337552742616034,-0.0316205533596836,-0.1312056737588651,-0.1042047531992685
BCYN-L,0.0531567075282806,0.0531567075282806,1.0,2.865488974379924e-05,26.477761537840607,1.0,2.739383846794338,6.630883577077509e-06,1.1235523710979966e-05,0.1940736224311025,0.5350340136054419,3.0,2.0274771024146543,0.0655522163786626,6.108723135271807,1.2612859222372224,-0.015625,0.1034482758620689,0.0827067669172931,0.1338582677165354,0.1316306483300588,-0.0086058519793459,0.0491803278688522,0.1206225680933852,0.0646950092421441,0.0087565674255691,0.0888468809073723,0.1876288659793814,0.1566265060240963,0.0909090909090908,0.1055662188099808,0.1141199226305609,0.1383399209486167,0.3846153846153846,0.3211009174311925,0.3120728929384966,0.3120728929384966,0.3913043478260869,0.3180778032036613,0.4048780487804879,0.381294964028777,0.5567567567567566,0.631728045325779,0.5652173913043477,0.6793002915451893,0.6089385474860334,0.5999999999999999,0.7999999999999998,-0.579254930606282,-0.5435816164817749,-0.6022099447513812,-0.4429400386847195,-0.4234234234234234,-0.3993743482794578,-0.3118279569892472,-0.215258855585831,-0.2440944881889764,-0.1664254703328509,-0.1192660550458716,-0.1852899575671853,-0.1,-0.0784,0.0666666666666666,-0.04,-0.1246200607902735
BCYO-L^K98,0.41244488811247,-0.41244488811247,1.0,3.3514601003112974e-07,0.3096824386100894,1.0,1.1501702610669693,6.300744988585239e-08,2.7212169655748225e-08,1.3060401589272108,-6.593085106382981,4.0,1.1501702610669693,-0.0823767724510465,0.4479186287436429,1.099468190027158,-0.1374570446735395,0.0620437956204378,0.13671875,0.1149425287356322,0.0581818181818183,0.0210526315789474,0.085820895522388,0.1640000000000001,0.1926229508196721,0.2933333333333334,0.2876106194690266,0.217573221757322,0.265217391304348,0.3108108108108107,0.2707423580786026,0.2125000000000001,0.1106870229007632,0.2991071428571428,0.3108108108108107,0.1829268292682928,0.2435897435897438,0.265217391304348,0.1192307692307692,0.1192307692307692,0.1456692913385826,0.2933333333333334,0.3857142857142857,0.3227272727272727,0.2707423580786026,0.3857142857142857,0.4264705882352941,0.0659340659340659,-0.3232558139534883,-0.2321899736147756,-0.2987951807228916,-0.2724999999999999,-0.3518930957683741,-0.2902439024390243,-0.3104265402843601,-0.3416289592760181,-0.368763557483731,-0.3152941176470588,-0.3618421052631578,-0.3808510638297872,-0.3475336322869955,-0.2971014492753622,-0.302158273381295,-0.3489932885906039,-0.3120567375886525
BCZB-L,0.0001606941989393,0.0001606941989393,2.0,3.155519633596013e-07,0.2915770995224624,1.0,0.4431708940323892,7.042949192878471e-08,2.311298684681881e-05,9.74811293759672,0.0015938795027092,6.0,0.2151149892775271,0.132537688442211,78.75454545454545,0.7946509341331651,0.0,0.1574803149606298,0.185483870967742,0.1221374045801526,0.101123595505618,0.0970149253731342,0.1052631578947367,0.1574803149606298,0.0808823529411764,0.0137931034482758,0.053763440860215,0.185483870967742,0.2250000000000001,0.2098765432098763,0.3124999999999998,0.3548387096774195,0.251063829787234,0.4773869346733668,0.4773869346733668,0.3999999999999999,0.5233160621761659,0.4271844660194175,0.3548387096774195,0.2838427947598252,0.3486238532110091,0.267241379310345,0.2782608695652175,0.3303167420814479,0.2894736842105263,0.3548387096774195,0.3999999999999999,0.267241379310345,0.0425531914893617,0.1484375,0.0315789473684209,-0.4895833333333333,-0.4615384615384615,-0.4235294117647058,-0.3987730061349692,-0.391304347826087,-0.3318181818181819,-0.298329355608592,-0.288135593220339,-0.2594458438287154,-0.2686567164179103,-0.289855072463768,-0.2096774193548387,-0.2422680412371134,-0.1787709497206704
BCZR-L^G00,0.693925546686588,0.693925546686588,1.0,2.942693344122384e-07,0.271911472496675,1.0,1.2408744317029223,4.4646823973068084e-08,1.8745513893896603e-06,5.733924027239431,5.844655131142496,5.0,0.8741214514993497,0.1302340542066438,14.00912794741848,0.8984551578520303,-0.0471698113207547,0.145945945945946,0.1041666666666667,-0.0319634703196346,-0.0275229357798165,-0.1311475409836064,-0.1311475409836064,-0.0535714285714286,-0.0660792951541849,-0.1016949152542372,-0.5081206496519721,-0.5115207373271888,-0.5891472868217054,-0.5181818181818182,-0.4632911392405063,-0.3908045977011494,-0.383720930232558,-0.2428571428571427,-0.1939163498098858,-0.2664359861591695,-0.2813559322033898,-0.2789115646258503,-0.3536585365853658,-0.3782991202346041,-0.3416149068322981,-0.3312302839116718,0.0095238095238094,-0.0619469026548671,-0.004694835680751,-0.045045045045045,-0.045045045045045,-0.0093457943925233,-0.3819241982507289,-0.3139158576051779,-0.2234432234432234,-0.2059925093632958,-0.1346938775510204,-0.0701754385964911,-0.0701754385964911,-0.1519999999999999,0.0047393364928911,0.1157894736842106,0.2254335260115607,0.2114285714285715,0.358974358974359,0.1521739130434782,0.1397849462365592,0.1276595744680853,0.0816326530612245
BDAJ-L,0.2321100917431192,0.2321100917431192,18.0,4.626441147178474e-07,0.4274935501727178,1.0,1.5387195121951218,7.6045306460053e-08,5.748834329239992e-07,5.186124770761027,1.2635960044395116,5.0,1.103658536585366,0.0001059097648803,8.10229799851742,1.058444938168314,0.0809464508094646,0.0778523489932885,0.0524246395806027,0.0579710144927536,-0.0037220843672457,-0.0651920838183935,-0.0926553672316384,-0.041766109785203,-0.1420940170940171,-0.149364406779661,-0.1772540983606557,-0.200995024875622,-0.149364406779661,-0.1695966907962772,-0.1097560975609756,-0.0967379077615299,-0.0325301204819278,0.0895522388059699,0.1722627737226276,0.0764075067024128,0.1455064194008559,0.2259541984732824,0.1183844011142061,0.092517006802721,0.1168289290681501,0.0984952120383035,0.1637681159420287,0.2725832012678288,0.3099510603588906,0.4547101449275361,0.5714285714285712,0.59009900990099,0.1262272089761569,0.1620839363241677,0.0910326086956521,0.0428571428571427,0.1091160220994473,0.1215083798882681,0.2111613876319757,0.1843657817109143,0.3163934426229509,0.5295238095238095,0.5745098039215686,0.6027944111776447,0.6834381551362683,0.583826429980276,0.6255060728744937,0.5442307692307691,0.4788213627992632
