firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
DPXL-L,10.0,0.0955090182786587,2.795815295815296e-07,0.056754465259741,0.1242896154697763,0.2035310979687225,1.0,0.1705124363200479,9.906319430128953e-08,0.0459823233781908,4.727287273385397e-06,1.0055200531391008e-06,0.0764750957854406,7.309102107904667,0.237058422086073,-0.0309618824824549,-0.0309618824824549,0.5920101219538205,-0.1574468085106383,-0.0784313725490195,-0.0562248995983936,0.0284463894967177,0.3742690058479532,0.2368421052631579,-0.0084388185654008,-0.0063424947145878,-0.1296296296296296,-0.7661691542288558,-0.7620253164556962,-0.7535395909805978,-0.70625,-0.729106628242075,-0.7125382262996942,-0.7093382807668522,-0.7227138643067846,-0.678082191780822,-0.6544117647058822,-0.645550527903469,-0.616326530612245,-0.6406727828746177,-0.6533923303834808,-0.6367851622874807,-0.626984126984127,-0.6328125,-0.5905923344947734,-0.5934256055363322,-0.5619757688723206,-0.53,-0.4973262032085561,-0.5184426229508197,-0.4707207207207208,-0.455388180764774,-0.4616265750286369,-0.4725028058361391,-0.4725028058361391,-0.4102885821831868,-0.4357743097238895,-0.3370944992947813,-0.3579234972677595,-0.2889561270801816,-0.2332789559543229,1.9375,-0.3304843304843304,-0.3304843304843304,-0.0063424947145878,-0.0187891440501043,0.0
DQBH-L,4.0,-0.2867538452745163,1.8001398056156064e-06,0.3654246123247384,0.5418253700400173,0.3803998448455343,1.0,-0.2769596915483495,4.39239615768099e-08,-0.0010113797783743,1.2480265953209828e-11,5.3265327315248745e-08,-0.5107345444101385,0.1338529020181077,0.0249932813759741,0.0249932813759741,0.0249932813759741,0.2195056674436814,0.0,0.0714285714285714,-0.0163934426229508,0.0169491525423728,0.1538461538461537,0.4634146341463414,0.0526315789473683,0.0526315789473683,-0.1044776119402985,-0.1780821917808219,-0.0625,-0.0769230769230769,-0.0625,0.0,-0.0163934426229508,-0.1428571428571428,-0.3333333333333333,-0.3023255813953488,-0.3103448275862069,-0.3548387096774194,-0.3617021276595744,-0.3478260869565218,-0.375,-0.375,-0.3023255813953488,-0.3023255813953488,-0.3258426966292135,-0.3617021276595744,-0.375,-0.4059405940594059,-0.375,-0.3814432989690721,-0.4444444444444445,-0.4285714285714286,-0.4059405940594059,-0.3939393939393939,-0.4174757281553398,-0.3548387096774194,-0.3333333333333333,-0.2941176470588235,-0.3617021276595744,-0.375,-0.3478260869565218,-0.2941176470588235,-0.3023255813953488,-0.3181818181818182,-0.2500000000000001,-0.3333333333333333,-0.3181818181818182
DQBU-L,32.0,0.6900170844076781,1.9684559769349053e-07,0.0399592442767944,0.0142428439183224,-0.0528074350948631,1.0,-0.0664508508100427,4.686377444257758e-08,-0.0097386907284352,4.1513655267162633e-07,4.81362460147205e-06,0.7451752324211262,6.699589529393699,0.3232415797233994,0.3232415797233994,0.3232415797233994,0.6160260670368545,-0.0992700729927007,0.0370931112793337,0.170940170940171,0.2070484581497798,0.3936927772126144,0.5462753950338601,0.113821138211382,0.0778914240755308,0.1965065502183405,0.1120129870129869,0.1416666666666666,0.1719418306244653,0.3951120162932788,0.4683815648445872,0.6955445544554455,0.8073878627968336,0.7430025445292618,0.9515669515669516,0.8389261744966441,1.0478325859491775,1.0884146341463414,1.09480122324159,1.3378839590443683,1.202572347266881,1.3220338983050843,1.5655430711610483,1.6447876447876446,1.702169625246548,1.718253968253968,1.9148936170212765,2.024282560706401,2.1065759637188206,2.004385964912281,1.8721174004192875,2.1494252873563218,1.99781181619256,1.902542372881356,1.902542372881356,1.8781512605042017,2.2541567695961997,2.433583959899749,2.702702702702702,2.549222797927461,2.805555555555556,2.903133903133903,3.065281899109792,3.376996805111821,3.448051948051948,3.5364238410596025
DRMJ-L^I10,6.0,-0.6716059936833606,3.1733131504961804e-08,0.0064417592688502,-2.7410548635038428,-1.214891026910422,1.0,-0.844408734284904,-1.7071499360658372e-07,-0.0019306399713979,3.294418233092297e-11,5.5851082606242016e-08,-0.1457637114212698,0.1628202496844117,0.2103652581548278,-0.0836589556039524,0.2103652581548278,1.4631107299715849,-0.0909090909090909,0.736842105263158,0.4347826086956521,0.4347826086956521,0.3750000000000002,0.1,-0.2826086956521739,-0.131578947368421,-0.131578947368421,-0.0833333333333332,-0.0294117647058823,0.03125,0.1379310344827586,0.0,0.1,-0.0833333333333332,-0.0833333333333332,-0.131578947368421,-0.0294117647058823,-0.0833333333333332,-0.2142857142857142,-0.175,-0.2666666666666666,-0.3124999999999999,-0.2325581395348837,-0.25,-0.2826086956521739,-0.131578947368421,-0.0294117647058823,-0.108108108108108,-0.0294117647058823,0.1,0.1,0.5,0.8333333333333335,1.0625,0.8333333333333335,1.2000000000000002,0.9411764705882352,0.4347826086956521,0.32,0.9411764705882352,5.6,5.6,5.6,5.6,5.6,7.25,5.6
DRRP-L^J99,3.0,-0.1618471314840598,3.939412578743705e-07,0.0799692507150754,-0.0075862017010569,-0.1138710935606335,1.0,-0.2938140236639402,-1.7019254613216365e-07,-0.0450715531947256,8.102281245003561e-09,2.718894586212096e-06,-0.1399314775760718,0.0472407825298806,0.6074606054795894,-0.447587632522568,0.3147873381528567,1.4631107299715849,0.0338983050847458,-0.3621621621621622,-0.3621621621621622,-0.5815602836879432,-0.5785714285714285,-0.7135922330097088,-0.7915194346289753,-0.8049586776859504,-0.8206686930091185,-0.7846715328467153,-0.8065573770491803,-0.8289855072463768,-0.9004219409282701,-0.8852140077821011,-0.8795918367346939,-0.8766980146290491,-0.8623103850641773,-0.8611764705882353,-0.8619883040935673,-0.8651428571428572,-0.8757894736842106,-0.8560975609756097,-0.8365650969529086,-0.8447368421052631,-0.8284883720930233,-0.7773584905660378,-0.7515789473684211,-0.7677165354330708,-0.7686274509803921,-0.7591836734693878,-0.7704280155642024,-0.7717601547388782,-0.776937618147448,-0.7699805068226121,-0.6974358974358974,-0.6989795918367347,-0.6982097186700768,-0.6982097186700768,-0.7156626506024097,-0.6927083333333333,-0.5298804780876494,-0.51440329218107,-0.3789473684210526,-0.2578616352201258,-0.2848484848484848,-0.2891566265060241,-0.2848484848484848,-0.2934131736526946,-0.2804878048780488
DVX-L^C10,10.0,-0.0365009439899307,1.938343226631553e-07,0.0393479617491092,0.213536701620591,-0.2073005103338452,1.0,0.1042540443379269,3.733650816354864e-08,-0.0551282051282015,1.6071552948265884e-06,2.579900127469994e-07,-0.1214183381088825,9.948667504725618,-0.0031478695607913,0.0701808243910431,-0.0270142180094786,0.754223277703662,-0.0240334378265413,-0.0663414634146341,0.0874999999999999,0.0528052805280527,0.3163686382393398,0.116686114352392,0.1338862559241707,0.0191693290734824,0.0323624595469256,0.08997722095672,0.1433691756272403,0.2332474226804124,0.3002717391304348,0.5586319218241043,0.5190476190476192,0.6192893401015229,0.595,0.6643478260869566,0.6331058020477816,0.7854477611940298,0.7656826568265684,0.8510638297872342,0.7887850467289721,0.8875739644970413,1.027542372881356,0.9451219512195124,0.869140625,0.8764705882352943,0.8474903474903477,0.8546511627906976,0.8439306358381502,0.8727984344422699,0.98960498960499,0.865497076023392,0.9530612244897958,0.7243243243243245,0.7656826568265684,0.7988721804511278,0.7305605786618445,0.8403846153846153,0.9979123173277662,0.9333333333333332,0.97319587628866,1.080434782608696,1.002092050209205,1.1409395973154366,1.1554054054054053,1.2307692307692308,1.246478873239437
FRYP-L^G05,10.0,-0.03765932792584,4.080782928219453e-07,0.0828390392165147,0.132944005496393,-0.0477978720356529,1.0,-0.0507757404795486,5.5582729334341234e-08,-0.0370042318669344,1.372191126184037e-06,5.893790499597783e-07,0.0034411562284927,5.176820272885741,-0.0247341354629576,-0.1472240953023151,-0.1472240953023151,0.8512644247107402,-0.0063025210084032,-0.1407942238267148,-0.0666666666666666,-0.1201478743068392,0.1899999999999999,-0.048,-0.1438848920863309,-0.1423423423423423,-0.220949263502455,-0.2432432432432433,4.288888888888889,-0.1604938271604938,-0.1152416356877323,3.666666666666666,-0.1119402985074627,-0.0460921843687375,-0.0225872689938398,0.0084745762711864,0.0648769574944072,0.0942528735632184,0.1069767441860465,0.096774193548387,0.0577777777777777,0.1018518518518516,4.409090909090909,0.0415754923413564,0.0942528735632184,0.0021052631578946,0.0530973451327434,0.0214592274678111,0.0484581497797356,0.0530973451327434,4.734939759036145,-0.0499001996007983,-0.0325203252032521,-0.0684931506849315,-0.0721247563352827,-0.0933333333333333,-0.0684931506849315,-0.0648330058939096,-0.1168831168831169,-0.0739299610894941,-0.1233885819521178,-0.1282051282051282,-0.0984848484848486,-0.1345454545454546,-0.1152416356877323,-0.0684931506849315,-0.0881226053639846
FRYS-L^G99,11.0,0.605680119581465,2.868641274465494e-07,0.0582328173817484,0.2354330708661417,0.0171009281094118,1.0,0.2159853569249542,6.678622937039584e-08,0.3425883432767297,2.537178421516105e-08,4.862152646836147e-07,0.9847238542890718,0.7269446056190016,-0.284312645659739,0.0233624422839772,0.0911590524534686,0.5644328031571416,-0.039506172839506,-0.1597510373443984,-0.2500000000000001,-0.1883767535070141,0.0227272727272727,0.1065573770491803,-0.1734693877551021,-0.1649484536082474,-0.2831858407079647,-0.24860853432282,-0.15625,0.0438144329896907,0.0975609756097559,0.1505681818181816,0.2347560975609757,0.2499999999999997,0.2577639751552794,0.3410596026490065,0.396551724137931,0.4999999999999998,0.607142857142857,0.6875,0.7763157894736843,0.7381974248927037,0.7920353982300885,0.8749999999999998,0.8161434977578474,0.8161434977578474,0.7608695652173914,0.58203125,0.7016806722689075,0.7685589519650653,0.7307692307692308,0.7685589519650653,0.8749999999999998,1.0454545454545454,1.1657754010695185,1.396449704142012,1.2375690607734806,1.314285714285714,1.225274725274725,1.2375690607734806,1.4397590361445785,1.5961538461538458,1.5471698113207544,1.6470588235294117,1.832167832167832,1.8125,1.6129032258064515
FRYW-L^I99,10.0,0.0274067557119623,4.789938565749775e-07,0.0972347502115171,0.2679496215487389,-0.0110128057018882,1.0,0.1058937666747514,6.43967089394818e-08,0.0470504694526971,5.533994214930843e-06,3.306818277319752e-07,-0.068367467740026,4.980088588363616,-0.1134693521789775,0.0959408532550847,0.0959408532550847,0.4697229880235039,-0.0545454545454544,0.0248447204968942,0.0576923076923077,0.0443037974683542,-0.046242774566474,-0.0833333333333333,-0.175,-0.1911764705882354,-0.0934065934065935,-0.1951219512195121,-0.1831683168316832,-0.1831683168316832,-0.170854271356784,-0.0730337078651686,0.0312499999999997,0.0714285714285714,0.0443037974683542,0.1301369863013699,0.1619718309859155,0.2992125984251967,0.375,0.4347826086956521,0.5277777777777777,0.4732142857142856,0.3524590163934427,0.3414634146341462,0.3983050847457627,0.3983050847457627,0.5566037735849054,0.4864864864864862,0.4224137931034484,0.3983050847457627,0.3983050847457627,0.4473684210526316,0.5566037735849054,0.5865384615384615,0.5566037735849054,0.4999999999999998,0.5865384615384615,0.6499999999999999,0.6019417475728155,0.5137614678899081,0.736842105263158,0.7553191489361701,0.9186046511627906,1.0624999999999996,1.2297297297297298,1.426470588235294,1.4626865671641789
FRZE-L^H02,11.0,-0.0445694581141266,5.515878158282697e-07,0.1119711719797032,0.02091059602649,-0.1163596974104857,1.0,-0.8745395247709272,7.47795325677264e-08,-0.0537000726019184,7.248579779661547e-10,6.819003007590194e-06,1.2148464875318246,0.0383107769761571,0.7688821309105163,-0.1355809550244356,-0.1355809550244356,0.6690338326970139,0.1538461538461537,0.0,0.0833333333333334,0.0833333333333334,0.625,0.625,0.0833333333333334,0.04,-0.1034482758620688,-0.1333333333333333,-0.1875,-0.2777777777777777,-0.2777777777777777,-0.3333333333333333,-0.4901960784313726,-0.6790123456790124,-0.6708860759493671,-0.5806451612903225,-0.9064748201438848,-0.908450704225352,-0.9015151515151516,-0.8796296296296297,-0.8828828828828829,-0.8673469387755102,-0.8375,-0.821917808219178,-0.8311688311688312,-0.8311688311688312,-0.8181818181818181,-0.8088235294117647,-0.8206896551724138,-0.8673469387755102,-0.8333333333333334,-0.8673469387755102,-0.8609625668449198,-0.8807339449541285,-0.8602150537634409,-0.8673469387755102,-0.9011406844106464,-0.9094076655052264,-0.8934426229508197,-0.9,-0.9044117647058824,-0.896414342629482,-0.8818181818181818,-0.8706467661691542,-0.8522727272727273,-0.8470588235294118,-0.803030303030303
FRZG-L^D99,9.0,0.0087458131745441,8.095032013937437e-07,0.1643274553577145,0.2985373672610699,-0.1156238298991966,1.0,0.0128427629295383,1.087475171166373e-07,-0.0752200092635472,4.4365296007574886e-08,6.940976730250674e-07,0.0052229811169143,0.3771698588252393,-0.0573434769665748,-0.0255677760319953,-0.0255677760319953,0.5374692477446638,0.0,0.0081300813008129,0.1698113207547169,0.7464788732394367,0.6756756756756757,0.631578947368421,0.4090909090909091,0.1698113207547169,-0.0236220472440945,0.087719298245614,0.1272727272727272,0.1071428571428569,0.4761904761904763,0.2916666666666667,0.24,0.1923076923076923,0.1071428571428569,0.1071428571428569,0.1376146788990824,-0.008,-0.008,-0.008,0.0163934426229508,0.0,-0.0461538461538462,-0.0158730158730159,-0.0461538461538462,-0.0606060606060606,-0.0461538461538462,0.0081300813008129,0.0081300813008129,-0.0814814814814816,-0.0814814814814816,-0.1506849315068492,0.0333333333333334,-0.008,0.0081300813008129,0.117117117117117,0.0782608695652173,0.1588785046728971,0.1376146788990824,0.0782608695652173,-0.0676691729323308,0.0598290598290598,0.0081300813008129,0.0081300813008129,-0.008,0.0081300813008129,-0.03125
FRZJ-L,10.0,0.1009677043255216,9.408158453195e-07,0.1909836471991566,0.440102983492352,0.0439575417259018,1.0,0.1018041237113401,1.4163326259529984e-07,0.0198668146503879,1.698957381771224e-07,5.435824884068223e-07,0.0995230524642289,0.665625258529678,-0.0082276367332726,0.0120766062506686,0.0682563815315675,0.568355999434023,0.1904761904761904,-0.0802919708029197,-0.093525179856115,-0.28,-0.284090909090909,-0.4166666666666667,-0.496,-0.5039370078740157,-0.5483870967741935,-0.496,-0.5135135135135135,-0.5153846153846153,-0.4324324324324324,-0.4705882352941176,-0.4793388429752065,-0.4324324324324324,-0.4919354838709677,-0.4568965517241379,-0.413953488372093,-0.3225806451612903,-0.4028436018957345,-0.4166666666666667,-0.4592274678111588,-0.5384615384615384,-0.556338028169014,-0.5116279069767442,-0.5078125,-0.5547703180212014,-0.5855263157894737,-0.6037735849056605,-0.5655172413793104,-0.6146788990825688,-0.6025236593059937,-0.6337209302325582,-0.6294117647058823,-0.6037735849056605,-0.5785953177257526,-0.6204819277108433,-0.631578947368421,-0.5771812080536913,-0.5771812080536913,-0.5922330097087378,-0.5868852459016394,-0.5190839694656488,-0.536764705882353,-0.4919354838709677,-0.4497816593886463,-0.4193548387096774,-0.4298642533936652
FRZN-L,9.0,-0.1141429662735869,8.627345495131468e-07,0.1751333075972876,0.1641945973820441,0.0851110007088053,1.0,0.0028101993496295,5.81525838234518e-08,-0.0575338052078778,9.818764060268256e-09,5.93850092220076e-07,-0.2432299456052731,0.3414693191367756,0.2530257374746263,0.1241485868615457,0.200438378299526,0.2840954283878854,0.0,0.0144927536231884,0.2280701754385965,0.1475409836065573,0.5909090909090908,0.7948717948717947,0.3999999999999999,0.4285714285714286,0.2280701754385965,0.346153846153846,0.320754716981132,0.3999999999999999,0.4285714285714286,0.346153846153846,0.320754716981132,0.346153846153846,0.2727272727272725,0.09375,0.0294117647058822,0.0144927536231884,0.0,0.0,0.0294117647058822,-0.0140845070422535,-0.0410958904109589,0.0606060606060605,0.09375,0.1666666666666667,0.2068965517241379,0.0769230769230768,0.0294117647058822,-0.054054054054054,0.0294117647058822,-0.1860465116279069,0.0,-0.0666666666666667,-0.054054054054054,0.0294117647058822,0.0447761194029849,0.09375,0.0294117647058822,-0.0140845070422535,-0.0410958904109589,-0.054054054054054,-0.1025641025641026,-0.1250000000000001,-0.1463414634146341,-0.1764705882352941,-0.1139240506329114
FRZQ-L^K00,10.0,0.0098193244304792,7.843880451081703e-07,0.1592291312050567,-0.3728718950600056,-0.5848540923419611,1.0,-0.2713797035347777,-9.194157211048822e-07,-0.0543287082274763,1.4783299549246918e-08,2.360529281287968e-06,0.1584337349397591,0.0852393549444918,0.0005204465586831,-0.006469616878877,-0.0150075037518759,1.4631107299715849,-0.054054054054054,-0.0389610389610389,-0.097560975609756,-0.097560975609756,-0.1956521739130435,-0.2127659574468084,-0.3148148148148149,-0.3148148148148149,-0.3728813559322034,-0.4126984126984127,-0.4518518518518519,-0.421875,-0.3508771929824561,-0.486111111111111,-0.4825174825174825,-0.4931506849315068,-0.5515151515151515,-0.5771428571428572,-0.5747126436781609,-0.5934065934065934,-0.5747126436781609,-0.5795454545454546,-0.5911602209944751,-0.5795454545454546,-0.5542168674698795,-0.6021505376344086,-0.6021505376344086,-0.6407766990291262,-0.6000000000000001,-0.6224489795918368,-0.6042780748663101,-0.6243654822335025,-0.6696428571428572,-0.6711111111111111,-0.6476190476190476,-0.6281407035175879,-0.6262626262626263,-0.6281407035175879,-0.6459330143540669,-0.6509433962264151,-0.655813953488372,-0.6390243902439023,-0.6243654822335025,-0.6281407035175879,-0.6042780748663101,-0.5978260869565217,-0.5647058823529412,-0.5542168674698795,-0.5542168674698795
FRZT-L,1.0,-0.0039486673247778,3.745087778701224e-07,0.0760244979520354,0.4591029023746701,0.1413870197396266,1.0,0.4273743016759777,1.568392924935542e-07,-0.1246290801186942,1.13859014628361e-06,3.642482634079273e-07,-0.2234375,1.427674363753601,0.5929195954054518,1.2508143322475571,0.250814332247557,0.2666416750882794,-0.0838926174496644,0.2416666666666667,0.2468619246861925,0.0797101449275363,0.231404958677686,0.2735042735042736,0.1374045801526717,0.1287878787878786,0.0401396160558462,0.0604982206405693,0.077757685352622,0.2016129032258065,0.3423423423423422,0.5282051282051283,0.544041450777202,0.5520833333333335,0.6284153005464481,0.5684210526315789,0.6328767123287671,0.669467787114846,0.4123222748815167,0.2789699570815449,0.3453724604966139,0.3127753303964757,5.6966292134831455,0.386046511627907,0.4292565947242206,0.2844827586206897,0.2627118644067796,0.1640625,0.2390852390852391,0.2547368421052631,0.3098901098901099,0.1919999999999999,6.1807228915662655,0.4123222748815167,0.4326923076923077,0.4056603773584906,0.4089834515366428,0.5684210526315789,0.6151761517615175,0.5242966751918159,0.6195652173913042,0.8226299694189603,0.7376093294460639,0.4789081885856079,0.4396135265700485,0.4361445783132529,0.3892773892773893
FRZW-L^H07,10.0,0.0561685055165495,1.0152195181656376e-06,0.2060874370384344,0.1243432574430823,0.0585544686348689,1.0,0.1019108280254778,1.2030057874217092e-07,0.0673170731707316,2.6110545765018033e-09,1.7179509476473434e-06,0.0521114106019766,0.0713208315371642,0.1198156682027649,-0.0667235143994097,-0.2373271889400921,0.6958697374255098,0.131578947368421,-0.0952380952380952,-0.24,-0.24,-0.1363636363636363,-0.0256410256410256,-0.3214285714285715,-0.3559322033898304,-0.3870967741935484,-0.4242424242424243,-0.3214285714285715,-0.24,-0.24,-0.1363636363636363,-0.05,-0.0952380952380952,-0.1363636363636363,0.0270270270270269,-0.0256410256410256,-0.1555555555555555,-0.1555555555555555,-0.1555555555555555,-0.1555555555555555,-0.05,-0.6237623762376238,0.0,0.1176470588235294,0.0857142857142858,0.0,-0.1739130434782608,-0.2549019607843137,-0.3770491803278688,-0.4492753623188406,-0.5,-0.5308641975308642,-0.4864864864864865,-0.4864864864864865,-0.4933333333333333,-0.5421686746987951,-0.5421686746987951,-0.5777777777777777,-0.5957446808510638,-0.5913978494623656,-0.5128205128205128,-0.525,-0.4571428571428571,-0.5128205128205128,-0.5308641975308642,-0.5128205128205128
FRZX-L,12.0,0.0353338529488179,7.30294884971144e-08,0.0148248332929928,0.3292571637160065,0.0034216046605159,1.0,-0.0777870216306157,4.88180883864337e-08,-0.0928006127138105,1.3692918715820366e-07,1.879595224918966e-07,0.0864432597105863,3.17641835232894,0.0084396416249625,-0.0012513262793844,0.1136405872514402,0.6762691295752602,0.0823136818687431,0.0490081680280045,0.0896969696969698,0.1153846153846154,0.3937984496124032,0.4046874999999998,0.1675324675324676,0.0831325301204819,-0.0946626384692849,0.0101123595505618,0.0239179954441914,-0.001111111111111,0.1751633986928105,0.0601415094339621,0.157014157014157,0.0309633027522935,-0.028108108108108,0.0818291215403128,0.129396984924623,0.1525641025641027,0.1767015706806283,0.1860158311345647,0.1555269922879176,0.1599999999999999,0.1585051546391753,0.1223470661672909,0.1496163682864451,0.1044226044226044,0.1112484548825711,0.1797900262467191,0.2503477051460361,0.2751773049645389,0.2898134863701578,0.273371104815864,0.2861230329041488,0.3085880640465792,0.378834355828221,0.4135220125786163,0.4689542483660132,0.521150592216582,0.5446735395189004,0.6140035906642729,0.6495412844036696,0.7355212355212357,0.7321772639691715,0.8846960167714888,0.920940170940171,1.061926605504587,1.090697674418605
FRZZ-L^G01,10.0,0.1691542288557213,7.28563568701147e-06,1.4789687935126703,0.2055170974362542,0.0525067613532898,1.0,0.0979514546393526,1.0246496097913591e-06,0.1422018348623672,3.895152594923239e-07,8.995669651178321e-06,0.2118181118719704,0.1831965632098917,-0.1104792475402891,0.0257158557281026,0.0426036723746648,0.749497637036726,-0.0238095238095238,0.0181818181818183,0.024390243902439,-0.0718232044198895,0.1830985915492957,0.1351351351351351,-0.0344827586206897,-0.0614525139664805,-0.1724137931034481,-0.134020618556701,-0.125,-0.1683168316831683,-0.0117647058823529,-0.5087719298245614,-0.0561797752808989,-0.1063829787234041,-0.1923076923076924,-0.1683168316831683,-0.2149532710280374,-0.2328767123287671,-0.2149532710280374,-0.2432432432432433,-0.2075471698113208,-0.1844660194174757,-0.16,-0.0869565217391304,-0.5471698113207547,-0.1844660194174757,-0.1844660194174757,-0.134020618556701,-0.1016042780748663,-0.0967741935483872,-0.0769230769230769,-0.1472081218274111,-0.0454545454545455,-0.0769230769230769,-0.0769230769230769,-0.5087719298245614,0.0,-0.4146341463414634,-0.4545454545454546,-0.4970059880239521,-0.479876160990712,-0.4084507042253521,-0.4473684210526316,-0.4146341463414634,-0.4343434343434343,-0.3636363636363636,-0.373134328358209
FSAJ-L,10.0,-0.0768828451882845,5.220231296402055e-07,0.1059696025709976,0.3126132656759696,0.0125601089222903,1.0,0.2584511370620775,1.491494656114873e-07,-0.0548273048680979,2.0170056735737768e-07,6.029717712327648e-07,-0.2499207104345068,0.8207944711201586,0.0902881135738191,-0.1220990098015023,0.014436153148755,0.6215094297400664,-0.1004016064257028,0.046218487394958,-0.0348837209302325,-0.1559322033898305,0.0204918032786887,-0.1293706293706292,-0.2454545454545453,-0.327027027027027,-0.5266159695817489,-0.5117647058823529,-0.4515418502202643,-0.4168618266978922,-0.3447368421052631,-0.3866995073891625,-0.3064066852367687,-0.3712121212121211,-0.3926829268292682,-0.2676470588235293,-0.2633136094674555,-0.2499999999999999,-0.2926136363636363,-0.3159340659340659,-0.3515624999999999,-0.2926136363636363,-0.3774999999999999,-0.3377659574468084,-0.3412698412698411,-0.3615384615384615,-0.3774999999999999,-0.3712121212121211,-0.3306451612903225,-0.2966101694915254,-0.3102493074792243,-0.3359999999999999,-0.2885714285714285,-0.2522522522522522,-0.2095238095238094,-0.2408536585365852,-0.1993569131832796,-0.2361963190184047,-0.2408536585365852,-0.2145110410094636,-0.2019230769230768,-0.1672240802675585,-0.2120253164556962,-0.1809210526315788,-0.2019230769230768,-0.1862745098039214,-0.1413793103448275
FSAL-L,10.0,0.0207768093671717,2.037692697690441e-06,0.4136473521487604,0.2369875659596777,-0.19314102541149,1.0,0.0602680010833535,1.8594782408555762e-07,-0.054718998772228,1.680301259669125e-09,1.0616773059259784e-06,-0.0462480516588732,0.0422139723532807,0.115825010102678,-0.0006986594321425,-0.0738467119169033,0.46651037937777,-0.027027027027027,0.2758620689655173,0.1212121212121211,-0.159090909090909,-0.119047619047619,-0.1956521739130435,-0.26,-0.408,-0.5,-0.4393939393939394,-0.421875,-0.3833333333333333,-0.3620689655172413,-0.4126984126984127,-0.3728813559322034,-0.4032258064516129,-0.5,-0.3018867924528302,-0.3148148148148149,-0.3728813559322034,-0.4126984126984127,-0.4788732394366197,-0.408,-0.5,-0.5,-0.6725663716814159,-0.6851063829787234,-0.7299270072992701,-0.7109375,-0.7299270072992701,-0.7328519855595668,-0.7375886524822695,-0.7279411764705883,-0.7279411764705883,-0.6145833333333333,-0.6084656084656084,-0.5225806451612903,-0.5256410256410257,-0.5515151515151515,-0.5256410256410257,-0.4477611940298508,-0.4477611940298508,-0.2525252525252525,-0.2210526315789474,-0.0864197530864198,-0.0864197530864198,-0.075,-0.0864197530864198,-0.0864197530864198
FSAM-L,10.0,0.1468107413419913,4.90817832352566e-07,0.0996349925433535,0.4389137944335393,0.0106546834643707,1.0,0.1592360113813004,9.524449343219953e-08,0.038896039346596,3.70087816205002e-08,2.813974566853103e-07,0.1257641603119505,0.4594577356338662,-0.0395990012784263,0.1209684818805443,0.1209684818805443,0.6562186135094801,0.1638888888888889,-0.0909090909090908,-0.1325301204819278,-0.1818181818181818,-0.0999999999999999,-0.050131926121372,-0.2258064516129032,-0.3076923076923077,-0.4019933554817275,-0.3661971830985915,-0.4088669950738915,-0.3695271453590192,-0.2139737991266375,-0.2913385826771654,-0.2756539235412474,-0.3430656934306569,-0.3548387096774194,-0.2842942345924453,-0.2340425531914893,-0.2436974789915965,-0.1873589164785551,-0.2561983471074379,-0.25,-0.3194706994328922,-0.2941176470588235,-0.2468619246861925,-0.2017738359201772,-0.2405063291139241,-0.2258064516129032,-0.2017738359201772,-0.1408114558472554,-0.1762013729977116,-0.1588785046728972,-0.1928251121076233,-0.1133004926108373,-0.0600522193211487,0.0169491525423728,0.0084033613445377,0.0526315789473683,0.1538461538461537,0.1726384364820847,0.139240506329114,0.1145510835913312,0.267605633802817,0.1688311688311687,0.3043478260869567,0.2371134020618557,0.2949640287769786,0.2413793103448276
FSAS-L^E99,10.0,-0.0118302011375526,5.550310992177072e-07,0.1126701512999673,0.2074109783397826,0.0132543089617817,1.0,0.0608301379240671,4.469151658782729e-08,-0.0292547780813461,1.2292661592899592e-08,2.525489998075036e-07,-0.1411177917830418,1.3262867094252055,-0.6464803322116723,0.2143273395245537,0.1697422383212429,0.3305939618287399,0.5619047619047617,0.05,-0.0094339622641509,0.0396039603960396,0.2650602409638556,0.1413043478260869,-0.0625,-0.1322314049586775,-0.2446043165467625,-0.1923076923076923,-0.1101694915254236,-0.0186915887850467,0.0194174757281553,0.09375,0.0194174757281553,0.0824742268041238,0.0194174757281553,0.0194174757281553,0.0396039603960396,0.0194174757281553,0.05,0.09375,-0.0094339622641509,-0.0186915887850467,0.0194174757281553,0.0714285714285714,0.1666666666666667,0.05,0.0606060606060605,0.0,0.0,-0.0789473684210525,-0.0277777777777777,-0.0277777777777777,-0.0094339622641509,0.05,0.2068965517241379,0.3125,0.2650602409638556,0.381578947368421,0.2804878048780488,0.2804878048780488,0.25,0.2650602409638556,0.2209302325581397,0.25,0.2068965517241379,0.3636363636363637,0.2804878048780488
