firms,absacc,acc,age,bm,bm_ia,convind,currat,ep,herf,mve_ia,pctacc,ps,quick,roic,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSDP-L^D98,0.1222176359847378,0.1222176359847378,2.0,1.2488477184491885e-06,0.6345818156380999,1.0,0.8705699406914509,1.919869585342211e-07,1.5784477853727536e-08,0.1378751584600993,1.1125366568914952,2.0,0.2488789237668162,0.1531194820482637,210.75232558139535,1.0742148348987242,-0.1470588235294118,-0.1130434782608694,-0.3376623376623376,-0.1904761904761904,-0.3928571428571428,-0.4269662921348315,-0.4269662921348315,-0.3818181818181817,-0.4035087719298245,-0.3818181818181817,-0.4659685863874345,-0.5363636363636364,-0.5277777777777778,-0.46875,-0.4301675977653632,-0.3964497041420117,-0.3625,-0.4395604395604395,-0.3855421686746987,-0.3289473684210526,-0.3892215568862275,-0.5299539170506913,-0.4795918367346938,-0.4925373134328358,-0.5903614457831325,-0.6150943396226415,-0.6357142857142857,-0.6482758620689655,-0.6015625,-0.6150943396226415,-0.631768953068592,-0.6330935251798561,-0.6046511627906976,-0.6408450704225352,-0.6927710843373494,-0.6433566433566433,-0.6709677419354838,-0.6565656565656566,-0.6506849315068493,-0.620817843866171,-0.5526315789473684,-0.5506607929515419,-0.5165876777251184,-0.495049504950495,-0.4603174603174602,-0.5659574468085107,-0.592,-0.6165413533834587,-0.575
FSDR-L^B98,0.2948203363914373,0.2948203363914373,1.0,1.0670137125385792e-06,0.5421857997661309,1.0,1.081645894725459,7.527796956033524e-08,4.145705421795154e-09,0.1530661324380469,3.896842105263158,5.0,0.6727405444861987,0.0753303080197582,4.348235183971538,0.7213320427603034,-0.0408163265306122,0.053763440860215,0.053763440860215,0.07103825136612,0.0828729281767954,0.0155440414507772,-0.0150753768844221,-0.0531400966183573,-0.0392156862745098,-0.0248756218905471,-0.1009174311926606,-0.1050228310502283,-0.0883720930232557,-0.0666666666666667,-0.0841121495327104,-0.1009174311926606,-0.1327433628318584,-0.0883720930232557,0.0,-0.0710900473933648,-0.1090909090909091,-0.0666666666666667,-0.0050761421319797,-0.01010101010101,-0.02,-0.01010101010101,0.0261780104712041,-0.4759358288770053,-0.4855643044619423,-0.4731182795698925,-0.3488372093023255,-0.3466666666666667,-0.3717948717948718,-0.3969230769230769,-0.4895833333333333,-0.5,-0.5112219451371571,-0.4961439588688946,-0.4269005847953216,-0.4078549848942598,-0.4235294117647059,-0.4235294117647059,-0.4131736526946108,-0.3950617283950618,-0.3950617283950618,-0.4252199413489737,-0.3170731707317074,-0.3777777777777777,-0.2924187725631769
FSDU-L^I02,0.0673327467767588,0.0673327467767588,2.0,9.448289214731796e-07,0.4800995698661978,1.0,0.3924330966294703,2.157985039681623e-07,4.093663311014096e-08,0.1058452604885847,0.8452633814783346,2.0,0.1650402206060952,0.0300842941575428,27.266230733302194,0.4544308390288238,-0.0384615384615385,-0.3157894736842105,-0.2571428571428571,-0.2352941176470588,-0.3417721518987342,-0.3809523809523809,-0.4851485148514851,-0.5272727272727273,-0.4639175257731959,-0.48,-0.4901960784313726,-0.5555555555555556,-0.5737704918032787,-0.5630252100840336,-0.5229357798165137,-0.6486486486486487,-0.5555555555555556,-0.5666666666666667,-0.5272727272727273,-0.5357142857142858,-0.559322033898305,-0.5737704918032787,-0.6438356164383561,-0.6231884057971013,-0.6060606060606061,-0.6388888888888888,-0.6413793103448275,-0.6486486486486487,-0.6438356164383561,-0.6578947368421053,-0.6119402985074627,-0.651006711409396,-0.6829268292682926,-0.7062146892655368,-0.7758620689655172,-0.7625570776255708,-0.7815126050420168,-0.7851239669421488,-0.748792270531401,-0.7062146892655368,-0.695906432748538,-0.6976744186046511,-0.6729559748427674,-0.6462585034013606,2.714285714285714,2.25,2.714285714285714,2.714285714285714,3.0
FSDV-L^F19,0.0191019331892256,0.0191019331892256,1.0,8.926429041371571e-07,0.453582087275816,1.0,1.3096006796941375,1.061702594269644e-07,6.257345360999467e-06,3.7608009522331862,0.3784933171324422,4.0,0.8215802888700086,0.0881571077291154,7.026285046728972,0.9896523512327032,-0.0966542750929367,0.0228136882129277,0.0632411067193676,0.1798245614035087,0.0074906367041198,0.0,-0.0288808664259928,-0.1645962732919255,-0.056140350877193,0.076,0.0306513409961686,-0.1209150326797385,-0.069204152249135,-0.0218181818181818,0.0,-0.0323741007194243,-0.1671826625386997,-0.2064896755162242,-0.2336182336182336,-0.2157434402332362,-0.2958115183246073,-0.3049095607235143,-0.1970149253731343,0.076,0.1302521008403361,0.0979591836734692,0.1495726495726497,0.2870813397129188,0.1545064377682403,0.0426356589147285,0.0549019607843137,0.0979591836734692,0.2748815165876777,0.1446808510638297,-0.1946107784431138,-0.1033333333333333,-0.159375,-0.03584229390681,-0.0724137931034483,0.0112781954887217,-0.0427046263345196,-0.0460992907801418,0.0846774193548387,0.0846774193548387,0.1955555555555554,0.1208333333333333,0.2453703703703702,0.2932692307692306,0.3251231527093596
FSDW-L^B17,0.9214740276150434,0.9214740276150434,1.0,5.052413312606477e-07,0.2567302294669943,1.0,2.247929352688234,1.1331352099745889e-07,7.050279625554088e-09,0.1792259457920537,4.790850453893931,5.0,1.245014573893971,0.1969247818257376,4.565677886246278,0.9859933788168568,-0.0744680851063829,-0.0105263157894737,0.0444444444444442,0.119047619047619,0.010752688172043,-0.0505050505050505,-0.0961538461538462,-0.0105263157894737,0.0053475935828875,-0.0105263157894737,-0.189655172413793,-0.2824427480916031,-0.248,-0.2627450980392156,-0.2713178294573644,-0.3088235294117648,-0.3449477351916377,-0.3138686131386862,-0.2231404958677686,-0.1607142857142858,-0.2100840336134454,-0.248,-0.2133891213389122,-0.2263374485596708,-0.248,-0.2263374485596708,-0.2231404958677686,-0.2263374485596708,-0.1531531531531532,-0.1531531531531532,-0.1826086956521738,-0.189655172413793,-0.1090047393364929,-0.1607142857142858,-0.4437869822485207,-0.4404761904761904,-0.4470588235294117,-0.4031746031746032,-0.4179566563467493,-0.4285714285714286,-0.4179566563467493,-0.4069400630914827,-0.3754152823920266,-0.3037037037037038,-0.3380281690140845,-0.2878787878787879,-0.2627450980392156,-0.3583617747440274,-0.4215384615384615
FSDX-L,0.0794638004951392,0.0794638004951392,2.0,2.9736447738684314e-06,1.5110096065254996,1.0,1.8923298523586605,-2.39410170694462e-07,4.329163872005204e-07,0.313090059370712,2.1294498381877034,3.0,1.249909974792942,0.1037312475958456,4.008445945945946,1.7725438195092813,-0.3137254901960785,0.0625,-0.2388059701492537,-0.1904761904761904,-0.4333333333333333,-0.5142857142857142,-0.4516129032258065,-0.4069767441860464,-0.3928571428571428,-0.49,-0.5853658536585366,-0.6304347826086956,-0.6458333333333333,-0.6304347826086956,-0.6382978723404256,-0.6433566433566433,-0.6577181208053691,-0.6554054054054054,-0.6482758620689655,-0.6382978723404256,-0.625,-0.7150837988826816,-0.6927710843373494,-0.7462686567164178,-0.7866108786610879,-0.7976190476190477,-0.8104089219330854,-0.8060836501901141,-0.8045977011494253,-0.8185053380782918,-0.8089887640449438,-0.8241379310344827,-0.7883817427385892,-0.8038461538461539,-0.8625336927223719,-0.843558282208589,-0.8477611940298507,-0.8473053892215568,-0.8449848024316109,-0.8559322033898304,-0.8421052631578947,-0.8235294117647058,-0.8,-0.7743362831858407,-0.7792207792207793,-0.7943548387096774,-0.7875,-0.8038461538461539,-0.7857142857142857
FSEA-L^C01,0.0726754042393985,0.0726754042393985,1.0,3.015093746300619e-07,0.1532071233010283,1.0,1.404592185228646,1.288485836552394e-07,1.7529388157089425e-07,1.2494326352209024,0.4214872297144578,5.0,0.9177423215463744,0.2747626278131335,5.007361780091691,0.955034270386399,-0.1073825503355704,-0.022950819672131,0.0456140350877192,0.1919999999999999,0.1078066914498141,0.1287878787878786,0.075812274368231,0.0955882352941175,0.1550387596899225,0.1967871485943773,0.0719424460431654,0.0240549828178693,-0.029315960912052,0.0955882352941175,0.0530035335689045,0.041958041958042,0.0915750915750914,0.0836363636363637,0.1505791505791507,0.3244444444444445,0.3545454545454545,0.2365145228215766,0.3303571428571428,0.3484162895927603,0.1825396825396825,0.2163265306122448,0.2956521739130435,0.2163265306122448,0.2844827586206897,0.3303571428571428,0.2680851063829788,0.3244444444444445,0.4607843137254901,0.336322869955157,0.041958041958042,0.2064777327935221,0.0955882352941175,0.2016129032258065,0.2016129032258065,0.2573839662447257,0.3796296296296295,0.3796296296296295,0.4123222748815167,0.5684210526315789,0.5851063829787235,0.482587064676617,0.6555555555555554,0.4326923076923077,0.5282051282051283
FSEC-L^I00,0.4175467168113362,0.4175467168113362,1.0,1.5471777376625708e-06,0.7861734007889839,1.0,1.526447538174186,8.854473137020135e-08,1.6094803115946075e-08,0.1740755923224072,7.827982373308151,5.0,1.2210347948318023,0.0813512699414048,3.4022381678254083,1.6665371069796109,-0.3272727272727274,0.0,0.0,0.0091743119266054,-0.0677966101694914,-0.043478260869565,-0.0833333333333332,-0.0833333333333332,-0.1269841269841268,-0.1199999999999998,-0.1791044776119402,-0.0265486725663715,-0.0517241379310343,0.0280373831775702,0.0091743119266054,0.0280373831775702,-0.009009009009009,-0.043478260869565,-0.0265486725663715,-0.043478260869565,-0.0598290598290597,-0.0909090909090908,-0.043478260869565,0.0891089108910891,0.0576923076923077,0.1827956989247312,0.3924050632911393,0.3414634146341464,0.2941176470588236,0.2222222222222223,0.170212765957447,0.2941176470588236,0.3580246913580247,0.1340206185567012,-0.0265486725663715,-0.0517241379310343,-0.0677966101694914,-0.0350877192982455,0.0185185185185186,0.2222222222222223,0.25,0.3095238095238097,0.2790697674418605,0.3095238095238097,0.2790697674418605,0.1458333333333334,0.3414634146341464,0.3414634146341464,0.375
FSET-L,0.040473591401461,0.040473591401461,2.0,9.81714503468347e-07,0.4988423831392428,1.0,2.8115079365079363,7.030365953224783e-08,1.6152694842486292e-07,0.6693868766015314,1.2422680412371128,2.0,0.2619047619047617,0.0850385776585038,20.856115107913663,0.9867769716855794,-0.135593220338983,-0.0732984293193717,0.0290697674418605,0.0114285714285713,0.0114285714285713,-0.0166666666666667,-0.0166666666666667,-0.0923076923076923,0.0114285714285713,0.0290697674418605,-0.0327868852459016,0.0411764705882353,-0.0056179775280899,0.0,-0.0327868852459016,-0.1237623762376237,-0.106060606060606,-0.078125,-0.0684210526315789,0.0114285714285713,0.0792682926829269,-0.0380434782608696,0.0535714285714286,0.0727272727272727,0.0,-0.0684210526315789,-0.0166666666666667,-0.0585106382978722,-0.0684210526315789,-0.0684210526315789,-0.0483870967741936,0.0172413793103447,0.1062499999999999,0.0792682926829269,-0.2168141592920353,-0.1650943396226415,-0.1954545454545455,-0.2168141592920353,-0.0585106382978722,-0.0274725274725274,0.0114285714285713,-0.0056179775280899,-0.0166666666666667,0.1273885350318471,0.1799999999999999,0.195945945945946,0.2123287671232876,0.2291666666666667,0.3014705882352939
FSEW-L,0.0933795331996653,0.0933795331996653,3.0,1.8723354848832786e-07,0.0951397063011261,1.0,1.7796896225250074,6.194323912569067e-08,2.9296293100414115e-09,0.374971505786078,0.5009921671018284,2.0,1.247396369324497,0.2697246953596192,203.34375,0.8434161505675495,-0.1530054644808743,0.0764705882352942,0.1226993865030676,0.3165467625899283,0.1582278481012657,0.1582278481012657,0.1656050955414012,0.14375,0.0701754385964912,0.1090909090909091,-0.026595744680851,-0.0757575757575756,-0.3510638297872339,-0.268,-0.1605504587155963,-0.1488372093023254,-0.1448598130841122,-0.1643835616438356,-0.1029411764705882,-0.0108108108108108,-0.0213903743315507,-0.0615384615384614,-0.0468749999999998,0.0397727272727272,-0.0108108108108108,0.0764705882352942,0.2448979591836735,0.2364864864864866,0.2364864864864866,0.1090909090909091,0.1730769230769231,0.2119205298013244,0.5123966942148761,0.3260869565217392,-0.026595744680851,-0.0108108108108108,-0.3247232472324722,-0.3711340206185567,-0.4019607843137255,-0.3247232472324722,-0.2709163346613544,-0.3120300751879699,-0.2823529411764705,-0.28515625,-0.2961538461538461,-0.2988505747126436,-0.2766798418972331,-0.3464285714285713,-0.3623693379790941
FSEY-L^I97,0.0518837399060239,0.0518837399060239,2.0,1.0693487973393864e-06,0.5433723354267039,1.0,1.3337188591519973,1.0043090990373657e-07,6.9313523016725434e-09,0.0726547194843902,1.2260638297872328,3.0,0.3247206865443779,0.2612458038045506,14.027797243634666,1.1950528144829862,-0.1443298969072165,0.1022727272727272,0.1829268292682926,0.2597402597402596,0.2278481012658226,0.2124999999999999,0.3287671232876712,0.3108108108108107,0.2933333333333332,0.3287671232876712,0.276315789473684,0.2435897435897436,0.3287671232876712,0.4057971014492754,0.3472222222222223,0.3472222222222223,0.3857142857142857,0.4696969696969695,0.5901639344262295,0.5901639344262295,0.4477611940298507,0.3661971830985915,0.4057971014492754,0.515625,0.4264705882352939,0.4477611940298507,0.5901639344262295,0.7636363636363634,0.732142857142857,0.6166666666666667,0.732142857142857,0.8301886792452828,0.94,0.2124999999999999,-0.0673076923076924,-0.010204081632653,-0.0761904761904762,-0.0202020202020202,-0.0582524271844661,0.3661971830985915,0.2933333333333332,0.2435897435897436,0.2124999999999999,0.564516129032258,0.564516129032258,0.732142857142857,0.8653846153846152,0.564516129032258,0.276315789473684
FSFF-L^I02,0.0001979391046165,-0.0001979391046165,5.0,4.2044934544226765e-07,0.2136445501505397,1.0,0.2748950415717696,6.763037616755911e-08,4.036286043620751e-09,0.674791569803087,-0.001807260936586,3.0,0.242323628680405,0.1262873680296195,18.73911265589859,0.5982912482795905,-0.2079646017699113,0.0180180180180178,0.0560747663551399,0.1709844559585491,0.046296296296296,-0.0044052863436124,-0.0300429184549357,0.0272727272727271,0.0414746543778801,0.0865384615384614,0.0319634703196345,-0.017391304347826,0.0813397129186601,0.102439024390244,0.1243781094527363,0.1957671957671958,0.2486187845303866,0.2282608695652173,0.3865030674846625,0.5066666666666666,0.458064516129032,0.5066666666666666,0.527027027027027,0.7936507936507935,0.5915492957746478,0.6142857142857143,0.5804195804195804,0.5586206896551724,0.6376811594202898,-0.5767790262172285,-0.5735849056603775,-0.5291666666666667,-0.5032967032967033,-0.5978647686832741,-0.6384000000000001,-0.635483870967742,-0.6406995230524642,-0.6136752136752137,-0.586837294332724,-0.5703422053231939,-0.5830258302583027,-0.5320910973084887,-0.494407158836689,-0.4619047619047619,-0.3875338753387534,-0.3756906077348066,-0.3615819209039549,-0.3808219178082191,-0.412987012987013
FSFM-L,0.2298084913283066,-0.2298084913283066,2.0,3.8273932438676084e-07,0.1944828114728483,1.0,1.4468827712577987,5.1827035101655646e-08,5.868011659138507e-08,0.9215537913391144,-6.095941896490428,4.0,1.181852885999738,0.1206566452408881,3.428830738135186,1.525869531050983,-0.1029900332225912,0.0168918918918918,0.2039999999999999,0.4541062801932367,0.2700421940928268,0.199203187250996,0.0168918918918918,0.0,-0.0766871165644171,-0.0878787878787878,-0.1068249258160238,-0.193029490616622,-0.0823170731707316,0.0033333333333331,-0.019543973941368,-0.1120943952802361,-0.1120943952802361,-0.1325648414985591,-0.3205417607223476,-0.2833333333333334,-0.2833333333333334,-0.3768115942028985,-0.3729166666666667,-0.3702928870292887,-0.3442265795206972,-0.2900943396226416,-0.20997375328084,-0.2120418848167539,-0.2078947368421052,-0.2549504950495049,-0.2711864406779661,-0.2676399026763991,-0.1951871657754011,-0.2764423076923078,-0.412109375,-0.3174603174603175,-0.3582089552238807,-0.3676470588235294,-0.2694174757281554,-0.2900943396226416,-0.2078947368421052,-0.3205417607223476,-0.2781774580335732,-0.1473087818696884,-0.1497175141242939,-0.1147058823529412,-0.0738461538461539,-0.1973333333333333,-0.6871101871101871
FSFV-L^B05,0.1329509214007637,-0.1329509214007637,1.0,3.0210510495091013e-07,0.1535098340503453,1.0,0.6056070838611012,9.677585943644808e-08,2.1703601272442482e-07,0.6302614249151007,-0.8563474387527834,5.0,0.2791809431528318,0.1440477065890699,97.0794453271703,0.7239908139659688,-0.0527950310559007,0.0254777070063694,0.0454545454545454,0.2196969696969697,0.1709090909090909,0.2931726907630521,0.2243346007604563,0.1338028169014085,0.1219512195121952,0.0,-0.125,-0.1701030927835051,-0.0955056179775281,-0.0473372781065087,-0.0584795321637425,-0.0747126436781608,-0.0693641618497109,-0.0271903323262839,-0.0212765957446807,0.0697674418604652,0.00625,-0.0152905198776758,-0.0612244897959183,-0.0557184750733137,-0.1055555555555555,-0.1367292225201072,-0.125,-0.0747126436781608,-0.0388059701492536,0.0287539936102236,0.0454545454545454,0.1298245614035087,0.0287539936102236,-0.0301204819277107,-0.1743589743589743,-0.172236503856041,-0.2259615384615384,-0.1297297297297297,-0.1344086021505376,-0.0445103857566765,-0.0557184750733137,0.0094043887147337,0.125874125874126,0.1970260223048328,0.2150943396226416,0.1298245614035087,-0.4350877192982456,-0.3924528301886791,-0.368627450980392
FSFX-L^K04,6.740483603773582e-05,6.740483603773582e-05,2.0,1.6902026395751789e-06,0.8588491967217902,1.0,1.2785506117777543,1.331522219478289e-07,1.1399259506761125e-08,0.0934592610548893,0.0025341130604288,6.0,1.0038346725189669,0.1128137737488028,2.2640893723357345,0.7256027331324544,-0.0595238095238094,0.0306748466257669,0.0769230769230768,0.0566037735849056,0.0120481927710842,-0.0117647058823529,0.0,0.0700636942675159,0.1052631578947367,0.0909090909090908,-0.0869565217391304,-0.1063829787234041,-0.1472081218274111,-0.134020618556701,-0.134020618556701,-0.1157894736842105,-0.111111111111111,-0.1063829787234041,-0.1157894736842105,0.0499999999999998,-0.1204188481675392,-0.2112676056338027,-0.2222222222222223,-0.5670103092783505,-0.3,-0.2533333333333334,-0.0614525139664805,-0.0614525139664805,-0.0561797752808989,-0.0819672131147541,-0.0614525139664805,0.0499999999999998,0.1748251748251748,-0.1384615384615385,-0.3777777777777779,-0.3538461538461539,-0.3890909090909091,-0.2789699570815451,-0.3660377358490566,-0.0869565217391304,-0.0232558139534884,0.1125827814569535,0.1351351351351351,0.1914893617021276,0.1428571428571428,-0.1804878048780487,0.3333333333333332,0.3023255813953487,0.3333333333333332
FSFY-L^H12,0.057838234138933,0.057838234138933,17.0,7.635463501015244e-07,0.3879837565567716,1.0,2.10541048323914,1.2359624034033965e-07,9.352041330849945e-08,0.5452504216467233,0.7951117670350217,4.0,1.0170689222390408,0.1333708868420895,6.209943273791929,0.6208784387763153,-0.1411764705882353,0.0059171597633136,-0.0957446808510638,0.0691823899371069,-0.0555555555555555,-0.0760869565217392,-0.1747572815533981,-0.2237442922374429,-0.2307692307692307,-0.1414141414141414,-0.2237442922374429,-0.2735042735042735,-0.2796610169491526,-0.205607476635514,-0.1943127962085308,-0.1787439613526569,-0.1904761904761905,-0.1981132075471698,-0.2376681614349776,-0.1747572815533981,-0.1237113402061855,-0.2444444444444444,-0.1943127962085308,-0.15,-0.2640692640692641,-0.2827004219409283,-0.15,-0.1866028708133971,-0.1052631578947368,-0.1904761904761905,-0.205607476635514,-0.2018779342723005,-0.065934065934066,-0.212962962962963,-0.5029239766081872,-0.4654088050314465,-0.4817073170731707,-0.4832826747720364,-0.4370860927152318,-0.4055944055944056,-0.3818181818181818,-0.3862815884476535,-0.3536121673003802,-0.3089430894308943,-0.2376681614349776,-0.2237442922374429,-0.3032786885245901,-0.3032786885245901,-0.3089430894308943
FSGG-L^F99,0.3745405947210157,0.3745405947210157,1.0,7.607369830675772e-07,0.3865562220328588,1.0,1.312644716778675,1.2338821062548818e-07,2.568278606805911e-09,0.0927157522057717,2.1393129770992365,5.0,0.990116902919749,0.1514496413779169,5.724240526150955,0.9005544935420351,-0.1102941176470588,0.0074074074074073,0.0074074074074073,-0.0285714285714284,-0.0285714285714284,0.0074074074074073,-0.0144927536231882,-0.074829931972789,-0.1168831168831168,-0.165644171779141,-0.2444444444444444,-0.2093023255813952,-0.2183908045977011,-0.2093023255813952,-0.195266272189349,-0.1225806451612903,-0.074829931972789,-0.0620689655172412,0.0225563909774435,-0.0144927536231882,-0.074829931972789,-0.0620689655172412,-0.0215827338129495,-0.0215827338129495,-0.0933333333333332,-0.081081081081081,0.0,-0.0422535211267603,0.0625,0.1826086956521742,0.2592592592592593,0.3076923076923077,0.5454545454545456,0.3877551020408165,0.1239669421487603,0.1724137931034484,0.1724137931034484,0.4315789473684213,0.3465346534653466,0.5813953488372094,0.6585365853658538,0.5454545454545456,0.63855421686747,0.4623655913978495,0.4315789473684213,0.1826086956521742,0.1623931623931624,0.1056910569105691,0.1056910569105691
FSGH-L^G03,0.1833508282485811,0.1833508282485811,1.0,1.9703728522700667e-06,1.0012131692327175,1.0,0.593962194105941,7.208642613681865e-08,1.1611010536336698e-08,1.3044531501440928,4.213110102156638,5.0,0.126452039005944,0.0270845464841975,6.62419567903865,0.4038568520768231,-0.046875,-0.0153846153846154,-0.0857142857142856,0.032258064516129,0.0,0.032258064516129,-0.111111111111111,-0.1351351351351351,-0.111111111111111,-0.0985915492957746,-0.189873417721519,-0.3043478260869565,-0.2727272727272727,-0.3043478260869565,-0.6424581005586592,-0.6342857142857143,-0.6404494382022472,-0.627906976744186,-0.6190476190476191,-0.5675675675675675,-0.5844155844155845,-0.6097560975609756,-0.539568345323741,-0.5151515151515151,-0.539568345323741,-0.539568345323741,-0.5223880597014925,-0.5076923076923077,-0.4666666666666667,-0.4710743801652892,-0.4621848739495797,-0.4074074074074074,-0.3663366336633663,-0.3535353535353535,-0.5923566878980893,-0.5870967741935484,-0.5816993464052287,-0.5675675675675675,-0.536231884057971,-0.518796992481203,-0.4621848739495797,-0.4576271186440678,-0.3962264150943396,-0.3191489361702126,-0.3191489361702126,-0.3118279569892473,-0.2470588235294117,-0.2967032967032967,-0.2888888888888888
FSGQ-L^F97,0.664730392587774,0.664730392587774,1.0,1.1712751792865737e-06,0.5951645816405084,1.0,1.7543349940154065,1.5750619759041302e-07,1.276154451467547e-07,0.2909602663093055,5.00333474486555,5.0,1.0757537007294042,0.242736832012273,5.949619025629184,0.9119799875942312,-0.1587301587301587,-0.0381679389312977,0.0327868852459016,-0.0381679389312977,-0.0526315789473684,-0.0597014925373134,-0.125,-0.0802919708029197,-0.015625,-0.0381679389312977,-0.1063829787234041,-0.16,-0.16,-0.1870967741935484,-0.2025316455696203,-0.28,-0.2025316455696203,-0.2269938650306747,-0.245508982035928,-0.1974522292993631,-0.2269938650306747,-0.1923076923076923,-0.1974522292993631,-0.1870967741935484,-0.2409638554216867,-0.2409638554216867,-0.2269938650306747,-0.2025316455696203,-0.2544378698224852,-0.3403141361256544,-0.413953488372093,-0.3571428571428571,-0.3038674033149171,-0.4056603773584906,-0.5190839694656488,-0.4836065573770491,-0.5190839694656488,-0.5153846153846153,-0.4638297872340425,-0.5097276264591439,-0.55,-0.5655172413793104,-0.5280898876404494,-0.496,-0.5418181818181818,-0.4857142857142857,-0.4272727272727273,-0.4638297872340425,-0.475
FSGT-L,0.697378277153558,0.697378277153558,1.0,7.232134050437297e-07,0.3674892213730982,1.0,1.4177777777777778,1.3021991726397144e-07,6.713780842304255e-08,0.4675732985960228,3.709163346613545,5.0,0.8453333333333333,0.1326899879372738,5.177285318559557,0.7838739600220326,-0.1666666666666667,0.0714285714285714,0.0465116279069768,0.1464968152866241,0.0344827586206897,0.0227272727272727,-0.027027027027027,-0.0109890109890109,-0.0109890109890109,-0.0476190476190475,-0.1705069124423962,-0.2070484581497796,-0.2682926829268293,-0.0721649484536082,-0.0816326530612244,-0.1387559808612439,-0.1387559808612439,-0.0909090909090908,-0.0999999999999999,0.0588235294117647,0.0227272727272727,-0.0526315789473683,-0.0526315789473683,-0.0721649484536082,-0.1304347826086955,-0.121951219512195,0.0344827586206897,-0.0769230769230768,-0.0109890109890109,-0.027027027027027,-0.0909090909090908,-0.0217391304347825,0.125,-0.0322580645161291,-0.3103448275862068,-0.3308550185873605,-0.28,-0.1666666666666667,-0.2139737991266375,-0.0624999999999998,-0.1549295774647886,0.0285714285714286,0.0112359550561798,0.139240506329114,0.139240506329114,0.3636363636363635,0.1764705882352941,0.2244897959183673,0.2080536912751678
FSHC-L,0.4360067937346669,0.4360067937346669,1.0,6.674574729973396e-07,0.3391577442298886,1.0,1.2630966239813737,1.6801134388501542e-07,9.565048788664857e-09,0.2062071970189734,1.6177006021565608,5.0,0.7572759022118742,0.1747996429180416,11.976148034971564,0.8759707518622396,-0.2272727272727273,0.0035087719298245,0.0035087719298245,0.0534069981583793,0.0772128060263654,-0.0434782608695653,-0.0638297872340426,-0.0272108843537415,-0.0017452006980803,-0.1563421828908555,-0.2142857142857143,-0.2228260869565218,-0.1372549019607843,-0.1398496240601504,-0.1500742942050521,-0.1746031746031746,-0.0789049919484702,0.0159857904085256,0.0895238095238095,0.1842650103519667,0.1602434077079106,0.1304347826086958,0.1439999999999999,0.1721311475409837,0.1602434077079106,0.16734693877551,0.2222222222222223,0.2222222222222223,0.2711111111111111,0.311926605504587,0.3619047619047617,0.4554707379134859,0.4742268041237112,0.2853932584269663,0.0895238095238095,0.0751879699248119,0.1106796116504853,0.2170212765957446,0.2999999999999998,-0.0789049919484702,-0.0992125984251968,-0.0052173913043478,0.0592592592592591,0.1745379876796713,0.1394422310756973,0.1215686274509804,0.0306306306306305,0.0214285714285713,0.0123893805309733
FSHK-L,0.6236211998923863,0.6236211998923863,1.0,4.4111574126215413e-07,0.224145845695496,1.0,1.7782805429864257,8.615835116567182e-08,1.6658961315142583e-06,2.584631886286502,3.787581699346405,5.0,1.0481767367580517,0.1076341794225925,6.129032258064516,0.7511106163280069,-0.0930232558139534,-0.0114942528735632,0.048780487804878,0.1025641025641024,0.1543624161073824,0.1700680272108843,0.1096774193548386,0.0,0.162162162162162,0.1944444444444444,0.048780487804878,-0.0282485875706215,0.0,0.0424242424242424,0.0,-0.0947368421052631,-0.7706666666666666,-0.7614424410540915,-0.7525179856115108,-0.7337461300309598,-0.7386018237082067,-0.7349768875192604,-0.7353846153846154,-0.7157024793388429,-0.730829420970266,-0.7389984825493172,-0.7337461300309598,-0.7221324717285945,-0.6950354609929078,-0.70446735395189,-0.703448275862069,-0.6861313868613139,-0.6607495069033531,-0.6861313868613139,-0.767253044654939,-0.7413533834586467,-0.742899850523169,-0.7278481012658228,-0.6971830985915493,-0.6587301587301587,-0.6401673640167365,-0.6409185803757829,-0.6539235412474849,-0.6236323851203501,-0.6211453744493391,-0.6143497757847534,-0.5388739946380697,-0.5261707988980716,-0.5195530726256983
