firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTO-L,0.1005687535790332,0.1005687535790332,3.0,0.1503745016109846,9.43474812773001e-07,0.7792831630751113,0.0283637039582694,1.0,3.6482459045133138,0.4500463827076326,1.08091641876506e-07,7.275113310170553e-09,0.1260154582787869,0.3802584795509913,68.94142512838052,0.4997815345240716,1.4447566464642208,-1.1393033121971723,-0.1352150155459021,1.2169671689989223,0.1656505054833743,0.054487202985359,-0.2210526315789474,-0.2883895131086142,-0.3949044585987261,-0.3770491803278688,-0.246031746031746,-0.3379790940766551,-0.3115942028985506,-0.1810344827586206,-0.2519685039370078,-0.2936802973977696,-0.3708609271523179,-0.3309859154929577,-0.3379790940766551,-0.2936802973977696,-0.2430278884462151,-0.2549019607843137,-0.2936802973977696,-0.1666666666666666,-0.0594059405940594,-0.0547263681592039,-0.0256410256410256,-0.0256410256410256,0.1728395061728393,0.165644171779141,0.0614525139664803,0.0614525139664803,0.2101910828025477,0.4285714285714284,0.165644171779141,0.2418300653594771,0.2418300653594771,0.3380281690140845,0.4179104477611939,0.4285714285714284,0.2418300653594771,0.2418300653594771,0.3103448275862068,0.25,0.2837837837837837,0.1728395061728393,0.0674157303370786,0.0555555555555555,0.1515151515151516,0.3669064748201438,0.3380281690140845,0.1309523809523809,0.1585365853658535,0.2666666666666666,0.1046511627906976
FTTP-L,0.1612126528347147,-0.1612126528347147,4.0,0.1059754948162111,2.627577542244617e-07,0.2170303765001693,0.0014105299922396,1.0,1.2405771730192834,-0.0029049547890838,5.681583856732872e-08,4.634263318678625e-09,0.1862770970782281,0.512938512365313,6.572875861266821,0.0489952597059337,0.1621395375055402,-0.0514233523788617,0.0369286148457577,-1.708985672264921,0.7078326834831967,0.0679995534302141,-0.0652818991097923,-0.0029585798816567,-0.0288184438040346,0.0941558441558441,0.1660899653979237,0.1196013289036546,0.1085526315789473,0.2961538461538462,0.3588709677419355,0.3215686274509806,0.3811475409836067,0.4401709401709404,1.1062499999999995,0.7106598984771575,0.5318181818181817,0.4716157205240174,0.4219409282700421,0.4977777777777779,0.4041666666666668,0.2716981132075473,0.3480000000000001,0.2716981132075473,0.306201550387597,0.3215686274509806,0.0766773162939298,0.3480000000000001,0.4977777777777779,0.5112107623318387,0.465217391304348,0.170138888888889,-0.0231884057971014,0.036923076923077,-0.375925925925926,-0.3700934579439251,-0.3927927927927928,-0.358095238095238,-0.3191919191919192,-0.2829787234042553,-0.2641921397379912,-0.2426966292134831,-0.2288329519450801,-0.2162790697674418,-0.1879518072289157,-0.1879518072289157,-0.1879518072289157,-0.2426966292134831,-0.2252873563218389,-0.2162790697674418,-0.1976190476190475
FTTQ-L^J99,0.0068542615911866,-0.0068542615911866,4.0,0.2776606403182151,2.556410226057053e-07,0.2111521600904266,0.0203718252579409,1.0,2.3818754304831247,0.1279135338345863,7.369303538908738e-08,2.7312571451776395e-09,0.1960133387166718,0.5192568152170616,-4.382308781758575,-0.0786401183771169,-0.0952067481529952,-0.1248838306144854,-0.1548161610060815,-0.0377222141928024,1.551936764078848,0.2186346225645423,-0.0267857142857143,-0.1641791044776118,-0.2028469750889678,-0.1515151515151515,-0.0705394190871369,-0.0857142857142857,-0.0132158590308368,0.0926829268292686,0.0980392156862746,0.0181818181818183,0.0090090090090089,0.1144278606965176,0.1666666666666667,0.2307692307692308,0.2240437158469945,0.2655367231638419,0.2513966480446927,0.4000000000000001,0.635036496350365,0.523809523809524,0.5135135135135136,0.5555555555555558,0.5555555555555558,0.4000000000000001,0.2444444444444444,0.3575757575757579,0.4358974358974359,0.6842105263157896,0.5774647887323945,0.4933333333333334,0.4933333333333334,0.523809523809524,0.696969696969697,0.7777777777777779,0.5886524822695038,0.5033557046979866,0.6231884057971018,0.8512396694214879,1.1132075471698113,1.1747572815533984,1.1747572815533984,1.1333333333333333,1.1960784313725492,1.666666666666667,1.604651162790698,1.488888888888889,1.488888888888889,1.4347826086956523,1.1960784313725492
FTTW-L^H06,0.0818225573560083,-0.0818225573560083,4.0,-0.0067157019507515,5.881156836062753e-07,0.4857667040710371,0.0495518722739454,1.0,0.3840399002493765,0.0021321961620469,4.8175433657109786e-08,2.905778649541708e-07,0.0329389190917812,8.839555207040753,-0.9824216085386585,-0.1682168985120138,-0.1564348931592587,0.2442904736613393,0.0899280575539568,-1.655844155844156,0.3765586034912718,0.0899280575539568,0.0015822784810126,-0.0623145400593472,-0.0246913580246913,0.0031746031746031,0.1490909090909091,0.0896551724137932,0.1326164874551971,0.1924528301886794,0.2950819672131148,0.4363636363636363,0.3620689655172415,0.4331065759637189,0.4462242562929062,0.4562211981566821,0.4528735632183909,0.4731934731934732,0.5528255528255528,0.5083532219570406,0.7653631284916202,0.5228915662650602,0.5721393034825872,0.7555555555555555,0.7173913043478262,0.6122448979591837,0.3920704845814979,0.4731934731934732,0.5119617224880384,0.6631578947368422,0.595959595959596,0.6000000000000001,0.6122448979591837,0.6587926509186353,0.6675461741424802,0.8698224852071008,0.8533724340175952,0.8057142857142858,0.7173913043478262,0.8425655976676385,0.7954545454545456,0.6763925729442972,0.8425655976676385,1.0387096774193547,1.0789473684210529,1.3407407407407406,1.3759398496240602,1.23321554770318,1.367041198501873,1.4881889763779528,1.2898550724637683
FTTX-L,0.0305031130749146,0.0305031130749146,3.0,0.1817385112559565,2.661850374056131e-07,0.2198612142098818,-0.0219067195185785,1.0,2.270570840833119,0.2746607040715511,6.596802114139842e-08,9.313396292008478e-10,0.0867338555074766,0.2546526207242962,-82.47645409057951,0.0403761564516207,0.0939204418855753,-0.1165842472822334,-0.1413522117302754,0.2,1.7361146824376446,0.0130713807630221,0.0126984126984126,-0.0337423312883434,-0.0707964601769912,-0.0597014925373134,0.0260586319218241,0.0161290322580645,0.1330935251798561,0.2162162162162162,0.1413043478260869,0.1013986013986014,0.1209964412811388,0.1710037174721188,0.2701612903225805,0.3695652173913044,0.3695652173913044,0.3876651982378853,0.4125560538116593,0.5671641791044777,0.875,0.8529411764705883,0.8529411764705883,0.875,0.9936708860759492,0.8529411764705883,0.8421052631578947,0.8,0.75,1.0454545454545454,0.932515337423313,0.9565217391304346,0.8975903614457832,0.8421052631578947,0.9565217391304346,0.932515337423313,0.8,0.7696629213483146,0.8313953488372092,0.8975903614457832,0.9936708860759492,0.9207317073170732,1.0588235294117645,0.9207317073170732,1.0454545454545454,1.2826086956521738,1.2340425531914896,1.1,1.0588235294117645,0.9090909090909092,0.7696629213483146
FTUF-L,0.0851736131580498,-0.0851736131580498,16.0,0.1347310664216858,3.591182428113753e-07,0.2966213791690877,0.0163459281388376,1.0,1.613782051282051,0.0718624921270241,7.037917037733735e-08,4.1214187033735325e-09,0.247225088721653,0.4062278708933141,4.263796235555008,-0.1358552860212152,-0.1803993586426087,0.1429743106847293,0.3328039396737459,-0.6987136086662151,1.1536826268969127,0.3328039396737459,-0.1121495327102805,-0.0854700854700853,-0.2014925373134328,-0.1954887218045112,-0.0775862068965516,-0.0932203389830507,-0.130081300813008,-0.0530973451327432,-0.0775862068965516,-0.1157024793388429,-0.5091743119266054,-0.4153005464480874,-0.3742690058479532,-0.3954802259887006,-0.3920454545454545,-0.3742690058479532,-0.398876404494382,-0.3515151515151514,-0.2569444444444444,-0.2189781021897811,-0.2189781021897811,-0.1574803149606298,-0.0614035087719296,-0.0854700854700853,-0.2357142857142856,-0.2074074074074073,-0.1008403361344536,-0.0092592592592593,-0.0695652173913041,-0.0446428571428572,-0.0092592592592593,0.0288461538461539,0.0490196078431373,0.0190476190476189,-0.1439999999999999,-0.1574803149606298,-0.2517482517482516,-0.2960526315789473,-0.3096774193548387,-0.2960526315789473,-0.277027027027027,-0.2818791946308724,-0.213235294117647,-0.1008403361344536,-0.2189781021897811,-0.2913907284768211,-0.2074074074074073,-0.2014925373134328,-0.2620689655172413
FTUN-L^I04,0.0368717044025769,0.0368717044025769,3.0,0.1836311202392227,2.454158037014348e-07,0.2027064222466836,-0.0002564477865326,1.0,0.6864085501109094,0.110777959729686,4.5317332689303575e-08,1.1549452392874248e-08,0.199699907418246,0.5426493369444196,11.6848082253603,-0.0050731624873229,-0.0469219531517057,-0.0067404639436894,0.1646048750393615,0.425390756774991,0.6344222625529341,0.1646048750393615,-0.0411663807890223,-0.0426929392446633,-0.026711185308848,0.0355239786856127,0.0580762250453721,0.071691176470588,0.0756457564575645,0.0917602996254682,0.0856610800744879,0.0836431226765799,0.194672131147541,0.2757111597374178,0.3815165876777251,0.4014423076923077,0.4359605911330051,0.4395061728395062,0.5221932114882506,0.6997084548104955,0.9965753424657536,1.0456140350877194,1.0971223021582737,0.9563758389261744,1.159259259259259,1.3134920634920637,0.8806451612903226,0.9114754098360658,1.0456140350877194,1.2423076923076923,0.976271186440678,1.1835205992509366,1.1355311355311355,1.0243055555555558,1.0971223021582737,1.104693140794224,0.8685897435897436,0.8218749999999999,0.8626198083067094,0.976271186440678,0.8928571428571428,0.8806451612903226,0.9965753424657536,0.8928571428571428,1.0673758865248226,1.4291666666666667,1.0971223021582737,1.0456140350877194,1.12,1.1753731343283582,1.0821428571428573
FTUP-L^D99,0.0569243681805464,-0.0569243681805464,5.0,0.1570244608947537,7.17020157319014e-07,0.5922381060093149,0.0007201337568159,1.0,0.9646447377419136,-0.1037433155080213,1.0077451163592613e-08,3.252769475858278e-10,0.2690698422915996,0.0290864345024621,329.359048099695,-0.2001927363587047,-0.2876232344891362,0.0800367866694672,-0.3222195360843185,-14.396226415094338,0.6750324830746084,0.2044275474238643,-0.203125,-0.0985915492957746,-0.1466666666666666,0.0,0.0158730158730158,0.0158730158730158,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.536231884057971,-0.539568345323741,-0.5259259259259259,-0.5076923076923077,-0.5076923076923077,-0.4234234234234234,-0.4666666666666667,-0.4434782608695652,-0.5,-0.4710743801652892,-0.4434782608695652,-0.5151515151515151,-0.5586206896551724,-0.536231884057971,-0.4482758620689654,-0.5114503816793894
FTUR-L,0.0839473026973026,0.0839473026973026,3.0,0.0769991408516914,3.195838373827136e-07,0.2639670930178857,-0.0066279378164456,1.0,2.060575779205329,0.6817464492372434,8.163699317981946e-08,1.4095909686908856e-09,0.1331355671189352,0.248963489740269,9.75321279676184,-0.0141688157891692,-0.0123400758138043,-0.0381757724788358,-0.0168648049734506,0.7317006802721079,1.1166785629312397,-0.0100076621163078,-0.0607287449392713,-0.1178571428571427,-0.1272084805653709,-0.1241134751773048,-0.0783582089552238,-0.1115107913669063,-0.0313725490196077,-0.0313725490196077,-0.0714285714285714,-0.088560885608856,-0.0851851851851851,0.0334728033472804,0.0929203539823011,0.1076233183856503,0.0739130434782611,0.0786026200873362,0.1650943396226416,0.3351351351351352,0.5341614906832299,0.5632911392405064,0.5732484076433122,0.5534591194968554,0.7272727272727275,0.54375,0.3646408839779005,0.3571428571428572,0.4529411764705884,0.4790419161676649,0.4879518072289159,0.50609756097561,0.4879518072289159,0.5632911392405064,0.5833333333333335,0.6466666666666667,0.3722222222222222,0.3351351351351352,0.3798882681564246,0.4790419161676649,0.4702380952380953,0.4277456647398845,0.3722222222222222,0.2864583333333335,0.3000000000000002,0.4114285714285715,0.2797927461139897,0.3876404494382024,0.4114285714285715,0.496969696969697,0.306878306878307
FTUV-L^G98,0.098093190540296,-0.098093190540296,3.0,-0.0574919011748175,2.543418106195007e-07,0.2100790482146163,-0.0054906663099828,1.0,1.420057306590258,0.20168664905507,5.9483338815721566e-08,4.850596773931714e-10,-0.088560165489247,0.1285855487408259,-15.43019845861092,0.0614979010746008,0.2714427457849254,-0.101436451817609,-0.2160467767129649,-0.8825018076644968,0.9995906672124438,-0.2160467767129649,-0.0101694915254237,0.0102739726027398,0.0314685314685316,0.2343096234309623,0.2995594713656389,0.3409090909090908,0.4974619289340103,0.5445026178010473,0.4750000000000001,0.745562130177515,0.8098159509202456,0.84375,0.7771084337349399,0.903225806451613,0.9155844155844156,0.891025641025641,0.8789808917197452,1.2348484848484849,1.7830188679245285,1.8365384615384617,2.172043010752688,1.864077669902913,1.6818181818181817,1.3600000000000003,1.1071428571428572,0.9666666666666668,0.9407894736842106,1.1851851851851851,0.7878787878787881,0.6388888888888888,0.5691489361702129,0.5526315789473686,0.6388888888888888,0.6857142857142857,0.282608695652174,0.0535714285714286,0.0727272727272727,0.0925925925925925,0.1216730038022815,0.1346153846153845,0.0,0.0172413793103449,0.0350877192982457,0.0925925925925925,0.0172413793103449,0.0350877192982457,-0.1194029850746268,-0.1194029850746268,-0.1571428571428571
FTUZ-L^C00,0.0176534775265671,-0.0176534775265671,2.0,0.0336249664315697,5.096275342976687e-07,0.4209377415708599,-0.0076617553706435,1.0,2.7149120782757183,0.0511035434089146,6.43631140676962e-08,2.063118925133013e-09,0.0351938488501929,0.2646113571138495,19.50368754215034,0.021144210349719,0.0399550768798985,-0.0589458212013958,-0.0211504300374445,-0.2062023055690859,2.271288134028707,-0.0211504300374445,-0.0372208436724567,-0.0194647201946471,-0.0539906103286383,0.0689655172413794,0.1352112676056338,0.2102102102102103,0.1613832853025936,0.1818181818181818,0.1681159420289855,0.2102102102102103,0.1958456973293769,0.3344370860927153,0.3707482993197279,0.3169934640522875,0.2515527950310559,0.2476780185758513,0.2633228840125392,0.4816176470588236,0.7521739130434786,0.9658536585365856,0.8571428571428574,0.6861924686192469,0.7831858407079648,0.55,0.2515527950310559,0.2593749999999999,0.3084415584415585,0.55,0.4870848708487085,0.4341637010676158,0.4392857142857145,0.2175226586102718,0.5265151515151516,0.4654545454545455,0.2515527950310559,0.1715116279069768,0.1481481481481483,0.1352112676056338,0.0921409214092141,0.0661375661375662,-0.0242130750605326,-0.0242130750605326,-0.3712948517940717,-0.3447154471544715,-0.35828025477707,-0.3780864197530864,-0.3551999999999999,-0.3531300160513644,-0.3780864197530864
FTVA-L,0.0074475567876205,-0.0074475567876205,4.0,-0.0414894048053158,5.503011676123044e-07,0.4545329973149183,0.0001346331738881,1.0,1.3209606986899562,-0.2297064963772566,8.536357689705415e-08,1.1346103092843482e-09,0.1842510433126697,0.1260769086069897,-8.959630944031177,-0.3764330716162386,-0.4478120887987281,-0.211101673049874,-0.3829944956232912,-0.0924974306269276,0.7748362445414846,-0.2460711441465357,-0.0909090909090909,-0.1791044776119402,-0.2567567567567567,-0.2028985507246375,0.0,-0.0517241379310343,0.0185185185185186,-0.0350877192982455,-0.0677966101694914,0.0,0.0784313725490197,0.2222222222222223,0.2790697674418605,-0.0677966101694914,-0.1129032258064515,-0.1538461538461538,-0.1791044776119402,-0.0350877192982455,0.0,-0.0178571428571429,-0.0178571428571429,0.0185185185185186,0.1956521739130434,0.0784313725490197,-0.140625,-0.1538461538461538,-0.0833333333333332,0.1,-0.0517241379310343,-0.0350877192982455,-0.0677966101694914,-0.1791044776119402,-0.140625,0.0784313725490197,-0.1538461538461538,-0.2857142857142857,-0.3209876543209876,-0.1538461538461538,-0.1269841269841268,-0.2857142857142857,-0.2142857142857142,-0.2666666666666666,-0.3529411764705882,-0.3373493975903613,-0.2948717948717948,-0.5491803278688524,-0.5175438596491228,-0.4711538461538461,-0.5338983050847457
FTVC-L^C99,0.0582019057184541,-0.0582019057184541,4.0,0.1554518732795221,5.31700317266408e-07,0.43916922787752,-0.0031794110172269,1.0,1.2753714275738055,0.061687676440171,7.491733619444546e-08,9.828513013661404e-09,0.1190780572015117,0.1975463920446828,2.746112540018226,0.063018437441723,0.0948877025558653,-0.2591057234001131,0.03739911403809,-1.255979073243647,0.918032786885246,-0.165183565036753,-0.0608108108108108,-0.0573248407643313,-0.1137724550898203,-0.0512820512820513,0.0277777777777779,0.0206896551724138,0.0206896551724138,0.0206896551724138,0.0277777777777779,0.0068027210884353,0.1472868217054264,0.1472868217054264,0.2333333333333334,0.2758620689655173,0.1839999999999999,0.1746031746031746,0.1653543307086613,0.3333333333333332,0.4230769230769229,0.510204081632653,0.6086956521739129,0.6818181818181819,0.494949494949495,0.3454545454545452,0.1472868217054264,0.0962962962962961,0.0277777777777779,0.1212121212121211,0.0724637681159421,0.0496453900709219,-0.0512820512820513,0.0571428571428571,0.0962962962962961,0.0647482014388489,-0.1242603550295857,-0.1685393258426966,-0.1395348837209302,-0.1345029239766081,-0.0920245398773005,-0.1542857142857142,-0.2,-0.248730964467005,-0.2562814070351759,-0.097560975609756,-0.2127659574468084,-0.2331606217616579,-0.2,-0.1777777777777778,-0.2169312169312168
FTVF-L,0.0715207958514128,-0.0715207958514128,10.0,0.0061997070001486,7.762723964694236e-07,0.6411787578627561,-0.0065930030820586,1.0,1.4901681390709602,0.0133003183586841,8.511734962334915e-08,9.521583651016634e-10,0.0398734580352024,0.1020434583053181,-16.082743311282645,0.0534194451713033,0.0420823548497832,-0.0084883545498151,-0.0276381440023919,-1.0757720471187515,0.6848104873183242,-0.0276381440023919,-0.0281690140845071,-0.1125,-0.2111111111111111,-0.1744186046511627,-0.1125,-0.1839080459770115,-0.2111111111111111,-0.2111111111111111,-0.1744186046511627,-0.1647058823529411,-0.1547619047619047,0.0597014925373133,0.2033898305084744,0.2678571428571425,0.2909090909090908,0.4199999999999999,0.2909090909090908,0.5777777777777777,0.7317073170731707,0.543478260869565,0.4791666666666667,0.4199999999999999,0.392156862745098,0.3396226415094339,0.0923076923076922,0.0,0.0142857142857142,0.1451612903225805,0.0923076923076922,-0.0657894736842106,-0.1234567901234569,-0.1839080459770115,-0.2282608695652175,-0.2680412371134021,-0.297029702970297,-0.297029702970297,-0.297029702970297,-0.3106796116504855,-0.3173076923076924,-0.3364485981308411,-0.3364485981308411,-0.3486238532110093,-0.3425925925925926,-0.3364485981308411,-0.3603603603603604,-0.3983050847457627,-0.3364485981308411,-0.3545454545454546,-0.3660714285714287
FTVI-L^I00,0.0707041209439197,-0.0707041209439197,3.0,-0.0905269479057199,4.434651901192735e-06,3.662895409514237,0.3334531247095774,1.0,3.779046846011132,-0.1890628019323671,-1.0583100317029318e-06,3.1001621664739603e-10,-0.110011366804641,0.0261681707657249,-5.0161411937102764,-0.3382810581204306,0.1635527937783431,-1.4893615080724447,-0.3649177748955582,-0.6285571642536204,0.2989911873840443,-0.4325765393876849,-0.3793103448275862,-0.2926829268292683,-0.4727272727272728,-0.3958333333333333,-0.2926829268292683,-0.3555555555555556,-0.2926829268292683,-0.3958333333333333,-0.462962962962963,-0.5245901639344263,-0.546875,-0.5245901639344263,-0.5,-0.5606060606060607,-0.6133333333333333,-0.6506024096385542,-0.6914893617021276,-0.6777777777777778,-0.6027397260273972,-0.6081081081081081,-0.5606060606060607,-0.546875,-0.4727272727272728,-0.5166666666666666,-0.5671641791044777,-0.5972222222222222,-0.5396825396825398,-0.4081632653061224,-0.6133333333333333,-0.6375000000000001,-0.6506024096385542,-0.618421052631579,-0.6375000000000001,-0.6419753086419754,-0.6947368421052631,-0.6375000000000001,-0.6588235294117647,-0.6881720430107527,-0.7433628318584071,-0.786764705882353,-0.7898550724637681,-0.7583333333333333,-0.768,-0.7184466019417476,-0.7010309278350515,-0.7819548872180452,-0.7835820895522388,-0.7603305785123967,-0.8220858895705522
FTVJ-L^D08,0.0748458216404241,0.0748458216404241,3.0,0.0325500375708724,4.46393068586277e-07,0.3687078846761067,0.0386677583681942,1.0,2.244738096859887,0.1280357090417878,6.8017041898198e-08,8.644657810027454e-10,0.080623676480634,0.237955697729983,-3.5985712164219663,0.0832815691313882,0.0623477085489357,-0.0330570138559235,-0.0006888901459112,0.7609772766102851,1.4302840405966897,0.1121080256605804,-0.0370370370370369,-0.0878378378378379,-0.0898876404494383,-0.0470588235294118,-0.0581395348837209,-0.0581395348837209,-0.0311004784688995,-0.0357142857142858,-0.0646651270207853,-0.0857787810383746,-0.0795454545454547,-0.0689655172413792,-0.1,-0.1382978723404255,-0.15625,-0.1382978723404255,-0.0753424657534246,-0.0121951219512195,0.0799999999999998,0.0799999999999998,0.0945945945945945,0.0657894736842106,0.2272727272727273,0.1911764705882352,-0.0240963855421687,-0.0121951219512195,0.0519480519480519,0.0945945945945945,-0.0492957746478873,0.0384615384615385,-0.0121951219512195,-0.0581395348837209,-0.0121951219512195,-0.0357142857142858,-0.1098901098901099,-0.1346153846153845,-0.1700819672131147,-0.0939597315436241,-0.0357142857142858,-0.0240963855421687,-0.0121951219512195,0.0074626865671643,0.0799999999999998,0.1637931034482758,0.157142857142857,0.1739130434782607,0.2089552238805969,0.2272727272727273,0.2272727272727273
FTVK-L^H05,0.040416914417357,-0.040416914417357,3.0,-0.0417812099424869,1.95605396531636e-06,1.6156445308350766,0.1081511568428731,1.0,0.7291453358434895,-0.2979256867493456,-1.4730974499699712e-07,1.0151655155130612e-08,-0.0177369120438175,0.162300208544952,-5.940388044656848,-0.2710991550983486,-0.2679886106479537,0.2544328248313845,0.169800538415461,-1.7531806615776095,0.6989133665818937,0.169800538415461,-0.1515151515151515,-0.2142857142857142,-0.2978723404255318,-0.2325581395348837,0.1,0.03125,-0.0833333333333332,-0.2826086956521739,-0.3773584905660377,-0.5074626865671642,-0.5416666666666666,-0.5352112676056338,-0.5769230769230769,-0.554054054054054,-0.6024096385542168,-0.6333333333333333,-0.6071428571428571,-0.554054054054054,-0.56,-0.611764705882353,-0.5875,-0.5769230769230769,-0.6333333333333333,-0.5769230769230769,-0.6666666666666666,-0.6413043478260869,-0.625,-0.6162790697674418,-0.625,-0.65625,-0.6826923076923077,-0.6886792452830188,-0.6826923076923077,-0.6886792452830188,-0.6944444444444444,-0.7130434782608696,-0.7027027027027027,-0.7027027027027027,-0.7203389830508474,-0.7203389830508474,-0.736,-0.7421875,-0.7203389830508474,-0.7155172413793103,-0.7295081967213115,-0.7785234899328859,-0.7179487179487178,-0.7079646017699115,-0.736
FTVM-L^L00,0.0237523092021706,-0.0237523092021706,3.0,-0.0805518330372632,2.2845728988062123e-07,0.1886991757230647,0.000378348236225,1.0,1.5438025220706464,2.470227541371158,-2.475565975118391e-08,9.760953506555805e-08,-0.0195579379672627,0.5685630101505355,5.168176707493284,7.02669483167586e-05,-0.0170898894295952,0.0834902466629332,-0.1410202119498966,-1.293320235756384,0.7650247251913802,-0.1555346111554576,0.0441176470588233,-0.081081081081081,-0.2527472527472527,-0.2916666666666666,-0.1052631578947368,-0.1392405063291139,0.1147540983606558,0.1525423728813559,0.1333333333333335,-0.0144927536231882,-0.0684931506849314,0.1333333333333335,0.4782608695652175,0.2830188679245282,0.1724137931034484,0.1333333333333335,0.0967741935483872,0.1525423728813559,0.9428571428571432,0.9428571428571432,-0.1168831168831168,-0.313131313131313,-0.3267326732673267,-0.5342465753424657,-0.6114285714285714,-0.6402116402116402,-0.6284153005464481,-0.6,-0.6069364161849711,-0.5952380952380951,-0.6263736263736264,-0.6494845360824741,-0.6304347826086956,-0.6136363636363635,-0.6548223350253807,-0.6923076923076923,-0.6666666666666666,-0.6222222222222222,-0.6304347826086956,-0.6807511737089201,-0.6936936936936937,-0.6851851851851851,-0.6909090909090909,-0.6382978723404256,-0.6530612244897959,-0.6923076923076923,-0.6977777777777778,-0.6666666666666666,-0.7545126353790613
FTVN-L^J00,0.1162028424263133,-0.1162028424263133,4.0,-0.0129507619574511,1.1833720490687476e-06,0.9774314067617248,0.0150823350653153,1.0,2.69930535731278,-0.0012555803571429,6.884683034461984e-08,1.360421970256237e-09,-0.0334708042045968,0.0669154450844243,11.742355657279504,0.0441455241990228,0.1387791065825045,0.0410741731201598,-0.3063304977586022,-2.755702280912365,1.577600152250452,-0.017549124913123,-0.3032786885245901,-0.1127272727272727,-0.1468531468531468,-0.1062271062271063,-0.0121457489878543,-0.0895522388059701,-0.0722433460076045,-0.1408450704225351,-0.1893687707641195,-0.2759643916913947,-0.2927536231884058,-0.3126760563380282,-0.3645833333333333,-0.3387533875338753,-0.2988505747126436,-0.2947976878612717,-0.2583586626139817,-0.2253968253968253,-0.1468531468531468,-0.1527777777777778,-0.1527777777777778,-0.143859649122807,-0.1527777777777778,-0.2327044025157233,-0.2398753894080997,-0.2398753894080997,-0.2077922077922078,-0.1999999999999999,-0.2179487179487179,-0.2302839116719243,-0.3493333333333334,-0.3405405405405406,-0.3315068493150684,-0.3405405405405406,-0.39,-0.4231678486997636,-0.4120481927710844,-0.4364896073903003,-0.4775160599571735,-0.4863157894736842,-0.4916666666666667,-0.4808510638297872,-0.4695652173913043,-0.4454545454545455,-0.4916666666666667,-0.5168316831683168,-0.5187376725838264,-0.494824016563147,-0.483050847457627
FTWC-L^B06,0.2450389113491675,-0.2450389113491675,4.0,-0.1937509460750283,2.586861582893057e-06,2.136673549163853,0.0333567762319708,1.0,2.88573551859886,0.0438497432510174,-2.81940507886295e-07,6.1043946412286484e-09,-0.0784263575197958,0.1047390024158769,-6.78553949474228,-0.5109241175712699,-0.5028633335351591,-0.4190824606932429,-0.0440556939776138,-3.970128289165652,1.9010203261830163,-0.2299811222611205,-0.1857142857142857,-0.2473118279569893,-0.4166666666666666,-0.396551724137931,-0.2783505154639175,-0.306930693069307,-0.3636363636363637,-0.3,-0.3333333333333333,-0.4017094017094017,-0.527027027027027,-0.5,-0.5035460992907801,-0.5035460992907801,-0.5454545454545454,-0.5808383233532934,-0.631578947368421,-0.6354166666666667,-0.5857988165680473,-0.5977011494252874,-0.6111111111111112,-0.5930232558139534,-0.5238095238095238,-0.5757575757575757,-0.65,-0.641025641025641,-0.5541401273885351,-0.4696969696969697,-0.6067415730337079,-0.6236559139784947,-0.6534653465346535,-0.6682464454976303,-0.6428571428571428,-0.6000000000000001,-0.6650717703349283,-0.675925925925926,-0.6860986547085202,-0.6982758620689655,-0.7083333333333333,-0.7338403041825095,-0.7445255474452555,-0.7388059701492538,-0.7286821705426356,-0.6585365853658536,-0.696969696969697,-0.7107438016528926,-0.6744186046511629,-0.6568627450980393,-0.7142857142857143
