firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDAJ-L,8.0,0.207309766327142,5.056058356056899e-07,0.0763079971463746,0.0591122139509236,0.223157894736842,1.0307823960669262,-0.0023600052663738,1.0,0.3051224944320714,9.828827890685125e-08,0.0307636626854844,1.0989296998359306e-07,7.5121868179867e-07,0.1574166389719728,5.0,1.2581858334778635,-0.000570507783552,0.0710050134912402,0.0714756017265343,-0.004237288135593,-0.1127819548872181,-0.1571428571428571,-0.2107023411371238,-0.0327868852459016,-0.1060606060606061,1.3366336633663365,-0.1094339622641509,-0.1748251748251748,-0.1418181818181818,1.2692307692307692,-0.056,-0.0634920634920636,0.0260869565217392,0.0442477876106195,0.2356020942408376,1.3137254901960782,0.0488888888888887,1.29126213592233,0.1184834123222748,0.0727272727272725,1.2692307692307692,0.2421052631578948,0.2826086956521738,0.388235294117647,0.3485714285714285,0.2967032967032965,1.3366336633663365,1.3366336633663365,1.4329896907216493,0.4216867469879517,1.5106382978723405,0.6503496503496504,0.6054421768707483,1.593406593406593,0.5128205128205128,1.4081632653061225,0.2040816326530612,1.29126213592233,1.2692307692307692,1.2692307692307692,1.2264150943396226,-0.1833910034602076,1.1851851851851851,-0.0125523012552302,-0.0817120622568093,0.0488888888888887,1.145454545454545,1.017094017094017
BDBL-L^I07,14.0,-0.1070047070885957,-1.167286076867295e-06,-0.1761713499922072,0.0582665695557174,-0.0352865697177074,1.3783272414977767,0.2826574749574564,1.0,0.3066971080669712,-2.260469543147208e-07,-0.1149736569993448,3.06459954361339e-07,3.178480783176214e-06,-0.0002851033499644,4.0,0.7984031594653964,-0.01765030479711,-0.0203663122167312,-0.0848954241029669,-0.1999999999999998,0.0071942446043165,-0.1250000000000001,-0.2631578947368421,-0.1764705882352941,-0.2045454545454545,-0.326923076923077,-0.4736842105263158,-0.4736842105263158,-0.5364238410596027,-0.6132596685082874,-0.5569620253164558,-0.5652173913043479,-0.607843137254902,-0.5541401273885351,-0.5,-0.4285714285714286,-0.6593673965936739,-0.6796338672768879,-0.6666666666666667,-0.6825396825396826,-0.6853932584269663,-0.6860986547085202,-0.7083333333333333,-0.717741935483871,-0.7454545454545455,-0.75,-0.727626459143969,-0.7297297297297297,-0.7832817337461301,-0.7777777777777778,-0.7941176470588236,-0.7701149425287357,-0.7723577235772359,-0.7878787878787878,-0.7938144329896908,-0.8128342245989305,-0.7697368421052632,-0.7348484848484849,-0.7137014314928425,-0.6781609195402298,-0.7358490566037736,-0.7388059701492538,-0.7307692307692308,-0.6818181818181819,-0.7358490566037736,-0.6956521739130435,-0.6839729119638827,-0.6401028277634961
BDCK-L^L08,14.0,-0.0271580989330746,1.4481941822175505e-06,0.2185670926674913,0.0844965104685942,0.1961400359066427,1.7697770063532543,-0.0299720605645655,1.0,-0.0279269602577872,1.3521813082583754e-07,-0.1283185840707915,1.644693558958045e-08,1.7586358080188817e-06,-0.0265721877767936,4.0,0.1130654155200458,0.3043507214206437,0.0690566037735849,0.0690566037735849,-0.0705882352941176,0.1184210526315789,0.1643835616438356,0.1038961038961039,0.0,-0.1584158415841584,-0.15,-0.2376681614349776,3.999999999999999,-0.2342342342342342,3.999999999999999,-0.1282051282051282,-0.0860215053763441,-0.1052631578947368,-0.1414141414141414,-0.1584158415841584,3.999999999999999,-0.2608695652173912,-0.216589861751152,3.999999999999999,-0.3703703703703704,3.999999999999999,-0.216589861751152,3.8571428571428577,-0.2093023255813954,3.8571428571428577,-0.0340909090909091,-0.0810810810810811,3.8571428571428577,3.999999999999999,-0.0957446808510638,3.8571428571428577,-0.0555555555555555,3.999999999999999,-0.1666666666666667,-0.2916666666666666,-0.3145161290322581,-0.1707317073170731,-0.0860215053763441,-0.1981132075471698,-0.2857142857142857,-0.3461538461538461,-0.2703862660944206,-0.2640692640692641,-0.1584158415841584,-0.2543859649122806,-0.1904761904761905,3.999999999999999,-0.2672413793103447
BDIM-L^C23,25.0,0.0888506774126747,2.812453268503949e-07,0.042446637454296,0.1630389834724235,0.3026626747571418,0.8363578199617312,-0.159964404026207,1.0,0.1709283555040658,7.827141134053069e-08,-0.160809165096827,9.06293156393097e-08,4.835373938026163e-07,0.0442555433665667,5.0,2.8817075310485447,0.1210663133713007,-0.4789905788865887,0.3200324854387684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0859686828369665,-0.0103058510638297,-0.0699781318338018,-0.0746036680136773,-0.1166172106824926,-0.2214958158995816,-0.0667711598746081,0.145,0.0724063400576369,0.2261120263591431,0.0467651195499296,0.2052631578947368,0.2988656195462478,0.2042880258899677
BDLO-L,15.0,0.0155376189103488,1.2570278930686265e-06,0.1897155335683285,0.0214028215390729,0.1788743253662297,0.6258452085123098,-0.2796593892228532,1.0,0.054144527098831,9.656285644622145e-08,-0.0238275719046259,1.64901704085821e-07,9.708875651741802e-07,-0.0304966782663714,5.0,1.4277523034234632,0.0401478185422627,0.3805508236015031,-0.1093183736285558,0.0831643002028397,-0.0887245841035121,-0.1117117117117116,-0.0970695970695971,-0.0445736434108527,-0.1133093525179855,-0.0445736434108527,-0.1700336700336701,-0.2236220472440945,-0.2696296296296296,-0.2415384615384616,-0.2211690363349131,-0.1783333333333333,-0.1020036429872496,-0.0870370370370371,-0.064516129032258,0.0422832980972514,-0.1851239669421488,-0.2356589147286822,-0.2802919708029197,-0.2473282442748091,-0.1117117117117116,-0.1411149825783972,-0.2320872274143303,-0.1615646258503401,-0.1036363636363636,-0.0819366852886406,-0.0445736434108527,0.1179138321995463,0.0185950413223139,-0.071563088512241,-0.1601362862010221,-0.1149012567324956,-0.1426086956521739,-0.1686340640809444,-0.0767790262172285,0.0061224489795916,-0.2124600638977636,-0.1864686468646864,-0.2391975308641976,-0.3346828609986505,-0.4081632653061224,-0.432681242807825,-0.5030241935483871,-0.5637168141592921,-0.5331439393939394,-0.4848484848484848,-0.4485458612975391,-0.4540420819490587
BDRV-L,19.0,-0.0020883710705649,1.0303379416282642e-06,0.1555026053356064,0.0332635752836215,0.2060863411181882,0.4069686841274554,-0.0317451637785889,1.0,-0.0152321526885667,8.774961597542242e-08,-0.0097925950376763,6.694967213138161e-07,6.84331797235023e-07,0.0179948586118251,4.0,4.711389202429052,-0.1147560404441138,-0.1036449293330027,-0.1036449293330027,0.1406844106463878,0.047808764940239,-0.0573476702508961,0.0213592233009707,-0.0094161958568738,-0.1144781144781146,-0.1023890784982936,-0.2149253731343283,-0.3106159895150721,-0.3023872679045093,-0.2958500669344043,-0.2591549295774648,-0.280437756497948,-0.2264705882352941,-0.2409812409812409,-0.1488673139158576,-0.1419249592169658,-0.2882273342354533,-0.2694444444444445,-0.2939597315436242,-0.3239074550128535,-0.3060686015831134,-0.2464183381088825,-0.2653631284916201,-0.2891891891891892,-0.2784636488340192,-0.2833787465940054,-0.2309941520467836,-0.2149253731343283,-0.2309941520467836,-0.2376811594202899,-0.2744827586206897,-0.2684283727399166,-0.2996005326231691,4.479166666666667,4.479166666666667,4.479166666666667,-0.3168831168831169,4.595744680851064,4.595744680851064,4.595744680851064,4.479166666666667,4.479166666666667,4.536842105263158,4.536842105263158,-0.4616171954964175,4.536842105263158,4.595744680851064,4.595744680851064
BFQK-L,14.0,-0.0427396163904218,1.0358404497772404e-06,0.1563330652444146,0.0150640916581194,0.0019116964206324,0.0302600939471741,0.6095424717341497,1.0,-0.2162373145979703,-2.05998814547333e-07,-2.3774032575179434e-05,3.938518896769883e-06,3.4167259138718e-05,-0.0362412331331787,2.0,5.26102182714028,0.72444848384698,-0.2755515161530199,-0.2755515161530199,-0.0454545454545453,-0.1930501930501931,-0.346875,-0.3509316770186336,2.1194029850746263,-0.4210526315789473,-0.4328358208955224,2.0510948905109485,2.542372881355932,2.4833333333333334,1.923076923076923,-0.5641293013555788,-0.5992329817833173,-0.573469387755102,2.398373983739837,2.4262295081967213,-0.5677352637021718,-0.6220614828209765,-0.6147465437788018,-0.6679904686258935,-0.6615384615384616,-0.6629032258064517,-0.6336546888694128,-0.651085141903172,-0.6451612903225806,-0.6570959803117309,-0.6213768115942029,-0.5623036649214661,-0.5303370786516854,-0.4914841849148419,-0.4336043360433604,-0.4463576158940397,-0.5381215469613261,-0.4289617486338798,-0.5122520420070011,-0.4120956399437413,-0.4186369958275383,-0.5777777777777778,-0.6089803554724041,-0.6415094339622642,-0.6133209990749307,-0.5969141755062681,-0.5980769230769232,-0.65625,-0.6801836266258607,-0.7022792022792023,-0.6747081712062257,-0.6478517270429655,-0.6531120331950209
BFQL-L^K03,14.0,-0.1021077015111183,3.6068253626953e-05,5.443560973822892,0.0743586253460445,0.0942118949348109,0.0598322205508379,0.0272022543724482,1.0,-0.1093158769240337,1.7917723829444522e-06,0.0278954426307787,2.710127912462249e-09,1.839075339482329e-05,-0.095303886198065,2.0,0.0533081597679445,-0.0438066604380125,-0.1721728426610614,-0.1721728426610614,0.0,0.0,0.0,-0.0141268975376686,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.0791531230782744,-0.1570160200733449,-0.1570160200733449,-0.1570160200733449,0.0234529086683981,0.0234529086683981,-0.1579099585462257,-0.1579099585462257,-0.173565447750603,-0.1483172725352226,-0.1162484823957911,-0.1554538569379764,-0.1287362436413205,-0.1224339439402565,0.0608882231488605,-0.0682169715718171,-0.0480947364597333,-0.0580348316828123,0.0023907430429377,0.2407964203698005,0.322749987380748,0.322749987380748,0.322749987380748,0.2098337950138504,0.2098337950138504,0.2098337950138504,0.2098337950138504,0.1329687196005102,0.1342682768471628,0.1342682768471628,0.0533826426015999,0.0823145547662316,0.0823145547662316,0.2927653486593817,0.1608487640648532,0.321482602118003,0.6399649540021279,0.6399649540021279
BFQZ-L^I03,14.0,-0.034432354335508,-5.313507244941334e-07,-0.0801935158043617,0.0931923524288812,0.0315877675428237,0.0113958683885976,-6.395106021986199,1.0,-0.7892666037141958,1.9198467551177127e-06,-0.0078271480870001,5.421256773902573e-13,6.836090960259887e-05,-0.060564417177914,2.0,0.0022796979393469,-0.5046444342926755,-0.5046444342926755,-0.5046444342926755,21.5,0.0,0.0,-0.2,-0.2,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.0,0.0,0.0,-0.2,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.4285714285714286,-0.5,-0.6000000000000001,-0.5,-0.5,-0.5,-0.5,-0.6000000000000001,-0.5,-0.5555555555555556,-0.6000000000000001,-0.6363636363636364,-0.7333333333333334,-0.75,-0.7777777777777778,-0.7894736842105263,-0.8,-0.8,-0.8666666666666667,-0.8888888888888888,-0.8571428571428572,-0.8823529411764706,-0.875,-0.9344262295081968,-0.9285714285714286,-0.9285714285714286,-0.9272727272727272,-0.9,-0.9,-0.8888888888888888,-0.8947368421052632,-0.9
BFTY-L^H05,14.0,0.0427478204164265,1.374665755888462e-06,0.2074698968849782,0.0144252174586714,0.024914183036635,0.0693276846799224,0.0776813041653585,1.0,-0.0340563291025724,1.3273561979207774e-07,0.0128693475345621,1.721657704006054e-09,7.73971776292011e-06,0.0576823800798072,2.0,0.2126537067147471,0.3764043655323562,-0.4646354320291806,-0.4646354320291806,-0.0820895522388059,0.0151515151515151,-0.1066666666666665,0.046875,0.0151515151515151,-0.1410256410256409,-0.0821917808219176,-0.2637362637362637,-0.3796296296296296,-0.3909090909090909,-0.4369747899159663,-0.4017857142857143,-0.4416666666666666,-0.4070796460176989,-0.3963963963963964,-0.3526570048309178,-0.3679245283018868,-0.4765625,-0.4765625,-0.4846153846153845,-0.5620915032679739,-0.5248226950354609,-0.4618473895582329,-0.5127272727272727,-0.5518394648829432,-0.5426621160409557,-0.5037037037037038,-0.5314685314685315,-0.5197132616487454,-0.516245487364621,-0.4924242424242424,-0.4148471615720523,-0.3431372549019608,-0.3232323232323232,-0.3824884792626727,-0.4369747899159663,-0.3853211009174312,-0.2795698924731182,-0.2023809523809523,-0.2254335260115606,-0.1728395061728395,-0.1184210526315788,-0.0945945945945945,-0.0496453900709218,0.0387596899224806,-0.056338028169014,0.0307692307692308,0.098360655737705,0.3400000000000001
BFUG-L^I04,15.0,0.0046302346856854,1.1988559251008136e-06,0.1809359941463415,0.0002445652173913,0.0618159429212994,0.1073201946779661,-0.0392950014058073,1.0,0.0656097900152969,1.331088663511735e-07,9.313588525661089e-06,5.268578031814038e-12,2.1354679835139954e-06,-0.0223613339445336,2.0,0.0289113590740338,0.0038606216590773,0.0038606216590773,0.0038606216590773,0.0064516129032257,-0.1340782122905027,-0.1733333333333333,-0.3111111111111111,-0.3231441048034934,1.0945945945945947,1.183098591549296,1.2142857142857144,1.2962962962962965,1.2962962962962965,1.2962962962962965,-0.3673469387755103,1.152777777777778,-0.4444444444444444,1.1232876712328768,1.108843537414966,1.246376811594203,1.1232876712328768,1.183098591549296,1.262773722627737,1.2794117647058822,1.262773722627737,0.6756756756756757,1.0,1.0,1.012987012987013,1.012987012987013,1.0945945945945947,1.137931034482759,1.052980132450331,1.052980132450331,1.0394736842105263,1.0394736842105263,1.0805369127516775,1.0945945945945947,1.108843537414966,1.0805369127516775,1.052980132450331,1.0,-0.3064876957494407,1.2794117647058822,1.026143790849673,1.48,-0.1948051948051947,-0.1884816753926701,1.0945945945945947,1.0945945945945947,1.540983606557377,-0.205128205128205
