firms,age,agr,bm,bm_ia,cashdebt,chempia,chpmia,convind,depr,egr,ep,grltnoa,herf,hire,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LMIC-L^K07,21.0,0.0728807371786802,2.2225350698328977e-07,0.0226043407494246,0.091142205900975,0.0538812065312666,0.0007622124748898,1.0,0.4193457416807671,0.183416441088474,5.366898828699348e-08,0.0010991980712413,1.0381000803065611e-09,0.0712979890310784,0.0039905334978222,6.899159414621658e-07,0.0415411088939336,0.2841405075964306,-0.1034252571406801,0.166033647559867,0.166033647559867,0.166033647559867,0.7191292575419987,0.0,-0.009090909090909,-0.009090909090909,0.0,0.022514071294559,0.09,0.101010101010101,0.1122448979591836,-0.7655913978494624,-0.7752577319587629,-0.7652885443583117,-0.7522727272727272,-0.7404761904761905,-0.7583148558758315,-0.7590627763041556,-0.7455648926237162,-0.7539503386004515,-0.7398568019093079,-0.712401055408971,-0.7131578947368421,-0.7013698630136986,-0.6972222222222222,-0.7013698630136986,-0.7013698630136986,-0.7046070460704608,-0.6929577464788732,-0.6803519061583578,-0.6755952380952381,-0.668693009118541,-0.6495176848874598,-0.6472491909385113,-0.629251700680272,-0.6036363636363636,-0.5986745213549337,-0.5917602996254682,-0.556910569105691,-0.5708661417322834,-0.6134751773049645,-0.6161971830985915,-0.6175438596491227,-0.6666666666666667,-0.6706948640483383,-0.6706948640483383,-0.6706948640483383,-0.6736526946107784,-0.6736526946107784,-0.6885714285714286,-0.6968854282536151,-0.7143605870020964
LMKV-L^J05,2.0,0.1018022876737689,6.426427839263116e-07,0.0653601226149444,0.8027236798247702,0.0039360336501873,-0.4005699478293605,1.0,0.0476970598901992,0.1928077525500134,1.473200437626742e-07,-0.0120179695069874,2.853132158937769e-10,0.0052083333333333,0.0549379784433837,2.0741300996754838e-07,-0.0774770376247292,0.2216306468794606,0.012717291234655,-2.1053341424915457,0.0195439062889423,0.0195439062889423,0.1709657735114554,0.0,0.0103092783505154,-0.0134228187919462,-0.0636942675159236,-0.0869565217391304,-0.0783699059561128,0.0208333333333332,0.1094339622641509,0.1264367816091953,0.0970149253731342,0.084870848708487,0.0729927007299269,0.2727272727272727,0.3066666666666666,0.3363636363636362,0.3867924528301885,0.4411764705882353,0.2838427947598252,0.2782608695652175,0.3363636363636362,0.3363636363636362,-0.3744680851063829,-0.3717948717948718,-0.3717948717948718,-0.3717948717948718,-0.3874999999999999,-0.3849372384937238,-0.3849372384937238,-0.3849372384937238,-0.3784355179704017,-0.3784355179704017,-0.3784355179704017,-0.3784355179704017,-0.3784355179704017,-0.3771186440677966,-0.3849372384937238,-0.3810526315789474,-0.3636363636363636,-0.3509933774834437,-0.3452115812917595,-0.3225806451612902,-0.3210161662817552,-0.2422680412371134,-0.2519083969465649,-0.2422680412371134,-0.2422680412371134,-0.2263157894736841,-0.16,-0.1301775147928994
LMLR-L^L03,9.0,-0.4753557792433183,5.3701947102032755e-08,0.0054617680849157,0.4658239260692349,0.0229005594192718,-0.3226775712429367,1.0,0.586734693877551,-0.7031167459059693,8.070990397579273e-08,0.0595105293113259,1.13159760700894e-10,0.0303030303030301,-0.0046685178757375,1.5180969845493298e-07,-0.2824466883891989,0.222778485885945,0.2033360142086391,-0.0508136321768498,-0.0508136321768498,-0.0508136321768498,0.6881584307830114,-0.0782608695652173,-0.0416666666666666,-0.0120274914089347,0.0849056603773585,0.2445887445887444,0.2777777777777777,0.2582056892778992,0.1979166666666667,0.2554585152838426,0.2554585152838426,0.2979683972911964,0.295045045045045,0.2182203389830508,0.1569416498993965,0.0747663551401869,0.0608856088560885,-0.027072758037225,-0.0336134453781512,0.0195035460992909,0.0159010600706712,-0.0221088435374149,-0.0287162162162162,-0.0695792880258899,-0.1015625,-0.1581259150805271,-0.20249653259362,-0.2068965517241379,-0.1544117647058823,-0.1773962804005723,-0.1969273743016759,-0.1261398176291793,-0.1379310344827585,-0.1901408450704225,-0.2112482853223594,-0.222972972972973,-0.2219215155615697,-0.2101648351648352,-0.2271505376344086,-0.2424242424242424,-0.1889985895627643,-0.2134062927496579,-0.1946778711484593,-0.2112482853223594,-0.2090784044016506,-0.2047026279391425,-0.1234756097560975,-0.1340361445783132,-0.0799999999999999,-0.0237691001697792
LMMU-L^K04,2.0,0.1055512796886688,9.59417767507979e-07,0.0975777904797388,0.1639851843277967,0.0182709710181537,-0.028954132235181,1.0,0.0123207455630648,0.0355991292534821,6.937249156576376e-08,0.0857312018946117,4.822443170198376e-10,0.0241769547325103,0.0750685644288828,5.75662791213695e-07,0.2186697483307652,0.1002773237419002,-0.0995777187904643,0.1270710590572514,0.0394306096190491,0.0394306096190491,0.2806620480752118,-0.1598746081504701,-0.0333333333333333,-0.0449101796407185,-0.003125,0.1312056737588653,0.1312056737588653,0.1,0.1814814814814813,0.2269230769230767,0.1599999999999999,0.1076388888888888,0.1,0.0924657534246575,0.0493421052631579,0.1392857142857142,0.1474820143884891,0.1076388888888888,0.1,0.2269230769230767,0.2083333333333332,0.3020408163265304,0.276,0.2083333333333332,0.24609375,0.2316602316602316,0.3291666666666666,0.2412451361867704,0.2709163346613545,0.24609375,0.5263157894736843,0.6443298969072164,0.8333333333333333,0.8546511627906976,0.8228571428571427,0.7722222222222221,0.9691358024691356,0.9333333333333332,0.9570552147239264,1.1125827814569536,1.1849315068493151,0.9333333333333332,1.0189873417721516,1.0448717948717947,0.9101796407185628,0.898809523809524,0.99375,1.0318471337579616,1.1849315068493151,1.098684210526316
LMND-L^G05,10.0,0.1083237721123491,3.4996554802778925e-07,0.0355933213633117,0.0692599963814004,-0.048508955256363,-0.0348135246405,1.0,0.1407379436832452,0.2946881091617934,7.909034329652752e-08,-0.0028777951661649,1.1673443448062556e-08,-0.064189189189189,0.0326831703064127,1.7079773036544244e-06,0.089041383538977,0.1154293239510421,-0.1465317915361773,0.0078934059731861,0.1106094928700405,0.05252307877959,0.8276917966915666,-0.2064516129032259,-0.1193181818181817,-0.0773809523809523,-0.0064102564102563,-0.0988372093023255,-0.0548780487804877,0.0197368421052632,0.0992907801418441,-0.03125,-0.1091954022988505,0.1071428571428572,0.24,0.1397058823529411,0.1397058823529411,0.1071428571428572,-0.0662650602409637,-0.2401960784313725,-0.3111111111111111,-0.1340782122905027,-0.0251572327044025,-0.1483516483516483,-0.1927083333333332,-0.2010309278350515,-0.1666666666666667,-0.1091954022988505,-0.2364532019704432,-0.334763948497854,-0.458041958041958,-0.4867549668874172,-0.4884488448844883,-0.4522968197879858,-0.3318965517241379,-0.3432203389830508,-0.3432203389830508,-0.2954545454545455,-0.1436464088397789,-0.1436464088397789,-0.1388888888888888,-0.0662650602409637,-0.03125,-0.0189873417721518,-0.0490797546012269,-0.0189873417721518,-0.0064102564102563,0.0,0.0689655172413794,-0.0606060606060605,0.0,-0.0189873417721518
LMWK-L^G99,2.0,0.2453062008062966,7.008860315127235e-07,0.0712837646427633,0.0187691483982271,-0.206105034773447,-2.3639223037216714,1.0,0.0366197183098591,0.7609951132829854,1.2796828085452413e-08,-0.0274457497563226,5.2123716393714946e-12,-0.2727272727272726,0.0400652716452294,7.328007461161661e-07,-0.0271697670324512,0.0687978960877644,-0.0605377720870678,-1.127923351615553,0.0261367151252705,0.0261367151252705,0.0740135895367327,-0.0612244897959183,-0.02,3.9,3.9,4.444444444444445,3.9,3.9,4.76470588235294,4.444444444444445,5.125,5.125,5.125,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,4.444444444444445,3.9,3.9,3.9,3.454545454545454,3.454545454545454,3.454545454545454,3.9,4.76470588235294,4.157894736842105,3.9,4.157894736842105,3.2608695652173907,3.2608695652173907,3.2608695652173907,3.083333333333333,2.92,2.92,2.92,3.2608695652173907,2.769230769230769,2.6296296296296293,2.6296296296296293,2.5,2.3793103448275863,2.5,2.5,2.5,2.2666666666666666,2.0625,1.88235294117647,1.88235294117647,1.8000000000000005
LMWZ-L,9.0,0.0369130434782608,6.080891240966256e-07,0.0618458352071481,0.3210644024108259,0.1828030632697007,0.0062225522158028,1.0,0.1944000345676878,-0.0884442782348541,1.2383189291218976e-07,-0.1020085807594611,9.64828282554566e-10,0.2418930762489045,0.0887826086956522,8.786420082331549e-07,0.1460180590580005,0.0487602927657497,0.0310533490534008,0.2028230809442796,0.0175257604100128,0.2475262576008844,0.835757750194815,-0.0580645161290322,-0.0127388535031847,-0.0064102564102563,-0.0773809523809523,0.054421768707483,0.0333333333333334,-0.2171717171717171,-0.2364532019704432,-0.2619047619047618,-0.2889908256880734,-0.2954545454545455,-0.2824074074074074,-0.3318965517241379,-0.3595041322314048,-0.4106463878326996,-0.4150943396226415,-0.4424460431654675,-0.389763779527559,-0.3432203389830508,-0.2857142857142857,-0.2548076923076923,-0.2439024390243901,-0.2654028436018957,-0.2654028436018957,-0.3049327354260089,-0.2986425339366515,-0.3231441048034934,-0.2548076923076923,-0.2475728155339805,-0.3111111111111111,-0.3459915611814346,-0.3514644351464435,-0.3992248062015504,-0.3621399176954732,-0.3775100401606426,-0.4259259259259259,-0.4798657718120805,-0.5063694267515924,-0.4918032786885246,-0.4781144781144781,-0.4444444444444444,-0.4444444444444444,-0.4363636363636364,-0.454225352112676,-0.5063694267515924,-0.5125786163522013,-0.5359281437125748,-0.4816053511705686,-0.4884488448844883
LMYQ-L^G99,10.0,0.0505450974853553,1.0525399223608278e-06,0.1070487992758913,0.0848964469523159,0.0104960897338329,0.0973410873203882,1.0,0.2289263531499556,0.0676510524737984,6.197649351242653e-08,-0.0068187744245121,1.6597718630626504e-10,0.0138888888888889,0.0092172252150461,7.578401021107622e-07,0.0276767121134728,0.2623932851019876,0.0042355257320319,-0.3080178413518059,0.1316608735076319,0.1316608735076319,0.4705889443379468,-0.1677419354838709,-0.0773809523809523,-0.0189873417721518,0.0064935064935065,0.0915492957746479,0.0839160839160839,0.0616438356164383,0.0264900662251654,0.0333333333333334,0.0689655172413794,0.076388888888889,0.0915492957746479,0.0915492957746479,0.0333333333333334,0.0915492957746479,0.0064935064935065,-0.0189873417721518,0.0197368421052632,0.2015503875968991,0.2204724409448819,0.3839285714285714,0.3362068965517242,0.2301587301587302,0.3025210084033614,0.4090909090909089,0.3247863247863249,0.2809917355371902,0.3716814159292037,0.3716814159292037,0.4090909090909089,0.4485981308411215,0.4220183486238531,0.4090909090909089,0.3596491228070178,0.3596491228070178,0.3135593220338983,0.4622641509433962,0.4351851851851851,0.781609195402299,0.7415730337078652,0.5816326530612246,0.4622641509433962,0.3839285714285714,0.5346534653465347,0.5048543689320388,0.3716814159292037,0.3025210084033614,0.3596491228070178,0.4090909090909089
LMYR-L^B00,3.0,0.0921830637388971,6.871280706523559e-07,0.0698845082731962,0.1937557176702399,0.0354399013998375,-0.0262930195720341,1.0,0.1584449058495024,0.0646398247055601,6.777589459431779e-08,-0.0309010096985843,8.978428614136854e-10,0.046895640686922,0.052486259800474,7.953149446526754e-07,0.1171533571712356,0.0430076569930184,-0.0195278326122458,0.1598402069390827,0.2804194471571837,-0.0034788579275619,0.9181966419563944,0.0871212121212121,-0.025830258302583,0.2878048780487807,0.2692307692307691,0.6296296296296295,0.6097560975609757,0.5903614457831328,0.7718120805369129,0.7142857142857144,0.6097560975609757,0.6097560975609757,0.5085714285714287,0.5348837209302326,0.5348837209302326,0.5085714285714287,0.5529411764705883,0.5348837209302326,0.5714285714285716,0.6000000000000001,0.6296296296296295,1.0307692307692309,0.6296296296296295,0.8857142857142859,1.1463414634146345,0.8857142857142859,0.8857142857142859,0.5260115606936417,0.5529411764705883,0.783783783783784,0.1999999999999999,0.5714285714285716,0.3538461538461539,0.5085714285714287,0.4666666666666668,0.4666666666666668,0.6000000000000001,0.1838565022421525,0.1733333333333333,0.2571428571428571,0.1733333333333333,0.1092436974789916,0.0864197530864196,-0.0399999999999999,-0.1698113207547169,-0.1951219512195121,-0.1951219512195121,-0.1951219512195121,-0.2959999999999999,-0.3449131513647643
LMZA-L^J12,15.0,0.4298647095590459,7.014974050903878e-07,0.0713459445240272,0.0938881664499349,0.3778592304179863,-3.451508318939132,1.0,0.0162552464964074,0.3013317817429533,1.304264513165471e-07,0.0995237067892524,5.567981933401885e-10,0.4999999999999999,0.064761981571466,1.7650872161070078e-06,0.4921925637852808,0.087261978545948,-0.9493067609262232,7.541614139855858,7.131862919482983,7.131862919482983,0.5689251528289383,-0.1111111111111111,-0.0181818181818181,-0.0357142857142857,-0.0526315789473682,0.0693069306930693,0.0188679245283018,0.0384615384615385,0.1020408163265307,0.1134020618556701,0.1020408163265307,0.5428571428571431,0.4025974025974026,0.4210526315789473,5.352941176470588,4.142857142857143,5.75,5.75,6.200000000000001,5.75,8.000000000000002,8.000000000000002,7.307692307692308,9.8,11.000000000000002,9.8,8.818181818181818,8.000000000000002,8.818181818181818,8.000000000000002,3.909090909090909,4.4,4.142857142857143,3.500000000000001,4.142857142857143,3.695652173913044,4.684210526315789,3.909090909090909,4.4,4.142857142857143,3.500000000000001,3.909090909090909,3.909090909090909,3.500000000000001,3.500000000000001,2.857142857142857,3.500000000000001,2.483870967741936,2.375,2.857142857142857
LNAP-L^H06,3.0,0.2126401576690548,1.2509179081791505e-07,0.0127224875008001,0.2494279518432662,-0.0042140434619106,-0.0165549991138601,1.0,0.1149298597194388,1.828132863613488,8.004806117647877e-08,-0.0219311971881845,1.944271228762313e-09,-0.0055762081784386,0.0001331664314059,3.761101339370927e-07,0.0217397877422671,0.1366148125040722,-0.041201581244681,0.2527653793329759,0.0303771747068498,0.072082925482519,0.7092877520827836,0.1034482758620689,-0.0594594594594595,0.0481927710843375,-0.0057142857142856,-0.043956043956044,-0.0793650793650793,-0.1714285714285714,-0.2090909090909091,-0.2162162162162163,-0.2532188841201717,-0.6200873362445415,-0.6200873362445415,-0.6282051282051282,-0.6463414634146342,-0.6434426229508197,-0.6375,-0.6412371134020618,-0.6200873362445415,-0.5421052631578946,-0.5503875968992249,-0.5139664804469274,-0.45625,-0.4368932038834952,-0.4219269102990033,-0.4332247557003257,-0.4276315789473685,-0.4161073825503355,-0.4180602006688964,-0.4180602006688964,-0.4313725490196078,-0.4276315789473685,-0.4332247557003257,-0.435064935064935,-0.435064935064935,-0.4545454545454546,-0.4678899082568807,-0.5028571428571429,-0.5056818181818181,-0.5028571428571429,-0.4956521739130435,-0.5014326647564471,-0.5,-0.5084745762711864,-0.5028571428571429,-0.4956521739130435,-0.4941860465116279,-0.5028571428571429,-0.5028571428571429,-0.5180055401662049
LNBS-L^D99,2.0,0.1281787530716039,5.626139606077718e-07,0.0572207739197457,0.3648926803384316,0.0618716868520678,0.0001057845198193,1.0,0.1096743173823923,0.0134185815787627,1.0173962677881379e-07,-0.0182809269353668,7.1087303169521834e-09,0.0818713450292396,0.1451854391679524,5.357311544287797e-07,0.280454237197984,0.2733073139082316,0.0530895539002919,0.1558990352826746,0.1245272974262951,0.1245272974262951,0.5012285385362033,-0.1461318051575931,-0.0958549222797926,0.02046783625731,-0.0618279569892472,0.0028735632183909,0.0386904761904762,0.02046783625731,-0.0278551532033425,-0.0251396648044692,-0.0359116022099447,-0.0359116022099447,-0.0085227272727271,-0.0618279569892472,-0.079155672823219,-0.0958549222797926,-0.1845794392523364,-0.1845794392523364,-0.1529126213592232,-0.0767195767195766,-0.0911458333333332,-0.0911458333333332,-0.0767195767195766,-0.0767195767195766,-0.0028571428571427,-0.0958549222797926,-0.1361386138613861,-0.0767195767195766,-0.079155672823219,-0.0592991913746629,0.0028735632183909,0.0672782874617736,0.0940438871473354,0.1114649681528663,0.1480263157894736,0.1185897435897436,0.0771604938271603,0.1518151815181518,0.203448275862069,0.2783882783882785,0.3071161048689139,0.2830882352941175,0.3904382470119523,0.3849206349206349,0.5043103448275863,0.4481327800829875,0.3849206349206349,0.321969696969697,0.4725738396624472,0.4421487603305787
LNBT-L^H99,9.0,0.1177439275421984,6.406318313823401e-07,0.0651555982537685,0.1627612884028862,0.0094633796526864,-0.0319147727875956,1.0,0.1129476584022038,0.1181885671863399,1.1637024901487737e-07,0.03100699844479,1.830266217582381e-10,0.0125223613595704,0.0931453272951831,1.207001069643344e-06,0.117508072773096,0.0178748770347546,-0.0872948272289877,0.1213381040885737,0.1275955030400366,0.1275955030400366,0.618397006339682,0.2258064516129032,-0.03125,0.0333333333333334,0.1923076923076923,0.4761904761904763,0.4761904761904763,0.3478260869565217,0.2916666666666667,0.24,0.1272727272727272,0.4090909090909091,0.5499999999999998,0.5499999999999998,0.5499999999999998,0.4761904761904763,0.2916666666666667,0.24,0.1698113207547169,0.4761904761904763,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.0163934426229508,-0.0158730158730159,-0.0158730158730159,-0.0606060606060606,-0.0606060606060606,-0.0606060606060606,-0.0606060606060606,-0.0606060606060606,0.1698113207547169,0.1698113207547169,0.1698113207547169,0.2156862745098038,0.2916666666666667,0.24,0.1272727272727272,0.1272727272727272,0.0333333333333334,0.0163934426229508,0.0163934426229508,0.0689655172413794,0.1272727272727272,0.1071428571428569,0.1071428571428569
LNDU-L^J14,10.0,0.1203383626825003,4.485607445707701e-07,0.0456209670421787,0.0921048742277792,0.1111350677699961,0.0595481344645426,1.0,0.1345703124999999,0.0689421338155514,4.121371188750255e-08,0.0084009436676448,3.088298349850422e-10,0.1470588235294119,0.0913416568384237,8.579471208802316e-07,0.1492281303602058,0.0320609934094485,0.7738437499999996,0.1373072514273111,-0.08402353620361,0.2277513341987596,0.2630080143721873,-0.1612903225806451,-0.1621621621621621,-0.1621621621621621,-0.1621621621621621,-0.2250000000000001,0.0333333333333334,0.0,-0.1142857142857142,0.0,-0.03125,-0.088235294117647,-0.1388888888888888,-0.3260869565217391,-0.4038461538461538,-0.4038461538461538,-0.3921568627450981,-0.4259259259259259,-0.4655172413793103,-0.5,-0.4918032786885246,-0.4464285714285715,-0.4464285714285715,-0.4918032786885246,-0.4833333333333333,-0.5303030303030303,-0.4833333333333333,-0.4464285714285715,-0.3404255319148935,-0.3260869565217391,-0.2619047619047618,-0.1842105263157895,-0.1388888888888888,-0.03125,0.0689655172413794,0.0,0.3478260869565217,0.3478260869565217,0.3478260869565217,0.4090909090909091,0.4090909090909091,0.24,0.2916666666666667,0.2916666666666667,0.24,0.4090909090909091,0.3478260869565217,0.3478260869565217,0.4090909090909091,0.3478260869565217
LNES-L^E00,6.0,0.576216532308592,1.2877081309256592e-07,0.0130966632528488,0.2401560635618098,0.1461881612764668,-0.4664449882120213,1.0,2.39968152866242,0.719398071107771,-6.823679185232335e-09,-0.177180546458008,1.1991610491848416e-09,0.1934426229508196,0.0409089010484107,1.2631444939528962e-07,0.4696279896473228,1.1346677825603613,9.030444520507167,0.4303747584844443,-0.2034293615304637,0.5444751381215471,1.5871803089543808,-0.1637323943661971,0.079847908745247,0.1932773109243697,0.0518518518518518,0.047970479704797,0.1615541922290388,0.0777988614800759,0.0161001788908765,-0.0189982728842833,-0.0501672240802676,-0.0718954248366013,-0.1301684532924962,-0.1547619047619047,0.0538033395176251,-0.0984126984126984,-0.0657894736842106,-0.2526315789473684,-0.2055944055944056,-0.1622418879056048,-0.1585185185185186,-0.1012658227848102,0.0518518518518518,0.1050583657587549,0.1983122362869196,0.1269841269841269,0.0716981132075471,0.1181102362204724,0.1292246520874751,0.0819047619047619,0.2850678733031673,0.2033898305084744,0.1451612903225805,0.1858037578288098,0.2764044943820223,0.265033407572383,0.4199999999999999,0.547683923705722,0.4164588528678303,0.4307304785894206,0.4452926208651397,0.6045197740112993,0.6511627906976745,0.4199999999999999,0.1833333333333333,0.2085106382978723,0.3364705882352941,0.324009324009324,0.3686746987951805,0.6854599406528188
LNFN-L^L05,2.0,0.1612206085753803,2.481844205813893e-07,0.0252416498964042,0.5931196116179794,0.3143444310029973,-0.1277041030714235,1.0,0.2552860696517413,0.5170013386880858,1.1923014345614924e-07,0.0543978240870364,1.3394008135951184e-10,0.415954415954416,0.2222510373443983,2.6680044224518925e-07,0.040129781420765,0.0347137062020348,0.4261094770447437,0.1483283390636007,-0.1752194305748072,0.732818134981968,0.8863020094087652,-0.1481481481481481,-0.1147540983606556,-0.1940298507462686,-0.0181818181818181,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.0,0.0188679245283018,-0.0689655172413792,-0.0608695652173911,-0.0357142857142857,-0.1496062992125983,-0.2551724137931034,-0.0526315789473682,0.5000000000000002,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2857142857142858,0.2705882352941178,0.3500000000000001,0.5000000000000002,0.5000000000000002,0.4794520547945207,0.4794520547945207,0.1368421052631581,0.1368421052631581,-0.1074380165289254,-0.1428571428571428,-0.1074380165289254,-0.2894736842105263,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2751677852348992,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.2799999999999999,-0.8506224066390041,-0.8510344827586207,-0.847457627118644
LNFY-L^E11,2.0,0.1523451336653261,4.585153895351456e-07,0.0466334063501947,0.2749939456477103,-0.0074145962195226,0.0088410201135223,1.0,0.0368900834002937,0.3549441971349606,6.94666200609901e-08,0.0654033253466919,1.0699146608762642e-09,-0.0098113207547169,0.1509647240222532,3.3116943865869336e-07,-0.0453001831765698,0.4259568400106835,-0.1174473624194118,-1.328118114501072,0.1157947098691942,0.1219564011472139,0.4056852444367466,-0.0902021772939346,-0.0301659125188537,0.0125984251968505,-0.0330827067669173,0.0523731587561373,0.0610561056105611,0.0455284552845527,0.0716666666666665,-0.0077160493827161,0.0370967741935484,0.057565789473684,0.2018691588785046,0.1241258741258741,0.0806722689075629,0.0337620578778135,0.0125984251968505,-0.0107692307692308,0.0015576323987538,0.0337620578778135,0.0206349206349205,0.0206349206349205,0.0540983606557377,0.1482142857142856,0.2132075471698113,0.1010273972602739,0.1360424028268549,-0.0417287630402385,0.0455284552845527,0.0681063122923588,0.1086206896551724,0.1380530973451326,0.0455284552845527,0.0455284552845527,0.0,0.1280701754385964,0.1523297491039426,0.2657480314960629,0.2247619047619047,0.286,0.3739316239316239,0.4288888888888889,0.4194260485651213,0.3978260869565218,0.4288888888888889,0.4449438202247189,0.3680851063829786,0.4131868131868133,0.4449438202247189,0.5876543209876544
LNFZ-L^K01,2.0,-0.0267192290845378,3.8854901960784313e-07,0.0395174616422629,0.4203660845781611,0.0218318666463725,0.0756484154503429,1.0,0.0414565826330532,0.0174341654876545,2.0636165577342047e-08,0.2819829818719936,1.30686645676074e-10,0.0288888888888889,0.3109213023799095,7.313289760348585e-08,-0.2097928436911487,0.087241199402862,-0.2954897285165965,-0.0039381692797817,-0.0895228335679005,0.0151556818529043,0.8029738218443193,0.0810810810810811,0.1099999999999998,0.1538461538461539,0.0277777777777776,-0.0089285714285713,-0.0561224489795918,-0.186217008797654,-0.119047619047619,-0.1119999999999999,-0.1461538461538462,-0.1218354430379747,-0.26,-0.26,-0.1956521739130435,-0.2716535433070867,-0.186217008797654,-0.2014388489208634,-0.2071428571428571,-0.30625,-0.1461538461538462,-0.30625,-0.9641935483870968,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.9159090909090908,-0.8539473684210527,-0.8539473684210527
LNHD-L^A09,9.0,0.2338726664735775,2.4889729521315776e-06,0.2531415296421559,0.1381889413231235,0.2236611350844404,-0.0915491090384565,1.0,0.0115612574517037,0.0914676458682703,2.405599495583269e-07,0.2780578793673983,4.3820246995281244e-10,0.2959582790091264,0.3305708417809843,2.71763182703038e-06,0.5750807268280566,0.0461232552894069,-0.2333483274037384,-0.165140834839179,0.0248324359422718,0.3472705126785516,0.1189787075507806,-0.0933333333333332,-0.0066225165562914,0.0714285714285714,0.0563380281690142,0.3392857142857142,0.2295081967213115,0.2605042016806722,0.2096774193548387,0.102941176470588,0.0714285714285714,0.0948905109489051,0.0714285714285714,0.102941176470588,0.0135135135135135,-0.0196078431372549,-0.0384615384615385,-0.0625,-0.0506329113924051,0.0,-0.0131578947368421,-0.1379310344827585,-0.127906976744186,-0.1428571428571429,-0.0853658536585365,-0.0909090909090908,-0.1573033707865169,-0.1891891891891892,-0.0066225165562914,0.0204081632653061,-0.0131578947368421,0.0067114093959732,-0.0066225165562914,0.0563380281690142,0.0,-0.0683229813664596,0.0135135135135135,0.0344827586206897,0.0489510489510489,0.0067114093959732,-0.0259740259740259,-0.0625,-0.0625,-0.1379310344827585,-0.1573033707865169,-0.1573033707865169,-0.1124260355029586,-0.2063492063492062,-0.1124260355029586,-0.1124260355029586
LNHH-L^B01,10.0,0.3877797404974011,1.159832279010444e-06,0.1179609914947483,0.1085912928323125,-0.0230753728499533,0.4048437148258532,1.0,0.3338078291814946,0.1587580236102735,9.163044205034157e-08,-0.0192812892512716,7.096028882638181e-09,-0.0305343511450381,0.3958647333172362,1.097605604674854e-06,0.7541279311780215,0.367779648901206,0.2004544467278164,1.3285945541619968,2.2883930850134995,2.2883930850134995,0.7178583863627989,-0.0693277310924369,-0.062992125984252,-0.0881226053639846,-0.1018867924528301,-0.0739299610894941,-0.0041841004184101,-0.0083333333333333,-0.0083333333333333,-0.0684931506849315,-0.1345454545454546,-0.1313868613138686,-0.1376811594202898,-0.1619718309859155,-0.1590106007067138,-0.1052631578947369,-0.1560283687943262,-0.18213058419244,-0.1764705882352941,-0.1530249110320285,-0.0863723608445298,-0.0285714285714286,-0.081081081081081,-0.0984848484848486,-0.0185567010309277,-0.048,-0.0721247563352827,-0.0611439842209073,-0.0083333333333333,-0.0144927536231884,-0.0041841004184101,0.0507726269315671,0.0648769574944072,0.1095571095571095,0.0127659574468084,-0.0285714285714286,-0.0383838383838384,0.0021052631578946,0.0214592274678111,0.0744920993227991,0.0942528735632184,0.1018518518518516,0.1638141809290954,0.1387559808612439,0.0942528735632184,0.1044083526682135,0.089244851258581,0.0769230769230768,0.0648769574944072,0.1553398058252426
