firms,age,agr,cashdebt,chatoia,chempia,convind,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
CPVL.L^H93,10.0,0.2703130525571291,0.0392864610271703,1.7400642130206505,0.0933339884342228,2.0,-0.0802346439133173,0.2114257740064382,1.889154132899176e-10,0.0302547770700637,0.2033747031978849,0.4840358646328795,-0.0581336916710353,-0.1114096190832307,-0.1062715400066443,0.0409133055169216,1.3033629008225092,-0.0927835051546391,0.0,-0.0051282051282051,-0.044334975369458,0.0486486486486485,0.1213872832369942,0.1616766467065868,0.127906976744186,0.1213872832369942,0.1149425287356322,0.2278481012658226,0.3108108108108107,0.3108108108108107,0.2933333333333332,0.3857142857142857,0.3857142857142857,0.3661971830985915,0.3472222222222223,0.2597402597402596,0.1757575757575757,0.0601092896174861,0.0601092896174861,0.2356687898089171,0.276315789473684,0.2201257861635219,0.2933333333333332,0.2933333333333332,0.1547619047619048,0.1345029239766082,0.564516129032258,0.564516129032258,0.0777777777777777,0.0486486486486485,-0.145374449339207,-0.0717703349282296,-0.1221719457013574,-0.0717703349282296,-0.1261261261261262,-0.1261261261261262,-0.0536585365853657,0.0898876404494382,0.6724137931034484,1.2045454545454546,1.4556962025316451,1.255813953488372,1.0421052631578949,0.979591836734694,0.8476190476190475,0.8476190476190475
CRDA.L,34.0,0.0967085686524564,0.5432928405272679,0.8144900955666293,-0.1558809322556038,2.0,0.3787671232876712,0.6293137155516625,8.449562800587366e-08,-0.0505297473512631,-0.0356774154369344,-0.2269721767594108,7.994486036695908,0.058279679385607,0.0276056645129466,0.1056837425910247,0.2543294001759,-0.0988372093023255,0.0,0.0238095238095237,0.0552147239263804,0.033033033033033,0.0117647058823529,0.0886075949367088,-0.0199430199430199,-0.0199430199430199,-0.0677506775067751,-0.0702702702702703,-0.0337078651685394,-0.0337078651685394,0.0,0.0299401197604791,0.0299401197604791,-0.0391061452513966,-0.1088082901554403,-0.0337078651685394,-0.0254957507082153,-0.1088082901554403,-0.1088082901554403,-0.0470914127423822,0.0519877675840978,0.0029154518950436,-0.0417827298050138,-0.0417827298050138,-0.0947368421052631,-0.0727762803234501,-0.0086455331412104,-0.0086455331412104,0.0268656716417909,0.0424242424242424,0.1278688524590163,0.1903114186851211,0.1821305841924398,0.2509090909090909,0.3281853281853282,0.3281853281853282,0.3490196078431373,0.4156378600823045,0.5087719298245614,0.5707762557077625,0.5779816513761467,0.6000000000000001,1.072289156626506,1.0598802395209583,0.8594594594594593,0.8105263157894738
CRGT.L,35.0,-0.0482360809229225,0.0992635741516895,1.3375203988129596,-0.146098874811043,2.0,-0.0077498247527066,0.3158007452777647,6.639549097885278e-11,-0.0473588342440801,-0.0184124728306303,-0.095128552097429,10.248054425120523,0.1380330263441761,-0.0870014787815181,-0.0423500171689258,0.4386805094208055,-0.1460674157303371,0.0,0.0348837209302326,-0.1099999999999999,-0.2583333333333333,-0.288,-0.3358208955223881,-0.3550724637681158,-0.3776223776223776,-0.3986486486486487,-0.4258064516129032,-0.3407407407407408,-0.3407407407407408,-0.3986486486486487,-0.4539877300613496,-0.4539877300613496,-0.4573170731707316,-0.4764705882352941,-0.5055555555555555,-0.5412371134020618,-0.5700483091787439,-0.5700483091787439,-0.5954545454545455,-0.6061946902654867,-0.6096491228070176,-0.6641509433962264,-0.6641509433962264,-0.6763636363636363,-0.6641509433962264,-0.5615763546798029,-0.5615763546798029,-0.5549999999999999,-0.5240641711229947,-0.521505376344086,-0.4825581395348837,-0.4294871794871795,-0.4885057471264368,-0.531578947368421,-0.531578947368421,-0.5761904761904761,-0.5435897435897435,-0.6026785714285714,-0.5615763546798029,-0.5658536585365853,-0.5549999999999999,-0.6130434782608696,-0.593607305936073,-0.5821596244131455,-0.644
CRPR.L,34.0,0.1459893641960838,0.099055955901878,1.930462527944052,0.0754877797759405,2.0,0.1643088859904351,-0.0528845601002724,2.1309131549731507e-10,0.0244698205546492,0.1094426690685651,0.1352793962382199,-0.3196927122125171,0.1947315194167304,0.2098799192951656,0.3320383912248628,1.3619086570450225,0.146341463414634,0.0,-0.0336700336700337,-0.0528052805280526,-0.0651465798045601,-0.003472222222222,-0.0069204152249134,-0.0651465798045601,-0.0401337792642141,0.099616858237548,0.0954198473282443,0.2008368200836821,0.2008368200836821,0.2058823529411766,0.1167315175097276,0.1167315175097276,0.028673835125448,0.0177304964539009,0.0177304964539009,-0.0336700336700337,-0.0830670926517571,-0.0830670926517571,-0.0859872611464968,-0.2243243243243243,-0.2715736040609137,-0.3247058823529412,-0.3247058823529412,-0.3387096774193547,-0.1892655367231638,-0.0559210526315788,-0.0559210526315788,-0.0171232876712328,0.1666666666666667,0.2161016949152543,0.2370689655172415,0.2161016949152543,0.3411214953271027,0.4068627450980393,0.4068627450980393,0.5265957446808511,0.649425287356322,0.6882352941176471,1.064748201438849,0.9793103448275864,0.9930555555555558,1.064748201438849,0.7500000000000002,0.5265957446808511,0.3932038834951457
CRTL.L^I93,23.0,0.2646587265231331,0.2054187699598228,0.8222474381298874,1.7360559382911085,2.0,0.14076121624495,-0.0419701643489235,7.83711962957921e-09,0.5627530364372471,0.271644525881814,0.4092827004219408,3.875820744754123,-0.1988227801740085,0.00424580092041,0.210386151797603,0.2361355862826205,-0.0864197530864198,0.0,0.1571428571428572,0.1911764705882352,0.306451612903226,0.4727272727272726,0.2461538461538461,0.5576923076923077,0.5882352941176472,0.4727272727272726,0.3500000000000001,0.1095890410958904,0.1095890410958904,0.2272727272727273,0.0519480519480519,0.0519480519480519,0.0384615384615385,0.08,0.0384615384615385,-0.0357142857142855,-0.1098901098901098,-0.1098901098901098,-0.0795454545454544,-0.0689655172413792,-0.1818181818181817,-0.2211538461538461,-0.2211538461538461,-0.2702702702702703,-0.2285714285714285,-0.1818181818181817,-0.1818181818181817,-0.1562499999999999,-0.0898876404494382,0.1095890410958904,0.3500000000000001,0.2272727272727273,0.265625,0.3728813559322035,0.3728813559322035,0.5283018867924529,0.5882352941176472,1.1315789473684212,1.8928571428571428,1.4545454545454546,1.1891891891891897,2.3750000000000004,1.3823529411764706,1.076923076923077,0.4727272727272726
CRTO.L^A05,16.0,-0.0765472312703582,-0.0646941929785824,1.5974935065175744,0.4226294268318272,2.0,-0.5537397862979259,-0.0149349549688243,9.117182063012068e-09,0.136997885835095,-0.0368670417530352,0.093851132686084,0.6033389591041418,0.1758114715193836,-0.1365686036974403,0.0779016805402857,1.3033629008225092,-0.0185792349726775,0.0,0.1172161172161172,0.196078431372549,0.2071240105540897,0.2199999999999999,0.2398373983739838,0.2364864864864864,0.2364864864864864,0.1836998706338939,0.196078431372549,0.1760925449871464,0.1760925449871464,0.196078431372549,0.1656050955414014,0.1656050955414014,0.1582278481012657,0.1366459627329193,0.14375,0.2448979591836735,0.1836998706338939,0.1836998706338939,0.1883116883116884,0.2071240105540897,0.095808383233533,0.0790094339622642,0.0790094339622642,0.0469107551487413,0.0421412300683372,0.0481099656357388,0.0481099656357388,0.124078624078624,0.3165467625899281,0.3090128755364807,0.3535502958579883,0.4076923076923078,0.8154761904761905,0.9762419006479484,0.9762419006479484,1.0986238532110093,1.3106060606060606,1.4465240641711228,1.9233226837060704,1.9233226837060704,1.9611650485436896,2.0000000000000004,1.9140127388535035,1.6754385964912282,1.6142857142857143
CSA.L^I99,3.0,0.0137779160390332,0.1701050109367483,0.6529896855205253,0.0344318961486646,2.0,0.0326717843100544,-0.0429372283901181,6.095453783306666e-11,0.0111613074674462,0.0239128299168248,-0.0126801464620047,-0.1019342169857634,0.6091805937973577,0.0797823182515861,0.1019342169857634,0.221794762584955,0.0,0.0,0.0344827586206897,0.1111111111111109,0.0714285714285714,0.0714285714285714,0.0,-0.0625,-0.0909090909090909,0.0,-0.1176470588235295,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0625,-0.0625,-0.1428571428571428,-0.0322580645161291,-0.0322580645161291,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.1176470588235295,-0.0909090909090909,-0.1428571428571428,-0.2105263157894736,-0.2105263157894736,-0.2500000000000001,-0.2857142857142857,-0.0625,-0.0625,-0.0909090909090909,-0.1891891891891892,-0.3181818181818182,-0.2857142857142857,-0.2857142857142857,-0.3617021276595744,-0.2500000000000001,-0.2500000000000001,-0.0322580645161291,0.1111111111111109,0.1111111111111109,0.25,0.1538461538461537,0.1999999999999999,0.4999999999999998,0.3636363636363635,0.1538461538461537,0.1538461538461537
CSE.L^B99,9.0,-0.0386692277026782,0.0006311402203036,0.1234120279510094,1.542466966755049,2.0,-0.0120318261207062,0.0187457270089985,2.182318185170756e-12,0.4999999999999998,-0.0024734534120972,-0.0437719849977868,0.0773375043448035,0.9226624956551964,-0.0773375043448035,-0.0773375043448035,16.50926341041845,0.2352941176470586,0.0,0.0967741935483872,0.0967741935483872,-0.1282051282051282,-0.1282051282051282,-0.1282051282051282,-0.15,-0.1904761904761903,-0.1707317073170731,-0.2093023255813952,-0.2916666666666666,-0.2916666666666666,-0.2916666666666666,-0.276595744680851,-0.276595744680851,-0.3061224489795917,-0.3461538461538461,-0.4035087719298245,-0.4603174603174602,-0.46875,-0.46875,-0.5277777777777777,-0.5405405405405406,-0.5466666666666666,-0.5142857142857142,-0.5142857142857142,-0.5903614457831325,-0.5802469135802469,0.0967741935483872,0.0967741935483872,-0.1052631578947368,-0.1052631578947368,-0.1904761904761903,0.1333333333333335,0.0967741935483872,0.1333333333333335,0.1333333333333335,0.1333333333333335,0.3076923076923077,0.6190476190476193,0.7,0.7,1.266666666666667,1.8333333333333333,-0.0555555555555554,-0.3061224489795917,-0.46875,-0.5
CSPC.L^K22,18.0,0.0804447757485402,0.1578400830737279,1.443353124534136,0.1940109178558846,2.0,0.0198028921433176,-0.1756645068824389,3.881138458383711e-08,0.0628898128898129,0.0530916884084979,0.2061855670103093,-0.5574131104267487,0.4774395479680573,0.5574131104267487,0.5574131104267487,0.236155656995503,-0.1728395061728395,0.0,0.1250000000000002,0.2461538461538461,0.2461538461538461,0.3965517241379312,0.08,0.5,0.2089552238805969,0.08,0.0384615384615385,-0.0121951219512194,-0.0121951219512194,-0.1382978723404254,-0.173469387755102,-0.173469387755102,-0.2211538461538461,-0.2568807339449541,-0.3076923076923076,-0.3571428571428571,-0.4452054794520548,-0.4452054794520548,-0.4807692307692307,-0.4489795918367346,-0.4563758389261745,-0.4774193548387097,-0.4774193548387097,-0.5290697674418604,-0.5449438202247191,-0.4527027027027026,-0.4527027027027026,-0.4563758389261745,-0.4255319148936169,-0.4087591240875913,-0.3769230769230769,-0.4044117647058823,-0.3671875,-0.3249999999999999,-0.3249999999999999,-0.3249999999999999,-0.25,-0.1290322580645161,0.0384615384615385,0.0,0.1571428571428572,0.4727272727272726,0.0384615384615385,-0.2211538461538461,-0.2636363636363636
CSRT.L^C20,31.0,-0.0137682694344418,0.1072374227714033,0.844067780113513,-0.0400448154830639,2.0,-0.0328867235079172,0.560403114002324,1.801843406610542e-09,-0.0129807692307692,0.061851302690108,0.0070859167404782,-0.2572747018981571,-0.3573545849040063,0.7079863241869028,-0.0192864030858244,0.2482596001566683,-0.0956719817767652,0.0,0.1142131979695431,0.1170483460559794,0.2093663911845729,0.3936507936507936,0.3676012461059188,0.3507692307692307,0.3676012461059188,0.3466257668711656,0.3848580441640377,0.5905797101449275,0.5905797101449275,0.7015503875968991,0.3761755485893416,0.3761755485893416,0.4982935153583616,0.5678571428571428,0.6021897810218975,0.6199261992619924,0.439344262295082,0.439344262295082,0.8065843621399174,0.439344262295082,0.3936507936507936,0.4633333333333331,0.4633333333333331,0.2614942528735631,0.1492146596858639,0.4161290322580644,0.4161290322580644,-0.0910973084886129,-0.1557692307692308,-0.1989051094890512,-0.1425781250000001,-0.0985626283367557,-0.1475728155339807,-0.3737517831669045,-0.3737517831669045,-0.3609898107714702,-0.3246153846153846,-0.2779605263157895,-0.2365217391304348,-0.1855287569573284,-0.1040816326530613,-0.0659574468085107,-0.1184738955823294,-0.1900369003690037,-0.2482876712328767
CTO.L,25.0,0.0715130023640663,0.0799158780231335,3.701407267666335,0.2306013737673664,2.0,0.4603773584905661,-0.0171184022824536,3.512787088608209e-09,0.0747508305647841,0.0301418439716312,-0.0007007708479326,-0.3023540201773157,0.0523540201773157,0.1715128986819887,0.3023540201773157,0.2948082751860437,0.0,0.0,0.1818181818181818,0.3333333333333332,0.1818181818181818,0.2380952380952381,0.0612244897959184,0.0,0.0,0.0,-0.1612903225806451,-0.037037037037037,-0.037037037037037,0.0,0.0612244897959184,0.0612244897959184,0.0,0.0612244897959184,0.0612244897959184,0.0612244897959184,-0.0877192982456139,-0.0877192982456139,0.0612244897959184,-0.037037037037037,-0.1612903225806451,0.0612244897959184,0.0612244897959184,-0.1612903225806451,-0.1612903225806451,-0.11864406779661,-0.11864406779661,-0.11864406779661,-0.2238805970149253,-0.1612903225806451,-0.3417721518987342,-0.3658536585365853,-0.3809523809523809,-0.3417721518987342,-0.3417721518987342,-0.3658536585365853,-0.2972972972972972,-0.2777777777777777,-0.2463768115942027,-0.3157894736842105,-0.3066666666666666,-0.2876712328767122,-0.2876712328767122,-0.4222222222222221,-0.48
CTRS.L^H96,12.0,0.0388875880329256,0.2099017219195708,3.3047706647662,-0.1008063874376988,1.0,-0.0220760341981422,0.1730611235280071,1.4791506325328315e-09,-0.0326770004189358,0.039049694699112,0.0740088856084372,2.777926570411376,0.058825153677718,-0.075816355876345,0.038878115510658,0.5492572518631621,0.3358778625954197,0.0,0.212962962962963,0.2718446601941748,0.1909090909090909,0.1592920353982303,0.1391304347826087,0.3505154639175258,0.336734693877551,0.336734693877551,0.4086021505376345,0.3232323232323233,0.3232323232323233,0.3789473684210527,-0.0223880597014926,-0.0223880597014926,-0.0223880597014926,-0.1208053691275167,-0.1437908496732025,-0.1437908496732025,-0.3212435233160621,-0.3212435233160621,-0.2994652406417112,-0.2722222222222222,-0.2802197802197802,-0.3212435233160621,-0.3212435233160621,-0.4304347826086956,-0.4631147540983606,-0.2556818181818181,-0.2556818181818181,-0.1602564102564102,-0.1602564102564102,-0.096551724137931,-0.0774647887323942,-0.0774647887323942,-0.0839160839160838,-0.0902777777777776,-0.0902777777777776,-0.0774647887323942,-0.0507246376811593,0.0314960629921259,-0.6725,-0.7139737991266375,-0.7139737991266375,-0.7170626349892009,-0.7170626349892009,-0.7446393762183235,-0.7587476979742173
CTTL.L^I93,17.0,-0.4532992826829909,-0.237037037037037,0.4793054028188298,-0.5704170971306614,2.0,1.7058823529411766,-0.0790865384615245,4.918877698242774e-09,-0.1849041533546326,0.0169752506853945,-0.1643407826680979,-0.3580280172413794,1.3580280172413794,0.3580280172413794,0.3580280172413794,1.3033629008225092,-0.0689655172413792,0.0,0.0357142857142855,0.1106382978723403,0.1548672566371682,0.219626168224299,0.2253521126760562,0.3115577889447236,0.359375,0.359375,0.359375,0.4340659340659338,0.4340659340659338,0.6012269938650308,0.6838709677419355,0.6838709677419355,0.7635135135135134,0.8,0.8380281690140845,0.9477611940298504,0.6518987341772151,0.6518987341772151,0.8125,0.9923664122137404,0.8380281690140845,0.8125,0.8125,0.6730769230769229,0.5263157894736841,0.8642857142857143,0.8642857142857143,0.7876712328767124,0.8380281690140845,0.74,0.9923664122137404,1.0232558139534884,1.0714285714285712,1.3303571428571423,1.3303571428571423,1.439252336448598,1.5588235294117645,1.868131868131868,2.3037974683544302,2.48,2.676056338028169,2.954545454545454,2.895522388059701,2.676056338028169,2.676056338028169
CTXL.L^G93,10.0,0.048477829252151,0.1168919841594974,1.839636814943112,0.1565956311426446,2.0,0.0087999999999999,-0.0436152168645489,1.5436027634637793e-08,0.0507614213197969,0.0969556585043016,0.0780363223609534,-0.2478174140793097,-0.2329232106760334,-0.0560754751878413,-0.02029621503017,0.7528742222142444,-0.0375335120643431,0.0,-0.0532994923857867,-0.1202830188679245,-0.1012048192771085,0.0477528089887639,-0.1033653846153846,-0.0924574209245743,-0.1766004415011037,-0.1908893709327549,-0.2163865546218487,-0.2525050100200401,-0.2525050100200401,-0.2046908315565032,-0.1140142517814727,-0.1140142517814727,-0.1285046728971963,-0.182017543859649,-0.163677130044843,-0.2212943632567849,-0.2434077079107505,-0.2434077079107505,-0.2403258655804481,-0.1908893709327549,-0.2525050100200401,-0.2813102119460501,-0.2813102119460501,-0.3054003724394786,-0.3535528596187174,-0.3205828779599271,-0.3205828779599271,-0.3479020979020979,-0.2895238095238095,-0.3501742160278746,-0.3315412186379928,-0.307977736549165,-0.323049001814882,-0.3535528596187174,-0.3535528596187174,-0.366723259762309,-0.3339285714285713,-0.3303411131059246,-0.271484375,-0.2554890219560878,-0.1943844492440605,0.0219178082191779,-0.1097852028639618,-0.1692650334075723,-0.2628458498023714
CWK.L,35.0,0.1064648762138046,0.4657706318301721,2.686839783864124,0.1528486903612257,2.0,0.0962413837950318,0.5637202541633594,1.0445543673588825e-07,0.049546827794562,0.1063773948036041,0.1274719401389631,32.633745435750455,-0.0352050929157239,-0.018075469875791,0.1565845158078167,0.3287656868322486,-0.0355329949238578,0.0,0.0154639175257731,0.1257142857142856,0.1067415730337077,0.0102564102564102,0.0207253886010363,0.036842105263158,0.076502732240437,0.0591397849462365,0.1067415730337077,0.0883977900552486,0.0883977900552486,0.1257142857142856,0.165680473372781,0.165680473372781,0.2875816993464051,0.3586206896551724,0.387323943661972,0.3221476510067114,0.2085889570552148,0.2085889570552148,0.2547770700636942,0.2547770700636942,0.3310810810810811,0.459259259259259,0.459259259259259,0.3133333333333332,0.2468354430379746,0.3776223776223777,0.3776223776223777,0.2389937106918238,0.0207253886010363,0.0207253886010363,0.2547770700636942,0.0944444444444443,0.0314136125654449,-0.0199004975124377,-0.0199004975124377,0.0648648648648648,0.0706521739130434,0.0944444444444443,0.2792207792207792,0.304635761589404,0.2875816993464051,0.3310810810810811,0.2236024844720496,0.1257142857142856,0.1257142857142856
CWP.L^G93,7.0,0.0858723876149834,0.0479542145909212,0.5000186156056081,0.6369149512651384,2.0,-0.2087745651926385,-0.106341369033044,7.994039558338968e-08,0.2064598351188817,0.1534130545916652,0.1785390979064645,-0.9124071879048232,1.201556381307035,-0.1018703285394397,0.2015563813070346,1.3033629008225092,-0.1865384615384614,0.0,-0.0334572490706319,0.1504424778761064,0.1504424778761064,0.1304347826086958,0.1304347826086958,0.2621359223300972,0.2322274881516588,0.2064965197215778,0.25,0.2235294117647059,0.2235294117647059,0.2935323383084578,0.368421052631579,0.368421052631579,0.3978494623655912,0.3829787234042554,0.3720316622691293,0.2682926829268295,0.142857142857143,0.142857142857143,0.1926605504587155,0.2871287128712871,0.2264150943396226,0.142857142857143,0.142857142857143,0.1304347826086958,-0.0280373831775699,0.0655737704918033,0.0655737704918033,0.033797216699801,-0.4124293785310734,-0.3953488372093022,-0.3627450980392157,-0.3341869398207425,-0.2876712328767122,-0.2991913746630728,-0.2991913746630728,-0.2953929539295392,-0.2624113475177304,-0.2560801144492132,-0.2109256449165402,-0.1585760517799351,-0.087719298245614,0.04,-0.0441176470588235,0.0116731517509729,-0.0763765541740674
DCS.L^G06,9.0,-0.4744525547445255,-0.046656298600311,2.3919717961789875,-0.0822649048936027,2.0,-0.1707317073170732,0.01688995215311,2.3847719924597187e-11,-0.0266666666666666,-0.1240875912408759,-0.380352644836272,0.0631010316273845,0.4984202211690363,-0.0324439763618279,-0.1682464454976303,1.3033629008225092,0.2371134020618557,0.0,0.0777777777777777,0.1411764705882352,0.1022727272727272,0.2933333333333332,0.1686746987951808,-0.03,0.0659340659340659,0.1829268292682926,0.2597402597402596,0.2435897435897436,0.2435897435897436,0.1975308641975308,0.2278481012658226,0.2278481012658226,0.4696969696969695,0.276315789473684,0.515625,0.7636363636363634,0.3857142857142857,0.3857142857142857,0.3857142857142857,0.3857142857142857,0.1547619047619048,0.3108108108108107,0.3108108108108107,0.515625,0.4057971014492754,1.852941176470588,1.852941176470588,1.2045454545454546,2.2333333333333334,1.939393939393939,1.6216216216216215,2.592592592592592,2.344827586206897,2.2333333333333334,2.2333333333333334,2.88,2.7307692307692304,3.217391304347826,4.705882352941176,5.466666666666667,5.466666666666667,5.0625,5.0625,5.0625,5.0625
DGE.L,34.0,0.1428034926298,0.1480880373683794,0.6815067788936986,0.0860534786909377,2.0,0.1306365086269392,0.4462165359505761,4.621702948663876e-06,0.0278947557859121,0.0725127531061246,0.1479466031800017,1.6467587147458915,0.0400077769564726,-0.0649589883678519,0.213539621456059,0.4208149224262272,-0.0207039337474119,0.0,0.0387096774193547,0.0522875816993464,0.0522875816993464,0.0189873417721517,0.05,-0.0454545454545454,-0.0711538461538461,-0.0301204819277108,-0.0262096774193548,0.0083507306889352,0.0083507306889352,0.0320512820512821,0.1472684085510689,0.1472684085510689,0.1472684085510689,0.0733333333333332,0.0685840707964602,0.0298507462686565,-0.0082135523613963,-0.0082135523613963,0.0829596412556055,0.1027397260273972,0.0233050847457627,0.0342612419700214,0.0342612419700214,-0.0711538461538461,-0.0852272727272727,0.0168421052631579,0.0168421052631579,0.1129032258064517,0.1418439716312056,-0.0510805500982317,0.0364806866952789,0.0147058823529413,0.0276595744680849,-0.0301204819277108,-0.0301204819277108,0.0709534368070954,0.05,-0.063953488372093,-0.1344086021505376,-0.0955056179775281,-0.1005586592178771,-0.0747126436781608,-0.1121323529411765,-0.1137614678899082,-0.1990049751243781
DGG.L^K07,18.0,0.1197690509137757,10.65300251708019,1.844112007958833,0.123397357340404,2.0,-0.0089409514702365,14.217720151269573,4.568616361247048e-12,0.04,0.2338120914252993,64.21428571428599,211.4520547945194,-211.4520547945194,-211.4520547945194,-211.4520547945194,-0.0001759755486157,0.0821114369501465,0.0,0.0148809523809523,0.0364741641337387,0.0964630225080385,0.1035598705501619,0.1598639455782313,0.24,0.2555228276877761,0.2771535580524344,0.3861788617886179,0.2092198581560285,0.2092198581560285,0.2007042253521127,0.0428134556574923,0.0428134556574923,0.0302114803625377,0.0302114803625377,0.0302114803625377,0.0209580838323353,-0.0257142857142856,-0.0257142857142856,-0.0517241379310344,-0.1063941299790355,-0.1119791666666666,-0.1096605744125325,-0.1096605744125325,-0.0301478953356084,-0.0367231638418078,-0.0245995423340961,-0.0245995423340961,-0.0245995423340961,0.0029411764705882,0.0964630225080385,0.0943517329910141,0.0859872611464969,0.0859872611464969,0.1799307958477509,0.1799307958477509,0.2178571428571429,0.2781109445277361,0.3918367346938776,0.7135678391959801,0.8432432432432433,0.8333333333333333,0.8333333333333333,0.6715686274509807,0.5994371482176362,0.5570776255707763
DGM.L^E99,9.0,0.0725311931782555,0.1109027907296339,4.655247127544569,-0.1270407913566706,2.0,0.0846677407687501,-0.0202088652782651,1.714680148837347e-09,-0.0411810411810411,0.0747507680732334,0.065049055379875,0.0169897719011617,-0.1128321687487757,0.0258987907395074,0.0197348810596534,0.6695795186913086,-0.0588235294117646,0.0,0.2499999999999997,0.3821138211382113,0.3492063492063491,0.3492063492063491,0.328125,0.2781954887218043,0.1258278145695364,0.1184210526315789,0.1333333333333333,0.1184210526315789,0.1184210526315789,0.2408759124087589,0.2781954887218043,0.2781954887218043,0.2318840579710146,0.2318840579710146,0.2142857142857144,0.2142857142857144,0.1111111111111111,0.1111111111111111,0.096774193548387,0.0691823899371069,0.0691823899371069,-0.0058479532163743,-0.0058479532163743,-0.1282051282051282,0.0303030303030302,0.2499999999999997,0.2499999999999997,0.2408759124087589,0.2142857142857144,0.2878787878787878,0.3821138211382113,0.6504854368932038,0.6190476190476188,0.6037735849056602,0.6037735849056602,0.7708333333333333,0.8279569892473118,0.9767441860465116,1.236842105263158,0.6504854368932038,0.6190476190476188,0.6346153846153846,0.5454545454545452,0.3709677419354837,0.2878787878787878
DINT.L^I12,25.0,-0.1126854106707991,0.0408249782733111,0.6372637510354708,-0.8834289614862826,1.0,-0.4211723092470945,-3.3857729367406737,2.8091089629667168e-11,-0.286368843069874,-0.2538030930769474,-0.0096612243175968,-0.4664476568951333,0.2588229660008396,-0.0810362472496779,-0.4299886282020588,3.06909684410548,-0.0574712643678161,0.0,-0.0224719101123596,-0.09375,-0.2162162162162163,-0.1944444444444445,-0.2300884955752211,-0.26890756302521,-0.2926829268292683,-0.3203125,-0.275,-0.2868852459016393,-0.2868852459016393,-0.2627118644067796,-0.2018348623853211,-0.2018348623853211,-0.2926829268292683,-0.2368421052631578,-0.2983870967741935,-0.3555555555555556,-0.3695652173913043,-0.3695652173913043,-0.423841059602649,-0.423841059602649,-0.364963503649635,-0.445859872611465,-0.445859872611465,-0.4313725490196078,-0.445859872611465,-0.3555555555555556,-0.3555555555555556,-0.544502617801047,-0.5396825396825397,-0.6045454545454545,-0.6027397260273972,-0.5817307692307693,-0.6116071428571429,-0.6282051282051282,-0.6282051282051282,-0.6081081081081081,-0.618421052631579,-0.6329113924050633,-0.6063348416289593,-0.5972222222222223,-0.589622641509434,-0.485207100591716,-0.532258064516129,-0.5735294117647058,-0.6027397260273972
DLAR.L,35.0,-0.0789960369881109,-0.1353950594003394,1.2379598496126942,0.0992028777189492,2.0,-0.8671766342141864,-0.136157337367623,2.3671397276595024e-09,0.0321572130415364,-0.0034346103038309,0.447161975080757,-0.5041537028789752,-0.0517472120541641,-0.0970312368384719,-0.0677152759264197,1.3033629008225092,-0.1959731543624161,0.0,0.0419580419580418,-0.0040106951871657,0.0233516483516482,0.1443932411674346,0.1586314152410577,-0.1795154185022026,-0.1813186813186812,-0.1534090909090909,0.6482300884955754,-0.1980624327233583,-0.1980624327233583,-0.1638608305274972,-0.2801932367149757,-0.2801932367149757,-0.268891069676153,-0.208289054197662,-0.2601787487586892,-0.2405708460754332,-0.2374616171954964,-0.2374616171954964,-0.2311661506707946,-0.169453734671126,-0.1296728971962617,-0.2049092849519742,-0.2049092849519742,-0.2190775681341717,-0.2263759086188993,-0.0991535671100362,-0.0991535671100362,-0.017150395778364,0.0765895953757225,0.0627674750356634,0.0907759882869692,0.1020710059171599,0.1152694610778444,0.0765895953757225,0.0765895953757225,0.1086309523809525,0.0875912408759125,0.1270801815431164,0.1253776435045317,0.1622464898595943,0.1443932411674346,0.3770794824399259,0.2670068027210885,0.3375224416517055,0.2334437086092715
