firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCQE-L^A14,12.0,-0.1560275411366553,1.1085418344635265e-07,0.0031796260860304,0.0254641038278298,0.8702940301085776,-0.0069928945411184,1.0,-0.5203747072599532,-2.576493716819524e-08,-0.1293589013353308,6.687849483687392e-06,6.469380862064486e-07,-0.0358180058083252,4.0,9.539855935813916,0.1324258299443561,-0.157783764691811,-0.0403654132143615,1.3807039986682512,-0.0604982206405694,-0.0209059233449477,-0.1661721068249257,-0.0570469798657717,-0.0570469798657717,0.0,-0.1611940298507462,-0.1484848484848484,-0.0756578947368421,-0.0140350877192982,-0.113564668769716,0.0107913669064749,0.0766283524904214,0.2217391304347826,0.1856540084388185,0.338095238095238,0.1106719367588933,0.510752688172043,0.338095238095238,-0.7422018348623853,-0.766804979253112,-0.8130405854956753,-0.7944403803950256,-0.7823392718822618,-0.78046875,-0.7398148148148148,-0.7648535564853556,-0.7502222222222222,-0.7624683009298394,-0.783011583011583,-0.7426739926739927,-0.7426739926739927,-0.7250489236790607,-0.7072916666666667,-0.6938997821350763,-0.7206759443339961,-0.7103092783505154,-0.7279767666989352,-0.7402957486136783,-0.701063829787234,-0.7072916666666667,-0.7209533267130089,-0.692896174863388,-0.6821266968325792,-0.697198275862069,-0.6743916570104287,-0.6724941724941724,-0.6842696629213483,-0.6543665436654367
BCUB-L^L00,11.0,0.435,4.54851922823453e-07,0.0130464994114587,0.1219937628838733,1.025575271346758,-0.0124763068986283,1.0,0.1943427620632278,7.306272875667894e-08,0.2305661484305826,6.101965258843795e-07,1.4513058774624612e-06,0.533511884834282,5.0,1.6297739281444266,0.1506523725488019,0.2998618587148097,0.2998618587148097,0.8394392914713305,-0.0850439882697947,-0.0631868131868131,-0.2821052631578947,-0.2302483069977425,-0.1662591687041564,-0.2249999999999999,-0.333984375,-0.274468085106383,-0.231981981981982,-0.2866108786610879,-0.3391472868217053,-0.1410579345088161,-0.1026315789473683,-0.0783783783783783,0.0524691358024691,0.0333333333333334,-0.0631868131868131,-0.0058309037900874,-0.1142857142857143,-0.1861575178997614,-0.276008492569002,-0.4316666666666666,-0.3638059701492537,-0.3649906890130353,-0.376599634369287,-0.2196796338672768,-0.2650862068965516,-0.3012295081967212,-0.3578154425612052,-0.4918032786885246,-0.4220338983050847,-0.3626168224299064,-0.3404255319148935,-0.3953900709219857,-0.3614232209737827,-0.3685185185185186,-0.3578154425612052,-0.3844765342960289,-0.4140893470790378,-0.38,-0.3996478873239436,-0.4259259259259259,-0.38,-0.3504761904761905,-0.3720073664825045,-0.3553875236294895,-0.3720073664825045,-0.3166332665330661,-0.2997946611909651
BCYN-L,11.0,-0.0018529956763434,3.8858779618264906e-07,0.0111458481316891,0.2552433715868619,0.3903542581827489,0.0470477181389786,1.0,0.0957235206364992,6.98347026495707e-08,-0.047707367336399,1.617629075421499e-06,4.271203278213642e-07,-0.0797872340425532,4.0,11.712452437222789,-0.2217786441087411,-0.2011866235167206,-0.2011866235167206,0.5892398378154909,0.0930708258757351,-0.1328159645232816,-0.3405833754847412,-0.2209163346613546,-0.0648015303682448,-0.0636820684701939,-0.1250559284116331,-0.1733248784612133,-0.1060571428571428,0.0718004932858316,-0.1080957810718358,0.1329663962920044,0.2467325470194452,0.3257627118644068,0.4007879656160458,0.3883564075257364,0.316391787277011,0.3819787985865723,0.7459821428571429,0.4068345323741007,0.4185709104098658,0.2933201058201058,0.1362579895409645,0.2210427724008741,0.1560744900975466,4.026992287917738,51.85135135135136,4.39448275862069,3.88875,2.907092907092907,3.031958762886598,2.918837675350701,2.717680608365019,2.760576923076923,2.9705583756345177,3.13862433862434,3.205376344086021,64.18333333333334,3.1606382978723406,2.9705583756345177,3.011282051282051,2.9989775051124745,3.086729362591432,3.191854233654877,67.6140350877193,67.6140350877193,2.735434574976122,3.125527426160337,3.28368017524644
BCZB-L,12.0,0.0499502487562189,8.224072147069025e-07,0.0235890730681105,0.1384643049811185,1.5879992642324818,-0.0068776613583367,1.0,0.0211024978466838,6.052722858133888e-08,0.0066983787981749,2.169475790031255e-05,9.99132847728061e-07,0.0746129453460175,4.0,5.954819269347849,-0.1794904778517953,-0.2783311185380612,-0.0098582121341203,0.6408998503846897,0.1235955056179776,-0.1909090909090909,-0.2349570200573066,-0.1884498480243162,-0.2704918032786886,-0.2803234501347709,-0.3790697674418605,-0.286096256684492,-0.3503649635036496,-0.2973684210526316,-0.3240506329113924,-0.3064935064935065,-0.2624309392265194,-0.3761682242990655,-0.4460580912863071,-0.4627766599597586,-0.5037174721189591,-0.5299295774647887,-0.4981203007518797,-0.49906191369606,-0.5100917431192661,-0.4606060606060607,-0.4414225941422595,-0.4962264150943396,-0.4270386266094421,-0.4551020408163265,-0.4754420432220039,-0.4627766599597586,-0.4649298597194389,-0.4183006535947712,-0.3833718244803695,-0.3732394366197182,-0.2744565217391305,-0.2327586206896551,-0.2005988023952095,-0.2077151335311573,-0.1331168831168832,-0.175925925925926,-0.3118556701030928,-0.286096256684492,-0.2664835164835165,-0.2822580645161291,-0.3118556701030928,-0.3010471204188482,-0.2973684210526316,-0.3223350253807107,-0.2724795640326976,-0.2764227642276423,-0.2898936170212766
BDAJ-L,5.0,-0.0145395799676898,5.503130528274194e-06,0.1578460716459963,0.1143962420558165,0.7509410155124338,0.0397288958535127,1.0,-0.1038552321007081,3.285451061656235e-07,-0.043938161106588,3.4135976220618626e-07,8.948022597334336e-06,0.0481041312959818,5.0,0.2137508533115975,-0.2831406367793254,-0.134490646705869,-0.0077783179387457,0.7715698816087286,-0.4166666666666666,0.5918367346938775,-0.2040816326530612,0.5145631067961165,0.5,0.5,0.471698113207547,-0.4602076124567474,0.4444444444444444,-0.3472803347280334,-0.3929961089494163,-0.3066666666666666,0.4181818181818182,0.3333333333333335,-0.3275862068965516,0.4311926605504586,0.3805309734513276,0.4311926605504586,0.3928571428571428,0.3,-0.52,-0.5666666666666667,0.1999999999999999,0.1818181818181818,0.3448275862068968,0.3684210526315792,-0.5398230088495575,0.3220338983050848,0.3684210526315792,0.278688524590164,0.3333333333333335,0.3,0.3220338983050848,0.1304347826086958,0.1304347826086958,0.1470588235294117,0.1555555555555554,0.1386861313868612,-0.6422018348623854,0.1142857142857143,-0.6213592233009708,-0.6355140186915889,0.0684931506849315,0.0540540540540541,-0.0188679245283018,-0.0545454545454544,-0.0823529411764705,-0.0188679245283018,0.0129870129870131
BDBL-L^I07,12.0,0.1855929882224049,-1.3990155360713736e-07,-0.0040127906362751,0.0954374215152783,1.3046000514927274,0.0067757864984464,1.0,-0.0836272040302266,3.045685279187817e-08,0.020051130382472,4.667122447766244e-07,5.298607906475926e-07,0.1022359105635774,5.0,5.371110658346218,0.1323918042905366,-0.0707273796481512,0.0054771434590267,0.636309292315545,-0.0279823269513991,-0.0922459893048128,0.1167763157894736,0.2859848484848484,0.3885480572597137,0.5609195402298852,0.2811320754716981,0.2667910447761192,0.3057692307692308,0.543181818181818,0.2811320754716981,0.4760869565217391,0.5327313769751694,0.7455012853470437,0.6890547263681595,0.8602739726027397,0.835135135135135,0.94,0.5645161290322582,0.3971193415637859,0.3082851637764932,0.3366141732283465,0.1316666666666666,0.3661971830985917,0.3108108108108109,0.4696969696969697,0.3366141732283465,0.508888888888889,0.3744939271255059,0.1167763157894736,4.904347826086957,4.904347826086957,-0.3707136237256718,-0.4156626506024096,-0.4484159220146223,-0.4064685314685314,-0.4156626506024096,-0.4379139072847682,-0.5079710144927536,-0.5065406976744187,-0.4429860541427399,-0.4955423476968796,-0.5333333333333333,-0.6181102362204725,-0.6208821887213847,-0.6273326015367727,-0.6256890848952591,-0.6012918379330594,-0.5818965517241379
BDCK-L^L08,11.0,0.0295123688440824,1.1604175774049483e-06,0.0332842107090229,0.2419109158315439,1.2862906694985226,0.0209157707248954,1.0,0.0270711978577146,9.801460598536996e-08,-0.0146900320017974,1.4763649232821871e-08,1.1174738052815212e-06,0.0330144340835827,4.0,0.1655520713916947,-0.0716269598936386,-0.0951461236567048,-0.0951461236567048,0.4517693009899108,-0.1499999999999999,-0.0322580645161291,0.1707317073170733,0.2903225806451612,0.1320754716981131,0.0084033613445377,-0.0769230769230769,0.0300429184549355,0.0389610389610388,0.188118811881188,0.0526315789473683,0.1428571428571428,6.058823529411764,0.0344827586206897,0.0169491525423728,-0.0551181102362204,-0.0163934426229508,0.0859728506787329,5.857142857142858,5.666666666666667,-0.1608391608391608,5.666666666666667,5.666666666666667,0.188118811881188,0.0212765957446807,0.2244897959183673,1.9268292682926829,0.2371134020618557,0.2121212121212121,0.2121212121212121,0.4814814814814814,0.4545454545454546,0.3793103448275861,0.348314606741573,0.263157894736842,0.2765957446808511,0.1707317073170733,2.4782608695652177,0.2765957446808511,0.3953488372093023,0.2371134020618557,0.2834224598930479,0.2244897959183673,0.1822660098522168,0.1999999999999999,0.2244897959183673,0.1320754716981131,2.8095238095238093,0.1214953271028036
BDIM-L^C23,22.0,0.0075733362450301,3.22667657613394e-07,0.0092550634479429,0.2525388749981745,0.3836246672464781,0.0195948642712252,1.0,-0.5359860184634766,7.736265675825443e-08,-0.1593634547865068,1.5743338502614634e-07,5.064684165947713e-07,3.7685220409383033,4.0,3.289569400874757,-1.8169577508314183,0.6025993387946265,0.1045025560048423,0.1285568218845778,-0.0859686828369665,0.082779255319149,0.0174945329584506,0.012433944668946,-0.0335311572700297,-0.1482740585774059,0.0210031347962382,0.2526923076923077,0.1732708933717579,0.3414332784184513,0.1452180028129395,0.3186234817813766,0.4210296684118673,0.3175566343042071,0.396655231560892,0.1607270135424092,0.0853048983672108,0.0197244834063869,0.5598659003831419,0.2762539184952979,0.3111916264090177,0.0955264043054153,0.0574675324675324,0.2924603174603175,0.2673151750972762,0.1192439862542955,0.2873517786561264,0.6285000000000001,0.2624031007751937,-0.010030395136778,0.0609120521172639,0.0472668810289389,0.1250431778929188,-0.102754820936639,-0.0982834994462901,-0.1149456521739129,-0.3055437100213219,-0.2094660194174757,-0.1406332453825857,-0.2036674816625916,-0.3070212765957446,-0.3598663522012578,-0.3598663522012578,-0.3628716744913928,-0.3675728155339806,-0.5065151515151516,-0.4979963008631318,-0.4793797953964195,-0.4920461634435433
BDLO-L,12.0,0.2199389190084992,8.630655411720729e-07,0.0247552742111244,0.1630414043121541,0.6022003348684128,-0.0105653623398043,1.0,-0.0314702632681829,6.111159962667604e-08,0.1196143673747729,7.1380973034188e-07,8.845904045961355e-07,0.6414666414666416,5.0,3.041885063360129,-0.0004554073103421,-0.1082966123382544,-0.0050566343042071,0.5783615638865897,0.1104868913857677,0.0897959183673469,-0.1469648562300319,-0.1188118811881188,-0.175925925925926,-0.2793522267206478,-0.3589435774309724,-0.385500575373993,-0.4616935483870967,-0.5274336283185841,-0.4943181818181819,-0.4420062695924766,-0.4026845637583892,-0.4086378737541528,-0.3064935064935065,-0.3366459627329193,-0.3423645320197044,-0.2754409769335143,-0.288,-0.4006734006734007,-0.4539877300613496,-0.4643931795386159,-0.5009345794392523,4.5625,-0.4659999999999999,-0.4649298597194389,4.804347826086956,-0.3754385964912281,-0.3366459627329193,-0.335820895522388,-0.3423645320197044,-0.3747072599531615,-0.2992125984251969,-0.3223350253807107,-0.3046875,-0.3223350253807107,-0.3316645807259074,5.433734939759036,-0.3206106870229008,-0.3082901554404145,-0.2724795640326976,-0.2371428571428572,-0.2531468531468532,-0.2204379562043795,-0.2573018080667594,-0.2624309392265194,-0.2870493991989319,-0.2181551976573938,-0.2562674094707521
BDRV-L,16.0,0.1101549053356282,0.000231710105244,6.646131630994787,0.1455733115595474,0.6569063399054766,-0.0269021228492045,1.0,0.3028865164096481,2.7214510084811385e-05,0.1030451332245564,1.7994131353173013e-06,0.0003023834453867,0.0063187456119822,4.0,0.0146860293378305,0.090235855678787,0.0167064439140811,0.0167064439140811,0.631484774584704,0.0,0.0,-0.8753246753246753,0.0212765957446807,0.0212765957446807,0.0212765957446807,0.0,0.0,0.0105263157894737,0.0105263157894737,-0.901740020470829,0.0105263157894737,0.0212765957446807,0.0212765957446807,-0.8902857142857143,0.0212765957446807,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0549450549450549,0.0786516853932584,0.0,-0.0204081632653061,-0.8983050847457628,-0.8983050847457628,-0.8888888888888888,-0.8853046594982079,-0.8851674641148325,-0.8848920863309353,-0.8850299401197604,-0.8711409395973154,-0.8746736292428199,-0.8801498127340824,-0.8816276202219482,-0.8863905325443787,-0.8873239436619719,-0.8830694275274056,-0.8790931989924433,-0.8778625954198473,-0.8773946360153256,-0.8830694275274056,-0.8796992481203008,-0.882640586797066,-0.8802992518703242,-0.8773946360153256,-0.873015873015873,-0.8741808650065531
