firms,age,agr,cashdebt,chatoia,chempia,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BXTN.L^H09,21.0,-0.3052930604672735,-0.3517217942908926,0.0542788007170233,-0.5608970788200179,-0.0963657293208354,-0.0052777777777771,5.83353853831372e-10,-0.1818181818181818,-0.0201171082381587,-0.419054441260745,0.6950641138239944,0.256287237527357,-0.6950641138239944,-0.6950641138239944,1.3033629008225092,-0.0212765957446807,0.0930232558139534,0.1393939393939394,0.0329670329670328,0.0994152046783625,0.0329670329670328,0.0502793296089385,0.0329670329670328,0.0867052023121386,-0.1047619047619048,-0.2133891213389122,-0.1531531531531532,-0.5369458128078817,-0.5191815856777494,-0.5240506329113925,-0.5078534031413613,-0.53,-0.5264483627204031,-0.4354354354354355,-0.4763231197771588,-0.4763231197771588,-0.4197530864197532,-0.4069400630914827,-0.426829268292683,-0.4233128834355828,-0.4088050314465409,-0.3836065573770492,-0.3138686131386862,-0.2656250000000001,-0.2713178294573644,-0.2166666666666666,-0.0917874396135265,-0.0309278350515463,-0.3517241379310345,-0.2769230769230769,-0.3138686131386862,-0.3494809688581315,-0.2326530612244899,-0.1681415929203539,-0.0408163265306122,-0.0052910052910053,0.0804597701149425,0.1058823529411765,0.1058823529411765,0.119047619047619,0.2129032258064516,0.1604938271604936,0.1749999999999998,0.1393939393939394
BZR.L^D01,7.0,0.1516982145254396,0.1697682795053428,1.410739350238387,0.2117957127386555,0.1209366391184572,-0.0022460693785873,1.3677647312650828e-08,0.06865486175831,0.1617666800912873,0.1809374181722964,-0.1979478409576741,0.0206878498059267,0.054681365312975,0.1979478409576741,0.482376690435036,0.0246913580246912,0.1911764705882352,0.1824817518248174,0.148936170212766,0.1250000000000002,0.0124999999999999,-0.0581395348837208,0.0124999999999999,0.2180451127819549,0.0062111801242235,-0.0121951219512194,-0.0898876404494382,-0.0689655172413792,-0.1692307692307691,-0.1980198019801979,-0.1692307692307691,-0.2211538461538461,-0.2097560975609754,-0.1049723756906076,-0.0240963855421685,-0.0999999999999999,-0.0999999999999999,0.0124999999999999,-0.1098901098901098,-0.1243243243243242,-0.0742857142857141,-0.1195652173913043,-0.0689655172413792,-0.2173913043478259,-0.1473684210526314,-0.0240963855421685,0.0657894736842106,0.0318471337579617,-0.4087591240875913,-0.3387755102040816,-0.3596837944664031,-0.3769230769230769,-0.3414634146341463,-0.2987012987012987,-0.3017241379310343,-0.3305785123966941,-0.2799999999999999,-0.1940298507462685,-0.160621761658031,-0.1428571428571428,-0.1382978723404254,-0.2831858407079645,-0.2465116279069766,-0.3414634146341463
CAB.L^I05,8.0,-0.0714656290531775,-0.1705045542933169,2.149504499906715,-0.5374705898478216,0.4333714939896967,-0.0361288586993072,5.355754123956974e-11,-0.1742243436754177,-0.0190402075226977,0.131312029665176,0.0622036013549653,0.201063359632511,-0.0622036013549653,-0.0622036013549653,1.3033629008225092,-0.0705882352941176,0.0759493670886075,0.2142857142857144,0.1486486486486486,0.1333333333333333,0.0119047619047618,0.1038961038961039,0.0897435897435896,0.0897435897435896,0.0240963855421687,0.1038961038961039,0.0759493670886075,0.0897435897435896,0.3709677419354837,0.0625,-0.0449438202247191,-0.0760869565217392,-0.1414141414141414,-0.0760869565217392,-0.1237113402061855,-0.2201834862385322,-0.2272727272727274,-0.1052631578947368,-0.2201834862385322,-0.1326530612244898,-0.2272727272727274,-0.3511450381679389,-0.2735042735042735,-0.32,-0.0860215053763441,-0.2672413793103447,-0.15,-0.1904761904761905,-0.5303867403314917,-0.5549738219895288,-0.5771144278606966,-0.4516129032258065,-0.8059360730593608,-0.8085585585585586,-0.7926829268292683,-0.7880299251870324,-0.782608695652174,-0.7592067988668555,-0.7392638036809815,-0.7068965517241379,-0.698581560283688,-0.6382978723404256,-0.6458333333333333,-0.6730769230769231
CADB.L^G93,21.0,-0.0861157953906689,0.0979133226324237,1.159166570659414,-0.0138479256570896,-0.0056785917092561,0.4809797932330058,6.910483730919982e-07,-0.0044888888888888,0.023946037099494,-0.140645401977243,0.1579873572633356,0.1345415262954991,-0.0631755175151132,0.1097696879643387,0.4899502875354687,-0.0413223140495867,0.0341880341880342,0.1862745098039215,0.1379310344827586,0.1560509554140126,0.0111420612813371,0.0491329479768785,0.0196629213483146,0.0371428571428571,-0.0668380462724936,-0.1124694376528117,-0.1824324324324325,0.0083333333333333,0.0461095100864552,0.0254237288135592,0.0521739130434781,0.064516129032258,-0.0027472527472528,0.0739644970414201,0.0521739130434781,-0.0268096514745308,-0.0268096514745308,0.03125,-0.0422163588390501,-0.0947630922693266,-0.1210653753026634,0.0196629213483146,0.4637096774193547,0.3444444444444443,0.4291338582677164,0.5714285714285714,0.5782608695652174,0.5851528384279476,0.278169014084507,0.3394833948339484,0.3544776119402983,0.32,0.41796875,0.41796875,0.518828451882845,0.3854961832061068,0.5991189427312775,0.9411764705882352,1.0166666666666666,0.9105263157894736,1.1228070175438596,1.0625,1.186746987951807,0.962162162162162
CAME.L,27.0,-0.0365627632687448,-0.0399613277473413,0.72959197037993,-0.7011660059357566,-0.050694801852805,-0.0247146657513076,1.709740659462693e-09,-0.2272872032426172,-0.0840775063184499,-0.0134443021766965,-0.0721500721500721,-0.0961284578305853,-0.0040552155637692,0.0721500721500721,1.3033629008225092,0.0265486725663717,0.0089285714285713,0.0089285714285713,0.0462962962962962,-0.0583333333333333,-0.0887096774193548,-0.0423728813559322,-0.0087719298245614,0.0462962962962962,0.0462962962962962,0.2150537634408602,0.2150537634408602,0.2696629213483146,0.2988505747126437,0.2840909090909091,0.3294117647058823,0.4125000000000001,0.547945205479452,0.547945205479452,0.4487179487179487,0.4868421052631579,0.527027027027027,0.4868421052631579,0.3452380952380953,0.2840909090909091,0.4125000000000001,0.4125000000000001,0.4125000000000001,0.4125000000000001,0.6142857142857143,0.5694444444444444,0.4125000000000001,0.1770833333333332,0.1770833333333332,0.1770833333333332,0.2282608695652173,0.4125000000000001,0.4125000000000001,0.3452380952380953,0.4125000000000001,0.3452380952380953,0.4125000000000001,0.4125000000000001,0.527027027027027,0.4125000000000001,0.4125000000000001,0.5694444444444444,0.527027027027027,0.4487179487179487
CANG.L^B99,9.0,0.0285065723486247,0.2416513932465595,1.6057585355952635,0.0856926092641695,0.1122303962548069,-0.1059872655667165,1.0600620360984912e-10,0.0277777777777778,0.0099597036724207,-0.0325754797701991,-0.2716743373046144,-0.0086326549956579,-0.0478132760328876,-0.0478132760328876,0.6442845068221155,-0.0465116279069768,0.0046728971962615,0.0858585858585858,0.048780487804878,-0.0358744394618834,-0.0137614678899083,0.0189573459715639,0.0,0.0093896713615022,-0.1330645161290322,-0.2402826855123675,-0.2456140350877194,-0.2293906810035842,-0.182509505703422,-0.2095588235294119,-0.1762452107279694,-0.0851063829787235,-0.0137614678899083,0.0591133004926109,-0.0358744394618834,-0.0772532188841202,0.0189573459715639,0.0046728971962615,-0.0772532188841202,-0.0227272727272728,0.1813186813186811,0.174863387978142,0.1559139784946235,0.096938775510204,0.1497326203208555,0.2146892655367231,0.2215909090909089,0.2011173184357542,-0.2293906810035842,-0.2266187050359711,-0.2266187050359711,-0.2456140350877194,-0.150197628458498,-0.0486725663716813,0.1025641025641026,0.2011173184357542,0.3109756097560976,0.5357142857142858,0.7622950819672132,0.7338709677419355,0.853448275862069,0.7916666666666667,0.9907407407407404,0.853448275862069
CBRO.L,34.0,0.053496198429515,0.0247137671041608,0.1096875525300256,0.0175461599113813,0.0555307902948481,0.030059807063546,2.4281117745322457e-08,0.0056876938986556,0.0023100253438032,0.0530902419447309,0.0187489048536885,-0.0187489048536885,-0.0187489048536885,-0.0187489048536885,0.5333373613535206,0.0526315789473683,0.0178571428571425,0.0704225352112675,-0.0617283950617285,-0.0693877551020409,-0.0693877551020409,-0.0297872340425533,-0.0086956521739131,-0.0297872340425533,-0.088,-0.0420168067226891,-0.0420168067226891,-0.0420168067226891,-0.0086956521739131,-0.0214592274678112,0.0270270270270267,0.1014492753623188,0.1573604060913704,0.2324324324324322,0.1999999999999999,0.2192513368983955,0.2666666666666666,0.2881355932203389,0.2881355932203389,0.3028571428571427,0.3028571428571427,0.3818181818181818,0.3411764705882352,0.3411764705882352,0.3028571428571427,0.1399999999999999,0.3818181818181818,0.1399999999999999,-0.0952380952380953,-0.088,-0.2137931034482759,-0.170909090909091,0.2596685082872927,0.357142857142857,-0.3048780487804878,-0.2784810126582279,-0.2668810289389067,-0.1492537313432836,-0.170909090909091,-0.0988142292490118,-0.0297872340425533,-0.05,-0.05,-0.0617283950617285
CHAL.L^G93,17.0,0.1155542040443971,0.1895311667554608,1.7332125155867766,0.1094222101270066,0.1560283687943263,0.1722725312634557,5.723840226779593e-08,0.0354698714738775,0.0775429527140033,0.0737467200662891,4.418404606483199,-0.2009134760203701,-0.0514907781887733,0.0364030858244936,0.3081120553539139,0.0130718954248367,0.0576036866359446,0.1389578163771712,0.0749414519906324,0.0551724137931035,0.0,0.0527522935779816,-0.0516528925619834,-0.023404255319149,-0.1577981651376147,-0.1890459363957597,-0.1729729729729729,-0.1788908765652951,-0.1052631578947368,-0.0874751491053679,-0.0613496932515337,-0.0171306209850107,-0.0574948665297742,0.0087912087912087,-0.0275423728813558,0.02,0.0699300699300697,0.3701492537313431,0.227272727272727,0.2338709677419352,0.3500000000000001,0.3304347826086955,0.399390243902439,0.5454545454545454,0.5,0.4902597402597402,0.5506756756756757,0.6451612903225805,0.0431818181818179,0.02,-0.0357142857142857,0.1113801452784504,0.3076923076923077,0.2472826086956521,0.4166666666666665,0.4664536741214058,0.399390243902439,0.6813186813186813,0.571917808219178,0.7586206896551724,0.7452471482889733,0.7452471482889733,0.8734693877551019,0.7452471482889733
CHCH.L^A00,10.0,0.0017851598882333,0.3328545886215083,1.669857108216794,-0.0087491036117698,0.0410890982387306,-0.1008413787755416,1.28802857747127e-10,-0.0028360748723765,0.0268394908413536,-0.0998607630186577,0.1703929732702488,0.0258363941097192,0.0100793719585432,0.0100793719585432,0.5890887348139754,0.0327868852459016,0.0517241379310344,0.150943396226415,-0.0317460317460317,-0.2179487179487179,-0.2179487179487179,-0.1756756756756757,-0.1756756756756757,-0.1756756756756757,-0.1527777777777779,-0.1159420289855073,-0.1159420289855073,-0.108187134502924,-0.1408450704225352,-0.1866666666666667,-0.2375,-0.2988505747126436,-0.3068181818181819,-0.3068181818181819,-0.2988505747126436,-0.3068181818181819,-0.3146067415730338,-0.3222222222222223,-0.2988505747126436,-0.2988505747126436,-0.3068181818181819,-0.3068181818181819,-0.2906976744186046,-0.2738095238095238,-0.3068181818181819,-0.2906976744186046,-0.351063829787234,-0.39,-0.4245283018867924,-0.4190476190476191,-0.4077669902912622,-0.396039603960396,-0.3711340206185567,-0.3222222222222223,-0.3068181818181819,-0.2988505747126436,-0.2988505747126436,-0.2906976744186046,-0.2906976744186046,-0.2906976744186046,-0.2650602409638555,-0.1527777777777779,-0.1756756756756757,-0.0468750000000001
CHCPL.L^A11,23.0,-0.0038729666924864,0.2117328455535627,5.009358592269401,0.5064816905762848,0.4229875518672197,-0.7901541609341374,4.4197331447305437e-10,0.1641791044776119,0.0390113372297726,-0.1188050230147026,-1.3854639512708924,0.4451583887853821,0.4920844815636546,0.7199867961253458,0.1301255604297331,-0.0384615384615385,-0.0188679245283018,0.04,0.0,-0.037037037037037,-0.037037037037037,-0.0714285714285715,0.0,-0.0714285714285715,-0.1875,-0.1612903225806451,-0.1612903225806451,-0.1333333333333333,-0.1612903225806451,-0.1875,-0.1475409836065573,-0.1612903225806451,-0.2352941176470588,-0.11864406779661,-0.1999999999999999,-0.2972972972972972,-0.2571428571428571,-0.2571428571428571,-0.3246753246753247,-0.35,-0.3246753246753247,-0.2352941176470588,-0.2238805970149253,-0.2121212121212121,-0.2571428571428571,-0.1999999999999999,-0.1875,-0.3953488372093022,-0.4951456310679611,-0.4285714285714286,-0.4222222222222221,-0.3658536585365853,-0.2777777777777777,-0.2352941176470588,-0.1333333333333333,-0.1333333333333333,-0.037037037037037,0.2380952380952381,0.1818181818181818,0.1818181818181818,0.2093023255813955,0.2380952380952381,0.2682926829268293,0.4054054054054055
CHLD.L^I10,22.0,0.1077336848549972,0.1520892771858582,1.117335261057727,0.2737168127889369,-0.0198401701655968,0.2103821694753468,2.1846892759805837e-09,0.0887269609944277,0.0263859907788037,0.2492351128208589,0.4625667789900726,-0.1246270397349758,-0.0264909509413474,0.0281747039758588,0.6896311736006929,-0.0909090909090909,-0.0833333333333332,-0.0294117647058823,-0.131578947368421,-0.0833333333333332,-0.108108108108108,-0.0294117647058823,-0.057142857142857,0.0,-0.108108108108108,-0.057142857142857,-0.131578947368421,-0.175,-0.175,-0.2978723404255318,-0.4107142857142857,-0.4406779661016948,-0.484375,-0.4210526315789473,-0.4310344827586206,-0.4499999999999999,-0.3773584905660377,-0.3888888888888889,-0.4590163934426229,-0.4406779661016948,-0.3124999999999999,-0.3529411764705882,-0.3124999999999999,-0.3653846153846154,-0.4499999999999999,-0.4210526315789473,-0.3529411764705882,-0.4499999999999999,-0.65625,-0.6373626373626373,-0.6699999999999999,-0.65625,-0.6597938144329897,-0.6024096385542168,-0.5074626865671642,-0.5285714285714285,-0.4107142857142857,-0.3773584905660377,-0.3653846153846154,-0.3265306122448979,-0.3265306122448979,-0.3653846153846154,-0.2826086956521739,-0.2978723404255318
CHS.L^B11,20.0,0.1523396100407961,-0.0275056333888507,1.2595974468438988,-0.4635392957087713,1.2238589211618254,-0.1185691833444626,9.417994042343692e-11,-0.1502590673575129,0.0042248000116145,0.2215390475154054,-0.9011089413523165,0.0307287706183709,1.109374005980024,0.1093740059800242,1.3033629008225092,-0.0695652173913041,-0.0416666666666667,-0.0416666666666667,-0.1015625000000001,-0.1666666666666666,-0.2123287671232877,-0.1544117647058824,-0.1481481481481482,-0.08,-0.2812500000000001,-0.3072289156626506,-0.3313953488372093,-0.3465909090909091,-0.4278606965174129,-0.4471153846153847,-0.4911504424778761,-0.1666666666666666,-0.1015625000000001,-0.1726618705035971,0.0648148148148146,0.0648148148148146,0.0849056603773583,0.1499999999999999,-0.0254237288135593,-0.1843971631205674,-0.0873015873015873,-0.0416666666666667,-0.0086206896551723,-0.0495867768595041,-0.1353383458646617,-0.0495867768595041,-0.0495867768595041,-0.3882978723404255,-0.554263565891473,-0.5147679324894515,-0.5228215767634856,-0.5247933884297521,-0.5228215767634856,-0.547244094488189,-0.547244094488189,-0.4888888888888889,-0.4191919191919192,-0.3313953488372093,-0.381720430107527,-0.3979057591623036,-0.3072289156626506,-0.3611111111111111,-0.3783783783783785,-0.2812500000000001
COA.L,33.0,0.4311644050100176,0.1281739114389127,1.102885505807535,0.0109150821747838,0.3518449185617742,0.6574124321897941,3.3445005968062214e-08,0.0035381899288729,0.044184085557829,0.4851447683717735,114.74883229965218,0.2336851193411288,0.1361144039257463,0.1836137326526753,1.0083646186928352,0.2857142857142856,-0.176470588235294,-0.3636363636363635,-0.4166666666666666,-0.3913043478260869,-0.263157894736842,-0.176470588235294,-0.2222222222222221,-0.176470588235294,-0.176470588235294,-0.3636363636363635,-0.5757575757575757,-0.631578947368421,-0.6585365853658536,-0.6744186046511628,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7021276595744681,-0.72,-0.7307692307692307,-0.7254901960784313,-0.7307692307692307,-0.7543859649122806,-0.7454545454545454,-0.8108108108108107,-0.8205128205128205,-0.8181818181818181,-0.8271604938271605,-0.8333333333333333,-0.8409090909090908,-0.8409090909090908,-0.851063829787234,-0.8782608695652174,-0.8738738738738738,-0.8613861386138614,-0.86,-0.8627450980392157,-0.8627450980392157,-0.8613861386138614,-0.8541666666666666,-0.8409090909090908,-0.8372093023255813,-0.8444444444444444,-0.8461538461538461,-0.8271604938271605,-0.8372093023255813,-0.8227848101265822,-0.8526315789473684
COSG.L,34.0,-0.0942900075131479,0.1204500330906684,4.4985134762324845,0.0158653745151946,0.0613065326633165,-0.8833037650305104,3.910796806187371e-08,0.005142857142857,-0.0035687453042824,-0.1871625674865026,-0.5636551922564303,0.5854474982381959,0.1535226156090879,0.2521141649048626,0.3472279542731781,-0.027972027972028,0.0671641791044774,0.176954732510288,0.0287769784172662,0.0553505535055349,-0.0498338870431893,-0.089171974522293,0.0751879699248119,-0.0402684563758389,-0.0977917981072555,-0.0803858520900321,-0.1090342679127726,-0.117283950617284,-0.1661807580174927,-0.12,-0.13595166163142,-0.1306990881458967,-0.1226993865030674,-0.0653594771241831,-0.0529801324503311,-0.1226993865030674,-0.1090342679127726,0.0250896057347669,-0.0744336569579288,-0.092063492063492,-0.089171974522293,-0.0774193548387097,-0.1034482758620689,-0.0171821305841924,0.04,0.0671641791044774,0.2222222222222223,0.2170212765957446,-0.2393617021276596,-0.192090395480226,-0.2609819121447029,0.0287769784172662,-0.4874551971326165,-0.45,-0.4752293577981652,-0.5394524959742351,-0.5077452667814113,-0.4222222222222223,-0.4127310061601643,-0.4029227557411273,-0.4347826086956521,-0.5,-0.4435797665369649,-0.4911032028469752
COU.L^G93,10.0,0.0541842621780765,0.1640659394413735,1.3584847723514184,0.0362933403942363,0.0669442664958361,0.1530532472420786,7.410315998313312e-08,0.0117647058823529,0.0582882293463391,0.07227572225038,-0.0668499555182122,-0.0719736923402421,-0.038247705420869,-0.0681082110878262,0.1810226251142374,0.0276243093922652,0.0432276657060517,0.235494880546075,0.1003039513677812,-0.002754820936639,-0.0597402597402597,-0.0572916666666666,-0.018970189701897,0.0225988700564971,-0.0268817204301075,-0.0717948717948717,-0.0082191780821917,0.0197183098591549,0.0741839762611276,0.0903614457831325,0.214765100671141,0.1907894736842106,0.1715210355987055,0.376425855513308,0.4596774193548387,0.214765100671141,0.2928571428571429,0.1907894736842106,0.0284090909090908,0.0805970149253731,0.0553935860058307,-0.0621761658031086,0.124223602484472,0.1455696202531644,0.1207430340557276,0.093655589123867,0.1383647798742138,0.0647058823529411,-0.3156899810964083,-0.223175965665236,-0.233050847457627,-0.2642276422764227,-0.221505376344086,-0.180995475113122,-0.1442080378250592,-0.1298076923076923,-0.08816120906801,0.1868852459016394,0.1455696202531644,0.1753246753246753,0.2836879432624115,0.3260073260073259,0.3609022556390977,0.1677419354838709
CRDA.L,34.0,0.0967085686524564,0.5432928405272679,0.8144900955666293,-0.1558809322556038,0.3787671232876712,0.6438532721241467,8.449562800587366e-08,-0.0505297473512631,-0.0356774154369344,-0.2269721767594108,10.939260077633698,0.058279679385607,0.0276056645129466,0.1056837425910247,0.2543294001759,0.0714285714285714,-0.0232558139534884,0.0700636942675159,-0.0344827586206897,-0.0454545454545455,-0.0918918918918919,-0.0769230769230769,-0.0769230769230769,-0.111111111111111,-0.2258064516129032,-0.2599118942731278,-0.3170731707317074,-0.134020618556701,-0.1428571428571429,-0.1961722488038277,-0.1961722488038277,-0.1515151515151515,-0.16,-0.0117647058823529,-0.0454545454545455,-0.1157894736842105,-0.1157894736842105,-0.134020618556701,-0.1884057971014492,-0.1804878048780487,-0.0344827586206897,-0.1384615384615385,-0.0769230769230769,-0.1039999999999999,-0.16,-0.1087533156498674,0.0499999999999998,-0.0967741935483872,-0.3563218390804598,-0.3754646840148699,-0.328,-0.2449438202247191,-0.2663755458515284,-0.1784841075794621,-0.2112676056338027,-0.0918918918918919,-0.0561797752808989,0.0,0.0632911392405062,0.1626297577854669,0.0980392156862743,0.1428571428571428,0.1275167785234898,0.0632911392405062
CRTL.L^I93,23.0,0.2646587265231331,0.2054187699598228,0.8222474381298874,1.7360559382911085,0.14076121624495,-0.0436399494310979,7.83711962957921e-09,0.5627530364372471,0.271644525881814,0.4092827004219408,1.2495011425953595,-0.1988227801740085,0.00424580092041,0.210386151797603,0.2361355862826205,-0.0268456375838926,-0.0569620253164557,-0.0132450331125827,-0.0509554140127388,-0.0569620253164557,-0.2512562814070351,-0.2660098522167486,-0.1857923497267759,-0.1945945945945946,-0.273170731707317,-0.2801932367149757,-0.2904761904761905,-0.2623762376237624,-0.255,-0.3101851851851852,-0.3037383177570094,-0.2904761904761905,-0.2766990291262136,-0.1813186813186813,-0.1629213483146068,-0.2904761904761905,-0.273170731707317,-0.1629213483146068,-0.2801932367149757,-0.3436123348017621,-0.3133640552995391,-0.3348214285714286,-0.2696078431372549,-0.2801932367149757,-0.2587064676616915,-0.1945945945945946,-0.0261437908496732,-0.113095238095238,-0.4460966542750929,-0.3632478632478632,-0.4224806201550387,-0.4844290657439446,-0.3318385650224215,-0.2904761904761905,-0.2397959183673469,-0.2032085561497326,-0.138728323699422,-0.0802469135802469,0.0275862068965517,0.146153846153846,-0.0066666666666667,0.041958041958042,0.0205479452054795,-0.1235294117647058
CRTO.L^A05,16.0,-0.0765472312703582,-0.0646941929785824,1.5974935065175744,0.4226294268318272,-0.5537397862979259,0.0760711261642668,9.117182063012068e-09,0.136997885835095,-0.0368670417530352,0.093851132686084,1.9050406892417069,0.1758114715193836,-0.1365686036974403,0.0779016805402857,1.3033629008225092,0.0306748466257669,0.0448717948717947,0.0251572327044022,-0.0180722891566265,-0.0411764705882353,-0.0297619047619047,0.0382165605095541,0.0723684210526314,0.0584415584415582,-0.1141304347826087,-0.1329787234042553,-0.1725888324873097,-0.1597938144329896,-0.1597938144329896,-0.1421052631578947,-0.1375661375661375,-0.1329787234042553,-0.1421052631578947,0.0187499999999998,-0.1465968586387435,-0.2347417840375587,-0.2453703703703704,-0.5798969072164948,-0.3208333333333333,-0.3906542056074766,-0.0893854748603353,-0.0893854748603353,-0.0842696629213484,-0.1092896174863389,-0.0893854748603353,0.0187499999999998,-0.1329787234042553,-0.1641025641025641,-0.3962962962962963,-0.3730769230769232,-0.4072727272727273,-0.3706563706563707,-0.3849056603773585,-0.2274881516587678,-0.1641025641025641,-0.1068493150684931,-0.0842696629213484,-0.0523255813953489,-0.0738636363636364,-0.2048780487804877,-0.0297619047619047,-0.0383480825958703,0.2936507936507935,0.0030769230769229
CSPC.L^K22,18.0,0.0804447757485402,0.1578400830737279,1.443353124534136,0.1940109178558846,0.0198028921433176,-0.1713296109402457,3.881138458383711e-08,0.0628898128898129,0.0530916884084979,0.2061855670103093,-0.5574131104267487,0.4774395479680573,0.5574131104267487,0.5574131104267487,0.236155656995503,-0.1306818181818181,0.0731707317073171,0.0173410404624276,-0.2142857142857143,-0.2212389380530972,-0.169811320754717,-0.1775700934579439,0.0352941176470589,0.0414201183431952,-0.1889400921658985,-0.2142857142857143,-0.2177777777777777,-0.2478632478632477,-0.2107623318385649,-0.3408239700374531,-0.3931034482758621,-0.3951890034364261,-0.3736654804270463,-0.2666666666666666,-0.3098039215686273,-0.3333333333333333,-0.3178294573643411,-0.3230769230769231,-0.4093959731543624,-0.43042071197411,-0.4376996805111821,-0.4358974358974359,-0.3505535055350554,-0.2816326530612245,-0.2931726907630523,-0.1330049261083743,0.0292397660818712,-0.2177777777777777,-0.4883720930232558,-0.3824561403508771,-0.4617737003058104,-0.8339622641509434,-0.7821782178217822,-0.722397476340694,-0.7086092715231789,-0.681159420289855,-0.649402390438247,-0.6325678496868476,-0.6018099547511312,-0.5868544600938967,-0.6062639821029083,-0.6294736842105263,-0.6198704103671706,-0.5849056603773586
CSRT.L^C20,31.0,-0.0137682694344418,0.1072374227714033,0.844067780113513,-0.0400448154830639,-0.0328867235079172,0.5696981977177976,1.801843406610542e-09,-0.0129807692307692,0.061851302690108,0.0070859167404782,1.34958879259735,-0.3573545849040063,0.7079863241869028,-0.0192864030858244,0.2482596001566683,0.0516129032258063,0.0689655172413794,0.1610486891385769,0.0508474576271185,0.0,-0.0402476780185758,-0.0801186943620178,0.0,0.076388888888889,-0.1040462427745664,-0.0855457227138642,-0.0882352941176469,-0.0935672514619883,-0.0801186943620178,-0.0634441087613293,-0.0519877675840978,0.087719298245614,0.0197368421052632,0.0472972972972973,0.0367892976588628,0.054421768707483,0.0726643598615917,0.0508474576271185,-0.0095846645367411,0.1272727272727272,0.1832061068702291,0.215686274509804,0.2809917355371902,0.3304721030042918,0.5121951219512197,0.8235294117647061,0.8787878787878789,0.5897435897435899,0.1877394636015326,0.3478260869565219,0.3025210084033614,0.7613636363636365,0.7415730337078652,0.901840490797546,1.0,1.2794117647058822,0.9871794871794872,1.695652173913044,1.792792792792793,2.1313131313131315,1.9523809523809528,1.5,1.3484848484848486,1.3846153846153846
CTTL.L^I93,17.0,-0.4532992826829909,-0.237037037037037,0.4793054028188298,-0.5704170971306614,1.7058823529411766,-0.0074786324786311,4.918877698242774e-09,-0.1849041533546326,0.0169752506853945,-0.1643407826680979,-0.3580280172413794,1.3580280172413794,0.3580280172413794,0.3580280172413794,1.3033629008225092,-0.0163934426229508,0.0892857142857141,0.2199999999999999,0.0517241379310344,-0.046875,-0.0757575757575758,-0.046875,0.1090909090909089,0.150943396226415,-0.1159420289855072,-0.0895522388059701,-0.1527777777777778,-0.1408450704225351,-0.1643835616438356,-0.2077922077922078,-0.1643835616438356,-0.0895522388059701,-0.046875,0.0892857142857141,0.0,-0.046875,-0.0615384615384615,-0.0615384615384615,-0.0615384615384615,-0.0161290322580645,-0.0161290322580645,-0.0161290322580645,-0.046875,-0.1159420289855072,-0.046875,0.1296296296296295,0.196078431372549,0.1296296296296295,-0.1643835616438356,-0.1756756756756756,-0.1643835616438356,-0.0757575757575758,0.0,-0.1029411764705883,-0.1285714285714285,-0.1029411764705883,0.150943396226415,0.196078431372549,0.2708333333333332,0.326086956521739,0.2199999999999999,0.1090909090909089,0.0892857142857141,0.1090909090909089
CWP.L^G93,7.0,0.0858723876149834,0.0479542145909212,0.5000186156056081,0.6369149512651384,-0.2087745651926385,0.2869774589360572,7.994039558338968e-08,0.2064598351188817,0.1534130545916652,0.1785390979064645,-0.5128562561073627,1.201556381307035,-0.1018703285394397,0.2015563813070346,1.3033629008225092,-0.0778985507246375,0.0054644808743167,0.1719745222929936,0.0514285714285713,0.0454545454545454,0.0317757009345793,-0.0036101083032491,0.0514285714285713,0.1265306122448977,-0.0177935943060498,-0.0433275563258231,0.0718446601941746,0.0823529411764705,0.0091407678244972,0.1017964071856287,0.1358024691358024,0.263157894736842,0.2927400468384076,0.4641909814323606,0.4999999999999998,0.3596059113300494,0.4300518134715025,0.5376044568245124,0.4375,0.5081967213114753,0.5549295774647887,0.637982195845697,0.7358490566037734,0.5681818181818181,0.5637393767705383,0.6676737160120845,0.8523489932885904,0.7249999999999999,0.0952380952380951,0.2660550458715593,0.3301204819277106,0.4337662337662336,0.3301204819277106,0.5637393767705383,0.5290858725761771,0.4838709677419353,0.5206611570247932,0.6727272727272726,0.714285714285714,0.6626506024096386,0.9034482758620688,0.6093294460641396,-0.1724137931034483,-0.2091690544412608
