firms,age,agr,cashdebt,chatoia,chcsho,chempia,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
ICI_w.L^E93,18.0,-0.1699245209986452,0.0819267594511894,1.195393050972211,-1.0,-0.5858570867148604,-0.4893964110929853,-0.6184433164127993,4.543810307570495e-07,-0.1899091193983077,-0.2121153473969421,-0.207854236688484,-0.2178597577004694,0.0950182726441676,-0.0303254818789181,-0.1663799036476256,0.2754276318719264,0.0,-0.0445344129554655,-0.0547396528704939,-0.067193675889328,-0.1149999999999999,-0.1520958083832334,-0.1520958083832334,-0.154121863799283,-0.1037974683544303,-0.1161048689138576,-0.1026615969581749,-0.1026615969581749,-0.0547396528704939,-0.1116687578419071,-0.078125,-0.078125,-0.0125523012552301,-0.0111731843575418,-0.0327868852459016,0.0551415797317436,0.0925925925925925,0.1132075471698113,-0.392795883361921,-0.392795883361921,-0.4143920595533499,-0.3816593886462881,-0.3314447592067988,-0.300395256916996,-0.3166023166023165,-0.3655913978494624,-0.3333333333333332,-0.3959044368600682,-0.4040404040404041,-0.4712471994025392,-0.4801762114537444,-0.4285714285714286,-0.4528593508500772,-0.4455755677368833,-0.4124481327800829,-0.410981697171381,-0.4358565737051793,-0.4708520179372197,-0.485838779956427,-0.4732142857142857,-0.4313253012048192,-0.349264705882353,-0.349264705882353,-0.3269961977186312,-0.3179190751445087
IHG.L,34.0,0.0046771865534884,0.0781859188883715,1.300167139463253,-1.0,0.92187964326273,0.2255109510207134,-0.964251218993912,1.2484566255968768e-07,0.2988328642143066,0.0298274691127523,0.0573784230400879,-1.2043109004124677,0.3597368272018549,-0.4271892372777826,0.4835689192803923,0.5700042105881565,0.0,-0.0266159695817489,-0.0038910505836574,-0.0115830115830115,-0.069090909090909,-0.1262798634812286,-0.1262798634812286,-0.0774774774774774,0.0078740157480314,-0.0134874759152215,-0.037593984962406,-0.037593984962406,-0.0115830115830115,-0.0857142857142856,-0.0465549348230912,-0.0465549348230912,0.0448979591836733,0.1179039301310043,0.0281124497991966,0.0556701030927835,0.0491803278688525,0.130242825607064,-0.0774774774774774,-0.0774774774774774,-0.1247863247863246,-0.1307300509337859,-0.1937007874015747,-0.1466666666666666,-0.0791366906474819,-0.0656934306569343,0.0778947368421052,-0.0500927643784785,-0.082437275985663,-0.182108626198083,-0.1537190082644627,-0.0465549348230912,-0.1080139372822299,-0.0622710622710622,-0.4812563323201621,-0.4476806903991369,-0.4732510288065844,-0.5029126213592233,-0.4869739478957916,-0.4458874458874459,-0.4398249452954048,-0.4869739478957916,-0.4869739478957916,-0.4392113910186199,-0.5146919431279622
IMI.L,34.0,0.1618867576540021,0.2197070572569907,1.121786246762237,-1.0,-0.0664607862467236,0.1623668335258631,0.4573549171411366,8.126743385130704e-08,-0.0215436659841539,0.0800903725562522,0.1616176153126573,1.8118845177208536,-0.1438743678487288,0.0271837707612659,0.0980707395498392,0.3403833293796301,0.0,0.0551724137931035,-0.0316455696202532,-0.0347003154574132,0.0132450331125828,-0.0892857142857141,-0.0892857142857141,-0.0670731707317072,0.0,-0.0496894409937889,-0.0999999999999999,-0.0999999999999999,-0.1181556195965418,-0.1523545706371191,0.0443686006825938,0.0443686006825938,0.047945205479452,0.0588235294117647,0.0268456375838925,0.0588235294117647,0.1046931407942237,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1679389312977099,0.1679389312977099,0.1547169811320754,0.2803347280334727,0.3660714285714284,0.2338709677419355,0.3189655172413794,0.3480176211453745,0.2388663967611335,0.0337837837837837,0.0889679715302491,0.3021276595744679,0.2697095435684646,0.2489795918367345,0.3660714285714284,0.4366197183098592,0.2750000000000001,0.2047244094488189,0.1860465116279068,0.2439024390243902,0.3421052631578949,0.2489795918367345,0.2489795918367345,0.2439024390243902,0.2803347280334727
INCH.L,34.0,0.9571400466541132,0.0869342944416753,1.2862783801822129,-1.0,0.0120828168906803,0.3822707187302731,0.3577144595029431,1.2802716662479329e-06,0.0039167182024323,0.4570697844355134,1.223059812160158,-0.0750215015763601,-1.0292936823541552,-0.0774296361150413,0.0644755958691639,0.5567213434570265,0.0,-0.016025641025641,-0.2827102803738318,-0.3022727272727273,-0.2909930715935335,-0.3536842105263158,-0.3536842105263158,-0.3147321428571429,-0.3116591928251121,-0.3604166666666667,-0.4038834951456311,-0.4038834951456311,-0.4335793357933579,-0.4840336134453782,-0.4163498098859316,-0.4163498098859316,-0.3772819472616633,-0.4084778420038536,-0.4706896551724138,-0.436697247706422,-0.4706896551724138,-0.4716006884681584,-0.4770017035775128,-0.4770017035775128,-0.4917218543046358,-0.4660869565217391,-0.4595070422535211,-0.3772819472616633,-0.4038834951456311,-0.346808510638298,-0.1984334203655353,-0.2637889688249401,-0.3085585585585586,-0.386,-0.3956692913385827,-0.2893518518518519,-0.3369330453563715,-0.2602409638554218,-0.2087628865979381,-0.228643216080402,-0.1963350785340314,-0.2046632124352332,-0.2025974025974026,-0.1878306878306878,-0.0970588235294117,-0.0943952802359883,-0.0943952802359883,0.0032679738562091,0.0549828178694156
INME.L^H19,19.0,-0.0497326800373405,0.1375291781853276,0.6966829669350949,-1.0,0.0369271066537614,0.1955605166073512,-1.601460069370481,5.698398205017023e-10,0.011970145049993,0.0251598171255306,-0.1932010066746908,0.0768776713818362,-1.1474702260919236,-0.3152488104628164,-0.3402762130557923,0.1861947001175012,0.0,0.04,-0.0714285714285712,-0.1034482758620689,-0.1126279863481228,-0.1475409836065573,-0.1475409836065573,-0.1746031746031745,-0.1186440677966101,-0.1999999999999999,-0.4901960784313725,-0.4901960784313725,-0.4747474747474747,-0.5047619047619047,-0.3734939759036144,-0.3734939759036144,-0.3939393939393939,-0.3417721518987342,-0.4022988505747126,-0.3246753246753247,-0.2972972972972972,-0.5158286778398511,-0.4285714285714285,-0.4285714285714285,-0.35,-0.388235294117647,-0.3333333333333332,-0.3066666666666666,-0.2463768115942028,-0.2876712328767122,-0.3066666666666666,-0.3066666666666666,-0.3417721518987342,-0.345088161209068,-0.3246753246753247,-0.2463768115942028,-0.2737430167597765,-0.2777777777777778,-0.1746031746031745,-0.1390728476821191,-0.1925465838509317,-0.1475409836065573,-0.1875,-0.1999999999999999,-0.1746031746031745,-0.1475409836065573,-0.1475409836065573,-0.1746031746031745,0.04
INTI.L^H09,19.0,-0.2540733818211368,-0.6885024154589372,1.226935221971618,-1.0,0.4935894293616162,-0.1799464345497155,-2.399730037934325,7.32798189093325e-12,0.1600000000000001,-0.0299459591239689,-0.4526835102406937,-0.8183159968905004,-0.1581768685197497,-0.3247116470620328,-0.0848501951930764,1.3033629008225092,0.0,-0.0124999999999999,-0.0481927710843372,-0.0919540229885057,-0.1222222222222222,-0.3305084745762711,-0.3305084745762711,-0.3189655172413792,-0.3070175438596491,-0.3779527559055118,-0.4436619718309859,-0.4436619718309859,-0.5406976744186046,-0.5586592178770949,-0.4551724137931033,-0.4551724137931033,-0.4935897435897436,-0.487012987012987,-0.487012987012987,-0.4551724137931033,-0.4968152866242038,-0.5325443786982248,-0.4903225806451613,-0.4903225806451613,-0.50625,-0.50625,-0.4357142857142856,-0.4436619718309859,-0.4397163120567375,-0.4148148148148148,-0.3361344537815125,-0.4104477611940298,-0.5182926829268293,-0.5406976744186046,-0.9024691358024692,-0.8974025974025974,-0.8939597315436242,-0.8899721448467967,-0.8879432624113475,-0.8871428571428571,-0.8895104895104895,-0.8755905511811024,-0.8694214876033057,-0.8480769230769231,-0.8468992248062015,-0.8426294820717131,-0.8426294820717131,-0.82560706401766,-0.7853260869565217
IOV.L^A07,18.0,0.1644912488875705,0.3595700358303475,0.6199429349864607,-1.0,-0.509684736840799,-0.0321896849411081,0.3911807030768149,2.1912882541277687e-11,-0.1652173913043478,0.0059947592208049,0.6779577810505645,40.13872092149569,0.9808303605554848,1.158081695200048,1.1433303605554848,-0.1258397042491824,0.0,0.0827586206896553,0.1544117647058822,0.0979020979020979,-0.1648936170212764,-0.2266009852216748,-0.2266009852216748,-0.2523809523809524,-0.2030456852791877,-0.2959641255605381,-0.2629107981220656,-0.2629107981220656,-0.3794466403162054,-0.3430962343096234,-0.2895927601809954,-0.2895927601809954,-0.2798165137614679,-0.2110552763819094,-0.2266009852216748,-0.2731481481481481,-0.2764976958525345,-0.2341463414634145,-0.2341463414634145,-0.2341463414634145,-0.2488038277511961,-0.8656971770744226,-0.8497607655502393,-0.8284153005464481,-0.8338624338624339,-0.7798036465638148,-0.7804195804195804,-0.7750716332378224,-0.8245810055865922,-0.8361169102296451,-0.8205714285714285,-0.8205714285714285,-0.8126491646778043,-0.8211845102505695,-0.8261351052048727,-0.828039430449069,-0.8184971098265896,-0.7155797101449275,-0.6673728813559321,-0.6715481171548117,-0.6503340757238307,-0.6503340757238307,-0.6503340757238307,-0.5974358974358974,-0.5047318611987381
IPC.L^I97,8.0,-0.0035685007474561,0.3016457872758536,1.4030747110081894,-1.0,0.0276675689104045,-0.0124305265045121,0.0262318840579709,8.315026109590144e-12,0.0089686098654708,0.053623957177991,0.0334665334665335,-0.0693501012400181,0.0254771814215611,-0.1084461433649458,0.0486743574175268,1.7597593374741622,0.0,0.0,0.0365853658536585,0.0119047619047618,0.0625,0.0493827160493827,0.0493827160493827,0.0759493670886075,0.0897435897435896,0.0493827160493827,0.1805555555555555,0.1805555555555555,0.0493827160493827,0.0240963855421687,0.1333333333333333,0.1333333333333333,0.0119047619047618,0.0119047619047618,0.0240963855421687,0.1333333333333333,0.1038961038961039,0.0897435897435896,0.0625,0.0625,0.0897435897435896,0.2142857142857144,0.1971830985915492,0.2142857142857144,0.0897435897435896,0.0625,0.0625,0.0493827160493827,-0.0449438202247191,-0.0449438202247191,-0.0340909090909091,0.0897435897435896,0.0897435897435896,0.0897435897435896,0.1333333333333333,0.1333333333333333,0.0897435897435896,0.1038961038961039,0.1333333333333333,0.1038961038961039,0.0897435897435896,0.1184210526315789,0.1184210526315789,0.1333333333333333,0.5454545454545452
IPEL.L,24.0,0.1682758620689654,0.047378395451674,1.8918551349836628,-1.0,0.1744583327916057,0.0572194903889137,0.1156136230182025,7.34079271627926e-08,0.056551724137931,-0.0162334217506631,0.2025880061221648,44.98513892955378,-0.1392326732673267,0.1076960736614201,-0.1392326732673267,0.1258419352518284,0.0,0.0,-0.1818181818181818,-0.2173913043478261,-0.25,-0.3571428571428572,-0.3571428571428572,-0.3571428571428572,-0.4,-0.4,-0.3793103448275862,-0.3793103448275862,-0.4545454545454546,-0.3571428571428572,0.5,0.5,0.7999999999999998,0.6363636363636362,0.6363636363636362,0.7999999999999998,0.7999999999999998,1.0,1.0,1.0,0.7999999999999998,0.6363636363636362,1.0,1.5714285714285712,2.6,2.0,2.0,2.0,1.25,1.25,1.0,1.0,0.7999999999999998,0.6363636363636362,0.6363636363636362,0.5,1.25,1.0,1.25,0.7999999999999998,1.0,0.3846153846153846,0.3846153846153846,1.0,1.0
IS.L^F03,7.0,-0.1310805765066089,-0.2596314115203618,9.697286123263416,-1.0,-0.6267802277607819,-0.5726983823564551,-0.0399573255762845,1.0470069473942356e-10,-0.2031746031746031,0.007116720185199,0.0693425891671925,0.0214716131118138,0.0083791331568429,-0.0205528573695904,-0.0214716131118138,1.3033629008225092,0.0,-0.2727272727272727,-0.3333333333333332,-0.2727272727272727,-0.2727272727272727,-0.6000000000000001,-0.6000000000000001,-0.5675675675675675,-0.5675675675675675,-0.5789473684210527,-0.6363636363636364,-0.6363636363636364,-0.5897435897435898,-0.5789473684210527,-0.5555555555555556,-0.5555555555555556,-0.4838709677419355,-0.5294117647058824,-0.5,-0.5151515151515151,-0.4285714285714286,-0.3333333333333332,-0.3846153846153846,-0.3846153846153846,-0.3043478260869565,-0.238095238095238,0.0,0.0,0.1428571428571428,0.0,0.0,0.0,-0.1578947368421053,-0.2,-0.111111111111111,-0.111111111111111,0.1428571428571428,0.1428571428571428,0.0666666666666666,0.0,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.7777777777777779,0.5999999999999999,0.0,0.0,0.3333333333333335,0.3333333333333335
ISO.L^C07,12.0,0.1745092987305007,0.6221113243761995,0.6801598341969431,-1.0,0.6925361891553286,0.162005817260038,-0.0811947629485607,4.024084296257157e-11,0.2244897959183674,0.2215650911135053,0.2082821175772475,-0.1517379003738506,0.1422912067166306,0.1517379003738506,0.1517379003738506,0.3556129742091872,0.0,0.0,-0.0357142857142855,-0.0526315789473683,-0.0492957746478872,-0.0784982935153583,-0.0784982935153583,-0.0689655172413792,-0.0689655172413792,-0.1147540983606556,-0.1373801916932906,-0.1373801916932906,-0.0847457627118644,-0.0847457627118644,-0.028776978417266,-0.028776978417266,-0.0357142857142855,-0.0357142857142855,0.08,0.1111111111111111,0.0931174089068824,0.0843373493975903,0.08,0.08,0.1020408163265305,0.08,0.1440677966101695,0.1440677966101695,0.3846153846153848,0.4594594594594594,0.4361702127659577,0.3846153846153848,0.3170731707317076,0.1250000000000002,0.0887096774193549,0.3043478260869567,0.2000000000000001,0.4210526315789475,0.4594594594594594,0.5168539325842698,0.3917525773195878,0.3917525773195878,0.2217194570135747,0.2000000000000001,0.1587982832618026,0.2735849056603774,0.2735849056603774,0.3043478260869567,0.1946902654867257
ITCL.L^I93,6.0,0.3580162970158113,0.1555175094701669,1.719118004226877,-1.0,2.086428747301516,0.0891534278251187,-0.0672412372643964,1.465271143783301e-09,0.6763285024154589,0.1793427230046948,0.6313086247796469,-0.273604688302851,-0.4029511717392476,-0.0558999778852322,0.273604688302851,2.0640805472169697,0.0,0.1304347826086955,0.04,0.3,0.0833333333333334,0.1304347826086955,0.1304347826086955,0.04,-0.2121212121212121,-0.48,-0.5905511811023623,-0.5905511811023623,-0.6231884057971013,-0.6708860759493671,-0.6060606060606061,-0.6060606060606061,-0.6363636363636364,-0.6285714285714286,-0.6462585034013606,-0.6708860759493671,-0.7062146892655368,-0.7189189189189189,-0.7158469945355191,-0.7158469945355191,-0.7386934673366834,-0.7219251336898396,-0.7234042553191489,-0.6770186335403727,-0.6413793103448275,-0.6285714285714286,-0.6148148148148148,-0.6231884057971013,-0.6623376623376623,-0.6867469879518072,-0.6904761904761905,-0.6413793103448275,-0.6176470588235294,-0.6176470588235294,-0.6060606060606061,-0.6,-0.6204379562043796,-0.5905511811023623,-0.559322033898305,-0.388235294117647,-0.4157303370786517,-0.2571428571428571,-0.2571428571428571,-0.0877192982456139,-0.0877192982456139
ITK.L^H10,14.0,0.0056167811318745,0.1723092863618702,1.1868209674898575,-1.0,0.2130261284009528,0.0853720837827097,-0.0310579615889996,2.7520324850157508e-11,0.0690537084398976,-0.0233988180801788,-0.0648152789613515,0.0399735207251247,0.2383685500481386,0.0069378490152511,-0.0399735207251247,0.6377773007271553,0.0,0.0,-0.0588235294117647,0.0,-0.111111111111111,-0.2,-0.2,0.0,0.1428571428571428,0.0,-0.0588235294117647,-0.0588235294117647,-0.111111111111111,-0.1578947368421053,-0.238095238095238,-0.238095238095238,-0.2,-0.238095238095238,-0.2727272727272727,-0.3333333333333332,-0.3333333333333332,-0.4074074074074074,0.1428571428571428,0.1428571428571428,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.5999999999999999,0.5999999999999999,1.666666666666667,1.0,1.0,0.1428571428571428,0.0666666666666666,-0.111111111111111,0.3333333333333335,0.0,-0.111111111111111,-0.5,-0.5294117647058824,-0.5294117647058824,-0.6190476190476191,-0.6363636363636364,-0.5789473684210527,-0.6363636363636364,-0.6981132075471699,-0.6981132075471699,-0.7090909090909091,-0.728813559322034
ITS.L^I99,3.0,0.0109808760024676,0.4272497897392767,0.934244225317114,-1.0,-0.1175212927051463,-0.006263701847792,-0.032517332351678,6.579149258083469e-13,-0.038095238095238,0.0319555829734731,0.075043630017452,0.0106906499236381,-0.0106906499236381,-0.1983115396721874,-0.0106906499236381,0.5428493369622925,0.0,0.0150375939849625,0.0150375939849625,0.007462686567164,0.0975609756097561,0.0227272727272727,0.0227272727272727,0.0465116279069768,0.0546875,-0.0425531914893615,0.0384615384615385,0.0384615384615385,0.0,-0.15625,-0.1666666666666666,-0.1666666666666666,-0.2011834319526626,-0.2058823529411764,-0.1666666666666666,-0.1818181818181817,-0.2285714285714285,-0.25,-0.0073529411764705,-0.0073529411764705,-0.0217391304347824,-0.0217391304347824,-0.0559440559440558,-0.0559440559440558,-0.2285714285714285,-0.2285714285714285,-0.2285714285714285,-0.2415730337078651,-0.2285714285714285,-0.2415730337078651,-0.2415730337078651,-0.1176470588235293,-0.0999999999999999,-0.0689655172413792,-0.0689655172413792,-0.0999999999999999,-0.1290322580645161,-0.1290322580645161,-0.1290322580645161,-0.15625,0.1250000000000002,0.1250000000000002,0.1250000000000002,0.1538461538461539,0.1538461538461539
ITV.L,20.0,0.0554245283018867,0.2153730501785378,1.1544560714648495,-1.0,0.6621246207717517,0.231081081081081,0.3844176706825765,2.690199186277165e-07,0.2146317020210456,0.0653301886792452,-0.0451873622336517,-0.2854367303046052,-0.9163105250260584,1.07964089197799,0.0796408919779901,0.2009858678838448,0.0,-0.0186915887850467,-0.0652818991097923,-0.0707964601769912,-0.0156250000000001,-0.0999999999999999,-0.0999999999999999,-0.036697247706422,0.0,0.0128617363344052,-0.153225806451613,-0.153225806451613,-0.5649171270718232,-0.5649171270718232,-0.4661016949152543,-0.4661016949152543,-0.4473684210526316,-0.4444444444444444,-0.4568965517241379,-0.3823529411764705,-0.381139489194499,-0.3623481781376518,-0.4502617801047121,-0.4502617801047121,-0.4688026981450253,-0.4688026981450253,-0.3918918918918919,-0.3610547667342799,-0.2984409799554566,-0.2674418604651163,-0.2372881355932203,-0.2298288508557456,-0.3558282208588956,-0.3597560975609756,-0.34375,-0.2570754716981133,-0.2968750000000001,-0.2937219730941703,-0.2482100238663485,-0.2335766423357664,-0.2640186915887851,-0.3030973451327433,-0.2808219178082192,-0.2482100238663485,-0.2279411764705883,-0.2640186915887851,-0.2640186915887851,-0.2298288508557456,-0.2824601366742596
JCKS.L^C06,9.0,0.0325472834040347,0.0256702984892652,4.488717497769949,-1.0,-0.5799105391190016,-0.0213980028530671,-0.0168606399752102,6.444890955985656e-10,-0.1879815100154083,0.0698553248244818,0.0445758832460851,0.0077705697148978,-0.0419583464551612,-0.0206816352575423,-0.0077705697148978,1.5383038529021031,0.0,0.0,0.0,0.0,0.0,0.0545454545454544,0.0545454545454544,0.0357142857142855,0.0357142857142855,0.0,0.4146341463414633,0.4146341463414633,0.4146341463414633,0.3488372093023255,0.657142857142857,0.657142857142857,0.9333333333333332,1.2307692307692304,1.2307692307692304,1.0714285714285712,0.9333333333333332,1.5217391304347825,1.2307692307692304,1.2307692307692304,1.761904761904762,1.761904761904762,2.8666666666666667,3.461538461538461,3.461538461538461,3.461538461538461,2.625,2.625,1.6363636363636362,1.6363636363636362,1.5217391304347825,1.3199999999999998,1.0714285714285712,0.9333333333333332,0.9333333333333332,0.9333333333333332,0.7058823529411762,0.4499999999999997,0.4499999999999997,0.4146341463414633,0.3488372093023255,0.3181818181818181,0.3181818181818181,0.3181818181818181,0.3181818181818181
JET2.L,35.0,0.1333667209214975,0.1440111336338607,2.665536641265521,-1.0,-0.2661952714696043,0.1291545839839392,0.2972998732334556,4.904251973550176e-07,-0.0862888078665341,0.0497308125704269,0.134586199102328,11.240022179714613,-0.6427835273104128,4.08662823739547,3.08662823739547,0.3594556555913522,0.0,-0.0322580645161291,-0.0066225165562914,-0.0506329113924051,-0.0797546012269938,-0.0131578947368421,-0.0131578947368421,0.0638297872340425,0.0204081632653061,-0.0322580645161291,0.0489510489510489,0.0489510489510489,-0.0445859872611464,-0.1071428571428571,0.0948905109489051,0.0948905109489051,0.1904761904761904,0.4563106796116505,0.3636363636363635,0.595744680851064,0.6853932584269662,0.7045454545454546,0.8987341772151898,0.8987341772151898,1.0,1.1739130434782612,2.0,1.8301886792452828,1.5862068965517242,1.5862068965517242,1.2058823529411762,1.1428571428571428,0.8518518518518516,0.8292682926829269,1.1428571428571428,0.9230769230769228,0.2195121951219512,0.2195121951219512,0.2396694214876034,0.1999999999999999,0.1999999999999999,0.25,0.2931034482758621,0.2711864406779662,0.3043478260869565,0.4150943396226414,0.4150943396226414,0.4285714285714286,0.5625
JFBL.L^I93,14.0,-0.1585754861262835,0.0528462413605478,1.221657025812419,-1.0,-0.4299509048580472,-0.1397593911122024,0.2244370090885317,7.90380674001476e-10,-0.1393711872360393,-0.0456412497268953,-0.1804860088365242,1.0999605464239963,-0.0159422909451638,-0.210623236083413,-0.1515866551344815,1.3033629008225092,0.0,0.024390243902439,0.0,0.1052631578947367,0.2352941176470586,0.0499999999999998,0.0499999999999998,0.0499999999999998,0.1052631578947367,0.024390243902439,-0.0232558139534884,-0.0232558139534884,-0.0666666666666667,-0.0869565217391304,0.0769230769230768,0.0769230769230768,0.0,-0.0869565217391304,-0.0666666666666667,-0.125,-0.1923076923076924,-0.1923076923076924,-0.2222222222222223,-0.2222222222222223,-0.2363636363636364,-0.3333333333333333,-0.2500000000000001,-0.1063829787234041,-0.125,-0.16,-0.2363636363636364,-0.2758620689655172,-0.34375,-0.3913043478260869,-0.3225806451612903,-0.2500000000000001,-0.3,-0.3225806451612903,-0.34375,-0.373134328358209,-0.4166666666666666,-0.3636363636363636,-0.2758620689655172,-0.288135593220339,-0.2500000000000001,-0.2500000000000001,-0.2500000000000001,-0.2363636363636364,-0.1923076923076924
JMAT.L,35.0,0.0544554455445544,0.1034997131382673,2.8423193684445702,-1.0,-0.1623406012986573,0.0401474805407619,0.2910551296092115,4.3164504495910505e-06,-0.052623688155922,0.0484548454845484,0.0627218934911242,2.160334698370958,-0.1669169279359941,-0.1286273967087715,-0.0681435257410296,0.3949584547946997,0.0,0.0039292730844795,-0.0623853211009174,-0.0842293906810035,-0.095575221238938,-0.1143847487001732,-0.1143847487001732,-0.1279863481228669,0.0261044176706826,-0.1050788091068301,-0.1511627906976743,-0.1511627906976743,-0.101933216168717,-0.1174438687392054,0.0302419354838709,0.0302419354838709,0.022,0.0668058455114823,0.0826271186440679,0.0492813141683778,0.1939252336448598,0.1355555555555556,0.1255506607929515,0.1255506607929515,0.0690376569037656,0.0039292730844795,-0.019193857965451,0.123076923076923,0.148314606741573,0.0557851239669422,0.3035714285714286,0.2313253012048193,0.1720183486238531,0.2109004739336495,0.2372881355932203,0.3342036553524805,0.4077134986225896,0.4854651162790699,0.5723076923076924,0.6699346405228759,0.5484848484848486,0.5073746312684366,0.5820433436532508,0.5869565217391304,0.7380952380952381,0.6222222222222225,0.6222222222222225,0.5723076923076924,0.7263513513513515
JSG.L,34.0,0.0609397944199705,0.7400911960715538,1.52535817429704,-1.0,0.4404393627963209,0.0447870778267255,0.4656264101650489,2.879598292420954e-09,0.1427710843373492,0.1297112090063632,0.0932452276064612,5.416654223980811,0.6029677765123602,1.4211495946941783,0.4211495946941784,0.067883484417839,0.0,0.0217391304347827,0.0217391304347827,0.0042735042735044,-0.0748031496062991,-0.1423357664233576,-0.1423357664233576,-0.2610062893081761,-0.2539682539682539,-0.727694090382387,-0.7609359104781281,-0.7609359104781281,-0.7707317073170732,-0.7597137014314927,-0.7292626728110598,-0.7292626728110598,-0.7298850574712643,-0.7254672897196262,-0.7178871548619448,-0.7148058252427185,-0.7199046483909416,-0.716183574879227,-0.7175480769230769,-0.7175480769230769,-0.7006369426751592,-0.692005242463958,-0.648729446935725,-0.6310832025117739,-0.6109271523178808,-0.6070234113712375,-0.5920138888888888,-0.6043771043771045,-0.6166394779771615,-0.6439393939393939,-0.6166394779771615,-0.6134868421052632,-0.6373456790123457,-0.624,-0.6122112211221122,-0.6122112211221122,-0.6089850249584026,-0.6070234113712375,-0.5796064400715564,-0.5489443378119001,-0.5428015564202334,-0.5401174168297456,-0.5401174168297456,-0.5346534653465347,-0.4707207207207208
JURL.L^I90,3.0,0.0529779320006629,0.1263712064048406,0.3548186144446101,-1.0,0.1925290318472815,0.0280101290166245,0.8392507433754435,7.846390050405411e-10,0.0624094505739441,0.0717861241317817,0.0893285665311719,7.925883388426709,-0.0128656846048758,0.0457359311135605,0.1264198108298935,0.2731344560721748,0.0,0.0571428571428571,0.1708860759493671,0.1419753086419752,0.15625,0.128048780487805,0.128048780487805,0.25,0.2171052631578947,0.1708860759493671,0.2333333333333334,0.2333333333333334,0.15625,0.1212121212121213,0.2333333333333334,0.2333333333333334,0.3214285714285716,0.3703703703703702,0.2758620689655173,0.6818181818181817,0.6517857142857142,0.7289719626168225,0.7619047619047619,0.7619047619047619,1.1764705882352944,0.947368421052632,0.9072164948453608,0.968085106382979,0.8500000000000001,0.7619047619047619,0.8500000000000001,0.8500000000000001,0.6818181818181817,0.6818181818181817,0.6818181818181817,0.6818181818181817,0.7619047619047619,0.5811965811965814,0.6086956521739133,0.5677966101694918,0.5416666666666667,0.5416666666666667,0.5040650406504066,0.5416666666666667,0.6517857142857142,0.6818181818181817,0.6818181818181817,0.6818181818181817,0.6818181818181817
JVP.L^A07,18.0,-0.169505582137161,-0.0911371237458193,1.9661902893360823,-1.0,-0.1175212927051467,-0.7346235418875928,-1.6180950057505312,6.500108354724647e-12,-0.0380952380952381,0.0112918660287081,0.0095774174577836,-0.883446677766982,-0.0187675690747502,0.1143331006151159,0.020493400902155,1.3033629008225092,0.0,0.0034602076124565,0.0357142857142858,0.0357142857142858,0.0283687943262411,0.039426523297491,0.039426523297491,0.1153846153846154,0.1553784860557769,0.1111111111111111,0.0175438596491226,0.0175438596491226,0.0139860139860139,0.0069444444444444,0.0661764705882352,0.0661764705882352,0.0780669144981411,0.1153846153846154,0.1417322834645669,0.1740890688259109,0.1646586345381524,0.1462450592885376,0.3181818181818181,0.3181818181818181,0.4077669902912619,0.4948453608247423,0.5025906735751295,0.7159763313609468,0.8124999999999998,1.0863309352517985,1.116788321167883,0.9727891156462584,0.9205298013245032,0.8709677419354838,1.3015873015873014,1.213740458015267,1.265625,1.3199999999999998,1.3199999999999998,1.148148148148148,1.0714285714285716,1.148148148148148,1.3015873015873014,1.265625,1.3577235772357723,1.1804511278195489,1.1804511278195489,1.377049180327869,2.0526315789473686
