firms,absacc,acc,age,bm,bm_ia,cashdebt,convind,currat,ep,herf,lev,mve_ia,pctacc,ps,quick,roic,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSDD-L^D99,0.4802211917357891,0.4802211917357891,1.0,6.489263999509818e-07,0.284238092138257,0.3921700978737765,1.0,1.2840268854403478,7.9692203468015e-08,3.249557515287227e-09,6.922037343370567e-07,0.0729391793715546,4.0414071088310735,5.0,0.7235840664228527,0.1411109898504856,5.801909998553032,0.8860456650149605,0.0357142857142855,0.0,0.0,-0.176470588235294,-0.1999999999999998,-0.263157894736842,-0.3488372093023255,-0.2999999999999999,-0.263157894736842,-0.263157894736842,-0.2432432432432432,-0.1515151515151515,-0.176470588235294,-0.2432432432432432,-0.2432432432432432,-0.176470588235294,-0.2222222222222221,-0.2222222222222221,-0.263157894736842,-0.1999999999999998,-0.176470588235294,-0.1515151515151515,-0.1249999999999998,-0.282051282051282,-0.2999999999999999,-0.0666666666666665,-0.2999999999999999,-0.4166666666666666,-0.5,-0.5254237288135593,-0.5333333333333332,-0.4814814814814815,-0.2999999999999999,-0.3333333333333332,-0.3913043478260869,-0.096774193548387,-0.0666666666666665,-0.096774193548387,-0.0344827586206895,-0.0344827586206895,-0.096774193548387,-0.0344827586206895,0.1200000000000001,-0.096774193548387,-0.096774193548387,-0.176470588235294,-0.1249999999999998,0.0769230769230771,0.0
FSDF-L,0.2373364807711223,-0.2373364807711223,1.0,3.307084690346511e-07,0.1448545540749668,0.5099291487875461,1.0,0.5070377479206654,5.974109161364831e-08,1.124607865734717e-05,3.213448626196295e-07,6.6422141461064514,-1.2952227589908751,5.0,0.199616122840691,0.1065763129524102,133.6458923512748,0.8623934720915157,0.015228426395939,0.0260416666666667,0.0824175824175823,-0.0100502512562814,-0.0794392523364486,-0.0100502512562814,0.0824175824175823,0.1520467836257311,0.1387283236994219,0.2792207792207792,0.2628205128205128,0.2628205128205128,0.4701492537313432,0.4701492537313432,0.4275362318840581,0.4924242424242424,0.4275362318840581,0.3586206896551724,0.2960526315789473,0.3493150684931507,0.2960526315789473,0.2960526315789473,0.2709677419354839,0.2547770700636942,0.2468354430379746,0.2960526315789473,0.1520467836257311,0.0102564102564102,0.053475935828877,0.0051020408163264,-0.6543859649122807,-0.6338289962825279,-0.6036217303822937,-0.5726681127982647,-0.5887265135699373,-0.5375586854460094,-0.5012658227848101,-0.4746666666666667,-0.5099502487562189,-0.4948717948717949,-0.5195121951219512,-0.4558011049723757,-0.4704301075268817,-0.4646739130434782,-0.4746666666666667,-0.4558011049723757,-0.4171597633136095,-0.3087719298245615,-0.3135888501742161
FSDG-L^J21,0.0035995093406261,0.0035995093406261,2.0,3.519419418989924e-07,0.1541550877208251,0.2331683383701978,1.0,0.3273496899121562,7.784641706225537e-08,3.040232400753271e-07,5.50950851587232e-07,0.6814844715798476,0.0431204079174525,4.0,0.0887818267098261,0.1354277404651262,350.82813206693805,0.8701413792609993,0.0303030303030302,0.0576923076923077,0.064516129032258,-0.0294117647058823,-0.0883977900552487,-0.0406976744186047,0.0377358490566037,-0.4518272425249169,-0.4210526315789474,-0.4190140845070422,-0.4169611307420495,-0.3978102189781023,-0.2699115044247787,-0.3096234309623431,-0.357976653696498,-0.3529411764705882,-0.35546875,-0.3702290076335878,-0.3773584905660377,-0.3452380952380952,-0.3265306122448981,-0.3265306122448981,-0.3478260869565217,-0.3292682926829269,-0.3529411764705882,-0.3503937007874016,-0.3452380952380952,-0.4745222929936306,-0.4572368421052631,-0.5365168539325843,-0.4811320754716981,-0.35546875,-0.3265306122448981,-0.3181818181818182,-0.2763157894736842,-0.253393665158371,-0.1831683168316832,-0.170854271356784,-0.2325581395348837,-0.2431192660550459,-0.2361111111111111,-0.1831683168316832,-0.1990291262135922,-0.2142857142857144,-0.1911764705882354,-0.1032608695652175,-0.0833333333333333,0.0576923076923077,-0.0060240963855421
FSDJ-L,0.4135565453335381,0.4135565453335381,1.0,3.873514696685428e-07,0.1696649153645979,0.2765190174865619,1.0,1.0111085921559737,1.1051829268292682e-07,5.704179444061059e-06,1.4361515009380864e-06,2.1797245216986143,3.571175950486295,5.0,0.6927000680117887,0.1207287933094384,11.514393420150787,1.0325494581173262,0.0871080139372821,0.0551470588235294,0.099616858237548,0.0954198473282443,0.0250000000000001,0.0105633802816902,0.0830188679245282,0.0830188679245282,0.2212765957446809,0.2370689655172415,0.2424242424242424,0.2478260869565218,-0.6482843137254901,-0.6583333333333333,-0.6655011655011656,-0.6434782608695653,-0.646551724137931,-0.6734926052332195,-0.6566985645933014,-0.6267880364109233,-0.6296774193548387,-0.632992327365729,-0.6487148102815177,-0.6448019801980198,-0.644361833952912,-0.5598159509202454,-0.5264026402640263,-0.6856516976998905,-0.6558752997601918,-0.6716247139588101,-0.6575178997613365,-0.6491442542787286,-0.631578947368421,-0.6157965194109772,-0.6339285714285714,-0.5638297872340425,-0.4893238434163701,-0.5025996533795494,-0.4982517482517482,-0.5094017094017094,-0.5135593220338983,-0.4856630824372759,-0.5310457516339869,-0.4964912280701754,-0.5264026402640263,-0.5480314960629921,-0.5256198347107437,-0.4781818181818181,-0.4753199268738574
FSDN-L^D99,0.0477927638200824,0.0477927638200824,1.0,9.8431577962815e-07,0.4311429451540579,1.268143912318323,1.0,1.173542667525135,5.32013072049766e-08,1.900395163233602e-09,1.1306759486494165e-07,0.3953156353522717,0.4929106744986836,5.0,0.884057253231638,0.0579404657858207,7.487120009766817,0.9162418359282704,-0.0319634703196346,-0.0266666666666667,0.0045871559633026,-0.0478260869565216,-0.0836820083682009,-0.0266666666666667,0.0330188679245282,0.0841584158415842,0.0949999999999999,0.100502512562814,0.1648936170212767,0.2807017543859649,0.3192771084337349,0.3192771084337349,0.3272727272727274,0.4407894736842104,0.5208333333333333,0.311377245508982,0.659090909090909,0.8099173553719008,0.8717948717948718,0.8403361344537816,0.8879310344827587,0.8879310344827587,0.9729729729729728,0.8559322033898307,0.622222222222222,0.5422535211267605,0.6343283582089552,0.5,0.4503311258278144,0.5642857142857143,0.6976744186046511,0.7109375,0.7661290322580645,0.8717948717948718,0.9553571428571426,1.0091743119266052,0.9553571428571426,1.0091743119266052,0.9729729729729728,1.0277777777777777,1.0091743119266052,1.0660377358490565,0.9729729729729728,1.19,1.4065934065934065,1.8076923076923077,1.6385542168674698
FSDP-L^D98,0.1222176359847378,0.1222176359847378,2.0,6.103918623880865e-07,0.2673594700955496,0.6081200631911533,1.0,0.8705699406914509,9.38363224296474e-08,1.659900781615307e-08,2.818185445990106e-07,0.2476889035870245,1.1125366568914952,2.0,0.2488789237668162,0.1531194820482637,210.75232558139533,1.0854755303646817,0.0787878787878788,-0.0350877192982456,0.0,-0.1361256544502618,-0.2500000000000001,-0.2361111111111111,-0.140625,-0.0782122905027933,-0.0236686390532544,0.0312499999999997,-0.0934065934065935,-0.0060240963855421,0.0855263157894736,-0.0119760479041916,-0.2396313364055299,-0.1581632653061224,-0.1791044776119402,-0.3373493975903615,-0.3773584905660377,-0.4107142857142857,-0.4310344827586206,-0.35546875,-0.3773584905660377,-0.404332129963899,-0.4064748201438849,-0.3604651162790698,-0.4190140845070422,-0.5030120481927711,-0.4230769230769231,-0.467741935483871,-0.4444444444444445,-0.434931506849315,-0.3866171003717472,-0.2763157894736842,-0.2731277533039647,-0.2180094786729858,-0.1831683168316832,-0.1269841269841269,-0.297872340425532,-0.3400000000000001,-0.3796992481203008,-0.3125,-0.3452380952380952,-0.2361111111111111,-0.3125,-0.3653846153846154,-0.2826086956521739,-0.2142857142857144,-0.1831683168316832
FSDR-L^B98,0.2948203363914373,0.2948203363914373,1.0,1.011060614484018e-06,0.4428575260904459,0.2048595398057576,1.0,1.081645894725459,7.133047051448261e-08,4.359637191520733e-09,8.627833374608598e-07,0.1418377042088654,3.896842105263158,5.0,0.6727405444861987,0.0753303080197582,4.348235183971538,0.7288935660231305,-0.038647342995169,0.0147058823529411,0.0298507462686568,-0.0504587155963304,-0.0547945205479452,-0.0372093023255813,-0.0142857142857144,-0.0327102803738319,-0.0504587155963304,-0.084070796460177,-0.0372093023255813,0.0561224489795917,-0.0189573459715639,-0.0590909090909091,-0.0142857142857144,0.0507614213197968,0.0454545454545454,0.0349999999999999,0.0454545454545454,0.0837696335078532,-0.4465240641711231,-0.4566929133858268,-0.4435483870967742,-0.3122923588039867,-0.31,-0.3365384615384615,-0.3630769230769231,-0.4609375,-0.4719387755102041,-0.4837905236907731,-0.4678663239074551,-0.3947368421052631,-0.3746223564954684,-0.3911764705882353,-0.3911764705882353,-0.3802395209580839,-0.3611111111111111,-0.3611111111111111,-0.3929618768328446,-0.2787456445993032,-0.3428571428571428,-0.2527075812274368,-0.3190789473684211,-0.2333333333333334,-0.0758928571428573,-0.0881057268722468,0.0147058823529411,0.1499999999999999,0.1249999999999997
FSDU-L^I02,0.3355696348756409,-0.3355696348756409,1.0,4.126538032917444e-07,0.1807476622465983,0.5066827718404537,1.0,0.3558367733640116,1.3679488895792146e-07,7.35356075466366e-08,8.641552220593054e-07,0.18773383932589,-1.5660612092560342,5.0,0.124978006361237,0.0348827899114808,52.10845512908072,0.6487386956880365,-0.0818181818181819,0.1340206185567012,0.1,0.0784313725490197,-0.0598290598290597,-0.0983606557377048,-0.0756302521008401,0.0091743119266054,-0.2567567567567567,-0.0598290598290597,-0.0833333333333332,0.0,-0.0178571428571429,-0.0677966101694914,-0.0983606557377048,-0.2465753424657533,-0.2028985507246375,-0.1666666666666666,-0.236111111111111,-0.2413793103448275,-0.2567567567567567,-0.2465753424657533,-0.2763157894736842,-0.1791044776119402,-0.261744966442953,-0.3292682926829268,-0.3785310734463276,-0.5258620689655171,-0.4977168949771688,-0.53781512605042,-0.5454545454545454,-0.468599033816425,-0.3785310734463276,-0.3567251461988303,-0.3604651162790697,-0.3081761006289307,-0.2517006802721088,6.857142857142857,5.875,6.857142857142857,6.857142857142857,7.461538461538462,5.111111111111112,6.857142857142857,6.857142857142857,6.857142857142857,6.857142857142857,8.166666666666668,8.166666666666668
FSDV-L^F19,0.0191019331892256,0.0191019331892256,1.0,8.811338414226501e-07,0.3859479318815601,0.1118884825356442,1.0,1.3096006796941375,1.0480138037298085e-07,6.580244561657844e-06,1.2948000432958317e-06,3.345307161247876,0.3784933171324422,4.0,0.8215802888700086,0.0881571077291154,7.026285046728972,1.000026601692064,-0.1397515527950311,0.1298245614035087,0.288,0.2337164750957856,0.0522875816993464,0.1141868512110726,0.1709090909090909,0.1970260223048328,0.1582733812949641,-0.003095975232198,-0.0501474926253686,-0.0826210826210824,-0.0612244897959183,-0.157068062827225,-0.1679586563307493,-0.0388059701492536,0.288,0.3529411764705883,0.3142857142857143,0.3760683760683763,0.5406698564593304,0.3819742489270386,0.2480620155038759,0.2627450980392158,0.3142857142857143,0.5260663507109007,0.3702127659574468,-0.0359281437125748,0.0733333333333334,0.00625,0.1541218637992831,0.1103448275862069,0.2105263157894736,0.1459074733096086,0.1418439716312058,0.2983870967741937,0.2983870967741937,0.4311111111111112,0.3416666666666668,0.4907407407407407,0.5480769230769231,0.5862068965517244,0.2290076335877862,0.2828685258964145,0.3472803347280335,0.0805369127516779,0.2727272727272729,0.3586497890295359,0.5940594059405941
FSDW-L^B17,0.9214740276150434,0.9214740276150434,1.0,4.2265380595842644e-07,0.1851277917644756,0.4493916540975364,1.0,2.247929352688234,9.479111852672041e-08,7.414096791488147e-09,5.63006255224698e-07,0.1881199020729062,4.790850453893931,5.0,1.245014573893971,0.1969247818257376,4.565677886246278,0.9963292732856328,0.0947368421052632,0.0160427807486629,0.0,-0.1810344827586206,-0.2748091603053435,-0.24,-0.2549019607843137,-0.2635658914728682,-0.3014705882352941,-0.3379790940766551,-0.3065693430656935,-0.2148760330578513,-0.1517857142857144,-0.2016806722689075,-0.24,-0.205020920502092,-0.2181069958847737,-0.24,-0.2181069958847737,-0.2148760330578513,-0.2181069958847737,-0.1441441441441442,-0.1441441441441442,-0.1739130434782608,-0.1810344827586206,-0.0995260663507109,-0.1517857142857144,-0.4378698224852071,-0.4345238095238095,-0.4411764705882353,-0.3968253968253968,-0.4117647058823529,-0.4224924012158055,-0.4117647058823529,-0.4006309148264985,-0.3687707641196013,-0.2962962962962964,-0.3309859154929577,-0.2803030303030304,-0.2549019607843137,-0.3515358361774744,-0.4153846153846154,-0.4677871148459384,-0.4692737430167598,-0.4692737430167598,-0.4906166219839142,-0.4794520547945206,-0.4345238095238095,-0.4153846153846154
FSDX-L,0.0794638004951392,0.0794638004951392,2.0,1.119113624574141e-06,0.4901861313685365,0.0174048867566663,1.0,1.8923298523586605,-9.010060187425992e-08,4.5525626894178203e-07,1.3045634070726175e-06,0.7304726494473687,2.1294498381877034,3.0,1.249909974792942,0.1037312475958456,4.008445945945946,1.7911249035746868,0.0813953488372094,0.0238095238095237,-0.14,-0.3008130081300812,-0.3768115942028985,-0.4027777777777778,-0.3768115942028985,-0.3900709219858156,-0.3986013986013985,-0.4228187919463088,-0.4189189189189189,-0.4068965517241379,-0.3900709219858156,-0.3676470588235294,-0.5195530726256983,-0.4819277108433735,-0.572139303482587,-0.6401673640167365,-0.6587301587301587,-0.6802973977695168,-0.6730038022813688,-0.6704980842911877,-0.693950177935943,-0.6779026217228464,-0.703448275862069,-0.6431535269709544,-0.6692307692307693,-0.7681940700808625,-0.7361963190184049,-0.7432835820895523,-0.7425149700598802,-0.7386018237082067,-0.7570621468926554,-0.7337461300309598,-0.7024221453287197,-0.6627450980392157,-0.6194690265486725,-0.6277056277056277,-0.653225806451613,-0.6416666666666666,-0.6692307692307693,-0.6386554621848739,-0.6587301587301587,-0.653225806451613,-0.684981684981685,-0.6838235294117647,-0.6446280991735538,-0.5904761904761905,-0.6
FSEA-L^C01,0.0726754042393985,0.0726754042393985,1.0,2.8942107041857485e-07,0.1267701435580397,0.3465694197510909,1.0,1.404592185228646,1.2368270488826968e-07,1.8433961118529818e-07,4.4161798286791627e-07,1.142887009760742,0.4214872297144578,5.0,0.9177423215463744,0.2747626278131335,5.007361780091691,0.965045629128608,0.0183823529411764,0.0542635658914729,0.0923694779116466,-0.0215827338129495,-0.0652920962199312,-0.1140065146579804,0.0,-0.0388692579505299,-0.0489510489510488,-0.0036630036630035,-0.0109090909090908,0.0501930501930503,0.2088888888888889,0.2363636363636363,0.1286307053941908,0.2142857142857142,0.2307692307692308,0.0793650793650795,0.110204081632653,0.1826086956521742,0.110204081632653,0.1724137931034484,0.2142857142857142,0.1574468085106384,0.2088888888888889,0.3333333333333335,0.219730941704036,-0.0489510489510488,0.1012145748987853,0.0,0.0967741935483872,0.0967741935483872,0.1476793248945147,0.2592592592592593,0.2592592592592593,0.2890995260663509,0.4315789473684213,0.4468085106382979,0.3532338308457714,0.5111111111111111,0.3076923076923077,0.394871794871795,0.2363636363636363,0.3399014778325124,0.3076923076923077,0.3465346534653466,0.7215189873417722,0.68944099378882,0.8013245033112584
FSEC-L^I00,0.4175467168113362,0.4175467168113362,1.0,9.572622060182631e-07,0.4192931326807528,0.2032643203864085,1.0,1.526447538174186,5.478396102750749e-08,1.6925346862705617e-08,1.078168011099903e-06,0.2470398147838117,7.827982373308151,5.0,1.2210347948318023,0.0813512699414048,3.4022381678254083,1.684006952149068,0.0,-0.0476190476190476,-0.04,-0.1044776119402985,0.0619469026548673,0.0344827586206897,0.1214953271028036,0.1009174311926603,0.1214953271028036,0.0810810810810809,0.0434782608695651,0.0619469026548673,0.0434782608695651,0.0256410256410257,-0.0082644628099173,0.0434782608695651,0.188118811881188,0.1538461538461537,0.2903225806451612,0.5189873417721518,0.4634146341463414,0.411764705882353,0.3333333333333332,0.2765957446808511,0.411764705882353,0.4814814814814814,0.2371134020618557,0.0619469026548673,0.0344827586206897,0.0169491525423728,0.0526315789473683,0.1111111111111109,0.3333333333333332,0.3636363636363635,0.4285714285714286,0.3953488372093023,0.4285714285714286,0.3953488372093023,0.25,0.4634146341463414,0.4634146341463414,0.4999999999999998,0.4634146341463414,0.4999999999999998,0.3636363636363635,0.25,0.1538461538461537,0.3333333333333332,0.4285714285714286
FSET-L,1.360122594925932,1.360122594925932,1.0,8.313341089868738e-07,0.364135009895939,0.3140339836375079,1.0,1.934490084985836,1.5022623787629224e-07,1.7381069999151068e-07,9.803264557923137e-07,0.6904883287748446,8.201232032854207,5.0,0.2121104815864022,0.1405712319339297,15.194300518134714,1.0592278690544348,-0.0769230769230768,0.1142857142857143,0.1337209302325581,0.0655737704918031,0.1470588235294117,0.0955056179775279,0.1016949152542372,0.0655737704918031,-0.0346534653465346,-0.0151515151515151,0.015625,0.0263157894736842,0.1142857142857143,0.1890243902439023,0.0597826086956521,0.1607142857142858,0.1818181818181818,0.1016949152542372,0.0263157894736842,0.0833333333333332,0.0372340425531916,0.0263157894736842,0.0263157894736842,0.0483870967741935,0.1206896551724137,0.21875,0.1890243902439023,-0.1371681415929203,-0.080188679245283,-0.1136363636363637,-0.1371681415929203,0.0372340425531916,0.0714285714285714,0.1142857142857143,0.0955056179775279,0.0833333333333332,0.2420382165605095,0.3,0.3175675675675675,0.3356164383561644,0.3541666666666667,0.4338235294117645,0.3,0.3541666666666667,0.3356164383561644,0.3356164383561644,0.3732394366197182,0.652542372881356,0.5116279069767442
FSEW-L,0.1369970311414313,0.1369970311414313,2.0,1.5145016177085202e-07,0.0663371147159818,0.4987208758561879,1.0,1.6852153789512436,4.9130808624141326e-08,1.8864761869126332e-09,1.3151572906349525e-07,0.3306967635276122,0.7108023072889351,4.0,1.0984063535475723,0.2774361517480783,3.6857280733502233,0.8746644291840204,-0.01875,-0.0643274853801169,-0.0303030303030301,-0.1489361702127658,-0.1919191919191918,-0.4326241134751772,-0.36,-0.2660550458715596,-0.255813953488372,-0.2523364485981308,-0.2694063926940638,-0.2156862745098039,-0.1351351351351351,-0.1443850267379679,-0.1794871794871794,-0.1666666666666666,-0.0909090909090908,-0.1351351351351351,-0.0588235294117646,0.0884353741496599,0.0810810810810811,0.0810810810810811,-0.0303030303030301,0.0256410256410257,0.0596026490066226,0.3223140495867769,0.1594202898550727,-0.1489361702127658,-0.1351351351351351,-0.4095940959409594,-0.4501718213058419,-0.4771241830065359,-0.4095940959409594,-0.3625498007968126,-0.3984962406015038,-0.372549019607843,-0.375,-0.3846153846153846,-0.3869731800766283,-0.367588932806324,-0.4285714285714285,-0.4425087108013937,-0.4074074074074074,-0.367588932806324,-0.36,-0.3548387096774192,-0.3469387755102041,-0.3191489361702128,-0.3333333333333332
FSFF-L^I02,0.0001979391046165,-0.0001979391046165,5.0,3.638635954276031e-07,0.1593769249805846,0.4070071957518473,1.0,0.2748950415717696,5.8528410376199133e-08,4.244571420553426e-09,2.204187463537824e-07,0.6846435150441688,-0.001807260936586,3.0,0.242323628680405,0.1262873680296195,18.73911265589859,0.6045629691011142,0.059090909090909,0.0138248847926267,0.0576923076923077,0.0045662100456622,-0.043478260869565,0.0526315789473685,0.0731707317073173,0.0945273631840797,0.1640211640211641,0.2154696132596685,0.1956521739130434,0.3496932515337425,0.4666666666666668,0.4193548387096775,0.4666666666666668,0.4864864864864866,0.7460317460317463,0.5492957746478875,0.5714285714285716,0.5384615384615385,0.517241379310345,0.5942028985507248,-0.5880149812734081,-0.5849056603773584,-0.5416666666666666,-0.5164835164835164,-0.6085409252669038,-0.6479999999999999,-0.6451612903225806,-0.6502384737678855,-0.6239316239316239,-0.5978062157221207,-0.5817490494296578,-0.5940959409594095,-0.5445134575569358,-0.5078299776286352,-0.4761904761904761,-0.4037940379403794,-0.3922651933701657,-0.3785310734463276,-0.3972602739726026,-0.4285714285714285,-0.4315245478036175,-0.3432835820895522,-0.3767705382436259,-0.5164835164835164,-0.4761904761904761,-0.4698795180722891,-0.4724220623501198
FSFM-L,0.6545560010126942,0.6545560010126942,1.0,4.737841265865641e-07,0.2075235284564286,0.1273460838103852,1.0,1.1781744538975665,1.6364848017324817e-08,1.4116138693203588e-07,1.0108981215701243e-06,0.8851848468727825,30.03190707248935,4.0,0.8727203862782585,0.028467101888083,2.614587816279588,4.648865872357061,-0.016611295681063,-0.0766871165644171,-0.0878787878787878,-0.1068249258160238,-0.193029490616622,-0.0823170731707316,0.0033333333333331,-0.019543973941368,-0.1120943952802361,-0.1120943952802361,-0.1325648414985591,-0.3205417607223476,-0.2833333333333334,-0.2833333333333334,-0.3768115942028985,-0.3729166666666667,-0.3702928870292887,-0.3442265795206972,-0.2900943396226416,-0.20997375328084,-0.2120418848167539,-0.2078947368421052,-0.2549504950495049,-0.2711864406779661,-0.2676399026763991,-0.1951871657754011,-0.2764423076923078,-0.412109375,-0.3174603174603175,-0.3582089552238807,-0.3676470588235294,-0.2694174757281554,-0.2900943396226416,-0.2078947368421052,-0.3205417607223476,-0.2781774580335732,-0.1473087818696884,-0.1497175141242939,-0.1147058823529412,-0.0738461538461539,-0.1973333333333333,-0.6871101871101871,-0.7133333333333334,-0.6990000000000001,-0.7063414634146341,-0.6990000000000001,-0.6710382513661203,-0.6395209580838324,-0.6065359477124184
FSFV-L^B05,0.1329509214007637,-0.1329509214007637,1.0,3.534331056937515e-07,0.1548082366019925,0.352629472365307,1.0,0.6056070838611012,1.1321818796264189e-07,2.282357709253377e-07,1.034993629189509e-06,0.4730328923687906,-0.8563474387527834,5.0,0.2791809431528318,0.1440477065890699,97.0794453271703,0.7315802083881655,-0.073943661971831,-0.010452961672474,-0.1180124223602485,-0.2282608695652175,-0.2680412371134021,-0.202247191011236,-0.1597633136094675,-0.1695906432748538,-0.1839080459770115,-0.1791907514450867,-0.1419939577039275,-0.1367781155015198,-0.0564784053156145,-0.1125,-0.1314984709480122,-0.1720116618075802,-0.1671554252199414,-0.2111111111111111,-0.2386058981233244,-0.2282608695652175,-0.1839080459770115,-0.1522388059701492,-0.0926517571884983,-0.0779220779220779,-0.0035087719298246,-0.0926517571884983,-0.144578313253012,-0.2717948717948718,-0.269922879177378,-0.3173076923076924,-0.2324324324324325,-0.2365591397849463,-0.1572700296735906,-0.1671554252199414,-0.109717868338558,-0.0069930069930069,0.0557620817843866,0.0716981132075471,-0.0035087719298246,-0.5017543859649123,-0.4641509433962264,-0.4431372549019607,-0.4538461538461539,-0.4641509433962264,-0.4485436893203884,-0.4882882882882883,-0.4955595026642984,-0.4387351778656126,-0.4836363636363636
FSFX-L^K04,0.0931052781098074,-0.0931052781098074,1.0,1.625477070857105e-06,0.7119798200070238,0.1503667586788088,1.0,0.9645821689540252,1.4768854553824953e-07,1.083089034802661e-08,2.838299995388779e-06,0.0872676963230921,-1.435299950421418,7.0,0.7312819557432363,0.0894696189495365,2.574279535104532,1.0656171959789906,0.0700636942675159,0.0328947368421053,0.0194805194805194,-0.1467391304347826,-0.1648936170212764,-0.2030456852791877,-0.190721649484536,-0.190721649484536,-0.1736842105263156,-0.1693121693121692,-0.1648936170212764,-0.1736842105263156,-0.01875,-0.1780104712041884,-0.2629107981220656,-0.2731481481481481,-0.595360824742268,-0.3458333333333333,-0.3022222222222221,-0.1229050279329608,-0.1229050279329608,-0.1179775280898876,-0.1420765027322404,-0.1229050279329608,-0.01875,0.0979020979020979,-0.1948717948717948,-0.4185185185185185,-0.3961538461538462,-0.4290909090909091,-0.3261802575107296,-0.4075471698113206,-0.1467391304347826,-0.0872093023255813,0.0397350993377483,0.0608108108108109,0.1134751773049647,0.0680272108843538,-0.2341463414634145,0.246031746031746,0.2170542635658914,0.246031746031746,0.3083333333333333,0.2764227642276424,0.2076923076923076,0.0979020979020979,0.2265625,-0.0484848484848483,0.2661290322580645
FSFY-L^H12,0.1363215283570727,0.1363215283570727,16.0,5.064943444104261e-07,0.2218510236983909,0.2202254669495403,1.0,2.3601699864334296,8.770232418988833e-08,6.25729188702382e-08,6.377414884033456e-07,0.6744316600401246,1.65066618653223,1.0,1.1649551225034367,0.1353323086099704,4.944541239286217,0.9523211811768186,-0.0593607305936072,-0.009049773755656,0.1060606060606059,0.0,-0.0641025641025641,-0.0720338983050846,0.0233644859813082,0.0379146919431279,0.0579710144927536,0.0428571428571427,0.0330188679245282,-0.0179372197309417,0.0631067961165048,0.1288659793814432,-0.0266666666666667,0.0379146919431279,0.0949999999999999,-0.0519480519480519,-0.0759493670886076,0.0949999999999999,0.0478468899521531,0.1526315789473684,0.0428571428571427,0.0233644859813082,0.028169014084507,0.2032967032967032,0.0138888888888888,-0.3596491228070175,-0.3113207547169812,-0.3323170731707316,-0.3343465045592705,-0.2748344370860928,-0.2342657342657342,-0.2036363636363636,-0.2093862815884476,-0.1673003802281368,-0.1097560975609756,-0.0179372197309417,0.0,-0.1024590163934425,-0.1024590163934425,-0.1097560975609756,-0.1511627906976744,-0.0720338983050846,-0.0950413223140496,-0.188888888888889,-0.0478260869565216,0.0949999999999999,0.0233644859813082
FSGG-L^F99,0.3745405947210157,0.3745405947210157,1.0,6.676160683323203e-07,0.2924244067708711,0.5112314053109416,1.0,1.312644716778675,1.0828440563541145e-07,2.700810065653369e-09,5.386896608592849e-07,0.0927643384232438,2.1393129770992365,5.0,0.990116902919749,0.1514496413779169,5.724240526150955,0.9099947559298024,-0.0612244897959184,-0.0454545454545455,-0.0981595092024539,-0.1833333333333333,-0.1453488372093023,-0.1551724137931034,-0.1453488372093023,-0.1301775147928994,-0.0516129032258064,0.0,0.0137931034482758,0.1052631578947367,0.0652173913043479,0.0,0.0137931034482758,0.0575539568345324,0.0575539568345324,-0.02,-0.0067567567567567,0.0808823529411764,0.0352112676056337,0.1484375,0.2782608695652175,0.3611111111111109,0.4134615384615383,0.6704545454545454,0.5,0.2148760330578512,0.267241379310345,0.267241379310345,0.5473684210526317,0.4554455445544554,0.7093023255813953,0.7926829268292683,0.6704545454545454,0.7710843373493976,0.5806451612903225,0.5473684210526317,0.2782608695652175,0.2564102564102564,0.1951219512195121,0.1951219512195121,0.1307692307692307,0.1395348837209302,0.2564102564102564,0.05,0.05,0.0729927007299269,0.05
FSGH-L^G03,0.1833508282485811,0.1833508282485811,1.0,1.671593142281365e-06,0.7321792511898719,0.1143510181465577,1.0,0.593962194105941,6.115551959775079e-08,1.2210176125691387e-08,1.1388961303688032e-06,1.350100495730818,4.213110102156638,5.0,0.126452039005944,0.0270845464841975,6.62419567903865,0.408090371178713,-0.027027027027027,0.0277777777777779,0.0422535211267605,-0.0632911392405063,-0.1956521739130435,-0.159090909090909,-0.1956521739130435,-0.5865921787709497,-0.5771428571428572,-0.5842696629213483,-0.5697674418604651,-0.5595238095238095,-0.5,-0.5194805194805194,-0.5487804878048781,-0.4676258992805755,-0.4393939393939394,-0.4676258992805755,-0.4676258992805755,-0.4477611940298508,-0.4307692307692308,-0.3833333333333333,-0.3884297520661157,-0.3781512605042016,-0.3148148148148149,-0.2673267326732673,-0.2525252525252525,-0.5286624203821657,-0.5225806451612903,-0.5163398692810457,-0.5,-0.4637681159420289,-0.443609022556391,-0.3781512605042016,-0.3728813559322034,-0.3018867924528302,-0.2127659574468084,-0.2127659574468084,-0.2043010752688172,-0.1294117647058823,-0.1868131868131868,-0.1777777777777778,-0.1494252873563218,-0.0133333333333333,-0.119047619047619,-0.2043010752688172,-0.159090909090909,-0.1956521739130435,-0.1685393258426966
