firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LMZR-L,14.0,-0.0804823830525256,1.5804222992795495e-06,0.0484049453693166,0.1115435504757615,0.1010903534967705,0.0248900352296094,-0.0134258340945894,1.0,-0.1041355981522569,2.335021009775997e-08,-0.0005394243330945,1.7268349000305465e-12,2.430372513500293e-07,0.1101145989038365,2.0,0.2213748564503947,-0.0531135531135531,-0.0531135531135531,-0.0531135531135531,0.1754106377400584,-0.0232558139534884,-0.0652173913043479,-0.2146118721461187,-0.2146118721461187,-0.2037037037037037,-0.1485148514851485,-0.1650485436893204,-0.144278606965174,-0.1527093596059112,-0.144278606965174,-0.0652173913043479,-0.2321428571428572,-0.2586206896551724,-0.2803347280334728,-0.3228346456692913,-0.2892561983471075,-0.238938053097345,-0.3228346456692913,-0.3582089552238806,-0.3147410358565736,-0.312,-0.3409961685823754,-0.3986013986013985,-0.410958904109589,-0.3676470588235294,-0.3582089552238806,-0.3359073359073359,-0.3254901960784313,-0.4048442906574394,-0.4304635761589404,-0.3558052434456928,-0.3201581027667983,-0.2950819672131147,-0.2110091743119266,-0.2146118721461187,-0.2521739130434782,-0.1962616822429906,-0.1730769230769231,-0.14,-0.1568627450980392,-0.0549450549450549,-0.0444444444444445,0.0,0.0552147239263804,0.0552147239263804,0.0177514792899409,0.1168831168831168,0.0683229813664596,-0.1568627450980392
LMZT-L,6.0,-0.1381462495115054,1.2635988066504431e-06,0.0387013213066728,0.018457517037195,-0.9877300613496932,0.0090919675758759,0.0531470900737941,1.0,-0.140103524203682,-5.454870837128873e-09,0.0007408093341976,1.5396887347424908e-14,6.657652916123128e-09,0.5173745173745173,1.0,0.0838510353894964,0.0783132530120482,0.0783132530120482,0.0783132530120482,1.0728055642623069,0.0344827586206897,-0.1553398058252427,-0.26890756302521,-0.2868852459016393,-0.3067729083665338,-0.2434782608695651,-0.2232142857142858,-0.2162162162162163,-0.1634615384615385,-0.1076923076923076,-0.0333333333333333,-0.1553398058252427,-0.2090909090909091,-0.2368421052631578,-0.1981566820276498,-0.179245283018868,-0.1553398058252427,-0.1714285714285714,-0.2197309417040358,-0.1553398058252427,-0.1512195121951218,-0.1634615384615385,-0.1714285714285714,-0.2126696832579185,-0.13,-0.13,-0.1076923076923076,-0.0842105263157894,-0.1212121212121212,-0.1030927835051546,-0.0842105263157894,-0.1256281407035175,-0.0491803278688525,-0.0224719101123596,0.0295857988165679,-0.0386740331491712,-0.0793650793650793,-0.0744680851063829,-0.043956043956044,-0.0169491525423729,0.0545454545454546,0.10126582278481,0.0357142857142858,0.10828025477707,0.144736842105263,0.1225806451612903,0.3700787401574803,0.4146341463414633,0.0609756097560976
LNAP-L^H06,7.0,0.0102324800268708,4.545670327303901e-07,0.0139224132664018,0.0119218666508341,0.1060109195054208,3.0114205910296232,-0.0096504342459498,1.0,0.0226840101522842,7.121338654532247e-08,-0.0297892908931415,2.413570041365224e-09,1.0210836243591324e-06,0.004874579329008,4.0,0.0805854722971944,-0.1012304541011608,-0.1309783513214124,0.1449034210540486,0.6001338057506963,0.0431034482758621,0.0,-0.1407407407407408,-0.0491803278688525,-0.2,-0.2054794520547945,-0.0937500000000001,-0.366120218579235,-0.3591160220994476,-0.3555555555555556,-0.3555555555555556,-0.4141414141414141,-0.3483146067415731,-0.3894736842105263,-0.3446327683615819,-0.3591160220994476,-0.3012048192771084,-0.5450980392156863,-0.4867256637168141,-0.4912280701754385,-0.4341463414634146,-0.3829787234042553,-0.3958333333333333,-0.372972972972973,-0.3894736842105263,-0.4703196347031964,-0.4956521739130435,-0.5671641791044777,-0.6317460317460317,-0.6375000000000001,-0.6067796610169491,-0.5703703703703704,-0.6419753086419754,-0.6375000000000001,-0.5972222222222222,-0.5886524822695036,-0.5857142857142857,-0.6305732484076434,-0.5538461538461539,-0.5639097744360904,-0.5538461538461539,-0.532258064516129,-0.5284552845528456,-0.4423076923076924,-0.3763440860215055,-0.3136094674556213,-0.3255813953488372,-0.3409090909090909,-0.3958333333333333
LNBR-L,6.0,-0.0280323629518358,1.0537565297800294e-06,0.0322743024315811,0.0207074818273995,0.0335440623467218,0.0330974219324368,0.0792532080740279,1.0,0.1066210022251159,8.013110134012945e-09,-0.0029385460585152,4.8614204693209874e-12,2.772073936734429e-07,0.3821749079047727,2.0,0.4364394163585409,0.2761802862110471,0.2761802862110471,0.2761802862110471,0.4745269128682583,0.020876826722338,-0.1476868327402135,-0.2336,-0.1825938566552901,-0.1566901408450703,-0.144642857142857,-0.112962962962963,-0.1013133208255159,-0.0928030303030303,0.0367965367965368,0.0597345132743363,-0.1096654275092936,-0.1029962546816478,-0.150709219858156,-0.1353790613718412,-0.171280276816609,-0.0662768031189083,-0.1867572156196943,-0.1936026936026936,-0.1259124087591241,-0.119485294117647,-0.1046728971962616,-0.1227106227106227,-0.144642857142857,-0.0996240601503759,-0.064453125,-0.0788461538461539,0.0278969957081545,-0.0020833333333333,-0.0626223091976516,0.0861678004535146,0.0668151447661469,0.2605263157894737,0.4427710843373496,0.4603658536585366,0.4046920821114368,0.4559270516717324,0.4559270516717324,0.565359477124183,0.575657894736842,0.6404109589041096,0.5062893081761006,0.4088235294117648,0.4341317365269461,0.6292517006802723,0.565359477124183,1.1383928571428568,0.7418181818181819,0.3016304347826086
LNCF-L^B07,5.0,0.3990260117907058,1.2722519685039369e-06,0.0389663490951197,0.2701958233747085,-0.0781928322917131,0.4052186061892586,-0.1408082032498515,1.0,-0.6052646891730604,-2.927358625626342e-06,-0.0467240845800415,4.667827825195544e-08,4.225581818181818e-05,0.5173025514454573,1.0,0.0992209635015664,0.3477263541581984,0.3477263541581984,0.3477263541581984,1.0728055642623069,0.0854700854700856,-0.1268656716417912,-0.3157894736842105,-0.4608294930875576,-0.415,-0.4120603015075377,-0.6125827814569537,-0.6151315789473685,-0.5601503759398496,-0.3842105263157894,-0.2732919254658386,2.25,1.6590909090909087,1.0172413793103448,2.9,1.925,2.9,1.925,0.6956521739130435,1.0526315789473686,1.1666666666666663,0.3604651162790697,0.6027397260273972,0.3928571428571428,0.3764705882352941,0.4096385542168674,0.0263157894736842,-0.5145228215767635,-0.5021276595744681,-0.4890829694323144,-0.5909090909090909,-0.5447470817120623,-0.1068702290076336,0.0636363636363634,0.1037735849056602,0.2315789473684211,0.0353982300884956,0.0263157894736842,-0.1459854014598541,-0.2302631578947369,-0.629746835443038,-0.5357142857142858,-0.4657534246575342,-0.3969072164948454,-0.3675675675675676,-0.2641509433962264,-0.2994011976047904,-0.4633027522935781,-0.7111111111111111
LNCN-L,12.0,-0.1715974699371162,2.1268368320610684e-06,0.0651404505696338,0.005415783457445,0.2244878330287583,0.0371899587165557,0.033597902247824,1.0,-0.1023710042788825,2.7838740458015267e-08,0.0024235841893814,3.565080818133974e-13,2.266221374045801e-08,-0.8994389753360856,2.0,0.0595467829632879,0.0377510040160641,0.0377510040160641,0.0377510040160641,-0.0211435543942014,0.0826446280991737,-0.2317460317460317,-0.2317460317460317,-0.2317460317460317,-0.2065573770491803,-0.24375,-0.2576687116564417,-0.2553846153846154,-0.24375,-0.2317460317460317,-0.1712328767123287,-0.3423913043478261,-0.3125,-0.3794871794871794,-0.4024691358024691,-0.3995037220843673,-0.3631578947368421,-0.4657836644591612,-0.4561797752808989,-0.45,-0.4210526315789473,-0.4024691358024691,-0.412621359223301,-0.395,-0.3597883597883597,-0.3045977011494253,-0.2840236686390532,-0.2754491017964071,-0.3459459459459459,-0.2553846153846154,-0.2341772151898734,-0.1712328767123287,-0.0692307692307693,-0.0081967213114754,-0.0122448979591838,0.0,-0.032,0.1255813953488371,0.2670157068062828,0.2604166666666667,0.241025641025641,0.1980198019801979,0.1523809523809522,0.1634615384615383,0.136150234741784,0.2346938775510203,0.1634615384615383,0.1203703703703702,-0.0763358778625954
LNDF-L^J03,12.0,-0.2672825975019492,1.0033511798076887e-05,0.3073049467029819,0.0685473346049593,0.1072441350863624,0.1036038976333065,-0.0017702409614862,1.0,-0.3743260765713506,2.048727539921459e-06,0.0055018764115539,1.0327490660104968e-12,1.709844803416822e-05,-0.1899675955930007,2.0,0.0025959042183506,0.2199722607489597,0.2199722607489597,0.2199722607489597,0.03123285430144,-0.4285714285714285,7.75,3.999999999999999,3.375,3.375,3.375,2.1818181818181817,0.7499999999999998,-0.326923076923077,0.6666666666666665,0.5909090909090908,-0.2391304347826087,-0.5625,-0.6634615384615385,-0.5625,-0.4927536231884057,-0.4852941176470589,-0.5731707317073171,-0.6111111111111112,-0.6568627450980393,-0.675925925925926,-0.7388059701492538,-0.7463768115942029,-0.7682119205298014,-0.7839506172839507,-0.7865853658536586,-0.7916666666666667,-0.7712418300653595,-0.7712418300653595,-0.8,-0.7839506172839507,-0.8011363636363636,-0.8076923076923077,-0.7839506172839507,-0.8022598870056498,-0.8138297872340425,-0.8214285714285714,-0.8232323232323232,-0.825,-0.8300970873786409,-0.8333333333333334,-0.8300970873786409,-0.8372093023255814,-0.8364485981308412,-0.8167539267015707,-0.8097826086956522,-0.7552447552447552,-0.7965116279069767,-0.8325358851674641
LNED-L,13.0,-0.0814149289914658,1.5742642778380332e-06,0.0482163383801622,0.0564956035000811,0.0392455144916423,0.0157642016658803,-0.011206451884098,1.0,-0.0921445520498643,1.0496670178298854e-08,-0.0003551679064815,2.779438261592627e-12,2.658095512578343e-07,-0.0122780920795942,2.0,0.4329120938329476,-0.0037282518641259,-0.0037282518641259,-0.0037282518641259,0.6663534405092852,0.0729613733905578,-0.1618705035971221,-0.3126843657817109,-0.3473389355742297,-0.4218362282878412,-0.3868421052631579,-0.4025641025641026,-0.4232673267326733,-0.4153074027603513,-0.3545706371191135,-0.3086053412462908,-0.4033290653008962,-0.4385542168674698,-0.4752252252252252,-0.4827968923418424,-0.456242707117853,-0.4071246819338422,-0.4478672985781989,-0.4918211559432933,-0.4680365296803652,-0.4816462736373749,-0.5110178384050367,-0.5115303983228511,-0.5264227642276422,-0.464367816091954,-0.4568764568764568,-0.4365175332527206,-0.3868421052631579,-0.3702702702702702,-0.3236574746008708,-0.3044776119402985,-0.3651226158038146,-0.3236574746008708,-0.271875,-0.2310231023102309,-0.2981927710843373,-0.3044776119402985,-0.3075780089153046,-0.2763975155279503,-0.2819722650231124,-0.2348111658456485,-0.2483870967741935,-0.2672955974842768,-0.2360655737704917,-0.1909722222222222,-0.1824561403508772,-0.0431211498973306,-0.0968992248062015,-0.238562091503268
LNEE-L,13.0,0.0136895472084717,1.301510952474997e-06,0.0398624890200793,0.0029540737172448,0.1172539048310933,0.0407170002042953,0.0070687897948299,1.0,-0.0016387995012596,2.9880212188766264e-08,0.0017616704725247,7.073510590512805e-12,2.664892827586213e-07,0.0958630875344487,2.0,0.3836426542926827,0.3297134935304989,0.3297134935304989,0.3297134935304989,0.0167501240516791,-0.012121212121212,-0.0833333333333333,-0.2216981132075473,-0.2216981132075473,-0.2253521126760563,-0.2180094786729858,-0.2289719626168225,-0.2361111111111111,-0.2325581395348837,-0.1811414392059553,-0.1383812010443864,-0.2396313364055299,-0.2778993435448579,-0.3008474576271186,-0.3237704918032786,-0.3360160965794768,-0.2948717948717948,-0.3360160965794768,-0.3567251461988304,-0.362934362934363,-0.3529411764705882,-0.3773584905660377,-0.3773584905660377,-0.4200351493848858,-0.3773584905660377,-0.3702290076335878,-0.3808630393996248,-0.3653846153846154,-0.3738140417457305,-0.3465346534653465,-0.3360160965794768,-0.3911439114391144,-0.3491124260355031,-0.2682926829268293,-0.2105263157894736,-0.2731277533039647,-0.2715231788079471,-0.3037974683544304,-0.2857142857142858,-0.322381930184805,-0.3067226890756303,-0.3008474576271186,-0.2918454935622318,-0.2731277533039647,-0.2378752886836028,-0.2067307692307692,-0.170854271356784,-0.1831683168316832,-0.3209876543209877
LNEG-L,11.0,-0.0760844508929177,1.3214607483140568e-06,0.0404735084787132,0.0495846542209698,-0.0121042275356269,0.0365530296173494,0.374002426416325,1.0,-0.0728874649579495,-2.2284144534619832e-09,-4.228836435654724e-05,4.837459610998561e-13,1.7445301721388097e-07,-0.0996033994334277,1.0,0.1294008415798515,0.3485663082437273,0.3485663082437273,0.3485663082437273,1.0728055642623069,0.0,-0.0982142857142858,-0.2406015037593984,-0.2406015037593984,-0.2462686567164179,-0.1919999999999999,-0.1788617886178861,-0.0900900900900901,-0.0818181818181819,0.0978260869565217,0.2469135802469135,-0.0648148148148148,-0.0900900900900901,-0.1367521367521367,-0.1788617886178861,-0.1652892561983471,-0.1217391304347825,-0.1854838709677418,-0.2733812949640287,-0.2290076335877863,-0.2290076335877863,-0.2170542635658915,-0.3175675675675675,-0.3841463414634146,-0.3607594936708861,-0.3803680981595091,-0.2733812949640287,-0.3082191780821918,-0.36875,-0.36875,-0.3607594936708861,-0.3441558441558442,-0.2109375,-0.0818181818181819,-0.0471698113207547,-0.1217391304347825,-0.1367521367521367,-0.1919999999999999,-0.0733944954128441,-0.1217391304347825,0.086021505376344,0.2023809523809523,0.3116883116883115,0.3116883116883115,0.188235294117647,0.2624999999999999,0.7413793103448276,0.6031746031746033,-0.0648148148148148
LNEH-L,14.0,-0.143199124194137,1.3468148660699055e-06,0.0412500507265785,0.0383829091280793,0.1005304900467461,0.0436086173083142,0.0309842208962073,1.0,-0.1737999724990583,3.7306487216095975e-08,-0.0037209887348375,1.5328151329005518e-12,3.6934201998840266e-07,-0.0094097966438391,2.0,0.1457553823108658,0.1851360318513602,0.1851360318513602,0.1851360318513602,0.0148533685752095,0.0230769230769229,-0.2024539877300613,-0.2934782608695652,-0.3010752688172043,-0.2817679558011049,-0.2352941176470587,-0.2571428571428571,-0.2528735632183908,-0.2463768115942028,-0.1925465838509317,-0.1612903225806451,-0.3139841688654353,-0.3010752688172043,-0.3719806763285023,-0.3838862559241706,-0.388235294117647,-0.3229166666666666,-0.3896713615023474,-0.4273127753303964,-0.3867924528301887,-0.3658536585365852,-0.400921658986175,-0.4170403587443946,-0.4323144104803493,-0.3764988009592326,-0.3121693121693121,-0.2972972972972972,-0.2876712328767122,-0.3121693121693121,-0.3401015228426396,-0.2817679558011049,-0.2817679558011049,-0.2571428571428571,-0.1333333333333333,-0.1216216216216216,-0.2048929663608563,-0.1772151898734177,-0.1333333333333333,-0.1333333333333333,-0.1823899371069182,-0.1362126245847175,-0.1065292096219931,-0.0747330960854092,-0.0151515151515151,-0.0298507462686566,-0.0334572490706319,0.092436974789916,-0.0151515151515151,-0.2441860465116279
LNEI-L,12.0,-0.2326157022610053,1.5585380857685274e-06,0.0477346788462902,0.0151688487775941,-0.0424629473430533,0.0241014779836349,0.818990440925468,1.0,-0.1761498229845377,-1.7278083951755688e-08,0.00196849941014,4.123456851432516e-13,2.9290372737737933e-07,-0.4376882530120481,1.0,0.1448596240605203,0.3399228543876567,0.3399228543876567,0.3399228543876567,1.0728055642623069,-0.0326086956521739,-0.1858407079646016,-0.2333333333333332,-0.1894273127753303,-0.1674208144796379,-0.1279620853080567,-0.1238095238095238,-0.1481481481481481,-0.1238095238095238,0.0,0.1358024691358024,-0.1481481481481481,-0.2333333333333332,-0.3475177304964538,-0.4140127388535032,-0.4140127388535032,-0.3566433566433565,-0.4772727272727273,-0.5282051282051281,-0.5282051282051281,-0.5257731958762886,-0.5639810426540284,-0.6068376068376068,-0.5964912280701754,-0.568075117370892,-0.5874439461883407,-0.5902004454342984,-0.5533980582524272,-0.6267748478701824,-0.6897133220910623,-0.5837104072398189,-0.4972677595628415,-0.2840466926070037,-0.0366492146596857,-0.0212765957446807,0.0165745856353591,0.0222222222222221,0.0454545454545454,0.0952380952380953,0.1645569620253164,0.2266666666666668,0.1499999999999999,0.1948051948051947,0.1719745222929936,0.2266666666666668,0.2432432432432432,0.472,0.1428571428571428,-0.089108910891089
LNEK-L,13.0,0.0444655682298267,1.716916603064994e-06,0.0525854731440571,0.0449893821417736,-0.1264521894548704,-0.004176603080456,-1.611796614877156,1.0,0.1190290517038632,-2.6873411206895418e-08,-0.0028620137417988,5.956310022676963e-15,1.611834918112519e-07,-0.3891168214208594,1.0,0.0747946736937583,-0.5901840490797545,-0.5901840490797545,-0.5901840490797545,1.0728055642623069,0.01131221719457,-0.1934306569343066,-0.3210445468509985,-0.309375,-0.3383233532934131,-0.3179012345679013,-0.3556851311953353,-0.3422619047619047,-0.2608695652173913,-0.1722846441947565,-0.1016260162601626,-0.2754098360655738,-0.3313161875945537,-0.32,-0.2928,-0.1564885496183207,-0.15,-0.2163120567375885,-0.2457337883959045,-0.2682119205298013,-0.3115264797507788,-0.322085889570552,-0.2995245641838351,-0.2754098360655738,-0.169172932330827,-0.1052631578947369,-0.0494623655913979,0.0,-0.0829875518672199,-0.0221238938053096,0.0754257907542577,0.0833333333333332,0.1218274111675126,0.1881720430107525,0.1693121693121693,0.0574162679425838,0.0091324200913243,0.096774193548387,0.1510416666666667,0.2592592592592593,0.3943217665615142,0.3154761904761904,0.3233532934131737,0.3,0.3353474320241691,0.4932432432432432,0.7065637065637067,0.4635761589403973,0.0068337129840547
LNEL-L,13.0,-0.4023859952164346,1.279749747588232e-06,0.0391959899873875,0.0186874076595893,-0.0253905795632421,0.0089552600853044,0.0332127081399358,1.0,-0.4265646691065829,-1.1823083502313389e-08,-4.179888466642504e-06,1.1455695526191677e-12,3.821424861118145e-07,-0.3041255706475794,1.0,0.4589545033592352,-0.0471096482205307,-0.0471096482205307,-0.0471096482205307,1.0728055642623069,0.0240963855421687,-0.1075268817204302,-0.2454545454545456,-0.1822660098522167,-0.1530612244897959,-0.0879120879120879,-0.0235294117647059,-0.0674157303370787,-0.1263157894736841,-0.1354166666666666,-0.0674157303370787,-0.1616161616161616,-0.2719298245614034,-0.3333333333333333,-0.4050179211469534,-0.4315068493150685,-0.3168724279835392,-0.2751091703056769,-0.3464566929133859,-0.3688212927756654,-0.4113475177304965,-0.4503311258278146,-0.5,-0.5596816976127321,-0.4779874213836478,-0.566579634464752,-0.5146198830409356,-0.5350140056022409,-0.5754475703324808,-0.6121495327102804,-0.5829145728643217,-0.6286353467561521,-0.5754475703324808,-0.4746835443037975,-0.4236111111111111,-0.3851851851851853,-0.3306451612903226,-0.2905982905982905,-0.1263157894736841,-0.1530612244897959,-0.1170212765957446,0.1369863013698629,0.1140939597315435,0.2205882352941175,0.177304964539007,0.2481203007518795,0.5370370370370368,0.3495934959349593,0.2116788321167881
LNEM-L,14.0,-0.2652910562548223,1.2584585271175007e-06,0.0385438855693458,0.0620986710639427,0.0348773381750622,0.021797318352094,0.0003111429332563,1.0,-0.3029500982568869,1.1888612101481156e-08,0.0030894796301846,4.678739347436752e-12,3.279335475462131e-07,-0.0731233537075269,2.0,0.3947716083050334,-0.2655735132590616,-0.2655735132590616,-0.2655735132590616,0.507829268313029,0.0374331550802138,-0.1302325581395348,-0.2382892057026476,-0.2413793103448275,-0.2835249042145593,-0.2429149797570851,-0.2666666666666666,-0.2751937984496123,-0.2751937984496123,-0.2008547008547008,-0.1461187214611871,-0.26232741617357,-0.315018315018315,-0.3472949389179756,-0.3606837606837606,-0.3529411764705882,-0.2862595419847328,-0.3345195729537366,-0.3868852459016393,-0.3606837606837606,-0.3693086003372681,-0.3848684210526315,-0.3977455716586151,-0.4350453172205437,-0.4015999999999999,-0.4006410256410256,-0.3777038269550749,-0.3703703703703703,-0.3529411764705882,-0.3403880070546736,-0.3297491039426523,-0.37248322147651,-0.321234119782214,-0.2429149797570851,-0.2042553191489361,-0.2459677419354838,-0.2429149797570851,-0.2444444444444444,-0.2008547008547008,-0.210970464135021,-0.1342592592592593,-0.1095238095238094,-0.115839243498818,-0.0742574257425742,-0.0310880829015542,-0.0105820105820104,0.1333333333333335,0.106508875739645,-0.0900243309002433
LNFN-L^L05,6.0,-0.171721655077181,2.986572624109864e-06,0.0914723139362409,0.4034546242148581,0.1531090401726952,2.9142022652516912,0.0003983677202492,1.0,-0.1524275498682724,-2.157263825585573e-07,-0.1862861458782905,7.922402767284469e-11,3.6969666748713415e-06,-0.2132643461900283,3.0,0.0032133171398251,0.2028424767773384,0.0064634227517807,0.0313253012048193,1.0728055642623069,0.0384615384615385,0.015625,0.0483870967741935,0.056910569105691,0.056910569105691,-0.0076335877862595,-0.0076335877862595,4.909090909090909,-0.0151515151515151,-0.0151515151515151,0.04,0.0236220472440944,0.0,0.04,0.04,0.04,0.015625,0.0,-0.0441176470588235,3.6428571428571423,-0.0972222222222222,-0.0647482014388488,-0.0441176470588235,2.421052631578948,2.5135135135135136,3.193548387096774,2.714285714285715,2.714285714285715,2.611111111111111,2.25,1.8260869565217392,1.5,1.8888888888888888,2.25,1.6,1.6,1.5,1.03125,1.0,0.9117647058823528,1.6,1.9545454545454544,1.8260869565217392,1.4074074074074074,1.7083333333333337,0.6666666666666667,0.4772727272727273,0.4942528735632183,0.4130434782608696
LNFY-L^E11,6.0,0.0337609621346457,5.165971795084938e-07,0.0158222636212174,0.015864772090985,0.2441328009918082,0.5073884943132908,-0.0216376284914967,1.0,0.0165111618686433,7.569761052592172e-08,-0.0277763361393381,9.554936104398218e-10,4.2186428920005e-07,0.0556986654243511,4.0,0.518859764788501,-1.0641869863277418,-0.0058730322729099,0.1688729280802467,0.443361634098567,0.018939393939394,-0.0704225352112676,-0.1,-0.1344262295081967,-0.0282208588957055,-0.01,0.1107994389901823,0.1445086705202312,0.1445086705202312,0.180327868852459,0.161290322580645,0.0939226519337015,0.0702702702702702,0.0545938748335552,0.0731707317073171,0.123404255319149,0.0954356846473027,0.0775510204081633,0.0834473324213407,0.233644859813084,0.1909774436090225,0.1909774436090225,0.139568345323741,0.1030640668523676,0.1909774436090225,0.3310924369747898,0.4399999999999999,0.4452554744525545,0.4721189591078067,0.6097560975609757,0.523076923076923,0.4943396226415095,0.5085714285714285,0.5499021526418786,0.488721804511278,0.3846153846153846,0.5114503816793892,0.4296028880866425,0.5529411764705883,0.4399999999999999,0.4943396226415095,0.3288590604026846,0.3631669535283994,0.3894736842105262,0.4373865698729582,0.517241379310345,0.5057034220532319,0.6097560975609757,0.3538461538461539
LNHD-L^A09,13.0,-0.1973608549216994,1.944972525470001e-06,0.0595703369176167,0.0125523012552301,-0.0825583545594998,1.0242043401587293,0.1152787280638514,1.0,0.2688673054206589,-9.792763142203496e-07,-0.1543917211437272,3.984474858287544e-10,7.302574630798796e-06,-0.2361958671773073,3.0,0.0141210742004896,0.1458432733271215,0.304103373424253,-0.0928032093086754,1.0728055642623069,0.0454545454545454,0.0232558139534884,-0.0638297872340425,0.0,1.3157894736842106,1.4444444444444446,1.4444444444444446,1.4444444444444446,1.4444444444444446,1.1999999999999995,1.0952380952380951,0.4666666666666668,0.4666666666666668,0.4666666666666668,0.6296296296296295,0.9130434782608694,0.6923076923076923,0.375,0.2941176470588234,0.2222222222222223,0.0476190476190476,-0.2666666666666666,-0.3333333333333333,-0.380281690140845,-0.3333333333333333,-0.4634146341463414,-0.4823529411764705,-0.4761904761904761,-0.5111111111111111,-0.5643564356435644,-0.5510204081632653,-0.5849056603773586,-0.6000000000000001,-0.6271186440677966,-0.6071428571428572,-0.648,-0.6451612903225806,-0.6333333333333333,-0.6788321167883211,-0.6986301369863014,-0.6422764227642277,-0.6206896551724137,-0.56,-0.5643564356435644,-0.5643564356435644,-0.5416666666666666,-0.5769230769230769,-0.6535433070866141,-0.6764705882352942
LNOQ-L^C05,6.0,-0.1967213114754099,2.4571151340215246e-06,0.0752561665844954,0.0246117028764487,-0.0647867909262533,1.6187347067567028,-0.0386109454461991,1.0,-0.2514087944269423,-7.501985688663905e-07,-0.1248987282147901,2.5339423521076457e-10,4.429535871384664e-06,-0.1627945386478749,3.0,0.0097533171871671,0.0896682655583916,-0.0418175213394408,-0.0905730617417592,1.0728055642623069,-0.0666666666666665,-0.0909090909090909,-0.2500000000000001,-0.2500000000000001,-0.0625,-0.2500000000000001,-0.2682926829268293,-0.2307692307692308,-0.0909090909090909,-0.1176470588235295,-0.2105263157894736,-0.3181818181818182,-0.3181818181818182,-0.4,-0.4230769230769231,-0.4230769230769231,-0.3181818181818182,-0.375,-0.375,-0.1666666666666666,-0.2857142857142857,-0.5833333333333333,-0.5945945945945946,-0.6052631578947368,-0.673913043478261,-0.6808510638297872,-0.6703296703296704,-0.6511627906976745,-0.6341463414634146,-0.6629213483146068,-0.6808510638297872,-0.6938775510204082,-0.6470588235294117,-0.6808510638297872,-0.7115384615384616,-0.7413793103448276,-0.724770642201835,-0.7321428571428572,-0.7321428571428572,-0.7580645161290323,-0.75,-0.7391304347826086,-0.719626168224299,-0.6938775510204082,-0.6428571428571428,-0.625,-0.924812030075188,-0.9152542372881356,-0.9261083743842364
LNRL-L^A06,13.0,-0.0386630532971997,1.8755595108375743e-06,0.057444365155048,0.0106164568588254,-0.0297832202272139,2.777201994338721,-0.0292863044564084,1.0,-0.2445554281971508,-5.991342427867941e-07,-0.097211987226725,1.4600805100163567e-09,6.227845461449769e-06,0.0470763131813677,3.0,0.0139764442694226,-0.073152038033858,-0.3195406455271726,0.0337507110841611,1.0728055642623069,0.0,-0.142857142857143,-0.25,-0.25,-0.25,-0.25,-0.4,-0.4,-0.4545454545454546,-0.3333333333333333,-0.4,-0.4545454545454546,-0.5,-0.5714285714285715,-0.5,-0.6,-0.5,-0.5384615384615385,-0.625,-0.6,-0.625,-0.75,-0.76,-0.7692307692307693,-0.7692307692307693,-0.7777777777777778,-0.7777777777777778,-0.7857142857142858,-0.8,-0.7777777777777778,-0.8,-0.7931034482758621,-0.8,-0.7931034482758621,-0.7692307692307693,-0.7692307692307693,-0.7692307692307693,-0.76,-0.75,-0.625,-0.5714285714285715,-0.5714285714285715,-0.5,-0.5,-0.5384615384615385,-0.5384615384615385,-0.4,-0.4,-0.5
LNTF-L^L10,7.0,-0.0686387797550265,1.2193499243725695e-06,0.0373460729466046,0.4327063844569613,0.3243243243243243,0.5269807957320618,-0.2212538703794718,1.0,-0.0588685015290519,-1.5683488060573264e-08,-0.0313509632643292,1.0379216201184504e-12,1.1127022055606717e-07,-0.1637717121588089,3.0,0.0086043482027643,0.2259211117433884,0.9137823834196892,-0.0862176165803109,1.0728055642623069,0.0,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,0.0454545454545454,-0.0416666666666666,-0.0416666666666666,-0.0416666666666666,-0.1929824561403508,-0.3428571428571427,0.3142857142857145,0.3142857142857145,0.3142857142857145,0.3142857142857145,0.3142857142857145,0.3142857142857145,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,0.5333333333333334,0.5333333333333334,0.1499999999999999,0.1499999999999999,0.1499999999999999,0.1499999999999999,0.0222222222222221,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.0799999999999999,-0.2333333333333332,-0.2333333333333332,0.0952380952380953,0.2105263157894736,0.2105263157894736,0.2105263157894736
