firms,age,agr,chpmia,egr,herf,invest,lgr,mve_ia,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LYRY_02-L,11.0,0.1597080249935213,0.0461345681337955,0.1580012988501355,2.0226842139633728e-08,0.0015548964842062,0.1607402786442087,0.0237209395376516,0.1541437746653253,0.0151515151515151,-0.089655172413793,0.1186440677966103,0.1,0.0645161290322582,0.056,0.056,0.056,0.1379310344827586,0.1785714285714286,0.189189189189189,0.090909090909091,-0.057142857142857,-0.2369942196531791,-0.057142857142857,-0.0769230769230768,-0.1999999999999999,-0.2747252747252747,-0.2235294117647058,-0.1999999999999999,-0.2142857142857142,-0.2413793103448275,-0.2978723404255318,-0.2903225806451612,-0.2864864864864864,-0.3333333333333332,-0.3529411764705882,-0.380281690140845,-0.4260869565217391,-0.4185022026431717,-0.4430379746835443,-0.3917050691244239,-0.3860465116279069,-0.3432835820895521,-0.3299492385786802,-0.4761904761904761,-0.4358974358974358,-0.4761904761904761,-0.4761904761904761,-0.4545454545454545,-0.4761904761904761,-0.4453781512605042,-0.4677419354838709,-0.472,-0.4782608695652173,-0.4185022026431717,-0.4590163934426229,-0.4107142857142857,-0.4590163934426229
LYVG_B7-L^F16,9.0,0.0055617352614015,0.2128340915709034,-0.0145102781136638,1.563434966849631e-13,-0.0155728587319243,0.2361111111111111,0.0002215660717993,-0.0825958702064897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6428571428571428,-0.6428571428571428,-0.6428571428571428,0.25,0.0,0.0,0.0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5454545454545454,-0.5,-0.5,-0.5,-0.5,-0.5
LYWA_42-L,13.0,0.010861557965428,-0.0751481462890273,-0.023021170090729,1.2938091842979232e-08,0.021834472597694,0.0256646334445851,0.0060704677491924,0.0588384974081,-0.037037037037037,0.08,0.1739130434782609,0.2272727272727273,0.2272727272727273,0.8000000000000003,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.2500000000000004,0.6875,-0.3249999999999999,-0.3571428571428571,-0.3249999999999999,-0.3863636363636363,-0.4374999999999999,-0.5573770491803278,-0.5909090909090908,-0.4807692307692307,-0.5909090909090908,-0.6351351351351351,-0.686046511627907,-0.686046511627907,-0.7378640776699029,-0.7545454545454545,-0.7403846153846154,-0.75,-0.7672413793103448,-0.763157894736842,-0.7672413793103448,-0.7452830188679245,-0.7378640776699029,-0.73,-0.7,-0.7065217391304348,-0.7,-0.7,-0.6785714285714286,-0.6351351351351351,-0.5909090909090908,-0.6142857142857142,-0.608695652173913,-0.625,-0.6582278481012658,-0.6447368421052632,-0.6538461538461539,-0.625,-0.578125,-0.6142857142857142
LYYP_08-L^D15,3.0,0.4516963334854707,-3.043586383111625,0.520368574199806,7.062556933353745e-13,0.1932146660581165,-0.6469072164948454,0.0038356558968816,0.170947741364039,0.0,0.0,0.0,-0.1333333333333333,-0.1333333333333333,-0.0714285714285712,-0.0714285714285712,-0.0714285714285712,-0.0714285714285712,0.0,0.0,0.0,0.0,-0.0714285714285712,-0.2777777777777778,-0.2352941176470587,-0.2073170731707316,-0.1558441558441557,0.0483870967741935,-0.0714285714285712,-0.0714285714285712,0.3,0.1818181818181816,0.1403508771929826,0.1403508771929826,0.1403508771929826,0.0833333333333334,0.0833333333333334,0.9117647058823528,0.9117647058823528,1.03125,1.03125,1.03125,1.03125,1.03125,0.9117647058823528,0.9117647058823528,1.03125,1.166666666666667,1.166666666666667,1.166666666666667,1.3214285714285712,1.166666666666667,1.03125,1.166666666666667,1.166666666666667,1.166666666666667,1.166666666666667,1.166666666666667
LYZN_W0-L^A21,11.0,-0.1210883533963701,-1.553404032230708,-0.2415499723427173,3.271332223375677e-10,-0.0812563750532599,-0.024921345876664,0.0139985329347304,-0.487397531753896,-0.1282051282051282,-0.0714285714285715,0.0714285714285714,0.3,0.3,0.1818181818181818,0.0372340425531916,0.3,-0.0930232558139534,-0.0487804878048779,-0.2137096774193548,-0.1630901287553648,-0.61,-0.6388888888888888,-0.6115537848605577,-0.6213592233009709,-0.6608695652173913,-0.6548672566371682,-0.6306818181818182,-0.6722689075630253,-0.6990740740740742,-0.7022900763358779,-0.6776859504132231,-0.7272727272727273,-0.7766323024054983,-0.7875816993464052,-0.7845303867403315,-0.803030303030303,-0.8065476190476191,-0.8197781885397413,-0.84375,-0.8368200836820083,-0.8240072202166064,-0.821917808219178,-0.7621951219512195,-0.7592592592592593,-0.7182080924855492,-0.7173913043478262,-0.688,-0.6530249110320285,-0.6590909090909091,-0.6517857142857142,-0.6530249110320285,-0.6320754716981132,-0.5851063829787234,-0.5806451612903226,-0.5714285714285714,-0.5266990291262137,-0.5588235294117647
LYZR_60-L,14.0,-0.3062310030395136,-0.0188581794042055,-0.2163934426229508,5.8537830045842723e-08,0.0007598784194529,-0.3333333333333332,0.0197399870318687,0.0537098560354375,0.0674157303370786,-0.1274509803921568,-0.1909090909090909,0.0113636363636364,-0.1099999999999999,0.0595238095238095,0.2027027027027026,-0.021978021978022,0.0348837209302326,-0.1099999999999999,-0.1099999999999999,-0.063157894736842,-0.4573170731707316,-0.2704918032786885,-0.011111111111111,-0.1909090909090909,-0.3862068965517241,-0.3550724637681158,-0.3455882352941176,-0.4144736842105263,-0.3986486486486487,-0.5615763546798029,-0.5594059405940595,-0.510989010989011,-0.6079295154185023,-0.5412371134020618,-0.5781990521327014,-0.5781990521327014,-0.5549999999999999,-0.526595744680851,-0.5459183673469388,-0.5412371134020618,-0.510989010989011,-0.5,-0.5412371134020618,-0.5459183673469388,-0.5364583333333333,-0.5340314136125655,-0.4855491329479768,-0.531578947368421,-0.3862068965517241,-0.4066666666666666,-0.4026845637583892,-0.3862068965517241,-0.3732394366197182,-0.3206106870229007,-0.2457627118644066,-0.3046875,-0.2704918032786885
LZHV_80-L^H10,13.0,0.1300084225724943,-0.0056709391500303,0.1035454773239789,6.23380989848808e-10,0.0967994224521718,0.1544560185185185,0.0058078719126897,0.0921528279850953,0.0,-0.0625,0.0,0.0714285714285714,0.0,0.0714285714285714,0.0714285714285714,-0.0625,-0.0625,-0.0625,0.0714285714285714,0.0714285714285714,-0.0625,-0.0625,0.0,-0.0625,-0.1176470588235295,-0.1176470588235295,0.0714285714285714,-0.0625,-0.1176470588235295,-0.1666666666666666,-0.2500000000000001,-0.1666666666666666,-0.2500000000000001,-0.2857142857142857,-0.2500000000000001,-0.375,-0.0625,-0.1176470588235295,0.0714285714285714,0.0714285714285714,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.25,0.25,0.25,0.25,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.25,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.0714285714285714,0.25,0.25
LZOI_36-L,13.0,0.3560004883408617,0.3383148591192766,0.2894259818731117,3.498150217101705e-11,0.074716151874008,0.4011473058799426,0.0061285208982652,0.4693619709412509,-0.05,-0.0697674418604651,0.0,-0.0243902439024389,-0.2592592592592593,0.0,0.1764705882352941,0.2121212121212121,0.1111111111111111,0.3333333333333332,0.3333333333333332,0.2903225806451612,-0.0697674418604651,-0.2982456140350877,-0.1666666666666666,-0.2727272727272727,-0.2592592592592593,-0.2592592592592593,-0.2452830188679244,-0.3442622950819671,-0.2307692307692308,-0.2982456140350877,-0.3846153846153846,-0.4805194805194805,-0.4366197183098591,-0.4285714285714286,-0.4444444444444444,-0.4736842105263158,-0.5294117647058824,-0.5061728395061729,-0.595959595959596,-0.574468085106383,-0.5604395604395604,-0.5555555555555556,-0.5294117647058824,-0.5,-0.4666666666666667,-0.5061728395061729,-0.4871794871794871,-0.4936708860759494,-0.5061728395061729,-0.5454545454545454,-0.595959595959596,-0.5180722891566265,-0.4736842105263158,-0.4871794871794871,-0.5121951219512195,-0.5121951219512195,-0.5238095238095238
LZOO_77-L^J22,12.0,-0.0384804162167468,-0.105456999806494,-1.35239852398524,2.224293488831426e-06,0.0351428290959065,0.0397392767031118,0.2734551650145639,0.0668455277158837,0.0141342756183744,0.0489251297257227,0.1504065040650406,0.1733001658374793,0.0968992248062015,0.1365461847389559,0.2336530078465561,0.581005586592179,0.5133689839572193,0.3618864292589028,0.2240484429065743,0.0366300366300367,-0.1403402187120291,-0.271744724652599,-0.1661756040070712,-0.2134519177320732,-0.0696909927679159,-0.1491280817799157,-0.1334966319657071,-0.2143253747917823,-0.3620378719567177,-0.435129740518962,-0.4172158154859967,-0.4664404223227752,-0.4062106588334032,-0.479205005520795,-0.4799705990444689,-0.4613627712219261,-0.4578544061302682,-0.4603356216628528,-0.4547206165703275,-0.4084448160535117,-0.3855840208423795,-0.4037083860092709,-0.3418604651162791,-0.2970690511674118,-0.2824543610547666,-0.2420996250669523,-0.2156319290465631,-0.2831813576494426,-0.1720304271503803,-0.2449306296691568,-0.2242324561403508,-0.2046093310848791,-0.2103794642857143,-0.1319018404907975,-0.0941101152368757,0.0136103151862463,0.0071174377224199
LZOS_22-L,13.0,0.4433914367913352,-0.0321461776874718,0.4320316361838852,5.786248064645195e-07,0.3003892367574886,0.4504480759093305,0.2072334814337841,0.252853104386975,-0.0135501355013549,0.1477449455676516,0.1353846153846154,0.2551020408163265,0.1622047244094488,0.2299999999999999,0.4442270058708413,0.4003795066413662,0.2259136212624586,0.2834782608695652,0.5769230769230771,0.3820224719101124,0.1677215189873417,-0.0538461538461538,0.0409026798307474,0.2198347107438016,0.125,0.1081081081081081,0.055793991416309,0.1677215189873417,0.2902097902097902,0.1114457831325301,-0.0574712643678161,-0.3526315789473684,-0.2312499999999999,-0.3345356176735797,-0.2461695607763022,-0.3321266968325792,-0.3179297597042514,-0.2590361445783133,-0.2064516129032259,-0.1556064073226545,-0.163265306122449,-0.1790878754171302,-0.097799511002445,-0.0199203187250996,0.1047904191616766,0.0618705035971223,0.1826923076923077,0.2947368421052632,0.3977272727272727,0.476,0.5061224489795917,0.6043478260869566,0.80440097799511,0.7202797202797202,0.7529691211401426,0.9268929503916448,0.8636363636363635
LZPC_92-L,13.0,-0.1684648914591515,-0.6442417151289522,-0.1981497215142075,4.4469096731274705e-09,-0.0096672564843986,-0.1288803847025353,0.0098215730138715,-0.1427135431989801,-0.0714285714285715,0.0769230769230771,0.1200000000000001,0.1666666666666667,0.6470588235294119,0.4000000000000001,2.5000000000000004,2.111111111111112,1.0,0.4000000000000001,0.2727272727272729,-0.1249999999999998,-0.2222222222222221,-0.4285714285714285,-0.4509803921568627,-0.4615384615384614,-0.5,-0.5172413793103448,-0.5333333333333332,-0.4909090909090908,-0.5254237288135593,-0.5692307692307692,-0.5692307692307692,-0.631578947368421,-0.6216216216216216,-0.6499999999999999,-0.6499999999999999,-0.6818181818181818,-0.6626506024096386,-0.6705882352941176,-0.641025641025641,-0.6363636363636364,-0.654320987654321,-0.6744186046511628,-0.6164383561643836,-0.5692307692307692,-0.540983606557377,-0.5,-0.4716981132075472,-0.5087719298245613,-0.4509803921568627,-0.5087719298245613,-0.5172413793103448,-0.5172413793103448,-0.4399999999999999,-0.4166666666666666,-0.4615384615384614,-0.5625,-0.5999999999999999
LZPS_05-L^A23,12.0,-0.2413097639103097,1.2863724865692656,-0.2417170495767835,4.562234520358968e-14,-0.0008304662474789,-0.2830188679245283,0.002438148674608,0.4545454545454546,-0.0093720712277413,0.3455233291298865,0.4536784741144415,0.4536784741144415,0.4943977591036415,0.5807407407407408,0.5807407407407408,0.4943977591036415,0.6045112781954887,0.2250287026406427,0.1473118279569891,0.038948393378773,-0.0515555555555555,-0.1063651591289781,-0.1477635782747604,-0.3268138801261829,-0.3268138801261829,-0.3509732360097324,-0.3429802955665024,-0.3509732360097324,-0.335202492211838,-0.347001223990208,-0.4169398907103825,-0.4491481672689726,-0.4201086956521739,-0.347001223990208,-0.3186462324393359,-0.4436913451511991,-0.4997655883731833,-0.4855351976856316,-0.4997655883731833,-0.5838533541341654,-0.5805817610062893,-0.6340877914951989,-0.5320175438596492,-0.2631215469613259,-0.2480620155038759,-0.1578531965272296,-0.0988175675675675,-0.1346309813463098,-0.068122270742358,-0.1275551921504497,-0.0352622061482821,-0.1203627370156636,-0.1415929203539823,-0.0761904761904762,-0.068122270742358,-0.1063651591289781,-0.0988175675675675
LZQN_52-L^K10,10.0,-0.0163934426229508,-0.0793343409169809,-0.1594658287509819,4.132122360679955e-07,-0.0443715846994535,0.0387643852210781,0.0349615478173223,0.0674548717407369,-0.1538461538461538,0.1063829787234043,0.0,0.0196078431372548,-0.037037037037037,0.0,0.04,0.625,0.7333333333333334,1.6,1.8888888888888893,-0.3066666666666666,-0.3417721518987342,-0.4022988505747126,-0.4347826086956522,-0.3333333333333333,-0.5438596491228069,-0.6119402985074627,-0.5806451612903225,-0.5517241379310345,-0.5229357798165137,-0.59375,-0.6090225563909775,-0.7028571428571428,-0.7248677248677249,-0.7719298245614035,-0.7360406091370558,-0.7719298245614035,-0.7894736842105263,-0.7547169811320755,-0.7570093457943925,-0.7360406091370558,-0.7204301075268817,-0.7127071823204421,-0.6556291390728477,-0.6645161290322581,-0.6258992805755395,-0.59375,-0.5315315315315315,-0.5398230088495575,-0.5555555555555556,-0.5478260869565217,-0.559322033898305,-0.5094339622641509,-0.48,-0.4526315789473684,-0.4747474747474747,-0.409090909090909,-0.4583333333333332
LZQS_26-L^C12,12.0,0.0612211143140684,-0.1827885549308168,0.0335594951484642,1.69818148841506e-09,0.1766614684246176,0.0979577402528511,0.0451890924981648,0.1192161602209944,0.0370370370370369,-0.0357142857142857,-0.0357142857142857,0.1250000000000002,0.3500000000000001,0.4210526315789473,0.6875,0.588235294117647,0.2272727272727273,0.08,0.08,0.0384615384615385,-0.0999999999999998,-0.0689655172413792,-0.0689655172413792,-0.2058823529411765,-0.3249999999999999,-0.3414634146341463,-0.4130434782608695,-0.4705882352941176,-0.4,-0.4374999999999999,-0.4807692307692307,-0.5263157894736841,-0.5263157894736841,-0.5499999999999999,-0.5344827586206896,-0.564516129032258,-0.625,-0.625,-0.6029411764705883,-0.5423728813559321,-0.5423728813559321,-0.5344827586206896,-0.4255319148936169,-0.3249999999999999,-0.3076923076923077,-0.3076923076923077,-0.3249999999999999,-0.3414634146341463,-0.3249999999999999,-0.3571428571428571,-0.3571428571428571,-0.3720930232558139,-0.3414634146341463,-0.3414634146341463,-0.3249999999999999,-0.3249999999999999,-0.3249999999999999
LZQY_96-L^C15,13.0,1.0035171526811728,0.0287395295180505,0.9195127353266888,7.0557204094071825e-09,0.5316849961066343,0.8231440186288826,0.0768983782460828,0.8178516398855381,0.125,0.1428571428571428,0.1428571428571428,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.1428571428571428,0.1428571428571428,-0.111111111111111,-0.2727272727272727,-0.2,-0.3333333333333332,-0.2727272727272727,-0.2,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,0.0,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.3333333333333335,0.1428571428571428,0.5999999999999999,0.3333333333333335,0.5999999999999999,0.3333333333333335,0.3333333333333335,0.5999999999999999,0.3333333333333335
LZRK_66-L^E16,11.0,0.2491083161253989,0.2002524213746205,0.1457762143706999,1.6121698619629627e-09,0.0136724860772167,0.4072519990499563,0.0296915924716472,0.2872602767644241,0.092436974789916,0.1069767441860465,0.0530973451327434,0.4166666666666667,0.4166666666666667,0.3837209302325581,0.2864864864864864,0.2395833333333332,0.4166666666666667,0.3222222222222222,0.5354838709677419,0.6413793103448275,0.5256410256410255,0.8030303030303028,1.1249999999999996,1.2242990654205603,1.5591397849462365,1.6741573033707864,1.6741573033707864,1.5319148936170213,1.5319148936170213,1.38,1.4285714285714284,1.615384615384615,1.6444444444444444,1.8674698795180724,1.5591397849462365,1.7045454545454546,1.7674418604651163,1.7674418604651163,1.7674418604651163,2.051282051282051,2.216216216216216,2.5,2.5,2.71875,2.8387096774193545,2.71875,1.7674418604651163,1.2452830188679245,1.1249999999999996,1.0169491525423728,0.9193548387096772,0.8030303030303028,0.9508196721311476,1.1249999999999996,1.2666666666666666,1.4285714285714284,0.9508196721311476
LZTN_37-L^G12,7.0,-0.0860247026532478,-4.000341578504746,-1.5759588869390824,1.8001592198395107e-10,-0.018366880146386,1.0089433731786055,0.0017415158933197,-0.123977918897605,-0.2811860940695295,0.469571750563486,0.5648,0.391180654338549,0.391180654338549,0.391180654338549,0.6646808510638296,0.0866666666666666,0.0866666666666666,-0.1058285714285715,-0.1655290102389079,-0.3045333333333334,-0.527992277992278,-0.6475675675675676,-0.4441602728047741,-0.58272,-0.6206361520558573,-0.6870400000000001,-0.7154909090909092,-0.7980903225806452,-0.7764571428571428,-0.8159058823529411,-0.8131626707421913,-0.8308324324324324,-0.8103272727272728,-0.8236884802595998,-0.8509714285714286,-0.8668255319148936,-0.8509714285714286,-0.8509714285714286,-0.865391232537334,-0.8308324324324324,-0.8236884802595998,-0.8185697059641963,-0.8352842105263159,-0.8491788110108721,-0.7878294825903026,-0.7592615384615384,-0.7803727823938917,-0.6318117647058823,-0.6475675675675676,-0.4784,-0.3839370078740157,-0.3411923206466825,-0.1058285714285715,0.0431999999999999,0.1378708551483418,0.0866666666666666,0.0866666666666666
LZXB_40-L,21.0,-0.2947067238912732,1.3649697097901174,-0.5410401774710377,1.6883435943745096e-06,-0.0006151645207439,0.0460279577224684,1.126447279107163,-2.6248012718600955,-0.0541516245487364,-0.0797342192691029,0.0109489051094888,0.1493775933609957,0.0905511811023622,0.3781094527363184,0.582857142857143,1.2892561983471076,1.0984848484848486,0.63905325443787,0.1260162601626016,-0.2219101123595506,-0.3803131991051454,-0.5140350877192983,-0.5088652482269503,-0.4471057884231536,-0.4945255474452555,-0.4793233082706767,-0.487037037037037,-0.4415322580645161,-0.5367892976588629,-0.5568,-0.5809379727685325,-0.5859491778774291,-0.5553772070626004,-0.581570996978852,-0.5725308641975309,-0.673733804475854,-0.6901565995525727,-0.6690561529271206,-0.6690561529271206,-0.6642424242424243,-0.6462324393358876,-0.6256756756756756,-0.6082036775106082,-0.6070921985815603,-0.5967976710334789,-0.6087570621468927,-0.5877976190476191,-0.6511335012594459,-0.6407263294422827,-0.6411917098445596,-0.6630170316301703,-0.6621951219512194,-0.6515723270440252,-0.6226158038147138,-0.630173564753004,-0.5790273556231003,-0.593245227606461
LZXP_64-L^H19,21.0,0.0219148936170212,0.093708306963851,-0.0620926243567753,5.228533887677433e-12,0.0338297872340425,0.1591036414565826,0.0006285834597281,0.0959780621572211,0.1020408163265307,-0.0925925925925926,0.1136363636363635,0.1951219512195121,0.6333333333333333,0.6333333333333333,0.7818181818181817,0.6333333333333333,0.5076923076923077,0.5076923076923077,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.5076923076923077,0.3066666666666666,0.6333333333333333,0.96,0.96,0.6333333333333333,0.4000000000000001,0.4000000000000001,0.3066666666666666,0.2249999999999998,0.1807228915662651,0.2727272727272727,0.1666666666666667,-0.02,-0.02,-0.2159999999999999,-0.1694915254237288,-0.0666666666666667,-0.0666666666666667,-0.0925925925925926,0.441176470588235,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776,1.1777777777777776
LZXW_04-L,13.0,0.1218560994150114,0.0283019837939493,0.0186861123771079,2.727369072076825e-10,0.0615064282645338,0.2288897838636058,0.0087996566894687,0.5562810759000777,0.225806451612903,0.1481481481481481,0.0333333333333334,0.1071428571428572,0.0333333333333334,0.0689655172413794,0.4761904761904763,0.2916666666666667,0.1071428571428572,0.1071428571428572,-0.1621621621621621,-0.2790697674418604,-0.4038461538461538,-0.5753424657534246,-0.4655172413793103,-0.5866666666666667,-0.5753424657534246,-0.4691780821917808,-0.4424460431654675,-0.4691780821917808,-0.375,-0.4150943396226415,-0.4618055555555554,-0.4363636363636364,-0.3992248062015504,-0.3487394957983193,-0.4259259259259259,-0.4237918215613382,-0.4216417910447761,-0.4083969465648854,-0.3541666666666666,-0.2986425339366515,-0.3487394957983193,-0.3595041322314048,-0.3201754385964911,-0.3487394957983193,-0.3487394957983193,-0.334763948497854,-0.334763948497854,-0.3595041322314048,-0.3595041322314048,-0.4691780821917808,-0.3487394957983193,-0.3318965517241379,-0.2439024390243901,-0.375,-0.4503546099290779,-0.4301470588235294,-0.5414201183431953
LZYO_00-L,20.0,-0.372347393240765,-5.118798733664614,-0.4480928689883914,7.61164474664057e-14,0.0076630861933455,-0.0869005471515931,0.002091014106866,-0.6848220769789398,-0.1818181818181818,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.2222222222222223,0.8333333333333335,0.8333333333333335,0.8333333333333335,0.5714285714285714,0.5714285714285714,0.0999999999999998,0.0,-0.2142857142857143,-0.1538461538461538,-0.3333333333333333,-0.3125,-0.3529411764705883,-0.3529411764705883,-0.2666666666666666,-0.3888888888888888,-0.3529411764705883,-0.3529411764705883,-0.3714285714285713,-0.5111111111111111,-0.5416666666666666,-0.56,-0.56,-0.5686274509803921,-0.6000000000000001,-0.6071428571428572,-0.5769230769230769,-0.56,-0.5319148936170213,-0.5,-0.5217391304347827,-0.4883720930232558,-0.4761904761904761,-0.4761904761904761,-0.4761904761904761,-0.4358974358974359,-0.4054054054054054,-0.4054054054054054,-0.4054054054054054,-0.4358974358974359,-0.3529411764705883,-0.4210526315789473,-0.45,-0.3125,-0.3888888888888888
LZYR_71-L^H13,12.0,-0.0697295766671385,-0.666420260117646,-0.0329267971445881,4.2539636355171095e-11,-0.0410354429184954,-0.3861834654586636,0.0138932617315291,-0.3653739098162925,0.1355013550135502,0.0179310344827585,0.1567398119122256,0.1353846153846154,0.072674418604651,0.5536842105263158,0.9945945945945944,0.968,0.968,0.968,1.1834319526627215,0.5974025974025974,0.1353846153846154,0.0,0.0179310344827585,-0.2231578947368421,-0.4095999999999999,-0.4211764705882352,-0.262,-0.3975510204081632,-0.3787878787878788,-0.4323076923076923,-0.4910344827586207,-0.5387500000000001,-0.4952120383036935,-0.5387500000000001,-0.5314285714285714,-0.4430188679245282,-0.4323076923076923,-0.4996610169491525,-0.5612366230677766,-0.5458461538461539,-0.5275288092189501,-0.4581497797356828,-0.385,-0.351493848857645,-0.3582608695652174,-0.262,-0.262,-0.2707509881422925,-0.283495145631068,-0.3719148936170212,-0.351493848857645,-0.344,-0.2903846153846154,-0.2231578947368421,-0.173572228443449,-0.163265306122449,-0.1689189189189189
LZZD_B5-L,13.0,-0.0704738760631835,-0.3963871168353342,0.0015238924567324,2.804071312621673e-11,0.0208586472255974,-0.1880220366092056,0.0017244479220052,-0.2168844599041083,-0.03125,0.2307692307692308,0.2307692307692308,0.2307692307692308,-0.0857142857142856,-0.1794871794871795,1.0,0.8823529411764706,1.0,0.8823529411764706,0.6842105263157894,0.3913043478260869,0.2307692307692308,-0.2195121951219512,-0.1794871794871795,-0.2558139534883721,-0.3725490196078431,-0.5789473684210527,-0.5555555555555556,-0.6190476190476191,-0.5294117647058824,-0.6000000000000001,-0.6363636363636364,-0.627906976744186,-0.6862745098039216,-0.7575757575757576,-0.7377049180327868,-0.7241379310344827,-0.7419354838709677,-0.746031746031746,-0.7333333333333334,-0.7192982456140351,-0.728813559322034,-0.7090909090909091,-0.6666666666666666,-0.6862745098039216,-0.6862745098039216,-0.6444444444444444,-0.6190476190476191,-0.5789473684210527,-0.6190476190476191,-0.7647058823529411,-0.7714285714285714,-0.7746478873239436,-0.7894736842105263,-0.7538461538461538,-0.7894736842105263,-0.7948717948717949,-0.7647058823529411
MAAD_54-L^L13,16.0,0.0352635818491005,-0.0235270255943381,-0.2434550147492625,1.0211152439915612e-10,-0.5814015931262866,0.2984256762633731,0.0020244110532159,-0.1151191271431751,0.0,-0.176470588235294,-0.2999999999999999,-0.3913043478260869,-0.1249999999999998,1.0,1.0,0.1666666666666667,-0.1249999999999998,-0.2222222222222221,-0.2999999999999999,-0.4166666666666666,-0.588235294117647,-0.6499999999999999,-0.6499999999999999,-0.6499999999999999,-0.6499999999999999,-0.6666666666666666,-0.6499999999999999,-0.6666666666666666,-0.6666666666666666,-0.72,-0.72,-0.7407407407407407,-0.7454545454545454,-0.7454545454545454,-0.7666666666666666,-0.7083333333333333,-0.6888888888888889,-0.5,-0.5,-0.5,-0.5333333333333332,-0.5333333333333332,-0.5,-0.5,-0.5333333333333332,-0.5625,-0.5625,-0.4166666666666666,-0.4814814814814815,-0.611111111111111,-0.5625,-0.5999999999999999,-0.4615384615384614,-0.3913043478260869,-0.4615384615384614,-0.4166666666666666,-0.4399999999999999
MACX_82-L,3.0,-0.0104854714019136,2.6745112711216854,0.0923570595099182,8.855203167737979e-11,-0.0589437516661236,-0.1525178700505984,0.0062749143226784,0.8356894841269842,-0.1481481481481481,-0.0847457627118644,0.125,0.148936170212766,0.0384615384615385,0.0384615384615385,0.08,0.1999999999999999,0.8620689655172413,0.6875,0.6363636363636365,0.2558139534883721,0.1999999999999999,-0.0181818181818181,-0.1428571428571429,0.0588235294117647,-0.2987012987012987,-0.217391304347826,-0.28,-0.0357142857142857,1.4545454545454546,1.16,0.8,0.588235294117647,0.4210526315789473,0.0188679245283018,0.125,0.0384615384615385,-0.0847457627118644,-0.5423728813559322,-0.4807692307692307,-0.55,-0.5846153846153845,-0.5135135135135135,-0.5304347826086957,-0.5609756097560976,-0.6115107913669064,-0.8669950738916257,-0.8858350951374208,-0.9337423312883436,-0.9364705882352942,-0.96,-0.9614285714285714,-0.9633898305084746,-0.9645901639344262,-0.9621052631578948,-0.9576470588235294,-0.964,-0.9677611940298508
MAUF_G6-L^E21,5.0,0.5171391261766145,-0.0113065709918381,0.3126667279919052,1.4272363449070415e-05,0.0905653191142064,0.6084299592604198,1.5853953028880716,0.3234678425084625,0.1598173515981735,-0.0223214285714287,0.0138888888888888,0.0478468899521531,0.0330188679245282,0.140625,0.123076923076923,0.2443181818181818,0.1902173913043476,0.0682926829268293,0.1347150259067357,0.123076923076923,0.0682926829268293,-0.0641025641025641,0.140625,0.1288659793814432,-0.0045454545454546,-0.0560344827586206,-0.0560344827586206,0.0092165898617511,-0.0135135135135135,-0.1061224489795918,0.0138888888888888,0.0428571428571427,0.0788177339901479,0.1116751269035531,0.0233644859813082,0.0330188679245282,-0.0045454545454546,-0.0394736842105262,0.0735294117647058,0.1902173913043476,0.1648936170212767,0.1648936170212767,0.3192771084337349,0.2443181818181818,0.3035714285714286,0.2514285714285713,0.3435582822085889,0.2958579881656804,0.2586206896551724,0.1526315789473684,0.1526315789473684,0.2303370786516854,0.2958579881656804,0.3602484472049687,0.3860759493670884,0.4407894736842104,0.4599999999999999
