firms,absacc,acc,age,agr,chpmia,currat,egr,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pchsale_pchxsga,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSMQ_X4-L^F21,0.0890492282400219,-0.0890492282400219,6.0,0.0345628542228003,0.9587257197473016,1.7897531191929918,0.1547388781431334,4.110449091920192e-06,-0.0249930316826163,0.1264180470445403,0.2757762819543294,0.0476128500775783,-0.0037708052982187,-3.046875,1.2596230422086545,-0.0263863411880909,-0.060747663551402,-0.0138248847926266,0.0862944162436549,0.0974358974358975,0.0646766169154231,-0.0316742081447962,0.014218009478673,0.0190476190476189,-0.0446428571428572,0.0239234449760767,-0.0530973451327432,-0.0572687224669603,0.0288461538461539,0.1382978723404255,0.07,0.1955307262569832,0.1630434782608696,0.2090395480225988,0.2588235294117649,0.3459119496855345,0.2738095238095239,0.2891566265060241,0.2969696969696971,0.215909090909091,0.2969696969696971,0.3986928104575165,0.5395683453237412,0.6090225563909775,0.7540983606557379,0.5507246376811596,0.4965034965034967,0.2891566265060241,0.4266666666666667,0.8290598290598292,0.5620437956204378,0.7120000000000002,0.8135593220338986,0.7120000000000002,0.4557823129251701,0.3374999999999999,0.3374999999999999,0.5507246376811596,0.6090225563909775,0.6850393700787403,0.4861111111111111,0.3986928104575165,0.445945945945946,0.9279279279279278,0.8448275862068968
FSMU_93-L^L09,0.0178736771352734,-0.0178736771352734,5.0,-0.0603315240527885,-0.6816002536081671,0.9910201547637524,-0.5837720772189239,4.991745819024249e-08,-0.0074499787143465,-0.0625600974767754,-0.2198004582274492,0.6255712777020184,0.0242489333336899,-0.0800860479409956,0.3954457772554932,-0.1029869762174405,-0.2083333333333332,-0.1111111111111111,-0.1864406779661016,-0.3142857142857143,-0.4,-0.4,-0.4418604651162791,-0.5752212389380531,-0.5752212389380531,-0.1864406779661016,-0.7512953367875648,-0.7828054298642534,-0.8181818181818182,-0.8016528925619835,-0.8254545454545454,-0.8254545454545454,-0.8584070796460177,-0.8509316770186336,-0.8315789473684211,-0.8476190476190476,-0.8523076923076923,-0.8389261744966443,-0.8367346938775511,-0.8102766798418972,-0.805668016194332,-0.7735849056603774,-0.7348066298342542,-0.7090909090909091,-0.7,-0.7348066298342542,-0.7669902912621359,-0.7837837837837838,-0.7777777777777778,-0.4838709677419355,-0.6666666666666667,-0.5752212389380531,-0.2258064516129032,-0.5752212389380531,-0.6097560975609756,-0.7405405405405405,-0.8333333333333334,-0.886255924170616,-0.8985200845665962,-0.8802992518703242,-0.9136690647482014,-0.93033381712627,-0.9323943661971832,-0.9047619047619048,-0.906614785992218
FSNB_45-L^G02,0.0809054681682006,-0.0809054681682006,6.0,0.3485847797062749,0.0055498844112994,1.3877627068117453,0.0289663227564726,2.2502993306810745e-07,0.0110680907877169,0.2452644910317976,0.4291398075410155,0.1517723062353658,0.1363347387092798,-2.883306320907617,0.8892346102250707,0.2766992210667826,-0.0403225806451613,-0.0387596899224806,-0.0746268656716419,-0.1388888888888888,-0.2439024390243902,-0.2574850299401197,-0.2250000000000001,-0.3439153439153438,-0.2994350282485876,-0.2484848484848484,-0.3861386138613861,-0.2705882352941177,-0.1621621621621621,-0.2051282051282051,-0.2101910828025478,-0.2392638036809815,-0.2914285714285715,-0.2439024390243902,-0.2101910828025478,-0.1448275862068965,-0.1142857142857142,-0.1205673758865247,-0.0387596899224806,0.0081300813008129,0.2156862745098038,0.24,0.493975903614458,0.1588785046728971,0.1272727272727272,0.0782608695652173,0.0163934426229508,0.0973451327433629,0.2525252525252526,0.9375,1.214285714285714,1.2545454545454544,1.2962962962962965,1.0666666666666669,0.9375,1.0327868852459017,1.137931034482759,1.339622641509434,1.5833333333333337,1.5833333333333337,1.2545454545454544,0.9076923076923076,0.9076923076923076,1.9523809523809528,1.2962962962962965
FSNE_62-L,0.0178794178794178,-0.0178794178794178,6.0,0.0485519591141396,0.0901030539053011,1.1371350984385609,0.5929203539823009,2.913462314990974e-05,0.0455706984667802,-0.0329370470725881,-0.0816763015618174,-0.0919693256383903,0.0097371143746857,-0.6231884057971014,0.7277664630006789,0.0166021029330381,-0.1503267973856209,0.0625,0.0625,0.0408163265306122,-0.1156069364161849,-0.1104651162790697,-0.0892857142857141,-0.0973451327433628,-0.2051948051948051,-0.1752021563342317,-0.1968503937007873,-0.2311557788944723,-0.1052631578947368,-0.1476323119777158,-0.1206896551724138,-0.1593406593406593,-0.1232091690544413,-0.1662125340599455,-0.0755287009063444,-0.0377358490566037,0.0099009900990099,0.0132450331125828,0.0774647887323944,-0.0223642172523961,0.0166112956810631,0.2803347280334727,0.4299065420560748,0.3846153846153846,0.4502369668246446,0.3600000000000001,0.150375939849624,0.0625,0.125,0.1814671814671815,0.1860465116279068,0.096774193548387,0.2289156626506023,0.2289156626506023,0.0551724137931035,-0.1206896551724138,-0.1729729729729729,-0.1729729729729729,-0.1181556195965418,-0.1570247933884296,-0.1104651162790697,-0.1662125340599455,-0.15,0.06993006993007,0.125
FSNF_93-L^K04,0.0952301776992621,-0.0952301776992621,6.0,-0.0017027992358167,1.1365951728401364,1.7071326676176892,0.0837445037424897,3.8636509530208336e-08,-0.0433313951878616,0.0393540928437808,0.088494151023358,0.0379419798338325,0.02905818559397,-1.991596638655462,0.902639087018545,0.02905818559397,0.0267175572519082,-0.0187265917602995,-0.0367647058823529,-0.060931899641577,-0.1027397260273972,-0.0934256055363321,0.1148936170212766,-0.0038022813688212,0.4395604395604395,0.6687898089171975,0.6582278481012658,0.5595238095238095,0.6172839506172838,0.7012987012987013,0.7945205479452055,0.7466666666666668,0.6073619631901843,0.7012987012987013,0.6172839506172838,0.5878787878787881,1.1129032258064515,1.4716981132075473,1.318584070796461,1.0310077519379846,1.015384615384615,0.8985507246376814,1.1833333333333336,0.9552238805970148,0.8714285714285717,0.5878787878787881,0.3645833333333335,0.2843137254901962,0.3789473684210527,0.3435897435897437,0.2780487804878051,0.2780487804878051,0.2780487804878051,0.1644444444444444,0.1644444444444444,0.0693877551020407,0.1008403361344538,0.1801801801801801,0.1963470319634703,0.0564516129032257,-0.033210332103321,-0.0472727272727272,0.2780487804878051,0.2476190476190476,0.1748878923766816
FSNN_62-L^F05,0.0515828002310909,-0.0515828002310909,6.0,0.0791461648050378,0.3099494212991237,1.515135327635328,0.0568591473286563,1.276377860759278e-06,0.1074417268254138,-0.0560996859845716,-0.0970072613348452,0.2376979100663516,0.0319974861258803,-0.8418694984807193,1.1206275720164611,0.0195532503897921,-0.0611353711790393,0.0088105726872247,-0.0337552742616034,0.0409090909090907,-0.1642335766423358,-0.1423220973782771,-0.0418410041841004,-0.10546875,-0.254071661237785,-0.1702898550724636,-0.1936619718309858,-0.1486988847583642,-0.0839999999999999,-0.0537190082644627,-0.10546875,-0.025531914893617,-0.1192307692307692,-0.0728744939271255,0.0456621004566211,-0.0337552742616034,0.0043859649122808,0.0,-0.10546875,-0.1292775665399239,-0.0984251968503937,0.0223214285714283,0.0043859649122808,-0.0418410041841004,0.0409090909090907,-0.0337552742616034,-0.1423220973782771,-0.1642335766423358,-0.2020905923344947,-0.0458333333333332,-0.0984251968503937,-0.0876494023904381,0.0552995391705068,0.0177777777777778,-0.0086580086580086,-0.0803212851405623,-0.0576131687242799,0.0177777777777778,0.0601851851851851,0.0552995391705068,0.0132743362831859,0.0043859649122808,0.0132743362831859,0.2513661202185793,0.2722222222222221
FSNP_09-L,0.1294313593596714,-0.1294313593596714,6.0,0.4313256188541978,-0.0207529995203421,2.673721173009396,1.0815729986748772,3.76472445767882e-07,0.1159314018298888,0.2511313273231226,0.5112000748398384,0.0704036854872486,0.0068816400444758,-1.0358247003308565,1.9498486813661908,0.2494510228625793,0.011111111111111,0.0227272727272727,-0.0526315789473683,0.0,-0.1346153846153845,-0.0721649484536082,-0.0909090909090908,-0.1428571428571429,-0.1666666666666667,-0.1176470588235294,-0.1666666666666667,-0.2307692307692307,-0.1818181818181818,-0.1964285714285715,-0.1743119266055046,-0.1743119266055046,-0.1964285714285715,-0.150943396226415,-0.1262135922330097,-0.0624999999999998,-0.0526315789473683,-0.0109890109890109,0.0227272727272727,0.0714285714285714,0.0344827586206897,0.0975609756097561,0.1111111111111111,0.1842105263157893,0.3432835820895521,0.3043478260869567,0.1538461538461537,0.0714285714285714,0.0843373493975905,0.267605633802817,0.25,0.2857142857142858,0.40625,0.3636363636363635,0.3432835820895521,0.3043478260869567,0.2857142857142858,0.2857142857142858,0.3432835820895521,0.4285714285714286,0.3636363636363635,0.3846153846153846,0.3636363636363635,0.6666666666666665,0.607142857142857
FSOF_21-L,0.0127251989171213,0.0127251989171213,6.0,0.0884226839628055,0.0635309368107193,1.0103551942990758,0.0071457462585951,4.9129533328677084e-08,0.0802720697968086,0.0999152327785054,0.0114542084495058,0.158408829792207,0.0912567234438334,0.7996545768566494,0.3162231377352187,0.2173200900457491,-0.0186567164179105,-0.0694444444444443,-0.0074074074074074,-0.1066666666666665,-0.2555555555555555,-0.1492063492063491,-0.1066666666666665,-0.3382716049382716,-0.3382716049382716,-0.3382716049382716,-0.3909090909090909,-0.3694117647058823,-0.3542168674698795,-0.2298850574712643,-0.2910052910052909,-0.2910052910052909,-0.3092783505154638,-0.1829268292682926,-0.1298701298701298,-0.1155115511551153,-0.1155115511551153,-0.1155115511551153,-0.1702786377708978,-0.1829268292682926,-0.1829268292682926,-0.1155115511551153,-0.1702786377708978,-0.2186588921282798,-0.2231884057971014,-0.2407932011331444,-0.2407932011331444,-0.2717391304347826,-0.2815013404825737,-0.2429378531073446,-0.2407932011331444,-0.2298850574712643,-0.2071005917159762,-0.2450704225352111,-0.2657534246575341,-0.2657534246575341,-0.1753846153846153,-0.143769968051118,-0.2071005917159762,-0.2342857142857142,-0.2450704225352111,-0.2617079889807162,-0.300261096605744,-0.3038961038961039,-0.3299999999999999
FSOR_50-L^H97,0.0890658272382187,-0.0890658272382187,6.0,-0.0358246953991633,-0.676141612423776,1.5156716417910447,-0.1958433253397282,1.651011305035133e-06,0.0010911074740861,0.0181226551788883,-0.0214882258619269,-0.0757822510121085,0.0536064631581697,-1.963265306122449,1.0652985074626866,-0.0346578366445915,0.096153846153846,-0.1875,-0.1612903225806451,-0.2676056338028169,-0.5702479338842975,-0.5315315315315315,-0.559322033898305,-0.5517241379310345,-0.6030534351145038,-0.5630252100840336,-0.5968992248062015,-0.6176470588235294,-0.559322033898305,-0.5272727272727273,-0.5,-0.4693877551020408,-0.5094339622641509,-0.48,-0.4468085106382978,-0.4851485148514851,-0.5185185185185186,-0.5229357798165137,-0.5702479338842975,-0.584,-0.5315315315315315,-0.5185185185185186,-0.3953488372093022,-0.3658536585365853,-0.4022988505747126,-0.4747474747474747,-0.514018691588785,-0.6119402985074627,-0.5737704918032787,-0.5185185185185186,-0.5517241379310345,-0.5737704918032787,-0.5398230088495575,-0.559322033898305,-0.6148148148148148,-0.6060606060606061,-0.584,-0.5517241379310345,-0.559322033898305,-0.5357142857142858,-0.5185185185185186,-0.5517241379310345,-0.5438596491228069,-0.409090909090909,-0.4468085106382978
FSOU_71-L^I17,0.135718662145513,-0.135718662145513,6.0,0.1305230914231857,0.0194395275583912,1.447501264958874,0.0400396828850153,2.2406503235899265e-07,0.144076343072573,-0.1414694378286313,-0.1534599867070457,0.0221456553302794,-0.0546848307587029,-1.7661044269184274,0.9265500158855302,0.1507323397370648,-0.0492610837438423,0.0149999999999999,0.0628272251308899,0.0463917525773194,0.0099502487562188,0.1092896174863387,0.1215469613259667,0.0740740740740739,0.0049504950495049,0.0149999999999999,-0.0855855855855857,-0.0896860986547085,0.0049504950495049,0.1032608695652173,0.1092896174863387,0.0518134715025906,-0.0097560975609756,0.0518134715025906,0.0518134715025906,0.0913978494623655,0.0740740740740739,0.0518134715025906,0.1092896174863387,0.1871345029239766,0.1599999999999999,0.2083333333333332,0.2083333333333332,0.3355263157894734,0.5984251968503935,0.4097222222222221,0.2767295597484274,0.1340782122905026,0.3716216216216215,0.3624161073825502,0.4195804195804196,0.460431654676259,0.6504065040650404,0.6111111111111109,0.6370967741935483,0.5149253731343282,0.6111111111111109,0.75,0.8796296296296293,0.7807017543859649,0.6504065040650404,0.4926470588235292,0.9901960784313724,1.114583333333333,1.0299999999999998
FSPI_08-L^D01,0.0765041838225528,0.0765041838225528,6.0,0.1358865248226949,0.4615762939798511,2.5732441471571907,0.0624417520969245,3.311602822804153e-07,-0.0048226950354609,0.0003268582671189,0.0629586707584294,0.334424101642257,-0.0171068342821479,1.165991902834008,1.9163879598662208,0.2647723603487246,-0.0725806451612903,-0.0814814814814816,-0.0461538461538462,-0.008,-0.1677852348993288,-0.1948051948051948,-0.1448275862068965,-0.1564625850340135,-0.2,-0.1788079470198675,-0.3111111111111111,-0.3224043715846995,-0.2619047619047618,-0.1733333333333333,-0.1267605633802816,-0.1267605633802816,-0.1328671328671328,-0.0534351145038168,-0.088235294117647,-0.0746268656716419,-0.1142857142857142,-0.0236220472440945,-0.0158730158730159,0.1272727272727272,0.1481481481481481,0.3052631578947369,0.3478260869565217,0.4090909090909091,0.7971014492753625,0.4761904761904763,0.3333333333333332,0.117117117117117,0.1809523809523809,0.3478260869565217,0.3052631578947369,0.3777777777777777,0.4761904761904763,0.4252873563218391,0.2653061224489796,0.2038834951456309,0.1923076923076923,0.117117117117117,0.2277227722772277,0.1481481481481481,0.1809523809523809,0.117117117117117,0.1376146788990824,0.2525252525252526,0.3052631578947369
FSPK_05-L^G03,0.0616838010558488,-0.0616838010558488,10.0,0.0723293387911473,0.6776584240369619,1.482243130867161,-0.1265541304240995,1.7410841926184957e-07,0.0320684583195557,-0.192186749733151,-0.1916466746163778,-0.1659748969172465,0.1080366562150067,-0.9615747491208508,1.0575678340263193,0.0463883342052714,-0.019108280254777,-0.0063291139240506,0.0608108108108109,0.0328947368421053,-0.0308641975308642,0.0194805194805194,0.13768115942029,0.0064102564102563,-0.0710059171597632,0.0129032258064516,-0.0426829268292682,-0.1028571428571428,-0.0125786163522012,0.256,0.256,0.2265625,0.2170542635658914,0.341880341880342,0.3305084745762714,0.4403669724770642,0.4537037037037037,0.6185567010309279,0.4672897196261683,0.4272727272727272,0.6354166666666667,0.8045977011494254,0.5858585858585859,0.4811320754716981,0.5544554455445545,0.4272727272727272,-0.0125786163522012,-0.0872093023255813,-0.0248447204968944,0.1629629629629629,0.0,0.0466666666666666,0.3893805309734515,0.2764227642276424,0.1893939393939394,0.256,0.341880341880342,0.3652173913043479,0.5700000000000001,0.4272727272727272,0.3083333333333333,0.3534482758620692,0.3305084745762714,0.7065217391304348,0.9146341463414636
FSPP_03-L^J97,0.0284926470588235,0.0284926470588235,6.0,0.008306414397785,2.254074094480276,1.6563981042654028,0.0497354497354497,1.856757671618538e-07,0.0309183202584218,0.0481989475115867,-0.0346719880269393,-0.1598036110231231,0.1191874082633272,0.6739130434782609,1.0023696682464456,-0.0709534368070952,0.0065359477124182,0.0,0.006578947368421,-0.0254777070063694,-0.0670731707317072,-0.0316455696202532,-0.0064935064935065,-0.0316455696202532,-0.0192307692307692,0.1007194244604317,0.006578947368421,0.006578947368421,0.2857142857142858,0.3539823008849558,0.3076923076923077,0.3189655172413794,0.2750000000000001,0.53,0.5148514851485149,0.5454545454545454,0.7586206896551724,0.7790697674418605,0.9870129870129868,0.7790697674418605,1.467741935483871,1.833333333333333,1.593220338983051,1.8867924528301887,1.942307692307692,1.5500000000000005,1.2835820895522383,0.6630434782608696,0.8658536585365855,1.318181818181818,0.7386363636363638,0.6630434782608696,0.59375,0.5612244897959184,0.3076923076923077,0.2142857142857142,0.2338709677419355,0.5454545454545454,0.3660714285714284,0.2142857142857142,0.0928571428571429,0.1590909090909089,0.2750000000000001,0.8658536585365855,0.6630434782608696
FSPV_34-L^H06,0.0295711746086805,-0.0295711746086805,6.0,0.0862053369516055,1.3047254798562449,1.3070444104134762,0.1207185264119349,1.1249751363714145e-07,0.0314789687924016,-0.3107661988803254,-0.3107661988803254,-0.4839776642560794,0.2239478967729297,-0.552674230145867,1.3070444104134762,0.006170118995152,0.0183823529411764,-0.0250896057347669,-0.0109090909090908,0.0303030303030302,-0.0555555555555554,0.0342205323193918,0.1012145748987853,0.1012145748987853,-0.0250896057347669,-0.0285714285714284,-0.0684931506849314,-0.0993377483443708,-0.0072992700729926,0.0542635658914729,0.0967741935483872,0.1774891774891775,0.1774891774891775,0.2890995260663509,0.2830188679245282,0.2890995260663509,0.3668341708542715,0.4166666666666667,0.4391534391534393,0.4093264248704664,0.4623655913978495,0.7,0.8133333333333335,0.8888888888888891,1.1760000000000002,0.9428571428571432,0.6190476190476193,0.2952380952380953,0.3399014778325124,0.6287425149700601,0.4863387978142077,0.5813953488372094,0.5280898876404496,0.63855421686747,0.4315789473684213,0.4166666666666667,0.7215189873417722,0.7662337662337664,0.9428571428571432,0.9428571428571432,1.0298507462686568,1.0923076923076924,1.7200000000000002,2.126436781609196,1.8041237113402064
FSQE_25-L^E07,0.0647911520763607,0.0647911520763607,6.0,0.0040500578579694,0.612919845276664,1.9982468108829765,0.3645282789623961,1.3392053429884498e-07,0.0020857440820583,-0.1935246399352005,-0.1955927135859646,0.8644491154334504,-0.0676339252279613,2.037892376681614,1.6759827762006407,-0.0869064769299006,0.04,-0.0384615384615385,-0.1071428571428571,-0.127906976744186,-0.1758241758241758,-0.1477272727272727,-0.1379310344827585,-0.2424242424242424,-0.3421052631578947,-0.2788461538461538,-0.3243243243243243,-0.2857142857142857,-0.21875,-0.202127659574468,-0.1847826086956522,-0.1176470588235294,0.0714285714285714,0.3157894736842106,0.1904761904761904,0.2295081967213115,0.3636363636363635,0.3392857142857142,0.4705882352941175,0.5306122448979591,1.0833333333333337,1.7777777777777777,1.4193548387096775,1.1428571428571428,2.260869565217391,1.34375,1.0270270270270272,0.4423076923076923,0.6666666666666665,0.8292682926829269,0.875,1.1428571428571428,1.2058823529411762,1.0270270270270272,1.0833333333333337,0.9230769230769228,0.8292682926829269,0.7857142857142858,-0.0384615384615385,-0.2105263157894736,-0.21875,-0.3303571428571429,-0.1666666666666667,-0.1071428571428571,-0.1379310344827585
FSQG_08-L^E11,0.101587958413076,-0.101587958413076,6.0,0.0560459427842178,0.0184844938152953,0.9188238250816788,0.1522890065400186,9.058273675429114e-06,0.0690205253642454,0.3477534306292871,0.3835458800210539,0.0486165151362098,0.0179543937911623,-0.8364565587734241,0.7403870319175673,0.0111050787226691,-0.0422535211267605,0.0390243902439024,0.0492610837438423,0.0703517587939697,-0.0093023255813953,0.0289855072463769,0.0240384615384614,0.0289855072463769,-0.0448430493273542,0.0191387559808613,-0.0448430493273542,-0.0698689956331878,-0.0897435897435897,-0.0448430493273542,-0.0657894736842105,-0.1306122448979593,-0.2552447552447552,-0.205223880597015,-0.2226277372262775,-0.1647058823529411,-0.1712062256809338,-0.1962264150943397,-0.1931818181818182,-0.2392857142857143,-0.1962264150943397,-0.25,-0.202247191011236,-0.199248120300752,-0.0533333333333333,-0.2282608695652174,-0.3259493670886076,-0.3129032258064517,-0.285234899328859,-0.1962264150943397,-0.2338129496402877,-0.2604166666666666,-0.2140221402214022,-0.1776061776061775,-0.1513944223107569,-0.1744186046511628,-0.1376518218623482,-0.116182572614108,-0.0405405405405406,-0.0046728971962617,0.0339805825242718,0.0390243902439024,0.1269841269841269,0.196629213483146,0.3566878980891719
FSQK_13-L^F00,0.0024336821611097,0.0024336821611097,6.0,0.0910941475826972,0.3266626495464784,1.850833333333333,0.2693813625685199,3.071419789738227e-06,0.0089906700593723,-0.0472908701984343,-0.0205948795180723,-0.0209839012392136,-0.0132449363591734,0.0513698630136986,1.035,0.0963146769598384,-0.0708215297450425,0.0202312138728322,-0.0636604774535809,-0.0510752688172043,-0.1752336448598132,-0.1694117647058823,-0.073490813648294,-0.1694117647058823,-0.2645833333333334,-0.2676348547717843,-0.3023715415019763,-0.3499079189686924,-0.3091976516634052,-0.2342733188720174,-0.1733021077283372,-0.1635071090047393,-0.0194444444444444,-0.0167130919220055,0.014367816091954,-0.0636604774535809,0.0202312138728322,0.1611842105263157,0.135048231511254,0.2047781569965869,0.2883211678832116,0.4831932773109244,0.6809523809523808,0.7738693467336684,0.8578947368421053,0.2743682310469313,0.2047781569965869,-0.0355191256830601,-0.1175,0.0443786982248519,-0.1240694789081886,-0.0586666666666667,-0.0139664804469274,-0.0902061855670103,-0.1432038834951456,-0.1847575057736721,-0.2275711159737419,-0.2102908277404921,-0.1595238095238096,-0.1017811704834606,-0.1369193154034229,-0.1452784503631962,-0.1733021077283372,0.0202312138728322,-0.0194444444444444
FSQS_06-L^A09,0.0562980142049572,-0.0562980142049572,7.0,0.0798914681941513,0.3280803496119066,1.3551415161427962,0.0369989857878583,4.537088459825837e-08,0.0762812782634911,0.1190119115146081,0.1572310165895715,-0.018174456480833,-0.0183688816092284,-1.4935589309748123,0.4723723510169251,0.2447201236263737,0.008,0.0593220338983051,0.1363636363636362,0.0869565217391306,0.1574074074074074,0.2135922330097086,0.2254901960784314,0.2019230769230768,0.1904761904761904,0.2019230769230768,0.146788990825688,0.146788990825688,0.146788990825688,0.3020833333333335,0.3440860215053762,0.524390243902439,0.5432098765432098,0.524390243902439,0.7361111111111112,1.0833333333333337,1.1551724137931036,1.2321428571428568,1.2321428571428568,0.9841269841269842,2.125,2.125,1.9761904761904765,2.125,1.9761904761904765,0.953125,0.8939393939393938,0.8939393939393938,0.8656716417910446,0.5625,0.524390243902439,0.524390243902439,0.4534883720930232,0.4044943820224718,0.25,0.2019230769230768,0.146788990825688,0.0964912280701755,0.0869565217391306,0.0080645161290322,0.0080645161290322,-0.0157480314960629,-0.0079365079365079,0.0162601626016261,-0.0079365079365079
FSQT_46-L^B04,0.1854000621381877,0.1854000621381877,6.0,0.2530911376672356,0.0566362884778315,1.754501373300329,0.3441331948470708,1.792697440915365e-07,0.1645892411980256,0.1259216455040022,0.0618265068108718,-0.4497834749617457,0.1509814683050324,32.67039106145251,0.7416273891469715,0.0991289225183445,-0.0760869565217392,0.0109890109890109,-0.0416666666666666,0.0574712643678161,-0.010752688172043,-0.0416666666666666,-0.0799999999999999,-0.1320754716981131,-0.3284671532846716,-0.3082706766917293,-0.264,-0.3333333333333332,-0.264,-0.1481481481481481,-0.1636363636363637,-0.1559633027522936,-0.1999999999999999,-0.0212765957446807,0.0222222222222221,0.108433734939759,0.1794871794871795,0.5862068965517244,0.5081967213114755,0.393939393939394,1.358974358974359,1.358974358974359,1.4864864864864864,1.358974358974359,1.787878787878788,1.5555555555555558,0.4838709677419355,0.0109890109890109,-0.0315789473684209,0.3731343283582089,-0.0612244897959183,-0.0416666666666666,0.0,0.0,-0.425,-0.5855855855855856,-0.6198347107438016,-0.6150627615062761,-0.6475095785440612,-0.6392156862745098,-0.6567164179104478,-0.7220543806646526,-0.7371428571428571,-0.640625,-0.6392156862745098
FSRC_60-L^I04,0.0906590445844949,0.0906590445844949,12.0,-0.334412949146193,0.1851411185234114,2.41894727026901,-0.4188617238460389,1.3807172813968657e-08,-0.3560078668872725,0.2813110171343281,0.2514895536351454,0.0460269067168609,-0.2172505435232045,2.8056844547563804,1.792997342533451,-0.1777930835971874,-0.0434782608695653,0.0454545454545454,0.2432432432432432,0.5333333333333334,-0.1785714285714286,-0.1785714285714286,-0.28125,-0.3428571428571427,-0.3333333333333332,-0.3235294117647059,-0.3134328358208955,-0.1320754716981131,0.1499999999999999,0.2777777777777779,0.1499999999999999,0.0952380952380953,0.0222222222222221,0.1794871794871795,0.0454545454545454,0.393939393939394,0.393939393939394,0.5333333333333334,0.5862068965517244,0.4375,1.5555555555555558,2.066666666666667,2.066666666666667,1.190476190476191,0.5862068965517244,0.2777777777777779,0.1219512195121952,-0.1929824561403508,-0.1153846153846154,-0.0980392156862745,-0.1636363636363637,-0.0416666666666666,0.0697674418604652,0.3529411764705881,0.2432432432432432,0.0952380952380953,0.1499999999999999,0.1794871794871795,0.0697674418604652,0.0,-0.0612244897959183,-0.1929824561403508,0.0,0.2432432432432432,0.0697674418604652
FSRD_76-L^L07,0.1188679245283018,-0.1188679245283018,6.0,0.0797907128842379,-0.0949255492853135,1.1350574712643675,-0.0964023751309815,6.720467711912615e-07,0.1425768476128188,-0.0527438290260599,-0.0166523164120751,0.0267752633632461,-0.0512899262899263,-1.359712230215827,0.9616858237547892,0.0568181818181818,-0.0065359477124182,0.006578947368421,0.0166112956810631,0.0408163265306122,-0.0727272727272726,-0.0526315789473683,0.0303030303030302,0.1208791208791209,0.0588235294117647,0.0408163265306122,-0.0347003154574132,-0.1156069364161849,-0.1883289124668434,-0.2133676092544987,-0.2572815533980582,-0.2330827067669173,-0.2916666666666667,-0.1968503937007873,-0.2463054187192117,-0.2608695652173912,-0.2731591448931116,-0.2554744525547445,-0.3108108108108108,-0.2714285714285714,-0.2072538860103626,-0.1774193548387097,-0.1546961325966851,-0.0892857142857141,0.0337837837837837,0.0625,-0.0064935064935065,-0.0783132530120481,-0.0097087378640775,0.0928571428571429,-0.0032573289902279,0.02,0.1547169811320754,0.1208791208791209,0.1590909090909089,0.1460674157303372,0.1590909090909089,0.2489795918367345,0.3783783783783783,0.3421052631578949,0.2857142857142858,0.3246753246753247,0.3660714285714284,0.53,0.5692307692307692
FSRE_07-L^C00,0.0837181587963652,-0.0837181587963652,6.0,0.208586938641224,-0.157238672510535,1.902296613468276,0.2393534348772148,2.204396378244522e-06,0.121730547787465,-0.0354409829022256,-0.0442452937702676,-0.0441235135177711,0.041123273290716,-1.133064516129032,1.318801089918256,0.3378342599947048,-0.113821138211382,0.0081967213114753,0.0336134453781513,0.0,-0.1086956521739129,-0.185430463576159,-0.0465116279069768,-0.088888888888889,-0.1689189189189189,-0.1575342465753424,-0.2407407407407408,-0.2764705882352941,-0.2678571428571428,-0.18,-0.1338028169014083,-0.0955882352941177,-0.0610687022900764,-0.1214285714285713,-0.088888888888889,-0.1151079136690647,-0.0681818181818182,-0.0238095238095238,0.1181818181818181,0.1181818181818181,0.0250000000000001,0.1181818181818181,0.2058823529411764,0.1826923076923077,0.5185185185185184,0.3977272727272727,0.268041237113402,0.1495327102803738,0.1495327102803738,0.3369565217391304,0.1714285714285712,0.268041237113402,0.3977272727272727,0.5769230769230769,0.3225806451612902,0.2947368421052632,0.268041237113402,0.3369565217391304,0.4642857142857144,0.5569620253164556,0.5569620253164556,0.3977272727272727,0.3369565217391304,0.5374999999999999,0.7323943661971832
