firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
CWV-L^I06,7.0,0.1156747909260632,3.683853973998423e-07,0.0139137123495115,0.2176533907427341,0.7833943751190507,-0.4005696006608168,1.0,0.1001288207050005,0.0967292509785709,5.5488454390273256e-08,-0.0196796615291589,1.879068895837102e-06,0.1097414388378813,5.494471210628825e-07,0.1313205469395245,6.700627400042294,-0.0314731954751901,0.0621661362518916,0.0764207393007927,0.7324577902999243,0.0197152245345015,0.0133185349611544,0.0293122886133034,0.0530565167243368,0.1426783479349187,0.0934131736526948,0.0715962441314554,0.1285537700865267,0.1484276729559748,0.2140957446808511,0.3042857142857145,0.3042857142857145,0.2841068917018285,0.296875,0.276923076923077,0.3505917159763314,0.3289665211062591,0.2337837837837837,0.2189586114819759,0.3024251069900143,0.2932011331444761,0.296875,0.2751396648044693,0.2913719943422914,0.2489740082079345,0.3854324734446133,0.4177018633540372,0.4067796610169492,0.4584664536741216,0.3667664670658683,0.3347953216374271,0.3328467153284673,0.3938931297709924,0.3005698005698007,0.2371273712737127,0.2140957446808511,0.2238605898123324,0.1919060052219321,0.1811125485122897,0.2913719943422914,0.296875,0.4967213114754101,0.5396290050590222,0.4221183800623054,0.3545994065281899,0.2787114845938376,0.3896499238964992,0.3960244648318043,0.4089506172839505
DLY-L^F16,7.0,0.0400372439478584,3.258875234681687e-07,0.0123085911977919,0.1589095744680851,0.933000339300894,0.1516568075153021,1.0,0.1199551569506726,0.0814159292035398,7.040450588837687e-08,-0.0607028753993508,8.55340307861355e-07,-0.0088454376163873,8.123186550605905e-07,0.0255892255892255,2.799575769549384,0.0731610946123354,0.0209222886421861,0.0209222886421861,0.5049692209741278,0.0,0.0508474576271187,0.1204819277108435,-0.1014492753623187,-0.0792079207920791,-0.110047846889952,-0.2574850299401197,-0.2329896907216494,-0.2266112266112264,-0.1806167400881057,-0.1751662971175165,-0.0837438423645319,-0.0746268656716416,-0.1448275862068964,-0.1733333333333333,-0.1677852348993287,-0.1965442764578833,-0.1913043478260868,-0.1583710407239819,-0.148741418764302,-0.107913669064748,-0.1913043478260868,-0.1677852348993287,-0.2633663366336632,-0.2266112266112264,-0.1806167400881057,-0.2168421052631578,-0.1545454545454545,-0.1806167400881057,-0.2776699029126214,-0.2068230277185501,-0.2266112266112264,-0.2314049586776858,-0.2423625254582484,-0.2408163265306122,-0.2720156555772994,-0.2361396303901437,-0.2329896907216494,-0.1982758620689654,-0.5649122807017544,-0.568445475638051,-0.4868965517241379,-0.4876033057851239,-0.514993481095176,-0.5544910179640719,-0.5441176470588236,-0.4883081155433286,-0.5137254901960784,-0.5046604527296936
DOQX-L^J16,8.0,0.3182339563331255,2.4267929284006454e-07,0.0091658624299232,0.7200142623578113,1.4790645991857607,-0.7867177675648626,1.0,0.1125963360707517,0.404761580102813,9.226646879380001e-08,-0.0210003321428687,4.3449670049891494e-08,0.0326132254825304,1.4822091092187554e-07,0.2085045903276609,1.267773839189982,-0.2104559489168097,-0.0080905645086403,0.048077110083357,0.5885241602026479,-0.0674662668665667,-0.0723226703755216,-0.0248538011695906,-0.0029895366218236,-0.0089153046062407,-0.0074404761904761,0.0389408099688473,0.0520504731861199,0.0604133545310014,0.1539792387543253,0.1539792387543253,0.2306273062730628,0.2171532846715327,0.2976653696498055,0.256120527306968,0.3556910569105691,0.3286852589641436,0.1847246891651865,0.2584905660377359,0.2901353965183753,0.2876447876447876,0.1599999999999999,0.166083916083916,0.1210084033613445,0.0654952076677317,0.1826241134751773,0.2729007633587785,0.3420523138832998,0.4595185995623632,0.4406047516198703,0.4988764044943818,0.6033653846153846,0.7460732984293195,0.7324675324675325,0.7324675324675325,0.8527777777777776,0.9389534883720932,0.9333333333333332,1.0273556231003038,1.1309904153354635,1.2533783783783785,1.49812734082397,1.49812734082397,1.261016949152542,1.144694533762058,1.0523076923076924,1.479553903345725,1.5361216730038023,1.668
DOS-L,7.0,0.0406587750900669,3.2111433694705326e-08,0.0012128310587555,0.171738699444885,1.1049512045257976,0.1853506805848114,1.0,0.1199201555942266,0.0685377999094613,3.052790086888609e-09,-0.073139974779319,0.000195046670872,0.0691585177560473,5.558689971045837e-08,0.0254994478466017,548.8007090920574,0.0699841136800773,-0.0296023259663907,0.0902886822079961,1.0478585336359247,0.0241395421273946,-0.0226788432267885,0.026538768984812,0.1523689877961234,0.1431369058216127,0.1023175965665235,0.134652765506273,0.2004112918302485,0.1941603124418818,0.1970544369873228,0.2322011130301284,0.3274757080835229,0.3037563451776648,0.2558185018580088,0.2737552073001388,0.2480077745383866,0.3377083333333333,0.3056120374135826,0.2935132957292505,0.3728886038058583,0.3892254435309388,0.4004362050163574,0.5154590512154826,0.4673217550274222,0.4102789369646384,0.4794930875576035,17.997041420118343,17.24147727272727,18.45757575757576,19.5801282051282,19.71290322580645,19.98366013071896,20.121710526315788,20.989726027397257,20.54697986577181,22.349090909090908,24.279527559055115,24.89112903225806,26.092827004219405,26.323404255319144,28.45412844036697,31.76020408163265,29.2877358490566,29.72248803827751,22.60661764705882,22.78148148148148,24.787148594377506,23.1390977443609,21.45104895104895
DOT-L,8.0,-0.0490139596720584,5.099767902536068e-07,0.0192615408064459,0.4120592308511772,0.5824454167383427,0.0517423072130316,1.0,0.1334624031976018,-0.0789958544449562,7.358254763099055e-08,-0.0877703071052153,2.887831556571803e-05,0.069488145357855,3.966061059486665e-07,-0.0120711562897077,35.126994873454,-0.5278085009140767,0.0159414990859232,0.0159414990859232,0.7586734739249184,0.0388888888888889,0.0169491525423728,-0.0575916230366491,-0.0425531914893616,-0.0909090909090908,-0.121951219512195,-0.0909090909090908,-0.0769230769230768,-0.0909090909090908,-0.0769230769230768,-0.0769230769230768,-0.0551181102362204,-0.0954773869346733,-0.0476190476190475,-0.0425531914893616,-0.0954773869346733,0.0,-0.0721649484536082,-0.027027027027027,-0.0243902439024389,0.0169491525423728,-0.0217391304347825,-0.0816326530612244,-0.1647331786542922,-0.2340425531914893,-0.2372881355932202,-0.2468619246861925,-0.2274678111587983,-0.1705069124423962,-0.1588785046728972,-0.1387559808612439,-0.1529411764705882,-0.1549295774647886,-0.1089108910891089,-0.1855203619909502,-0.150943396226415,-0.1325301204819278,-0.1089108910891089,-0.1387559808612439,-0.0425531914893616,0.0084033613445377,0.0434782608695651,0.0650887573964498,0.0810810810810811,0.0112359550561798,0.0495626822157433,0.1612903225806452,0.0778443113772455,0.0975609756097561
DPXL-L,7.0,-0.0288363821138211,2.251209321916393e-07,0.0085026928767446,0.0433829973707274,0.6302240354473736,-0.050024303762859,1.0,0.1037181996086105,0.0643166357452071,3.6103066406096715e-08,0.0164980344138624,4.931225696208707e-06,-0.0567835365853658,1.754399734197714e-06,-0.0400801603206412,5.707602846991739,-0.0454465674367398,-0.1973996924367398,-0.1973996924367398,0.966028074907027,0.0,0.1179422835633625,0.0696278511404562,0.2566995768688294,0.2172131147540983,0.3479576399394855,0.4535073409461665,4.56875,0.2692307692307694,0.2692307692307694,0.8837209302325579,0.860125260960334,0.8957446808510638,1.0817757009345792,1.025,0.9712389380530976,1.015837104072398,0.7891566265060239,0.7784431137724552,0.9625550660792952,0.9582417582417584,0.8220858895705523,0.8371134020618558,0.782,0.6348623853211008,1.1573849878934626,1.1573849878934626,1.0529953917050694,1.1366906474820144,1.0435779816513762,1.1264916467780428,1.2846153846153845,1.5098591549295777,1.7670807453416146,2.148409893992933,2.413793103448276,2.251824817518248,4.4,5.75,5.230769230769231,5.801526717557252,3.3463414634146345,3.0871559633027523,2.578313253012048,1.5457142857142858,1.636094674556213,2.020338983050847,1.7415384615384617,2.193548387096774
DQBU-L,21.0,0.1275687856869705,4.628312242667764e-07,0.017480878900937,0.0170589478212689,0.072282216039592,-0.370276650476121,1.0,0.1582278447674651,0.1879860028152733,1.021426726661272e-07,-0.000162962136426,3.75614402450263e-07,0.00015539900991,8.034420107192669e-06,0.124380975408085,3.281799272836529,-0.0229763319337912,-0.0229763319337912,-0.0229763319337912,0.6154864428960487,-0.031779661016949,0.0,-0.0084033613445377,0.1211401425178146,0.1829573934837092,0.2756756756756755,0.2227979274611398,0.3111111111111111,0.3447293447293447,0.400593471810089,0.5079872204472844,0.5324675324675323,0.5629139072847682,0.5838926174496644,0.6219931271477661,0.6857142857142857,0.761194029850746,0.722627737226277,0.7039711191335738,0.4842767295597483,0.4984126984126984,0.4174174174174172,0.5275080906148868,0.4567901234567899,0.2967032967032965,0.3563218390804596,0.4216867469879517,0.3801169590643274,0.4842767295597483,0.5275080906148868,0.6857142857142857,0.5128205128205128,0.5838926174496644,0.6275862068965516,0.5079872204472844,0.7416974169741697,0.7744360902255638,0.9109311740890688,1.0,1.0,1.2369668246445498,1.6368715083798882,1.6222222222222222,1.697142857142857,1.7283236994219653,1.7126436781609191,1.93167701863354,1.6666666666666663,1.697142857142857
DVX-L^C10,7.0,0.3122947308296444,2.3927055208589014e-07,0.0090371161803096,0.1982226868792472,1.0672720735245922,0.0238835324730057,1.0,0.1152234636871508,-0.1219056515646894,5.618130744265962e-08,0.2576668931019494,3.412781018567937e-06,0.0569470227045552,5.287224661593986e-07,0.5513470258735663,8.212689191473636,0.0811683894510571,0.0180368741345587,0.1852293031566408,0.7251695980607594,0.0239852398523985,0.018796992481203,-0.0198915009041591,0.0423076923076921,0.1315240083507307,0.0949494949494949,0.1175257731958763,0.1782608695652174,0.1338912133891212,0.2125279642058166,0.2207207207207207,0.2634032634032635,0.2723004694835682,0.2575406032482599,0.2693208430913349,0.2318181818181817,0.2234762979683973,0.1038696537678207,0.251732101616628,0.2634032634032635,0.1938325991189426,0.1315240083507307,0.1630901287553647,0.0818363273453093,0.0363288718929253,0.0648330058939097,0.1458773784355178,0.1386554621848739,0.1938325991189426,0.1152263374485595,0.1483050847457627,0.1605995717344754,0.2262443438914028,0.175704989154013,0.1152263374485595,0.1198347107438015,0.173160173160173,0.2207207207207207,0.1706263498920086,0.2017738359201775,0.2374429223744292,0.2634032634032635,0.126819126819127,0.173160173160173,0.1630901287553647,0.1581196581196582,0.2346241457858771,0.1483050847457627,0.1938325991189426
FGW-L^J98,7.0,0.1338555386108416,3.421597843053782e-07,0.0129231854736867,0.2010540915395284,1.2823329843744486,-0.0807828854728614,1.0,0.1030469465149731,0.0503572050879943,5.8124024407549326e-08,0.0096156969756028,6.793055496385478e-07,0.0845002079578539,5.483184333759047e-07,0.1548117154811715,2.630649754652899,-0.0634157136741219,0.0852068848279945,0.0679095875306972,0.4916650950558433,0.0,0.0687960687960687,0.0957178841309822,0.1211340206185567,0.0929648241206029,-0.0645161290322582,-0.0645161290322582,-0.018058690744921,-0.0803382663847781,-0.0290178571428573,-0.0158371040723982,0.0235294117647058,0.0609756097560976,-0.0584415584415585,0.0116279069767442,-0.0311804008908687,0.0,-0.1666666666666667,-0.1761363636363637,-0.0918580375782881,-0.1553398058252428,-0.2447916666666667,-0.1682600382409179,-0.1453831041257367,-0.1714285714285714,-0.1086065573770492,-0.0744680851063831,-0.1194331983805669,-0.1229838709677419,-0.221824686940966,-0.2204301075268817,-0.2176258992805755,-0.1807909604519774,-0.2190305206463196,-0.2447916666666667,-0.2421602787456447,-0.2341549295774648,-0.2689075630252101,-0.1944444444444445,-0.124748490945674,-0.0460526315789473,0.0558252427184464,-0.0665236051502147,-0.1761363636363637,-0.2190305206463196,-0.2774086378737541,-0.179245283018868,-0.1944444444444445,-0.1666666666666667
FRYL-L^L96,7.0,-0.0193268979911297,5.282946593978118e-06,0.199533965746914,0.1375322745385124,0.6552884167459603,-0.2927600911556653,1.0,0.1267799322406831,0.6433582297919866,3.1112786112712665e-07,-0.0610385778564571,2.2746047386647212e-09,-0.0418001565353509,5.260731189541345e-06,-0.3019888943474312,0.0266170371977476,0.1080920398922205,-0.0881344623074823,0.1018372891049471,0.1291375354679061,-0.3695652173913044,-0.3947368421052631,-0.4831460674157303,-0.5053763440860215,-0.5353535353535352,-0.5053763440860215,-0.5306122448979591,-0.5257731958762886,-0.5490196078431373,-0.5490196078431373,-0.5353535353535352,-0.5306122448979591,-0.5306122448979591,-0.5053763440860215,-0.54,-0.5353535353535352,-0.5576923076923077,-0.5818181818181818,-0.5700934579439252,-0.5353535353535352,-0.6933333333333334,-0.7982456140350878,-0.8099173553719008,-0.7830188679245282,-0.7526881720430108,-0.6933333333333334,-0.7032258064516129,-0.6891891891891893,-0.6973684210526316,-0.6068376068376068,-0.5700934579439252,-0.425,-0.1636363636363637,-0.0980392156862745,-0.36986301369863,-0.36986301369863,-0.4102564102564102,-0.361111111111111,-0.2698412698412697,0.4375,0.1794871794871795,1.190476190476191,0.9166666666666669,45.0,22.0,22.0,14.333333333333334,10.5,14.333333333333334
FRYP-L^G05,7.0,0.0362225097024579,4.308683858586011e-07,0.0162736602038219,0.1901584653878232,1.7712558739819582,0.142972861435391,1.0,0.0851528384279476,-0.0176571920757967,7.763564515032225e-08,-0.1138818297331323,1.1917803923221182e-05,-0.0164941785252263,7.009875405178732e-07,0.0654608096468561,7.904955058971058,0.4626133386961949,0.6150922909880565,0.6150922909880565,1.1939200838810562,-0.0038986354775827,-0.0228571428571429,0.0039138943248531,0.0078585461689586,-0.0482374768089053,-0.0019455252918287,-0.0552486187845303,-0.0604395604395604,-0.0284090909090909,-0.0672727272727272,-0.0464684014869888,0.0039138943248531,-0.0172413793103447,-0.05,-0.0638686131386861,-0.146422628951747,-0.0871886120996441,-0.1658536585365854,-0.1200686106346483,-0.0552486187845303,-0.1062717770034843,-0.1260647359454855,-0.0552486187845303,-0.1712439418416802,-0.1921259842519684,-0.2455882352941176,-0.1725806451612903,-0.1275510204081632,-0.0888099467140319,-0.1805111821086261,-0.1078260869565217,-0.0411214953271027,-0.0209923664122138,-0.1109185441941074,-0.1155172413793103,-0.1378151260504202,-0.1290322580645161,-0.2021772939346812,-0.2021772939346812,-0.1895734597156398,-0.1520661157024793,-0.0672727272727272,-0.1699029126213591,-0.1831210191082802,-0.2179878048780487,-0.1971830985915492,-0.1421404682274248,-0.2009345794392523,-0.1971830985915492
FRYS-L^G99,8.0,0.275957544993078,3.968045562499635e-07,0.0149870882331557,0.300923889133304,1.449894722471249,-0.0039744754586687,1.0,0.051237766263673,0.0526315789473685,7.381731818473588e-08,0.0401459854014597,1.997638375526336e-08,0.1762805722196585,4.087670465486757e-07,0.6066513761467889,0.511777287135079,-0.0439722911497107,0.1325844854070658,0.2278225806451611,0.6110080860630519,0.0588235294117647,0.106508875739645,0.0331491712707183,0.0685714285714287,0.0274725274725275,0.0331491712707183,0.1265060240963855,0.1987179487179486,0.1761006289308175,0.2222222222222223,0.3076923076923079,0.2986111111111111,0.2064516129032259,0.1265060240963855,0.1333333333333335,0.1835443037974684,0.2142857142857144,0.2635135135135136,0.1761006289308175,0.1835443037974684,0.1687499999999999,0.0747126436781608,0.1197604790419162,0.147239263803681,0.0331491712707183,0.154320987654321,0.1835443037974684,0.0685714285714287,0.1402439024390245,0.1265060240963855,0.2550335570469799,0.2808219178082192,0.3955223880597014,0.4166666666666667,0.6548672566371685,0.9081632653061228,0.669642857142857,0.4841269841269842,0.8333333333333335,1.460526315789474,1.3375,0.8888888888888891,0.7809523809523811,0.0388888888888889,-0.1614349775784752,-0.1461187214611871,-0.0053191489361701,-0.0260416666666666,-0.0360824742268039
FRYW-L^I99,7.0,0.0743695413815266,4.910291486898874e-07,0.0185458988828517,0.2058924681875501,1.901563708798753,-0.771389011716127,1.0,0.0471027649530528,0.084859052600988,5.873145322529728e-08,0.0046295452474251,4.17944941508169e-06,0.0494158569322091,4.434126065453015e-07,0.062987780843516,4.540769506405154,0.0277549648484096,0.0825652369833272,0.0825652369833272,0.6241400802281063,-0.0188679245283018,-0.0363636363636363,0.0192307692307691,0.06,0.0291262135922329,-0.0275229357798165,0.1157894736842106,0.1276595744680853,0.2325581395348839,0.3249999999999999,0.4324324324324324,0.5588235294117647,0.5820895522388059,0.5588235294117647,0.6307692307692307,0.7666666666666668,0.7096774193548387,0.606060606060606,0.7666666666666668,1.0,1.0784313725490198,0.8928571428571428,0.827586206896552,0.827586206896552,0.7096774193548387,0.8928571428571428,1.0384615384615383,0.962962962962963,0.9272727272727272,0.606060606060606,0.6307692307692307,0.4722222222222223,0.5142857142857145,0.4929577464788734,0.5588235294117647,0.6825396825396826,0.65625,0.8928571428571428,1.0384615384615383,1.5238095238095242,2.028571428571429,3.416666666666667,3.0769230769230766,2.655172413793104,2.117647058823529,2.7857142857142856,2.3125,1.717948717948718,1.7894736842105263
FRZE-L^H02,8.0,0.0314736479003649,7.011267251011061e-07,0.0264811679357191,0.120404189701974,1.0373585859225491,-0.977575008623442,1.0,0.2060047150187214,-0.2206493932436865,9.953262939241821e-09,-0.0692216673399114,1.1033857702850897e-08,-0.053895172564042,3.81733205344076e-07,1.2207168032224105,0.3795541931804803,0.3152869261491139,0.1365167716420096,0.1365167716420096,0.2595382971075166,0.1720430107526882,-0.0510204081632652,-0.2927756653992395,-0.3519163763066202,-0.2377049180327868,-0.2846153846153846,-0.3161764705882353,-0.2589641434262947,-0.1545454545454545,-0.0746268656716416,0.0568181818181818,0.0941176470588236,0.4090909090909091,0.3880597014925373,0.3098591549295775,5.642857142857142,6.153846153846154,4.8125,5.0,5.642857142857142,5.0,4.8125,4.470588235294118,4.166666666666667,2.957446808510639,3.65,3.0434782608695654,2.8750000000000004,3.2272727272727275,4.470588235294118,4.470588235294118,4.470588235294118,4.636363636363637,4.470588235294118,4.8125,5.642857142857142,6.44,7.086956521739131,5.642857142857142,5.642857142857142,6.750000000000001,7.857142857142858,6.44,4.166666666666667,3.325581395348838,4.470588235294118,5.413793103448277,5.2,5.888888888888888
FRZG-L^D99,7.0,0.1263544536271808,6.311402203036618e-07,0.0238378164267492,0.2049218387246555,1.115527315391038,0.2207190665030611,1.0,0.1044822256568778,0.0763606823720552,7.716582316165527e-08,0.0518224218345119,7.625258135405088e-08,0.2295684113865933,8.283417683834474e-07,0.1659403285283271,0.626958459335823,-0.3136123371984314,0.0706358728254349,0.0706358728254349,0.6084302118750523,0.0162601626016261,0.1081081081081078,0.0695652173913043,0.1495327102803738,0.1284403669724769,0.0695652173913043,-0.0751879699248121,0.0512820512820513,0.0,0.0,-0.016,0.0,-0.0390625,-0.0681818181818182,-0.1214285714285713,-0.0681818181818182,-0.0751879699248121,-0.23125,-0.2453987730061348,-0.1214285714285713,-0.185430463576159,-0.2890173410404624,-0.236024844720497,-0.3315217391304348,-0.3880597014925372,-0.3422459893048128,-0.3011363636363636,-0.2215189873417722,-0.2064516129032259,-0.2264150943396227,-0.1398601398601398,-0.1214285714285713,-0.0751879699248121,-0.1086956521739129,0.0081967213114753,0.1603773584905659,0.2299999999999999,0.1388888888888888,0.430232558139535,0.618421052631579,0.5974025974025974,0.8636363636363635,0.4470588235294117,0.1388888888888888,-0.0820895522388059,-0.127659574468085,0.0,0.1081081081081078,0.0695652173913043
FRZJ-L,7.0,0.1091350040420371,3.63110332391964e-07,0.0137144760669047,0.5106837606837606,1.434489488240639,-0.213974623831584,1.0,0.0786701006789978,0.0835573476702509,4.65429824442873e-08,-0.0016864699118434,1.742220708034068e-07,0.0656426839126921,1.518652475561181e-07,0.1754793724578734,1.9890982258962036,0.1165787026494649,0.0772990234646178,0.0321377331420372,0.6679318343591895,0.0635451505016722,-0.0993975903614456,-0.1257309941520467,0.0033557046979866,0.0033557046979866,-0.0323624595469254,-0.0196721311475408,0.1412213740458014,0.099264705882353,0.2056451612903227,0.3056768558951965,0.3778801843317974,0.3529411764705883,0.3842592592592593,0.3652968036529682,0.3778801843317974,0.5572916666666667,0.3652968036529682,0.3348214285714286,0.3778801843317974,0.4037558685446012,0.3971962616822431,0.3230088495575223,0.266949152542373,0.2777777777777779,0.2616033755274263,0.371559633027523,0.5333333333333334,0.3906976744186048,0.3230088495575223,0.4801980198019802,0.4514563106796116,0.4444444444444446,0.4375,0.4875621890547266,0.6338797814207651,0.4375,0.4801980198019802,0.573684210526316,0.7904191616766469,1.1056338028169015,1.3920000000000003,1.3359375,1.2651515151515151,1.1056338028169015,1.198529411764706,1.6460176991150446,1.7943925233644862,1.7181818181818185
FRZN-L,7.0,0.3186141345087104,1.0522741052041958e-06,0.039743809922953,0.2152957694974661,0.6030133317308757,-0.3018018014064026,1.0,0.0463531320241131,0.1189039142282323,8.486498689868323e-08,0.1437950757874527,9.353281993408448e-09,0.2443794788761956,8.732514704267849e-07,0.6948449774554921,0.3117312825488063,-0.2041179208591079,0.1137204905847986,0.1898484790802147,0.1788273597477823,0.0135135135135135,0.0882352941176469,0.1044776119402983,0.15625,0.0882352941176469,0.0422535211267605,0.0136986301369863,0.0,-0.0512820512820513,-0.075,-0.097560975609756,-0.1294117647058823,-0.0632911392405063,-0.0632911392405063,-0.0512820512820513,-0.0389610389610389,-0.0512820512820513,-0.075,-0.0263157894736841,0.1044776119402983,0.0422535211267605,-0.0864197530864198,-0.1395348837209302,-0.2043010752688172,-0.1685393258426966,-0.1294117647058823,0.0882352941176469,0.2131147540983606,0.0,-0.0389610389610389,0.1384615384615384,0.1384615384615384,0.1746031746031746,0.1044776119402983,0.3454545454545452,0.3703703703703702,0.574468085106383,0.6444444444444444,1.0,0.7209302325581395,0.4509803921568627,0.4509803921568627,0.7209302325581395,0.2333333333333334,-0.0512820512820513,-0.2043010752688172,0.0422535211267605,-0.0133333333333333,0.0277777777777779
FRZQ-L^K00,7.0,0.0348446683459278,3.464081001004241e-07,0.013083642007413,0.1472844430806996,1.2972613733775655,-0.3784742679976891,1.0,0.0926130099228225,0.0179948586118252,6.823189850462898e-08,-0.0086651537033216,1.7520229743530306e-08,0.0512174643157011,7.278069173827092e-07,0.0432601880877743,0.3413940067135667,-0.1978897329845811,-0.000338181091143,0.0097373856594866,0.4181905496119618,0.0050505050505049,-0.0050251256281407,-0.0526315789473683,-0.0660377358490567,-0.0790697674418604,-0.0341463414634145,0.0050761421319796,-0.0050251256281407,0.0588235294117647,0.076086956521739,0.1647058823529412,0.1927710843373493,0.1927710843373493,0.1647058823529412,0.0819672131147539,-0.0434782608695651,-0.0434782608695651,-0.1238938053097344,-0.1081081081081082,-0.0050251256281407,-0.0660377358490567,-0.0704225352112676,-0.0434782608695651,-0.1749999999999999,-0.2235294117647058,-0.0571428571428571,-0.0388349514563106,-0.12,-0.1391304347826086,-0.2355212355212355,-0.1715481171548117,-0.1465517241379309,-0.1645569620253165,-0.1353711790393013,-0.1749999999999999,-0.1918367346938776,-0.1885245901639344,-0.1428571428571429,-0.0341463414634145,-0.0571428571428571,-0.0050251256281407,0.11864406779661,0.1578947368421053,0.1061452513966481,0.0050761421319796,0.076086956521739,0.2452830188679244,0.2073170731707316,0.125
FRZT-L,30.0,0.1262663473936269,4.0935238072726106e-07,0.0154610126113247,0.1866447319225304,2.189244851732361,-0.0241707851337133,1.0,0.0982776089159067,0.0193399201177212,5.622369263030643e-08,0.0187118291679286,1.0819968378646174e-06,0.1790384969607662,6.149994006182918e-07,0.1966162943495401,1.768779162465225,-0.0508175289572845,-0.0257687881597035,0.1014089121887286,0.6750345691151174,0.0144230769230768,-0.0188679245283018,-0.016548463356974,0.0947368421052632,0.1273712737127372,0.0639386189258313,0.1304347826086955,0.2721712538226299,0.2128279883381925,0.032258064516129,0.0048309178743961,0.0024096385542167,-0.0303030303030302,-0.1315240083507306,-0.0566893424036281,-0.1053763440860215,-0.037037037037037,-0.1906614785992216,-0.0796460176991149,2.8165137614678897,2.714285714285714,-0.1646586345381526,-0.2195121951219512,2.4098360655737707,2.43801652892562,-0.1843137254901959,2.88785046728972,-0.1315240083507306,-0.050228310502283,-0.1034482758620688,-0.0436781609195401,3.952380952380953,-0.0257611241217797,-0.0693512304250558,0.0146341463414634,-0.0071599045346062,0.0,-0.1646586345381526,3.425531914893617,-0.120507399577167,-0.0545454545454545,0.0426065162907267,0.0721649484536082,-0.050228310502283,-0.1130063965884862,-0.1369294605809129,4.2,3.5217391304347823,-0.0897155361050328
FRZW-L^H07,7.0,-0.0056517131755564,5.81022310846239e-07,0.0219448907552341,0.059313725490196,1.1347593390313295,-0.8966288776315944,1.0,0.0904365904365904,0.0320610687022899,2.9223015634278296e-08,0.0017711654268508,1.5234682046613178e-08,-0.014482515012363,1.7361909288600636e-06,-0.0194174757281553,0.1737291266085485,-0.0699663350092076,0.1897786770914901,0.0155951623169956,1.2096509248366465,0.0,-0.0133333333333333,-0.108433734939759,-0.108433734939759,-0.1777777777777778,-0.2127659574468084,-0.2043010752688172,-0.0512820512820513,-0.075,0.0571428571428571,-0.0512820512820513,-0.0864197530864198,-0.0512820512820513,-0.1395348837209302,-0.1494252873563218,-0.2371134020618556,-0.2673267326732673,-0.3508771929824561,-0.3508771929824561,-0.3211009174311927,-0.3728813559322034,-0.4126984126984127,-0.3675213675213674,-0.3833333333333333,-0.4263565891472868,-0.4393939393939394,-0.2291666666666666,-0.1395348837209302,0.1044776119402983,0.2982456140350877,0.574468085106383,1.0555555555555558,0.4509803921568627,-0.3211009174311927,-0.3451327433628318,-0.3620689655172413,-0.4351145038167939,-0.2884615384615385,-0.2673267326732673,-0.1685393258426966,-0.4393939393939394,-0.5256410256410257,-0.5771428571428572,-0.6810344827586207,-0.7474402730375427,-0.725925925925926,-0.7063492063492063,-0.6864406779661016,-0.7186311787072244
FRZX-L,9.0,0.0902242766649545,1.0865233997630369e-07,0.0041037386802028,0.3129946387541485,1.5503861129069478,0.0032168763748797,1.0,0.1721655668866226,0.0636792452830188,4.5243701657538434e-08,-0.059300516012776,1.2100100381598688e-07,0.091080294470125,1.981760861740741e-07,0.1053480247245363,3.099033079807012,0.1517798954325975,-0.1400301021948614,0.1843803503226656,0.6660609587235385,0.053680981595092,0.0251572327044022,0.065359477124183,0.1032148900169203,0.1202749140893468,0.1705565529622978,0.1963302752293576,0.2586872586872586,0.2562620423892099,0.3668763102725367,0.3931623931623931,0.4954128440366969,0.5162790697674418,0.4885844748858448,0.4424778761061947,0.4424778761061947,0.5486935866983371,0.4266958424507656,0.3726315789473684,0.4751131221719455,0.4553571428571425,0.2962226640159044,0.3726315789473684,0.3360655737704918,0.3611691022964509,0.4235807860262008,0.4784580498866211,0.6019656019656017,0.7912087912087911,0.706806282722513,0.7340425531914894,0.8111111111111109,0.9347181008902076,0.8212290502793294,0.9817629179331306,0.8735632183908044,0.7386666666666666,0.8060941828254846,0.9462686567164178,1.0698412698412696,1.0698412698412696,1.3709090909090906,1.423791821561338,1.2252559726962455,1.0764331210191085,1.0964630225080385,1.460377358490566,1.36231884057971,1.295774647887324
