firms,absacc,acc,age,agr,chpmia,currat,depr,egr,herf,invest,pchcurrat,pchdepr,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSNN_62-L^F05,0.0515828002310909,-0.0515828002310909,6.0,0.0791461648050378,0.3026584070969076,1.515135327635328,0.1324457467438563,0.0568591473286563,1.2878185528372537e-06,0.1074417268254138,-0.0560996859845716,-0.0499977697682381,-0.0970072613348452,0.2376979100663516,-0.8418694984807193,1.1206275720164611,0.0195532503897921,-0.0421940928270042,0.0772727272727271,-0.1350364963503649,-0.1123595505617977,-0.0083682008368201,-0.07421875,-0.2280130293159608,-0.1413043478260868,-0.1654929577464787,-0.1189591078066913,-0.0519999999999999,-0.0206611570247933,-0.07421875,0.0085106382978723,-0.0884615384615384,-0.0404858299595142,0.0821917808219179,0.0,0.0394736842105265,0.0349344978165939,-0.07421875,-0.0988593155893535,-0.0669291338582677,0.0580357142857141,0.0394736842105265,-0.0083682008368201,0.0772727272727271,0.0,-0.1123595505617977,-0.1350364963503649,-0.1742160278745644,-0.0124999999999999,-0.0669291338582677,-0.0557768924302787,0.0921658986175115,0.0533333333333334,0.0259740259740259,-0.0481927710843373,-0.0246913580246913,0.0533333333333334,0.0972222222222221,0.0921658986175115,0.0486725663716816,0.0394736842105265,0.0486725663716816,0.2950819672131148,0.3166666666666666,0.3166666666666666,0.3859649122807018
FSNP_09-L,0.1294313593596714,-0.1294313593596714,6.0,0.4313256188541978,-0.0202648217602186,2.673721173009396,0.2172592821929553,1.0815729986748772,3.7984692088241457e-07,0.1159314018298888,0.2511313273231226,0.0664628121967807,0.5112000748398384,0.0704036854872486,-1.0358247003308565,1.9498486813661908,0.2494510228625793,-0.0736842105263158,0.0555555555555555,-0.0865384615384615,-0.0206185567010309,-0.0404040404040404,-0.0952380952380953,-0.1203703703703704,-0.0686274509803922,-0.1203703703703704,-0.188034188034188,-0.1363636363636364,-0.1517857142857144,-0.1284403669724771,-0.1284403669724771,-0.1517857142857144,-0.1037735849056604,-0.0776699029126214,-0.0104166666666666,0.0,0.0439560439560438,0.0795454545454545,0.1309523809523809,0.0919540229885056,0.1585365853658535,0.1728395061728393,0.25,0.4179104477611939,0.3768115942028986,0.2179487179487178,0.1309523809523809,0.144578313253012,0.3380281690140845,0.3194444444444444,0.3571428571428572,0.484375,0.4393939393939392,0.4179104477611939,0.3768115942028986,0.3571428571428572,0.3571428571428572,0.4179104477611939,0.5079365079365079,0.4393939393939392,0.4615384615384614,0.4393939393939392,0.7592592592592591,0.6964285714285712,0.6964285714285712,0.7592592592592591
FSOF_21-L,0.0127251989171213,0.0127251989171213,6.0,0.0884226839628055,0.0620364834233712,1.0103551942990758,0.0260403499014006,0.0071457462585951,4.9569901247949544e-08,0.0802720697968086,0.0999152327785054,0.14242307475478,0.0114542084495058,0.158408829792207,0.7996545768566494,0.3162231377352187,0.2173200900457491,0.0666666666666666,-0.0999999999999999,-0.25,-0.1428571428571428,-0.0999999999999999,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3863636363636363,-0.3647058823529411,-0.3493975903614458,-0.2241379310344826,-0.2857142857142856,-0.2857142857142856,-0.3041237113402061,-0.1768292682926828,-0.1233766233766233,-0.1089108910891087,-0.1089108910891087,-0.1089108910891087,-0.1640866873065014,-0.1768292682926828,-0.1768292682926828,-0.1089108910891087,-0.1640866873065014,-0.2128279883381924,-0.217391304347826,-0.235127478753541,-0.235127478753541,-0.2663043478260869,-0.2761394101876675,-0.2372881355932202,-0.235127478753541,-0.2241379310344826,-0.2011834319526626,-0.2394366197183097,-0.2602739726027396,-0.2602739726027396,-0.1692307692307691,-0.1373801916932906,-0.2011834319526626,-0.2285714285714285,-0.2394366197183097,-0.2561983471074379,-0.2950391644908615,-0.2987012987012987,-0.3249999999999999,-0.3333333333333332,-0.3571428571428571
FSOR_50-L^H97,0.0890658272382187,-0.0890658272382187,6.0,-0.0358246953991633,-0.6602365719232053,1.5156716417910447,0.1149144254278728,-0.1958433253397282,1.6658099885119262e-06,0.0010911074740861,0.0181226551788883,-0.3877668426783917,-0.0214882258619269,-0.0757822510121085,-1.963265306122449,1.0652985074626866,-0.0346578366445915,0.032258064516129,-0.1267605633802816,-0.487603305785124,-0.4414414414414415,-0.4745762711864406,-0.4655172413793103,-0.5267175572519085,-0.4789915966386554,-0.5193798449612403,-0.5441176470588236,-0.4745762711864406,-0.4363636363636364,-0.4038461538461538,-0.3673469387755101,-0.4150943396226415,-0.38,-0.3404255319148935,-0.3861386138613861,-0.4259259259259259,-0.4311926605504588,-0.487603305785124,-0.504,-0.4414414414414415,-0.4259259259259259,-0.2790697674418604,-0.2439024390243902,-0.2873563218390804,-0.3737373737373737,-0.4205607476635514,-0.5373134328358209,-0.4918032786885246,-0.4259259259259259,-0.4655172413793103,-0.4918032786885246,-0.4513274336283185,-0.4745762711864406,-0.5407407407407407,-0.5303030303030303,-0.504,-0.4655172413793103,-0.4745762711864406,-0.4464285714285715,-0.4259259259259259,-0.4655172413793103,-0.4561403508771929,-0.2954545454545454,-0.3404255319148935,-0.3404255319148935,-0.2439024390243902
FSOU_71-L^I17,0.135718662145513,-0.135718662145513,6.0,0.1305230914231857,0.0189822469126699,1.447501264958874,0.1984429972303316,0.0400396828850153,2.260734180568893e-07,0.144076343072573,-0.1414694378286313,0.0429189675318813,-0.1534599867070457,0.0221456553302794,-1.7661044269184274,0.9265500158855302,0.1507323397370648,0.0471204188481675,-0.0154639175257732,-0.0497512437810944,0.0437158469945353,0.0552486187845302,0.0105820105820106,-0.0544554455445545,-0.045,-0.1396396396396397,-0.1434977578475337,-0.0544554455445545,0.0380434782608694,0.0437158469945353,-0.0103626943005181,-0.0682926829268292,-0.0103626943005181,-0.0103626943005181,0.0268817204301075,0.0105820105820106,-0.0103626943005181,0.0437158469945353,0.1169590643274853,0.0914285714285714,0.1369047619047618,0.1369047619047618,0.256578947368421,0.5039370078740157,0.3263888888888888,0.20125786163522,0.0670391061452513,0.2905405405405405,0.2818791946308725,0.3356643356643356,0.3741007194244605,0.5528455284552845,0.5158730158730158,0.5403225806451613,0.425373134328358,0.5158730158730158,0.646551724137931,0.7685185185185184,0.6754385964912282,0.5528455284552845,0.4044117647058822,0.8725490196078429,0.9895833333333331,0.91,0.9895833333333331,1.053763440860215
FSPI_08-L^D01,0.0765041838225528,0.0765041838225528,6.0,0.1358865248226949,0.4507185246679815,2.5732441471571907,0.1194029850746268,0.0624417520969245,3.341286061087304e-07,-0.0048226950354609,0.0003268582671189,0.1205510907003443,0.0629586707584294,0.334424101642257,1.165991902834008,1.9163879598662208,0.2647723603487246,0.0384615384615385,0.04,-0.1275167785234898,-0.1558441558441557,-0.1034482758620689,-0.1156462585034012,-0.1612903225806451,-0.1390728476821191,-0.2777777777777778,-0.2896174863387978,-0.2261904761904761,-0.1333333333333333,-0.084507042253521,-0.084507042253521,-0.0909090909090908,-0.0076335877862595,-0.0441176470588235,-0.0298507462686566,-0.0714285714285712,0.0236220472440944,0.0317460317460318,0.1818181818181816,0.2037037037037037,0.368421052631579,0.4130434782608696,0.4772727272727273,0.8840579710144929,0.5476190476190477,0.3978494623655912,0.1711711711711712,0.2380952380952381,0.4130434782608696,0.368421052631579,0.4444444444444444,0.5476190476190477,0.4942528735632183,0.3265306122448981,0.2621359223300972,0.25,0.1711711711711712,0.2871287128712871,0.2037037037037037,0.2380952380952381,0.1711711711711712,0.1926605504587155,0.3131313131313131,0.368421052631579,0.2871287128712871,0.4942528735632183
FSPK_05-L^G03,0.0616838010558488,-0.0616838010558488,10.0,0.0723293387911473,0.6617177032148487,1.482243130867161,0.1579881418142217,-0.1265541304240995,1.7566902358929608e-07,0.0320684583195557,-0.192186749733151,-0.0118479949638547,-0.1916466746163778,-0.1659748969172465,-0.9615747491208508,1.0575678340263193,0.0463883342052714,0.0675675675675675,-0.0263157894736841,-0.0864197530864198,-0.0389610389610389,0.0724637681159421,-0.0512820512820513,-0.1242603550295857,-0.0451612903225806,-0.097560975609756,-0.1542857142857142,-0.069182389937107,0.1839999999999999,0.1839999999999999,0.15625,0.1472868217054264,0.2649572649572651,0.2542372881355932,0.3577981651376145,0.3703703703703702,0.5257731958762888,0.3831775700934579,0.3454545454545452,0.5416666666666667,0.7011494252873562,0.494949494949495,0.3962264150943395,0.4653465346534653,0.3454545454545452,-0.069182389937107,-0.1395348837209302,-0.0807453416149068,0.0962962962962961,-0.0573248407643313,-0.0133333333333333,0.3097345132743363,0.2032520325203253,0.1212121212121211,0.1839999999999999,0.2649572649572651,0.2869565217391305,0.48,0.3454545454545452,0.2333333333333334,0.2758620689655173,0.2542372881355932,0.6086956521739129,0.8048780487804879,0.8048780487804879,0.922077922077922
FSPP_03-L^J97,0.0284926470588235,0.0284926470588235,6.0,0.008306414397785,2.2010509716532694,1.6563981042654028,0.1037131882202304,0.0497354497354497,1.873400543167383e-07,0.0309183202584218,0.0481989475115867,-0.1067283466193054,-0.0346719880269393,-0.1598036110231231,0.6739130434782609,1.0023696682464456,-0.0709534368070952,0.006578947368421,-0.0318471337579617,-0.073170731707317,-0.0379746835443037,-0.0129870129870129,-0.0379746835443037,-0.0256410256410256,0.0935251798561151,0.0,0.0,0.277310924369748,0.3451327433628319,0.2991452991452992,0.3103448275862071,0.2666666666666668,0.52,0.504950495049505,0.5353535353535355,0.7471264367816093,0.7674418604651163,0.974025974025974,0.7674418604651163,1.4516129032258065,1.8148148148148149,1.5762711864406782,1.8679245283018864,1.923076923076923,1.5333333333333337,1.2686567164179103,0.6521739130434783,0.853658536585366,1.3030303030303028,0.7272727272727273,0.6521739130434783,0.5833333333333335,0.5510204081632653,0.2991452991452992,0.2063492063492062,0.2258064516129032,0.5353535353535355,0.357142857142857,0.2063492063492062,0.0857142857142858,0.1515151515151513,0.2666666666666668,0.853658536585366,0.6521739130434783,0.5510204081632653,0.52
FSPV_34-L^H06,0.0295711746086805,-0.0295711746086805,6.0,0.0862053369516055,1.2740341110395097,1.3070444104134762,0.0276394422310756,0.1207185264119349,1.1350587444676469e-07,0.0314789687924016,-0.3107661988803254,0.017459863516232,-0.3107661988803254,-0.4839776642560794,-0.552674230145867,1.3070444104134762,0.006170118995152,0.0145454545454546,0.0416666666666665,-0.0451388888888888,0.0456273764258554,0.1133603238866396,0.1133603238866396,-0.014336917562724,-0.0178571428571427,-0.0582191780821917,-0.0894039735099337,0.0036496350364962,0.0658914728682169,0.1088709677419355,0.1904761904761904,0.1904761904761904,0.3033175355450237,0.2971698113207546,0.3033175355450237,0.3819095477386935,0.4322916666666667,0.4550264550264551,0.4248704663212435,0.478494623655914,0.71875,0.8333333333333333,0.9097222222222224,1.2000000000000002,0.9642857142857144,0.6369047619047619,0.3095238095238095,0.3546798029556652,0.6467065868263473,0.5027322404371584,0.5988372093023255,0.544943820224719,0.6566265060240966,0.4473684210526316,0.4322916666666667,0.740506329113924,0.7857142857142856,0.9642857142857144,0.9642857142857144,1.0522388059701493,1.1153846153846154,1.75,2.160919540229885,1.8350515463917527,1.75,1.806122448979592
FSQE_25-L^E07,0.0647911520763607,0.0647911520763607,6.0,0.0040500578579694,0.5985019854916652,1.9982468108829765,0.2068463219227967,0.3645282789623961,1.3512091832534284e-07,0.0020857440820583,-0.1935246399352005,-0.1498875086483107,-0.1955927135859646,0.8644491154334504,2.037892376681614,1.6759827762006407,-0.0869064769299006,-0.0714285714285714,-0.0232558139534884,-0.0769230769230769,-0.0454545454545455,-0.0344827586206897,-0.1515151515151515,-0.263157894736842,-0.1923076923076924,-0.2432432432432433,-0.2,-0.125,-0.1063829787234041,-0.0869565217391304,-0.0117647058823529,0.1999999999999999,0.4736842105263159,0.3333333333333332,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.6470588235294117,0.7142857142857142,1.3333333333333337,2.1111111111111107,1.7096774193548383,1.4,2.652173913043478,1.625,1.2702702702702702,0.6153846153846152,0.8666666666666665,1.048780487804878,1.0999999999999996,1.4,1.4705882352941173,1.2702702702702702,1.3333333333333337,1.1538461538461535,1.048780487804878,1.0,0.0769230769230768,-0.1157894736842105,-0.125,-0.2500000000000001,-0.0666666666666667,0.0,-0.0344827586206897,-0.0561797752808989,0.1666666666666667
FSQG_08-L^E11,0.101587958413076,-0.101587958413076,6.0,0.0560459427842178,0.018049678656218,0.9188238250816788,0.0936847179816808,0.1522890065400186,9.13946665367222e-06,0.0690205253642454,0.3477534306292871,0.0228388096430594,0.3835458800210539,0.0486165151362098,-0.8364565587734241,0.7403870319175673,0.0111050787226691,0.0098522167487684,0.0201005025125626,-0.0558139534883721,-0.0193236714975845,-0.0240384615384616,-0.0193236714975845,-0.0896860986547085,-0.0287081339712919,-0.0896860986547085,-0.1135371179039302,-0.1324786324786325,-0.0896860986547085,-0.1096491228070175,-0.1714285714285716,-0.2902097902097902,-0.2425373134328359,-0.259124087591241,-0.203921568627451,-0.2101167315175097,-0.2339622641509434,-0.2310606060606062,-0.275,-0.2339622641509434,-0.2852112676056338,-0.2397003745318352,-0.2368421052631579,-0.0977777777777778,-0.2644927536231884,-0.3575949367088609,-0.3451612903225807,-0.3187919463087248,-0.2339622641509434,-0.2697841726618705,-0.2951388888888889,-0.2509225092250923,-0.2162162162162162,-0.1912350597609562,-0.2131782945736434,-0.1781376518218624,-0.1576763485477179,-0.0855855855855857,-0.0514018691588786,-0.0145631067961166,-0.0097560975609756,0.0740740740740739,0.1404494382022469,0.2929936305732483,0.2228915662650601,0.2453987730061348
FSQK_13-L^F00,0.0024336821611097,0.0024336821611097,6.0,0.0910941475826972,0.3189784860878269,1.850833333333333,0.0513336688475088,0.2693813625685199,3.098950170150569e-06,0.0089906700593723,-0.0472908701984343,0.1442274786109713,-0.0205948795180723,-0.0209839012392136,0.0513698630136986,1.035,0.0963146769598384,-0.0822281167108753,0.0134408602150537,-0.119158878504673,-0.1129411764705882,-0.010498687664042,-0.1129411764705882,-0.2145833333333333,-0.2178423236514522,-0.2549407114624505,-0.3057090239410681,-0.2622309197651664,-0.1822125813449024,-0.1170960187353629,-0.1066350710900473,0.0472222222222222,0.0501392757660168,0.0833333333333332,0.0,0.0895953757225433,0.2401315789473683,0.212218649517685,0.2866894197952219,0.3759124087591239,0.5840336134453783,0.7952380952380951,0.8944723618090453,0.9842105263157896,0.3610108303249097,0.2866894197952219,0.030054644808743,-0.0574999999999999,0.1153846153846154,-0.0645161290322581,0.0053333333333334,0.053072625698324,-0.0283505154639175,-0.0849514563106796,-0.1293302540415705,-0.175054704595186,-0.1565995525727068,-0.1023809523809524,-0.0407124681933842,-0.0782396088019559,-0.0871670702179177,-0.1170960187353629,0.0895953757225433,0.0472222222222222,0.0216802168021681,0.112094395280236
FSQS_06-L^A09,0.0617663426093646,-0.0617663426093646,6.0,-0.0177018012748849,0.6100985592777989,1.2110161672082482,0.0343730791371118,0.0219269907930868,2.9546717496334568e-08,0.0127266400633741,0.1150879470865193,3.515167982658128e-05,0.0355252787951004,0.2160502988518153,-3.3986847513358,0.4081919204075902,0.1041281577325939,0.0727272727272725,-0.043478260869565,0.0185185185185186,0.0679611650485436,0.0784313725490197,0.0576923076923077,0.0476190476190476,0.0576923076923077,0.0091743119266054,0.0091743119266054,0.0091743119266054,0.1458333333333334,0.1827956989247312,0.3414634146341464,0.3580246913580247,0.3414634146341464,0.5277777777777779,0.8333333333333335,0.8965517241379313,0.9642857142857142,0.9642857142857142,0.7460317460317463,1.75,1.75,1.6190476190476195,1.75,1.6190476190476195,0.71875,0.6666666666666667,0.6666666666666667,0.6417910447761195,0.375,0.3414634146341464,0.3414634146341464,0.2790697674418605,0.2359550561797754,0.1,0.0576923076923077,0.0091743119266054,-0.0350877192982455,-0.043478260869565,-0.1129032258064515,-0.1129032258064515,-0.1338582677165354,-0.1269841269841268,-0.105691056910569,-0.1269841269841268,-0.1269841269841268,-0.140625
FSQT_46-L^B04,0.1854000621381877,0.1854000621381877,6.0,0.2530911376672356,0.0553040195485271,1.754501373300329,0.1421558495245969,0.3441331948470708,1.8087661146530045e-07,0.1645892411980256,0.1259216455040022,0.0654754282660641,0.0618265068108718,-0.4497834749617457,32.67039106145251,0.7416273891469715,0.0991289225183445,-0.0520833333333332,0.1034482758620689,0.032258064516129,0.0,-0.04,-0.0943396226415095,-0.2992700729927008,-0.2781954887218045,-0.2319999999999999,-0.3043478260869565,-0.2319999999999999,-0.1111111111111111,-0.1272727272727274,-0.1192660550458716,-0.1652173913043477,0.0212765957446807,0.0666666666666666,0.1566265060240963,0.2307692307692306,0.6551724137931034,0.5737704918032787,0.4545454545454543,1.4615384615384612,1.4615384615384612,1.5945945945945947,1.4615384615384612,1.9090909090909087,1.6666666666666663,0.5483870967741935,0.0549450549450549,0.0105263157894737,0.4328358208955223,-0.0204081632653061,0.0,0.0434782608695651,0.0434782608695651,-0.4,-0.5675675675675675,-0.6033057851239669,-0.598326359832636,-0.632183908045977,-0.6235294117647059,-0.6417910447761195,-0.7099697885196374,-0.7257142857142858,-0.625,-0.6235294117647059,-0.6444444444444445,-0.6417910447761195
FSRC_60-L^I04,0.0906590445844949,0.0906590445844949,12.0,-0.334412949146193,0.180785999811105,2.41894727026901,0.1874306018210082,-0.4188617238460389,1.3930932099904589e-08,-0.3560078668872725,0.2813110171343281,0.5057027392089557,0.2514895536351454,0.0460269067168609,2.8056844547563804,1.792997342533451,-0.1777930835971874,0.1891891891891892,0.2333333333333334,-0.3392857142857143,-0.3392857142857143,-0.421875,-0.4714285714285714,-0.4637681159420289,-0.4558823529411765,-0.4477611940298508,-0.3018867924528302,-0.075,0.0277777777777779,-0.075,-0.119047619047619,-0.1777777777777778,-0.0512820512820513,-0.159090909090909,0.1212121212121211,0.1212121212121211,0.2333333333333334,0.2758620689655173,0.15625,1.0555555555555558,1.4666666666666668,1.4666666666666668,0.7619047619047619,0.2758620689655173,0.0277777777777779,-0.097560975609756,-0.3508771929824561,-0.2884615384615385,-0.2745098039215686,-0.3272727272727274,-0.2291666666666666,-0.1395348837209302,0.0882352941176469,0.0,-0.119047619047619,-0.075,-0.0512820512820513,-0.1395348837209302,-0.1956521739130435,-0.2448979591836735,-0.3508771929824561,-0.1956521739130435,0.0,-0.1395348837209302,-0.159090909090909,0.3214285714285714
FSRD_76-L^L07,0.1188679245283018,-0.1188679245283018,6.0,0.0797907128842379,-0.0926925929368503,1.1350574712643675,0.1381672177609825,-0.0964023751309815,6.780705987799216e-07,0.1425768476128188,-0.0527438290260599,-0.0174775625885686,-0.0166523164120751,0.0267752633632461,-1.359712230215827,0.9616858237547892,0.0568181818181818,0.009966777408638,0.0238095238095237,-0.0878787878787878,-0.0681114551083591,0.0134680134680134,0.1025641025641024,0.0415224913494809,0.0238095238095237,-0.0504731861198738,-0.1300578034682081,-0.2015915119363396,-0.2262210796915168,-0.2694174757281554,-0.2456140350877194,-0.3032407407407408,-0.20997375328084,-0.2586206896551724,-0.2729468599033816,-0.2850356294536817,-0.2676399026763991,-0.3220720720720722,-0.2833333333333334,-0.2202072538860103,-0.1908602150537635,-0.1685082872928177,-0.1041666666666667,0.0168918918918918,0.0451388888888888,-0.0227272727272728,-0.0933734939759036,-0.0258899676375404,0.0749999999999999,-0.019543973941368,0.0033333333333331,0.1358490566037735,0.1025641025641024,0.1401515151515149,0.1273408239700373,0.1401515151515149,0.2285714285714284,0.3558558558558555,0.3201754385964912,0.2647058823529411,0.303030303030303,0.3437499999999998,0.5049999999999999,0.5435897435897434,0.6815642458100557,0.7005649717514122
FSRE_07-L^C00,0.0837181587963652,-0.0837181587963652,6.0,0.208586938641224,-0.1535399096943092,1.902296613468276,0.1142276422764227,0.2393534348772148,2.224155276417745e-06,0.121730547787465,-0.0354409829022256,-0.0257054041128646,-0.0442452937702676,-0.0441235135177711,-1.133064516129032,1.318801089918256,0.3378342599947048,0.0252100840336135,-0.0325203252032521,-0.1376811594202898,-0.2119205298013246,-0.0775193798449612,-0.1185185185185185,-0.1959459459459459,-0.184931506849315,-0.2654320987654321,-0.3,-0.2916666666666666,-0.2066666666666666,-0.1619718309859155,-0.1250000000000001,-0.0916030534351145,-0.15,-0.1185185185185185,-0.1438848920863309,-0.0984848484848486,-0.0555555555555555,0.0818181818181817,0.0818181818181817,-0.0083333333333333,0.0818181818181817,0.1666666666666665,0.1442307692307691,0.4691358024691356,0.3522727272727273,0.2268041237113403,0.1121495327102801,0.1121495327102801,0.2934782608695652,0.1333333333333333,0.2268041237113403,0.3522727272727273,0.5256410256410255,0.2795698924731182,0.2526315789473683,0.2268041237113403,0.2934782608695652,0.4166666666666667,0.5063291139240504,0.5063291139240504,0.3522727272727273,0.2934782608695652,0.4874999999999998,0.676056338028169,0.6081081081081081,0.7499999999999998
FSRH_90-L^J04,0.1317508363868089,-0.1317508363868089,6.0,0.031555951128732,-2.5220286852900715,0.2041303569296884,0.0393439108061749,0.1246952281435038,3.963220339528556e-07,0.0225746419613237,0.0338941042676239,-0.0859196662324763,0.08324523646761,0.4944138473642801,-1.654,0.1915363495284708,0.1188040912667191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.1517857142857142,0.043956043956044,0.043956043956044,0.0795454545454543,0.4179104477611939,0.032608695652174,-0.3115942028985508,-0.3666666666666667,-0.4692737430167597,-0.4602272727272728,-0.3790849673202614,-0.4277108433734941,-0.40625,-0.3987341772151899,-0.4207317073170731,-0.4836956521739129,-0.478021978021978,-0.5052083333333333,-0.40625,-0.40625,-0.437869822485207,-0.5103092783505154,-0.5103092783505154,-0.489247311827957,-0.4135802469135802,-0.454022988505747,-0.4602272727272728,-0.4722222222222222
FSRI_58-L,0.0302557410571347,-0.0302557410571347,31.0,0.1097251195595101,0.2226591400411456,2.263841217728697,0.1397340030823677,0.0373240691252448,5.636354328502598e-09,0.0247207912923779,-0.1318950606068138,-0.06334462268944,-0.0969039728831645,0.0677959537808265,-0.3849050145473217,2.007088494254589,0.059875,0.0355329949238578,0.0207253886010363,0.0102564102564102,0.0706521739130434,0.0706521739130434,0.0423280423280423,0.0051020408163264,0.076502732240437,-0.0295566502463053,-0.0390243902439023,-0.0199004975124377,0.0,0.0102564102564102,0.0824175824175823,0.1129943502824859,0.1588235294117648,0.0207253886010363,0.0102564102564102,0.0102564102564102,0.0423280423280423,0.0314136125654449,0.0207253886010363,-0.0295566502463053,0.0,-0.0199004975124377,0.0314136125654449,0.1129943502824859,0.1257142857142856,0.0207253886010363,0.0591397849462365,0.0648648648648648,0.0944444444444443,0.1520467836257311,0.0,0.0102564102564102,-0.0199004975124377,-0.015,-0.0963302752293578,0.0207253886010363,0.053475935828877,0.1726190476190476,0.1193181818181818,0.0648648648648648,0.1588235294117648,0.2160493827160492,0.3221476510067114,0.2160493827160492,0.2312499999999999,0.4379562043795619
FSRL_02-L^A01,0.0678505168301086,-0.0678505168301086,6.0,0.0171077252071637,0.2968362942228015,1.319109461966605,0.1035294117647058,-0.0157927984838913,8.447023912959114e-07,-0.1050521251002405,-0.0451851412890372,0.1247435294117648,0.0020408163265308,0.0914205195546162,-1.2190476190476192,1.08843537414966,0.0125182897089902,0.0453648915187376,-0.0731261425959779,-0.0930232558139534,-0.131849315068493,-0.0523364485981306,-0.1605960264900662,-0.2318181818181817,-0.2211981566820275,-0.2199999999999999,-0.2341389728096676,-0.1729200652528547,-0.1715686274509803,-0.1493288590604026,-0.0848375451263537,-0.0433962264150942,-0.0174418604651162,-0.025,-0.0611111111111111,-0.0231213872832369,-0.021235521235521,0.0,0.0496894409937889,0.1291759465478841,0.1901408450704227,0.3484042553191491,0.5134328358208955,0.5457317073170733,0.5225225225225225,0.4868035190615836,0.4241573033707866,0.6407766990291264,0.942528735632184,0.8777777777777778,0.7789473684210526,0.8107142857142859,0.8369565217391306,0.7303754266211604,0.6461038961038961,0.667763157894737,0.9132075471698116,0.7665505226480838,0.541033434650456,0.5000000000000002,0.6198083067092652,0.6788079470198676,1.011904761904762,0.817204301075269,0.7789473684210526,0.7604166666666667
FSRS_45-L,0.0504674611333941,0.0504674611333941,5.0,0.1496026228963914,0.0394848915561143,1.7763781114582284,0.1775178353364612,0.1125334109133225,2.7310772262045076e-08,0.0357328131808843,0.0049403743158102,0.0095114772812012,0.0454931941722334,-0.213312351628082,0.6336201672524543,1.235493298397662,0.1075550632473222,0.0873786407766989,-0.0221518987341773,-0.0252365930599369,0.0582191780821916,0.1035714285714286,0.1115107913669064,0.0618556701030927,0.0404040404040402,-0.134453781512605,-0.099125364431487,-0.0313479623824451,0.0334448160535116,0.0766550522648081,0.10752688172043,0.0957446808510638,0.1277372262773721,0.226190476190476,0.2510121457489878,0.2510121457489878,0.2875000000000001,0.4372093023255814,0.4439252336448596,0.5606060606060606,0.5765306122448979,0.5073170731707317,0.6793478260869563,0.7758620689655171,0.5606060606060606,0.4784688995215311,0.2213438735177866,0.2928870292887027,0.3612334801762114,0.2768595041322315,0.4045454545454543,0.5073170731707317,0.4045454545454543,0.226190476190476,0.3376623376623375,0.2560975609756097,0.236,0.2560975609756097,0.20703125,0.1749049429657794,0.1529850746268655,0.1529850746268655,0.3093220338983051,0.2459677419354837,0.3434782608695652,0.3672566371681416
FSRU_04-L^J00,0.0537019885207482,-0.0537019885207482,6.0,0.18211883772828,0.0768361646514208,1.4652422673983536,0.1544590815673326,0.036670101805009,3.841153529580968e-07,0.0836870854019376,0.023644336800941,0.1161261641442708,0.0196120872009961,-0.7396115174244544,-0.6141223671013039,0.9891104390122226,0.3359725412104515,0.0435835351089588,-0.0527522935779817,-0.1377870563674321,-0.1413721413721413,-0.0570776255707762,-0.0923076923076923,-0.1789264413518887,-0.2103250478011473,-0.1964980544747081,-0.1854043392504931,-0.0862831858407079,-0.0739910313901345,-0.0372960372960373,-0.050574712643678,-0.088300220750552,-0.046189376443418,-0.0417633410672853,-0.0119617224880382,-0.0048192771084338,-0.0282352941176471,0.0350877192982455,0.0482233502538071,0.0589743589743589,0.1936416184971097,0.2515151515151514,0.2591463414634147,0.3365695792880259,0.4440559440559442,0.332258064516129,0.2111436950146625,0.1936416184971097,0.3952702702702702,0.2987421383647797,0.3999999999999999,0.4750000000000001,0.4593639575971731,0.3585526315789473,0.3194888178913737,0.3496732026143789,0.4491228070175437,0.6007751937984496,0.4593639575971731,0.485611510791367,0.4593639575971731,0.454225352112676,0.8687782805429864,0.8603603603603602,0.9120370370370368,0.995169082125604
