firms,absacc,acc,age,agr,chpmia,convind,currat,egr,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSHC-L,0.1978322544240505,-0.1978322544240505,8.0,0.038632369388081,0.0589261279626907,1.0,0.8433598937583001,0.0108470272938854,4.6632191013072635e-09,0.1747243968685093,-0.4456092165506447,-0.1399607594932081,0.077543404258804,-1.929597920807216,5.0,0.6873505976095619,0.0668498698293318,-0.4838709677419355,0.0813953488372092,0.9647887323943662,0.0182481751824816,-0.0510204081632652,-0.0730897009966776,-0.0730897009966776,-0.0637583892617449,1.0071942446043165,0.0333333333333332,0.9510489510489512,0.0,0.0145454545454546,0.0813953488372092,0.1625000000000001,0.2567567567567566,0.0941176470588236,0.0984251968503937,0.0072202166064982,0.0568181818181818,0.0257352941176469,0.1115537848605578,0.1434426229508196,0.1872340425531915,0.2130434782608696,0.2130434782608696,0.1923076923076923,0.0984251968503937,0.0941176470588236,0.0182481751824816,-0.1226415094339623,-0.1142857142857142,-0.6767091541135574,-0.713552361396304,-0.71617497456765,-0.7278048780487805,-0.7147239263803681,-0.6782006920415224,-0.6785714285714286,-0.6793103448275861,-0.6740654205607477,-0.6650660264105642,-0.6614077669902912,-0.6674612634088201,-0.6630434782608695,-0.6618181818181819,-0.6646634615384616,-0.6445859872611465,-0.6343381389252949
FSHK-L,0.04520907267397,-0.04520907267397,8.0,-0.0327819092426772,0.0565152835816775,1.0,2.3174964438122334,-0.0199792807458931,5.740526090399764e-07,-0.0268629534071937,0.1892819555840663,0.1603253567373926,0.0671295570073375,-0.7361809045226131,7.0,1.5308677098150782,-0.0004885197850512,0.048,-0.0671641791044777,-0.053030303030303,-0.0234375,-0.1319444444444444,-0.0808823529411765,0.0245901639344261,-0.0875912408759125,-0.1319444444444444,-0.1496598639455781,-0.21875,-0.228395061728395,-0.1883116883116883,-0.21875,-0.1379310344827585,-0.1438356164383561,-0.1776315789473684,-0.2038216560509554,-0.1379310344827585,-0.1258741258741258,-0.1987179487179488,-0.1935483870967742,-0.2138364779874214,-0.1197183098591548,-0.0875912408759125,-0.1007194244604315,-0.1496598639455781,-0.2378048780487804,-0.21875,-0.3055555555555556,-0.3016759776536313,-0.2514970059880239,-0.2732558139534884,-0.3556701030927834,-0.365482233502538,-0.3872549019607842,-0.4131455399061032,-0.3386243386243386,-0.3556701030927834,-0.3315508021390374,-0.3386243386243386,-0.3315508021390374,-0.3386243386243386,-0.2977528089887641,-0.3055555555555556,-0.2977528089887641,-0.2236024844720497,-0.2647058823529411,-0.2424242424242424
FSHO-L^A07,0.0478318984721962,-0.0478318984721962,9.0,0.0172801206129225,0.5310600582904108,1.0,2.621857123852601,0.0494880546075084,8.383194374345611e-10,0.0557254896275785,0.1368797190732032,0.0577353011273247,0.1129543540011568,-0.7456867577862425,8.0,1.260609285619263,0.0747797160020344,1.5591397849462365,0.0333333333333334,-0.5694444444444444,-0.5571428571428572,-0.5463414634146341,-0.5441176470588236,-0.5441176470588236,-0.5654205607476636,-0.5938864628820961,-0.610878661087866,-0.5810810810810811,-0.5550239234449761,-0.4745762711864406,-0.4150943396226415,-0.4775280898876404,-0.5026737967914439,-0.523076923076923,-0.541871921182266,-0.5326633165829145,-0.4945652173913043,-0.5613207547169812,-0.5613207547169812,-0.5485436893203883,-0.5694444444444444,-0.573394495412844,-0.5507246376811594,-0.5714285714285714,-0.6157024793388429,-0.617283950617284,-0.5991379310344827,-0.5956521739130434,-0.5974025974025974,-0.5753424657534246,-0.5373134328358209,-0.4833333333333333,-0.5130890052356021,-0.5303030303030303,-0.5,-0.3673469387755101,-0.396103896103896,-0.2900763358778626,-0.3007518796992481,-0.2118644067796609,-0.256,-0.625,-0.617283950617284,-0.5181347150259067,-0.1769911504424777,-0.1769911504424777
FSHU-L,0.0777543617350515,-0.0777543617350515,8.0,0.6356755616964369,0.1893008014306648,1.0,1.4541269841269842,0.0915082426611772,1.5164413190108768e-08,0.3247878898858573,-0.723382788585716,-0.7287453820786682,-0.218126514259148,-0.9454955070274698,6.0,1.402942612942613,0.9801767360987054,-0.0430327868852459,0.0562770562770562,0.0338983050847458,0.1455399061032865,0.1844660194174756,0.1902439024390245,0.2808398950131232,0.1192660550458715,0.0655021834061135,0.1141552511415524,0.181598062953995,0.1090909090909089,0.2079207920792078,0.4269005847953215,0.4104046242774566,2.782945736434108,2.388888888888889,3.0,4.083333333333333,0.3224932249322494,0.3224932249322494,0.4567164179104477,0.4610778443113772,0.3982808022922635,0.3480662983425413,0.3153638814016173,0.3189189189189187,0.2875989445910289,0.2169576059850375,0.1759036144578312,0.2230576441102756,0.2199999999999999,0.1244239631336405,0.1015801354401806,0.0868596881959911,0.0427350427350428,0.0608695652173914,0.1192660550458715,0.2261306532663316,0.4144927536231884,0.248081841432225,0.2642487046632125,0.3118279569892472,0.3083109919571045,0.3189189189189187,0.4144927536231884,0.4395280235988199,0.5345911949685533,0.4654654654654653
FSHW-L^L99,0.0714146684498358,-0.0714146684498358,8.0,0.6766213468228492,0.2885114992271034,1.0,1.4040801984731195,1.0015060240963856,9.2533366508131e-09,0.378720400652068,0.2217339697697091,0.317944837122219,-0.0070359328642465,-1.1749999999999998,6.0,1.083456669186622,0.2313482714650714,0.0740740740740739,0.0485436893203883,-0.0999999999999998,-0.0526315789473682,-0.0357142857142857,-0.0357142857142857,-0.0442477876106193,-0.1692307692307691,-0.0924369747899158,-0.0442477876106193,0.0485436893203883,0.2705882352941178,0.3012048192771086,0.2272727272727273,0.2705882352941178,0.2413793103448276,0.1368421052631581,0.1250000000000002,0.148936170212766,0.3333333333333332,0.4025974025974026,0.5000000000000002,1.0377358490566038,0.8000000000000003,0.8305084745762714,0.8620689655172415,0.7704918032786887,0.9285714285714286,1.1176470588235294,0.4794520547945207,0.5211267605633805,0.588235294117647,0.5211267605633805,0.3170731707317074,0.1999999999999999,0.1250000000000002,0.1020408163265307,0.588235294117647,0.4025974025974026,0.08,-0.7804878048780488,-0.7773195876288659,-0.7946768060836502,-0.7902912621359224,-0.7954545454545454,-0.784,-0.7981308411214953,-0.7594654788418709,-0.7652173913043478
FSIB-L^B99,0.0777806948455412,-0.0777806948455412,8.0,-0.0106544106126286,0.3138592463035602,1.0,1.9027138410276645,0.0337913749891971,8.283136996197434e-10,0.0032206960185233,0.0606728100356055,0.0753405121855522,0.1095558312330784,-0.7680608365019014,7.0,1.6330395896356702,0.0428301152602411,0.0347222222222223,0.0359712230215827,0.0472727272727271,0.0909090909090908,0.0827067669172931,0.1338582677165354,0.1383399209486167,0.1119691119691119,0.1474103585657371,0.1294117647058823,0.2857142857142856,0.476923076923077,0.3846153846153846,0.3584905660377357,0.2360515021459226,0.225531914893617,0.2521739130434783,0.28,0.2914798206278026,0.3211009174311925,0.3211009174311925,0.4187192118226601,0.4328358208955225,0.4845360824742268,0.5401069518716577,0.5567567567567566,0.5078534031413613,0.5824175824175823,0.5483870967741935,0.4845360824742268,0.4922279792746113,0.6179775280898876,0.5319148936170213,0.5652173913043477,0.6457142857142857,0.6271186440677965,0.5567567567567566,0.8227848101265822,0.9726027397260272,0.7454545454545456,0.846153846153846,1.0,1.2325581395348837,1.1654135338345863,0.9459459459459458,1.2677165354330708,1.1333333333333333,0.9726027397260272,1.0869565217391304
FSIF-L^I98,0.0940438871473353,-0.0940438871473353,8.0,0.0492505353319058,0.1100687443225701,1.0,2.400428265524625,0.0886644219977554,5.847638925398851e-09,0.039971448965025,0.0542880035197694,0.0253445998794701,0.0225453086952806,-0.5443548387096773,8.0,1.8372591006423984,0.0568065506653019,0.0063559322033899,-0.0888030888030888,-0.1646017699115045,-0.2236842105263158,-0.1541218637992831,-0.1719298245614036,-0.100952380952381,-0.2,-0.2659409020217729,-0.2312703583061889,-0.2185430463576159,-0.2249589490968802,-0.1480144404332131,-0.1402550091074682,-0.1690140845070422,-0.1646017699115045,-0.1210428305400372,-0.1177570093457943,0.0107066381156315,0.0976744186046512,0.028322440087146,0.0727272727272725,0.1264916467780428,0.1428571428571428,0.2519893899204244,0.1889168765743072,0.207161125319693,0.2486772486772486,0.2931506849315068,0.2356020942408376,0.1829573934837092,0.2861035422343323,0.2227979274611398,0.1132075471698113,0.2040816326530612,-0.3838120104438642,-0.3862158647594279,-0.3560709413369713,-0.2507936507936508,-0.2519809825673533,-0.2133333333333333,-0.2146422628951747,-0.1848013816925734,-0.1945392491467578,-0.1862068965517241,-0.1777003484320558,-0.1601423487544484,-0.1043643263757115,-0.0852713178294574
FSIG-L^E18,0.0702420552731228,-0.0702420552731228,6.0,0.1278281676033608,-0.2708578982683313,1.0,2.2090547116944403,-0.0877795508684289,9.170807001055318e-09,0.0521729453007623,0.1066870726460677,0.1474234385440472,0.1259480875474669,-2.596172433790837,5.0,1.428904291402448,0.1478264343225417,0.0,0.131578947368421,0.0886075949367088,0.0552147239263804,0.048780487804878,-0.0337078651685394,0.162162162162162,0.1543624161073824,0.0749999999999999,0.0683229813664596,0.162162162162162,0.186206896551724,0.2112676056338027,0.3129770992366412,0.2374100719424461,0.1025641025641024,0.0955414012738853,0.162162162162162,0.1944444444444444,0.1466666666666667,0.131578947368421,0.2647058823529411,0.34375,0.303030303030303,0.2554744525547443,0.2463768115942028,0.2374100719424461,0.2740740740740739,0.2027972027972029,0.2932330827067668,0.3543307086614173,0.303030303030303,0.2027972027972029,0.2554744525547443,0.2463768115942028,0.2198581560283687,0.2463768115942028,0.5495495495495495,0.4576271186440679,0.5495495495495495,0.72,1.072289156626506,1.15,1.2933333333333334,1.2051282051282048,1.0235294117647058,1.646153846153846,0.9770114942528736,1.1234567901234565
FSIH-L^F00,0.1907308558444496,-0.1907308558444496,2.0,-0.0847666959805494,-0.2396733676399126,1.0,1.4436955861057976,-0.0895291637385805,7.933889750215405e-09,-0.0674628834514509,-0.0742585622397488,-0.0367258598148651,0.0513030162278246,-8.901985502678853,5.0,1.059781539946726,0.0046319693596689,-0.0714285714285715,0.0275229357798165,0.0566037735849056,0.1313131313131315,0.1370558375634518,0.2444444444444444,0.3413173652694612,0.4177215189873418,0.4177215189873418,0.2947976878612719,0.5342465753424659,0.5342465753424659,0.6231884057971018,0.5664335664335667,0.4933333333333334,0.4177215189873418,0.4451612903225808,0.4451612903225808,0.4640522875816995,0.7099236641221376,0.6842105263157896,0.898305084745763,1.0550458715596331,1.0180180180180178,1.0550458715596331,1.1747572815533984,1.074074074074074,0.931034482758621,0.898305084745763,0.7777777777777779,0.7777777777777779,0.821138211382114,0.7920000000000003,0.6842105263157896,0.8666666666666669,0.2947976878612719,0.3575757575757579,1.074074074074074,0.7777777777777779,0.3658536585365854,0.3493975903614459,0.3413173652694612,0.4358974358974359,0.3742331288343561,0.2947976878612719,0.3176470588235296,0.5135135135135136,0.6231884057971018,0.5342465753424659
FSIV-L^H15,0.0492535633380703,-0.0492535633380703,8.0,-0.0873683856426816,-1.4731103859584742,1.0,1.1083306102227328,-0.3367187234187336,9.473637092044582e-09,-0.022962290173916,-0.2376418029742643,-0.1782699093283026,-0.1022024703968496,-0.351491113565619,3.0,0.8050639316095165,-0.007551786375067,-0.1153846153846154,0.4444444444444446,0.4054054054054055,0.625,0.5294117647058822,0.4857142857142857,0.7333333333333334,0.2093023255813955,0.1304347826086955,0.0833333333333334,0.2380952380952381,0.1063829787234043,0.3,0.2380952380952381,0.0612244897959184,0.1818181818181818,0.1818181818181818,-0.1999999999999999,-0.2352941176470588,-0.0714285714285715,-0.2121212121212121,-0.2676056338028169,-0.6867469879518072,-0.6285714285714286,-0.6578947368421053,-0.6790123456790124,-0.6687898089171975,-0.7028571428571428,-0.7078651685393258,-0.7291666666666666,-0.711111111111111,-0.6770186335403727,-0.699421965317919,-0.7204301075268817,-0.6941176470588235,-0.7291666666666666,-0.7346938775510203,-0.6770186335403727,-0.651006711409396,-0.6388888888888888,-0.6486486486486487,-0.6486486486486487,-0.6601307189542484,-0.6666666666666667,-0.6623376623376623,-0.6363636363636364,-0.6090225563909775,-0.6148148148148148,-0.6438356164383561
FSIW-L^J01,0.1932843974803657,-0.1932843974803657,8.0,-0.0327100242072067,-0.5663329255349667,1.0,1.199061241716,-0.1350249174764549,1.2586264114692288e-07,-0.0800886347308498,0.0571138083959601,0.0910442401860247,0.7433404204516684,-6.507505431562315,4.0,0.6072271840673443,0.1370078104694233,0.0,0.0816326530612245,0.1157894736842106,0.06,0.0927835051546392,0.2470588235294117,0.2045454545454545,0.1910112359550562,0.3249999999999999,0.358974358974359,0.452054794520548,0.65625,0.65625,0.827586206896552,0.827586206896552,0.7666666666666668,0.606060606060606,0.5362318840579712,0.606060606060606,0.7666666666666668,0.5588235294117647,0.606060606060606,0.65625,0.962962962962963,0.8596491228070178,0.8928571428571428,0.827586206896552,0.7666666666666668,0.65625,0.5588235294117647,0.5142857142857145,0.7096774193548387,0.5362318840579712,0.3249999999999999,0.4324324324324324,0.308641975308642,0.3249999999999999,0.7096774193548387,0.737704918032787,0.5142857142857145,0.4722222222222223,0.4133333333333333,0.5362318840579712,0.5588235294117647,0.606060606060606,0.65625,0.5588235294117647,0.4929577464788734,0.4324324324324324
FSIY-L,0.1624950337703615,-0.1624950337703615,8.0,-0.1100765880762876,-1.2711530455871127,1.0,1.6791147994467497,-0.2671975834134284,3.6398982138755993e-07,-0.0294338489262652,-0.0749616820960872,-0.1243831704814172,0.0017564161809459,-30.52238805970149,4.0,1.0824343015214384,0.0442250993462376,5.105263157894736,-0.8389830508474576,-0.8264840182648402,-0.831858407079646,-0.8467741935483871,-0.8515625,-0.8544061302681992,-0.4722222222222222,-0.8741721854304636,-0.8782051282051282,-0.8782051282051282,-0.8789808917197452,-0.8716216216216216,-0.8758169934640523,-0.8758169934640523,-0.870307167235495,-0.8657243816254416,-0.8657243816254416,-0.8566037735849057,-0.8423236514522822,-0.8455284552845528,-0.8382978723404255,-0.812807881773399,-0.8232558139534883,-0.8240740740740741,-0.8340611353711791,-0.8429752066115702,-0.8448979591836735,-0.8389830508474576,-0.8538461538461538,-0.8544061302681992,-0.8416666666666667,-0.8473895582329317,-0.8637992831541219,-0.8560606060606061,-0.8538461538461538,-0.8509803921568627,-0.8410041841004184,-0.8164251207729468,-0.8155339805825242,-0.8061224489795918,-0.8354978354978355,-0.8256880733944955,-0.8256880733944955,-0.8118811881188119,-0.8215962441314554,-0.8051282051282052,-0.8173076923076923,-0.8137254901960784
FSJF-L^A99,0.0689737794861485,-0.0689737794861485,8.0,0.5508219986947469,1.2211314250578795,1.0,0.976501557241898,-0.0965428905102156,2.7888561280596924e-08,0.5830959361047517,-0.2666662419768326,-0.3126047207684255,-0.3735901454071176,-1.3997033130047798,6.0,0.6832627833649925,0.5068078921429404,0.1267605633802817,0.0839694656488547,-0.0138888888888889,-0.0897435897435898,-0.1839080459770115,-0.5823529411764705,-0.5841874084919474,-0.6253298153034301,-0.6454431960049938,-0.6321243523316062,-0.6082758620689656,-0.5901875901875901,-0.5670731707317074,-0.5792592592592594,-0.5657492354740061,-0.5569422776911077,-0.5321252059308073,-0.5754857997010464,-0.566412213740458,-0.5470494417862839,-0.5448717948717949,-0.521885521885522,-0.4873646209386282,-0.4788990825688074,-0.4769797421731123,-0.4691588785046728,-0.4769797421731123,-0.4671669793621014,-0.5492063492063493,-0.5520504731861199,-0.5153583617747441,-0.4836363636363636,-0.4892086330935251,-0.4882882882882883,-0.4817518248175183,-0.4836363636363636,-0.51618398637138,-0.4973451327433629,-0.4711359404096834,-0.4474708171206225,-0.3957446808510638,-0.3826086956521739,-0.3395348837209302,-0.3073170731707316,-0.3090024330900244,-0.3156626506024097,-0.3270142180094787,-0.337995337995338,-0.3317647058823529
FSJK-L,0.0944502344971339,-0.0944502344971339,8.0,0.0298823218299616,0.1510101928435594,1.0,1.557867834976269,-0.0060813378943368,1.104610967327488e-07,0.0089911410815813,0.0842149950642674,0.1491145387088484,0.0954859795448959,-1.070901033973412,7.0,1.1248630887185105,0.0586223165841,6.833333333333334,-0.8620689655172413,-0.6551724137931034,-0.8728813559322034,-0.6703296703296704,-0.6407185628742516,-0.8561151079136691,-0.8571428571428572,-0.6491228070175439,-0.653179190751445,-0.8536585365853658,-0.6273291925465838,-0.8492462311557789,-0.84375,-0.849624060150376,-0.8465473145780051,-0.849624060150376,-0.8408488063660478,-0.839142091152815,-0.8230088495575221,-0.8295454545454546,-0.8148148148148149,-0.8181818181818181,-0.8045602605863192,-0.8076923076923077,-0.8119122257053292,-0.8148148148148149,-0.8125,-0.8125,-0.8305084745762712,-0.830028328611898,-0.8250728862973761,-0.8214285714285714,-0.8382749326145553,-0.8421052631578947,-0.8473282442748091,-0.849624060150376,-0.8356164383561644,-0.8187311178247734,-0.8136645962732919,-0.8170731707317074,-0.8214285714285714,-0.7993311036789298,-0.795221843003413,-0.7785977859778598,-0.7887323943661972,-0.817629179331307,-0.8136645962732919,-0.8192771084337349
FSJP-L^G19,0.0324812395028655,-0.0324812395028655,28.0,0.9282270680580464,0.1506147347172619,1.0,1.88430605456258,0.3172506170863415,2.3557292867105442e-08,0.1990416876839371,0.736153378727324,0.7159756150373008,-0.3330398472666243,-0.8535068132912504,4.0,1.717156782627344,0.0914502718820336,0.0312499999999997,0.0738255033557047,0.0596026490066226,-0.0243902439024389,-0.0153846153846153,0.0596026490066226,0.0491803278688525,0.0738255033557047,-0.3881453154875717,-0.4265232974910394,-0.3904761904761904,-0.2694063926940638,-0.2344497607655501,-0.1959798994974874,-0.1794871794871794,-0.1466666666666666,-0.1466666666666666,-0.111111111111111,-0.072463768115942,-0.0588235294117646,0.1072664359861592,0.142857142857143,0.28,0.2307692307692308,0.28,0.142857142857143,0.1034482758620689,0.0921501706484642,0.1034482758620689,0.0491803278688525,0.015873015873016,0.0847457627118644,-0.0153846153846153,-0.0857142857142856,-0.372549019607843,-0.3535353535353535,-0.3904761904761904,-0.2888888888888888,-0.2289156626506024,-0.254079254079254,-0.189873417721519,-0.2643678160919539,-0.1688311688311687,-0.1351351351351351,-0.404096834264432,-0.372549019607843,-0.2967032967032966,-0.1999999999999999,-0.2470588235294117
FSJQ-L^A06,0.0773410674400773,-0.0773410674400773,9.0,-0.0084318151639888,-0.2140529672402288,1.0,1.3654637926858804,0.0929270646628982,2.7971676306269656e-07,0.0683176205019253,-0.1700685429693297,-0.2133206238067743,0.0297686128028954,-1.1262135922330097,5.0,1.0772584160813756,0.0752089136490251,-0.0718232044198895,-0.0572916666666666,0.0492753623188406,0.0,-0.0523560209424083,0.0055555555555555,0.093655589123867,0.1036585365853659,0.1104294478527607,0.0838323353293413,0.1677419354838709,0.1347962382445142,0.1602564102564103,0.1986754966887418,0.1383647798742138,0.2974910394265233,0.1383647798742138,0.1138461538461539,0.0805970149253731,0.1602564102564103,0.1602564102564103,0.3507462686567164,0.2836879432624115,0.2701754385964912,0.1791530944625408,0.2271186440677965,0.2271186440677965,0.214765100671141,0.1986754966887418,0.1312499999999998,0.087087087087087,0.214765100671141,0.2974910394265233,0.0969696969696971,0.0969696969696971,0.0615835777126099,0.0083565459610028,0.0254957507082154,0.2791519434628975,0.3457249070631971,0.3457249070631971,0.5603448275862071,0.5739130434782611,0.6233183856502242,0.5877192982456143,0.5603448275862071,0.7487922705314012,0.6915887850467288,0.7832512315270939
FSJV-L^B01,0.1802166683822556,-0.1802166683822556,9.0,0.0405733857450885,-0.2824818920663675,1.0,0.9776160395495744,0.0721489808389248,1.0491598145859616e-08,0.1701252995314663,0.0046344052845108,0.0707226706252297,-0.0658532159543594,-2.05195177956372,6.0,0.7685922670816931,-0.0094329824913245,0.0140845070422535,0.0757575757575756,0.0364963503649633,-0.0069930069930069,0.0441176470588233,0.1451612903225805,0.1932773109243697,0.0597014925373133,-0.0405405405405405,-0.1125,-0.0779220779220779,0.0070921985815601,0.0518518518518518,0.0364963503649633,0.0364963503649633,0.1544715447154472,-0.0138888888888889,-0.0533333333333333,-0.0779220779220779,-0.2154696132596686,-0.2240437158469945,-0.1744186046511627,-0.1180124223602485,-0.0533333333333333,-0.0273972602739726,0.0142857142857142,-0.0273972602739726,-0.0469798657718121,-0.0273972602739726,-0.1234567901234569,-0.1069182389937107,0.0142857142857142,-0.0469798657718121,-0.1234567901234569,-0.0469798657718121,-0.1069182389937107,-0.1647058823529411,-0.1497005988023951,-0.0897435897435898,-0.1288343558282209,0.0364963503649633,0.0441176470588233,0.1639344262295081,0.1833333333333333,0.1833333333333333,0.2241379310344828,0.3786407766990289,0.543478260869565,0.4791666666666667
FSKF-L^C02,0.0257966478829924,-0.0257966478829924,8.0,0.0220389201843587,0.7471576167947925,1.0,0.8547115220967835,0.0814436377759853,2.2343456053457883e-10,0.0105530763040456,0.0997874523437448,0.0905290929453995,-0.0321304870722931,-0.2954828014919188,7.0,0.4894196403245022,-0.1244034707158351,0.0161290322580645,-0.088235294117647,0.0333333333333334,0.0333333333333334,0.0333333333333334,0.0,0.0508474576271187,-0.03125,0.0,-0.1014492753623187,0.0508474576271187,0.0333333333333334,0.0508474576271187,0.1272727272727272,0.1071428571428569,0.087719298245614,0.0508474576271187,0.1923076923076923,0.1923076923076923,0.1923076923076923,0.2653061224489796,0.4418604651162792,0.8235294117647058,0.5499999999999998,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.5121951219512195,0.4761904761904763,0.631578947368421,0.7222222222222223,0.631578947368421,0.4761904761904763,0.4418604651162792,0.4418604651162792,0.3478260869565217,0.2916666666666667,0.631578947368421,0.631578947368421,0.6756756756756757,0.5499999999999998,0.631578947368421,0.631578947368421,0.5499999999999998,0.5897435897435896,0.5499999999999998,0.5121951219512195,0.4761904761904763,0.5121951219512195
FSKO-L^D00,0.0221847405496577,-0.0221847405496577,8.0,0.0690150675370531,0.0223707394974895,1.0,1.0991969768540388,-0.1564294225977683,9.730690638738356e-07,-0.0307919694543662,-0.2620280004973805,0.0741673930722817,-0.2856929807118709,-15.527777777777777,5.0,0.964761454888994,0.073074444086368,-0.0097087378640776,0.0510204081632652,0.1444444444444443,0.1444444444444443,0.10752688172043,0.03,0.03,-0.0964912280701753,-0.1416666666666666,-0.2196969696969697,-0.0636363636363637,-0.1416666666666666,-0.134453781512605,0.0,0.0842105263157895,0.211764705882353,0.095744680851064,0.0098039215686274,-0.1043478260869564,-0.0803571428571429,-0.134453781512605,-0.1196581196581195,-0.1271186440677965,-0.0283018867924528,-0.0964912280701753,-0.1416666666666666,-0.1487603305785123,-0.1693548387096773,-0.1693548387096773,-0.3522012578616352,-0.304054054054054,-0.3087248322147651,-0.2746478873239436,-0.3832335329341316,-0.4046242774566474,-0.4744897959183674,-0.4771573604060913,-0.4011627906976743,-0.289655172413793,-0.253623188405797,-0.2945205479452054,-0.326797385620915,-0.2797202797202797,-0.2481751824817518,-0.2137404580152672,-0.237037037037037,-0.1693548387096773,-0.0636363636363637,-0.0964912280701753
FSKX-L^D98,0.3891189360737495,-0.3891189360737495,8.0,-0.1096446120443378,-4.808170920074051,1.0,1.4582499545206475,-0.7842028456767604,5.246602203140026e-07,-0.1166723802993944,-0.0260456951474154,0.0688161271473603,0.0914313071443328,-1.6060379241516969,3.0,1.0078224486083318,-0.0647860387281855,-0.0240963855421685,-0.0459770114942529,-0.1075268817204302,0.2868217054263564,0.2481203007518795,0.2028985507246377,0.2868217054263564,0.1369863013698629,0.0641025641025641,-0.0514285714285714,-0.0348837209302326,0.0246913580246912,-0.0059880239520958,0.0246913580246912,0.2868217054263564,0.1608391608391608,-0.0726256983240224,-0.1170212765957446,-0.0459770114942529,-0.0235294117647059,-0.0459770114942529,0.0993377483443707,0.0779220779220779,0.0184049079754602,0.0993377483443707,0.0246913580246912,0.0374999999999998,-0.2314814814814816,-0.2522522522522523,-0.3140495867768595,-0.3490196078431372,-0.2589285714285715,-0.2654867256637168,-0.3224489795918368,-0.2622222222222222,-0.3140495867768595,-0.3333333333333333,-0.1862745098039215,-0.1027027027027027,-0.0828729281767957,-0.1170212765957446,-0.2019230769230769,-0.1941747572815534,-0.092896174863388,-0.0568181818181818,-0.0726256983240224,-0.1075268817204302,-0.1263157894736841,-0.1170212765957446
FSLO-L^E10,0.1251169822187027,-0.1251169822187027,8.0,-0.0055994256999281,-0.1099653619934439,1.0,2.34994640943194,-0.038427691405104,1.2376209346768674e-07,-0.1005025125628141,0.1794771748346704,0.4089962739021703,0.0174710990488669,-3.81140350877193,5.0,1.4849946409431942,-0.0672557682866961,-0.0744680851063829,-0.0157068062827224,0.0386740331491712,-0.0105263157894737,-0.0851581508515816,0.010752688172043,0.1091445427728612,0.0712250712250712,-0.1047619047619048,-0.1681415929203539,-0.0851581508515816,-0.0693069306930693,-0.0309278350515463,-0.0576441102756892,0.0053475935828875,-0.1047619047619048,-0.1132075471698114,-0.2150313152400835,-0.253968253968254,-0.2199170124481329,-0.2741312741312741,-0.2166666666666666,-0.2434607645875252,-0.1607142857142858,-0.1644444444444445,-0.1415525114155251,-0.2133891213389122,-0.1454545454545456,-0.2033898305084746,-0.2783109404990403,-0.253968253968254,-0.2295081967213115,-0.2824427480916031,-0.3368606701940035,-0.2932330827067669,-0.2932330827067669,-0.3212996389891697,-0.2231404958677686,-0.2569169960474308,-0.2357723577235773,-0.2985074626865672,-0.3126142595978062,-0.3126142595978062,-0.2741312741312741,-0.2905660377358491,-0.2598425196850394,-0.171806167400881,-0.1296296296296297,-0.1550561797752809
FSLQ-L^G04,0.0087659446973557,0.0087659446973557,8.0,0.1638589383715318,0.1067303855154049,1.0,1.4526534859521332,0.5390877038783073,2.1602155876678617e-07,0.0018741781007101,0.1146426922811208,0.1129375501161541,1.0810115027489082,0.1175438596491228,6.0,1.3336801942421088,0.2168566298374678,0.0721649484536082,0.0392857142857143,0.085820895522388,0.028268551236749,0.0777777777777777,0.0777777777777777,0.1322957198443581,0.0581818181818183,-0.9906129032258064,-0.7630293159609121,-0.7502145922746781,-0.6881028938906752,-0.6635838150289017,-0.6711864406779661,-0.6887700534759358,-0.7069486404833837,-0.7330275229357799,-0.7354545454545454,-0.7113095238095237,-0.6968749999999999,-0.7110228401191658,-0.680921052631579,-0.6854054054054054,-0.6833514689880305,-0.683695652173913,-0.7098703888334994,-0.6917372881355932,-0.6917372881355932,-0.692063492063492,-0.7246925260170294,-0.6696935300794551,-0.6325757575757576,-0.6651323360184119,-0.6624129930394431,-0.6588511137162953,-0.6981327800829875,-0.7147058823529411,-0.663972286374134,-0.6556213017751479,-0.6438188494492043,-0.6067567567567568,-0.612,-0.5584218512898331,-0.6968749999999999,-0.5190082644628099,-0.4849557522123894,-0.5141903171953255,-0.5314009661835748,-0.553680981595092
