firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSQG-L^E11,10.0,-0.055097892371884,3.2975313367141896e-07,0.0721483142506837,0.2530007661530603,-0.0121483163277018,1.0,-0.2497959183673469,9.93924026408956e-08,-0.1490731063314682,3.20360746970394e-07,7.266051095588939e-07,0.0710507757404794,0.9681619363046936,0.1056833345195105,-0.0525064063098933,-0.0272881715863239,0.8220055705686662,0.0294117647058822,-0.1604938271604938,-0.2486187845303866,-0.2228571428571427,-0.2916666666666666,-0.3703703703703703,-0.3703703703703703,-0.3873873873873874,-0.4035087719298245,-0.5142857142857142,-0.4981549815498154,-0.4828897338403041,-0.4809160305343511,-0.4035087719298245,-0.442622950819672,-0.3789954337899542,-0.3928571428571429,-0.313131313131313,-0.287958115183246,-0.3523809523809523,-0.3398058252427184,-0.3674418604651162,-0.3615023474178402,-0.3333333333333332,-0.313131313131313,-0.3096446700507613,-0.3096446700507613,-0.3267326732673267,-0.287958115183246,-0.2688172043010752,-0.2727272727272727,-0.2486187845303866,-0.2486187845303866,-0.2989690721649484,-0.3025641025641025,-0.2046783625730993,-0.231638418079096,-0.2444444444444444,-0.2568306010928961,-0.3025641025641025,-0.2688172043010752,-0.2527472527472527,-0.2953367875647668,-0.2916666666666666,-0.2608695652173912,-0.3333333333333332,-0.3333333333333332,-0.3615023474178402,-0.3365853658536584
FSQI-L^J16,10.0,-0.1173139939064263,2.657387015338534e-07,0.0581422809644549,0.2525880489120136,0.0295039913292566,1.0,-0.1924879641236195,7.733405905580307e-08,-0.0701113277572711,1.6365229593051414e-06,4.848485007666059e-07,-0.0170777786385265,4.097047622801442,0.1191917905050985,-0.3135503500460262,-0.1716914438309391,0.6245279166222881,-0.0139581256231304,-0.1316017316017317,0.2352216748768474,0.1786133960047002,-0.1492790500424088,-0.1550126368997473,-0.3994011976047904,-0.50173869846001,-0.4458563535911602,-0.4188876013904983,-0.3850398528510116,-0.3241239892183288,-0.3082758620689655,-0.3754669987546699,-0.4421579532814238,-0.4566630552546046,-0.4874808380173735,-0.4633493846976994,-0.4113849765258216,-0.4455500276395799,-0.4670563230605739,-0.4578378378378378,-0.4008363201911589,-0.3250336473755048,-0.3272971160295104,-0.373125,-0.3921212121212122,-0.3921212121212122,-0.4307604994324632,-0.4613319011815253,-0.4887869520897044,-0.4840534979423869,-0.5166265060240964,-0.5591208791208792,-0.5937626569461321,-0.5731914893617022,-0.5440909090909092,-0.5166265060240964,-0.4921518987341772,-0.4887869520897044,-0.4542981501632209,-0.4390380313199105,-0.4349295774647888,-0.4120750293083235,-0.4185507246376811,-0.3227548953409859,-0.273714699493121,-0.3541532517707663,-0.3396971691902567
FSQK-L^F00,11.0,0.325289256198347,4.71894893674658e-07,0.1032482108754047,0.0654664484451718,-0.0571207477007913,1.0,-0.2559794988610477,2.0587836922660164e-08,0.052032982655671,1.5009211439901724e-07,9.76116303219107e-07,1.1296296296296295,0.6412011627838441,-0.102925669005731,-0.0227570360883135,0.1003772922698954,0.9582070322390326,0.0267857142857144,0.1052631578947367,0.2923076923076921,0.3770491803278688,0.1275167785234898,-0.0372492836676219,-0.2415349887133182,-0.1764705882352941,-0.1515151515151515,-0.1428571428571429,0.0120481927710842,-0.1227154046997389,-0.1181102362204724,-0.1016042780748663,-0.2149532710280374,-0.2131147540983605,-0.1884057971014492,-0.2037914691943128,-0.1884057971014492,-0.2275862068965517,-0.1804878048780487,-0.1683168316831683,-0.1764705882352941,-0.0718232044198895,-0.0918918918918919,-0.1884057971014492,-0.1844660194174757,-0.1515151515151515,-0.0454545454545455,-0.1016042780748663,-0.2094117647058824,-0.2533333333333334,-0.1450381679389313,-0.1884057971014492,-0.1295336787564767,-0.1295336787564767,-0.1295336787564767,-0.04,0.0499999999999998,-0.0427350427350426,-0.064066852367688,0.0769230769230768,0.0338461538461538,0.0,0.1016393442622951,0.0873786407766989,0.0181818181818183,-0.0561797752808989,-0.0372492836676219
FSQS-L^A09,10.0,-0.0095475640422791,4.664234700530697e-06,1.020510911196231,0.0534723643531933,-0.0201748607365687,1.0,-0.0303735147603264,8.531454403857323e-09,-0.0419837919452744,8.255205496062913e-09,4.344794670064956e-06,0.0078511949821563,0.0248386612798388,0.2581577653849669,0.096404794673892,0.279896081742067,4.138616602632412,0.0588235294117645,0.0,-0.0555555555555554,-0.0285714285714284,-0.4516129032258064,-0.3818181818181818,-0.46875,-0.46875,-0.5342465753424657,-0.5526315789473684,-0.5526315789473684,-0.6136363636363635,-0.6,-0.5952380952380951,-0.6304347826086956,-0.711864406779661,-0.7384615384615385,-0.7481481481481482,-0.7462686567164178,-0.7043478260869565,-0.6964285714285714,-0.7301587301587301,-0.7384615384615385,-0.7718120805369127,-0.7763157894736842,-0.7763157894736842,-0.721311475409836,-0.7017543859649122,-0.7166666666666666,-0.7068965517241379,-0.6991150442477876,-0.6964285714285714,-0.6633663366336633,-0.6851851851851851,-0.6822429906542056,-0.7166666666666666,-0.7166666666666666,-0.7301587301587301,-0.8282828282828283,-0.8219895287958114,-0.8181818181818181,-0.8152173913043478,-0.8201058201058201,-0.8210526315789474,-0.8100558659217877,-0.7988165680473372,-0.8201058201058201,-0.8191489361702128,-0.807909604519774
FSQT-L^B04,10.0,0.2448505626365117,3.153258808706073e-06,0.6899170446427234,0.0727539351222223,-0.1493975784062607,1.0,0.0125304692260815,1.093983715590208e-07,-0.0001313725973183,5.572800653871071e-10,2.177292490695799e-06,0.8674760080029841,0.029288590448012,-0.3686868132073537,-0.1806254530289181,-0.1352804055583216,0.1731767881033955,-0.159090909090909,-0.12,-0.2142857142857143,-0.2142857142857143,-0.2903225806451612,-0.380281690140845,-0.3972602739726028,-0.3972602739726028,-0.4761904761904761,-0.4883720930232558,-0.45,-0.4210526315789473,-0.5,-0.5,-0.5056179775280899,-0.5,-0.4942528735632183,-0.4823529411764705,-0.4567901234567901,-0.4761904761904761,-0.5111111111111111,-0.56,-0.3230769230769231,-0.4942528735632183,-0.4210526315789473,-0.4358974358974359,-0.4430379746835443,-0.45,-0.4430379746835443,-0.4698795180722891,-0.5111111111111111,-0.5510204081632653,-0.5111111111111111,-0.4823529411764705,-0.4761904761904761,-0.4698795180722891,-0.5268817204301075,-0.4210526315789473,-0.4358974358974359,-0.4942528735632183,-0.4883720930232558,-0.4883720930232558,-0.4883720930232558,-0.4210526315789473,-0.4358974358974359,-0.4883720930232558,-0.4823529411764705,-0.5217391304347827,-0.5164835164835164
FSQU-L^L06,10.0,0.0194567772264299,4.391378778098457e-06,0.9608114183737684,0.0485349631493798,-0.0227268668232947,1.0,0.0275387263339069,3.800467395897605e-07,-0.0301325573876474,2.0804651371224898e-07,1.3769951545394158e-05,0.0192377495462795,0.0472274891070404,0.7382312504406571,-0.0032595689619189,0.0528379920136907,0.432244101252601,-0.0727272727272727,0.0,-0.0677966101694914,-0.0265486725663715,-0.1538461538461538,-0.7222222222222222,-0.1269841269841268,-0.6944444444444444,-0.6994535519125683,-0.6496815286624203,-0.6583850931677018,-0.0756302521008401,-0.0677966101694914,-0.7035040431266846,-0.1269841269841268,-0.1199999999999998,-0.7058823529411764,-0.7058823529411764,-0.140625,-0.1338582677165354,-0.1199999999999998,-0.0833333333333332,-0.6232876712328766,0.0,-0.5940959409594095,-0.5801526717557252,0.0476190476190476,0.0679611650485436,-0.5849056603773584,-0.0350877192982455,-0.6283783783783783,-0.6540880503144654,-0.6271186440677966,-0.5864661654135338,-0.5686274509803921,0.0377358490566037,-0.5686274509803921,-0.5111111111111111,-0.4954128440366973,-0.5045045045045045,-0.5089285714285714,-0.468599033816425,-0.4736842105263157,-0.4554455445544554,-0.4416243654822335,-0.4086021505376344,-0.4581280788177339,-0.506726457399103,-0.5319148936170213
FSRC-L^I04,1.0,1.0009347138337648,-7.052559391678522e-08,-0.0154306424808521,0.1826175048263471,-0.1134165031384855,1.0,-1.6383033975330012,6.253957941712214e-08,-0.0872538583442567,6.811094441963615e-09,8.238171711978804e-07,3.656656304906068,0.242151155750053,1.0795700765323897,0.4847231781524947,2.6653678347007657,0.4866794915846881,0.0888888888888888,0.9354838709677418,0.9148936170212768,0.9565217391304348,0.0112359550561798,0.8556701030927836,-0.1262135922330097,0.9148936170212768,0.2162162162162162,0.267605633802817,1.0,0.125,0.1464968152866241,0.2857142857142858,1.0454545454545454,0.3043478260869567,1.278481012658228,0.5254237288135595,0.3636363636363635,0.2587412587412587,1.0930232558139537,1.0454545454545454,1.168674698795181,0.3432835820895521,0.5,0.40625,0.5,1.168674698795181,0.5929203539823011,0.607142857142857,0.5,0.0843373493975905,1.0454545454545454,0.1464968152866241,0.3432835820895521,0.2857142857142858,0.1999999999999999,0.267605633802817,0.4173228346456692,0.4399999999999999,0.5254237288135595,0.8181818181818183,0.7647058823529411,0.9565217391304348,1.5,2.9130434782608696,3.090909090909091,2.9130434782608696,3.090909090909091
FSRD-L^L07,10.0,-0.4065433091981764,6.155093948062787e-07,0.1346703357942358,0.2127811495894323,-0.0380314531479744,1.0,-0.2698807157057653,1.659235672861037e-07,-0.4020531807472217,3.860181911261524e-08,1.238979768851032e-06,-0.4570326845391113,0.2763676967069352,0.2784668336859145,0.0177332176621961,-0.1477957925767117,0.8900678655020348,-0.0999999999999999,0.1363636363636364,0.1764705882352941,0.1363636363636364,-0.1735537190082644,-0.1228070175438595,-0.1935483870967741,-0.1935483870967741,-0.2063492063492064,-0.2063492063492064,-0.0909090909090909,0.0101010101010101,0.075268817204301,0.0,-0.0740740740740741,-0.6453900709219857,-0.6621621621621622,-0.6527777777777778,-0.5798319327731092,-0.6124031007751938,-0.6453900709219857,-0.6855345911949686,-0.6753246753246753,-0.6503496503496503,-0.6774193548387097,-0.6865203761755485,-0.6875,-0.6875,-0.726775956284153,-0.6,-0.5951417004048583,-0.6168582375478927,-0.6047430830039525,-0.6282527881040891,-0.6336996336996337,-0.6212121212121212,-0.6153846153846154,-0.5884773662551441,-0.6226415094339622,-0.6515679442508711,-0.6323529411764706,-0.6168582375478927,-0.6282527881040891,-0.6240601503759399,-0.596774193548387,-0.6078431372549019,-0.6296296296296297,-0.6323529411764706,-0.6296296296296297
FSRE-L^C00,10.0,0.0369474674190514,7.391438250692947e-07,0.1617209224786027,0.2830562757358548,0.0486759035664736,1.0,0.1026392961876832,1.0369637439469493e-07,-0.0248004749027107,9.928734179019053e-08,5.25198382795248e-07,-0.0432706654729931,0.7068712321190459,0.1091388169693528,0.0339526168395206,-0.042523232892143,0.8030168506511248,0.146341463414634,-0.0786516853932585,0.0789473684210526,0.1388888888888888,-0.127659574468085,-0.2545454545454546,-0.4184397163120568,-0.3740458015267176,-0.3440000000000001,-0.3543307086614173,-0.2931034482758621,-0.3970588235294118,-0.3387096774193548,-0.3692307692307692,-0.3387096774193548,-0.3050847457627118,-0.267857142857143,-0.3278688524590164,-0.2931034482758621,-0.2807017543859649,-0.2545454545454546,-0.2407407407407408,-0.2115384615384615,-0.1368421052631578,-0.1458333333333333,-0.18,-0.1881188118811881,-0.2264150943396227,-0.2190476190476191,-0.267857142857143,-0.3109243697478991,-0.3492063492063493,-0.267857142857143,-0.267857142857143,-0.2869565217391304,-0.2545454545454546,-0.2336448598130842,-0.2477064220183487,-0.2190476190476191,-0.2190476190476191,-0.3109243697478991,-0.2477064220183487,-0.3223140495867769,-0.3166666666666666,-0.3109243697478991,-0.2264150943396227,-0.2477064220183487,-0.3333333333333333,-0.3278688524590164
FSRI-L,10.0,0.1081783620373763,2.9336689466084144e-07,0.0641871895835516,0.9026269289668984,0.0278860910179851,1.0,0.1033422916450131,6.356170859572257e-08,0.0304503457303791,8.138754230585243e-10,8.869424505040393e-08,0.124480704739977,0.293312439888942,0.0717807803649188,-0.295371396478447,0.1344946622277368,0.5681155929776963,-0.0333333333333333,0.0465116279069768,0.0256410256410257,-0.005524861878453,-0.217391304347826,-0.1743119266055046,-0.2622950819672131,-0.1608391608391608,-0.1240875912408759,0.0227272727272727,0.0588235294117647,0.0285714285714286,0.0434782608695651,0.0227272727272727,0.0,0.2857142857142858,0.3846153846153846,0.0526315789473683,0.0526315789473683,0.0055865921787709,0.0169491525423728,0.0,0.0650887573964498,-0.0526315789473683,0.0315186246418337,-0.2622950819672131,-0.28,-0.3194706994328922,-0.25,-0.3116634799235181,-0.3036750483558994,-0.25,-0.2577319587628865,-0.0769230769230768,-0.0816326530612244,-0.0526315789473683,-0.0721649484536082,-0.1408114558472554,-0.1283292978208232,0.0,0.0714285714285714,0.0495626822157433,0.1042944785276074,0.0746268656716417,0.2244897959183673,0.358490566037736,0.3432835820895521,0.2857142857142858,0.3090909090909091
FSRJ-L,10.0,0.0860972285324852,4.549760503809256e-07,0.0995464537180926,0.1235842771485676,0.015967010098641,1.0,0.1815661815661815,6.884681583476763e-08,0.0389850811281547,1.9290618180934054e-06,8.176226500687132e-07,0.0421768707482993,4.339463266918266,-0.0481268703507393,-0.0667878018766343,0.0373788647900323,0.3669412976171179,0.0375,0.0666666666666666,0.1707317073170733,0.263157894736842,0.0084033613445377,-0.0551181102362204,-0.1724137931034483,-0.1608391608391608,-0.1304347826086955,-0.0082644628099173,0.1267605633802817,0.0212765957446807,0.0,0.1111111111111109,-0.0551181102362204,0.0126582278481011,0.0169491525423728,0.0212765957446807,-0.0082644628099173,-0.0082644628099173,0.0389610389610388,0.0212765957446807,0.0,-0.0697674418604651,-0.0661478599221789,-0.0476190476190476,-0.0082644628099173,0.0762331838565022,0.095890410958904,0.0619469026548673,0.0714285714285714,0.0256410256410257,0.1111111111111109,0.1538461538461537,0.1538461538461537,0.2698412698412697,0.3259668508287292,0.5789473684210527,0.3793103448275861,0.411764705882353,0.3114754098360655,0.3636363636363635,0.2765957446808511,0.4035087719298245,0.4814814814814814,0.5789473684210527,0.5094339622641508,0.3333333333333332,0.3636363636363635
FSRL-L^A01,10.0,0.0060732984293193,4.23907690142827e-07,0.0927488539720191,0.1232833957553058,0.0560186234816922,1.0,0.1666666666666666,6.558382165220977e-08,-0.0797578035285489,4.9636937220703956e-08,7.784623734810184e-07,-0.06404833836858,0.4608334092665307,-0.1964335317970642,0.171006778856667,-0.1219868517165813,0.6696435351739447,0.071264367816092,0.0740740740740739,0.0929648241206029,0.0163551401869157,-0.0764331210191083,-0.2090909090909091,-0.3006430868167202,-0.1959334565619224,-0.2076502732240438,-0.1634615384615385,-0.0842105263157895,12.18181818181818,-0.0665236051502147,0.0163551401869157,-0.0136054421768708,0.0583941605839415,0.0874999999999999,-0.0246636771300449,-0.0418502202643172,-0.0022935779816515,0.0046189376443417,0.0357142857142855,15.111111111111107,0.1153846153846154,0.0532687651331718,0.0069444444444441,-0.0113636363636365,0.0163551401869157,0.0406698564593301,0.0532687651331718,0.0794044665012405,0.0046189376443417,0.0406698564593301,-0.0543478260869565,-0.0460526315789473,-0.018058690744921,-0.0705128205128204,-0.2676767676767677,-0.2737896494156929,-0.2627118644067797,-0.2273534635879218,-0.179245283018868,-0.2003676470588237,-0.1265060240963856,-0.0956340956340956,-0.0397350993377484,-0.1030927835051546,-0.1487279843444228,-0.2018348623853212
FSRQ-L^J19,13.0,0.0179784258889332,9.05655831764206e-07,0.1981529055556984,0.1883255219429058,0.1820958841274179,1.0,0.1199529596236769,1.1063139141956877e-07,0.0116808552761825,7.637644411728815e-09,7.097526801960299e-07,-0.0879837067209775,0.3652979388940666,0.2223323941073781,0.1155362776025236,0.1155362776025236,0.4340211107631699,-0.0335820895522389,0.0489236790606653,0.0151515151515151,0.0287907869481767,-0.2231884057971014,-0.2717391304347826,-0.2606896551724137,-0.2429378531073446,-0.2071005917159762,-0.2565880721220527,-0.2872340425531914,-0.2795698924731182,-0.1779141104294477,-0.1464968152866241,-0.2320916905444126,-0.2320916905444126,-0.2647462277091906,-0.2094395280235987,-0.1702786377708978,-0.2140762463343108,-0.2450704225352111,-0.2596685082872928,-0.2320916905444126,-0.1702786377708978,-0.2047477744807121,-0.1753846153846153,-0.1638065522620904,-0.1492063492063491,-0.1241830065359477,-0.2175182481751824,-0.1988041853512705,-0.2220609579100144,-0.1518987341772152,-0.1559055118110235,-0.1227495908346971,-0.1396468699839486,-0.1478537360890301,-0.1598746081504701,-0.0945945945945945,-0.1227495908346971,-0.1006711409395972,-0.0055658627087197,0.0056285178236397,0.0407766990291262,0.0656063618290259,0.138004246284501,0.0307692307692308,0.0229007633587785,-0.0055658627087197
FSRS-L,9.0,0.0754358446368479,1.0306256225750845e-06,0.2254956623594889,0.2803939815539974,-0.1101805822781982,1.0,0.0756587134123247,1.144287122271189e-07,0.0462119824873893,2.8301553399305e-09,5.82967478465042e-07,0.075042061792597,0.1116904913620904,0.2123833267930822,0.0718476752937095,0.171050484169296,0.6335539532395565,-0.0288461538461538,-0.0234741784037557,0.0,-0.0234741784037557,-0.2727272727272727,-0.3459119496855346,-0.3580246913580247,-0.3396825396825396,-0.3375796178343949,-0.3417721518987342,-0.2925170068027211,-0.2876712328767122,-0.3540372670807453,-0.4773869346733668,-0.5023923444976076,-0.4554973821989528,-0.3988439306358381,-0.409090909090909,-0.4554973821989528,-0.4468085106382978,-0.4639175257731959,-0.5,-0.5105882352941176,-0.5047619047619047,-0.5377777777777777,-0.5755102040816327,-0.5438596491228069,-0.5478260869565217,-0.5666666666666667,-0.5772357723577235,-0.5602536997885835,-0.5657620041753653,-0.5448577680525164,-0.4987951807228916,-0.5035799522673031,-0.4864197530864197,-0.5,-0.5162790697674418,-0.5367483296213809,-0.5023923444976076,-0.4975845410628019,-0.4734177215189873,-0.4316939890710383,-0.4022988505747126,-0.3540372670807453,-0.35202492211838,-0.35,-0.3791044776119403,-0.3809523809523809
FSRU-L^J00,10.0,0.004727832255902,3.236828377673448e-07,0.0708201642749561,0.2723247948163292,-0.0017130394896437,1.0,-0.2239772883602847,1.0172143974960877e-07,-0.0687591984173019,4.068055573957031e-08,7.08398539384455e-07,0.1622781679141045,0.4439686230734134,-0.1036871746169589,-0.0241446798263397,0.0035984437998705,0.5564480222089645,0.0843373493975905,-0.0348837209302326,0.3019607843137255,0.0060606060606061,-0.1720698254364089,-0.2350230414746543,-0.4028776978417265,-0.3346693386773548,-0.3252032520325203,-0.2751091703056769,-0.1822660098522167,-0.2798264642082431,-0.2505643340857787,-0.3412698412698413,-0.3464566929133859,-0.1842751842751844,-0.1822660098522167,-0.2019230769230769,-0.2314814814814816,-0.3224489795918368,-0.3851851851851853,-0.4195804195804196,-0.4466666666666666,-0.4007220216606498,-0.4216027874564461,-0.4195804195804196,-0.4185639229422067,-0.3515625,-0.3238289205702648,-0.2813852813852814,-0.3140495867768595,-0.3603082851637765,-0.3168724279835392,-0.2905982905982905,-0.2654867256637168,-0.1679197994987469,-0.2261072261072261,-0.2314814814814816,-0.2813852813852814,-0.2572706935123042,-0.2296983758700695,-0.2188235294117647,-0.2385321100917432,-0.2206572769953051,-0.2169811320754717,-0.1508951406649616,-0.1573604060913705,-0.1616161616161616,-0.2296983758700695
FSSF-L^H00,10.0,-0.1274859179216001,1.7592276959530711e-06,0.3849101030002723,-0.506291527733833,-0.6872028349664233,1.0,-0.2243169157308339,-5.016853245703704e-07,-0.0885396416122673,3.9037616144370144e-10,8.802355398961745e-07,0.1465440677080614,0.0288706555243196,-0.0697913927894617,-0.0740703719019625,-0.2097706830087971,1.4564746890033298,-0.2253521126760562,-0.0838709677419355,0.5604395604395602,-0.3073170731707316,-0.3545454545454546,-0.3545454545454546,-0.4701492537313433,-0.5017543859649123,0.6136363636363635,-0.5069444444444444,-0.563076923076923,0.0757575757575756,-0.6,-0.6243386243386244,-0.538961038961039,0.2566371681415929,-0.5670731707317074,-0.5919540229885057,-0.6033519553072626,-0.6077348066298343,-0.6141304347826088,-0.6182795698924732,0.2566371681415929,-0.634020618556701,-0.6377551020408163,-0.661904761904762,-0.6757990867579908,-0.6658823529411765,0.2347826086956521,-0.645,-0.5977337110481586,0.2347826086956521,0.2566371681415929,-0.5313531353135313,0.2566371681415929,0.2566371681415929,0.2566371681415929,-0.5798816568047338,-0.5860058309037901,1.1194029850746268,-0.6109589041095891,-0.5884057971014494,-0.4156378600823046,-0.3771929824561403,-0.4033613445378151,-0.432,-0.4740740740740741,-0.5313531353135313,-0.5344262295081967
FSSM-L^G99,2.0,-0.0157204365675377,1.6264204545454545e-07,0.0355852551731052,0.1560947333554157,0.3072024851090767,1.0,-0.1611721611721611,7.421875e-08,0.0162150342298689,2.091080837785434e-06,8.604403409090909e-07,0.0064800199385228,3.2608650041072824,0.806222813549269,0.751150349781153,0.751150349781153,0.6690027279632519,-0.0384615384615385,0.0,0.1620111731843576,-0.037037037037037,-0.02803738317757,-0.1475409836065573,-0.2324723247232472,-0.2463768115942027,-0.1811023622047244,-0.1148936170212766,0.0,1.2857142857142856,0.1005291005291006,0.0,-0.1034482758620688,0.0505050505050506,0.0833333333333334,0.0196078431372548,0.118279569892473,0.0833333333333334,0.0833333333333334,0.0246305418719212,1.5365853658536586,-0.063063063063063,-0.1679999999999999,-0.1612903225806451,-0.1906614785992216,-0.1333333333333333,-0.0877192982456139,-0.0917030567685589,-0.1369294605809129,-0.0234741784037557,-0.0414746543778801,0.1063829787234043,0.0505050505050506,0.149171270718232,0.1243243243243243,0.0558375634517767,0.0612244897959184,0.1122994652406417,0.1122994652406417,0.0947368421052632,0.1005291005291006,0.0833333333333334,0.0505050505050506,0.1685393258426966,0.1304347826086955,0.0196078431372548,0.0097087378640776
FSSO-L,3.0,-0.0032944063252602,2.696373850031212e-06,0.5899529314654675,0.0268313692428935,-0.1091751960252682,1.0,-0.1439781644489934,-2.545202099703968e-07,-0.1047756676490333,9.003641667965291e-10,5.1118978131985375e-06,0.0967221304230872,0.0064650512877775,0.1750293947249571,-0.0379922351636161,-0.0379922351636161,1.4564746890033298,-0.0789473684210526,-0.0256410256410256,-0.1162790697674418,-0.1999999999999999,-0.3770491803278688,-0.2962962962962963,-0.4411764705882353,-0.4492753623188406,-0.5449101796407185,-0.6481481481481481,-0.6695652173913043,-0.703125,-0.7266187050359711,-0.7397260273972603,-0.7625,-0.7466666666666666,-0.7342657342657343,-0.7432432432432432,-0.7466666666666666,-0.7639751552795031,-0.759493670886076,-0.7617554858934169,-0.7548387096774194,-0.7579617834394905,-0.7579617834394905,-0.7491749174917491,-0.75,-0.7508196721311475,-0.7491749174917491,-0.7466666666666666,-0.7587301587301587,-0.7661538461538462,-0.7610062893081762,-0.7771260997067448,-0.7571884984025559,-0.7610062893081762,-0.7587301587301587,-0.7236363636363636,-0.7246376811594203,-0.7423728813559323,-0.6935483870967742,-0.689795918367347,-0.6923076923076923,-0.6820083682008369,-0.6923076923076923,-0.7099236641221374,-0.7007874015748031,-0.6996047430830039,-0.6622222222222223
FSSR-L,10.0,-0.2989898989898989,1.8089135028556077e-06,0.3957811057115762,-0.0775109170305677,0.0141589623950753,1.0,-0.1514041514041514,-3.357551681559329e-07,-0.1437054631828969,2.764474902414369e-09,1.7750777107158625e-06,-0.4069565217391304,0.0444904884115604,0.0423591187137984,-0.0148609386349259,-0.3320251177394035,1.4564746890033298,-0.0608695652173911,-0.1901408450704225,-0.0254237288135593,-0.0254237288135593,-0.3611111111111111,-0.353932584269663,-0.5381526104417671,-0.54,-0.5833333333333333,-0.6461538461538462,-0.5772058823529412,-0.6140939597315436,-0.6695402298850575,-0.7146401985111663,-0.7313084112149533,-0.8050847457627119,-0.7842401500938087,-0.7745098039215687,-0.7878228782287823,-0.8244274809160306,-0.8456375838926175,-0.8729281767955801,-0.8752711496746204,-0.8719376391982183,-0.8722222222222222,-0.8838383838383839,-0.8685714285714285,-0.8725055432372506,-0.8736263736263736,-0.8822927328556807,-0.8864758144126358,-0.8887814313346228,-0.8734873487348735,-0.8670520231213873,-0.8583743842364532,-0.8510362694300518,-0.8560700876095119,-0.8569651741293532,-0.8597560975609756,-0.8496732026143791,-0.8338150289017341,-0.8278443113772456,-0.8283582089552239,-0.8083333333333333,-0.7788461538461539,-0.7653061224489797,-0.7657841140529532,-0.7676767676767677,-0.7745098039215687
FSSU-L^H22,31.0,0.0131095962244362,2.5922584792774857e-05,5.671730160668429,-0.0643863179074446,-0.1108206936406569,1.0,0.0472175379426644,-1.6029424412923583e-05,-0.1555092471997914,2.2720892773340375e-07,0.0001248541885912,0.0060544904137235,0.0027740447703941,0.2786227476140597,0.088612953294765,0.088612953294765,1.4564746890033298,0.0454545454545454,0.03125,0.03125,-0.0222222222222222,-0.0294117647058823,-0.0294117647058823,0.0076335877862594,0.0076335877862594,0.0232558139534884,0.0153846153846153,0.0393700787401574,0.0393700787401574,0.090909090909091,0.1186440677966103,0.1478260869565217,0.1478260869565217,0.1092436974789916,0.0819672131147541,0.090909090909091,0.1785714285714286,0.1478260869565217,0.1478260869565217,0.1478260869565217,0.2222222222222221,-0.7692307692307692,-0.7755102040816326,-0.7577981651376147,-0.7684210526315789,-0.7642857142857142,-0.7625899280575539,-0.7751277683134583,-0.7762711864406779,-0.7573529411764706,-0.7586837294332723,-0.7528089887640449,-0.7911392405063291,-0.7891373801916932,-0.7853658536585366,-0.7832512315270936,-0.7921259842519685,-0.7735849056603774,-0.7728055077452668,-0.76,-0.746641074856046,-0.7380952380952381,-0.7431906614785992,-0.7416829745596869,-0.736,-0.7380952380952381
FSSW-L^E00,10.0,0.0860945126993753,4.903429118002999e-07,0.1072845437351172,0.3091395333288761,0.0451909531837788,1.0,-0.0241059548000454,1.5247223467131405e-07,0.0119455416660737,1.0425878977444622e-08,8.338524546732741e-07,0.1637456510260324,0.2234278519613649,0.0240615352456612,0.0648897508924314,0.0648897508924314,0.5022087509857499,0.0963855421686747,-0.17,-0.1443298969072165,-0.2719298245614034,-0.3464566929133859,-0.4521452145214522,-0.3985507246376811,-0.3735849056603774,0.6767676767676767,-0.3360000000000001,-0.3412698412698413,0.7849462365591395,-0.3735849056603774,-0.3083333333333333,-0.3759398496240602,-0.3941605839416059,-0.3712121212121213,-0.3941605839416059,-0.3941605839416059,-0.461038961038961,-0.48125,-0.4923547400611621,1.0493827160493825,-0.366412213740458,-0.366412213740458,-0.366412213740458,-0.3639846743295019,-0.3615384615384616,-0.3464566929133859,-0.3054393305439331,-0.3140495867768595,-0.2844827586206896,-0.2522522522522523,-0.1822660098522167,-0.2095238095238095,-0.17,-0.2420091324200913,-0.2782608695652173,-0.2687224669603525,-0.2454545454545456,-0.2905982905982905,-0.2242990654205608,-0.1216931216931217,-0.1263157894736841,-0.1443298969072165,-0.1398963730569948,-0.2169811320754717,-0.2169811320754717,-0.2556053811659193
