firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,grltnoa,herf,invest,mve_ia,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FWPG-L,0.0343723050388074,-0.0343723050388074,34.0,-0.0187942396875762,5.385786299814793e-07,0.058006231013239,-0.0601787441645494,1.0,2.2762063227953413,0.3097866077998528,-0.0157693729210291,1.2353970014328706e-07,0.0528435440566267,1.049017456698495,-0.32404181184669,7.0,2.193011647254576,0.057526047439592,0.0,0.0,0.0,5.51,5.08411214953271,5.199999999999999,0.0015384615384614,5.199999999999999,5.3203883495145625,0.2495201535508637,0.2329545454545454,5.38235294117647,0.170863309352518,0.1583629893238434,5.445544554455445,5.642857142857142,5.259615384615384,5.141509433962264,0.0382775119617224,5.141509433962264,5.51,5.642857142857142,-0.292391304347826,-0.2602272727272728,-0.1882793017456359,-0.1696428571428572,-0.2002457002457003,-0.146788990825688,-0.3846880907372401,-0.3103813559322034,-0.349,-0.2277580071174377,-0.2286729857819904,-0.1057692307692308,-0.2194244604316546,-0.0440528634361233,-0.0355555555555555,-0.0106382978723404,0.0466237942122187,-0.0779036827195467,-0.0454545454545455,-0.1422924901185771,-0.0983379501385041,0.0093023255813953,0.0030816640986131,0.0742574257425743,0.1128205128205128,0.1814882032667877,0.24
FWQO-L^K18,0.082346948739671,-0.082346948739671,8.0,2.811054115137511,3.581750640133874e-07,0.0385763272988694,0.0378895068080427,1.0,1.0896746437214306,3.3195246489575103,1.0636643626833833,3.696510279040665e-09,0.2318240686660403,0.6297160202363996,-0.930236718144416,3.0,0.9350407815721072,0.6111111111111109,0.064516129032258,0.0449438202247192,-0.0606060606060605,0.0,-0.0792079207920791,-0.0792079207920791,0.0108695652173913,0.0333333333333334,0.0108695652173913,0.0108695652173913,0.0108695652173913,0.0628571428571429,-0.0106382978723402,-0.0970873786407766,-0.0412371134020618,0.0219780219780219,0.1272727272727274,0.1625000000000001,0.2916666666666667,0.1772151898734177,0.1772151898734177,0.1698113207547169,0.1772151898734177,0.1411042944785276,0.3576642335766422,0.3285714285714287,0.3285714285714287,0.3098591549295775,0.3191489361702129,0.2916666666666667,0.2653061224489796,0.1999999999999999,0.2236842105263159,-0.6995153473344103,-0.6925619834710743,-0.6804123711340206,-0.6809605488850772,-0.7177541729893778,-0.7190332326283988,-0.7211394302848575,-0.7151607963246555,-0.697560975609756,-0.662431941923775,-0.6549165120593692,-0.6736842105263158,-0.6782006920415224,-0.6782006920415224,-0.662431941923775,-0.6605839416058394
FWQW-L^F07,0.0569924532620291,-0.0569924532620291,8.0,0.3749369859330684,1.9557720076376737e-06,0.2106414116136737,-0.0211361068354208,1.0,1.153156309472585,0.6857367507926875,0.0301844908566696,4.00488209891977e-07,0.1414890461460231,0.1600535119724442,-0.7136297802841207,7.0,1.1415555944834952,0.3035838004660831,0.0446428571428572,0.0402476780185758,0.2490706319702602,0.1748251748251748,0.1467576791808873,0.2873563218390804,0.411764705882353,0.6633663366336633,0.6633663366336633,0.8563535911602209,0.8876404494382022,1.0999999999999996,-0.3372781065088758,-0.3475728155339807,-0.3587786259541985,-0.2727272727272728,1.4525547445255471,1.4705882352941173,-0.0844686648501362,0.0838709677419353,0.0275229357798165,-0.1181102362204724,-0.0844686648501362,-0.125,-0.1703703703703704,-0.2346241457858769,-0.2,-0.2094117647058824,-0.1961722488038277,-0.2363636363636364,-0.2258064516129032,-0.2432432432432433,-0.2019002375296912,-0.2533333333333334,-0.263157894736842,-0.2866242038216561,-0.2599118942731278,-0.3114754098360656,-0.2167832167832167,-0.3225806451612903,-0.373134328358209,-0.4042553191489362,-0.3170731707317074,-0.2647702407002189,-0.2582781456953643,-0.1683168316831683,-0.1824817518248176,-0.1063829787234041,-0.0146627565982405
FWRR-L^L98,0.0732973126688468,-0.0732973126688468,2.0,-0.0277621985417835,4.22824171814089e-07,0.0455391937646559,-0.021662682338345,1.0,1.3114269826927087,0.1329428117553614,-0.0394568462960328,1.2682421660872342e-09,-0.0323424939240979,0.0428297691024325,-1.0960311835577603,7.0,0.8485090706888162,0.0692756091895539,-0.0384615384615385,0.0,-0.0714285714285715,-0.1034482758620688,-0.2352941176470588,-0.1333333333333333,-0.0714285714285715,-0.2121212121212121,-0.2352941176470588,-0.1612903225806451,-0.1034482758620688,-0.1034482758620688,-0.0714285714285715,-0.1333333333333333,-0.1034482758620688,0.0833333333333334,0.1818181818181818,0.4444444444444446,0.5294117647058822,0.368421052631579,0.3,0.4444444444444446,0.368421052631579,0.3,0.1818181818181818,0.1818181818181818,0.0833333333333334,0.3,0.3,0.4444444444444446,0.625,0.4444444444444446,0.4444444444444446,0.4444444444444446,0.3,0.3,0.1818181818181818,0.0833333333333334,0.04,0.0,-0.0714285714285715,-0.2352941176470588,0.04,-0.0714285714285715,0.0833333333333334,-0.1612903225806451,-0.1875,0.0,0.0833333333333334
FWSB-L^K99,0.0323155105763801,-0.0323155105763801,7.0,0.0004344426101312,7.662968099861304e-07,0.0825320339692872,0.025480474736792,1.0,0.8631178707224333,0.0904605263157894,-0.0073839204273983,3.923727371834157e-08,0.0129463897819098,1.3730879168645862,-0.4476534296028882,7.0,0.8105196451204054,0.0501953125,0.1195652173913044,-0.1598173515981734,-0.1279620853080567,-0.1067961165048543,-0.1153846153846154,-0.1024390243902437,-0.1441860465116278,-0.1929824561403508,-0.2103004291845494,-0.1674208144796379,-0.065989847715736,-0.0264550264550263,-0.1196172248803826,-0.1441860465116278,-0.2034632034632034,-0.1559633027522936,-0.1520737327188939,-0.0264550264550263,0.0454545454545454,-0.0264550264550263,0.1017964071856287,0.0823529411764707,0.1719745222929936,0.2185430463576159,0.3731343283582089,0.3430656934306568,0.3834586466165413,0.3333333333333335,0.3629629629629629,0.4375,0.4263565891472869,0.3430656934306568,0.295774647887324,0.4263565891472869,0.295774647887324,0.3731343283582089,0.4959349593495936,0.2266666666666668,0.0760233918128656,0.0635838150289018,0.0697674418604652,-0.0264550264550263,0.0952380952380953,0.108433734939759,0.1499999999999999,0.0887573964497041,0.0109890109890109,0.1794871794871795,0.1428571428571428
FWSD-L^I15,0.0331369752588826,-0.0331369752588826,9.0,0.0130064657862546,4.166007315742279e-07,0.044868914083743,0.0752029589647146,1.0,1.4175054446995117,-0.1975626371962758,-0.0255720220747813,4.22104556400929e-10,0.1304890530993334,0.0807678712385686,-0.3059308449736662,5.0,0.8997586673730061,0.2259837326885029,-0.092741935483871,-0.0461538461538462,0.0247933884297519,0.1481481481481481,0.1221719457013574,0.3405405405405404,0.3333333333333332,0.2525252525252526,0.2525252525252526,0.3777777777777777,0.3777777777777777,0.3405405405405404,0.2717948717948717,0.2216748768472907,0.1588785046728971,0.4011299435028248,0.3777777777777777,0.3854748603351954,0.3701657458563536,0.3191489361702129,0.2338308457711444,0.1643192488262912,0.2038834951456309,0.2525252525252526,0.2588832487309644,0.2653061224489796,0.3932584269662922,0.5308641975308641,0.5030303030303032,0.417142857142857,0.355191256830601,0.3262032085561497,0.4252873563218391,0.2717948717948717,0.2338308457711444,0.2916666666666667,0.2525252525252526,0.1809523809523809,0.1272727272727272,0.1272727272727272,0.0782608695652173,0.0163934426229508,0.3262032085561497,0.3626373626373627,0.355191256830601,0.1809523809523809,0.2216748768472907,0.2717948717948717,0.2653061224489796
FWWR-L^D07,0.0960213784425389,-0.0960213784425389,8.0,0.6946901108120391,3.060469753064088e-07,0.0329620051043189,-0.050681938822699,1.0,0.3460050686941444,0.2608263641632856,0.4389845239793411,1.1736002525332737e-06,0.6971021078756947,7.896017290579895,-0.8788886250296841,5.0,0.2954515139389089,0.2946070878274267,0.0217917675544794,0.1132075471698113,0.1102150537634407,0.1732954545454545,0.1568627450980393,0.1102150537634407,0.1732954545454545,0.2111436950146625,0.3152866242038215,0.3409090909090908,0.3585526315789473,0.3069620253164555,0.3585526315789473,0.2866043613707165,0.1192411924119241,0.1867816091954022,0.1284153005464481,0.0811518324607329,0.1162162162162161,0.1042780748663101,0.1867816091954022,0.1732954545454545,0.2005813953488371,0.3069620253164555,0.2746913580246912,0.2255192878338279,0.2255192878338279,0.2906249999999999,0.2629969418960245,0.2629969418960245,0.1799999999999999,0.1568627450980393,0.1472222222222221,0.2439759036144577,0.0097799511002445,0.1253405994550409,0.1472222222222221,0.2182890855457226,0.1601123595505618,-0.0024154589371979,-0.0048192771084338,-0.1137339055793992,-0.0942982456140349,-0.0024154589371979,-0.0143198090692124,0.0783289817232375,0.1536312849162011,0.2218934911242602,0.2987421383647797
FWWS-L,0.0528550642871989,-0.0528550642871989,9.0,0.1766416752843846,5.167613319968816e-07,0.0556564548495937,-0.0211304926956865,1.0,0.3892458572877916,0.0183666397135266,0.1082044125070411,1.2276402374233936e-07,0.2052094105480869,2.7074684663085447,-0.5420219244823387,6.0,0.332262428136625,0.0717827360829389,0.0138888888888888,0.0827067669172931,0.0964467005076143,0.1900826446280992,0.1999999999999999,0.2203389830508475,0.3170731707317074,0.3757961783439492,0.5539568345323742,0.5319148936170215,0.4896551724137932,0.4594594594594596,0.4496644295302014,0.3627760252365932,0.2485549132947977,0.3292307692307692,0.2934131736526948,0.2237960339943343,0.1999999999999999,0.2169014084507043,0.2818991097922849,0.2558139534883721,0.244956772334294,0.3374613003095976,0.3500000000000001,0.3051359516616314,0.3416149068322982,0.3980582524271845,0.3584905660377357,0.3714285714285716,0.3211009174311927,0.2934131736526948,0.3374613003095976,0.3584905660377357,0.0666666666666668,0.1933701657458564,0.244956772334294,0.3130699088145898,0.2594752186588922,0.1250000000000002,0.0666666666666668,-0.0649350649350648,-0.0313901345291479,0.0434782608695654,0.0510948905109489,0.1250000000000002,0.148936170212766,0.2067039106145252,0.2818991097922849
FWWW-L^I11,0.2174680467966969,-0.2174680467966969,22.0,-0.1250436546872661,3.7345249815746334e-08,0.0040221744188658,0.0485199712949377,1.0,0.8685151223151285,-0.5721902623824892,-0.1455522737553544,1.487376289260891e-09,-0.0883238263125509,0.1295698303247617,-1.9468000635223124,5.0,0.8685151223151285,0.2038338143808286,0.0754716981132073,-0.1311475409836064,-0.0901287553648068,-0.045045045045045,-0.0230414746543777,-0.0822510822510822,0.1712707182320443,0.1216931216931218,0.1648351648351649,0.2470588235294117,0.1910112359550562,0.2926829268292683,-0.0319634703196346,-0.1054852320675105,-0.1129707112970711,0.0241545893719807,-0.004694835680751,-0.0577777777777777,0.0143540669856461,0.0341463414634148,-0.0862068965517239,-0.1311475409836064,-0.1382113821138211,0.0,-0.0493273542600896,-0.2482269503546098,-0.2148148148148148,-0.1939163498098858,-0.1275720164609053,-0.1653543307086613,-0.1129707112970711,-0.1653543307086613,-0.1999999999999999,-0.2148148148148148,-0.2535211267605632,-0.2030075187969925,-0.2234432234432234,-0.2689655172413793,-0.2374100719424459,-0.1750972762645913,-0.1846153846153846,-0.2059925093632958,-0.1239669421487602,-0.0230414746543777,-0.0782608695652172,0.0927835051546392,-0.0185185185185184,0.1521739130434782,0.0443349753694581
FWWZ-L^B04,0.0077856237552055,-0.0077856237552055,8.0,0.1327491459973266,3.429384151336401e-07,0.0369353030814462,0.0253218873478148,1.0,1.3002455072179122,-0.2139386274379285,-0.5360381063803088,5.547310873561705e-10,-0.8178226644883411,0.109297144680176,-0.0491947549062748,4.0,1.1124030246489247,0.1261140662979532,-0.1048387096774192,-0.1205673758865247,-0.2574850299401197,-0.2914285714285715,-0.2790697674418604,-0.2439024390243902,-0.3033707865168539,-0.2954545454545454,-0.3386666666666666,-0.5311909262759924,-0.5285171102661597,-0.5221579961464355,-0.5212355212355212,-0.5507246376811594,-0.5089108910891089,-0.4513274336283185,-0.4585152838427947,-0.4689507494646681,-0.4585152838427947,-0.4464285714285715,-0.4938775510204082,-0.524904214559387,-0.5230769230769231,-0.5020080321285141,-0.4886597938144329,-0.4886597938144329,-0.4800838574423479,-0.4643628509719222,-0.4464285714285715,-0.4608695652173913,-0.4232558139534883,-0.4038461538461538,-0.3861386138613861,-0.4024096385542169,-0.4363636363636364,-0.4164705882352941,-0.4038461538461538,-0.4298850574712644,-0.5059760956175299,-0.4938775510204082,-0.5184466019417476,-0.5303030303030303,-0.4778947368421052,-0.4464285714285715,-0.4164705882352941,-0.4655172413793103,-0.4778947368421052,-0.4476614699331849,-0.4549450549450549
FWXD-L^G16,0.1211338330543628,-0.1211338330543628,8.0,0.1439221441561797,5.242359396433471e-07,0.0564614883094046,0.0072124350435163,1.0,1.1112195210089346,0.0742781325897273,-0.0346499526963096,2.3083315473549863e-08,0.2430849793024765,0.2892340185489723,-1.3834805194805193,7.0,0.7109972807183962,0.1721672104682757,-0.1141732283464567,-0.1779935275080906,-0.2136222910216718,-0.2232415902140673,-0.2794326241134751,3.5357142857142856,-0.2824858757062146,-0.3060109289617486,-0.3050615595075239,-0.3262599469496021,-0.3324572930354796,-0.2993103448275862,-0.3088435374149659,3.4173913043478263,-0.3385416666666666,-0.3069577080491132,-0.2680115273775216,-0.2440476190476189,-0.2160493827160494,-0.2244274809160305,-0.2680115273775216,-0.2583941605839416,-0.2349397590361445,-0.2208588957055214,-0.1433389544688026,-0.1241379310344826,-0.0592592592592593,-0.0378787878787879,0.036734693877551,0.0409836065573769,0.0119521912350597,0.016,0.118942731277533,0.1390134529147981,0.0948275862068965,0.1415730337078651,0.1624713958810069,0.0924731182795697,0.1214128035320087,0.1415730337078651,0.0079365079365079,-0.0039215686274508,0.1314031180400889,0.2066508313539192,0.0971922246220302,0.0649895178197066,-0.0155038759689922,0.0019723865877712,-0.0378787878787879
FXLQ-L^C98,0.0942060615261989,-0.0942060615261989,9.0,0.1255748285599031,2.617015587521844e-07,0.0281858956676873,-0.1294814172644783,1.0,1.000748600442651,-0.1763421653269823,-0.0366462338451026,5.002772453952457e-10,0.0561113352158128,0.1509992785507428,-0.6171059174540028,6.0,0.808683765134748,-0.0105278597154543,-0.0425531914893616,-0.0208333333333333,-0.2033898305084746,-0.1047619047619048,-0.06,-0.1296296296296297,-0.1132075471698114,-0.1607142857142858,-0.2231404958677686,-0.1296296296296297,-0.1607142857142858,-0.1296296296296297,-0.1376146788990826,-0.1454545454545456,0.0,0.1749999999999998,0.2533333333333332,0.3055555555555556,0.3428571428571429,0.1898734177215189,0.4461538461538461,0.7090909090909088,0.8799999999999999,0.9583333333333331,1.4736842105263157,1.3499999999999996,1.238095238095238,1.41025641025641,1.238095238095238,1.1363636363636362,0.8431372549019607,0.9183673469387754,0.8076923076923075,1.6111111111111112,0.2702702702702702,0.2702702702702702,-0.0873786407766991,-0.1047619047619048,-0.2769230769230769,-0.2878787878787879,-0.3896103896103896,-0.3237410071942446,-0.3037037037037038,-0.4050632911392405,-0.5204081632653061,-0.5480769230769231,-0.5982905982905983,-0.624,-0.6299212598425197
FYBR-L^I98,0.1543691833926065,-0.1543691833926065,8.0,-0.0647636627332057,1.2621223365966946e-06,0.1359336515563466,-0.0409463876102478,1.0,2.04929614873838,-0.0218733122444255,-0.0988976549619147,1.7313140023910155e-09,-0.0465422901971126,0.0318818854247139,-6.147042864894194,8.0,1.287011952191235,-0.0310298974820915,-0.1009174311926606,-0.1679389312977098,-0.1679389312977098,-0.1742424242424242,-0.1349206349206348,-0.0438596491228068,-0.0991735537190081,-0.1279999999999999,-0.1349206349206348,-0.1679389312977098,-0.0916666666666665,-0.1615384615384615,-0.2101449275362318,-0.232394366197183,-0.2585034013605441,-0.2269503546099289,-0.084033613445378,-0.2158273381294962,-0.2635135135135135,-0.3144654088050314,-0.3312883435582821,-0.3944444444444444,-0.3550295857988165,-0.3229813664596273,-0.2733333333333333,-0.4232804232804232,-0.2875816993464052,-0.2635135135135135,-0.3473053892215568,-0.3588235294117646,-0.2534246575342465,-0.3699421965317918,-0.3625730994152046,-0.384180790960452,-0.5691699604743082,-0.5871212121212122,-0.6305084745762712,-0.6342281879194631,-0.7108753315649867,-0.7085561497326203,-0.7146596858638743,-0.7139107611548556,-0.6765578635014837,-0.6726726726726726,-0.6822157434402332,-0.6794117647058824,-0.6822157434402332,-0.6228373702422145,-0.6228373702422145
FYCF-L^G99,0.0458199034384989,-0.0458199034384989,9.0,0.126834679713278,4.704672122926885e-07,0.0506704653345468,-0.4777874657189804,1.0,1.3313931656027038,-0.1506849315068493,0.0901953966109854,7.047830977315572e-10,0.2398737057685743,0.0441292572057771,-0.4676494676494678,5.0,1.0350481912629863,-0.0616788843895262,-0.0416666666666666,0.1999999999999999,0.0,-0.0769230769230769,-0.2258064516129032,-0.25,-0.1999999999999999,-0.1999999999999999,-0.2941176470588236,-0.3333333333333333,-0.2727272727272728,-0.2727272727272728,-0.3333333333333333,-0.368421052631579,-0.4418604651162791,-0.368421052631579,-0.4,-0.368421052631579,-0.4,-0.4285714285714286,-0.368421052631579,-0.4,-0.4146341463414634,-0.4146341463414634,-0.3846153846153847,-0.368421052631579,-0.4285714285714286,-0.4285714285714286,-0.4,-0.4,-0.4,-0.4285714285714286,-0.3846153846153847,-0.3846153846153847,-0.4146341463414634,-0.25,-0.2727272727272728,-0.1724137931034483,0.0434782608695651,0.0434782608695651,0.0434782608695651,0.0909090909090908,0.263157894736842,0.5,0.263157894736842,0.0909090909090908,-0.2727272727272728,-0.3333333333333333,-0.1724137931034483
FYGT-L^L98,0.0951309362169413,-0.0951309362169413,6.0,0.0113044140527249,6.564482352328327e-07,0.0707010747575673,0.2471048038990458,1.0,1.0033606457983266,-0.1894961817395899,-0.0543327148506174,4.6918168152152225e-09,0.0525834774945327,0.0815958356347518,-4.233509870004815,4.0,0.2753824033814332,0.0753468627643761,-0.1132075471698114,0.0,-0.0535714285714286,-0.2205882352941176,-0.383720930232558,-0.4111111111111111,-0.36144578313253,-0.4239130434782608,-0.4752475247524752,-0.5,-0.5826771653543307,-0.4952380952380952,-0.5450643776824033,-0.5450643776824033,-0.5411255411255411,-0.5546218487394958,-0.5891472868217054,-0.618705035971223,-0.618705035971223,-0.6454849498327759,-0.6406779661016949,-0.6666666666666667,-0.6882352941176471,-0.6845238095238095,-0.6613418530351438,-0.66875,-0.6624203821656052,-0.6558441558441559,-0.6466666666666667,-0.6490066225165563,-0.656957928802589,-0.6624203821656052,-0.6645569620253164,-0.6382252559726962,-0.6748466257668712,-0.6613418530351438,-0.6624203821656052,-0.6882352941176471,-0.702247191011236,-0.7165775401069518,-0.7030812324929971,-0.6971428571428571,-0.6882352941176471,-0.6891495601173021,-0.6945244956772334,-0.6826347305389222,-0.691860465116279,-0.6797583081570997,-0.6787878787878787
FYRW-L^F99,0.2161925601750547,-0.2161925601750547,9.0,0.0673695932073633,3.5928431366308815e-07,0.0386957961894826,-0.0107454900504665,1.0,1.6280404141199951,0.068337668479546,-0.0833193065140549,1.1182369886198887e-10,0.0223405365904583,0.0997837472311164,-1.2055565984606722,6.0,0.997630036173132,0.0535104782177853,-0.037037037037037,-0.028776978417266,-0.0357142857142855,-0.0073529411764705,0.0188679245283018,0.0188679245283018,0.0505836575875486,0.0384615384615385,0.0,0.0465116279069768,0.0588235294117649,0.0588235294117649,0.0505836575875486,0.0505836575875486,0.1946902654867257,0.2857142857142858,0.2107623318385652,0.1344537815126052,0.148936170212766,0.1020408163265305,-0.0073529411764705,-0.0657439446366782,-0.0592334494773518,-0.0592334494773518,-0.0559440559440558,-0.0425531914893615,0.0112359550561798,0.0384615384615385,0.0756972111553786,0.0,-0.0847457627118644,-0.1233766233766233,-0.1743119266055045,-0.1768292682926828,-0.1793313069908814,-0.1818181818181817,-0.1818181818181817,-0.1940298507462686,-0.1940298507462686,-0.1940298507462686,-0.1964285714285714,-0.1818181818181817,-0.1692307692307691,-0.1818181818181817,-0.217391304347826,-0.2151162790697673,-0.2105263157894735,-0.1536050156739811,-0.1482649842271293
FYUQ-L^K10,0.0168238558495304,-0.0168238558495304,19.0,0.2184064699715441,-1.1715509088939374e-08,-0.0012617888806209,-0.0666547058433846,1.0,1.180075080783121,-1.3993337195828506,-0.0082499004205963,1.4357473156487802e-09,0.1057061554590385,0.3734714737527536,-0.0892614084103446,6.0,0.9399591332446304,0.2120812170777407,-0.0185185185185184,-0.0924369747899158,-0.0905263157894736,-0.1147540983606556,-0.129032258064516,-0.121951219512195,-0.0484581497797356,-0.0924369747899158,-0.0808510638297872,-0.1787072243346006,-0.121951219512195,-0.0808510638297872,-0.1272727272727272,-0.1325301204819277,-0.123732251521298,-0.0463576158940397,-0.0399999999999999,-0.0046082949308754,0.0936708860759494,0.1105398457583548,0.1220779220779222,0.0773067331670824,0.1020408163265307,0.0992366412213741,0.1900826446280992,0.0881612090680101,0.1644204851752022,0.2033426183844011,0.2521739130434783,0.2895522388059701,0.3500000000000001,0.3374613003095976,0.1966759002770084,0.2818991097922849,0.2169014084507043,0.3090909090909093,0.3251533742331289,0.3251533742331289,0.380191693290735,0.3500000000000001,0.3251533742331289,0.2895522388059701,0.3170731707317074,0.3584905660377357,0.3374613003095976,0.5104895104895106,0.3935483870967742,0.4794520547945207,0.3374613003095976
FYUT-L,0.3659891454719591,-0.3659891454719591,8.0,0.2874878286270692,-3.1122551582673044e-08,-0.0033519746538923,-0.0073049187935724,1.0,0.6776991278718624,0.4831331459238436,-0.0305842290092581,2.518851237583265e-09,0.2277507302823758,1.183740807108329,-0.8672584224329233,7.0,0.5967675693957915,0.3325899407242209,0.0470409711684371,0.0061068702290076,0.0280811232449298,0.0427215189873417,0.0361635220125784,0.193840579710145,0.2433962264150944,0.2552380952380952,0.3672199170124479,0.396186440677966,0.504566210045662,0.5397196261682242,0.3504098360655738,0.4202586206896552,0.5149425287356322,0.8882521489971344,0.9046242774566472,0.943952802359882,1.0276923076923077,1.3963636363636365,1.7008196721311477,-0.5342756183745583,-0.4544701986754966,-0.3558162267839687,-0.3113897596656217,-0.3135416666666666,-0.2797814207650273,-0.1658227848101267,-0.1058344640434193,-0.0237037037037036,-0.0222551928783383,-0.0365497076023392,0.0892561983471074,0.0767973856209149,0.1284246575342464,0.1460869565217391,0.2921568627450981,0.1381692573402417,0.1020066889632105,0.2624521072796935,0.2158671586715868,0.2673076923076922,0.2921568627450981,0.5080091533180777,0.5254629629629628,0.4515418502202644,0.7342105263157894,0.5542452830188678,0.304950495049505
FYVA-L^H00,0.0918656742333916,-0.0918656742333916,8.0,0.5145686458290883,1.6100896432948177e-07,0.0173410578515145,0.0213252267867179,1.0,1.0290748222779114,0.6651134156308713,0.2190792596108182,3.9865874797637724e-10,0.4743935309973046,1.54624109561797,-1.3760577056457208,6.0,1.014678054518488,0.4119102821267616,-0.1432525951557092,0.1297888975762313,0.1201550387596899,-0.0288978494623657,0.1757526444263628,0.0799701046337817,0.7839506172839505,1.2648902821316614,1.2230769230769232,1.2403100775193798,1.530647985989492,1.7059925093632955,1.5485008818342152,1.440878378378378,1.7576335877862594,1.9251012145748985,2.344907407407407,2.473557692307692,3.140401146131805,3.9656357388316144,3.9149659863945576,4.124113475177305,4.391791044776119,4.579150579150579,3.931740614334471,4.216606498194945,4.197841726618705,4.494296577946768,4.779999999999999,5.422222222222222,5.5090090090090085,5.75233644859813,5.816037735849056,5.947115384615384,5.365638766519823,5.5681818181818175,5.848341232227488,5.422222222222222,4.922131147540983,5.5681818181818175,5.5681818181818175,5.228448275862069,6.18905472636816,5.913875598086125,5.75233644859813,6.297979797979798,6.225,7.210227272727272,7.652694610778443
FZAM-L^C06,0.0272566035721276,-0.0272566035721276,9.0,0.2002049033234797,5.611812976133339e-07,0.0604405934019099,-0.0012396380264355,1.0,1.478897601476015,0.6999064582764938,0.0146752638166363,6.219181328396933e-08,0.1708267261799886,0.2466831806240094,-0.3843580092011711,5.0,0.3971286900369002,0.1772794702032823,-0.0933333333333332,-0.0259740259740259,-0.0853658536585365,-0.0963855421686746,-0.1017964071856286,-0.1379310344827585,0.0273972602739727,0.0204081632653061,0.0344827586206897,0.0204081632653061,-0.0066225165562914,-0.0259740259740259,-0.1124260355029586,-0.0881458966565349,-0.0415335463258785,0.0489510489510489,0.102941176470588,0.098901098901099,0.098901098901099,0.0909090909090908,0.1811023622047243,0.098901098901099,0.1450381679389312,0.1583011583011584,0.2987012987012987,0.3274336283185841,0.3888888888888888,0.6853932584269662,0.7341040462427746,0.7857142857142858,0.9867549668874172,0.9867549668874172,0.8987341772151898,0.8404907975460123,0.639344262295082,0.5544041450777202,0.5306122448979591,0.4634146341463416,0.4634146341463416,0.4925373134328359,0.3636363636363635,0.4563106796116505,0.7647058823529411,0.8072289156626506,0.7441860465116279,0.7964071856287427,0.8404907975460123,0.9230769230769228,1.0689655172413794
FZAP-L,0.0975642290235503,0.0975642290235503,8.0,0.0268583869315271,5.8876649218413887e-08,0.0063411586084769,-0.0037996731810859,1.0,1.0957996229675595,0.4998858317159492,-0.0057919327152931,2.139409098867505e-08,0.0465521657464853,0.7082416676317529,1.2274333156686097,6.0,1.0526667190322834,0.2282428130829267,0.0455840455840457,-0.0084745762711865,0.04,0.0508982035928142,0.026315789473684,0.0308370044052863,0.0415430267062313,0.0540540540540539,0.1072555205047318,0.1414634146341462,0.1999999999999999,0.3024118738404453,0.2952029520295203,0.3170731707317071,0.2928176795580111,0.4239350912778905,0.5599999999999998,0.6401869158878504,0.9128065395095366,0.897297297297297,0.8719999999999999,0.9076086956521736,0.897297297297297,1.1599999999999997,1.279220779220779,1.3796610169491523,1.8888888888888884,1.8192771084337345,1.5999999999999996,1.5071428571428571,1.4982206405693947,1.387755102040816,1.4290657439446366,1.34,1.363636363636363,1.4206896551724135,1.5808823529411762,1.3796610169491523,1.471830985915493,-0.4960516870064608,-0.4733683420855213,-0.4753363228699552,-0.4507042253521126,-0.446372239747634,-0.4164588528678304,-0.3885017421602788,-0.3559633027522936,-0.2873096446700508,-0.2555673382820784
FZAQ-L,0.0476480206026359,-0.0476480206026359,8.0,0.2385935890324114,5.390419870549845e-07,0.0580561356992981,0.0046507908040549,1.0,1.432999936394861,0.0749447423881569,-0.1152614822304464,5.0403832416877534e-08,0.1944042713368728,0.1847068438879711,-1.2903535050928698,4.0,0.7174023661111818,0.1975444981116058,-0.1620111731843575,-0.011049723756906,-0.011049723756906,-0.0350404312668463,-0.1049999999999999,-0.0820512820512819,0.0467836257309941,0.0467836257309941,0.0529411764705882,0.1049382716049383,0.1257861635220125,0.1401273885350318,0.0783132530120482,0.056047197640118,0.0914634146341464,0.2785714285714287,0.2561403508771929,0.2695035460992909,0.3161764705882353,0.3113553113553113,0.3161764705882353,0.2650176678445228,0.3929961089494165,0.3984375,0.3822393822393823,0.3664122137404579,0.4377510040160641,0.5770925110132159,0.5770925110132159,0.5234042553191489,0.4150197628458498,0.3875968992248062,0.4854771784232365,0.52991452991453,0.3875968992248062,0.3664122137404579,0.3308550185873606,0.2831541218637994,0.1933333333333333,0.2924187725631768,0.1585760517799352,0.1815181518151816,0.2561403508771929,0.4319999999999999,0.3875968992248062,0.3769230769230769,0.2971014492753625,0.3769230769230769,0.3929961089494165
