firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,3.0,0.0639998295042837,1.528721466080806e-06,1.4231553235891337,0.100772854921438,0.7338192569135596,0.016723289572237,1.0,0.1444101247543022,8.230629085842889e-08,-0.025504145714366,4.985820309217244e-06,0.0032181066450705,1.1350873432643877e-06,-0.0329163623082541,4.647586136533031,-0.0479802459495284,-0.0375642581141858,-0.0038942244441521,0.1648314616864793,0.2027972027972029,-0.192090395480226,-0.3058252427184467,-0.3914893617021276,-0.4325396825396825,-0.3254716981132076,-0.3836206896551724,-0.3190476190476191,-0.3836206896551724,-0.3940677966101694,-0.428,-0.4478764478764478,-0.5102739726027397,-0.474264705882353,-0.4041666666666667,-0.462406015037594,-0.4964788732394366,-0.506896551724138,-0.4684014869888476,-0.3782608695652173,-0.4186991869918699,-0.4583333333333333,-0.462406015037594,-0.409090909090909,-0.4929078014184397,-0.5545171339563864,-0.5718562874251497,-0.5517241379310345,-0.4562737642585551,-0.5185185185185186,-0.5119453924914676,-0.5517241379310345,-0.5806451612903226,-0.5357142857142858,-0.4929078014184397,-0.5666666666666667,-0.5705705705705706,-0.5653495440729484,-0.5085910652920962,-0.753448275862069,-0.7450980392156863,-0.7385740402193784,-0.7322097378277154,-0.7128514056224899,-0.6705069124423964,-0.664319248826291,-0.6864035087719298,-0.6808035714285714,-0.664319248826291
BBVN-L^I99,4.0,-0.0396883369856343,3.5308667358680854e-07,0.3287042082896244,0.087292817679558,0.9715980306225628,0.0326104425481187,1.0,-0.1551601423487544,3.1530907666555776e-08,-0.0419823624394479,5.5135153414238455e-08,0.0725590455320185,8.147467556480779e-07,0.0178372352285394,0.837218188840581,-0.0607511192655221,-0.0719730609158999,0.0782773564463706,0.2668969122333387,0.0309278350515465,0.0264550264550265,-0.1377777777777777,-0.3356164383561644,-0.3741935483870968,-0.3071428571428571,-0.3192982456140351,-0.351170568561873,-0.3468013468013469,-0.3263888888888888,-0.3423728813559322,-0.2893772893772893,-0.3169014084507042,-0.3046594982078853,-0.2145748987854252,-0.245136186770428,-0.217741935483871,-0.1882845188284519,-0.1673819742489271,-0.0805687203791468,-0.2509652509652509,-0.1882845188284519,-0.1221719457013574,-0.0849056603773585,-0.0849056603773585,-0.1814345991561181,-0.1848739495798319,-0.0934579439252337,-0.1377777777777777,-0.1565217391304347,-0.1141552511415525,-0.1018518518518519,-0.1565217391304347,-0.1709401709401709,-0.0934579439252337,-0.2332015810276679,-0.2270916334661353,-0.2049180327868852,-0.1181818181818182,-0.1018518518518519,-0.1018518518518519,-0.1100917431192661,-0.1528384279475982,-0.1601731601731602,-0.0396039603960396,-0.0582524271844661,-0.1181818181818182,-0.0976744186046512,-0.1673819742489271
BBXK-L,4.0,0.1003023160483705,2.950838160546914e-07,0.2747067487708272,0.343408736349454,1.2265230098477928,-0.0005896482039892,1.0,0.1000824402308327,4.4514667394941084e-08,0.0040010246526546,1.1676461781737994e-05,0.0518548882967822,1.781692375564035e-07,0.0996314999317592,22.52370861209592,0.039677740667093,0.0312778421905653,0.0032208907667797,0.2600024068005848,0.1040268456375839,-0.053968253968254,-0.0886850152905198,-0.1104477611940298,-0.1183431952662721,0.041958041958042,-0.06875,0.0033670033670032,0.0681003584229391,0.075812274368231,0.0347222222222223,0.0719424460431654,0.0205479452054795,0.0492957746478874,0.2263374485596707,0.1872509960159363,0.1640625,0.2573839662447257,0.2213114754098359,0.3185840707964602,0.336322869955157,0.3244444444444445,0.3070175438596492,0.3545454545454545,0.2789699570815449,0.2213114754098359,0.2573839662447257,0.3303571428571428,0.6021505376344085,0.5204081632653061,0.4466019417475728,0.4752475247524752,0.49,0.4752475247524752,0.5767195767195767,0.5126903553299493,0.3545454545454545,0.4123222748815167,0.5360824742268042,0.6648044692737429,0.7426900584795322,0.8509316770186335,0.8282208588957056,0.6931818181818181,0.9350649350649348,1.0694444444444446,0.722543352601156,0.8282208588957056,0.9866666666666666
BCPS-L^C06,3.0,0.1020353175261151,9.787845606350945e-07,0.9111944124692862,0.1019120868261993,0.8820727055045275,0.0045271937788904,1.0,0.3280302092361025,7.007938680536545e-08,-0.0058766108914476,8.343339460312527e-06,0.0511523793732382,1.380828542750251e-06,-0.0062060813029487,5.458460665551976,-0.0853380323090669,-0.1295934764174914,-0.0276387896116273,0.1832501288067488,0.21875,-0.0532544378698224,-0.2344497607655501,-0.3700787401574803,-0.3663366336633663,-0.2289156626506024,-0.1304347826086956,-0.2660550458715596,-0.2523364485981308,-0.2399049881235153,-0.3638170974155069,-0.3846153846153846,-0.451114922813036,-0.460370994940978,-0.4244604316546762,-0.4265232974910394,-0.4621848739495798,-0.4710743801652892,-0.4666666666666667,-0.3625498007968126,-0.4029850746268657,-0.391634980988593,-0.3305439330543933,-0.3234672304439746,-0.4085027726432532,-0.5038759689922481,-0.5076923076923077,-0.492063492063492,-0.4346289752650176,-0.4576271186440678,-0.4693200663349917,-0.4847020933977455,-0.4928684627575277,-0.4434782608695652,-0.4395796847635727,-0.5252225519287834,-0.5314787701317716,-0.5382395382395382,-0.4944707740916271,-0.500780031201248,-0.5252225519287834,-0.5180722891566265,-0.5294117647058822,-0.5015576323987538,-0.3962264150943395,-0.4213381555153707,-0.4454072790294626,-0.4326241134751772,-0.4223826714801444
BCQE-L^A14,4.0,0.017466307277628,4.731786462969877e-07,0.4405032076985713,0.1313477166783548,0.7919606950260447,0.0030116629278782,1.0,0.1040201005025126,6.61918846739224e-08,-0.0091385207353562,9.220469450856332e-07,0.0197304582210242,8.580535852741005e-07,-0.0274228985271381,3.4689292044258866,0.1248380324993062,0.099554234769688,0.099554234769688,0.385376022432439,-0.3756521739130435,-0.0873015873015873,-0.1935483870967741,-0.2068965517241379,-0.1702741702741702,-0.097331240188383,-0.006908462867012,0.0213143872113676,0.1252446183953033,0.2419006479481642,0.1100386100386101,0.0531135531135531,0.1165048543689319,0.1855670103092783,0.2806236080178172,0.4705882352941175,0.3755980861244019,0.3657957244655583,0.4127764127764126,0.95578231292517,0.7267267267267268,0.929530201342282,1.1375464684014869,0.8668831168831168,0.5753424657534247,0.2004175365344467,0.1663286004056796,0.1686991869918699,0.2834821428571428,0.2749445676274944,0.3788968824940049,0.295045045045045,0.2445887445887444,0.2834821428571428,0.2419006479481642,0.1121856866537718,0.0397830018083182,0.0707635009310987,0.1318897637795275,0.1296660117878192,0.2029288702928868,0.2365591397849462,0.1710794297352342,0.2312633832976445,0.4668367346938775,0.5710382513661201,0.4705882352941175,0.5796703296703296,0.5883977900552486
BCUB-L^L00,3.0,0.1612261806130902,1.83752417794971e-07,0.1710633607296155,0.2445392270906035,1.302191141157712,0.0156598398592159,1.0,-0.1151624548736462,5.360382648853704e-08,0.0130338112397453,2.814793681898632e-07,0.1000828500414251,3.364670954972786e-07,0.3813481071098801,3.3218461280012583,-0.0855449291830224,0.0066025067144135,0.0066025067144135,0.2206415293878263,0.0930232558139534,-0.1783439490445859,-0.2344213649851632,-0.2456140350877192,-0.6205882352941177,-0.5878594249201278,-0.5784313725490196,-0.5551724137931034,-0.5047984644913628,-0.5195530726256983,-0.5818476499189627,-0.5930599369085173,-0.585209003215434,-0.5384615384615384,-0.4941176470588234,-0.4723926380368097,-0.4880952380952381,-0.5195530726256983,-0.4860557768924302,-0.3156498673740052,-0.3629629629629629,-0.3613861386138614,-0.3613861386138614,-0.3350515463917525,-0.4253897550111358,-0.4911242603550296,-0.4891089108910891,-0.473469387755102,-0.4202247191011236,-0.42152466367713,-0.4027777777777778,-0.3929411764705882,-0.3943661971830985,-0.3783132530120482,-0.3886255924170615,-0.4342105263157894,-0.4556962025316455,-0.4522292993630573,-0.4228187919463086,-0.4082568807339449,-0.42152466367713,-0.4228187919463086,-0.4136363636363637,-0.3929411764705882,-0.3027027027027027,-0.2773109243697478,-0.3228346456692913,-0.2628571428571428,-0.2366863905325443
BCYN-L,3.0,-0.0283098830310222,2.579007954503571e-05,24.009140850492063,0.176875314650109,0.6191182447383894,0.0377245383012651,1.0,0.0132,3.135943347757994e-06,-0.0259650932851717,4.38924826751508e-06,0.0310222071537548,2.9577647484535624e-05,-0.0487884741322855,0.2445973630055172,0.0517041170785202,-0.0814584949573312,-0.0814584949573312,0.328495286100091,0.246031746031746,-0.141396933560477,-0.1641791044776119,-0.1897106109324758,-0.194888178913738,-0.1265164644714037,-0.081967213114754,-0.0344827586206896,0.0746268656716417,-0.0019801980198019,-0.0852994555353902,-0.1295336787564767,-0.1627906976744185,-0.1355060034305317,-0.0902527075812273,-0.0526315789473684,-0.0718232044198894,-0.0999999999999999,-0.0561797752808987,0.0746268656716417,0.1175166297117518,0.1351351351351351,0.2383292383292383,0.2475247524752475,0.0677966101694915,-0.0951526032315979,-0.111111111111111,-0.125,-0.0344827586206896,-0.0526315789473684,-0.0078740157480314,-0.0098231827111984,-0.1325301204819277,-0.081967213114754,-0.0194552529182878,-0.0683918669131238,-0.1173380035026269,-0.0472589792060491,0.0391752577319588,0.0120481927710842,-0.0454545454545455,-0.0326295585412668,-0.0251450676982591,-0.0039525691699603,0.2115384615384614,0.1559633027522935,0.1480637813211847,0.1480637813211847,0.2173913043478261
BCYO-L^K98,3.0,0.0348437341964194,2.4926411580104985e-07,0.2320511363600171,0.0480670496489329,0.3370615452254992,0.0244554349606783,1.0,-0.0294117647058824,7.809300988683917e-08,-0.0192857320376744,1.191794235265082e-07,0.01527258015576,2.241427762711493e-06,0.0432662319251488,2.044161150014637,0.5566489361702126,0.5566489361702126,0.5566489361702126,0.2363885605692354,0.2709677419354839,-0.2889908256880734,-0.2790697674418604,-0.4106463878326996,-0.4216417910447761,-0.334763948497854,-0.3673469387755103,-0.3724696356275304,-0.375,-0.3699186991869918,-0.4781144781144781,-0.4918032786885246,-0.4983818770226537,-0.5047923322683705,-0.5032051282051282,-0.4636678200692041,-0.5079365079365079,-0.5016077170418006,-0.4636678200692041,-0.4038461538461538,-0.4444444444444444,-0.4038461538461538,-0.3049327354260089,-0.2475728155339805,-0.3049327354260089,-0.3595041322314048,-0.3824701195219122,-0.4673539518900343,-0.4343065693430658,-0.39453125,-0.4061302681992337,-0.4363636363636364,-0.4561403508771929,-0.4216417910447761,-0.38,-0.3647540983606557,-0.3111111111111111,-0.3141592920353981,-0.3514644351464435,-0.326086956521739,-0.3018018018018018,-0.3231441048034934,-0.3541666666666666,-0.4083969465648854,-0.3080357142857143,-0.3018018018018018,-0.3699186991869918,-0.3376068376068375,-0.326086956521739
BCZB-L,4.0,0.2222106767112611,3.0996042309263253e-07,0.2885560489688991,0.285892229889639,1.8514536817379423,-0.004191498149608,1.0,0.5792022962387132,5.143120049952348e-08,0.1130178621527701,2.630469987337005e-05,0.1894012209377842,2.403487274827115e-07,0.0414484056349488,21.21851441088726,0.1087514574742644,-0.023861262436323,0.1129100380121075,0.2018930645610086,0.0757238307349665,-0.0217864923747276,-0.0364806866952789,-0.0467091295116772,0.0515222482435597,0.1542416452442159,0.1602067183462532,0.1784776902887139,0.1909814323607428,0.3090379008746355,0.2939481268011528,0.2437673130193907,0.23013698630137,0.1973333333333333,0.2828571428571429,0.2005347593582886,0.1723237597911227,0.3014492753623188,0.3689024390243904,0.4031249999999999,0.462540716612378,0.5168918918918919,0.4721311475409837,0.5220338983050847,0.4966666666666668,0.5016722408026755,0.5272108843537415,0.5272108843537415,0.7677165354330708,0.810483870967742,0.7137404580152671,0.6816479400749065,0.6753731343283582,0.6879699248120301,0.7677165354330708,0.650735294117647,0.5482758620689656,0.6093189964157706,0.810483870967742,0.8708333333333336,0.8477366255144032,1.0044642857142856,1.069124423963134,0.9106382978723404,1.2562814070351762,1.2562814070351762,1.138095238095238,1.3264248704663215,1.179611650485437
BCZR-L^G00,3.0,-0.2504797984250888,6.917286136461276e-07,0.6439611667867963,0.1510786757738055,0.9250949347261952,0.0046428167350732,1.0,-0.2352554545792558,9.167502028736454e-08,-0.2897794538675599,1.1398858570851155e-06,-0.277165026352574,1.003643046532922e-06,-0.2068856135634139,2.29554196059701,0.0030633024694246,0.0214053045099637,-0.1315421307317858,0.3057213433939856,0.0153846153846153,0.0,0.0483870967741935,0.0317460317460318,0.0833333333333334,0.1607142857142856,0.1607142857142856,0.3829787234042554,0.2264150943396226,0.2037037037037037,0.1403508771929826,0.1206896551724139,-0.717391304347826,-0.7004608294930875,-0.6904761904761905,-0.717391304347826,-0.7098214285714286,-0.6962616822429907,-0.6962616822429907,-0.6505376344086022,-0.622093023255814,-0.6505376344086022,-0.5833333333333333,-0.5357142857142856,-0.6198830409356725,-0.6733668341708543,-0.6782178217821782,-0.6933962264150944,-0.6486486486486487,-0.6614583333333333,-0.7031963470319634,-0.7018348623853211,-0.7336065573770492,-0.7336065573770492,-0.7098214285714286,-0.7136563876651982,-0.7245762711864406,-0.8491879350348028,-0.8502304147465438,-0.874031007751938,-0.8522727272727273,-0.8354430379746836,-0.8132183908045977,-0.811046511627907,-0.7678571428571428,-0.752851711026616,-0.7750865051903114,-0.7796610169491526,-0.7789115646258503
