firms,age,agr,cashdebt,chatoia,chcsho,chpmia,egr,grltnoa,herf,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSRS_45-L,6.0,0.061470564345087,0.2994259282203774,0.8550756968550067,5.362243538405445e-05,-1.2809798566807635,0.1501814140489654,-0.0187292316987211,2.4703368662504743e-08,-0.0479290537135946,0.3721696325358509,-0.1344698755104115,0.0154496978352469,0.1179522440305037,0.7207168912456786,0.0345679012345681,-0.0264423076923078,-0.0581395348837209,-0.0979955456570156,-0.0311004784688995,-0.0217391304347825,0.0253164556962024,0.1065573770491803,0.1637931034482758,0.2577639751552794,0.2616822429906542,0.2656249999999998,0.2089552238805969,0.2053571428571428,0.3106796116504855,0.2816455696202531,0.277602523659306,0.3869863013698629,0.4464285714285714,0.4568345323741007,0.3917525773195875,0.3636363636363635,0.134453781512605,0.1807580174927112,0.2695924764890283,0.3545150501672238,0.4111498257839721,0.4516129032258063,0.4361702127659574,0.4781021897810218,0.607142857142857,0.6396761133603237,0.6396761133603237,0.6875,0.8837209302325582,0.8925233644859811,1.0454545454545454,1.066326530612245,0.975609756097561,1.2010869565217388,1.3275862068965516,1.0454545454545454,0.937799043062201,0.6007905138339922,0.6945606694560669,0.7841409691629955,0.6735537190082643,0.8409090909090906,0.975609756097561
FSRU_04-L^J00,7.0,0.0079592001942848,0.313314820915894,1.5095307036311938,0.0010204081632653,-0.1642589921108035,0.1060436043227775,-0.0167680468563538,4.470608045486454e-07,-0.0659930821044967,0.7972153308997534,0.3016284104972853,0.1075061406178816,0.2681324542417599,0.4958286159061965,0.1328320802005012,-0.0699300699300699,-0.0763888888888889,-0.1344902386117137,-0.1073825503355704,-0.0742459396751739,-0.0611764705882352,-0.0848623853211009,-0.0633802816901407,-0.0589622641509434,0.0204603580562658,0.0126903553299493,0.0075757575757575,-0.0742459396751739,-0.0338983050847456,-0.0848623853211009,-0.1670146137787056,-0.1704781704781703,-0.0890410958904108,-0.1230769230769229,-0.2067594433399602,-0.2370936902485659,-0.2237354085603111,-0.2130177514792899,-0.1172566371681415,-0.1053811659192824,-0.0699300699300699,-0.082758620689655,-0.119205298013245,-0.0785219399538106,-0.0742459396751739,-0.0454545454545453,-0.0385542168674699,-0.0611764705882352,0.0,0.0126903553299493,0.0230769230769232,0.1531791907514452,0.2090909090909092,0.2164634146341464,0.2912621359223302,0.3951048951048952,0.2870967741935484,0.1700879765395895,0.1531791907514452,0.347972972972973,0.2547169811320755,0.3525423728813559,0.4250000000000002
FSSM_86-L^E99,9.0,0.0721059055487749,0.0413594205748369,1.0659306318340416,0.0006848533272457,-3.710036373542097,0.1043743969121905,-0.0150430448572717,1.232130036477865e-05,0.0528121636167922,3.120932648614903,-0.0879794968969845,0.1238393826118412,0.1238393826118412,1.3215409411489156,0.0939226519337015,-0.0216216216216216,-0.081218274111675,-0.0717948717948717,-0.0320855614973262,-0.0320855614973262,-0.0473684210526315,-0.0423280423280422,-0.0572916666666666,-0.0858585858585858,0.0168539325842695,-0.0163043478260869,-0.1127450980392157,-0.1213592233009708,-0.0670103092783505,-0.0572916666666666,-0.0949999999999999,-0.0717948717948717,0.0523255813953489,0.0342857142857142,-0.1256038647342994,-0.0670103092783505,-0.1883408071748878,-0.1883408071748878,-0.0572916666666666,0.0342857142857142,0.0647058823529411,0.214765100671141,0.1383647798742138,0.2066666666666667,0.2928571428571429,0.381679389312977,0.3308823529411764,0.4031007751937985,0.2836879432624115,0.214765100671141,0.3712121212121211,0.4596774193548387,0.5739130434782611,1.0337078651685392,1.3205128205128207,0.7238095238095237,0.5470085470085471,0.2657342657342658,0.2928571428571429,0.601769911504425,0.5470085470085471,0.5739130434782611,0.5739130434782611
FSSR_11-L,7.0,-0.0727350063802637,0.237356370041097,1.0607220832387592,1.1703812926254186e-05,0.083639928712028,-0.2516085336945479,-0.008426797215144,1.2846784404071513e-07,0.1666363801562784,0.4977082458469587,0.0945388574764869,-0.0496561223500424,0.2753506655945679,0.4444644420904424,0.0518134715025906,-0.0337922403003755,-0.0398009950248755,-0.0585365853658536,0.0091503267973855,0.1156069364161849,0.1556886227544911,0.1522388059701491,0.2866666666666666,0.4846153846153844,0.5755102040816324,0.5723014256619143,0.5595959595959594,0.5137254901960784,0.4322820037105752,0.4243542435424354,0.3736654804270463,0.366371681415929,0.3543859649122807,0.3174061433447097,0.3196581196581196,0.3785714285714285,0.3960216998191681,0.390990990990991,0.3426086956521739,0.5078125,0.5078125,0.4990291262135922,0.5166994106090372,0.7004405286343611,0.6566523605150214,0.6425531914893616,0.692982456140351,0.6184486373165619,0.8037383177570092,1.0641711229946522,1.0864864864864865,1.0369393139841687,1.1624649859943976,1.3680981595092023,1.4124999999999996,1.2057142857142855,1.0697050938337802,1.0531914893617025,1.092140921409214,1.0864864864864865,1.0315789473684212,1.2057142857142855,1.2705882352941176
FSSW_06-L^C00,7.0,0.4122331175289688,0.4700895779263877,0.9389010742301974,0.0002961738189109,-8.972717787185772,0.7093564906219152,0.0607906426121352,1.059481667154026e-07,0.2190858303707465,0.3941180169258101,-0.1504365362124961,0.0983495441759581,0.0983495441759581,0.4747708276590571,0.05,-0.0867579908675798,-0.1304347826086955,-0.118942731277533,-0.0909090909090909,-0.1452991452991452,-0.0654205607476635,0.0582010582010583,0.0526315789473683,0.0309278350515465,0.0362694300518136,-0.0566037735849057,-0.0566037735849057,-0.1031390134529147,-0.1031390134529147,-0.0909090909090909,-0.1304347826086955,-0.0430622009569376,-0.0990990990990992,-0.1150442477876105,-0.1701244813278009,-0.180327868852459,-0.1869918699186992,-0.1836734693877552,-0.1596638655462184,-0.118942731277533,-0.1999999999999999,-0.1836734693877552,-0.1967871485943776,-0.1111111111111111,-0.1031390134529147,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,0.015228426395939,-0.0521327014218009,-0.0291262135922329,0.0695187165775399,0.2195121951219512,0.1363636363636364,0.2121212121212121,0.2048192771084338,0.075268817204301,-0.0243902439024389,0.0810810810810809,0.2269938650306748,0.1428571428571428,0.1976047904191618,0.1494252873563217
FSTC_32-L^B00,7.0,0.1052412827580172,0.191851115540544,0.4534934327257576,0.0036805994375315,-0.4500535796384982,0.0746466843234785,0.0295015534242867,2.826741296194793e-08,0.1530023418154111,0.3750094675104258,-0.0125689889615249,0.0314747537087071,0.1062722519143874,0.5233259803781054,0.0221518987341771,-0.0186335403726708,-0.0365853658536584,0.0031746031746031,-0.0246913580246913,0.036065573770492,0.1703703703703702,0.1835205992509363,0.2845528455284554,0.4044444444444446,0.3562231759656653,0.2793522267206476,0.3277310924369749,0.4234234234234233,0.3920704845814979,0.4170403587443947,0.3004115226337449,0.4429223744292239,0.5721393034825872,0.595959595959596,0.6205128205128205,0.5800000000000001,0.5265700483091789,0.3859649122807018,0.2845528455284554,0.6544502617801049,0.5265700483091789,0.4044444444444446,0.4363636363636363,0.6122448979591837,0.5414634146341466,0.6288659793814435,0.7081081081081082,0.7458563535911602,0.7954545454545456,0.8588235294117648,0.9268292682926832,0.975,0.9874213836477987,0.9506172839506172,0.8588235294117648,0.8809523809523812,0.7954545454545456,0.9036144578313254,1.1944444444444446,1.3235294117647056,1.2898550724637683,1.3582089552238807,1.449612403100775
FSTZ_06-L^A00,8.0,-0.0124728312334845,0.0175613880029205,1.47980854955715,0.0001059788860379,4.729254089671604,-0.1494742906524558,-0.0974956779003439,6.714118030361694e-08,0.0499698027991491,0.1577631006015193,0.232979441595093,0.0006246121061766,0.182445245229188,1.3215409411489156,-0.0180995475113122,0.0625,-0.0474137931034481,-0.3028391167192429,-0.3402985074626866,-0.3363363363363363,-0.2870967741935484,-0.3323262839879154,-0.344213649851632,-0.3343373493975903,-0.309375,-0.2777777777777778,-0.2583892617449664,-0.3115264797507788,-0.3538011695906432,-0.3303030303030303,-0.3556851311953353,-0.3861111111111112,-0.4027027027027027,-0.4583333333333333,-0.4516129032258065,-0.4674698795180724,-0.4812206572769952,-0.4529702970297029,-0.3911845730027548,-0.3667621776504298,-0.3538011695906432,-0.3422619047619047,-0.35,-0.2893890675241157,-0.2916666666666667,-0.2916666666666667,-0.2457337883959045,-0.2482993197278912,-0.1875000000000001,-0.1934306569343066,-0.2163120567375885,-0.0791666666666666,-0.0675105485232068,-0.0829875518672199,0.0184331797235022,-0.0045045045045045,-0.0675105485232068,-0.1124497991967872,-0.0942622950819672,0.0375586854460094,0.0045454545454544,-0.0391304347826086,-0.0391304347826086
FSUD_66-L^F02,7.0,0.0300871914527815,0.2071050151135957,0.2701043496473924,0.0020325203252032,-1.5896138530590145,0.0130005200208008,-0.1227995886516231,9.173127721853008e-07,0.0421478826496747,3.2972969343565617,0.1852384973642459,0.2861037068360126,0.171349608475357,1.2955263556932284,-0.0653266331658291,0.1211267605633803,0.1740412979351031,0.1179775280898876,0.0815217391304348,0.0446194225721785,0.0050505050505049,-0.0432692307692308,-0.0432692307692308,0.0179028132992327,0.0310880829015545,-0.0172839506172839,0.0153061224489796,0.0446194225721785,0.028423772609819,0.0310880829015545,0.0205128205128204,-0.0744186046511627,0.0,0.0127226463104326,-0.0432692307692308,0.0,-0.0850574712643676,-0.1385281385281385,-0.1116071428571429,-0.093394077448747,-0.1776859504132231,-0.1531914893617021,-0.1742738589211618,-0.1155555555555555,-0.1742738589211618,-0.1422413793103447,-0.1725571725571725,-0.2134387351778656,-0.1513859275053305,-0.1194690265486725,-0.0975056689342404,-0.1385281385281385,-0.1214128035320089,-0.0744186046511627,0.153623188405797,0.206060606060606,0.0205128205128204,-0.1015801354401805,-0.0744186046511627,0.0557029177718833,0.0050505050505049,-0.1036036036036036,-0.091324200913242
FSUE_08-L,7.0,0.0702910030851329,0.2108876900441393,0.5821434801897486,0.0017985611510791,0.0792982281745404,-0.1958305182897402,-0.0515123444359305,5.280490004465469e-06,0.2711071508130986,6.628708151986073,0.0358823356756376,-0.0283313724250303,0.1808270434165539,0.4698812235196145,0.0610412926391381,-0.0853858784893266,-0.0071301247771835,0.0450281425891181,0.0257826887661143,-0.0088967971530248,0.0353159851301116,0.0201465201465202,0.0836575875486382,0.134419551934827,0.1184738955823292,0.0857699805068226,0.1229838709677419,0.0372439478584729,-0.0279232111692845,0.0411214953271028,-0.052721088435374,-0.0494880546075084,0.0569259962049337,0.0372439478584729,-0.039655172413793,-0.0262237762237761,-0.0778145695364238,-0.1116427432216904,0.0257826887661143,0.0164233576642336,0.1140000000000001,0.1556016597510372,0.2268722466960353,0.3325358851674642,0.3325358851674642,0.4245524296675191,0.4282051282051282,0.5135869565217392,0.628654970760234,0.6239067055393586,0.6005747126436782,0.6930091185410334,0.7191358024691359,0.6726726726726726,1.0108303249097474,0.9075342465753428,0.713846153846154,0.4392764857881137,0.3855721393034828,0.652818991097923,0.5558659217877095,0.6191860465116281,0.7852564102564104
FSUM_19-L^D21,7.0,0.0318969159273342,0.2015536426621877,0.7490061603942206,0.0004194630872483,0.9092153061363784,0.0388841927303466,-0.048653706206465,3.0139855465324624e-07,0.0242243943901401,1.0471339552755488,0.0784409406578917,0.1164156242021956,0.1164156242021956,0.7682314121557711,0.1,0.0192837465564739,-0.0512820512820512,-0.0512820512820512,-0.0632911392405063,-0.1019417475728154,-0.0463917525773195,-0.026315789473684,0.022099447513812,0.0724637681159421,0.1635220125786163,0.1526479750778817,0.15625,0.1246200607902736,0.0914454277286136,0.0511363636363637,-0.0133333333333333,0.0571428571428571,0.1144578313253013,-0.0537084398976982,-0.1019417475728154,-0.0488431876606684,-0.0909090909090909,-0.1647855530474039,-0.0463917525773195,0.0277777777777779,0.0364145658263306,0.0422535211267607,-0.021164021164021,0.0277777777777779,-0.0080428954423591,0.0,0.0136986301369863,-0.0439276485788113,-0.0909090909090909,-0.0314136125654449,-0.0080428954423591,0.0571428571428571,0.1212121212121213,0.1935483870967742,0.3602941176470589,0.3120567375886527,0.267123287671233,0.128048780487805,0.1746031746031746,0.3703703703703702,0.3120567375886527,0.267123287671233,0.3214285714285716
FSUT_25-L^F07,7.0,0.1480693938166598,0.5633412365493343,0.9696593491572866,0.0010515247108307,-5.521133579345995,0.2476066144473456,-0.0386845371839706,2.925187856869469e-05,0.0354146558764569,10.726270997631932,0.0923950395645339,-0.0029632912198056,0.0338364810059753,0.3724852956090238,0.0688073394495412,0.0175029171528589,0.0647130647130649,0.013953488372093,0.0531400966183577,0.0738916256157637,0.1503957783641161,0.1503957783641161,0.1368970013037811,0.1626666666666667,0.2111111111111112,0.2457142857142857,0.1626666666666667,0.189631650750341,0.1037974683544304,0.1295336787564767,0.0455635491606716,0.1080050825921221,0.1024020227560051,0.1611185086551265,0.0712530712530712,0.1626666666666667,0.1024020227560051,0.0634146341463417,-0.0191226096737907,0.0686274509803921,0.1324675324675326,0.2247191011235956,0.196159122085048,0.2823529411764707,0.3333333333333335,0.3172205438066466,0.2976190476190476,0.229901269393512,0.1847826086956521,0.1752021563342318,0.0455635491606716,0.1193838254172017,0.2161785216178522,0.2195804195804196,0.3415384615384615,0.3582554517133958,0.2976190476190476,0.2111111111111112,0.2421652421652422,0.3885350318471339,0.2421652421652422,0.2995529061102833,0.3667711598746082
FSUX_S9-L^A11,7.0,0.1161140871579557,0.2059886207898999,0.9873230467425866,8.417249339469798e-05,1.6421235451191587,-0.0335801006810778,0.0433830703695768,8.688135878258578e-08,0.2890026617415395,0.2390831965102207,-0.0566658440858055,0.0097354507764126,-0.0146013892094935,0.7016532959291958,-0.0287769784172662,-0.0071428571428571,0.0451127819548871,-0.0347222222222222,0.0,0.1031746031746032,0.0859375,0.0692307692307692,0.094488188976378,0.1583333333333334,0.1120000000000001,0.0692307692307692,0.1487603305785125,0.139344262295082,-0.1312499999999999,-0.120253164556962,-0.1726190476190476,-0.1823529411764706,-0.1775147928994082,-0.2645502645502644,-0.2871794871794871,-0.3152709359605912,-0.3504672897196261,-0.3474178403755869,-0.3049999999999999,-0.2835051546391751,-0.3015075376884422,-0.2797927461139896,-0.3084577114427861,-0.2526881720430107,-0.2684210526315789,-0.2760416666666666,-0.2684210526315789,-0.2486486486486486,-0.2606382978723404,-0.2102272727272728,-0.1524390243902438,-0.0671140939597315,0.0,-0.027972027972028,0.0775193798449611,-0.0347222222222222,-0.0671140939597315,-0.1575757575757576,-0.1257861635220125,-0.027972027972028,-0.0413793103448275,-0.0413793103448275,0.0643185298621744
FSVC_45-L^L10,7.0,0.1537648454015776,0.1938850012715653,1.880244463744067,0.0001139178507144,-0.4423307590688196,0.0701144989064711,0.0051870324189526,1.361599408550742e-07,0.2497692960761876,0.2593212313802636,-0.0248193205973221,0.1390068668330413,0.1390068668330413,0.7304172809238714,0.0458015267175573,-0.0709219858156027,-0.0902777777777776,-0.1324503311258278,-0.1437908496732025,-0.1602564102564102,-0.1266666666666666,-0.1148648648648648,-0.0642857142857141,-0.0507246376811593,-0.0075757575757575,0.0076923076923076,0.0076923076923076,0.0076923076923076,0.0,-0.0223880597014926,-0.0367647058823529,0.0076923076923076,0.048,-0.0075757575757575,-0.0296296296296296,-0.0223880597014926,-0.0507246376811593,-0.0642857142857141,-0.0367647058823529,0.0826446280991737,0.0826446280991737,0.1293103448275863,0.1491228070175441,0.2358490566037736,0.2242990654205607,0.0737704918032786,0.1696428571428569,0.31,0.2843137254901962,0.297029702970297,0.4886363636363637,0.5975609756097562,0.5411764705882354,0.5411764705882354,0.7236842105263159,0.7466666666666668,0.5232558139534884,0.2843137254901962,0.297029702970297,0.336734693877551,0.3505154639175258,0.3789473684210527,0.3936170212765959
FSVT_07-L,7.0,0.1392405063291139,0.2103681442524417,0.9474237600612688,0.004612779413719,-1.5020485546713205,0.1362007168458781,-0.0315581854043392,3.4850109555505465e-08,0.1433172302737519,0.2803999197052885,0.0217531305903397,0.1438461538461537,0.1438461538461537,0.3817784941096868,-0.0253164556962025,-0.0919540229885056,-0.1189591078066913,-0.147482014388489,-0.1254612546125461,-0.0326530612244898,0.0486725663716816,0.0921658986175115,0.2216494845360825,0.234375,0.3021978021978022,0.2539682539682542,0.267379679144385,0.2810810810810811,0.3620689655172415,0.3240223463687151,0.3240223463687151,0.3389830508474576,0.5800000000000001,0.7050359712230219,0.6232876712328768,0.6458333333333335,0.6013513513513515,0.7555555555555555,0.8661417322834646,0.975,1.1743119266055049,1.46875,1.6333333333333333,1.821428571428572,2.4347826086956528,2.8225806451612905,2.95,3.016949152542373,3.157894736842106,3.086206896551724,3.2321428571428568,3.4716981132075477,3.647058823529412,3.2321428571428568,4.266666666666667,3.9375,3.5576923076923075,2.95,2.8225806451612905,2.95,3.74,4.042553191489362,3.157894736842106
FSVU_85-L^B01,7.0,-0.0793880831152413,-0.0710225117080914,1.3645563607542464,0.0017226528854435,6.382543733069273,-0.1575325849635004,-0.0688645526663791,1.109974907354082e-06,-0.027969809604185,0.4391038137570628,0.3195848859634853,-0.0955674361270044,0.0490236030310682,1.3215409411489156,0.05,0.0204081632653061,-0.1596638655462184,-0.1735537190082644,-0.2424242424242424,-0.1379310344827585,-0.0825688073394496,-0.0740740740740741,0.0526315789473683,0.0638297872340425,-0.0825688073394496,-0.0566037735849057,-0.1304347826086955,-0.1304347826086955,-0.1999999999999999,-0.1869918699186992,-0.3006993006993006,-0.1735537190082644,-0.2424242424242424,-0.21875,-0.3377483443708609,-0.3103448275862068,-0.3670886075949368,-0.3788819875776398,-0.3288590604026845,-0.3630573248407643,-0.4708994708994708,-0.4152046783625731,-0.4680851063829787,-0.4791666666666666,-0.4764397905759162,-0.4444444444444444,-0.4974874371859297,-0.4565217391304348,-0.4318181818181817,-0.4285714285714286,-0.3197278911564626,-0.2700729927007299,-0.1935483870967741,-0.1735537190082644,-0.0384615384615385,-0.1999999999999999,-0.3150684931506849,-0.3288590604026845,-0.3006993006993006,-0.21875,-0.2063492063492064,-0.2537313432835821,-0.4444444444444444
FSVZ_N1-L,7.0,0.1648082170441354,0.3378786919882576,0.9355718324233416,0.0012755102040816,-0.3667056125001808,0.2077964409766431,-0.0079619497723996,9.952113963160009e-08,0.1366487408593985,0.8780946647633647,0.022370911071839,0.1533448078026391,0.1533448078026391,0.7931448548901774,0.046875,-0.01840490797546,-0.0199081163859111,-0.001560062402496,0.0543657331136737,0.0702341137123745,0.1387900355871887,0.1149825783972124,0.200750469043152,0.2549019607843139,0.3675213675213677,0.3763440860215052,0.3195876288659796,0.2955465587044534,0.3195876288659796,0.3882863340563991,0.3822894168466524,0.4382022471910112,0.4746543778801844,0.4382022471910112,0.3675213675213677,0.4712643678160921,0.4849187935034804,0.4645308924485125,0.7486338797814207,0.772853185595568,0.6120906801007557,0.6326530612244898,0.6000000000000001,0.7204301075268817,0.7534246575342467,0.7486338797814207,0.7344173441734418,0.6666666666666667,0.7204301075268817,0.802816901408451,0.887905604719764,1.018927444794953,1.0447284345047927,1.098360655737705,1.4615384615384617,1.2775800711743774,1.1476510067114094,0.887905604719764,0.9393939393939396,1.2939068100358422,1.3272727272727276,1.3616236162361623,1.570281124497992
FSWB_01-L^H01,8.0,0.1604902091381377,0.447123391370174,0.8761089799308208,0.0011217348328045,-0.8193930061938531,0.119352650450625,-0.0021456581251387,1.3054505915809363e-08,0.2509052183173587,0.2532779393166278,0.0069397634708219,-0.0391590722938488,0.1379948483257058,0.716341261009351,0.0688259109311739,-0.0275590551181101,-0.0237154150197627,-0.0426356589147286,-0.0159362549800795,0.0510638297872341,-0.0080321285140562,-0.0679245283018866,0.0833333333333334,0.0881057268722467,0.0881057268722467,0.0881057268722467,0.0646551724137933,0.0466101694915255,0.0378151260504202,0.0600858369098713,0.0164609053497941,0.1076233183856503,0.1330275229357798,0.0600858369098713,0.0646551724137933,0.0378151260504202,-0.0237154150197627,-0.0572519083969464,0.0206611570247934,0.0739130434782611,0.0421940928270041,0.1227272727272728,0.0929203539823011,0.2227722772277227,0.1382488479262673,0.1650943396226416,0.2412060301507539,0.2167487684729065,0.3138297872340427,0.3138297872340427,0.54375,0.7272727272727275,0.6802721088435375,0.6802721088435375,0.7642857142857145,0.6466666666666667,0.5153374233128836,0.3423913043478261,0.5153374233128836,0.7272727272727275,0.7034482758620693,0.7898550724637683,0.7152777777777779
FSWD_60-L^I15,7.0,0.2236378876781223,0.1882435269419174,1.4159542459329555,0.0032908268202385,-0.2508144809071707,0.1083408884859474,0.013419782870928,2.2968924710289616e-06,0.2943537597002943,1.5083818509513909,-0.1083339109186411,0.1778710118060298,0.1778710118060298,0.6317383760852461,0.0714285714285716,0.0561403508771929,-0.0383386581469649,-0.1160058737151248,-0.127536231884058,-0.0781010719754977,-0.0211382113821139,-0.0878787878787878,-0.0243111831442464,0.018612521150592,0.0487804878048778,0.0692717584369448,-0.0383386581469649,-0.0695517774343122,-0.0398724082934609,-0.0114942528735633,-0.0823170731707316,-0.1485148514851486,-0.0474683544303798,-0.0781010719754977,-0.143669985775249,-0.1338129496402879,-0.1300578034682081,-0.1787175989085948,-0.1412268188302425,-0.0179445350734095,0.0561403508771929,0.0397236614853193,0.018612521150592,0.0451388888888888,0.0730837789661318,0.0673758865248226,0.0451388888888888,0.1189591078066913,0.1944444444444444,0.2336065573770491,0.2489626556016595,0.4198113207547167,0.4718826405867971,0.3839080459770114,0.58005249343832,0.6358695652173911,0.4791154791154788,0.2336065573770491,0.1944444444444444,0.4647201946472017,0.4864197530864196,0.5279187817258881,0.5357142857142856
FSWI_40-L^L97,7.0,-0.0133795536094388,0.1499608004421196,1.1290049715337729,0.0007750901646886,2.59126113814667,-0.0267095615741433,-0.0646696871364721,1.3516965983373074e-08,-0.001515423933424,0.1346419690078924,-0.1031556466173783,-0.0316942941859578,-0.0144100806709095,0.7345349126490442,-0.1076923076923077,0.015625,-0.1034482758620689,-0.216867469879518,-0.2352941176470587,-0.078014184397163,-0.0909090909090908,-0.0579710144927535,-0.1034482758620689,-0.0510948905109489,-0.0714285714285712,-0.0510948905109489,-0.0714285714285712,-0.1034482758620689,-0.1333333333333333,-0.0972222222222222,-0.1823899371069182,-0.037037037037037,0.0077519379844961,-0.084507042253521,-0.1772151898734177,-0.1823899371069182,-0.3121693121693121,-0.3085106382978723,-0.2024539877300613,-0.1612903225806451,-0.212121212121212,-0.3010752688172043,-0.3048128342245989,-0.2777777777777778,-0.2215568862275448,-0.1503267973856209,-0.2696629213483146,-0.2215568862275448,-0.2261904761904761,-0.1875,-0.0225563909774436,0.0743801652892561,-0.078014184397163,-0.1719745222929936,-0.084507042253521,-0.2857142857142857,-0.3121693121693121,-0.375,-0.4222222222222221,-0.3627450980392157,-0.3981481481481481,-0.3596059113300491,-0.3689320388349514
FSWN_06-L^K99,7.0,0.0081833851506999,0.2229573436139783,1.008523780994677,0.003207723940798,-0.5424331985439598,0.0425836160930684,-0.0241292454797772,9.688299862863202e-09,-0.059791525914487,0.0856364710617522,0.0479638141086384,0.0229769578038152,0.0229769578038152,0.7315432343388082,0.2005494505494505,-0.0421052631578946,-0.1078431372549019,-0.1670480549199084,-0.1820224719101123,-0.1875,-0.1875,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.2416666666666665,-0.2416666666666665,-0.2416666666666665,-0.2463768115942028,-0.2690763052208835,-0.272,-0.2494845360824741,-0.2304439746300212,-0.0737913486005089,-0.0737913486005089,-0.0737913486005089,-0.0854271356783918,-0.1612903225806451,-0.2646464646464647,-0.1495327102803738,0.0898203592814372,0.0459770114942528,0.0550724637681159,0.0459770114942528,0.0612244897959184,0.0253521126760565,0.0311614730878186,0.0253521126760565,0.1629392971246006,0.1934426229508197,0.1934426229508197,0.2133333333333333,0.3481481481481481,0.3236363636363637,0.3582089552238805,0.2338983050847456,0.2338983050847456,0.0865671641791046,0.0705882352941176,0.1818181818181818,0.263888888888889,0.2214765100671141,0.2133333333333333,0.1934426229508197
FSWW_84-L^E98,7.0,0.1947945205479452,0.3399867812293456,2.664412244906288,0.0006435006435006,0.3203838066269903,0.0616772306192101,0.0695293970790164,1.4110240592281985e-05,0.3655409631019386,1.4258333517587467,-0.1456785714285713,-0.1035643258708965,0.0686071428571428,0.7516264102784457,0.0119047619047618,-0.1079646017699115,-0.256637168141593,-0.2511144130757801,-0.3067400275103163,-0.2990264255910988,-0.2222222222222223,-0.157190635451505,-0.1173380035026269,-0.0718232044198894,-0.0490566037735848,-0.1016042780748663,-0.0836363636363636,-0.093525179856115,-0.0631970260223048,-0.0786106032906763,-0.1923076923076923,-0.1063829787234041,-0.1095406360424028,-0.0472589792060491,-0.0869565217391303,-0.1710526315789473,-0.1457627118644068,-0.16,-0.1844660194174756,-0.0951526032315979,-0.2137285491419657,-0.2352048558421851,-0.3198380566801619,-0.2620790629575402,-0.3170731707317072,-0.34375,-0.3563218390804598,-0.3411764705882353,-0.399284862932062,-0.3707865168539326,-0.3479948253557569,-0.3076923076923077,-0.3095890410958903,-0.2477611940298507,-0.2137285491419657,-0.2186046511627907,-0.2087912087912088,-0.1870967741935484,-0.1778140293637846,-0.0381679389312977,-0.1079646017699115,-0.1987281399046104,-0.1280276816608997
FSWY_S4-L,7.0,0.0934621585230355,0.172507745371057,1.5844992178890045,0.0036363636363636,-0.1106507683120408,0.1387680198424361,-0.007846762966751,2.256597828894041e-05,0.0711141379361071,4.65426827955114,0.0746883450686957,0.1628065918437212,0.1628065918437212,0.6542019507654826,0.0396270396270397,0.0046838407494145,0.1331220285261489,0.2222222222222221,0.1870503597122301,0.1218619246861922,0.3071297989031079,0.2529205607476634,0.3,0.2565905096660807,0.2890625,0.1903440621531631,0.1519871106337271,0.2064116985376827,0.156957928802589,0.1734135667396059,0.1016949152542372,0.0855263157894736,0.2194428652643547,0.1811674008810573,0.0170697012802276,0.0161061108479394,0.032242540904716,-0.0064844835572024,0.0676953708312593,0.1594594594594593,0.2798329355608591,0.3714833759590792,0.4028776978417265,0.4483457123565157,0.4252491694352158,0.4319092122830439,0.49581589958159,0.5453890489913544,0.6164280331574981,0.6079460269865067,0.6797180892717307,0.7756622516556291,1.064485081809432,1.5117096018735363,1.8561917443408784,1.818659658344284,1.6448828606658448,1.0684667309546771,1.0140845070422535,1.3015021459227465,1.0605187319884726,1.0926829268292684,1.4374999999999996
