firms,age,agr,chpmia,currat,depr,egr,herf,invest,mve_ia,pchcurrat,pchdepr,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,quick,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSFV_71-L^B05,6.0,0.0331667227523779,0.0220385276203304,0.5120111850188536,0.0774077587897857,0.2256790500942771,1.3926455494706564e-06,0.165135886931206,0.5994782422216838,-0.1545488838167459,0.1065792116092706,-0.4848303715374027,-0.0096896361015981,0.3050165212362565,0.0214463739229961,0.1438255427578818,135.38210014947683,0.0780917776279943,0.6104261349696533,0.0344827586206897,0.0740740740740739,0.1262135922330096,0.2747252747252746,0.247311827956989,0.247311827956989,0.2747252747252746,0.183673469387755,0.1372549019607842,0.0841121495327101,0.1047619047619046,0.1262135922330096,0.3181818181818181,0.2608695652173911,0.3975903614457832,0.3181818181818181,0.2210526315789474,0.2083333333333332,0.0841121495327101,-0.0569105691056911,-0.1007751937984496,-0.0252100840336134,0.0265486725663717,0.0175438596491228,0.0,0.0086956521739129,0.0545454545454544,0.0545454545454544,0.1599999999999999,0.0841121495327101,0.0642201834862383,0.0175438596491228,0.0175438596491228,-0.0333333333333333,-0.0645161290322581,-0.0569105691056911,0.0,0.0357142857142855,0.1153846153846152,0.1262135922330096,0.2210526315789474,0.1153846153846152,0.0450450450450448,-0.1076923076923077,-0.1076923076923077,-0.1654676258992805,-0.0569105691056911,-0.0645161290322581,0.0357142857142855
FSFY_01-L^H12,3.0,-0.0484812702560107,-0.1831046973204664,2.2985668433898665,0.0917080469597816,-0.1555318603458722,4.020409750956414e-07,-0.0292591010727834,0.4635533650378905,0.0917428509492169,-0.0294605274694476,0.1738026844730689,0.018834405751419,-0.121251765492751,-0.0633939690223302,1.1938382312183171,5.45974335600589,-0.1175638581690175,0.6786419682856685,-0.0778816199376947,0.006269592476489,0.0524590163934426,0.211320754716981,0.1672727272727272,0.2588235294117647,0.2687747035573122,0.3048780487804878,0.1464285714285715,-0.0153374233128833,-0.0123076923076923,-0.1083333333333333,0.0524590163934426,-0.0722543352601156,-0.0906515580736543,-0.1893939393939394,-0.2375296912114014,-0.2429245283018868,-0.1552631578947367,-0.2375296912114014,-0.2850779510022272,-0.2913907284768212,-0.2189781021897811,-0.2074074074074073,-0.1914357682619647,-0.2034739454094293,-0.2113022113022113,-0.25,-0.1893939393939394,-0.1394101876675603,-0.2569444444444445,-0.2074074074074073,-0.1640625,-0.2770270270270271,-0.2945054945054944,-0.1640625,-0.199501246882793,-0.1205479452054794,-0.2034739454094293,-0.2189781021897811,-0.2151589242053789,-0.0802292263610315,-0.2265060240963856,-0.5114155251141552,-0.4746317512274959,-0.4904761904761905,-0.4920886075949368,-0.446551724137931,-0.4153005464480874
FSGG_17-L^F99,2.0,0.1337565430448824,0.0378576783074101,1.338452698114193,0.0450674036888713,0.1302792681249139,1.33793494759451e-08,0.1659241934885101,0.1047010082672914,0.0196610560387221,0.0776421876610604,0.0242269063026241,-0.1158008786935949,-0.2326408263048746,-0.1756445714366981,1.0141043723554302,4.618220834959033,-0.0286007386130487,0.5476371571274025,0.06,0.0067114093959732,0.1194029850746267,0.2295081967213115,0.2295081967213115,0.1999999999999999,0.3636363636363635,0.4423076923076923,0.3274336283185841,0.1811023622047243,0.1904761904761904,0.1904761904761904,0.1450381679389312,0.1450381679389312,0.1904761904761904,0.1627906976744186,0.0869565217391306,0.0416666666666667,-0.0196078431372549,-0.1124260355029586,-0.0683229813664596,-0.0797546012269938,-0.0683229813664596,-0.0506329113924051,0.0344827586206897,0.0869565217391306,0.102941176470588,0.1999999999999999,0.1627906976744186,0.0869565217391306,0.102941176470588,0.1538461538461537,0.1538461538461537,0.0714285714285714,0.0791366906474821,0.1811023622047243,0.1278195488721805,0.25,0.3888888888888888,0.4851485148514851,0.5463917525773196,0.8292682926829269,0.6304347826086956,0.3274336283185841,0.3761467889908256,0.3761467889908256,0.6853932584269662,0.5789473684210527,0.8518518518518516
FSGQ_10-L^F97,2.0,0.0456020675468977,0.0478903969083788,1.6348830515241837,0.1289045005488474,-0.0536060019361084,7.97545833423601e-07,0.0760139946201586,0.3225006849058951,-0.0680895854547229,0.0044491690712878,-0.0697027767345887,0.0344171591855647,0.0663206061076778,-0.1193863829019281,1.000770680706055,6.345132845769302,0.0639654918153665,0.686388340611963,-0.0817610062893082,0.0460526315789473,0.1865671641791044,0.4722222222222221,0.3706896551724139,0.3361344537815127,0.4324324324324324,0.4454545454545453,0.5,0.2619047619047618,0.2137404580152671,0.3032786885245901,0.2137404580152671,0.1954887218045113,0.1865671641791044,0.1041666666666667,0.1605839416058394,0.2421875,0.2137404580152671,0.1276595744680853,0.06,0.06,0.0258064516129032,0.0063291139240506,-0.0914285714285714,0.0063291139240506,-0.0245398773006133,-0.0479041916167664,0.0127388535031847,-0.0245398773006133,0.0192307692307691,0.0127388535031847,0.0258064516129032,-0.042168674698795,-0.042168674698795,-0.0245398773006133,0.0063291139240506,-0.059171597633136,-0.1675392670157067,-0.2604651162790696,-0.1887755102040815,-0.1215469613259668,-0.25,-0.3931297709923664,-0.3483606557377049,-0.3931297709923664,-0.3884615384615384,-0.3234042553191489,-0.3813229571984435
FSHK_54-L,2.0,-0.0437628912205183,-0.0632068531362987,1.767210144927536,0.0776984460310793,0.0938297872340426,8.452055363505343e-06,0.0364092906465787,1.9342906113145737,-0.0062253383486375,-0.0250534119752388,-0.0554682267170122,0.0202579909489364,0.0024254183846713,-0.1226982858447637,0.990036231884058,6.144578313253012,-0.0413533834586466,0.6572229017686881,-0.0946502057613168,0.0340425531914894,0.0167364016736402,0.2089552238805971,0.1626794258373207,0.0896860986547085,0.3728813559322035,0.1970443349753696,0.0210084033613446,-0.0725190839694656,-0.0830188679245281,-0.0279999999999999,0.0429184549356223,0.0945945945945945,0.1045454545454545,0.0519480519480519,-0.0544747081712061,0.0995475113122172,0.1302325581395349,-0.0081632653061224,-0.0795454545454544,-0.0544747081712061,-0.0121951219512194,-0.0544747081712061,-0.1443661971830985,-0.132142857142857,-0.0966542750929367,-0.0617760617760616,0.0082987551867219,-0.0121951219512194,0.0041322314049587,0.0,0.0752212389380533,0.0167364016736402,-0.0121951219512194,0.0082987551867219,0.0519480519480519,0.151658767772512,0.1198156682027651,0.1198156682027651,0.1853658536585367,0.2857142857142858,0.1853658536585367,-0.1195652173913042,-0.0201612903225806,-0.0279999999999999,0.0296610169491526,0.1462264150943395,0.2925531914893617
FSHU_94-L,2.0,0.1272104705908855,-0.0606635692409897,1.517393551465034,0.0959070092210379,0.0821620364087551,4.770773376465496e-08,0.0456173548692301,0.2800908177375952,0.0672169154027478,0.1509561670079931,0.049528840344559,-0.0173900801462732,0.0729844760246353,-0.0817110174160848,1.324613366198863,5.7127582534611285,0.1308457711442785,0.7768803739336687,-0.0042016806722687,0.0303030303030302,0.2592592592592593,0.3999999999999999,0.3999999999999999,0.4512195121951219,0.3837209302325581,0.4337349397590362,0.3522727272727273,0.3149171270718232,0.391812865497076,0.4512195121951219,0.5159235668789808,0.4968553459119496,0.2331606217616579,0.1666666666666665,0.1497584541062802,0.1442307692307691,0.4691358024691356,0.3522727272727273,0.3149171270718232,0.2331606217616579,0.2081218274111675,0.1782178217821781,0.2205128205128204,0.3005464480874316,0.3522727272727273,0.3522727272727273,0.4512195121951219,0.4251497005988023,0.4082840236686391,0.4512195121951219,0.4512195121951219,0.5866666666666667,0.676056338028169,0.7761194029850744,0.7629629629629628,0.7499999999999998,0.8167938931297709,0.8593749999999998,1.0169491525423728,1.2242990654205603,0.8167938931297709,0.3296089385474858,0.4874999999999998,0.4512195121951219,0.5555555555555554,0.8030303030303028,0.8167938931297709
FSIB_01-L^B99,2.0,-0.0661085753949056,-0.1570638927676049,1.918202347430929,0.100796584578539,-0.1229195043354041,4.1985130245654864e-08,-0.0448646488442042,0.0715038527516622,-0.0276041528372075,0.0614866409664953,-0.0022849360238407,0.2961837135630856,0.1136126497176252,0.1568885292332592,1.3571329002760044,4.067474943420628,0.1568885292332592,1.3740103020209364,-0.0225563909774436,-0.1013513513513513,0.0,0.3434343434343434,0.3168316831683169,0.209090909090909,0.4456521739130434,0.0991735537190083,-0.2569832402234636,-0.3512195121951218,-0.3813953488372092,-0.3785046728971962,-0.3282828282828283,-0.3512195121951218,-0.4035874439461883,-0.3899082568807339,-0.3696682464454975,-0.3813953488372092,-0.3755868544600939,-0.4637096774193547,-0.5163636363636364,-0.5198555956678701,-0.5092250922509225,-0.4784313725490196,-0.4962121212121212,-0.4743083003952568,-0.4166666666666666,-0.3726415094339622,-0.3248730964467005,-0.3842592592592593,-0.4115044247787609,-0.3512195121951218,-0.360576923076923,-0.4115044247787609,-0.3755868544600939,-0.2485875706214688,-0.2528089887640449,-0.261111111111111,-0.2999999999999999,-0.2651933701657458,-0.2267441860465116,-0.2222222222222222,-0.2356321839080459,-0.5092250922509225,-0.5074074074074074,-0.5074074074074074,-0.5198555956678701,-0.4571428571428572,-0.3926940639269406
FSIF_16-L^I98,2.0,-0.0658783632236705,-0.2120478841899272,1.7683990572685084,0.1742662642091066,-0.1414016033100595,7.16994683174317e-08,-0.0548074248853879,0.2031552051661297,-0.0384142768189044,0.3192010602168669,0.0274296690992673,0.2215951589252883,0.0711375230050773,-0.0141214687316953,1.0858906139903295,4.153529382042343,0.1031819523847868,0.8237346349863839,0.0,-0.0769230769230769,0.0434782608695651,0.2244897959183673,0.1999999999999999,0.263157894736842,0.2903225806451612,0.1764705882352941,-0.0163934426229508,-0.1176470588235295,-0.1666666666666666,-0.0551181102362204,0.0344827586206897,-0.1666666666666666,-0.1666666666666666,-0.2,-0.1780821917808219,-0.1044776119402985,-0.1366906474820143,-0.2771084337349397,-0.3142857142857143,-0.2899408284023669,-0.2405063291139241,-0.1780821917808219,-0.2638036809815951,-0.2405063291139241,-0.2307692307692308,-0.1780821917808219,0.0084033613445377,-0.0769230769230769,-0.1044776119402985,-0.1240875912408759,-0.0163934426229508,-0.0476190476190476,-0.04,0.0,0.0526315789473683,0.0714285714285714,0.1214953271028036,0.1111111111111109,0.348314606741573,0.348314606741573,0.1999999999999999,-0.183673469387755,-0.1608391608391608,-0.2258064516129032,-0.2156862745098039,-0.1489361702127659,-0.1608391608391608
FSIG_05-L^E18,2.0,0.1470853810172303,0.0544884593545495,1.5255978342607912,0.1053820406989876,-0.000332304770947,1.228292523175453e-07,0.1170140328024157,0.099775019069686,-0.1301778467872797,-0.0851899993193417,-0.1494490777224781,-0.0584771920273898,0.0036260810213176,-0.0702983257223451,0.7302752293577982,5.083343176395549,0.1062255809171292,0.846543960179661,-0.0900900900900901,-0.0593220338983049,0.0673076923076922,0.2333333333333334,0.0776699029126213,0.0882352941176471,0.009090909090909,0.0673076923076922,0.009090909090909,-0.1838235294117647,-0.2183098591549295,-0.1956521739130433,-0.0672268907563024,-0.0826446280991735,-0.159090909090909,-0.171641791044776,-0.207142857142857,-0.1654135338345864,-0.1395348837209301,-0.2237762237762236,-0.2499999999999999,-0.2499999999999999,-0.2499999999999999,-0.2599999999999999,-0.2599999999999999,-0.269736842105263,-0.2792207792207791,-0.2649006622516555,-0.2448979591836734,-0.2291666666666665,-0.207142857142857,-0.1328124999999999,-0.1190476190476189,-0.1654135338345864,-0.146153846153846,-0.159090909090909,-0.1897810218978102,-0.1838235294117647,-0.1897810218978102,-0.1395348837209301,-0.1048387096774192,0.0373831775700934,-0.1956521739130433,-0.3728813559322034,-0.3693181818181817,-0.3470588235294116,-0.2745098039215685,-0.2884615384615384,-0.2649006622516555
FSIV_B3-L^H15,5.0,-0.2759985726711121,0.3869546099446787,1.4019379100216849,0.2116953396333091,0.0648836057454186,3.053317728583549e-08,-0.434777760431767,0.1489364177251206,0.4788556499490649,0.8104878157976491,0.5225223344874314,0.0630878335045548,0.1392679962707261,-0.1898364545172461,0.9062337020669212,4.419244552457058,-0.084066830013745,0.6882750126256061,-0.0481927710843372,0.1690140845070422,0.1857142857142857,0.5370370370370368,0.3833333333333333,1.1282051282051282,0.8444444444444443,1.1842105263157894,0.360655737704918,0.2575757575757573,0.1690140845070422,0.1857142857142857,0.1690140845070422,0.2575757575757573,0.4067796610169492,0.360655737704918,0.2575757575757573,0.4310344827586208,0.360655737704918,0.0374999999999998,-0.0119047619047618,-0.3252032520325203,-0.5229885057471264,-0.548913043478261,-0.5677083333333333,-0.5677083333333333,-0.48125,-0.5808080808080809,-0.5337078651685394,-0.5414364640883979,-0.6311111111111112,-0.6311111111111112,-0.649789029535865,-0.6745098039215687,-0.6819923371647509,-0.6278026905829597,-0.6343612334801763,-0.6653225806451613,-0.6706349206349207,-0.6556016597510375,-0.6359649122807017,-0.5931372549019608,-0.5699481865284974,-0.6981818181818182,-0.7087719298245614,-0.7224080267558528,-0.6719367588932806,-0.6261261261261262,-0.6157407407407408
FSIW_67-L^J01,2.0,-0.024800275989317,-0.0904514253678413,1.128277012213093,0.092641127953872,-0.0128146983045614,1.1173037870634675e-06,0.0164043088444497,0.2093101044686529,-0.0256039347118974,0.3054116556546432,-0.0648202817086727,0.0110106536172624,0.0192089102047537,-0.0573320909455535,0.6038041017014945,10.723500933560253,0.0155541680945517,0.7746733554192612,-0.0377358490566037,0.0,0.1276595744680853,0.358974358974359,0.1777777777777778,0.2325581395348839,0.358974358974359,0.3249999999999999,0.1777777777777778,0.0816326530612245,-0.0185185185185184,-0.1311475409836064,-0.1016949152542372,-0.1166666666666665,-0.1846153846153846,-0.2318840579710144,-0.2205882352941176,-0.2428571428571427,-0.2638888888888888,-0.3291139240506329,-0.3764705882352941,-0.3375,-0.2933333333333333,-0.2428571428571427,-0.3026315789473683,-0.3291139240506329,-0.3536585365853658,-0.1451612903225806,-0.0185185185185184,-0.0862068965517239,-0.1451612903225806,-0.0535714285714286,-0.0363636363636363,-0.208955223880597,-0.1451612903225806,-0.1311475409836064,-0.1587301587301587,-0.0701754385964911,-0.196969696969697,-0.1166666666666665,-0.2205882352941176,-0.0363636363636363,-0.2205882352941176,-0.4536082474226803,-0.4536082474226803,-0.4421052631578946,-0.4361702127659573,-0.36144578313253,-0.3026315789473683
FSJF_08-L^A99,5.0,-0.2823313050585777,-0.3874798795114009,2.119210977701544,0.1596818598959926,-0.1664837947332883,6.479801084024429e-09,-0.2564480973571882,0.0690299963142715,0.1313812046798342,0.9597707657886412,0.2114750282151002,0.2902079939059079,-0.1743727614144103,0.0564521300472393,1.4608061749571184,3.228427722254883,0.0564521300472393,1.0980994130687,-0.0163934426229507,-0.006514657980456,-0.0032679738562092,0.1050724637681159,0.1131386861313867,0.1730769230769229,0.1685823754789273,0.1553030303030302,0.1090909090909091,0.0777385159010599,0.2199999999999999,0.3677130044843049,0.2869198312236285,0.1254612546125459,0.0777385159010599,0.0445205479452055,0.009933774834437,-0.006514657980456,-0.006514657980456,-0.0615384615384615,-0.0557275541795666,-0.0976331360946746,-0.108187134502924,-0.108187134502924,-0.1133720930232559,-0.1029411764705883,-0.0949554896142433,-0.0586419753086421,-0.0129449838187701,-0.0129449838187701,0.0304054054054052,0.0234899328859059,0.073943661971831,0.0517241379310344,0.150943396226415,0.073943661971831,0.0590277777777776,0.0517241379310344,0.0445205479452055,0.0517241379310344,0.0892857142857141,0.0066006600660066,-0.1643835616438356,-0.2431761786600497,-0.245049504950495,-0.254278728606357,-0.1973684210526316,-0.1689373297002725,-0.1597796143250689
FSJK_29-L,2.0,0.1140982218458932,-0.0043234518559612,1.460679857940132,0.0804347826086956,0.0705045278137128,8.945189478914681e-07,0.0759949195596951,0.974791108312306,-0.010991991715249,0.0422189819724283,0.0268265696047478,0.0330254259233335,0.0332687443394422,0.1105373876458215,0.889396245560629,4.843202668890743,0.1105373876458215,0.7008617429938276,0.0666666666666666,-0.1633466135458166,-0.070796460176991,0.1052631578947369,0.0769230769230771,0.0047846889952154,0.1475409836065573,0.1052631578947369,-0.032258064516129,-0.1923076923076923,-0.2164179104477611,-0.2045454545454545,-0.0987124463519313,-0.1633466135458166,-0.146341463414634,-0.1891891891891891,-0.2193308550185873,-0.2045454545454545,-0.176470588235294,-0.2105263157894736,-0.2499999999999999,-0.1732283464566929,-0.1699604743083003,-0.1532258064516128,-0.1358024691358025,-0.1286307053941908,-0.1984732824427481,-0.1249999999999998,-0.0232558139534883,0.0606060606060605,-0.0497737556561085,-0.0625,0.0606060606060605,-0.1101694915254236,-0.0748898678414096,-0.1101694915254236,-0.0909090909090909,0.0294117647058824,-0.0094339622641509,-0.0454545454545455,-0.0232558139534883,0.1229946524064171,0.0047846889952154,-0.3203883495145631,-0.3312101910828026,-0.3805309734513274,-0.3731343283582089,-0.3597560975609756,-0.3674698795180722
FSJQ_07-L^A06,3.0,0.2650990803071962,-0.2742126504232371,1.461998803111909,0.0780572419774501,-0.1041014946124434,3.441385626011383e-06,0.2458519010145063,1.6841153335056018,0.183491036598585,-0.0722244938747892,0.2271486077590206,0.1087523968317204,-0.0810544695367963,-0.086997280644063,1.1343506882106524,4.125316914161536,0.1024003097173828,0.6021270661275254,-0.0730593607305937,-0.0223214285714287,-0.0179372197309417,0.1465968586387434,0.2443181818181818,0.2658959537572254,0.3860759493670884,0.2166666666666665,0.2372881355932203,0.0735294117647058,-0.009049773755656,-0.0759493670886076,0.0682926829268293,0.028169014084507,0.0,-0.0266666666666667,-0.124,0.0138888888888888,-0.0266666666666667,-0.1377952755905512,-0.0680851063829788,-0.091286307053942,-0.0436681222707423,-0.0560344827586206,-0.0759493670886076,-0.1204819277108434,-0.1024590163934425,-0.0641025641025641,0.0138888888888888,0.0092165898617511,-0.1766917293233083,-0.1204819277108434,-0.1478599221789882,-0.2007299270072993,-0.1828358208955224,-0.2007299270072993,-0.1948529411764706,-0.2093862815884476,-0.2036363636363636,-0.160919540229885,-0.1204819277108434,-0.0135135135135135,-0.2007299270072993,-0.3539823008849557,-0.4016393442622951,-0.4370179948586118,-0.4236842105263158,-0.4398976982097187,-0.3796033994334277
FSJV_53-L^B01,3.0,-0.0335107743656585,-0.2233999582229401,0.9830466885275158,0.2365328803001344,0.1216911728106241,1.1114658355956113e-07,0.0824309015384991,0.3068872628229559,0.0145852193384951,0.0508245743843426,0.0029478926741119,-0.0168732430087465,0.0312020038086952,-0.2016461918413962,0.7271186062593411,6.46476960490162,-0.0979305117312133,0.8015264527929974,0.0,-0.0769230769230769,-0.0625,0.25,0.1320754716981131,0.1320754716981131,0.2244897959183673,0.3333333333333332,0.0714285714285714,-0.0476190476190476,-0.1304347826086955,-0.1666666666666666,-0.0625,-0.1549295774647887,-0.1780821917808219,-0.1891891891891892,-0.2405063291139241,-0.1666666666666666,-0.2,-0.3333333333333333,-0.3103448275862069,-0.2857142857142857,-0.2771084337349397,-0.3103448275862069,-0.2592592592592593,-0.2405063291139241,-0.1891891891891892,-0.1549295774647887,0.0169491525423728,-0.0625,-0.1044776119402985,-0.1176470588235295,-0.0769230769230769,-0.1176470588235295,-0.1428571428571428,-0.0322580645161291,0.0,0.0,0.0169491525423728,0.0714285714285714,0.1999999999999999,0.3636363636363635,0.25,-0.0769230769230769,0.0169491525423728,-0.0909090909090909,0.0909090909090908,0.2765957446808511,0.3043478260869563
FSKO_65-L^D00,2.0,-0.021187890855916,-0.295325074570624,1.658057851239669,0.0397207035109676,0.0197970973650837,3.450498547762153e-05,-0.0334463769017765,3.22110506072002,0.0447047292868902,0.0534920152649382,0.1982033597077173,0.1690448958025142,-0.0532311329964016,-0.0353217585926139,0.690599173553719,6.476207577662058,0.0579021471312918,0.7863504533306598,-0.0734797297297297,-0.0239076669414675,-0.1313279530447543,0.0163090128755365,-0.0125104253544621,-0.0083752093802345,0.0515097690941386,0.1395572666025022,0.074410163339383,-0.09272030651341,-0.09272030651341,-0.0580747812251392,0.1286939942802669,0.1286939942802669,0.1034482758620689,0.0119658119658119,-0.0279146141215106,0.0647482014388489,0.0042408821034776,-0.1494252873563218,-0.1432706222865413,-0.1994590939824205,-0.2246234446627374,-0.2296681847755367,-0.220026350461133,-0.1967435549525101,-0.119047619047619,-0.0771628994544038,0.0647482014388489,0.1086142322097378,-0.0042052144659378,0.0580875781948169,0.1286939942802669,0.0422535211267605,0.0376862401402278,-0.0157938487115544,0.0042408821034776,0.0206896551724138,0.0119658119658119,0.0515097690941386,0.0842490842490841,0.2827735644637053,0.0695573622402889,-0.1940095302927161,-0.1554921540656205,-0.227154046997389,-0.1697054698457223,-0.1638418079096045,-0.0558213716108452
FSKX_06-L^D98,2.0,0.149768696993061,-0.1256377048349909,1.632116415624202,0.0953531598513011,0.0209467951403435,4.168065823219005e-06,0.1669236700077101,1.3105216102248665,-0.0217737384396082,0.0038762108919218,-0.0823588901194963,-0.1172364538859384,0.0464631574152906,-0.0417574588049908,0.906305846310952,4.310522696011004,0.0551346801346801,0.6730923482879385,-0.088757396449704,-0.0558659217877095,-0.0864864864864866,0.1342281879194631,0.1418918918918918,0.1418918918918918,0.1818181818181818,0.1575342465753424,0.0903225806451613,-0.0058823529411764,-0.1105263157894737,-0.0558659217877095,0.0764331210191082,0.0304878048780488,-0.0864864864864866,-0.1592039800995024,-0.155,-0.101063829787234,-0.0913978494623656,-0.1875,-0.324,-0.2777777777777778,-0.2318181818181819,-0.228310502283105,-0.1674876847290639,-0.1913875598086124,-0.1592039800995024,-0.101063829787234,0.0764331210191082,0.0180722891566265,-0.0662983425414365,-0.0451977401129943,0.0242424242424241,-0.0231213872832369,-0.0231213872832369,0.0242424242424241,-0.0231213872832369,0.0,-0.0558659217877095,-0.0231213872832369,-0.0397727272727272,0.1575342465753424,0.0242424242424241,-0.271551724137931,-0.3102040816326531,-0.4212328767123288,-0.3964285714285714,-0.3016528925619834,-0.3266932270916334
FSLO_06-L^E10,2.0,-0.0259421560035056,0.0243802285063706,1.7973490100382674,0.1091817432216132,0.0442970254654398,1.6707485778107622e-06,0.0242769500438212,1.1398433125895993,-0.046834313597801,0.008738910362445,-0.0792884262721126,-0.0400389624229283,0.0335343233734893,-0.0673965464175334,0.9132604958127668,5.635705155517682,-0.0647560012727294,0.8678305438052193,0.028423772609819,-0.0324999999999999,0.0932203389830508,0.3208191126279862,0.2688524590163936,0.2169811320754717,0.4175824175824176,0.4072727272727272,0.3074324324324324,0.0602739726027397,0.0459459459459459,0.0901408450704226,0.2364217252396168,0.1798780487804878,0.2772277227722772,0.1907692307692308,0.1762917933130698,0.2730263157894737,0.2169811320754717,0.1762917933130698,0.0994318181818181,0.0932203389830508,0.2018633540372669,0.2018633540372669,0.1871165644171779,0.205607476635514,0.2364217252396168,0.2483870967741934,0.4386617100371748,0.5357142857142858,0.3074324324324324,0.3626760563380282,0.3821428571428573,0.2483870967741934,0.2483870967741934,0.2688524590163936,0.2605863192182411,0.3870967741935485,0.4603773584905661,0.4659090909090908,0.4548872180451127,0.72,0.73542600896861,0.2246835443037975,0.3531468531468533,0.294314381270903,0.2564935064935065,0.3531468531468533,0.3674911660777384
FSLV_X2-L^J11,3.0,0.0615287694246115,-0.067561346070579,0.9281178562357124,0.1537455021262675,-0.1955411054342778,1.4761883515231656e-05,0.1502519949601008,1.258991891690055,-0.0084210937652645,0.3385516721621395,0.0025381679998228,0.0904825681973697,0.102162397242578,-0.0310360274356672,0.6019812039624078,13.620092378752888,-0.0348580312576711,0.7165626871405991,-0.0639730639730639,-0.0294117647058824,-0.0262295081967213,0.0683453237410072,0.0999999999999998,0.076086956521739,0.0569395017793592,0.0607142857142857,-0.01,-0.0889570552147239,-0.0325732899022801,-0.0066889632107023,0.1040892193308551,0.0421052631578946,0.1082089552238805,-0.0747663551401869,-0.1703910614525139,-0.0972644376899696,-0.1586402266288951,-0.2265625,-0.2894736842105263,-0.2808716707021791,-0.208,-0.2016129032258065,-0.1489971346704871,-0.1477761836441894,-0.1341107871720116,-0.1885245901639345,-0.1514285714285714,0.0421052631578946,0.03125,0.0919117647058822,0.0999999999999998,-0.0689655172413793,-0.0972644376899696,-0.0450160771704181,0.0722021660649818,0.1692913385826773,0.0722021660649818,-0.0357142857142858,0.0494699646643108,0.1292775665399239,0.0171232876712328,-0.1951219512195121,-0.2404092071611253,-0.2285714285714285,-0.2928571428571429,-0.3060747663551402,-0.2163588390501318
FSMA_41-L^C04,3.0,0.1788452602230484,0.0517232180715383,0.6420471650777722,0.0416698120329131,0.1936758893280631,5.362382836224256e-05,0.1962128252788104,6.396504253161724,-0.0240627888234858,-0.0864896228182081,-0.0476725289370294,0.0583030352727458,-0.1655357142857143,0.0008968699839487,0.3327646763672854,62.97058823529412,0.1469642857142858,0.6025520377625563,-0.0067114093959731,0.0604982206405693,0.1330798479087453,0.1330798479087453,0.2416666666666667,0.2213114754098359,0.2627118644067796,0.2735042735042736,0.2789699570815449,0.2365145228215766,0.231404958677686,0.2735042735042736,0.4752475247524752,0.5126903553299493,0.4607843137254901,0.4258373205741628,0.453658536585366,0.453658536585366,0.3990610328638497,0.3607305936073059,0.2263374485596707,0.2680851063829788,0.4752475247524752,0.5204081632653061,0.5684210526315789,0.6464088397790055,0.6464088397790055,0.5684210526315789,0.7529411764705882,0.8860759493670884,0.7529411764705882,0.8509316770186335,0.7951807228915664,0.5935828877005347,0.6464088397790055,0.5520833333333335,0.5851063829787235,0.5684210526315789,0.5204081632653061,0.5767195767195767,0.6108108108108108,0.722543352601156,0.5602094240837696,0.2365145228215766,0.4258373205741628,0.4258373205741628,0.3303571428571428,0.2789699570815449,0.4466019417475728
FSME_32-L^G03,5.0,0.0829036362418803,0.0743173850808589,1.2874323393366796,0.0635490218775321,0.086879309947185,1.1838027036161337e-07,0.1000171134772354,0.2536645125325331,0.0676721530932505,-0.0842263979811864,0.061977905661138,-0.1136583853102318,-0.0872191191545568,-0.0675859196160225,0.792008660564905,6.494005533353827,-0.0669581732255642,0.6005601146493469,0.0418410041841004,-0.0123966942148759,0.1715686274509804,0.3351955307262571,0.2918918918918918,0.2193877551020409,0.1658536585365855,0.3735632183908046,0.4226190476190476,0.4058823529411766,0.3351955307262571,0.4058823529411766,0.3735632183908046,0.3426966292134832,0.3579545454545454,0.2849462365591397,0.2849462365591397,0.3351955307262571,0.5031446540880504,0.298913043478261,0.2578947368421054,0.3502824858757063,0.4058823529411766,0.4226190476190476,0.4226190476190476,0.2645502645502646,0.4226190476190476,0.4753086419753085,0.7703703703703704,0.5126582278481013,0.4753086419753085,0.3895348837209302,0.551948051948052,0.3815028901734105,0.2256410256410257,0.3351955307262571,0.3502824858757063,0.3657142857142859,0.5031446540880504,0.6258503401360545,0.4142011834319528,0.6258503401360545,0.5031446540880504,0.0765765765765764,0.1273584905660376,0.1220657276995307,0.2256410256410257,0.2256410256410257,0.271276595744681
