firms,absacc,acc,age,cashdebt,chcsho,chinv,currat,depr,grltnoa,herf,mve_ia,pctacc,quick,roic,saleinv,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSDP_14-L^D98,0.0752859338050589,-0.0752859338050589,9.0,0.1291012112781189,0.0001936687020572,0.0170594135021485,1.5039996213376248,0.0993252862890745,-0.0697374837825147,4.441590840916008e-08,0.1438742141675802,-1.9397818871503083,0.6336914848298385,-0.0355696033477273,10.17131669114048,36.06247589664481,1.2709777154321886,-0.0149253731343284,-0.1624999999999999,-0.2023809523809523,-0.3092783505154638,-0.3128205128205128,-0.3299999999999999,-0.2342857142857142,-0.2342857142857142,-0.1572327044025157,-0.2513966480446927,-0.2717391304347826,-0.3020833333333332,-0.2209302325581394,-0.1927710843373493,-0.2555555555555555,-0.2717391304347826,-0.2513966480446927,-0.1878787878787877,-0.3738317757009346,-0.3399014778325122,-0.3128205128205128,-0.2637362637362637,-0.3333333333333332,-0.4273504273504273,-0.4618473895582329,-0.5298245614035088,-0.5635179153094463,-0.5691318327974276,-0.5127272727272727,-0.4826254826254825,-0.4765625,-0.4552845528455284,-0.3824884792626727,-0.4297872340425531,-0.4904942965779467,-0.4552845528455284,-0.4148471615720523,-0.4724409448818897,-0.5,-0.5091575091575091,-0.4703557312252964,-0.4639999999999999,-0.4393305439330544,-0.4273504273504273,-0.3495145631067961,-0.4070796460176989,-0.3708920187793426,-0.3824884792626727,-0.4224137931034482
FSDR_03-L^B98,0.0226898013660987,-0.0226898013660987,8.0,0.1738631646477225,9.48432943898512e-05,-0.0088482374185443,1.5139649096498462,0.1053989955357142,-0.0494936013189915,3.353935393463955e-08,0.1255503411851808,-0.4137437365783822,1.0090537602159406,0.044507076879851,6.033412533412533,4.073899528727564,-0.271481567848937,-0.0256410256410256,0.0317460317460318,-0.0487804878048779,-0.1521739130434781,-0.2199999999999999,-0.275092936802974,-0.35,-0.3157894736842105,-0.3229166666666666,-0.3925233644859813,-0.3543046357615894,-0.2909090909090909,-0.3252595155709343,-0.3867924528301887,-0.3867924528301887,-0.4854881266490765,-0.4743935309973046,-0.4583333333333333,-0.4491525423728814,-0.4196428571428571,-0.3709677419354839,-0.375,-0.3585526315789473,-0.3389830508474577,-0.35,-0.360655737704918,-0.3887147335423198,-0.4491525423728814,-0.4396551724137931,-0.4247787610619469,-0.4553072625698324,-0.4715447154471545,-0.4161676646706587,-0.4642857142857143,-0.5050761421319797,-0.4987146529562982,-0.375,-0.3478260869565218,-0.3981481481481482,-0.409090909090909,-0.3809523809523809,-0.3887147335423198,-0.3689320388349514,-0.360655737704918,-0.3585526315789473,-0.3456375838926174,-0.2909090909090909,-0.1875,-0.1294642857142858
FSDU_19-L^I02,0.08160748638231,-0.08160748638231,1.0,0.1672585250159511,0.000210899032614,0.0121414125754874,0.8142055655296229,0.0644837432071474,-0.0223802242250424,1.1645094764413369e-07,0.1188275961544783,-1.938242677824268,0.4241247755834829,0.0755106724810649,17.421700609826257,50.23623092236232,0.3418345085689586,-0.0434782608695653,0.0222222222222221,0.0952380952380953,0.0952380952380953,0.0454545454545454,0.0222222222222221,0.0,0.0454545454545454,0.2105263157894736,0.2105263157894736,0.1794871794871795,0.4838709677419355,0.3529411764705881,0.3529411764705881,0.3529411764705881,0.3529411764705881,0.5333333333333334,0.4375,0.5333333333333334,0.393939393939394,0.3529411764705881,0.4375,0.9166666666666669,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.8400000000000001,0.5333333333333334,0.4838709677419355,0.7692307692307692,0.7692307692307692,0.7037037037037037,0.3529411764705881,0.1499999999999999,0.1499999999999999,0.1499999999999999,0.0952380952380953,0.0454545454545454,0.0222222222222221,-0.0416666666666666,0.0222222222222221,0.0697674418604652,0.1219512195121952,-0.0799999999999999,0.0952380952380953,0.0222222222222221,0.0454545454545454,0.1794871794871795,0.393939393939394
FSDW_08-L^B17,0.1436200799016826,-0.1436200799016826,8.0,0.3637972414191944,0.000623816916776,0.0342457258613108,1.5293409750740856,0.3849818715728283,-0.0880196334143872,5.3264158669027574e-08,0.4819339103999351,-1.026981994087611,1.0440904372941016,0.2221697494424767,6.348905697811395,4.3197359262618376,0.6540360466298186,-0.019650655021834,-0.0129310344827585,0.0200445434298439,0.1009615384615385,0.1989528795811519,0.1773778920308484,0.2052631578947368,0.1834625322997416,0.2311827956989247,0.3836858006042296,0.4179566563467491,0.5016393442622953,0.4822006472491911,0.4049079754601228,0.3836858006042296,0.4493670886075949,0.5016393442622953,0.6126760563380282,0.6298932384341638,0.7283018867924529,0.8320000000000001,0.8467741935483872,0.8617886178861789,0.8467741935483872,0.9243697478991596,0.900414937759336,0.8467741935483872,0.7960784313725491,0.948936170212766,0.9826839826839826,0.8847736625514402,0.9324894514767932,1.1203703703703702,0.9572649572649574,1.0087719298245617,1.1913875598086126,1.2233009708737863,1.1809523809523808,1.2673267326732671,1.1401869158878504,1.4232804232804233,1.5730337078651684,1.5875706214689265,1.5303867403314917,1.4891304347826084,1.6022727272727275,1.647398843930636,2.1586206896551725,2.367647058823529
FSDX_86-L,0.0270571383097246,0.0270571383097246,9.0,0.5673520772135963,0.0005344735435595,0.0458379754894158,2.098654708520179,0.119298245614035,0.000954957822696,1.1383582047049355e-06,3.5217845769371845,0.143824027072758,1.6388096208724008,0.2324483775811208,8.393617021276595,4.726909635546679,0.4365625655376215,-0.0307167235494881,0.0615942028985507,0.0335097001763669,0.010344827586207,0.1140684410646388,0.0335097001763669,0.0390070921985816,0.1056603773584907,0.1535433070866141,0.2310924369747899,0.2711496746203905,0.2850877192982457,0.3139013452914798,0.4398034398034398,0.4433497536945814,0.5025641025641028,0.5260416666666667,0.6839080459770115,0.7034883720930234,0.8369905956112853,0.9931972789115648,1.262548262548263,1.3070866141732282,1.2801556420233466,1.3162055335968383,1.362903225806452,1.411522633744856,1.1703703703703705,1.2890625,1.4936170212765956,1.46218487394958,1.6160714285714284,1.4936170212765956,1.6396396396396398,1.515021459227468,1.5258620689655171,1.8038277511961724,2.0362694300518136,2.068062827225132,1.93,2.052083333333333,2.367816091954023,2.530120481927711,2.530120481927711,2.406976744186047,3.0694444444444446,3.0694444444444446,3.041379310344828,3.3731343283582094
FSEA_02-L^C01,0.0877849002849003,-0.0877849002849003,8.0,0.2081277213352685,0.0004088307440719,-0.0129985754985755,1.3387738853503186,0.1397679324894515,-0.052350427350425,7.682424859268985e-07,1.029310249629635,-1.09070796460177,0.8511146496815287,0.1150372987828818,6.349387755102041,4.561876832844575,0.6270531649145533,-0.0661764705882353,-0.0841750841750841,-0.074829931972789,-0.0109090909090908,0.0625,-0.0522648083623693,-0.0963455149501659,-0.1052631578947368,-0.0456140350877192,-0.0903010033444816,-0.1168831168831168,-0.147335423197492,-0.1282051282051282,-0.0620689655172412,-0.0422535211267603,-0.0652920962199312,-0.074829931972789,-0.0354609929078012,-0.1197411003236245,-0.1081967213114752,-0.0522648083623693,-0.0144927536231882,-0.0456140350877192,-0.1309904153354631,-0.1052631578947368,-0.0620689655172412,-0.0903010033444816,-0.165644171779141,-0.2138728323699421,-0.147335423197492,-0.1807228915662649,-0.2727272727272727,-0.3043478260869565,-0.4150537634408602,-0.4391752577319586,-0.3674418604651162,-0.344578313253012,-0.3165829145728642,-0.2989690721649484,-0.2860892388451443,-0.2898172323759791,-0.2588555858310626,-0.297157622739018,-0.2402234636871507,-0.1757575757575756,-0.2069970845481049,-0.1904761904761903,-0.1140065146579804,0.0542635658914729
FSEC_87-L^I00,0.0007202586801387,0.0007202586801387,8.0,0.1756819849262989,0.0002920173576039,-0.0016806035869903,1.7008439471952306,0.0556869394493775,-0.0423522320356753,3.6360074201050106e-08,0.1322667840757586,0.0205509400961958,1.0732259687971817,0.0883304983624869,5.218726868985936,6.268504112024894,0.9430910288974308,0.0126582278481013,0.0675675675675675,0.0,-0.0595238095238094,-0.0919540229885057,-0.0813953488372092,-0.0246913580246913,0.0259740259740259,0.2153846153846155,0.234375,0.1791044776119403,0.2950819672131148,0.2153846153846155,0.3620689655172415,0.4363636363636363,0.3620689655172415,0.462962962962963,0.3620689655172415,0.3166666666666669,0.2741935483870967,0.2741935483870967,0.1791044776119403,0.196969696969697,0.196969696969697,0.1449275362318842,0.0259740259740259,0.0259740259740259,0.0394736842105263,0.0394736842105263,0.0675675675675675,-0.0124999999999999,-0.0365853658536584,0.0675675675675675,-0.0246913580246913,0.0128205128205127,0.0972222222222223,0.0972222222222223,-0.0246913580246913,0.0533333333333334,-0.0595238095238094,0.1617647058823528,0.1285714285714287,0.0128205128205127,-0.0365853658536584,-0.0246913580246913,-0.0481927710843372,-0.1222222222222222,0.0,0.0533333333333334
FSET_80-L,0.016703687250111,0.016703687250111,34.0,0.1259401784152527,0.0004317789291882,0.110706352732119,2.5672089041095894,0.064516129032258,0.0035539760106617,5.109187798525017e-07,0.9713652816407046,0.2640449438202247,0.4760273972602741,0.10882800608828,1.298464687819857,27.94273127753304,0.5890767501300874,0.0993377483443707,-0.0903614457831324,-0.1371428571428571,-0.0903614457831324,-0.0679012345679013,-0.1220930232558139,-0.1065088757396449,-0.1220930232558139,0.0066666666666665,-0.050314465408805,0.0,-0.0130718954248366,0.0785714285714287,0.2583333333333333,0.2905982905982907,0.2905982905982907,0.217741935483871,0.324561403508772,0.2377049180327868,0.3017241379310345,0.2689075630252102,0.4660194174757281,0.4660194174757281,0.4660194174757281,0.3981481481481481,0.4660194174757281,0.4803921568627451,0.1796875,0.2479338842975207,0.2377049180327868,0.1796875,0.0785714285714287,0.0785714285714287,-0.1117647058823528,-0.0958083832335329,0.1353383458646615,0.2479338842975207,0.3603603603603602,0.3017241379310345,0.5567010309278351,0.5408163265306123,0.5408163265306123,0.7558139534883721,0.6777777777777778,1.0133333333333332,0.935897435897436,0.8875,1.5166666666666666,1.9038461538461535
FSEW_07-L,0.0668248535371564,-0.0668248535371564,8.0,0.5655062505174269,0.0003731343283582,0.023442454276295,2.0369930390563127,0.1485938345051379,-0.0255506792936183,3.8293231979050664e-08,0.840604380622981,-0.347014437126532,1.5219665707973824,0.3217242765273312,7.027031401748138,181.2651356993737,0.5927201000305736,-0.0340136054421769,-0.0328947368421053,0.0208333333333332,0.0208333333333332,0.0808823529411764,0.1052631578947367,0.0729927007299269,0.0208333333333332,0.0652173913043479,0.1666666666666667,0.1666666666666667,0.1136363636363635,0.1484375,0.1395348837209302,0.1484375,0.1951219512195121,0.3243243243243241,0.3486238532110091,0.2564102564102564,0.2894736842105263,0.2894736842105263,0.4271844660194175,0.3363636363636362,0.2148760330578512,0.1759999999999999,0.185483870967742,0.2148760330578512,0.1136363636363635,0.1484375,0.2352941176470588,0.2564102564102564,0.1395348837209302,0.1574803149606298,0.1307692307692307,0.1136363636363635,0.1307692307692307,0.2148760330578512,0.3243243243243241,0.267241379310345,0.1484375,0.3243243243243241,0.3738317757009344,0.53125,0.4848484848484848,0.3611111111111109,0.4271844660194175,0.5154639175257731,0.5,0.7710843373493976
FSEY_39-L^I97,0.1049695617375275,-0.1049695617375275,8.0,-0.1424233696770211,-5.5313595451186924e-08,-0.1732434333389925,1.3929066772340004,0.1369882026370576,-0.0397273895855059,2.9879513784815665e-08,0.0377239572013581,-0.8144523899134363,0.483081258393325,-0.1322855015090346,3.7116896943886566,7.834567649011696,1.2709777154321886,-0.015625,0.1636363636363635,0.3913043478260869,-0.2098765432098766,0.1034482758620691,-0.0153846153846154,-0.2470588235294117,-0.0985915492957746,-0.2098765432098766,-0.2289156626506023,-0.2727272727272727,-0.238095238095238,-0.3191489361702126,-0.2727272727272727,-0.3043478260869565,-0.36,-0.36,-0.346938775510204,-0.3402061855670103,-0.3402061855670103,-0.3402061855670103,-0.2808988764044944,-0.2727272727272727,-0.111111111111111,-0.1466666666666666,-0.0857142857142856,-0.0857142857142856,-0.0724637681159419,0.1636363636363635,0.1034482758620691,-0.0303030303030302,-0.0303030303030302,-0.0588235294117647,-0.0588235294117647,-0.0588235294117647,-0.1232876712328766,-0.0985915492957746,-0.1232876712328766,0.032258064516129,-0.1232876712328766,-0.0588235294117647,0.1428571428571428,0.3061224489795919,0.3061224489795919,0.2307692307692308,0.0666666666666666,0.3617021276595746,0.4222222222222223,0.4222222222222223
FSFF_18-L^I02,0.0878951426368542,-0.0878951426368542,12.0,0.4451193058568329,0.0006112469437652,0.0041120534566949,0.3908227848101265,0.0538922155688622,0.0277563608326902,4.248052295809817e-08,0.916313301811916,-1.085714285714286,0.3275316455696202,0.1033283656234475,45.725,24.386666666666667,0.480147136941049,-0.0315186246418338,-0.0567567567567567,-0.0196629213483146,-0.0516304347826086,-0.0113314447592066,-0.022408963585434,-0.0592991913746629,-0.1074168797953963,-0.0767195767195766,-0.0863874345549737,-0.0028571428571427,-0.0839895013123359,-0.0141242937853106,0.0294985250737462,0.0804953560371517,0.0607902735562311,0.0738461538461539,0.1633333333333333,0.1405228758169934,0.2118055555555555,0.2690909090909092,0.2783882783882785,0.2202797202797204,0.2737226277372262,0.3474903474903477,0.3686274509803924,0.3022388059701493,0.2375886524822696,0.2245614035087719,0.2878228782287824,0.1368078175895766,0.0607902735562311,0.1185897435897436,0.107936507936508,0.0086705202312138,0.2375886524822696,0.2830882352941175,0.2553956834532376,0.2830882352941175,0.1870748299319728,0.107936507936508,-0.0196629213483146,0.0294985250737462,-0.0359116022099447,-0.043835616438356,0.0115942028985507,0.048048048048048,0.0325443786982249,0.2644927536231884
FSFM_82-L,0.0121838167130181,0.0121838167130181,8.0,0.238922367954626,0.0008920606601248,0.0344325254933121,1.0358575727181545,0.1048387096774193,-0.0173486955370145,7.408354429458141e-07,2.126953480423898,0.0816326530612245,0.751504513540622,0.0681311684177013,6.735449735449735,12.751252086811352,0.3823082923970824,-0.0034843205574913,-0.0196413321947054,-0.0344827586206896,-0.1024237685691945,-0.0643846780766095,-0.0409356725146199,-0.2033310201249132,-0.2290127602417729,-0.1966410076976906,-0.2321070234113711,-0.2109965635738832,-0.1176018447348192,-0.1066147859922178,-0.3674931129476583,-0.3688840021990105,-0.3473564525298465,-0.3329459616502034,-0.3737043098745225,-0.3817985998922993,-0.3554183043234137,-0.3421203438395415,-0.4451425809569841,-0.436426116838488,-0.3896863370547581,-0.4297069051167411,-0.4145843957164711,-0.3757476889613921,-0.4121863799283154,-0.4073309241094476,-0.3597322922476296,-0.3290473407364114,-0.3781148429035753,-0.3870795515216231,-0.3980073413738857,-0.4036363636363635,-0.3306122448979591,-0.3055051421657593,-0.2422442244224422,-0.1699204627621113,-0.1805852962169878,-0.1589743589743589,-0.1502590673575129,-0.1400749063670411,-0.1711191335740072,-0.1699204627621113,-0.1451973194341027,-0.1614317019722424,-0.1309613928841786,-0.1322751322751323
FSFV_71-L^B05,0.1252381346806924,-0.1252381346806924,12.0,0.2614075792730085,-3.49867374005305e-05,0.0221982937132444,0.5583724569640063,0.1041476754785779,-0.0442309285181799,2.58552963204427e-06,0.3670980629580325,-1.948453608247423,0.2660406885758998,0.1090618904061003,15.27730192719486,198.1805555555556,0.569974542487631,0.0632911392405062,-0.0595238095238094,-0.0813953488372092,-0.2178217821782178,-0.2685185185185185,-0.4903225806451613,-0.5031446540880503,-0.4802631578947368,-0.4662162162162162,-0.4625850340136054,-0.5031446540880503,-0.4697986577181208,-0.5093167701863355,-0.5182926829268293,-0.5511363636363635,-0.5797872340425532,-0.5485714285714285,-0.5611111111111111,-0.5775401069518717,-0.5586592178770949,-0.5536723163841808,-0.4802631578947368,-0.4903225806451613,-0.4768211920529801,-0.4935897435897436,-0.5153374233128833,-0.4697986577181208,-0.4697986577181208,-0.4836601307189542,-0.4275362318840578,-0.4148148148148148,-0.4903225806451613,-0.5093167701863355,-0.4903225806451613,-0.5433526011560693,-0.5459770114942528,-0.5406976744186046,-0.5536723163841808,-0.5797872340425532,-0.6519823788546255,-0.6409090909090909,-0.6565217391304348,-0.6680672268907563,-0.6580086580086579,-0.6680672268907563,-0.6565217391304348,-0.6457399103139013,-0.616504854368932,-0.5906735751295337
FSFY_01-L^H12,0.0002872325147206,-0.0002872325147206,8.0,0.0645968953430145,-8.027553139372276e-07,-0.0781272440040212,3.2740963855421685,0.1071060762100927,-0.014361625736033,1.2448831217913224e-07,0.1862355435351474,-0.04,1.8509036144578312,0.0768037238169123,3.3132275132275133,5.158154859967051,0.1016782172345751,0.0360360360360358,-0.0672268907563024,-0.1328124999999999,-0.0901639344262293,-0.1328124999999999,-0.323170731707317,-0.3833333333333333,-0.3620689655172413,-0.3764044943820224,-0.4188481675392669,-0.5,-0.486111111111111,-0.5088495575221238,-0.5336134453781511,-0.548780487804878,-0.56640625,-0.5355648535564854,-0.517391304347826,-0.5450819672131146,-0.5276595744680851,-0.517391304347826,-0.4908256880733944,-0.5469387755102041,-0.513157894736842,-0.5524193548387096,-0.5888888888888889,-0.569767441860465,-0.5978260869565217,-0.6324503311258278,-0.6324503311258278,-0.5948905109489051,-0.6498422712933754,-0.6312292358803986,-0.6224489795918366,-0.6312292358803986,-0.5779467680608364,-0.5714285714285714,-0.6975476839237057,-0.6942148760330578,-0.7369668246445498,-0.7363420427553444,-0.7218045112781954,-0.741860465116279,-0.748868778280543,-0.7527839643652561,-0.7394366197183098,-0.7465753424657534,-0.756043956043956,-0.7382075471698113
FSGG_17-L^F99,0.1311970413995633,-0.1311970413995633,8.0,-0.0054162744930264,4.974642067877156e-05,-0.0240279399622158,1.359886483632524,0.079942657165746,-0.0770700449722217,1.0667682838996085e-07,0.1194113307987932,-2.9875867104782765,1.0017819429778247,0.0509624459124984,13.354082196830076,6.194157120875363,1.2709777154321886,-0.0789473684210525,0.0754716981132073,0.0,0.0178571428571425,0.357142857142857,0.2808988764044942,0.1399999999999999,-0.0086956521739131,-0.0806451612903226,-0.1230769230769232,-0.2244897959183673,-0.0952380952380953,-0.1555555555555556,-0.2549019607843138,-0.3214285714285715,-0.2830188679245283,-0.2244897959183673,-0.2400000000000001,-0.2348993288590605,-0.2784810126582279,-0.1857142857142857,-0.2597402597402598,-0.2830188679245283,-0.4242424242424243,-0.4093264248704663,-0.4411764705882354,-0.518987341772152,-0.5824175824175825,-0.5762081784386617,-0.594306049822064,-0.6334405144694534,-0.6761363636363636,-0.6481481481481481,-0.6607142857142858,-0.6470588235294118,-0.6212624584717608,-0.6027874564459931,-0.6403785488958991,-0.6346153846153846,-0.6448598130841121,-0.606896551724138,-0.6470588235294118,-0.6286644951140066,-0.5899280575539568,-0.6027874564459931,-0.6322580645161291,-0.6545454545454545,-0.6135593220338984,-0.5869565217391304
FSGO_29-L^A00,0.0937915953603346,-0.0937915953603346,1.0,0.420533615962398,0.0007162077253769,0.4940102681118082,1.6531718650989229,0.0363059380378657,0.8493059517018432,6.865246519288377e-09,0.076035797087614,-0.5074588477366255,0.9214954587059072,0.0841904307361889,7.075346420323326,6.390318094907005,0.4285627018856994,0.0095238095238094,0.0,0.0,0.0344827586206897,0.0344827586206897,0.0769230769230771,0.09375,0.160220994475138,0.2209302325581397,0.2352941176470588,0.3043478260869565,0.3375796178343948,0.3375796178343948,0.3375796178343948,0.320754716981132,0.2727272727272729,0.2727272727272729,0.2727272727272729,0.2650602409638556,0.2138728323699423,0.2068965517241379,0.1999999999999999,0.1931818181818181,0.1731843575418994,0.1797752808988764,0.1999999999999999,0.2280701754385965,0.1111111111111111,0.2727272727272729,0.2962962962962963,0.3125,0.3291139240506329,0.3125,0.2426035502958581,0.1475409836065573,0.2962962962962963,0.2883435582822087,0.3548387096774195,0.6030534351145038,0.909090909090909,0.909090909090909,0.875,0.875,1.0192307692307692,1.0192307692307692,1.625,1.8378378378378384,2.088235294117647,2.088235294117647
FSGQ_10-L^F97,0.1048786492657881,-0.1048786492657881,8.0,0.17529206710483,4.390443622035929e-05,-0.0027578511584559,1.7311604698001766,0.1656063136689913,-0.0354188393990204,7.822881571990403e-07,0.3522345730193413,-1.8748772194937664,0.9973805698250696,0.1114503920467921,6.051488049344642,5.185504756871036,0.7438604747818462,0.0461538461538462,-0.0579710144927535,0.0236220472440944,0.0236220472440944,0.056910569105691,0.1926605504587155,0.056910569105691,0.0833333333333334,0.092436974789916,0.1206896551724139,0.1206896551724139,0.1304347826086958,0.1304347826086958,0.0655737704918033,0.092436974789916,0.1111111111111111,0.2871287128712871,0.3,0.4130434782608696,0.4942528735632183,0.5294117647058825,0.6049382716049383,0.6049382716049383,0.8055555555555556,0.830985915492958,1.166666666666667,1.4074074074074074,1.4528301886792452,1.363636363636363,1.6,0.9696969696969696,0.7333333333333334,0.7333333333333334,0.8055555555555556,0.566265060240964,0.9696969696969696,0.9696969696969696,0.5853658536585367,0.5294117647058825,0.3978494623655912,0.3541666666666667,0.6883116883116884,0.4130434782608696,0.1016949152542374,0.092436974789916,0.0317460317460318,0.0236220472440944,0.0743801652892561,0.1403508771929826
FSGS_79-L^J97,0.010515408527459,0.010515408527459,2.0,0.3597041475517273,0.0018148820326678,-0.0213099254431717,1.9629568271429043,0.1821013768171679,-0.0112690011757439,9.315248990985768e-08,1.1262333849324222,0.0744638798300226,1.7826612769623271,0.2295591276959122,24.886704033814205,8.53287546076053,0.6270734503701159,-0.0559386973180077,0.0179407176287051,0.0966386554621849,0.054119547657512,0.0398406374501991,0.122098022355976,0.2162162162162162,0.2393162393162393,0.2806673209028461,0.2920792079207921,0.6191066997518611,0.9078947368421052,1.1048387096774197,1.265625,1.19327731092437,1.2345890410958904,1.3684210526315792,1.1859296482412065,1.7244258872651357,1.668711656441718,1.9862700228832957,2.2625,2.114558472553699,2.407310704960836,2.372093023255814,2.3121827411167515,2.407310704960836,2.555858310626703,3.5,3.3939393939393936,3.7282608695652177,3.129746835443038,3.1167192429022084,2.978658536585366,4.058139534883721,7.365384615384615,6.290502793296089,6.500000000000001,4.5769230769230775,4.904977375565611,5.557788944723619,5.397058823529412,5.978609625668449,6.631578947368421,7.642384105960266,9.696721311475413,9.116279069767442,10.863636363636363,10.447368421052634
FSHK_54-L,0.04520907267397,-0.04520907267397,8.0,0.206053739074134,0.0009838369641602,0.0062490356426477,2.3174964438122334,0.1045594037702762,-0.0711309983027252,5.315862051292031e-06,1.5774285361994491,-0.7361809045226131,1.5308677098150782,0.1007826843173253,7.399638336347197,7.456268221574344,0.5285095776483097,0.0149253731343284,0.0307692307692306,-0.0863636363636365,-0.0289855072463768,0.0864864864864862,-0.0382775119617225,-0.0863636363636365,-0.1026785714285716,-0.1762295081967213,-0.1862348178137653,-0.1446808510638298,-0.1762295081967213,-0.0904977375565612,-0.0986547085201794,-0.1373390557939915,-0.1589958158995816,-0.0904977375565612,-0.0779816513761469,-0.1554621848739495,-0.1483050847457627,-0.1728395061728396,-0.0737327188940092,-0.0382775119617225,-0.0518867924528303,-0.1026785714285716,-0.196,-0.1762295081967213,-0.2690909090909091,-0.2637362637362638,-0.2117647058823529,-0.2328244274809161,-0.320945945945946,-0.33,-0.3536977491961415,-0.3815384615384616,-0.3020833333333333,-0.320945945945946,-0.2947368421052633,-0.3020833333333333,-0.2947368421052633,-0.3020833333333333,-0.261029411764706,-0.2690909090909091,-0.261029411764706,-0.1829268292682927,-0.2239382239382239,-0.2023809523809524,-0.1145374449339208,-0.0863636363636365
FSHU_94-L,0.0777543617350515,-0.0777543617350515,8.0,0.304578963522333,0.0014513788098693,0.001505317032399,1.4541269841269842,0.1174214818670831,0.6381175747342465,1.404260294927042e-07,1.058136487764901,-0.9454955070274698,1.402942612942613,0.099615455378433,79.32705152671755,5.281247022202458,0.5585520970561162,-0.0198675496688741,0.1102941176470588,0.143939393939394,0.1526717557251908,0.241095890410959,0.0837320574162681,0.0318906605922553,0.0785714285714285,0.143939393939394,0.0734597156398104,0.1705426356589148,0.38109756097561,0.3644578313253013,0.4380952380952383,0.3727272727272728,0.4612903225806453,0.5201342281879195,0.2796610169491527,0.2796610169491527,0.4112149532710281,0.4156249999999999,0.3522388059701493,0.3054755043227666,0.2724719101123596,0.2760563380281691,0.2479338842975207,0.1766233766233766,0.1381909547738693,0.1827676240208877,0.1796875,0.0889423076923077,0.0658823529411765,0.0510440835266823,0.0089086859688196,0.0272108843537415,0.0837320574162681,0.1858638743455498,0.3685800604229607,0.2079999999999999,0.2243243243243242,0.2689075630252102,0.2653631284916202,0.2760563380281691,0.3685800604229607,0.3938461538461539,0.4852459016393444,0.4200626959247651,0.4565916398713827,0.684014869888476
FSHW_36-L^L99,0.0714146684498358,-0.0714146684498358,8.0,0.132137500698333,-1.807764123805432e-05,0.0480451066448165,1.4040801984731195,0.0913085311096856,0.1283316694607165,8.568807174685544e-08,0.2828771385594224,-1.1749999999999998,1.083456669186622,0.0971759031460523,8.626594048884167,4.749579463175602,0.5678696920706836,-0.1416666666666666,0.0526315789473683,0.0714285714285714,0.0714285714285714,0.0619469026548673,0.0,0.0909090909090908,0.1538461538461537,0.263157894736842,0.5189873417721518,0.5584415584415583,0.4814814814814814,0.5189873417721518,0.4999999999999998,0.3636363636363635,0.348314606741573,0.3793103448275861,0.5999999999999999,0.6901408450704225,0.7910447761194028,1.4489795918367347,1.1818181818181817,1.222222222222222,1.222222222222222,1.1428571428571428,1.3076923076923077,1.5531914893617025,0.7910447761194028,0.8181818181818181,0.9047619047619048,0.8181818181818181,0.5789473684210527,0.4457831325301205,0.348314606741573,0.3186813186813186,0.9047619047619048,0.6901408450704225,0.3043478260869563,0.3186813186813186,0.3333333333333332,0.2371134020618557,0.263157894736842,0.2244897959183673,0.3043478260869563,0.2121212121212121,0.4457831325301205,0.411764705882353,0.875,1.222222222222222
FSIB_01-L^B99,0.0777806948455412,-0.0777806948455412,8.0,0.2217004411874672,0.001041065379114,-0.0123566990461188,1.9027138410276645,0.1220629081900758,-0.008628686444386,7.670379496641684e-09,0.1328062615656176,-0.7680608365019014,1.6330395896356702,0.1952969310482264,12.635181271337991,4.097806601286512,0.6884279571663463,0.0109090909090907,0.0416666666666665,0.0338345864661653,0.0826771653543307,0.0869565217391306,0.0617760617760618,0.0956175298804782,0.0784313725490197,0.2276785714285714,0.4102564102564103,0.3221153846153846,0.2971698113207546,0.1802575107296136,0.1702127659574468,0.1956521739130436,0.2222222222222223,0.2331838565022421,0.2614678899082567,0.2614678899082567,0.3546798029556652,0.3681592039800996,0.4175257731958763,0.4705882352941175,0.4864864864864864,0.4397905759162304,0.510989010989011,0.478494623655914,0.4175257731958763,0.4248704663212435,0.544943820224719,0.4627659574468086,0.4945652173913042,0.5714285714285714,0.5536723163841808,0.4864864864864864,0.740506329113924,0.8835616438356164,0.6666666666666667,0.7628205128205128,0.9097222222222224,1.131782945736434,1.0676691729323309,0.8581081081081081,1.1653543307086616,1.0370370370370368,0.8835616438356164,0.992753623188406,1.099236641221374,0.9366197183098592
