firms,age,agr,cashdebt,che,chpmia,egr,herf,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTKU_11-L,23.0,0.2147047321079389,0.1270722953341309,2.6500000000000004,-0.0316031343824759,0.2348357203032854,2.490484443228584e-06,0.2058435438265788,0.3938016887680441,0.1234529793926567,0.1950642325895876,0.1607142857142856,-0.1703703703703704,-0.2483221476510066,-0.3170731707317072,-0.176470588235294,-0.1942446043165466,-0.1384615384615384,-0.111111111111111,-0.1641791044776118,-0.1384615384615384,-0.089430894308943,0.0090090090090089,0.1313131313131315,0.258426966292135,0.2173913043478261,0.4736842105263159,0.4545454545454546,0.2873563218390806,0.2727272727272729,0.4358974358974359,0.5774647887323945,0.3827160493827162,0.4736842105263159,0.5135135135135136,0.6231884057971018,1.0,1.1960784313725492,1.666666666666667,1.3333333333333337,1.1538461538461542,2.393939393939394,1.545454545454546,1.1538461538461542,1.285714285714286,2.5000000000000004,1.666666666666667,0.6231884057971018,0.3658536585365854,0.5774647887323945,0.6470588235294119,0.3493975903614459,0.2727272727272729,0.0769230769230771,0.0666666666666666,0.0275229357798165,-0.1641791044776118,-0.1578947368421052,-0.2533333333333333,-0.1039999999999998
FTKY_B3-L,22.0,0.0183220311689241,0.5998318019557496,1.6645000000000003,-0.0159150872618457,0.0730042560446185,1.784236932409615e-07,-0.0596312756058607,0.2282816197813328,0.006734809098722,0.0062900152844332,0.0903225806451613,-0.0624999999999998,-0.1023166023166022,-0.1514598540145985,-0.1226415094339621,-0.0970873786407766,-0.1193181818181817,-0.0432098765432098,-0.0106382978723403,0.0,0.0568181818181818,0.0242290748898679,-0.0064102564102562,0.0520361990950226,0.0592255125284739,0.0333333333333334,0.0333333333333334,-0.0332640332640331,-0.0510204081632652,0.1151079136690649,0.1177884615384616,0.0689655172413794,0.0915492957746479,0.0788863109048725,0.1596009975062344,0.1683417085427136,0.1683417085427136,0.2567567567567568,0.1625000000000001,0.3025210084033616,0.332378223495702,0.2880886426592799,0.332378223495702,0.3839285714285716,0.4622641509433962,0.3839285714285716,0.4263803680981597,0.2635869565217392,0.2466487935656838,0.2601626016260163,0.1567164179104478,0.0219780219780221,0.0242290748898679,0.0665137614678899,0.0130718954248367,-0.0106382978723403,-0.0085287846481876,-0.0662650602409639,-0.0412371134020617
FTKZ_L8-L,23.0,0.2090777567020521,0.0950151034997602,18.716500000000003,0.0044569128071662,0.0824811669283341,2.243018432697978e-07,0.3346926432209757,0.7123281280514964,-0.0138120358282348,0.2069045657180283,0.0264385692068429,-0.005413766434648,-0.0257575757575757,-0.0787965616045845,0.0558292282430212,0.1202090592334494,0.1202090592334494,0.1712204007285973,0.3409801876955161,0.3340248962655601,0.4417040358744395,0.4304783092324804,0.4320712694877504,0.4147414741474147,0.4449438202247189,0.5438175270108043,0.4867052023121385,0.4257206208425721,0.4400895856662934,0.5896168108776267,0.4747706422018347,0.4481981981981979,0.3244078269824921,0.3710021321961618,0.3494228751311647,0.2834331337325348,0.3739316239316239,0.4663625997719498,0.3710021321961618,0.1973929236499068,0.2976791120080726,0.4304783092324804,0.5625759416767921,0.3622881355932204,0.4563986409966023,0.5456730769230769,0.5975155279503104,0.3494228751311647,0.6014943960149439,0.8138222849083214,0.4815668202764978,0.2885771543086171,-0.0069498069498069,0.1420959147424512,0.155435759209344,-0.1203830369357045,-0.1112646855563235,-0.2851584213451917,-0.1787994891443167
FTLO_27-L^C20,23.0,-0.0367921534689166,0.1808276166816655,2.5015,-0.0437725146601292,0.0603574567828889,7.127016101151291e-09,-0.1110455114567534,0.0667335966573529,-0.0406036011552909,0.0578668925614549,-0.0237068965517239,-0.0272536687631027,-0.0413223140495868,0.0108932461873638,-0.0353430353430352,-0.0830039525691699,-0.0626262626262627,0.0065075921908892,0.0242825607064016,0.0892018779342722,0.1234866828087166,0.0790697674418603,0.1776649746192893,0.2643051771117166,0.3607038123167154,0.376854599406528,0.4409937888198756,0.4545454545454543,0.4919614147909967,0.4919614147909967,0.4320987654320984,0.344927536231884,0.4967741935483869,0.3257142857142856,0.2643051771117166,0.406060606060606,0.3933933933933933,0.3607038123167154,0.3687315634218286,0.3295128939828078,0.4777070063694266,0.2924791086350975,0.0995260663507109,0.3295128939828078,0.2643051771117166,0.4146341463414633,0.0,0.0043290043290042,-0.0127659574468086,-0.112810707456979,-0.1327102803738318,-0.1195445920303605,-0.0511247443762781,-0.0607287449392713,-0.0231578947368421,-0.1212121212121213,-0.0292887029288704,-0.1845342706502637,-0.2135593220338983
FTMS_64-L,22.0,-0.2289719626168224,0.0558939448226442,3.45,-0.0023284684832003,-0.3793103448275861,4.467159736829465e-09,-0.2588895820336869,0.0187975518622406,1.1605758582502768,0.1605758582502768,0.0388349514563106,-0.0720720720720721,-0.1759999999999999,-0.1825396825396825,-0.2313432835820895,-0.3795180722891565,-0.3178807947019867,-0.304054054054054,-0.1889763779527559,-0.1626016260162601,0.1195652173913044,-0.0096153846153845,0.0404040404040404,0.0729166666666667,0.1976744186046513,0.5846153846153845,0.0842105263157895,-0.0803571428571429,0.8392857142857142,1.1020408163265305,1.06,1.0196078431372548,0.8070175438596494,0.5606060606060606,0.1318681318681318,0.7166666666666668,0.6612903225806452,0.6612903225806452,0.7166666666666668,0.5147058823529411,1.2391304347826089,1.0196078431372548,0.3037974683544304,0.3376623376623378,-0.3223684210526315,-0.3522012578616352,-0.4744897959183674,-0.4371584699453552,-0.516431924882629,-0.6213235294117647,-0.6142322097378277,-0.516431924882629,-0.5579399141630901,-0.6213235294117647,-0.6472602739726028,-0.6801242236024845,-0.6644951140065146,-0.818342151675485,-0.8096118299445472
FTMU_Z4-L,12.0,0.0772018276351031,0.0655267738302447,3.75,-0.0239022953141714,0.1342910680824484,1.4433727508919643e-06,0.0579435313948588,0.092205836127491,0.1534052355229488,0.0770726129216695,0.08,-0.0384615384615385,0.0,-0.0740740740740741,-0.2424242424242424,-0.2424242424242424,-0.1228070175438595,-0.21875,-0.1666666666666666,-0.1935483870967741,-0.1228070175438595,-0.1525423728813558,-0.1935483870967741,-0.0909090909090909,-0.1071428571428572,0.0869565217391303,-0.0909090909090909,-0.1666666666666666,-0.1071428571428572,-0.0566037735849057,0.1111111111111111,0.0204081632653061,-0.1071428571428572,-0.1379310344827585,-0.180327868852459,-0.180327868852459,-0.0740740740740741,-0.2424242424242424,-0.0740740740740741,-0.0566037735849057,0.7241379310344829,1.380952380952381,0.8518518518518516,1.1739130434782608,0.6666666666666667,0.4705882352941175,0.1363636363636364,-0.1071428571428572,-0.0740740740740741,-0.2957746478873239,-0.3421052631578947,-0.4680851063829787,-0.4444444444444444,-0.4382022471910112,-0.4444444444444444,-0.5652173913043478,-0.5798319327731092,-0.7005988023952096,-0.6212121212121212
FTNS_87-L,22.0,0.0162953995157385,0.0751027547004809,0.6749999999999999,-0.0192486193449612,0.0911021193061175,7.462200876222656e-09,-0.0161002099273062,0.0097273591665415,0.1004952817168799,0.0959092527266253,-0.0952380952380952,-0.0869565217391304,-0.125,-0.2222222222222223,-0.16,-0.2500000000000001,-0.2500000000000001,-0.2758620689655172,-0.2500000000000001,-0.3,-0.125,-0.0454545454545455,-0.0454545454545455,-0.0869565217391304,0.0,0.1666666666666667,-0.0454545454545455,-0.16,-0.125,0.1052631578947367,0.0499999999999998,0.0499999999999998,0.2352941176470586,0.1666666666666667,0.1052631578947367,0.1666666666666667,0.3125,0.3125,0.1666666666666667,0.0499999999999998,0.1052631578947367,0.2352941176470586,0.2352941176470586,0.1666666666666667,0.1666666666666667,0.3999999999999999,-0.0454545454545455,-0.2222222222222223,0.0,-0.16,-0.2222222222222223,-0.2500000000000001,-0.1923076923076924,-0.1923076923076924,-0.2500000000000001,-0.3,-0.2500000000000001,-0.3636363636363636,-0.34375
FTNU_50-L^A12,23.0,0.1155542040443971,0.1895311667554608,-55.7,-0.0747741521754893,0.1560283687943263,1.2027179422440389e-06,0.0737467200662891,0.6604327786326923,-0.0514907781887733,0.0364030858244936,0.034965034965035,0.0738423028785981,0.0751879699248119,0.0514705882352941,0.1028277634961438,0.0450669914738124,0.0540540540540539,0.1274638633377134,0.0579531442663379,0.0165876777251186,0.2118644067796611,0.1578947368421053,0.2274678111587982,0.3385335413416537,0.1785714285714286,0.4444444444444444,0.2654867256637168,0.0631970260223047,0.1259842519685039,0.2617647058823529,0.2170212765957446,0.188365650969529,0.1721311475409834,0.2580645161290322,0.2805970149253731,0.4691780821917808,0.4347826086956521,1.0046728971962615,0.4395973154362416,0.4641638225255973,0.8611713665943599,1.177664974619289,1.3315217391304346,1.6,1.989547038327526,1.1133004926108376,0.375,-0.1163748712667354,-0.0023255813953487,0.0488997555012225,-0.0424107142857144,-0.0487804878048779,-0.0205479452054794,0.033734939759036,0.1594594594594593,0.0806045340050376,0.0324909747292418,-0.2003727865796831,-0.2765598650927486
FTOH_K0-L,22.0,0.0178741814474491,0.3775768393386031,1.4844999999999988,-0.0019646437610266,0.2482575992823378,8.821224059228484e-08,-0.1226275145189799,0.2591191613015067,-0.0258412390480693,0.0687584195271066,0.0552763819095478,-0.047846889952153,-0.047846889952153,-0.0700934579439253,-0.0744186046511627,-0.1776859504132231,-0.0954545454545455,-0.0245098039215686,-0.038647342995169,0.0,0.0,-0.0292682926829267,0.0257731958762887,0.1306818181818181,0.1916167664670658,0.3266666666666666,0.2922077922077921,0.1242937853107344,0.1637426900584795,0.3178807947019868,0.3537414965986394,0.4740740740740738,0.4525547445255473,0.4525547445255473,0.4632352941176469,0.3916083916083916,0.7456140350877194,0.8773584905660377,0.7456140350877194,0.6864406779661019,1.030612244897959,1.4874999999999998,1.6184210526315788,1.5844155844155845,1.2873563218390809,1.369047619047619,1.139784946236559,0.99,1.369047619047619,1.3411764705882354,0.9509803921568628,0.9509803921568628,0.6446280991735538,0.9702970297029704,0.7304347826086959,0.4740740740740738,0.431654676258993,0.0310880829015545,-0.005
FTON_R1-L,23.0,0.0739887721318554,0.2269503546099291,4.25,-0.0289071661065569,0.1297805642633228,2.101478996941807e-07,0.0266169816342826,0.3182185818803628,-0.0461853978671042,0.0417391304347825,-0.074349442379182,0.0189393939393938,-0.0288808664259928,0.0346153846153844,-0.0627177700348432,-0.1033333333333333,0.076,-0.0110294117647059,-0.0323741007194243,-0.0850340136054421,-0.03584229390681,-0.0724137931034483,0.1594827586206897,0.2062780269058295,0.1695652173913044,0.1024590163934426,0.0890688259109311,-0.0037037037037037,0.2511627906976745,0.2511627906976745,0.2008928571428569,0.0979591836734692,0.0590551181102361,0.0674603174603174,0.1161825726141077,0.2511627906976745,0.1495726495726497,0.2171945701357465,0.0890688259109311,0.1850220264317179,0.4385026737967914,0.3937823834196892,0.4462365591397847,0.3383084577114428,0.4462365591397847,0.2688679245283019,0.2117117117117115,0.2511627906976745,0.3058252427184464,0.4780219780219779,0.2688679245283019,0.1302521008403361,0.0846774193548387,0.1069958847736625,0.076,0.1495726495726497,0.1350210970464134,-0.0288808664259928,-0.0146520146520147
FTPI_91-L,23.0,0.0384429746156596,0.1474872795706419,-0.1655000000000001,-0.0706860470155112,0.2179926917299976,3.1960782648029846e-09,-0.0806118353574241,0.0830518132640428,0.0362629694561867,0.0923329061514195,0.0100334448160535,0.0952380952380953,-0.0537974683544303,-0.0507936507936507,-0.0033333333333332,-0.0033333333333332,0.0794223826714801,0.0640569395017793,-0.0033333333333332,0.2355371900826448,0.4238095238095238,0.4306220095693782,0.7588235294117649,0.9671052631578948,0.9671052631578948,0.9671052631578948,0.9671052631578948,1.135714285714286,0.9933333333333334,0.7588235294117649,0.9415584415584416,1.0620689655172415,1.7685185185185186,1.99,2.180851063829788,2.0510204081632657,1.9603960396039604,2.0510204081632657,2.0510204081632657,3.040540540540541,3.9833333333333343,3.9833333333333343,4.155172413793104,5.229166666666667,4.75,3.822580645161291,2.8831168831168834,2.476744186046512,2.6463414634146347,2.5595238095238098,2.6463414634146347,2.4367816091954024,2.6463414634146347,2.397727272727273,2.5595238095238098,2.147368421052632,2.114583333333333,1.743119266055046,1.820754716981132
FTPZ_05-L^F15,21.0,0.074814653542495,0.5401946869027795,4.965,-0.0185296502846508,0.1290995005357676,4.01226381864619e-08,-0.0280550964187328,0.2679265306782146,-0.0019394534827037,0.0469123950854316,0.1782608695652174,-0.1814946619217082,-0.2955589586523737,-0.3381294964028778,-0.3082706766917293,-0.3164933135215454,-0.2767295597484277,-0.2834890965732087,-0.2944785276073619,-0.2923076923076924,-0.1544117647058824,-0.1271347248576849,-0.1465677179962894,0.0065645514223193,0.0132158590308368,0.0407239819004523,0.1855670103092783,0.0574712643678161,0.1794871794871795,0.3372093023255813,0.4153846153846152,0.3981762917933129,0.564625850340136,0.5181518151815181,0.6428571428571428,0.7228464419475655,0.8775510204081629,0.7760617760617761,1.13953488372093,0.8775510204081629,1.486486486486486,1.358974358974359,1.358974358974359,1.2660098522167489,1.929936305732484,1.5988700564971747,1.15962441314554,0.5231788079470197,0.6911764705882351,0.6428571428571428,0.3772455089820359,0.513157894736842,0.513157894736842,0.5333333333333332,0.6428571428571428,0.5593220338983049,0.7898832684824904,0.3855421686746987,0.4649681528662419
FTQA_00-L,23.0,0.148644894041575,0.3729166666666667,1.0924999999999998,-0.1366618630414487,0.3584567543351079,1.194921954886743e-09,-0.0444271995343872,0.0229610638327487,-0.0498553712867899,0.3207436828382757,0.1680672268907563,-0.0846153846153846,-0.1438848920863309,-0.1736111111111111,0.1018518518518516,0.1226415094339621,0.3837209302325581,0.367816091954023,0.4082840236686391,0.391812865497076,0.6413793103448275,0.8030303030303028,0.904,0.8888888888888888,0.9669421487603304,0.9833333333333334,0.8740157480314958,0.8030303030303028,0.7761194029850744,0.7761194029850744,0.9349593495934958,1.0877192982456143,1.0517241379310347,1.2037037037037033,1.0877192982456143,1.144144144144144,1.1249999999999996,1.0517241379310347,1.0169491525423728,1.3564356435643563,2.1733333333333333,2.012658227848101,1.7045454545454546,1.6444444444444444,1.2884615384615383,0.9833333333333334,0.3599999999999999,0.2659574468085106,0.3522727272727273,0.2331606217616579,0.2795698924731182,0.2526315789473683,0.4337349397590362,0.2864864864864864,0.2142857142857142,0.1333333333333333,0.0530973451327434,0.0577777777777777,0.2268041237113403
FTRW_S4-L^G18,17.0,-0.0064607308701796,0.0679299989644817,4.550000000000001,-0.0389268092684198,-7.444444444444445,5.2128469031434983e-08,-0.047513141932875,0.0743018106055705,0.150416291175165,0.0954712362301101,0.08,-0.1525423728813558,-0.2307692307692308,-0.2647058823529412,-0.1228070175438595,-0.1525423728813558,-0.1379310344827585,0.0416666666666667,0.2195121951219512,0.2820512820512819,0.4705882352941175,0.6666666666666667,0.6666666666666667,0.7241379310344829,0.6666666666666667,0.7857142857142856,0.7241379310344829,0.6129032258064517,0.5625,0.5625,0.4285714285714286,0.7241379310344829,0.3888888888888888,0.3888888888888888,0.4285714285714286,0.7857142857142856,1.1739130434782608,0.9230769230769228,0.9230769230769228,1.272727272727273,2.125,2.125,4.0,9.0,3.545454545454546,1.7777777777777777,0.5625,0.0,0.0204081632653061,0.0416666666666667,0.2195121951219512,0.2820512820512819,0.25,-0.1666666666666666,-0.0740740740740741,-0.1525423728813558,-0.2307692307692308,-0.1935483870967741,-0.21875
FTSJ_24-L,20.0,-0.059472482881055,-0.0874246891424176,0.4095,0.2308625042695779,-0.2884169526105907,1.3686729203662654e-09,0.0873171601855154,0.0024496705747249,-0.0894264282968813,-0.1778187229820708,-0.1818181818181818,-0.2142857142857143,-0.2142857142857143,-0.2142857142857143,-0.3125,-0.3529411764705883,-0.4210526315789473,-0.5,-0.3888888888888888,-0.4210526315789473,-0.3529411764705883,-0.3888888888888888,-0.5217391304347827,-0.3529411764705883,-0.4210526315789473,-0.5,-0.56,-0.5925925925925926,-0.6333333333333333,-0.7027027027027026,-0.7027027027027026,-0.7250000000000001,-0.717948717948718,-0.717948717948718,-0.7105263157894737,-0.7380952380952381,-0.7250000000000001,-0.7250000000000001,-0.7708333333333333,-0.7608695652173914,-0.6206896551724137,-0.6666666666666667,-0.6451612903225806,-0.7317073170731707,-0.8070175438596491,-0.8166666666666667,-0.8135593220338984,-0.8552631578947368,-0.8533333333333333,-0.8571428571428572,-0.8764044943820225,-0.875,-0.8735632183908046,-0.8817204301075269,-0.8829787234042553,-0.8842105263157894,-0.8981481481481481,-0.8981481481481481,-0.89
FTSS_80-L,13.0,-0.0130634297979423,0.3567304916770903,1.1909999999999998,-0.4687061656021925,-0.0202938886403923,4.6107264026227976e-10,0.008018161619089,0.0557088903074403,1.158602890571232,0.1586028905712319,0.0414746543778801,-0.0524017467248908,-0.1285140562248997,-0.0726495726495726,0.0093023255813953,0.0585365853658537,0.0585365853658537,0.0533980582524271,0.1302083333333332,0.3821656050955413,0.3647798742138364,0.3647798742138364,0.3910256410256409,0.736,0.6953125,0.8083333333333333,0.7933884297520661,0.7086614173228345,0.8235294117647058,0.7086614173228345,0.6564885496183206,0.6692307692307691,0.6439393939393938,0.8547008547008548,0.9908256880733944,0.9374999999999998,1.0865384615384612,1.17,1.6790123456790125,1.6463414634146345,2.191176470588235,2.5,2.5,2.338461538461538,2.390625,2.338461538461538,2.8070175438596494,1.893333333333333,1.893333333333333,1.9726027397260275,1.8552631578947367,1.8552631578947367,2.1,2.1449275362318843,2.945454545454545,2.191176470588235,3.0943396226415087,2.1,2.1
FTTG_39-L,22.0,0.1750209633839559,0.5867231055131117,1.403,-0.0428426282869339,0.233788535448524,2.86300750121557e-09,0.097217711378153,0.0882361223332974,0.0433098151498561,0.1591782033214512,0.0189393939393938,-0.0093808630393995,-0.0222222222222222,-0.053763440860215,-0.043478260869565,0.0819672131147541,0.111578947368421,0.1,0.1092436974789916,0.1707317073170733,0.1403887688984881,0.1655629139072847,0.1865168539325843,0.1354838709677419,0.2815533980582525,0.3401015228426396,0.3931398416886544,0.3968253968253969,0.5042735042735045,0.4505494505494505,0.5761194029850747,0.754152823920266,0.7718120805369129,0.7898305084745763,0.8082191780821919,0.8526315789473684,1.209205020920502,1.0307692307692309,1.137651821862348,1.3157894736842106,1.5384615384615383,1.5263157894736843,1.2956521739130435,1.5882352941176472,1.563106796116505,1.5384615384615383,1.4109589041095894,1.1551020408163266,1.2000000000000002,1.1551020408163266,1.181818181818182,1.2184873949579833,1.346666666666667,1.3157894736842106,1.3571428571428572,1.3157894736842106,1.181818181818182,1.0787401574803148,1.378378378378378
FTTL_B7-L,15.0,0.1659381576817226,0.3953986790884835,-0.2015,-0.1138600780583457,0.6481909160892995,5.29646865634182e-10,-0.0966533466533466,0.0063165161903671,0.0529001405368242,0.4658975504732501,-0.1333333333333333,0.0714285714285714,-0.0625,0.0,0.0,-0.1176470588235295,-0.1176470588235295,0.1538461538461537,0.0714285714285714,0.25,0.25,0.3636363636363635,0.3636363636363635,0.6666666666666667,0.6666666666666667,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.6666666666666667,0.875,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.875,0.875,0.875,0.875,0.875,1.5,1.1428571428571428,0.875,0.875,0.875,1.1428571428571428,0.875,0.6666666666666667,4.0,2.75,2.0,1.5,1.5,0.875,0.3636363636363635,0.0714285714285714,0.0714285714285714,-0.1176470588235295,-0.1176470588235295
FTTO_38-L,22.0,-0.0253970525110888,0.111565257779842,-1.0499999999999972,-0.0671520207275657,0.0744208969935928,1.0019165651144002e-06,-0.1635960423063801,0.6548353965748044,0.0654247780122615,0.1048148669576236,0.0844444444444443,-0.013157894736842,0.0089686098654708,-0.066390041493776,-0.0506329113924051,-0.0683229813664596,-0.0044247787610618,-0.0044247787610618,0.1138613861386139,0.0791366906474819,0.3043478260869565,0.3235294117647058,0.1450381679389312,0.1904761904761904,0.1999999999999999,0.3157894736842106,0.1056511056511055,-0.0546218487394957,-0.0566037735849055,0.1221945137157107,0.0180995475113121,-0.0425531914893617,-0.0196078431372548,0.1083743842364532,-0.0174672489082969,-0.0466101694915254,-0.0259740259740259,0.267605633802817,0.1780104712041885,0.187335092348285,0.2465373961218837,0.2968299711815561,0.5789473684210527,0.956521739130435,1.1428571428571428,0.4018691588785046,0.1688311688311687,0.1688311688311687,0.5306122448979591,0.5410958904109588,-0.0364025695931476,-0.2035398230088496,-0.4332493702770781,-0.3767313019390581,-0.4318181818181817,-0.4375,-0.4289340101522843,-0.5544554455445545,-0.5468277945619335
FTTP_25-L,25.0,0.0512411912603138,0.4413360451777016,3.3895,-0.1002977679314357,0.1322846828261989,1.9653654812088882e-08,-0.0188950615928502,0.0966376630466747,-0.0912528830239388,-0.0120760245745078,0.1538461538461537,-0.1034482758620688,-0.1612903225806451,-0.2238805970149253,-0.037037037037037,0.1304347826086955,0.2380952380952381,-0.0545454545454545,-0.037037037037037,-0.1746031746031745,-0.1875,-0.2571428571428571,-0.3066666666666666,-0.0714285714285715,0.1555555555555556,0.625,0.5294117647058822,0.4054054054054055,0.4444444444444446,0.5294117647058822,0.5757575757575757,0.368421052631579,0.2380952380952381,0.368421052631579,0.4857142857142857,1.0,1.3636363636363638,2.25,2.466666666666667,1.8888888888888893,2.0588235294117645,3.333333333333334,3.727272727272728,3.727272727272728,2.714285714285714,3.333333333333334,3.333333333333334,2.714285714285714,2.714285714285714,2.466666666666667,3.333333333333334,2.25,2.25,0.5757575757575757,1.0,0.625,0.3333333333333332,0.0,0.0
FTTX_H2-L,22.0,0.165305991621007,0.7366802325296661,6.070499999999999,-0.0048999329133073,0.2267543674889121,5.8905411441956234e-08,0.0621818695968328,0.6470569165754316,-0.0329163829716208,0.0764848481419773,0.0838709677419353,-0.1040462427745664,-0.0127388535031847,-0.0828402366863905,-0.1091954022988505,-0.0988372093023255,-0.1193181818181817,-0.1040462427745664,-0.0773809523809523,-0.1530054644808743,-0.0372670807453416,-0.0828402366863905,-0.1091954022988505,-0.0372670807453416,0.0064935064935065,0.24,0.1567164179104476,0.0992907801418441,0.0839160839160839,0.1313868613138684,0.2204724409448819,0.3025210084033614,0.3716814159292037,0.3478260869565219,0.3839285714285714,0.597938144329897,0.7613636363636365,0.8902439024390245,0.7415730337078652,0.91358024691358,0.781609195402299,1.246376811594203,1.313432835820895,0.9620253164556962,1.1232876712328768,1.0394736842105263,0.7032967032967032,0.4220183486238531,0.4090909090909089,0.4220183486238531,0.3596491228070178,0.4351851851851851,0.3596491228070178,0.597938144329897,0.8452380952380953,0.597938144329897,0.6145833333333335,0.4220183486238531,0.5048543689320388
FTUR_66-L,22.0,-0.0185643564356435,0.3341503267973857,2.95,-0.1543198238509527,0.1178057553956834,3.8986192332918376e-08,-0.1341463414634146,0.1174081083033093,-0.1361183707315503,-0.0174547762615042,0.1619047619047617,-0.0757042253521126,-0.1586538461538461,-0.1322314049586777,-0.2045454545454544,-0.1463414634146341,-0.1407528641571195,-0.0624999999999998,-0.125,-0.1025641025641025,-0.0805604203152364,-0.0384615384615384,0.0479041916167666,0.1666666666666667,0.2352941176470588,0.2559808612440193,0.2650602409638554,0.2681159420289856,0.2867647058823528,0.3291139240506329,0.2620192307692306,0.3496143958868893,0.3392857142857144,0.4383561643835616,0.4583333333333332,0.8421052631578947,0.8421052631578947,0.9372693726937268,0.8750000000000002,1.1604938271604937,2.3227848101265822,2.088235294117647,1.734375,1.2245762711864407,2.28125,2.0,0.5173410404624277,0.2559808612440193,0.4462809917355372,0.1797752808988764,0.0606060606060605,0.1563876651982378,0.2382075471698113,0.05,0.1170212765957445,-0.1025641025641025,-0.0724381625441696,-0.2033383915022761,-0.1477272727272727
FTVA_51-L,23.0,0.1097838452787258,0.1610776421247178,0.8045,-0.0775432109604405,0.1397442727757059,1.9240130019419074e-09,0.0889078624990719,0.0124018510299379,0.0192423230005926,0.1391235218125808,0.0434782608695651,-0.0212765957446807,-0.1153846153846154,-0.0980392156862745,-0.0980392156862745,-0.1153846153846154,-0.1481481481481481,-0.1320754716981131,-0.1929824561403508,-0.0212765957446807,0.0454545454545454,0.0454545454545454,0.3529411764705881,0.4838709677419355,0.4375,0.6428571428571428,0.4375,0.2777777777777779,0.5862068965517244,0.7037037037037037,1.0909090909090908,1.190476190476191,1.4210526315789471,1.2999999999999998,1.2999999999999998,1.2999999999999998,1.7058823529411762,1.5555555555555558,2.2857142857142856,2.2857142857142856,5.571428571428571,3.6,3.6,2.833333333333333,2.066666666666667,1.4210526315789471,1.0909090909090908,0.7037037037037037,0.8400000000000001,0.5333333333333334,0.3142857142857145,0.2777777777777779,0.1219512195121952,0.1219512195121952,0.1219512195121952,0.0952380952380953,-0.0416666666666666,-0.1636363636363637,-0.1320754716981131
FTVF_02-L,15.0,-0.0858968643186209,0.115769391838444,-0.124,0.0179977889018592,0.2194382852919437,3.398011263368838e-10,-0.394516659196175,0.0024699825897559,-47.01456519628456,-0.0645651962846694,0.0,-0.0769230769230769,-0.142857142857143,-0.142857142857143,-0.142857142857143,-0.142857142857143,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,-0.0769230769230769,0.1999999999999999,0.0,0.0,-0.142857142857143,-0.142857142857143,-0.25,-0.142857142857143,-0.142857142857143,0.0,0.0,0.0,-0.1999999999999999,-0.1999999999999999,-0.3333333333333333,-0.3333333333333333,-0.25,-0.3333333333333333,1.4,0.714285714285714,0.5,0.5,0.0,0.0909090909090908,-0.142857142857143,-0.142857142857143,-0.0769230769230769,-0.2941176470588236,-0.25,-0.25,-0.2941176470588236,-0.4,-0.368421052631579,-0.4545454545454546,-0.5714285714285715,-0.6571428571428571,-0.6470588235294118
FTWG_42-L,22.0,0.0537497656325887,0.1734482935204176,-10.571,-0.2119805008849526,1.2319351723558802,1.6269222709690638e-07,-0.0881992250298857,0.2479709988001038,0.1511135049027543,0.1979475251350511,0.0408163265306122,-0.109090909090909,-0.2461538461538461,-0.3066037735849057,-0.2864077669902912,-0.2794117647058823,-0.2139037433155081,-0.2686567164179103,-0.3033175355450237,-0.2180851063829787,-0.02,-0.0392156862745098,-0.0067567567567567,0.1221374045801526,0.1759999999999999,0.3999999999999999,0.3999999999999999,0.1951219512195121,0.3611111111111109,0.4411764705882353,0.3999999999999999,0.6153846153846152,0.5473684210526317,0.53125,0.8148148148148147,0.8148148148148147,1.0704225352112675,1.227272727272727,2.0,2.972972972972973,4.249999999999999,3.9,3.741935483870968,3.454545454545454,2.4186046511627906,2.0625,0.860759493670886,0.6153846153846152,1.0416666666666663,1.0416666666666663,0.6153846153846152,0.5154639175257731,0.53125,0.5154639175257731,0.651685393258427,0.3008849557522124,0.5806451612903225,0.1395348837209302,0.0729927007299269
