firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,che,chpmia,chtx,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,roaq,roeq,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDRV-L,25.0,-0.1119439050492717,-9.930691301485208e-09,-0.0018744208299445,0.1168362407447852,0.1515957492104253,0.8136275355599685,-40.5153,-0.0154394335208836,0.000714963244661,1.0,-1.2612504227895296,4.50514640542057e-08,1.4406126865520734e-08,3.665880448623963e-07,0.0082627020466706,3.0,1.9621160461061933,0.0153314557320764,0.0363361107114045,0.006627810378782,0.0385487432833314,-1.4418178623293052,0.0176460408267954,0.8465157154629205,0.0258166491043203,-0.0350788002033554,-0.0571286636860406,-0.0057621791513881,0.0515235457063711,0.0428571428571429,0.0315217391304349,-0.004719454640797,0.0128068303094985,0.0058293587705351,-0.0073221757322176,-0.0543099152964623,-0.0281618023553508,0.001054852320675,0.1118922085530169,0.1358467983243565,0.2253066494512587,0.1601466992665037,0.1745049504950495,0.1997471554993679,0.2237266279819472,0.2807017543859649,0.2789757412398923,0.2824324324324323,0.3089655172413794,0.4227886056971515,0.6404494382022472,0.7317518248175181,0.7639405204460967,0.8662733529990168,0.8197507190795783,0.5685950413223142,0.4886274509803923,0.485133020344288,0.4477498093058734,0.5015822784810127,0.4444444444444444,0.45663852647736,0.5269509251810138,0.6432900432900432,0.5737976782752903,0.6826241134751774,0.8197507190795783,0.6931311329170382,0.81453154875717,0.7349177330895797,0.6376186367558241,0.8162679425837323,1.0063424947145876
BFQK-L,25.0,-0.0775958559124227,8.646371681415929e-05,16.320051334860068,0.1426647675773663,0.0043466944299843,0.0331928132360769,89.0,0.0021535907189803,8.189896397810568e-05,1.0,-0.0112532383419689,6.520353982300885e-06,7.401639172573628e-07,0.0018250265486725,-0.0796515467966225,2.0,0.0555893770090919,0.1427084417612157,0.8572915582387842,-0.1427084417612157,0.0010660184550201,0.0250798722044728,-0.1427084417612157,0.329812138640574,-0.0087719298245614,0.0178571428571425,0.0363636363636361,0.0555555555555553,0.0555555555555553,0.1067961165048543,0.1067961165048543,0.1176470588235292,0.1752577319587627,0.0754716981132073,0.0754716981132073,0.096153846153846,0.0754716981132073,0.0754716981132073,0.096153846153846,0.1176470588235292,0.1752577319587627,0.2954545454545454,0.3411764705882352,0.3902439024390243,0.4430379746835442,0.5405405405405403,0.3411764705882352,0.3103448275862068,0.2954545454545454,0.3734939759036144,0.5199999999999998,0.4430379746835442,0.3902439024390243,0.3734939759036144,0.2527472527472525,0.225806451612903,0.2127659574468083,0.1752577319587627,0.1875,0.1875,0.1399999999999999,0.2666666666666666,0.2954545454545454,0.2954545454545454,0.096153846153846,0.1176470588235292,0.1176470588235292,0.1399999999999999,0.1632653061224489,0.1176470588235292,0.0754716981132073,0.0754716981132073,0.0555555555555553
BFQQ-L,15.0,-0.0171957337065844,1.1505222904763495e-06,0.2171614121427632,0.0792452801084985,0.2781959401644773,1.0340455503338963,-36.96690000000001,0.0073443033582178,0.0009084162439588,1.0,-0.2577908173342521,3.168579738116885e-07,2.6200763519455097e-07,1.4473490062781446e-06,0.3409565522347095,2.0,0.8991367429902197,0.0052708363107957,0.4942539360533342,-0.014964773988849,0.0119959156977722,0.0286208342736463,0.0071531585659498,0.4884840608831652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BFRF-L,13.0,0.0247026964830096,1.1664298576913597e-06,0.2201639700147512,0.1150043720623062,0.4748790536031325,0.2446566431692902,-24.08,0.0353492423662717,-0.0036140998634097,1.0,0.09523277913595,8.96889293387415e-08,2.4049332662922547e-10,1.549170083977251e-07,-0.3095977912772216,2.0,0.8285131266650722,1.6360596359598083,-0.6360596359598085,-1.6360596359598083,0.0229407508672226,0.0259908918585657,-1.6360596359598083,0.2656742442091447,0.0558479532163742,-0.0029154518950436,-0.0622429394022483,-0.0462911321807026,-0.0273037542662114,0.2359956631731117,0.2170818505338079,0.1817553559087767,0.2046495244804509,0.1003861003861006,0.1676340047797884,0.1748540020611475,0.1320754716981131,0.0874403815580286,0.2266857962697275,0.3158907272027704,0.3496448303078139,0.4754098360655738,0.5973843998131716,0.6972704714640201,0.7246596066565811,0.4321608040201006,0.4155629139072849,0.2652608213096559,0.2311015118790498,0.3225058004640373,0.4004914004914004,0.3108470678420851,0.1238908971409793,0.2857142857142858,0.1150961851972611,0.0846812559467173,0.0245656081485918,-0.0505274847307051,-0.0894568690095846,-0.0981012658227847,-0.0660841070453303,-0.0481491789590869,0.025487256371814,0.1660415956358678,0.0420475319926874,0.0867492850333653,0.2342114760014435,0.2818590704647676,0.3930753564154787,0.3073394495412844,0.0822784810126582,0.0410958904109588,0.0322970117718079
BFRK-L,15.0,0.1155560098563182,1.0701513558560915e-06,0.2019913751935941,0.0663793589339633,0.1843566238033561,0.3344786128044451,108.002,0.0113259477799712,8.807802465091135e-05,1.0,0.0476742681662261,5.2437858215399735e-08,1.511638836990435e-07,4.450289170427437e-07,0.3422333906140835,2.0,3.8755915031796615,-0.0754674707379396,0.1610759662767532,0.0754674707379396,0.0028270753720984,0.0042126196876403,0.0754674707379396,0.2355229768156823,0.0601007469167969,0.0484429065743945,0.0436910804931109,0.0684855233853005,0.0371104305530536,0.0784938179093293,0.1263940520446096,0.0780898876404494,0.1623258631132647,0.1152654010073614,0.1502497502497504,0.1346078044934961,0.0874574990555345,0.066111111111111,0.1894628099173554,0.1758578431372548,0.2523384816184468,0.2393972012917113,0.3240570377184912,0.3671336974590358,0.3295612009237876,0.408957415565345,0.3613147316150391,0.1799549087927854,0.222552558929709,0.237798322941303,0.3832292167227296,0.2689001542869738,0.1756177251378394,0.2948717948717949,0.1703598292335841,0.1066897347174162,0.038982133188955,0.0433127944907574,-0.032274331820474,-0.0098039215686274,0.020925696045398,0.0218317358892439,0.04520697167756,0.1211295034079844,0.0472985264689831,0.0870468277945619,0.1860321384425216,0.13259885894157,0.2431440293673072,0.1729828850855745,0.0467272727272727,-0.0118434603501544,-0.0053559087767796
BFRL-L,13.0,0.0495335807316727,4.484970036938047e-07,0.0846539380159421,0.0231398310303262,0.0650492752495838,0.4098880298300054,-5.5847,-0.0005303723785308,-0.0008876014719437,1.0,0.1786699029126213,7.245810556252008e-08,8.354065120808657e-10,1.3124182367849749e-06,0.011768054698243,2.0,0.2024076041078077,-0.0431550525130801,1.0431550525130802,0.0431550525130801,0.0015993913286792,0.0062334323904247,0.0431550525130801,0.2041886040081708,0.006,0.0,0.0169491525423728,0.0877447425670776,0.1406844106463878,0.2185215272136473,0.1476664116296862,0.1086474501108647,0.1999999999999999,0.3043478260869565,0.4381591562799616,0.457725947521866,0.392757660167131,0.5608740894901145,0.8315018315018317,0.7301038062283738,0.9455252918287936,0.9011406844106464,1.1156558533145278,1.4,1.329192546583851,1.2831050228310503,1.0891364902506964,0.9841269841269842,1.1126760563380285,1.5951557093425603,1.7726432532347505,1.6881720430107523,1.7472527472527473,1.73224043715847,1.5597269624573378,1.4549918166939442,1.2935779816513762,1.2455089820359282,1.2156573116691285,1.2354694485842028,1.329192546583851,1.5817555938037868,1.5510204081632653,1.6315789473684208,1.5510204081632653,1.5380710659898478,1.6595744680851063,1.6595744680851063,1.6785714285714288,1.3923444976076556,1.311248073959938,1.525252525252525,2.3259423503325944
BIDZ-L,25.0,0.0399248341093898,1.082316461513212e-06,0.2042875423736948,0.0376429257148926,0.0076104141335007,0.1658144274376667,33.9294,2.1344283698136426e-05,4.719092751141578e-05,1.0,0.0153868842440134,1.008786148038733e-07,4.621354966015326e-07,1.5778274610208434e-05,0.0415460745121441,2.0,1.198959554394326,-0.0440396783811615,0.0440396783811615,0.0440396783811615,0.002311504116973,0.0360332166198588,0.0440396783811615,0.4701042826335452,0.0014792899408282,0.0016463615409945,0.0037947533410329,0.0089552238805972,-0.0129785853341984,-0.0022958346999014,-0.0121773015099854,-0.0381027667984189,-0.0206052801030263,-0.0087976539589442,-0.0195004029008862,-0.019026120606256,-0.0361216730038022,-0.0339790409653857,0.0106312292358803,0.011135117168024,0.0228648285137862,0.028223762041575,0.030662375063527,0.0348698758292227,0.0175614651279478,0.0119760479041917,0.001151884153365,-0.0152152800258983,-0.0198163363943933,-0.0163298302344381,-0.0115353371242891,-0.0292005744375298,-0.0356633380884451,-0.0374940673943995,-0.1262386902197327,-0.1372660238230288,-0.0749581876235364,-0.0627022030503773,-0.0204475929801963,0.0107991360691146,0.031186440677966,0.0331125827814569,-0.0182346296595126,0.0619654389945889,0.0833333333333334,0.0477010504563457,0.068305531167691,0.119411223551058,0.0989884393063584,0.1503119682359615,0.1254162042175362,0.0854594112399644,0.1031731640979147
BIIM-L,26.0,0.074446347270373,1.0125787020608575e-06,0.1911245202856348,0.0125697655107553,0.6062705383541571,0.1067945067166956,-0.0722,-0.0049623128565425,1.7028832083227848e-05,1.0,0.0997250054001959,1.337214021813963e-07,7.384394314811851e-11,2.1725926940802778e-07,-0.0295230691690657,2.0,0.2057891539522991,0.1958789087319042,-0.1958789087319042,-0.1958789087319042,-0.0052994795629546,-0.0063737691716387,-0.1958789087319042,0.00035869244074,-0.0214424951267057,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,6.544117647058823,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,8.327272727272726,6.328571428571429,6.328571428571429,6.328571428571429,6.328571428571429,6.328571428571429,6.328571428571429,6.892307692307692,6.892307692307692,6.892307692307692,6.328571428571429,6.7727272727272725,6.7727272727272725,6.7727272727272725,6.7727272727272725,6.7727272727272725,6.7727272727272725,6.544117647058823,6.544117647058823,6.544117647058823
BIIO-L,26.0,0.4415236962799388,9.359455171848132e-07,0.1766599846721709,0.0022047725492443,3.987262538438724,0.9593080176544804,-3.5729999999999986,-0.0584659658811709,1.3066600462557657e-05,1.0,0.4411665940284219,2.963092795692082e-07,1.9494457059246947e-10,8.784784345893352e-08,0.4453393388808306,2.0,0.1696329469546802,13.230030194894317,-13.230030194894317,-13.230030194894317,0.0215416754371681,0.0237464592645777,-13.230030194894317,0.0001527375074052,-0.0478547854785478,0.1098901098901097,0.063157894736842,0.1812865497076023,0.1139705882352939,0.1929133858267715,0.195266272189349,0.2520661157024793,0.4027777777777777,0.3348017621145374,0.4060324825986079,0.3835616438356164,0.4292452830188678,0.522613065326633,0.6378378378378378,0.7118644067796609,0.7463976945244954,0.7771260997067446,0.8819875776397512,0.9934210526315788,1.026755852842809,1.1565836298932384,0.9238095238095236,0.929936305732484,0.9238095238095236,1.1114982578397212,1.376470588235294,1.4047619047619049,1.3307692307692305,1.385826771653543,1.227941176470588,0.8937499999999998,0.9177215189873416,0.8937499999999998,0.9485530546623792,0.9868852459016392,0.980392156862745,0.9548387096774192,1.1188811188811187,1.2954545454545454,1.2527881040892193,1.244444444444444,1.514522821576763,1.5041322314049586,1.845070422535211,1.8317757009345792,1.6462882096069866,1.7297297297297294,2.091836734693877
BIIP-L,25.0,0.2076706796616373,0.0011721039825841,221.23496271485183,0.0383857957381959,2.2899304182065454,0.4332364579173727,-15.348,0.0074158889475942,5.5200585126202346e-05,1.0,0.2415316042816049,0.0002594638664788,1.1829900595554803e-09,0.0001094847825159,-0.0652560532952375,2.0,0.0004609884372361,-0.9685345832610917,0.9685345832610917,0.9685345832610917,0.0055339467582029,0.0060508658765397,0.9685345832610917,0.0074408872641113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.1176470588235292,0.096153846153846,0.096153846153846,0.096153846153846,0.096153846153846,0.0363636363636361,0.0363636363636361,0.0363636363636361,0.0363636363636361,0.0363636363636361
