firms,currat,pchcurrat,secured,securedind,age,agr,cashdebt,chatoia,chcsho,chempia,convind,egr,grltnoa,herf,hire,invest,lgr,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
JLEC.L,3.186867828304292,0.0641314413535428,1.0,1.0,12.0,0.0537640816010345,0.1730097640937923,0.4175941202480884,19.0,0.2311477875252525,2.0,0.0619087991548408,-0.000768883711416,2.6688500833774876e-10,0.0749279538904899,0.0307657471106834,0.0373166836067954,-0.0640355496607825,-0.048218785736222,0.0132658921175611,-0.0100077566437339,0.334215684993521,-0.0467289719626168,0.0918367346938773,-0.0360360360360361,-0.0360360360360361,-0.0743944636678202,0.0094339622641508,0.0056390977443607,-0.1343042071197411,-0.1343042071197411,-0.1300813008130082,-0.1300813008130082,-0.1112956810631229,-0.1112956810631229,-0.1112956810631229,-0.0962837837837838,-0.1083333333333333,-0.0932203389830509,-0.1008403361344538,-0.0092592592592594,0.0,0.0132575757575756,0.0328185328185328,0.0,0.0132575757575756,0.0328185328185328,0.1099585062240662,0.1099585062240662,0.1169102296450939,0.148068669527897,0.148068669527897,0.1099585062240662,0.1836283185840708,0.2499999999999997,0.145610278372591,0.145610278372591,0.1915367483296213,0.1239495798319327,0.1758241758241758,0.2022471910112357,0.1968680089485459,0.1968680089485459,0.1836283185840708,0.1630434782608696,0.1655773420479303,0.1706783369803062,0.150537634408602,0.1076604554865423,0.1758241758241758,0.1630434782608696
JLP.L,1.7747364788555653,-0.1832691716501208,1.0,1.0,20.0,0.5083244720471368,0.3710407867451747,0.4390658687028661,0.0018588368443694,1.738379586861683,2.0,0.5283100914679862,0.2251335277541096,3.7943040496562154e-10,0.5635062611806796,0.3119018631817411,0.4807136466863945,-0.3284967327734281,-0.5072718302244315,0.2884429270009246,0.0539124543641085,0.5877670252974602,-0.1666666666666666,-0.0769230769230769,0.0,0.0,-0.142857142857143,-0.142857142857143,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,-0.25,-0.1999999999999999,-0.25,-0.25,-0.25,-0.1999999999999999,-0.2941176470588236,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.2941176470588236,-0.1999999999999999,-0.25,-0.0769230769230769,-0.0769230769230769,0.5,1.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,3.0
JMAT.L,1.3274111675126905,-0.0201014811836972,1.0,1.0,35.0,0.0544554455445544,0.1034997131382673,2.8423193684445702,0.0018083929283092,-0.1623406012986573,2.0,0.0401474805407619,-0.0097845929171185,4.3164504495910505e-06,-0.052623688155922,0.0484548454845484,0.0627218934911242,0.0386353290197181,-0.1669169279359941,-0.1286273967087715,-0.0681435257410296,0.3949584547946997,0.0191662673694297,0.064795918367347,0.073559670781893,0.073559670781893,-0.0224824355971897,0.1118806606286628,-0.0061904761904761,0.1118806606286628,0.1118806606286628,0.1504961411245866,0.1030655391120507,0.0014395393474089,0.0014395393474089,-0.2419179077370141,-0.2124528301886792,-0.2830642390930951,-0.2954085077650236,-0.3368287257705751,-0.3328005115089514,-0.3578461538461538,-0.307564698075647,-0.3406003159557661,-0.2949324324324324,-0.139381443298969,-0.0858519491896626,-0.1267782426778242,-0.1267782426778242,-0.1182931981411069,-0.0933970460469156,0.0038480038480039,-0.0019129603060735,0.0807871569135163,0.2021889400921659,-0.2006893910379165,-0.2006893910379165,-0.3034045393858477,-0.2702797202797202,-0.3420554854981084,-0.2996644295302013,-0.3498442367601246,-0.3498442367601246,-0.3775723232925738,-0.3298008991650609,-0.3727081454764052,-0.3484233531064626,-0.3372499206097172,-0.3146141215106731,-0.254376563058235,-0.2935003385240351
JNEO.L,1.1742248062015503,0.1462152751596886,1.0,1.0,25.0,0.3022543598468735,0.0963946869070208,2.2703200992858923,0.0624430264357338,0.3213472847406351,2.0,0.7900000000000001,-0.1096700291911466,8.6366203196667e-12,0.1041666666666666,0.1685240323266695,0.2468024632875415,-0.0747268036710119,-0.792563260915942,0.1462066178453159,0.3547331965110313,0.0043301093050581,0.2545454545454544,0.0,-0.0677966101694914,-0.0677966101694914,-0.0833333333333332,-0.009009009009009,0.0,0.0377358490566037,0.0377358490566037,0.0679611650485436,-0.0178571428571429,-0.009009009009009,-0.009009009009009,-0.0350877192982455,-0.0756302521008401,-0.1129032258064515,-0.105691056910569,0.0476190476190476,-0.0350877192982455,-0.0350877192982455,0.170212765957447,0.2790697674418605,0.5277777777777779,1.0754716981132075,1.340425531914894,1.391304347826087,1.391304347826087,1.0370370370370372,1.2448979591836735,1.2000000000000002,1.1153846153846154,1.0,1.2000000000000002,0.774193548387097,0.774193548387097,1.0370370370370372,26.5,26.5,35.66666666666667,35.66666666666667,35.66666666666667,35.66666666666667,35.66666666666667,35.66666666666667,35.66666666666667,26.5,35.66666666666667,35.66666666666667,35.66666666666667
JSE.L,1.721907437041621,-0.0084437410853286,1.0,1.0,6.0,0.2625426794014939,0.1289271493742188,0.845001188778571,-0.0004194612412814,0.7800692188663019,2.0,-0.0222734999582462,-0.0631341416526105,2.369932110368942e-09,0.2528641571194763,0.351633866006799,0.3305481350829554,-0.0168444289967004,0.4805862416718698,0.0828841838858212,0.3927579462219474,8.26154213796299,0.0857142857142858,-0.0277777777777777,-0.1860465116279069,-0.1860465116279069,-0.2783505154639175,-0.1358024691358026,-0.3518518518518519,-0.2473118279569893,-0.2473118279569893,-0.2783505154639175,-0.2631578947368421,-0.1025641025641026,-0.1025641025641026,-0.1666666666666667,-0.1764705882352941,-0.1250000000000001,-0.1025641025641026,-0.0410958904109589,-0.0140845070422535,0.0294117647058822,0.1666666666666667,-0.054054054054054,0.0294117647058822,0.129032258064516,0.2499999999999997,0.2499999999999997,0.2499999999999997,0.0447761194029849,0.0606060606060605,0.0447761194029849,0.2068965517241379,0.4583333333333332,1.1875,-0.0277777777777777,-0.0277777777777777,-0.2391304347826087,0.0144927536231884,0.2280701754385965,0.296296296296296,0.2280701754385965,0.2280701754385965,0.1666666666666667,0.296296296296296,0.346153846153846,0.4583333333333332,0.7073170731707317,0.8421052631578947,1.0588235294117645,0.9444444444444444
JWNG.L,0.4109012412304371,-0.0583789399374968,1.0,1.0,17.0,-0.2088584272975164,-0.2445988436961152,1.35944219304669,0.074075276877411,0.0747215831646045,2.0,-0.4148360851878439,-0.2656078560456432,1.7616745015888318e-11,0.0242214532871972,0.0272926032377723,0.0267242265392128,4.2065296882110026e-05,1.162229841661209,-0.0522293271447303,0.1622298416612088,1.3033629008225092,0.0,0.1428571428571428,0.0,0.0,-0.111111111111111,-0.111111111111111,-0.2,-0.111111111111111,-0.111111111111111,-0.2,-0.2727272727272727,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.2727272727272727,-0.3333333333333332,-0.2727272727272727,-0.3333333333333332,-0.5,-0.4285714285714286,-0.2727272727272727,-0.2,0.5999999999999999,0.3333333333333335,0.5999999999999999,3.0,3.0,1.666666666666667,1.666666666666667,3.0,1.666666666666667,1.666666666666667,1.0,1.0,1.0,1.0,0.5999999999999999,0.5999999999999999,3.0,0.1428571428571428,0.1428571428571428,-0.3333333333333332,-0.3846153846153846,-0.5,-0.5789473684210527,-0.5789473684210527,-0.5789473684210527,-0.6000000000000001,-0.6000000000000001
K3C.L^B23,1.6126447016918968,0.0038256113159526,1.0,1.0,13.0,0.4410480966169928,0.4587004887619782,0.6865564422165572,8.645237887584967e-05,1.0157709293264965,2.0,0.3501522842639595,0.1429629543902687,9.661775943809931e-11,0.329268292682927,0.0441274101278338,0.6487401976706417,-0.0991950140246589,0.4977422568951263,0.203543821736145,0.4977422568951263,0.4345454286014427,0.1746575342465754,0.0618181818181817,0.2695652173913043,0.2695652173913043,0.1918367346938774,0.1587301587301586,0.0618181818181817,0.123076923076923,0.123076923076923,-0.042622950819672,-0.1097560975609756,-0.0266666666666667,-0.0266666666666667,-0.1536231884057971,-0.1704545454545455,-0.1933701657458564,-0.1536231884057971,-0.160919540229885,-0.2474226804123711,-0.1042944785276073,0.0138888888888888,0.0814814814814814,0.0977443609022554,0.140625,0.3394495412844036,1.0709219858156027,1.0709219858156027,0.8481012658227847,0.8717948717948716,0.9466666666666664,0.7076023391812865,0.7380952380952381,1.2635658914728682,0.1774193548387097,0.1774193548387097,0.1060606060606059,0.8024691358024689,1.0,0.8717948717948716,0.8961038961038961,0.8961038961038961,0.6685714285714286,1.4745762711864407,0.972972972972973,0.6685714285714286,0.3094170403587444,0.1726907630522087,0.0855018587360594,0.028169014084507
KAPE.L^E23,1.2613763090727694,3.805612042067968,1.0,1.0,12.0,0.2738901875299798,0.3063810834454785,0.6700343438051879,0.2018924606430338,2.62541294771562,2.0,0.5265702013464079,0.0805525006952793,5.18298341825126e-09,0.851043492114067,0.0134413967508906,0.009058442081428,-0.0304546837128425,-5.583205182584598,0.6879911393548033,2.037684565964721,0.4035181247690714,0.1178861788617886,0.1181818181818181,-0.1054545454545454,-0.1054545454545454,-0.1458333333333332,-0.236024844720497,-0.272189349112426,-0.3692307692307692,-0.3692307692307692,-0.2590361445783132,-0.344,-0.3999999999999999,-0.3999999999999999,-0.3925925925925926,-0.4128878281622912,-0.359375,-0.2590361445783132,-0.1772575250836121,-0.2545454545454545,-0.1717171717171718,-0.1398601398601398,0.2551020408163265,0.3297297297297297,0.3155080213903742,0.268041237113402,0.4909090909090909,0.4909090909090909,0.248730964467005,0.2551020408163265,0.2058823529411764,0.268041237113402,0.4730538922155689,0.3820224719101124,0.4137931034482758,0.4137931034482758,0.3977272727272727,0.6849315068493151,2.1538461538461537,1.963855421686747,2.0370370370370368,2.0370370370370368,1.9285714285714288,2.0,2.1538461538461537,1.7333333333333334,1.2990654205607477,1.46,1.6170212765957448,1.3207547169811318
KBT.L,1.1143965607633426,-0.0323854177366465,1.0,1.0,19.0,-0.0503326894183301,0.064007100941861,1.3657501496016735,0.0415798060221905,-0.4612278675100883,2.0,-0.0882098265411581,-0.1520339076347217,4.3732550521918156e-11,-0.1495098039215686,0.0064212635043285,0.0171084696871736,-0.0645539066068579,0.0136338808011791,0.0761645581061177,0.0500364503943268,1.3033629008225092,0.0157480314960629,0.0762711864406779,-0.0522388059701492,-0.0522388059701492,-0.1056338028169013,-0.1418918918918918,-0.1644736842105263,-0.1533333333333333,-0.1533333333333333,-0.2303030303030302,-0.2658959537572254,-0.2784090909090909,-0.2784090909090909,-0.2865168539325843,-0.2865168539325843,-0.3244680851063829,-0.3487179487179487,-0.3864734299516907,-0.3350785340314135,-0.2865168539325843,-0.2701149425287356,-0.2742857142857142,0.0854700854700856,0.1545454545454545,0.0762711864406779,0.3510638297872341,0.3510638297872341,0.1759259259259258,0.924242424242424,0.7638888888888891,0.7162162162162162,0.6493506493506493,0.5874999999999999,-0.1418918918918918,-0.1418918918918918,-0.1301369863013698,-0.1753246753246753,-0.2701149425287356,-0.4065420560747663,-0.4120370370370371,-0.4120370370370371,-0.4065420560747663,-0.4304932735426009,-0.425339366515837,-0.4405286343612334,-0.427927927927928,-0.4380530973451326,-0.4200913242009132,-0.4663865546218487
KCT.L,1.1159766045867323,-0.3699939010931533,1.0,1.0,34.0,0.005870550642788,-0.032479855645086,1.3902767883122882,5.3388605237217024e-05,0.8394992123377888,2.0,0.4871606838017839,0.0910235987107751,7.008179560952615e-10,0.272128749085589,-0.0419995169800104,-0.2971240445016272,-0.0553002404881869,1.3454839873001505,0.1427915543395597,0.3454839873001504,1.3033629008225092,-0.1083333333333332,0.1267605633802817,0.2371134020618557,0.2371134020618557,0.3043478260869563,0.3793103448275861,0.1162790697674418,-0.0163934426229508,-0.0163934426229508,-0.004149377593361,0.0480349344978165,-0.2156862745098039,-0.2156862745098039,-0.1864406779661017,-0.1143911439114391,-0.1428571428571428,-0.004149377593361,-0.0874524714828897,0.2244897959183673,0.3559322033898304,0.348314606741573,0.6326530612244898,0.6216216216216215,0.6901408450704225,1.2641509433962264,2.692307692307692,2.692307692307692,2.636363636363636,3.615384615384615,2.9344262295081966,2.5820895522388057,3.0,3.210526315789473,1.2641509433962264,1.2641509433962264,1.4,1.5531914893617025,1.5,1.9629629629629628,1.376237623762376,1.376237623762376,1.3076923076923077,1.2857142857142856,1.2429906542056073,1.6086956521739126,1.4489795918367347,1.4,1.4742268041237114,1.2641509433962264
KETL.L,1.645510029399725,-0.1057114948421291,1.0,1.0,9.0,0.5107635202957891,0.1543513495459323,0.3988945750740585,0.0545033210474149,-0.1713852185283389,2.0,0.4429789922603064,0.2518558572032543,2.2128426317725643e-10,-0.0555555555555556,0.1355098680647327,0.5288871897005477,-0.0101919286701519,-0.4881756690201704,-0.2530389358889612,-0.1045976048907126,-0.0624900020942298,0.0249999999999999,-0.2523364485981308,-0.4482758620689655,-0.4482758620689655,-0.4838709677419355,-0.5238095238095237,-0.5854922279792746,-0.5876288659793814,-0.5876288659793814,-0.6694214876033058,-0.6652719665271967,-0.7419354838709677,-0.7419354838709677,-0.7222222222222222,-0.7647058823529411,-0.7883597883597884,-0.7604790419161677,-0.7523219814241486,-0.736842105263158,-0.7163120567375887,-0.7037037037037037,-0.6862745098039216,-0.6566523605150214,-0.6363636363636364,-0.6566523605150214,-0.6694214876033058,-0.6694214876033058,-0.6363636363636364,-0.6296296296296297,-0.5918367346938775,-0.572192513368984,-0.5628415300546448,-0.4805194805194804,-0.5604395604395604,-0.5604395604395604,-0.5897435897435896,-0.5698924731182795,-0.5375722543352601,-0.5348837209302325,-0.550561797752809,-0.550561797752809,-0.4805194805194804,-0.4968553459119497,-0.5209580838323353,-0.4968553459119497,-0.4871794871794871,-0.4520547945205478,-0.4326241134751772,-0.4285714285714285
KEYS.L,1.6207195713192142,-0.0616046453689577,1.0,1.0,9.0,0.0128342245989305,0.3954743616358729,2.697471128336972,0.0029482053445071,0.3917376423504883,2.0,-0.0542787545011649,-0.0473963868225292,1.0963798813222735e-10,0.1269841269841268,0.0016844919786096,0.0812270468783755,-0.017211150056882,0.0810733164789704,-0.0681113463680986,0.0810733164789704,0.3195503637151711,0.0185185185185186,-0.0999999999999998,-0.2835820895522387,-0.2835820895522387,-0.1692307692307691,-0.2285714285714284,-0.3647058823529411,-0.350375939849624,-0.350375939849624,-0.4033149171270718,-0.4869358669833729,-0.4666666666666665,-0.4666666666666665,-0.4496815286624203,-0.4795180722891566,-0.4496815286624203,-0.4216867469879517,-0.3739130434782608,-0.3249999999999999,-0.350375939849624,-0.3087999999999999,-0.2799999999999999,-0.2486956521739129,-0.1445544554455444,-0.1183673469387754,-0.1147540983606556,-0.1147540983606556,-0.0181818181818181,-0.1445544554455444,-0.1183673469387754,-0.0709677419354838,0.0285714285714286,0.0046511627906977,-0.2551724137931034,-0.2551724137931034,-0.1879699248120301,-0.1496062992125983,-0.1428571428571428,-0.1611650485436893,-0.1627906976744185,-0.1627906976744185,-0.1692307692307691,-0.0999999999999998,-0.1359999999999999,-0.0114416475972539,0.0236966824644551,0.0285714285714286,0.2134831460674158,0.1338582677165354
KGF.L,1.2976888582269748,0.0242144078610063,1.0,1.0,35.0,-0.0201586787564766,0.1912111857635736,1.4163851058697026,-0.0003826535335076,-0.1513584645629909,2.0,-0.0169666568309235,-0.052341034553261,3.301052818998478e-06,-0.049063762085424,0.0667098445595855,-0.0240401865805525,-0.0111768247095289,-0.1261757876992887,-0.0311677112814863,-0.0094060532503982,0.3874114779514889,-0.040650406504065,0.0982142857142855,0.0695652173913043,0.0695652173913043,-0.0501930501930502,-0.0040485829959514,-0.0538461538461538,-0.0465116279069768,-0.0465116279069768,-0.188118811881188,-0.2656716417910448,-0.2383900928792569,-0.2383900928792569,-0.2634730538922155,-0.2612612612612612,-0.3070422535211267,-0.3351351351351351,-0.3315217391304348,-0.3185595567867035,-0.3109243697478991,-0.2453987730061348,-0.0786516853932584,-0.1458333333333332,-0.088888888888889,-0.127659574468085,-0.1689189189189189,-0.1689189189189189,-0.088888888888889,-0.0080645161290322,0.1232876712328767,0.2299999999999999,0.5569620253164556,0.8088235294117645,0.2000000000000001,0.2000000000000001,0.1336405529953916,0.1714285714285712,0.1770334928229666,0.1770334928229666,0.1232876712328767,0.1232876712328767,0.1388888888888888,0.144186046511628,-0.0751879699248121,0.0468085106382978,0.0,0.088495575221239,0.1826923076923077,0.0123456790123455
KGHK.L,2.320634300413533,0.4420834026800879,1.0,1.0,7.0,0.0573028445556122,0.0711445710235621,0.8961103171504726,0.015481136492972,-0.2913548714981762,2.0,0.0359177157783987,-0.0491174174955466,3.0537928227874536e-10,-0.0944444444444445,0.036150097014426,0.0731462566749095,-0.0128351657219248,1.2170812298330442,0.574469545984247,0.2170812298330443,1.3033629008225092,0.1030927835051547,0.4264705882352939,-0.03,-0.03,-0.2421875,0.127906976744186,-0.2239999999999999,-0.4085365853658537,-0.4085365853658537,-0.7305555555555556,-0.75,-0.7575000000000001,-0.7575000000000001,-0.7512820512820513,-0.7744186046511627,-0.7628361858190709,-0.7622549019607843,-0.7634146341463415,-0.7634146341463415,-0.7820224719101123,-0.7645631067961165,-0.7662650602409639,-0.7593052109181142,-0.7538071065989848,-0.7770114942528735,-0.7891304347826087,-0.7891304347826087,-0.7900432900432901,-0.7733644859813085,-0.7512820512820513,-0.7413333333333334,-0.729050279329609,-0.729050279329609,-0.7785388127853882,-0.7785388127853882,-0.7155425219941349,-0.6987577639751553,-0.6996904024767803,-0.7155425219941349,-0.6850649350649352,-0.6850649350649352,-0.6353383458646618,-0.6353383458646618,-0.657243816254417,-0.6584507042253521,-0.6394052044609666,-0.6325757575757576,-0.4640883977900553,-0.5025641025641026
KIBO.L,0.084870848708487,-0.920245350379968,1.0,1.0,11.0,-0.5328436516264428,-2.527329515877147,0.2628157262134021,0.0188121197153071,0.1928083708443813,2.0,-0.967804184440382,-0.1664997854384207,2.0815657931018543e-14,0.0625,0.0454004896817068,1.089666264575794,-344.92900799249014,344.66666666667913,344.557896245355,344.66666666667913,1.3033629008225092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.5
KIE.L,0.7673542894564506,-0.0537523582479937,1.0,1.0,26.0,-0.0185006576063129,0.0490057220554076,1.8830194930198407,5.949201975951587e-06,-0.2825081066344853,2.0,0.2728106373223293,0.0057082171777507,1.9132427532956045e-07,-0.0915767120863564,-0.0039017974572555,-0.0876489707475622,-0.0085037824323891,-0.0743004551603431,-0.0667811535348348,-0.0359092302974547,0.3284064002072464,-0.0781250000000001,0.0666666666666666,-0.0857142857142856,-0.0857142857142856,-0.1466666666666666,-0.0724637681159419,-0.1688311688311689,-0.2558139534883721,-0.2558139534883721,-0.2967032967032967,-0.3402061855670103,-0.4234234234234234,-0.4234234234234234,-0.4074074074074074,-0.4621848739495797,-0.4960629921259842,-0.4838709677419355,-0.5,-0.4434782608695652,-0.2727272727272727,-0.2888888888888888,-0.2558139534883721,-0.1688311688311689,-0.1794871794871795,-0.1794871794871795,0.28,0.28,0.0847457627118644,0.0491803278688525,-0.2888888888888888,-0.2289156626506023,-0.238095238095238,-0.0588235294117647,-0.3263157894736841,-0.3263157894736841,-0.3333333333333332,-0.2289156626506023,-0.4529914529914529,-0.4434782608695652,-0.2195121951219512,-0.2195121951219512,-0.3904761904761905,-0.6097560975609756,-0.8324607329842932,-0.8222222222222222,-0.8796992481203008,-0.8752436647173489,-0.8431372549019608,-0.8565022421524664
KINO.L,0.7192847442281575,-0.4345718285145832,1.0,1.0,8.0,-0.2881666140738403,0.1854855383767144,2.8875746548672017,0.0150789590533503,-0.62932652243606,2.0,-1.0131651629534155,-0.2326353045273555,5.5042019249042557e-11,-0.2039999999999999,-0.0711265383401704,0.0899270213174573,0.067775838348645,-0.1087270523396118,0.0808199554675314,-0.1139966105074269,0.3053856487338328,0.0666666666666666,0.0,-0.1666666666666666,-0.1666666666666666,0.1538461538461537,0.875,2.333333333333333,-0.0909090909090909,-0.0909090909090909,-0.2500000000000001,-0.2682926829268293,-0.3181818181818182,-0.3181818181818182,-0.2307692307692308,-0.1666666666666666,-0.1176470588235295,-0.1176470588235295,-0.1891891891891892,-0.3181818181818182,-0.2105263157894736,-0.2307692307692308,-0.1666666666666666,0.0714285714285714,0.1999999999999999,0.1111111111111109,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.3636363636363635,0.4999999999999998,0.5789473684210527,0.4999999999999998,2.75,0.25,0.25,0.0714285714285714,0.5789473684210527,0.25,0.3043478260869563,-0.0625,-0.0625,-0.0909090909090909,-0.2307692307692308,-0.2682926829268293,0.0,-0.5454545454545454,-0.5588235294117647,-0.5161290322580645,-0.7
KLR.L,1.376413793103448,0.1009859770417781,1.0,1.0,27.0,0.1741290100034495,0.1434965414349654,2.7666565605840168,0.0062078500294337,0.3427704370566776,2.0,0.1241191179813594,-0.0514691882972576,1.6783604815425397e-07,0.1111111111111111,0.1252155915833046,0.1969606674612633,-0.1244243615190763,-0.4016087119504996,0.0208011265239136,0.3237727027513036,0.3201739299846599,0.0796221322537111,0.1761904761904762,0.0849194729136164,0.0849194729136164,-0.0463320463320462,0.0248962655601658,-0.0053691275167785,-0.1104441776710684,-0.1104441776710684,-0.0451030927835051,-0.1333333333333334,-0.1901639344262294,-0.1901639344262294,-0.1989189189189188,-0.2305295950155763,-0.2791828793774318,-0.1492537313432836,-0.0725907384230287,-0.1168057210965435,-0.1039903264812575,-0.08743842364532,-0.0438709677419354,-0.0313725490196078,0.0616045845272206,0.1278538812785388,0.2453781512605042,0.2453781512605042,0.189406099518459,0.3091872791519434,0.189406099518459,0.2088091353996737,0.2308970099667775,0.3351351351351352,-0.1104441776710684,-0.1104441776710684,-0.012,0.1687697160883281,0.3824626865671641,0.311504424778761,0.1347626339969372,0.1347626339969372,0.21875,0.0833333333333334,0.0770348837209302,0.1632653061224489,0.3351351351351352,0.4305019305019306,0.5030425963488845,0.3161634103019539
KMK.L,1.645991682202782,-0.3318378807607753,1.0,1.0,12.0,-0.0389834373841899,-0.1324020952856074,0.2618475934296292,0.1825557979351915,0.3247298877379054,2.0,-0.0523224453101588,0.0210639550519329,2.812982685850956e-12,0.1052631578947369,0.0860486330853217,-0.0057702830423321,-0.071839840651929,-0.5289766986966862,0.0275461653899644,0.1645092735703245,1.3033629008225092,0.0999999999999998,0.25,0.0,0.0,0.1111111111111111,0.0,-0.2307692307692307,0.0,0.0,-0.1666666666666666,-0.4117647058823529,-0.2307692307692307,-0.2307692307692307,-0.3333333333333332,-0.375,-0.4736842105263158,-0.5238095238095237,-0.375,-0.2307692307692307,-0.3333333333333332,-0.375,-0.4444444444444444,-0.5,-0.0909090909090908,-0.0909090909090908,-0.0909090909090908,-0.0909090909090908,-0.2857142857142857,-0.3333333333333332,-0.4444444444444444,-0.5238095238095237,-0.4117647058823529,-0.2307692307692307,-0.5652173913043479,-0.5652173913043479,-0.6153846153846154,-0.4117647058823529,-0.5,-0.5652173913043479,-0.6153846153846154,-0.6153846153846154,-0.6,-0.5454545454545454,-0.6153846153846154,-0.6,-0.6296296296296297,-0.6551724137931034,-0.6153846153846154,-0.6153846153846154
KMR.L,4.0661969497817845,1.2988750816133785,1.0,1.0,21.0,0.2091374216900839,1.550635589063193,0.6976344971398415,-0.1350000039184816,0.6302379434619898,2.0,0.332607814102563,0.0269113926951722,3.688776220914248e-09,0.2042954426401257,0.2046522865311436,-0.2902968173589187,-0.0344668815986827,-0.2743525043509611,1.105309755797405,0.2964747202148293,0.1016771664037106,0.0045871559633026,0.0634146341463417,-0.004566210045662,-0.004566210045662,-0.022421524663677,0.0380952380952381,-0.0991735537190081,-0.0683760683760682,-0.0683760683760682,0.0210772833723655,0.0258823529411764,0.0283018867924529,0.0283018867924529,0.0092592592592593,0.013953488372093,0.0258823529411764,0.0380952380952381,-0.004566210045662,-0.0289532293986636,0.0022988505747127,0.0872817955112221,0.09,0.1595744680851065,0.3929712460063899,0.5034482758620691,0.6577946768060838,0.6577946768060838,0.8956521739130439,1.235897435897436,1.1800000000000002,0.963963963963964,1.1062801932367154,1.2131979695431472,0.6515151515151516,0.6515151515151516,0.8474576271186443,0.9377777777777778,0.8016528925619837,0.8553191489361702,1.0,1.0,1.408839779005525,1.2244897959183674,1.2244897959183674,1.1477832512315276,1.190954773869347,1.0279069767441862,1.2827225130890056,1.1800000000000002
KNB.L,2.671342685370741,-0.769376489613302,1.0,1.0,6.0,1.5811752098589034,-5.664739884393064,0.1295848633153308,0.0006881226530063,2.0566226223400657,2.0,1.4012345679012346,1.0376539823450197,7.038291567489598e-15,0.6666666666666666,0.0703697088765851,3.836144578313253,5.9540117416829546,6.974559686888459,6.316326911489471,7.260273972602745,1.3033629008225092,0.0,0.0,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.3333333333333332,-0.5,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.8333333333333333,-0.8571428571428572,-0.8571428571428572,-0.8666666666666667,-0.875,-0.8947368421052632,-0.9047619047619048,-0.8888888888888888,-0.9,-0.9166666666666666,-0.9090909090909092,-0.9230769230769232,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001
KNOS.L,1.654125783805179,-0.1324619394562997,1.0,1.0,11.0,0.1272982598372759,0.4681283306998519,2.357078731831363,0.0007053132812714,0.3414971441998549,2.0,0.2011050236790789,-0.0501062784836537,2.719242981178005e-09,0.1106983655274888,0.0198482786576714,0.0474420286942893,0.0221676754894815,0.2384909725342991,-0.1060704309744728,0.2384909725342991,0.3972526185650163,-0.0439900867410161,0.2589703588143526,0.2000000000000001,0.2000000000000001,0.178102189781022,0.4566787003610109,0.3154034229828852,0.2153614457831325,0.2153614457831325,0.1185031185031184,0.0157331655129011,-0.1317912856374394,-0.1317912856374394,-0.1667527103768714,-0.1189956331877729,-0.1873111782477341,-0.0808656036446467,0.0688741721854304,0.1286713286713285,0.056282722513089,0.0576671035386633,0.2570093457943925,0.2648902821316614,0.3251231527093596,0.3164763458401305,0.6656346749226008,0.6656346749226008,0.4944444444444444,0.3913793103448277,1.152,0.9123222748815168,1.373529411764706,1.5659777424483303,1.0074626865671643,1.0074626865671643,1.175202156334232,1.726351351351351,2.02247191011236,2.5472527472527475,1.9028776978417268,1.9028776978417268,1.521875,1.6201298701298703,2.0452830188679245,1.9452554744525543,2.228,2.7976470588235296,3.035,2.7534883720930234
