firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,10.0,-0.0498678996036988,1.6736751020903864e-07,0.0146694298337674,0.144223693892568,0.0149701877909086,1.0,0.2065404475043029,-0.0444203683640302,3.3018080245320545e-08,-0.0413209144792546,1.3947594627367213e-08,-0.0260898282694847,3.757229821019234e-07,-0.0557939914163089,0.7473465523600715,0.1264264742041395,-0.0294089333846746,0.0057132126397269,0.0165094339622642,0.8954462386718288,-0.1827956989247312,-0.1769911504424777,-0.1267605633802816,-0.1506849315068492,-0.0792079207920791,0.0054054054054053,0.0391061452513967,0.1923076923076923,0.1411042944785276,0.2236842105263159,0.2236842105263159,0.1071428571428572,0.1341463414634147,0.1071428571428572,0.0689655172413794,0.0689655172413794,0.0333333333333334,0.0508474576271187,0.1071428571428572,0.1137724550898204,0.1204819277108435,0.1204819277108435,0.1923076923076923,0.2077922077922078,0.1772151898734177,0.2236842105263159,0.2236842105263159,0.2236842105263159,0.2739726027397262,0.488,0.6460176991150446,0.5,0.453125,0.4198473282442747,0.4198473282442747,0.4090909090909091,0.4418604651162792,0.5245901639344264,0.6909090909090909,0.6607142857142856,0.7064220183486238,0.8600000000000001,0.9375000000000002,1.0217391304347827,1.0439560439560438,1.240963855421687,1.162790697674419,1.162790697674419,0.9578947368421054
BBXK-L,10.0,0.1163968645539872,3.936638292118486e-07,0.0345038527101394,0.4091329456010193,-0.0123278592268179,1.0,0.0398735541346361,0.1184509747643123,6.441390264789399e-08,0.0541975887659317,7.971994919266626e-06,0.1006612462959989,1.991865306636287e-07,0.1131280670517219,18.249338753353427,-0.1158504725391714,-0.0726058315186976,1.051186574682156,0.051186574682156,0.6241682165666974,-0.1700554528650646,0.0504854368932037,-0.0181488203266787,-0.0145719489981784,-0.0607638888888888,-0.0830508474576271,-0.0574912891986062,-0.0591304347826087,-0.0968280467445743,-0.1412698412698412,-0.1131147540983605,-0.1676923076923077,-0.0983333333333332,-0.0892255892255892,0.0649606299212599,0.0755467196819086,0.0973630831643002,0.1177685950413223,0.0885311871227365,0.1040816326530611,0.1018329938900204,0.0798403193612775,0.0587084148727983,0.0649606299212599,0.0995934959349593,0.1154639175257732,0.1365546218487396,0.170995670995671,0.2351598173515983,0.2789598108747044,0.264018691588785,0.2523148148148146,0.2022222222222223,0.2323462414578589,0.2973621103117507,0.2465437788018434,0.2408256880733943,0.2323462414578589,0.3391089108910892,0.2942583732057418,0.2789598108747044,0.2942583732057418,0.4312169312169314,0.3979328165374676,0.3592964824120603,0.3525,0.3004807692307691,0.3592964824120603,0.258139534883721
BCHQ-L^B00,11.0,-0.1054443469298738,4.181694578513764e-07,0.0366517223857469,0.1204586354965459,0.1320510987607437,1.0,0.072240443618088,-0.1465469069603876,2.7037346538389567e-08,-0.1072348989410078,8.28013309131877e-08,-0.081892031584168,6.152386734041072e-07,-0.080561496568212,2.0185137687366272,0.4907449562616576,0.3272870059857771,0.2740263886013859,0.2740263886013859,2.5943116719734656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0434782608695651,0.0491803278688522,-0.0495049504950495,-0.0204081632653061,-0.0153846153846154,0.0434782608695651,0.0666666666666666,0.0726256983240223,0.0909090909090908,0.0666666666666666,0.0666666666666666,0.136094674556213,0.2549019607843137,0.2972972972972973,0.2549019607843137,0.3913043478260869,0.3150684931506848,0.352112676056338,0.1034482758620689,0.1707317073170731,0.1497005988023951,0.0491803278688522,0.0158730158730158
BCPS-L^C06,9.0,0.0151417170076181,4.032085715582028e-05,3.53404304184196,0.1390707569830485,-0.0596244750091426,1.0,0.0450979373408842,0.0821036548590729,4.988981322367686e-06,-0.0437375745526743,4.108241956716022e-06,-0.0438636614564439,5.370870613380155e-05,-0.0312652002377992,0.0946579209022783,-0.2159866155778414,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4288999251295996,-0.0781250000000001,-0.238095238095238,-0.1633986928104575,-0.1847133757961784,-0.2098765432098766,-0.1847133757961784,-0.0857142857142856,-0.8171428571428572,-0.9829333333333332,0.0578512396694215,0.1228070175438598,0.0666666666666666,-0.8045801526717558,0.1428571428571428,0.1636363636363635,0.0847457627118644,0.1034482758620691,0.1228070175438598,0.0406504065040651,0.2549019607843137,-0.7830508474576271,-0.7830508474576271,0.032258064516129,0.0666666666666666,0.2673267326732673,0.292929292929293,-0.189873417721519,0.2307692307692308,-0.2601156069364161,0.2075471698113207,0.2307692307692308,0.2307692307692308,-0.7310924369747899,-0.7355371900826446,-0.7360824742268042,-0.7322175732217573,-0.9758490566037736,-0.7785467128027681,-0.7804459691252144,-0.7952,-0.7789291882556131,-0.7785467128027681,-0.7742504409171076,-0.7789291882556131,-0.7901639344262295,-0.7891268533772653,-0.799373040752351,-0.7911908646003263,-0.8120411160058737
BCUB-L^L00,9.0,0.1094408653463772,2.277823709441133e-07,0.0199646723773358,0.2050718954248366,0.0438763207084741,1.0,0.1261061946902655,0.2098613251155624,8.731850949334958e-08,-0.022622728301031,3.40806487520832e-07,0.0450966356478168,5.749097080196684e-07,0.0751953124999999,2.4443015992592,0.0618327498858471,0.023510639213964,0.0978421900161031,0.0978421900161031,0.698297570997863,-0.109090909090909,-0.081145584725537,-0.1825902335456475,-0.3583333333333333,-0.2817164179104477,-0.2830540037243948,-0.2961608775137111,-0.1189931350114416,-0.1702586206896551,-0.2110655737704917,-0.2749529190207156,-0.4262295081967213,-0.3474576271186441,-0.2803738317757008,-0.2553191489361701,-0.3173758865248226,-0.2790262172284644,-0.2870370370370371,-0.2749529190207156,-0.3050541516245487,-0.3384879725085911,-0.2999999999999999,-0.3221830985915492,-0.3518518518518518,-0.2999999999999999,-0.2666666666666666,-0.2909760589318599,-0.272211720226843,-0.2909760589318599,-0.2284569138276553,-0.2094455852156057,-0.2012448132780083,-0.1612200435729847,-0.1289592760180995,-0.1087962962962962,-0.146341463414634,-0.1025641025641025,-0.0700483091787438,-0.0326633165829145,0.0,0.0606060606060605,0.0294117647058822,0.1224489795918366,0.1323529411764705,0.0078534031413612,0.0294117647058822,0.0784313725490197,0.1095100864553313,0.0405405405405405
BCYN-L,9.0,-0.0008871365204534,5.915038693661896e-07,0.0518441392671244,0.2298042197300893,0.063967738800952,1.0,0.0830505447401321,0.0106769650159018,9.891635846447406e-08,-0.0276120506878359,3.7106964288502543e-06,-0.0018728437654016,6.960042158084969e-07,-0.0098354454321921,10.666683809931683,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.7842942308670555,0.2633928571428572,-0.1942446043165469,-0.1875226695683715,-0.2592592592592593,-0.3492155723416619,-0.3006556353418671,-0.3378657995861661,1.8791773778920304,29.27027027027027,2.089655172413793,1.7999999999999998,1.2377622377622377,1.3092783505154642,1.2444889779559114,1.129277566539924,1.1538461538461535,1.2741116751269037,1.3703703703703702,1.408602150537634,36.333333333333336,1.3829787234042552,1.2741116751269037,1.2974358974358973,1.2903885480572597,1.3406478578892371,1.40085744908896,38.29824561403509,38.29824561403509,1.1394460362941734,1.362869198312236,1.4534501642935376,1.4400871459694988,1.393162393162393,1.3957219251336896,1.5368063420158546,1.4400871459694988,1.5806451612903225,1.4972129319955405,1.6890756302521006,1.7586206896551726,1.8140703517587935,1.807017543859649,2.0148048452220726,1.9166666666666663,1.7085852478839176,1.6890756302521006,1.613768961493582,1.5717566016073476,1.3382045929018789
BCYO-L^K98,8.0,0.2611374584562529,1.784539473684211e-07,0.0156411340301966,0.0272313627791906,-0.1013015301461084,1.0,0.1854655563966692,0.2595356550580432,6.36748120300752e-08,0.0001321200310482,5.5128949953205864e-08,-0.0029500728182531,3.787359022556391e-06,0.2611195869029456,1.2071360522689358,0.0930306151574193,0.0283528352835283,0.0283528352835283,0.0283528352835283,1.0315027542069448,0.0,-0.0384615384615385,0.2987012987012987,0.2820512820512819,0.2048192771084338,0.2195121951219512,0.4492753623188408,0.4492753623188408,0.3513513513513513,0.6129032258064517,0.5873015873015872,0.5384615384615383,0.6129032258064517,0.5625,0.5151515151515151,0.5151515151515151,0.36986301369863,0.3605442176870748,0.3071895424836601,0.4492753623188408,0.4285714285714286,0.5873015873015872,0.6129032258064517,0.6000000000000001,0.5267175572519083,0.4388489208633095,0.3333333333333332,0.1976047904191618,0.2903225806451612,0.2121212121212121,0.3157894736842106,0.2987012987012987,0.4184397163120568,0.5037593984962405,0.5873015873015872,0.680672268907563,0.5267175572519083,0.36986301369863,0.3513513513513513,0.2048192771084338,0.2903225806451612,0.4184397163120568,0.4285714285714286,0.4285714285714286,0.4598540145985401,0.4084507042253522,0.3888888888888888,0.36986301369863,0.3157894736842106
BCZB-L,10.0,0.2522646170738402,3.786316223702045e-07,0.0331863096384001,0.1938490214352283,-0.0099710637426187,1.0,0.0562530572313712,0.1201307545627894,4.4842801579350584e-08,-0.0120658135283334,2.466611811013173e-05,0.0679385122152072,4.580043019624021e-07,0.3778393351800554,15.401422308986144,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.7402384415352091,0.0676691729323306,-0.0018761726078798,-0.0238532110091742,0.0747474747474747,0.112970711297071,0.0037735849056603,0.1416309012875536,0.0857142857142856,0.0451866404715128,0.0704225352112677,0.066132264529058,0.159041394335512,0.2286374133949191,0.2488262910798122,0.4456521739130434,0.5287356321839081,0.5928143712574852,0.5786350148367954,0.7272727272727273,0.6419753086419753,0.3711340206185567,0.4224598930481282,0.4615384615384617,0.4301075268817205,0.3711340206185567,0.3926701570680628,0.4000000000000001,0.350253807106599,0.449591280653951,0.4417344173441735,0.4148936170212767,0.3606138107416881,0.3536895674300255,0.3782383419689119,0.3200992555831266,0.2201834862385321,0.1295116772823779,0.1465517241379312,0.2036199095022626,0.1822222222222222,0.2146118721461187,0.2343387470997682,0.2788461538461539,0.2488262910798122,0.2912621359223302,0.3233830845771146,0.3333333333333332,0.3233830845771146,0.1822222222222222
BCZR-L^G00,9.0,-0.0965949233837245,3.395367361911749e-07,0.0297597205175719,-0.1637813287418345,0.6205924251206683,1.0,0.1687221207848938,-0.2753659496796821,-2.2914998427837762e-07,-0.1297666120014541,1.5364949115360305e-07,-0.0563518880079619,9.287045383083534e-07,-0.0069540795398764,1.3530645059560522,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.5275259365578255,0.0477707006369425,-0.2149999999999999,-0.0737463126843658,-0.1758530183727034,-0.0542168674698794,-0.076470588235294,0.0753424657534247,0.1849056603773586,0.1849056603773586,0.447004608294931,0.4144144144144144,0.2362204724409449,0.3534482758620692,0.447004608294931,0.2975206611570249,0.341880341880342,0.3305084745762714,0.0902777777777779,0.0865051903114186,0.171641791044776,0.2170542635658914,0.3955555555555556,0.1418181818181818,0.0328947368421053,0.0680272108843538,0.0790378006872851,0.0295081967213115,-0.01875,-0.076470588235294,-0.0484848484848483,0.0295081967213115,0.0363036303630364,0.1017543859649123,0.2411067193675891,0.2411067193675891,0.145985401459854,0.1544117647058822,0.1893939393939394,0.2217898832684826,0.1544117647058822,0.2975206611570249,0.3361702127659574,0.3711790393013101,0.4208144796380091,0.4080717488789238,0.3955555555555556,0.2509960159362552,0.341880341880342,0.203065134099617
BDAJ-L,3.0,-0.0478816018572257,5.939757422815825e-06,0.5206079401836653,0.1886904761904762,-0.3197232488329999,1.0,0.0665593129361245,-0.1587664191890348,7.782574219982717e-07,0.048164114761398,4.749203235710873e-07,0.0960533952408589,7.000284376108806e-06,0.0689655172413793,0.3516888857067785,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5065370981331649,-0.0267857142857143,-0.0666666666666665,-0.6553846153846153,-0.6888888888888889,-0.1384615384615384,-0.1515151515151515,-0.0344827586206895,-0.0175438596491226,-0.6696165191740413,-0.0508474576271185,-0.0175438596491226,-0.0819672131147539,-0.0427350427350425,-0.0666666666666665,-0.0508474576271185,-0.1884057971014491,-0.1884057971014491,-0.176470588235294,-0.1703703703703704,-0.1824817518248175,-0.7431192660550459,-0.1999999999999998,-0.7281553398058251,-0.7383177570093458,-0.232876712328767,-0.2432432432432432,-0.2955974842767295,-0.321212121212121,-0.3411764705882352,-0.2955974842767295,-0.2727272727272727,-0.263157894736842,-0.759656652360515,-0.7288135593220338,-0.7333333333333334,-0.7364705882352941,-0.748314606741573,-0.7345971563981042,-0.7213930348258706,-0.746031746031746,-0.7314148681055155,-0.726161369193154,-0.7005347593582887,-0.7013333333333334,-0.7320574162679425,-0.7281553398058251,-0.7227722772277227,-0.7192982456140351,-0.7326968973747017
