firms,absacc,acc,age,agr,cashdebt,chpmia,currat,egr,grltnoa,herf,invest,lgr,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTWC_87-L^B06,0.0040838648082628,0.0040838648082628,16.0,-0.0077569482312507,0.1581815641157017,-0.0486795178593356,3.1894740427335546,0.1535738119678277,-0.0015223164946153,5.982030009842802e-07,0.0373269867064091,-0.1177072278835457,0.4002668825701374,-0.4290942348530364,0.823118261176395,-0.0615191612482626,0.2637504529153864,0.0519050325012819,0.1463696157310345,0.1113236578893135,-0.0397196261682243,0.0620347394540943,-0.0115473441108544,0.0070588235294117,-0.0530973451327432,-0.1336032388663968,-0.0795698924731183,0.0338164251207731,0.0974358974358975,0.1059431524547804,0.1567567567567567,0.07,-0.0530973451327432,0.0439024390243905,0.1693989071038251,0.2228571428571428,0.3806451612903225,0.5123674911660778,0.3630573248407642,0.6984126984126986,0.5507246376811596,0.4266666666666667,0.5017543859649123,0.3374999999999999,0.2369942196531793,0.2814371257485031,0.2891566265060241,0.215909090909091,0.2662721893491124,0.4557823129251701,0.4078947368421053,0.4758620689655173,0.6212121212121213,0.7833333333333334,0.9279279279279278,0.7833333333333334,0.567765567765568,0.6461538461538463,0.671875,0.5285714285714287,0.5017543859649123,0.7258064516129032,0.5735294117647058,0.5620437956204378,0.6653696498054478,0.8448275862068968,0.9814814814814814,1.087804878048781,0.8135593220338986
FTWF_69-L^D08,0.0280956038257284,-0.0280956038257284,1.0,-0.1892020397732001,0.0527526919069121,0.147589459760418,0.9561573178594456,-0.0707808644942164,-0.2969862869820934,5.842530688202345e-06,-0.2724808919847373,-0.2590422918477645,2.9319488657561683,-0.886496454420232,0.2082060636834247,0.2361168306260963,-0.4694028980130416,-7.925925925925926,0.7943262411347518,-0.2044598899507674,-0.0374999999999999,-0.0024937655860348,-0.0632318501170959,-0.0610328638497652,-0.0267639902676399,-0.02200488997555,-0.0825688073394496,0.0025062656641603,0.0582010582010583,0.0928961748633878,0.1627906976744186,0.0899182561307903,0.0471204188481675,0.0869565217391303,0.1173184357541898,0.0335917312661497,0.1049723756906078,0.1594202898550725,0.1627906976744186,0.0471204188481675,-0.1379310344827585,-0.1150442477876105,-0.1999999999999999,-0.2673992673992674,-0.2714025500910747,-0.2844364937388193,-0.3442622950819671,-0.3836671802773498,-0.3630573248407643,-0.2857142857142857,-0.2766726943942134,-0.3103448275862068,-0.2380952380952381,-0.21875,-0.21875,-0.2409867172675521,-0.2156862745098038,-0.2481203007518797,-0.2727272727272727,-0.2380952380952381,-0.1836734693877552,-0.2248062015503876,-0.24953095684803,-0.12472647702407,-0.1489361702127659,-0.2337164750957854,-0.1683991683991683,-0.0543735224586289,-0.0909090909090909
FTWG_42-L,0.1406688445565552,-0.1406688445565552,15.0,-0.0177541420197531,0.1638441469844169,-0.0842465552740977,0.8179095786715469,0.0377452665905033,-0.0820632960852813,2.254607907945539e-07,0.0581287974090629,-0.0386597438358688,0.3249987009201237,0.0551118157320221,0.0399218459492889,-0.0205061260455214,0.1745132620719681,-2.998129361824592,0.5085240795426713,0.0564805062081764,-0.0125786163522012,-0.059171597633136,-0.0245398773006133,0.1041666666666667,0.1691176470588236,0.1691176470588236,0.0192307692307691,0.089041095890411,0.0392156862745098,0.0258064516129032,-0.0304878048780486,-0.0809248554913294,-0.1587301587301586,-0.2837837837837837,-0.2869955156950672,-0.2706422018348624,-0.2167487684729062,-0.1166666666666667,-0.064705882352941,0.0324675324675325,-0.0479041916167664,-0.0479041916167664,-0.0914285714285714,0.1197183098591549,-0.0535714285714284,-0.1067415730337077,-0.163157894736842,-0.1263736263736263,-0.1358695652173913,-0.096590909090909,0.0127388535031847,0.089041095890411,0.1954887218045113,0.1521739130434785,0.3947368421052633,0.5742574257425743,0.3140495867768595,0.3706896551724139,0.3826086956521741,0.3947368421052633,0.3706896551724139,0.3826086956521741,0.6060606060606062,0.3032786885245901,0.6060606060606062,0.6914893617021278,0.8488372093023258,0.5436893203883495,0.4722222222222221
FTWV_20-L,0.053503082067604,-0.053503082067604,16.0,0.0058994666235655,0.3419939577039274,-0.118215030899369,1.458425857389588,0.2394584139264989,-0.1016880867007714,1.0760628022108785e-06,0.0162437368676256,-0.1613664768782114,4.110576194787906,-0.1857059535795066,0.2634945244702363,0.3538519465368821,-0.2672130013018538,-0.4483457123565159,0.8894645941278065,0.062167762861519,0.0278884462151396,-0.0922242314647379,-0.1563025210084034,-0.1254355400696865,-0.1223776223776224,-0.0822669104204754,-0.0364683301343571,0.0568421052631578,0.0703624733475478,0.0984682713347919,0.0703624733475478,0.2456575682382131,0.239506172839506,0.3422459893048126,0.4383954154727791,0.3715846994535516,0.195238095238095,0.2676767676767675,0.3905817174515233,0.4180790960451976,0.3210526315789472,0.3351063829787233,0.3604336043360432,0.3141361256544501,0.3791208791208789,0.5304878048780488,0.3567567567567566,0.2904884318766065,0.2838874680306904,0.2214111922141117,0.1784037558685445,0.2456575682382131,0.2096385542168672,0.3567567567567566,0.287179487179487,0.3983286908077994,0.4061624649859943,0.4022346368715082,0.3829201101928374,0.5446153846153845,0.5212121212121212,0.5212121212121212,0.525835866261398,0.6141479099678455,0.6193548387096772,0.5886075949367087,0.7191780821917808,0.749128919860627,0.8057553956834531
FTXL_73-L^D07,0.0408389745866163,0.0408389745866163,15.0,0.2102035810645083,0.2530912505869462,-0.0238299202524185,2.9490627546862265,0.1934143714417603,0.0129471386823502,1.0522811369185852e-06,0.2016188373804268,0.2292393579902302,0.8664178234214533,0.4502237020927552,0.0731737847855482,0.1478069598899334,-0.1092411352181892,0.3556701030927834,0.1230643846780767,0.1848765118406342,-0.018181818181818,0.083743842364532,0.0679611650485436,0.0731707317073171,0.0,-0.0451388888888888,-0.014336917562724,0.1482254697286011,0.0731707317073171,0.1398963730569948,0.1554621848739497,0.0456273764258554,0.0018214936247722,0.097804391217565,0.1554621848739497,0.1917659804983749,0.3064133016627077,0.403061224489796,0.3681592039800996,0.6224188790560472,0.5068493150684932,0.3924050632911391,0.3597033374536464,0.288056206088993,0.2021857923497267,0.3819095477386935,0.2485811577752552,0.2387387387387385,0.1316872427983537,0.21012101210121,0.2304250559284117,0.2865497076023391,0.3513513513513513,0.4627659574468086,0.544943820224719,0.4905149051490516,0.3732833957553059,0.4965986394557824,0.4666666666666665,0.3496932515337423,0.4285714285714286,0.4435695538057742,0.3580246913580247,0.4012738853503186,0.478494623655914,0.5277777777777777,0.7295597484276728,0.8032786885245902,0.7571884984025559
FTYW_98-L,0.1811323989541811,-0.1811323989541811,5.0,-0.095739471106758,0.1099825424535788,-0.9298473400539964,0.8106796116504853,-0.0817092794564634,-0.168359693112168,1.1958760617326854e-10,-0.0239960822722819,-0.10752365220003,0.0047578684812663,-0.3446408310786408,-0.1284554837524119,-0.1284554837524119,0.005589368066624,-6.927868852459016,0.8106796116504853,-0.0499923559088824,0.32,0.0416666666666667,0.0416666666666667,0.0,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0909090909090909,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0384615384615385,-0.0909090909090909,-0.1228070175438595,-0.1228070175438595,-0.1228070175438595,-0.1228070175438595,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.0869565217391303,0.0416666666666667,-0.0384615384615385,0.1111111111111111,0.25,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5625,0.1363636363636364,0.1363636363636364,-0.0740740740740741,-0.0740740740740741,-0.1935483870967741,-0.2647058823529412,-0.2753623188405796,-0.4565217391304348,-0.4565217391304348,-0.4565217391304348,-0.4565217391304348,-0.4565217391304348,-0.4897959183673469,-0.4897959183673469
FTZA_89-L,0.2783177239795016,-0.2783177239795016,4.0,-0.0806864623785379,-0.0463551401869158,0.2965279456371519,1.6471941844045814,-0.1749235474006116,-0.1280791659303762,3.728120797277016e-09,-0.0688158184808967,0.0366211123377366,0.018251895010294,0.3908930334182089,-0.0809180372141319,0.0243569916857282,0.237833354200576,-4.011716760061131,1.1713299513623765,-0.1276400482751683,0.1666666666666667,-0.2173913043478261,-0.3076923076923077,-0.3333333333333333,-0.4375,-0.4857142857142856,-0.4705882352941177,-0.3571428571428572,-0.2173913043478261,-0.1818181818181818,-0.2173913043478261,0.0,0.0,0.0,0.125,0.1999999999999999,0.125,0.2857142857142856,0.2857142857142856,0.125,-0.1,-0.0526315789473684,-0.0526315789473684,-0.1,-0.1818181818181818,-0.3076923076923077,-0.3571428571428572,-0.4375,-0.4375,-0.3333333333333333,-0.25,-0.4,-0.4193548387096775,-0.4375,-0.5263157894736843,-0.3571428571428572,-0.3571428571428572,-0.4705882352941177,-0.5384615384615385,-0.6170212765957447,-0.6470588235294118,-0.6326530612244898,-0.7096774193548387,-0.71875,-0.7142857142857143,-0.6896551724137931,-0.7352941176470589,-0.7692307692307693,-0.7428571428571429
FUBH_07-L^B06,0.1347382992097066,-0.1347382992097066,16.0,-0.1041560667327211,0.0693224192814915,-0.9948670902042884,2.175623987034036,0.1180053547523427,-0.0862895764621127,8.279588633206365e-09,-0.0913424202661809,-0.1597094366150035,0.0144331528699445,-0.6773863358167743,0.1166691567746932,0.1056753218153569,0.0298786163214264,-11.534461910519951,1.658541329011345,-0.2473196544119253,0.0,-0.0833333333333332,0.0,0.0,-0.0833333333333332,-0.0833333333333332,-0.2142857142857143,-0.0833333333333332,0.0999999999999998,0.0999999999999998,0.0,0.0,0.0999999999999998,0.5714285714285714,0.8333333333333335,0.2222222222222223,0.375,0.375,0.375,0.0,-0.2142857142857143,-0.45,-0.3529411764705883,-0.3125,-0.3529411764705883,-0.5925925925925926,-0.6333333333333333,-0.6451612903225806,-0.6206896551724137,-0.5769230769230769,-0.6333333333333333,-0.65625,-0.6944444444444444,-0.6944444444444444,-0.6666666666666667,-0.6451612903225806,-0.6764705882352942,-0.6764705882352942,-0.6944444444444444,-0.7027027027027026,-0.7105263157894737,-0.7105263157894737,-0.7380952380952381,-0.7380952380952381,-0.7250000000000001,-0.6944444444444444,-0.7027027027027026,-0.6764705882352942,-0.6944444444444444
FUBS_21-L^K05,0.0203790494347877,-0.0203790494347877,15.0,-0.0360318487661426,0.1661956620828454,0.164364219298257,1.06721260815822,-0.000980615198751,-0.0661401231059133,1.2927751374854249e-08,-0.0207460047868713,-0.0627750910177687,0.057548223267683,-0.4851464128382796,-0.1121781531577754,-0.0431346865046497,0.0907335308349945,-0.9707121786767802,0.6731819118252986,-0.0227786642869567,-0.0608465608465608,-0.0357142857142857,-0.0430379746835444,-0.0802919708029198,-0.1084905660377359,-0.1,-0.1209302325581395,-0.1105882352941176,-0.1105882352941176,-0.0666666666666666,0.0106951871657752,0.0216216216216216,-0.1084905660377359,-0.0956937799043061,-0.1042654028436018,-0.1042654028436018,-0.0430379746835444,-0.0207253886010363,-0.1105882352941176,-0.0780487804878048,-0.0307692307692307,-0.0307692307692307,-0.0052631578947368,0.0161290322580645,-0.0026385224274406,0.0799999999999998,0.0738636363636362,0.0956521739130433,0.0271739130434782,-0.0181818181818183,-0.0052631578947368,0.0799999999999998,0.1385542168674698,0.1385542168674698,0.1739130434782607,0.2813559322033896,0.1886792452830188,0.1351351351351351,0.1317365269461077,0.1183431952662721,0.1666666666666665,0.2813559322033896,0.1702786377708978,0.1999999999999999,0.227272727272727,0.227272727272727,0.1630769230769231,0.0161290322580645,0.2393442622950818
FUCW_H9-L,0.1264985014985015,-0.1264985014985015,15.0,-0.066634476098503,0.0890900428775607,0.2550012400730619,1.3106633081444166,-0.048974358974359,-0.1141358641358595,1.556735722218891e-07,0.0457508450024144,-0.0839799178457325,0.374820497213741,-0.428349163992527,0.5382090213639333,0.5139399785951049,0.1029893692681524,-5.821839080459771,1.1578505457598658,0.0188593501476936,-0.0519999999999999,-0.0347490347490346,-0.070631970260223,0.0204081632653061,-0.0234375,0.0638297872340425,0.0869565217391306,0.0162601626016261,0.1013215859030836,-0.0601503759398496,-0.0875912408759125,0.0869565217391306,0.0162601626016261,0.0460251046025104,0.2953367875647668,0.3157894736842106,0.644736842105263,1.0161290322580645,1.0161290322580645,1.0161290322580645,0.9230769230769228,0.4044943820224718,0.6025641025641024,0.1961722488038277,0.0729613733905578,0.1312217194570135,-0.2603550295857988,-0.2711370262390671,-0.3351063829787234,-0.3297587131367292,-0.1830065359477124,-0.2012779552715654,-0.2774566473988439,-0.3150684931506849,-0.1103202846975088,-0.1638795986622074,-0.4004796163069544,-0.3622448979591837,-0.3975903614457832,-0.4419642857142858,-0.3472584856396866,-0.2690058479532163,-0.291784702549575,-0.3333333333333333,-0.3990384615384615,-0.1830065359477124,-0.140893470790378,-0.0740740740740741,-0.2331288343558282
FUDQ_82-L^H07,0.090984225088936,-0.090984225088936,16.0,0.0012224938875305,0.115906832983773,-0.0250601437884872,0.9105968971864318,0.0119634060520761,-0.0601530777246697,4.274364462420934e-06,0.0093484826693513,-0.0019850022055579,0.6022463366583624,-0.1106134455045719,0.0374822305426931,0.0374822305426931,0.0912519912749866,-2.764192139737992,0.9105968971864318,0.0446845404828598,0.072,0.0,0.0,0.0416666666666667,-0.0234375,-0.0671641791044777,-0.1379310344827585,-0.0875912408759125,-0.0942028985507246,-0.0740740740740741,0.0,0.0593220338983051,0.1160714285714283,0.0775862068965518,0.1160714285714283,0.3297872340425531,0.3297872340425531,0.5432098765432098,0.644736842105263,0.524390243902439,0.4534883720930232,0.2135922330097086,0.1792452830188677,0.3888888888888888,0.1792452830188677,0.2254901960784314,0.2019230769230768,0.2886597938144331,0.0080645161290322,-0.0671641791044777,0.0162601626016261,-0.0808823529411765,0.0,0.0080645161290322,0.1792452830188677,0.4534883720930232,-0.0384615384615385,-0.053030303030303,-0.1666666666666666,-0.2469879518072288,-0.2559523809523809,-0.1438356164383561,-0.1987179487179488,-0.1071428571428571,0.0,0.1363636363636362,0.0869565217391306,0.1061946902654868,-0.0079365079365079
FUEE_21-L^G05,0.078078078078078,-0.078078078078078,15.0,-0.0469208211143694,0.1059063136456211,-0.0007455227643433,1.46135831381733,-0.0350194552529182,-0.0470470470470469,2.464185419072694e-08,0.053763440860215,-0.0592885375494071,0.0175250087497037,0.1648140338018121,-0.0567596338088141,-0.1583033571399514,0.2855833047330558,-9.75,0.7962529274004684,0.1032776747062462,0.0,-0.0526315789473684,-0.25,-0.1818181818181818,-0.3076923076923077,-0.28,-0.28,-0.3333333333333333,-0.3571428571428572,-0.28,-0.3571428571428572,-0.55,-0.5714285714285714,-0.5263157894736843,-0.5,-0.5,-0.4,-0.3076923076923077,-0.4,-0.3793103448275862,-0.4,-0.4375,-0.3571428571428572,-0.28,-0.3571428571428572,-0.3793103448275862,-0.4,-0.4545454545454546,-0.4375,-0.3571428571428572,-0.25,-0.3333333333333333,-0.4193548387096775,-0.4193548387096775,-0.4,-0.4857142857142856,-0.55,-0.5609756097560976,-0.5714285714285714,-0.5263157894736843,-0.55,-0.5,-0.5263157894736843,-0.5384615384615385,-0.5609756097560976,-0.55,-0.5263157894736843,-0.4705882352941177,-0.4545454545454546
FUEW_86-L,0.121747737556561,-0.121747737556561,16.0,0.0540226546616322,0.1190581179998236,0.0058689207620917,0.969179966978536,-0.0412011173184356,-0.0796097285067835,2.6778487413625815e-07,0.0835027592216092,0.079024569123579,0.2271117025286096,0.1874139514803215,0.0117473875523864,0.0102236007035487,-0.0015866464404979,-9.358695652173914,0.9246009906439188,0.0665578527384839,-0.046060606060606,0.0390428211586901,0.0,0.0299625468164794,-0.0440324449594439,-0.0484429065743944,0.008557457212714,-0.0440324449594439,0.0299625468164794,0.0855263157894736,0.0855263157894736,0.2443438914027149,0.1379310344827586,0.160337552742616,0.1118598382749327,0.1819484240687678,0.3053797468354429,0.356907894736842,0.271186440677966,0.0855263157894736,0.171875,0.2008733624454148,0.4945652173913044,0.1014686248331107,-0.1733466933867735,-0.1119483315392895,-0.2972742759795571,-0.2782152230971129,-0.3014394580863675,-0.2844752818733738,-0.3032094594594594,-0.2673179396092362,-0.2887931034482758,-0.2930591259640103,-0.2887931034482758,-0.2368177613320999,-0.3436754176610979,-0.3399999999999999,-0.3073047858942065,-0.3055555555555556,-0.359472049689441,-0.309623430962343,-0.3399999999999999,-0.4402985074626866,-0.4725063938618926,-0.4242847173761339,-0.4656735751295336,-0.4969512195121951,-0.4725063938618926
FUEY_93-L^H15,0.1155835374902311,-0.1155835374902311,7.0,-0.0039436323483016,0.2255832124120995,-0.0063810898705232,0.6816025195304511,-0.0374279337920773,-0.1235390708007331,2.4737530755245805e-08,0.1165036631962701,0.0163168851628874,0.0936111324761642,0.4073599085627837,-0.1184430775907744,-0.3160355959364495,-0.104633294140469,-2.6490239484805795,0.2948382346926255,0.0697268021185553,0.0185185185185183,0.0,-0.018181818181818,0.0253164556962024,0.0062111801242235,0.1824817518248174,0.1739130434782609,-0.0121951219512194,0.0945945945945947,0.0519480519480519,0.0,0.296,0.4086956521739133,0.3965517241379312,0.3728813559322035,0.3728813559322035,0.1328671328671329,0.2558139534883721,0.3170731707317074,0.4210526315789475,0.1739130434782609,0.1654676258992806,0.306451612903226,0.4210526315789475,0.4210526315789475,0.5,0.433628318584071,0.3728813559322035,0.4210526315789475,0.3388429752066118,0.3170731707317074,0.5728155339805825,0.5882352941176472,0.5882352941176472,0.8620689655172415,0.9058823529411766,0.8620689655172415,0.8837209302325584,0.7802197802197803,0.7608695652173914,1.076923076923077,1.050632911392405,1.1315789473684212,1.103896103896104,0.9285714285714288,1.076923076923077,0.9756097560975612,0.705263157894737,0.4210526315789475
FUIR_X0-L,0.0428701056344056,-0.0428701056344056,7.0,0.0845467523197715,0.0769487874623983,-0.0179138500041403,1.84851841595126,-0.0235427064695357,-0.0332311801263503,4.196461220583557e-08,0.0431299072091363,0.2269362775503452,0.0226439729456122,-0.3037748858307909,-0.0947584712008232,-0.1545283828493479,-0.0200161537767209,-2.1493562231759658,1.247472999169205,-0.031902728282068,0.1081081081081081,-0.097560975609756,-0.119047619047619,-0.0263157894736841,-0.097560975609756,-0.075,-0.1777777777777778,-0.1777777777777778,0.0571428571428571,0.1384615384615384,0.1212121212121211,0.0571428571428571,0.1935483870967742,0.3214285714285714,0.2758620689655173,0.2333333333333334,0.3214285714285714,0.4230769230769229,0.48,0.2758620689655173,-0.0133333333333333,0.0882352941176469,0.3214285714285714,0.3214285714285714,0.15625,0.2131147540983606,0.15625,0.0,0.0277777777777779,-0.0133333333333333,-0.075,-0.097560975609756,-0.0263157894736841,-0.119047619047619,-0.075,-0.0512820512820513,-0.159090909090909,-0.1294117647058823,0.0571428571428571,-0.2815533980582524,-0.2745098039215686,-0.2952380952380953,-0.3018867924528302,-0.3934426229508196,-0.3508771929824561,-0.3728813559322034,-0.4173228346456693,-0.3728813559322034,-0.4263565891472868
FUIS_60-L^H07,0.0857470416150541,-0.0857470416150541,16.0,0.0455825864276569,0.5190142279379674,-0.1132612103806703,2.09936758208438,0.0545473636315908,-0.0385841920775899,2.160705511549363e-09,0.0479816699238494,0.015540699038236,0.0505566106357721,1.5654867411743636,0.0947087340511877,0.2003934354491687,0.1364560633939766,-1.1792316056542227,1.1578445811314215,-0.004747640309727,-0.04,-0.0322580645161291,-0.0683229813664596,-0.0384615384615385,-0.0740740740740741,-0.1525423728813559,-0.0853658536585365,-0.0131578947368421,0.0416666666666667,0.0563380281690142,0.1811023622047243,0.2295081967213115,0.1811023622047243,0.3392857142857142,0.4423076923076923,0.6129032258064515,0.7241379310344829,0.875,0.9230769230769228,1.0547945205479454,0.8292682926829269,0.7647058823529411,0.8292682926829269,0.9230769230769228,0.9230769230769228,0.9230769230769228,0.8292682926829269,0.8292682926829269,0.7045454545454546,0.7045454545454546,0.7045454545454546,0.8292682926829269,0.6304347826086956,0.6666666666666665,0.6666666666666665,0.7857142857142858,0.4705882352941175,0.5306122448979591,0.4705882352941175,0.5,0.4705882352941175,0.6304347826086956,0.5625,0.5625,0.595744680851064,0.595744680851064,0.6666666666666665,0.7441860465116279,0.6666666666666665
FUIW_96-L,0.1263310569891823,-0.1263310569891823,16.0,0.0350760678399685,0.5831500399172329,-0.0221368398153234,1.4265416474919466,0.0840728350794255,-0.1113434459418623,5.397907362093894e-09,0.0560085599380143,-0.0428876630209496,0.0637080624680399,-0.1912425059541341,0.094206926532609,0.10434577247256,-0.0397200742438788,-1.648840511121628,1.310457892314772,0.1052471341963835,-0.018181818181818,0.1458333333333332,0.2222222222222221,0.375,0.2692307692307691,0.2692307692307691,0.2890625,0.3095238095238095,0.1619718309859155,0.2313432835820894,0.1458333333333332,0.2890625,0.2890625,0.3095238095238095,0.5566037735849054,0.6336633663366336,0.8333333333333333,0.896551724137931,0.9186046511627906,0.71875,0.7553191489361701,0.7553191489361701,0.8333333333333333,0.875,0.736842105263158,0.71875,0.793478260869565,0.71875,0.6836734693877551,0.793478260869565,0.875,0.9642857142857142,0.7741935483870965,0.9411764705882352,1.323943661971831,1.4999999999999996,1.26027397260274,1.5384615384615383,1.4626865671641789,1.426470588235294,1.9464285714285712,1.9464285714285712,1.9464285714285712,1.9464285714285712,2.173076923076923,1.8947368421052635,1.8947368421052635,1.9464285714285712,2.055555555555556
FUKE_88-L^G06,0.1226417597580067,-0.1226417597580067,15.0,-0.2389252336448598,-0.1524777636594663,-8.143916145249621,0.5645594682506011,-1.2652777777777775,-0.2333961312919574,6.582625481815566e-10,0.0115887850467289,-0.0325000000000001,0.0073169822851982,-0.8932920632058217,-0.169446166900558,-0.1716761886716288,0.0801498553121125,-0.5706172839506173,0.5576297553387074,-0.1110365853658535,-0.25,0.3333333333333335,0.0,0.0,-0.2,-0.3333333333333332,-0.4285714285714286,-0.2,0.3333333333333335,0.0,-0.2,-0.2,-0.3333333333333332,-0.2,-0.2,0.0,0.0,0.0,0.0,0.3333333333333335,0.0,-0.2,-0.3333333333333332,-0.3333333333333332,-0.7894736842105263,-0.7894736842105263,-0.8181818181818181,-0.8620689655172413,-0.8620689655172413,-0.8620689655172413,-0.875,-0.8709677419354839,-0.875,-0.875,-0.8620689655172413,-0.8666666666666667,-0.9111111111111112,-0.9069767441860466,-0.935483870967742,-0.9534883720930232,-0.9607843137254902,-0.9529411764705882,-0.9578947368421052,-0.9591836734693876,-0.9578947368421052,-0.951219512195122,-0.9466666666666668,-0.956989247311828,-0.962962962962963
FUMM_55-L^D10,0.0859777084262148,-0.0859777084262148,9.0,0.1037644534151704,0.1164378548500088,-0.0545619914725103,0.8701861559417179,0.1559904812782283,0.0568952296032094,1.4336197857752462e-08,0.0973790640264719,0.0797868870283789,0.1391499629324482,0.4106206912605221,-0.0641574579676333,-0.0633710471488736,0.1868745967667945,-1.7874833160314398,0.8412514962644982,0.2582085826036303,0.0,0.1027397260273974,0.1180555555555555,0.1027397260273974,0.0733333333333334,0.0592105263157896,0.066225165562914,0.1582733812949641,0.1141868512110726,0.2290076335877862,0.3586497890295359,0.4247787610619471,0.6100000000000001,0.7127659574468088,0.8295454545454546,1.0125000000000002,1.3000000000000005,1.6178861788617889,1.576,1.6611570247933884,1.9541284403669723,1.5555555555555558,1.175675675675676,1.4029850746268655,1.2361111111111112,1.175675675675676,0.6597938144329898,0.5188679245283019,0.6947368421052633,0.5707317073170735,0.5333333333333334,0.75,0.7988826815642458,0.6770833333333335,0.4247787610619471,0.3586497890295359,0.1751824817518248,0.1838235294117647,0.2480620155038759,0.1500000000000001,0.1027397260273974,0.0805369127516779,0.1065292096219931,0.1027397260273974,0.3305785123966942,0.3305785123966942,0.3305785123966942,0.2931726907630521,0.2578125
FURR_39-L^F08,0.0984099828922209,-0.0984099828922209,19.0,0.0326467158958413,0.2936797796279675,0.0262009708322302,0.4786226123320193,0.0286935148421252,-0.024262855992754,1.1130317700993444e-08,0.0154079816720191,0.0409014102300901,0.3025916616100307,-0.7212533938980177,0.4461217521090018,0.4461217521090018,0.0108756977447118,-3.306508875739645,0.4786226123320193,0.0396261098779133,0.0196078431372548,-0.0511627906976743,-0.0577367205542724,-0.1225806451612904,-0.1410526315789473,-0.1639344262295081,-0.2330827067669173,-0.2675044883303411,-0.1319148936170212,-0.158762886597938,-0.1091703056768559,-0.135593220338983,-0.2688172043010752,-0.1724137931034481,-0.1888667992047714,-0.1707317073170731,-0.1168831168831169,0.0680628272251309,0.0680628272251309,0.0074074074074075,-0.1757575757575757,-0.2330827067669173,-0.206225680933852,-0.1673469387755102,-0.2301886792452829,-0.2513761467889908,-0.3605015673981191,-0.4333333333333333,-0.4501347708894878,-0.511377245508982,-0.4372413793103448,-0.3846153846153846,-0.4645669291338582,-0.4735483870967741,-0.4043795620437955,-0.2153846153846154,-0.4349030470914127,-0.4129496402877698,-0.3982300884955753,-0.46875,-0.5299539170506913,-0.4735483870967741,-0.6095693779904305,-0.6222222222222222,-0.659432387312187,-0.6038834951456311,-0.728,-0.7047756874095514,-0.7414448669201521
FURT_89-L,0.0775335775335775,-0.0775335775335775,15.0,0.016827416375949,0.1049581455247907,-0.0008897877388574,1.818367346938776,0.0488929889298892,-0.0146520146520144,1.1063949539634777e-06,0.0287297352760106,0.1383820998278829,0.1582550081553862,-0.174449315777918,0.0053685574125592,-0.0063895452918007,0.3870310193373829,-3.6634615384615374,1.1843537414965988,0.2565962367286872,0.186206896551724,0.1983471074380165,0.1599999999999999,0.0661764705882352,0.1240310077519379,0.2184873949579833,0.3551401869158876,0.4077669902912619,0.4356435643564356,0.576086956521739,0.576086956521739,0.5591397849462365,0.4077669902912619,0.3302752293577979,0.3942307692307691,0.5425531914893618,0.4948453608247423,0.7469879518072289,0.7682926829268293,1.0422535211267605,0.8354430379746833,0.5934065934065933,0.5425531914893618,0.576086956521739,0.4077669902912619,0.3425925925925925,0.2184873949579833,-0.2245989304812835,-0.1988950276243094,-0.1369047619047618,-0.1666666666666667,-0.1104294478527606,-0.1212121212121212,-0.161849710982659,-0.161849710982659,-0.1104294478527606,-0.3317972350230415,-0.3983402489626556,-0.3438914027149321,-0.4291338582677165,-0.2487046632124352,-0.2245989304812835,-0.2076502732240437,-0.0333333333333333,-0.0136054421768707,0.1885245901639345,0.0507246376811594,0.0139860139860139,0.0583941605839415
