firms,age,agr,bm,bm_ia,cashdebt,chatoia,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTTW-L^H06,8.0,0.1447306791569086,6.053689940973178e-07,0.0320922427449682,0.2638270820089002,0.2365870042328635,-0.1004547287983639,1.0,0.0222222222222222,0.1131810193321616,6.021194605009633e-08,0.075343961563653,2.2749148826769122e-07,3.2896748937211365e-07,0.207719298245614,7.108742391649143,1.0811044003451251,0.0811044003451251,0.0811044003451251,0.4756956137802647,0.008,0.0416666666666667,0.0775862068965518,0.0729613733905578,0.0288065843621398,-0.0842490842490842,-0.0601503759398496,0.0183299389002036,0.0309278350515465,0.0309278350515465,0.0020040080160319,0.0204081632653061,0.0,-0.0403071017274472,-0.0403071017274472,0.0101010101010101,0.0162601626016261,0.0504201680672269,0.0548523206751054,0.1337868480725623,0.1111111111111111,0.0570824524312896,0.006036217303823,-0.0347490347490346,0.0660980810234541,-0.0099009900990099,-0.4850669412976314,-0.4394618834080718,-0.4493392070484582,-0.4882292732855681,-0.5,-0.5073891625615763,-0.5260663507109005,-0.5274102079395084,-0.4742376445846477,-0.425947187141217,-0.4152046783625731,-0.3954050785973397,-0.3606138107416879,-0.3093922651933701,-0.3438320209973753,-0.3377483443708609,-0.3819530284301606,-0.3581514762516046,-0.3564993564993565,-0.3646759847522236,-0.3548387096774194,-0.3324432576769025,-0.3122420907840439
FTTX-L,7.0,0.1215748086049814,1.6852587429813106e-07,0.008934011023885,0.525644902421437,1.1014024892158476,-0.0781389090737618,1.0,0.1487680632082337,0.1491935483870969,4.080513624276672e-08,-0.0427147370741382,9.273021546672307e-10,9.282052019065509e-08,0.0926304517133955,0.3286088042279975,0.0429997406150003,0.0135175335147545,0.0374126282209226,0.7997846742031219,0.0415094339622641,0.0515873015873016,0.0950413223140496,0.0816326530612243,0.0685483870967742,0.1134453781512605,0.2559241706161137,0.4480874316939889,0.4722222222222221,0.5497076023391814,0.5680473372781065,0.5773809523809523,0.5406976744186047,0.5056818181818181,0.4971751412429377,0.5963855421686748,0.5680473372781065,0.6562499999999998,0.6459627329192545,0.6257668711656443,0.6060606060606062,0.5588235294117647,0.5588235294117647,0.6562499999999998,0.5963855421686748,0.4971751412429377,0.6060606060606062,0.6459627329192545,0.6358024691358024,0.4804469273743015,0.4722222222222221,0.387434554973822,0.4095744680851063,0.5229885057471264,0.5963855421686748,0.5142857142857142,0.6257668711656443,0.4480874316939889,0.5497076023391814,0.6060606060606062,-0.4201312910284465,-0.3935926773455378,-0.4044943820224719,-0.3963553530751708,-0.3764705882352941,-0.329113924050633,-0.2492917847025495,-0.2577030812324929,-0.2535211267605634
FTUF-L,20.0,0.2128892107168719,2.705487481336147e-07,0.0143425186689615,0.4150675195451315,1.116762169188762,-0.0167993882865827,1.0,0.1595092024539877,0.1360103626943005,5.7996766988733835e-08,-0.0451570680628268,6.311141363282755e-09,2.461777662606893e-07,0.3103448275862069,0.440472653971966,-0.3578892371995822,0.0903866248693834,0.0903866248693834,0.7506134827027469,0.0515463917525773,-0.0202020202020202,0.0264550264550265,-0.0202020202020202,-0.0348258706467661,0.0157068062827225,0.0718232044198894,0.0210526315789474,0.0,0.1085714285714285,0.1757575757575757,0.127906976744186,0.1829268292682926,0.1975308641975308,0.2049689440993787,0.2124999999999999,0.1829268292682926,0.1686746987951808,0.3379310344827586,0.5772357723577235,0.552,0.4696969696969695,0.3661971830985915,0.4586466165413532,0.4696969696969695,0.3857142857142857,0.3020134228187918,0.4477611940298507,0.4809160305343509,0.2356687898089171,0.2679738562091502,0.1479289940828403,0.0960451977401128,0.3472222222222223,0.4477611940298507,0.3287671232876712,0.3197278911564625,0.39568345323741,0.5038759689922481,0.4057971014492754,0.3287671232876712,0.3472222222222223,0.375886524822695,0.3197278911564625,0.4264705882352939,0.5275590551181102,0.7636363636363634,0.6302521008403361,0.7168141592920354
FTUN-L^I04,7.0,0.2907676220692835,2.471473591785911e-07,0.0131019479389824,0.1520335911519635,2.209790490794454,0.2643733983439563,1.0,0.1378352012341757,-0.055281633528056,2.8913892580686404e-08,-0.034111637771687,6.177095050646323e-08,8.832004188669287e-07,0.429755723891395,0.3876677082485383,0.3854819764520734,0.4073089772604808,0.4073089772604808,0.6703460305436466,0.0206022187004755,-0.0125195618153364,0.0344262295081967,0.07679180887372,0.0128410914927767,0.0344262295081967,0.1472727272727272,0.3200836820083681,0.4674418604651162,0.5465686274509802,0.5390243902439025,0.4340909090909088,0.3482905982905984,0.2252427184466017,0.218146718146718,0.3010309278350516,0.1794392523364485,-0.0511278195488722,0.0047770700636942,0.0551839464882941,-0.0366412213740457,-0.1112676056338027,-0.1199442119944212,-0.1472972972972973,-0.1024182076813656,-0.2532544378698225,-0.2645687645687646,-0.2190594059405941,-0.2829545454545455,-0.2788571428571429,-0.2479141835518475,-0.2829545454545455,-0.2949720670391061,-0.2532544378698225,-0.1332417582417583,-0.1356164383561644,-0.0855072463768117,-0.1472972972972973,-0.1174825174825175,-0.1272475795297373,-0.1642384105960265,-0.1272475795297373,-0.1236111111111112,-0.1332417582417583,-0.1272475795297373,0.0112179487179486,0.0713073005093378,0.2205029013539652,0.1514598540145983
FTUP-L^D99,9.0,0.0526078460844732,5.080982887077757e-07,0.0269356603633577,0.4308184484137564,1.9635720254561548,-0.030880217945188,1.0,0.3077202323330107,0.1417498686284814,8.751848328104248e-08,-0.0972466315172817,2.1550119428302826e-10,5.473851429261194e-07,-0.0030877342419079,0.0232427175287299,-0.2879295108566877,-0.0439020565678333,0.1261169187642351,0.3051478566129409,-0.0666666666666667,0.1538461538461537,0.0714285714285714,-0.5263157894736842,-0.0217391304347825,0.0975609756097561,-0.4642857142857143,0.3636363636363635,0.2162162162162162,0.1842105263157893,-0.4705882352941176,0.0975609756097561,0.0465116279069768,0.25,0.25,0.4516129032258065,0.4516129032258065,0.7307692307692308,0.8,0.8750000000000002,0.8,0.8750000000000002,0.8,0.7307692307692308,0.8,0.8,0.8,0.5,0.3636363636363635,0.3636363636363635,1.1428571428571428,0.5,0.25,0.0465116279069768,0.2162162162162162,0.6666666666666665,0.5,0.607142857142857,0.8,0.0465116279069768,0.0227272727272727,0.0975609756097561,0.2857142857142858,0.0975609756097561,0.0227272727272727,-0.0816326530612244,-0.0999999999999999,-0.1346153846153845,-0.150943396226415
FTUR-L,7.0,0.1560122595939257,8.284136634652099e-08,0.0043916442104565,0.4034266042192066,1.2513421720057327,-0.1236905876976196,1.0,0.187273174632466,-0.2713957273126501,7.091667400945751e-08,0.0255696586878411,2.515190305153188e-09,2.578141980203836e-07,0.4133122947124366,0.4626405943367862,-0.1806944495524314,0.1084359910352663,0.3575859368559888,0.3929669813720863,0.0057306590257877,0.0356083086053413,0.0496240601503759,-0.0196629213483146,-0.0412087912087911,-0.0730411686586984,-0.0803689064558629,-0.0237762237762237,-0.0141242937853106,-0.0237762237762237,0.0086705202312138,-0.0196629213483146,-0.0332409972299168,0.0640243902439026,0.1537190082644628,0.2055267702936096,0.1850594227504245,0.2375886524822696,0.3071161048689139,0.3686274509803924,0.3244781783681216,0.3194706994328924,0.3448940269749518,0.415821501014199,0.3606237816764133,0.4451345755693583,0.4663865546218488,0.4362139917695473,0.3876739562624254,0.3423076923076924,0.3849206349206349,0.3821782178217823,0.3448940269749518,0.4946466809421843,0.58997722095672,0.5442477876106198,0.5756207674943568,0.5936073059360731,0.7024390243902441,0.836842105263158,1.0529411764705885,0.9829545454545456,0.9773371104815868,0.9497206703910616,1.1609907120743037,1.4664310954063606,1.9576271186440684,1.9576271186440684,1.9451476793248943
FTUV-L^G98,8.0,0.0354498936151505,3.029897261155782e-07,0.0160623023883668,0.2864990640144159,1.3284786938479622,0.3726072819913319,1.0,0.135259055479138,0.1117598298915197,5.7242742602489297e-08,-0.0344350951155034,8.828948357471325e-10,2.7538002305181745e-07,-0.0372570565208433,0.1383451683467245,0.1152287814289258,0.2862980967290103,0.2862980967290103,0.590356131224475,-0.0096153846153846,0.0576271186440677,0.1223021582733814,-0.1724137931034483,-0.1724137931034483,-0.1789473684210525,-0.1544715447154471,-0.1260504201680671,-0.0458715596330274,0.01628664495114,0.0064516129032257,-0.0063694267515923,0.0032154340836012,0.0229508196721313,0.0229508196721313,0.21875,0.2580645161290322,0.2946058091286307,0.3109243697478991,0.3109243697478991,0.3164556962025315,0.248,0.2140077821011674,0.2235294117647059,0.2580645161290322,0.263157894736842,0.4511627906976745,0.2580645161290322,0.1685393258426966,0.079584775086505,0.0758620689655173,0.0758620689655173,0.0297029702970297,-0.4507042253521126,-0.4458259325044404,-0.4222222222222223,-0.3821782178217822,-0.3846153846153846,-0.298876404494382,-0.282758620689655,-0.282758620689655,-0.2390243902439023,-0.2390243902439023,-0.2641509433962264,-0.2199999999999999,-0.1612903225806451,0.0576271186440677,0.0540540540540541,0.0331125827814569
FTUZ-L^C00,6.0,0.1448667324777885,3.655907941551754e-07,0.0193809538079307,0.274220410038477,1.3864140564671754,-0.1221358893072044,1.0,0.1136472119765675,-0.0099974777005801,5.8689283017707486e-08,-7.670770528895916e-05,1.7656266330466143e-09,3.4147492659862786e-07,0.3751747655583972,0.1604730035728578,0.0367192845765578,0.1630090080598429,0.1630090080598429,0.7589881563767579,0.0476190476190476,-0.0636942675159235,-0.0264900662251655,-0.0617021276595745,-0.0350109409190372,0.0255813953488373,0.0376470588235293,0.1192893401015229,0.1307692307692307,0.2082191780821918,0.1080402010050252,0.1454545454545455,0.1759999999999999,0.1454545454545455,0.1759999999999999,0.1307692307692307,0.1759999999999999,0.378125,0.3445121951219514,0.2745664739884392,0.3569230769230769,0.3164179104477611,0.2894736842105263,0.0808823529411764,0.1164556962025316,0.05,0.2216066481994461,0.1605263157894738,0.1025,0.0575539568345324,-0.0243362831858405,-0.0869565217391303,-0.0617021276595745,-0.0134228187919461,0.0626506024096384,-0.02,-0.0286343612334801,-0.0754716981132074,0.0703883495145631,0.0255813953488373,0.0137931034482758,-0.002262443438914,-0.0134228187919461,0.0279720279720279,-0.037117903930131,0.0022727272727272,0.0942928039702233,0.0575539568345324,0.0808823529411764
FTVA-L,8.0,-0.0002620653508228,5.538879296579914e-07,0.0293630927011676,0.4750496599048938,1.2699839874098335,0.1445902898314124,1.0,0.206873448153549,0.006937497281545,7.882265109860491e-08,-0.0207886441858699,1.3313787299760175e-09,3.085077172836427e-07,0.0723076923076923,0.113588236319294,0.1728709136039359,-0.0037302925379982,0.2785743820944097,0.6592843579628584,-0.1250000000000001,-0.0243902439024389,-0.0361445783132529,-0.1397849462365591,-0.2079207920792078,-0.183673469387755,-0.1208791208791209,-0.0588235294117646,-0.0588235294117646,-0.0243902439024389,-0.0588235294117646,-0.1011235955056178,-0.0361445783132529,-0.111111111111111,-0.1011235955056178,-0.111111111111111,-0.1489361702127658,-0.1666666666666666,-0.2523364485981308,-0.2380952380952381,-0.2233009708737864,-0.2156862745098039,-0.2452830188679244,-0.2380952380952381,-0.2452830188679244,-0.2380952380952381,-0.2156862745098039,-0.2079207920792078,-0.2079207920792078,-0.2307692307692307,-0.1919191919191918,-0.2523364485981308,-0.2920353982300884,-0.2380952380952381,-0.1489361702127658,-0.1666666666666666,-0.111111111111111,-0.1397849462365591,-0.0123456790123457,0.0126582278481013,-0.0476190476190475,-0.0476190476190475,0.0810810810810811,0.0810810810810811,0.0666666666666666,0.0958904109589042,0.3559322033898306,0.3559322033898306,0.5384615384615385
FTVC-L^C99,8.0,0.0427805522914219,4.335113241062461e-07,0.0229816042472663,0.1503295226843647,1.2934972255621335,-0.0075855003154239,1.0,0.1079728405431891,0.1337975274557965,5.285000726633657e-08,-0.0166244225134371,5.771148229543274e-09,6.67156634538213e-07,-0.0088330258302583,0.1750665484000708,0.1484763363044184,0.0935899992720638,0.0476165479446302,0.5711078117980828,0.0208333333333332,0.1228070175438595,0.1294117647058823,0.1851851851851851,0.1497005988023951,0.1034482758620689,2.2,0.1999999999999999,0.2972972972972973,0.3714285714285714,0.381294964028777,0.2387096774193546,0.1294117647058823,0.0549450549450549,0.0549450549450549,0.2467532467532467,0.2885906040268455,0.422222222222222,0.5,0.5,0.4883720930232558,0.4769230769230768,0.5118110236220472,0.4769230769230768,0.381294964028777,0.3714285714285714,0.3333333333333332,0.4117647058823528,0.3150684931506848,0.422222222222222,0.2972972972972973,0.1925465838509314,0.1925465838509314,0.3714285714285714,0.3426573426573427,0.136094674556213,0.136094674556213,0.1034482758620689,0.1098265895953756,0.0971428571428572,0.1034482758620689,0.0549450549450549,0.0549450549450549,0.136094674556213,0.136094674556213,0.1294117647058823,0.3617021276595744,0.3426573426573427,0.3241379310344827
FTVF-L,14.0,-0.0423883665156647,7.458912973791222e-07,0.0395417089580937,0.3081100284206252,0.8994151517526736,-0.3987273311816532,1.0,0.1150331706095881,0.0489144565782632,9.783279713090893e-08,-0.0578906941243959,4.544332333195655e-10,4.122705965559069e-07,-0.1730180806675938,0.0587934146710237,-0.0262021474390706,-0.0737653402136879,-0.0737653402136879,0.5753202509695468,-0.0365853658536584,0.0512820512820511,0.0789473684210526,0.0379746835443037,0.0789473684210526,0.0512820512820511,0.0379746835443037,-0.1546391752577319,-0.1546391752577319,-0.1182795698924732,-0.098901098901099,-0.098901098901099,-0.1368421052631578,-0.1458333333333333,-0.1881188118811881,-0.2038834951456311,-0.2038834951456311,-0.1546391752577319,-0.088888888888889,-0.1182795698924732,-0.1881188118811881,-0.2038834951456311,-0.163265306122449,-0.163265306122449,-0.1960784313725491,-0.2407407407407408,-0.1881188118811881,-0.2407407407407408,-0.3166666666666666,-0.359375,-0.3440000000000001,-0.4184397163120568,-0.4142857142857142,-0.3692307692307692,-0.3692307692307692,-0.4014598540145986,-0.3925925925925927,-0.2115384615384615,-0.1717171717171717,-0.088888888888889,-0.0238095238095238,-0.0238095238095238,-0.0465116279069768,-0.098901098901099,-0.0120481927710843,0.1388888888888888,0.2238805970149251,0.2238805970149251,0.1232876712328767
FTVI-L^I00,8.0,-0.123445926126492,1.3551496302632434e-06,0.0718401360396906,-0.2008214355564248,0.8996992239987898,1.8954275999286376,1.0,0.076407007081625,-0.1132038389727799,-1.4901490227509608e-07,-0.017530991859752,1.8427838660417287e-10,5.894022419513793e-07,-0.146120377084844,0.027146510932114,0.3331756484501623,-0.0070981408149435,0.19703276047261,1.454797265444499,-0.0952380952380952,0.0,0.0499999999999998,-0.0232558139534884,0.0,-0.0454545454545455,0.1052631578947367,-0.0232558139534884,-0.1923076923076924,-0.1764705882352941,-0.0869565217391304,-0.0454545454545455,0.0,-0.0232558139534884,0.0769230769230768,0.1052631578947367,-0.1063829787234041,-0.16,-0.16,-0.2363636363636364,-0.2075471698113208,-0.1764705882352941,-0.2075471698113208,-0.288135593220339,-0.1764705882352941,-0.3538461538461539,-0.3823529411764707,-0.1764705882352941,-0.373134328358209,-0.4084507042253521,-0.3538461538461539,-0.3636363636363636,-0.4246575342465754,-0.2222222222222223,0.1052631578947367,0.0499999999999998,-0.0454545454545455,-0.125,-0.1428571428571429,-0.16,-0.2222222222222223,0.0,0.1999999999999999,0.2352941176470586,0.6799999999999999,0.826086956521739,2.2307692307692304,2.0,1.7999999999999998
FTVJ-L^D08,7.0,0.1066985183446333,3.3257501222756455e-07,0.0176306981814169,0.277784027900548,0.9512304743110253,0.2292964202334003,1.0,0.0964862525002239,-0.1462218862991032,4.304894882524522e-08,0.0220102906957689,9.568135893354299e-10,3.084007596340164e-07,0.651764405046028,0.1707652901309133,0.0225446333523805,-0.015300861215002,0.0560920137760738,0.9199374205333885,0.033009708737864,0.0404040404040404,0.2622549019607842,0.2203791469194314,0.1839080459770117,0.271604938271605,0.268472906403941,0.3806970509383378,0.4148351648351649,0.211764705882353,0.1839080459770117,0.1393805309734515,0.1123110151187904,0.0238568588469185,0.061855670103093,0.1027837259100643,0.1051502145922747,0.175799086757991,0.1811926605504588,0.1495535714285714,0.2089201877934274,0.3205128205128207,0.3733333333333335,0.3481675392670158,0.271604938271605,0.131868131868132,0.0729166666666667,0.0640495867768595,0.0404040404040404,-0.0115163147792705,-0.0171755725190839,-0.0585009140767823,-0.0283018867924527,0.131868131868132,0.0684647302904564,0.0640495867768595,0.0662525879917184,0.0341365461847389,0.0341365461847389,0.013779527559055,0.0404040404040404,0.0510204081632652,0.0446247464503044,0.061855670103093,0.0774058577405858,0.1123110151187904,0.2174940898345152,0.2261904761904762,0.2409638554216866
FTVK-L^H05,7.0,0.0782349093739843,5.847912299530247e-07,0.0310013599800653,-0.0323013623021149,0.4126991830544871,-2.1098688436773942,1.0,0.0135133982272196,6.458105263157894,-3.923102040268454e-08,0.0178406275884837,2.178534201688792e-09,5.344436532761002e-07,-0.4487341648991029,0.2881072573552647,-0.4287919388250794,-0.0470131969595696,-0.0470131969595696,1.454797265444499,0.0714285714285714,0.0520231213872832,0.0930930930930931,0.0167597765363127,-0.0162162162162162,-0.0188679245283018,0.019607843137255,0.0340909090909091,0.0930930930930931,0.1856677524429968,0.1934426229508197,0.1666666666666667,0.259515570934256,0.4559999999999999,0.6396396396396395,181.0,120.33333333333334,120.33333333333334,59.66666666666667,59.66666666666667,59.66666666666667,71.8,59.66666666666667,59.66666666666667,44.5,44.5,44.5,35.4,29.333333333333336,32.09090909090909,35.4,21.75,20.41176470588235,20.41176470588235,21.75,19.222222222222225,19.222222222222225,19.222222222222225,25.0,20.41176470588235,20.41176470588235,21.75,19.222222222222225,19.222222222222225,19.222222222222225,20.41176470588235,20.41176470588235,19.222222222222225,15.545454545454549
FTVM-L^L00,7.0,-0.2990002808199944,3.301779004677556e-07,0.0175036208232557,-1.313719100341202,2.9456380725194027,3.116550699743412,1.0,0.1805493642403786,-0.4637261495541274,-9.694041867954911e-07,-0.1257367192426935,1.0094052549966108e-07,6.269036116862203e-07,-0.1637052722027865,0.3544098446703691,0.553267613545916,0.0734333023602504,0.1377604503908885,1.454797265444499,0.0,0.0,0.0,0.0,-0.4,-0.4692307692307693,-0.4566929133858268,-0.4297520661157025,-0.448,-0.4523809523809524,-0.4297520661157025,-0.448,-0.4692307692307693,-0.4390243902439025,-0.4102564102564102,-0.3669724770642203,-0.4201680672268908,-0.3611111111111111,-0.3428571428571429,-0.31,-0.1976744186046511,-0.2417582417582418,-0.2247191011235956,-0.2247191011235956,-0.2247191011235956,-0.3030303030303031,-0.28125,-0.2659574468085106,-0.2659574468085106,-0.3669724770642203,-0.3490566037735849,-0.4201680672268908,-0.4523809523809524,-0.3947368421052631,-0.425,-0.3947368421052631,-0.3551401869158879,-0.3235294117647059,-0.3893805309734512,-0.4102564102564102,-0.4201680672268908,-0.4,-0.3300970873786408,-0.2333333333333334,-0.2500000000000001,-0.1153846153846155,-0.1265822784810127,-0.1481481481481482,-0.2333333333333334
FTVN-L^J00,8.0,0.1083806727516436,4.016231079712775e-07,0.0212911239238837,0.2472293265132139,1.945917728662776,-0.0590991496634446,1.0,0.154403847534276,-0.0931696569090337,5.202869449942232e-08,-0.0346532655203034,1.3765063132478655e-09,4.052940816528385e-07,0.4214471968709256,0.0877267340764944,0.077936219156981,-0.023790750389563,0.2043222003929273,0.7250165592003844,0.0,0.0022222222222221,0.0738095238095237,0.1623711340206184,0.1331658291457285,0.1135802469135802,0.2527777777777777,0.259776536312849,0.3462686567164177,0.3876923076923075,0.3876923076923075,0.4884488448844883,0.5340136054421769,0.4884488448844883,0.6164874551971324,0.7148288973384029,0.6703703703703703,0.818548387096774,0.8559670781893003,0.8559670781893003,0.8559670781893003,0.8408163265306121,0.8259109311740889,0.8039999999999998,0.7480620155038757,0.6459854014598538,0.6891385767790261,0.5659722222222221,0.478688524590164,0.391975308641975,0.3962848297213621,0.4093749999999998,0.4317460317460317,0.6703703703703703,0.7148288973384029,0.6703703703703703,0.5714285714285714,0.5551724137931033,0.7755905511811023,0.7826086956521741,0.7826086956521741,0.7826086956521741,1.0044444444444445,1.0044444444444445,0.9273504273504274,0.8408163265306121,1.2000000000000002,1.8726114649681525,1.8544303797468351
FTWC-L^B06,8.0,0.3831354802037559,6.335412821559429e-07,0.0335857317010828,0.0818594699539887,0.708088847901054,0.0831892767035837,1.0,0.2403225806451613,0.3015089702629638,3.8118899767774264e-08,0.0039171796306658,5.4374901014139975e-09,5.774204616090617e-07,0.4853457083420525,0.2839650111056322,-0.632431823886843,-0.0176102452894546,0.1447845074667438,0.6455822663000633,0.0,0.0688073394495412,0.1201923076923077,0.0837209302325581,0.0737327188940093,0.1148325358851676,0.2263157894736842,0.2135416666666667,0.232804232804233,0.3468208092485549,0.2732240437158471,0.4121212121212123,0.522875816993464,0.606896551724138,0.4294478527607364,0.563758389261745,0.45625,0.6180555555555556,0.6524822695035462,0.8492063492063493,0.8203125,0.6884057971014494,0.6524822695035462,0.484076433121019,0.5430463576158941,0.4382716049382715,0.3625730994152047,0.4935897435897436,0.4036144578313254,0.2459893048128341,0.2010309278350517,0.0837209302325581,0.1095238095238095,0.165,0.3314285714285714,0.3952095808383233,0.4036144578313254,0.4207317073170733,0.6642857142857144,0.7388059701492538,0.606896551724138,0.7388059701492538,0.9914529914529916,0.9745762711864407,1.1574074074074074,1.4787234042553197,1.876543209876543,2.5303030303030303,2.949152542372881
FTWE-L^I99,7.0,0.1422992545627878,5.671683048140637e-07,0.0300671211985115,0.2611970892692426,1.439188021574814,0.127287777570663,1.0,0.1847603774461953,0.0230266465560582,2.728435954257551e-07,-0.0451491837117657,1.4098190591212426e-08,2.3995296245540938e-06,0.2293646109027209,0.0731250071269011,-0.1434909930324542,0.0459499112766903,-0.0359086736538883,0.5758551867304658,-0.2608695652173912,-0.3134328358208955,-0.4523809523809523,-0.4619883040935671,-0.5512195121951219,-0.2068965517241378,-0.1785714285714286,-0.6554307116104869,-0.6461538461538461,-0.1858407079646016,-0.6244897959183673,-0.6182572614107884,-0.640625,-0.640625,-0.5818181818181818,-0.5982532751091703,-0.6101694915254237,-0.6,-0.5799086757990868,-0.5874439461883407,-0.5964912280701754,-0.6166666666666667,-0.5911111111111111,-0.6101694915254237,-0.5947136563876652,-0.632,-0.5964912280701754,-0.5799086757990868,-0.5818181818181818,-0.6085106382978723,-0.6244897959183673,-0.603448275862069,-0.6213991769547325,-0.5027027027027027,-0.4742857142857143,-0.480225988700565,-0.480225988700565,-0.4355828220858895,-0.3284671532846716,-0.352112676056338,-0.2580645161290322,-0.2203389830508474,-0.0612244897959183,0.295774647887324,0.1645569620253164,0.4838709677419355,0.0454545454545454,0.0454545454545454,0.1499999999999999
FTWF-L^D08,13.0,0.1944735705915006,5.071009964877889e-07,0.0268827912135936,0.1381411252719925,0.7067572795040932,0.6515249287775778,1.0,0.0388021640993831,0.124716938405797,2.7975169484603452e-08,0.0198712723797708,8.103797355728672e-07,4.6294311034877073e-07,0.2924535024584908,5.323566877753951,-0.3119876490677443,0.3802381230302322,0.3802381230302322,0.6278459001416496,-0.0535714285714284,-0.0103092783505155,0.0338461538461538,0.0135746606334841,-0.0044444444444444,-0.018978102189781,0.0467289719626167,0.0181818181818183,0.0434782608695651,0.0962479608482871,0.068362480127186,0.1448040885860306,0.1107438016528925,1.1538461538461535,1.2032786885245903,1.7096774193548383,0.2537313432835819,0.2537313432835819,0.2679245283018867,0.352112676056338,0.3254437869822484,0.3099415204678362,0.3150684931506848,0.2873563218390804,0.408805031446541,0.263157894736842,0.2679245283018867,0.3359840954274353,0.3306930693069307,0.2923076923076921,0.2923076923076921,0.2129963898916966,0.1586206896551725,0.2560747663551401,0.3125,0.4328358208955223,0.4389721627408993,0.4058577405857739,0.5135135135135134,0.4577006507592189,0.4966592427616925,0.4451612903225805,0.414736842105263,0.506726457399103,0.5377574370709381,0.3941908713692945,0.5961995249406176,0.5700934579439252,0.5627906976744186
FTWG-L,7.0,0.1035071788261141,1.67112655839895e-07,0.0088590925026928,0.2752774286992268,1.7214261514049325,0.003127076643959,1.0,0.1181874841300985,0.2548212017398667,5.3129101049868775e-08,-0.0255936532087158,1.1833121370106796e-08,2.433255413385827e-07,0.0222691247415575,0.5301390784413638,0.0928845051633435,0.0971779578399518,0.1833902726877445,0.69623643734125,-0.0204081632653061,0.0425531914893617,0.0828729281767954,0.0980392156862746,0.053763440860215,0.0888888888888888,0.1666666666666667,0.177177177177177,0.2024539877300615,0.2852459016393442,0.2645161290322579,0.2327044025157232,0.1563421828908553,0.2365930599369086,0.2810457516339868,0.3154362416107381,0.3066666666666666,0.4151624548736461,0.5742971887550199,0.5680000000000001,0.4904942965779468,0.4151624548736461,0.395017793594306,0.3851590106007065,0.4518518518518517,0.1987767584097859,0.3333333333333332,0.3424657534246575,0.2249999999999998,0.1701492537313431,0.4306569343065691,0.2937293729372938,0.2686084142394822,0.49618320610687,0.49618320610687,0.5433070866141732,0.5806451612903225,0.441176470588235,0.5680000000000001,0.5135135135135136,0.3378839590443685,0.3198653198653198,0.3023255813953489,0.3288135593220338,0.441176470588235,0.6333333333333333,0.6752136752136753,0.6824034334763949,0.6896551724137931
FTWV-L,7.0,-0.02602010644589,1.9431470910453785e-07,0.0103011466961557,0.3724340175953078,1.2185046052381514,-1.560561660792139,1.0,0.1490963855421686,-0.09245960502693,5.4200542005420054e-08,-0.0216896345116835,1.5262007678815326e-07,2.0123392723288937e-07,0.048048048048048,2.827941079419467,-0.0637279701430645,0.0086283691697964,0.0639643375492431,0.8254168881954606,-0.1004784688995215,0.0663265306122449,0.0245098039215685,0.0245098039215685,0.0346534653465346,0.0717948717948717,0.1358695652173911,0.1117021276595744,0.1741573033707864,0.1176470588235292,0.0829015544041449,0.0773195876288659,0.1058201058201058,0.0885416666666667,0.094240837696335,0.1741573033707864,0.2366863905325442,0.244047619047619,0.244047619047619,0.2981366459627328,0.2901234567901232,0.3660130718954246,0.3933333333333333,0.471830985915493,0.4928571428571429,0.357142857142857,0.375,0.471830985915493,0.4217687074829932,0.4413793103448276,0.5144927536231885,0.412162162162162,0.357142857142857,0.4026845637583891,0.412162162162162,0.471830985915493,0.4413793103448276,0.4026845637583891,0.4026845637583891,0.4513888888888888,0.4822695035460993,0.412162162162162,0.3227848101265822,0.357142857142857,0.3227848101265822,0.2822085889570551,0.244047619047619,0.3397435897435896,0.4413793103448276
