firms,absacc,acc,age,agr,cashdebt,currat,egr,gma,grltnoa,invest,lgr,mve_ia,operprof,pchcapx_ia,pchcurrat,pchquick,pchsale_pchrect,pctacc,quick,roic,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSQG_08-L^E11,0.0628070708605581,-0.0628070708605581,18.0,-0.1127043303699453,0.0803422231134282,1.1472416472416471,-0.5335786568537259,0.4278749641525667,-0.2098971787468795,0.0251409999044068,0.0779166666666667,0.300701249568613,0.3318000613308801,-0.1973513413148425,-0.1310480954798206,-0.1929510736667792,-0.0336805935252955,-12.4,0.8764568764568766,0.1493336370885066,-0.0073163997791274,0.0449438202247192,-0.1099999999999999,-0.3550724637681158,-0.3503649635036496,-0.4144736842105263,-0.422077922077922,-0.4105960264900662,-0.422077922077922,-0.4144736842105263,-0.4183006535947712,-0.4506172839506173,-0.4294871794871795,-0.422077922077922,-0.422077922077922,-0.4258064516129032,-0.4367088607594936,-0.47953216374269,-0.467065868263473,-0.4183006535947712,-0.4258064516129032,-0.4258064516129032,-0.4183006535947712,-0.4573170731707316,-0.4144736842105263,-0.4472049689440994,-0.44375,-0.4367088607594936,-0.3986486486486487,-0.3819444444444444,-0.3455882352941176,-0.3904109589041096,-0.3945578231292517,-0.4367088607594936,-0.44375,-0.463855421686747,-0.4258064516129032,-0.3153846153846154,-0.2936507936507936,-0.2393162393162392,-0.282258064516129,-0.4606060606060606,-0.4825581395348837,-0.44375,-0.4294871794871795,-0.440251572327044,-0.44375,-0.5055555555555555,-0.5136612021857924,-0.518918918918919
FSQI_48-L^J16,0.0324218616343524,-0.0324218616343524,4.0,0.9127134501889246,0.2149097330272548,0.587684623098284,0.8573673324293577,0.5546125992054197,0.5603847984190274,0.2388945685423883,1.0698737107300165,9.691902463376127,0.5589899554031006,0.5961378980722998,-0.2906220908399877,-0.3776955512772804,-0.082725640159355,-0.4590278468858545,0.4044102382761443,0.0893592269690224,0.2695386520151018,-0.1486603284356094,0.0052128583840138,0.0087183958151699,0.0078397212543552,0.0904806786050895,0.1211240310077519,0.088428974600188,0.0585544373284538,0.1593186372745489,0.1686868686868687,0.3058690744920995,0.3856287425149702,0.4948320413436693,0.400726392251816,0.3469150174621653,0.431930693069307,0.3391203703703702,0.3422273781902554,0.4608585858585858,0.5656292286874156,0.6504992867332384,0.6671469740634006,0.6388101983002834,0.78,0.8905228758169934,0.8134796238244515,0.9948275862068968,1.1425925925925924,0.9982728842832472,0.967687074829932,1.2910891089108911,1.4357894736842107,1.4104166666666669,1.6782407407407405,1.8852867830423945,1.794685990338165,1.78125,1.9070351758793969,1.9896640826873384,1.921717171717172,1.6176470588235294,1.6176470588235294,1.672055427251732,1.741706161137441,1.565410199556541,1.6295454545454544,1.2164750957854409,1.0086805555555558,1.0623885918003566
FSQS_06-L^A09,0.0569610612305295,-0.0569610612305295,18.0,-0.0517975241648295,0.0583228586819895,1.1212708830548923,-0.299039780521262,0.2233762930303544,-0.1013879036083746,-0.0327200271324402,0.1519544955716648,0.0140743177885407,0.0351955202284984,0.1466127825446928,-0.2135894382410066,-0.2449433416481384,-0.1952106457513587,-4.8654275092936805,0.4844371519490851,-0.0220198944959837,0.0054813957711327,-0.0909090909090909,0.2222222222222221,0.1379310344827586,0.1578947368421053,-0.0294117647058823,-0.0294117647058823,0.0645161290322582,0.0819672131147541,-0.043478260869565,-0.057142857142857,0.0,0.0,0.03125,0.2692307692307691,0.1,0.0645161290322582,0.0476190476190476,0.0819672131147541,0.0819672131147541,0.1,0.1999999999999999,0.1999999999999999,0.32,0.32,0.3750000000000002,0.4347826086956521,0.736842105263158,0.8333333333333335,0.8857142857142859,0.8333333333333335,0.8333333333333335,0.5714285714285716,0.6923076923076923,0.736842105263158,0.6499999999999999,0.8333333333333335,0.6499999999999999,1.0625,1.0625,1.0,1.5384615384615383,1.2000000000000002,1.5384615384615383,1.7500000000000004,1.0625,1.7500000000000004,0.9411764705882352,0.8333333333333335,0.783783783783784
FSRD_76-L^L07,0.0250411861614497,-0.0250411861614497,18.0,0.0873452544704264,0.0907283122048222,1.202659574468085,0.0365384615384615,0.2040348464007336,-0.0259198242723771,-0.104997707473636,0.0942217595002602,0.1062941172808386,0.7365384615384616,-0.2468054321719375,0.6919259815643714,0.7100165211761289,-0.0023880312293532,-0.966101694915254,1.1127659574468085,0.0451936872309899,0.0787329127234491,0.0338983050847458,-0.0634920634920636,-0.0923076923076924,-0.1060606060606061,-0.1194029850746269,-0.1805555555555555,-0.1323529411764706,-0.1690140845070422,-0.1690140845070422,-0.2027027027027027,-0.0781250000000001,0.0172413793103447,-0.0166666666666667,-0.0923076923076924,-0.0327868852459016,-0.0166666666666667,0.0535714285714283,-0.0166666666666667,-0.0634920634920636,-0.0327868852459016,0.2291666666666667,0.0535714285714283,0.0350877192982457,0.1799999999999999,0.0535714285714283,0.0925925925925925,-0.144927536231884,-0.0483870967741936,0.0350877192982457,-0.0166666666666667,-0.0166666666666667,0.1799999999999999,0.1346153846153845,0.1799999999999999,0.0925925925925925,-0.0166666666666667,0.4749999999999998,0.7878787878787876,0.6857142857142857,0.2291666666666667,0.0,0.0925925925925925,0.0350877192982457,-0.1571428571428571,-0.2133333333333333,-0.2435897435897436,-0.3444444444444444,-0.3444444444444444,-0.3979591836734694
FSRI_58-L,0.0200146912190639,-0.0200146912190639,9.0,0.2156851824347738,0.7567336966006709,4.467136556257026,0.2725765181031177,0.5784754195752265,0.0758078075729592,0.0377493935343333,0.0865888446053936,0.4256216432962669,0.3989194297584765,-0.3132503457552739,0.3867376112152421,0.4146548752761254,-0.1371745448427345,-0.1175486368557461,3.2408544495373173,0.2070698842001725,0.1410818001881956,-0.0531914893617021,0.0633484162895927,0.0162162162162162,0.0479375696767001,-0.0309278350515462,0.0217391304347827,0.0994152046783625,0.0942956926658906,0.1463414634146342,0.1257485029940119,0.2737127371273713,0.3662790697674418,0.5334420880913542,0.2533333333333334,0.2859097127222982,0.2433862433862434,0.4803149606299213,0.5460526315789473,0.6347826086956523,0.7279411764705881,0.7735849056603774,0.7735849056603774,0.8359375,0.9665271966527196,0.898989898989899,0.87624750499002,0.8252427184466018,0.8725099601593629,0.724770642201835,0.7537313432835822,0.6040955631399316,0.6815742397137747,0.7938931297709924,0.87624750499002,1.1266968325791855,1.2926829268292686,1.7810650887573964,1.647887323943662,1.6704545454545454,1.8484848484848488,2.1864406779661016,1.685714285714286,1.5405405405405403,1.5066666666666668,1.3797468354430378,1.4102564102564106,1.2169811320754715,1.0434782608695654,1.0346320346320348
FSRS_45-L,0.0315068493150684,0.0315068493150684,17.0,0.0768136557610242,0.0232273838630806,1.806262230919765,-0.4341463414634146,0.3783783783783783,-0.1917808219178068,-0.011379800853485,0.7918088737201365,0.0648433476859594,0.2426829268292681,0.4489169319153032,-0.140640817930359,-0.2050231690376484,-0.1433995287599787,1.352941176470588,1.2759295499021523,0.053090909090909,-0.0818231740801757,-0.0145631067961166,0.03,-0.1082251082251082,-0.1487603305785123,-0.1557377049180327,-0.1522633744855968,-0.1487603305785123,-0.1557377049180327,-0.1004366812227074,-0.0636363636363637,-0.0506912442396312,-0.1380753138075313,-0.1308016877637131,-0.1726907630522088,-0.1953125,-0.041860465116279,-0.0373831775700934,0.0618556701030927,0.0248756218905474,0.1704545454545454,0.0564102564102564,0.0618556701030927,-0.1004366812227074,-0.1234042553191488,-0.1557377049180327,-0.134453781512605,-0.0844444444444444,-0.1234042553191488,0.0404040404040404,0.1318681318681318,0.1508379888268156,0.1318681318681318,0.03,0.0564102564102564,0.2874999999999998,0.1444444444444443,0.5606060606060606,0.7166666666666668,0.4507042253521127,0.4109589041095891,0.5373134328358209,0.3037974683544304,0.2874999999999998,0.10752688172043,-0.0678733031674208,-0.0236966824644548,-0.041860465116279,-0.1234042553191488,-0.0844444444444444
FSSO_05-L,0.0332375930609737,0.0332375930609737,10.0,0.5196133143710957,0.2510643911682518,1.1814249363867686,0.2319660537482319,0.6110641055644565,0.0874094397050622,0.364164971466633,0.7573993849002943,0.0248799100988892,0.3882602545968878,0.1912502965196727,-0.0500397499184714,0.0593352916313127,-0.5261334758167021,0.326914968376669,0.8819338422391859,0.0518924215207205,0.2335488510359617,-0.0799999999999999,0.0416666666666667,0.0416666666666667,-0.0384615384615385,-0.0909090909090909,-0.0909090909090909,0.0869565217391303,-0.0740740740740741,-0.1071428571428572,-0.0740740740740741,-0.0909090909090909,-0.0909090909090909,-0.0384615384615385,-0.0740740740740741,-0.1525423728813558,-0.1071428571428572,-0.0196078431372549,0.0638297872340425,0.3157894736842106,0.4285714285714286,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5151515151515151,0.5625,0.6129032258064517,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6129032258064517,0.6129032258064517,0.6129032258064517,0.6129032258064517,0.5625,0.5625,0.6666666666666667,0.6666666666666667,0.9230769230769228,0.7857142857142856,0.8518518518518516,1.0833333333333337,1.0,1.5,1.7777777777777777,1.5,1.7777777777777777,2.125,2.125,2.125
FSSR_11-L,0.1187607573149741,-0.1187607573149741,17.0,-0.2232415902140674,-0.0053297801465689,1.6,-0.4090909090909091,0.2996941896024465,-0.0137693631669534,-0.0252293577981651,-0.1071878940731399,0.0138912489149104,0.1818181818181818,-0.9072847466077706,-0.3945945945945946,-0.5261515680363849,0.1666567438660555,-3.45,0.7757575757575756,0.1430030643513789,-0.0122050447518307,-0.1393442622950819,-0.0757575757575758,-0.0757575757575758,-0.1285714285714285,-0.008130081300813,-0.0757575757575758,-0.0393700787401575,-0.1973684210526316,-0.2327044025157233,-0.1973684210526316,-0.0962962962962963,-0.1285714285714285,-0.2469135802469136,-0.2694610778443114,-0.2375,-0.0962962962962963,-0.1285714285714285,-0.1756756756756756,-0.1586206896551724,-0.1586206896551724,-0.2278481012658229,-0.2606060606060606,-0.3028571428571428,-0.2469135802469136,-0.4134615384615385,-0.6211180124223603,-0.6246153846153846,-0.675531914893617,-0.6592178770949721,-0.6422287390029326,-0.6772486772486772,-0.6950000000000001,-0.7024390243902439,-0.6280487804878049,-0.6303030303030304,-0.5986842105263158,-0.6,-0.5514705882352942,-0.5960264900662251,-0.6163522012578617,-0.6432748538011697,-0.6494252873563218,-0.6064516129032258,-0.5563636363636364,-0.6325301204819277,-0.6390532544378698,-0.6534090909090909,-0.6657534246575343,-0.6514285714285715
FSUE_08-L,0.0569704107169144,-0.0569704107169144,17.0,0.2696291346475108,0.1224953815546397,2.0014630577907826,0.3691893968497887,0.3646842632809889,0.136316796702397,-0.0711660541262946,0.2198738170347003,3.857964074846944,0.1893968497887053,-0.5631213993945563,-0.0023982022348523,0.1710778662367152,0.0474607940531702,-1.2018633540372672,1.7286027798098025,0.0612651248276918,0.0451645828017351,-0.0394736842105263,-0.0452261306532664,0.0555555555555555,0.0312075983717774,0.1046511627906976,0.1275964391691393,0.1949685534591194,0.144578313253012,0.1411411411411409,0.1176470588235294,0.148036253776435,0.1411411411411409,0.1968503937007875,0.1728395061728393,0.1838006230529594,0.2140575079872204,0.2101910828025477,0.237785016286645,0.2645590682196339,0.2418300653594771,0.2179487179487178,0.237785016286645,0.156773211567732,0.1585365853658535,0.1550151975683888,0.2063492063492062,0.2297734627831715,0.2479474548440066,0.2218649517684887,0.148036253776435,0.2159999999999999,0.3148788927335639,0.2277867528271404,0.3194444444444444,0.3818181818181818,0.2837837837837837,0.484375,0.5291750503018109,0.4728682170542635,0.3403880070546736,0.3240418118466897,0.0644257703081232,0.1411411411411409,0.4448669201520911,0.2218649517684887,0.2881355932203389,0.1014492753623186,-0.1016548463356975,-0.1016548463356975
FSUM_19-L^D21,0.0104918032786884,-0.0104918032786884,18.0,-0.094940662086196,-0.0692068429237947,1.935,-0.7929292929292929,0.6121174266083698,-0.152786885245901,0.0206121174266083,0.1344398340248961,0.017117171499505,0.5631313131313129,-0.5933510752271831,-0.2387244897959182,-0.2974383164005805,-0.0488161731746502,-0.1045751633986923,1.395,0.1796759941089838,0.0175345377258236,-0.1428571428571429,0.0,-0.0454545454545455,-0.0454545454545455,0.1052631578947367,0.0499999999999998,0.0499999999999998,-0.125,-0.16,0.0,0.1666666666666667,-0.16,-0.2758620689655172,-0.3225806451612903,-0.3225806451612903,-0.2500000000000001,-0.2500000000000001,-0.2500000000000001,-0.2758620689655172,-0.16,-0.2222222222222223,-0.2222222222222223,-0.3,-0.2500000000000001,-0.2500000000000001,-0.2500000000000001,-0.3636363636363636,-0.34375,-0.34375,-0.2500000000000001,-0.1923076923076924,-0.1923076923076924,-0.3,-0.34375,-0.1923076923076924,-0.0454545454545455,0.1666666666666667,0.4999999999999998,0.3125,-0.125,-0.125,-0.1923076923076924,-0.1923076923076924,-0.4615384615384615,-0.5800000000000001,-0.553191489361702,-0.5961538461538463,-0.65,-0.65
FSUT_25-L^F07,0.0484353662434262,-0.0484353662434262,18.0,-0.0061408336471338,0.2640967581598277,2.062386302835741,0.0261588169504162,0.7005184949164324,-0.1908359241072537,-0.1177765547605944,-0.0337713106743403,2.2526334597106867,0.1719895613272024,-0.5790643720315525,0.4057679450919337,0.7768671579255428,0.3253832166589903,-0.5476346911957952,1.4263242375601928,-0.0460600411666472,-0.0807628311788046,0.007132667617689,-0.0168302945301542,-0.0112834978843441,-0.2728215767634855,-0.2211111111111111,-0.2123595505617977,-0.2279735682819383,-0.255047821466525,-0.2355507088331515,-0.2176339285714287,-0.2288228822882287,-0.207909604519774,-0.2150055991041433,-0.246236559139785,-0.258985200845666,-0.2861507128309573,-0.2810256410256411,-0.2526652452025587,-0.2933467741935484,-0.2758264462809917,-0.3127450980392157,-0.3017928286852589,-0.2997002997002996,-0.2758264462809917,-0.2288228822882287,-0.2405200433369447,-0.3667570009033424,-0.3240115718418515,-0.3180933852140077,-0.3436329588014981,-0.3460820895522388,-0.2758264462809917,-0.2933467741935484,-0.2861507128309573,-0.268267223382046,-0.2621052631578947,-0.1684460260972716,-0.1070063694267515,-0.144078144078144,-0.1193467336683417,-0.1961009174311927,-0.1801169590643275,-0.2176339285714287,-0.1058673469387755,-0.1324257425742574,-0.1182389937106919,-0.2667364016736402,-0.3113948919449901,-0.3368022705771051
FSUX_S9-L^A11,0.0261185307547258,-0.0261185307547258,18.0,-0.0276528385397989,0.054104700090288,1.482474910340255,-0.0250147777956903,0.2290195998073829,-0.1533450731661699,-0.0802126983801728,-0.0296718972895863,0.0184968866461223,0.1476436133053897,-0.6468328776362139,0.1463025039075711,0.1574904119595798,-0.010696589986548,-2.214977973568282,1.0296555257526898,0.0899256726105314,0.014321805892775,0.1999999999999999,-0.065040650406504,-0.0416666666666667,0.0454545454545451,0.0267857142857141,-0.1153846153846155,-0.222972972972973,-0.2434210526315789,-0.2434210526315789,-0.1785714285714286,-0.2721518987341773,-0.2812500000000001,-0.3030303030303031,-0.3681318681318681,-0.425,-0.425,-0.4191919191919192,-0.4010416666666667,-0.425,-0.4334975369458128,-0.4772727272727274,-0.5,-0.4700460829493088,-0.3030303030303031,-0.3154761904761904,-0.3030303030303031,-0.353932584269663,-0.3428571428571428,-0.3313953488372093,-0.2901234567901235,-0.2721518987341773,-0.2434210526315789,-0.206896551724138,-0.0170940170940171,0.0454545454545451,0.1616161616161615,0.513157894736842,0.8852459016393441,0.4197530864197529,0.369047619047619,0.3529411764705881,0.6911764705882351,0.6428571428571428,0.6911764705882351,0.3068181818181816,0.2499999999999997,0.4024390243902438,0.2777777777777777,0.1499999999999999
FSVC_45-L^L10,0.0224687543884285,0.0224687543884285,18.0,0.2867694283879256,0.1254518392515415,1.8625954198473285,0.018363939899833,0.6307000642260757,-0.0205027383794405,0.0597302504816955,0.4545929018789144,0.2565554225103626,0.8497495826377293,0.2565239610944589,0.1072641606000169,0.1452325538632891,-0.0615983351010376,0.3187250996015936,1.137404580152672,0.1022300175394638,0.1568653717347622,-0.0714285714285714,0.0144927536231882,-0.0277777777777777,-0.0056818181818182,0.10062893081761,0.2068965517241379,0.2589928057553958,0.2323943661971832,0.129032258064516,0.1666666666666667,0.25,0.2280701754385965,0.4227642276422765,0.3059701492537312,0.2773722627737225,0.383399209486166,0.4644351464435146,0.6666666666666665,0.7948717948717949,0.8041237113402062,0.9337016574585636,0.8817204301075268,0.9337016574585636,0.9774011299435028,1.0231213872832372,1.2435897435897436,1.2151898734177211,1.2435897435897436,1.397260273972603,1.380952380952381,1.4822695035460995,1.3026315789473686,1.2435897435897436,1.5179856115107917,1.6515151515151514,1.7559055118110236,2.153153153153153,2.3653846153846154,2.5353535353535355,3.069767441860465,2.888888888888889,2.7234042553191493,3.11764705882353,2.846153846153846,2.017241379310345,2.153153153153153,2.017241379310345,1.7559055118110236,1.9661016949152543
FSVT_07-L,0.023764515257899,-0.023764515257899,18.0,0.112378779235596,0.0387007601935038,1.7110481586402266,0.0226700251889168,0.8841985168282943,0.0329462597893596,-0.3388476896748431,0.1437037037037037,0.0245960495505473,3.846347607052896,-0.2334368045959576,-0.0097826832782769,0.1695755685423834,0.1906481843030066,-14.666666666666668,1.1940509915014166,0.0536117381489842,-0.2131979695431472,-0.0999999999999998,0.0526315789473683,-0.0163934426229508,0.0169491525423728,0.0,-0.0322580645161291,0.0526315789473683,0.0,0.0344827586206897,0.0909090909090908,0.1538461538461537,0.3043478260869563,0.1538461538461537,0.0169491525423728,-0.0909090909090909,0.0169491525423728,-0.1891891891891892,-0.1891891891891892,-0.2500000000000001,-0.3181818181818182,-0.3181818181818182,-0.3023255813953488,-0.2857142857142857,-0.2,-0.2500000000000001,-0.2207792207792208,-0.0909090909090909,-0.2771084337349397,-0.2405063291139241,-0.2857142857142857,-0.3023255813953488,-0.2857142857142857,-0.3023255813953488,-0.2592592592592593,-0.2105263157894736,-0.0625,0.0526315789473683,0.0714285714285714,0.1111111111111109,0.0714285714285714,-0.1176470588235295,0.0344827586206897,0.1538461538461537,0.3636363636363635,0.1111111111111109,0.0526315789473683,-0.0322580645161291,-0.2307692307692308,-0.0909090909090909
FSVZ_N1-L,0.0112268444428186,-0.0112268444428186,17.0,0.1061102640237542,0.3711260227589932,2.5219315371599635,0.1099578187046803,0.8225567771446916,0.0421060011644455,0.002019099590723,0.1298952992772871,0.4490501861234246,0.7053038345100288,-0.3006744636294828,-0.0910332464040808,-0.1135010816583286,0.1069216014290233,-0.0968293195919655,1.7620957722480566,0.185360806064998,0.0714077456856733,-0.0368525896414342,-0.025242718446602,-0.0634328358208956,-0.0223953261927946,0.0568421052631578,0.0692225772097974,0.1797884841363102,0.1580161476355246,0.1620370370370367,0.224390243902439,0.2110977080820266,0.3210526315789472,0.4101123595505616,0.3089960886571055,0.3905817174515233,0.3210526315789472,0.4404591104734576,0.5120481927710843,0.5541795665634675,0.4808259587020647,0.6959459459459458,0.7045840407470287,0.6733333333333331,0.7045840407470287,0.6272285251215557,0.6622516556291389,0.6761268781302168,0.7400346620450606,0.7250859106529208,0.6650082918739633,0.6873949579831931,0.7250859106529208,0.7928571428571429,0.905123339658444,0.9533073929961088,0.988118811881188,1.1136842105263156,1.2511210762331837,1.5226130653266328,1.39047619047619,1.2511210762331837,1.39047619047619,1.3847980997624705,1.6282722513089003,1.3961813842482096,1.3961813842482096,1.2261640798226163,0.9763779527559052,1.0489795918367344
FSWD_60-L^I15,0.0131992457573852,-0.0131992457573852,17.0,0.1255845023380093,0.2470938091376048,1.765191297824456,0.0536155202821869,0.6737920285014474,0.0664152524617629,0.1048764195056779,0.2363966142684401,0.322034100880218,0.4490299823633158,1.383329212420494,0.0496361986623414,-0.0581519583717586,0.0212512406749271,-0.1852941176470587,1.0945236309077269,0.0877623939258597,0.1535632183908046,-0.017832647462277,-0.0161943319838057,0.0864381520119226,0.1815235008103728,0.2009884678747939,0.3087971274685817,0.3550185873605949,0.24190800681431,0.2590673575129534,0.2461538461538461,0.1853658536585365,0.2925531914893617,0.3833017077798863,0.2314189189189188,0.3111510791366907,0.2789473684210526,0.4182879377431907,0.506198347107438,0.51875,0.5745140388768899,0.7955665024630543,0.7955665024630543,0.7566265060240962,0.6455981941309257,0.5882352941176472,0.5986842105263159,0.5412262156448202,0.7651331719128329,0.8089330024813894,0.6681922196796339,0.605726872246696,0.7032710280373831,0.7032710280373831,0.8089330024813894,0.9033942558746736,0.8316582914572865,0.9596774193548384,1.0082644628099175,1.189189189189189,1.1253644314868805,0.8984375,0.8886010362694301,0.9083769633507854,0.7911547911547911,0.6720183486238531,0.7152941176470589,0.5711206896551726,0.3859315589353613,0.3806818181818181
FSWY_S4-L,0.0258162232073721,-0.0258162232073721,17.0,0.2022899332883592,0.1639292105786438,1.6514962371152409,0.212944949787055,0.6070759313394799,0.0376777311674961,0.0879994003448017,0.1963895763575484,4.789475253164457,0.3963405016036597,0.7790114351119012,0.0126307055311949,0.0319566577204288,-0.0418584638302074,-0.3289245446660884,1.043371259407212,0.107910447761194,0.1115312842487732,-0.1078266196967376,-0.029577883472057,-0.0324540604623592,0.0036894696387395,0.1208583690987126,0.1126448534423996,0.1795844625112919,0.1073609226594303,0.184721466158592,0.1636072001425772,0.1442341395022783,0.2151498231900244,0.3102548665462574,0.2281790820165539,0.2151498231900244,0.2414907777143944,0.4104558219917911,0.5478899952584164,0.4467095058719257,0.4444690265486726,0.5982864137086905,0.600245098039216,0.6124969128179798,0.6745319312644269,0.6613231552162853,0.6257470119521915,0.6383939774153076,0.756996770721206,0.7378227309023158,0.7902385522347137,0.8886317616430432,0.9929792429792432,0.8924637681159422,1.0609217171717176,1.0912876361306858,1.0583228247162677,1.280475026196298,1.6670751633986929,1.7490526315789476,1.7854095563139931,1.6326612903225808,1.4582078313253015,1.5929308975377283,1.702400662251656,1.3494062612450524,1.5053722179585574,1.081951530612245,0.8859041016753324,0.9612496245118656
FSXE_80-L,0.0179819607066925,-0.0179819607066925,17.0,0.2577844006866729,0.0875998133835861,1.763493062423207,0.1837309152531325,0.3632432665666038,0.1341814918079157,0.0767452683356808,0.3037438968994884,0.6025627279382956,0.2708037998403154,0.0882061607088675,-0.0630967515873021,-0.0915381716467059,-0.0280623876789368,-0.5573278050431545,1.3035040007192302,0.1005356862178683,0.0676729559748427,-0.0240174672489084,0.0292134831460673,0.0409090909090907,0.0601851851851851,0.2116402116402116,0.2345013477088948,0.3011363636363637,0.1927083333333334,0.2582417582417582,0.323699421965318,0.3963414634146343,0.4822006472491911,0.5266666666666666,0.4223602484472049,0.4006116207951071,0.3878787878787879,0.4223602484472049,0.5578231292517006,0.5631399317406143,0.624113475177305,0.6715328467153283,0.6415770609318996,0.6013986013986015,0.5525423728813559,0.6126760563380282,0.6776556776556777,0.7960784313725491,0.7890625,0.7890625,0.6962962962962962,0.624113475177305,0.7960784313725491,0.6654545454545455,0.708955223880597,0.9572649572649574,0.7683397683397684,1.0087719298245617,1.3015075376884422,1.4491978609625669,1.3248730964467006,1.1706161137440758,1.0818181818181816,1.3730569948186528,1.29,0.8247011952191237,1.026548672566372,0.6126760563380282,0.5165562913907285,0.5684931506849316
FSXI_Z5-L,0.0403249868716284,-0.0403249868716284,9.0,-0.2850359211576642,0.0016003387658693,1.8233265440263564,0.0385530794596319,0.0838851136991629,-0.046465484317562,-0.3490057719467016,-0.4874688071868241,0.1361873916278287,0.0347569407509841,-0.067396912067028,0.3429375928420584,0.6000682798585202,0.1951919627467106,-5.176177709689774,0.9797456850032052,-0.0607133270101469,-0.0760909814114493,0.0413436692506459,0.0238095238095239,0.010443864229765,0.0347593582887699,0.2169811320754717,0.2730263157894737,0.1656626506024097,0.232484076433121,0.2364217252396168,0.2208201892744479,0.2524271844660195,0.2403846153846154,0.3344827586206897,0.4386617100371748,0.3626760563380282,0.5,0.7916666666666665,0.935,0.8605769230769231,0.8,1.0368421052631582,0.9846153846153848,0.9253731343283584,0.73542600896861,0.7123893805309736,0.6609442060085837,0.6899563318777293,0.5925925925925926,0.5860655737704918,0.548,0.5176470588235296,0.5,0.5418326693227093,0.6468085106382979,0.72,0.8695652173913044,1.2114285714285713,1.3454545454545457,1.1988636363636362,1.25,1.4807692307692308,1.276470588235294,1.15,0.8428571428571427,0.8428571428571427,0.9948453608247424,0.8878048780487806,0.7123893805309736,0.6681034482758623
FSXN_M8-L,0.0405459531071879,-0.0405459531071879,17.0,0.3395804800691993,0.0857034096470716,1.0519174041297936,0.1669237889540264,0.2658401210985367,0.2036540653788032,0.2788870467815182,0.488362652232747,0.6506246982334974,0.3037642702869484,0.2841496184430928,0.9531585535850384,1.2021603331598123,-0.1911916849120614,-1.9700598802395213,0.9716814159292037,0.0850466239748342,0.1627408993576015,-0.0128755364806868,0.0,0.0639269406392695,0.0,0.0219298245614036,0.0309734513274337,0.1201923076923077,0.0938967136150235,0.1256038647342996,0.1365853658536586,0.1201923076923077,0.165,0.2802197802197801,0.1421568627450979,0.2263157894736842,0.1948717948717948,0.1827411167512691,0.3869047619047621,0.4207317073170733,0.4654088050314464,0.5328947368421053,0.4935897435897436,0.484076433121019,0.5743243243243243,0.5129870129870131,0.5430463576158941,0.522875816993464,0.6408450704225352,0.6884057971014494,0.7388059701492538,0.7259259259259259,0.806201550387597,0.7923076923076924,0.8203125,0.9098360655737704,0.9745762711864407,1.099099099099099,1.2403846153846154,1.2403846153846154,1.33,1.1376146788990824,1.33,1.1376146788990824,1.262135922330097,1.19811320754717,1.1376146788990824,0.9745762711864407,0.9416666666666668,0.9579831932773112
FSXX_00-L,0.0641552289172263,-0.0641552289172263,17.0,-0.0152883141639083,0.2555246312273866,1.6145248928744975,-0.1936640239276015,0.1619633956285983,-0.2124598461987716,-0.2937043572339356,0.2372005417101228,0.1482476979193685,0.1885398225222947,1.4597612352245055,0.4191592452449681,0.3868653433263266,-0.2616916393141879,-0.9246165357276468,1.3584397225780802,0.0705674328886031,0.160730384874227,-0.0787878787878788,-0.0388349514563106,0.2073170731707319,0.2790697674418605,0.3026315789473686,0.2823834196891193,0.4142857142857143,0.2857142857142858,0.3983050847457627,0.4558823529411766,0.546875,0.596774193548387,0.6176470588235294,0.5184049079754602,0.6500000000000001,0.7491166077738516,0.6722972972972974,0.7429577464788735,0.6952054794520548,0.8065693430656933,0.7805755395683456,0.875,0.8065693430656933,0.8198529411764706,0.6123778501628665,0.5865384615384615,0.5865384615384615,0.5865384615384615,0.875,0.9186046511627908,1.0798319327731094,1.3798076923076923,1.3349056603773586,1.6329787234042556,1.75,1.8779069767441865,2.2142857142857144,2.256578947368421,2.75,2.694029850746269,2.018292682926829,1.9117647058823533,2.173076923076923,2.413793103448276,2.639705882352941,2.3445945945945947,2.3000000000000003,2.132911392405063,2.535714285714286
