firms,absacc,acc,age,cashdebt,chcsho,chinv,currat,depr,grltnoa,herf,mve_ia,pctacc,quick,saleinv,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTGM_05-L^B22,0.0139244337184849,0.0139244337184849,8.0,0.2209796061739364,0.0012437810945273,0.0229321703772106,2.154712148351981,0.087458783924001,-0.0288235157177555,1.973057480318516e-07,0.3195789549539904,0.1274685306737134,1.3359120133606777,4.17245278632045,3.299100875726987,0.614147316008502,-0.0406390134529148,0.0116246101502692,-0.4349065568577763,-0.4592300697180964,-0.4966850049372266,-0.4523407521105143,-0.504857063558146,-0.4921719328209508,-0.4487872701992894,-0.4342793721262089,-0.3887270858317628,-0.4000336304018833,-0.3708340680655969,-0.3485484754427607,-0.3783972125435539,-0.4280218018595704,-0.4355323524758741,-0.3958686081950558,-0.3402366863905325,-0.3156885308784043,-0.3028526768268855,-0.2390701642141182,-0.2158241758241758,-0.2390701642141182,-0.2774402592142568,-0.3987192450286485,-0.4416275430359937,-0.4724234807038296,-0.4990874631475502,-0.4990874631475502,-0.4921719328209508,-0.5077262693156733,-0.4819976771196282,-0.4891911238367931,-0.4931818181818183,-0.5257841573631047,-0.5029256060183895,-0.537284398910647,-0.5505731200403073,-0.5620473794034614,-0.5544455544455544,-0.5664641555285541,-0.5505731200403073,-0.5204945571831743,-0.5266648978508888,-0.5335337952673551,-0.5257841573631047,-0.4921719328209508,-0.4850627796218791
FTGU_Q3-L,0.0061624013313995,-0.0061624013313995,33.0,0.0275916578347015,2.083217379959246e-05,-0.0022858365025364,1.4313198825660567,0.1437799043062201,-0.0193427217495336,4.128151762772224e-08,0.0256510074145424,-0.4930481283422458,0.7013763091594312,5.151353509998003,6.6383987648875165,0.2153263927345226,0.0592105263157896,-0.0787878787878787,-0.1264367816091953,-0.1058823529411764,-0.1508379888268156,-0.1508379888268156,-0.0787878787878787,-0.1914893617021276,-0.2284263959390863,-0.1508379888268156,0.0629370629370629,0.1343283582089551,-0.0559006211180124,-0.1058823529411764,0.0629370629370629,0.1343283582089551,0.3103448275862071,0.1692307692307693,0.1343283582089551,0.0629370629370629,-0.1508379888268156,-0.2083333333333332,-0.3448275862068964,-0.392,-0.3448275862068964,-0.3448275862068964,-0.3692946058091286,-0.5,-0.5279503105590062,-0.5462686567164179,-0.5529411764705883,-0.6301703163017032,-0.6529680365296804,-0.6456876456876457,-0.7065637065637065,-0.638095238095238,-0.5846994535519126,-0.5529411764705883,-0.580110497237569,-0.6132315521628499,-0.6456876456876457,-0.5846994535519126,-0.5529411764705883,-0.5946666666666667,-0.580110497237569,-0.5644699140401146,-0.6301703163017032,-0.6456876456876457,-0.6529680365296804
FTHC_39-L^K08,0.1693570647229009,-0.1693570647229009,8.0,0.2615759857112677,0.000732572142705,0.0102640645286606,1.3527591744017544,0.2733753421169881,-0.0746700471288218,1.0014876290120341e-08,0.1756900037915847,-3.293439363817097,1.2772098852465434,46.111456713322966,4.236070101914468,1.2529620460335795,-0.0425531914893616,-0.06,-0.06,-0.0408163265306122,0.0,0.0930232558139534,0.0681818181818181,0.119047619047619,0.1749999999999998,0.1749999999999998,0.2368421052631577,0.2702702702702702,0.3055555555555556,0.2368421052631577,0.146341463414634,0.146341463414634,0.205128205128205,0.3055555555555556,0.4242424242424241,0.4687499999999998,0.4687499999999998,0.4242424242424241,0.4687499999999998,0.5161290322580645,0.4687499999999998,0.4687499999999998,0.3823529411764703,0.3428571428571429,0.4242424242424241,0.5666666666666667,0.7407407407407405,0.6785714285714284,0.6785714285714284,0.7407407407407405,0.5666666666666667,0.5666666666666667,0.9583333333333331,1.043478260869565,0.8076923076923075,0.8799999999999999,0.8799999999999999,1.043478260869565,1.043478260869565,1.043478260869565,1.1363636363636362,1.3499999999999996,1.764705882352941,1.764705882352941,2.1333333333333333
FTHD_44-L,0.0160294310865851,-0.0160294310865851,8.0,0.4972122007215481,0.0004697040864255,0.0677966101694915,2.074305555555556,0.0831050228310502,0.0504532912889222,3.968116225714787e-07,2.9999306474081564,-0.0914542728635681,1.2277777777777776,4.593109105824446,4.872932985204526,0.6189719451824367,-0.0497835497835499,0.03125,0.09478672985782,0.2094240837696335,0.203125,0.2905027932960893,0.1999999999999999,0.1876606683804627,0.1351351351351351,0.2833333333333334,0.3430232558139534,0.346938775510204,0.2833333333333334,0.346938775510204,0.4259259259259258,0.4215384615384616,0.4392523364485983,0.4482758620689655,0.5451505016722407,0.5821917808219179,0.7238805970149254,0.7368421052631577,0.8554216867469879,0.925,0.9493670886075948,0.9659574468085106,1.0625,1.0810810810810811,0.8406374501992033,0.8934426229508197,0.957627118644068,0.9913793103448278,0.8046875,0.7906976744186047,0.7769230769230768,0.6382978723404256,0.7566539923954374,0.9493670886075948,1.1,1.1095890410958904,0.9743589743589745,1.1,1.2427184466019416,1.381443298969072,1.3451776649746194,1.321608040201005,1.40625,1.4574468085106385,1.5108695652173911
FTHF_97-L,0.0967091140915766,-0.0967091140915766,8.0,0.2937376796469473,5.777169075473648e-05,-0.0145580141706612,1.8675115696514244,0.1502836200658278,-0.1108797753353021,4.8149636401498243e-08,0.3013894466888502,-0.7939578640519412,1.4521716978728825,9.968617429082546,3.756978020919616,0.6711422380902002,0.0476923076923077,0.0366826156299842,0.0366826156299842,0.1711711711711712,0.2059369202226346,0.2380952380952381,0.1648745519713261,0.1206896551724139,0.0833333333333332,0.1443661971830987,0.1265164644714038,0.0942760942760942,0.1054421768707483,0.0942760942760942,0.0942760942760942,0.0924369747899158,0.0416666666666667,0.1035653650254668,0.08153078202995,0.022012578616352,0.1711711711711712,0.2476007677543186,0.2059369202226346,0.2059369202226346,0.1463844797178131,0.2264150943396226,0.1839708561020037,0.1092150170648462,0.0517799352750809,0.0366826156299842,0.0551948051948052,-0.004594180704441,-0.0030674846625766,-0.004594180704441,-0.0727532097004279,-0.0384615384615384,0.04,0.2149532710280375,0.1732851985559567,0.1732851985559567,0.1245674740484428,0.2218045112781954,0.254826254826255,0.3429752066115703,0.4008620689655173,0.4573991031390134,0.5046296296296295,0.570048309178744,0.951951951951952
FTHI_24-L^A01,0.059627067985371,-0.059627067985371,8.0,0.2564994554754395,-8.063702085300776e-08,0.0451583671895925,1.2235851306688474,0.0832922126578577,0.0703008638665462,1.5946792347168525e-07,0.2506531294438106,-0.7570075637195703,0.5540904289754336,6.021341204811101,9.218023633294376,0.5450738038331188,0.008,-0.0310077519379845,0.0416666666666667,0.0504201680672269,0.1792452830188677,0.1792452830188677,0.2376237623762376,0.1904761904761904,0.1061946902654868,0.0775862068965518,0.2886597938144331,0.2376237623762376,0.3157894736842106,0.2886597938144331,0.2886597938144331,0.2135922330097086,0.0964912280701755,0.0775862068965518,0.1363636363636362,0.0245901639344261,0.2376237623762376,0.1574074074074074,0.1904761904761904,0.1904761904761904,0.0964912280701755,0.0416666666666667,0.1061946902654868,0.0416666666666667,0.0416666666666667,0.1261261261261259,0.2019230769230768,0.1904761904761904,0.2886597938144331,0.3440860215053762,0.1682242990654205,0.4044943820224718,0.4534883720930232,0.6233766233766234,0.6233766233766234,0.5625,0.8939393939393938,1.1186440677966103,1.192982456140351,1.1551724137931036,1.5,1.4038461538461535,1.5510204081632653,1.2727272727272725,1.9761904761904765
FTHT_07-L^K99,0.4234601826407972,-0.4234601826407972,1.0,-0.0129252757495727,0.0141398386111299,0.101923557332001,1.1496739246641248,0.2701589170100059,-0.0646182030144058,1.8629124889627813e-08,0.0224390177800045,-6.774422735346359,1.0842450375966646,66.07570806100217,5.869985967968258,1.274241627891004,-0.037037037037037,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.4210526315789473,0.588235294117647,0.5000000000000002,0.3500000000000001,0.2857142857142858,0.5000000000000002,0.1739130434782609,0.9285714285714286,0.6875,0.6875,0.4210526315789473,0.1739130434782609,0.2857142857142858,0.4210526315789473,0.5000000000000002,0.2272727272727273,0.6875,0.8000000000000003,0.8000000000000003,0.4210526315789473,0.3500000000000001,0.2857142857142858,0.2857142857142858,0.2272727272727273,-0.129032258064516,-0.0357142857142857,0.08,0.08,0.08,-0.0357142857142857,-0.0689655172413792,-0.0357142857142857,0.2272727272727273,0.08,0.08,0.0384615384615385,0.08,-0.0357142857142857,-0.0999999999999998,-0.129032258064516,0.0384615384615385,0.4210526315789473,0.0384615384615385,0.4210526315789473,0.6875
FTHX_01-L^E20,0.096124088413303,-0.096124088413303,8.0,0.3252701367615899,0.002020202020202,-0.012286653614797,1.1907582778325656,0.1074145437332071,-0.0137800590265401,2.2376180937888333e-07,0.6257949819630513,-0.8597014101608852,0.8299852748470071,7.871917769747805,5.127339910488896,0.523593504961698,-0.0362537764350453,-0.0433526011560693,-0.1266490765171504,-0.2709251101321586,-0.2741228070175437,-0.2248243559718968,-0.2320185614849187,-0.2408256880733945,-0.2741228070175437,-0.2709251101321586,-0.2545045045045045,-0.1847290640394088,-0.1149732620320855,-0.1447028423772609,-0.2004830917874395,-0.1867321867321867,-0.1577608142493638,-0.2477272727272728,-0.1946472019464721,-0.1683417085427135,-0.1054054054054054,-0.0623229461756372,-0.0405797101449275,0.0507936507936508,0.0216049382716048,0.0216049382716048,-0.0148809523809523,0.006079027355623,-0.0542857142857142,-0.0569800569800569,0.0507936507936508,0.034375,-0.0623229461756372,0.0030303030303031,-0.0405797101449275,0.034375,0.1182432432432432,0.2214022140221403,0.1533101045296168,0.1779359430604983,0.0643086816720257,0.1182432432432432,0.2124542124542126,0.2779922779922781,0.2169117647058822,0.2259259259259258,0.3293172690763051,0.4646017699115046,0.5183486238532109
FTIC_M8-L^B14,0.0924743389622061,-0.0924743389622061,9.0,0.6062961949082946,0.0007827813840322,-0.0069060120145688,2.6390836839644694,0.2880801078374735,-0.0557211106380964,1.7853598673084726e-08,0.1602133368911858,-0.4082271873042389,1.1355773726040206,5.275541933191187,12.939965134016123,0.0762309931908065,-0.0045871559633028,0.0430622009569379,0.0582524271844659,0.0845771144278608,0.1413612565445028,0.1354166666666667,0.1978021978021977,0.1595744680851065,0.4437086092715232,0.7301587301587302,1.056603773584906,1.056603773584906,1.116504854368932,1.202020202020202,1.8684210526315792,2.070422535211268,3.4489795918367347,3.4489795918367347,6.03225806451613,5.8125,5.8125,6.03225806451613,5.8125,5.2285714285714295,4.58974358974359,4.069767441860465,3.844444444444445,3.954545454545455,6.03225806451613,5.411764705882353,4.58974358974359,4.58974358974359,3.037037037037037,2.892857142857143,1.3695652173913042,1.4222222222222225,1.6585365853658538,1.5952380952380951,1.3956043956043955,1.6585365853658538,1.691358024691358,1.945945945945946,1.4494382022471912,1.0185185185185186,0.9464285714285714,1.0,1.2708333333333337,1.4222222222222225,0.8956521739130439
FTIG_35-L^G10,0.1651327256780611,-0.1651327256780611,9.0,0.1425547269665624,0.0008876107294384,-0.011945866130805,1.5789995592772146,0.1596013576948075,-0.1477912359974681,5.4956067277172445e-09,0.0434121312410457,-9.876494023904382,0.6930365799911854,4.097189404302948,6.463070132417852,0.6701191031139941,-0.0243902439024389,0.0,-0.127659574468085,-0.3333333333333333,-0.3787878787878789,-0.3834586466165414,-0.4014598540145986,-0.4184397163120568,-0.4605263157894737,-0.4709677419354839,-0.4605263157894737,-0.4810126582278481,-0.5418994413407822,-0.536723163841808,-0.5089820359281437,-0.503030303030303,-0.4875,-0.4640522875816993,-0.4640522875816993,-0.4533333333333333,-0.4421768707482993,-0.2991452991452992,-0.3223140495867769,-0.3050847457627118,-0.3787878787878789,-0.4421768707482993,-0.4459459459459459,-0.551912568306011,-0.6113744075829384,-0.6057692307692308,-0.5858585858585859,-0.6076555023923444,-0.6355555555555557,-0.6,-0.6076555023923444,-0.6095238095238096,-0.5773195876288659,-0.5638297872340425,-0.5494505494505495,-0.4875,-0.4709677419354839,-0.4344827586206896,-0.4305555555555556,-0.4344827586206896,-0.3970588235294118,-0.3166666666666666,-0.3787878787878789,-0.2807017543859649,-0.2869565217391304
FTII_07-L^F97,0.0268454173264524,-0.0268454173264524,3.0,0.0557698758805769,2.311950424492661e-05,0.0373308828958919,1.8037794460264045,0.1360452776795189,-0.0488337175816149,9.965397418489634e-09,0.0418255694400264,-22.72222222222222,1.3219555489811767,6.810115895310461,3.2894268554904724,8.636526589039029,-0.0638297872340425,-0.0105263157894737,-0.1047619047619048,-0.1454545454545456,-0.2033898305084746,-0.2231404958677686,-0.2598425196850394,-0.2598425196850394,-0.3856209150326798,-0.3138686131386862,-0.3333333333333333,-0.3426573426573427,-0.4088050314465409,-0.4835164835164836,-0.4863387978142077,-0.3691275167785235,-0.3605442176870749,-0.3472222222222222,-0.2985074626865672,-0.253968253968254,-0.2295081967213115,-0.2357723577235773,-0.2295081967213115,-0.253968253968254,-0.248,-0.0873786407766991,-0.1214953271028038,-0.0784313725490196,-0.2878787878787879,-0.2231404958677686,-0.2166666666666666,-0.4233128834355828,-0.5765765765765767,-0.6209677419354839,-0.6328125,-0.616326530612245,-0.6050420168067228,-0.6194331983805669,-0.6370656370656371,-0.6518518518518519,-0.6690140845070423,-0.6918032786885246,-0.718562874251497,-0.7218934911242604,-0.729106628242075,-0.70625,-0.70625,-0.6977491961414791,-0.6466165413533835
FTIL_01-L^J02,0.0577061881098146,-0.0577061881098146,8.0,0.1465358973687851,0.0008922635595309,0.0033181187979997,0.8333882581686961,0.0568024861878453,-0.0224790865047589,4.2083876555244963e-07,0.2867794912949102,-0.7754518177377713,0.5687356852147837,17.94981788749494,10.393907165389814,0.3940715159314025,0.0558375634517767,-0.0025316455696202,0.0341207349081364,-0.1926229508196721,-0.1722689075630251,-0.1757322175732217,-0.2566037735849056,-0.2319688109161793,-0.2509505703422052,-0.2289628180039139,-0.2607879924953096,-0.2480916030534351,-0.2635514018691588,-0.2228796844181459,-0.2274509803921568,-0.1942740286298567,-0.1825726141078838,-0.1687763713080169,-0.0858468677494198,-0.0460048426150121,0.0154639175257731,0.0180878552971575,0.0914127423822714,0.0794520547945205,0.0853994490358127,0.0619946091644205,0.0207253886010363,0.0506666666666666,0.0648648648648648,0.0824175824175823,0.0706521739130434,0.0154639175257731,0.0648648648648648,0.0506666666666666,-0.0100502512562814,-0.0100502512562814,0.3922261484098939,0.387323943661972,0.3133333333333332,0.317725752508361,0.3728222996515677,0.4756554307116105,0.2875816993464051,0.2833876221498372,0.3003300330033003,0.2160493827160492,0.2468354430379746,0.1867469879518073,0.5887096774193548
FTIM_56-L^A05,0.3177154944473823,-0.3177154944473823,8.0,-0.370889402022454,0.4285714300351201,-0.0194606028556319,0.7291009463722398,1.0149253731343284,-0.3103120042305658,2.198843244588069e-10,0.0111830801226169,-0.5627575871112777,0.5490930599369085,14.435925520262868,6.1188486536675954,1.274241627891004,-0.1999999999999999,-0.0384615384615384,-0.0384615384615384,-0.1071428571428571,-0.1071428571428571,0.0,-0.0384615384615384,-0.1935483870967742,0.0,0.1363636363636364,-0.1379310344827586,-0.1666666666666666,-0.3055555555555556,-0.1666666666666666,-0.1666666666666666,-0.21875,-0.2857142857142857,0.25,0.3157894736842106,0.3157894736842106,0.25,0.25,0.25,0.0869565217391303,0.0416666666666667,0.0416666666666667,-0.1071428571428571,-0.0384615384615384,-0.1935483870967742,-0.21875,-0.1666666666666666,-0.3055555555555556,-0.4047619047619047,-0.375,-0.4318181818181817,-0.4791666666666666,-0.2647058823529411,-0.21875,-0.21875,-0.3693239152371342,-0.5214395099540582,-0.5214395099540582,-0.5043616177636796,-0.7224689165186501,-0.6146732429099877,-0.6531631520532741,-0.6349299065420562,-0.7109158186864015,-0.7762262799856785
FTIP_09-L^I98,0.0163884454226534,-0.0163884454226534,8.0,0.312377751453208,-4.247943916989365e-06,0.0486176769946938,1.7412498228709083,0.1075666055441699,-0.0272176325619602,2.7473276237147463e-08,0.1500364925618161,-0.2157823129251701,0.9664446648717586,5.388785251838034,5.3120357683709525,0.585110951582604,-0.0444444444444445,-0.027027027027027,-0.0425531914893616,-0.0909090909090908,0.090909090909091,0.0975609756097561,0.0055865921787709,-0.0476190476190475,-0.0526315789473683,0.0112359550561798,0.0588235294117647,0.0112359550561798,0.0,0.0404624277456648,-0.027027027027027,-0.0673575129533677,-0.0909090909090908,-0.0526315789473683,-0.0322580645161291,-0.0862944162436547,-0.0374331550802139,-0.0109890109890109,-0.0109890109890109,-0.0374331550802139,-0.0673575129533677,-0.0322580645161291,-0.005524861878453,-0.0476190476190475,-0.0575916230366491,-0.1428571428571429,-0.1346153846153845,-0.2274678111587983,-0.2436974789915965,-0.1818181818181818,-0.2828685258964143,-0.2741935483870967,-0.1627906976744185,-0.1262135922330097,-0.1387559808612439,-0.1666666666666667,-0.2105263157894735,-0.1428571428571429,-0.1743119266055046,-0.121951219512195,-0.1928251121076233,-0.25,-0.2340425531914893,-0.2274678111587983,-0.0322580645161291
FTIT_63-L,0.0812182741116751,-0.0812182741116751,10.0,0.3790720631786772,0.0001715909811594,0.0239303843364756,2.3375527426160336,0.1639999999999999,-0.011602610587382,6.978460655146936e-08,0.3383541699095635,-0.7417218543046359,1.339662447257384,4.964059196617336,4.841237113402062,0.6919722747487572,0.0342465753424658,-0.0135135135135134,-0.070063694267516,0.0138888888888888,0.0503597122302159,0.0977443609022554,0.0138888888888888,-0.0519480519480519,-0.1257485029940119,-0.1097560975609756,-0.136094674556213,-0.1511627906976744,-0.0641025641025642,-0.160919540229885,-0.160919540229885,-0.1511627906976744,-0.1933701657458564,-0.2551020408163265,-0.2395833333333333,-0.2626262626262626,-0.2108108108108108,-0.1560693641618497,-0.1309523809523809,-0.1751412429378531,-0.136094674556213,-0.136094674556213,-0.1704545454545455,-0.1797752808988764,-0.2588832487309644,-0.2474226804123711,-0.2192513368983958,-0.2946859903381642,-0.3177570093457944,-0.3423423423423424,-0.3787234042553191,-0.4016393442622951,-0.3363636363636364,-0.3482142857142858,-0.3511111111111111,-0.3363636363636364,-0.3363636363636364,-0.3080568720379146,-0.284313725490196,-0.2512820512820513,-0.1978021978021978,-0.2395833333333333,-0.1411764705882353,-0.0987654320987655,-0.0931677018633541
FTJE_09-L,0.0808470998453136,-0.0808470998453136,8.0,0.1416393334813024,0.0008774152933356,0.160403722726923,1.6964218900769974,0.1743624502245191,-0.0147507499294937,3.325562974053728e-08,0.1127784425416098,-1.4427329571450356,0.6160768791477128,2.954521426878839,10.106497069460032,0.5497681203757283,0.1304347826086955,0.0,0.0222222222222221,0.0,0.0,0.0,0.0,-0.0212765957446807,-0.0799999999999999,0.1219512195121952,0.1794871794871795,0.2777777777777779,0.2105263157894736,0.1499999999999999,0.1499999999999999,0.0952380952380953,0.0952380952380953,0.0952380952380953,0.1219512195121952,0.0697674418604652,0.1794871794871795,0.1219512195121952,0.0454545454545454,0.0222222222222221,0.0222222222222221,0.0454545454545454,-0.0799999999999999,-0.1481481481481481,-0.1785714285714286,-0.2580645161290322,-0.2923076923076922,-0.303030303030303,-0.303030303030303,-0.303030303030303,-0.3235294117647059,-0.3235294117647059,-0.1785714285714286,-0.1636363636363637,-0.1481481481481481,-0.1481481481481481,-0.1636363636363637,-0.1636363636363637,-0.1785714285714286,-0.1785714285714286,-0.1785714285714286,-0.1785714285714286,-0.1320754716981131,-0.0416666666666666,0.0
FTJF_28-L^H05,0.11440409854469,-0.11440409854469,9.0,0.5237563664271262,0.0006092677620196,0.0106749943869532,1.9070887818306952,0.1008049380656462,-0.0391688608576735,1.2362988413750853e-08,0.0935237194615449,-1.101178781925344,1.093805918788713,8.363205551324363,162.01311475409838,0.6383725247784009,-0.0533333333333333,-0.0131578947368421,-0.0259740259740259,-0.0384615384615385,0.0273972602739727,0.0344827586206897,0.0416666666666667,0.102941176470588,0.0948905109489051,0.1363636363636362,0.1194029850746267,0.0489510489510489,0.0563380281690142,0.0948905109489051,0.1538461538461537,0.1450381679389312,0.1363636363636362,0.0869565217391306,0.1111111111111109,0.0638297872340425,0.1450381679389312,0.1999999999999999,0.1811023622047243,0.1194029850746267,0.1111111111111109,0.1363636363636362,0.102941176470588,0.0714285714285714,0.0714285714285714,0.0563380281690142,0.0489510489510489,0.0,-0.0259740259740259,0.0204081632653061,-0.0853658536585365,-0.1017964071856286,0.0135135135135135,0.0135135135135135,-0.0259740259740259,0.0,-0.0322580645161291,0.0135135135135135,0.0489510489510489,0.0489510489510489,0.0638297872340425,0.0638297872340425,0.0135135135135135,0.0,0.171875
FTJK_00-L,0.1208501243423806,-0.1208501243423806,8.0,0.470810141952108,0.0009970089730807,-0.0048300654131203,1.141110803579666,0.1426508489503063,-0.0023103881287908,1.3687687671002636e-07,0.860026959253756,-1.0237433080720295,0.9986968355014298,26.628795853915296,6.027881143108537,0.5965006521998283,0.1010309278350516,0.0146443514644349,-0.0020576131687244,0.0874439461883407,0.1331775700934578,0.097285067873303,0.040772532188841,0.0,0.0210526315789472,0.0850111856823265,0.102272727272727,0.097285067873303,0.0566448801742918,0.0566448801742918,0.1175115207373271,0.283068783068783,0.25,0.2435897435897436,0.2435897435897436,0.2435897435897436,0.3623595505617976,0.4391691394658752,0.4786585365853657,0.4434523809523809,0.4831804281345564,0.4391691394658752,0.5062111801242235,0.5299684542586749,0.3002680965147453,0.3817663817663816,0.4057971014492751,0.3700564971751412,0.279683377308707,0.2467866323907452,0.2278481012658226,0.3143631436314362,0.4877300613496933,0.5062111801242235,0.7198581560283688,0.5798045602605864,0.5798045602605864,0.6666666666666665,0.564516129032258,0.5251572327044023,0.4696969696969697,0.4017341040462427,0.4434523809523809,0.5156249999999998,0.4696969696969697
FTJX_37-L^A98,0.1589741845515458,-0.1589741845515458,1.0,-0.066088840736728,0.0002354595190293,0.9900116776073375,1.154906005526797,0.0520752009790475,0.4531591895967222,7.761026075844858e-07,0.0769555788235678,-2.026007802340702,0.3052387809909312,8.967144591282837,38.64710527614629,1.274241627891004,0.0,-0.0526315789473684,-0.1219512195121951,-0.1529411764705882,-0.2173913043478261,-0.2087912087912088,-0.2871287128712871,-0.3394495412844037,-0.3009708737864078,-0.2871287128712871,-0.3207547169811321,-0.3271028037383178,-0.2653061224489795,-0.2087912087912088,-0.2577319587628865,-0.3394495412844037,-0.3333333333333333,-0.28,-0.3207547169811321,-0.3333333333333333,-0.3271028037383178,-0.28,-0.2,-0.3271028037383178,-0.3628318584070796,-0.3739130434782608,-0.4,-0.3898305084745762,-0.4285714285714286,-0.4586466165413534,-0.4666666666666667,-0.503448275862069,-0.5167785234899329,-0.4893617021276596,-0.558282208588957,-0.5813953488372093,-0.4857142857142856,-0.4049586776859504,-0.4545454545454546,-0.4545454545454546,-0.5231788079470199,-0.4375,-0.4146341463414634,-0.3394495412844037,-0.3454545454545455,-0.3394495412844037,-0.2653061224489795,-0.2258064516129032,-0.1111111111111111
FTKA_29-L^K01,0.0769174455208765,-0.0769174455208765,11.0,0.3242956171735242,0.003464453817015,0.0203449153399127,1.3825516772620046,0.1189231917790171,0.0324556480148366,1.2621651543666016e-07,0.3664876956935343,-0.6201933888014391,0.697959564458305,6.147409815640392,14.242659329755083,0.6138394709578375,-0.0333333333333333,-0.0476190476190475,-0.0526315789473683,-0.0575916230366491,-0.0322580645161291,-0.0217391304347825,-0.0721649484536082,-0.0109890109890109,-0.0526315789473683,-0.0526315789473683,-0.0374331550802139,-0.0217391304347825,0.0,-0.0163934426229508,-0.0322580645161291,-0.0673575129533677,-0.0721649484536082,-0.0322580645161291,0.1042944785276074,0.0650887573964498,0.1842105263157893,0.2765957446808511,0.3138686131386861,0.3636363636363635,0.3740458015267176,0.3846153846153846,0.4399999999999999,0.3846153846153846,0.2587412587412587,0.3846153846153846,0.3846153846153846,0.5,0.5254237288135595,0.7475728155339805,0.6666666666666665,0.6666666666666665,0.8367346938775511,1.0,1.0454545454545454,1.1951219512195124,1.168674698795181,1.3684210526315788,1.4324324324324325,1.5714285714285716,1.8571428571428568,1.950819672131148,2.214285714285714,2.2727272727272725,2.4615384615384617
FTKD_20-L^B07,0.0630862684059009,-0.0630862684059009,8.0,0.1921811438143096,0.0142382079608734,0.0046006143335307,1.0478980981121482,0.2847711267605634,-0.0274108458794198,1.679404460772201e-08,0.0622254517756357,-0.5107047279214987,1.0216506421503262,153.99064171122996,5.7391629297458895,0.5279975344829362,0.1558441558441559,-0.0374999999999999,-0.0609756097560975,-0.125,-0.1396648044692737,-0.1348314606741573,-0.1299435028248587,-0.1046511627906976,-0.0374999999999999,0.0694444444444444,0.0476190476190476,0.0266666666666666,0.193798449612403,0.193798449612403,0.1492537313432835,0.1407407407407406,-0.0064516129032258,0.0620689655172415,-0.0064516129032258,-0.0493827160493827,0.0694444444444444,0.0335570469798658,-0.0314465408805031,-0.0666666666666665,-0.1299435028248587,-0.1444444444444445,-0.1630434782608696,-0.1720430107526882,-0.1675675675675676,-0.0778443113772454,-0.0722891566265059,-0.1584699453551913,-0.12,-0.1098265895953757,0.0845070422535212,0.0845070422535212,0.3391304347826087,0.3391304347826087,0.4128440366972477,0.5247524752475248,0.54,0.75,0.6923076923076923,0.6559139784946235,1.026315789473684,1.2000000000000002,1.2985074626865671,1.3692307692307693,2.75609756097561
FTKG_04-L^C00,0.1754779681498424,-0.1754779681498424,8.0,0.2655721668119856,0.0006018650086253,0.0409378718471981,0.9593950167894127,0.3117517517517517,-0.1850589098442011,2.4500787692008683e-08,0.1410745719247727,-4.614461738002594,0.5766528400914247,10.257003833677382,9.725690318070605,1.274241627891004,0.0625,0.0,-0.0679611650485437,-0.0769230769230769,-0.0679611650485437,-0.0103092783505154,-0.0857142857142857,-0.1578947368421052,-0.2440944881889764,-0.25,-0.2727272727272728,-0.2131147540983606,-0.2195121951219512,-0.2380952380952381,-0.2615384615384616,-0.2319999999999999,-0.2440944881889764,-0.1864406779661016,-0.1272727272727274,-0.1028037383177571,0.1294117647058823,0.1707317073170731,0.1034482758620689,0.0786516853932584,0.0549450549450549,0.0666666666666666,0.0,0.0212765957446807,-0.0769230769230769,-0.0588235294117647,-0.04,-0.1028037383177571,-0.1864406779661016,-0.142857142857143,-0.1351351351351352,-0.0943396226415095,-0.0103092783505154,-0.0204081632653061,-0.0679611650485437,-0.0103092783505154,0.0,0.0105263157894737,0.0434782608695651,0.0909090909090908,0.0666666666666666,-0.04,-0.142857142857143,-0.1999999999999999,-0.0204081632653061
