firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSWB-L^H01,10.0,-0.0126415156616166,6.720815941562181e-07,0.0303792626431284,0.4813282842994465,0.0106960962073113,1.0,0.2739970282317979,-0.0381021831274781,1.2176337308009126e-07,-0.0052149939379847,9.530585298857342e-10,-0.0054130772023632,2.80519628662503e-07,0.0542125418860698,0.1189443517618517,-0.0987260307680951,-0.0801425795060232,-0.1207265479203102,0.8111880096903157,-0.0208333333333333,0.0549450549450549,0.1162790697674418,-0.0985915492957746,-0.2066115702479338,-0.3142857142857143,-0.3513513513513513,-0.3333333333333333,-0.3846153846153847,-0.4666666666666667,-0.5025906735751295,-0.5025906735751295,-0.5384615384615385,-0.52,-0.4920634920634921,-0.4725274725274725,-0.4810810810810811,-0.4973821989528796,-0.4576271186440678,-0.4164133738601824,-0.4482758620689655,-0.4739726027397261,-0.4,-0.3333333333333333,-0.288888888888889,-0.2727272727272728,-0.222672064777328,-0.2440944881889764,-0.2411067193675888,-0.2558139534883721,-0.2350597609561753,-0.1829787234042553,-0.2289156626506024,-0.2754716981132076,-0.1578947368421052,-0.1541850220264318,-0.1541850220264318,-0.1541850220264318,-0.1724137931034483,-0.1864406779661016,-0.1932773109243697,-0.1759656652360515,-0.2098765432098766,-0.1390134529147982,-0.1192660550458716,-0.1759656652360515,-0.1724137931034483,-0.1932773109243697,-0.2411067193675888
FSWD-L^I15,9.0,-0.0525063215826267,4.006614831147731e-07,0.0181105992670584,0.1827268067657611,-0.0040780211856611,1.0,0.1466359976998275,0.1056845476381103,6.643843565045839e-08,-0.0647674329794524,1.8139063651897424e-07,-0.0986166889781347,5.214982012301265e-07,-0.1458778807317652,0.8703727677485235,0.0041911624436191,-0.0620986628390118,-0.0620986628390118,1.0845190366114126,0.0769230769230768,0.1872146118721462,1.8571428571428568,0.1206896551724139,0.04,-0.0441176470588235,0.1111111111111111,0.1872146118721462,0.092436974789916,0.0,0.0236220472440944,-0.0812720848056537,-0.1304347826086956,2.421052631578948,-0.2238805970149253,-0.2550143266475645,-0.2528735632183908,-0.2934782608695652,-0.2397660818713449,-0.228486646884273,-0.1798107255520504,-0.2419825072886298,-0.2953929539295392,-0.2757660167130918,-0.2238805970149253,2.5616438356164384,-0.190031152647975,-0.1447368421052631,-0.2215568862275448,-0.2737430167597765,-0.2934782608695652,-0.2528735632183908,-0.2073170731707316,-0.2613636363636363,-0.2097264437689969,-0.1746031746031745,-0.1503267973856209,-0.1333333333333333,-0.2215568862275448,-0.2463768115942028,-0.2215568862275448,-0.1999999999999999,-0.2571428571428571,-0.3103448275862068,-0.228486646884273,-0.2528735632183908,-0.3066666666666666,-0.2972972972972972,-0.2953929539295392
FSWN-L^K99,9.0,0.0339127224870399,9.871356615504718e-07,0.0446202571047788,0.3070548649926309,-0.005840734029224,1.0,0.0955886826893824,0.0490761471832101,8.405772874133622e-08,-0.0287547247232238,7.675440021186846e-10,0.0395782175357503,3.820902581140992e-07,-0.0028323892035989,0.0593305888848396,-0.031723243883181,0.0131347852268165,0.0131347852268165,0.7635960533359243,0.0493827160493827,-0.0470588235294118,-0.0537383177570094,0.0,-0.0357142857142858,-0.0689655172413792,-0.0402843601895734,-0.0240963855421687,-0.1346153846153845,-0.1818181818181818,-0.19,-0.2285714285714286,-0.2181467181467181,-0.2027559055118111,-0.2058823529411764,-0.1597510373443984,-0.1473684210526316,-0.1700819672131147,-0.19,-0.1290322580645162,-0.15625,-0.1,-0.0402843601895734,-0.044811320754717,-0.0625000000000001,-0.0732265446224257,0.1126373626373624,0.0657894736842106,-0.0073529411764706,-0.083710407239819,-0.0898876404494383,-0.095982142857143,-0.095982142857143,-0.1098901098901099,-0.1098901098901099,-0.1098901098901099,-0.15625,-0.15625,-0.15625,-0.1614906832298137,-0.1867469879518073,-0.19,-0.1649484536082474,-0.1437632135306554,0.0305343511450379,0.0305343511450379,0.0305343511450379,0.0175879396984923,-0.0668202764976958
FSWW-L^E98,7.0,-0.0629086809470123,6.046346117270277e-07,0.0273305411612147,0.2153323423232108,-0.0238218059242484,1.0,0.0997429305912596,0.0313971742543171,6.6261327312551e-08,-0.1182632988010674,1.0665928796454728e-06,-0.0364148816234498,6.702824082311292e-07,-0.134310618066561,0.8231572924921644,-0.0715074528240179,-0.0552421832508977,-0.0748594081312805,1.1535732229551066,0.207492795389049,0.1490066225165562,0.1965517241379311,0.1302931596091205,0.0809968847352025,0.0087209302325581,0.0776397515527951,0.0579268292682928,0.1377049180327869,0.2664233576642336,0.1490066225165562,0.1414473684210526,0.1339869281045751,0.1414473684210526,0.0809968847352025,0.1566666666666667,0.0877742946708464,0.1121794871794872,-0.1147959183673469,-0.1738095238095237,-0.2505399568034556,-0.2356828193832598,-0.2585470085470084,-0.2601279317697228,-0.2456521739130434,-0.3196078431372547,-0.3115079365079365,-0.3858407079646018,-0.4882005899705014,-0.4710365853658536,-0.5226960110041265,-0.5173852573018081,-0.4645061728395061,-0.4197324414715719,-0.3922942206654991,-0.3609576427255985,-0.3452830188679244,-0.3814616755793226,-0.369090909090909,-0.3758992805755394,-0.3550185873605948,-0.3656307129798902,-0.4439102564102564,-0.3847517730496453,-0.3869257950530035,-0.3440453686200377,-0.3713768115942027,-0.4292763157894737,-0.4118644067796611
FSWY-L,9.0,0.0416666666666666,3.272338772338772e-07,0.0147915431528786,0.1726585930678409,-0.0008458822736116,1.0,0.171912013536379,0.0777991042866282,6.86091686091686e-08,-0.0158573774337292,2.492273910850274e-06,0.0231800766283524,5.167832167832168e-07,0.0201702584554029,3.249883231090721,-0.0003197753089872,0.0666373076209901,0.0666373076209901,0.8067795098306453,-0.1493383742911153,0.1136842105263158,0.0952380952380951,0.0271844660194173,0.033203125,0.0251937984496124,0.1677704194260485,0.2160919540229886,0.1303418803418803,0.1303418803418803,0.0773930753564153,0.106694560669456,0.1207627118644067,0.1303418803418803,0.145021645021645,0.1651982378854626,0.1351931330472102,0.081799591002045,0.1500000000000001,0.2331002331002332,0.1626373626373627,0.1327623126338331,0.1231422505307855,0.2050113895216401,0.1255319148936169,0.1279317697228144,0.172949002217295,0.1781737193763919,0.329145728643216,0.4336043360433605,0.3921052631578947,0.3159203980099503,0.5333333333333332,0.4694444444444443,0.5244956772334293,0.4735376044568247,0.5114285714285713,-0.3021108179419525,-0.3243933588761175,-0.2927807486631016,-0.3217948717948717,-0.3120936280884265,-0.354090354090354,-0.3634175691937424,-0.2851351351351351,-0.3075916230366492,-0.4036076662908681,-0.4042792792792793,-0.3947368421052631
FSXD-L^J00,9.0,-0.2137112217541172,6.244696599389259e-07,0.028227120005819,0.0215633423180593,0.0169446815960207,1.0,0.138203356367226,-0.1209090909090908,-7.23274063217784e-08,-0.1462264150943376,7.121830467043634e-09,-0.0689391037916507,7.013175291558154e-07,-0.2812706816677697,0.1955124174246803,-0.0558529982220786,-0.2379182156133829,-0.2379182156133829,1.633913548579036,0.1578947368421053,0.0410958904109588,0.1692307692307693,0.2666666666666668,0.1515151515151513,0.0270270270270269,0.0555555555555555,0.0555555555555555,-0.0129870129870129,-0.073170731707317,-0.0379746835443037,0.1515151515151513,0.1515151515151513,0.3818181818181816,0.3103448275862071,0.2459016393442623,0.1176470588235294,0.0270270270270269,0.0857142857142858,0.0857142857142858,0.0555555555555555,-0.0129870129870129,-0.0379746835443037,-0.0843373493975903,-0.05,-0.1162790697674418,-0.0129870129870129,-0.1555555555555555,-0.2692307692307693,-0.327433628318584,-0.3504273504273504,-0.361344537815126,-0.3870967741935484,-0.4153846153846153,-0.4285714285714286,-0.4370370370370371,-0.40625,-0.392,-0.392,-0.4685314685314685,-0.4864864864864865,-0.5128205128205128,-0.5706214689265536,-0.5421686746987951,-0.5502958579881656,-0.5891891891891892,-0.6465116279069767,-0.6292682926829267,-0.6292682926829267
FSXE-L,9.0,0.0797586242643851,4.078007002112207e-07,0.0184333043569241,0.2713438404989975,-0.013436648714481,1.0,0.1546688605512134,0.0973217066334475,7.853324556581117e-08,-0.0267219684209668,4.7727323613204865e-08,0.039000552087929,4.014658864037499e-07,0.0624955131303752,0.6981769345748339,-0.0359798962069272,-0.0300927546590137,0.027309243426359,0.6252417931306887,-0.0180505415162454,0.1939655172413794,0.0335820895522387,0.0492424242424243,-0.0035971223021582,-0.0448275862068965,0.0413533834586465,0.1541666666666667,0.1169354838709677,0.0992063492063493,0.1638655462184874,0.2149122807017545,0.319047619047619,0.173728813559322,0.0572519083969464,0.1446280991735538,0.073643410852713,0.1080000000000001,0.1260162601626016,0.2477477477477476,0.1080000000000001,0.1169354838709677,0.0374531835205993,0.1260162601626016,0.1169354838709677,0.2043478260869566,0.3004694835680752,0.3781094527363184,0.1493775933609957,0.0374531835205993,0.1080000000000001,0.1124497991967869,0.0862745098039217,0.1260162601626016,0.1837606837606837,0.1787234042553191,0.2043478260869566,0.1446280991735538,-0.0107142857142856,0.0036231884057971,-0.0035971223021582,0.0572519083969464,-0.0578231292517006,-0.0977198697068403,-0.0212014134275618,-0.1234177215189873,-0.1947674418604651,-0.1476923076923076,-0.1900584795321637
FSXF-L^G00,9.0,-0.1309256067996612,1.80360331141591e-06,0.0815260218073822,0.1262848190745481,-0.0425846559455002,1.0,0.0440789932776627,0.1612903225806451,7.547026635894584e-07,-0.114030769711595,1.9696106142310053e-06,-0.112582878172737,7.544145480445036e-06,-0.181053655824298,0.788796597734887,-0.1083868534772177,0.0718122036207393,0.0718122036207393,0.634852517708758,0.1265822784810126,0.0,0.0259740259740259,0.1126760563380282,0.1449275362318842,0.0821917808219179,0.1703703703703702,0.1366906474820144,0.196969696969697,0.0896551724137932,0.0675675675675675,0.0604026845637584,0.0259740259740259,0.0326797385620916,-0.6334106728538282,-0.6346820809248555,0.0675675675675675,0.0896551724137932,0.0784982935153584,0.1532846715328466,0.0972222222222223,0.1285714285714287,0.1326164874551971,0.2248062015503875,0.264,0.2845528455284554,0.4363636363636363,0.3982300884955754,0.3446808510638297,0.4107142857142856,0.4107142857142856,0.3982300884955754,0.4495412844036697,0.4697674418604651,0.5490196078431373,0.5800000000000001,0.6808510638297873,0.7555555555555555,0.7362637362637363,0.6631578947368422,0.6288659793814435,0.6458333333333335,0.6631578947368422,-0.4026465028355387,0.6631578947368422,0.6122448979591837,-0.4347048300536672,-0.426497277676951,0.5339805825242718
FSXI-L,9.0,0.1596005679016745,1.026584952945615e-06,0.0464034340207945,0.1260844709415186,-0.0038790459779086,1.0,0.038905599259602,0.1094756399669695,6.372341333804535e-08,0.0939966166499324,4.987976771472651e-09,0.1594223560791023,8.378024307573948e-07,0.227557060692145,0.1321953628854046,-0.2393225254126564,-0.0121627610749202,0.0380009781331774,0.8306706769754333,-0.0048543689320389,0.0098039215686276,0.0098039215686276,0.0098039215686276,-0.0190476190476189,0.122004357298475,0.1195652173913044,0.1171366594360086,0.1195652173913044,0.1135135135135136,0.10752688172043,0.1099137931034484,0.1099137931034484,0.1771428571428572,0.1976744186046513,0.1731207289293852,0.1419068736141908,0.1907514450867051,0.2291169451073984,0.2364945978391357,0.1935110081112399,0.2004662004662005,0.2004662004662005,0.2189349112426037,0.3956639566395665,0.4013605442176873,0.3956639566395665,0.3956639566395665,0.3733333333333335,0.3678618857901727,0.3037974683544304,0.2907268170426065,0.2484848484848485,0.243961352657005,0.243961352657005,0.2335329341317367,0.1935110081112399,0.1935110081112399,0.243961352657005,0.243961352657005,0.2261904761904762,0.2291169451073984,0.2004662004662005,0.1935110081112399,0.1599099099099099,0.0695742471443405,0.061855670103093,0.032064128256513,0.0117878192534381
FSXN-L,9.0,0.1073617914878327,1.3165129525182615e-06,0.0595086863044435,0.2584296170649911,0.0170246484932778,1.0,0.0275031530163353,0.0466298049015652,9.15663992525192e-08,0.032573128026204,8.940045360902298e-09,0.0698368961700482,5.80662027912963e-07,0.2751800516374507,0.4080901352252959,0.2045937983644497,0.1039597218661883,0.1039597218661883,0.5865217441581186,0.05168986083499,0.0141129032258064,4.527472527472527,0.0840517241379312,0.1006564551422319,-0.0308285163776493,-0.1049822064056938,-0.1401709401709401,-0.1386986301369862,-0.2140625,-0.2424698795180722,-0.247005988023952,-0.2865248226950354,5.2875,-0.1990445859872611,-0.1713344316309719,-0.1807817589576547,-0.1913183279742765,-0.1644518272425248,-0.1926163723916533,-0.2140625,-0.2103610675039245,-0.2581120943952802,-0.2201550387596899,-0.2003179650238473,-0.1713344316309719,-0.1312607944732297,-0.0871143375680579,-0.0473484848484848,-0.0753676470588236,-0.1206293706293705,-0.0904159132007232,-0.0580524344569287,-0.0527306967984932,-0.03639846743295,-0.017578125,0.0328542094455852,0.0039920159680639,-0.0345489443378118,-0.0509433962264149,-0.0455407969639467,-0.0837887067395264,-0.1159929701230229,-0.0455407969639467,-0.0615671641791044,-0.0685185185185185,-0.0920577617328519,-0.0098425196850393,-0.0059288537549405
FSXR-L^A06,9.0,-0.1130820399113082,3.001889935850288e-07,0.0135690671459993,-0.0155181768855127,0.0393042322624248,1.0,0.1623376623376623,-0.1922077922077922,-8.619574638952756e-08,-0.1347434390912628,2.0245853517999582e-06,-0.0436067997043606,8.513398467588276e-07,-0.0822060353798126,1.3080514863151602,0.0764075199164699,-0.0432505997416497,-0.0432505997416497,1.633913548579036,0.0562130177514792,0.198581560283688,0.2158273381294964,0.2999999999999998,0.3739837398373984,0.3100775193798448,0.2900763358778624,0.4506437768240343,0.2999999999999998,0.2246376811594204,0.0833333333333332,-0.0058823529411764,0.0242424242424241,0.0180722891566265,-0.0714285714285715,0.0273556231003038,0.0833333333333332,0.1118421052631577,0.0211480362537763,-0.0370370370370369,3.6301369863013697,-0.0986666666666666,-0.1220779220779221,-0.1633663366336634,-0.2121212121212121,-0.1796116504854369,-0.1674876847290639,-0.1355498721227622,-0.1990521327014217,-0.237020316027088,-0.3016528925619834,-0.2318181818181819,-0.2335600907029479,-0.2387387387387388,-0.213953488372093,-0.2229885057471263,-0.1633663366336634,-0.1592039800995024,-0.1971496437054631,-0.2009456264775414,-0.2102803738317757,-0.2193995381062355,-0.3087934560327198,-0.2318181818181819,-0.183574879227053,-0.1815980629539951,-0.2620087336244542,-0.2352941176470588,-0.2854122621564483
FSXX-L,9.0,-0.0965661309505655,8.324584399706916e-07,0.037628576362233,0.1650756768967631,-0.0207536208186194,1.0,0.0595739169850417,0.1292262642189434,1.206875437187223e-07,0.0688290568849077,4.566672956221184e-10,0.1177609709981396,1.1335795073613507e-06,-0.2123365909379362,0.0760346733630667,0.615122284292151,0.0734764653365495,0.6408871796222637,0.4586108474272474,-0.0157480314960629,-0.0522388059701492,-0.0230769230769231,-0.0078125,0.0762711864406779,-0.0078125,-0.1118881118881118,-0.1301369863013698,-0.1533333333333333,-0.1806451612903226,-0.1301369863013698,-0.1056338028169013,-0.1241379310344826,-0.1241379310344826,-0.1476510067114094,-0.1241379310344826,-0.1241379310344826,-0.1241379310344826,-0.0378787878787879,-0.0230769230769231,-0.0230769230769231,-0.0230769230769231,-0.0592592592592593,-0.0230769230769231,0.336842105263158,0.2959183673469387,0.4941176470588235,0.5874999999999999,0.5874999999999999,0.8142857142857145,0.9538461538461538,0.9538461538461538,0.8676470588235292,0.9538461538461538,0.9538461538461538,1.1166666666666667,1.54,1.54,1.54,1.54,1.54,1.54,1.309090909090909,1.309090909090909,1.1896551724137931,1.1896551724137931,1.1896551724137931,1.309090909090909,0.4941176470588235
FSYC-L^H00,9.0,0.0273627252044518,1.2508169398138158e-08,0.0005653911171423,0.0594663898894926,-0.0129592418194477,1.0,0.1159214572983203,0.3793103448275862,7.567442485873585e-08,-0.012131873464558,3.262256972673419e-06,-0.0118674291336161,2.593725276821424e-06,0.025975632382955,0.8075240158148662,0.179437771072204,0.1898079884543797,0.1851168234817448,0.7494396855052603,0.0750000000000001,0.0126582278481011,-0.2452830188679245,-0.2207792207792208,-0.2356687898089172,-0.2592592592592593,-0.2307692307692308,-0.1608391608391608,-0.1304347826086955,-0.1864406779661017,-0.2258064516129032,-0.2546583850931677,-0.2982456140350877,-0.3296089385474861,-0.4,-0.4258373205741627,-0.4059405940594059,-0.375,-0.3314763231197771,-0.3277310924369747,-0.363395225464191,-0.3877551020408163,-0.3766233766233766,-0.3877551020408163,-0.3406593406593406,-0.363395225464191,-0.3296089385474861,-0.3296089385474861,-0.363395225464191,-0.4,-0.4418604651162791,-0.4352941176470588,-0.4202898550724637,-0.4431554524361949,-0.4244604316546763,-0.4272076372315037,-0.3617021276595744,-0.3969849246231156,-0.3969849246231156,-0.4044665012406948,-0.4044665012406948,-0.41320293398533,-0.4482758620689655,-0.4188861985472155,-0.4059405940594059,-0.3733681462140993,-0.4103194103194103,-0.4570135746606335,-0.4431554524361949
FSYG-L^K08,10.0,-0.0060514372163389,4.6892021498596374e-07,0.0211960132424332,0.1831097079715864,-0.1878821121905365,1.0,0.1442953020134228,0.273476112026359,8.85670781215404e-08,-0.0171977744056648,1.25301296470293e-08,-0.0963187090267271,7.146028631998258e-07,-0.131268436578171,0.2081324291115745,0.0767002290568383,0.2753737687170261,-0.1572830578512396,0.7050448874005429,0.0096463022508039,1.8272727272727267,0.0578231292517006,2.173469387755102,0.2054263565891472,0.2244094488188974,0.3067226890756303,0.4072398190045248,0.4009009009009008,0.244,0.1107142857142857,0.1028368794326242,-0.0460122699386502,-0.0825958702064897,0.0366666666666666,0.0366666666666666,2.07920792079208,0.0230263157894736,0.0196721311475409,0.0,1.8272727272727267,-0.1879895561357702,-0.2665094339622642,-0.2559808612440191,-0.2185929648241206,-0.2541966426858513,-0.2866972477064221,-0.2866972477064221,-0.3382978723404256,-0.3853754940711462,-0.3853754940711462,-0.3480083857442347,-0.3149779735682819,-0.360082304526749,-0.3520833333333333,-0.3209606986899563,-0.3073496659242762,-0.3058035714285715,-0.3134657836644592,-0.3224400871459695,-0.3311827956989248,-0.3452631578947368,-0.3901960784313725,-0.4087452471482889,-0.3493723849372385,-0.3889980353634578,-0.4053537284894838,-0.3767535070140281,-0.396116504854369
FSYK-L^A05,3.0,0.037092909752418,1.7635364951807355e-06,0.079714931689358,0.4042640876995356,-0.0871468477202846,1.0,0.0457612202992079,0.0531272210376687,2.797398731599609e-07,-0.07685717604693,2.1576160927037314e-10,-0.0250687727393734,9.12266390117114e-07,0.0219432253763679,0.0254601489747356,-0.2825535100575859,0.1330851848423399,0.1636590933797151,1.0783655630845157,0.0,0.0736196319018405,0.0736196319018405,0.0736196319018405,0.0736196319018405,0.0736196319018405,0.0269953051643192,0.0269953051643192,0.0269953051643192,0.0269953051643192,0.0269953051643192,0.0269953051643192,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,-0.2045454545454545,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,9.294117647058824,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
FSYV-L^H00,9.0,-0.0399514150647514,8.041503370871215e-07,0.0363490006382343,0.2395882562392775,0.0076780261605878,1.0,0.1424607428895755,-0.0227961302994212,1.0081969512295453e-07,-0.0638601187012676,6.318728776982522e-09,-0.0246346150556275,6.432532112897228e-07,-0.0605569785545679,0.1468590652961512,0.076819618094325,-0.0140461098704826,0.0113656699154558,0.6354804890482633,-0.088888888888889,0.0,0.4285714285714286,0.3846153846153846,0.125,0.0843373493975905,0.1842105263157893,0.0588235294117647,0.0465116279069768,0.1538461538461537,0.125,0.0975609756097561,-0.0624999999999998,-0.1176470588235294,0.0112359550561798,-0.0526315789473683,-0.1089108910891089,-0.0909090909090908,-0.0721649484536082,-0.027027027027027,-0.1705069124423962,-0.150943396226415,-0.2241379310344826,-0.2468619246861925,-0.2622950819672131,-0.2653061224489796,-0.217391304347826,-0.2139737991266375,-0.1588785046728972,-0.1928251121076233,-0.2653061224489796,-0.2405063291139241,-0.2372881355932202,-0.2653061224489796,-0.2035398230088494,-0.2139737991266375,-0.6095444685466378,-0.6319018404907975,-0.6518375241779497,-0.6564885496183206,-0.64,-0.6348884381338742,-0.6363636363636364,-0.64,-0.6666666666666667,-0.674502712477396,-0.6808510638297872,-0.66728280961183,-0.7029702970297029
FSZD-L^D15,13.0,0.0367217306599561,0.0001497867238477,6.770621698005192,0.3710124371248834,-0.0128855822891797,1.0,0.0972401149539193,0.1101541406063091,2.351801895275645e-05,-0.0115183611245347,2.4341870431674047e-09,0.0603742186865817,8.452191556570059e-05,-0.0715968089147777,0.0005475939612107,0.0419290645237844,0.0515124954957125,0.1239635189946622,0.6056693261938565,-0.8683333333333333,0.1538461538461537,6.894736842105263,0.0084033613445377,0.0,-0.0476190476190475,0.0204081632653061,7.450704225352114,-0.0881458966565349,-0.1477272727272727,-0.1758241758241758,-0.205298013245033,-0.1666666666666667,8.23076923076923,-0.1678224687933426,-0.1452991452991452,-0.1780821917808218,-0.1240875912408758,-0.1150442477876106,-0.0977443609022556,-0.1097922848664688,-0.1111111111111111,-0.0551181102362203,-0.0476190476190475,-0.04,0.0,0.0830324909747293,0.1173184357541898,0.1605415860735008,0.1904761904761904,0.214574898785425,0.2684989429175475,0.3129102844638949,0.3363028953229399,0.3986013986013985,0.431980906921241,0.4563106796116505,0.5037593984962405,0.5831134564643798,0.7804154302670623,0.6901408450704227,0.6348773841961852,0.5915119363395225,0.5625,0.5625,0.5424164524421593,0.5544041450777202,0.5306122448979591,0.4018691588785046
FTAE-L,9.0,0.199673321123507,4.903295310519645e-07,0.022163751745368,0.2179989523310633,-0.017115871988715,1.0,0.1980368990275379,0.2536861685235234,8.678073510773132e-08,0.024144356319052,1.864160049203456e-08,0.1028977513400843,4.56851711026616e-07,0.1714755568844371,0.4980881642056291,0.1918124162773417,0.102123919963402,0.3022045976560198,0.7680133437632203,-0.0506329113924051,0.1350574712643679,0.2116564417177915,0.1416184971098266,0.0561497326203208,0.0449735449735451,0.0972222222222223,0.1686390532544379,0.1897590361445784,0.1897590361445784,0.1686390532544379,0.2042682926829269,0.115819209039548,0.0449735449735451,0.3079470198675498,0.3079470198675498,0.1897590361445784,0.161764705882353,0.1897590361445784,0.32996632996633,0.234375,0.2539682539682539,0.1791044776119403,0.4363636363636365,0.4363636363636365,0.5250965250965252,0.5250965250965252,0.5490196078431375,0.7555555555555555,0.8119266055045871,0.7324561403508774,0.5800000000000001,0.8809523809523809,0.7099567099567099,0.763392857142857,0.889952153110048,1.057291666666667,1.0899470899470902,0.984924623115578,0.984924623115578,1.0360824742268044,1.068062827225131,0.8287037037037037,0.8119266055045871,0.889952153110048,0.6880341880341883,0.6952789699570816,0.6808510638297873,0.4259927797833935
FTAG-L,9.0,-0.1443361350893945,0.0002193562499999,9.915285865740868,0.3143723186466141,-0.0300823217858342,1.0,0.1839749093266518,0.1659874642865051,4.0029166666666666e-05,-0.2362382049034966,9.9415956362979e-09,-0.4206605084761787,0.00015090625,-0.3787842404075401,0.0006060388309726,0.2834906888730835,-0.035787810588593,-0.1635330718246989,0.6007060116145682,-0.852760736196319,0.0482315112540192,6.244444444444444,0.0448717948717947,-0.0195488721804512,-0.0091185410334346,0.0550161812297733,0.1202749140893468,0.0267716535433071,0.0618892508143322,-0.0712250712250712,-0.1019283746556474,-0.1283422459893048,7.81081081081081,-0.0994475138121547,-0.055072463768116,-0.0453879941434847,-0.0712250712250712,-0.0523255813953489,-0.0045801526717557,8.055555555555555,0.0398724082934609,0.0830564784053156,0.1398601398601398,0.1580817051509768,0.2936507936507935,8.314285714285715,8.314285714285715,0.2442748091603053,0.2466539196940724,0.3013972055888223,0.2962226640159044,0.2859960552268243,0.2809430255402749,0.3784355179704015,0.4684684684684683,0.4618834080717489,0.4424778761061947,0.3901918976545839,0.2538461538461536,0.2141527001862195,0.1222030981067126,0.0431999999999999,0.0688524590163934,0.1539823008849556,0.0830564784053156,0.0794701986754966,0.1378708551483418,0.0636215334420879
FTAJ-L^E98,9.0,0.174024789510589,1.4382024389619477e-07,0.0065009263766651,0.3391953981590578,-0.0142457656474033,1.0,0.1130027172163342,-0.134911774141803,2.8161562027973823e-08,0.0118463730334349,2.2546569030550442e-08,0.2149206282258786,1.729055904967529e-07,0.6701241250455078,1.7754059063050898,0.0890923692902849,0.0623118930295172,0.1126439411271257,0.6189066471890289,0.0049261083743843,0.0049504950495049,0.2083333333333332,0.2083333333333332,0.9901960784313724,0.6239999999999999,0.7807017543859649,0.75,0.6239999999999999,0.5615384615384613,0.6111111111111109,0.6639344262295082,0.5615384615384613,0.5149253731343282,0.6916666666666667,0.5149253731343282,0.3999999999999999,0.3904109589041096,0.6504065040650404,0.6916666666666667,0.5496183206106868,0.5984251968503935,0.5263157894736841,0.5736434108527131,0.5615384615384613,0.5496183206106868,0.5037037037037035,0.5859374999999998,0.5263157894736841,0.6111111111111109,0.5149253731343282,0.5263157894736841,0.6111111111111109,0.5378787878787876,0.5859374999999998,0.6504065040650404,0.8124999999999996,0.7058823529411764,0.5736434108527131,0.5378787878787876,0.4926470588235292,0.6639344262295082,0.4397163120567375,-0.2644927536231884,-0.2162162162162162,-0.2070312500000001,-0.2902097902097902,-0.2101167315175097,-0.2425373134328359
FTAK-L,9.0,-0.1213138208412288,-7.553389492305553e-07,-0.0341426406001619,-0.0121805991842092,-0.0956573262411541,1.0,0.0549375709421112,0.5882601351351353,-1.5474306311676226e-07,-0.0045936037915459,6.050097567369449e-09,-0.026574735736627,1.004875945885425e-05,-0.1161455573220279,0.0125733401188628,-0.0590932065984474,0.0312517113175145,-0.1084302291289013,1.633913548579036,0.0,-0.0714285714285715,0.625,0.1818181818181818,0.1818181818181818,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,0.0833333333333334,-0.0714285714285715,0.1818181818181818,0.1818181818181818,0.3,0.4444444444444446,0.625,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.1818181818181818,0.0833333333333334,-0.1875,-0.35,-0.1875,-0.0714285714285715,-0.0714285714285715,-0.1333333333333333,-0.5,-0.0714285714285715,-0.2352941176470588,-0.5666666666666667,-0.59375,-0.6176470588235294,-0.6578947368421053,-0.6666666666666667,-0.7045454545454546,-0.7045454545454546,-0.75,-0.7833333333333333,-0.7936507936507936,-0.8243243243243243,-0.803030303030303,-0.8452380952380952,-0.8333333333333334,-0.8452380952380952,-0.8673469387755102,-0.8943089430894309,-0.896,-0.9090909090909092
