firms,age,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchgm_pchsale,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,agr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BDIM-L^C23,28.0,1.9301662866378805e-07,0.0726641404805812,0.0262247631602536,0.0678344971397363,0.3155849153941141,-0.2003775353710029,1.0,-0.0731576919257561,-1.2139927194093113e-08,0.00515577559151,6.89912936896715e-08,4.151085536222981e-07,0.2556119280795395,4.0,5.303005953131461,-0.0318919465329939,0.0600186302900526,-0.3982098737559882,0.0834830190479431,2.052468643591777,0.128597944229458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BDLO-L,17.0,9.038227386256476e-07,0.3402582611855513,0.0176094702435289,0.1914402947078379,0.5776004939491557,0.0006636995618197,1.0,0.0530694205393,7.246667376795125e-08,0.1149927410177957,1.0677856027153336e-07,7.925375635074803e-07,0.3722202486678508,5.0,1.6386022913355942,0.0296014314821934,0.1271119781591892,-0.0150881976852694,0.0697349289788614,0.8426046243510976,0.1808094925696683,0.0031712473572937,0.0021186440677967,-0.0145833333333331,-0.0327198364008178,-0.0337078651685391,-0.0176531671858775,0.0338797814207649,0.1142520612485278,0.0053134962805527,0.0372807017543861,0.0653153153153154,0.1182033096926713,0.183979974968711,0.1593137254901961,0.1275327771156138,0.1593137254901961,0.1679012345679014,0.141133896260555,0.1766169154228858,0.2697986577181208,0.3102493074792245,0.2766531713900135,0.2783783783783784,0.3157162726008344,0.3102493074792245,0.2382198952879581,0.3418439716312058,0.2480211081794197,0.3048275862068967,0.3952802359882006,0.4874213836477987,0.5382113821138212,0.7682242990654209,0.7715355805243447,0.9188640973630836,0.7486136783733828,0.7045045045045046,0.7326007326007327,0.8333333333333335,0.7014388489208636,0.8333333333333335,0.5925925925925926,0.4897637795275593,0.4014814814814815,0.4553846153846155,0.4944707740916272,0.5766666666666669,0.7231329690346084,0.751851851851852
BFQK-L,17.0,1.8848484848484847e-05,7.095808067718902,0.0047866533999246,0.0033650082630251,0.0907629961053845,0.0535783389664479,1.0,-0.3237660360948032,2.5454545454545456e-06,-0.3387538982151151,3.328449958119445e-06,0.0012339333333333,0.2391527951066614,2.0,0.1109443347535084,-0.7085266357382819,1.708526635738282,0.7085266357382819,0.7085266357382819,0.8600820982670304,0.2197053157457538,-0.1428571428571428,0.0,0.0065359477124182,0.1846153846153846,0.193798449612403,0.2222222222222223,0.0620689655172415,0.0694444444444444,0.2622950819672132,0.2319999999999999,0.0694444444444444,0.2833333333333334,0.3275862068965518,-0.7567140600315956,-0.7302977232924693,0.3999999999999999,-0.7353951890034365,0.375,-0.65625,-0.6600441501103753,-0.6622807017543859,-0.672340425531915,0.1,0.3275862068965518,-0.7153419593345656,0.3508771929824563,-0.7027027027027026,0.3050847457627119,-0.7158671586715867,-0.672340425531915,0.375,0.2833333333333334,-0.543026706231454,-0.6140350877192983,-0.631578947368421,-0.7027027027027026,-0.759375,-0.7608695652173914,0.1492537313432835,-0.7867036011080333,-0.791044776119403,0.1240875912408758,0.3050847457627119,0.2833333333333334,0.0769230769230771,-0.8394160583941606,-0.8523489932885906,-0.8428571428571429,0.2520325203252034
BFQQ-L,7.0,1.4959022664414508e-06,0.5631558958749676,0.0409270192373475,0.2474269477837958,0.7228154578521399,0.0600851728382145,1.0,0.0674442018822197,1.6153217804389698e-07,-0.0206752137700893,3.6058289056430427e-07,8.305220607064002e-07,-0.0877452323029203,2.0,1.5361852155769384,-0.3623088130327843,0.9926926387039392,0.0182470498121315,0.0182470498121315,0.4433637665458121,0.0070833424593725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2324492979719189,0.0144329896907215,0.0242886884108257,-0.2251968503937008,-0.2251968503937008,-0.4492537313432836,-0.5260115606936416,-0.3973050224581461,-0.4,-0.4559528197567268,-0.4200392927308448,-0.4502793296089385,-0.380352644836272
BFRL-L,5.0,3.340391477856518e-07,0.1257542820468093,0.0267812978491585,0.1514081784636808,0.3379750641323827,0.1227028476058515,1.0,0.2421522876246233,1.1330443133811761e-07,0.0361119799775215,2.5542420511822403e-09,7.56957361083811e-07,-0.0195272629422199,2.0,0.6586486983249075,-0.130744558711794,0.4171312825566686,0.130744558711794,0.130744558711794,0.3012104792510925,0.0404684144723286,-0.0088529638183217,1.398891966759003,1.398891966759003,1.3300448430493272,1.3300448430493272,1.3300448430493272,1.3300448430493272,1.3300448430493272,1.3300448430493272,1.3922651933701655,1.3922651933701655,1.3922651933701655,1.3922651933701655,1.3922651933701655,1.3922651933701655,1.3922651933701655,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471,14.282352941176471
BIIP-L,17.0,8.536040856403444e-06,3.2135266076898863,0.0561775888393258,1.5211886422679002,0.3869712834373296,0.2925529066467093,1.0,0.0596800110182718,1.5428847759811452e-06,0.0139414262973411,2.107420613582371e-09,9.345275209191216e-07,-0.145768307661104,2.0,0.1090908805762083,-6.1871840817309,6.1871840817309,6.1871840817309,6.1871840817309,0.0144963289904254,0.0333355974468869,0.0,0.0,0.0,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,0.0784313725490197,-0.0677966101694914,-0.1129032258064515
BJJT-L,9.0,2.294159074229728e-07,0.0863672204870007,0.0084639150463434,0.010298819310012,0.1793036074323298,0.0105827152127653,1.0,0.2767441860465116,3.978213913782697e-08,-0.0240966429189187,1.1430859614169197e-07,8.805642776681907e-06,0.3685024029094688,2.0,0.8045258574641458,-0.0062023385866802,0.0062023385866802,0.0062023385866802,0.0062023385866802,3.427967587511476,0.3660096032347739,0.0229007633587785,0.0564516129032257,0.0234375,0.048,0.0871369294605808,0.1196581196581196,0.1909090909090909,0.2242990654205607,0.1196581196581196,0.0737704918032786,0.1696428571428569,0.2358490566037736,0.3034825870646769,0.4886363636363637,0.4971428571428571,0.5878787878787881,0.3936170212765959,0.4395604395604395,0.5595238095238095,0.4555555555555555,0.4395604395604395,0.4555555555555555,0.5783132530120483,0.6582278481012658,0.6375,0.7124183006535949,1.1300813008130084,1.046875,1.2586206896551726,1.2982456140350882,1.2586206896551726,1.729166666666667,1.911111111111111,1.7872340425531918,1.0793650793650795,1.0310077519379846,0.7236842105263159,1.096,0.8450704225352115,0.7583892617449666,0.8194444444444446,0.4316939890710383,0.0396825396825397,0.1244635193133048,-0.0839160839160838,0.0396825396825397,-0.1409836065573769,-0.2514285714285714,-0.2012195121951219
BJZW-L,17.0,1.1307545551167222e-06,0.4256903066376776,0.0029138080593013,2.8653658970693754,0.4960392163050096,0.4679657743467669,1.0,0.1427418408077014,2.413120093553468e-07,0.0065881478422114,8.752670963371961e-09,5.72398585919013e-08,-0.4852242999709331,2.0,1.4354573253623253,-8.180501542175136,8.180501542175136,8.180501542175136,8.180501542175136,0.0143666071949328,0.0793043121530889,0.048780487804878,0.088495575221239,0.0512820512820513,0.1131221719457014,0.1131221719457014,0.1714285714285712,0.2000000000000001,0.3085106382978724,0.2299999999999999,0.2058823529411764,0.2424242424242424,0.268041237113402,0.2947368421052632,0.3369565217391304,0.3516483516483515,0.430232558139535,0.455621301775148,0.430232558139535,0.430232558139535,0.3442622950819671,0.3369565217391304,0.3015873015873016,0.3225806451612902,0.3085106382978724,0.3442622950819671,0.3085106382978724,0.4137931034482758,0.3369565217391304,0.4219653179190752,0.4642857142857144,0.3898305084745763,0.5092024539877302,0.629139072847682,0.6965517241379311,0.6621621621621621,0.5092024539877302,0.4819277108433735,0.5185185185185184,0.5,0.3369565217391304,0.3442622950819671,0.1714285714285712,0.0649350649350648,0.0837004405286343,0.0468085106382978,0.0982142857142855,0.0933333333333332,0.1081081081081078,0.1232876712328767
BKJO-L,4.0,6.771823197330621e-07,0.2549359169347095,0.0364660489233702,0.0071027338057955,0.1155686978678378,-0.0076892368919805,1.0,0.1087009437260271,7.774412488491308e-08,0.0139123382445526,1.6368223946443605e-06,1.4407127736072971e-05,0.1566820368871522,2.0,4.696729885555275,-0.5721864232304438,0.5721864232304438,0.5721864232304438,0.5721864232304438,0.7312871055989459,0.1540794048509243,-0.0357142857142855,0.0606060606060605,0.0852713178294573,0.278538812785388,0.261261261261261,0.3999999999999999,0.4070351758793968,0.5217391304347825,0.5469613259668507,0.5999999999999999,0.6184971098265895,0.5053763440860213,0.6374269005847952,0.7177914110429449,0.696969696969697,0.696969696969697,0.7073170731707317,0.6091954022988504,0.6766467065868262,0.5999999999999999,0.7391304347826084,0.627906976744186,0.5999999999999999,0.5819209039548021,0.4583333333333332,0.5642458100558658,0.6666666666666665,0.6867469879518071,0.6568047337278107,0.7073170731707317,0.5555555555555554,0.5469613259668507,0.8918918918918919,0.8666666666666665,0.9444444444444444,0.917808219178082,0.8421052631578947,1.0,1.1705426356589146,0.5217391304347825,0.5469613259668507,0.2556053811659191,0.238938053097345,0.2444444444444444,0.3526570048309179,0.5555555555555554,0.5555555555555554,0.6568047337278107,0.5217391304347825
BLNT-L^D19,9.0,1.4102351837228065e-07,0.053090517749737,0.4146812882041388,0.0454600878326013,0.5232444651032928,-0.0127945709856382,1.0,1.8328409415801008,4.79864248588148e-08,0.0633397897501642,7.287216624456496e-09,6.739050190314206e-07,-0.6761406644718242,1.0,0.7086332206859057,-0.6876233731830494,0.0675785956606821,0.0675785956606821,0.0675785956606821,0.919355628166898,-0.6177644900768441,0.0374220374220375,0.0277777777777776,0.1160092807424593,0.1965174129353233,0.1818181818181816,0.2691292875989444,0.3549295774647887,0.4064327485380117,0.2493506493506492,0.2930107526881718,0.2493506493506492,0.2930107526881718,0.336111111111111,0.0255863539445626,0.1238317757009344,0.1344339622641508,0.0665188470066517,0.1534772182254196,0.0321888412017166,-0.0456349206349206,-0.0605468750000001,-0.1059479553903346,-0.1929530201342282,-0.0890151515151516,-0.1092592592592593,-0.1516754850088184,-0.1441281138790036,-0.1605584642233858,-0.1471631205673759,-0.1929530201342282,-0.2191558441558442,-0.156140350877193,-0.1441281138790036,-0.2088815789473684,-0.2009966777408638,-0.279940119760479,-0.2734138972809669,-0.2916053019145803,-0.1983333333333333,-0.2191558441558442,-0.2166123778501628,-0.2437106918238994,-0.2884615384615385,-0.2777777777777779,-0.2023217247097845,-0.1956521739130435,-0.2291666666666667,-0.2191558441558442,-0.2365079365079365
BLNV-L^F19,20.0,8.019166015890285e-07,0.3018940958350065,0.0577318253774963,0.0135589442597373,0.0758393563344564,-0.9611798552909558,1.0,0.0203981892410906,2.630392289645142e-09,0.0107275021512885,1.1347843760902424e-11,1.3477850758447238e-07,-0.5237050645753928,2.0,0.1733126876722565,0.1871728288199167,-0.2496728288199168,-0.1871728288199167,-0.1871728288199167,-7.907150585636757,-0.1233470924759215,-0.036781609195402,0.1240310077519377,-0.0022935779816515,0.0794044665012405,0.084788029925187,0.1153846153846154,0.2288135593220337,0.218487394957983,0.1693548387096772,0.0874999999999999,0.0481927710843372,0.1298701298701297,0.2794117647058822,0.3509316770186332,0.3809523809523809,0.3853503184713374,0.3551401869158876,0.3425925925925923,0.5,0.4403973509933774,0.4548494983277589,0.5992647058823526,0.6666666666666665,0.7827868852459015,0.641509433962264,0.5875912408759121,0.5875912408759121,0.564748201438849,0.6477272727272725,0.7399999999999998,0.7682926829268291,0.883116883116883,0.7058823529411764,0.7125984251968502,0.754032258064516,0.8125,0.8277310924369747,0.9419642857142854,1.0913461538461535,4.117647058823529,4.370370370370369,4.437499999999999,4.370370370370369,4.370370370370369,4.437499999999999,0.8200836820083679,4.304878048780488,0.8669527896995706,4.240963855421686
