firms,absacc,acc,age,currat,depr,herf,mve_ia,pctacc,quick,salerec,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSGG_17-L^F99,0.3745405947210157,0.3745405947210157,1.0,1.312644716778675,0.0418203780483823,1.6815943588304088e-08,0.0988123494138946,2.1393129770992365,0.990116902919749,5.724240526150955,0.9271371878128938,0.0,0.0396825396825397,0.0155038759689922,-0.0507246376811593,-0.0902777777777776,-0.1437908496732025,-0.2248520710059171,-0.1863354037267081,-0.1963190184049078,-0.1863354037267081,-0.1708860759493671,-0.096551724137931,-0.0507246376811593,-0.0367647058823529,0.048,0.0155038759689922,-0.0507246376811593,-0.0367647058823529,0.0076923076923076,0.0076923076923076,-0.0642857142857141,-0.0575539568345322,0.0314960629921259,-0.0150375939849624,0.0916666666666667,0.212962962962963,0.297029702970297,0.3505154639175258,0.5975609756097562,0.423913043478261,0.1592920353982303,0.201834862385321,0.201834862385321,0.4719101123595506,0.3789473684210527,0.6172839506172838,0.7012987012987013,0.5975609756097562,0.6794871794871795,0.5057471264367817,0.4719101123595506,0.212962962962963,0.1909090909090909,0.1391304347826087,0.1391304347826087,0.0737704918032786,0.0826446280991737,0.1909090909090909,0.0
FSGQ_10-L^F97,0.664730392587774,0.664730392587774,1.0,1.7543349940154065,0.1283335230074731,8.355690542674508e-07,0.3317617173142644,5.00333474486555,1.0757537007294042,5.949619025629184,0.9388999412063748,-0.0150375939849624,-0.0074626865671642,-0.0763888888888888,-0.0291970802919708,0.0390625,0.0152671755725191,-0.0567375886524821,-0.1133333333333332,-0.1133333333333332,-0.1419354838709677,-0.1582278481012657,-0.24,-0.1582278481012657,-0.1840490797546011,-0.2035928143712574,-0.1528662420382165,-0.1840490797546011,-0.1474358974358974,-0.1528662420382165,-0.1419354838709677,-0.1987951807228914,-0.1987951807228914,-0.1840490797546011,-0.1582278481012657,-0.2130177514792899,-0.3036649214659686,-0.3813953488372092,-0.3214285714285714,-0.2651933701657458,-0.3726415094339622,-0.4923664122137404,-0.4549180327868852,-0.4923664122137404,-0.4884615384615385,-0.4340425531914893,-0.4824902723735408,-0.5249999999999999,-0.5413793103448276,-0.5018726591760299,-0.4679999999999999,-0.5163636363636364,-0.4571428571428572,-0.3954545454545455,-0.4340425531914893,-0.4458333333333333,-0.4571428571428572,-0.4784313725490196,-0.5566666666666666,-0.5639344262295081
FSHK_54-L,0.6236211998923863,0.6236211998923863,1.0,1.7782805429864257,0.0796950796950797,1.0907545348577836e-05,1.9892344422639008,3.787581699346405,1.0481767367580517,6.129032258064516,0.77328200520078,0.0495495495495494,0.009090909090909,-0.0389610389610388,-0.1361867704280154,0.0045248868778282,0.0325581395348839,-0.0938775510204081,-0.159090909090909,-0.1361867704280154,-0.0975609756097559,-0.1361867704280154,-0.2183098591549295,-0.207142857142857,-0.1747211895910779,-0.1428571428571426,-0.0788381742738588,-0.0975609756097559,-0.0826446280991735,-0.0864197530864196,-0.0176991150442475,-0.0711297071129707,-0.0975609756097559,-0.0788381742738588,-0.0389610389610388,0.0521327014218011,0.0230414746543781,0.0230414746543781,0.0829268292682929,0.1746031746031748,0.0829268292682929,-0.1956521739130433,-0.1048387096774192,-0.1119999999999998,-0.0593220338983049,0.0471698113207548,0.1808510638297873,0.2471910112359552,0.2402234636871509,0.1935483870967742,0.2982456140350877,0.3136094674556213,0.3373493975903616,0.5971223021582737,0.6323529411764706,0.6567164179104479,0.541666666666667,0.7209302325581397,0.6567164179104479,0.7209302325581397
FSHU_94-L,0.3626636029825866,0.3626636029825866,1.0,1.421822995461422,0.0833281161960809,4.424496053827686e-08,0.2124805941434134,1.3934908681727691,1.262102874432678,5.344058402054888,0.963373828461198,-0.0125786163522012,-0.1761658031088082,-0.2205882352941176,-0.2318840579710144,-0.235576923076923,-0.0185185185185184,-0.096590909090909,-0.1215469613259668,-0.1761658031088082,-0.1928934010152283,-0.2128712871287128,-0.1846153846153845,-0.1311475409836066,-0.096590909090909,-0.096590909090909,-0.0304878048780486,-0.0479041916167664,-0.059171597633136,-0.0304878048780486,-0.0304878048780486,0.06,0.1197183098591549,0.1865671641791044,0.1777777777777778,0.1691176470588236,0.2137404580152671,0.2421875,0.3474576271186442,0.485981308411215,0.2137404580152671,-0.1117318435754189,-0.0062499999999999,-0.0304878048780486,0.0392156862745098,0.2045454545454545,0.2137404580152671,0.1118881118881121,0.3250000000000002,0.6060606060606062,0.8275862068965518,0.8488372093023258,0.8705882352941179,0.9390243902439026,1.064935064935065,1.064935064935065,1.12,1.12,0.9390243902439026,1.564516129032258
FSIB_01-L^B99,0.5302988873230549,0.5302988873230549,1.0,1.972655840754321,0.0949579398255664,3.7204395847473375e-08,0.1244261143822049,4.99148683429024,1.3602409638554216,3.668027119101427,1.3486883474577418,-0.0341463414634145,-0.0807174887892377,-0.0596330275229359,-0.028436018957346,-0.0465116279069768,-0.0375586854460093,-0.1733870967741936,-0.2545454545454546,-0.259927797833935,-0.2435424354243542,-0.196078431372549,-0.2234848484848486,-0.1897233201581027,-0.1008771929824561,-0.0330188679245284,0.0406091370558374,-0.050925925925926,-0.0929203539823009,0.0,-0.014423076923077,-0.0929203539823009,-0.0375586854460093,0.1581920903954801,0.1516853932584267,0.1388888888888888,0.0789473684210526,0.1325966850828728,0.1918604651162789,0.198830409356725,0.1781609195402298,-0.2435424354243542,-0.2407407407407408,-0.2407407407407408,-0.259927797833935,-0.1632653061224491,-0.0639269406392695,0.0846560846560846,0.1781609195402298,0.2893081761006286,0.5073529411764703,0.7372881355932204,0.7083333333333333,0.8141592920353982,0.7672413793103448,0.952380952380952,0.8141592920353982,0.7083333333333333,0.5769230769230766,0.6269841269841268
FSIF_16-L^I98,0.8642509173447692,0.8642509173447692,1.0,1.8390446266385192,0.1320998515423104,6.987203952233676e-08,0.2244118891898046,4.2511915269196825,1.056900191467426,3.885693426850572,0.9543098987804116,-0.1944444444444444,0.0,-0.04,-0.0136986301369863,0.0746268656716417,0.0359712230215827,-0.1325301204819277,-0.1771428571428571,-0.1479289940828402,-0.0886075949367088,-0.0136986301369863,-0.1165644171779141,-0.0886075949367088,-0.0769230769230769,-0.0136986301369863,0.2100840336134453,0.1076923076923075,0.0746268656716417,0.0510948905109487,0.180327868852459,0.1428571428571428,0.1519999999999999,0.1999999999999999,0.2631578947368422,0.2857142857142856,0.3457943925233644,0.3333333333333332,0.6179775280898876,0.6179775280898876,0.4399999999999999,-0.0204081632653061,0.006993006993007,-0.0709677419354839,-0.0588235294117647,0.0212765957446807,0.006993006993007,0.0588235294117645,0.180327868852459,0.2743362831858407,0.5652173913043477,0.5483870967741935,0.7349397590361446,0.6941176470588235,0.4399999999999999,0.4399999999999999,0.4693877551020409,0.3333333333333332,0.2307692307692308,0.180327868852459
FSIG_05-L^E18,0.8347297057256203,0.8347297057256203,1.0,1.7539192680089133,0.1151955494808527,1.1904089838169541e-07,0.1334974063557743,7.713171932704145,0.8585908382796632,5.066680558449677,1.1978569303204922,-0.0165289256198347,-0.0833333333333333,-0.0970149253731343,-0.1357142857142856,-0.0902255639097745,-0.0620155038759689,-0.1538461538461538,-0.1824324324324324,-0.1824324324324324,-0.1824324324324324,-0.1933333333333333,-0.1933333333333333,-0.2039473684210526,-0.2142857142857143,-0.1986754966887417,-0.1768707482993197,-0.1597222222222222,-0.1357142857142856,-0.0546875,-0.0396825396825397,-0.0902255639097745,-0.0692307692307693,-0.0833333333333333,-0.1167883211678832,-0.1102941176470588,-0.1167883211678832,-0.0620155038759689,-0.0241935483870967,0.1308411214953269,-0.1231884057971014,-0.3163841807909605,-0.3125,-0.288235294117647,-0.2091503267973856,-0.2243589743589744,-0.1986754966887417,-0.1538461538461538,-0.1597222222222222,0.0254237288135592,0.1203703703703702,0.09009009009009,0.0707964601769912,0.141509433962264,0.141509433962264,0.141509433962264,0.1203703703703702,0.2099999999999999,0.1747572815533979,0.0999999999999998
FSIV_B3-L^H15,0.0292706936997318,0.0292706936997318,4.0,0.9479883381924198,0.1169272379444554,4.316444955604546e-08,0.1303427483613254,1.0871256320497853,0.5952186588921282,3.747296692046836,1.8248660174146945,0.0757575757575756,0.1186440677966103,0.0819672131147541,0.0,0.1379310344827586,0.0819672131147541,-0.175,-0.2142857142857142,-0.4634146341463414,-0.6206896551724137,-0.6413043478260869,-0.65625,-0.65625,-0.5875,-0.6666666666666666,-0.6292134831460674,-0.6353591160220995,-0.7066666666666667,-0.7066666666666667,-0.7215189873417722,-0.7411764705882353,-0.7471264367816092,-0.7040358744394619,-0.7092511013215859,-0.7338709677419355,-0.7380952380952381,-0.7261410788381744,-0.7105263157894737,-0.6764705882352942,-0.6580310880829014,-0.76,-0.7684210526315789,-0.7792642140468228,-0.7391304347826086,-0.7027027027027027,-0.6944444444444444,-0.6732673267326732,-0.6580310880829014,-0.6333333333333333,-0.6271186440677966,-0.6413043478260869,-0.6432432432432432,-0.6432432432432432,-0.6228571428571428,-0.6206896551724137,-0.6162790697674418,-0.6140350877192982,-0.6140350877192982,-0.6024096385542168
FSIW_67-L^J01,0.5150379291498213,0.5150379291498213,1.0,1.157924433817877,0.0709669839031841,1.2848335442999074e-06,0.2731656580861886,4.343860337387212,0.6456556850962387,10.5206690482854,0.972808463448542,-0.0166666666666667,-0.0769230769230769,-0.1304347826086955,-0.1176470588235295,-0.1428571428571428,-0.1666666666666666,-0.2405063291139241,-0.2941176470588235,-0.2500000000000001,-0.2,-0.1428571428571428,-0.2105263157894736,-0.2405063291139241,-0.2682926829268293,-0.0322580645161291,0.1111111111111109,0.0344827586206897,-0.0322580645161291,0.0714285714285714,0.0909090909090908,-0.1044776119402985,-0.0322580645161291,-0.0163934426229508,-0.0476190476190476,0.0526315789473683,-0.0909090909090909,0.0,-0.1176470588235295,0.0909090909090908,-0.1176470588235295,-0.3814432989690721,-0.3814432989690721,-0.368421052631579,-0.3617021276595744,-0.2771084337349397,-0.2105263157894736,-0.1549295774647887,-0.1549295774647887,-0.0625,0.25,0.1538461538461537,0.1538461538461537,0.3043478260869563,0.2765957446808511,0.3333333333333332,0.2244897959183673,0.5384615384615383,0.6666666666666667,0.5789473684210527
FSJF_08-L^A99,0.0376049732795287,-0.0376049732795287,4.0,1.8731184228053817,0.0814798662596307,6.885632022665724e-09,0.0624443998886348,-0.3725151253241135,1.2058079126148928,3.76129602830037,1.3134461331046556,-0.1254612546125461,-0.0424028268551237,-0.071917808219178,-0.1026490066225165,-0.1172638436482084,-0.1172638436482084,-0.1661538461538462,-0.1609907120743033,-0.1982248520710059,-0.2076023391812865,-0.2076023391812865,-0.2122093023255814,-0.2029411764705881,-0.1958456973293768,-0.1635802469135803,-0.1229773462783171,-0.1229773462783171,-0.0844594594594594,-0.0906040268456376,-0.0457746478873238,-0.0655172413793103,0.0226415094339622,-0.0457746478873238,-0.0590277777777777,-0.0655172413793103,-0.071917808219178,-0.0655172413793103,-0.0321428571428571,-0.1056105610561055,-0.2575342465753424,-0.3275434243176179,-0.3292079207920791,-0.3374083129584352,-0.2868421052631579,-0.2615803814713896,-0.2534435261707989,-0.2715053763440861,-0.3139240506329114,-0.245125348189415,-0.1958456973293768,-0.2029411764705881,-0.2257142857142857,-0.2408963585434173,-0.2942708333333333,-0.3156565656565656,-0.3015463917525773,-0.3086734693877551,-0.3015463917525773,-0.2655826558265582
FSJK_29-L,0.5550381033022862,0.5550381033022862,1.0,1.4769140853302165,0.0771764705882352,8.602109322763537e-07,0.7902949981399155,3.45910290237467,0.8661601402688486,4.69811320754717,0.8089115855558541,-0.0717131474103585,0.0203252032520324,-0.0308880308880309,-0.066914498141264,-0.0492424242424244,-0.0156862745098039,-0.0563909774436091,-0.1035714285714285,-0.0118110236220473,-0.0079051383399209,0.0120967741935482,0.0329218106995883,0.0414937759336098,-0.0419847328244276,0.0458333333333333,0.1674418604651162,0.2676767676767675,0.1357466063348416,0.1205357142857141,0.2676767676767675,0.0635593220338983,0.1057268722466959,0.0635593220338983,0.0865800865800865,0.2303921568627449,0.1839622641509433,0.1409090909090906,0.1674418604651162,0.3422459893048126,0.200956937799043,-0.1877022653721682,-0.2006369426751593,-0.2595870206489676,-0.2507462686567164,-0.2347560975609756,-0.2439759036144578,-0.152027027027027,-0.143344709897611,-0.1254355400696865,-0.0839416058394162,-0.1130742049469966,-0.1130742049469966,0.0865800865800865,0.0865800865800865,0.0546218487394958,-0.0772058823529413,-0.0971223021582734,-0.066914498141264,0.1306306306306304
FSJQ_07-L^A06,0.0958974358974359,0.0958974358974359,2.0,1.2353273137697518,0.0841337602276769,3.3584313012780977e-06,1.9428543351854737,1.0297356828193835,0.9243792325056436,4.428632661808829,0.7516518617985635,-0.0375586854460093,-0.0273972602739726,-0.0533333333333333,-0.148,-0.0138888888888889,-0.0533333333333333,-0.1614173228346457,-0.0936170212765958,-0.116182572614108,-0.0698689956331878,-0.0818965517241379,-0.1012658227848102,-0.1445783132530121,-0.1270491803278688,-0.0897435897435897,-0.0138888888888889,-0.0184331797235023,-0.199248120300752,-0.1445783132530121,-0.1712062256809338,-0.2226277372262775,-0.205223880597015,-0.2226277372262775,-0.2169117647058824,-0.2310469314079423,-0.2254545454545454,-0.1839080459770115,-0.1445783132530121,-0.0405405405405406,-0.2226277372262775,-0.3716814159292035,-0.4180327868852459,-0.4524421593830334,-0.4394736842105263,-0.4552429667519182,-0.3966005665722379,-0.3425925925925926,-0.3364485981308411,-0.2629757785467128,-0.1744186046511628,-0.1776061776061775,-0.0936170212765958,-0.0184331797235023,-0.1341463414634146,-0.1341463414634146,-0.1679687500000001,-0.1234567901234569,-0.0936170212765958,-0.097457627118644
FSJV_53-L^B01,0.1411132531046452,0.1411132531046452,2.0,0.9689148528779647,0.2250926425457022,1.6199362081389618e-07,0.365013365665089,0.9094774209526952,0.7249814387870736,6.241157379393806,0.898798865672919,-0.0985915492957746,-0.0273972602739726,-0.0405405405405405,-0.1012658227848102,-0.0138888888888889,-0.0533333333333333,-0.2111111111111111,-0.1839080459770115,-0.1547619047619047,-0.144578313253012,-0.1839080459770115,-0.1234567901234569,-0.1012658227848102,-0.0405405405405405,0.0,0.2033898305084744,0.109375,0.0597014925373133,0.0441176470588233,0.0923076923076922,0.0441176470588233,0.0142857142857142,0.1451612903225805,0.1833333333333333,0.1833333333333333,0.2033898305084744,0.2678571428571425,0.4199999999999999,0.6136363636363635,0.4791666666666667,0.0923076923076922,0.2033898305084744,0.0757575757575756,0.2909090909090908,0.5106382978723405,0.543478260869565,0.8205128205128203,0.7749999999999999,0.9189189189189187,1.21875,1.3666666666666667,1.290322580645161,1.290322580645161,1.290322580645161,1.290322580645161,0.9189189189189187,1.1515151515151514,1.0882352941176467,1.84
FSKO_65-L^D00,0.4643912759403877,0.4643912759403877,1.0,1.5871066768994628,0.0377038486627527,3.6565594056840666e-05,3.5071450398835657,3.20989247311828,0.5763622409823486,6.802075019952115,1.039192519164325,0.0,-0.0223671947809879,-0.1034188034188033,-0.138752052545156,-0.0566546762589926,-0.1102629346904154,-0.2464080459770115,-0.2409551374819102,-0.2907369844489519,-0.3130320890635232,-0.3175016265452179,-0.3089591567852436,-0.2883310719131614,-0.2194940476190475,-0.1823850350740452,-0.0566546762589926,-0.0177902621722846,-0.1177460050462574,-0.0625558534405719,0.0,-0.0765845070422535,-0.0806310254163015,-0.1280133000831255,-0.1102629346904154,-0.0956896551724137,-0.1034188034188033,-0.0683836589698045,-0.0393772893772893,0.1365113759479956,-0.052393857271906,-0.2859087814840026,-0.2517831669044222,-0.3152741514360313,-0.2643758765778401,-0.259180790960452,-0.1634768740031896,-0.148538961038961,-0.197398622800306,-0.10875106202209,0.0234146341463414,0.0214216163583251,-0.0113100848256361,0.0334975369458128,-0.1102629346904154,-0.0600358422939067,-0.0878260869565217,-0.0683836589698045,-0.0806310254163015,-0.1422730989370401
FSKX_06-L^D98,0.6279876638396299,0.6279876638396299,1.0,1.6684446939921391,0.0949849780448347,4.4401797849820295e-06,0.9430828964813196,5.204472843450478,0.987647389107243,4.120707596253902,0.536382343776843,-0.0426829268292682,-0.1135135135135135,-0.1840796019900497,-0.18,-0.127659574468085,-0.1182795698924732,-0.2115384615384615,-0.3440000000000001,-0.2991452991452992,-0.2545454545454546,-0.2511415525114155,-0.1921182266009852,-0.215311004784689,-0.1840796019900497,-0.127659574468085,0.0445859872611464,-0.0120481927710843,-0.0939226519337017,-0.0734463276836159,-0.0060606060606061,-0.0520231213872832,-0.0520231213872832,-0.0060606060606061,-0.0520231213872832,-0.029585798816568,-0.0837988826815643,-0.0520231213872832,-0.0681818181818182,0.1232876712328767,-0.0060606060606061,-0.2931034482758621,-0.3306122448979592,-0.4383561643835616,-0.4142857142857142,-0.3223140495867769,-0.3466135458167331,-0.3050847457627118,-0.3251028806584363,-0.2227488151658767,-0.0574712643678161,-0.0734463276836159,-0.0681818181818182,0.0512820512820511,-0.098901098901099,-0.1182795698924732,-0.2442396313364055,-0.2227488151658767,-0.2372093023255814,-0.18
FSLO_06-L^E10,0.7440140227870291,0.7440140227870291,1.0,1.885662729658793,0.1082358795720328,2.265390221884861e-06,1.0247102936814003,3.926549491211842,0.9919072615923012,5.433630018569509,1.0581184271188997,-0.0457317073170731,0.0825082508250825,0.0092307692307691,-0.0030395136778116,0.0789473684210526,0.0314465408805031,-0.0030395136778116,-0.0681818181818182,-0.0734463276836159,0.0186335403726707,0.0186335403726707,0.0061349693251533,0.0218068535825544,0.0479233226837061,0.058064516129032,0.2193308550185873,0.3015873015873014,0.1081081081081081,0.1549295774647887,0.1714285714285714,0.058064516129032,0.058064516129032,0.0754098360655737,0.0684039087947883,0.1756272401433691,0.2377358490566037,0.2424242424242422,0.2330827067669172,0.4577777777777776,0.4708520179372197,0.0379746835443037,0.1468531468531468,0.0969899665551838,0.0649350649350648,0.1468531468531468,0.1590106007067135,0.28125,0.3279352226720646,0.4385964912280702,0.6565656565656566,0.7354497354497354,0.802197802197802,1.0628930817610065,0.7634408602150535,0.792349726775956,0.5769230769230769,0.4385964912280702,0.3119999999999998,0.4774774774774772
FSLV_X2-L^J11,0.0826992706092249,0.0826992706092249,2.0,0.936,0.1148595943837753,1.879494908223183e-05,1.3895716607011577,1.085399449035813,0.6004571428571428,12.178375685102145,0.8169166055919775,-0.056140350877193,0.0634328358208955,-0.1121495327102803,-0.2039106145251396,-0.1337386018237081,-0.1926345609065155,-0.2578125,-0.3181818181818181,-0.3099273607748183,-0.24,-0.2338709677419355,-0.1833810888252148,-0.1822094691535151,-0.1690962099125363,-0.2213114754098361,-0.1857142857142857,0.0,-0.0104166666666667,0.0477941176470588,0.0555555555555555,-0.1065830721003134,-0.1337386018237081,-0.0836012861736335,0.0288808664259927,0.1220472440944882,0.0288808664259927,-0.0746753246753246,0.0070671378091873,0.0836501901140684,-0.023972602739726,-0.2276422764227642,-0.2710997442455243,-0.2597402597402597,-0.3214285714285714,-0.3341121495327103,-0.2480211081794194,-0.223433242506812,-0.2784810126582279,-0.2061281337047353,-0.1065830721003134,-0.0655737704918032,-0.1149068322981367,0.0106382978723404,-0.0436241610738254,0.0251798561151079,-0.0806451612903226,0.0288808664259927,0.0363636363636363,-0.023972602739726
FSMA_41-L^C04,0.0057123078111328,0.0057123078111328,2.0,0.6578775332316409,0.0456150396030155,4.834369129563583e-05,4.382906165854464,0.0564447236180907,0.3494225321420788,72.05882352941177,0.7829042021948721,0.0253807106598984,-0.034313725490196,-0.0574162679425837,-0.0390243902439023,-0.0390243902439023,-0.0751173708920187,-0.1004566210045662,-0.1893004115226337,-0.1617021276595744,-0.0247524752475247,0.0051020408163264,0.036842105263158,0.0883977900552486,0.0883977900552486,0.036842105263158,0.1588235294117648,0.2468354430379746,0.1588235294117648,0.2236024844720496,0.1867469879518073,0.053475935828877,0.0883977900552486,0.0260416666666667,0.0478723404255319,0.036842105263158,0.0051020408163264,0.0423280423280423,0.0648648648648648,0.1387283236994219,0.0314136125654449,-0.1825726141078838,-0.0574162679425837,-0.0574162679425837,-0.1205357142857144,-0.1545064377682403,-0.0436893203883496,0.0051020408163264,0.0478723404255319,0.1129943502824859,0.3310810810810811,0.3680555555555556,0.387323943661972,0.3133333333333332,0.2960526315789473,0.3680555555555556,0.3310810810810811,0.2628205128205128,0.2085889570552148,0.2236024844720496
FSME_32-L^G03,0.0256446864256029,0.0256446864256029,4.0,1.205831149203191,0.0693938127692684,1.612719671530944e-07,0.2024167849518711,0.3615100087032197,0.7457863825065525,7.101053820097855,0.5588552914515191,-0.0224719101123596,0.0113636363636364,-0.0430107526881721,-0.0430107526881721,-0.0055865921787709,0.1194968553459119,-0.0326086956521739,-0.063157894736842,0.0056497175141243,0.0470588235294118,0.0595238095238095,0.0595238095238095,-0.0582010582010581,0.0595238095238095,0.0987654320987654,0.3185185185185184,0.1265822784810126,0.0987654320987654,0.0348837209302326,0.1558441558441559,0.0289017341040462,-0.087179487179487,-0.0055865921787709,0.0056497175141243,0.0171428571428571,0.1194968553459119,0.2108843537414966,0.0532544378698225,0.2108843537414966,0.1194968553459119,-0.1981981981981982,-0.1603773584905661,-0.164319248826291,-0.087179487179487,-0.087179487179487,-0.053191489361702,-0.0378378378378378,-0.0055865921787709,0.1483870967741936,0.2275862068965517,0.1946308724832215,0.1265822784810126,0.1710526315789473,0.2027027027027026,0.1633986928104576,0.1125,0.1125,0.0348837209302326,0.0289017341040462
FSMG_12-L^D99,0.262621615634957,0.262621615634957,2.0,1.3180911720922392,0.0598857220366571,3.3553115324717204e-08,0.1495051996306864,1.4163756662378233,0.7936409853102265,4.420133538777606,0.8936510757951578,-0.1160714285714287,-0.1249999999999998,-0.2432432432432432,-0.3086419753086419,-0.2955974842767295,-0.2483221476510066,-0.3488372093023255,-0.3846153846153846,-0.4371859296482411,-0.352601156069364,-0.3372781065088757,-0.3128834355828219,-0.3411764705882352,-0.2999999999999999,-0.2727272727272727,-0.286624203821656,-0.282051282051282,-0.321212121212121,-0.2679738562091502,-0.232876712328767,-0.352601156069364,-0.36,-0.2727272727272727,-0.2483221476510066,-0.2222222222222221,-0.2582781456953642,-0.1824817518248175,-0.1824817518248175,-0.0588235294117646,-0.131782945736434,-0.282051282051282,-0.1942446043165466,-0.2582781456953642,-0.2679738562091502,-0.2275862068965516,-0.205673758865248,-0.1249999999999998,-0.096774193548387,0.0,0.0467289719626169,0.0566037735849056,0.0467289719626169,0.0980392156862746,0.0370370370370369,0.0566037735849056,0.0090090090090089,0.0769230769230771,-0.074380165289256,0.0467289719626169
FSMQ_X4-L^F21,0.6215839674204265,0.6215839674204265,1.0,1.6181136429189502,0.1226021684737281,5.268698518133296e-06,0.7686974891530071,5.440900562851783,0.9599077011825786,5.01978277734678,0.999738981397919,0.047945205479452,-0.0519480519480519,-0.0817610062893082,-0.2150537634408602,-0.0931677018633541,-0.0641025641025642,-0.2912621359223301,-0.3568281938325991,-0.3047619047619048,-0.2551020408163265,-0.2626262626262626,-0.2435233160621761,-0.2150537634408602,-0.2588832487309644,-0.2108108108108108,-0.0817610062893082,-0.0519480519480519,-0.2065217391304348,-0.1309523809523809,-0.0580645161290322,-0.2065217391304348,-0.1257485029940119,-0.1151515151515151,-0.0759493670886076,0.0068965517241379,-0.1151515151515151,0.0428571428571429,-0.0394736842105263,0.2695652173913043,0.0068965517241379,-0.396694214876033,-0.3393665158371041,-0.3539823008849557,-0.3624454148471616,-0.284313725490196,-0.2356020942408376,-0.2150537634408602,-0.1933701657458564,-0.0931677018633541,0.0428571428571429,0.1587301587301586,0.1869918699186992,-0.1933701657458564,-0.284313725490196,-0.3423423423423424,-0.3916666666666666,-0.4040816326530613,-0.4632352941176471,-0.4136546184738956
FSNE_62-L,0.3637122002085506,0.3637122002085506,1.0,1.2089423903697334,0.146938775510204,3.770698438001944e-05,2.440776954219456,3.004306632213609,0.7171109200343938,5.326153846153846,0.9902373737909196,-0.0833333333333333,0.1009174311926606,-0.0399999999999999,-0.0769230769230768,-0.0217391304347825,-0.0374331550802139,-0.1366906474820143,-0.2017738359201772,-0.1588785046728972,-0.1262135922330097,-0.119804400977995,-0.1133004926108373,-0.1240875912408759,-0.0217391304347825,0.0140845070422535,0.1285266457680252,0.1356466876971609,0.1538461538461537,0.157556270096463,0.3284132841328413,0.2080536912751678,0.3333333333333332,0.3333333333333332,0.4007782101167316,0.4342629482071714,0.2903225806451612,0.263157894736842,0.2903225806451612,0.4285714285714286,0.422924901185771,0.0434782608695651,0.1464968152866241,0.0714285714285714,0.1320754716981131,0.1764705882352941,0.3284132841328413,0.3235294117647058,0.2996389891696751,0.3636363636363635,0.6289592760180995,0.7224880382775121,0.607142857142857,0.8367346938775511,0.5254237288135595,0.5789473684210529,0.4693877551020406,0.4457831325301205,0.2765957446808511,0.2903225806451612
FSNF_93-L^K04,0.81210724062642,0.81210724062642,1.0,1.644099260189457,0.1440674830737356,3.607722020045557e-08,0.0679733157241338,8.544076492537313,0.7643252982446563,4.552202006461486,1.0613842927780428,0.0069444444444444,-0.0588235294117647,-0.1272727272727272,-0.1652173913043478,-0.1652173913043478,-0.1887323943661971,-0.3379310344827586,-0.3142857142857144,-0.424,-0.4,-0.4,-0.3454545454545455,-0.3223529411764706,-0.2888888888888888,-0.2319999999999999,-0.2,-0.1652173913043478,-0.2319999999999999,-0.2888888888888888,-0.3348729792147806,-0.3454545454545455,-0.2708860759493672,-0.2319999999999999,-0.2319999999999999,-0.210958904109589,-0.210958904109589,-0.2216216216216217,-0.1887323943661971,-0.1652173913043478,-0.3379310344827586,-0.5392,-0.481081081081081,-0.4991304347826087,-0.4566037735849056,-0.3936842105263158,-0.3766233766233766,-0.2923832923832924,-0.251948051948052,-0.1887323943661971,-0.1454005934718101,-0.1325301204819277,-0.0857142857142857,-0.0068965517241379,-0.0857142857142857,-0.1219512195121951,-0.0709677419354839,0.0472727272727271,-0.0463576158940397,-0.0068965517241379
FSNN_62-L^F05,0.3336001876066408,0.3336001876066408,1.0,1.1139029413081436,0.1126498414234263,1.0936792930238943e-06,0.6337593804178332,2.0768223922674194,0.8067332229037025,5.524059812243522,1.1171149200444364,-0.1022727272727271,-0.0382513661202186,-0.0537634408602151,-0.0222222222222222,0.0292397660818712,0.0731707317073171,-0.0222222222222222,-0.0638297872340425,-0.0833333333333332,-0.0112359550561798,0.0414201183431952,0.0292397660818712,0.0666666666666666,0.0999999999999998,0.1210191082802547,0.3435114503816794,0.2571428571428573,0.1812080536912752,0.1972789115646258,0.2394366197183099,0.1354838709677419,0.1139240506329113,0.2482269503546099,0.2753623188405798,0.2753623188405798,0.2571428571428573,0.2137931034482758,0.3134328358208955,0.5042735042735045,0.3134328358208955,-0.0382513661202186,0.0232558139534884,0.0,0.0414201183431952,0.2661870503597123,0.3037037037037036,0.4545454545454546,0.4308943089430894,0.6603773584905659,0.934065934065934,1.1204819277108435,1.1204819277108435,1.346666666666667,1.410958904109589,1.626865671641791,1.7936507936507935,1.75,1.5882352941176467,2.142857142857143
