firms,absacc,acc,age,agr,chpmia,convind,currat,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,0.0409152873225375,1.0,0.863081549619671,-0.0351699882766705,-0.0472974003201843,1.985982431939688e-06,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0793092322751479,-12.150485436893202,5.0,0.8328321245356448,-0.0059777523651107,0.0867768595041322,-0.0241935483870967,0.0125523012552299,0.0386266094420599,0.09009009009009,0.056768558951965,0.0386266094420599,0.0476190476190476,0.1862745098039215,0.2222222222222221,0.1523809523809522,0.1634615384615383,0.2736842105263157,0.3370165745856353,0.2604166666666667,0.2538860103626943,0.2804232804232804,0.3010752688172042,0.4319526627218935,0.6575342465753424,0.6923076923076923,0.4846625766871166,0.4319526627218935,0.4578313253012047,0.4152046783625731,0.4152046783625731,0.3370165745856353,0.3595505617977528,0.4152046783625731,0.375,0.4404761904761904,0.4152046783625731,0.5414012738853502,0.6133333333333333,0.5921052631578947,0.4491017964071857,0.4069767441860465,0.5714285714285714,0.4846625766871166,0.3010752688172042,0.2474226804123711,0.141509433962264,0.1862745098039215,0.4938271604938269,0.6026490066225165,0.4069767441860465,0.2872340425531916,0.1980198019801979,0.2736842105263157
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,0.0291943693989603,1.0,1.4235209235209236,-0.2844961240310077,-0.0066214202946532,1.5621223574710723e-08,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,0.148336189813719,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,-0.0238095238095238,-0.0344827586206897,-0.0344827586206897,-0.0666666666666667,-0.0508474576271187,0.0,0.0059880239520957,0.0120481927710842,0.0120481927710842,0.0769230769230768,0.0909090909090908,0.0632911392405062,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1506849315068492,0.3439999999999998,0.4867256637168142,0.3548387096774192,0.3125,0.2824427480916029,0.2824427480916029,0.2727272727272727,0.3023255813953487,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.5412844036697246,0.6799999999999999,0.75,0.826086956521739,0.846153846153846,1.0240963855421683,0.9534883720930232,0.9534883720930232,0.7684210526315789,0.9534883720930232,0.826086956521739,0.6310679611650485,0.6153846153846152,0.1586206896551725,0.0980392156862743,0.024390243902439,0.2173913043478261,0.1506849315068492,0.0181818181818183,0.0700636942675159,-0.263157894736842,-0.1428571428571429
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,-0.0240455824722372,1.0,1.805081403864571,0.0994514030488396,-0.0075451115858348,8.349221076150788e-06,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.0346197395593346,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,0.0101010101010099,0.1692913385826773,0.1809145129224652,0.2048681541582151,0.2272727272727273,0.1951710261569417,0.2122448979591837,0.209775967413442,0.18562874251497,0.162426614481409,0.1692913385826773,0.2073170731707319,0.2247422680412372,0.2478991596638657,0.2857142857142858,0.3561643835616439,0.4042553191489362,0.3878504672897196,0.375,0.32,0.3530751708428248,0.4244604316546763,0.3686635944700462,0.3623853211009173,0.3530751708428248,0.4702970297029702,0.4210526315789475,0.4042553191489362,0.4210526315789475,0.5714285714285716,0.5348837209302326,0.4924623115577891,0.4850000000000001,0.4278846153846154,0.4924623115577891,0.3813953488372095,0.4109263657957245,0.4887218045112782,0.5631578947368423,0.3561643835616439,0.4558823529411766,0.4042553191489362,0.3623853211009173,0.3083700440528636,0.3318385650224216,0.4739454094292803,0.5388601036269431,0.5468750000000002,0.6408839779005526
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,0.002303632707025,1.0,1.1520324679507827,-0.0178105994787141,-0.1622404777488367,6.8264330153716505e-06,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.2955644261133707,-1.9808459696727847,7.0,0.9107131353475488,0.0790887370455478,4.848214285714285,0.0181818181818183,-0.0508474576271185,-0.0344827586206895,-0.0175438596491226,-0.089430894308943,0.0980392156862746,-0.8101694915254237,-0.8101694915254237,-0.096774193548387,-0.0666666666666665,0.108910891089109,0.1313131313131315,-0.2911392405063291,0.0769230769230771,-0.352601156069364,0.0566037735849056,0.0769230769230771,0.0769230769230771,-0.7647058823529411,-0.768595041322314,-0.7690721649484535,-0.7656903765690377,-0.9788679245283018,-0.8062283737024222,-0.8078902229845626,-0.8208,-0.8065630397236615,-0.8062283737024222,-0.8024691358024691,-0.8065630397236615,-0.8163934426229508,-0.8154859967051071,-0.8244514106583072,-0.8172920065252854,-0.8355359765051394,-0.8295281582952816,-0.825,-0.8202247191011236,-0.842031029619182,-0.8383838383838383,-0.8352941176470587,-0.8411347517730496,-0.826625386996904,-0.8213716108452951,-0.8017699115044248,-0.7985611510791366,-0.8271604938271605,-0.8315789473684211
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,-0.0409649869427474,1.0,1.7022306397306397,-0.0430198625623646,0.0164028540966099,1.2262500094061714e-06,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,-0.0398978605716456,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,0.0,0.0684931506849313,0.1374999999999999,0.1895424836601307,0.0854870775347911,0.1257731958762886,0.0571151984511133,0.009242144177449,0.1617021276595744,0.1374999999999999,0.0844091360476662,0.1934426229508197,0.2352941176470588,0.1767241379310344,0.2653534183082269,0.2727272727272727,0.2269662921348314,0.3431734317343171,0.3718592964824121,0.3753148614609571,0.4330708661417322,0.4559999999999999,0.5082872928176796,0.6347305389221558,0.6106194690265485,0.7278481012658227,0.7556270096463023,0.9465240641711228,0.9927007299270072,1.068181818181818,1.1538461538461535,0.956989247311828,0.956989247311828,1.022222222222222,1.060377358490566,0.9090909090909092,0.8109452736318408,0.9500000000000002,0.9963436928702012,0.7612903225806451,0.8445945945945945,0.7960526315789473,0.8539898132427846,0.9157894736842104,0.8827586206896552,0.9711191335740073,1.037313432835821,1.104046242774566,1.0879541108986612
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,-0.0792318407523482,1.0,1.833543771043771,-0.1905712147667747,-0.021901521373536,3.272401467102972e-07,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0768287138646768,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,0.1028037383177571,0.0348162475822049,-0.0514184397163121,0.0018726591760298,-0.0092592592592594,0.0075329566854991,-0.0342960288808664,-0.0807560137457046,-0.0272727272727273,-0.0580985915492957,-0.0993265993265994,-0.0272727272727273,0.0190476190476189,-0.014732965009208,0.0113421550094516,-0.014732965009208,0.0721442885771541,0.0985626283367555,0.1099585062240662,0.1655773420479303,0.2104072398190044,0.2384259259259258,0.1862527716186253,0.2470862470862469,0.2922705314009661,0.344221105527638,0.3896103896103895,0.4738292011019283,0.4304812834224596,0.5597667638483963,0.5735294117647058,0.4005235602094241,0.4304812834224596,0.4985994397759103,0.5417867435158499,0.4459459459459458,0.3824289405684753,0.5242165242165242,0.4779005524861877,0.2985436893203883,0.3578680203045685,0.2985436893203883,0.2738095238095237,0.3341645885286783,0.3932291666666665,0.5643274853801168,0.546242774566474,0.4861111111111109,0.5155807365439093
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,0.0134729060600775,1.0,1.371963361210673,-0.0215603467437208,-0.0344742674218172,2.7861196611884474e-06,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.0298953592479295,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,-0.028056112224449,-0.0513307984790873,-0.0403846153846153,0.0131979695431472,0.0560846560846561,0.0731182795698923,15.633333333333336,0.0617021276595743,0.0131979695431472,0.0235897435897436,0.0204498977505114,0.0428422152560084,0.0696677384780279,16.508771929824565,16.508771929824565,-0.0468003820439351,0.0527426160337551,0.0930996714129244,0.0871459694989107,0.0662393162393164,0.067379679144385,0.1302378255945639,0.0871459694989107,0.1497695852534564,0.1125975473801561,0.1980792316926771,0.2290640394088672,0.2537688442211057,0.2506265664160401,0.3432032301480485,0.2994791666666667,0.2067714631197099,0.1980792316926771,0.1645274212368728,0.1458094144661308,0.0417536534446765,0.1175811870100784,0.2024096385542169,0.1980792316926771,0.1431844215349369,0.1175811870100784,0.1510957324106114,0.0583244962884412,0.1880952380952381,0.3486486486486486,0.4654919236417034,0.471976401179941,0.3486486486486486,0.4569343065693432
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,0.0344035677021542,1.0,0.4440085592011412,0.0387662705149971,0.0245014245014172,2.4360645779736263e-05,0.1002368966538347,-0.0513506695269933,0.0767418725129514,-0.3544321892957383,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,0.0164319248826292,0.1576086956521738,0.2241379310344826,0.2754491017964071,0.2640949554896141,0.3831168831168829,0.3148148148148146,0.0979381443298967,0.1390374331550801,0.1703296703296701,0.1451612903225805,0.0979381443298967,0.1151832460732984,0.1210526315789473,0.0812182741116751,0.1607629427792916,0.1544715447154472,0.1329787234042554,0.0895140664961635,0.0839694656488547,0.1036269430051812,0.0570719602977667,-0.0229357798165138,-0.0955414012738854,-0.0818965517241379,-0.0361990950226244,-0.0533333333333333,-0.0273972602739726,-0.0116009280742459,0.0240384615384614,0.0,0.0339805825242718,0.0597014925373133,0.0676691729323306,0.0597014925373133,-0.0533333333333333,0.0339805825242718,0.0703517587939697,0.1513513513513511,0.1420911528150132,0.1390374331550801,0.1833333333333333,0.109375,-0.0405405405405406,0.0415647921760391,0.0757575757575756,0.0240384615384614,-0.1597633136094675,-0.1252566735112936
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,0.0672646873706111,1.0,2.1770543656999752,0.0328602486409306,0.0029317729293363,1.906501405329464e-07,0.024634637494761,-0.0977562062852225,-0.0639965895815118,0.1537539906749033,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,0.0691244239631336,-0.1033057851239669,-0.0726495726495726,-0.0805084745762712,-0.2465277777777778,-0.2491349480968858,-0.1902985074626866,-0.1589147286821706,-0.0355555555555555,-0.2109090909090909,-0.2861842105263158,-0.2619047619047618,-0.2542955326460482,-0.2885245901639344,-0.321875,-0.361764705882353,-0.3424242424242424,-0.2885245901639344,-0.2838283828382838,-0.2385964912280702,-0.142292490118577,-0.142292490118577,-0.2080291970802921,-0.2022058823529412,-0.1780303030303031,-0.1556420233463035,-0.2022058823529412,-0.1033057851239669,-0.0765957446808511,-0.0524017467248908,-0.0180995475113122,-0.0269058295964126,-0.0355555555555555,-0.1354581673306772,-0.0726495726495726,-0.1685823754789271,-0.1490196078431371,-0.0225225225225226,-0.0440528634361233,-0.092050209205021,0.0382775119617224,-0.0312500000000001,-0.0225225225225226,0.1243523316062176,0.1481481481481481,0.0382775119617224,-0.0355555555555555,-0.1490196078431371,-0.1178861788617886
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,0.8726232113318854,1.0,1.143730886850153,-0.1048057259713701,-0.0793744467394473,5.896560926295852e-07,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-1.0453939932965406,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,-0.025,0.0169491525423728,-0.1304347826086955,-0.1304347826086955,-0.1176470588235295,-0.1111111111111111,-0.1240875912408759,-0.724770642201835,-0.1428571428571428,-0.7087378640776699,-0.719626168224299,-0.1780821917808219,-0.1891891891891892,-0.2452830188679245,-0.2727272727272727,-0.2941176470588235,-0.2452830188679245,-0.2207792207792208,-0.2105263157894736,-0.7424892703862661,-0.7094430992736078,-0.7142857142857143,-0.7176470588235294,-0.7303370786516854,-0.7156398104265402,-0.7014925373134329,-0.7278911564625851,-0.7122302158273381,-0.706601466992665,-0.679144385026738,-0.6799999999999999,-0.7129186602870814,-0.7087378640776699,-0.7029702970297029,-0.6992481203007519,-0.7136038186157518,-0.706601466992665,-0.6756756756756757,-0.6657381615598885,-0.7209302325581395,-0.689922480620155,-0.8879551820728291,-0.8894009216589862,-0.8782961460446248,-0.8627002288329519,-0.8583234946871311,-0.8523985239852399,-0.8471337579617835,-0.8351648351648352
BDBL-L^I07,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,0.0224193594064266,1.0,0.7396863970375515,-0.9937298459333572,-0.399807371480578,2.159303358662256e-06,-0.6034018187942068,0.0015243135057382,0.0076790291469076,-0.0443846619549277,-2.358709677419355,5.0,0.6476884800092577,-0.2111717699185062,0.0,-0.8934198331788693,-0.9010327022375216,-0.9065800162469536,-0.8994755244755245,-0.9010327022375216,-0.9048013245033112,-0.9166666666666666,-0.9164244186046512,-0.9056603773584906,-0.9145616641901932,-0.9209621993127148,-0.9353205849268842,-0.935790061418202,-0.9368825466520307,-0.9366041896361632,-0.9324721080446272,-0.9291871921182266,-0.931261207411835,-0.9241924851680948,-0.9275818639798488,-0.9207443142660234,-0.9219810040705564,-0.9230769230769232,-0.916907514450867,-0.9120122417750574,-0.9074074074074074,-0.8991228070175439,-0.8958333333333334,-0.8901623686723974,-0.889423076923077,-0.8888888888888888,-0.8843058350100603,-0.8825331971399387,-0.8824130879345603,-0.8873653281096964,-0.8888888888888888,-0.8853439680957129,-0.8882410106899903,-0.8984098939929329,-0.8916116870876531,-0.8937153419593346,-0.8954545454545455,-0.8838383838383839,-0.8792016806722689,-0.8807053941908713,-0.8788198103266597,-0.8847695390781564,-0.8803329864724245
