firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,herf,invest,mve_ia,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,1.4889017937798426e-07,0.0140146137425894,-0.1987657260461834,1.0,1.4235209235209236,-0.2844961240310077,1.5612810935768206e-08,0.0514437437769664,0.7894106382193845,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,0.0169491525423728,0.0535714285714286,0.0598802395209581,0.066265060240964,0.066265060240964,0.1346153846153845,0.1493506493506493,0.120253164556962,0.1644736842105263,0.1644736842105263,0.1644736842105263,0.2123287671232876,0.4159999999999999,0.5663716814159294,0.4274193548387097,0.3828125,0.3511450381679388,0.3511450381679388,0.3409090909090908,0.3720930232558139,0.4508196721311475,0.6090909090909089,0.5803571428571428,0.6238532110091741,0.77,0.84375,0.9239130434782608,0.945054945054945,1.132530120481928,1.058139534883721,1.058139534883721,0.8631578947368421,1.058139534883721,0.9239130434782608,0.7184466019417475,0.7019230769230769,0.2206896551724138,0.1568627450980391,0.0792682926829269,0.282608695652174,0.2123287671232876,0.0727272727272727,0.1273885350318471,-0.2236842105263157,-0.096938775510204,-0.0111731843575418,-0.0923076923076923,-0.1194029850746267,-0.096938775510204
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,3.240642361670084e-07,0.0305032549268286,0.1637109400440695,1.0,1.805081403864571,0.0994514030488396,8.344724694543488e-06,0.0378746121986173,17.797840456196184,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,0.0185950413223139,-0.0261569416498993,-0.0122448979591838,-0.0142566191446028,-0.0339321357285429,-0.0528375733855186,-0.047244094488189,-0.0162601626016259,-0.002061855670103,0.0168067226890755,0.0476190476190476,0.1050228310502283,0.1442080378250589,0.1308411214953269,0.1203703703703702,0.0755555555555556,0.10250569476082,0.1606714628297361,0.1152073732718894,0.1100917431192658,0.10250569476082,0.1980198019801979,0.1578947368421053,0.1442080378250589,0.1578947368421053,0.2804232804232804,0.2506459948320412,0.2160804020100502,0.2099999999999999,0.1634615384615383,0.2160804020100502,0.1255813953488371,0.1496437054631829,0.213032581453634,0.2736842105263157,0.1050228310502283,0.1862745098039215,0.1442080378250589,0.1100917431192658,0.066079295154185,0.0852017937219731,0.2009925558312653,0.2538860103626943,0.2604166666666667,0.3370165745856353,0.3828571428571428,0.4534534534534533,0.3988439306358382,0.4069767441860465
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,3.751210211363053e-05,3.5309086468387987,-0.0156839567691391,1.0,1.1520324679507827,-0.0178105994787141,6.82275671460373e-06,-0.2037067658812181,0.0844285192354186,-1.9808459696727847,7.0,0.9107131353475488,0.0790887370455478,0.0175438596491228,-0.0731707317073171,0.1176470588235292,-0.8067796610169492,-0.8067796610169492,-0.0806451612903226,-0.05,0.1287128712871286,0.1515151515151513,-0.2784810126582279,0.096153846153846,-0.3410404624277456,0.0754716981132073,0.096153846153846,0.096153846153846,-0.7605042016806722,-0.7644628099173554,-0.7649484536082474,-0.7615062761506277,-0.978490566037736,-0.8027681660899655,-0.8044596912521441,-0.8176,-0.8031088082901554,-0.8027681660899655,-0.798941798941799,-0.8031088082901554,-0.8131147540983606,-0.8121911037891268,-0.8213166144200628,-0.8140293637846656,-0.8325991189427313,-0.8264840182648402,-0.821875,-0.8170144462279294,-0.8392101551480959,-0.8354978354978355,-0.8323529411764706,-0.8382978723404255,-0.8235294117647058,-0.8181818181818181,-0.7982300884955753,-0.7949640287769784,-0.8240740740740741,-0.8285714285714286,-0.8155339805825242,-0.8084033613445378,-0.7982300884955753,-0.8010471204188482
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,2.341241876125597e-07,0.0220374511663241,0.2789043072270498,1.0,1.7022306397306397,-0.0430198625623646,1.2255896258880015e-06,0.0586498319926687,5.529312667179504,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,-0.0874751491053679,0.0371134020618557,-0.0261374636979669,-0.0702402957486136,0.0702127659574467,0.0479166666666668,-0.0009930486593843,0.0994535519125683,0.1380090497737558,0.0840517241379312,0.1657010428736964,0.1724941724941726,0.1303370786516853,0.2373923739237391,0.2638190954773869,0.2670025188916876,0.3202099737532808,0.3413333333333335,0.3895027624309393,0.505988023952096,0.4837758112094394,0.5917721518987342,0.617363344051447,0.7932263814616756,0.8357664233576643,0.9053030303030304,0.9842209072978304,0.8028673835125448,0.8028673835125448,0.8629629629629629,0.8981132075471701,0.758741258741259,0.6683250414593698,0.7964285714285717,0.8391224862888484,0.6225806451612903,0.6993243243243243,0.6546052631578947,0.7079796264855689,0.7649122807017543,0.7344827586206899,0.8158844765342961,0.8768656716417911,0.9383429672447012,0.9235181644359464,1.0530612244897957,1.186956521739131,1.14957264957265,1.245535714285714
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,1.2739578671314944e-07,0.0119914070268229,0.5394387574501577,1.0,1.833543771043771,-0.1905712147667747,3.270639151117543e-07,0.0085410895660202,3.243597543972854,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,-0.0111111111111111,0.016949152542373,-0.0252707581227435,-0.0721649484536082,-0.018181818181818,-0.0492957746478872,-0.0909090909090909,-0.018181818181818,0.0285714285714286,-0.0055248618784529,0.0207939508506616,-0.0055248618784529,0.0821643286573146,0.108829568788501,0.1203319502074689,0.1764705882352941,0.2217194570135747,0.25,0.197339246119734,0.2587412587412587,0.3043478260869567,0.35678391959799,0.4025974025974026,0.4876033057851241,0.4438502673796791,0.5743440233236152,0.5882352941176472,0.4136125654450262,0.4438502673796791,0.5126050420168069,0.5561959654178674,0.4594594594594594,0.3953488372093023,0.5384615384615385,0.4917127071823204,0.3106796116504855,0.3705583756345179,0.3106796116504855,0.2857142857142858,0.3466334164588529,0.4062500000000002,0.5789473684210529,0.5606936416184973,0.5,0.529745042492918,0.5428571428571429,0.6615384615384616,0.7142857142857144,0.7704918032786887
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,2.8575309523929308e-05,2.689713500419238,-0.0917283712618469,1.0,1.371963361210673,-0.0215603467437208,2.784619226946014e-06,0.0694881889763779,0.1961672128869141,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,0.0423280423280423,0.0161290322580642,14.75,0.0053191489361701,-0.0406091370558375,-0.0307692307692308,-0.0337423312883435,-0.0125391849529781,0.012861736334405,15.578947368421051,15.578947368421051,-0.0974212034383955,-0.0031645569620254,0.035049288061336,0.0294117647058822,0.0096153846153845,0.0106951871657754,0.0702151755379387,0.0294117647058822,0.0887096774193547,0.0535117056856184,0.134453781512605,0.1637931034482758,0.1871859296482412,0.1842105263157893,0.2718707940780618,0.23046875,0.1426844014510278,0.134453781512605,0.1026837806301048,0.0849598163030997,-0.0135699373695199,0.0582306830907053,0.1385542168674696,0.134453781512605,0.0824742268041236,0.0582306830907053,0.0899653979238752,0.002120890774125,0.1249999999999997,0.277027027027027,0.3876651982378853,0.3938053097345131,0.277027027027027,0.3795620437956204,0.4041604754829122,0.412556053811659,0.458333333333333,0.3404255319148934
BCYO-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,2.473047204430972e-07,0.0232780976435679,0.9729331519357588,1.0,1.0664445250899013,0.2595356550580432,6.376528890492172e-08,-0.0029500728182531,0.7821547635636643,-0.2029520295202952,5.0,1.0664445250899013,0.0283528352835283,-0.0068027210884353,-0.0392156862745098,0.0652173913043479,0.05,0.1666666666666667,0.185483870967742,0.1759999999999999,0.1221374045801526,0.0575539568345324,-0.02,-0.1197604790419161,-0.0516129032258064,-0.109090909090909,-0.0328947368421053,-0.0454545454545455,0.0425531914893617,0.1052631578947367,0.1666666666666667,0.2352941176470588,0.1221374045801526,0.0068493150684931,-0.0067567567567567,-0.1144578313253011,-0.0516129032258064,0.0425531914893617,0.05,0.05,0.0729927007299269,0.0352112676056337,0.0208333333333332,0.0068493150684931,-0.0328947368421053,0.0279720279720279,-0.0067567567567567,-0.0754716981132076,-0.3608695652173912,-0.3495575221238938,-0.3225806451612902,-0.3318181818181819,-0.3495575221238938,-0.3663793103448275,-0.3033175355450237,-0.3318181818181819,-0.3580786026200874,-0.3717948717948718,-0.3524229074889867,-0.25,-0.1923076923076924,-0.2461538461538461
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,5.970134689881508e-07,0.0561951983800854,-0.2342318143422967,1.0,0.4440085592011412,0.0387662705149971,2.434752662064024e-05,0.1002368966538347,7.83010493252791,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,-0.0089020771513353,0.0941558441558441,0.0401234567901234,-0.1314432989690721,-0.0989304812834225,-0.0741758241758241,-0.0940860215053763,-0.1314432989690721,-0.1178010471204188,-0.113157894736842,-0.1446700507614212,-0.0817438692098092,-0.086720867208672,-0.1037234042553191,-0.1381074168797954,-0.1424936386768448,-0.126943005181347,-0.1637717121588089,-0.2270642201834862,-0.2845010615711252,-0.2737068965517241,-0.2375565610859727,-0.251111111111111,-0.230593607305936,-0.2180974477958235,-0.1899038461538461,-0.2089201877934271,-0.1820388349514563,-0.1616915422885571,-0.1553884711779448,-0.1616915422885571,-0.251111111111111,-0.1820388349514563,-0.1532663316582914,-0.0891891891891891,-0.0965147453083109,-0.0989304812834225,-0.0638888888888888,-0.1223958333333332,-0.240990990990991,-0.1760391198044009,-0.148989898989899,-0.1899038461538461,-0.3353057199211046,-0.3080082135523614,-0.2964509394572024,-0.3108384458077708,-0.278372591006424,-0.3065843621399177
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,6.649017496475123e-07,0.0625853312623495,-0.4579620898735765,1.0,2.1770543656999752,0.0328602486409306,1.905474679869085e-07,0.024634637494761,0.856193209374981,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,-0.1805555555555555,-0.0034602076124568,0.0746268656716417,0.1162790697674418,0.28,0.0472727272727271,-0.0526315789473684,-0.0204081632653061,-0.0103092783505155,-0.0557377049180327,-0.1,-0.1529411764705882,-0.1272727272727272,-0.0557377049180327,-0.0495049504950494,0.0105263157894737,0.1383399209486167,0.1383399209486167,0.0510948905109487,0.0588235294117645,0.0909090909090908,0.1206225680933852,0.0588235294117645,0.1900826446280992,0.225531914893617,0.2576419213973797,0.3031674208144796,0.2914798206278026,0.28,0.1474103585657371,0.2307692307692308,0.1034482758620689,0.1294117647058823,0.2972972972972971,0.2687224669603523,0.2050209205020918,0.3779904306220096,0.2857142857142856,0.2972972972972971,0.4922279792746113,0.5238095238095237,0.3779904306220096,0.28,0.1294117647058823,0.1707317073170731,0.3090909090909088,0.4257425742574257,0.3913043478260869,0.3714285714285712
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,5.5760316588151565e-06,0.5248561741359533,-5.941131448837223,1.0,1.143730886850153,-0.1048057259713701,5.893385397961711e-07,0.0171068427370948,0.3998786728284236,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,0.0147058823529411,0.0074074074074073,-0.0072992700729926,-0.6880733944954128,-0.0285714285714284,-0.6699029126213591,-0.6822429906542056,-0.0684931506849314,-0.081081081081081,-0.1446540880503144,-0.1757575757575756,-0.1999999999999999,-0.1446540880503144,-0.1168831168831168,-0.1052631578947368,-0.7081545064377682,-0.6707021791767553,-0.6761904761904762,-0.6799999999999999,-0.6943820224719102,-0.6777251184834123,-0.6616915422885572,-0.691609977324263,-0.6738609112709832,-0.6674816625916871,-0.6363636363636364,-0.6373333333333333,-0.6746411483253588,-0.6699029126213591,-0.6633663366336633,-0.6591478696741855,-0.6754176610978521,-0.6674816625916871,-0.6324324324324324,-0.6211699164345403,-0.6837209302325581,-0.648578811369509,-0.873015873015873,-0.8746543778801843,-0.8620689655172413,-0.8443935926773456,-0.8394332939787486,-0.8327183271832719,-0.8267515923566879,-0.8131868131868132,-0.8267515923566879,-0.807909604519774,-0.8097902097902098,-0.794251134644478
BDBL-L^I07,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,6.536130797314581e-10,6.152276051925534e-05,-0.1526390308011728,1.0,0.7396863970375515,-0.9937298459333572,2.158140489477464e-06,-0.6034018187942068,6.8189049491371,-2.358709677419355,5.0,0.6476884800092577,-0.2111717699185062,0.076048951048951,-0.0154905335628227,-0.0529801324503311,-0.1710144927536232,-0.1686046511627907,-0.0615258408531583,-0.1500742942050521,-0.2137457044673539,-0.3565804274465692,-0.361250697934115,-0.3721185510428101,-0.3693495038588754,-0.3282442748091604,-0.2955665024630541,-0.3161984459055589,-0.2458800263678312,-0.2795969773299749,-0.2115782219159201,-0.2238805970149254,-0.2347826086956521,-0.1734104046242774,-0.1247130833970926,-0.0789049919484702,0.0035087719298245,0.0362318840579709,0.0926456542502387,0.0999999999999998,0.1053140096618356,0.1509054325955734,0.1685393258426966,0.1697341513292434,0.1204701273261505,0.1053140096618356,0.1405782652043867,0.1117589893100097,0.0106007067137807,0.0782280867106504,0.0573012939001846,0.04,0.1555555555555554,0.2016806722689075,0.1867219917012446,0.2054794520547944,0.1462925851703405,0.190426638917794,0.2599118942731278,0.3029612756264237,0.3506493506493504,0.2999999999999998
BDBO-L^K97,0.1578947368421052,-0.1578947368421052,2.0,-0.2706802559848305,5.571732811749594e-07,0.0524451535754738,35.0488688875455,1.0,1.0743099787685777,-1.191501746216531,1.7235236437494039e-09,-0.3678596823891917,0.0751922261511662,-9.93103448275862,8.0,1.0573248407643312,-0.2343749999999999,0.0,-0.2,-0.3846153846153846,-0.111111111111111,0.0,0.0,0.0,-0.2,-0.2727272727272727,-0.2727272727272727,-0.3846153846153846,-0.3846153846153846,-0.111111111111111,-0.111111111111111,-0.2727272727272727,-0.3333333333333332,-0.5294117647058824,-0.6799999999999999,-0.75,-0.7647058823529411,-0.7714285714285714,-0.7948717948717949,-0.8260869565217391,-0.7714285714285714,-0.75,-0.75,-0.7241379310344827,-0.75,-0.8048780487804879,-0.7714285714285714,-0.7837837837837838,-0.7894736842105263,-0.7894736842105263,-0.8367346938775511,-0.8095238095238095,-0.75,-0.8260869565217391,-0.84,-0.8709677419354839,-0.864406779661017,-0.8620689655172413,-0.923809523809524,-0.9683794466403162,-0.9665271966527196,-0.9652173913043478,-0.9756838905775076,-0.9741100323624596,-0.9655172413793104,-0.9789473684210528
