firms,age,agr,cash,cashdebt,chatoia,chcsho,chpmia,depr,egr,grltnoa,herf,invest,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FWEF_63-L^F09,15.0,-0.1122185053626237,0.2969770557695528,-0.0824757211190027,1.035530022529196,-0.011141696007506,0.4683940615448392,0.2275091003640145,-0.0821622634438822,-0.1582754841066859,9.693115273084472e-10,-0.2531296341000794,-0.1961040658909661,0.0096683483554799,0.1402090229950661,-0.0457433023068343,-0.1654520884693184,-0.1166550244486578,1.5480338511181706,0.0,-0.0909090909090908,-0.0909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666666666666,-0.0909090909090908,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0909090909090908,-0.0909090909090908,-0.0909090909090908,-0.1666666666666666,-0.1666666666666666,-0.0909090909090908,-0.1666666666666666,0.0,-0.1666666666666666,0.1111111111111111,0.25,0.25,0.25,0.1111111111111111,0.25,0.25,0.25,0.25,0.1111111111111111,0.25,0.1111111111111111,0.0,-0.0909090909090908,0.0,0.0,-0.2307692307692307,-0.2307692307692307
FWJG_10-L^I06,3.0,-0.1414992438971699,0.0786037167252636,-0.0969044414535666,0.4542510948473406,0.1919173968546765,1.0795597507505696,0.155668358714044,-0.5556762629005975,-0.2543298849238637,6.710054836444545e-12,0.0010801468999783,0.1319942611190819,0.0027061548853259,0.1646084299315605,0.1843151223207874,-0.1308831067855181,-0.2754549926217412,1.5480338511181706,0.0,0.0,0.0,-0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.3333333333333332,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666,-0.7142857142857143,-0.75,-0.75,-0.75,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.7777777777777778,-0.7777777777777778,-0.7777777777777778,-0.8,-0.7142857142857143,-0.7777777777777778,-0.7777777777777778,-0.7777777777777778,-0.8333333333333333
FWJQ_58-L^I05,15.0,0.0090836227624899,0.0189604879342349,0.163456090651558,0.3516892162150564,0.0003411338681156,0.0682928152546357,0.0326950023353573,-0.0446297204512015,-0.020212765957446,6.838211243268742e-08,0.030833555971146,0.0734214390602055,0.4663636926511868,0.0898904705194764,1.0893772893772893,0.0923534798534798,0.0893772893772893,0.7128548251743073,0.0058823529411764,-0.0058479532163743,0.0381679389312976,-0.0072992700729926,0.0,0.0271903323262838,0.0759493670886075,0.0862619808306708,0.1447811447811446,0.234119782214156,0.2408759124087589,0.2318840579710146,0.2710280373831777,0.4592274678111587,0.5111111111111111,0.4912280701754388,0.5111111111111111,0.4592274678111587,0.2569316081330868,0.3229571984435797,0.2977099236641221,0.2408759124087589,0.227436823104693,0.1486486486486486,0.1295681063122924,0.1604095563139931,0.2806026365348399,0.3076923076923077,0.3934426229508196,0.3385826771653542,0.227436823104693,0.2186379928315411,0.2830188679245282,0.1971830985915492,0.2121212121212119,0.1744386873920551,0.2734082397003745,0.317829457364341,0.2927756653992395,0.2546125461254611,0.2408759124087589,0.2781954887218043,0.3229571984435797,0.3627254509018034,0.3765182186234816,0.317829457364341,0.3385826771653542,0.4285714285714286,0.4107883817427384
FWJV_72-L^G06,15.0,0.0802022219448258,0.0233084067060668,0.0756125732200313,2.276468243625254,9.575743860140448e-06,-0.0048492825328044,0.1797310593637258,0.0728048921195337,-0.0071109244201731,5.986277340932984e-05,0.0431906129072525,0.0832724616508399,2.060694505873534,0.0284811525763304,-0.0247123225394614,-0.0531788698144349,0.0966909702748176,0.8095554458765842,0.0709677419354837,0.0402684563758388,0.0689655172413794,0.1481481481481481,0.2601626016260163,0.1946050096339113,0.2375249500998004,0.1524163568773235,0.1787072243346008,0.2109375,0.2836438923395445,0.2704918032786885,0.2350597609561755,0.341991341991342,0.4090909090909089,0.6230366492146597,0.5577889447236182,0.3870246085011186,0.3777777777777777,0.2704918032786885,0.1969111969111969,0.0801393728222996,0.1877394636015326,-0.0032154340836012,-0.0372670807453416,-0.0158730158730158,0.0299003322259137,0.1272727272727272,0.1397058823529411,0.1969111969111969,0.1481481481481481,0.1654135338345863,0.1809523809523809,0.0801393728222996,0.0801393728222996,0.1524163568773235,0.0839160839160839,0.1191335740072201,0.076388888888889,0.1524163568773235,0.2704918032786885,0.1313868613138684,0.0490693739424703,0.0598290598290598,0.2015503875968991,0.215686274509804,0.2863070539419086,0.3747228381374723,0.4155251141552512
FWKQ_L4-L^K06,8.0,0.0679133735919231,0.0217669654289372,0.1377823039597436,2.1375490741365195,0.0008168091101264,0.0746229882326217,0.0210435638690622,0.0159448896467478,0.0356932036360443,2.1273974666095576e-06,0.0831831301757937,0.1787450647697981,0.4647249170032277,0.1845573994819477,0.2984900692247459,-0.0825071061428049,0.6569806352624818,1.0372612606477083,-0.0794392523364486,-0.0815450643776823,-0.0932203389830507,-0.0593406593406592,-0.0115473441108544,0.1520861372812922,0.1888888888888888,0.2950075642965204,0.2911010558069382,0.2738095238095239,0.3739967897271268,0.4533106960950765,0.4965034965034967,0.681728880157171,0.2950075642965204,0.3128834355828223,0.3128834355828223,0.1662125340599456,0.1398135818908124,0.155195681511471,0.3230293663060279,0.2814371257485031,0.3028919330289192,0.2833583208395802,0.3108728943338439,0.2334293948126802,0.2263610315186246,0.3608903020667726,0.4657534246575343,0.9022222222222224,0.6883629191321499,0.681728880157171,0.681728880157171,0.6029962546816481,0.567765567765568,0.5793357933579337,0.7327935222672064,0.8369098712446352,0.9860788863109052,1.0478468899521536,1.0141176470588236,1.7792207792207797,1.9930069930069931,1.6257668711656446,1.65015479876161,1.532544378698225,1.5176470588235298,1.1892583120204605,1.3324250681198913
FWKZ_24-L^C13,15.0,0.0268467524501974,0.1003443621731397,0.4482851120904388,1.078985251812487,-0.0082714834536665,-0.0071899377156653,0.141002809766908,0.0291808251262263,-0.0384947578789425,8.418708866959287e-09,0.0416565506842663,0.0234172062187414,0.0846357664955823,-0.0108492091976836,-0.1278354496621042,0.0332546772849946,-0.0655586499628373,0.7299640876323666,-0.0121951219512194,-0.0681818181818182,-0.098901098901099,-0.1458333333333333,-0.088888888888889,-0.0120481927710843,-0.0238095238095238,0.0,0.0249999999999999,-0.0681818181818182,-0.0120481927710843,0.0249999999999999,0.0789473684210526,0.0512820512820511,0.2058823529411764,0.3442622950819671,0.2058823529411764,0.1884057971014492,0.1714285714285714,0.1714285714285714,0.1388888888888888,0.1549295774647887,0.1388888888888888,0.0789473684210526,0.1081081081081081,0.1232876712328767,0.2058823529411764,0.28125,0.2424242424242422,0.28125,0.2424242424242422,0.3666666666666667,0.28125,0.1232876712328767,0.1549295774647887,0.0933333333333332,0.0789473684210526,0.1549295774647887,0.28125,0.2058823529411764,0.2424242424242422,0.2058823529411764,0.3225806451612902,0.3666666666666667,0.3015873015873014,0.2238805970149251,0.1884057971014492,0.3666666666666667,0.4385964912280702
FWND_50-L^G04,8.0,-0.2959049456331111,0.0208942423888044,-0.2888113263199292,1.4707749652898934,2.176881475820141e-05,0.497118873899571,0.2763424518743668,-0.480776732694725,-0.0891501788149326,4.358219627588152e-09,-0.1629033672395651,-0.1116732420515201,0.0027623790892544,0.0394471503033408,0.0397166361079467,-0.088920336593991,-0.2460939068964132,1.5480338511181706,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.3333333333333332,-0.5,-0.5,-0.5,-0.6000000000000001,-0.6000000000000001,-0.5,-0.6000000000000001,-0.5,-0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.75,-0.7777777777777778,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.6000000000000001,-0.6000000000000001,-0.6666666666666666
FWON_41-L^G09,15.0,-0.0113775893290932,0.0360006636067024,0.2531946557586944,0.8598117597421667,0.0035487113211232,0.0625547162332011,0.166288492706645,-0.0681372823470129,-0.0866108154689455,9.624341411504144e-09,0.060165187050042,0.0517723721469754,0.1494679515538536,0.161636498583741,0.4152572206428682,0.1469818320350938,0.0555734261764651,2.3920464729792736,-0.0445859872611464,-0.0368098159509201,-0.0248447204968944,-0.0513595166163142,-0.01875,0.0431893687707642,0.0979020979020979,-0.003174603174603,0.0295081967213115,0.0064102564102563,0.0608108108108109,0.0753424657534247,0.0753424657534247,0.1294964028776979,0.1804511278195488,0.2975206611570249,0.2411067193675891,0.2610441767068272,0.3083333333333333,0.3711790393013101,0.4144144144144144,0.256,0.3361702127659574,0.3248945147679325,0.246031746031746,0.2076923076923076,0.1629629629629629,0.1984732824427482,0.2362204724409449,0.3029045643153527,0.3193277310924372,0.4672897196261683,0.4017857142857142,0.2661290322580645,0.2921810699588476,0.4017857142857142,0.3593073593073592,0.5023923444976077,0.5242718446601942,0.5858585858585859,0.3652173913043479,0.4672897196261683,-0.1277777777777777,-0.2169576059850373,-0.1989795918367346,-0.1844155844155843,-0.1626666666666666,-0.1467391304347826,-0.1002865329512894
FWQO_33-L^K18,15.0,0.011317740995765,0.0088348708525962,0.1888410813161226,0.3086163021312555,0.0009543446018779,-0.1329587912466131,0.1147720612593328,0.1310424328727621,-0.3284736339235433,1.870309905492439e-07,0.0182033957525983,-0.1003923501708621,1.399674538638035,0.0578142293984354,0.0526594832310151,0.1315906276686813,0.148108983785954,0.6604447337345652,0.0371205550737208,-0.0077452667814114,0.0406137184115522,0.0577981651376147,0.1397785686041914,0.1696084398458104,0.2060669456066945,0.1604267310789049,0.2757247178579332,0.1830494561871538,0.281965754947743,0.2595586628796154,0.34696261682243,0.4506794162053344,0.6094360692350642,0.5131233595800524,0.5610614676414838,0.4785842523724031,0.4057546939770788,0.4927498705334023,0.4506794162053344,0.5699891067538125,0.4624556062912226,0.4624556062912226,0.4506794162053344,0.3952081316553726,0.4280406242259105,0.76840490797546,0.7920422754118743,0.6965862271924663,0.7301920768307322,1.032792665726375,1.404086738949124,0.9763455605073704,0.9635558583106268,1.179584120982987,1.0059151009046627,0.7501517911353979,0.7081481481481482,0.8778501628664495,0.8638861946330423,0.7837252475247525,0.6729541497388276,0.8926460932370321,0.9824621733149932,0.6499713795077275,0.8578794714792135,0.8778501628664495,1.1296638345031398
FWQS_10-L,26.0,0.0315241037196803,0.0696978727113684,0.0977363695600015,1.028679285951538,0.0084070472418648,-0.0729306477967458,0.1213200279655235,0.2041089364451565,-0.0076005355546965,8.24716593457968e-07,0.0628701375705037,-0.0110576950637671,0.3611347484353833,-0.0925810154877278,-0.1892842499102071,0.012312387847083,-0.0756846401581694,0.3356314718244365,0.0147058823529411,0.0149253731343284,0.0149253731343284,-0.0620689655172412,-0.0684931506849314,-0.15527950310559,-0.0072992700729926,-0.0285714285714284,0.0708661417322835,0.0303030303030302,0.0149253731343284,0.0303030303030302,-0.0354609929078012,0.088,0.2142857142857142,0.3203883495145632,0.2592592592592593,0.2592592592592593,0.1623931623931624,0.3203883495145632,0.2035398230088496,0.2363636363636363,0.2035398230088496,0.1239669421487603,0.0149253731343284,0.0303030303030302,0.0793650793650795,0.0793650793650795,0.0793650793650795,0.2710280373831775,0.2830188679245282,0.3600000000000001,0.4782608695652175,0.2142857142857142,0.2592592592592593,0.3465346534653466,0.3600000000000001,0.2952380952380953,0.2952380952380953,0.0967741935483872,0.1525423728813559,0.2035398230088496,0.4166666666666667,0.3203883495145632,0.2952380952380953,0.1333333333333335,0.1826086956521742,0.1724137931034484,0.1724137931034484
FWSD_66-L^I15,7.0,-0.0897307451471508,0.055513517231891,0.160931977205511,1.2785139192867776,-0.31776601755571,-1.01253408178426,0.1221817465787142,-0.0002402979694822,-0.0308781591110236,1.5085326397471e-09,0.0179398872886661,-0.1871322087092977,0.010675676233695,-0.1795179442963456,-0.0446728762072629,-0.1396182313985197,-0.1396182313985197,0.6489232810242836,0.0,0.0,-0.0263157894736841,-0.075,-0.0133333333333333,-0.075,-0.0133333333333333,-0.0263157894736841,0.0277777777777779,-0.0263157894736841,-0.075,0.0571428571428571,0.1212121212121211,0.3454545454545452,0.2333333333333334,0.2333333333333334,0.3703703703703702,0.3454545454545452,0.4230769230769229,0.48,0.6818181818181819,0.4230769230769229,0.48,0.4230769230769229,0.2333333333333334,0.2333333333333334,0.3214285714285714,0.4509803921568627,0.3703703703703702,0.3454545454545452,0.4230769230769229,0.3962264150943395,0.1935483870967742,0.0882352941176469,0.0,-0.0512820512820513,-0.075,-0.075,0.0277777777777779,-0.1494252873563218,-0.2448979591836735,-0.2673267326732673,-0.1777777777777778,-0.1294117647058823,-0.2673267326732673,-0.2448979591836735,-0.2448979591836735,-0.3148148148148149,-0.2525252525252525
FWXD_42-L^G16,15.0,-0.0091152815013404,0.0064452156668319,0.1751188589540412,1.6573423453083516,-0.2999999837469121,-0.006546419027402,0.1720047449584816,0.09347442680776,-0.0888769189334763,9.508940197844804e-08,0.0327077747989277,-0.0539707016191209,0.0657590885575773,-0.0172795571372083,-0.1250019591862323,-0.0180912040374909,0.0008561643835616,0.7740169255590853,0.0,-0.0817610062893082,-0.070063694267516,-0.1151515151515151,-0.136094674556213,-0.0817610062893082,-0.0234113712374582,-0.0457516339869281,-0.1178247734138973,-0.1461988304093567,-0.136094674556213,-0.0759493670886076,-0.033112582781457,0.0895522388059699,0.2695652173913043,0.2920353982300885,0.3333333333333332,0.2066115702479338,0.0656934306569341,0.0814814814814814,-0.0550161812297734,-0.2108108108108108,-0.2065217391304348,-0.1797752808988764,-0.1751412429378531,-0.1309523809523809,-0.1411764705882353,-0.1124620060790273,-0.0817610062893082,-0.1204819277108433,-0.1797752808988764,0.0138888888888888,0.0855018587360594,0.1145038167938929,0.3456221198156681,0.3212669683257918,0.1967213114754098,0.1774193548387097,0.1774193548387097,0.0814814814814814,0.0391459074733095,0.0138888888888888,-0.033112582781457,0.1496062992125983,0.0977443609022554,0.6781609195402298,0.4313725490196078,0.4747474747474747,0.7278106508875739
FYUQ_12-L^K10,5.0,-0.0588919587029227,0.1973114956736711,0.0422007149707908,0.7748030535765136,0.0034863222045574,0.2464931809070609,0.2763948497854077,0.0390879478827362,-0.1297475466327062,2.805630736563016e-07,-0.1106587174640104,-0.0740554156171285,0.4620626937782621,0.8068456709112192,0.188177328674707,0.0281014147958998,-0.0344606507453117,1.5480338511181706,-0.1082802547770701,-0.0426829268292682,0.0295081967213115,-0.003174603174603,0.0096463022508039,-0.0484848484848483,-0.0125786163522012,0.0753424657534247,0.0536912751677853,-0.0156739811912225,-0.0542168674698794,0.0295081967213115,0.4080717488789238,0.4811320754716981,0.8045977011494254,0.4403669724770642,0.3893805309734515,0.2170542635658914,0.145985401459854,-0.1325966850828729,0.3083333333333333,-0.01875,0.1017543859649123,-0.1229050279329608,-0.1989795918367346,-0.2523809523809524,-0.4195933456561922,-0.4141791044776119,-0.4238532110091743,-0.4206642066420664,-0.4452296819787985,-0.3938223938223938,-0.384313725490196,-0.4567474048442906,-0.4163568773234201,-0.3617886178861788,-0.4086629001883238,-0.3006681514476614,-0.3485477178423236,-0.384313725490196,-0.3578732106339467,-0.372,-0.3938223938223938,-0.6084788029925187,-0.6175395858708892,-0.6099378881987578,-0.595360824742268,-0.5626740947075208,-0.5674931129476584
FYUT_L0-L,15.0,0.1325476075064053,0.0789636014598461,0.2385639003833467,0.3878996849260276,0.0004548669081859,-0.1135221756460456,0.1187690819503642,0.1512165229013833,0.0648947551401464,2.427569019635734e-07,0.0573025875401057,0.107366718485418,2.058133338215089,-0.5597536700655962,-0.1409354544819369,0.0332736099090974,0.0156126808172823,0.6959173982314512,0.0543478260869565,0.0109890109890109,-0.0366492146596857,-0.0935960591133003,-0.0980392156862745,-0.0054054054054054,-0.0612244897959183,-0.0753768844221105,0.0574712643678161,0.0337078651685394,-0.0564102564102563,0.108433734939759,0.0454545454545454,0.2867132867132869,0.4603174603174604,0.2777777777777779,0.3529411764705881,0.3142857142857145,0.0760233918128656,0.2185430463576159,0.5593220338983051,0.3629629629629629,0.393939393939394,0.0697674418604652,-0.0054054054054054,-0.111111111111111,-0.2268907563025209,-0.1748878923766815,-0.2895752895752895,-0.2333333333333332,-0.2610441767068273,-0.1674208144796379,0.128834355828221,-0.1520737327188939,-0.2868217054263565,-0.3475177304964538,-0.3947368421052631,-0.4064516129032258,-0.28125,-0.3967213114754098,-0.5233160621761658,-0.4303405572755417,-0.5544794188861986,-0.6666666666666666,-0.6534839924670433,-0.7426573426573426,-0.6799999999999999,-0.6870748299319728,-0.7451523545706371
FZAM_40-L^C06,16.0,0.1727062215338373,0.0453337119393532,0.1473951960847447,2.9087937078873063,0.0027751722433384,0.0025719127936415,0.0687842917127558,0.127671789690035,0.0242538517383234,2.004941378210208e-06,0.2184163886229551,0.2004945409200728,0.2770609528684062,-0.3192466147292807,-0.200850430647624,0.0388932367351795,0.2149777881057722,0.5711802535496865,0.00561797752809,-0.0647985989492119,-0.0856164383561643,-0.1202635914332784,-0.0183823529411765,0.1337579617834394,0.1866666666666665,0.1313559322033899,0.0658682634730538,0.0308880308880308,0.0831643002028397,0.2775119617224881,0.3217821782178218,0.4751381215469612,0.628048780487805,0.6231003039513676,0.608433734939759,0.6898734177215189,0.4202127659574468,0.6898734177215189,0.7115384615384615,0.5433526011560694,0.5988023952095809,0.3762886597938144,0.2247706422018347,0.2961165048543688,0.3383458646616539,0.383419689119171,0.451086956521739,0.6792452830188678,0.7450980392156863,0.7337662337662336,0.7337662337662336,0.4202127659574468,0.504225352112676,0.5988023952095809,0.6181818181818182,0.7919463087248322,0.7508196721311475,0.5344827586206897,0.8671328671328671,1.2531645569620251,0.963235294117647,0.785953177257525,0.756578947368421,0.5523255813953489,0.5705882352941176,0.920863309352518,1.0381679389312977
FZAP_79-L,15.0,0.7542648969346186,0.1390022537110226,0.0947840685589884,0.8952511847537032,0.10812037216416,0.0199587745614571,0.4203209385255432,0.0483578924575425,0.0380086070271271,1.355858354752531e-06,0.0390741598842415,1.1882610282388095,0.8374320648721193,0.1112572748027003,0.1862466319086862,0.0608017641857825,0.2068691799161196,0.8881041100940121,0.0914634146341464,-0.0574712643678161,-0.0786516853932585,-0.0179640718562874,0.0933333333333332,0.1798561151079136,0.1468531468531468,0.1388888888888888,0.1549295774647887,0.1884057971014492,0.3333333333333332,0.2424242424242422,0.1468531468531468,0.3333333333333332,0.7446808510638299,0.6078431372549018,0.4642857142857139,0.3225806451612902,0.1232876712328767,0.3781512605042016,0.5327102803738315,0.1468531468531468,0.2615384615384615,0.0314465408805031,-0.1368421052631578,-0.2336448598130842,-0.3387096774193548,-0.3568627450980391,-0.4605263157894737,-0.4459459459459459,-0.4743589743589744,-0.4459459459459459,-0.3138075313807532,-0.4265734265734265,-0.4709677419354839,-0.4906832298136646,-0.5444444444444445,-0.4875,-0.5740259740259741,-0.6104513064133017,-0.645021645021645,-0.6194895591647331,-0.597051597051597,-0.6752475247524752,-0.6632443531827515,-0.6281179138321995,-0.652542372881356,-0.6159250585480094,-0.5543478260869565
FZAT_04-L^J09,4.0,0.1636360435846434,0.1994584837545126,-0.3030617235645114,2.9421910305033694,0.0105075059527219,0.1074509749591077,1.1006690028671553,-0.1103039873667586,0.0236425468213545,1.0030920006504645e-07,-0.0435406361668045,0.7168597852662911,0.1583171026366202,0.2931285398665886,1.227958272253094,0.2087778769551049,0.2279582722530938,1.5480338511181706,0.0357142857142855,-0.0175438596491226,-0.0344827586206895,-0.2222222222222221,-0.0344827586206895,-0.0344827586206895,-0.0344827586206895,-0.0508474576271185,0.2727272727272729,0.2173913043478261,0.4358974358974359,0.6470588235294119,0.806451612903226,1.1132075471698113,1.3333333333333337,1.2400000000000002,1.3333333333333337,1.4347826086956523,1.074074074074074,1.4347826086956523,1.4347826086956523,1.488888888888889,1.871794871794872,1.074074074074074,0.7500000000000002,0.8666666666666669,0.8666666666666669,0.806451612903226,0.7230769230769232,0.4358974358974359,0.3827160493827162,0.6470588235294119,0.7777777777777779,0.5555555555555558,0.6470588235294119,0.6470588235294119,0.7500000000000002,1.2400000000000002,0.931034482758621,0.898305084745763,0.3333333333333335,0.2727272727272729,0.3658536585365854,0.6716417910447763,0.2043010752688172,0.0566037735849056,0.0,-0.1641791044776118,-0.0344827586206895
FZBQ_35-L,7.0,0.0156124324945421,0.0795491507686215,0.313664788557984,1.3391943745658652,-0.047623205419956,-0.168843704952695,0.1409598085016022,0.0883448789777275,-0.0748067125093523,1.0280390077588073e-08,-0.0023267838676319,-0.0631389596762104,0.0430860384143488,0.008260100538525,-0.0424754706874848,-0.0505432612723626,-0.0384576898702512,0.5873499830118164,0.0142857142857142,-0.0666666666666667,-0.054054054054054,-0.0728476821192053,-0.0909090909090909,-0.119496855345912,-0.119496855345912,-0.1250000000000001,-0.1515151515151515,-0.0909090909090909,0.0447761194029849,0.0294117647058822,0.0447761194029849,0.2173913043478261,0.2173913043478261,0.1666666666666667,0.1475409836065573,0.1382113821138211,0.1475409836065573,0.1023622047244092,0.0144927536231884,0.0606060606060605,0.2068965517241379,0.1864406779661016,0.0687022900763356,0.0447761194029849,0.0606060606060605,0.1111111111111109,0.0852713178294573,0.1864406779661016,0.2280701754385965,0.320754716981132,0.2844036697247705,0.1864406779661016,0.1023622047244092,0.2068965517241379,0.1864406779661016,0.2280701754385965,0.320754716981132,0.1023622047244092,0.09375,0.1199999999999998,0.2068965517241379,0.2499999999999997,-0.0277777777777777,0.129032258064516,0.386138613861386,0.261261261261261,0.2499999999999997
FZCR_76-L^C08,8.0,-0.0377448828951042,0.0992611434108527,0.2455361973812358,1.112952592482076,0.0181010664734387,-0.0886551220105238,0.4247146222141692,0.0446250166511256,-0.07838552257015,2.805910188813802e-09,-0.0546622511271595,-0.1608120210966265,0.0355748717921473,0.1086211683804833,0.2216656887719943,0.0013516656866228,0.0018959237639076,0.9786339797178224,0.0138248847926267,0.0333333333333332,0.0333333333333332,0.0849999999999999,0.1421052631578947,0.1542553191489362,0.3151515151515152,0.1361256544502618,0.0382775119617224,0.4965517241379311,0.4662162162162162,0.6074074074074072,0.5611510791366907,1.17,1.191919191919192,1.2371134020618555,1.358695652173913,0.6194029850746268,0.6074074074074072,0.5724637681159421,0.55,0.3151515151515152,0.3151515151515152,0.2616279069767442,0.2122905027932959,0.1923076923076923,0.1128205128205128,0.0046296296296295,0.0046296296296295,0.0093023255813953,0.0235849056603771,-0.2194244604316546,-0.2385964912280702,-0.2861842105263158,-0.2885245901639344,-0.2954545454545455,-0.2022058823529412,-0.1490196078431371,-0.2109090909090909,-0.3384146341463414,-0.3710144927536232,-0.3710144927536232,-0.3522388059701493,-0.4771084337349398,-0.4771084337349398,-0.4641975308641975,-0.4135135135135135,-0.3654970760233919,-0.361764705882353
FZCT_75-L^F12,15.0,0.187010078387458,0.0183962264150943,0.2394173873463814,2.727788973392523,0.0001579327300539,0.0253993096028547,0.1197916666666666,0.2516469038208168,0.00563236047107,2.949957689331051e-07,0.1270996640537513,0.1392405063291139,0.3510048146914338,-0.1015625,-0.046036434916109,-0.0333099833955999,0.1698863636363637,0.4579600142891254,0.0656836461126004,-0.0386597938144329,-0.1223529411764705,-0.1119047619047619,-0.0556962025316456,0.1748031496062991,0.2110389610389609,0.1692789968652037,0.2032258064516128,0.3441441441441442,0.3203539823008849,0.4831013916500992,0.6614699331848553,0.7031963470319635,0.8150851581508514,0.8511166253101736,0.8511166253101736,0.7552941176470589,0.5805084745762712,0.8195121951219513,1.0494505494505493,1.043835616438356,1.2953846153846156,1.0053763440860215,0.865,0.865,0.9631578947368422,1.072222222222222,0.9528795811518324,0.7268518518518516,0.8106796116504853,1.4064516129032256,2.0826446280991737,1.3167701863354035,1.1314285714285712,1.2268656716417912,0.9376623376623376,0.4209523809523809,0.5010060362173039,0.7846889952153111,0.4831013916500992,0.2229508196721312,0.4346153846153846,0.0843023255813952,-0.1065868263473053,-0.0902439024390243,-0.0411311053984576,0.0013422818791946,0.3613138686131385
FZCU_68-L^F06,15.0,-0.0335791777413997,0.0101547808476782,0.1357512570875319,0.5156846555187238,0.001092651459652,0.0015819868559817,0.0416470212007035,0.0431191187333397,-0.0370379211262046,2.7923733231340444e-08,0.0205271279623077,-0.0980608161744456,0.1713409356289402,0.5385867024262345,0.0842011366619589,0.077096156243978,0.077096156243978,0.7638828663067843,-0.0276243093922652,-0.0268817204301075,-0.0054945054945054,-0.0346666666666666,-0.0054945054945054,0.0284090909090908,0.0903614457831325,0.0741839762611276,0.0678466076696164,-0.0216216216216216,0.0284090909090908,-0.0268817204301075,-0.0523560209424083,0.0372492836676217,0.1277258566978194,0.1003039513677812,0.1347962382445142,-0.018970189701897,-0.0858585858585858,-0.1192214111922141,-0.1421800947867297,-0.0597402597402597,-0.1213592233009708,-0.221505376344086,-0.3418181818181818,-0.3626760563380281,-0.3011583011583011,-0.2096069868995632,-0.2745490981963928,-0.2394957983193276,-0.2297872340425532,-0.180995475113122,-0.1061728395061727,-0.2817460317460317,-0.29296875,-0.3220973782771535,-0.4075286415711947,-0.3946488294314382,-0.3321033210332103,-0.2686868686868686,-0.2874015748031495,-0.2970873786407767,-0.2803180914512923,-0.2474012474012473,-0.2597137014314927,-0.2915851272015656,-0.2281449893390192,-0.233050847457627,-0.233050847457627
FZCV_78-L^I06,15.0,0.0950144024651659,0.100943396226415,1.0214141907144163,0.4907494928997496,4.0,0.0079579980483012,0.0253516758196646,0.0912425714783484,0.0051879533963507,3.889520029320875e-09,0.0489097668810289,0.1244248590499643,0.0915058408092078,0.0033424140555688,0.2011447124998194,0.0948720323546664,0.0948720323546664,0.4776143973800099,0.0736196319018405,0.0020491803278688,0.0082474226804123,0.0,0.0082474226804123,0.0294736842105263,0.1345707656612529,0.1587677725118483,0.1698564593301434,0.1319444444444442,0.1698564593301434,0.2603092783505154,0.1754807692307691,0.3508287292817678,0.3892045454545454,0.4467455621301774,0.4340175953079177,0.4132947976878611,0.4728915662650601,0.4728915662650601,0.5774193548387094,0.4132947976878611,0.4298245614035088,0.3892045454545454,0.4173913043478259,0.4818181818181817,0.397142857142857,0.4908536585365852,0.5774193548387094,0.572347266881029,0.6979166666666665,0.838345864661654,0.7464285714285714,0.7589928057553956,0.7589928057553956,0.7653429602888084,0.8664122137404577,0.9101562499999998,1.0206611570247932,0.956,0.971774193548387,0.9251968503937008,0.9878048780487804,0.956,0.9404761904761902,0.8522727272727271,0.9251968503937008,1.2431192660550456,1.2744186046511627
