firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBVN-L^I99,10.0,-0.0498678996036988,1.4267365907789466e-07,0.0341541851816309,0.144223693892568,-0.01400170684121,1.0,-0.0444203683640302,2.814650417182955e-08,-0.0413209144792546,1.13457571780265e-08,3.202878060932329e-07,-0.0557939914163089,0.6500560601815116,-0.0294089333846746,0.0057132126397269,0.0165094339622642,0.8564569401188429,0.4471544715447155,-0.3387096774193548,-0.4142857142857143,-0.1907894736842105,-0.3387096774193548,-0.4557522123893804,-0.4225352112676056,-0.4383561643835616,-0.3910891089108911,-0.3351351351351351,-0.3128491620111732,-0.2115384615384615,-0.2453987730061348,-0.1907894736842105,-0.1907894736842105,-0.2678571428571428,-0.25,-0.2678571428571428,-0.2931034482758621,-0.2931034482758621,-0.3166666666666666,-0.3050847457627118,-0.2678571428571428,-0.2634730538922155,-0.2590361445783132,-0.2590361445783132,-0.2115384615384615,-0.2012987012987013,-0.2215189873417722,-0.1907894736842105,-0.1907894736842105,-0.1907894736842105,-0.1575342465753424,-0.016,0.088495575221239,-0.0080645161290322,-0.0390625,-0.0610687022900764,-0.0610687022900764,-0.0681818181818182,-0.0465116279069768,0.0081967213114753,0.1181818181818181,0.0982142857142855,0.1284403669724769,0.2299999999999999,0.28125,0.3369565217391304,0.3516483516483515
BBXK-L,10.0,0.1163968645539872,4.909862758781112e-07,0.1175356144670332,0.4091329456010193,0.0115303210143052,1.0,0.1184509747643123,8.033845080251221e-08,0.0541975887659317,6.484868609601495e-06,2.484298674110258e-07,0.1131280670517219,10.849374802293074,-0.0726058315186976,1.051186574682156,0.051186574682156,0.5969908385265597,-0.1262135922330097,-0.0072289156626507,-0.0824053452115812,-0.0824053452115812,-0.2384473197781885,-0.2,-0.2522686025408348,-0.2495446265938069,-0.2847222222222222,-0.3016949152542373,-0.2822299651567944,-0.2834782608695652,-0.3121869782971619,-0.346031746031746,-0.3245901639344262,-0.3661538461538461,-0.3133333333333333,-0.3063973063973064,-0.1889763779527559,-0.1809145129224652,-0.1643002028397565,-0.1487603305785123,-0.1710261569416498,-0.1591836734693877,-0.1608961303462321,-0.1776447105788422,-0.1937377690802348,-0.1889763779527559,-0.1626016260162601,-0.1505154639175256,-0.134453781512605,-0.1082251082251082,-0.0593607305936072,-0.0260047281323877,-0.0373831775700934,-0.0462962962962962,-0.0844444444444444,-0.0615034168564919,-0.0119904076738608,-0.0506912442396312,-0.055045871559633,-0.0615034168564919,0.0198019801980198,-0.0143540669856457,-0.0260047281323877,-0.0143540669856457,0.08994708994709,0.0645994832041343,0.0351758793969849
BCHQ-L^B00,11.0,-0.1054443469298738,4.181694578513764e-07,0.1001042322252389,0.1204586354965459,-0.123508188322825,1.0,-0.1465469069603876,2.7037346538389567e-08,-0.1072348989410078,6.735525512873177e-08,6.152386734041072e-07,-0.080561496568212,1.4966944083945517,0.3272870059857771,0.2740263886013859,0.2740263886013859,2.481350795094804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1034482758620689,0.0434782608695651,0.0491803278688522,-0.0495049504950495,-0.0204081632653061,-0.0153846153846154,0.0434782608695651,0.0666666666666666,0.0726256983240223,0.0909090909090908,0.0666666666666666,0.0666666666666666,0.136094674556213,0.2549019607843137,0.2972972972972973,0.2549019607843137,0.3913043478260869,0.3150684931506848,0.352112676056338,0.1034482758620689
BCPS-L^C06,10.0,0.0010099283727723,4.014461738948219e-05,9.610089943915453,0.1217125469636148,-0.0273420128763254,1.0,0.0631293426968378,3.81634836080636e-06,-0.0314938619581029,3.3352142985795665e-06,4.7917621036124553e-05,-0.047337443164384,0.0749457342940442,-0.0090615419503112,0.0711422776613079,-0.0009970258212789,0.4882582482368688,-0.8225352112676056,4.338345864661654,4.966386554621849,5.016949152542373,4.546875,3.2261904761904763,3.640522875816993,3.5222929936305727,3.382716049382716,3.5222929936305727,4.071428571428571,0.0142857142857142,-0.9053333333333332,4.867768595041322,5.228070175438597,4.916666666666667,0.0839694656488549,5.3392857142857135,5.454545454545454,5.016949152542373,5.120689655172414,5.228070175438597,4.772357723577236,5.9607843137254894,0.2033898305084744,0.2033898305084744,4.725806451612903,4.916666666666667,6.02970297029703,6.171717171717171,3.4936708860759493,5.826923076923077,3.104046242774566,5.698113207547169,5.826923076923077,5.826923076923077,0.4915966386554622,0.4669421487603304,0.463917525773196,0.4853556485355648,-0.8660377358490566,0.2283737024221452,0.2178387650085762,0.1359999999999999,0.2262521588946457,0.2283737024221452,0.2522045855379189,0.2262521588946457,0.1639344262295081
BCUB-L^L00,10.0,0.5054842641049536,3.3762717196514745e-07,0.080823475252375,0.1729190146514249,-0.0504736238851139,1.0,0.5308201732042791,8.17945361699259e-08,0.2824115139202444,4.205793851744858e-07,8.39011948968299e-07,0.5072156625290141,1.871815790912405,-0.2795051638665666,0.2316944379253696,0.2316944379253696,0.8097794832579702,0.1419753086419752,-0.018181818181818,-0.1098901098901098,-0.0553935860058308,-0.1584415584415583,-0.2267303102625298,-0.3121019108280254,-0.4599999999999999,-0.3955223880597015,-0.3966480446927374,-0.4076782449725776,-0.2585812356979404,-0.3017241379310343,-0.3360655737704917,-0.3898305084745762,-0.5171385991058122,-0.4508474576271186,-0.3943925233644859,-0.3733075435203095,-0.4255319148936169,-0.3932584269662921,-0.4,-0.3898305084745762,-0.4151624548736462,-0.4432989690721649,-0.4109090909090909,-0.4295774647887324,-0.4545454545454546,-0.4109090909090909,-0.3828571428571428,-0.4033149171270718,-0.3875236294896029,-0.4033149171270718,-0.3507014028056112,-0.3347022587268994,-0.3278008298755186,-0.2941176470588235,-0.2669683257918551,-0.25,-0.2815964523281595,-0.2447552447552446,-0.2173913043478259,-0.1859296482412059,-0.1584415584415583,-0.1074380165289254,-0.1336898395721925,-0.0553935860058308,-0.0470588235294117,-0.1518324607329841
BCYN-L,10.0,-0.0416337805840568,5.141781187868681e-07,0.1230874346315144,0.1653490808648442,-0.1498360293983561,1.0,-0.0959766239604405,5.4076913039991354e-08,-0.039294710327418,2.952303077957934e-06,6.729571400532257e-07,0.0055396370582617,8.225352162560457,0.0595499806026121,-0.0110241820768136,-0.0110241820768136,1.2986798046246504,0.0565902578796559,-0.0088746893858715,-0.0602490743857286,-0.0134275618374557,0.2464285714285716,0.0043165467625898,0.0126949582879942,-0.0767195767195766,-0.188843695525857,-0.1283172026225413,-0.1746970144841855,2.588688946015424,36.72972972972973,2.851034482758621,2.49,1.7892107892107894,1.878350515463918,1.7975951903807617,1.6539923954372626,1.6846153846153848,1.8345177664974623,1.954497354497355,2.0021505376344084,45.53333333333334,1.9702127659574469,1.8345177664974623,1.863589743589744,1.8548057259713704,1.917450365726228,1.992497320471597,47.98245614035088,47.98245614035088,1.6666666666666663,1.9451476793248943,2.058050383351588,2.041394335511983,1.982905982905984,1.986096256684492,2.1619479048697623,2.041394335511983,2.2165898617511526,2.112597547380156,2.351740696278512,2.438423645320197,2.507537688442212,2.49874686716792,2.757738896366084,2.635416666666667,2.376058041112455
BCZB-L,10.0,0.2522646170738402,5.022204200477793e-07,0.1202249198567442,0.1938490214352283,0.0093259959974551,1.0,0.1201307545627894,5.947989896966648e-08,-0.0120658135283334,2.0064806447196192e-05,6.075010625772506e-07,0.3778393351800554,8.609635487540404,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.7080071624801739,-0.1120331950207469,-0.0301810865191145,-0.1040892193308549,-0.1514084507042252,-0.093984962406015,-0.0956848030018761,-0.1155963302752293,-0.0262626262626262,0.0083682008368199,-0.0905660377358489,0.0343347639484978,-0.0163265306122448,-0.0530451866404714,-0.0301810865191145,-0.0340681362725451,0.0501089324618737,0.1131639722863742,0.1314553990610329,0.3097826086956521,0.3850574712643679,0.44311377245509,0.4302670623145401,0.5649350649350651,0.4876543209876542,0.2422680412371134,0.2887700534759359,0.3241758241758241,0.2956989247311827,0.2422680412371134,0.261780104712042,0.2684210526315791,0.2233502538071066,0.3133514986376022,0.3062330623306233,0.2819148936170215,0.2327365728900257,0.2264631043256997,0.2487046632124354,0.1960297766749379,0.1055045871559632,0.0233545647558386,0.038793103448276,0.0904977375565612,0.0711111111111111,0.1004566210045663,0.1183294663573086,0.1586538461538462,0.1314553990610329,0.1699029126213593
BCZR-L^G00,9.0,-0.0965949233837245,2.806723271530064e-07,0.0671892394076008,-0.1637813287418345,-0.580443834491654,1.0,-0.2753659496796821,-1.894229769537342e-07,-0.1297666120014541,1.2498712958975465e-07,7.676979726217293e-07,-0.0069540795398764,1.213688105451526,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.4610147802027318,0.1469740634005762,0.1414473684210526,0.221830985915493,0.0547112462006078,0.1050955414012739,-0.1324999999999999,0.0235988200589971,-0.0892388451443568,0.0451807228915663,0.0205882352941177,0.1883561643835618,0.3094339622641511,0.3094339622641511,0.599078341013825,0.5630630630630631,0.3661417322834646,0.4956896551724139,0.599078341013825,0.4338842975206614,0.4829059829059832,0.4703389830508475,0.2048611111111111,0.2006920415224913,0.294776119402985,0.3449612403100774,0.5422222222222224,0.2618181818181819,0.1414473684210526,0.1802721088435375,0.1924398625429553,0.1377049180327869,0.084375,0.0205882352941177,0.0515151515151517,0.1377049180327869,0.1452145214521454,0.2175438596491228,0.3715415019762846,0.3715415019762846,0.2664233576642336,0.2757352941176469,0.3143939393939394,0.3501945525291829,0.2757352941176469,0.4338842975206614,0.4765957446808511,0.5152838427947599,0.570135746606335,0.5560538116591929
BDAJ-L,4.0,-0.0566900335263639,4.774766617342836e-06,1.1430159168957883,0.0154153582643448,-0.3967523453562219,1.0,-0.1371350984385607,-4.094803786706287e-07,-0.034504391467997,4.038011520327821e-07,6.638090175330283e-06,0.0178571428571428,0.2799106530368191,0.303615805168986,0.0325352966944098,0.022365805168986,1.4610147802027318,-0.4956896551724138,1.1284403669724767,1.0530973451327434,1.1284403669724767,1.0714285714285712,0.9333333333333332,-0.2861538461538462,-0.3555555555555556,0.7846153846153845,0.7575757575757573,1.0,1.0350877192982455,-0.3156342182890856,0.966101694915254,1.0350877192982455,0.901639344262295,0.982905982905983,0.9333333333333332,0.966101694915254,0.681159420289855,0.681159420289855,0.7058823529411762,0.7185185185185183,0.6934306569343063,-0.4678899082568808,0.657142857142857,-0.4368932038834952,-0.4579439252336449,0.5890410958904109,0.5675675675675675,0.4591194968553458,0.406060606060606,0.3647058823529412,0.4591194968553458,0.5064935064935063,0.5263157894736841,-0.5021459227467812,-0.4382566585956416,-0.4476190476190477,-0.4541176470588235,-0.4786516853932585,-0.4502369668246445,-0.4228855721393034,-0.4739229024943311,-0.4436450839328537,-0.4327628361858191,-0.3796791443850268,-0.3813333333333334,-0.4449760765550239
BDBL-L^I07,10.0,-0.061781034865645,-2.134395625241207e-07,-0.0510946056241196,0.1335837684988338,0.0805673451631783,1.0,-187.45714285714288,7.479869437521669e-08,-0.033914617658516,1.0451954136896468e-06,8.663500722803299e-07,0.2062386156648452,3.215127300244549,0.5084558707569249,0.007910639245322,-0.170160481444333,0.8081257966578294,-0.0323383084577113,0.1013698630136985,0.0864864864864862,0.1485714285714283,-0.0737327188940092,-0.1728395061728396,-0.2254335260115608,-0.2086614173228347,-0.33,-0.1911468812877264,-0.2239382239382239,-0.12987012987013,-0.2086614173228347,-0.1066666666666668,-0.1862348178137653,-0.3388157894736843,2.495652173913044,2.495652173913044,-0.6274328081556997,-0.6540447504302926,-0.6734362307067425,-0.6486013986013986,-0.6540447504302926,-0.6672185430463576,-0.7086956521739132,-0.7078488372093024,-0.6702214930270713,-0.7013372956909362,-0.7237113402061857,-0.7739032620922385,-0.7755443886097153,-0.7793633369923161,-0.7783902976846748,-0.7639459776864357,-0.7524630541871922,-0.7597130902570234,-0.7350032959789057,-0.7468513853904282,-0.7229496898690558,-0.7272727272727273,-0.7311036789297659,-0.7095375722543353,-0.6924254016832441,-0.6763285024154589,-0.6473684210526316,-0.6358695652173914,-0.6160458452722064,-0.6134615384615385,-0.6115942028985508
BDCK-L^L08,10.0,-0.1866388834823626,9.969394654723624e-07,0.2386541099365046,0.1632958002027856,-0.1310461693480498,1.0,-0.2832493697786606,-2.1742599390529953e-08,-0.1793914047090448,2.0999524851542822e-08,9.545221310664322e-07,-0.0505004599413028,0.1910344346108477,0.3821837478353748,-0.1134225790539046,-0.1134225790539046,1.4610147802027318,-0.0169491525423729,-0.0708661417322835,-0.0327868852459016,0.0678733031674208,5.742857142857143,5.555555555555555,-0.1748251748251748,5.555555555555555,5.555555555555555,0.1683168316831682,0.004255319148936,0.2040816326530612,1.8780487804878048,0.2164948453608246,0.1919191919191918,0.1919191919191918,0.4567901234567899,0.4303030303030304,0.3563218390804596,0.3258426966292134,0.2421052631578948,0.2553191489361701,0.151219512195122,2.420289855072464,0.2553191489361701,0.3720930232558139,0.2164948453608246,0.2620320855614972,0.2040816326530612,0.1625615763546799,0.1799999999999999,0.2040816326530612,0.1132075471698113,2.7460317460317456,0.1028037383177569,0.1456310679611649,0.2620320855614972,0.2291666666666667,0.2164948453608246,0.1184834123222748,0.0727272727272725,0.004255319148936,0.0128755364806865,0.0085470085470085,0.0535714285714283,0.1238095238095238,0.2620320855614972,0.185929648241206,0.1291866028708135
