firms,age,chcsho,herf,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSTO_42-L^J00,8.0,0.0024620905685012,1.4346527139701249e-08,0.0872032175117835,0.0538461538461538,0.0077519379844961,0.0,0.0833333333333334,0.0,0.092436974789916,-0.0298507462686566,-0.0579710144927535,0.04,0.1504424778761064,0.3,0.4285714285714286,0.4942528735632183,0.4772727272727273,0.4772727272727273,0.6883116883116884,0.7333333333333334,0.7105263157894737,0.5853658536585367,0.5476190476190477,0.5476190476190477,0.566265060240964,0.5294117647058825,0.5294117647058825,0.5116279069767442,0.5116279069767442,0.625,0.6883116883116884,0.7333333333333334,0.5294117647058825,0.5294117647058825,0.566265060240964,0.7567567567567568,0.6883116883116884,0.5853658536585367,0.566265060240964,0.5853658536585367,0.5853658536585367,0.6883116883116884,0.7105263157894737,1.0,0.9696969696969696,1.0,0.6455696202531644,0.5116279069767442,0.2621359223300972,0.1304347826086958,0.2621359223300972,0.4772727272727273
FSTZ_06-L^A00,8.0,0.0001059788860379,6.38780289155658e-08,0.1578013602232558,0.1761658031088082,-0.0631067961165049,-0.1105990783410137,-0.1266968325791855,-0.0721153846153846,-0.168103448275862,-0.3911671924290221,-0.4238805970149254,-0.4204204204204205,-0.3774193548387097,-0.4169184290030212,-0.4272997032640949,-0.4186746987951807,-0.3968750000000001,-0.369281045751634,-0.3523489932885906,-0.3987538940809969,-0.4356725146198831,-0.4151515151515151,-0.4373177842565597,-0.4638888888888889,-0.4783783783783784,-0.5269607843137255,-0.5210918114143921,-0.5349397590361447,-0.5469483568075117,-0.5222772277227723,-0.4683195592286501,-0.4469914040114614,-0.4356725146198831,-0.4255952380952381,-0.4323529411764706,-0.3794212218649517,-0.3814102564102565,-0.3814102564102565,-0.3412969283276451,-0.3435374149659864,-0.2904411764705883,-0.2956204379562044,-0.3156028368794326,-0.1958333333333333,-0.1856540084388186,-0.1991701244813278,-0.1105990783410137,-0.1306306306306307,-0.1856540084388186,-0.2248995983935744,-0.2090163934426229,-0.0938967136150235
FSUD_66-L^F02,7.0,0.0020325203252032,8.727301414913289e-07,3.7715017702512967,0.006787330316742,0.148051948051948,0.1881720430107525,0.1105527638190955,0.2450704225352113,0.303834808259587,0.2415730337078652,0.201086956521739,0.1601049868766404,0.1161616161616161,0.0625,0.0625,0.1304347826086955,0.1450777202072539,0.0913580246913581,0.1275510204081633,0.1601049868766404,0.1421188630490955,0.1450777202072539,0.1333333333333333,0.0279069767441859,0.1105527638190955,0.1246819338422391,0.0625,0.1105527638190955,0.0160919540229884,-0.0432900432900433,-0.0133928571428572,0.0068337129840547,-0.0867768595041321,-0.0595744680851064,-0.0829875518672199,-0.0177777777777777,-0.0829875518672199,-0.0474137931034481,-0.081081081081081,-0.1264822134387351,-0.0575692963752666,-0.0221238938053096,0.002267573696145,-0.0432900432900433,-0.0242825607064018,0.0279069767441859,0.2811594202898551,0.3393939393939393,0.1333333333333333,-0.002257336343115,0.0279069767441859,0.1724137931034481
FSUE_08-L,7.0,0.0017985611510791,5.023851109978631e-06,6.65996893845781,0.0349999999999999,-0.0338164251207729,0.015228426395939,0.0771992818671454,-0.0147783251231526,0.0695187165775399,0.1257035647279549,0.1049723756906078,0.0676156583629892,0.1152416356877323,0.098901098901099,0.1673151750972763,0.2219959266802442,0.2048192771084336,0.1695906432748537,0.2096774193548387,0.1173184357541898,0.0471204188481675,0.1214953271028038,0.0204081632653061,0.023890784982935,0.1385199240986718,0.1173184357541898,0.0344827586206897,0.0489510489510489,-0.0066225165562914,-0.0430622009569376,0.1049723756906078,0.0948905109489051,0.1999999999999999,0.2448132780082987,0.3215859030837005,0.4354066985645934,0.4354066985645934,0.5345268542199488,0.5384615384615385,0.6304347826086956,0.7543859649122808,0.749271137026239,0.7241379310344829,0.8237082066869301,0.8518518518518516,0.8018018018018018,1.1660649819494586,1.0547945205479454,0.8461538461538463,0.5503875968992247,0.4925373134328359,0.7804154302670623
FSUM_19-L^D21,8.0,0.00041928721174,4.1455858111404585e-07,0.9795173826141802,0.0153061224489796,-0.0150753768844221,-0.0368550368550369,0.0594594594594592,0.0798898071625344,0.0051282051282051,0.0051282051282051,-0.0075949367088608,-0.0485436893203884,0.0103092783505154,0.0315789473684211,0.0828729281767954,0.136231884057971,0.2327044025157232,0.2211838006230528,0.2249999999999998,0.1914893617021276,0.1563421828908553,0.1136363636363635,0.0453333333333332,0.1199999999999998,0.1807228915662651,0.0025575447570331,-0.0485436893203884,0.0077120822622107,-0.0368550368550369,-0.1151241534988712,0.0103092783505154,0.0888888888888888,0.0980392156862746,0.1042253521126761,0.0370370370370369,0.0888888888888888,0.0509383378016086,0.0594594594594592,0.073972602739726,0.0129198966408268,-0.0368550368550369,0.0261780104712041,0.0509383378016086,0.1199999999999998,0.1878787878787879,0.2645161290322579,0.441176470588235,0.3900709219858156,0.3424657534246575,0.1951219512195121,0.2444444444444444,0.4518518518518517
FSUT_25-L^F07,8.0,0.0010493179433368,2.5511117264303448e-05,10.443196363326502,0.0664414414414413,-0.0011248593925758,-0.0472103004291845,0.0183486238532111,0.0361726954492416,0.0842490842490844,0.0325581395348839,0.0724637681159421,0.0935960591133007,0.1715039577836412,0.1715039577836412,0.1577574967405477,0.1840000000000001,0.2333333333333334,0.2685714285714287,0.1840000000000001,0.2114597544338337,0.1240506329113924,0.150259067357513,0.0647482014388489,0.1283354510800509,0.1226295828065739,0.1824234354194409,0.0909090909090908,0.1840000000000001,0.1226295828065739,0.0829268292682929,-0.0011248593925758,0.0882352941176471,0.1532467532467534,0.2471910112359552,0.2181069958847736,0.3058823529411767,0.3577981651376147,0.3413897280966769,0.3214285714285716,0.2524682651622003,0.2065217391304348,0.1967654986522913,0.0647482014388489,0.1399229781771502,0.2384937238493725,0.241958041958042,0.3661538461538463,0.3831775700934581,0.3214285714285716,0.2333333333333334,0.2649572649572651,0.4140127388535033
FSUX_S9-L^A11,8.0,5.3561752231768856e-05,8.230290724497499e-08,0.2151130141104968,0.016,0.0,-0.074074074074074,-0.1007194244604317,-0.1071428571428571,-0.0601503759398496,-0.1319444444444444,-0.1007194244604317,-0.0079365079365079,-0.0234375,-0.0384615384615384,-0.0157480314960629,0.0416666666666667,0.0,-0.0384615384615384,0.0330578512396695,0.0245901639344263,-0.21875,-0.2088607594936709,-0.2559523809523809,-0.2647058823529411,-0.2603550295857987,-0.3386243386243386,-0.3589743589743589,-0.3842364532019704,-0.4158878504672897,-0.4131455399061032,-0.375,-0.3556701030927834,-0.371859296482412,-0.3523316062176166,-0.3781094527363184,-0.3279569892473118,-0.3421052631578947,-0.3489583333333332,-0.3421052631578947,-0.3243243243243243,-0.3351063829787234,-0.2897727272727273,-0.2378048780487804,-0.1610738255033557,-0.1007194244604317,-0.1258741258741259,-0.0310077519379845,-0.1319444444444444,-0.1610738255033557,-0.2424242424242424,-0.2138364779874214,-0.1258741258741259
FSVC_45-L^L10,8.0,7.365225392032155e-06,1.504631303057817e-07,0.2843714000945158,0.0608108108108109,0.034965034965035,0.0802919708029197,0.1297709923664121,0.0496453900709219,0.0277777777777779,-0.0198675496688741,-0.0326797385620915,-0.0512820512820513,-0.0133333333333333,0.0,0.0571428571428571,0.0724637681159421,0.1212121212121211,0.1384615384615384,0.1384615384615384,0.1384615384615384,0.1297709923664121,0.1044776119402983,0.0882352941176469,0.1384615384615384,0.1839999999999999,0.1212121212121211,0.0962962962962961,0.1044776119402983,0.0724637681159421,0.0571428571428571,0.0882352941176469,0.2231404958677685,0.2231404958677685,0.2758620689655173,0.2982456140350877,0.3962264150943395,0.3831775700934579,0.2131147540983606,0.3214285714285714,0.48,0.4509803921568627,0.4653465346534653,0.6818181818181819,0.8048780487804879,0.7411764705882353,0.7411764705882353,0.9473684210526316,0.9733333333333334,0.7209302325581395,0.4509803921568627,0.4653465346534653,0.510204081632653
FSVT_07-L,8.0,0.0006503676220566,4.8206469344107633e-08,0.3507470343725467,0.1070110701107012,0.0,0.173160173160173,0.1434599156118143,0.0383141762452108,0.0074349442379182,-0.0251798561151078,0.0,0.1061224489795917,0.1991150442477878,0.2488479262672811,0.3969072164948453,0.4114583333333332,0.489010989010989,0.4338624338624339,0.4491978609625666,0.4648648648648648,0.5574712643678161,0.5139664804469273,0.5139664804469273,0.5310734463276836,0.8066666666666666,0.9496402877697844,0.8561643835616439,0.8819444444444444,0.8310810810810811,1.007407407407407,1.1338582677165352,1.2583333333333333,1.4862385321100915,1.8229166666666663,2.011111111111111,2.2261904761904763,2.927536231884058,3.370967741935484,3.5166666666666666,3.593220338983051,3.754385964912281,3.672413793103448,3.8392857142857135,4.113207547169811,4.313725490196078,3.8392857142857135,5.022222222222222,4.645833333333333,4.211538461538462,3.5166666666666666,3.370967741935484,3.5166666666666666
FSVU_85-L^B01,8.0,0.0017226528854435,8.798371284769894e-07,0.4038670943218799,-0.0194174757281553,0.0,-0.019047619047619,0.03,0.0510204081632652,-0.134453781512605,-0.1487603305785123,-0.2196969696969697,-0.1120689655172413,-0.055045871559633,-0.0462962962962962,0.0842105263157895,0.095744680851064,-0.055045871559633,-0.0283018867924528,-0.1043478260869564,-0.1043478260869564,-0.1759999999999999,-0.1626016260162601,-0.2797202797202797,-0.1487603305785123,-0.2196969696969697,-0.1953125,-0.3178807947019867,-0.289655172413793,-0.3481012658227848,-0.3602484472049689,-0.3087248322147651,-0.3439490445859873,-0.455026455026455,-0.3976608187134502,-0.452127659574468,-0.4635416666666666,-0.4607329842931936,-0.4277777777777778,-0.4824120603015075,-0.4402173913043478,-0.4147727272727273,-0.4114285714285713,-0.2993197278911564,-0.2481751824817518,-0.1693548387096773,-0.1487603305785123,-0.0096153846153845,-0.1759999999999999,-0.2945205479452054,-0.3087248322147651,-0.2797202797202797,-0.1953125
FSVZ_N1-L,7.0,0.0012722646310432,9.468427880400165e-08,0.9862350979835078,0.0155239327296248,0.112230215827338,0.153731343283582,0.2078124999999999,0.1855828220858897,0.1837672281776416,0.2059282371294852,0.2734761120263591,0.2926421404682273,0.3754448398576513,0.3466898954703832,0.450281425891182,0.5156862745098041,0.6517094017094018,0.6623655913978495,0.5938144329896908,0.5647773279352226,0.5938144329896908,0.6767895878524945,0.6695464362850974,0.7370786516853933,0.7811059907834104,0.7370786516853933,0.6517094017094018,0.7770114942528739,0.7935034802784224,0.7688787185354691,1.1120218579234975,1.141274238227147,0.947103274559194,0.9719387755102042,0.9325,1.077956989247312,1.1178082191780825,1.1120218579234975,1.0948509485094853,1.0130208333333337,1.077956989247312,1.1774647887323946,1.28023598820059,1.4384858044164042,1.46964856230032,1.5344262295081972,1.9730769230769232,1.7508896797153026,1.5939597315436242,1.28023598820059,1.3424242424242427,1.7706093189964158
FSWB_01-L^H01,8.0,0.0007964051508262,1.2420039424352698e-08,0.2938041801601219,0.1111111111111111,0.0666666666666666,0.0909090909090908,0.165991902834008,0.1338582677165354,0.1383399209486167,0.1162790697674418,0.1474103585657371,0.225531914893617,0.1566265060240963,0.0867924528301886,0.2631578947368422,0.2687224669603523,0.2687224669603523,0.2687224669603523,0.2413793103448276,0.2203389830508475,0.2100840336134453,0.2360515021459226,0.1851851851851851,0.2914798206278026,0.3211009174311925,0.2360515021459226,0.2413793103448276,0.2100840336134453,0.1383399209486167,0.0992366412213738,0.1900826446280992,0.2521739130434783,0.2151898734177213,0.3090909090909088,0.2743362831858407,0.4257425742574257,0.3271889400921659,0.3584905660377357,0.4472361809045226,0.4187192118226601,0.5319148936170213,0.5319148936170213,0.7999999999999998,1.0139860139860142,0.9591836734693876,0.9591836734693876,1.0571428571428574,0.92,0.7668711656441718,0.5652173913043477,0.7668711656441718,1.0139860139860142
FSWD_60-L^I15,7.0,0.000410004100041,2.1852604171813967e-06,1.548014021609401,0.0282317979197621,0.071656050955414,0.0434108527131782,0.1179401993355482,0.180701754385965,0.0750798722044729,-0.0117474302496327,-0.0246376811594203,0.0306278713629402,0.0943089430894308,0.0196969696969697,0.0907617504051865,0.1387478849407784,0.1724738675958188,0.1953818827708704,0.0750798722044729,0.0401854714064915,0.0733652312599681,0.1050903119868638,0.0259146341463416,-0.048090523338048,0.0648734177215191,0.0306278713629402,-0.0426742532005689,-0.0316546762589927,-0.0274566473988439,-0.0818553888130968,-0.0399429386590584,0.0978792822185972,0.180701754385965,0.1623488773747841,0.1387478849407784,0.1684027777777779,0.1996434937611408,0.1932624113475178,0.1684027777777779,0.25092936802974,0.3353174603174604,0.3790983606557379,0.396265560165975,0.5872641509433962,0.645476772616137,0.5471264367816093,0.7664041994750657,0.8288043478260869,0.6535626535626535,0.3790983606557379,0.3353174603174604,0.6374695863746958
FSWI_40-L^L97,7.0,0.0007750901646886,1.2860023312549817e-08,0.1498288407805153,0.1538461538461539,-0.025,0.0086206896551723,-0.1,-0.0859375000000001,-0.1931034482758621,-0.2951807228915662,-0.3117647058823529,-0.1702127659574468,-0.1818181818181818,-0.1521739130434782,-0.1931034482758621,-0.1459854014598541,-0.1642857142857142,-0.1459854014598541,-0.1642857142857142,-0.1931034482758621,-0.22,-0.1875,-0.2641509433962264,-0.1333333333333334,-0.0930232558139535,-0.176056338028169,-0.259493670886076,-0.2641509433962264,-0.3809523809523809,-0.377659574468085,-0.2822085889570552,-0.2451612903225807,-0.2909090909090909,-0.370967741935484,-0.3743315508021391,-0.3500000000000001,-0.2994011976047904,-0.2352941176470588,-0.3426966292134832,-0.2994011976047904,-0.3035714285714286,-0.26875,-0.1203007518796993,-0.0330578512396694,-0.1702127659574468,-0.2547770700636943,-0.176056338028169,-0.3571428571428572,-0.3809523809523809,-0.4375,-0.48,-0.4264705882352941
FSWN_06-L^K99,7.0,3.651522207677298e-05,9.217435499109162e-09,0.079076023260476,-0.0047169811320755,-0.0185185185185184,-0.0297482837528604,0.1648351648351649,0.1157894736842106,0.0392156862745098,-0.0297482837528604,-0.047191011235955,-0.0535714285714286,-0.0535714285714286,-0.068131868131868,-0.068131868131868,-0.068131868131868,-0.1166666666666665,-0.1166666666666665,-0.1166666666666665,-0.1221532091097308,-0.1485943775100402,-0.1519999999999999,-0.1257731958762885,-0.1035940803382664,0.078880407124682,0.078880407124682,0.078880407124682,0.0653266331658291,-0.0230414746543777,-0.1434343434343434,-0.0093457943925233,0.2694610778443114,0.2183908045977012,0.2289855072463769,0.2183908045977012,0.2361516034985422,0.1943661971830987,0.2011331444759208,0.1943661971830987,0.354632587859425,0.3901639344262297,0.3901639344262297,0.4133333333333333,0.5703703703703704,0.541818181818182,0.5820895522388059,0.4372881355932203,0.4372881355932203,0.2656716417910447,0.2470588235294117,0.3766233766233766,0.4722222222222223
FSWW_84-L^E98,7.0,0.0006430868167202,1.3424463979981945e-05,1.251880375190262,-0.002132196162047,0.0195652173913045,-0.0803921568627449,-0.0694444444444444,-0.1699115044247787,-0.3082595870206489,-0.3031203566121843,-0.3548830811554332,-0.3477051460361613,-0.2762345679012346,-0.2157190635451504,-0.178633975481611,-0.1362799263351748,-0.1150943396226413,-0.1639928698752227,-0.1472727272727272,-0.1564748201438848,-0.1282527881040891,-0.142595978062157,-0.2483974358974359,-0.1684397163120566,-0.1713780918727915,-0.1134215500945179,-0.1503623188405796,-0.2286184210526315,-0.2050847457627118,-0.2183333333333332,-0.2411003236245953,-0.1579892280071813,-0.2683307332293291,-0.2883156297420333,-0.3670715249662617,-0.3133235724743777,-0.3644986449864498,-0.3893229166666666,-0.4010217113665388,-0.3869281045751633,-0.4410011918951132,-0.4144818976279649,-0.3932729624838292,-0.3557692307692307,-0.3575342465753424,-0.2999999999999999,-0.2683307332293291,-0.2728682170542635,-0.2637362637362637,-0.2435483870967741,-0.2349102773246328,-0.1049618320610686
FSWY_S4-L,7.0,0.0253164556962025,2.14692414868273e-05,4.591744722958586,0.0733109726880689,-0.0662192393736018,-0.0641255605381165,-0.0270396270396269,-0.0224824355971897,0.1024828314844163,0.1891737891737892,0.1549529607083564,0.0915271966527195,0.2717854966483852,0.2190420560747663,0.2648484848484849,0.2226127709431751,0.2542067307692308,0.158157602663707,0.1208378088077335,0.1737907761529808,0.1256742179072276,0.1416849015317287,0.0719054956343092,0.0561740890688258,0.1864695849914726,0.1492290748898679,-0.0104314841156946,-0.0113690194220748,0.0043310875842155,-0.0333487725798981,0.0388252862120459,0.1281081081081081,0.2452267303102624,0.3343989769820972,0.3649444081098758,0.4091829844699528,0.3867109634551495,0.3931909212283044,0.4553695955369596,0.5036023054755043,0.5727204220045217,0.5644677661169417,0.6342991386061081,0.7276490066225165,1.008662175168431,1.443793911007026,1.77896138482024,1.7424441524310117,1.5733662145499387,1.012536162005786,0.95962441314554,1.2392703862660943
FSXD_74-L^J00,7.0,9.12467651657736e-05,2.2076404557881545e-07,0.2389829600331911,-0.0481927710843372,0.0374999999999998,-0.0348837209302326,0.0779220779220779,-0.0777777777777778,-0.2019230769230769,-0.2654867256637168,-0.2905982905982905,-0.3025210084033614,-0.3306451612903226,-0.3615384615384616,-0.3759398496240602,-0.3851851851851853,-0.3515625,-0.3360000000000001,-0.3360000000000001,-0.4195804195804196,-0.4391891891891892,-0.4679487179487179,-0.5310734463276836,-0.5,-0.5088757396449703,-0.5513513513513514,-0.613953488372093,-0.5951219512195122,-0.5951219512195122,-0.5721649484536082,-0.5284090909090909,-0.4645161290322581,-0.5146198830409356,-0.543956043956044,-0.548913043478261,-0.613953488372093,-0.6121495327102804,-0.6541666666666667,-0.6343612334801763,-0.6227272727272728,-0.6278026905829597,-0.6066350710900474,-0.5808080808080809,-0.543956043956044,-0.5608465608465609,-0.5654450261780104,-0.4779874213836478,-0.5699481865284974,-0.5931372549019608,-0.6192660550458716,-0.6227272727272728,-0.5363128491620113
FSXE_80-L,7.0,0.0005002501250625,5.80141446784852e-07,0.9180126012782062,0.0853658536585366,-0.0080645161290322,0.0695652173913043,0.1549295774647887,0.2238805970149255,0.0207468879668049,-0.0681818181818182,-0.016,-0.0120481927710844,-0.0352941176470588,0.0,0.0512820512820513,0.0468085106382978,0.0695652173913043,0.0165289256198346,-0.1214285714285713,-0.1086956521739129,-0.1151079136690647,-0.0610687022900764,-0.136842105263158,-0.1744966442953019,-0.1054545454545454,-0.1986970684039087,-0.2634730538922155,-0.2215189873417722,-0.2590361445783132,-0.272189349112426,-0.2140575079872204,-0.1245551601423488,-0.1717171717171718,-0.1717171717171718,-0.1772575250836121,-0.3089887640449438,-0.2165605095541402,-0.1661016949152542,-0.2165605095541402,-0.1661016949152542,-0.219047619047619,-0.2288401253918495,-0.1661016949152542,-0.1338028169014083,-0.0820895522388059,-0.1151079136690647,0.004081632653061,0.055793991416309,-0.0681818181818182,-0.1214285714285713,-0.088888888888889,0.0
FSXF_45-L^G00,9.0,0.0023640661938534,8.502301343639238e-06,11.983262018662572,0.0815789473684212,0.0497237569060773,0.0614525139664803,0.1801242236024842,0.1728395061728393,0.1377245508982036,0.1874999999999997,0.1949685534591194,0.1801242236024842,0.2337662337662336,0.2666666666666666,0.3286713286713287,0.3669064748201438,0.4728682170542635,0.5384615384615383,0.4901960784313726,0.4901960784313726,0.4503816793893129,0.4901960784313726,0.532258064516129,0.4393939393939392,0.52,0.52,0.3571428571428572,0.3768115942028986,0.4074074074074072,0.3013698630136985,0.4615384615384614,0.596638655462185,0.6033755274261603,0.68141592920354,0.7592592592592591,0.8999999999999999,0.8095238095238093,0.9095477386934672,0.9095477386934672,0.8999999999999999,0.9387755102040816,1.1839080459770113,1.021276595744681,1.4675324675324672,1.5503355704697983,1.7941176470588234,2.2203389830508478,2.04,1.96875,1.7536231884057971,1.835820895522388,2.3928571428571423
FSXI_Z5-L,32.0,0.0002973512839678,5.5184107340245416e-08,0.1492060359325873,0.0177514792899409,0.1418918918918918,0.1496598639455781,0.1418918918918918,0.1418918918918918,0.1266666666666667,0.1192052980132449,0.0696202531645568,0.0562499999999999,0.0242424242424241,0.0180722891566265,0.0180722891566265,0.0119760479041917,-0.0231213872832369,-0.0231213872832369,0.0180722891566265,0.0180722891566265,0.0059523809523809,0.0059523809523809,-0.0174418604651163,-0.0231213872832369,-0.050561797752809,-0.1243523316062176,-0.1288659793814432,-0.155,-0.1715686274509804,-0.155,-0.0765027322404372,-0.0765027322404372,-0.0864864864864866,-0.0864864864864866,-0.0765027322404372,-0.0765027322404372,-0.0397727272727272,-0.0231213872832369,0.0696202531645568,0.1192052980132449,0.1818181818181818,0.1901408450704225,0.2158273381294964,0.2611940298507462,0.3739837398373984,0.4201680672268908,0.3739837398373984,0.1736111111111111,-0.0397727272727272,-0.0765027322404372,-0.0714285714285715,-0.0558659217877095
FSXN_M8-L,7.0,0.0014970059880239,8.44327508966848e-08,0.782292397039034,0.0510948905109487,0.0300751879699248,0.0620155038759691,0.1138211382113822,0.170940170940171,0.2232142857142856,0.1913043478260871,0.1322314049586779,0.170940170940171,0.2123893805309735,0.2232142857142856,0.2342342342342342,0.2685185185185186,0.3300970873786408,0.2924528301886793,0.2454545454545453,0.2232142857142856,0.2232142857142856,0.1810344827586207,0.1416666666666668,0.2232142857142856,0.2123893805309735,0.2017543859649124,0.170940170940171,0.2685185185185186,0.2803738317757009,0.1913043478260871,0.2232142857142856,0.2232142857142856,0.3047619047619048,0.3838383838383838,0.2803738317757009,0.2685185185185186,0.2924528301886793,0.2685185185185186,0.1322314049586779,0.078740157480315,0.1138211382113822,0.1138211382113822,0.1416666666666668,0.2342342342342342,0.2454545454545453,0.1913043478260871,0.2454545454545453,0.2232142857142856,0.1138211382113822,0.0378787878787878,0.0538461538461538,0.1138211382113822
FSXR_02-L^A06,15.0,0.0003460207612456,3.609990463822735e-05,1.913445984388929,-0.047029702970297,-0.0582750582750583,-0.0194174757281553,-0.0049261083743841,0.0332480818414322,-0.0426540284360188,-0.0900900900900901,-0.1652892561983471,-0.0818181818181819,-0.0839002267573696,-0.0900900900900901,-0.0604651162790697,-0.0712643678160919,0.0,0.0049751243781095,-0.0403800475059382,-0.0449172576832151,-0.0560747663551401,-0.0669745958429561,-0.1738241308793455,-0.0818181818181819,-0.0241545893719805,-0.0217917675544794,-0.1179039301310044,-0.085972850678733,-0.145877378435518,-0.1919999999999999,-0.1771894093686354,-0.1721311475409835,-0.1217391304347825,-0.1652892561983471,-0.2047244094488188,-0.108167770419426,-0.1367521367521367,-0.0560747663551401,-0.1002227171492204,-0.1349036402569593,-0.1255411255411255,-0.1755102040816327,-0.1530398322851152,-0.1422505307855626,-0.0626450116009279,-0.0449172576832151,0.063157894736842,0.0049751243781095,-0.0288461538461538,-0.0560747663551401,-0.0098039215686274,0.074468085106383
FSXX_00-L,7.0,0.0074115543304809,1.37031698250443e-09,0.0557207690413484,0.0336134453781513,0.367816091954023,0.3222222222222222,0.5256410256410255,0.6301369863013699,0.6301369863013699,0.8593749999999998,1.0169491525423728,1.0169491525423728,0.9193548387096772,1.0169491525423728,1.0169491525423728,1.1636363636363636,1.5869565217391304,1.5869565217391304,1.5869565217391304,1.5869565217391304,1.5869565217391304,1.5869565217391304,1.38,1.38,1.2452830188679245,1.2452830188679245,1.2452830188679245,1.38,0.5256410256410255,0.4874999999999998,0.7761194029850744,0.676056338028169,0.6301369863013699,0.6301369863013699,0.5866666666666667,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.6444444444444444,1.5319148936170213,1.5319148936170213,1.975,1.975,1.2452830188679245,1.2452830188679245,1.0169491525423728,1.0169491525423728,1.0169491525423728,0.9193548387096772,0.8593749999999998,0.8593749999999998,0.8307692307692307
FSYC_23-L^H00,8.0,0.0004432624113475,2.6740303996476343e-05,1.4938248311192712,-0.0178571428571427,0.0769230769230768,0.039787798408488,0.0949720670391061,0.0949720670391061,0.039787798408488,0.0,-0.0883720930232557,-0.0776470588235294,-0.0531400966183573,-0.0904872389791182,-0.0599520383693045,-0.0644391408114559,0.0425531914893617,-0.0150753768844221,-0.0150753768844221,-0.0272952853598015,-0.0272952853598015,-0.0415647921760391,-0.0988505747126435,-0.0508474576271186,-0.0297029702970297,0.0234986945169712,-0.0368550368550369,-0.1131221719457014,-0.0904872389791182,-0.1308203991130819,-0.0576923076923077,-0.0297029702970297,0.0155440414507772,-0.0272952853598015,-0.102974828375286,-0.0462287104622871,-0.0025445292620865,0.0509383378016086,0.0370370370370369,-0.01010101010101,-0.0798122065727698,-0.0732860520094563,0.039787798408488,0.1395348837209302,0.0919220055710305,0.0425531914893617,0.0798898071625344,-0.0050761421319797,-0.1459694989106753,-0.1659574468085106,-0.1171171171171172,-0.0599520383693045
FSYG_05-L^J08,8.0,1.086271719236076e-05,2.5243395962875346e-07,0.3777877588502788,0.0143540669856461,0.050251256281407,0.0023980815347721,-0.0412844036697248,-0.0412844036697248,-0.1106382978723404,-0.1739130434782608,-0.1739130434782608,-0.1236897274633123,-0.079295154185022,-0.1399176954732511,-0.1291666666666666,-0.0873362445414848,-0.069042316258352,-0.0669642857142859,-0.0772626931567329,-0.0893246187363834,-0.1010752688172044,-0.1200000000000001,-0.1803921568627451,-0.2053231939163498,-0.1255230125523013,-0.1787819253438114,-0.2007648183556406,-0.1623246492985972,-0.1883495145631069,-0.1434426229508196,-0.0833333333333333,-0.0500000000000001,-0.0585585585585587,-0.0564334085778781,-0.0047619047619048,0.0773195876288659,0.1058201058201058,-0.0094786729857819,-0.0094786729857819,-0.0164705882352942,-0.0233644859813085,-0.0772626931567329,-0.0210772833723653,0.0663265306122449,0.1942857142857141,-0.0210772833723653,0.0913838120104437,-0.0047619047619048,0.0048076923076922,-0.0752212389380531,0.0320987654320987,0.0999999999999998
FSYK_08-L^A05,1.0,0.0070959362895218,1.897410558459691e-09,0.0277331434933673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSYV_44-L^H00,7.0,0.0022379367958406,6.702564330668286e-08,0.2809241855536336,-0.0292887029288704,-0.0204918032786884,-0.0244897959183674,0.0391304347826089,0.0436681222707424,0.1168224299065421,0.0765765765765764,-0.0244897959183674,0.0084388185654007,0.0127118644067798,-0.0244897959183674,0.0575221238938055,0.0436681222707424,0.0346320346320345,-0.0204918032786884,-0.0736434108527132,-0.0877862595419847,-0.0439999999999999,-0.0284552845528455,-0.0362903225806451,-0.0439999999999999,-0.1148148148148148,-0.1340579710144926,-0.152482269503546,-0.1148148148148148,-0.2112211221122111,-0.2086092715231787,-0.0877862595419847,-0.0323886639676113,-0.0700389105058364,-0.0700389105058364,-0.0123966942148759,-0.0439999999999999,-0.0284552845528455,0.0436681222707424,0.0391304347826089,-0.0123966942148759,0.0042016806722691,0.0575221238938055,0.1601941747572814,0.231958762886598,0.231958762886598,0.195,0.2849462365591397,0.2131979695431471,0.091324200913242,0.091324200913242,0.2070707070707071,0.1715686274509804
