firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,invest,lev,lgr,mve_ia,pchdepr,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBXK-L,10.0,0.1163968645539872,3.207895813359711e-07,0.036333324147676,0.4091329456010193,-0.01104972367463,1.0,0.0398735541346361,0.1184509747643123,5.248973192178656e-08,0.0541975887659317,7.933339554031653e-06,0.1006612462959989,1.623135249872401e-07,0.1131280670517219,19.09093247017374,-0.1158504725391714,-0.0726058315186976,1.051186574682156,0.051186574682156,0.6549528956249817,0.0036429872495444,-0.0468749999999998,-0.0694915254237288,-0.043554006968641,-0.0452173913043477,-0.0834724540901502,-0.1285714285714285,-0.0999999999999998,-0.1553846153846153,-0.0849999999999999,-0.0757575757575758,0.0807086614173229,0.0914512922465209,0.1135902636916836,0.1342975206611572,0.1046277665995976,0.120408163265306,0.1181262729124237,0.095808383233533,0.0743639921722112,0.0807086614173229,0.1158536585365854,0.1319587628865981,0.1533613445378152,0.1883116883116884,0.2534246575342467,0.2978723404255319,0.2827102803738317,0.2708333333333332,0.2199999999999999,0.2505694760820047,0.3165467625899281,0.2649769585253456,0.2591743119266054,0.2505694760820047,0.358910891089109,0.3133971291866031,0.2978723404255319,0.3133971291866031,0.4523809523809525,0.4186046511627908,0.3793969849246232,0.3725,0.3197115384615385,0.3793969849246232,0.2767441860465116,0.3040380047505939,0.3759398496240602,0.4447368421052633
BCPS-L^C06,9.0,0.0151417170076181,3.109713166265878e-05,3.5221286179460107,0.1390707569830485,-0.0534426911415967,1.0,0.0450979373408842,0.0821036548590729,3.847711085224751e-06,-0.0437375745526743,4.088321523384249e-06,-0.0438636614564439,4.1422400809075705e-05,-0.0312652002377992,0.1046263646290201,-0.2159866155778414,0.5035264181005197,0.0528252196612706,-0.1654538274947819,0.4500537522434895,-0.0254777070063694,-0.0308641975308642,0.0,0.1214285714285714,-0.7757142857142857,-0.9790666666666666,0.2975206611570249,0.3771929824561404,0.3083333333333333,-0.7603053435114504,0.4017857142857142,0.4272727272727272,0.3305084745762714,0.3534482758620692,0.3771929824561404,0.2764227642276424,0.5392156862745099,-0.7338983050847459,-0.7338983050847459,0.2661290322580645,0.3083333333333333,0.5544554455445545,0.5858585858585859,-0.0063291139240506,0.5096153846153846,-0.0924855491329479,0.4811320754716981,0.5096153846153846,0.5096153846153846,-0.6701680672268907,-0.6756198347107438,-0.6762886597938145,-0.6715481171548117,-0.970377358490566,-0.7283737024221453,-0.7307032590051458,-0.7487999999999999,-0.7288428324697755,-0.7283737024221453,-0.7231040564373897,-0.7288428324697755,-0.7426229508196721,-0.7413509060955519,-0.7539184952978056,-0.7438825448613376,-0.7694566813509545,-0.76103500761035,-0.7546875,-0.7479935794542536
BCUB-L^L00,9.0,0.1094408653463772,1.741269370291177e-07,0.0197219947716908,0.2050718954248366,0.0393272838996582,1.0,0.1261061946902655,0.2098613251155624,6.675013760285842e-08,-0.022622728301031,3.3915395269322845e-07,0.0450966356478168,4.394864541572917e-07,0.0751953124999999,2.725735378614656,0.0618327498858471,0.023510639213964,0.0978421900161031,0.0978421900161031,0.7327383932630442,-0.2149999999999999,0.1194029850746267,0.1173184357541898,0.096892138939671,0.3729977116704805,0.2931034482758621,0.2295081967213115,0.1299435028248587,-0.1058122205663188,0.0169491525423728,0.1214953271028038,0.1605415860735008,0.0638297872340425,0.1235955056179776,0.1111111111111109,0.1299435028248587,0.0830324909747293,0.0309278350515462,0.0909090909090908,0.0563380281690142,0.0101010101010099,0.0909090909090908,0.1428571428571428,0.1049723756906078,0.1342155009451795,0.1049723756906078,0.2024048096192383,0.2320328542094456,0.2448132780082987,0.3071895424836601,0.3574660633484163,0.3888888888888888,0.3303769401330378,0.3986013986013985,0.4492753623188408,0.5075376884422111,0.5584415584415585,0.6528925619834711,0.6042780748663101,0.749271137026239,0.7647058823529411,0.5706806282722514,0.6042780748663101,0.680672268907563,0.7291066282420748,0.6216216216216215,0.5503875968992247,0.7094017094017095,0.6574585635359116
BCYN-L,9.0,-0.0008871365204534,6.071657418593823e-07,0.0687689095714015,0.2298042197300893,0.0573356512948989,1.0,0.0830505447401321,0.0106769650159018,1.015354713291482e-07,-0.0276120506878359,3.6927036519875087e-06,-0.0018728437654016,7.144330543119501e-07,-0.0098354454321921,8.858384008413447,-0.0320315819943215,0.2194962137772092,0.2415011037527593,0.2415011037527593,0.8229765052021926,-0.0882936507936507,-0.1214410226612435,-0.0558851077115205,-0.1061188294413242,2.8868894601542414,39.86486486486486,3.1710344827586203,2.78,2.020979020979021,2.1175257731958763,2.030060120240481,1.8745247148288973,1.907692307692308,2.07005076142132,2.2,2.251612903225806,49.4,2.2170212765957444,2.07005076142132,2.1015384615384614,2.0920245398773005,2.15987460815047,2.241157556270096,52.05263157894737,52.05263157894737,1.8882521489971344,2.1898734177215187,2.312157721796276,2.294117647058824,2.230769230769231,2.2342245989304814,2.424688561721404,2.294117647058824,2.4838709677419355,2.3712374581939795,2.630252100840336,2.724137931034483,2.798994974874372,2.789473684210526,3.069986541049798,2.9375,2.656590084643289,2.630252100840336,2.528588098016336,2.4718714121699192,2.156576200417536,2.3863381858902577,2.643373493975904,2.630252100840336
BCYO-L^K98,8.0,0.2611374584562529,2.320309659759201e-07,0.0262803307513658,0.0272313627791906,-0.0907987263106215,1.0,0.1854655563966692,0.2595356550580432,8.279182591109199e-08,0.0001321200310482,5.486163547081559e-08,-0.0029500728182531,4.924433364800338e-06,0.2611195869029456,0.791427582998185,0.0930306151574193,0.0283528352835283,0.0283528352835283,0.0283528352835283,1.0823776311922966,-0.0128205128205128,-0.0602409638554216,-0.0487804878048779,0.1304347826086958,0.1304347826086958,0.0540540540540541,0.2580645161290322,0.2380952380952381,0.1999999999999999,0.2580645161290322,0.21875,0.1818181818181818,0.1818181818181818,0.0684931506849315,0.0612244897959184,0.0196078431372548,0.1304347826086958,0.1142857142857143,0.2380952380952381,0.2580645161290322,0.248,0.1908396946564885,0.1223021582733814,0.04,-0.0658682634730538,0.0064516129032257,-0.0545454545454544,0.0263157894736842,0.0129870129870131,0.1063829787234043,0.1729323308270676,0.2380952380952381,0.3109243697478991,0.1908396946564885,0.0684931506849315,0.0540540540540541,-0.0602409638554216,0.0064516129032257,0.1063829787234043,0.1142857142857143,0.1142857142857143,0.1386861313868612,0.0985915492957747,0.0833333333333334,0.0684931506849315,0.0263157894736842,0.090909090909091,0.0540540540540541,-0.0188679245283018
BCZB-L,10.0,0.2522646170738402,3.962685991827924e-07,0.0448822415107515,0.1938490214352283,-0.0089372775167955,1.0,0.0562530572313712,0.1201307545627894,4.6931616683370594e-08,-0.0120658135283334,2.454651469666596e-05,0.0679385122152072,4.793385244005859e-07,0.3778393351800554,12.54477287736051,0.1086931982089327,0.0838375537333381,-0.1614089713125574,0.0824934677118327,0.776747834747529,0.101010101010101,0.0355648535564854,-0.0660377358490565,0.0622317596566524,0.0102040816326529,-0.0275049115913554,-0.0040241448692152,-0.0080160320641282,0.0784313725490197,0.1431870669745958,0.1619718309859155,0.3451086956521738,0.4224137931034484,0.4820359281437127,0.4688427299703264,0.6071428571428572,0.5277777777777777,0.2757731958762888,0.3235294117647058,0.3598901098901099,0.3306451612903225,0.2757731958762888,0.2958115183246075,0.3026315789473686,0.2563451776649748,0.3487738419618529,0.3414634146341464,0.3164893617021278,0.2659846547314577,0.2595419847328244,0.2823834196891193,0.2282878411910669,0.1353211009174311,0.0509554140127388,0.0668103448275863,0.1199095022624434,0.1,0.1301369863013699,0.1484918793503482,0.1899038461538462,0.1619718309859155,0.2014563106796116,0.2313432835820896,0.2406015037593984,0.2313432835820896,0.1,0.2014563106796116,0.2437185929648242,0.3378378378378377
BCZR-L^G00,9.0,-0.0965949233837245,3.296345703584086e-07,0.037335126799422,-0.1637813287418345,0.5562502528609741,1.0,0.1687221207848938,-0.2753659496796821,-2.224671105182237e-07,-0.1297666120014541,1.52904460924801e-07,-0.0563518880079619,9.016200276567751e-07,-0.0069540795398764,1.1880843359925692,0.0577382248775024,0.1794702049512588,-0.0409440492201971,-0.034246529102208,1.6028652352629091,-0.1102362204724409,0.1475903614457832,0.1205882352941176,0.3047945205479452,0.4377358490566039,0.4377358490566039,0.7557603686635945,0.716216216216216,0.5,0.642241379310345,0.7557603686635945,0.5743801652892562,0.6282051282051284,0.6144067796610171,0.3229166666666667,0.3183391003460207,0.421641791044776,0.4767441860465116,0.6933333333333334,0.3854545454545455,0.2532894736842106,0.2959183673469387,0.3092783505154639,0.2491803278688524,0.190625,0.1205882352941176,0.1545454545454545,0.2491803278688524,0.2574257425742574,0.3368421052631578,0.5059288537549409,0.5059288537549409,0.3905109489051093,0.4007352941176469,0.4431818181818181,0.4824902723735409,0.4007352941176469,0.5743801652892562,0.6212765957446809,0.6637554585152838,0.7239819004524888,0.7085201793721974,0.6933333333333334,0.5179282868525898,0.6282051282051284,0.4597701149425288,0.4941176470588235,0.716216216216216,0.6784140969162995
BDAJ-L,3.0,-0.0478816018572257,5.893768130439131e-07,0.0667540968888928,0.1886904761904762,-0.2865747804999519,1.0,0.0665593129361245,-0.1587664191890348,7.722316695008502e-08,0.048164114761398,4.726174848524144e-07,0.0960533952408589,6.946083825147544e-07,0.0689655172413793,3.0214057911632923,-0.1685368368138094,0.1912575072750913,0.1681537583648908,-0.0345489443378119,0.5315200780146435,-0.0972222222222222,1.7692307692307692,1.727272727272727,2.1034482758620694,2.1578947368421058,0.0619469026548673,2.050847457627119,2.1578947368421058,1.950819672131148,2.076923076923077,2.0,2.050847457627119,1.6086956521739135,1.6086956521739135,1.6470588235294117,1.6666666666666663,1.6277372262773722,-0.1743119266055046,1.5714285714285716,-0.1262135922330097,-0.1588785046728972,1.4657534246575343,1.4324324324324325,1.2641509433962264,1.181818181818182,1.1176470588235294,1.2641509433962264,1.3376623376623376,1.3684210526315788,-0.2274678111587983,-0.1283292978208232,-0.1428571428571429,-0.1529411764705882,-0.1910112359550562,-0.1469194312796208,-0.1044776119402983,-0.183673469387755,-0.1366906474820143,-0.119804400977995,-0.0374331550802139,-0.0399999999999999,-0.1387559808612439,-0.1262135922330097,-0.1089108910891089,-0.0977443609022556,-0.1408114558472554,-0.119804400977995,-0.027027027027027,0.0027855153203342
BDBL-L^I07,10.0,-0.061781034865645,-1.5997685900170126e-07,-0.018119326226335,0.1335837684988338,-0.0772092034685911,1.0,0.2664981746700365,-187.45714285714288,5.6062990581809786e-08,-0.033914617658516,1.278651984535135e-06,-0.1619364867865867,6.493452372197462e-07,0.2062386156648452,4.93161608487509,-0.49499881897159,0.5084558707569249,0.007910639245322,-0.170160481444333,0.8865870234401312,0.0216535433070865,-0.1533333333333333,0.0221327967806841,-0.0193050193050192,0.0995670995670996,0.0,0.1288888888888888,0.0283400809716598,-0.1644736842105263,3.4173913043478263,3.4173913043478263,-0.5291936978683967,-0.5628227194492255,-0.587327376116978,-0.5559440559440559,-0.5628227194492255,-0.5794701986754967,-0.6318840579710145,-0.6308139534883721,-0.583264971287941,-0.6225854383358098,-0.6508591065292096,-0.7142857142857143,-0.7163595756560581,-0.721185510428101,-0.7199558985667034,-0.7017028772753964,-0.687192118226601,-0.6963538553496713,-0.6651285431773237,-0.6801007556675063,-0.6498966230186078,-0.655359565807327,-0.6602006688963211,-0.6329479768786127,-0.6113236419280796,-0.5909822866344605,-0.5543859649122806,-0.5398550724637681,-0.5148042024832856,-0.5115384615384615,-0.5091787439613527,-0.4889336016096579,-0.4811031664964248,-0.4805725971370143,-0.5024485798237023,-0.5091787439613527,-0.4935194416749751,-0.5063168124392614
BDCK-L^L08,9.0,-0.0186135668025474,1.1365804337884283e-06,0.1287315664952696,0.3690910638478971,0.0194480804420732,1.0,0.1719478819395744,0.0096252197538756,9.70161082452446e-08,-0.1639036738711976,3.2683683524833074e-08,-0.0828790241753894,8.214681200354913e-07,-0.0553061182263971,0.2687729250990336,0.0324902935200574,0.225602920833233,0.0145110664138222,0.0145110664138222,0.6860610993531076,6.944444444444445,0.0,-0.8217821782178218,-0.8468085106382979,-0.8163265306122449,-0.5609756097560976,-0.8144329896907216,-0.8181818181818181,-0.8181818181818181,-0.7777777777777778,-0.7818181818181817,-0.7931034482758621,-0.797752808988764,-0.8105263157894737,-0.8085106382978724,-0.824390243902439,-0.4782608695652174,-0.8085106382978724,-0.7906976744186047,-0.8144329896907216,-0.8074866310160428,-0.8163265306122449,-0.8226600985221675,-0.8200000000000001,-0.8163265306122449,-0.8301886792452831,-0.4285714285714286,-0.8317757009345794,-0.825242718446602,-0.8074866310160428,-0.8125,-0.8144329896907216,-0.8293838862559242,-0.8363636363636364,-0.8468085106382979,-0.8454935622317596,-0.8461538461538461,-0.8392857142857143,-0.8285714285714286,-0.8074866310160428,-0.8190954773869347,-0.8277511961722488,-0.825242718446602,-0.8325581395348838,-0.817258883248731,-0.8421052631578947,-0.8427947598253276,-0.8348623853211009,-0.8512396694214877
