firms,absacc,acc,age,agr,chpmia,convind,currat,egr,grltnoa,herf,invest,pchcurrat,pchquick,pchsale_pchrect,pctacc,ps,quick,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BBTU-L^C18,0.0763284287565754,-0.0763284287565754,8.0,-0.1070511155366986,0.0401777656025773,1.0,0.863081549619671,-0.0351699882766705,-0.0472974003201843,1.984538218840211e-06,-0.0386469246976651,-0.0070052508897475,-0.0070878981743927,0.0793092322751479,-12.150485436893202,5.0,0.8328321245356448,-0.0059777523651107,-0.0362318840579708,0.0494296577946766,0.140495867768595,0.1129032258064515,0.1548117154811714,0.1845493562231759,0.2432432432432429,0.205240174672489,0.1845493562231759,0.1948051948051947,0.3529411764705881,0.3939393939393938,0.314285714285714,0.3269230769230768,0.4526315789473683,0.5248618784530386,0.4375,0.4300518134715025,0.4603174603174602,0.4838709677419353,0.6331360946745561,0.8904109589041096,0.93006993006993,0.6932515337423313,0.6331360946745561,0.6626506024096386,0.6140350877192982,0.6140350877192982,0.5248618784530386,0.5505617977528088,0.6140350877192982,0.5681818181818181,0.6428571428571428,0.6140350877192982,0.7579617834394903,0.8399999999999999,0.8157894736842104,0.652694610778443,0.6046511627906976,0.7922077922077921,0.6932515337423313,0.4838709677419353,0.4226804123711338,0.3018867924528301,0.3529411764705881,0.7037037037037035,0.8278145695364236,0.6046511627906976,0.4680851063829787
BBVN-L^I99,0.0619102797550074,-0.0619102797550074,9.0,0.0049784268171257,0.0286681240041146,1.0,1.4235209235209236,-0.2844961240310077,-0.0066214202946532,1.56098637684236e-08,0.0514437437769664,-0.0785626086227288,-0.1305940598869892,0.148336189813719,-0.9894179894179896,4.0,0.9992784992784992,0.0956072351421187,-0.0952380952380952,0.024390243902439,0.0,-0.0344827586206897,-0.0344827586206897,-0.0666666666666667,-0.0508474576271187,0.0,0.0059880239520957,0.0120481927710842,0.0120481927710842,0.0769230769230768,0.0909090909090908,0.0632911392405062,0.1052631578947367,0.1052631578947367,0.1052631578947367,0.1506849315068492,0.3439999999999998,0.4867256637168142,0.3548387096774192,0.3125,0.2824427480916029,0.2824427480916029,0.2727272727272727,0.3023255813953487,0.3770491803278688,0.5272727272727271,0.4999999999999998,0.5412844036697246,0.6799999999999999,0.75,0.826086956521739,0.846153846153846,1.0240963855421683,0.9534883720930232,0.9534883720930232,0.7684210526315789,0.9534883720930232,0.826086956521739,0.6310679611650485,0.6153846153846152,0.1586206896551725,0.0980392156862743,0.024390243902439,0.2173913043478261,0.1506849315068492,0.0181818181818183,0.0700636942675159
BBXK-L,0.0215899277305577,-0.0215899277305577,9.0,0.0788673837383266,-0.0236121469398757,1.0,1.805081403864571,0.0994514030488396,-0.0075451115858348,8.343149494522131e-06,0.0378746121986173,0.0514104828143871,0.0614244042492683,0.0346197395593346,-0.1888417704744235,8.0,1.5543349670441102,0.0843934952154432,-0.0615384615384615,0.0833333333333332,0.0942760942760942,0.279527559055118,0.2922465208747513,0.3184584178498986,0.3429752066115703,0.3078470824949699,0.3265306122448979,0.3238289205702647,0.2974051896207585,0.2720156555772992,0.279527559055118,0.3211382113821137,0.3402061855670104,0.365546218487395,0.4069264069264069,0.4840182648401827,0.5366430260047279,0.5186915887850467,0.5046296296296295,0.4444444444444444,0.4806378132118452,0.5587529976019185,0.4976958525345623,0.4908256880733943,0.4806378132118452,0.608910891089109,0.5550239234449761,0.5366430260047279,0.5550239234449761,0.7195767195767198,0.6795865633074936,0.6331658291457287,0.625,0.5625,0.6331658291457287,0.5116279069767442,0.5439429928741093,0.6290726817042607,0.7105263157894737,0.4840182648401827,0.5931372549019607,0.5366430260047279,0.4908256880733943,0.4317180616740088,0.4573991031390134,0.6129032258064515,0.6839378238341969
BCPS-L^C06,0.0730155694964367,-0.0730155694964367,8.0,-0.12634697533416,0.0022621083950277,1.0,1.1520324679507827,-0.0178105994787141,-0.1622404777488367,6.821468810338947e-06,-0.2037067658812181,0.1001998184434138,0.1110291977060215,0.2955644261133707,-1.9808459696727847,7.0,0.9107131353475488,0.0790887370455478,-0.05,-0.816793893129771,0.0714285714285714,0.0909090909090908,0.0169491525423728,0.0344827586206897,0.0526315789473683,-0.024390243902439,0.1764705882352941,-0.7966101694915254,-0.7966101694915254,-0.0322580645161291,0.0,0.188118811881188,0.2121212121212121,-0.2405063291139241,0.1538461538461537,-0.3063583815028902,0.1320754716981131,0.1538461538461537,0.1538461538461537,-0.7478991596638656,-0.7520661157024793,-0.7525773195876289,-0.7489539748953975,-0.9773584905660376,-0.7923875432525952,-0.7941680960548885,-0.808,-0.7927461139896373,-0.7923875432525952,-0.7883597883597884,-0.7927461139896373,-0.8032786885245902,-0.8023064250411862,-0.8119122257053292,-0.8042414355628059,-0.8237885462555066,-0.817351598173516,-0.8125,-0.8073836276083467,-0.8307475317348378,-0.8268398268398268,-0.8235294117647058,-0.8297872340425532,-0.8142414860681114,-0.8086124401913876,-0.7876106194690266,-0.7841726618705036
BCQE-L^A14,0.0879849093742311,-0.0879849093742311,9.0,0.0692054441163491,-0.040226569358386,1.0,1.7022306397306397,-0.0430198625623646,0.0164028540966099,1.225358276277854e-06,0.0586498319926687,-0.0692847710654422,-0.0530142651229219,-0.0398978605716456,-1.056737588652482,6.0,1.1753998316498315,0.1562848678388674,-0.0864864864864863,0.1858974358974359,0.1858974358974359,0.2671232876712328,0.3489583333333332,0.4106753812636166,0.28727634194831,0.3350515463917525,0.2536302032913842,0.1968576709796672,0.377659574468085,0.3489583333333332,0.2859980139026812,0.4153005464480872,0.4649321266968325,0.3954741379310345,0.500579374275782,0.5093240093240092,0.4550561797752808,0.5928659286592863,0.6268844221105527,0.6309823677581863,0.6994750656167978,0.7266666666666666,0.7886740331491711,0.938622754491018,0.9100294985250736,1.049050632911392,1.081993569131833,1.3083778966131905,1.3631386861313866,1.4526515151515147,1.5542406311637076,1.3207885304659497,1.3207885304659497,1.398148148148148,1.443396226415094,1.2639860139860142,1.14759535655058,1.3125,1.3674588665447898,1.0887096774193543,1.1875,1.1299342105263157,1.198641765704584,1.2719298245614032,1.2327586206896552,1.3375451263537903,1.4160447761194028
BCUB-L^L00,0.0537369470843599,-0.0537369470843599,8.0,-0.0325484764542935,-0.0778036409939881,1.0,1.833543771043771,-0.1905712147667747,-0.021901521373536,3.2700217657574164e-07,0.0085410895660202,-0.0883229566009887,-0.0938028923910182,0.0768287138646768,-0.4267080745341614,6.0,1.4400252525252524,0.0489864864864864,-0.2086438152011923,0.1372881355932202,0.2542056074766357,0.2978723404255319,0.1897163120567375,0.2565543071161049,0.2425925925925924,0.2636534839924671,0.2111913357400721,0.1529209621993126,0.2199999999999999,0.1813380281690142,0.1296296296296295,0.2199999999999999,0.2780952380952382,0.2357274401473297,0.268431001890359,0.2357274401473297,0.3446893787575149,0.37782340862423,0.392116182572614,0.4618736383442265,0.5180995475113122,0.5532407407407407,0.4878048780487805,0.5641025641025641,0.6207729468599035,0.6859296482412061,0.7428571428571429,0.8484848484848486,0.7941176470588234,0.956268221574344,0.973529411764706,0.756544502617801,0.7941176470588234,0.8795518207282913,0.9337175792507204,0.8135135135135134,0.7338501291989663,0.9116809116809116,0.8535911602209945,0.6286407766990292,0.7030456852791878,0.6286407766990292,0.5976190476190475,0.6733167082294265,0.7473958333333335,0.9619883040935672,0.9393063583815028
BCYN-L,0.0571287860132972,-0.0571287860132972,8.0,-0.0014763779527559,0.0132300491354283,1.0,1.371963361210673,-0.0215603467437208,-0.0344742674218172,2.7840935856065667e-06,0.0694881889763779,-0.1353945028573125,-0.1713642312886326,-0.0298953592479295,-0.8273894436519258,6.0,1.0461967343687777,-0.1212415130940834,-0.2007992007992007,0.031958762886598,0.003006012024048,-0.0484790874524714,-0.0375,0.016243654822335,0.0592592592592593,0.0763440860215052,15.683333333333334,0.0648936170212766,0.016243654822335,0.0266666666666666,0.0235173824130878,0.0459770114942528,0.072883172561629,16.56140350877193,16.56140350877193,-0.0439350525310411,0.0559071729957805,0.0963855421686745,0.0904139433551198,0.0694444444444444,0.0705882352941176,0.1336353340883351,0.0904139433551198,0.153225806451613,0.1159420289855071,0.2016806722689075,0.2327586206896552,0.2575376884422111,0.2543859649122806,0.3472409152086138,0.3033854166666667,0.2103990326481257,0.2016806722689075,0.1680280046674445,0.1492537313432833,0.044885177453027,0.1209406494960807,0.2060240963855419,0.2016806722689075,0.1466208476517754,0.1209406494960807,0.154555940023068,0.0615058324496289,0.1916666666666666,0.3527027027027025,0.4698972099853158,0.4764011799410028
BCYO-L^K98,0.0036333008538257,-0.0036333008538257,8.0,0.2611374584562529,-0.1403268501176489,1.0,1.0664445250899013,0.2595356550580432,0.0001321200310482,6.375325218853842e-08,-0.0029500728182531,-0.0331709827098538,-0.0331709827098538,-0.4540154454015898,-0.2029520295202952,5.0,1.0664445250899013,0.0283528352835283,-0.0307692307692307,0.0483870967741935,0.015625,-0.0151515151515151,-0.0151515151515151,-0.1095890410958904,-0.1156462585034012,-0.1503267973856209,-0.0579710144927535,-0.0714285714285712,0.0317460317460318,0.0483870967741935,0.04,-0.0076335877862595,-0.0647482014388488,-0.1333333333333333,-0.2215568862275448,-0.1612903225806451,-0.212121212121212,-0.1447368421052631,-0.1558441558441557,-0.078014184397163,-0.0225563909774436,0.0317460317460318,0.092436974789916,-0.0076335877862595,-0.1095890410958904,-0.1216216216216216,-0.216867469879518,-0.1612903225806451,-0.078014184397163,-0.0714285714285712,-0.0714285714285712,-0.0510948905109489,-0.084507042253521,-0.0972222222222222,-0.1095890410958904,-0.1447368421052631,-0.0909090909090908,-0.1216216216216216,-0.1823899371069182,-0.4347826086956521,-0.4247787610619468,-0.400921658986175,-0.4090909090909091,-0.4247787610619468,-0.439655172413793,-0.3838862559241706,-0.4090909090909091
BCZB-L,0.0971509971509971,-0.0971509971509971,9.0,0.0787681374000592,0.0337834234948206,1.0,0.4440085592011412,0.0387662705149971,0.0245014245014172,2.4342930636248093e-05,0.1002368966538347,-0.0513506695269933,0.0767418725129514,-0.3544321892957383,-1.6923076923076923,3.0,0.1786733238231098,0.0608220479923972,0.0871459694989107,0.0600461893764434,0.0774647887323944,0.2472826086956521,0.3189655172413792,0.374251497005988,0.3620178041543025,0.4902597402597402,0.4166666666666665,0.1829896907216495,0.227272727272727,0.2609890109890109,0.2338709677419352,0.1829896907216495,0.2015706806282722,0.2078947368421053,0.1649746192893399,0.2506811989100816,0.2439024390243902,0.2207446808510638,0.1739130434782607,0.1679389312977097,0.1891191709844559,0.1389578163771712,0.0527522935779816,-0.0254777070063694,-0.0107758620689655,0.0384615384615385,0.02,0.047945205479452,0.0649651972157774,0.1033653846153845,0.0774647887323944,0.1140776699029124,0.1417910447761194,0.150375939849624,0.1417910447761194,0.02,0.1140776699029124,0.1532663316582914,0.2405405405405405,0.230563002680965,0.227272727272727,0.2749999999999999,0.1953125,0.0337837837837837,0.1222493887530562,0.1590909090909091,0.1033653846153845
BCZR-L^G00,0.0816873597651574,-0.0816873597651574,8.0,0.015868817372179,0.0660522024739248,1.0,2.1770543656999752,0.0328602486409306,0.0029317729293363,1.905114991099677e-07,0.024634637494761,-0.0977562062852225,-0.0639965895815118,0.1537539906749033,-3.4186229466926807,7.0,1.6770669375480876,0.1189742795575458,-0.1259842519685038,0.0948275862068965,0.1705069124423963,0.0495867768595041,0.0854700854700856,0.0762711864406779,-0.1180555555555554,-0.1211072664359862,-0.0522388059701492,-0.0155038759689922,0.1288888888888888,-0.0763636363636363,-0.1644736842105263,-0.1360544217687074,-0.127147766323024,-0.1672131147540982,-0.20625,-0.2529411764705882,-0.2303030303030302,-0.1672131147540982,-0.1617161716171616,-0.1087719298245614,0.0039525691699606,0.0039525691699606,-0.072992700729927,-0.0661764705882353,-0.0378787878787879,-0.0116731517509727,-0.0661764705882353,0.0495867768595041,0.0808510638297872,0.1091703056768558,0.1493212669683259,0.1390134529147981,0.1288888888888888,0.0119521912350597,0.0854700854700856,-0.0268199233716474,-0.0039215686274508,0.144144144144144,0.118942731277533,0.0627615062761506,0.2153110047846891,0.1339285714285714,0.144144144144144,0.3160621761658031,0.3439153439153439,0.2153110047846891,0.1288888888888888
BDAJ-L,0.1035703747418117,-0.1035703747418117,2.0,0.0342136854741896,0.856893673210222,1.0,1.143730886850153,-0.1048057259713701,-0.0793744467394473,5.892272927371661e-07,0.0171068427370948,-0.3274179560911041,-0.3397073673807017,-1.0453939932965406,-10.323529411764708,3.0,0.9541284403669724,-0.2027543993879112,-0.0655737704918033,0.0427350427350428,0.0166666666666666,0.0338983050847458,-0.1159420289855072,-0.1159420289855072,-0.1029411764705883,-0.0962962962962963,-0.1094890510948906,-0.7201834862385321,-0.1285714285714285,-0.7038834951456311,-0.7149532710280374,-0.1643835616438356,-0.1756756756756756,-0.2327044025157233,-0.2606060606060606,-0.2823529411764706,-0.2327044025157233,-0.2077922077922078,-0.1973684210526316,-0.7381974248927039,-0.7046004842615012,-0.7095238095238096,-0.7129411764705882,-0.7258426966292135,-0.7109004739336493,-0.6965174129353233,-0.7233560090702948,-0.7074340527577938,-0.7017114914425429,-0.6737967914438503,-0.6746666666666667,-0.708133971291866,-0.7038834951456311,-0.698019801980198,-0.6942355889724311,-0.7088305489260144,-0.7017114914425429,-0.6702702702702703,-0.6601671309192201,-0.7162790697674419,-0.6847545219638242,-0.8860877684407096,-0.8875576036866359,-0.8762677484787018,-0.8604118993135011,-0.8559622195985832,-0.8499384993849939
BDBL-L^I07,0.1257589047692757,-0.1257589047692757,9.0,-0.3680532165712361,0.0220152374854564,1.0,0.7396863970375515,-0.9937298459333572,-0.399807371480578,2.157733106002328e-06,-0.6034018187942068,0.0015243135057382,0.0076790291469076,-0.0443846619549277,-2.358709677419355,5.0,0.6476884800092577,-0.2111717699185062,-0.1875,4.286956521739131,4.286956521739131,-0.4365152919369786,-0.4767641996557659,-0.5060926076360682,-0.4685314685314685,-0.4767641996557659,-0.4966887417218543,-0.5594202898550724,-0.5581395348837209,-0.5012305168170632,-0.5482912332838039,-0.5821305841924399,-0.6580427446569179,-0.6605248464544947,-0.6663007683863886,-0.6648291069459757,-0.6429829712272461,-0.625615763546798,-0.6365809922295278,-0.5992089650626236,-0.6171284634760705,-0.5809786354238455,-0.587516960651289,-0.5933110367892976,-0.5606936416184971,-0.5348125478194339,-0.5104669887278583,-0.4666666666666667,-0.4492753623188406,-0.4192932187201528,-0.4153846153846153,-0.4125603864734299,-0.3883299798792756,-0.3789581205311542,-0.378323108384458,-0.4045053868756122,-0.4125603864734299,-0.3938185443668992,-0.4091350826044703,-0.4628975265017667,-0.4269557021677662,-0.4380776340110905,-0.4472727272727272,-0.3858585858585859,-0.361344537815126,-0.3692946058091286,-0.3593256059009484
