firms,age,agr,bm,bm_ia,cashdebt,chpmia,convind,depr,egr,ep,grltnoa,herf,lev,lgr,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FTHI-L^A01,9.0,0.0113579951828493,9.538244269053384e-07,0.0978507004854832,0.1565593405432064,0.0251156344803168,1.0,0.0929394027464942,-0.0078222154716586,6.884670892365714e-08,-0.0437082793435753,1.6361334841998634e-08,1.0510713158621904e-06,0.0290378206445502,0.1397569062825393,0.1058922420785072,0.0475516988786836,0.0475516988786836,1.051061487014597,-0.111111111111111,0.0531914893617022,-0.0388349514563106,-0.0571428571428571,-0.131578947368421,-0.1,-0.131578947368421,-0.2142857142857143,-0.2204724409448819,-0.2142857142857143,-0.2325581395348838,-0.2142857142857143,-0.2079999999999999,-0.2325581395348838,-0.1749999999999999,-0.1680672268907562,-0.0660377358490567,-0.0660377358490567,-0.0198019801980198,-0.0571428571428571,-0.1238938053097344,-0.1465517241379309,0.0206185567010308,-0.0198019801980198,0.0421052631578948,0.0206185567010308,0.0206185567010308,-0.0388349514563106,-0.131578947368421,-0.1465517241379309,-0.1,-0.1885245901639344,-0.0198019801980198,-0.0833333333333333,-0.0571428571428571,-0.0571428571428571,-0.131578947368421,-0.1749999999999999,-0.1238938053097344,-0.1749999999999999,-0.1749999999999999,-0.1081081081081082,-0.0480769230769231,-0.0571428571428571,0.0206185567010308,0.064516129032258,-0.0747663551401869,0.1123595505617978,0.1511627906976744
FTHP-L,1.0,0.0090118072361921,9.070715593954536e-07,0.0930544290685411,0.1693175676086019,0.0344765672408012,1.0,0.0697273311695438,0.0384546659320697,3.2815571438779014e-08,-0.0443200924194167,4.178280615370558e-09,5.254263334967719e-07,-0.0366413488022703,0.1961200783285824,-0.1132030876189824,-0.194322001920966,-0.194322001920966,2.0350057798436,-0.0390625,-0.0791366906474819,-0.0656934306569343,-0.0588235294117647,-0.0791366906474819,-0.0303030303030302,0.024,-0.0724637681159419,-0.0153846153846154,0.032258064516129,-0.0153846153846154,-0.0153846153846154,-0.044776119402985,-0.044776119402985,-0.0985915492957746,-0.0724637681159419,-0.0303030303030302,-0.0518518518518519,-0.2289156626506023,-0.2601156069364161,-0.3005464480874317,-0.2049689440993789,-0.2,-0.1741935483870967,-0.1351351351351351,-0.1172413793103447,-0.0153846153846154,-0.044776119402985,-0.129251700680272,-0.0985915492957746,0.0078740157480314,-0.1172413793103447,-0.044776119402985,-0.037593984962406,0.0078740157480314,0.0158730158730158,-0.044776119402985,-0.0985915492957746,-0.0921985815602836,-0.0656934306569343,-0.0921985815602836,-0.1409395973154362,-0.0303030303030302,-0.0656934306569343,-0.0656934306569343,0.0,-0.0724637681159419,-0.0724637681159419,-0.0791366906474819
FTHT-L^K99,2.0,-0.0817997612901435,3.192297416620073e-07,0.0327490604730836,0.1101359951765257,-0.0306657214422823,1.0,0.2727533735285673,0.4798061389337643,1.358004250374405e-07,0.0106212105864818,1.6066235775666547e-09,1.5986463209176538e-06,-0.1448500854435296,0.021958272015613,0.1886388466188015,0.121181478808061,-0.0395746610064707,1.1600984158118364,0.0666666666666666,-0.0625,-0.1176470588235295,-0.1176470588235295,-0.0625,-0.0322580645161291,-0.0909090909090909,-0.0909090909090909,-0.1891891891891892,0.0714285714285714,0.1538461538461537,0.1538461538461537,0.1111111111111109,0.1538461538461537,0.1538461538461537,0.1538461538461537,0.5789473684210527,0.7647058823529409,0.6666666666666667,0.4999999999999998,0.4285714285714286,0.6666666666666667,0.3043478260869563,1.1428571428571428,0.875,0.875,0.5789473684210527,0.3043478260869563,0.4285714285714286,0.5789473684210527,0.6666666666666667,0.3636363636363635,0.875,1.0,1.0,0.5789473684210527,0.4999999999999998,0.4285714285714286,0.4285714285714286,0.3636363636363635,-0.0322580645161291,0.0714285714285714,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0714285714285714,0.0344827586206897,0.0714285714285714,0.3636363636363635
FTHX-L^E20,9.0,-0.0603752651129718,4.435752018515574e-07,0.0455053812785947,0.2150667392680019,0.0432255846677157,1.0,0.1335676347430995,-0.2072521518379822,6.947227080793626e-08,-0.1272175370899715,2.277443656187764e-08,6.383032101906327e-07,0.1353197747498618,0.3609515338400447,0.1171261919167134,-0.1025665339676975,0.0433586159492159,0.8936255431113672,2.5625,-0.7333333333333334,-0.7476340694006309,-0.7241379310344828,-0.708029197080292,-0.627906976744186,-0.7342192691029901,-0.7647058823529411,-0.7900262467191601,-0.805352798053528,-0.8222222222222222,0.26984126984127,-0.803921568627451,-0.812206572769953,-0.829059829059829,-0.8571428571428571,-0.8576512455516014,-0.8481973434535104,-0.8493408662900188,-0.8513011152416357,-0.8576512455516014,-0.8571428571428571,-0.8537477148080439,-0.84,-0.8264642082429501,-0.8322851153039832,-0.8431372549019608,-0.8396793587174349,-0.8350515463917525,-0.8526703499079189,-0.8422090729783037,-0.8370672097759674,-0.8245614035087719,-0.8160919540229885,-0.8117647058823529,-0.7938144329896907,-0.8,-0.8,-0.8067632850241546,-0.8029556650246306,-0.814385150812065,-0.8152424942263279,-0.7938144329896907,-0.7969543147208121,-0.8160919540229885,-0.8034398034398035,-0.8117647058823529,-0.7974683544303798,-0.7808219178082192
FTIC-L^B14,10.0,0.2813814082490829,1.921721124930057e-06,0.1971450435823437,1.0426799007444167,-0.0340333647900342,1.0,0.3082642872317824,0.5755585273757081,7.36746918529867e-07,-0.032256166908506,2.177376212522035e-09,7.241295818382375e-07,-0.1196780590225126,0.026585377982255,0.0214153614132308,0.2301741301731423,0.1421065483357609,0.1994565688571146,-0.6142322097378277,0.1361702127659574,0.1313559322033899,1.8404255319148937,0.3553299492385786,0.3484848484848484,0.451086956521739,0.3762886597938144,0.3622448979591837,1.902173913043478,1.9666666666666663,4.34,0.5344827586206897,0.5988023952095809,1.7244897959183674,1.810526315789473,0.756578947368421,0.7337662337662336,0.8287671232876712,0.78,1.225,1.67,2.1411764705882352,2.1411764705882352,2.25609756097561,2.3797468354430378,3.3770491803278686,3.8545454545454536,5.846153846153846,5.846153846153846,9.68,9.269230769230768,9.269230769230768,9.68,9.269230769230768,8.535714285714285,7.612903225806452,6.852941176470588,6.416666666666667,6.628571428571429,9.68,8.888888888888888,7.612903225806452,7.612903225806452,5.209302325581396,4.933333333333333,2.608108108108108,2.708333333333333,3.045454545454545
FTIG-L^G10,10.0,0.0246896739871778,5.173994357060191e-07,0.0530788432194893,0.278505300522857,-0.0451937831595293,1.0,0.1624981500665976,0.0406721240844463,7.732930209897859e-08,-0.0083765635877742,5.15848424122204e-10,4.480815349879319e-07,0.0068348093954562,0.0595412426620471,-0.0517517057764756,0.1524983957224134,0.0019729553353264,0.9206534314287196,0.0,0.121951219512195,0.1129032258064515,0.2897196261682242,0.6829268292682926,0.6235294117647059,0.6235294117647059,0.6235294117647059,0.4999999999999998,0.4999999999999998,0.4680851063829787,0.7249999999999999,0.6829268292682926,0.6829268292682926,0.4680851063829787,0.121951219512195,0.0454545454545454,0.0375939849624058,0.0072992700729925,-0.0212765957446808,-0.0921052631578948,-0.1096774193548387,-0.0921052631578948,-0.1265822784810127,-0.2290502793296089,-0.2203389830508475,-0.1736526946107784,-0.1636363636363637,-0.1375,-0.0980392156862746,-0.0980392156862746,-0.08,-0.0612244897959184,0.1794871794871795,0.140495867768595,0.1694915254237288,0.0454545454545454,-0.0612244897959184,-0.0675675675675676,-0.2459016393442623,-0.3459715639810427,-0.3365384615384615,-0.3030303030303031,-0.3397129186602871,-0.3866666666666667,-0.3268292682926829,-0.3397129186602871,-0.3428571428571429,-0.2886597938144331
FTIL-L^J02,9.0,0.1922806271484186,2.915903067967072e-07,0.0299135930785576,0.1409959151272595,0.0019450968094935,1.0,0.0647943538573862,0.1119100324774999,6.211045145718426e-08,-0.0046508513090044,4.809793874599053e-08,7.063379523574381e-07,0.2289516366853436,0.3009988348968966,0.0335901044539157,-0.0081406771463665,0.105625717566016,0.7920808943073491,0.0622568093385214,0.1030042918454934,0.1898148148148146,0.2238095238095236,0.200934579439252,0.1788990825688072,0.1735159817351597,0.1788990825688072,0.1898148148148146,0.117391304347826,0.1788990825688072,0.2355769230769229,0.3045685279187817,0.3012658227848099,0.3490813648293962,0.0532786885245901,0.0798319327731091,0.0753138075313806,-0.030188679245283,0.0019493177387914,-0.0228136882129277,0.0058708414872796,-0.0356472795497186,-0.0190839694656489,-0.0392523364485981,0.0138067061143982,0.0078431372549019,0.0511247443762781,0.0663900414937757,0.0843881856540083,0.1925754060324827,0.24455205811138,0.324742268041237,0.3281653746770026,0.4238227146814404,0.4082191780821917,0.4159779614325067,0.3854447439353099,0.3316062176165804,0.3706666666666665,0.389189189189189,0.4120879120879119,0.3967391304347825,0.324742268041237,0.389189189189189,0.3706666666666665,0.2849999999999999,0.2849999999999999,0.8098591549295775
FTIP-L^I98,9.0,-0.0433295440704803,8.780199659557892e-07,0.09007409150525,0.0063129072332226,0.0842356973517354,1.0,0.1371393112007446,-0.1675676545355086,-7.82834245531235e-08,-0.0787015183189034,2.6676067545743368e-09,7.215040273792755e-07,0.1689854275501787,0.0751568244559217,0.0597183107626185,-0.0953972321320112,0.0190803942331186,1.7026428726729903,-0.0847457627118642,-0.0483870967741936,-0.0483870967741936,-0.0923076923076924,-0.0708661417322835,0.1132075471698113,-0.0634920634920636,-0.1060606060606061,-0.1805555555555555,-0.1571428571428571,-0.2133333333333333,-0.313953488372093,-0.3444444444444444,-0.3621621621621622,-0.3723404255319149,-0.4040404040404041,-0.2848484848484848,-0.2804878048780488,-0.3407821229050279,-0.3756613756613757,-0.3789473684210526,-0.3370786516853933,-0.3058823529411765,-0.3370786516853933,-0.3444444444444444,-0.3179190751445087,-0.3621621621621622,-0.3886010362694301,-0.4040404040404041,-0.3789473684210526,-0.3655913978494625,-0.4010152284263959,-0.3689839572192513,-0.3516483516483517,-0.3516483516483517,-0.3689839572192513,-0.3886010362694301,-0.3655913978494625,-0.3480662983425414,-0.3756613756613757,-0.3821989528795811,-0.4380952380952381,-0.4326923076923077,-0.4935622317596567,-0.5042016806722689,-0.4636363636363637,-0.5298804780876494,-0.5241935483870968,-0.4511627906976744
FTIT-L,9.0,0.0139911634756993,7.394629650182478e-07,0.0758598407307186,0.3699307616221562,0.0087643643398556,1.0,0.1634980988593155,0.0483091787439613,1.2267588359749734e-07,-0.0219378427787933,7.84715766535996e-09,4.1829068643313334e-07,-0.0557692307692307,0.1497125061811353,0.1305046623278862,-0.1344777550443873,0.0966780238500851,0.8513214363364953,-0.0089285714285713,0.0228310502283106,-0.0666666666666665,-0.074380165289256,-0.0088495575221236,-0.0468085106382978,-0.286624203821656,-0.2978056426332287,-0.3488372093023255,-0.3563218390804596,-0.4026666666666666,-0.4058355437665781,-0.3879781420765027,-0.3945945945945945,-0.4314720812182741,-0.3777777777777777,-0.352601156069364,-0.3273273273273273,-0.3777777777777777,-0.4196891191709844,-0.4628297362110311,-0.4549878345498783,-0.4704491725768321,-0.4778554778554778,-0.4271099744245523,-0.4838709677419354,-0.4850574712643677,-0.4790697674418603,-0.5055187637969094,-0.5428571428571429,-0.5343035343035343,-0.5483870967741935,-0.5161987041036716,-0.4814814814814815,-0.4653937947494033,-0.4932126696832578,-0.4704491725768321,-0.4691943127962085,-0.492063492063492,-0.4977578475336323,-0.5447154471544715,-0.5390946502057613,-0.5213675213675213,-0.5675675675675675,-0.5820895522388059,-0.5971223021582733,-0.6183986371379897,-0.6333878887070377,-0.5934664246823955
FTJC-L^I07,9.0,-0.0345474789247654,1.1911357417286271e-06,0.1221959339829416,0.2101201734480467,-0.009182735990732,1.0,0.0253526860108636,0.0499539516321587,9.209486166007908e-08,-0.0644364699136154,1.0164356616842992e-08,5.619613587993035e-07,-0.1756095385226724,0.4614358595360144,0.0131586030539073,0.0373360706511158,0.0373360706511158,0.2562728175051786,1.6914893617021276,-0.6328125,-0.606694560669456,-0.624,-0.6690140845070423,-0.6666666666666667,-0.6556776556776557,-0.6518518518518519,-0.6569343065693432,-0.6356589147286822,-0.6690140845070423,0.1898734177215189,-0.624,-0.626984126984127,-0.6209677419354839,-0.6425855513307985,-0.6642857142857143,-0.6606498194945849,-0.6713286713286714,-0.6690140845070423,0.2876712328767123,-0.6531365313653137,0.2876712328767123,-0.6791808873720138,-0.6666666666666667,-0.6425855513307985,-0.6370656370656371,-0.6666666666666667,-0.6518518518518519,-0.6452830188679246,-0.6209677419354839,-0.6194331983805669,-0.6000000000000001,-0.5668202764976958,-0.5607476635514019,-0.5727272727272728,-0.5648148148148149,-0.5982905982905983,-0.6033755274261603,-0.6194331983805669,-0.6425855513307985,-0.6147540983606558,-0.5930735930735931,-0.643939393939394,-0.678082191780822,-0.6736111111111112,-0.6569343065693432,-0.6877076411960132,-0.6618705035971223
FTJD-L^I99,9.0,0.0443634312976908,2.882792779920941e-07,0.0295739220880482,0.1790174160897264,0.014470005893283,1.0,0.0773414369389355,0.1783759499831528,3.586043427449343e-08,-0.0212060368975761,9.383762087391467e-10,4.783815270313341e-07,-0.0226195065175165,0.696282338676083,0.9788254276608196,0.3498553913291231,0.6922916112356988,0.0038267500841605,-0.0714285714285714,-0.0232558139534884,-0.0454545454545455,0.0120481927710842,-0.0117647058823529,-0.0769230769230769,-0.0454545454545455,-0.0666666666666667,-0.0344827586206897,-0.0666666666666667,0.024390243902439,-0.0666666666666667,0.2352941176470586,0.3125,0.4736842105263159,0.423728813559322,0.3770491803278688,0.3548387096774192,0.3999999999999999,0.3125,0.2352941176470586,0.2923076923076921,0.3548387096774192,0.3770491803278688,0.4736842105263159,0.423728813559322,0.4482758620689655,0.3999999999999999,0.2352941176470586,0.2352941176470586,0.2352941176470586,0.2727272727272727,0.3125,0.3548387096774192,0.3548387096774192,0.3333333333333332,0.3125,0.2537313432835819,0.2173913043478261,0.2173913043478261,0.1830985915492957,0.1999999999999999,0.2173913043478261,0.1830985915492957,0.2173913043478261,0.3548387096774192,0.3333333333333332,0.3548387096774192,0.4999999999999998
FTJE-L,9.0,0.0787889886873496,7.653147173501799e-07,0.0785119137989918,0.1460834740872648,-0.0035538461791376,1.0,0.1944510692423881,0.0387078952366153,9.045680825552465e-08,-0.0150964853620152,3.111657712407062e-09,8.781472147804293e-07,0.1168581135738553,0.1002638096323485,0.0109364536928265,-0.0226811437804658,0.0003825082671142,0.7216658160928692,0.0211267605633802,-0.0069930069930069,-0.1261538461538461,-0.2426666666666667,-0.1522388059701492,-0.1125,-0.0897435897435898,-0.1522388059701492,0.0518518518518518,0.0716981132075471,0.0923076923076922,0.0923076923076922,0.2347826086956521,0.2347826086956521,0.2792792792792791,0.2401746724890829,0.2347826086956521,0.2347826086956521,0.2241379310344828,0.2085106382978723,0.1451612903225805,0.3853658536585367,0.4416243654822334,0.5777777777777777,0.5106382978723405,0.4343434343434342,0.4199999999999999,0.3653846153846152,0.3588516746411483,0.3523809523809522,0.3786407766990289,0.3333333333333332,0.4564102564102563,0.3853658536585367,0.2909090909090908,0.2622222222222221,0.2622222222222221,0.3027522935779814,0.1405622489959836,0.0518518518518518,0.0215827338129497,-0.0838709677419355,-0.1261538461538461,-0.1393939393939394,-0.1341463414634146,-0.1393939393939394,-0.1647058823529411,-0.1695906432748538,0.0215827338129497
FTJF-L^H05,10.0,0.0728642731880287,5.723423993759228e-07,0.058715318162044,0.5284601201451258,-0.0098896959443054,1.0,0.1120817681488599,0.0746092763545553,9.443395534117856e-08,-0.0640926712717195,1.2712947195038575e-09,2.596448077381921e-07,0.0690376569037656,0.0853443859763042,0.0081116822698456,0.0176877487299022,0.0487311288298862,0.7916386706620109,0.0124999999999999,0.0062893081761006,0.032258064516129,-0.0588235294117646,0.019108280254777,0.1111111111111111,0.0958904109589042,0.0256410256410257,0.0256410256410257,0.0738255033557047,0.0738255033557047,0.1267605633802817,0.0666666666666666,0.0526315789473683,0.038961038961039,0.0256410256410257,0.0958904109589042,0.1034482758620689,0.1111111111111111,0.1764705882352941,0.167883211678832,0.2121212121212121,0.1940298507462685,0.1188811188811189,0.1267605633802817,0.167883211678832,0.2307692307692308,0.2307692307692308,0.2121212121212121,0.1594202898550727,0.1851851851851851,0.1347517730496454,0.2213740458015267,0.28,0.2598425196850393,0.1940298507462685,0.1851851851851851,0.2121212121212121,0.1764705882352941,0.142857142857143,0.142857142857143,0.1267605633802817,0.1188811188811189,0.0666666666666666,0.038961038961039,0.0884353741496599,-0.0243902439024389,-0.0419161676646705,0.0810810810810811
FTJI-L^H03,9.0,0.2066371681415929,-3.808412124065354e-07,-0.0390696425427345,0.1727168814788538,0.066700273996609,1.0,0.1097063621533442,-1.2927085522168522,4.519242814845679e-07,0.0464541140298077,5.878954648490992e-07,4.678086134593128e-06,1.071549636803874,0.4665110772949316,-0.3388279943632992,0.0035857142926399,0.2263673379553208,0.8878875718355219,-0.0872483221476508,0.1919999999999999,0.1287878787878786,0.1119402985074626,0.1287878787878786,0.1919999999999999,0.2113821138211382,0.2113821138211382,-0.5209003215434083,0.2016129032258065,0.2016129032258065,0.2016129032258065,-0.5668604651162791,0.1732283464566928,0.1287878787878786,0.1640625,0.1119402985074626,0.1732283464566928,0.1732283464566928,0.1550387596899225,0.1732283464566928,0.2416666666666667,0.1287878787878786,0.1287878787878786,-0.5457317073170731,-0.5415384615384615,-0.5254777070063694,-0.5484848484848485,-0.5358255451713396,-0.5358255451713396,-0.5254777070063694,-0.5512048192771084,-0.5484848484848485,-0.569364161849711,-0.547112462006079,-0.547112462006079,-0.5254777070063694,-0.5742857142857143,-0.5681159420289855,-0.5565476190476191,-0.5917808219178082,-0.5906593406593407,-0.5538922155688623,-0.5767045454545454,-0.595108695652174,-0.615979381443299,-0.6198979591836735,-0.6246851385390428,-0.6016042780748663
FTJJ-L^H12,19.0,0.2102836962551468,6.414236954614382e-08,0.0065802212795623,0.3465157552824565,0.0011437572878641,1.0,0.2675917966351467,-0.1009809496730168,1.9609792217145e-08,-0.0260876942437395,1.3557682007557034e-08,9.297838997448993e-08,0.5900709465905739,1.2574219640638593,0.188388750395,0.188388750395,0.188388750395,0.7763304672121456,0.1614853195164074,0.1499503475670307,0.3785714285714285,0.3084745762711864,0.4732824427480915,0.523684210526316,0.6734104046242775,0.3512252042007,0.3341013824884793,0.212565445026178,0.2100313479623823,0.3011235955056179,0.261437908496732,0.3687943262411346,0.4261083743842366,0.5378486055776892,0.6905109489051096,0.8150470219435737,0.7953488372093023,0.8737864077669903,1.0244755244755246,1.1131386861313866,1.3536585365853655,1.4743589743589745,1.522875816993464,1.4378947368421051,1.4024896265560165,1.3778234086242298,1.643835616438356,1.7505938242280283,2.1129032258064515,2.007792207792208,2.2804532577903687,2.563076923076923,2.75974025974026,2.79672131147541,2.563076923076923,2.6761904761904765,2.938775510204082,2.79672131147541,2.938775510204082,3.048951048951049,3.3533834586466167,2.9931034482758623,2.821782178217822,3.210909090909091,2.79672131147541,2.834437086092715,3.241758241758242
FTJK-L,9.0,0.0641857491297449,2.8245122492910105e-07,0.0289760352457803,0.4967764003931535,-0.0048280195027217,1.0,0.1533371488100214,0.0386427569261697,6.363063442709461e-08,-0.0850919005527588,1.5678029438195673e-08,2.293823532761586e-07,0.0974181068538683,0.6719013223658189,0.1024636524983003,-0.0370815289634053,0.1068364762087222,0.7793726988542813,0.0077821011673151,-0.030188679245283,-0.041044776119403,-0.0190839694656489,0.0300601202404808,0.1030042918454934,0.0798319327731091,0.0775681341719078,-0.0228136882129277,-0.0228136882129277,-0.0551470588235295,-0.0374531835205992,0.0597938144329897,0.0753138075313806,0.0576131687242797,0.1524663677130044,0.200934579439252,0.1628959276018098,0.1030042918454934,0.0597938144329897,0.0821052631578946,0.1498881431767338,0.168181818181818,0.1628959276018098,0.1198257080610021,0.1198257080610021,0.1843317972350229,0.3670212765957445,0.324742268041237,0.3179487179487179,0.3179487179487179,0.3179487179487179,0.443820224719101,0.5252225519287832,0.5670731707317074,0.5297619047619047,0.5718654434250763,0.5252225519287832,0.5962732919254656,0.6214511041009463,0.3780160857908847,0.4643874643874643,0.489855072463768,0.4519774011299433,0.3562005277044853,0.3213367609254498,0.3012658227848099,0.3929539295392954,0.5766871165644172
FTJV-L^E05,9.0,-0.129367151560363,5.376754506811875e-07,0.055158913945725,0.3553720498350251,-0.0347828790726162,1.0,0.1239970104212203,0.4810978573832406,1.4098556466396056e-07,-0.0998371606128067,7.062213550781607e-09,4.118459020914916e-07,-0.4259861886292687,0.1879137022380105,0.4897925947841078,0.4398855597347407,0.3468636110513808,0.3934472264986691,-0.0294117647058823,-0.0555555555555554,-0.15,0.0381679389312976,0.0,-0.5668789808917197,-0.5696202531645569,-0.5496688741721854,-0.4645669291338582,-0.5072463768115941,0.0793650793650795,-0.4887218045112782,-0.5277777777777777,-0.5723270440251572,-0.575,-0.4925373134328358,0.0149253731343284,-0.4962962962962963,0.088,0.0149253731343284,0.0074074074074073,0.0708661417322835,0.0461538461538462,-0.4035087719298245,0.0461538461538462,-0.0072992700729926,-0.0422535211267603,-0.0555555555555554,-0.0872483221476508,0.0,-0.2228571428571427,0.088,-0.5555555555555556,-0.4848484848484848,-0.4962962962962963,-0.5342465753424657,-0.575,0.3333333333333335,0.3737373737373739,-0.5952380952380951,-0.1168831168831168,-0.5244755244755244,-0.4867924528301885,-0.1282051282051282,-0.4906367041198501,-0.4728682170542635,-0.5244755244755244,-0.4925373134328358,-0.4061135371179039
FTKA-L^K01,12.0,0.1755480006475634,2.856579689729347e-07,0.0293050078974714,0.3323923401959903,-0.0035674197865513,1.0,0.1024792260310201,0.1732008025766935,6.981950403365394e-08,0.0400763188365244,1.5645395632242676e-08,2.9061729755204105e-07,0.1831207065750736,0.3968239044248438,-0.1363606861382254,0.0010492884417815,0.1514310867899193,0.7754106679258802,0.722627737226277,-0.4069264069264069,-0.4584980237154149,-0.4094827586206896,-0.3938053097345132,-0.3715596330275229,-0.3598130841121495,-0.3284313725490195,-0.3010204081632652,-0.1845238095238094,-0.1941176470588234,-0.2126436781609194,-0.2388888888888888,-0.275132275132275,-0.2789473684210525,-0.2827225130890052,-0.2634408602150537,0.1913043478260871,-0.2938144329896907,-0.2472527472527472,-0.2789473684210525,-0.2789473684210525,-0.267379679144385,-0.2554347826086957,-0.2388888888888888,-0.2513661202185792,-0.2634408602150537,-0.2864583333333332,-0.2938144329896907,-0.2634408602150537,-0.1595092024539876,-0.1893491124260353,-0.0986842105263157,-0.0283687943262409,0.0,0.0378787878787878,0.0458015267175573,0.0538461538461538,0.096,0.0538461538461538,-0.0419580419580418,0.0538461538461538,0.0538461538461538,0.1416666666666668,0.1610169491525426,0.3300970873786408,0.2685185185185186,0.2685185185185186,0.3979591836734695
FTKD-L^B07,9.0,0.0581751707081026,1.531154808381809e-07,0.015707772450112,0.171460193535843,0.0105655262077306,1.0,0.2643619072098702,0.4698764160659113,9.856356491159833e-08,-0.0134535005224659,1.92472642707754e-09,9.013403336011116e-07,0.0106152643291033,0.0475549493689532,0.0977997613232746,0.0791749455526734,0.1071580500933281,0.938190970656546,0.0625,0.0958904109589042,0.1111111111111111,0.2903225806451615,0.1940298507462685,0.4285714285714286,0.1594202898550727,0.1034482758620689,0.038961038961039,-0.0532544378698224,-0.1208791208791209,-0.1011235955056178,0.038961038961039,0.0,-0.0243902439024389,-0.0909090909090908,-0.1061452513966479,-0.1011235955056178,-0.096045197740113,-0.069767441860465,0.0,0.1111111111111111,0.0884353741496599,0.0666666666666666,0.2403100775193798,0.2403100775193798,0.1940298507462685,0.167883211678832,0.032258064516129,0.1034482758620689,0.032258064516129,-0.0123456790123457,0.1111111111111111,0.0738255033557047,0.0062893081761006,-0.0303030303030301,-0.096045197740113,-0.111111111111111,-0.1304347826086956,-0.1397849462365591,-0.1351351351351351,-0.0419161676646705,-0.0361445783132529,-0.1256830601092896,-0.0857142857142856,-0.0751445086705201,0.1267605633802817,0.1267605633802817,0.3913043478260871
FTKG-L^C00,9.0,0.3427948110441249,5.444814837380794e-07,0.0558571295537117,0.1978906944086206,0.0039387625514241,1.0,0.3047246105388609,-0.0798442685728873,-7.719498874666258e-08,-0.0902864695457138,2.940075717881517e-09,1.6173558674539263e-06,0.5884054745743854,0.0675424114444508,-0.0055536218941543,0.1329011112229202,0.1329011112229202,1.7026428726729903,0.4000000000000001,-0.1304347826086956,-0.1304347826086956,-0.2592592592592593,-0.1999999999999999,-0.1999999999999999,-0.2592592592592593,-0.3333333333333332,-0.5294117647058822,-0.5402298850574712,-0.5744680851063829,-0.607843137254902,-0.5833333333333333,-0.5833333333333333,-0.6116504854368932,-0.6153846153846154,-0.6116504854368932,-0.5876288659793814,-0.6190476190476191,-0.6491228070175439,-0.6923076923076923,-0.696969696969697,-0.7058823529411764,-0.6799999999999999,-0.6825396825396826,-0.689922480620155,-0.7014925373134329,-0.6799999999999999,-0.6923076923076923,-0.6694214876033058,-0.6460176991150441,-0.6363636363636364,-0.5402298850574712,-0.5238095238095237,-0.550561797752809,-0.5604395604395604,-0.5698924731182795,-0.5652173913043479,-0.5959595959595959,-0.5876288659793814,-0.6261682242990654,-0.6190476190476191,-0.6116504854368932,-0.6363636363636364,-0.6694214876033058,-0.6521739130434783,-0.6491228070175439,-0.6330275229357798,-0.6
FTKK-L^H01,10.0,-3.148812897537748e-05,1.4461010530275154e-06,0.1483522512320609,0.6479627622266149,-0.0996739110111006,1.0,0.0361592963596384,0.1034609126489688,2.558632772994869e-07,0.0500459209110705,1.2863772761332375e-09,3.840926771023306e-07,-0.260986878580669,0.0663924115546224,0.0206956332367459,-0.0142990266155855,0.0710712047586271,-0.2023638161604733,-0.1319444444444444,-0.0068965517241379,-0.0204081632653061,-0.04,-0.0886075949367088,-0.0649350649350649,-0.027027027027027,-0.0463576158940397,0.0,0.1707317073170731,0.1519999999999999,0.1519999999999999,0.0909090909090908,0.125,0.1428571428571428,0.1707317073170731,0.2203389830508475,0.2521739130434783,0.2631578947368422,0.1519999999999999,0.2413793103448276,0.4845360824742268,1.4,1.4,1.4,1.4,1.4,0.2413793103448276,0.1999999999999999,0.2743362831858407,0.2972972972972971,0.2857142857142856,0.2743362831858407,0.2631578947368422,0.2521739130434783,0.2100840336134453,0.2100840336134453,0.1707317073170731,0.1428571428571428,0.125,0.1162790697674418,0.2100840336134453,0.2972972972972971,0.1900826446280992,0.0909090909090908,0.0992366412213738,0.0,0.0,0.1707317073170731
