firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,grltnoa,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSEO-L^F23,14.0,-0.0138226364039766,7.61991603841936e-07,0.0613813760842378,0.0647304235572071,0.1923575657787131,1.65305050374389,0.0105279250699447,1.0,-0.0114686292694296,1.0195616142270497e-07,-0.0300875573254373,2.533464081489236e-07,1.0224105516983806e-06,-0.0168115491982498,5.0,0.7824143446702444,0.0420271639203137,1.0289055610025275,0.0289055610025274,0.400488848631568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0978260869565216,-0.0736607142857143,-0.0653153153153153,0.1126005361930295,0.4359861591695502,0.4115646258503402,0.2888198757763975,0.2730061349693253,0.1464088397790055,0.3833333333333335,0.1037234042553192,0.2500000000000002,0.4664310954063604,0.7078189300411524,0.8526785714285714,0.421232876712329,0.4261168384879725
FSET-L,14.0,0.2473888846535031,8.107975276411305e-07,0.0653128823485489,0.0805524996944138,0.2038142939703332,1.4588116806445408,0.0020900010785709,1.0,0.2034542861670099,1.6877826085590881e-07,-0.0240170969164485,1.7390081243254317e-07,9.359133541579712e-07,0.2881281222450779,4.0,0.8240674348678668,-0.0400555639536809,-0.1111631007183867,0.1923663110463191,0.3705537764197679,-0.0149625935162094,-0.0781609195402298,-0.0337349397590363,0.1138888888888887,-0.0452380952380953,-0.1282608695652173,-0.1782786885245901,-0.1522198731501058,-0.1088888888888889,-0.0497630331753554,-0.0630841121495328,0.1016483516483515,0.2225609756097561,0.3104575163398693,0.089673913043478,0.1725146198830409,0.1589595375722543,0.1327683615819208,0.1201117318435753,0.2078313253012047,0.1794117647058823,0.2610062893081759,0.3501683501683499,0.2689873417721518,0.407017543859649,0.5664062499999998,0.7901785714285712,0.8227272727272725,0.530534351145038,0.7063829787234042,0.6039999999999999,0.7063829787234042,1.121693121693122,0.9851485148514852,0.4219858156028369,0.3780068728522334,0.6434426229508197,0.4962686567164178,0.2300613496932515,0.1457142857142856,0.0986301369863014,0.249221183800623,0.1016483516483515,0.3686006825938566,0.5247148288973384,0.7901785714285712,0.7210300429184548,0.8227272727272725,0.7743362831858407
FSEW-L,15.0,0.0673037242188861,3.458329099670359e-07,0.0278581808539144,0.2294782894017281,0.5501539622539805,1.3571976956361278,-0.0031146006261868,1.0,0.0874999999999999,6.838868457664806e-08,-0.0500698680270589,3.845994503731522e-09,1.6507711913714318e-07,0.0273338250963034,4.0,0.4007917503334475,0.119827863787105,0.0019070601065582,-0.0027019774748251,0.4496016422332706,0.0593220338983051,0.0,-0.056,-0.1194029850746269,-0.271604938271605,-0.2387096774193549,-0.2287581699346406,-0.2804878048780488,-0.2185430463576159,-0.2236842105263158,-0.2236842105263158,-0.3058823529411765,-0.2435897435897436,-0.1571428571428571,-0.2387096774193549,-0.271604938271605,-0.2531645569620254,-0.125925925925926,-0.0708661417322835,-0.0852713178294574,-0.0923076923076924,-0.144927536231884,-0.1386861313868614,0.0172413793103447,0.0535714285714283,0.0630630630630628,-0.0166666666666667,0.0825688073394494,0.1683168316831682,0.2421052631578948,0.4216867469879517,0.268817204301075,0.1799999999999999,0.0172413793103447,0.0,0.0727272727272725,0.0727272727272725,0.0172413793103447,-0.1194029850746269,0.0085470085470085,0.1028037383177569,0.2553191489361701,0.1346153846153845,0.2826086956521738,-0.056,-0.0852713178294574,-0.040650406504065,0.0172413793103447,-0.056
FSFM-L,14.0,0.1673720661792997,6.194529002757859e-07,0.0498993312348717,0.0669242929913929,0.3560542622676269,1.6052896270046526,-0.0036556085639671,1.0,0.4824644549763033,1.5288287692228476e-07,0.0239659151429074,2.277586932584723e-08,5.760832758638941e-07,-0.0499673416067929,5.0,0.444227912578992,0.0261220730184831,-0.0637700948632332,0.2408536585365855,0.2721624079355867,0.0708661417322835,-0.0305343511450382,-0.1699346405228757,-0.1533333333333333,-0.496031746031746,-0.4909819639278557,-0.4752066115702479,-0.4525862068965517,-0.400943396226415,-0.400943396226415,-0.4368070953436807,-0.4752066115702479,-0.5077519379844961,-0.4355555555555556,-0.5096525096525096,-0.4950298210735586,-0.5152671755725191,-0.4950298210735586,-0.3849878934624697,-0.375921375921376,-0.4065420560747663,-0.4037558685446009,-0.3819951338199514,-0.3402597402597402,-0.2701149425287356,-0.2395209580838323,-0.3385416666666666,-0.345360824742268,-0.2784090909090909,-0.2701149425287356,-0.096085409252669,0.036734693877551,-0.0928571428571427,-0.1241379310344826,-0.263768115942029,-0.3402597402597402,-0.2326283987915407,-0.1962025316455696,-0.3208556149732621,-0.3520408163265306,3.2333333333333334,-0.2037617554858933,-0.0992907801418438,0.1238938053097347,0.2095238095238094,0.1288888888888888,0.2330097087378639,0.4269662921348314,0.4431818181818181
FSFV-L^B05,13.0,-0.0956027520191444,1.7912683376201784e-06,0.1442936050015314,0.0429520811472542,0.0928337393934302,2.732203868114864,0.0129465612528226,1.0,0.0059985003749062,4.1388311900292324e-08,-0.1055541593365055,1.463705621083726e-06,4.936335006430564e-06,-0.1275759005820355,4.0,0.1976753994476029,0.1650292569369459,0.3411097870083018,-0.011081854174165,0.3561865863808755,0.5714285714285716,0.1666666666666667,0.0,0.1052631578947367,-0.6111111111111112,-0.631578947368421,-0.6000000000000001,-0.631578947368421,-0.6888888888888889,-0.6865671641791045,-0.7640449438202247,-0.7529411764705882,-0.7290322580645161,-0.72,-0.7640449438202247,-0.7324840764331211,-0.7640449438202247,-0.7741935483870968,-0.7741935483870968,-0.7407407407407407,-0.7640449438202247,-0.7236842105263158,-0.8695652173913043,-0.8653846153846154,-0.8734939759036144,-0.8691588785046729,-0.8576271186440678,-0.862295081967213,-0.8467153284671534,-0.8299595141700405,-0.852112676056338,-0.85,-0.8359375,-0.8299595141700405,-0.8320000000000001,-0.8141592920353982,-0.8531468531468531,-0.8581081081081081,-0.852112676056338,-0.8064516129032258,-0.8421052631578947,-0.8037383177570093,-0.7823834196891192,-0.7878787878787878,-0.7846153846153846,-0.7789473684210526,-0.8235294117647058,-0.7692307692307693,-0.7857142857142857
FSFX-L^K04,14.0,-0.0163453209932958,0.0003848525252525,31.001362049645497,0.0965560190882079,0.0166484972975454,1.0669610592324112,-0.0264833542402082,1.0,-0.1007524333714112,-1.9565656565656565e-05,-0.0262005010153019,2.662011967719543e-08,0.0008936363636363,0.0309266337279762,3.0,0.0004354643320687,0.0318888731506236,0.0302264277885119,-0.0387233316265574,0.9464386438120406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102040816326529,0.0102040816326529,-0.01,0.0,0.0,0.0,0.0102040816326529,0.0102040816326529,-0.01,0.0,0.0,0.0,0.0102040816326529,0.0102040816326529,0.0206185567010308,0.0,0.0,0.0,0.0102040816326529,0.0102040816326529,0.0206185567010308,0.0,0.0,0.0,0.0102040816326529,-0.7265193370165746,0.0102040816326529,-0.7614457831325301,-0.7708333333333334,-0.771889400921659,0.0,-0.7155172413793103,-0.7105263157894737,0.0,-0.6071428571428572,-0.5909090909090908,-0.5657894736842105,-0.6221374045801527,-0.6221374045801527
FSFY-L^H12,5.0,-0.0311173974540311,1.965436606107892e-06,0.1583235338564988,0.0679468242245199,-0.1681159420289855,1.3173363534612923,-0.0106957014362113,1.0,-0.0677966101694915,-1.6676431809400296e-07,-0.0158045977011494,3.0615410145440395e-10,7.147042204028698e-07,0.0909090909090909,1.0,0.0221561118132977,0.0645182165275352,-0.1063565260635653,-0.2524752475247525,0.9464386438120406,-0.0740740740740741,-0.0689655172413792,-0.2894736842105263,-0.2894736842105263,-0.3249999999999999,-0.3571428571428571,-0.2499999999999999,-0.3571428571428571,-0.3571428571428571,-0.3414634146341463,-0.3076923076923077,-0.2894736842105263,-0.2285714285714284,-0.2894736842105263,-0.3863636363636363,-0.4255319148936169,-0.490566037735849,-0.5423728813559321,-0.5344827586206896,-0.5344827586206896,-0.5263157894736841,-0.578125,-0.6029411764705883,-0.578125,-0.6029411764705883,-0.6351351351351351,-0.509090909090909,-0.5178571428571428,-0.564516129032258,-0.578125,-0.2499999999999999,0.1250000000000002,0.0384615384615385,-0.0357142857142857,-0.0357142857142857,-0.2058823529411765,-0.1818181818181817,-0.0999999999999998,-0.2285714285714284,0.08,0.2272727272727273,0.3500000000000001,0.3500000000000001,0.6875,0.6875,1.2500000000000004,1.2500000000000004,1.2500000000000004,0.4210526315789473
FSGH-L^G03,13.0,-0.0030634310427678,1.969154174640904e-06,0.1586229984058366,0.2491617053308698,0.1415774099318403,0.2175645056595389,-0.0200565795636405,1.0,0.0135845749342681,6.82776328604412e-08,-0.0200330876823568,5.006103073063676e-09,8.567906447724192e-07,-0.0393279877815959,3.0,0.5166700726032992,0.0833993486488864,-0.1308863656368278,-0.0594577942082563,0.2124176507308819,-0.0615384615384615,0.1206896551724139,0.0833333333333334,0.04,-0.0225563909774436,0.0236220472440944,-0.0441176470588235,-0.1034482758620689,-0.0225563909774436,0.1711711711711712,0.1304347826086958,0.1403508771929826,0.4942528735632183,0.4444444444444444,0.1607142857142856,0.1304347826086958,0.015625,0.0743801652892561,0.015625,0.04,-0.0714285714285712,-0.0579710144927535,0.1206896551724139,0.1206896551724139,0.1016949152542374,0.1016949152542374,0.04,0.04,-0.0151515151515151,0.04,0.1016949152542374,0.0743801652892561,-0.078014184397163,-0.0579710144927535,-0.3085106382978723,-0.2696629213483146,-0.1666666666666666,-0.2485549132947976,-0.2352941176470587,-0.2441860465116279,-0.2613636363636363,-0.2777777777777778,-0.2696629213483146,-0.2215568862275448,-0.0714285714285712,-0.0151515151515151,0.2264150943396226,-0.0151515151515151,0.0833333333333334
FSGT-L,13.0,-0.0695856137607505,4.965464730516125e-07,0.0399987423116085,0.0507480199471985,0.1933422103861518,0.909480476178557,-0.0118064546256852,1.0,0.0287323943661971,5.6017838690379074e-08,-0.0486026731470223,5.2416525416177785e-09,4.679936911948659e-07,-0.1538839724680433,3.0,0.3235104110605291,-0.026855278583684,-0.0155841821597493,-0.1462148127903799,0.6202389170612886,0.0188679245283018,0.1041666666666667,1.65,1.7894736842105263,1.819148936170213,1.849462365591397,1.849462365591397,1.849462365591397,1.7604166666666663,1.7604166666666663,0.1674008810572687,1.5980392156862742,1.5728155339805825,1.7604166666666663,1.704081632653061,1.7894736842105263,1.912087912087912,1.819148936170213,1.7894736842105263,1.676767676767677,1.623762376237624,1.623762376237624,-0.0185185185185186,1.548076923076923,1.65,1.704081632653061,0.0685483870967742,0.127659574468085,-0.0363636363636363,-0.022140221402214,0.1134453781512605,0.0192307692307691,0.1041666666666667,0.0114503816793891,-0.0602836879432624,-0.0467625899280574,-0.0535714285714284,-0.1166666666666667,-0.1820987654320988,-0.1770186335403727,-0.0636042402826855,-0.110738255033557,0.0515873015873016,0.2045454545454543,0.0515873015873016,0.0950413223140496,0.25,0.0995850622406637,0.108786610878661
FSGZ-L,3.0,-0.3342465753424657,2.407717304766953e-06,0.1939509577838925,0.0189827208566561,-0.0937759336099584,3.799431502168461,0.1434753426468187,1.0,3.575892857142857,-4.979864084005797e-07,-0.0402960526315789,4.4144602250077616e-12,2.158724100566664e-06,-0.6591246290801187,3.0,0.0007490240400483,-0.3453735774369122,-1.3544102467165915,-0.2523503216229588,0.9464386438120406,-0.3333333333333333,-0.1,-0.25,-0.25,-0.3076923076923077,-0.3076923076923077,-0.3076923076923077,-0.1818181818181818,-0.25,-0.25,-0.25,-0.25,-0.3571428571428572,-0.4705882352941177,-0.5714285714285714,-0.5909090909090909,-0.5909090909090909,-0.7,-0.7,-0.8,-0.8,-0.8548387096774194,-0.85,-0.8615384615384616,-0.8714285714285714,-0.8875,-0.85,-0.85,-0.847457627118644,-0.9217391304347826,-0.875,-0.88,-0.8615384615384616,-0.7352941176470589,-0.7857142857142857,-0.8235294117647058,-0.8200000000000001,-0.9181818181818182,-0.9142857142857144,-0.91,-0.8676470588235294,-0.91,-0.91,-0.9181818181818182,-0.9142857142857144,-0.9052631578947368,-0.91,-0.91,-0.91
FSHC-L,13.0,-0.0532061183376795,6.946517771811624e-07,0.0559568921334019,0.0055061414654807,0.3254789408996973,0.8612197254832773,0.0017561070016046,1.0,0.0415760002321061,8.255842848578346e-08,-0.190303771371133,2.608971644560389e-09,8.907280448348981e-07,-0.1125876327744971,4.0,0.1363942122649604,-0.0877900914766992,-0.2428479764068229,-1.8148490952934963e-05,0.4806133738108019,0.0,0.0225563909774435,-0.111111111111111,-0.163076923076923,-0.3165829145728642,-0.3333333333333332,-0.313131313131313,-0.2842105263157893,-0.2138728323699421,-0.2093023255813952,-0.1446540880503144,-0.1526479750778815,-0.1446540880503144,-0.0872483221476508,-0.2115942028985507,-0.2423398328690806,-0.2842105263157893,-0.2727272727272727,-0.15527950310559,-0.0652920962199312,-0.1225806451612903,0.8378378378378379,0.0381679389312976,1.5660377358490565,0.2830188679245282,0.0967741935483872,0.0,1.0923076923076924,0.956834532374101,1.4727272727272729,0.0303030303030302,-0.0285714285714284,-0.0779661016949152,-0.0588235294117647,-0.111111111111111,-0.1168831168831168,-0.1392405063291139,-0.1604938271604938,-0.1904761904761903,0.9154929577464792,-0.0684931506849314,-0.0320284697508895,-0.081081081081081,-0.0489510489510488,-0.0285714285714284,0.0,1.1760000000000002,0.142857142857143,0.2088888888888889
FSHK-L,13.0,-0.0948484848484848,2.953917612121385e-06,0.2379495088361732,0.0740350877192982,0.1691093573844419,1.0220089836350217,-0.0271553359404909,1.0,-0.0342130987292277,3.5130093059135914e-08,-0.0661682837601385,1.5109608424580494e-08,1.4739690109067234e-06,-0.1993503857084856,4.0,0.1176971502149044,0.1903352066758676,-0.1769773918120576,-0.0756361101429069,-1.711644355830286,0.1923076923076923,-0.1034482758620688,-0.1034482758620688,-0.1875,-0.2777777777777777,-0.1875,-0.1875,-0.0714285714285715,0.0,-0.409090909090909,-0.3333333333333333,-0.3333333333333333,-0.2777777777777777,-0.35,-0.5357142857142858,-0.5438596491228069,-0.6285714285714286,-0.6285714285714286,-0.6486486486486487,-0.7234042553191489,-0.74,-0.7425742574257426,-0.7657657657657657,-0.6486486486486487,-0.6438356164383561,-0.6285714285714286,-0.6666666666666667,-0.6790123456790124,-0.6666666666666667,-0.6790123456790124,-0.6829268292682926,-0.7078651685393258,-0.6338028169014085,-0.6829268292682926,-0.675,-0.675,-0.74,-0.7425742574257426,-0.7777777777777778,-0.7614678899082569,-0.7547169811320755,-0.74,-0.7373737373737373,-0.7234042553191489,-0.6486486486486487,-0.6486486486486487,-0.6867469879518072,-0.6486486486486487,-0.7291666666666666
FSHO-L^A07,14.0,0.1311430458788776,1.4176114206231815e-06,0.1141940925751095,0.1210092015434847,0.2346120372230033,1.668517077768202,0.0288993181194923,1.0,0.1783736984803262,1.735285750960047e-07,0.0151121716143821,7.24826657565081e-10,1.0604402214325263e-06,0.0748138682075785,3.0,0.0320958367679892,-0.0969897156818052,-0.0324348189610728,0.014080326824201,0.3915215302706893,0.0642201834862383,0.0686274509803921,0.1122448979591836,0.101010101010101,0.1122448979591836,0.1595744680851065,0.1595744680851065,0.1595744680851065,0.09,0.09,-0.2214285714285713,0.0792079207920792,0.0792079207920792,0.1354166666666667,0.0686274509803921,0.101010101010101,0.1473684210526318,0.1473684210526318,0.1473684210526318,0.1122448979591836,0.0480769230769231,0.0480769230769231,0.0686274509803921,0.0582524271844659,0.101010101010101,0.1237113402061855,0.0792079207920792,0.0686274509803921,0.0686274509803921,0.0686274509803921,0.09,0.101010101010101,0.0582524271844659,0.09,0.0792079207920792,0.379746835443038,0.1595744680851065,0.0582524271844659,0.0792079207920792,0.2247191011235956,0.0792079207920792,0.1595744680851065,0.0092592592592593,0.1354166666666667,0.1847826086956521,0.472972972972973,0.2674418604651163,0.1354166666666667,0.101010101010101
FSHU-L,13.0,-0.0684951926660207,1.1990148026084138e-06,0.0965852880246984,0.0199854357148636,-0.0070120763537202,0.560638985879204,-0.1579899818508071,1.0,-0.0938664183076105,-4.665427247503556e-08,-0.0797607563187303,6.871446720579044e-08,9.980493232489685e-07,-0.0362940926476838,3.0,0.9993827245644696,-0.082846155048321,-0.3078147348556105,0.0470239748218087,0.9464386438120406,0.0919220055710305,0.0056022408963585,-0.0794871794871795,-0.0552631578947367,-0.1200980392156862,-0.2022222222222223,-0.222943722943723,-0.264344262295082,-0.1822323462414578,-0.1002506265664161,-0.1200980392156862,-0.1572769953051642,-0.0888324873096446,0.0027932960893854,-0.1113861386138613,-0.0911392405063291,-0.1157635467980294,-0.2161572052401746,-0.2329059829059828,-0.2551867219917013,-0.2582644628099173,-0.2262931034482758,-0.2161572052401746,-0.2489539748953976,-0.2039911308203991,-0.2703252032520326,-0.3122605363984674,-0.3351851851851852,-0.3996655518394649,-0.3277153558052434,-0.280561122244489,-0.3976510067114094,-0.5161725067385445,-0.4705014749262537,-0.4577039274924471,-0.3448905109489052,-0.3657243816254417,-0.3351851851851852,-0.3364140480591497,-0.3543165467625899,-0.3612099644128114,-0.3589285714285714,-0.3756521739130435,-0.3174904942965779,-0.2747474747474748,-0.2212581344902386,-0.0979899497487437,-0.172811059907834,-0.210989010989011
FSIG-L^E18,12.0,0.0537194738374002,7.488434165085924e-07,0.0603222386508792,0.1951420539346066,0.0799790218958961,1.675476860093538,-0.0203410158214445,1.0,0.0051909529106415,3.917962013927655e-08,0.1272907232707971,2.8954893981245753e-09,1.7086225713361157e-06,0.0828291740189898,5.0,0.07962068323238,-0.131030979231727,-0.0855189477088873,0.3953377964207162,0.410763979928576,-0.0222222222222222,0.0,-0.0624999999999998,-0.0721649484536082,-0.2857142857142857,-0.3023255813953488,-0.3181818181818182,-0.3333333333333333,-0.2241379310344826,-0.1666666666666667,-0.2241379310344826,-0.1743119266055046,0.0714285714285714,0.0465116279069768,-0.0816326530612244,-0.1089108910891089,-0.1818181818181818,-0.1666666666666667,-0.0425531914893616,-0.0109890109890109,-0.0624999999999998,-0.1262135922330097,-0.0425531914893616,-0.0322580645161291,0.0714285714285714,0.0465116279069768,0.1111111111111111,0.0714285714285714,0.0227272727272727,0.0,0.1842105263157893,0.0714285714285714,0.0975609756097561,0.0843373493975905,0.0975609756097561,0.0465116279069768,-0.0526315789473683,-0.1089108910891089,-0.217391304347826,-0.2372881355932202,-0.1964285714285715,-0.2035398230088494,-0.28,-0.2913385826771654,-0.25,-0.1818181818181818,-0.0425531914893616,-0.1176470588235294,-0.1964285714285715
FSIV-L^H15,14.0,0.2170325273960689,2.231067118225192e-06,0.1797211008132902,0.0799390840039106,0.1772820357546337,0.4596720123843842,-0.0073903852913373,1.0,0.2154624063689298,-2.051289263738905e-08,0.0396180051028887,2.2026177058007902e-09,2.083601389445696e-06,0.220391669257072,4.0,0.0712773430100228,-0.8050999249894963,-0.2372043136037993,0.0524483156461452,0.9464386438120406,0.3333333333333332,0.0,-0.3076923076923077,-0.5,-0.7692307692307693,-0.797752808988764,-0.8421052631578947,-0.875,-0.859375,-0.8959537572254335,-0.8941176470588236,-0.8646616541353384,-0.8217821782178218,-0.7804878048780488,-0.8656716417910448,-0.8791946308724832,-0.8582677165354331,-0.8775510204081632,-0.8791946308724832,-0.8714285714285714,-0.9,-0.9104477611940298,-0.8928571428571429,-0.8953488372093024,-0.9052631578947368,-0.9142857142857144,-0.926530612244898,-0.9027027027027028,-0.8928571428571429,-0.8860759493670887,-0.8881987577639752,-0.9027027027027028,-0.9377162629757786,-0.8983050847457628,-0.8676470588235294,-0.7954545454545454,-0.7,-0.7,-0.6949152542372881,-0.6603773584905661,-0.6470588235294118,-0.5714285714285714,-0.5909090909090909,-0.6326530612244898,-0.5813953488372093,-0.5714285714285714,-0.5609756097560976,-0.6086956521739131,-0.6666666666666667
FSIY-L,13.0,-0.1492398386596338,1.1223605366130886e-06,0.0904104898959564,0.0148610028578851,-0.0042437102152167,0.9646247104593484,-0.0448380616255037,1.0,-0.1384759818494758,-2.1933525924367657e-07,-0.0797030295772839,2.1837330960574574e-07,2.769821099073492e-06,-0.1561820778736881,4.0,0.4315699613511698,0.123990872069558,-0.0171778406990332,-0.1875579193359925,0.9464386438120406,0.3,0.0,-0.2857142857142857,-0.2857142857142857,-0.5833333333333333,-0.7619047619047619,-0.7674418604651163,-0.7959183673469388,-0.7560975609756098,-0.736842105263158,-0.7916666666666666,-0.75,-0.7142857142857142,-0.4594594594594594,-0.84375,-0.8425196850393701,-0.8529411764705882,-0.8863636363636364,-0.8795180722891566,-0.863013698630137,-0.8809523809523809,-0.8888888888888888,-0.8857142857142857,-0.8907103825136612,-0.8994974874371859,-0.8924731182795699,-0.9148936170212766,-0.9141630901287554,-0.9118942731277532,-0.9061032863849764,-0.8941798941798942,-0.8901098901098901,-0.9107142857142856,-0.908256880733945,-0.92,-0.9190283400809716,-0.8952879581151832,-0.9,-0.9107142857142856,-0.9118942731277532,-0.9065420560747663,-0.8901098901098901,-0.8863636363636364,-0.8611111111111112,-0.8765432098765432,-0.863013698630137,-0.8461538461538461,-0.8484848484848485,-0.8412698412698413
FSJE-L^D06,13.0,0.0926814667428957,3.442257742457432e-06,0.2772871984459402,0.03157713548962,0.844072503317943,0.221552294747085,-0.0010854119540648,1.0,0.0994049692395281,2.697349609063188e-07,0.0043573944250747,3.776897330659673e-10,3.743284013677327e-07,0.0345032582599748,5.0,0.1169629434601642,0.2654460749947309,-1.1825292047128233,0.1368079147360174,0.2055878089012745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSJK-L,13.0,-0.0296410520003425,2.794586098012213e-06,0.2251147380325374,0.0619246861924686,0.0882837692583303,1.1187466231786805,-0.0276708611837678,1.0,-0.0357571394288456,4.103548526200114e-08,-0.0257391304347824,5.637286459805585e-08,4.7948921253599294e-06,-0.0236510409290469,4.0,0.1264852338104659,0.032737985092138,-0.0253068214251735,-0.0253068214251735,2.0051666182458483,0.3191489361702129,-0.4404761904761904,-0.4777777777777778,-0.5204081632653061,-0.5252525252525253,-0.3815789473684211,-0.3896103896103896,-0.3896103896103896,-0.4050632911392405,-0.426829268292683,-0.7552083333333334,-0.4404761904761904,-0.5392156862745099,-0.5346534653465347,-0.5727272727272728,-0.5877192982456141,-0.6384615384615384,-0.624,-0.6147540983606558,-0.4197530864197532,-0.4337349397590361,-0.6209677419354839,-0.8412162162162162,-0.6083333333333334,-0.5982905982905983,-0.584070796460177,-0.4125000000000001,-0.4534883720930233,-0.5566037735849056,-0.5566037735849056,-0.4534883720930233,-0.5480769230769231,-0.4470588235294117,-0.5607476635514019,-0.8379310344827586,-0.6050420168067228,-0.5648148148148149,-0.5727272727272728,-0.6115702479338843,-0.584070796460177,-0.5803571428571429,-0.643939393939394,-0.6083333333333334,-0.5727272727272728,-0.5523809523809524,-0.5877192982456141,-0.8309352517985611,-0.6384615384615384,-0.6328125
FSJP-L^G19,3.0,0.0794463407732853,3.0288058202722053e-07,0.0243982044162814,0.0312764983569009,0.0312428341712046,0.4976341048657448,-0.0311724283448138,1.0,0.0017428449706064,3.640696177448375e-09,-0.0151327998165843,3.616927415853141e-08,2.2938595483598496e-06,0.0174577378416148,3.0,0.4582640605959105,-0.0380961994997132,-0.0180070686212116,-0.0274095861137088,7.266143579102395,0.0454545454545454,0.0999999999999998,-0.1851851851851852,-0.1287128712871287,-0.296,-0.3333333333333333,-0.3383458646616541,-0.3481481481481482,-0.1851851851851852,-0.2478632478632477,-0.3015873015873016,-0.2347826086956521,-0.2,-0.12,-0.3529411764705883,-0.3888888888888888,-0.3888888888888888,-0.4285714285714286,-0.4358974358974359,-0.432258064516129,-0.5268817204301075,-0.544041450777202,-0.5164835164835164,-0.5416666666666666,-0.6000000000000001,-0.6363636363636364,-0.6363636363636364,-0.5906976744186047,-0.6333333333333333,-0.8314176245210728,-0.8301158301158301,-0.8543046357615894,-0.8688524590163934,-0.8151260504201681,-0.7843137254901961,-0.7333333333333334,-0.7250000000000001,-0.7161290322580645,-0.7086092715231789,-0.7016949152542373,-0.7086092715231789,-0.7267080745341615,-0.7161290322580645,-0.6944444444444444,-0.6348547717842323,-0.628691983122363,-0.6507936507936508,-0.5707317073170731,-0.6363636363636364
FSJQ-L^A06,15.0,0.0073130074743237,6.013886939144999e-07,0.0484441894213204,0.0391426798415198,0.1748429482568455,1.0518316382044453,0.002268115367407,1.0,0.0823023831228025,6.396674352309204e-08,-0.0503616394320919,1.483213562242596e-07,7.355451899459622e-07,-0.0489333832335328,5.0,1.2157531764602154,0.0879651330795194,-0.0283946227079321,0.0470669775061433,0.6156133712578318,0.029090909090909,-0.003623188405797,-0.1185897435897436,-0.0178571428571427,-0.1935483870967742,-0.2744063324538258,-0.3176178660049628,-0.2948717948717948,-0.1839762611275964,-0.1666666666666666,-0.0833333333333333,-0.0418118466898954,0.1270491803278688,0.1702127659574468,0.0784313725490197,0.07421875,0.0658914728682169,0.0912698412698411,0.1752136752136752,0.1133603238866396,-0.0178571428571427,-0.0384615384615384,0.0,0.1802575107296136,0.1752136752136752,0.1506276150627614,-0.121405750798722,-0.0178571428571427,-0.0953947368421053,-0.2361111111111111,-0.1666666666666666,-0.1129032258064516,-0.0833333333333333,-0.21875,-0.233983286908078,-0.2005813953488372,-0.2445054945054945,-0.2587601078167115,-0.2857142857142857,-0.3226600985221673,-0.2486338797814208,-0.0517241379310344,-0.1538461538461538,0.0456273764258554,0.2114537444933921,0.1956521739130436,0.2114537444933921,0.3546798029556652,-0.0983606557377049
FSLE-L,7.0,0.3244480344641895,4.094432182359935e-07,0.0329822376479852,0.0652696667811748,0.1338526912181303,0.5756244134281794,0.0101006139213482,1.0,-0.0407760605064123,1.7685925779134445e-08,0.211282288891392,1.1168011795977884e-06,9.707608149880462e-07,0.5789954337899543,3.0,6.267439303377954,-3.070510671583417,0.0203176650810287,0.2101910828025477,1.111689835588746,0.0089285714285716,0.0200364298724953,-0.0378006872852234,0.0467289719626167,-0.1222570532915361,-0.1476407914764079,-0.1679049034175335,-0.1776798825256975,-0.1111111111111111,-0.0175438596491228,-0.0175438596491228,-0.0260869565217392,-0.0294627383015597,0.0,-0.081967213114754,-0.0697674418604651,-0.120879120879121,-0.0864600326264274,-0.1764705882352941,-0.1111111111111111,-0.1942446043165469,-0.1641791044776119,-0.2,-0.1222570532915361,-0.1358024691358026,0.0071942446043165,-0.0923824959481361,0.0769230769230768,0.0017889087656528,0.2556053811659191,0.261261261261261,0.2362030905077261,0.261261261261261,0.1522633744855965,0.2068965517241379,0.4177215189873415,0.5469613259668507,0.5176151761517613,0.3658536585365854,0.2173913043478261,0.2499999999999997,0.2334801762114535,-0.0106007067137809,0.0071942446043165,-0.0556492411467116,-0.0226876090750437,0.1914893617021276,0.2173913043478261,0.1359026369168356
