firms,age,cashdebt,chcsho,chinv,depr,grltnoa,herf,mve_ia,saleinv,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSNF_93-L^K04,8.0,0.1451768710612263,3.645753192978691e-05,-0.0052288226516543,0.0958542381832585,0.030620676047306,2.894806050675072e-08,0.0837602009008256,6.606416925296149,0.5673629699301219,0.010752688172043,0.0,-0.0210526315789473,-0.0412371134020617,-0.0699999999999999,0.24,0.1953727506426736,0.1481481481481483,0.2301587301587302,0.3172804532577906,0.3839285714285716,0.3880597014925373,0.453125,0.3880597014925373,0.2670299727520437,0.3098591549295777,0.3098591549295777,0.4090909090909091,0.576271186440678,0.5245901639344264,0.7158671586715868,0.7286245353159853,0.7748091603053435,0.7415730337078654,0.7095588235294117,0.6666666666666667,0.5924657534246578,0.6089965397923875,0.9787234042553192,0.7680608365019013,1.5549450549450552,1.9617834394904456,1.9430379746835444,1.7678571428571432,1.8703703703703705,2.01948051948052,2.184931506849316,2.1,1.8527607361963196,2.01948051948052,1.8703703703703705,1.8181818181818183,2.7500000000000004,3.386792452830189,3.115044247787611,2.604651162790698,2.576923076923077,2.3695652173913047,2.8750000000000004
FSNN_62-L^F05,8.0,0.2541452776630594,0.0009066183136899,-0.0250627923468442,0.1353350739773716,-0.0450637704751951,1.016977834134717e-06,0.7834753727284144,11.725130890052355,0.6792009377156933,-0.0616740088105727,-0.0619834710743801,0.1641025641025641,0.1182266009852217,0.0558139534883721,0.0460829493087557,0.0913461538461537,0.0809523809523808,0.1019417475728154,0.1407035175879396,0.0558139534883721,0.1127450980392157,0.004424778761062,-0.1098039215686274,-0.1466165413533835,-0.1062992125984252,-0.0658436213991769,-0.1561338289962824,-0.1027667984189723,-0.069672131147541,0.0657276995305164,0.0558139534883721,-0.0087336244541484,0.0,-0.0421940928270042,0.0318181818181817,-0.1715328467153285,-0.1498127340823969,-0.0502092050209205,-0.11328125,-0.260586319218241,-0.1775362318840578,-0.2007042253521126,-0.1561338289962824,-0.0919999999999999,-0.0619834710743801,-0.11328125,-0.0340425531914894,-0.1269230769230769,-0.0809716599190284,0.0365296803652968,-0.0421940928270042,-0.0043859649122806,-0.0087336244541484,-0.11328125,-0.1368821292775665,-0.1062992125984252,0.0133928571428569,-0.0043859649122806
FSNP_09-L,8.0,0.3549506827515126,0.0005149330587023,-0.0207671416737445,0.2487152937567111,-0.0818784275483116,3.4911196930040656e-07,1.461472671327471,6.413238187172374,0.8118028326201956,-0.0410958904109589,0.0735294117647058,0.0735294117647058,0.1496062992125983,0.0503597122302159,0.0138888888888888,0.0656934306569341,0.0977443609022554,0.1587301587301586,0.1496062992125983,0.123076923076923,0.0977443609022554,0.0977443609022554,0.1145038167938929,0.1587301587301586,0.1869918699186992,0.2695652173913043,0.3153153153153152,0.3153153153153152,0.4313725490196078,0.536842105263158,0.6043956043956042,0.6222222222222222,0.659090909090909,0.536842105263158,0.6222222222222222,0.4038461538461537,0.5051546391752577,0.4747474747474747,0.3904761904761904,0.3518518518518516,0.4313725490196078,0.3518518518518516,0.2478632478632478,0.3272727272727271,0.3035714285714284,0.3394495412844036,0.3394495412844036,0.3035714285714284,0.3773584905660376,0.4174757281553398,0.5208333333333333,0.536842105263158,0.6043956043956042,0.659090909090909,0.7380952380952381,0.6781609195402298,0.7804878048780488,0.8024691358024689
FSOR_50-L^H97,8.0,0.0628631801373481,3.429257243478819e-05,-0.061823802163833,0.1374865735767991,-0.0103039670273054,7.553078035358295e-07,0.3662897681216418,8.446389496717723,0.4328979794840659,-0.0133333333333333,0.1363636363636362,0.102941176470588,0.1904761904761904,0.1904761904761904,0.1363636363636362,-0.21875,-0.1758241758241758,-0.0740740740740741,-0.0625,0.0273972602739727,-0.0740740740740741,-0.1477272727272727,-0.2105263157894736,-0.0625,-0.0384615384615385,0.0135135135135135,0.0135135135135135,-0.0131578947368421,0.1363636363636362,0.1904761904761904,0.3157894736842106,0.4423076923076923,0.171875,0.2096774193548387,0.0563380281690142,-0.3801652892561983,-0.3243243243243243,-0.3644067796610168,-0.3534482758620689,-0.4274809160305344,-0.3697478991596639,-0.4186046511627906,-0.4485294117647059,-0.3644067796610168,-0.3181818181818182,-0.2788461538461538,-0.2346938775510204,-0.2924528301886793,-0.25,-0.202127659574468,-0.2574257425742574,-0.3055555555555556,-0.3119266055045872,-0.3801652892561983,-0.4,-0.3243243243243243,-0.3055555555555556,-0.127906976744186
FSOU_71-L^I17,8.0,0.4456764345885233,0.3330584648681575,-0.0999126840512549,0.232732598806668,0.1715083445682129,1.4986167341706537e-07,0.5158585098829597,36.84506589521055,0.6021776843540818,-0.1363636363636364,0.0185185185185186,0.0377358490566037,-0.0134529147982062,0.0476190476190476,0.0526315789473685,0.0377358490566037,0.0091743119266054,0.1,0.1398963730569948,0.2087912087912089,0.2021857923497267,0.1,0.0476190476190476,0.0679611650485436,0.0526315789473685,0.0679611650485436,0.0476190476190476,0.2087912087912089,0.2290502793296089,0.1956521739130434,0.1398963730569948,0.0837438423645322,0.1,0.1518324607329844,0.1340206185567012,0.0945273631840797,0.2021857923497267,0.2154696132596685,0.1640211640211641,0.0891089108910891,0.1,-0.009009009009009,-0.0134529147982062,0.0891089108910891,0.1956521739130434,0.2021857923497267,0.1398963730569948,0.0731707317073173,0.1398963730569948,0.1398963730569948,0.1827956989247312,0.1640211640211641,0.1398963730569948,0.2021857923497267,0.2865497076023393,0.2571428571428573,0.3095238095238097,0.3095238095238097
FSPI_08-L^D01,8.0,0.0999734113267747,0.0007135212272565,-0.0503969623748705,0.1527777777777778,-0.0379703141180517,2.708551875868212e-07,0.626158587525152,5.388111888111888,0.6039160144990139,-0.0147058823529412,0.0303030303030302,0.0967741935483872,0.0793650793650795,0.0967741935483872,0.0793650793650795,0.0149253731343284,0.142857142857143,0.2142857142857142,0.2363636363636363,0.2142857142857142,0.3203883495145632,0.3737373737373739,0.2252252252252251,0.142857142857143,0.0149253731343284,0.1724137931034484,0.0461538461538462,0.1147540983606558,0.0461538461538462,0.2035398230088496,0.1826086956521742,0.0967741935483872,0.0074074074074073,0.0461538461538462,0.088,-0.0872483221476508,-0.1168831168831168,-0.0620689655172412,-0.074829931972789,-0.1225806451612903,-0.0993377483443708,-0.2444444444444444,-0.2568306010928961,-0.1904761904761903,-0.0933333333333332,-0.0422535211267603,-0.0422535211267603,-0.0489510489510488,0.0381679389312976,0.0,0.0149253731343284,-0.0285714285714284,0.0708661417322835,0.0793650793650795,0.2363636363636363,0.2592592592592593,0.4315789473684213,0.4782608695652175
FSPK_05-L^G03,13.0,-0.1146038556953246,0.0039190851430595,-0.0347195046307758,0.1531599494558965,-0.1528808244085394,1.5055627440777508e-07,0.141694819289659,8.846110412442574,1.253125730085454,0.0294117647058822,-0.0555555555555554,-0.1904761904761903,-0.0933333333333332,-0.3523809523809523,-0.3703703703703703,-0.3644859813084112,-0.313131313131313,-0.3523809523809523,-0.3644859813084112,-0.3398058252427184,-0.442622950819672,-0.4925373134328358,-0.5,-0.5853658536585366,-0.5976331360946745,-0.6263736263736264,-0.6421052631578947,-0.615819209039548,-0.5952380952380951,-0.5612903225806452,-0.5584415584415584,-0.5668789808917197,-0.5696202531645569,-0.5405405405405406,-0.5526315789473684,-0.5802469135802469,-0.5584415584415584,-0.5072463768115941,-0.5641025641025641,-0.5976331360946745,-0.5612903225806452,-0.5853658536585366,-0.6114285714285714,-0.5723270440251572,-0.4559999999999999,-0.4559999999999999,-0.46875,-0.4728682170542635,-0.4188034188034187,-0.423728813559322,-0.3761467889908256,-0.3703703703703703,-0.2989690721649484,-0.3644859813084112,-0.3818181818181818,-0.2916666666666666,-0.2183908045977011,-0.313131313131313
FSPP_03-L^J97,8.0,0.1134509697139372,0.0004341116587359,-0.0301213807029412,0.1164412710421789,-0.0740424331731671,1.659089093443928e-07,0.1268131765983422,5.615588769381199,0.5698792785877383,0.0099009900990099,-0.0194174757281553,-0.0380952380952381,-0.0194174757281553,-0.1140350877192981,-0.1512605042016805,-0.223076923076923,-0.0098039215686274,-0.0098039215686274,-0.1140350877192981,-0.1512605042016805,-0.2109375,-0.2887323943661971,-0.3175675675675675,-0.3441558441558442,-0.3441558441558442,-0.223076923076923,-0.1854838709677418,-0.2462686567164179,-0.2573529411764707,-0.298611111111111,-0.3441558441558442,-0.3398692810457516,-0.3398692810457516,-0.3355263157894737,-0.356687898089172,-0.3841463414634146,-0.3607594936708861,-0.3441558441558442,-0.3607594936708861,-0.3525641025641025,-0.2733812949640287,-0.3355263157894737,-0.3355263157894737,-0.1512605042016805,-0.1061946902654866,-0.1367521367521367,-0.1293103448275862,-0.1583333333333333,0.01,0.0,0.0202020202020201,0.160919540229885,0.1744186046511628,0.3116883116883115,0.1744186046511628,0.6290322580645162,0.8703703703703702,0.7118644067796611
FSQE_25-L^E07,8.0,0.0443562862410329,0.0001451893187736,0.462193148212485,0.1778202676864244,-0.0061755908247396,1.3134787844816013e-07,0.1090412948829403,1.788234117836571,0.5908510768373614,-0.0294117647058823,-0.081081081081081,0.0,-0.0285714285714284,-0.081081081081081,-0.1168831168831168,-0.1604938271604938,-0.0422535211267603,-0.0285714285714284,0.0967741935483872,0.2363636363636363,0.0461538461538462,0.4782608695652175,0.3333333333333335,0.2363636363636363,0.1333333333333335,0.1333333333333335,-0.0684931506849314,0.0303030303030302,-0.1168831168831168,-0.1168831168831168,-0.1282051282051282,-0.0933333333333332,-0.1282051282051282,-0.1904761904761903,-0.2093023255813952,-0.2527472527472527,-0.2272727272727271,-0.2183908045977011,-0.313131313131313,-0.4035087719298245,-0.3461538461538461,-0.3873873873873874,-0.3523809523809523,-0.2916666666666666,-0.276595744680851,-0.2608695652173912,-0.1999999999999999,-0.0285714285714284,0.192982456140351,0.0793650793650795,0.1147540983606558,0.2363636363636363,0.2142857142857142,0.3333333333333335,0.3877551020408165,0.8888888888888891,1.5185185185185186,1.1935483870967745
FSQG_08-L^E11,8.0,0.2411649214659685,0.0001722356183258,0.0065167459003258,0.1009143807148794,-0.0137813151006888,4.8511988367461605e-06,1.9154185694952888,26.546811397557665,0.4784136293636508,0.0050761421319796,0.0,-0.0247524752475247,0.0314136125654449,0.0591397849462365,0.053475935828877,0.0883977900552486,0.0883977900552486,0.0154639175257731,0.0102564102564102,0.1520467836257311,0.1129943502824859,0.0944444444444443,0.076502732240437,0.0102564102564102,0.0591397849462365,0.0824175824175823,0.0207253886010363,0.0260416666666667,0.0706521739130434,-0.034313725490196,-0.034313725490196,-0.0751173708920187,-0.0390243902439023,-0.0295566502463053,-0.0100502512562814,-0.0837209302325581,-0.0483091787439613,-0.0528846153846154,-0.0483091787439613,-0.116591928251121,-0.0574162679425837,-0.116591928251121,-0.1397379912663755,-0.1581196581196581,-0.116591928251121,-0.1359649122807017,-0.1959183673469388,-0.3111888111888111,-0.2649253731343284,-0.281021897810219,-0.2274509803921568,-0.2334630350194552,-0.2566037735849056,-0.2537878787878788,-0.2964285714285714,-0.2566037735849056,-0.306338028169014,-0.2621722846441947
FSQK_13-L^F00,8.0,0.0310951648727148,0.000788643533123,-0.0472490385370065,0.0590295147573786,-0.0095753865473666,1.9002334113811337e-06,0.7837926250800473,7.013172966781214,1.253125730085454,-0.1024390243902437,0.0024449877750609,0.0406091370558374,0.1747851002865328,0.105121293800539,-0.028436018957346,-0.0827740492170022,0.0512820512820513,-0.0024330900243311,0.0704960835509136,0.0704960835509136,0.0704960835509136,0.1815561959654177,0.2933753943217665,0.1781609195402298,0.1516853932584267,0.3225806451612902,0.2693498452012384,0.231231231231231,0.3531353135313531,0.3355048859934852,0.25,0.1614730878186967,0.1849710982658958,0.0875331564986736,0.1021505376344085,-0.0420560747663553,-0.0352941176470589,0.0761154855643042,-0.0352941176470589,-0.1458333333333333,-0.1493775933609959,-0.1897233201581027,-0.2449355432780847,-0.1976516634050882,-0.1106290672451194,-0.0398126463700233,-0.028436018957346,0.1388888888888888,0.1420612813370472,0.1781609195402298,0.0875331564986736,0.1849710982658958,0.3486842105263157,0.3183279742765272,0.3993174061433444,0.4963503649635035,0.722689075630252,0.952380952380952
FSQS_06-L^A09,8.0,0.1022791169790929,0.3174138413879993,0.0473708758339585,0.0379763310308923,-0.0113965891347109,3.876450349935805e-08,0.1508744778352936,5.493733312392021,0.4045388751680937,0.0,0.2459016393442623,0.3333333333333335,0.2666666666666668,0.3103448275862071,0.3451327433628319,0.357142857142857,0.504950495049505,0.4074074074074074,0.4205607476635513,0.2666666666666668,0.2666666666666668,0.2063492063492062,0.1515151515151513,0.1968503937007875,0.2159999999999999,0.2357723577235773,0.2063492063492062,0.1968503937007875,0.277310924369748,0.3451327433628319,0.2063492063492062,0.2159999999999999,0.2881355932203391,0.3818181818181816,0.3217391304347827,0.4074074074074074,0.4757281553398058,0.4901960784313726,0.4615384615384614,0.4476190476190476,0.4615384615384614,0.3944954128440365,0.3944954128440365,0.3944954128440365,0.5833333333333335,0.6344086021505375,0.853658536585366,0.8765432098765431,0.853658536585366,1.1111111111111112,1.5333333333333337,1.620689655172414,1.714285714285714,1.714285714285714,1.4126984126984126,2.8,2.8,2.619047619047619
FSQT_46-L^B04,8.0,-0.032500777868922,0.0001519868944795,-0.1616869741298048,0.5289222650700224,-0.1627273679433001,1.509907781320395e-07,0.0838392921586396,4.867210964930835,1.253125730085454,-0.0256410256410256,-0.0126582278481012,-0.025,-0.0126582278481012,-0.0602409638554216,-0.1333333333333333,-0.2040816326530612,-0.1333333333333333,-0.0823529411764705,-0.0714285714285714,-0.0602409638554216,-0.1612903225806451,0.0263157894736842,0.0129870129870131,-0.1034482758620689,-0.0930232558139534,-0.0930232558139534,-0.0930232558139534,0.0263157894736842,0.0,-0.0930232558139534,-0.0823529411764705,-0.1521739130434782,-0.1428571428571429,-0.1874999999999999,-0.1034482758620689,-0.1612903225806451,-0.1874999999999999,-0.2199999999999999,-0.2641509433962264,-0.4306569343065693,-0.4135338345864662,-0.376,-0.4347826086956521,-0.376,-0.2777777777777778,-0.2909090909090909,-0.2844036697247707,-0.3217391304347825,-0.1702127659574467,-0.1333333333333333,-0.0602409638554216,0.0,0.3448275862068968,0.278688524590164,0.1818181818181818,1.0,1.0,1.1081081081081083
FSRC_60-L^I04,14.0,0.237332797952167,0.0200896193454641,0.0067823956497056,0.1024230364040735,-0.042238090969753,1.0363461241967446e-08,0.114194993965641,6.6462590033808615,0.1765790246364089,-0.0625,0.0666666666666666,0.1851851851851851,0.1327433628318586,0.1428571428571428,0.0666666666666666,-0.2289156626506023,-0.214723926380368,-0.1847133757961784,-0.044776119402985,-0.0857142857142856,-0.1466666666666666,-0.0985915492957746,-0.0077519379844961,0.024,0.0847457627118644,0.292929292929293,0.2549019607843137,0.3913043478260869,0.7777777777777779,1.7826086956521738,1.9090909090909087,1.7826086956521738,1.9090909090909087,2.45945945945946,3.2666666666666666,1.2857142857142856,1.2857142857142856,1.0,0.8285714285714287,0.8550724637681162,0.8823529411764706,0.9104477611940298,1.4150943396226414,2.2,2.555555555555556,2.2,2.047619047619048,1.8444444444444448,2.282051282051282,1.9090909090909087,2.878787878787879,2.878787878787879,3.2666666666666666,3.4137931034482767,3.0,6.111111111111112,7.533333333333333,7.533333333333333
FSRD_76-L^L07,8.0,0.3089368258859784,0.0020547945205479,-0.0040718899185622,0.1431693989071038,-0.0541982589160348,6.209912073689167e-07,1.5121655233476772,14.92537313432836,0.5213734789406634,-0.0278551532033425,0.0,0.0,-0.1286407766990291,0.2775800711743772,0.2913669064748201,0.2210884353741495,0.2596491228070174,0.1848184818481848,0.1693811074918567,0.2046979865771812,0.2294520547945204,0.315018315018315,0.2046979865771812,0.111455108359133,0.1732026143790848,0.2210884353741495,0.1848184818481848,0.2006688963210701,0.2867383512544803,0.2508710801393727,0.1809210526315789,0.1732026143790848,0.1809210526315789,0.1926910299003321,0.2210884353741495,0.0878787878787878,0.111455108359133,0.2087542087542087,0.315018315018315,0.2422145328719722,0.2210884353741495,0.1324921135646688,0.0375722543352601,-0.0477453580901857,-0.077120822622108,-0.1286407766990291,-0.1002506265664161,-0.1689814814814816,-0.057742782152231,-0.1157635467980294,-0.1328502415458936,-0.1472684085510689,-0.1265206812652068,-0.1914414414414416,-0.1452380952380952,-0.0699481865284974,-0.0349462365591398,-0.0082872928176795
FSRE_07-L^C00,8.0,0.1768268066209123,0.0012476606363069,-0.020633089837242,0.1084296397008837,-0.0179418172497746,1.6603393245989327e-06,1.0267221663434212,7.702557200538358,0.6970048439528562,-0.04,-0.0099009900990099,-0.0566037735849057,-0.0476190476190476,-0.1071428571428572,-0.1596638655462184,-0.2063492063492064,-0.1071428571428572,-0.1071428571428572,-0.1304347826086955,-0.0909090909090909,-0.0654205607476635,-0.0825688073394496,-0.0476190476190476,-0.0476190476190476,-0.1596638655462184,-0.0825688073394496,-0.1735537190082644,-0.1666666666666666,-0.1596638655462184,-0.0566037735849057,-0.0825688073394496,-0.1869918699186992,-0.180327868852459,-0.1596638655462184,-0.1869918699186992,-0.2753623188405796,-0.3377483443708609,-0.2248062015503876,-0.2592592592592593,-0.3243243243243243,-0.3150684931506849,-0.3827160493827161,-0.4117647058823529,-0.4047619047619047,-0.3333333333333333,-0.2957746478873239,-0.2647058823529412,-0.2366412213740458,-0.2857142857142857,-0.2592592592592593,-0.2805755395683452,-0.2424242424242424,-0.2063492063492064,-0.0909090909090909,-0.0909090909090909,-0.1666666666666666,-0.0909090909090909,-0.0196078431372549
FSRH_90-L^J04,8.0,0.0371237600578994,-0.5817605713094476,-0.0029944602485402,0.032099343955014,-0.0615860657783059,2.5640605288679085e-07,0.0966008524804275,28.833333333333336,-0.092824128154478,-0.0625,-0.111111111111111,-0.2,-0.111111111111111,-0.111111111111111,-0.2727272727272727,-0.3846153846153846,-0.238095238095238,-0.111111111111111,0.2307692307692308,0.1428571428571428,0.5999999999999999,0.7777777777777779,0.5999999999999999,1.0,1.0,0.7777777777777779,0.4545454545454546,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.9663157894736842,-0.968,-0.9714285714285714,-0.9648351648351648,-0.9648351648351648,-0.9636363636363636
FSRI_58-L,33.0,0.6534168925817695,0.1996699669966996,0.0341768182926687,0.1398649361612324,-0.0140400181161523,7.529029110375831e-09,0.4226749549116561,6.042885143081144,0.3313992925867177,-0.1425061425061424,-0.0239808153477217,-0.0770975056689342,0.0175,-0.0665137614678899,-0.0556844547563804,0.0175,0.0074257425742574,0.2523076923076923,0.2446483180428136,0.2839116719242902,0.2600619195046441,0.3129032258064517,0.3086816720257237,0.5243445692883897,0.6345381526104417,0.6023622047244095,0.6887966804979253,0.6411290322580647,0.8669724770642202,1.0765306122448983,1.0452261306532664,0.9661835748792272,0.9950980392156864,1.0659898477157363,1.1088082901554408,1.087179487179487,1.2119565217391304,1.2119565217391304,1.1534391534391537,1.0765306122448983,1.2240437158469946,1.0049261083743848,0.9853658536585368,1.0248756218905477,1.0659898477157363,1.087179487179487,1.2362637362637363,1.2994350282485878,1.394117647058824,1.1088082901554408,1.087179487179487,1.087179487179487,1.1534391534391537,1.1308900523560212,1.1088082901554408,1.0049261083743848,1.0659898477157363,1.0248756218905477
FSRL_02-L^A01,8.0,0.0354824751189961,0.0011614401858304,0.0168889741867383,0.0746209098164405,-0.0337779483734757,9.50440983497068e-07,0.5930673214421989,16.558317399617593,1.253125730085454,-0.0439814814814816,-0.0181818181818181,0.0093457943925234,0.0334928229665072,0.0460048426150121,0.0719602977667492,-0.0023094688221708,0.0334928229665072,-0.0608695652173911,-0.0526315789473682,-0.0248306997742662,-0.0769230769230767,-0.2727272727272727,-0.2799999999999999,-0.2677966101694915,-0.2326820603907636,-0.1849056603773584,-0.2058823529411765,-0.1325301204819277,-0.1018711018711017,-0.0463576158940397,-0.1092783505154637,-0.1307847082494968,-0.1849056603773584,-0.1479289940828402,-0.2102376599634368,-0.2271914132379248,-0.2602739726027396,-0.1925233644859811,-0.2847682119205298,-0.3454545454545453,-0.336405529953917,-0.3353846153846154,-0.3474320241691843,-0.295269168026101,-0.2941176470588235,-0.2751677852348992,-0.2202166064981948,-0.1849056603773584,-0.1627906976744185,-0.1692307692307691,-0.1999999999999999,-0.1676300578034681,-0.1660231660231659,-0.1479289940828402,-0.1055900621118012,-0.0378619153674832,0.0140845070422537,0.148936170212766
FSRS_45-L,7.0,0.3560430860262099,4.033010188391988e-05,-0.014375294122379,0.16485473289597,0.0125813989968666,2.7139239021216705e-08,0.3717726030587595,4.598466517927285,0.7282737184572968,-0.0816326530612245,0.074561403508772,0.0652173913043479,0.0208333333333334,-0.0040650406504064,0.0359408033826638,0.022964509394572,0.0722100656455142,0.1807228915662651,0.1694510739856802,0.2098765432098766,0.1778846153846154,0.1395348837209302,0.0913140311804008,0.1722488038277514,0.1835748792270533,0.240506329113924,0.3387978142076504,0.4080459770114943,0.5217391304347827,0.5264797507788164,0.53125,0.4626865671641791,0.4583333333333335,0.585760517799353,0.5506329113924051,0.5457413249211358,0.6780821917808222,0.7500000000000002,0.7625899280575541,0.6838487972508591,0.6498316498316499,0.3725490196078433,0.4285714285714286,0.5360501567398122,0.6387959866220736,0.7073170731707317,0.7562724014336919,0.7375886524822697,0.7883211678832116,0.9444444444444446,0.9838056680161944,0.9838056680161944,1.041666666666667,1.2790697674418603,1.2897196261682242,1.474747474747475,1.5000000000000004,1.3902439024390247
FSRU_04-L^J00,8.0,0.2939196430311179,0.0761421319796954,0.0253365119688489,0.1467867220443232,0.0425783196984288,4.331054222436642e-07,1.0135949423838122,8.634639528529016,0.4403192942623057,0.0034965034965035,0.0017513134851137,0.1171875,0.1649694501018328,0.2380952380952379,0.1818181818181818,0.1021194605009632,0.176954732510288,0.2222222222222223,0.2654867256637168,0.4335839598997493,0.3333333333333332,0.3240740740740739,0.2407809110629066,0.2796420581655481,0.3271461716937356,0.3458823529411763,0.311926605504587,0.3427230046948357,0.3490566037735847,0.4629156010230177,0.4517766497461928,0.4444444444444444,0.3271461716937356,0.3849878934624697,0.311926605504587,0.1941544885177453,0.1891891891891892,0.3059360730593607,0.2571428571428571,0.1371769383697811,0.0936902485659654,0.11284046692607,0.1282051282051282,0.2654867256637168,0.2825112107623317,0.3333333333333332,0.3149425287356322,0.2626931567328916,0.3210161662817552,0.3271461716937356,0.368421052631579,0.3783132530120481,0.3458823529411763,0.4335839598997493,0.4517766497461928,0.4666666666666665,0.653179190751445,0.7333333333333334
FSSM_86-L^E99,10.0,0.1285709621600443,0.0006983240223463,-0.0062065322651641,0.1041618762934007,0.0207324588432053,1.13194403505174e-05,5.968055816662296,6.502610966057441,0.7415014903327851,0.0080645161290322,-0.0350194552529182,0.0333333333333334,0.087719298245614,0.0829694323144105,0.0290456431535268,0.1643192488262912,0.1428571428571428,0.3191489361702129,0.2525252525252526,0.3701657458563536,0.3405405405405404,0.2588832487309644,0.2717948717948717,0.3262032085561497,0.3262032085561497,0.3052631578947369,0.3121693121693123,0.2916666666666667,0.2525252525252526,0.3932584269662922,0.3478260869565217,0.2156862745098038,0.2038834951456309,0.2783505154639176,0.2916666666666667,0.24,0.2717948717948717,0.4418604651162792,0.417142857142857,0.1980676328502415,0.2783505154639176,0.1121076233183857,0.1121076233183857,0.2916666666666667,0.417142857142857,0.4588235294117646,0.6644295302013423,0.5597484276729559,0.6533333333333333,0.7714285714285716,0.8931297709923662,0.8235294117647058,0.9224806201550386,0.7588652482269505,0.6644295302013423,0.8787878787878787,1.0,1.1565217391304348
FSSO_05-L,1.0,0.2946919798527702,0.0999587049051973,0.3937510036475419,0.0850143282575714,0.7174416737399913,1.1439811411774208e-08,0.0411436386976756,11.070729433698435,0.6643208018880965,0.0333333333333334,0.0,0.0,0.0,0.0,-0.0625,-0.0625,-0.0625,-0.1176470588235295,-0.0322580645161291,-0.0625,-0.0625,0.0714285714285714,0.0714285714285714,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.25,0.1999999999999999,0.1538461538461537,0.1999999999999999,0.1999999999999999,0.3636363636363635,0.6666666666666667,0.5789473684210527,0.5789473684210527,0.6666666666666667,0.4999999999999998,0.3636363636363635,0.5789473684210527,0.5789473684210527,0.4999999999999998,0.5789473684210527,1.0,1.3076923076923077,1.3076923076923077,1.5,1.5,1.727272727272727,1.727272727272727,2.0,2.75,2.75,2.75,2.333333333333333,2.75,3.2857142857142856,3.2857142857142856
FSSR_11-L,8.0,0.2560975609756097,0.0087463556851311,0.0056094929881337,0.1206581352833637,-0.0306364617044225,1.1882278950331864e-07,0.5187585711957122,3.920614596670935,0.4277738436034682,-0.0909090909090909,0.1314285714285714,0.0975609756097561,0.087912087912088,0.0133060388945753,-0.0227048371174728,-0.0425531914893616,0.0891089108910891,0.1445086705202312,0.2192118226600987,0.2823834196891193,0.2390488110137671,0.2313432835820896,0.2073170731707319,0.2941176470588236,0.430635838150289,0.4820359281437127,0.4776119402985075,0.6500000000000001,0.9038461538461536,1.020408163265306,1.016293279022403,1.0,0.9411764705882356,0.8367346938775513,0.826568265682657,0.7615658362989324,0.752212389380531,0.736842105263158,0.689419795221843,0.6923076923076925,0.767857142857143,0.790235081374322,0.783783783783784,0.7217391304347827,0.93359375,0.93359375,0.9223300970873788,0.944990176817289,1.1806167400881056,1.1244635193133048,1.106382978723404,1.1710526315789478,1.075471698113208,1.3130841121495327,1.6470588235294117,1.6756756756756754,1.612137203166227,1.7731092436974794
FSSW_06-L^C00,8.0,0.1715592337819989,6.854054283365333e-06,0.0049716342341243,0.1344452382260812,-0.0174290420127055,1.1300889014436265e-07,0.4572227692877286,7.822265880812051,0.6548675529912692,0.0,0.0038314176245211,0.0076923076923076,0.0314960629921259,0.096234309623431,0.0826446280991737,0.1293103448275863,0.1801801801801801,0.2906403940886701,0.2476190476190476,0.31,0.1963470319634703,0.1391304347826087,0.1541850220264318,0.1909090909090909,0.1196581196581196,0.2242990654205607,0.3862433862433863,0.3789473684210527,0.3505154639175258,0.3575129533678758,0.2358490566037736,0.2358490566037736,0.1748878923766816,0.1748878923766816,0.1909090909090909,0.1391304347826087,0.2535885167464116,0.1801801801801801,0.1592920353982303,0.0871369294605808,0.0737704918032786,0.0650406504065042,0.0693877551020407,0.1008403361344538,0.1541850220264318,0.048,0.0693877551020407,0.0522088353413654,0.1644444444444444,0.1748878923766816,0.2596153846153846,0.2596153846153846,0.2596153846153846,0.3299492385786802,0.2417061611374409,0.2718446601941748,0.4010695187165776,0.5975609756097562
