firms,age,agr,cash,cashdebt,chcsho,che,egr,lgr,mve_ia,pchsale_pchxsga,sgr,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
LNUP_82-L,9.0,-0.5245487916794127,0.1198327167444105,-1.312886888013506,0.0496515553151096,-2.7235,-0.9014891179839634,0.0429200996359454,0.0057247383777436,-0.3131096125501896,-0.2884698430977401,0.0869565217391303,-0.0799999999999999,-0.1481481481481481,-0.2333333333333332,-0.3783783783783784,-0.4888888888888889,-0.54,-0.4523809523809523,-0.4888888888888889,-0.4102564102564102,-0.28125,-0.4888888888888889,-0.3783783783783784,-0.5106382978723404,-0.5964912280701754,-0.6714285714285714,-0.6515151515151515,-0.603448275862069,-0.5818181818181818,-0.5892857142857143,-0.6515151515151515,-0.5,-0.6101694915254237,-0.6805555555555556,-0.5892857142857143,-0.6805555555555556,-0.8,-0.787037037037037,-0.8160000000000001,-0.8114754098360656,-0.8174603174603174,-0.8174603174603174,-0.8244274809160306,-0.8017241379310345,-0.823076923076923,-0.8435374149659864,-0.8445945945945946,-0.8380281690140845,-0.8188976377952756,-0.8114754098360656,-0.8017241379310345,-0.7766990291262136,-0.7766990291262136,-0.8160000000000001,-0.787037037037037,-0.7415730337078652,-0.7604166666666666,-0.787037037037037,-0.7160493827160495
LNWZ_T6-L^G12,21.0,1.4087283721855997,0.0380315870830507,0.0124768510473504,0.0003039430215007,1.4985,1.9107663782447464,1.097851331190304,0.0446897237012298,-0.1038531523708812,0.6249097792916568,-0.0441176470588235,0.0625,-0.0422535211267603,-0.0684931506849314,-0.1999999999999999,0.0625,-0.0684931506849314,-0.3333333333333332,-0.3267326732673267,-0.276595744680851,-0.1707317073170731,-0.1707317073170731,-0.3398058252427184,-0.2916666666666666,-0.4086956521739129,-0.5072463768115941,-0.6344086021505376,-0.6023391812865497,-0.6046511627906976,-0.5526315789473684,-0.5405405405405406,-0.4333333333333332,-0.5723270440251572,-0.5436241610738255,-0.5641025641025641,-0.6,-0.6599999999999999,-0.6046511627906976,-0.6046511627906976,-0.6222222222222222,-0.6222222222222222,-0.577639751552795,-0.5436241610738255,-0.5436241610738255,-0.4848484848484848,-0.4848484848484848,-0.5466666666666666,-0.577639751552795,-0.575,-0.5584415584415584,-0.5277777777777777,-0.5641025641025641,-0.5,-0.5466666666666666,-0.6046511627906976,-0.6046511627906976,-0.577639751552795,-0.5277777777777777,-0.5177304964539007
LNYI_Z4-L^C10,13.0,-0.3928571428571428,0.0349563046192259,-0.0374648766781142,0.0004121760824028,-0.6499999999999999,-23.53333333333333,-0.1975239167135621,0.012013872780066,0.2369450731519697,0.0742466604535571,-0.0714285714285715,0.0769230769230771,0.0,-0.2222222222222221,0.0,0.0,1.3333333333333337,0.7500000000000002,1.0,2.5000000000000004,2.5000000000000004,1.8000000000000005,0.5555555555555558,0.5555555555555558,0.1666666666666667,0.0769230769230771,-0.2222222222222221,-0.3333333333333332,-0.4166666666666666,-0.631578947368421,-0.3913043478260869,-0.176470588235294,-0.2222222222222221,0.4000000000000001,-0.2222222222222221,-0.3333333333333332,-0.8372093023255813,-0.8157894736842105,-0.8055555555555556,-0.8108108108108107,-0.7999999999999999,-0.7878787878787878,-0.7878787878787878,-0.7971014492753623,-0.8028169014084507,-0.8157894736842105,-0.8157894736842105,-0.7666666666666666,-0.7741935483870968,-0.7407407407407407,-0.72,-0.75,-0.7777777777777778,-0.7999999999999999,-0.8292682926829268,-0.8352941176470587,-0.8390804597701149,-0.8390804597701149,-0.8478260869565217
LOCU_44-L^J15,13.0,-0.2525729645106916,0.0423546302943287,-0.1573532252086715,-1.0056349063107944e-05,12.4975,-0.4034539312673578,-0.0925311905686491,0.135301805476287,-2.386514124515143,-2.386514124515143,0.0,-0.0769230769230769,-0.2405063291139241,-0.4117647058823529,-0.3103448275862069,0.3333333333333332,1.5,1.6086956521739126,2.529411764705882,7.571428571428571,4.454545454545454,4.0,2.529411764705882,2.75,0.3953488372093023,-0.3617021276595744,-0.3333333333333333,-0.2,-0.3103448275862069,-0.6449704142011834,-0.6808510638297872,-0.7413793103448276,-0.7101449275362319,-0.7446808510638299,-0.7530864197530864,-0.7841726618705036,-0.7887323943661972,-0.8250728862973761,-0.8412698412698413,-0.8604651162790697,-0.839142091152815,-0.8425196850393701,-0.8481012658227849,-0.8598130841121495,-0.8571428571428572,-0.8547215496368039,-0.8511166253101737,-0.8481012658227849,-0.8333333333333334,-0.8198198198198199,-0.8064516129032258,-0.8136645962732919,-0.8058252427184466,-0.7872340425531915,-0.7945205479452055,-0.8083067092651757,-0.8224852071005917,-0.8026315789473684,-0.7972972972972974
LODM_G0-L,7.0,-0.1019594640486403,0.029326403557169,-0.044689517709658,0.0274836970125615,-12.2632,-0.1120584857313848,-0.0958110923312763,0.0959604883657529,5.7548863529964045,8.833303619183454,0.1136363636363635,0.0864197530864196,-0.1020408163265306,-0.2212389380530973,-0.1111111111111111,0.0731707317073171,0.1578947368421053,0.1282051282051282,0.0232558139534884,1.7534418022528158,1.5882352941176472,1.291666666666667,1.8947368421052635,1.9931972789115648,0.3968253968253967,0.1282051282051282,-0.3015873015873016,-0.375886524822695,-0.4499999999999999,-0.5728155339805825,-0.5707317073170732,-0.5056179775280899,-0.5343915343915344,-0.4792899408284023,-0.5887850467289719,-0.5981735159817352,-0.6333333333333333,-0.5829383886255924,-0.6018099547511313,-0.639344262295082,-0.6589147286821706,-0.6363636363636364,-0.5487179487179488,-0.5368421052631579,-0.5,-0.5,-0.5056179775280899,-0.4792899408284023,-0.4285714285714286,-0.4054054054054054,-0.4499999999999999,-0.4499999999999999,-0.4666666666666667,-0.4285714285714286,-0.5294117647058824,-0.5368421052631579,-0.5164835164835164,-0.4666666666666667,-0.4358974358974359
LOEB_34-L^G12,13.0,0.0080015075304043,0.2256239600665557,0.2893132445690259,0.0009473717177888,0.535,0.280825562183203,-0.2847526894645111,0.0404675044703402,-0.2870917901096567,0.0474298973532072,0.0,0.0196078431372548,0.1063829787234043,0.0097087378640776,0.1428571428571428,0.2839506172839505,0.4054054054054055,0.6774193548387097,0.7931034482758623,1.8888888888888893,1.6,1.166666666666667,1.2608695652173911,1.1224489795918369,1.08,0.2235294117647059,0.2093023255813955,0.1818181818181818,0.0947368421052632,0.1555555555555556,0.1428571428571428,0.2682926829268293,0.2380952380952381,0.3,0.2682926829268293,0.1428571428571428,0.1304347826086955,0.1954022988505748,0.2093023255813955,0.1818181818181818,0.2235294117647059,0.2380952380952381,0.2235294117647059,0.3164556962025315,0.3506493506493506,0.3333333333333332,0.3164556962025315,0.4054054054054055,0.4444444444444446,0.5294117647058822,0.7627118644067798,0.625,0.5072463768115945,0.5294117647058822,0.3,0.1685393258426966,0.1555555555555556,0.3164556962025315,0.4444444444444446
LOIF_35-L^F18,21.0,-0.1237737661812297,0.0066509889919639,-0.0327582356767672,0.1092320386976372,-3.3200000000000003,-0.2228656389388841,-0.0764763007507563,0.0023775656616971,-0.1297589779247505,-0.2114961076342702,-0.36,-0.0384615384615385,-0.3421052631578947,-0.3421052631578947,-0.375,-0.4791666666666666,-0.4047619047619047,-0.5,-0.4565217391304348,-0.3421052631578947,-0.3055555555555556,-0.4047619047619047,-0.2647058823529412,-0.2424242424242424,-0.3421052631578947,-0.5192307692307693,-0.6323529411764706,-0.4791666666666666,-0.596774193548387,-0.6428571428571428,-0.6621621621621622,-0.6621621621621622,-0.6951219512195121,-0.7058823529411764,-0.7340425531914894,-0.7727272727272727,-0.8263888888888888,-0.8287671232876712,-0.8201438848920863,-0.8275862068965517,-0.8397435897435898,-0.8475609756097561,-0.8546511627906976,-0.8502994011976048,-0.845679012345679,-0.8407643312101911,-0.8417721518987342,-0.8226950354609929,-0.8161764705882353,-0.8134328358208955,-0.8226950354609929,-0.8333333333333334,-0.8188405797101449,-0.8299319727891157,-0.8475609756097561,-0.84472049689441,-0.8493975903614458,-0.8344370860927153,-0.8275862068965517
LOII_93-L^C11,11.0,0.1208300936724795,0.0591130564043273,-0.0821144862492641,0.2489426224347738,-1.641,0.7602040816326531,0.1835954455908376,0.0021737347939671,-1.0419083408218284,-1.0419083408218284,-0.1666666666666666,0.0,0.0,0.0,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.1999999999999999,-0.142857142857143,0.5,0.5,0.5,0.5,0.5,0.1999999999999999,0.1999999999999999,0.1999999999999999,0.0,0.0,-0.25,-0.4545454545454546,-0.5,-0.5384615384615385,-0.5384615384615385,-0.6,-0.625,-0.6470588235294118,-0.6470588235294118,-0.625,-0.6470588235294118,-0.6666666666666667,-0.6470588235294118,-0.5714285714285715,-0.5714285714285715,-0.5714285714285715,-0.625,-0.625,-0.625,-0.625,-0.6666666666666667,-0.6842105263157895,-0.6470588235294118,-0.6470588235294118,-0.625,-0.625,-0.625,-0.625,-0.5384615384615385,-0.5384615384615385
LOIM_83-L^D20,14.0,0.1729680021735949,0.0636387729410985,0.3217191619652425,0.0999470340568022,-0.2095,0.1551399523032509,0.209395552771688,0.007708271817554,-0.0890121626095821,0.1353704774757406,0.1152073732718894,-0.0312500000000001,-0.0355555555555555,-0.0686695278969957,0.1923076923076923,0.4761904761904763,0.5069444444444444,0.4662162162162162,0.4662162162162162,0.6074074074074072,0.75,0.7642276422764227,0.7086614173228345,0.4761904761904763,0.4466666666666665,0.3999999999999999,0.2616279069767442,0.5955882352941175,0.2616279069767442,0.1302083333333332,0.1302083333333332,0.0585365853658537,-0.0225225225225226,-0.1962962962962964,-0.2885245901639344,-0.3,-0.3,-0.3111111111111111,-0.3260869565217392,-0.321875,-0.3384146341463414,-0.3463855421686747,-0.3404255319148936,-0.3260869565217392,-0.3044871794871795,-0.361764705882353,-0.3176100628930818,-0.3260869565217392,-0.3424242424242424,-0.3691860465116279,-0.3728323699421966,-0.4054794520547945,-0.3302469135802469,-0.3176100628930818,-0.3654970760233919,-0.3691860465116279,-0.361764705882353,-0.4166666666666667,-0.4213333333333333
LOIR_08-L,21.0,-0.0103145305199493,0.1259039444598906,0.1018290238404459,1.2019621653352018e-05,-3.435999999999999,-0.0527821564660468,0.0229165553780332,0.1116361716903729,-0.0749219757639626,-0.0421732795498263,0.0333333333333334,-0.0033222591362125,-0.0131578947368421,-0.0099009900990097,0.0,0.1538461538461537,0.1450381679389312,0.1194029850746267,0.0563380281690142,0.25,0.4634146341463416,0.3888888888888888,0.4285714285714286,0.4851485148514851,0.3636363636363635,0.3761467889908256,0.0204081632653061,0.0067114093959732,-0.0797546012269938,-0.20844327176781,-0.2405063291139241,-0.2227979274611399,-0.1978609625668449,-0.2924528301886793,-0.3055555555555556,-0.3775933609958506,-0.4642857142857143,-0.441340782122905,-0.4845360824742268,-0.4623655913978495,-0.4525547445255474,-0.5145631067961165,-0.5106035889070146,-0.4991652754590985,-0.4863013698630136,-0.5041322314049587,-0.5121951219512195,-0.4690265486725664,-0.4545454545454546,-0.4230769230769231,-0.4318181818181819,-0.4035785288270378,-0.4129158512720157,-0.4094488188976378,-0.4,-0.3865030674846625,-0.3478260869565217,-0.3617021276595745,-0.3055555555555556
LOJC_T9-L,13.0,0.0516731921217836,0.0737718743802143,-0.1603715272712507,0.0196332242012551,21.425,-0.1176639280154338,0.2022906199180596,0.1470819548138638,0.1948566414617151,0.1948566414617151,-0.0730994152046783,0.0058823529411764,0.0239520958083832,-0.0781671159029649,-0.0552486187845304,-0.0172413793103448,0.0788643533123027,-0.0256410256410255,0.0332326283987916,0.1632653061224489,0.1554054054054054,0.1672354948805459,0.2214285714285715,0.290566037735849,0.125,0.1438127090301002,0.0332326283987916,0.1103896103896102,0.2170818505338076,0.1632653061224489,0.0148367952522254,-0.1407035175879397,-0.0706521739130435,-0.131979695431472,0.0687499999999998,-0.073170731707317,-0.2083333333333333,-0.2565217391304347,-0.28,-0.2083333333333333,-0.2769556025369979,-0.2676659528907923,-0.2027972027972028,-0.2191780821917808,-0.210161662817552,-0.2754237288135592,-0.2784810126582279,-0.2549019607843137,-0.2137931034482758,-0.2366071428571429,-0.123076923076923,-0.145,-0.0706521739130435,-0.1363636363636363,-0.0999999999999999,-0.123076923076923,-0.1185567010309278,-0.0311614730878186,0.1213114754098361
LOKF_87-L,13.0,0.0419108353441343,0.0260814424747043,1.5614591593973035,-0.0479064865382772,3.1045,0.0895772687001646,-0.4276807980049875,0.0089553374438953,-1.4999487967229903,-1.4999487967229903,-0.101123595505618,0.090686274509804,0.090686274509804,0.0159817351598174,0.0159817351598174,0.1866666666666667,0.229281767955801,0.2642045454545454,0.3692307692307692,0.4833333333333334,0.78,0.6181818181818182,0.459016393442623,0.6481481481481481,0.78,0.1265822784810126,0.0853658536585366,-0.0219780219780219,-0.1759259259259259,-0.2301038062283736,-0.2728758169934641,-0.3100775193798449,-0.3100775193798449,-0.335820895522388,-0.3802228412256266,-0.3836565096952908,-0.3862068965517241,-0.4026845637583892,-0.4280205655526992,-0.4235751295336787,-0.4235751295336787,-0.4235751295336787,-0.4066666666666666,-0.4129287598944591,-0.4082446808510638,-0.3970189701897019,-0.3920765027322405,-0.4002695417789756,-0.3970189701897019,-0.3862068965517241,-0.3569364161849711,-0.3338323353293413,-0.3025078369905956,-0.2764227642276423,-0.282258064516129,-0.2704918032786885,-0.2879999999999999,-0.2764227642276423,-0.2764227642276423
LOKI_30-L,9.0,-0.1009283503927637,0.1088165210484511,0.1547423994174404,0.000257108305493,1.5,0.1426086956521739,-0.1871287128712871,0.1114681583552684,0.9175923227057786,-0.0717008099094807,-0.0261627906976743,-0.0575342465753424,0.0920634920634921,0.0749999999999999,0.162162162162162,0.3705179282868527,0.5087719298245614,0.7029702970297029,0.5852534562211982,1.1910828025477709,1.1772151898734178,0.8901098901098901,0.711442786069652,1.15,0.7551020408163265,0.3129770992366412,0.0299401197604791,0.166101694915254,0.0817610062893081,-0.0677506775067751,-0.0227272727272727,0.0029154518950436,0.033033033033033,0.1466666666666667,0.036144578313253,0.036144578313253,-0.1179487179487179,-0.1269035532994924,-0.1291139240506329,-0.0899470899470898,-0.0417827298050138,-0.1018276762402089,-0.0523415977961432,-0.0227272727272727,0.036144578313253,0.2027972027972029,0.2693726937269372,0.3759999999999999,0.2835820895522387,0.3759999999999999,0.4514767932489449,0.421487603305785,0.4098360655737705,0.4333333333333333,0.3129770992366412,0.2981132075471697,0.4514767932489449,0.6618357487922706,0.5852534562211982
LOMY_K2-L^D20,10.0,0.0650501017575212,0.0263590601202067,-0.0089746269562461,-4.3362123716553226e-05,-8.1465,-0.0308450520441245,0.207507851688671,0.0619477651492528,0.0607764889824465,-0.0176771485307795,-0.03125,0.0158730158730158,0.0,-0.1351351351351351,-0.0724637681159419,0.1228070175438598,0.1636363636363635,0.1428571428571428,-0.0153846153846154,0.28,0.5609756097560976,0.8823529411764706,1.666666666666667,0.8285714285714287,0.8285714285714287,0.4883720930232558,0.0158730158730158,0.1428571428571428,0.032258064516129,-0.0153846153846154,-0.2195121951219512,-0.0857142857142856,-0.1351351351351351,-0.1351351351351351,-0.2888888888888888,-0.189873417721519,-0.3191489361702126,-0.3725490196078431,-0.3535353535353535,-0.3786407766990292,-0.3962264150943396,-0.3786407766990292,-0.3786407766990292,-0.3786407766990292,-0.4234234234234234,-0.4336283185840707,-0.36,-0.3402061855670103,-0.2888888888888888,-0.2808988764044944,-0.2888888888888888,-0.2727272727272727,-0.2888888888888888,-0.2808988764044944,-0.2727272727272727,-0.264367816091954,-0.3333333333333332,-0.2967032967032967,-0.238095238095238
LONZ_65-L,13.0,0.3022497921021284,0.139959558251672,0.4514181338474807,-0.0123892106191751,-0.6719999999999999,0.0029241624817239,1.024940526436958,0.0234696044170256,-0.0796877215016268,0.1055268261150614,0.0,-0.1515151515151515,-0.0344827586206895,0.0370370370370369,-0.0344827586206895,-0.0666666666666665,0.4000000000000001,0.5555555555555558,0.4736842105263159,1.1538461538461542,0.8666666666666669,0.8666666666666669,0.4000000000000001,0.2727272727272729,0.1666666666666667,0.0,-0.0666666666666665,-0.0344827586206895,0.0,-0.1999999999999998,-0.176470588235294,-0.2222222222222221,-0.282051282051282,-0.3170731707317072,-0.4042553191489361,-0.4399999999999999,-0.4166666666666666,-0.4042553191489361,-0.4509803921568627,-0.4615384615384614,-0.4399999999999999,-0.4814814814814815,-0.5,-0.5254237288135593,-0.5087719298245613,-0.5,-0.4814814814814815,-0.4814814814814815,-0.4615384615384614,-0.4399999999999999,-0.3913043478260869,-0.3636363636363635,-0.4166666666666666,-0.3913043478260869,-0.3333333333333332,-0.2999999999999999,-0.3170731707317072,-0.3333333333333332,-0.2432432432432432
LOXK_14-L^E14,12.0,-0.0923525273841824,0.1184123117803365,0.0537037755616778,0.0001053454920074,7.899999999999999,-0.0677466863033872,-0.1045160341276845,0.1436235205950511,-0.0650242326332794,-0.0650242326332794,-0.1052631578947368,0.0,0.0555555555555555,0.0,0.0270270270270269,0.0270270270270269,0.1176470588235294,-0.1363636363636363,-0.0256410256410256,0.3103448275862071,0.0555555555555555,0.1343283582089551,0.3103448275862071,0.357142857142857,0.5510204081632653,0.0133333333333334,-0.2083333333333332,-0.24,-0.4722222222222222,-0.5189873417721519,-0.5606936416184971,-0.5869565217391304,-0.5681818181818181,-0.5869565217391304,-0.6041666666666666,-0.625615763546798,-0.6431924882629108,-0.6180904522613065,-0.6180904522613065,-0.5978835978835979,-0.5846994535519126,-0.6,-0.6,-0.5935828877005348,-0.5393939393939393,-0.5308641975308642,-0.6398104265402844,-0.5957446808510638,-0.5777777777777777,-0.6310679611650485,-0.6310679611650485,-0.6062176165803108,-0.6142131979695431,-0.6346153846153846,-0.6465116279069767,-0.6724137931034482,-0.6481481481481481,-0.6576576576576576,-0.5706214689265536
LPDI_10-L,14.0,-0.0384163971030257,0.1461599234895421,0.111702434244654,-0.0101501689979987,-0.0015,-0.0054604591533915,-0.0548247253157933,0.013671945031217,-0.0672321072558079,-0.0280233471003857,-0.0352941176470588,-0.0116279069767442,0.1038961038961039,0.0625,0.1333333333333333,0.0897435897435896,0.2142857142857144,0.1971830985915492,0.3599999999999999,0.4406779661016948,0.6190476190476188,0.4529914529914529,0.3076923076923077,0.574074074074074,0.4912280701754388,-0.0285714285714285,-0.1237113402061855,-0.1052631578947368,-0.15,-0.212962962962963,-0.1826923076923077,-0.2093023255813954,-0.1666666666666667,-0.1584158415841584,-0.3061224489795919,-0.2608695652173912,-0.3307086614173229,-0.3145161290322581,-0.3609022556390978,-0.4014084507042254,-0.3511450381679389,-0.2975206611570248,-0.2511013215859031,-0.2410714285714287,-0.2543859649122806,-0.2765957446808511,-0.2410714285714287,-0.2342342342342342,-0.15,-0.0957446808510638,-0.1052631578947368,-0.065934065934066,-0.1145833333333333,-0.0340909090909091,-0.0555555555555555,0.0119047619047618,-0.0116279069767442,0.0119047619047618,-0.1005291005291004
LPDL_21-L,21.0,0.2085678970224254,0.0462780446733693,1.3800628843145455,0.0002826727341149,44.0165,0.2851818349016413,-0.0928989188869852,0.1417010455691202,-2.3109680908599244,-2.3109680908599244,-0.0246478873239436,0.0441176470588233,0.0676691729323306,0.0402930402930401,0.0757575757575756,0.1269841269841269,0.2136752136752135,0.2085106382978723,0.1784232365145226,0.3853658536585367,0.471502590673575,0.4199999999999999,0.2678571428571425,0.4639175257731958,0.2622222222222221,0.0142857142857142,-0.0501672240802676,-0.0173010380622837,0.0070921985815601,-0.1012658227848102,-0.1341463414634146,-0.1522388059701492,-0.1393939393939394,-0.1768115942028986,-0.1977401129943503,-0.1977401129943503,-0.246684350132626,-0.2365591397849463,-0.2154696132596686,-0.2111111111111111,-0.2240437158469945,-0.2506596306068602,-0.2282608695652175,-0.2282608695652175,-0.1885714285714286,-0.1999999999999999,-0.1862464183381089,-0.1744186046511627,-0.1547619047619047,-0.1125,-0.0718954248366013,-0.0809061488673139,-0.0688524590163934,-0.0501672240802676,-0.1393939393939394,-0.1288343558282209,-0.1069182389937107,-0.0596026490066226,-0.0173010380622837
LPGR_01-L^H21,21.0,-0.1097509851597217,0.0041090773253642,-0.1379452904292703,0.6586169784768212,18.55,-0.0010185892538833,-0.1640733712839975,0.1658096255479254,-0.8839779005524862,-0.8839779005524862,-0.0154639175257732,-0.1141552511415525,-0.1528384279475982,-0.1300448430493274,-0.1983471074380165,-0.1018518518518519,0.0777777777777777,0.043010752688172,0.1022727272727272,0.9595959595959596,1.3373493975903616,0.7636363636363634,0.6440677966101696,0.6869565217391305,0.043010752688172,-0.2595419847328245,-0.3423728813559322,-0.3576158940397351,-0.3263888888888888,-0.4409221902017292,-0.5620767494356659,-0.6353383458646618,-0.5863539445628998,-0.616600790513834,-0.5137844611528822,-0.5391923990498813,-0.592436974789916,-0.6104417670682731,-0.6332703213610587,-0.6655172413793103,-0.6755852842809364,-0.7244318181818181,-0.7038167938931298,-0.7212643678160919,-0.692063492063492,-0.6440366972477065,-0.6683760683760684,-0.6683760683760684,-0.6548042704626335,-0.6254826254826255,-0.5975103734439835,-0.6056910569105691,-0.5659955257270693,-0.5610859728506787,-0.6024590163934427,-0.6150793650793651,-0.592436974789916,-0.5907172995780591,-0.5707964601769911
LPLI_30-L,13.0,0.0736265331301255,0.0173292558613659,0.1501074866809982,0.0044419111731478,-0.5295000000000001,0.0311385014596171,0.1080388808616838,0.0057805651209372,0.0784596277013853,0.096140116019634,-0.056,0.0775862068965518,0.2135922330097086,0.1363636363636362,0.5432098765432098,0.6025641025641024,0.6025641025641024,0.6891891891891893,0.524390243902439,0.7123287671232876,0.5060240963855422,0.4880952380952381,0.7361111111111112,0.6666666666666667,0.4534883720930232,0.3888888888888888,0.6025641025641024,0.5625,0.4880952380952381,0.3888888888888888,0.4204545454545454,0.4204545454545454,0.3888888888888888,0.5625,0.6233766233766234,0.6891891891891893,0.5060240963855422,0.4044943820224718,0.4880952380952381,0.644736842105263,0.5625,0.6025641025641024,0.5625,0.8656716417910446,0.953125,0.838235294117647,0.8656716417910446,1.2727272727272725,1.2727272727272725,1.2321428571428568,1.9761904761904765,2.048780487804878,1.7173913043478262,2.289473684210526,2.4722222222222223,1.8409090909090908,1.5,1.5,1.7173913043478262
LQFY_95-L^F11,13.0,0.0488165680473371,0.264967657215116,0.0172696658319661,0.574559552049968,-9.2,0.4044345898004434,0.0025938094414663,0.1092381518146614,0.377420683971982,0.377420683971982,0.0,0.0222222222222221,0.0,-0.0799999999999999,0.0222222222222221,0.0952380952380953,0.0697674418604652,0.0952380952380953,0.0952380952380953,0.0454545454545454,0.0952380952380953,0.0952380952380953,-0.0799999999999999,-0.2333333333333332,-0.2203389830508474,-0.1320754716981131,-0.3134328358208955,-0.3783783783783784,-0.4102564102564102,-0.4831460674157303,-0.5,-0.5490196078431373,-0.5208333333333333,-0.5306122448979591,-0.5445544554455446,-0.5208333333333333,-0.6,-0.5257731958762886,-0.5306122448979591,-0.54,-0.5208333333333333,-0.5660377358490566,-0.5353535353535352,-0.5106382978723404,-0.5208333333333333,-0.5208333333333333,-0.54,-0.5,-0.4390243902439024,-0.36986301369863,-0.3134328358208955,-0.303030303030303,-0.2203389830508474,-0.2923076923076922,-0.3333333333333332,-0.3783783783783784,-0.303030303030303,-0.303030303030303,-0.2333333333333332
LQFZ_50-L^D12,21.0,-0.3134568449079209,0.1082377720571027,-0.2228635074929121,-0.0259072832872797,0.266,-0.4852836627328309,-0.2035470668485675,0.0006190494598846,-3.5766062602965394,-3.5766062602965394,-0.2,0.0,0.0,0.25,-0.1666666666666666,-0.1666666666666666,-0.1666666666666666,-0.2857142857142857,-0.1666666666666666,-0.2857142857142857,-0.2857142857142857,-0.375,-0.375,-0.5,-0.6153846153846154,-0.6875,-0.7222222222222222,-0.736842105263158,-0.75,-0.75,-0.75,-0.75,-0.736842105263158,-0.782608695652174,-0.7916666666666666,-0.8,-0.8214285714285714,-0.8076923076923077,-0.8076923076923077,-0.8076923076923077,-0.8214285714285714,-0.8148148148148149,-0.8076923076923077,-0.8076923076923077,-0.782608695652174,-0.7727272727272727,-0.8333333333333333,-0.84375,-0.84375,-0.84375,-0.8529411764705882,-0.8611111111111112,-0.8611111111111112,-0.868421052631579,-0.8717948717948718,-0.8780487804878049,-0.8809523809523809,-0.8809523809523809,-0.8809523809523809
LQGM_77-L,7.0,0.0386892056450343,0.1962218635135645,0.5182244662820831,0.0003041187409321,1.1114000000000006,0.1709026344352495,-0.3114788113999632,0.0670377634224631,0.0816706763694054,-0.2335792006782244,0.0077120822622107,0.0236842105263159,0.018324607329843,0.0988700564971751,0.1178160919540229,0.150887573964497,0.1374269005847954,0.095774647887324,0.0657534246575342,0.3649122807017544,0.6208333333333333,0.6208333333333333,0.446096654275093,0.5077519379844961,0.6413502109704641,-0.0126903553299492,-0.2028688524590163,-0.2769516728624535,-0.3269896193771626,-0.346218487394958,-0.3494983277591973,-0.3775999999999999,-0.4015384615384615,-0.2862385321100917,-0.1297539149888142,-0.022613065326633,-0.039506172839506,0.0291005291005292,-0.0151898734177214,-0.0371287128712871,-0.0603864734299516,-0.0323383084577113,0.0657534246575342,0.2388535031847134,0.2428115015974441,0.1716867469879519,0.2467948717948718,0.2349206349206349,0.2508038585209005,0.2080745341614907,0.2080745341614907,0.3460207612456747,0.5436507936507937,0.6483050847457628,0.4094202898550727,0.4094202898550727,0.3843416370106762,0.4624060150375939,0.5877551020408163
LQIT_75-L,14.0,-0.0612177610905884,0.2511199191507967,0.2018128844286176,0.001656076953746,-2.746,-0.0086916742909423,-0.2320789812562598,0.0421638049168146,-0.1847212258645517,-0.127376235642534,0.0406504065040651,-0.016,0.0165289256198346,0.0250000000000001,-0.031496062992126,-0.0820895522388059,0.0165289256198346,0.0423728813559323,0.0250000000000001,0.0695652173913043,-0.0238095238095238,-0.088888888888889,-0.2064516129032259,-0.18,-0.2165605095541402,-0.185430463576159,-0.2453987730061348,-0.1907894736842105,-0.031496062992126,-0.0751879699248121,-0.0955882352941177,-0.2264150943396227,-0.23125,-0.2115384615384615,-0.1632653061224489,0.0603448275862068,-0.2453987730061348,-0.127659574468085,-0.2115384615384615,-0.185430463576159,-0.3526315789473684,-0.3011363636363636,-0.2678571428571428,-0.3387096774193548,-0.3351351351351351,-0.4357798165137615,-0.5040322580645161,-0.5773195876288659,-0.5886287625418061,-0.5858585858585859,-0.6070287539936102,-0.5993485342019544,-0.6095238095238096,-0.6144200626959248,-0.6339285714285714,-0.6505681818181819,-0.6445086705202312,-0.6107594936708861,-0.6226993865030674
