firms,absacc,acc,age,agr,bm,bm_ia,chpmia,convind,currat,egr,ep,herf,invest,mve_ia,pchcapx_ia,pchcurrat,pchquick,pchsale_pchinvt,pchsale_pchrect,pchsale_pchxsga,pctacc,ps,quick,roic,salerec,sgr,tb,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSXN-L,0.0250906355198235,-0.0250906355198235,2.0,0.0915886551921775,6.889538403729407e-07,0.4269013266990586,0.0072517083873602,1.0,0.2424992430126779,0.0833829083714946,6.886781696837175e-08,1.2253363868338761e-08,0.0919776994285911,0.737513989300119,-1.2858436254258887,-0.1589479379339612,-0.2266939751662298,-0.0206485882924162,0.0432590004468738,0.0839566748654785,-0.3216795128390748,3.0,0.1319790939849129,0.104974842005242,22.272443809276343,0.0839566748654785,0.5450183327608045,0.061099796334012,-0.0120724346076458,-0.0100806451612902,0.0959821428571428,0.1774580335731415,0.1774580335731415,0.262210796915167,0.2687338501291989,0.3306233062330623,0.2557544757033247,0.1690476190476191,0.1552941176470588,0.2654639175257733,0.4441176470588235,0.3676880222841225,0.2687338501291989,0.1690476190476191,0.1635071090047395,0.0838852097130242,0.1133786848072562,0.0144628099173553,0.0186721991701244,0.0935412026726056,0.100896860986547,0.1392111368909514,0.1261467889908256,0.0959821428571428,0.0165631469979297,0.086283185840708,0.1580188679245282,0.0959821428571428,0.1313364055299539,0.2063882063882063,0.2034313725490195,0.1718377088305489,0.1392111368909514,0.2183622828784119,0.2557544757033247,0.2819843342036554,0.2853403141361257,0.3306233062330623,0.3988603988603989,0.6151315789473684,0.3526170798898072,0.191747572815534,0.2853403141361257,0.2153465346534653,0.3128342245989304,0.3638888888888889
FSXR-L^A06,0.0258364312267658,-0.0258364312267658,3.0,-0.1808960270498732,4.48465567369882e-07,0.2778858821447512,0.0032078745255794,1.0,1.0852390852390852,-0.0446180993193848,9.726614680159445e-08,5.923767739019774e-06,-0.0686390532544379,1.8278607483391816,-4.062478637600243,0.0077220077220077,-0.0270270270270269,-0.0291522419856931,0.0340313219965052,-0.1865990504963314,-0.3381995133819951,5.0,0.6735966735966736,0.1157837837837837,13.857720588235296,-0.1865990504963314,0.53754767484629,-0.0259740259740259,0.0,0.023936170212766,-0.0253164556962025,0.0814606741573034,0.096866096866097,0.0784313725490197,0.1323529411764705,0.0664819944598338,0.0845070422535212,0.0185185185185186,0.010498687664042,0.1257309941520468,0.0694444444444444,0.0606060606060605,0.0212201591511935,-0.0128205128205127,-0.0493827160493826,0.010498687664042,0.0694444444444444,-0.0855106888361044,-0.0833333333333333,-0.0789473684210525,0.0784313725490197,0.0547945205479452,0.0490463215258856,0.0875706214689264,0.0576923076923077,0.1191860465116279,0.2664473684210526,0.2581699346405228,0.1390532544378699,0.2222222222222223,0.1846153846153846,0.09375,0.1561561561561562,0.2459546925566345,0.3184931506849315,0.3701067615658362,0.3050847457627117,0.2183544303797469,0.2106918238993711,0.4694656488549618,0.2459546925566345,-0.0350877192982456,0.0078534031413612,0.0377358490566037,-0.0128205128205127,0.1191860465116279
FSXX-L,0.0438802446045074,0.0438802446045074,2.0,-0.0183739452724548,8.195210575421412e-07,0.5078056122499793,-0.0329274381599995,1.0,0.9420611616414812,-0.0067998807038473,1.0818012638746183e-07,3.733996929213655e-10,-0.1987487842704307,0.0439453780109843,-1.5839119809976256,-0.1635950013489979,-0.1617089930489629,0.0015754287238919,0.206281833999579,0.0808067381792963,0.7525022747952687,3.0,0.931032013177684,0.0890006831873796,4.842394822006472,0.1175174577093991,1.005851019151338,-0.0116279069767442,-0.0227272727272727,-0.2037037037037037,-0.2181818181818182,0.131578947368421,0.0617283950617282,0.0617283950617282,-0.2521739130434782,-0.2833333333333333,-0.328125,-0.3986013986013985,-0.4068965517241379,-0.4189189189189189,-0.410958904109589,-0.3857142857142857,-0.3533834586466166,-0.3174603174603174,-0.2833333333333333,-0.238938053097345,-0.271186440677966,-0.3676470588235294,-0.3857142857142857,-0.3900709219858156,-0.3768115942028985,-0.362962962962963,-0.3533834586466166,-0.3768115942028985,-0.3857142857142857,-0.3384615384615385,-0.3900709219858156,-0.3900709219858156,-0.4189189189189189,-0.410958904109589,-0.4189189189189189,-0.410958904109589,-0.4189189189189189,-0.3986013986013985,-0.2892561983471075,-0.3008130081300812,-0.2833333333333333,0.2112676056338027,0.162162162162162,0.2112676056338027,0.1466666666666667,-0.1224489795918367,-0.0652173913043479,-0.0337078651685394,0.3870967741935482,0.3650793650793651
FSYC-L^H00,0.1007231404958678,0.1007231404958678,2.0,0.3249669749009246,1.6270902110899673e-07,0.1008205381941637,0.0004122236935016,1.0,0.9295467584624212,-0.1177455357142856,7.718644265132674e-08,3.585279640485056e-06,0.2048757055362074,2.101615382801272,5.2607017610181845,-0.1111053367049199,0.0172795404438963,-0.0113928275857762,1.0420489573624143,-0.1907727954669325,1.3000000000000016,3.0,0.5101549053356282,0.1047297297297297,145.89054726368158,0.165361840797997,0.4659845335204117,-0.025369978858351,-0.0104602510460251,-0.0145833333333331,-0.0186721991701244,0.1288782816229117,0.092378752886836,0.1103286384976527,0.1452784503631963,0.1795511221945138,0.2253886010362695,0.0873563218390807,0.0534521158129175,0.0974477958236661,0.1795511221945138,0.1480582524271845,0.1593137254901961,0.0581655480984342,0.1,0.1261904761904762,0.1480582524271845,0.0464601769911505,0.0282608695652175,-0.0267489711934155,0.0193965517241381,0.0350109409190373,0.0511111111111111,0.048780487804878,0.0677200902934538,0.0725623582766441,0.2480211081794197,0.2480211081794197,0.1825000000000001,0.2349869451697128,0.2680965147453085,0.1707920792079209,0.153658536585366,0.1854636591478697,0.1884422110552766,0.2382198952879581,0.2128205128205129,0.2253886010362695,0.2285714285714286,0.3710144927536232,0.271505376344086,-0.0502008032128513,0.0085287846481876,0.0,-0.0145833333333331,-0.0247422680412369
FSYG-L^K08,0.0532307379869799,-0.0532307379869799,3.0,-0.0587310887098982,5.748805812374541e-07,0.3562173086820261,0.0050825408094742,1.0,1.9997775482640816,0.2526069376463076,1.0725574606949861e-07,2.7321356323253946e-08,-0.0888960679848216,0.2878849570106186,-2.690106456059626,0.5007304232214499,0.6003907465636132,0.1075986385423178,0.2493445610902928,-0.0110645551065158,-0.6609694592322772,5.0,1.4256613966791132,0.1285794956384765,4.76010190230024,-0.0528056835211189,0.7529744044654089,0.0611702127659574,-0.0851581508515816,-0.0358974358974358,0.0301369863013698,0.2012779552715655,0.1091445427728612,0.0898550724637679,0.1359516616314198,0.1604938271604936,0.1898734177215189,0.0386740331491712,0.065155807365439,0.1898734177215189,0.2920962199312713,0.2012779552715655,0.2012779552715655,0.205128205128205,0.2659932659932658,0.2659932659932658,0.1898734177215189,0.1223880597014923,0.0473537604456824,0.0134770889487869,-0.0182767624020888,-0.0157068062827224,0.0245231607629428,0.016216216216216,0.0329670329670328,0.0773638968481373,0.1713395638629282,0.1569230769230769,0.0898550724637679,0.2090032154340835,0.2575250836120399,0.2368421052631577,0.2168284789644012,0.261744966442953,0.2920962199312713,0.2533333333333332,0.3623188405797102,0.3428571428571429,0.2832764505119451,0.2368421052631577,0.0026666666666665,-0.1607142857142858,-0.1772428884026259,-0.2050739957716703,-0.0233766233766234,0.1713395638629282
FSYV-L^H00,0.0811922893723494,0.0811922893723494,2.0,0.0004477252115214,4.225539313478991e-07,0.2618300723843472,-0.0027663321668996,1.0,1.9817979804581551,0.0447826186601884,8.560084138017085e-08,5.546338660430625e-09,0.047550713490305,0.2333414365872169,-1.4983259777106503,0.0815486102459382,0.1064966331643309,0.0811979553003328,-0.1844465316748945,-0.456819989469295,0.7659989171629675,6.0,1.4176660893434858,0.0387259290732788,5.766511674416279,0.1032820287165555,0.8037243760337296,-0.0051679586563307,-0.0251889168765743,-0.0276381909547738,0.0810055865921788,0.2093749999999998,0.1834862385321101,0.2483870967741934,0.2364217252396168,0.2483870967741934,0.1120689655172413,0.0292553191489362,0.0459459459459459,0.0932203389830508,0.1449704142011834,0.0932203389830508,0.0544959128065396,0.048780487804878,0.0901408450704226,0.1057142857142856,0.1217391304347825,-0.0177664974619289,0.0,0.013089005235602,0.0184210526315791,0.0184210526315791,0.0184210526315791,0.010443864229765,0.032,0.0901408450704226,0.2364217252396168,0.1552238805970149,0.1120689655172413,0.1415929203539823,0.0994318181818181,0.0631868131868131,0.1088825214899713,0.125,0.1025641025641026,0.1057142857142856,0.0901408450704226,0.0602739726027397,0.29,0.2986577181208054,0.0994318181818181,0.0,0.0661157024793388,0.0238095238095239,0.0749999999999999,0.138235294117647
FSZD-L^D15,0.0703196436823424,-0.0703196436823424,6.0,-0.1568808669493676,1.1714545989106406e-06,0.7258766743675559,-0.0002688133710456,1.0,1.8423678838738944,-0.0745582432664264,5.6375058185748613e-08,2.1875679443740997e-09,-0.2044507266862382,0.0497990078429035,-1.6052082979988307,0.0734105266379424,0.2218973139146866,0.2855343254930801,0.1200423765316245,-0.0854675907638087,-2.7550077041602474,5.0,1.3644061389581916,0.0781767371955945,5.349630723781389,-0.0897621171946668,0.6666049458633532,0.1473684210526318,-0.1203703703703704,-0.0952380952380953,-0.0404040404040404,0.2337662337662336,0.2337662337662336,0.1728395061728393,0.1176470588235294,0.1176470588235294,-0.1949152542372881,-0.3115942028985506,-0.3356643356643356,-0.3115942028985506,-0.2857142857142858,-0.2857142857142858,-0.3262411347517731,-0.3356643356643356,-0.2635658914728682,-0.3666666666666667,-0.4171779141104295,-0.5077720207253886,-0.5202020202020202,-0.5320197044334976,-0.5320197044334976,-0.5320197044334976,-0.6008403361344538,-0.62890625,-0.6245059288537549,-0.6215139442231076,-0.6169354838709677,-0.6346153846153846,-0.6360153256704981,-0.6387832699619772,-0.6428571428571429,-0.6494464944649447,-0.62,-0.6008403361344538,-0.609053497942387,-0.62890625,-0.6428571428571429,-0.6455223880597015,-0.6481481481481481,-0.6455223880597015,-0.6757679180887373,-0.7323943661971831,-0.7214076246334311,-0.7270114942528736,-0.6935483870967742,-0.6864686468646864
FSZL-L^I96,0.1449983202013222,0.1449983202013222,2.0,0.2279151382058133,3.17857696176268e-07,0.1969564058539859,-0.0100405040708357,1.0,1.3438705492779843,0.220822223384047,1.3073311172030254e-07,1.668538980316624e-08,0.1254850178472445,0.476673280539197,-1.1971996506696228,-0.0580969525891037,-0.0574470351815777,0.4162302689632911,0.686193474576664,-0.0139761316686928,1.58784534221852,4.0,1.0658063928811206,0.1666590389016018,4.382360672975815,0.7439129638831498,0.2084001894320838,-0.131004366812227,0.0601851851851851,-0.0984251968503937,0.0601851851851851,0.2180851063829787,0.1116504854368931,0.0956937799043062,0.2116402116402116,0.106280193236715,-0.0576131687242799,-0.2392026578073088,-0.2366666666666667,-0.2315436241610737,-0.1259541984732824,-0.1964912280701755,-0.1879432624113475,-0.2103448275862068,-0.2564935064935065,-0.2103448275862068,-0.2020905923344947,-0.228956228956229,-0.1486988847583642,-0.1486988847583642,-0.2417218543046357,-0.2130584192439862,-0.1762589928057553,-0.223728813559322,-0.10546875,-0.1019607843137254,-0.0171673819742489,-0.1259541984732824,-0.1549815498154981,-0.1390977443609022,-0.0653061224489796,-0.1358490566037735,-0.1518518518518519,-0.0458333333333332,0.0043859649122808,-0.0497925311203319,-0.0418410041841004,-0.0691056910569105,-0.0576131687242799,0.0601851851851851,0.0552995391705068,-0.3018292682926828,-0.1549815498154981,-0.1192307692307692,-0.0948616600790512,-0.1192307692307692
FTAE-L,0.0110834405188692,-0.0110834405188692,2.0,-0.0500720397018801,5.961536701488912e-07,0.3693989027847073,-0.028360768864373,1.0,2.9498866278235414,0.0503393549180831,8.32711133436537e-08,6.6439950659569335e-09,-0.0616161795834148,0.1858438816363235,-1.7028371356632517,-0.0431804618628781,0.2137024952647274,0.1232411879769614,-0.0911996943010061,0.1546335335173967,-0.1698113207547169,3.0,0.2627364312160958,0.3025034016882006,34.57518488085456,0.0685842955338095,0.8493064000429748,0.0087719298245614,0.0604651162790697,-0.1586715867158672,-0.0617283950617285,0.1176470588235292,0.096153846153846,0.0909090909090908,0.2881355932203389,0.4999999999999998,0.3103448275862068,0.0654205607476634,0.0555555555555553,0.1573604060913704,0.3411764705882352,0.2127659574468083,0.2127659574468083,0.1937172774869109,0.1999999999999999,0.3179190751445087,0.530201342281879,0.2192513368983955,0.2666666666666666,0.1287128712871286,-0.0086956521739131,-0.088,-0.0693877551020409,-0.0338983050847457,-0.0297872340425533,-0.0617283950617285,0.0506912442396312,0.1121951219512196,-0.0693877551020409,-0.0460251046025106,0.0224215246636769,-0.088,-0.139622641509434,-0.1460674157303371,-0.0988142292490118,-0.053941908713693,0.0133333333333331,-0.0420168067226891,0.2596685082872927,0.2527472527472525,0.0805687203791469,-0.2083333333333333,-0.1297709923664123,-0.2,-0.1524163568773234,-0.0129870129870131
FTAG-L,0.0441433145053242,0.0441433145053242,2.0,-0.0360223303189578,9.528576095015444e-07,0.590425880246649,-0.0038517128099709,1.0,1.5693701597799865,0.0311514117343598,1.1870153676062649e-07,2.107397692624715e-08,0.0377917795697169,0.1179639630614479,-1.2976312856038337,-0.0251579076720137,-0.0393472426840916,0.0488850995538222,0.0026076429463742,0.0179227767811225,1.02548656163114,3.0,0.9292210092965968,0.106872408197608,4.853312609286963,-0.0164924099916882,0.7110586135933251,-0.0076335877862595,-0.033210332103321,-0.1237458193979933,-0.0676156583629893,0.0737704918032786,0.1441048034934497,0.1148936170212766,-0.0260223048327137,-0.157556270096463,-0.2880434782608695,-0.3640776699029125,-0.4085778781038374,-0.4203539823008848,-0.4216335540838852,-0.4377682403433476,-0.4472573839662447,-0.4518828451882845,-0.3671497584541062,-0.4018264840182648,-0.4203539823008848,-0.4738955823293173,-0.476,-0.5354609929078014,-0.5371024734982333,-0.5647840531561461,-0.5647840531561461,-0.584126984126984,-0.5854430379746836,-0.595679012345679,-0.541155866900175,-0.603030303030303,-0.6273115220483642,-0.6309859154929578,-0.6325385694249649,-0.6406035665294925,-0.6267806267806267,-0.6273115220483642,-0.6366158113730929,-0.5963020030816641,-0.5847860538827259,-0.5787781350482315,-0.5808,-0.4631147540983606,-0.5633333333333332,-0.6880952380952381,-0.6636713735558408,-0.6820388349514563,-0.628368794326241,-0.6095380029806259
FTAJ-L^E98,0.0999053616818864,0.0999053616818864,3.0,0.0469076451855007,3.354388282480976e-07,0.207850326703999,-0.0073729801161418,1.0,1.9088906624102155,0.1193065270566021,6.57009065511088e-08,2.2617931478216573e-08,0.1049159212154404,0.8409119892127309,-0.7834538236198583,0.0709467500202707,0.0102200061045963,-0.0897072787353775,-0.0581663108505452,-0.0596245860976413,0.7893438772314437,6.0,1.224197924980048,0.1837661010018401,3.7513489136212086,0.0576434046572455,0.8021644810625408,0.102941176470588,-0.1282051282051282,-0.1337579617834394,-0.15,0.0625,0.088,0.1147540983606558,0.142857142857143,0.1239669421487603,0.0625,-0.165644171779141,-0.2093023255813952,-0.1282051282051282,-0.0684931506849314,-0.1168831168831168,-0.1052631578947368,-0.1446540880503144,-0.1707317073170731,-0.2138728323699421,-0.1446540880503144,-0.15527950310559,-0.2228571428571427,-0.1904761904761903,-0.15,-0.0620689655172412,-0.0285714285714284,-0.0285714285714284,-0.0072992700729926,0.0461538461538462,0.1147540983606558,0.1724137931034484,0.0625,0.0303030303030302,0.1623931623931624,0.0461538461538462,0.0074074074074073,0.088,0.0967741935483872,0.0708661417322835,0.0381679389312976,0.0542635658914729,0.2830188679245282,0.3600000000000001,0.192982456140351,-0.1999999999999999,-0.575,-0.5736677115987461,-0.5696202531645569,-0.4962962962962963
FTAK-L,0.0798531642965515,0.0798531642965515,2.0,0.0750800426894343,7.620555236627413e-07,0.4721978382381444,-0.0152520390781784,1.0,1.9395623269817528,-0.1246421875714482,1.1493411278778193e-07,6.492775634497889e-08,0.0325306830309498,0.2716632716619714,-1.434802762960245,0.2835156348127047,0.5001425247793669,-0.0461983613390516,-0.3457538017083278,-0.054750380032551,1.720836796896648,2.0,0.4135262381539332,0.0698225697713073,6.713816628953502,0.0096792764209961,0.5809214468613897,0.1615384615384614,-0.0225563909774436,-0.3596059113300491,-0.2571428571428571,0.1016949152542374,-0.0909090909090908,-0.0647482014388488,0.092436974789916,0.2149532710280373,-0.0151515151515151,-0.3689320388349514,-0.4117647058823529,-0.3925233644859813,-0.3333333333333332,-0.4420600858369099,-0.4560669456066946,-0.4693877551020408,-0.4372294372294372,-0.4372294372294372,-0.4491525423728812,-0.5357142857142856,-0.5255474452554745,-0.5019157088122606,-0.4715447154471545,-0.4901960784313725,-0.5131086142322097,-0.5220588235294118,-0.516728624535316,-0.4693877551020408,-0.3925233644859813,-0.3809523809523809,-0.400921658986175,-0.3658536585365852,-0.3896713615023474,-0.4420600858369099,-0.4758064516129032,-0.4605809128630705,-0.4820717131474102,-0.4605809128630705,-0.4323144104803493,-0.4247787610619468,-0.4063926940639268,-0.3532338308457711,-0.4298245614035086,-0.5272727272727273,-0.5185185185185186,-0.5517241379310345,-0.5289855072463767,-0.4672131147540983
FTBK-L,0.0501723089397932,0.0501723089397932,3.0,0.0218248885701111,4.53720170203257e-07,0.2811418287545126,-0.0144776436921402,1.0,1.2794840294840295,0.0133083801206072,8.789489855774158e-08,4.051147757980404e-06,-0.0003073927967621,4.645915661550644,10.200104962734006,0.198877055671528,0.255700747495058,-0.0260508434022323,0.2323814734671153,-0.0609500661453319,0.5243644067796611,4.0,0.4978501228501228,0.1038522312428485,29.65842055185537,0.071168384879725,0.519450717934221,-0.0467479674796746,-0.016,0.088495575221239,0.1207289293849658,0.2879581151832462,0.3261455525606469,0.2361809045226131,0.2947368421052632,0.4686567164179103,0.4470588235294117,0.3820224719101124,0.4137931034482758,0.4599406528189911,0.8021978021978022,0.7697841726618706,0.7385159010600706,0.7826086956521741,0.6237623762376239,0.5922330097087378,0.7202797202797204,0.5045871559633026,0.4385964912280702,0.3781512605042016,0.5769230769230769,0.6965517241379311,0.6565656565656564,0.8021978021978022,0.8566037735849057,0.7385159010600706,1.0585774058577404,1.008163265306122,0.937007874015748,0.9838709677419356,1.1206896551724137,0.7697841726618706,0.7083333333333335,0.6907216494845361,0.6907216494845361,0.8154981549815499,0.7634408602150538,0.8021978021978022,0.9143968871595332,1.008163265306122,0.6026058631921825,0.3666666666666667,0.4097421203438394,0.2981530343007914,0.1631205673758864,-0.4357798165137615
FTBY-L,0.1016879934658318,0.1016879934658318,3.0,-0.0480935299588149,5.359449667594482e-07,0.3320913593041893,0.0041083255137302,1.0,1.4895635673624288,0.0660550458715596,8.265175390989082e-08,1.2451290153752884e-06,0.023515344758868,1.1723544628413147,-1.967324211125164,0.0742161307278605,-0.0613182242112786,0.0200219945859481,0.2757824737920232,0.1850648699736511,1.6674107142857153,5.0,0.7520556609740671,0.0710382513661202,12.925205684367988,0.1417151162790697,0.7560518410838966,0.0103092783505154,-0.0761904761904761,-0.1046153846153845,-0.0168918918918918,0.1456692913385826,0.1926229508196721,0.2933333333333334,0.4477611940298509,0.5000000000000002,0.2543103448275863,0.028268551236749,0.0392857142857143,0.09811320754717,0.1781376518218622,0.0581818181818183,-0.0459016393442621,-0.120845921450151,-0.1390532544378697,-0.217741935483871,-0.1916666666666666,-0.2519280205655526,-0.3071428571428571,-0.2885085574572126,-0.2480620155038759,-0.2576530612244897,-0.2595419847328244,-0.2301587301587301,-0.1779661016949152,-0.1565217391304347,-0.1415929203539823,-0.2092391304347826,-0.2239999999999999,-0.1871508379888268,-0.0364238410596026,-0.1848739495798318,-0.0267558528428093,-0.0673076923076922,0.0104166666666667,0.085820895522388,0.1877551020408163,0.1022727272727272,0.0467625899280577,0.3534883720930233,0.2597402597402598,-0.2987951807228916,-0.2321899736147756,-0.3054892601431981,-0.2797029702970297,-0.1613832853025937
FTCD-L^B00,0.0891429224191389,0.0891429224191389,3.0,0.0953504475162209,6.30034446326236e-07,0.3903926870589526,-0.0361868640106193,1.0,1.3869607662813566,-0.2245245979655371,6.226560128492643e-08,8.541694299698671e-09,0.1708768240453414,0.134256188304314,2.6176788615972857,-0.1326858952483997,-0.2592965538459233,-0.1724233375858327,0.1391928490278851,-0.2117294529409264,2.82664941785252,2.0,0.5533609700193833,0.0664026434715,3.951166321601104,0.0103840180714386,0.8074416707996261,-0.1977401129943503,0.0411764705882353,-0.1015228426395938,0.0056818181818181,0.2123287671232876,0.0858895705521474,-0.0380434782608696,-0.1237623762376237,-0.1650943396226415,-0.2655601659751038,-0.3345864661654135,-0.3789473684210527,-0.32183908045977,-0.2804878048780488,-0.3058823529411764,-0.349264705882353,-0.3896551724137931,-0.4139072847682119,-0.4215686274509804,-0.4253246753246753,-0.439873417721519,-0.446875,-0.4433962264150943,-0.4177631578947368,-0.4308681672025723,-0.4290322580645161,-0.4234527687296416,-0.4215686274509804,-0.4363057324840764,-0.3959044368600682,-0.4433962264150943,-0.4416403785488959,-0.402027027027027,-0.3938356164383562,-0.4290322580645161,-0.4177631578947368,-0.4,-0.3832752613240419,-0.3678571428571427,-0.3516483516483516,-0.3610108303249097,-0.3563636363636363,-0.3192307692307692,-0.3896551724137931,-0.5150684931506849,-0.4869565217391305,-0.5317460317460317,-0.4684684684684684,-0.4433962264150943
FTCS-L^A20,0.0141670737664875,0.0141670737664875,2.0,0.0834605597964376,1.0222341710465255e-06,0.6334141683289672,-0.0092203967073046,1.0,1.781041388518024,0.0544554455445544,1.4301679951730737e-07,1.1936509022771133e-08,0.1684478371501272,0.2253368475994154,-0.9472734293749716,-0.1101336192562407,-0.1407754997900806,0.0302375658934239,0.1145037556441469,0.031502588031311,0.1946308724832219,2.0,1.2496662216288386,0.0577830188679245,3.525,0.1001300390117033,0.6613031844892459,-0.0789473684210526,0.0133333333333334,-0.111111111111111,0.0133333333333334,0.1692307692307693,0.3217391304347827,0.2881355932203391,0.2357723577235773,0.2159999999999999,0.0555555555555555,0.0857142857142858,-0.05,-0.0129870129870129,-0.0193548387096774,-0.089820359281437,-0.1058823529411764,-0.2164948453608247,-0.3303964757709251,-0.243781094527363,-0.2585365853658535,-0.3303964757709251,-0.389558232931727,-0.4108527131782946,-0.392,-0.4085603112840467,-0.3770491803278688,-0.4039215686274509,-0.3968253968253968,-0.371900826446281,-0.2621359223300971,-0.3122171945701357,-0.3504273504273504,-0.2897196261682243,-0.2621359223300971,-0.371900826446281,-0.3504273504273504,-0.3183856502242153,-0.3531914893617022,-0.4472727272727272,-0.4551971326164874,-0.4609929078014184,-0.4551971326164874,-0.3692946058091286,-0.4829931972789115,-0.6372315035799523,-0.609254498714653,-0.6132315521628499,-0.6363636363636364,-0.6180904522613065
FTCZ-L,0.0359507011885638,-0.0359507011885638,26.0,0.1048312411459281,1.9568246632781845e-06,1.2125210658796783,0.0025647542880412,1.0,1.2953720774343451,0.0388351505670929,2.3191725640732065e-07,1.2061183239584697e-07,-0.0370015266701312,0.1623654865809816,-1.014161669759727,-0.1237923991465275,0.0268097228596455,0.2284665509409039,-0.1020188029009948,-0.004189354296583,-0.6716044986157229,2.0,0.8505429425166644,0.0855121404455104,7.284478893955789,-0.004189354296583,0.0542358050620563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0330578512396695,-0.1071428571428571,-0.2331288343558282,-0.2937853107344632,-0.3243243243243243,-0.2774566473988439,-0.3131868131868132,-0.2647058823529411,-0.3169398907103825,-0.3169398907103825,-0.3055555555555556,-0.2647058823529411,-0.228395061728395,-0.228395061728395,-0.2088607594936709,-0.2469879518072288,-0.1496598639455781,-0.0942028985507246,-0.0384615384615385,0.0504201680672269,0.0869565217391306,0.2135922330097086,0.1904761904761904,0.0593220338983051,0.0,0.0683760683760683,0.0593220338983051,0.644736842105263,0.644736842105263,0.644736842105263,0.644736842105263,0.4367816091954022,0.644736842105263,0.644736842105263,0.644736842105263,0.2376237623762376,0.0,0.0,0.0,0.0869565217391306,0.3297872340425531
FTDC-L^B06,0.0347862531433361,-0.0347862531433361,2.0,-0.0097316835812595,6.797681714877512e-07,0.4212095459092412,0.0033656320666719,1.0,1.1268562798892523,-0.04364694471387,7.376794558741315e-08,9.658416245796157e-07,0.0115389962463505,0.6274499451054579,-1.352035765961795,-0.0089124737119403,0.0243128740572695,0.2874217362863284,0.2421795192822891,0.1662835249042145,-1.1635514018691593,4.0,0.8547696954442487,0.0602913825170489,5.787072243346008,0.1662835249042145,0.9136857593523656,-0.0354609929078012,0.0035587188612098,-0.168141592920354,-0.1187500000000001,0.0972762645914397,0.1279999999999999,0.0888030888030888,0.0291970802919707,0.052238805970149,-0.0408163265306122,-0.1376146788990826,-0.1632047477744808,-0.1214953271028037,-0.0961538461538462,-0.1454545454545455,-0.1582089552238806,-0.1988636363636364,-0.2252747252747253,-0.1454545454545455,-0.1480362537764351,-0.2806122448979592,-0.3221153846153847,-0.3088235294117647,-0.2914572864321608,-0.353211009174312,-0.3301662707838479,-0.3705357142857144,-0.3411214953271029,-0.3285714285714286,-0.1849710982658959,-0.1873198847262248,-0.2713178294573644,-0.248,-0.2188365650969529,-0.2578947368421053,-0.248,-0.2598425196850394,-0.3037037037037037,-0.3204819277108435,-0.2896725440806046,-0.2713178294573644,-0.1873198847262248,-0.2011331444759206,-0.1705882352941177,-0.4470588235294117,-0.4050632911392405,-0.4404761904761904,-0.4125,-0.3896103896103896
FTDO-L,0.0210652834008097,-0.0210652834008097,2.0,-0.0780547112462006,7.640206576464675e-07,0.4734155080668515,-0.0153173116295482,1.0,1.173732335827099,-0.2096115712119444,6.269118737476916e-08,8.30806551563229e-07,0.0032218844984802,1.918232730713332,-1.365048255665384,-0.1483231013242236,-0.1169957353537156,0.096161100561734,-0.0378357706681641,-0.0101628068611548,-0.598920863309354,3.0,0.5960099750623441,0.0013203256803344,5.951096121416526,0.0981795550023337,0.6978027195144504,-0.0318181818181819,-0.1020408163265306,-0.1851851851851851,-0.236111111111111,-0.1020408163265306,0.0232558139534884,-0.0476190476190475,0.0045662100456622,0.0784313725490197,-0.043478260869565,-0.2334494773519163,-0.2465753424657533,-0.2114695340501792,-0.1603053435114503,-0.1164658634538152,-0.1698113207547168,-0.2491467576791808,-0.3125,-0.1472868217054262,-0.1911764705882352,-0.2567567567567567,-0.2280701754385964,-0.2642140468227425,-0.3015873015873015,-0.6540880503144654,-0.6463022508038585,-0.6524486571879937,-0.6206896551724137,-0.6239316239316239,-0.6271186440677966,-0.6327212020033388,-0.6399345335515548,-0.6258503401360545,-0.6119929453262787,-0.6133567662565905,-0.4871794871794871,-0.4871794871794871,-0.4786729857819904,-0.4554455445544554,-0.4329896907216494,-0.4285714285714285,-0.3732193732193731,-0.2592592592592593,-0.3641618497109826,-0.5368421052631578,-0.4634146341463413,-0.5643564356435643,-0.5278969957081545,-0.4919168591224018
