firms,age,agr,bm,bm_ia,cash,cashdebt,chatoia,chpmia,convind,egr,ep,herf,lev,lgr,ms,mve_ia,pchsale_pchinvt,pchsale_pchxsga,sgr,tb,grltnoa,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
FSBO-L,16.0,0.1509009009009009,-2.2172136031021109e-07,-0.0693176809778201,0.2508806262230919,0.0591866376180101,3.027770107099716,0.0009258121154592,1.0,0.0027247956403268,9.15805618672611e-08,1.6443945312428854e-08,1.7605158011587955e-06,0.1299303944315543,4.0,0.1095470785413973,0.4547113071371292,0.0331996792301523,0.0797113071371291,0.3883747572836868,-0.0573821989528786,-0.0208333333333333,0.0434782608695651,0.1162790697674418,0.2307692307692306,0.263157894736842,0.1428571428571428,0.1999999999999999,0.1428571428571428,0.1999999999999999,0.0909090909090908,0.0666666666666666,0.0212765957446807,0.1999999999999999,0.263157894736842,0.3714285714285714,0.3333333333333332,0.3714285714285714,0.3333333333333332,0.4545454545454543,0.4545454545454543,0.3714285714285714,0.714285714285714,0.714285714285714,0.846153846153846,1.0,1.0,1.0,1.2857142857142856,0.92,1.0,1.2857142857142856,1.0869565217391304,0.7777777777777777,1.2857142857142856,2.2,2.428571428571428,2.0,2.692307692307692,3.0,3.0,3.363636363636364,2.2,2.2,2.428571428571428,3.0,3.363636363636364,3.0,3.8,3.0
FSBR-L,16.0,-0.0298417234557045,-1.9666857705513629e-07,-0.0614853240283044,0.1167506939330425,0.1576236624692552,1.4096003024033508,-0.0198740068994802,1.0,-0.0799547730576643,7.406146379621968e-08,1.9564990713675367e-07,8.026605356040648e-07,-0.0441986678727078,4.0,1.9115933932635132,0.0875157400055872,-0.1071911913145133,-0.0186789502598995,0.5222626757240771,-0.1041591118301723,0.0457516339869281,0.0337837837837837,0.06993006993007,-0.0192307692307692,0.0132450331125828,0.0268456375838925,0.06993006993007,0.0625,0.047945205479452,-0.1861702127659573,-0.1593406593406593,-0.2072538860103626,-0.2193877551020407,-0.1947368421052631,-0.3045454545454545,-0.3169642857142858,-0.2748815165876777,-0.2714285714285714,-0.1947368421052631,-0.1818181818181818,-0.1684782608695652,-0.1729729729729729,-0.1306818181818181,-0.1546961325966851,-0.2425742574257425,-0.3045454545454545,-0.2816901408450704,-0.2850467289719626,-0.2608695652173912,-0.3624999999999999,-0.2949308755760368,-0.4226415094339623,-0.4496402877697841,-0.4333333333333333,-0.4593639575971732,-0.4333333333333333,-0.416030534351145,-0.4456521739130434,-0.424812030075188,-0.3703703703703703,-0.3677685950413223,-0.388,-0.3755102040816327,-0.3729508196721312,-0.323008849557522,-0.1947368421052631,-0.1989528795811518,-0.25,-0.2572815533980582
FSBU-L^C20,17.0,-0.0544041450777201,7.182411938053496e-07,0.2245467638646587,0.1470319634703196,0.1973816717019134,2.1561624214330144,0.0049948137371416,1.0,0.0421393841166935,3.909555487276398e-08,2.070856991952942e-09,5.048911657854091e-07,-0.1645101663585951,4.0,0.0590882569429794,0.0077525463490375,-0.0374656100792118,-0.1573192239858906,0.5099192826528673,-0.0727918331114064,0.0,0.0,-0.142857142857143,-0.0769230769230769,0.0,-0.4285714285714286,-0.142857142857143,-0.0769230769230769,-0.0769230769230769,-0.0769230769230769,-0.142857142857143,0.0,0.1999999999999999,0.0909090909090908,0.0,-0.25,0.0909090909090908,0.1999999999999999,0.3333333333333332,0.5,0.0909090909090908,1.0,0.714285714285714,0.5,0.3333333333333332,0.1999999999999999,0.0909090909090908,0.0,0.1999999999999999,-0.142857142857143,-0.25,-0.3333333333333333,-0.368421052631579,-0.368421052631579,-0.5,-0.4545454545454546,-0.4545454545454546,-0.5555555555555556,-0.5384615384615385,-0.5,-0.5,-0.5862068965517242,-0.6,-0.6756756756756757,-0.5384615384615385,-0.5555555555555556,-0.3333333333333333,-0.4,-0.3333333333333333
FSBV-L,16.0,0.2749070190709819,1.858135795982003e-07,0.0580916805395481,0.0668487368878406,0.1872791519434629,2.1870041625748406,-0.0013027562917365,1.0,-0.0677264808362368,5.529701013971202e-08,3.085267671218671e-07,5.118662798882448e-07,0.470999126855432,4.0,1.5206465948812748,-0.2076012523089087,0.0688365955575105,0.0688365955575105,0.7791032150423142,0.1128426325309476,0.147982062780269,0.0276497695852535,0.0045045045045044,0.056872037914692,0.056872037914692,0.0420560747663549,0.009049773755656,-0.0240700218818381,-0.0304347826086955,-0.0530785562632696,-0.0132743362831857,-0.0066815144766148,0.0205949656750572,0.0444964871194379,0.009049773755656,-0.0110864745011085,-0.0066815144766148,-0.0449678800856531,0.0420560747663549,0.0518867924528301,-0.0197802197802197,-0.0044642857142858,0.1465295629820051,0.1675392670157067,0.2252747252747251,0.1736842105263158,0.056872037914692,0.0205949656750572,0.0,-0.0283224400871459,0.056872037914692,-0.1423076923076923,-0.147227533460803,-0.1740740740740741,-0.1584905660377358,-0.1439539347408829,-0.0304347826086955,0.0136363636363634,-0.0176211453744493,0.0348027842227378,-0.0110864745011085,-0.0219298245614034,-0.0387931034482758,-0.0860655737704918,-0.0176211453744493,0.0851581508515815,0.0518867924528301,-0.0176211453744493,0.0
FSBZ-L^I06,16.0,0.0079665281972607,9.265179849484356e-07,0.2896612126635534,0.0055966809690604,0.1478233145739572,0.3872911531829767,0.003855907357186,1.0,0.0298809345372537,4.394048133561983e-08,3.756907525112734e-09,5.368178381161173e-07,-0.027740348986054,4.0,0.4258422708082272,0.1317238944756506,-4.861152779723349e-05,0.0305767204409556,0.6430406604318541,-0.046220757124625,0.1177644710578842,0.0659574468085104,0.1490825688073394,0.1733021077283372,0.1651162790697673,0.1705607476635513,0.1705607476635513,0.1386363636363634,0.1624129930394431,0.1133333333333332,0.1133333333333332,0.1816037735849056,0.1985645933014355,0.2279411764705881,0.3184210526315789,0.3080939947780678,0.354054054054054,0.2370370370370369,0.3184210526315789,0.4112676056338029,0.4521739130434781,0.6699999999999999,0.7040816326530612,0.8555555555555554,0.7517482517482517,0.7956989247311828,0.7765957446808511,0.7703180212014133,0.6589403973509933,0.6319218241042346,0.6699999999999999,0.403361344537815,0.3916666666666666,0.346774193548387,0.4112676056338029,0.4521739130434781,0.6266233766233764,0.5754716981132073,0.7578947368421052,0.8905660377358491,1.004,0.7040816326530612,0.5656249999999998,0.4606413994169094,0.5,0.7275862068965517,0.8487084870848709,0.6161290322580644,0.6266233766233764
FSCH-L^F18,16.0,0.307936507936508,4.730512818416757e-07,0.1478920109229548,0.0414488424197162,0.140777666999003,1.080499447499904,-0.0187939257893291,1.0,0.2091633466135458,2.45487897496092e-08,7.947115324431572e-09,5.704671141813948e-07,0.4029707714422617,5.0,0.3387669035730457,-0.0896520483999753,0.0091394294351029,0.0914179104477611,1.024196849772853,0.1644270447571653,-0.0327380952380952,0.0275229357798165,-0.0718232044198895,0.0029850746268655,-0.0666666666666667,0.0181818181818183,0.2043010752688172,0.1275167785234898,0.1748251748251748,0.0632911392405062,0.1125827814569535,0.1626297577854669,0.1586206896551725,0.2537313432835819,0.2490706319702602,0.2262773722627735,0.3658536585365852,0.411764705882353,0.411764705882353,0.6633663366336633,0.5849056603773584,1.0,1.1538461538461535,1.2105263157894737,1.2702702702702702,1.2399999999999998,1.1818181818181817,1.3496503496503496,1.7096774193548383,1.2550335570469795,1.4705882352941173,1.048780487804878,0.731958762886598,0.8064516129032255,0.8666666666666665,1.6456692913385824,1.1132075471698113,1.1265822784810124,1.1818181818181817,1.1265822784810124,1.625,0.7684210526315789,0.7777777777777779,0.6153846153846152,0.411764705882353,0.6153846153846152,0.4867256637168142,0.1199999999999998,0.0769230769230768
FSCL-L^F06,16.0,-0.0798274002157497,4.368364140471005e-07,0.136570004559084,0.0442648190916089,0.1414994720168954,1.0788703603871823,0.002497600987649,1.0,-0.0102339181286549,5.032974932891261e-08,2.1602174097603825e-07,1.153712715385843e-06,-0.106,5.0,1.0228933404272873,0.086488521051049,0.007011106889012,0.0107705053852526,0.8272359171242275,-0.0928838951310632,0.0,0.0909090909090908,0.1214953271028036,0.3636363636363635,0.3043478260869563,0.3333333333333332,0.2371134020618557,0.2371134020618557,0.3333333333333332,0.4457831325301205,0.3636363636363635,0.2244897959183673,0.2121212121212121,0.25,0.2903225806451612,0.3636363636363635,0.348314606741573,0.3333333333333332,0.411764705882353,0.7910447761194028,0.6666666666666667,0.9354838709677418,1.4489795918367347,1.3529411764705883,0.7647058823529409,1.0689655172413794,0.8181818181818181,1.1052631578947367,1.0,0.5384615384615383,0.5384615384615383,0.2765957446808511,0.1999999999999999,0.1111111111111109,0.0526315789473683,0.1320754716981131,0.1538461538461537,0.0714285714285714,0.1111111111111109,0.2244897959183673,0.0909090909090908,0.0810810810810809,0.0714285714285714,0.1999999999999999,0.0169491525423728,0.0,0.1999999999999999,0.0,0.0344827586206897
FSCM-L^E05,16.0,0.0074154852780806,3.774126897705949e-07,0.1179921158245494,0.0519592985494695,0.2238939638187354,1.8323152694849127,-0.0016763956900098,1.0,-0.0390455531453363,5.2181777084534856e-08,2.5032352321323505e-08,6.057345878710902e-07,0.0383351588170865,4.0,0.3098901234305436,-0.1441403011296214,-0.0030623388442287,-0.042536023054755,0.5043157740522863,-0.0528031290743133,0.0015624999999999,0.0031347962382446,0.0921501706484642,0.1636363636363638,0.2167300380228138,0.2355212355212357,0.170018281535649,0.1510791366906476,0.1327433628318584,0.2355212355212357,0.28,0.4004376367614879,0.4814814814814814,0.4096916299559472,0.28,0.3445378151260505,0.3852813852813852,0.3008130081300815,0.3588110403397029,0.3588110403397029,0.3852813852813852,0.4253897550111358,0.6931216931216932,0.7486338797814207,0.7391304347826086,0.4678899082568808,0.1594202898550727,0.1111111111111111,0.2052730696798494,0.2774451097804393,0.3445378151260505,0.1594202898550727,-0.1794871794871794,-0.2049689440993789,-0.1511936339522546,-0.1720569210866752,-0.1397849462365591,-0.132791327913279,-0.072463768115942,-0.0602055800293684,-0.0419161676646705,-0.0751445086705201,-0.0504451038575667,-0.0670553935860058,0.0062893081761006,0.0631229235880399,0.0423452768729641,0.1895910780669145,0.1552346570397111
FSCO-L^A08,17.0,-0.4226272352132049,2.895231544877172e-07,0.0905148409264357,0.2684615384615385,0.004757499669618,0.9551489462720848,0.31118145321317,1.0,-1.1049475262368815,-1.265629789617735e-07,8.807501297745232e-08,1.0977063600148592e-06,-0.7873397435897436,4.0,0.79789410824074,0.0346320346320346,0.0269397269397269,-0.2217782217782218,1.3728596071423351,-0.10246348375844,-0.0764331210191083,0.1174377224199287,0.1017543859649123,0.2123552123552123,0.0716723549488054,0.0735042735042736,0.0161812297734629,-0.0696296296296296,-0.0412213740458015,0.0449251247920134,-0.0710059171597632,-0.1117397454031117,-0.0527903469079938,0.0608108108108109,0.0554621848739496,0.1356238698010849,0.4952380952380952,5.9010989010989015,7.845070422535212,9.295081967213116,8.235294117647058,313.0,313.0,313.0,313.0,313.0,313.0,313.0,627.0,313.0,208.3333333333333,156.0,88.71428571428571,51.333333333333336,88.71428571428571,33.88888888888889,23.15384615384616,13.952380952380954,17.470588235294116,20.655172413793107,47.30769230769231,10.62962962962963,5.217821782178218,1.3878326996197718,0.8579881656804735,0.5621890547263684,0.8362573099415205,0.4049217002237137,-0.0977011494252872
FSCT-L^I21,16.0,0.2420808777073173,6.129734936910882e-07,0.191636480238489,0.229661345199781,0.7994509431596295,0.8012196656666868,0.0140473350157791,1.0,0.2146714914531067,1.438704660329413e-07,6.611770746219138e-10,2.3093362949363725e-07,0.3212131450030537,3.0,0.1452995784003048,-0.0073574774339657,0.1726956006445689,0.1246575776157404,0.3914938557649704,-0.0244943065691688,0.0555555555555555,0.0736842105263158,0.108695652173913,0.096774193548387,0.0515463917525773,0.047945205479452,0.1046931407942237,0.0928571428571429,0.1769230769230769,0.1027027027027027,0.1460674157303372,0.2047244094488189,0.150375939849624,0.3104925053533192,0.3721973094170403,0.4068965517241381,0.3940774487471528,0.4890510948905109,0.5186104218362282,0.7636887608069163,0.7636887608069163,0.9245283018867924,1.0264900662251657,1.0264900662251657,1.0536912751677852,1.0536912751677852,1.0264900662251657,1.1473684210526316,1.1324041811846688,1.13986013986014,1.2666666666666666,1.25,0.9870129870129868,1.0332225913621262,1.5289256198347108,1.7567567567567566,1.6608695652173917,1.6842105263157898,2.0297029702970297,2.0297029702970297,2.0297029702970297,1.6608695652173917,1.6266094420600856,1.6608695652173917,1.846511627906977,1.6608695652173917,1.7200000000000002,1.353846153846154,1.448
FSCW-L,16.0,-0.1067821067821067,5.212150834010476e-07,0.1629496626823546,0.029886914378029,0.0702504581551618,1.4181758473172594,-0.0246687777303154,1.0,-0.3832923832923833,-4.7760744694119913e-08,3.853776553123356e-09,1.192634247941574e-06,0.110896196002579,4.0,0.0953539123542962,-0.0393191436736419,0.0352283705991468,-0.0817131586362355,1.3728596071423351,-0.2877286585365781,0.0444444444444442,0.125,0.1842105263157893,0.2857142857142858,0.2857142857142858,0.1842105263157893,0.125,0.0714285714285714,0.25,0.1842105263157893,0.25,0.0714285714285714,0.1538461538461537,0.1842105263157893,0.3235294117647058,0.1842105263157893,0.25,0.0975609756097561,0.1842105263157893,0.5,0.4516129032258065,0.7307692307692308,0.9565217391304348,1.0454545454545454,0.7307692307692308,0.8750000000000002,1.1428571428571428,1.5,1.1428571428571428,0.5517241379310347,0.3235294117647058,0.0227272727272727,-0.0999999999999999,0.0714285714285714,0.125,0.7307692307692308,0.3235294117647058,0.3235294117647058,0.25,0.607142857142857,0.25,-0.2622950819672131,-0.1964285714285715,-0.3076923076923077,-0.3181818181818182,-0.2741935483870967,-0.1346153846153845,-0.0217391304347825,-0.150943396226415
FSCZ-L^D05,15.0,-0.0953612845673505,3.494731857800367e-07,0.1092572712358891,0.0356356356356356,0.0235905044510385,1.5798499049700263,-0.0455733204479543,1.0,-0.3664307828394516,-7.611562580340066e-08,7.425988128145026e-08,8.603261358836296e-07,0.0974015870546132,4.0,0.5410922119659624,-0.1447086909218348,-0.012153017539014,-0.012153017539014,1.3728596071423351,-0.200458994894833,0.8627450980392155,0.0,0.0099009900990099,-0.135593220338983,-0.1499999999999999,-0.1707317073170731,-0.1639344262295081,-0.1570247933884296,-0.1774193548387096,0.0099009900990099,-0.2388059701492537,-0.2554744525547445,-0.3013698630136986,-0.0097087378640776,-0.1968503937007873,-0.2272727272727273,-0.2608695652173912,-0.2153846153846154,-0.0285714285714285,-0.1428571428571428,-0.1774193548387096,0.0099009900990099,-0.0892857142857143,-0.1052631578947367,-0.0377358490566037,-0.0555555555555555,-0.0642201834862385,-0.0097087378640776,-0.0377358490566037,-0.1428571428571428,0.0099009900990099,0.0099009900990099,-0.3376623376623376,0.0,0.0,-0.2388059701492537,-0.1639344262295081,-0.1904761904761904,-0.1707317073170731,0.0515463917525773,0.0,-0.3199999999999999,-0.3013698630136986,-0.0097087378640776,-0.0467289719626168,-0.0642201834862385,-0.0097087378640776,-0.482233502538071,-0.49
FSDF-L,17.0,0.099558237258916,3.795281955433158e-07,0.1186534952877416,0.0561489465948064,0.1971265678449258,1.9301496388365404,0.0029651098546912,1.0,0.1335431088735053,5.75655690775227e-08,4.188043405014638e-05,4.784347772599671e-07,0.0738743851683692,3.0,15.662043030045282,0.0108076693365281,-0.0049015510854583,0.1025507886025832,0.5959778528809698,0.0335625577337575,-0.0097087378640775,-0.0403726708074535,0.0164473684210526,0.0655172413793103,0.0692041522491349,0.1704545454545454,0.211764705882353,0.1793893129770991,0.236,0.2409638554216866,0.2510121457489878,0.2023346303501945,0.2821576763485476,0.197674418604651,0.236,0.3037974683544302,0.2983193277310925,0.4109589041095889,0.4644549763033174,0.4305555555555553,0.4784688995215311,0.5927835051546391,0.7556818181818181,0.9074074074074072,0.7965116279069766,0.5927835051546391,0.5297029702970297,0.5685279187817258,0.5449999999999999,0.4644549763033174,0.4784688995215311,0.2663934426229508,0.197674418604651,0.197674418604651,0.2821576763485476,0.236,0.2768595041322315,0.2409638554216866,0.2875000000000001,0.2560975609756097,0.20703125,0.1793893129770991,0.20703125,0.2023346303501945,0.2459677419354837,0.2612244897959181,0.2213438735177866,0.1616541353383458,0.2310756972111554
FSDG-L^J21,17.0,2.3036658532878627,6.807546096559044e-07,0.2128271754705414,0.0126879444173044,0.2276696731099607,3.021430508614673,-0.0151220567117849,1.0,2.052624139668384,3.485965227936757e-08,5.326519329819996e-06,5.680072753755774e-07,2.670075368108,2.0,3.894679788003189,-0.3750067328439437,1.4506302999044312,1.4506302999044312,0.6100115123617377,0.8873035339333931,-0.6828571428571428,2.381642512077295,2.111111111111111,-0.0789473684210525,0.0703363914373089,0.1326860841423949,0.1200000000000001,2.111111111111111,-0.1048593350383632,-0.1400491400491401,1.7777777777777777,1.7888446215139444,-0.077733860342556,2.097345132743363,2.125,-0.0801576872536137,-0.0502035278154681,2.349282296650718,2.8251366120218577,0.1075949367088606,0.0719754977029096,0.1164274322169058,0.1363636363636362,3.375,0.2131715771230504,2.2407407407407405,-0.0140845070422535,0.0057471264367816,2.3175355450236967,0.0416666666666667,0.0971786833855798,0.0263929618768328,2.125,-0.074074074074074,2.286384976525822,2.3653846153846154,0.0526315789473683,2.4653465346534653,0.0370370370370369,2.3980582524271843,2.553299492385787,0.0416666666666667,0.0263929618768328,-0.0182328190743338,0.0479041916167666,2.5,0.0574018126888218,0.09375,0.1437908496732025
FSDJ-L,15.0,-0.0936605316973415,3.9052939238556644e-07,0.1220928457049427,0.0495514737291755,0.206074586697424,1.3226048725139203,0.0099674574831589,1.0,-0.0227722772277227,6.093366406015929e-08,3.6392671384984133e-07,4.748077718973451e-07,-0.1434689507494646,4.0,1.668107145702875,-0.0776532748805862,-0.1970081135902636,-0.1970081135902636,0.6151124213819553,-0.090109418579691,0.1685393258426966,-0.0591966173361522,-0.0611814345991561,0.0324825986078887,0.1469072164948455,0.2430167597765362,0.3650306748466259,0.3444108761329305,0.4735099337748345,0.4638157894736843,0.5033783783783785,0.5344827586206897,0.5505226480836236,0.4262820512820513,0.390625,0.3993710691823899,0.3734567901234567,0.2395543175487466,0.2973760932944607,0.3244047619047621,3.587628865979382,3.78494623655914,3.7340425531914896,0.5724381625441697,0.5949820788530467,3.494949494949495,3.635416666666667,3.5408163265306127,3.45,3.4059405940594063,3.635416666666667,3.6842105263157903,3.8901098901098905,3.8901098901098905,3.8901098901098905,3.587628865979382,3.5408163265306127,0.289855072463768,3.494949494949495,3.45,3.7340425531914896,3.494949494949495,3.635416666666667,3.78494623655914,3.836956521739131,3.78494623655914,3.635416666666667,3.5408163265306127,3.362745098039216
FSDV-L^F19,18.0,-0.0046417608199844,2.835451468424969e-07,0.088645911265105,0.0079702372657686,0.301918096934869,0.7528938036846978,0.062026960986337,1.0,0.057090757364988,7.431625164229645e-08,1.1757720303091841e-08,3.193694548773389e-07,0.0412145018284433,3.0,0.9571425359539226,0.4715859911431705,-0.2473859323400727,0.2173462747460465,0.7955542476040312,0.1344417114270721,0.009861932938856,0.1057797164667393,0.0707497360084477,-0.0136186770428013,-0.1089630931458699,-0.0806890299184042,0.0442842430484036,0.0190954773869347,0.0651260504201682,0.0201207243460765,-0.1197916666666666,-0.1715686274509803,-0.094642857142857,-0.0714285714285714,-0.057620817843866,-0.0116959064327484,0.1142857142857143,0.0950323974082074,0.1929411764705884,0.3342105263157895,0.2503082614056722,0.5134328358208955,0.4911764705882353,0.2261185006045951,0.3185955786736021,0.1709006928406466,0.1266666666666667,0.1682027649769586,0.1887456037514656,0.1655172413793104,0.2596273291925466,-0.1182608695652173,-0.1782820097244731,-0.1197916666666666,-0.1478991596638655,-0.15850622406639,-0.0202898550724637,-0.0342857142857142,0.0389344262295083,0.2950191570881226,0.1929411764705884,0.1457627118644069,0.1241685144124169,-0.0240615976900866,-0.0388625592417061,0.0170511534603812,0.144469525959368,-0.0136186770428013,-0.0424929178470254
FSDW-L^B17,16.0,-0.240509424643609,1.962529683582649e-07,0.0613553905342061,0.0525282370841777,0.0362544712839166,1.7630777253861667,0.0703569317888493,1.0,-0.1889544980896144,1.0710165052038684e-08,3.053418407761618e-09,1.7055337499796935e-06,-0.2460243317267882,3.0,0.0549704391492953,-0.0688539607782059,0.0771992327805886,-0.1699163309220766,4.093953536993959,-0.1598299449501269,0.10828025477707,0.0129032258064516,-0.0484848484848483,0.0608108108108109,0.246031746031746,0.1214285714285714,0.1214285714285714,0.13768115942029,0.1804511278195488,0.1214285714285714,0.2076923076923076,0.1134751773049647,0.1056338028169014,0.1134751773049647,-0.0063291139240506,-0.0484848484848483,0.1629629629629629,0.256,0.256,0.5700000000000001,0.6020408163265307,0.670212765957447,0.5858585858585859,0.5392156862745099,1.0128205128205128,0.8255813953488373,0.9625,2.270833333333333,0.7065217391304348,0.0397350993377483,0.13768115942029,0.0064102564102563,-0.2110552763819094,-0.2149999999999999,-0.2798165137614679,-0.2523809523809524,-0.3053097345132742,-0.4567474048442906,-0.4491228070175438,-0.5078369905956113,-0.5062893081761006,-0.538235294117647,-0.5589887640449438,-0.6399082568807339,-0.6884920634920635,-0.6742738589211619,-0.6884920634920635,-0.6789366053169734,-0.693359375
FSDX-L,17.0,0.0824636441402909,6.832250512146753e-08,0.0213599520000656,0.0571360834518729,0.3876951615396506,2.648397864247713,0.0051578233399718,1.0,0.2339366515837103,7.541281276700303e-08,2.964791809995541e-07,2.487119575873884e-07,0.0471518987341772,3.0,2.6344009352326814,0.0139276373147341,-0.0527514527961551,0.1361287758346581,0.5559853359157828,-0.062109760105154,-0.0383165829145728,-0.0351515151515151,-0.0268948655256723,-0.055753262158956,-0.0374848851269649,0.0634602538410153,0.0585106382978724,0.1125087351502445,0.1395848246241946,0.1412186379928315,0.1306818181818181,0.1250883392226147,0.2515723270440251,0.4176313446126447,0.4113475177304966,0.3491525423728812,0.4201605709188223,0.4659300184162063,0.4088495575221238,0.5809334657398213,0.608080808080808,0.6972281449893389,0.8685446009389672,0.94859241126071,0.9678615574783684,1.1630434782608696,0.927360774818402,0.8362168396770473,0.7155172413793105,0.899761336515513,0.9180722891566264,0.6793248945147679,0.5935935935935936,0.5366795366795367,0.4672811059907835,0.6244897959183673,0.6936170212765957,0.7787709497206705,0.7787709497206705,0.7927927927927927,0.732317736670294,0.6810982048574445,0.7118279569892472,0.7155172413793105,0.6514522821576763,0.7456140350877194,0.7708565072302558,0.9250302297460702,1.0254452926208653
FSEO-L^F23,16.0,0.1628718587118562,1.0703429295830138e-06,0.3346258097365814,0.0518281727933705,0.221947561008689,1.447886985781042,0.0042337564570522,1.0,0.1457821995064191,1.4558511232897658e-07,3.555101184664292e-07,1.5323378646736602e-06,0.1835810306688345,5.0,0.587015988432314,-0.2987306370423558,1.1084160777496523,0.1084160777496522,0.8063392923851679,-0.0351726733045281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSET-L,16.0,0.1807598357673718,6.836947424806151e-07,0.2137463615556825,0.0678734932168507,0.2428544914625093,1.31577876578311,0.00556700765988,1.0,0.206986049529577,1.595757373140402e-07,2.2968841070008265e-07,7.080139623323134e-07,0.1564938963378026,2.0,1.0774605643223365,0.0166005841830479,-0.1302856629276959,0.158912943344081,0.564954126240531,-0.0243088655862702,0.1003236245954692,0.0404040404040402,0.1907514450867051,0.211764705882353,0.0996441281138789,0.0369127516778522,0.0976909413854352,0.0439189189189188,0.0957446808510638,0.0032467532467532,-0.019047619047619,0.0976909413854352,0.1884615384615384,0.1381215469613259,0.2560975609756097,0.2663934426229508,0.2384769539078155,0.1573033707865168,0.243460764587525,0.4338747099767981,0.3148936170212764,0.4714285714285713,0.5927835051546391,0.4891566265060239,0.6524064171122992,0.5805626598465472,0.5645569620253164,0.541147132169576,0.4206896551724137,0.4891566265060239,0.7166666666666666,0.4714285714285713,0.3434782608695652,0.2663934426229508,0.3065539112050739,0.3733333333333333,0.4644549763033174,0.4439252336448596,0.6978021978021978,0.8841463414634148,1.0196078431372548,0.6793478260869563,0.807017543859649,0.7861271676300576,0.7457627118644068,0.7262569832402233,0.8614457831325302,0.8176470588235294,0.943396226415094
FSEW-L,17.0,0.011524488107628,2.7840181880286175e-07,0.0870379309978141,0.108173588546618,0.3497376028124507,1.2708432590011487,-0.0196082531730202,1.0,0.0239467469378266,3.7132441439516485e-08,3.1073143125156602e-09,1.6297884676978713e-07,-0.0090122894856621,4.0,0.3967711760926271,0.2078848507319527,0.0993767405650253,0.094828521510103,0.897506506900282,-0.0742885841806502,-0.0355029585798817,0.0562499999999999,0.0764331210191082,0.0562499999999999,0.0,0.1496598639455781,0.1418918918918918,0.0696202531645568,0.1418918918918918,0.0903225806451613,0.1575342465753424,0.2246376811594204,0.1736111111111111,0.1342281879194631,0.2518518518518517,0.1901408450704225,0.2158273381294964,0.1575342465753424,0.2518518518518517,0.2611940298507462,0.3519999999999998,0.4083333333333334,0.5363636363636362,0.5648148148148147,0.5089285714285712,0.5225225225225223,0.3519999999999998,0.4322033898305084,0.4322033898305084,0.3519999999999998,0.2611940298507462,0.0432098765432098,0.0903225806451613,0.1045751633986926,0.0304878048780488,0.1192052980132449,0.1118421052631577,0.1118421052631577,-0.0058823529411764,0.0833333333333332,0.207142857142857,0.0903225806451613,0.0432098765432098,0.0696202531645568,0.2518518518518517,0.3307086614173227,0.3100775193798448,0.2999999999999998,0.2246376811594204
FSFM-L,16.0,-0.0301237224314148,3.042366310531961e-07,0.0951147769597234,0.1959992306212733,0.1813872649707694,1.656514744198873,0.020573231934257,1.0,-0.1221812218122181,1.719413001281491e-08,1.6901417139633117e-08,4.594101019126497e-07,0.044250645994832,5.0,0.4644785682777438,0.1662313437999966,0.0555691870417988,0.1712716663806417,1.134594716646558,-0.1658474421991562,0.0,0.1037463976945245,0.1166180758017492,0.1536144578313254,0.2275641025641026,0.2120253164556962,0.1606060606060606,0.106936416184971,0.1857585139318884,0.1606060606060606,0.215873015873016,0.1968749999999999,0.2435064935064934,0.3826714801444044,0.2766666666666666,0.3727598566308243,0.343859649122807,0.4291044776119401,0.3629893238434163,0.6092436974789917,0.6160337552742616,0.665217391304348,1.1043956043956045,0.8774509803921569,0.3727598566308243,0.3116438356164384,0.4080882352941175,0.5078740157480315,0.4618320610687023,0.2516339869281045,0.2766666666666666,-0.2400793650793651,-0.2324649298597194,-0.2086776859504131,-0.1745689655172413,-0.0966981132075471,-0.0966981132075471,-0.1507760532150776,-0.2086776859504131,-0.2577519379844961,-0.1488888888888888,-0.2606177606177605,-0.2385685884691849,-0.2690839694656488,-0.2385685884691849,-0.072639225181598,-0.058968058968059,-0.1051401869158878,-0.1009389671361501
