firms,age,chcsho,herf,mve_ia,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14,Mom_15,Mom_16,Mom_17,Mom_18,Mom_19,Mom_20,Mom_21,Mom_22,Mom_23,Mom_24,Mom_25,Mom_26,Mom_27,Mom_28,Mom_29,Mom_30,Mom_31,Mom_32,Mom_33,Mom_34,Mom_35,Mom_36,Mom_37,Mom_38,Mom_39,Mom_40,Mom_41,Mom_42,Mom_43,Mom_44,Mom_45,Mom_46,Mom_47,Mom_48,Mom_49
BCUB_73-L^L00,7.0,0.0021321961620469,3.2908108188277803e-06,4.184272248277559,0.0246406570841888,0.0103734439834024,0.0610021786492376,0.1018099547511313,0.1273148148148146,0.09438202247191,0.1351981351981352,0.176328502415459,0.2236180904522613,0.264935064935065,0.3415977961432508,0.3021390374331549,0.4198250728862973,0.4323529411764706,0.2748691099476441,0.3021390374331549,0.3641456582633053,0.4034582132564841,0.3162162162162161,0.2583979328165375,0.3874643874643875,0.3453038674033148,0.1820388349514563,0.2360406091370559,0.1820388349514563,0.1595238095238094,0.2144638403990026,0.2682291666666667,0.4239766081871345,0.407514450867052,0.3527777777777778,0.3796033994334278,0.3914285714285714,0.4984615384615385,0.5460317460317461,0.59672131147541,0.6342281879194631,0.6072607260726075,0.5411392405063291,0.6397306397306397,0.6125827814569538,0.7269503546099292,0.8875968992248062,0.5509554140127388,0.4451038575667656,0.4239766081871345,0.4323529411764706,0.5559105431309905,0.5915032679738561
BCYO_38-L^K98,7.0,0.0002384927259718,6.675904329137496e-07,1.234621685298492,0.0855263157894736,-0.0129870129870129,0.0780141843971631,0.1428571428571428,0.2063492063492062,0.256198347107438,0.1603053435114503,0.0410958904109588,0.0270270270270269,-0.0843373493975903,-0.0193548387096774,0.0780141843971631,0.0857142857142858,0.0857142857142858,0.1094890510948904,0.0704225352112677,0.0555555555555555,0.0410958904109588,0.0,0.0629370629370629,0.0270270270270269,-0.0440251572327043,-0.3391304347826086,-0.327433628318584,-0.2995391705069123,-0.3090909090909092,-0.327433628318584,-0.3448275862068964,-0.2796208530805687,-0.3090909090909092,-0.3362445414847161,-0.3504273504273504,-0.3303964757709251,-0.2244897959183673,-0.1648351648351648,-0.2205128205128205,-0.1783783783783784,-0.2585365853658535,-0.1957671957671957,-0.1508379888268156,-0.2995391705069123,-0.2284263959390863,-0.0193548387096774,-0.3027522935779817,-0.2930232558139535,-0.4220532319391634,-0.4328358208955224,-0.3476394849785408,-0.3795918367346939
BCZR_85-L^G00,7.0,0.0003533568904593,1.6848957942830487e-06,1.6667687129613884,0.0819672131147541,0.0066006600660066,0.0701754385964912,0.2055335968379446,0.2055335968379446,0.1254612546125459,0.1213235294117645,0.1553030303030302,0.1867704280155642,0.1213235294117645,0.2603305785123966,0.2978723404255319,0.3318777292576418,0.3800904977375565,0.3677130044843049,0.3555555555555554,0.2151394422310757,0.3034188034188034,0.1685823754789273,0.196078431372549,0.3738738738738736,0.3436123348017621,0.2761506276150627,0.4593301435406698,0.3616071428571425,0.3738738738738736,0.5803108808290156,0.6137566137566137,0.4593301435406698,0.3555555555555554,0.196078431372549,0.2398373983739836,0.3863636363636362,0.5099009900990099,0.4734299516908213,0.4523809523809523,0.5968586387434556,0.7941176470588234,0.9062499999999998,0.9805194805194803,0.9551282051282048,-0.0757575757575758,-0.0644171779141103,-0.0586419753086421,-0.0224358974358975,-0.0317460317460317,0.009933774834437,0.0971223021582734,0.0892857142857141
BDAJ_H9-L,1.0,0.001201923076923,1.0265749252103244e-05,7.400205984584654,0.0162241887905603,0.0382848392036754,0.0511627906976743,0.1873905429071805,0.1669535283993115,0.1550255536626916,0.1006493506493506,0.1609589041095891,0.2194244604316548,0.1114754098360657,0.1750433275563259,0.1978798586572439,0.3088803088803089,0.3063583815028901,0.1730103806228373,0.1873905429071805,0.2107142857142858,0.2282608695652175,0.1689655172413793,0.1978798586572439,0.32421875,0.3641851106639839,0.1394957983193276,0.2672897196261683,0.1433389544688028,0.1281198003327788,0.2440366972477063,0.4008264462809918,0.4456289978678038,0.5066666666666668,0.5622119815668203,0.6823821339950371,0.5622119815668203,0.7295918367346941,0.7121212121212122,0.8524590163934427,0.8373983739837398,0.7251908396946565,0.7795275590551181,0.8781163434903048,1.0925925925925926,1.138801261829653,1.5018450184501848,1.11875,0.8885793871866297,0.6258992805755397,0.6823821339950371,0.8938547486033519,0.8373983739837398
BDBO_45-L^K97,1.0,0.0074168152866242,3.2553306379030924e-08,0.0177775098487403,0.0,-0.1818181818181818,-0.25,-0.4705882352941177,-0.64,-0.71875,-0.7352941176470589,-0.7428571428571429,-0.7692307692307693,-0.8043478260869565,-0.7428571428571429,-0.71875,-0.71875,-0.6896551724137931,-0.71875,-0.7804878048780488,-0.7428571428571429,-0.7567567567567568,-0.7631578947368421,-0.7631578947368421,-0.8163265306122449,-0.7857142857142857,-0.71875,-0.8043478260869565,-0.8200000000000001,-0.8548387096774194,-0.847457627118644,-0.8448275862068966,-0.9142857142857144,-0.9644268774703556,-0.9623430962343096,-0.9608695652173912,-0.972644376899696,-0.970873786407767,-0.961206896551724,-0.9763157894736842,-0.9738372093023256,-0.9745762711864406,-0.975,-0.9672727272727272,-0.9623430962343096,-0.9649805447470816,-0.9664179104477612,-0.9686411149825784,-0.9765013054830288,-0.9791666666666666,-0.9775,-0.9724770642201837,-0.9762532981530344
BDFF_05-L^C99,8.0,0.0002627085248916,8.194114672124999e-06,2.690026933776257,0.0366492146596857,0.0105820105820106,-0.0817307692307691,-0.0544554455445543,-0.0817307692307691,-0.1318181818181817,-0.1548672566371681,-0.1032863849765257,-0.0497512437810945,-0.1238532110091742,-0.0947867298578198,-0.0861244019138754,-0.0497512437810945,-0.0402010050251254,-0.1318181818181817,-0.0904761904761903,-0.1074766355140185,-0.0591133004926107,-0.2008368200836818,-0.1767241379310343,-0.1548672566371681,-0.1906779661016948,-0.2107438016528925,-0.1659388646288208,-0.2172131147540982,-0.2390438247011952,-0.2509803921568627,-0.2298387096774193,-0.1659388646288208,-0.1473214285714285,-0.1622807017543859,-0.0728155339805824,-0.0353535353535353,-0.0449999999999999,-0.0817307692307691,-0.0449999999999999,-0.0449999999999999,-0.0728155339805824,-0.0544554455445543,0.0380434782608696,0.0611111111111111,0.2243589743589744,0.4469696969696972,0.2565789473684212,0.1790123456790124,0.0213903743315508,-0.0904761904761903,0.0159574468085106,-0.0544554455445543
BFQZ_11-L^I03,9.0,0.0014086251650975,1.987312150025325e-09,0.075224174583858,-0.0704225352112676,0.0,0.0,0.0757575757575756,0.0923076923076922,0.5434782608695652,0.290909090909091,0.2456140350877194,0.2033898305084744,-0.1341463414634146,-0.1341463414634146,-0.144578313253012,-0.2111111111111111,-0.2680412371134021,-0.2446808510638297,-0.2197802197802197,-0.2446808510638297,-0.1931818181818182,-0.29,-0.2446808510638297,-0.3486238532110092,-0.3716814159292035,-0.4409448818897638,-0.4928571428571429,-0.4817518248175182,-0.5696969696969697,-0.5266666666666666,-0.4779411764705882,-0.4817518248175182,-0.432,-0.5,-0.4928571428571429,-0.4964539007092199,-0.4033613445378151,-0.432,-0.4964539007092199,-0.4892086330935251,-0.5170068027210885,-0.4661654135338345,-0.3660714285714286,-0.4033613445378151,-0.4083333333333333,-0.1744186046511627,-0.4083333333333333,-0.4740740740740741,-0.5298013245033113,-0.5103448275862069,-0.5266666666666666,-0.55625
BFSV_71-L^I00,7.0,0.0054240222610853,2.2116473575487256e-10,0.0139154313449938,0.1363636363636364,0.0476190476190476,0.0999999999999998,0.0999999999999998,0.5714285714285714,0.5714285714285714,0.375,0.375,0.375,0.2222222222222223,0.2222222222222223,0.0476190476190476,0.2222222222222223,0.0,-0.3714285714285713,-0.3888888888888888,-0.2903225806451612,-0.4358974358974359,-0.5,-0.4210526315789473,-0.6000000000000001,-0.6333333333333333,-0.6901408450704225,-0.6986301369863014,-0.7283950617283951,-0.7317073170731707,-0.7105263157894737,-0.6615384615384616,-0.6857142857142857,-0.6615384615384616,-0.6901408450704225,-0.6666666666666667,-0.6451612903225806,-0.6271186440677966,-0.6271186440677966,-0.6615384615384616,-0.6271186440677966,-0.6507936507936508,-0.5849056603773586,-0.45,-0.5,-0.5510204081632653,-0.3125,-0.4358974358974359,-0.4883720930232558,-0.5686274509803921,-0.5925925925925926,-0.5510204081632653,-0.6615384615384616
BFTH_19-L^F96,9.0,0.0003038590094196,1.12048166138761e-06,2.331695656763698,-0.0456730769230768,0.1428571428571428,0.368421052631579,0.2307692307692308,0.2644376899696048,0.2839506172839505,0.4804270462633453,0.5127272727272727,0.6061776061776063,0.5580524344569289,0.5522388059701493,0.6124031007751938,0.824561403508772,0.7627118644067798,0.857142857142857,0.8325991189427313,0.7552742616033754,0.9082568807339448,0.4647887323943662,0.5294117647058822,0.6842105263157894,0.6573705179282872,0.5127272727272727,0.5522388059701493,0.4964028776978419,0.4006734006734007,0.5757575757575757,0.7478991596638658,0.824561403508772,0.8325991189427313,0.824561403508772,0.9622641509433962,0.980952380952381,1.298342541436464,1.2010582010582014,1.3502824858757063,1.155440414507772,1.3502824858757063,1.5060240963855422,1.7189542483660132,1.810810810810811,2.014492753623189,3.0784313725490198,2.8165137614678897,2.495798319327732,2.4098360655737707,2.382113821138212,3.0388349514563107,2.7818181818181817
BFTI_63-L^E99,9.0,0.0013422818791946,1.6162661451336753e-08,1.561199379624468,-0.08359375,-0.021406727828746,0.0166799046862589,0.024,-0.004665629860031,0.1130434782608695,0.0865874363327674,0.142857142857143,0.1973807296538823,0.170018281535649,0.1347517730496454,0.248780487804878,0.3264248704663213,0.3034623217922607,0.3087934560327199,0.3502109704641349,0.3291796469366563,0.3763440860215052,0.2190476190476191,0.3778256189451023,0.6120906801007557,0.5005861664712781,0.4096916299559472,0.3291796469366563,0.142857142857143,0.0729253981559094,0.2415130940834142,0.3530655391120507,0.2749003984063747,0.3573700954400849,0.3195876288659796,0.5023474178403757,0.6284987277353691,0.6452442159383034,0.6243654822335027,0.6537467700258399,0.7204301075268817,0.8417266187050361,0.9423368740515934,1.269503546099291,1.4196597353497165,1.4060150375939848,1.7176220806794058,1.4854368932038833,1.2574955908289245,1.0094191522762954,1.0125786163522013,1.410546139359699,1.1192052980132452
BFTO_72-L^I99,7.0,0.0006211621239355,1.3338144461767652e-09,0.050007540574407,-0.0333333333333333,0.0169491525423728,-0.0769230769230769,0.3333333333333332,0.3333333333333332,0.2765957446808511,0.1764705882352941,0.1999999999999999,0.1764705882352941,0.1764705882352941,0.1320754716981131,0.0344827586206897,0.0,-0.0909090909090909,-0.0769230769230769,-0.0163934426229508,-0.0163934426229508,-0.0769230769230769,-0.0769230769230769,0.0714285714285714,0.0909090909090908,-0.2207792207792208,-0.2,-0.1176470588235295,-0.0769230769230769,-0.0625,0.0169491525423728,0.1999999999999999,0.1538461538461537,0.1538461538461537,0.1764705882352941,0.4634146341463414,0.4285714285714286,0.4285714285714286,0.4634146341463414,0.3953488372093023,0.3043478260869563,0.3333333333333332,0.5384615384615383,0.6666666666666667,0.7647058823529409,1.0689655172413794,1.3076923076923077,1.3076923076923077,0.875,0.7142857142857144,0.7142857142857144,1.1428571428571428,1.0689655172413794
BFTY_62-L^H05,7.0,0.000879706684243,8.11326514507375e-08,0.352386185190068,-0.0939597315436241,0.0492957746478874,0.0136054421768707,0.0,0.041958041958042,0.0347222222222223,0.0955882352941175,0.2213114754098359,0.2113821138211382,0.146153846153846,0.3185840707964602,0.3423423423423422,0.3423423423423422,0.2956521739130435,0.2844827586206897,0.3185840707964602,0.4190476190476189,0.3796296296296295,0.2956521739130435,0.2521008403361344,0.3423423423423422,0.2956521739130435,0.2213114754098359,0.1732283464566928,0.0719424460431654,0.0642857142857142,0.2956521739130435,0.4326923076923077,0.3796296296296295,0.3796296296296295,0.3423423423423422,0.6555555555555554,0.6741573033707864,0.7325581395348837,0.8170731707317074,0.7325581395348837,0.773809523809524,0.9605263157894736,1.2923076923076922,1.5254237288135593,1.759259259259259,1.92156862745098,2.170212765957447,1.98,1.6140350877192984,1.403225806451613,1.2923076923076922,1.5689655172413794,1.709090909090909
BFUA_68-L^C99,7.0,0.0857679996348034,3.497197133762097e-09,0.0409088180372232,0.0,0.0,0.2941176470588234,0.0999999999999998,0.2222222222222223,0.0999999999999998,-0.5268817204301075,-0.6036036036036037,-0.4823529411764705,-0.5510204081632653,-0.5809523809523809,-0.5809523809523809,-0.6206896551724137,-0.6271186440677966,-0.6363636363636364,-0.6333333333333333,-0.6173913043478261,-0.5887850467289719,-0.6206896551724137,-0.6239316239316239,-0.6302521008403361,-0.6507936507936508,-0.6944444444444444,-0.6965517241379311,-0.6302521008403361,-0.6507936507936508,-0.6363636363636364,-0.6965517241379311,-0.7066666666666667,-0.6834532374100719,-0.8225806451612903,-0.8158995815899581,-0.8225806451612903,-0.7924528301886793,-0.7972350230414746,-0.8127659574468085,-0.8143459915611815,-0.8294573643410853,-0.7962962962962963,-0.7810945273631841,-0.7755102040816326,-0.778894472361809,-0.7441860465116279,-0.7853658536585366,-0.8218623481781376,-0.8523489932885906,-0.8352059925093633,-0.8411552346570397,-0.8528428093645485
BFUB_57-L^D96,7.0,0.0003652606021911,2.6296176658066226e-08,0.3195394636604803,0.0103092783505154,0.0,0.3287671232876712,0.3661971830985915,0.3857142857142857,0.3661971830985915,0.2597402597402596,0.2435897435897436,0.3472222222222223,0.3472222222222223,0.3472222222222223,0.3472222222222223,0.4696969696969695,0.4477611940298507,0.5901639344262295,0.6166666666666667,0.6166666666666667,0.515625,0.4923076923076921,0.6440677966101696,0.9019607843137254,0.3857142857142857,0.2933333333333332,0.1686746987951808,0.0777777777777777,0.1411764705882352,0.1411764705882352,0.1149425287356322,0.2933333333333332,0.9019607843137254,0.8301886792452828,0.7636363636363634,0.7017543859649125,0.7017543859649125,0.6724137931034484,0.7017543859649125,0.732142857142857,0.6440677966101696,0.732142857142857,2.03125,1.7714285714285714,1.4871794871794872,2.88,3.217391304347826,1.552631578947368,1.4249999999999998,1.255813953488372,1.3658536585365852,1.4249999999999998
BFUG_04-L^H04,8.0,0.010047472832239,6.312444009613465e-11,0.0466113610086513,0.0032894736842103,0.0305084745762711,0.1054545454545454,0.1343283582089551,0.0305084745762711,0.0305084745762711,0.1259259259259257,0.0375426621160408,0.2408163265306122,0.427230046948357,0.497536945812808,0.4476190476190476,0.413953488372093,0.3047210300429184,0.427230046948357,0.427230046948357,0.3944954128440365,0.0935251798561151,0.0666666666666666,0.0133333333333334,-0.0440251572327043,-0.0870870870870871,-0.1264367816091953,-0.1388101983002831,-0.1893333333333333,-0.1849865951742627,-0.0349206349206349,-0.05,-0.0646153846153846,0.0666666666666666,0.0857142857142858,0.2666666666666668,0.2666666666666668,0.4829268292682929,0.4829268292682929,0.4615384615384614,0.5124378109452739,0.5353535353535355,0.6000000000000001,0.6000000000000001,0.5751295336787565,0.4615384615384614,0.427230046948357,0.3818181818181816,0.3818181818181816,0.3818181818181816,0.413953488372093,0.413953488372093,0.3632286995515694
BJFG_09-L^J99,7.0,-0.0050836783625838,2.379349994496081e-09,0.1518865359744302,-0.0113636363636365,-0.009009009009009,0.0091743119266054,0.0352941176470589,0.0161662817551964,-0.0557939914163089,-0.057815845824411,-0.0496760259179264,-0.0286975717439292,-0.0178571428571429,-0.0178571428571429,-0.0134529147982062,-0.0265486725663715,-0.002267573696145,0.0161662817551964,-0.0496760259179264,-0.1002044989775049,-0.1538461538461538,-0.1760299625468163,-0.1760299625468163,-0.1926605504587155,-0.2567567567567567,-0.2703150912106136,-0.2727272727272726,-0.3383458646616541,-0.3070866141732282,-0.2605042016806722,-0.2554991539763113,-0.2529711375212223,-0.1217564870259479,0.0,0.1224489795918368,0.1796246648793567,0.2753623188405798,0.7670682730923695,0.6923076923076923,0.9555555555555556,0.981981981981982,1.233502538071066,1.2564102564102568,1.3783783783783785,1.4444444444444446,3.0,1.6190476190476195,0.8333333333333335,0.4521452145214524,0.5277777777777779,0.5547703180212016,0.3836477987421385
BJJT_37-L,7.0,0.0007293946024799,4.915543494098559e-09,0.5727848193258918,-0.0084745762711864,0.0825688073394494,0.1456310679611649,0.0350877192982457,0.0085470085470085,0.0535714285714283,0.0085470085470085,-0.0166666666666667,0.0825688073394494,-0.0327868852459016,0.0350877192982457,0.0727272727272725,0.1028037383177569,0.0727272727272725,0.0925925925925925,0.0,-0.0781250000000001,0.0172413793103447,-0.2236842105263158,-0.2387096774193549,-0.2337662337662338,-0.1805555555555555,-0.2080536912751678,-0.1690140845070422,-0.2670807453416149,-0.3689839572192513,-0.1060606060606061,0.0260869565217392,-0.056,-0.2236842105263158,-0.2236842105263158,-0.1972789115646258,-0.040650406504065,0.1028037383177569,0.1346153846153845,0.268817204301075,0.1919191919191918,0.3111111111111111,0.3720930232558139,0.388235294117647,0.3563218390804596,0.4390243902439024,0.5526315789473684,0.388235294117647,0.4216867469879517,0.2967032967032965,0.3720930232558139,0.4749999999999998,0.388235294117647
