Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
ROCKR-L,-0.2277227722772277,-4.089431116073491,0.6663298400115545,-0.6785989861735766,2.708089097416535,0.8622761917955729,-0.30723944911199264,1.2883345610915042,0.6801872900554884,-0.37518475539137425,0.6232118152061007,0.3675324928592537,-0.6326962847095207,-0.34893198532292025,0.19561890640901075,0.2813306739305673,-0.3165740862495006,-0.2693325880511991,0.24385777437740447,-0.0018166717964322808,0.3703119170715917,0.17781378950076923,-0.12856964397455894,0.07362262011294417,-0.4218551401933198,-0.21551557006687766,-0.5043055689970001
RDTR-L,-0.1590909090909091,-6.2030835529756265,1.8465879140095594,1.0965915580690615,-0.30515508752836695,-0.41441498251424225,-0.47956742156436344,0.14975671887625638,-0.2550694384949348,0.17691098693096136,-0.3522276891216166,-0.010167712839593704,0.11975530477963159,-0.3724509996306817,0.04035023230617852,-0.08905490283347381,0.033538910496097946,0.0845129393071881,-0.042555043729981826,0.08082622412996822,-0.06216121407549386,-0.05501631585384242,-0.14297304344956457,-0.003226426977509795,-0.022710107013832,0.13852897726051586,-0.048977569963242346
ZIOC-L,-0.2322097378277153,-5.963421189408282,0.9289885437713057,0.6181737621684671,0.564632981244406,-0.5674259932683506,-1.2499183901537974,0.145403872222328,0.16794730899905566,0.25027073290581225,-0.14028178474136507,-0.3210050226125117,-0.08483891621118779,-1.1423085848107977,-0.36625298279425217,-0.07287589523942911,0.1408966516791077,0.5709639920915214,0.43375020912266404,-0.03352073537777666,-0.27801148843104845,0.5540344247311352,-0.43903380936361264,-0.43820729198974895,0.3246633602341217,0.19825593840139585,0.14614120142818662
AUTOA-L,-0.0760054533060666,-0.3018582330604683,0.19276854913887903,-0.630792272197497,-0.979676782145426,-0.263412753110728,0.11073567629625103,0.07311196939328875,-0.45847977145228824,-0.3903507071004393,-0.09363764054518951,0.3295482026183132,0.12943920447362375,-0.16772245534090643,0.23682144653881065,0.017675734594344503,0.09939855095439146,-0.060684254026298866,-0.11383930869043547,0.08181611967885222,-0.2191721977202273,0.20549661490790325,-0.24245782336704694,-0.18266848940289698,0.10440479164304399,0.12281637680727522,-0.10172793592303866
BBH-L,0.0200803212851405,-1.5651954807908401,1.151696084701132,-0.0012792076796674364,-0.8469796270601869,-0.5802324643747827,0.6044249839379228,-0.40466113759236566,0.41030949045302445,-0.10450373171453055,-0.15578388799340556,0.03885079565571267,0.18699654266448454,0.3432396125112328,0.08751093546218802,0.10701831947349483,-0.0630332614167084,0.06924739056201577,0.02035680182922229,-0.030056513378620343,-0.01565825409838234,0.11850576854952649,-0.047496364297507136,0.025405656370245982,0.07028813985128422,0.2074515097257556,-0.049413542505827746
GATC-L,0.0078740157480314,-4.287975001477007,1.9965111291720512,2.8783841588008148,-0.48871000354325717,1.3668400008212647,0.29113679908772777,-0.8707240588437761,0.6390795585401102,-0.08682570521498366,0.44899723225189575,0.009972997735442454,0.2845013049203751,0.12199035050304018,-0.3699863202498761,0.14713166020651422,0.09256168385338837,-0.034402826129205775,0.204461698172827,-0.22341747164605444,0.05704285275151354,0.14338913757780536,-0.06800710158147107,-0.06498280636650319,0.32970712524418666,0.15462983752626308,0.021541559152606873
RUR-L,0.0344827586206897,-1.2584332835457281,-1.9581236930912786,-2.2763324814389088,1.7498497188391182,-0.5700703898165069,0.6242050897330137,-1.447107529744335,-0.028258212749783643,0.22433844613725532,-0.3421813541048835,0.40577549752916603,-0.4198042699121837,-0.9187738630344376,0.19764945417665733,0.16175101963464963,-0.2979728514275806,0.12990614500850384,-0.26059370675881643,0.05158081558562419,-0.22639500807543692,0.4551589846881368,0.25496326151199655,0.09576574542329393,-0.5065958261094698,-0.19361282963758375,0.002047001707382017
DGI-L,-0.3620689655172413,-3.4359285516464655,-2.3657431327149454,-2.277575236273002,0.880842523866393,-1.7400839130930288,-1.5041586594111678,1.2677295722957542,-1.3539692066056823,-0.44557468297990516,0.24469725299470435,0.41549376247227077,-0.6178408032806533,-0.22174462409314763,0.024792955905029845,0.4186546846640008,-0.298321512375228,0.14329636508997826,0.15243235148416012,0.13430218239264377,0.17778372545321985,0.04334229587053588,-0.27684034011051806,0.20237155619160271,-0.1680056726627804,0.20933092009353754,0.013515025784573573
XPF-L,-0.3461538461538461,1.6663090797003834,-2.139490923339626,6.515372733308475,1.2959360548668313,1.078349428106335,-2.699726225896205,-1.5940705913153688,-0.8753918147695321,0.0029230342582003137,0.3470561980435407,0.32577693728098045,-0.17078435077575593,0.9605099510997317,-0.3626377763494529,0.13269705992840625,0.6048060665532325,-0.4384488859537043,0.31045050935108415,0.6754730147110262,0.4629690256923419,-0.3099415261095555,0.8962756141667393,-0.8655836362918385,0.47787006108482943,0.24141403801618225,0.2568814778975613
OVB-L,-0.119047619047619,-0.6760152707932208,0.6693783683966772,-0.6580869564940626,-1.472212827895776,-1.01468950988876,-0.08123201541013712,0.6878949530043607,-0.3238827084445113,0.15857425070656875,-0.0810337940928945,-0.6300415177490182,0.18126285836802045,0.31489620539942753,-0.09518827148570652,0.6171340906684951,0.4880048864517732,0.3770765097044727,-0.2490229124514399,-0.41055589922210683,-0.21691798476059793,0.28505811544755916,0.016463264039590312,-0.07826558279821971,0.05587274909060149,0.1678220764679434,0.1552008465566333
VEILV-L,-0.0329512893982808,1.980242264451354,0.09270780009119498,-0.06820574580274986,-0.7833921065269246,-0.05624441930147678,0.2714113347549344,-0.31185066776902953,-0.15042823583352666,-0.21223983366324464,-0.05606783558303026,0.169074001622054,0.10210080617835664,0.09966759086654237,-0.23758217314719163,-0.015449685936988334,0.25194202987060965,0.22143587143559304,0.059965859222039716,0.05962913903348565,-0.08238836433461204,-0.06826485583804427,-0.07057234639166764,-0.108344371131487,0.05522406564644934,0.07553831629538829,-0.04643244746116303
IQG-L,-0.0582191780821917,7.393089863943037,1.1220085328238698,-0.7935854428424739,0.6299120133682217,-0.7858655555218543,0.6201905927145739,0.6622723944710149,0.9587051133596246,0.5440871069411971,0.1823976251441187,-0.16366212267549957,-0.21847193918801422,0.6578451709589853,-0.24894604589757238,-0.29863292586635104,-0.099603979256371,-0.20490550446451392,0.3224371322146659,-0.3921536049901301,-0.18604945887276497,-0.536843334596602,-0.10008148278162989,0.02924509221194636,0.03250153300765026,-0.17862684380048308,-0.1121032846206902
ATRAS-L,-0.0500595947556614,-0.7997353983220775,0.7892656378240833,-0.24892154278079942,-0.22755953352108996,-0.19663399545870447,0.3583261252219923,-0.17919880262290172,-0.29475362063549415,-0.01797656789364825,-0.215537091803553,0.09204259162064721,0.04515069643613134,-0.03153237497993165,0.009934405467852434,0.016155955218944355,-0.02881433250490468,0.13041381630408685,-0.008849701674777853,-0.023056459950290195,-0.06207500331937428,0.04130478110548704,-0.09430582749933071,0.05306709051138265,0.022430041267450955,0.010096547804188491,0.012229218085304649
LSAA-L,0.0,-1.6479072929574565,-0.3235049465847875,-1.4965124340520561,-0.12974404618232152,-0.334655059594296,0.5013125194431752,-0.3950371434238303,0.07394348294462076,-0.12376296680525689,-0.2034702171034837,-0.03958023691861199,0.05548127554912199,-0.08770512276620028,0.06080599694611063,0.14698589715955493,-0.0762881721750229,0.20757178204913093,0.19340778335446238,0.022405662473815494,-0.051017558649215256,0.03508900261263089,-0.0733468755778291,0.06717575448609757,0.05037699081025381,-0.006444093773017522,-0.01905479514217145
CMBC-L,-0.0327868852459016,-2.0524201140251783,-2.457543031086007,-0.0367386428804278,0.5576243933248672,-0.6100896369287045,0.052314068637428504,-0.5862438498169462,0.7724351794408159,-0.09996504552168949,-0.08224761200478654,0.03851872264084656,0.07354231581531503,-0.2230858515781362,0.1711380695860865,0.17435716612113178,-0.32720676661222964,-0.11596092365942812,-0.1179617393949558,-0.19990929950414782,-0.13935324344726696,-0.019833593338305887,-0.062145001488851756,0.41937959199892766,-0.021984543255693094,0.06498768477022981,0.10019453929504103
JOG-L,-0.1304347826086956,6.809488565296735,-5.490500467471082,-2.2652691319993314,2.7287880048201045,-1.0846214345858505,-0.7570197948754753,-0.8540937532548237,0.22499864289925584,0.4635913971585279,-0.3088067929598421,-0.40987301632221457,-1.0275701161766806,-0.5259638062252205,-1.8111990392251154,2.248920002454992,1.592846697006006,0.6068684945746929,-0.6287759831122156,-0.3492838686377947,1.6155203753110694,0.6523484941407164,0.24998707925766717,-0.16913263339233078,0.8069673531074711,0.13943496226490704,0.5932844768044772
EML-L,-0.2295081967213115,8.461374454554175,-1.6759037791558342,-3.8689272177458447,1.0080348421231562,-0.5008299355402934,-1.2808481996520362,-0.24092739776835254,-0.6704674323329276,-1.6314092561761993,-0.12052288215037373,0.6527672761045054,-0.6101215456666014,-0.017256924807676828,1.092620396570884,0.26869677460916147,-0.357895230662848,-0.08978652106612608,0.17284347932316518,0.5306222926586165,-0.3382743008114354,0.0010790890486189815,-0.11152757065467211,-0.3323002227143307,0.19396404464199854,0.42369680835147855,-0.2036056811155455
CRDA-L,-0.0369931932524415,0.11840112629198317,1.2042551829101127,0.27943667530842947,-1.0105802164749624,-0.3179447277052905,0.5531978231122249,0.24139888572030288,0.14002341222011505,-0.7182288581850836,0.296250165231857,0.349341910510505,0.08101755383158686,0.2705906336537317,0.06456309043966815,0.1819432056885053,0.011113219082643887,0.07067804220341077,-0.06976612423831409,-0.05312116125036749,-0.17447356243785092,0.12419280465996467,-0.1289952383874482,-0.1099110596911747,0.09619305403008901,0.16748182834108877,-0.04873892750265295
SCSS-L,-0.0432098765432098,-3.291997045591572,1.1227218333071511,0.8817008631735775,-0.6921376143015046,0.11802642017416612,0.10308308655447435,-0.3079533729169442,0.284708227946025,0.05263453583456758,0.06524100949784668,0.02190481925180042,0.46604278141565175,0.18973002893691462,-0.06514711317593398,-0.010668445548678155,-0.072750437430768,-0.0729410993613752,-0.16329995100068687,-0.1802896937092136,0.020488817049032687,-0.19832973939360604,0.01642223770281039,0.11826914165213713,-0.09143501476964369,0.05101711758935619,-0.01293979252207677
BOOT-L,-0.1652173913043478,2.021854499081707,-2.432605388693303,-2.037600082182182,0.5063583732843175,-0.211035485844993,-0.5088087547052003,0.4429191663905241,-0.37786514752057226,0.10515727322961166,0.08262100029846829,0.11868269811961901,0.04781023482538654,-0.023622279008458594,0.04870500055367895,0.19576992315255073,-0.13149967139801957,-0.07893578516947086,0.029611985192326707,-0.08204171057687366,-0.01814021632949774,0.152611465226274,0.11813279330958365,-0.19424029447371158,-0.13317066869882427,0.017846991065620724,0.01766999277173805
IGC-L,-0.035,0.9138759828967223,-0.1004899254054367,1.2431280838826322,-0.3550082381524583,0.03823259384228739,0.4390803819041142,-0.40175351375767,-0.20636805309053077,-0.3353301713808303,0.4514810374408429,0.5626178622747215,0.1064315657960598,-0.03140371803934896,0.09143252027773327,0.1887678859940084,0.17273680955122486,-0.2279181651213113,-0.10465541791872707,0.2732980637557733,0.2095453479538731,0.005548266968506178,0.19634583405335176,0.06979922290354199,-0.12259012550846501,0.01488152656826363,0.11909033352334553
SMV-L,-0.0875,-1.5912977726952118,0.25395699214969114,0.9622142959903511,0.013266315193727824,-0.8674697323614584,0.09184383477256661,-0.15086752097597395,-0.09923780633983559,0.30419782611239987,-0.01721465386031049,-0.03837575359818159,-0.27505509216475826,-0.24705105504330055,0.27550129586969785,-0.15676103800440375,-0.08569257441060589,-0.45081760747872535,0.030891669032822148,0.07700149859353479,0.17795919969376417,-0.04220230410966702,0.04819483619115971,0.13490468263698438,0.033869998176888856,0.0069240055699441964,-0.02421526439026955
SBRE-L,-0.0190930787589498,-1.8066038626146192,-1.0608975502819302,-1.4080161672558114,0.0391418020917802,-0.6281659241418434,0.12419610029077775,-0.6104173288190073,0.2061826701958208,0.48435274177251814,-0.33992644460407023,-0.21657299946043626,0.489762024128589,0.2037324516108324,0.12503628677761106,-0.12795197367192904,-0.08735164747032116,-0.12799106297596494,-0.17153726355816543,0.1094456129138159,0.10385693757598907,-0.3234864099702405,0.12128599776593887,0.22753747948296027,-0.19871980541400722,-0.18362319803278526,-0.11036543529540417
UPL-L,-0.4,-6.057458850996554,-0.0514146610170085,0.04062193957506898,1.7070479511736236,0.23571491820781929,-2.1869785833573574,1.099592460088035,0.10069951512539874,-0.15394479498227243,0.2951306128885492,-0.3229226136436086,0.5918608431636564,-0.07059698068257449,-0.1184152585904022,0.20564665738208798,0.0844474443038033,0.35582650620461914,0.3505762566119661,-0.23909698106385466,0.07160206097548981,0.03015210808046927,0.10957653383423085,0.2189367448083107,-0.31880857550972785,-0.1599076705416441,0.1488778114076216
SHIP-L,-0.053030303030303,1.5438456046566587,-1.358133643499873,-0.4957732450219897,-0.8235786694016645,0.04762430457574295,0.30417932774439865,0.3498593169606593,0.019455083754555503,-0.4533970187675054,0.2548329538220912,0.21062542008744176,0.02789144653614706,0.21614957471726107,-0.19736174393290723,0.18304392448147852,-0.05960908718333075,0.08831438960868314,0.17177463597169934,-0.054971152050969016,-0.003548502322141745,-0.028341459680067287,-0.0449232325614618,-0.11495396433809442,0.04180053860861727,0.11018028712671546,0.011719354787511117
BKSB-L,-0.0371621621621621,2.4796464551641937,-0.08433574676915577,-0.007520928771325517,-1.9499632270905565,-0.6459791926011427,0.1945106095572594,0.2900084942890483,0.507703732830674,-0.7007475485721208,0.0033110424653809405,0.8028997889172591,-0.10659520538915217,0.06516650735929944,-0.07345363822039508,0.37299077660597846,0.34781215532631243,0.3905991985253778,0.5859503284123614,-0.3503972575118529,-0.14927703556282018,-0.21996589118019674,0.6739010660731146,0.31003682240867836,-0.2499127604043958,0.7352219744500014,0.010474816905544684
MIGO-L,-0.0648967551622419,0.5855149403470323,-0.17328269455089468,-0.05044900524754444,-0.3430654024886941,0.11478569388455934,0.14099170751109835,-0.06709020159390698,-0.07545815691631626,-0.16103837461700188,0.10451270448524592,0.17211988641415968,-0.060718955126787114,-0.03421342862591791,-0.06411763402114383,-0.03446844559359844,0.01469259652050089,0.04000694449239645,0.08577049535534619,-0.08044888266078253,0.018681148194355367,-0.06487813249280194,-0.08713519323417246,-0.02095586494752843,-0.017664577131576317,-0.028695408940534482,-0.027133087228901058
WHRW-L,-0.0692307692307693,1.790323983243187,0.005217088866612061,-0.6414955186038752,-0.87972000128596,-0.11086994468480317,0.1411027372981045,0.1835346972361685,-0.16628060956703392,-0.2712583738006624,-0.12686536696549536,0.12781515888416442,0.24590519173491507,0.3538314049896319,0.11565989745159998,0.07078606226403215,0.05473195985760156,-0.11968607013754602,-0.17451501940491285,-0.04311958108115204,-0.06166800494956123,0.006143819108270704,-0.11181947566780813,-0.12517477098704383,0.050031379093741224,0.02080045300925039,-0.10356841775307624
ASTO-L,-0.1308900523560209,6.112029460975126,5.32126317990169,3.4378550428224925,-1.8041565857617368,0.4240359345815501,-0.8985921366364932,-0.27846676507054813,1.0053642905101012,-0.08004068589461065,-0.01055811330850961,-0.4058016024139243,0.2436696210795384,-0.27515702217252186,-0.48334205007867004,-0.36038123458216653,-0.06907822869438758,0.28240568238675484,-0.28418316935986826,-0.39545546467479503,0.28369748105007064,-0.6504916030017586,-0.6778015363078496,-0.4196665958665611,-0.40067811733077663,0.0809744944816925,0.06659259420046595
SLFR-L,-0.1304347826086955,-3.9754163751245333,-1.1148680007475134,1.1293853588454819,-0.7697217062075613,1.2878970348903473,-0.376825994625294,0.8460962648749479,0.47630383935715326,-0.16520974683526854,0.009393300799767107,-0.178937599866181,-0.04290033464302876,-0.03110494388507419,-0.035023594910651365,0.22661246117123196,0.17046339871744362,0.036324126895342125,0.13153473284216757,-0.09177527913936913,0.03778786641474339,-0.09362119348897505,0.2722049526481264,0.11215028739387604,0.14130307444755721,-0.19665470141560146,0.04263734030708151
CFYN-L,-0.0871369294605809,4.251445784924049,-2.905795594520925,-0.6802710700494742,-0.4285393849219483,0.636852186434715,0.10397684374344304,0.13728241155201684,-1.0023855963493,0.06727357546434734,0.24180196220655026,0.15865714978720583,-0.2189420185948371,0.09943642483043484,-0.4552547226799824,-0.18834780398497972,-0.30646235112785664,-0.072368364185223,0.3377206894649142,-0.04371334213266966,0.0322585416410567,-0.18723726113583058,-0.14323531877428716,-0.06550404476720875,0.16074195823717782,0.09910643151907267,-0.12405926403859743
BEG-L,0.0253623188405796,3.3199187088385735,0.19833779362000767,-2.1688668631115577,0.8057129952047785,1.5919258612463054,0.9550315419634776,-0.057844112213296384,0.35905487253588886,-0.3665166374242265,0.06947846666275408,-0.30317236458851116,-0.20934554714020334,0.39654720402400107,-0.1355233894948206,0.1563172154202621,0.20466049259510613,0.05395241839516096,0.025203919662566736,0.10024021340080791,-0.21582489951126987,-0.4477337610268838,-0.11018331653368,-0.07087983487250558,0.001380513008446643,0.11966187435082747,-0.1352188039515849
BAB-L,-0.0914285714285714,-0.6281409336274237,-3.511784547590507,-1.2762237619817798,-0.08534789726704894,0.6803912897235811,0.2170864728490625,0.9100589875832477,-0.2666491555001507,0.17012324434936824,0.28578585019263036,-0.26478306681647656,0.20957425593714465,0.23502875218356417,-0.2228781868170092,0.11207669112949267,-0.09121651935080348,0.14410672524314577,0.34124835955559546,0.047728232272688846,0.17677728018826996,0.03432864734188482,0.24896355736361558,-0.005373167798158134,0.02648592101443857,0.2014531899849056,0.205106765391499
EPWN-L,-0.0444711538461538,-1.3104856732501415,0.6624617025420253,0.21846452198532024,-0.6446184450958246,0.5064164247303486,0.1968699956891601,-0.08458905288415654,0.03402215774897684,0.1388444986734405,0.15998243972452655,0.0632789951330239,0.06465283937142226,-0.17805589811778236,-0.27234451558674794,-0.10353400934740317,-0.09321973046633283,0.06409693176286872,0.3244647044352687,-0.008915492799896497,-0.09505099058211784,0.007683432216456951,0.0656961958694062,-0.24837857625740814,0.0712537041179786,0.10740411488768592,-0.02959099522318012
UBGU-L,-0.1857142857142856,-4.5049041254833515,2.14005051580028,2.281603229071212,-0.09711121927773796,1.1228997361499409,-0.6985329437822791,0.37780982952766035,0.18493868005027286,-0.11946759132428603,0.37667343987038543,-0.013256032022651675,-0.13333090064399203,-0.7825039415796977,-0.37005087473620873,-0.1689144637543382,0.13499981159512545,-0.16032896720929912,0.27531133607314173,-0.040657024317977526,0.19323378230418786,-0.17745070513211403,-0.011434076156408122,-0.006587300201179816,-0.01861807156042162,-0.07007344969473621,0.08525794798477576
CREO-L,-0.06,-4.625409020440563,1.314204826284819,0.3896109745209272,0.14257059515281248,0.030221370504425873,0.12088276880537441,-0.19652221042876453,0.2923007769938183,0.24677530799828806,-0.35327888520201867,0.09445502119969934,0.2622391560455728,-0.38060580744166683,-0.11543317474666942,0.15940274619807646,-0.11386392886346149,0.025993390640754958,0.13465160811127988,0.03964814435014099,-0.061506458984599346,0.20510716918405214,-0.12630090882128167,-0.0681574495074554,0.12091317835027432,0.26040454546745395,0.10274036034831048
GVMH-L,-0.1904761904761905,-7.242592967660544,1.3360294041818777,0.9384507179953535,0.012976825495024973,0.1901938419481386,-0.13917776381600805,0.9238260602604996,-0.9804282641237201,0.5991105344913298,-0.6128243723937684,0.000533668025643917,-0.43122376863251033,-1.0678265260164284,0.041644526517051625,-0.15541483602458783,-0.0659020599397783,0.2879583138482179,0.2045668897051735,0.11301544032303229,-0.0595575448421266,0.06969351690392941,0.004551531929367006,0.0772042837936953,-0.036098577880445556,0.000755474446389246,0.07860852560109398
KOD-L,-0.0706713780918726,15.320379348282826,-0.6753577771225628,10.058765596989591,2.1981394113204686,0.4088592003715515,2.011361501769086,-0.10679812308107828,0.20651165770211916,-2.2512979765239245,1.5063076287607136,2.025989069887236,3.5720650899723307,-0.9864859783021339,-0.8166680517029123,-1.0709967584257012,0.3306654068623188,-1.075373208050908,-1.0376359147369656,-1.0052978243783999,1.0309377710202012,0.723563503774954,-0.7072283630816344,1.6385386160740232,-0.3431183471709731,-0.6055882055473194,-0.38544281171670075
ASHM-L,-0.0942928039702233,-4.090121415641187,0.33428560480652847,-0.687248274850688,0.8724991705621502,0.7528257956015122,0.06250081824585274,0.011612661544250842,-0.1508026946218806,0.045508962741151876,-0.19318714997194592,0.006164861122148581,0.046719512219046175,0.04792882093312626,0.022069892094877218,0.13430195545556523,-0.10619772829515452,-0.06903920109083476,0.02364494952223402,0.033054012867189855,0.09899647142158466,-0.052126131571044315,-0.010280609779876994,0.06780119183658717,-0.0387193518418013,-0.022711566837252575,-0.08741803803068952
INSP-L,0.6000000000000001,-1.7635189706516563,0.11475713073131746,-2.3580931570355803,2.5064341196865567,2.444917275108807,5.306096979367959,-2.363539601846905,1.3886250768343251,0.6516113015510379,0.4337458975143976,0.5563288787198353,-1.4202137489102165,-0.4275240820533961,0.25517229674079467,0.2357599422138085,0.37826631720400633,-0.2954667314014725,-0.1461364199722941,0.6444258205731334,0.524299476902246,0.3373139024811848,0.11772737197933464,0.03039899140644246,-0.013811367570691097,-0.06338834101320671,0.17830785780276742
SBTX-L,-0.1650485436893204,-0.19104351407470446,3.845312105508591,3.0917737344167944,0.009130661532245656,0.43498191389381063,-0.48678157527598354,-0.10892326007422716,-0.0470137939026043,0.11845680751380165,-0.7807069303938126,-0.6245936231579059,0.9791358517566348,-0.4158049489016045,0.01552058860731555,0.968495082910363,0.0786916217329497,0.41883155857958815,0.2799785481911799,1.0434752726752647,-0.07369408337377831,-0.05024298865580768,-0.14444361030828687,-0.10346720817838458,0.06510883052068261,0.6547887313008846,-0.051474212867037225
FGP-L,-0.054014598540146,6.117799884007001,-5.740851356317447,-1.1110410321483122,-0.16637777009327767,2.516510751015743,-0.7835292146232189,-1.1169858092417342,-0.6908243470341379,0.31627759501310204,0.2075823454186791,0.345682710564755,-1.2706201032176647,1.047595665283392,-0.7669265553670614,-0.36641023265971934,-0.353178618145298,0.03409610337803301,0.342128352620135,-0.13281065592382138,0.006667140069347514,-0.21302496213009173,0.33624601870384924,-0.018008979050575507,0.47215268176549,0.09889936392766449,-0.2881220580953033
INS-L,0.0067567567567567,4.24465361545731,1.9589740076231148,-1.8810880423174132,-0.6651116613416028,1.456915315354676,0.6755722753101535,-0.026829185407670778,0.06996666346297035,-0.7403652643374762,-0.21638049372376095,-0.30451585197440867,0.410170269314439,0.32380016043844667,0.22604565976148838,0.06115913458037663,-0.04884515108891513,0.010528275385521972,-0.09050288381404223,-0.36279930282343487,0.0424873769713638,0.03578191776407378,0.12520679991971745,0.19491603522759665,-0.08010035598305722,0.21953869648347069,0.21462872395460952
TCSq-L,0.0,-9.49541295836609,5.128678287548494,3.497667098580116,-2.4335794835642406,-0.47297754689628885,0.6368903133281287,-0.04654478071861134,0.4031748995829588,-0.28412917171567614,0.07178048803198697,0.3115072200394287,-0.5101011960876499,-0.4113179415921754,0.10078253594876874,-0.30113020303493576,0.1696476280290179,-0.023181012897496637,-0.16486880083657732,0.1760189299027009,0.15741881219979428,-0.3510503519883307,0.05328193522736228,0.18987602565981712,-0.09419482536817927,-0.057018186780385074,-0.0023287194664069408
DIVI-L,-0.0906474820143885,-0.27297895288046736,-0.2528276823604247,-0.14724393578758135,-0.1012595441552423,-0.143263497941061,-0.08209142051202907,0.00975155789585767,0.06519165552349393,0.03896147399456087,-0.04092894669453628,-0.03188091317394422,0.040645838297304476,-0.018994645616915586,0.03321458137519961,-0.04507094956030037,0.033171900805665205,0.05759250350741603,0.022224695067377065,0.023595739037855633,-0.05008095642607001,-0.01474147756981206,-2.3539729554472474e-05,-0.03644908990500228,0.04738894475290662,0.030621803358334695,-0.01357323226301367
ACCI-L,-0.074074074074074,2.493333193327038,2.2541859624186436,0.28885106245427306,0.4852823830164934,0.5091363137771694,0.437353580768033,-0.06004361811094167,-0.14960121679318403,-0.5719016764261005,-0.3857998548113677,0.38687093309691045,-0.03780617821889734,0.08660505554490015,-0.09926462594498398,0.10512647176525258,0.10842458078735215,0.4886626654968587,0.20024924550084655,-0.28118723999466494,-0.2937819464235103,0.04479484440207013,0.04845974818011759,0.1291413607061542,0.15833451063646609,0.28503997185100394,0.275394752606434
TMTI-L,-0.3096234309623431,-0.3824582483398806,3.8915198766162886,0.4352238367873371,-0.20266072172355107,0.5036384863600815,-2.2783857104227154,-0.5022014316953555,-0.3672179763068406,-1.225827142922696,0.09242696294545813,0.2594248514632725,0.523496400928664,0.33982007151299765,-0.6424014743555657,0.2545522080717345,0.19808679673481885,-0.048579773148906435,-0.24488239439789253,0.034396121517414155,0.04300387083747064,0.1748247521660702,0.044643660324286086,-0.22138113482281913,0.35373421983529635,0.2646108497557967,-0.07510940266326085
CGEO-L,-0.1036036036036036,-0.21027556656563967,-3.0939450962280777,-0.13206023210695914,0.23044026024792924,1.0141701988838006,-0.23503849217515715,0.08654305180277681,-0.17626535631852555,-0.08159724087263477,0.13411464911356288,0.2693614247602966,-0.23353644502340712,0.6403150231428326,0.02633757837481841,-0.31861885755861646,0.2752112541409836,-0.32682723726077084,-0.25777199942737666,0.0030013864325120995,0.0681944339953787,-0.09308876331818296,-0.06655978775122127,0.038152956549413884,0.26750864300694,0.05086979394864403,-0.027839764780789422
HRI-L,-0.0781609195402298,-0.6370872657834741,1.8001739873101836,-0.05133156308779249,-0.19090184947005404,0.15328936607473603,0.27054743842956247,0.10625837699752223,-0.24522823757818388,-0.2425438206546238,-0.03073058121391123,0.0666209895015085,-0.051683384049615234,0.1632545134455432,0.099974195531375,0.08271683731980335,-0.019349382970662972,-0.05320323067192466,0.00881202486806733,0.061984796149983715,-0.0034779745245129517,0.07714341469732826,-0.06602449927445976,-0.01822186402302717,0.1227007111930336,0.09910269461908072,0.038497428811541834
BGEO-L,-0.174074074074074,1.6991058922833753,-3.1747714055222778,-1.1084336979504745,1.441003355817152,2.428312893486014,0.26207198202209375,1.4695631791082482,-0.8983674276445288,-0.4309050259346225,0.6507744488414692,0.41457952006845605,-0.20474421304641235,0.3030082202414665,-0.21651761803825162,-0.3398384325014239,-0.23552604198773605,-0.3712891257676695,0.05362876231057312,0.06548400453029417,0.29342944538128923,0.09863896008343578,-0.04215978711381489,-0.08697894448965024,0.12759780786784725,0.08738004931863323,-0.08442066376714136
GNC-L,-0.0984503190519598,-3.186893529705992,-0.5668341856049844,0.05930057695607998,-0.8021557165391298,-0.008603827645540846,-0.4497067400221233,-0.06391419183616995,0.018250168035824122,0.39274382357517806,-0.3811267162755586,-0.16300560235459946,0.00814288786404509,0.1286708176573636,0.07188946134548543,0.191141163067178,-0.07880302672483643,0.16699644906112693,0.047154120762969244,-0.20754518583907322,-0.14280954377266816,0.07410521347728033,0.14434587035761576,0.01863005165859672,0.09368648788761584,-0.01853285172708215,0.08665649823910367
CHLL-L,-0.1666666666666666,-8.421064981596915,4.844058226473407,3.2914294651934624,-1.2853991314559934,-0.49091506761538195,-0.24612766559714513,0.5377049322158809,-0.46607790158359685,0.6601004966011261,-0.425133190215407,-0.14276307177743258,0.5129214889924062,-0.04652817053430857,-0.022182472548746286,-0.08309159963647074,-0.09991793515270546,0.08644418302997302,0.059001166167368266,0.0017354297729514712,-0.016464253710611516,0.21115718816781098,-0.18340150842330105,0.04749843962996131,0.07211324585660728,0.08589713197765135,0.13251233758820527
CRN-L,-0.058951965065502,-1.1044183947769526,-1.2974512702344498,0.075368598135415,-0.8500180860806396,-0.43912308809593353,0.0806227937445523,0.04441919006198649,-0.08229165626894468,0.33486919972486767,0.05266033674424378,-0.10894065008394045,0.25892599354926354,0.0687995358605946,0.03508350522633939,-0.11597988658536379,-0.12027941450062425,-0.0863438952748715,0.05839289122705948,0.1569834002604346,0.12289859306439713,0.10205508223291578,0.09276902565577697,-0.15004925892948168,0.04896191474180718,0.0012640854465374148,0.05621651379701361
