Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ARSA-L,-0.0222222222222221,-2.9567630136695513,-0.7067160998318018,0.02920258114102412,0.17276838193363703,1.0340491575172124,-0.43580647229306557,0.46042511240732603,-0.3879619891305095,-0.29064773257171383,0.08488704752531435,0.2234956131703872,0.012382811552649722,-0.008273161603513756,0.12152619126865205,-0.07353507807164959,0.4042509166222512,0.5960630735821376,0.5753181566262779,-0.013579723817331336,0.450807537507595,0.06186000918427928,0.2704526304585011,0.09371191937273761,0.18984727407470453
42TE-L,-0.0514522821576763,-1.4038992740534257,-0.308156512998822,-0.8651706424877447,-0.0013466076447578833,0.23799015881503263,-0.4131083691564682,0.10882624155799803,0.007078763883287375,0.15789202988781664,-0.06868101263933214,-0.15603016222491067,-0.10152284565949156,0.08713251872509911,-0.05505319069523405,0.055168896645642625,0.052037619794120644,-0.04328429138076381,0.01725469670696333,-0.027841778413543967,-0.02698220443292456,0.018397813272765098,-0.08205291876975353,0.013621260204318511,-0.03224392168448097
SDX-L,0.0614379084967318,-5.4484088754487665,1.080011423292574,0.2569303430147074,0.5356130659455012,-0.015892670949199505,0.34944751293840415,-0.24338662551756945,0.531498685944193,0.15212942779309757,-0.19753786020271863,0.09667836669112331,0.2245218988968871,0.05696617771195916,0.015709267245223823,-0.03556526095384868,0.09717510867345218,0.08480587379528028,0.02931762487450249,-0.09746794748200412,-0.15793939681831554,0.06281126456770386,0.04804313965648911,0.05243834128531631,0.28595286888591803
BAG-L,0.0779220779220779,-1.1280662030629685,-1.6189661184656547,-0.8995782027693399,0.254488888895901,0.08928462164269683,0.5943118989221833,0.050230885591647664,-0.16769322332469352,-0.1361497485119044,0.03480691666262068,-0.18641558871017702,-0.0009828422452882676,-0.09761266737071152,0.029384949026964514,0.345207410630997,-0.013197970209265306,-0.11903868729203533,0.19622120904553086,0.10749799623286922,-0.02394091390167676,0.113713917706823,-0.09753355868576642,-0.004165508599650771,-0.0453584552758125
OTMPO-L,-0.054054054054054,-1.1219433038844682,-0.39893578087108605,0.5724227744520247,0.08139604576531417,1.031087023934159,-0.7311504267402105,-0.015460635283886677,-0.20456990748629708,-0.5907033905316527,0.10507807489587721,0.12188862449928277,0.2376736706808797,0.5503495443393274,0.14803303130971643,0.10534290816028313,-0.36277996701932014,0.4977062789758081,0.0444498537759675,-0.13736364184192512,0.13895812500184163,-0.1528330980339321,0.420489120379156,0.14324966521393737,0.03456292493579207
DVNO-L,0.0,-1.5424780791400086,-0.872418558811548,-1.0544053350128755,-0.06708938872303095,0.28234839114803245,-0.042684744151869514,-0.02923764540873398,0.05472838389471992,0.06448700443025826,-0.051853590148242576,-0.09603861475223333,-0.08981042418637537,0.0737441064399482,-0.05012203688772727,0.06384926698981574,0.03280734184680941,-0.07522388783967078,0.008018378489322102,-0.03424387693352988,-0.018812195615554025,0.03475909332945018,-0.08652940034419682,-0.005531311395750228,-0.01852207094319804
APQ-L,0.0,-5.7954594860705875,0.6141907330387827,-0.3526007391648852,0.6922999704170101,-0.17565003342739033,-0.16642544802572906,-0.39630751526287405,0.31474367018718075,-0.08419607629198601,-0.21252983370185485,0.20984763403367196,-0.09305882970948386,0.03477831151812936,0.3936240542434829,0.18853866741390443,-0.059009950489641194,-0.2544607231832138,-0.07454536317987367,-0.0879943485900848,0.08764374174039391,0.10035150956142828,-0.2631834288502796,0.1985223945986578,-0.15766969341807924
ANP-L,-0.054054054054054,0.6293318233364963,0.5884287540235493,0.41862526041678044,0.21946876831890916,0.07457312960081329,-0.3560973367023087,0.39007474430212646,-0.1560653251983328,0.11501370217785274,-0.1556649323361461,0.04394697431977898,0.20351620536513568,-0.045218408542602055,0.22232246250333462,0.04613083298279435,0.0021566678779415776,-0.3158013753959997,0.1637764420649714,0.02384087987112128,-0.28954933615917444,0.06965128622341069,-0.22748889975019687,0.08631751489682737,-0.06702929909901506
QTX-L,-0.0921052631578946,-0.7331796728722623,0.8559302279805421,-0.47191214746590987,0.4128592779079621,-0.4539275794898852,-0.6175438521869169,-0.33043167089552394,0.135463750821672,0.7955513963975664,0.0722431543151299,0.037629826755990185,-0.03396370042575454,0.05024152823620875,0.2349855591297113,-0.11248447123532684,-0.11745678353565096,-0.08573411490112072,-0.1583158396187435,0.14427482762523838,0.26552558290279504,-0.12065793263498494,0.08378102356679577,-0.10322418038324951,-0.09167501797766475
CDFF-L,0.0333333333333334,0.2327539716630202,-1.2075629634791138,-1.296706102982767,-0.2209823062979334,0.6429717895003703,0.20388140557161674,-0.07419481694722473,0.08126734991827694,0.07444621254786622,-0.19245825464030258,-0.17086916528749796,0.08705848493573205,0.04111062646395366,-0.09500445297843835,-0.018388882282534467,0.023166712373237516,-0.15311588143753008,0.0794343400697799,0.03914686451236803,-0.023885469337339923,0.02365395481511602,-0.0848872568460542,0.024755106819641128,-0.004451499940932413
PZC-L,0.0199004975124377,-1.7667899242243652,0.22224978226915326,-0.4578288853431538,0.6694056466591729,0.05712809122316832,0.09579960422602707,-0.31738915325047207,0.16090620349671134,0.401625006200727,0.13023050663793634,-0.23352642263519616,-0.05983574937958187,0.028827067179662113,-0.13252603131466104,0.12967941342125033,-0.012922107362278838,-0.25688911462345926,0.0924380929643395,0.04649294379405048,0.05395767896758343,-0.11067675062010035,-0.09967589209747428,0.017617050612821407,0.033577878999905136
AJIT-L,-0.067193675889328,-1.3278402157210012,0.6648223523190279,-0.42615277358546894,-0.09349625175328945,0.18142380756961524,-0.5177692620922527,0.19688781293060093,-0.14970195667765493,0.06243722517674041,-0.037083029051219754,0.06869046642074873,-0.33748732979969137,-0.04716754624226696,-0.054371376112599616,0.07730702313276751,0.08233176414567836,-0.007426831226219918,0.05954365121307441,-0.021839552938278953,0.07951852244207865,-0.039350289324307716,-0.026636557163086633,0.10805782991643392,-0.023103664022224028
BIPS-L,-0.0277777777777777,-1.3051790971486577,-0.36200904345042695,-0.8595507915357081,0.13734177281476137,0.022745379569304534,-0.19812871918954417,0.12063794235910776,-0.10076161508414214,0.04773335436735503,-0.05393502239324902,-0.026909871552784972,-0.07385692716778124,0.057849001793534464,-0.07752541567528123,0.02527871603978204,0.026187302649188064,-0.05086476028301655,-0.007526241942302137,-0.011883839322822871,0.06966274475005609,-0.07046555175013146,-0.04065615240006571,0.04084199223954772,-0.026443828870435296
PHARP-L,-0.0146520146520147,-0.5020953832512514,-4.267495793629277,-0.3035455927176433,-0.3584746202631519,-0.7756463180645863,-0.22687949572548055,-1.1303662897620936,0.6299129682432568,-0.20607345153988457,-0.4495082907859519,0.3254625964194749,0.6104799315385158,-0.07936363579155975,-0.2144967070766908,-0.062469067160728906,-0.39131049854283806,0.4766050228417326,0.15141343684740394,-0.04819648803566359,-0.2844526528755515,-0.017003924230305646,0.3817072712501002,0.17809922981836793,-0.0055188740134722095
ATM-L,-0.0123456790123456,9.983741843483234,-4.502423909225907,-0.0178667278469766,0.3533430417525099,-1.8326343203763424,0.16616122432116456,-1.7359421397753707,0.45191798036333375,-0.12592945483640774,-0.8440164583351039,-1.1887488361919085,0.056978146578881325,-0.009133696108296976,-0.3272972567517645,-0.20092487283228264,-0.9155963497596211,-0.6897490140090442,-0.38838011558870766,0.076194659184571,0.04637248891136759,-0.30666093983537296,0.12108839418916582,-0.20217395359506302,-0.33284990284788946
GPEG-L,-0.0413165266106442,-0.9926509898731988,-0.5825450973206742,-0.9356666576213906,-0.2754759289614796,-0.24344066847679086,-0.2141992015290868,0.25055791311420533,-0.09838148556868857,-0.09798729599724094,-0.04012100089729504,0.036041649029919826,0.03472321429779516,-0.014055050032340062,0.2365273431647975,0.004108475417214567,-0.013898265504255939,-0.14150686974715343,-0.054643049809153424,0.015136755439262779,0.032459635689958806,0.11532029128525474,-0.034344157728699864,-0.036255251139657774,-0.022011825552662092
KETL-L,0.0865087538619979,-2.025155760206755,2.5778883517895297,0.9519823702127648,-0.9085146596878158,0.38567552009719863,0.7411977168149108,-0.056786056566615145,-0.02839084888481588,0.29639825239940154,0.20189358236094063,-0.3441604270844069,-0.07232188000333145,0.032874066852560946,-0.22595855986278254,0.16448324085752328,-0.09572158501790683,-0.16141401579879616,0.21223473648340166,-0.05765260904395604,0.015599058860804687,-0.23224539771460673,0.01493621453175647,-0.05248508946672403,-0.12863951271865876
PRIMP-L,-0.074074074074074,1.195841148214729,0.07818017999161184,-1.2960343272450583,1.4632038343016953,-0.30984950811847456,-0.511716577518648,0.03432756488171048,0.22823741509144976,0.5762262100130238,-0.15723173867297413,-0.03371322548424453,0.05191206484280734,0.09110317565844249,-0.24516846889467406,-0.10779210049735931,-0.017071379757061914,0.14754302382990203,0.097031056523008,-0.05898248194233634,0.07945434853498358,0.1897853071523892,0.14717165566849466,-0.21463472572869688,-0.24533361139042528
ENET-L,-0.126530612244898,-3.223354350441771,1.6682524067861964,1.561958210310432,-1.279270894852345,-1.2724229919391137,-0.7100395721097927,0.40208485738250666,-0.34206761719975914,-0.2802979088054223,-0.6389343764789901,0.636122767193012,0.05918934092261061,-0.693047098947333,0.004919855113573808,0.023768434205424304,0.31459921068663055,0.1273126506836714,0.10270825849630548,-0.29783851187070925,-0.46401758578734514,0.39566716126299867,0.08211439232639267,-0.1356772624425523,0.23840700650324154
SMLP-L,0.0606060606060605,-4.010789623122891,-0.6953376390515412,-0.5556519638979516,1.1409237614396561,-0.6256055473944131,0.5479113687964563,0.2292507988458415,-0.07786427143723147,0.3226603997189318,0.18536932705834083,-0.1336792005928973,-0.34216450377250335,-0.17196491087647858,0.2453817378336218,0.08834479951275748,0.35965326538071535,-0.0320783465152451,-0.041288786707657794,0.13262386120840888,0.24247616229729899,-0.10598503829813691,-0.16009535658851265,-0.04413075907800246,-0.17004360380751266
TIA-L,-0.2545454545454545,-2.0174523925184995,-2.116117793183344,-2.517771509591909,0.15694139962310769,0.6877097614893172,-2.384906827787133,-0.5975877359949159,1.4540389372715858,-0.019041949593380528,-1.6951333385352294,1.4130874451067237,0.5136461758408305,0.061789759427124086,-1.0508504655131852,-1.209153924651831,0.8037561986330494,0.8921392617602593,-0.7580974730010174,-0.9561269659003963,-0.7392735138742728,0.27196850323690197,-0.09034540217929747,0.15987176553648255,-0.433947223928469
GCAT-L,0.0256410256410257,-3.116879964426577,0.8489530575229851,-0.0965110900318584,-0.34036381776426433,0.428897422063053,0.13363542455116054,-0.14149965623193786,0.2526220576740185,0.24318949011574315,-0.013874883330204531,-0.10815580529516948,-0.3511884508668079,-0.023064414959942645,-0.14205594575973607,-0.2354351027654669,0.49610975812471214,0.12456198248713873,-0.2132023966245576,-0.08682900453099308,-0.13372076124227636,0.12446247635352081,-0.12359476040799293,0.12361816905012216,0.06169611554899914
ICAG-L,0.0196911743873069,-3.2752059154272204,-0.7702380961183057,0.11808981178231928,0.10185935577278384,-0.9285140464845415,0.1877660092614246,-0.4136497281545735,0.5415455664503174,-0.002773150872824933,-0.12523988233544944,0.2957032260752041,-0.005822485823019561,-0.18516735990300082,0.36066393224768456,-0.3917483656214027,0.1921477459856872,0.023104061367685377,-0.3379969066730175,0.14633353232828555,0.2840713712192069,0.09605096147011981,0.188295841134676,0.18759714731207264,0.06676865304604139
IPU-L,-0.0246679316888045,-1.0105495320979867,0.09031756223739723,0.05182635685614431,-0.5039576653032898,-0.4066535951080381,-0.08713281187062806,-0.0024096658000606697,-0.11454510055856028,-0.06662257925999567,0.024490175236348194,0.14463294749872616,0.15095730723383005,-0.10346497061958107,-0.0069783187818058395,0.05004303912491445,-0.06778582333539736,-0.04065377855381269,0.047494682781938906,0.03264046695505649,-0.06588819755210935,0.02895503591868412,0.05473872270304145,-0.031873324051227676,0.0034281023046411887
HOCM-L,-0.0957854406130268,-2.8470931622548092,0.15326616757776418,-1.33443048460275,1.7188093318320778,-0.3944915244193177,-0.77487087637632,0.021184823861665324,-0.1875578266323293,0.24379899195812463,-0.20899957918503512,-0.21131153284989043,-0.34295678563199483,0.37215636490699744,-0.3786890247647093,0.27743781302810655,-0.06867971255657726,0.21519699938304945,0.10261708820605446,-0.25747969929576436,-0.001907630191831154,-0.07053997762312447,0.17798342465739955,-0.04755016792508866,0.17876095477835466
PSON-L,0.0604588394062077,-0.5393918424114859,-1.596672608555293,-0.8502528623532918,1.5796091384380655,-0.5895893011738237,0.48464209997197727,-0.42936566065104087,0.014980024048364028,0.3389444174216263,0.15112247046143296,-0.43687872986297144,0.07554567455997609,-0.17950466498065407,0.15790525733122773,-0.0017318494160962297,-0.23930979146169182,-0.2052797365983578,-0.0021877548603170733,0.05993161070620537,-0.01886733032426948,-0.10461195041544469,-0.08639521688591424,0.1221220491266799,-0.13040662852679816
HRN-L,0.0606060606060605,-2.394202204531953,1.8411511898875885,0.2866127271373432,-0.5905786945844775,0.7708243010444676,0.23804827655071611,-0.9066044389639025,0.4879375313094697,-0.12827230255812513,0.10796702088827835,-0.3014041109414244,0.4545630521499942,-0.35017246283773934,0.35383482908262454,-0.11995167453655796,0.22387893259431835,0.003965912336743807,0.09199684796178688,0.19137752989736095,0.013862763764111777,0.02750418982833156,-0.05975999995925819,-0.06717322245367664,0.08519292961730844
ALAPH-L,-0.053156146179402,2.361977575721715,-1.4306480542448503,-1.3917680783023858,0.16601547769715724,-0.2508281173691292,-0.24125732270987446,0.4274580987588521,-0.22610090063125743,0.00866296936872705,-0.03233140201703438,0.28000415563565384,0.333646642638741,0.09864092582477382,0.30045880420020304,-0.03501992858912952,-0.0034754304965320523,-0.11594155450075658,-0.007788068218155747,0.13459885603390812,-0.02457363114863366,0.04778854524818782,-0.09907813139449126,0.004697069219452064,-0.025471254306442166
RBWR-L,-0.1269841269841269,13.825674188200708,0.8957272313121541,7.191984191076228,3.7147333996990404,1.8720668649525054,-2.204996208538312,-2.135459550502244,1.4230578140541361,-0.2414016866658881,1.7146216637142484,3.645578713953789,-0.04925573961841408,-0.6671136815842159,-1.00356736464623,0.08284277937730095,-1.309640630044637,1.8295032918667762,-0.7218779228322684,2.7250128930029365,0.16662530603156864,-0.3939403135026653,-0.5306601459264321,1.0855665974292072,-0.8915724175158273
IBT-L,-0.005511811023622,-1.7439153743602474,0.6136017194324723,-0.6289481203894556,0.1912482826116294,0.4145681902301824,-0.08683586836035076,0.1186937892921665,-0.11037934149249397,0.025101418511690357,-0.22292800121148593,-0.13945319979562817,-0.16586393941371994,0.06238289325216336,-0.16381593015826876,0.14902566993337069,0.020420761365017238,-0.014038644500027007,0.21089663090048383,-0.040131048146970535,0.04306159898787849,-0.16039384634137704,-0.06482693684915923,0.08445824207326756,0.05582507285032639
ROCKR-L,0.1874999999999997,-5.349874906754926,2.704837189806116,1.0794109247306765,0.24077031208477465,0.1773618037002958,1.4851373899111309,0.6264380652075834,0.3232784689501914,-0.26850211923392564,0.03889824412346623,0.278916620434961,-0.1741262847113042,0.2171796472683488,0.3788608997801922,0.15448655546525356,0.17373509933231907,0.24515775796587352,-0.20266006049997834,0.10586994528566757,-0.13430548239300025,0.13762324225337721,-0.30556532394346464,-0.2108037781311258,0.1186990189048509
RDTR-L,-0.0566037735849056,-5.226287016479146,2.047051117251391,0.7638440680882275,-0.31835377404220094,0.2350937183166473,-0.6018139338618326,-0.5287051148887267,0.4006885826604093,0.2007939105995176,-0.1610283566490363,-0.3812653245496537,0.103366623819118,0.01935481881088033,-0.010848903375566122,-0.05315864382835691,0.028579536706499466,0.02341051145759133,0.1696814989897674,-0.04067348810476201,-0.0905314161335579,-0.12754731439913813,-0.12472443254304737,-0.009482084894576281,-0.020987080269635573
ZIOC-L,0.1940298507462685,-5.867460773624274,1.8166909788545673,0.9418178039697519,0.05488693631017678,0.5297508826878708,1.2693222107397706,-1.1249801008804057,1.0061700194148662,0.9700044884041072,0.14232064090073263,-0.43330116894338533,-0.4412015193965863,-0.14863823876958157,-0.9048943214250276,0.6140919277524035,-0.04220645703904669,0.1466118260371941,0.633562826119089,-0.24565553153473127,-0.1576449708218336,-0.18760666158085265,0.14468943447950555,0.1089950948673138,-0.06465848190592846
AUTOA-L,-0.0053274835474774,0.1877363256003274,-0.016822188711913034,-1.042106572149481,-0.8093268604576381,0.5020522735860083,-0.026891970941241877,-0.1297629359492521,-0.3717611553823583,-0.3267953863759822,-0.12123113192093962,-0.42213023779671627,0.13413704335306628,0.23308064643296922,-0.21360593579850834,0.20890571048770928,-0.24219728619456263,0.060377076705715994,0.3082915582256467,0.024544367183975267,-0.21657898613999851,0.01860218392985977,-0.10532811553347482,0.026563234703708603,-0.04569170941411157
BBH-L,-0.0912996777658431,0.1840019257414903,0.26490751301635324,-0.9608076974007265,0.3757651871146545,-0.22233638802396036,-0.5675790024733233,0.4741547440340664,-0.31549645996735864,-0.08494047948168934,-0.21972373883784324,-0.23361109851642528,-0.12311950285589084,0.0724441597662827,-0.10668635424792383,0.13410444850434358,0.01510163440128988,-0.025045714174956286,0.08900752162845703,0.031037506878689395,0.01684264006969961,-0.22903527387545958,-0.004639913714333224,0.050482271650977746,0.14893002244377393
GATC-L,-0.0662251655629139,-3.3089588149010027,1.9357524282219014,3.1663101902176223,-0.6900882564002707,-1.6241568028122337,-0.24053935602460447,0.10426814067346221,-0.3422160496571205,0.0303724187853997,0.6714063834438997,-0.06258562905304799,-0.2738215680274162,-0.1243679235370787,-0.38099553570337097,0.28361473842632784,-0.20270099814338902,0.0806403185606291,-0.1047197694118585,-0.11921547545259424,-0.04399143917553924,-0.3185389164262536,0.27118656383180795,0.2411493784819143,0.178045001771086
RUR-L,0.2105263157894736,-3.0923469881557497,0.11532099779495286,-0.7875237448916289,1.068126278073939,0.7335966638144552,1.2855779070068276,-1.2693029264121298,0.4616291692571257,-0.13631397561188818,-0.22873775861853027,-0.2199355153423039,-0.1067131792689336,0.38639125133347113,0.07832620826772138,0.11033373729101595,0.002394278561179807,-0.19416843173856038,0.015273041416978305,0.001263680270032224,0.3235678840637481,0.4038322176084736,-0.2965666010002028,-0.27118736278838534,-0.15289044710302668
DGI-L,0.1481481481481481,-3.986485486325999,-0.980573451201909,-2.096810752646355,0.5144776980258507,1.51511946200649,0.7494074944384403,-0.32148343218593295,0.026751232428839897,-0.440405933045046,-0.1663991838838817,0.33345649213653733,-0.6544212357234033,0.12747763164968276,0.30104131576604476,0.19369725333811305,0.19898786616653172,0.1922192641976916,0.11554083954237544,-0.12836399536529383,-0.014697293795207029,-0.24570797625872448,-0.18107240619354809,-0.007130052135829205,-0.11616054368112888
XPF-L,-0.0959999999999999,3.0672826499459065,-4.16363067521256,5.850426164395477,1.4020680839655397,-3.1120108265120643,-0.8616281476650891,-1.577645145965305,-0.7785756657181329,-1.6860537386532308,0.7018043803596172,0.3265620808148649,-0.09180653137459763,-0.7553044550048714,-0.027419554988236165,-0.51823878077392,-0.16731298011586332,1.0019141461503698,0.4240330820758848,0.14774741883196452,0.05931153385656087,0.18680403533786083,1.6279571031239501,-0.22173217677448237,-0.08104923197894282
OVB-L,-0.1785714285714286,1.8518810104366301,-1.1567919586643693,-2.4112457402406315,-0.18013252921219228,0.4600205326090665,-1.2723523785476574,0.7361649590276076,-0.11177318843634976,0.6614965105629949,-0.16428159804964326,0.2247480697328829,-0.6489692727502311,0.48015886157180215,-1.0130754713522574,0.03601546195625064,-0.47142994978475633,-0.29208046150494016,0.043529064274740056,-0.2787116602435261,0.22248258127477613,-0.48351598112679567,0.2767010210173502,-0.10543220889266522,-0.015345876750071735
VEILV-L,-0.0119047619047618,2.2481250686169236,-0.5829800102951775,-0.35157665242051395,-0.3864543930921624,0.10868639499690456,-0.03276510615776671,-0.08399066086259814,-0.31750438253280433,-0.15643117849149948,0.0491211886819692,-0.19439027694966074,-0.11674830504012085,-0.22069120244479565,-0.30248442021639627,-0.13490231246700551,-0.013289120517695223,0.0031869448003238178,0.14341207260761887,-0.07015763129525228,-0.10541073188448667,0.062148302469053465,-0.004937714164247154,-0.006269398251338796,-0.00043667766813046817
IQG-L,-0.0264026402640263,6.7798870579105035,-0.057801332127612376,-0.847008438380777,1.2061785209858473,0.11266112662104626,0.014286000537831776,1.1928597874960638,0.3954496111297314,-0.10942557488115412,-0.009639326142841293,0.12374932583056147,0.13883199954954947,-0.6102537768539372,0.013513099417033134,-0.0008863472522901377,0.1278941304976181,-0.3733589152796681,-0.3451325755095996,0.47041249305129057,-0.4964433352685222,-0.061805292731521834,0.09308581733390185,0.15159533165924194,0.11924557955053126
ATRAS-L,-0.0408388520971302,-0.4767886274966914,0.6352220436748056,-0.28574491715897105,-0.07689677247316348,0.3557897903181795,-0.3771632855705181,-0.19270954160833553,-0.1129174813494799,-0.04679477969557026,-0.1189660247975826,-0.17118916619774674,-0.07751306706041398,0.02431327232095416,-0.07969141192122385,0.04805846009804684,0.054525545975389327,-0.06680380822786708,0.06030728934897735,-0.07237785342436297,-0.02633828170218236,0.03882822643209034,-0.1136783619054357,0.05202432256444552,-0.030635067104573945
LSAA-L,0.014035087719298,-1.760147450866875,0.11390926997025703,-1.3556532734449316,0.21251169152127428,0.28089908918960804,0.09064225215558587,-0.13233564311242885,-0.0943633420668663,0.2212388134767566,-0.17747148192750434,-0.16526974166739633,-0.240882830316325,0.10784420937868192,-0.1116251334211225,0.030179076683068913,0.1748788789922646,-0.0036016642933934823,0.0660258764764448,0.06620927383514154,-0.025711009586477852,0.02454966906535258,-0.062036479169468584,0.0903218093236212,0.03672158786700798
CMBC-L,0.098360655737705,-2.3491306427283196,-1.84554763038449,-0.33705445731923267,1.0451094689227747,-0.22422642984855332,0.7270121559268168,-0.06688016559551731,0.26000737325574835,0.09464695475833314,-0.1063751703201928,-0.24466033147801614,-0.032331779570975154,0.2707988016007744,0.2151360904955916,0.1004424495849247,0.02695004481127542,-0.24222372962608207,-0.18344953810850634,0.03297651374419564,0.1200979085872644,-0.16771996397743122,-0.23651059263492058,0.23350776605343423,-0.07712310980552632
JOG-L,0.2602739726027396,1.7420580369340852,-2.9440362764022607,-0.9850341082544698,1.9804703556486964,0.35430739697793434,1.7815400280707714,-0.8793452172797562,0.7105760745570843,0.056846186595266995,-0.06643350858034301,0.15350505426472338,-1.6175260654490897,0.19682597813082173,-0.9250900678482511,-0.6434063797207435,-0.6125900026635521,0.7041579712746572,-0.43409137993151287,-1.2276270816478054,0.27136582231538053,-0.26495407584822106,0.7002288219817331,0.2556253933820659,-0.4934811020059051
EML-L,0.2702702702702702,4.164026854319313,-0.5318853824227212,-2.4503635135188384,0.6094577098668671,0.47914239504619,2.1561062969811706,-0.4902057496627067,-0.9725831976837848,-1.0507965362677112,-0.744021415903339,-0.4410720608591326,-0.038731650418812394,0.34124489174721884,0.1010943377031659,0.1179943777995774,0.11179594435183438,0.08229423963448049,0.693450300973521,0.598548209814724,-0.22549791509681857,-0.16610138452501158,0.0414272155508101,0.04125039538014723,0.0040560718115259
CRDA-L,-0.0071246819338421,1.2437236698509373,0.41551247020904686,-0.2088968525070518,-0.4995315710777345,0.2990106245850363,0.11103459580438284,0.9350117003685284,-0.7160735357042813,-0.4957699897534438,0.02640690673991759,-0.11445687980600391,-0.1488425067427713,0.16009783940360373,-0.15644952231388773,0.2218685927907698,-0.16719455701196775,-0.09269628857315138,0.20345974418511759,-0.022445548522773445,-0.0767230515113642,-0.11362379930357465,-0.001097556015906031,0.016786791622987185,0.14734752054861755
SCSS-L,-0.1147132169576059,-1.8674937690851716,0.570184724359638,0.24417361743005636,-0.09698177981188834,-0.8241465068672564,-0.7104448636922357,0.26496349008653897,-0.21715385851865318,0.031878552593934996,0.2706272705860924,-0.22160375810910152,0.15495061739199253,0.013141708080552136,0.17719887408118873,-0.12464760936373125,-0.010726562874328015,-0.22901511308572406,-0.257273450141414,-0.0013183601564001697,0.013945318344064338,-0.1680494642197554,-0.07562422505409977,-0.07351480599648867,0.1305657366314653
BOOT-L,0.0220820189274448,0.43005518401464193,-1.584405531174109,-1.6449044520823966,0.24558689661642133,0.20086376903803782,0.16414350215755247,-0.04180162399917626,0.06625082915602049,0.026197071075961913,0.07592585271199834,-0.008129056391606241,-0.15855156588389682,0.13687971314027395,0.029688375954994437,0.20309524389231368,-0.07170382129060579,-0.006352950603175556,-0.0021382936983767335,0.04539780413048682,0.05681030567815565,0.04478715993492223,0.10089722612074223,-0.19061440151862422,-0.03144019917320649
IGC-L,0.0304449648711944,0.9935167102108305,-0.5806002877621276,1.0651073349082756,-0.28998012988168315,0.16136357199829157,0.18212671346298823,-0.01288246377806871,-0.39123204290672975,-0.7576983952931577,0.46387746165351984,-0.015414507353636867,0.1062891330192166,0.22347288255825667,0.21131584086788863,-0.22027046495943345,-0.05334047501773227,0.28533575517853993,-0.1024013616151005,-0.02651400390055486,0.20621822705085555,0.14155503368017439,0.00819306109155614,-0.07724764490737239,-0.2125309175039745
SMV-L,0.0111888111888112,-1.06843524864568,-0.22084957441857195,0.611020321445608,0.4209675245050378,0.6035748217404419,-0.16539871138845583,-0.41102769895658214,0.43912363161052376,-0.10481631768374756,-0.0797175195342067,0.24253954142381123,0.366747697988404,0.11734279609597005,0.3672440313809737,0.05783083654041701,-0.024346449968979274,0.22998974494677257,-0.23249566182615777,0.16464917549576777,0.02056369074385238,-0.10915817355127032,0.02178176893790691,0.06711929306473419,-0.05985894419337292
SBRE-L,-0.1007364185088435,-1.1476872866403571,-1.2640165491187245,-2.2025363127607434,1.1149780546123882,-0.44843483220867436,-0.7601684342713272,-0.19383929445798911,0.13983302897167868,0.29474801094780656,-0.06683763619925982,-0.22745697682986576,0.3857913188253347,0.021398181855737868,0.41300366828020824,-0.4631902202665567,0.18101172811150132,-0.06797232108167524,-0.24694919981283156,0.15796524018949382,0.019336296996177383,0.18890006236598872,-0.2353338916059736,-0.0642555696808083,-0.08144151617952314
UPL-L,0.0,-5.928266477268559,1.0802165489009623,0.22671409163249154,0.8013719526660764,-0.9074988735923293,0.13975153540483182,0.38224544914094555,0.13205364879773845,0.6259960207622721,0.43992515457762976,-0.1892168500315376,-0.32928922413912304,-0.017476245941068568,-0.22376387812686757,-0.07170000925969183,0.4683430823826496,0.021564664714856796,-0.20205626198440568,-0.02812823331492577,0.2201625878045059,0.0677976816984731,-0.13459485504295526,-0.1505615283027983,-0.25203134793799875
SHIP-L,0.014760147601476,1.2103447294190606,-1.4945162011482827,-0.7504184961788464,-0.6659892022013433,0.14647313764813633,0.259195764096707,0.5704503047764738,-0.3752568221303218,-0.1592376620720513,0.15318694286911563,-0.020820014612852857,-0.3633847039222496,-0.09856816855654242,-0.04531177378246142,0.11749504478433423,-0.0077910963318630466,-0.006752563974500115,0.047464519974266005,0.0020975240132670874,-0.10597372004770753,-0.05440945220272705,0.10443083127197046,-0.001989044155333659,0.044158524293516764
BKSB-L,0.0991253644314869,3.757498278624216,-1.303937452545863,-1.1065214414403304,-1.1118993196355693,0.3049226318147763,1.0059474690383252,0.7657663708720539,-0.31427625130945613,-0.8052634806722849,-0.1972686768704916,-0.5092323950954692,-0.6221547231108626,-0.12870568636192375,-0.4731003303324072,-0.25986436477425673,0.5149933910672887,-0.32132642737636674,-0.40397734626136944,0.5956269189026963,0.6369895562433509,-0.48069823809332596,0.32973826038192827,-0.1258217279844432,0.138114873954484
MIGO-L,0.0230215827338129,0.30750440315465444,-0.20028717585086267,-0.02762010260821815,-0.3916215665745587,0.1013761486321537,0.20960333378339116,-0.03753867196561073,-0.13054175445801441,-0.16998427561903123,0.06593645630900316,-0.035406350020294734,-0.05638608836608138,-0.07891538790105626,-0.04863046324448122,0.018698246852820167,0.06731709874140246,-0.022871975097602186,-0.05662042523757659,-0.005426004559231928,-0.13747897933439335,0.04414181187918517,-0.030553431695600757,0.003427167969096531,-0.0018765833956197772
