Momentum Index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
CEY-L,0.1195195195195195,-2.746638810276353,0.5214212996956686,-3.478810766191212,-0.35375064053085564,-0.7530049974382499,1.4278605398218434,0.18040490903738254,-0.21447158663739951,-0.9349058314102259,-0.742487746212846,-0.30696605483552647,-0.5925720045021556,0.34582778379851764,0.4257664762164604,0.19078562002224053,-0.04760304669225047,-0.08568438289646628,-0.31940026605287786,-0.25401682290344024,0.0401362389055628,-0.004178489285865761,-0.284613065005101,-0.11117136976692353
AOF-L,-0.0033112582781457,-0.5783394071823832,0.6030826434458685,0.6906645082949439,-0.05619111599704825,0.08762715556449385,-0.4083543688818038,0.061977812477944205,-0.15296580776198754,0.24763652618570955,0.13503060875149736,-0.3289136006644643,0.1655546175740426,-0.07772112392192584,-0.33164649528505935,0.1940354219975649,-0.13033064188166132,-0.04237811197688681,0.10147246323327913,-0.2625215300403553,0.2585364754742712,0.03946742949446479,0.08307110973921739,-0.2085229912805318
HDIV-L,-0.0147492625368731,-0.03971964964631735,-1.1060892016012847,-0.42800707703577817,0.1647963301021757,-0.21862592366836328,-0.2498397737934713,0.46636043974940267,-0.0017222421538938,0.25772072408796187,0.011484571365471,-0.15853191648176326,0.1820258697687312,-0.21782541105252462,0.182509470110801,-0.09228662427421347,0.029989998712655726,0.09627164907742865,0.1932068854910557,0.013215288373813406,0.10558732010711752,-0.009373503853166487,0.03353013993591462,0.006677542643540004
GRG-L,0.0233265720081135,-0.8879203801141208,-0.188081389060866,0.7840800606967986,0.21266863919117926,-0.04409962664133695,-0.024116261593085584,0.05566943110568244,-0.2597318849001485,-0.3012139217505045,-0.061476783370459684,0.2011394655718493,-0.13090575021060752,0.08794152831881549,0.15596191067690843,-0.16506808436838027,0.015119447939229473,0.020866648576098778,0.02914923285370457,-0.01350462500409631,0.08544542482296148,0.0011230793206116806,0.02491868776600275,-0.0008756114467017023
DLAR-L,-0.0219885277246655,1.276336468915756,-3.1677737891352398,1.2954488025120776,0.33370650303860533,-0.522537938837991,-0.08796897102126681,0.12778408308242964,-0.2913204842970932,-0.0949997151988786,0.0049999561837000914,-0.15210083172541322,-0.34037455931665406,-0.29369265084003005,-0.0015199229805740646,-0.2484187457306968,-0.12820566681279674,-0.1409851998092538,-0.0929468130736325,-0.2691753908562734,0.1171081438886281,0.12033737139910487,0.14236123711469106,-0.2245189678162076
FTF-L,0.0,-2.032828576362555,0.26907661665220994,0.6959861770674629,0.4883961209476444,-0.30460401683887806,-0.1549873568338026,0.3902653732766913,-0.25301480763295126,-0.42103150694800123,0.025790834271808852,-0.2693479406131725,-0.2069573038813204,-0.1101262979971602,-0.001060532073598674,0.03409019800769758,-0.14225936920492518,0.012467914947300849,0.0316187585483621,0.016533481155601996,-2.2261806108424836e-05,-0.09875249743628295,0.009372081804908228,-0.02202399806903917
BLUS-L,-0.1875,-10.645201806903584,6.371645274321267,4.991382737024539,0.3412418337603504,-0.15049382140061784,-1.9157243991127286,-1.086711884556258,0.15337318248473059,0.061956906166675145,0.3222508362519544,0.611696725692386,0.6008181183613721,-0.13125197024843216,0.11670469550451226,-0.3447966266629124,-0.0788800511686934,0.07966216124416935,0.21129552913831073,0.03666224970707612,0.12460412120656812,-0.12096504367438507,-0.024138853646505906,0.11150946719537103
CMX-L,0.0742857142857142,2.2908551527120995,-3.2759750631371904,-1.8966627125140918,-1.5990655842379964,0.5983124076662293,-0.0653896198714611,-0.19730885010468888,-0.15561081877134228,-1.6522304161081092,0.22221930410174817,0.09846310939146265,0.13450878659162296,-0.31572803760926893,-0.36119245011911244,-0.044642621370869065,0.016951247101621457,0.0001256675716846298,0.02381805355937686,0.11343673400594527,-0.07340314254409806,0.1446012698629047,0.14512104129576883,-0.041145720010672675
GLEG-L,0.1463917525773195,-0.20049638315592128,-1.270270419651697,-0.18392981129137456,-0.2220059506502887,0.6518807999010736,0.6980145649681924,0.10868561209309818,0.15387863119817674,-0.4519719377027287,0.30634848198112474,0.3185625677250508,0.11283456874642805,-0.6041122386567969,-0.18117728171458347,0.17126180812794434,0.006748237164911407,-0.1660866865118081,0.238935078889922,-0.40571579808233377,0.19129028867325584,-0.005273075065100402,0.00789306384178603,0.0031375365673389777
EDIN-L,0.0155945419103313,0.7102924117364324,-0.9883264508793791,0.4129082904442061,0.25285441547077897,-0.030813167825971242,-0.1483141231607893,0.26001741159059377,-0.11993016865498632,-0.41077167856586294,0.06377743343127237,0.102079881821711,0.005907772791970196,-0.09465651623755614,0.07328411466837129,0.01585063451067285,0.018031643269894346,-0.14034550929432552,-0.07121532598168247,0.1520226698274672,-0.042600474942122636,-0.0062485917371090174,0.08269954132612552,-0.018563532563343657
HBR-L,-0.0382484832498021,-0.6196181320776953,0.5948241200897942,-0.8030431211928762,-0.1387828873990281,0.0220183375971811,-0.564449025628722,-0.6215445991364604,0.3294017776612235,-0.33021832174978527,-0.05048624837382697,0.490163368225131,0.05616757262292743,0.5824175600156103,-0.06658542077521147,-0.12748871540012896,-0.22341135189431582,-0.19206041502872528,0.11006147430000876,0.042442034857552526,-0.23484452943361406,-0.1441833641805513,-0.11837709392485703,-0.03506462165100197
ARKA-L,-0.0857142857142857,-5.548471144926014,1.683570575682694,0.35914454044945726,-0.38883414043708103,0.5029248274513003,-1.4319902294713756,-0.22358042305849396,0.15001070978403575,-0.035178591819048005,0.41836479719874886,0.9118099567272064,0.232980676460097,0.4118600918954563,-0.4737341868605629,0.03524504926376131,0.7348759781806985,-0.04757642819471729,0.11220991715834078,-0.09139653396684334,-0.30337969954797633,-0.07343486781813398,-0.15007108525411425,0.08527271142666153
BIDS-L,0.1818181818181818,-6.76740047225714,1.3699157098587134,-0.22384021548527958,1.2934128437428016,-0.9073162075337133,2.016786767064011,0.8098132600670016,-1.2279653530271533,-0.24080158822113784,0.005638724164591677,0.2997156406639021,-0.2509424615626024,0.1538381515113009,0.35540991765728436,-0.15239493343308186,-0.10291910707851558,0.41328531121112705,-0.31956684988573525,-0.04997640273670771,-0.14363485063251683,-0.15628614945525915,0.22818116502462377,0.5377415219384091
BCEB-L,0.0,-5.7091135683918,1.180058118483751,-2.0945211549795992,0.7697043166846559,-0.5936025099679172,-0.3614365323191619,1.226167707345157,-1.365263180700129,-0.5662860785212508,0.14825801139332742,-0.5344081701758367,-0.2829101224084513,-0.22050906947375556,-0.19963995102651966,-0.07056988112273536,-0.16128305256170555,-0.15449864681412598,0.020858725441926726,-0.06794262156792151,-0.08811405259939739,0.1813194029946629,-0.19041207805873234,0.2521126165806982
ALUG-L,-0.0251572327044025,-3.8403511482509303,1.2791065736968454,-2.7692032980764725,1.4485922218781344,-2.0678836333525807,0.914068286246652,0.7544958683131245,-0.0413553539870314,-0.0927999031494115,-0.07323117434031191,-0.43271405356062037,-0.7513461684263891,0.21641893393181755,0.05536959635360103,-0.16923650703984053,-0.41453333390981173,-0.1060437289998107,-0.14541739300772513,-0.08338650631186993,-0.032091530140576766,-0.31802291249313647,0.2046779206507273,0.24881497881745712
CNN-L,-0.0344827586206896,-3.901378394547955,1.0974560977204877,1.3601280304284273,0.3295418562988174,-0.4574185677327617,-0.3242486611621217,-0.05776771866880317,-0.18087167060858383,-0.5577398814817661,0.5157337802458558,0.15120792421843052,-0.3863575347298628,0.22649687865738674,0.20447080395565786,0.052115772178954106,-0.33469652544032197,-0.32270899515863716,0.061108485799395804,-0.035086958280884914,0.07883871520349794,-0.0225323807710435,0.0521388108308436,0.14404842473450039
SNXS-L,-0.0374787052810903,4.610364435405662,-2.087490135278148,1.8116830018311285,-0.3392806683127338,-0.37124922425833046,-0.11244430817210915,-0.32391334793663706,0.1778049182282456,0.11614431703208868,-0.19501675381170935,-0.3694467906685371,0.17315539692877654,0.4077489096530028,0.4764564969002244,-0.001425058862680585,-0.06255754475814657,0.021460919333134758,0.1264435768985256,0.0016987656644365736,0.23749987498106573,-0.31074024768144937,0.34129456997438995,-0.04393418867724946
IQE-L,0.0091743119266054,1.3215352520751316,2.5167544164297726,-2.4957902116116126,-2.3242996428087994,1.0675946181424072,-0.8060058691980172,-0.2838101804780629,0.03689418226956301,1.031018120591384,0.8432153688259895,-0.41995887028899354,0.2115602831663174,1.4913876080338568,0.09092327548766099,0.994911837233781,0.46966422714878775,-0.03361126173339558,0.5974448188805505,0.09242123358307741,-0.289337620702454,0.2556235128926222,0.4071308070641115,-0.4234644365938932
BRBY-L,-0.2516605166051661,4.344976055189571,2.830405320546805,0.16851612305513844,-1.7259395963926176,-1.9801716583588675,-1.0735153453981285,-0.9407685345835315,0.05854890877784382,0.37431534063526317,-0.8761587143342722,-0.13227353286473686,0.4630408712933602,0.6676974181876487,0.08176015334770764,0.10598948239179787,0.002262139373279454,0.02917125400853209,-0.030303799646171112,-0.24586221688612786,-0.2021740550578894,0.2494321166772615,-0.12695348165661735,0.5204920137059241
MNDI-L,0.125673249551167,1.5509307262702183,0.8031680004450826,-0.3187641894945837,-1.1872661375783562,0.6221356739825642,0.6037940187538643,0.18069977665091858,-0.09502941017963958,0.36058285457671524,0.24071821431400406,0.40195992774283257,0.19681784370072306,0.32439679978201835,0.2310420474361147,0.1988695941104762,0.18085517486578628,0.10423545544852299,0.08177124111059468,0.18880216126417798,-0.21982546146109636,0.13750231143736155,0.16280027688576174,-0.10029416492668328
BEZG-L,0.0071899340922705,2.5571518106190143,-2.86023241384073,-0.29285568553799624,0.5372904902641504,-0.264206301021448,0.021847745252552814,0.3343197770589758,0.22487822767096535,-0.44801785060103344,0.19744764002101248,0.2679165369364871,-0.21200803293354872,0.07321184375659627,0.032415750410325905,-0.23688267950361236,-0.22256438192234715,-0.09224090633422082,0.1012000648607079,0.117474061603868,-0.031033789488008508,-0.15111114274611373,-0.13024744533330343,-0.02868373144216345
AFN-L,0.1944444444444446,0.007388137834782849,1.1963312096188707,0.21773155826911353,-2.5861811559320924,2.0734485175711663,0.30797359376251304,-1.3898592624579065,-0.48766622189052417,0.5137469261178139,-0.9419894656165587,0.321043611568567,0.7094012331029023,-0.08927059710793789,0.10568450812737001,0.027909713385737507,0.22558214853704067,0.016460903847895725,0.23676191670366287,-0.2690543614102421,0.150525279401877,0.582225353777529,-0.10612252910106124,-0.46456234742233
ARSA-L,-0.2264150943396226,2.9006788663498253,-3.1377322555648,-0.9217154671568609,1.8309764024287332,-0.897794231731616,-1.9519602022400626,-1.1450224246128997,0.5889845036327953,-0.10425583447046519,0.7077613122735806,1.0058800731763848,-0.9104386538468389,-0.1446508961285885,-1.4833422344102276,0.23035934084409382,-0.3877854825399215,-0.045306274465380277,-0.36832473613258127,0.5494503513605122,1.1077509896332998,1.3886082957428039,-0.34542567794972406,0.09787955991133059
BAG-L,0.0807228915662652,0.708292193719185,-0.0879743436904642,-0.3282608255621394,-0.19413364465233252,0.04516807909377819,0.3211465655022694,0.45925413482571653,-0.5638352584356126,-0.8891669163690737,-0.1582744143430333,0.5246667503455209,-0.271667580138229,0.14624841574272954,0.398506544511667,-0.15940052564932253,0.08213505286124588,-0.032036414187048404,-0.26094735118059503,0.25611304008280233,-0.3162027982910368,-0.23101493225726785,0.05083459070999343,-0.09544947300452025
ANP-L,0.0333333333333334,2.4590739192323867,-1.8000842905685177,-1.4296505332139555,-1.3835122519738317,-0.14084446333421627,0.10422975266915306,-0.9781126530974493,-0.9071223564945423,-0.9391113290969834,-0.8834548418228597,-0.0942268660897826,0.05430675600731475,-0.3985511611646317,0.10468311283966548,-0.14953071002445048,-0.2175815527936086,0.1807026582062822,-0.044857485279570834,-0.08380456497677817,0.06681834929585218,0.01571885273368047,-0.0807568609390054,0.2477702870847152
CDFF-L,0.0148148148148148,-1.6097041280977415,-0.6238647778244285,-0.18444215634066785,0.033093124864695886,0.019333481409702896,-0.23433031537463261,0.3868615016743051,-0.27192599393201156,-0.31846214053715777,-0.05194522582079553,-0.28118910686670523,-0.14346129017423104,-0.17341253160736075,0.0011782010416113056,-0.08680128311504881,-0.06794175023151149,-0.04864138546068028,0.02921319558221273,-0.04838182664544473,0.012401620231787749,-0.012361484263200889,0.06238798602871448,0.004262417316394611
